,Concept_ID,ro,mrj
767,stark::A,viguros,виӓн
768,stark::A,puternic,виӓн
769,schwach::A,slab,шава
770,schwach::A,slab,лӹпкӓ
771,schwach::A,slab,слабка
772,schwach::A,debil,шава
773,schwach::A,debil,лӹпкӓ
774,schwach::A,debil,слабка
775,fett::A,gras,таза
776,schlank::A,zvelt,яштака
777,hübsch::A,drăguț,сӹлнӹ
778,hübsch::A,drăguț,олмыдшы
779,böse::A,rău,шӹдӓн
780,böse::A,răutăcios,шӹдӓн
781,dumm::A,nerod,окмак
782,dumm::A,tâmpit,окмак
783,faul::A,leneș,ялахай
784,fleißig::A,harnic,пӓшам яратышы
785,fleißig::A,sârguincios,пӓшам яратышы
786,geizig::A,calic,шык
787,geizig::A,zgârcit,шык
788,klug::A,isteț,ышан
789,klug::A,deștept,ышан
790,geschickt::A,dibaci,мастар
791,lieb::A,drag,тыри
792,lieb::A,iubit,тыри
793,lustig::A,vesel,мындыр
794,lustig::A,vesel,сусу
795,sanft::A,blând,йӹвӹжӓ
796,sanft::A,blajin,йӹвӹжӓ
797,hungrig::A,flămând,шужышы
798,krank::A,bolnav,церлӹ
799,krank::A,bolnav,хворой
800,nackt::A,gol,цӓрӓ
801,traurig::A,trist,сы́лыкан
802,traurig::A,trist,кымы́лдымы
803,traurig::A,mâhnit,сы́лыкан
804,traurig::A,mâhnit,кымы́лдымы
805,lebendig::A,viu,живой
806,gut::A,bun,яжо
807,schlecht::A,rău,уда
808,schlecht::A,rău,худа
809,schlecht::A,prost,уда
810,schlecht::A,prost,худа
811,richtig::A,drept,вургамла
812,richtig::A,corect,вургамла
813,schlimm::A,rău,йӹрнык
814,wahr::A,adevărat,настоящий
815,wahr::A,adevărat,настояшый
816,alt::A,uzat,шонгы
817,alt::A,vechi,шонгы
818,neu::A,nou,у
819,ehemalig::A,fost,тошты
820,ehemalig::A,anterior,тошты
821,alt[Lebewesen]::A,bătrîn,ӹлалшӹ
822,jung::A,tânăr,нöргӹ
823,jung::A,tânăr,молода
824,arm::A,sărac,укеӓн
825,arm::A,sărman,укеӓн
826,reich::A,avut,паян
827,reich::A,avut,пурлыкан
828,reich::A,bogat,паян
829,reich::A,bogat,пурлыкан
830,bekannt::A,cunoscut,палӹмӹ
831,berühmt::A,renumit,лӹмлы
832,fremd::A,străin,эдемӹн
833,verschieden::A,diferit,тӹрлӹ
834,verschieden::A,deosebit,тӹрлӹ
835,nah::A,apropiat,лишӹл
836,fern::A,departe,мӹндӹр
837,linker::A,stâng,шалахай
838,rechter::A,drept,вургамла
839,anderer::A,alt,вес
840,anderer::A,alt,весӹ
841,erster::A,prim,икшӹ
842,erster::A,prim,икӹмшӹ
843,zweiter::A,al doilea,кокшы
844,dritter::A,treilea,кымшы
845,letzter::A,final,остатка
846,allein::ADV,singur,иктӹ
847,allein::ADV,singur,иктӹт
848,auf einmal::ADV,dintrodată,тöрöк
849,zusammen::ADV,împreună,икараш
850,zusammen::ADV,împreună,цымырын
851,lange::ADV,îndelung,кужын
852,lange::ADV,mult timp,кужын
853,plötzlich::ADV,deodată,трӱк
854,plötzlich::ADV,pe neașteptate,трӱк
855,sofort::ADV,imediat,полт
856,sofort::ADV,imediat,тöрöк
857,sofort::ADV,imediat,тӹшӓкок
858,sofort::ADV,numaidecît,полт
859,sofort::ADV,numaidecît,тöрöк
860,sofort::ADV,numaidecît,тӹшӓкок
861,später::ADV,mai apoi,вара
862,später::ADV,mai târziu,вара
863,jetzt::ADV,acum,
864,heute::ADV,azi,тагачы
865,heute::ADV,astăzi,тагачы
866,morgen::ADV,mâine,иргод
867,morgen::ADV,mâine,иргодым
868,bald::ADV,curând,чӹнь
869,bald::ADV,curând,вӓшке
870,bald::ADV,curând,выртышты
871,dann::ADV,apoi,пакыла
872,gestern::ADV,ieri,тенгечӹ
873,einst::ADV,odată,икӓнӓ
874,einst::ADV,odinioară,икӓнӓ
875,damals::ADV,atunci,тӹнӓм
876,damals::ADV,pe atunci,тӹнӓм
877,danach::ADV,după aceasta,пакыла
878,vorher::ADV,mai întâi,перви
879,vorher::ADV,în prealabil,перви
880,zuerst::ADV,întâi,андак
881,zuerst::ADV,în primul rând,андак
882,einmal::ADV,odată,гӓнӓк
883,einmal::ADV,odată,гӓнӓ
884,manchmal::ADV,uneori,кынамжы
885,manchmal::ADV,câteodată,кынамжы
886,oft::ADV,des,чӹчкӹдӹн
887,oft::ADV,deseori,чӹчкӹдӹн
888,immer::ADV,mereu,со
889,immer::ADV,mereu,соок
890,immer::ADV,întotdeauna,со
891,immer::ADV,întotdeauna,соок
892,niemals::ADV,niciodată,нинам
893,niemals::ADV,niciodată,нигынам
894,niemals::ADV,niciodată,нигынамат
895,hier::ADV,aci,тиштӹ
896,hier::ADV,aici,тиштӹ
897,hierhin::ADV,încoace,тишкӹ
898,von hier::ADV,de aici,тишец
899,von hier::ADV,de aici,тишецӹн
900,dort::ADV,acolo,тӹштӹ
901,dorthin::ADV,dincolo,тӹшкӹ
902,dorthin::ADV,dincolo,тӹшкӹлӓ
903,geradeaus::ADV,drept înainte,вик
904,geradeaus::ADV,drept înainte,тура
905,vorwärts::ADV,înainte,анзыкы
906,rückwärts::ADV,îndărăt,мӹнгеш
907,zurück::ADV,înapoi,мӹнгеш
908,unten::ADV,jos,ӱлнӹ
909,unten::ADV,jos,лӹвӓлнӹ
910,unten::ADV,dedesubt,ӱлнӹ
911,unten::ADV,dedesubt,лӹвӓлнӹ
912,hinab::ADV,în jos,ӱлӹкӹ
913,hinab::ADV,în jos,лӹвӓкӹ
914,hinab::ADV,de vale,ӱлӹкӹ
915,hinab::ADV,de vale,лӹвӓкӹ
916,oben::ADV,sus,вӹлнӹ
917,oben::ADV,deasupra,вӹлнӹ
918,hinauf::ADV,în sus,кӱшкӹлӓ
919,hinauf::ADV,în sus,кӱш
920,überall::ADV,peste tot,йӹлт
921,überall::ADV,peste tot,цилӓ вӓре
922,überall::ADV,pretutindeni,йӹлт
923,überall::ADV,pretutindeni,цилӓ вӓре
924,nicht::ADV,nu,уке
925,ein wenig::ADV,puțin,изиш
926,ein wenig::ADV,puțin,иклаштык
927,kaum::ADV,cu greu,цылик
928,kaum::ADV,cu greu,чучок-чучок
929,kaum::ADV,cu anevoie,цылик
930,kaum::ADV,cu anevoie,чучок-чучок
931,sehr::ADV,mult,чоте
932,sehr::ADV,foarte,чоте
933,so::ADV,așa,тенге
934,so::ADV,așa,тенгелӓ
935,so::ADV,atât,тенге
936,so::ADV,atât,тенгелӓ
937,noch::ADV,încă,мол
938,noch::ADV,încă,моло
939,nur::ADV,doar,веле
940,schon::ADV,și,уже
941,schon::ADV,și,ӹнде
942,schon::ADV,deja,уже
943,schon::ADV,deja,ӹнде
944,wieder::ADV,iar,уэш
945,wieder::ADV,iarăși,уэш
946,vergebens::ADV,în zadar,зря
947,vergebens::ADV,în zadar,ӹзрӓ
948,vergebens::ADV,în zadar,ӹзӹрӓ
949,vor::PRP,înainte de,анзыц
950,vor::PRP,înainte de,анзыцын
951,hinter::PRP,după,шайылан
952,hinter::PRP,după,шайылный
953,hinter::PRP,în spatele,шайылан
954,hinter::PRP,în spatele,шайылный
955,unter::PRP,sub,лӹвӓкӹ
956,durch::PRP,prin,вашт
957,neben::PRP,lângă,сага
958,neben::PRP,alături de,сага
959,zwischen::PRP,între,лош
960,zwischen::PRP,între,лошкы
961,zwischen::PRP,dintre,лош
962,zwischen::PRP,dintre,лошкы
963,wegen::PRP,pentru,мычыц
964,dies::PRN,acesta,тидӹ
965,dies::PRN,acesta,ти
966,das::PRN,asta,тидӹ
967,das::PRN,asta,ти
968,alles::PRN,tot,цилӓ
969,ich::PRN,eu,мый
970,du::PRN,tu,тӹнь
971,er::PRN,el,тӹдӹ
972,er::PRN,dânsul,тӹдӹ
973,wir::PRN,noi,мӓ
974,ihr::PRN,voi,вӓ
975,sie::PRN,ei,нӹнӹ
976,sie::PRN,dânșii,нӹнӹ
977,was::FPRN,ce,ма
978,wer::FPRN,cine,кӱ
979,wo::FADV,unde,кышан
980,wo::FADV,unde,кыштакен
981,wohin::FADV,încotro,кышкы
982,wie::FADV,cum,кыце
983,warum::FADV,de ce,малын
984,warum::FADV,pentru ce,малын
985,wieviel::FNUM,cât,кынар
986,wieviel::FNUM,cât,кынары
987,wieviel::FNUM,cât,кынаркы
988,eins::NUM,unu,иктӹ
989,eins::NUM,unu,иктӹт
990,zwei::NUM,doi,кок
991,zwei::NUM,doi,кокты
992,drei::NUM,trei,кым
993,drei::NUM,trei,кымыт
994,vier::NUM,patru,нӹл
995,fünf::NUM,cinci,вӹц
996,sechs::NUM,șase,куд
997,sechs::NUM,șase,кудытмозн
998,sieben::NUM,șapte,шӹм
999,sieben::NUM,șapte,шӹмӹт
1000,acht::NUM,opt,кӓндӓкш
1001,acht::NUM,opt,кӓндӓкшӹ
1002,neun::NUM,nouă,ӹндекшшӱдӹ
1003,zehn::NUM,zece,лу
1004,elf::NUM,unsprezece,луатик
1005,elf::NUM,unsprezece,луатиктӹ
1006,zwölf::NUM,douăsprezece,луаткок
1007,zwölf::NUM,douăsprezece,луаткокты
1008,zwanzig::NUM,douăzeci,коклы
1009,dreißig::NUM,treizeci,кымлы
1010,vierzig::NUM,patruzeci,нӹллӹ
1011,fünfzig::NUM,cincizeci,вӹцлӹ
1012,sechzig::NUM,șaizeci,кудлу
1013,siebzig::NUM,șaptezeci,шӹмлу
1014,achtzig::NUM,optzeci,кӓндӓкшлу
1015,neunzig::NUM,nouăzeci,ӹндекшлу
1016,hundert::NUM,sută,шӱдӹ
1017,tausend::NUM,mie,тӹжем
1018,und::CNJ,și,дöн
1019,oder::CNJ,ori,льывы
1020,stehen::V,sta,шалшаг
1021,sitzen::V,ședea,шӹнзӓш
1022,liegen::V,zăcea,киӓш
1023,liegen::V,fi culcat,киӓш
1024,hängen::V,atârna,кечӓш
1025,werden::V,deveni,шагалаш
1026,werden::V,se face,шагалаш
1027,passieren::V,se întâmpla,ӹштӓ́лтӓш
1028,beginnen::V,începe,тӹнгӓлӓлтӓш
1029,enden::V,se sfârși,пӹтӓш
1030,enden::V,se termina,пӹтӓш
1031,wechseln::V,se schimba,весемӓш
1032,wechseln::V,se schimba,весемӓлтӓш
1033,aufgehen[Sonne]::V,răsări,авараш
1034,untergehen[Sonne]::V,apune,шӹ́нзӓш
1035,scheinen[Sonne]::V,străluci,сотемдӓрӓш
1036,donnern::V,tuna,хӹдӹртӓш
1037,wehen::V,bate,ӹфӹлӓш
1038,strömen::V,curge în șiroaie,йогащ
1039,fließen::V,curge,йогащ
1040,sich drehen::V,se învârti,пöрдӓш
1041,schwanken::V,se clătina,лыпшалташ
1042,schwingen::V,vibra,кӓчӓйӓш
1043,schwingen::V,flutura,кӓчӓйӓш
1044,fallen::V,cădea,кенвазаш
1045,fallen::V,cădea,шынгалташ
1046,brennen::V,arde,йылаш
1047,rauchen::V,fuma,шыпшаш
1048,regnen::V,ploua,юраш
1049,gefrieren::V,îngheța,гӓш
1050,gefrieren::V,îngheța,кӹлмаш
1051,tauen::V,se dezgheța,шылаш
1052,schmelzen::V,se topi,шӹрӓнӓш
1053,trocknen::V,se usca,кошкаш
1054,sieden::V,fierbe,шолаш
1055,sieden::V,clocoti,шолаш
1056,faulen::V,se împuți,шӱӓш
1057,verfaulen::V,putrezi,йӓнгӓрӓлтӓш
1058,reißen::V,se rupe,кышкедӓлтӓш
1059,reißen::V,se sfâșia,кышкедӓлтӓш
1060,versinken::V,se scufunda,ва́лаш
1061,vergehen::V,trece,эртӓш
1062,vergehen::V,se scurge,эртӓш
1063,erscheinen::V,apărea,каяш
1064,verschwinden::V,dispărea,ямаш
1065,sinken::V,cădea,пычаш
1066,sinken::V,coborî,пычаш
1067,abnehmen::V,scădea,чӹдемӓш
1068,abnehmen::V,scădea,кöтӹргӓш
1069,abnehmen::V,descrește,чӹдемӓш
1070,abnehmen::V,descrește,кöтӹргӓш
1071,zunehmen::V,spori,когоэмӓш
1072,zunehmen::V,crește,когоэмӓш
1073,zunehmen::V,augmenta,когоэмӓш
1074,steigen::V,urca,лӱлта́лташ
1075,wachsen::V,crește,кушкаш
1076,glänzen::V,luci,йӹлгӹжӓш
1077,glänzen::V,străluci,йӹлгӹжӓш
1078,funkeln::V,scânteia,валгалташ
1079,lärmen::V,face larmă,юкланаш
1080,läuten::V,suna,цоргаш
1081,klingeln::V,suna,цоргаш
1082,klirren::V,zăngăni,цонгырталгаш
1083,brausen::V,vui,ышдымыла́наш
1084,rauschen::V,vâjâi,шу́жгаш
1085,klingen::V,suna,йо́нгаш
1086,bellen::V,lătra,опташ
1087,heulen::V,urla,урмыжаш
1088,blasen::V,sufla,ӹфӹлӓш
1089,pfeifen::V,fluiera,ши́шкаш
1090,schreien::V,țipa,уташ
1091,schreien::V,țipa,саслаш
1092,schreien::V,țipa,варгынзаш
1093,stöhnen::V,geme,ӹнгӹрӓш
1094,zittern::V,tremura,цӹтӹрӓш
1095,leben::V,trăi,ӹлӓш
1096,geboren werden::V,se naște,шачаш
1097,atmen::V,respira,шӱлӓш
1098,trinken::V,bea,йӱӓш
1099,essen::V,mânca,качкаш
1100,schlucken::V,înghiți,нелӓш
1101,müde werden::V,se obosi,янгылаш
1102,einschlafen::V,adormi,амален кеӓш
1103,schlafen::V,dormi,амалаш
1104,aufwachen::V,se deștepta,понгыжалташ
1105,aufstehen::V,fi se scula,кӹньӹл шагалаш
1106,sich erholen::V,se relaxa,кӓнаш
1107,sich erholen::V,se destinde,кӓнаш
1108,krank werden::V,se îmbolnăvi,церлӓнен вазаш
1109,krank sein::V,zăcea,церлӓнӓш
1110,krank sein::V,zăcea,ясланаш
1111,krank sein::V,zăcea,ясыланаш
1112,krank sein::V,fi bolnav,церлӓнӓш
1113,krank sein::V,fi bolnav,ясланаш
1114,krank sein::V,fi bolnav,ясыланаш
1115,schmerzen::V,durea,каршташ
1116,husten::V,tuși,кахыраш
1117,genesen::V,se însănătoși,паремӓш
1118,genesen::V,se însănătoși,тöрлӓнӓш
1119,sterben::V,muri,вазын колаш
1120,umkommen::V,pieri,пӹтӓш
1121,sich bewegen::V,se mișca,кашташ
1122,sich rühren::V,se mișca,тӓрвӓнӓш
1123,sich erheben::V,se ridica,кӹньӹлӓш
1124,sich setzen::V,lua loc,шӹнзӓш
1125,sich setzen::V,se așeza,шӹнзӓш
1126,hinfallen::V,cădea jos,кенвазаш
1127,hinfallen::V,cădea jos,шынгалташ
1128,laufen::V,merge,кашташ
1129,laufen::V,merge pe jos,кашташ
1130,schreiten::V,păși,ашкедӓш
1131,spazierengehen::V,se plimba,мадын кашташ
1132,eilen::V,fi se grăbi,вӓшкӓш
1133,sich beeilen::V,se grăbi,вӓшкӓш
1134,sich beeilen::V,se grăbi,талашаш
1135,sausen::V,țâșni,хойхаланаш
1136,sausen::V,țâșni,хояш
1137,rennen::V,fugi,кыргыжаш
1138,rennen::V,alerga,кыргыжаш
1139,springen::V,sări,тӹршештӓш
1140,klettern::V,urca,ку́заш
1141,klettern::V,se cățăra,ку́заш
1142,schaukeln::V,legăna,лыпшалташ
1143,kriechen::V,se târî,авалянаш
1144,kriechen::V,se târî,ньыжиклӓш
1145,schwimmen::V,înota,илӓш
1146,tauchen::V,se scufunda,цымаш
1147,rudern::V,vâsli,шуалташ
1148,rudern::V,lopăta,шуалташ
1149,fahren::V,merge,кеӓш
1150,fliegen::V,zbura,чонгештӓш
1151,gehen::V,merge,кеӓш
1152,weggehen::V,se duce,кеӓш
1153,abfahren::V,pleca,кеӓш
1154,anhalten::V,se opri,цӓрнӓш
1155,hineingehen::V,intra,пыраш
1156,eintreten::V,intra,пыраш
1157,kommen::V,veni,толаш
1158,ankommen::V,sosi,шоаш
1159,ankommen::V,ajunge,шоаш
1160,zurückkommen::V,se întoarce,пöртӹлӓш
1161,bleiben::V,rămâne,кодаш
1162,warten::V,aștepta,вычаш
1163,erwarten::V,aștepta,вычаш
1164,suchen::V,căuta,кӹчӓлӓш
1165,finden::V,găsi,моаш
1166,versuchen::V,încerca,путаяш
1167,versuchen::V,încerca,цацаш
1168,vorbereiten::V,pregăti,поспейӹктӓш
1169,lieben::V,iubi,яраташ
1170,mögen::V,plăcea a,яраташ
1171,lachen::V,râde,ваштылаш
1172,rühren::V,mișca,тӓрвӓтӓш
1173,rühren::V,înduioșa,тӓрвӓтӓш
1174,weinen::V,plânge,мӓгӹрӓш
1175,schimpfen::V,înjura,свырседӓлӓш
1176,sich ärgern::V,se supăra,шӹдешкӓш
1177,sich fürchten::V,se teme,лӱдӓш
1178,sich fürchten::V,fi teamă a,лӱдӓш
1179,fürchten::V,se teme de,лӱдӓш
1180,fliehen::V,fugi,кыргыжаш
1181,flüchten::V,evada,кыргыж шӹлӓш
1182,sehen::V,vedea,ужаш
1183,anschauen::V,privi,анжалаш
1184,ansehen::V,privi,анжаш
1185,hören::V,auzi,колаш
1186,zuhören::V,asculta,колышташ
1187,probieren::V,gusta,тотештӓш
1188,probieren::V,gusta,подыл анжаш
1189,riechen::V,mirosi,ӱпшӹнзӓш
1190,fühlen::V,simți,шижӓш
1191,fühlen::V,resimți,шижӓш
1192,scheinen::V,părea,каяш
1193,zu sehen sein::V,se vedea,каяш
1194,vernehmen::V,auzi,колын колташ
1195,frieren::V,fi frig,кӹлмаш
1196,frieren::V,fi frig,тӹнгӹргӓш
1197,tun::V,face,ӹштӓш
1198,können::V,ști,кердӓш
1199,können::V,putea,кердӓш
1200,wollen::V,dori,жалаяш
1201,anfangen::V,începe,тӹнгӓлӓш
1202,beenden::V,sfârși,пӹтӓрӓш
1203,beenden::V,termina,пӹтӓрӓш
1204,aufhören::V,înceta,цӓрнӓш
1205,gelingen::V,reuși,цӓш лиӓш
1206,gelingen::V,izbuti,цӓш лиӓш
1207,geraten::V,reuși,лиӓш
1208,öffnen::V,deschide,пачаш
1209,schließen::V,închide,чӱчӓш
1210,stellen::V,pune,шӹндӓш
1211,stellen::V,așeza,шӹндӓш
1212,setzen::V,pune,шӹндӓш
1213,setzen::V,așeza,шӹндӓш
1214,legen::V,pune,опташ
1215,legen::V,pune,пиштӓш
1216,berühren::V,atinge,тӹкӓлӓш
1217,verbinden::V,lega,пидӓш
1218,bedecken::V,acoperi,леведӓш
1219,aufhängen::V,atârna,сӓкӓш
1220,aufhängen::V,spânzura,сӓкӓш
1221,anzünden::V,aprinde,чӱктӓш
1222,aufheben::V,ridica,кузыкташ
1223,aufheben::V,lua de jos,кузыкташ
1224,zurücklassen::V,lăsa,кодаш
1225,zurücklassen::V,lăsa în urmă,кодаш
1226,verlieren::V,pierde,ямдаш
1227,fallen lassen::V,scăpa,кенвацтараш
1228,fallen lassen::V,arunca,кенвацтараш
1229,machen::V,face,ӹштӓш
1230,herstellen::V,fabrica,йӓмдӹлӓш
1231,herstellen::V,confecționa,йӓмдӹлӓш
1232,bauen::V,clădi,ӹштӓш
1233,bauen::V,construi,ӹштӓш
1234,reparieren::V,repara,чиняш
1235,reparieren::V,repara,алалаш
1236,verbessern::V,ameliora,яжоэмден шӹндӓш
1237,verbessern::V,îmbunătăți,яжоэмден шӹндӓш
1238,ändern::V,schimba,вашталташ
1239,ändern::V,modifica,вашталташ
1240,graben::V,săpa,капаяш
1241,beugen::V,curba,лывырташ
1242,beugen::V,curba,каклярташ
1243,biegen::V,îndoi,лывырташ
1244,biegen::V,încovoia,лывырташ
1245,drehen::V,învârti,сӓрӓш
1246,drehen::V,învârti,сӓрӹкӓлӓш
1247,wenden::V,întoarce,сӓрӓлӓш
1248,umdrehen::V,învârti,сӓрӓлӓш
1249,umdrehen::V,întoarce,сӓрӓлӓш
1250,heben::V,ridica,лӱктӓш
1251,hochheben::V,ridica,кузыкташ
1252,ergreifen::V,lua,хватяш
1253,ergreifen::V,apuca,хватяш
1254,halten::V,ține,кычаш
1255,drücken::V,apăsa,темдӓш
1256,drücken::V,strânge,темдӓш
1257,schieben::V,împinge,шӹкӓш
1258,kratzen::V,zgâria,нӹжӓш
1259,lecken::V,linge,нылаш
1260,beißen::V,mușca,пыралаш
1261,abreißen::V,rupe,кӹрӓш
1262,abreißen::V,rupe,кышкед нӓлӓш
1263,abreißen::V,smulge,кӹрӓш
1264,abreißen::V,smulge,кышкед нӓлӓш
1265,abschneiden::V,scurta,шулаш
1266,abschneiden::V,scurta,лаштыклаш
1267,binden::V,lega,пидӓш
1268,stecken::V,pune,шыралаш
1269,brechen::V,rupe,тодылаш
1270,brechen::V,rupe,пыдырташ
1271,brechen::V,frânge,тодылаш
1272,brechen::V,frânge,пыдырташ
1273,klopfen::V,ciocăni,рушткаш
1274,hauen::V,lovi,шелӹштӓш
1275,kleben::V,lipi,клейӓш
1276,reiben::V,freca,нӹжӓш
1277,reiben::V,fricționa,нӹжӓш
1278,streichen::V,unge,шӹрӓш
1279,schleifen::V,ascuți,шымаш
1280,schneiden::V,tăia,пӹчкӓш
1281,rütteln::V,zgâlțâi,мыльгыкташ
1282,schütteln::V,scutura,цӹтӹртӓш
1283,schütteln::V,scutura,мыльгыкташ
1284,schwenken::V,agita,машыяш
1285,schütten::V,vărsa,опталаш
1286,füllen::V,umple,темӓш
1287,einwickeln::V,înveli,пӹтӹрӓ́лӓш
1288,einwickeln::V,înfășura,пӹтӹрӓ́лӓш
1289,tragen::V,căra,намалаш
1290,schleppen::V,târî,шӹдӹрӓш
1291,ziehen::V,trage,шыпшаш
1292,aufbewahren::V,păstra,перегӓш
1293,aufbewahren::V,conserva,перегӓш
1294,werfen::V,arunca,кӹшкӓш
1295,fangen::V,prinde,кычаш
1296,packen::V,apuca,хватяш
1297,verstecken::V,ascunde,шӹлтӓш
1298,teilen::V,împărți,пайылаш
1299,schicken::V,trimite,колташ
1300,bringen::V,aduce,кандаш
1301,hinzufügen::V,adăuga,
1302,bekommen::V,obține,лыкташ
1303,bekommen::V,dobândi,лыкташ
1304,erhalten::V,primi,получаяш
1305,erhalten::V,căpăta,получаяш
1306,nehmen::V,lua,налаш
1307,wählen::V,opta,айыраш
1308,wählen::V,alege,айыраш
1309,auswählen::V,selecta,айыраш
1310,bewahren::V,păstra,перегӓш
1311,behindern::V,stingheri,мешӓйӓш
1312,verderben::V,strica,портяш
1313,beschädigen::V,strica,шушырташ
1314,zerbrechen::V,rupe,пыдырташ
1315,zerbrechen::V,frânge,пыдырташ
1316,zerreißen::V,rupe,кӹрӓш
1317,zerreißen::V,sfâșia,кӹрӓш
1318,zerstören::V,distruge,шӓлӓтӓш
1319,verbrennen::V,arde,йылаташ
1320,verbrennen::V,arde,йылалташ
1321,verbrennen::V,incendia,йылаташ
1322,verbrennen::V,incendia,йылалташ
1323,geben::V,da,пуаш
1324,reichen::V,întinde,пуаш
1325,schenken::V,dărui,подараш
1326,versprechen::V,făgădui,сöрӓш
1327,wünschen::V,ura,жалаяш
1328,loben::V,lăuda,хваляш
1329,küssen::V,săruta,шышшалаш
1330,wiegen::V,legăna,лӱнгӓлтӓш
1331,zudecken::V,acoperi,пиштӓш
1332,wecken::V,trezi,понгыжалтараш
1333,wecken::V,deștepta,понгыжалтараш
1334,zeigen::V,arăta,анжыкташ
1335,führen::V,călăuzi,видӓш
1336,lehren::V,preda,тымдаш
1337,lehren::V,învăța,тымдаш
1338,unterrichten::V,învăța,тымдаш
1339,unterrichten::V,instrui,тымдаш
1340,aufziehen::V,crește,кушташ
1341,leiten::V,duce,видӓш
1342,leiten::V,duce,вуйлаташ
1343,leiten::V,duce,вуйлалташ
1344,leiten::V,conduce,видӓш
1345,leiten::V,conduce,вуйлаташ
1346,leiten::V,conduce,вуйлалташ
1347,antreiben::V,împinge,талаштараш
1348,antreiben::V,încuraja,талаштараш
1349,lassen::V,pune pe să,-ыкт
1350,einladen::V,invita,ӱжӓш
1351,vereinigen::V,uni,иктештӓш
1352,vereinigen::V,întruni,иктештӓш
1353,besuchen::V,vizita,толаш
1354,besuchen::V,face o vizită,толаш
1355,treffen::V,întâlni,вӓшлиӓш
1356,treffen::V,întâlni,вӓшлиӓлтӓш
1357,sich versammeln::V,se aduna,цымыргаш
1358,spielen::V,se juca,мадаш
1359,singen::V,cânta,мыраш
1360,tanzen::V,dansa,кушташ
1361,sich trennen::V,se separa,айырлаш
1362,sich trennen::V,se despărți,айырлаш
1363,verlassen::V,părăsi,шуаш
1364,verlassen::V,abandona,шуаш
1365,retten::V,salva,ытараш
1366,bewachen::V,păzi,оролаш
1367,schützen::V,ocroti,перегӓш
1368,schützen::V,proteja,перегӓш
1369,verteidigen::V,apăra,перегӓш
1370,sich schlagen::V,se bate,шидӓлӓш
1371,sich schlagen::V,se bate,шиэдӓлӓш
1372,schießen::V,trage,лӱӓш
1373,siegen::V,birui,сӹнгӓш
1374,siegen::V,învinge,сӹнгӓш
1375,ärgern::V,supăra,шӹдештӓрӓш
1376,schlagen::V,lovi,пӓрен колташ
1377,schlagen::V,lovi,хӹрӹктен колташ
1378,treten::V,călca,чымаш
1379,stechen::V,înțepa,пышкылаш
1380,stechen::V,împunge,пышкылаш
1381,stoßen::V,împinge,шыркедӓш
1382,stehlen::V,fura,шолышт толаш
1383,stören::V,deranja,ӓрештӹлӓш
1384,belästigen::V,importuna,кӓньӹсӹрлӓндӓрӓш
1385,belästigen::V,importuna,шытырланыкташ
1386,verbergen::V,ascunde,шӹлтӓш
1387,täuschen::V,amăgi,алталаш
1388,täuschen::V,amăgi,аталаш
1389,betrügen::V,înșela,мошеньӹчӓйӓш
1390,töten::V,omorî,пуштын шуаш
1391,wohnen::V,sta,ӹлӓш
1392,wohnen::V,locui,ӹлӓш
1393,arbeiten::V,lucra,пӓшӓлӓш
1394,arbeiten::V,lucra,ровотаяш
1395,sammeln::V,aduna,погаш
1396,sammeln::V,colecționa,погаш
1397,pflücken::V,culege,кӹрӓш
1398,jagen::V,vâna,охотничӓйӓш
1399,fischen::V,pescui,кол кычаш
1400,fassen::V,prinde,кычаш
1401,hüten::V,paște,кӹтӓш
1402,treiben::V,mână,шуруяш
1403,anbinden::V,lega,ялшташ
1404,anbinden::V,lega,ялышташ
1405,füttern::V,da de mâncare,пукшаш
1406,melken::V,mulge,шыпшылаш
1407,hacken::V,toca,роаш
1408,hacken::V,sparge,роаш
1409,gießen::V,uda,шӓвӓш
1410,reifen::V,pârgui,кӱӓш
1411,reifen::V,pârgui,поспейӓш
1412,zubereiten::V,găti,йӓмдӹлӓш
1413,kochen::V,găti,шолташ
1414,backen::V,coace,кӱктӓш
1415,braten::V,coace,жӓрӓш
1416,umrühren::V,mesteca,намалаш
1417,stricken::V,împleti,пидӓш
1418,nähen::V,coase,ыргаш
1419,färben::V,vopsi,пидӓш
1420,färben::V,colora,пидӓш
1421,reinigen::V,curăți,чиӓлтӓш
1422,waschen::V,spăla,мышкаш
1423,abwischen::V,șterge,ӹштӓш
1424,spülen::V,clăti,шӱӓлтӓш
1425,fegen::V,mătura,ӹштӓш
1426,kehren::V,mătura,ӹштӓш
1427,baden::V,se scălda,нӱштӹлӓш
1428,sich waschen::V,se spăla,мышкылташ
1429,ausziehen::V,și scoate,кыдашаш
1430,anziehen::V,îmbrăca,чиӓш
1431,sich anziehen::V,se îmbrăca,чиӓш
1432,kämmen::V,pieptăna,шерӓш
1433,schmücken::V,împodobi,цеверемдӓш
1434,sagen::V,zice,манаш
1435,sagen::V,zice,келесӓш
1436,sagen::V,spune,манаш
1437,sagen::V,spune,келесӓш
1438,sprechen::V,vorbi,манаш
1439,reden::V,vorbi,шайышташ
1440,reden::V,discuta,шайышташ
1441,sich unterhalten::V,conversa,хытыраш
1442,sich unterhalten::V,conversa,хытыргаш
1443,sich unterhalten::V,sta de vorbă,хытыраш
1444,sich unterhalten::V,sta de vorbă,хытыргаш
1445,fragen::V,întreba,ядаш
