,Concept_ID,be,eu
821,niemals::ADV,ніколі,inoiz ez
822,niemals::ADV,ніколі,sekula ez
823,hier::ADV,тут,hemen
824,hierhin::ADV,сюды,hona
825,von hier::ADV,адсюль,hemendik
826,von hier::ADV,адсюль,honetatik
827,von hier::ADV,адгэтуль,hemendik
828,von hier::ADV,адгэтуль,honetatik
829,dort::ADV,там,han
830,dorthin::ADV,туды,hara
831,geradeaus::ADV,прама,artez
832,vorwärts::ADV,наперад,aurrera
833,rückwärts::ADV,назад,atzera
834,rückwärts::ADV,назад,atzerantz
835,zurück::ADV,назад,atzera
836,unten::ADV,унізе,behean
837,hinab::ADV,уніз,behera
838,hinab::ADV,уніз,beherantz
839,oben::ADV,угары,goian
840,oben::ADV,наверсе,goian
841,hinauf::ADV,угару,gora
842,hinauf::ADV,угару,gorantz
843,überall::ADV,усюды,edonon
844,nicht::ADV,не,ez
845,ein wenig::ADV,трошкі,apur bat
846,ein wenig::ADV,трошкі,pixka bat
847,kaum::ADV,ледзьве,ozta
848,kaum::ADV,ледзьве,nekez
849,sehr::ADV,вельмі,oso
850,so::ADV,так,hala
851,so::ADV,так,honela
852,noch::ADV,яшчэ,oraindik
853,nur::ADV,толькі,bakarrik
854,schon::ADV,ужо,ja
855,schon::ADV,ужо,jada
856,wieder::ADV,зноў,berriro
857,vergebens::ADV,дарма,alferrik
858,vergebens::ADV,дарэмна,alferrik
859,vor::PRP,перад,aurrean
860,hinter::PRP,за,ostean
861,hinter::PRP,за,gibelean
862,hinter::PRP,ззаду,ostean
863,hinter::PRP,ззаду,gibelean
864,unter::PRP,пад,pean
865,unter::PRP,пад,azpian
866,durch::PRP,праз,zehar
867,neben::PRP,каля,ondoan
868,neben::PRP,каля,aldamenean
869,zwischen::PRP,між,artean
870,zwischen::PRP,паміж,artean
871,wegen::PRP,з-за,-gatik
872,dies::PRN,гэта,hau
873,das::PRN,тое,hura
874,alles::PRN,усё,dena
875,ich::PRN,я,ni
876,du::PRN,ты,zu
877,er::PRN,ён,bera
878,wir::PRN,мы,gu
879,ihr::PRN,вы,zuek
880,sie::PRN,яны,berak
881,was::FPRN,што,zer
882,wer::FPRN,хто,nor
883,wo::FADV,дзе,non
884,wohin::FADV,куды,nora
885,wie::FADV,як,nola
886,wie::FADV,як,zelan
887,warum::FADV,чаму,zeren
888,warum::FADV,чаму,zergatik
889,wieviel::FNUM,колькі,zenbat
890,eins::NUM,адзін,bat
891,zwei::NUM,два,bi
892,zwei::NUM,два,biga
893,drei::NUM,тры,hiru
894,vier::NUM,чатыры,lau
895,fünf::NUM,пяць,bost
896,sechs::NUM,шесць,sei
897,sieben::NUM,сем,zazpi
898,acht::NUM,восем,zortzi
899,neun::NUM,дзевяць,bederatzi
900,zehn::NUM,дзесяць,hamar
901,elf::NUM,адзінаццаць,hamaika
902,zwölf::NUM,дванаццаць,hamabi
903,zwanzig::NUM,дваццаць,hogei
904,dreißig::NUM,трыццаць,hogeita hamar
905,vierzig::NUM,сорак,berrogei
906,fünfzig::NUM,пядзесят,berrogeita hamar
907,sechzig::NUM,шесдзесят,hirurogei
908,siebzig::NUM,семдзесят,hirurogeita hamar
909,achtzig::NUM,восемдзесят,laurogei
910,neunzig::NUM,дзевяноста,laurogeita hamar
911,hundert::NUM,сто,ehun
912,tausend::NUM,тысяча,mila
913,und::CNJ,і,eta
914,und::CNJ,ды,eta
915,oder::CNJ,або,edo
916,stehen::V,стаяць,zutik egon
917,sitzen::V,сядзець,eserita egon
918,liegen::V,ляжаць,etzan
919,hängen::V,вісець,eskegita egon
920,hängen::V,вісець,zintzilik egon
921,werden::V,стаць,bihurtu
922,werden::V,стаць,bilakatu
923,werden::V,зрабіцца,bihurtu
924,werden::V,зрабіцца,bilakatu
925,passieren::V,трапіцца,pasatu
926,passieren::V,трапіцца,gertatu
927,beginnen::V,пачацца,hasi
928,enden::V,кончыцца,bukatu
929,wechseln::V,мяняцца,aldatu
930,aufgehen[Sonne]::V,узысці,ilki
931,aufgehen[Sonne]::V,узысці,sortu
932,untergehen[Sonne]::V,зайсці,sartu
933,scheinen[Sonne]::V,свяціць,eguzkia egon
934,donnern::V,грымець,trumoia jo
935,wehen::V,дзьмуць,haizea ibili
936,strömen::V,ліцца,zorrotadaka isuri
937,fließen::V,цячы,isuri
938,sich drehen::V,круціцца,biratu
939,sich drehen::V,варочацца,biratu
940,schwanken::V,хістацца,zabuka ibili
941,schwingen::V,гайдацца,kulunkatu
942,schwingen::V,калыхацца,kulunkatu
943,fallen::V,падаць,erori
944,brennen::V,гарэць,sutan egon
945,rauchen::V,дымець,kea bota
946,regnen::V,дажджыць,euria ari izan
947,gefrieren::V,замерзнуць,izoztu
948,gefrieren::V,замерзнуць,hormatu
949,tauen::V,раставаць,gesaldu
950,schmelzen::V,плавіцца,urtu
951,trocknen::V,сохнуць,idortu
952,trocknen::V,сохнуць,lehortu
953,sieden::V,кіпець,irakin
954,faulen::V,гнісці,hirotu
955,faulen::V,гнісці,usteldu
956,verfaulen::V,згнісці,hirotu
957,verfaulen::V,згнісці,usteldu
958,reißen::V,ірвацца,eten
959,reißen::V,ірвацца,tarrat egin
960,versinken::V,тануць,urperatu
961,vergehen::V,праходзіць,iragan
962,erscheinen::V,зʼявіцца,agertu
963,verschwinden::V,знікнуць,desagertu
964,sinken::V,спадаць,beheititu
965,abnehmen::V,паменшыцца,gutxitu
966,abnehmen::V,паменшыцца,beheratu
967,zunehmen::V,павялічвацца,gora egin
968,steigen::V,паднімацца,igo
969,wachsen::V,расці,hazi
970,glänzen::V,блішчаць,distiratu
971,funkeln::V,бліскаць,izarniatu
972,lärmen::V,шумець,zarata atera
973,läuten::V,званіць,jo
974,läuten::V,званіць,hots egin
975,klingeln::V,званіць,txirrina jo
976,klirren::V,бразгаць,tintin egin
977,brausen::V,бушаваць,marru egin
978,rauschen::V,шастаць,fir-fir egin
979,klingen::V,гучаць,soinu egin
980,bellen::V,брахаць,zaunkatu
981,heulen::V,выць,ulu egin
982,heulen::V,выць,uhuri egin
983,blasen::V,дзьмухнуць,ufa egin
984,blasen::V,дзьмухнуць,putz egin
985,pfeifen::V,свістаць,txistu egin
986,schreien::V,крычаць,oihu egin
987,schreien::V,крычаць,garrasi egin
988,stöhnen::V,стагнаць,intziri egin
989,zittern::V,дрыжаць,ikara egin
990,zittern::V,дрыжаць,dar-dar egin
991,leben::V,жыць,bizi izan
992,geboren werden::V,нарадзіцца,jaio
993,atmen::V,дыхаць,hats egin
994,atmen::V,дыхаць,arnasa egin
995,trinken::V,піць,edan
996,essen::V,есці,jan
997,schlucken::V,глытаць,irentsi
998,müde werden::V,стаміцца,unatu
999,müde werden::V,стаміцца,nekatu
1000,einschlafen::V,заснуць,lokartu
1001,schlafen::V,спаць,lo egin
1002,aufwachen::V,рассыпацца,esnatu
1003,aufwachen::V,рассыпацца,atzarri
1004,aufstehen::V,устаць,jaiki
1005,sich erholen::V,адпачываць,atseden egin
1006,krank werden::V,захварэць,gaixotu
1007,krank sein::V,хварэць,eri izan
1008,krank sein::V,хварэць,gaixo izan
1009,schmerzen::V,балець,min egin
1010,husten::V,кашляць,eztul egin
1011,genesen::V,паправіцца,osatu
1012,genesen::V,паздаравець,osatu
1013,sterben::V,памерці,hil
1014,sterben::V,памерці,zendu
1015,umkommen::V,загінуць,istripuz hil
1016,sich bewegen::V,рухацца,higitu
1017,sich rühren::V,варушыцца,zirkin egin
1018,sich erheben::V,устаць,zutitu
1019,sich erheben::V,устаць,altxatu
1020,sich setzen::V,сесці,eseri
1021,sich setzen::V,сесці,jesarri
1022,hinfallen::V,упасці,erori
1023,laufen::V,хадзіць,ibili
1024,schreiten::V,шагаць,oinkatu
1025,schreiten::V,крочыць,oinkatu
1026,spazierengehen::V,гуляць,paseatu
1027,spazierengehen::V,гуляць,ostera bat egin
1028,eilen::V,спяшацца,lasterkatu
1029,sich beeilen::V,спяшацца,lehiatu
1030,sausen::V,імчацца,ziztu bizian joan
1031,rennen::V,бегаць,lasterka egin
1032,springen::V,скакаць,jauzi egin
1033,klettern::V,лазіць,igo
1034,schaukeln::V,гайдацца,zabu egin
1035,schaukeln::V,гайдацца,zanbulu egin
1036,kriechen::V,поўзаць,narras egin
1037,schwimmen::V,плаваць,igerikatu
1038,schwimmen::V,плаваць,igeri egin
1039,tauchen::V,ныраць,murgildu
1040,tauchen::V,ныраць,pulunpatu
1041,rudern::V,веславаць,bogatu
1042,rudern::V,веславаць,arraun egin
1043,fahren::V,ехаць,joan
1044,fliegen::V,лятаць,hegaldatu
1045,fliegen::V,лятаць,hegan egin
1046,gehen::V,ісці,joan
1047,weggehen::V,пайсці,alde egin
1048,abfahren::V,адʼяжджаць,abiatu
1049,anhalten::V,спыніцца,geratu
1050,anhalten::V,спыніцца,gelditu
1051,anhalten::V,затрымацца,geratu
1052,anhalten::V,затрымацца,gelditu
1053,hineingehen::V,уваходзіць,sartu
1054,eintreten::V,увайсці,sartu
1055,kommen::V,прыйсці,etorri
1056,ankommen::V,прыбыць,heldu
1057,ankommen::V,прыбыць,iritsi
1058,zurückkommen::V,вярнуцца,itzuli
1059,bleiben::V,застацца,gelditu
1060,warten::V,чакаць,itxaron
1061,warten::V,чакаць,zain egon
1062,erwarten::V,чакаць,iguriki
1063,suchen::V,шукаць,bilatu
1064,finden::V,знайсці,idoro
1065,finden::V,знайсці,aurkitu
1066,versuchen::V,прабаваць,saiatu
1067,versuchen::V,прабаваць,ahalegindu
1068,vorbereiten::V,падрыхтаваць,gertatu
1069,lieben::V,кахаць,maitatu
1070,lieben::V,кахаць,maite izan
1071,mögen::V,любіць,laket izan
1072,mögen::V,любіць,atsegin izan
1073,lachen::V,смяяцца,irri egin
1074,lachen::V,смяяцца,barre egin
1075,rühren::V,расчуліць,hunkitu
1076,weinen::V,плакаць,negar egin
1077,schimpfen::V,лаяцца,erneguka ari izan
1078,sich ärgern::V,сердаваць,ernegatu
1079,sich ärgern::V,сердаваць,haserretu
1080,sich fürchten::V,баяцца,beldur izan
1081,fürchten::V,баяцца,beldur izan
1082,fliehen::V,уцякаць,ihes egin
1083,flüchten::V,уцячы,ihes egin
1084,sehen::V,бачыць,ikusi
1085,anschauen::V,паглядзець,begietsi
1086,ansehen::V,глядзець,begiratu
1087,hören::V,чуць,aditu
1088,zuhören::V,слухаць,entzun
1089,probieren::V,каштаваць,dastatu
1090,riechen::V,нюхаць,usnatu
1091,riechen::V,нюхаць,usaindu
1092,fühlen::V,адчуваць,sentitu
1093,scheinen::V,здавацца,iruditu
1094,scheinen::V,здавацца,begitandu
1095,zu sehen sein::V,віднецца,azaldu
1096,vernehmen::V,пачуць,aditu
1097,frieren::V,мёрзнуць,hotz izan
1098,tun::V,рабіць,egin
1099,können::V,умець,ahal izan
1100,wollen::V,хацець,nahi izan
1101,anfangen::V,пачаць,hasi
1102,beenden::V,закончыць,bukatu
1103,aufhören::V,перастаць,utzi
1104,gelingen::V,удацца,lortu
1105,geraten::V,аказацца,heldu
1106,öffnen::V,адчыніць,ireki
1107,öffnen::V,адчыніць,zabaldu
1108,schließen::V,зачыніць,itxi
1109,stellen::V,паставіць,ipini
1110,setzen::V,пасадзіць,jesarri
1111,legen::V,класці,jarri
1112,berühren::V,чапаць,ukitu
1113,verbinden::V,звязаць,uztartu
1114,bedecken::V,накрыць,estali
1115,aufhängen::V,павесіць,eseki
1116,aufhängen::V,павесіць,eskegi
1117,anzünden::V,запаліць,piztu
1118,aufheben::V,падняць,jaso
1119,zurücklassen::V,пакінуць,atzean utzi
1120,verlieren::V,згубіць,galdu
1121,fallen lassen::V,упусціць,erortzen utzi
1122,machen::V,зрабіць,egin
1123,herstellen::V,вырабіць,ekoiztu
1124,bauen::V,будаваць,eraiki
1125,reparieren::V,правіць,konpondu
1126,verbessern::V,палепшыць,hobetu
1127,ändern::V,змяніць,mudatu
1128,graben::V,капаць,aitzurtu
1129,beugen::V,сагнуць,makurtu
1130,biegen::V,пагнуць,malgutu
1131,biegen::V,пагнуць,makolatu
1132,drehen::V,вярцець,jiratu
1133,wenden::V,павярнуць,bihurtu
1134,umdrehen::V,перавярнуць,biratu
1135,umdrehen::V,перавярнуць,alderantzikatu
1136,heben::V,падымаць,jaso
1137,heben::V,падымаць,goratu
1138,hochheben::V,падняць,goratu
1139,hochheben::V,падняць,altxatu
1140,ergreifen::V,схапіць,oratu
1141,ergreifen::V,схваціць,oratu
1142,halten::V,трымаць,eutsi
1143,drücken::V,націскаць,sakatu
1144,schieben::V,пхаць,bultzatu
1145,schieben::V,штурхаць,bultzatu
1146,kratzen::V,скрэбці,hatz egin
1147,kratzen::V,скрэбці,hazka egin
1148,lecken::V,лізаць,miaztu
1149,lecken::V,лізаць,lamikatu
1150,beißen::V,кусаць,hozka egin
1151,beißen::V,кусаць,ausiki egin
1152,abreißen::V,адарваць,kendu
1153,abschneiden::V,адрэзаць,moztu
1154,abschneiden::V,адрэзаць,pikatu
1155,binden::V,вязаць,lotu
1156,binden::V,вязаць,estekatu
1157,stecken::V,уваткнуць,sartu
1158,brechen::V,зламаць,apurtu
1159,klopfen::V,стукаць,jo
1160,hauen::V,біць,jo
1161,kleben::V,клеіць,itsatsi
1162,reiben::V,церці,igurtzi
1163,streichen::V,намазаць,igurtzi
1164,schleifen::V,тачыць,zorroztu
1165,schneiden::V,рэзаць,moztu
1166,rütteln::V,хістаць,astindu
1167,rütteln::V,хістаць,inarrosi
1168,schütteln::V,трэсці,astindu
1169,schütteln::V,трэсці,inarrosi
1170,schwenken::V,махаць,zabukatu
1171,schütten::V,наліць,isuri
1172,füllen::V,напоўніць,bete
1173,einwickeln::V,загарнуць,bildu
1174,tragen::V,несці,eroan
1175,tragen::V,несці,eraman
1176,schleppen::V,цягнуць,narrastu
1177,schleppen::V,цягнуць,herrestatu
1178,ziehen::V,цягнуць,tira egin
1179,aufbewahren::V,захоўваць,gorde
1180,werfen::V,кідаць,jaurti
1181,werfen::V,кідаць,aurtiki
1182,fangen::V,лавіць,atzeman
1183,packen::V,схапіць,heldu
1184,packen::V,схваціць,heldu
1185,verstecken::V,схаваць,ostendu
1186,verstecken::V,схаваць,ezkutatu
1187,teilen::V,раздзяліць,zatitu
1188,schicken::V,пасылаць,bidali
1189,bringen::V,прынесці,ekarri
1190,hinzufügen::V,дабавіць,eratxiki
1191,hinzufügen::V,дабавіць,gaineratu
1192,bekommen::V,дастаць,jaso
1193,erhalten::V,атрымаць,jaso
1194,nehmen::V,ўзяць,hartu
1195,wählen::V,выбраць,hautatu
1196,wählen::V,выбраць,aukeratu
1197,auswählen::V,адабраць,hautatu
1198,auswählen::V,адабраць,aukeratu
1199,bewahren::V,захаваць,begiratu
1200,behindern::V,перашкаджаць,oztopatu
1201,verderben::V,сапсаваць,hondatu
1202,beschädigen::V,пашкодзіць,akastu
1203,zerbrechen::V,разбіць,apurtu
1204,zerreißen::V,разадраць,zarratatu
1205,zerstören::V,разбурыць,suntsitu
1206,verbrennen::V,спаліць,erre
1207,verbrennen::V,спаліць,kiskali
1208,geben::V,даць,eman
1209,reichen::V,перадаць,luzatu
1210,reichen::V,перадаць,helarazi
1211,schenken::V,дарыць,oparitu
1212,versprechen::V,абяцаць,agindu
1213,wünschen::V,жадаць,opatu
1214,wünschen::V,жадаць,opetsi
1215,loben::V,хваліць,laudatu
1216,loben::V,хваліць,goraipatu
1217,küssen::V,цалаваць,musu eman
1218,wiegen::V,гушкаць,kulunkatu
1219,wiegen::V,калыхаць,kulunkatu
1220,zudecken::V,накрыць,estali
1221,wecken::V,пабудзіць,esnatu
1222,wecken::V,пабудзіць,iratzartu
1223,zeigen::V,паказаць,erakutsi
1224,führen::V,весці,gidatu
1225,lehren::V,вучыць,irakatsi
1226,unterrichten::V,выкладаць,eskolak eman
1227,aufziehen::V,выхаваць,hazi
1228,leiten::V,кіраваць,arteztu
1229,antreiben::V,падганяць,bulkatu
1230,lassen::V,прымусіць,-arazi
1231,einladen::V,запрасіць,gonbidatu
1232,vereinigen::V,абʼяднаць,batu
1233,vereinigen::V,абʼяднаць,bateratu
1234,besuchen::V,наведаць,ikustatu
1235,treffen::V,сустрэць,topatu
1236,sich versammeln::V,сабрацца,bildu
1237,spielen::V,гуляць,jolastu
1238,singen::V,пець,abestu
1239,singen::V,пець,kantatu
1240,singen::V,спяваць,abestu
1241,singen::V,спяваць,kantatu
1242,tanzen::V,танцаваць,dantzatu
1243,tanzen::V,танцаваць,dantzan egin
1244,sich trennen::V,расстацца,banandu
1245,verlassen::V,пакінуць,utzietsi
1246,retten::V,выратаваць,salbatu
1247,retten::V,выратаваць,gaizkatu
1248,bewachen::V,ахоўваць,jagon
1249,bewachen::V,ахоўваць,zaindu
1250,schützen::V,уберагаць,babestu
1251,schützen::V,уберагаць,gerizatu
1252,verteidigen::V,абараніць,aldeztu
1253,sich schlagen::V,біцца,elkar jo
1254,sich schlagen::V,біцца,elkar borrokatu
1255,sich schlagen::V,драцца,elkar jo
1256,sich schlagen::V,драцца,elkar borrokatu
1257,schießen::V,страляць,tiro egin
1258,siegen::V,перамагчы,irabazi
1259,ärgern::V,злаваць,ernegatu
1260,ärgern::V,злаваць,haserretu
1261,schlagen::V,ударыць,jo
1262,schlagen::V,ударыць,erauntsi
1263,treten::V,штурхаць,zapaldu
1264,treten::V,штурхаць,ostiaktu
1265,stechen::V,укалоць,sastatu
1266,stoßen::V,папхнуць,bultzatu
1267,stehlen::V,украсці,ostu
1268,stehlen::V,украсці,lapurtu
1269,stören::V,перашкодзіць,galarazi
1270,belästigen::V,дакучаць,gohaindu
1271,belästigen::V,дакучаць,alamena eman
1272,verbergen::V,скрыць,ezkutatu
1273,verbergen::V,схаваць,ezkutatu
1274,täuschen::V,падмануць,tronpatu
1275,täuschen::V,падмануць,engainatu
1276,betrügen::V,змахляваць,iruzurtu
1277,töten::V,забіць,hil
1278,töten::V,забіць,heriotza eman
1279,wohnen::V,жыць,bizi izan
1280,arbeiten::V,працаваць,lan egin
1281,arbeiten::V,працаваць,behar egin
1282,sammeln::V,сабраць,bildu
1283,sammeln::V,сабраць,bildumatu
1284,pflücken::V,зрываць,batu
1285,pflücken::V,зрываць,bildu
1286,jagen::V,паляваць,ehizatu
1287,fischen::V,рыбачыць,arrantzatu
1288,fischen::V,рыбачыць,arrantza egin
1289,fassen::V,злавіць,harrapatu
1290,hüten::V,пасвіць,begiratu
1291,treiben::V,гнаць,bultza egin
1292,anbinden::V,прывязаць,estekatu
1293,füttern::V,карміць,bazkatu
1294,melken::V,даіць,jetzi
1295,hacken::V,сячы,xehatu
1296,gießen::V,паліць,isuri
1297,reifen::V,паспець,heldu
1298,reifen::V,паспець,zoritu
1299,zubereiten::V,зварыць,prestatu
1300,zubereiten::V,згатаваць,prestatu
1301,kochen::V,варыць,egosi
1302,backen::V,пячы,labean egin
1303,braten::V,смажыць,erregosi
1304,umrühren::V,перамяшаць,eragin
1305,stricken::V,вязаць,trikotatu
1306,stricken::V,вязаць,puntu egin
1307,nähen::V,шыць,josi
1308,färben::V,пафарбаваць,tindatu
1309,reinigen::V,ачысціць,ikuzi
1310,reinigen::V,ачысціць,garbitu
1311,waschen::V,мыць,xahutu
1312,waschen::V,мыць,garbitu
1313,abwischen::V,выцерці,xukatu
1314,spülen::V,паласкаць,irakutzi
1315,fegen::V,падмятаць,erraztatu
1316,kehren::V,месці,isastu
1317,baden::V,купацца,bainatu
1318,baden::V,купацца,bainua hartu
1319,sich waschen::V,мыцца,burua garbitu
1320,ausziehen::V,зняць,erantzi
1321,anziehen::V,надзець,jantzi
1322,sich anziehen::V,адзецца,jantzi
1323,kämmen::V,прычасаць,orraztu
1324,schmücken::V,аздобіць,apaindu
1325,sagen::V,сказаць,esan
1326,sprechen::V,гаварыць,mintzatu
1327,sprechen::V,гаварыць,hitz egin
1328,reden::V,размаўляць,hitz egin
1329,sich unterhalten::V,гутарыць,solastu
1330,sich unterhalten::V,гутарыць,solas egin
1331,fragen::V,спытаць,galdetu
1332,bitten::V,прасіць,eskatu
1333,bitten::V,прасіць,galdegin
1334,erzählen::V,расказаць,edestu
1335,erzählen::V,расказаць,kontatu
1336,mitteilen::V,паведаміць,jakinarazi
1337,nennen::V,назваць,izena eman
1338,rufen::V,зваць,dei egin
1339,prahlen::V,хваліцца,harrokerian ibili
1340,prahlen::V,хваліцца,ahoberokeriak esan
1341,übersetzen::V,перакласці,itzuli
1342,denken::V,думаць,pentsatu
1343,denken::V,думаць,gogoeta egin
1344,glauben::V,верыць,sinetsi
1345,bemerken::V,заўважыць,ohartu
1346,bemerken::V,заўважыць,konturatu
1347,erkennen::V,пазнаць,ezagutu
1348,erkennen::V,пазнаць,antzeman
1349,begreifen::V,спасцігнуць,ulertu
1350,verstehen::V,пачуць,aditu
1351,lernen::V,вучыцца,ikasi
1352,wissen::V,знаць,jakin
1353,sich erinnern an::V,памятаць,gogoratu
1354,sich erinnern an::V,памятаць,gogoan izan
1355,vergessen::V,забыць,ahaztu
1356,vergessen::V,забыць,ahantzi
1357,messen::V,мераць,neurtu
1358,zählen::V,лічыць,zenbatu
1359,zählen::V,лічыць,kopuratu
1360,rechnen::V,лічыць,kalkulatu
1361,lesen::V,чытаць,irakurri
1362,malen::V,маляваць,margotu
1363,zeichnen::V,рысаваць,marraztu
1364,schreiben::V,пісаць,idatzi
1365,besitzen::V,мець,ukan
1366,besitzen::V,мець,eduki
1367,kaufen::V,купіць,erosi
1368,verkaufen::V,прадаць,saldu
1369,bezahlen::V,заплаціць,ordaindu
1370,zahlen::V,плаціць,ordaindu
1371,beherrschen::V,уладаць,menpean izan
1372,beherrschen::V,валодаць,menpean izan
1373,ertragen::V,выцерпець,jasan
1374,ertragen::V,выцерпець,pairatu
