,Concept_ID,es,it
840,dritter::A,tercero,terzo
841,letzter::A,último,ùltimo
842,allein::ADV,a solo,solo
843,allein::ADV,a solo,da solo
844,auf einmal::ADV,de una vez,insieme
845,zusammen::ADV,juntos,insieme
846,lange::ADV,mucho tiempo,a lungo
847,plötzlich::ADV,de repente,all'improvviso
848,sofort::ADV,en seguida,sùbito
849,sofort::ADV,en seguida,all'istante
850,später::ADV,más tarde,più tardi
851,jetzt::ADV,ahora,ora
852,jetzt::ADV,ahora,adesso
853,heute::ADV,hoy,oggi
854,morgen::ADV,mañana,domani
855,bald::ADV,pronto,presto
856,bald::ADV,pronto,tra poco
857,bald::ADV,en breve,presto
858,bald::ADV,en breve,tra poco
859,dann::ADV,luego,allora
860,dann::ADV,entonces,allora
861,gestern::ADV,ayer,ieri
862,einst::ADV,antaño,prima
863,einst::ADV,antaño,un tempo
864,damals::ADV,entonces,allora
865,danach::ADV,después,poi
866,danach::ADV,después,dopo
867,vorher::ADV,antes,prima
868,zuerst::ADV,primero,prima
869,zuerst::ADV,primero,dapprima
870,einmal::ADV,una vez,una volta
871,manchmal::ADV,a veces,talvolta
872,manchmal::ADV,a veces,qualche volta
873,oft::ADV,a menudo,spesso
874,oft::ADV,con frecuencia,spesso
875,immer::ADV,siempre,sempre
876,niemals::ADV,jamás,non mai
877,hier::ADV,aquí,qua
878,hierhin::ADV,acá,qua
879,von hier::ADV,desde aquí,ne
880,von hier::ADV,desde aquí,da qui
881,dort::ADV,ahí,lì
882,dort::ADV,allí,lì
883,dorthin::ADV,allí,là
884,dorthin::ADV,hacia allí,là
885,geradeaus::ADV,todo derecho,diritto
886,vorwärts::ADV,adelante,avanti
887,rückwärts::ADV,hacia atrás,all'indietro
888,zurück::ADV,atrás,di indietro
889,unten::ADV,abajo,giù
890,unten::ADV,abajo,sotto
891,hinab::ADV,hacia abajo,giù
892,hinab::ADV,hacia abajo,in giù
893,oben::ADV,arriba,su
894,oben::ADV,arriba,sopra
895,hinauf::ADV,hacia arriba,in sù
896,hinauf::ADV,hacia arriba,in alto
897,überall::ADV,por todas partes,dappertutto
898,nicht::ADV,no,non
899,ein wenig::ADV,un poco,un po'
900,ein wenig::ADV,un poco,un poco
901,kaum::ADV,apenas,a appena
902,sehr::ADV,muy,molto
903,sehr::ADV,mucho,molto
904,so::ADV,tan,così
905,so::ADV,tan,tanto
906,noch::ADV,aún,ancora
907,noch::ADV,todavía,ancora
908,nur::ADV,solamente,solo
909,nur::ADV,solamente,soltanto
910,schon::ADV,ya,già
911,wieder::ADV,de nuevo,di nuovo
912,vergebens::ADV,en vano,invano
913,vor::PRP,antes de,davanti a
914,vor::PRP,delante de,davanti a
915,hinter::PRP,tras,dietro
916,hinter::PRP,detrás de,dietro
917,unter::PRP,bajo,sotto
918,unter::PRP,debajo de,sotto
919,durch::PRP,por,per
920,durch::PRP,por,attraverso
921,durch::PRP,a través de,per
922,durch::PRP,a través de,attraverso
923,neben::PRP,al lado de,a accanto a
924,zwischen::PRP,entre,fra
925,wegen::PRP,por,a causa di
926,wegen::PRP,a causa de,a causa di
927,dies::PRN,esto,ciò
928,dies::PRN,esto,questo
929,das::PRN,eso,ciò
930,das::PRN,eso,quello
931,das::PRN,esto,ciò
932,das::PRN,esto,quello
933,alles::PRN,todo,tutto
934,ich::PRN,yo,ìo
935,du::PRN,tú,tu
936,er::PRN,él,lui
937,er::PRN,él,egli
938,wir::PRN,nosotros,noi
939,ihr::PRN,vosotros,voi
940,sie::PRN,ellos,loro
941,was::FPRN,qué,che
942,was::FPRN,qué,che cosa
943,wer::FPRN,quién,chi
944,wo::FADV,dónde,dove
945,wohin::FADV,adónde,dove
946,wohin::FADV,hacia dónde,dove
947,wie::FADV,cómo,come
948,warum::FADV,por qué,perche
949,wieviel::FNUM,cuánto,quanto
950,eins::NUM,uno,uno
951,zwei::NUM,dos,due
952,drei::NUM,tres,tre
953,vier::NUM,cuatro,quattro
954,fünf::NUM,cinco,cinque
955,sechs::NUM,seis,sei
956,sieben::NUM,siete,sette
957,acht::NUM,ocho,otto
958,neun::NUM,nueve,nove
959,zehn::NUM,diez,dieci
960,elf::NUM,once,ùndici
961,zwölf::NUM,doce,dodici
962,zwanzig::NUM,veinte,venti
963,dreißig::NUM,treinta,trenta
964,vierzig::NUM,cuarenta,quaranta
965,fünfzig::NUM,cincuenta,cinquanta
966,sechzig::NUM,sesenta,sessanta
967,siebzig::NUM,setenta,settanta
968,achtzig::NUM,ochenta,ottanta
969,neunzig::NUM,noventa,novanta
970,hundert::NUM,cien,cento
971,hundert::NUM,ciento,cento
972,tausend::NUM,mil,mille
973,und::CNJ,y,e
974,oder::CNJ,o,o
975,stehen::V,estar de pie,stare in piedi
976,sitzen::V,estar sentado,sedere
977,sitzen::V,estar sentado,stare seduto
978,liegen::V,yacer,giacere
979,liegen::V,estar acostado,giacere
980,hängen::V,pender,pèndere
981,hängen::V,pender,èssere appeso
982,werden::V,hacerse,farsi
983,werden::V,hacerse,diventare
984,passieren::V,suceder,succèdere
985,beginnen::V,iniciarse,cominciare
986,beginnen::V,principiar,cominciare
987,enden::V,acabar,finire
988,enden::V,acabar,terminare
989,enden::V,terminar,finire
990,enden::V,terminar,terminare
991,wechseln::V,variar,variare
992,wechseln::V,variar,cambiare
993,wechseln::V,alternar,variare
994,wechseln::V,alternar,cambiare
995,aufgehen[Sonne]::V,salir,sòrgere
996,aufgehen[Sonne]::V,salir,spuntare
997,untergehen[Sonne]::V,ponerse,tramontare
998,untergehen[Sonne]::V,descender,tramontare
999,scheinen[Sonne]::V,brillar,splèndere
1000,donnern::V,tronar,tonare
1001,wehen::V,soplar,soffiare
1002,strömen::V,afluir,fluire
1003,fließen::V,fluir,fluire
1004,fließen::V,fluir,scorrere
1005,fließen::V,correr,fluire
1006,fließen::V,correr,scorrere
1007,sich drehen::V,girar,girarsi
1008,schwanken::V,vacilar,oscillare
1009,schwanken::V,vacilar,barcollare
1010,schwingen::V,oscilar,vibrare
1011,schwingen::V,oscilar,oscillare
1012,fallen::V,caer,cadere
1013,brennen::V,arder,àrdere
1014,brennen::V,arder,bruciare
1015,brennen::V,quemar,àrdere
1016,brennen::V,quemar,bruciare
1017,rauchen::V,humear,fumare
1018,rauchen::V,echar humo,fumare
1019,regnen::V,llover,piòvere
1020,gefrieren::V,helarse,gelarsi
1021,gefrieren::V,helarse,congelarsi
1022,tauen::V,deshelarse,sciògliersi
1023,schmelzen::V,fundirse,fòndere
1024,schmelzen::V,fundirse,sciògliersi
1025,schmelzen::V,derretirse,fòndere
1026,schmelzen::V,derretirse,sciògliersi
1027,trocknen::V,secarse,asciugarsi
1028,sieden::V,hervir,bollire
1029,faulen::V,pudrirse,marcire
1030,verfaulen::V,pudrirse,imputridire
1031,reißen::V,romperse,strapparsi
1032,versinken::V,hundirse,affondare
1033,vergehen::V,pasar,passare
1034,erscheinen::V,aparecer,apparire
1035,erscheinen::V,aparecer,comparire
1036,verschwinden::V,desaparecer,sparire
1037,verschwinden::V,desaparecer,scomparire
1038,sinken::V,bajar,calare
1039,sinken::V,bajar,scendere
1040,abnehmen::V,decrecer,diminuire
1041,abnehmen::V,disminuir,diminuire
1042,zunehmen::V,crecer,aumentare
1043,zunehmen::V,aumentar,aumentare
1044,steigen::V,subir,salire
1045,steigen::V,subir,montare
1046,steigen::V,ascender,salire
1047,steigen::V,ascender,montare
1048,wachsen::V,crecer,crescere
1049,glänzen::V,brillar,splèndere
1050,glänzen::V,resplandecer,splèndere
1051,funkeln::V,chispear,brillare
1052,funkeln::V,chispear,scintillare
1053,lärmen::V,hacer ruido,strepitare
1054,lärmen::V,hacer ruido,fare chiasso
1055,läuten::V,sonar,suonare
1056,läuten::V,repicar,suonare
1057,klingeln::V,tocar el timbre,suonare
1058,klirren::V,tintinear,tintinnare
1059,brausen::V,zumbar,rombare
1060,brausen::V,zumbar,rumoreggiare
1061,rauschen::V,murmurar,frusciare
1062,klingen::V,sonar,suonare
1063,bellen::V,ladrar,latrare
1064,bellen::V,ladrar,abbaiare
1065,heulen::V,ulular,urlare
1066,heulen::V,ulular,ululare
1067,blasen::V,soplar,soffiare
1068,pfeifen::V,silbar,fischiare
1069,schreien::V,gritar,gridare
1070,stöhnen::V,gemir,gèmere
1071,zittern::V,temblar,tremare
1072,leben::V,vivir,vìvere
1073,geboren werden::V,nacer,nàscere
1074,atmen::V,respirar,respirare
1075,trinken::V,beber,bere
1076,essen::V,comer,mangiare
1077,schlucken::V,tragar,inghiottire
1078,müde werden::V,cansarse,stancarsi
1079,müde werden::V,fatigarse,stancarsi
1080,einschlafen::V,dormirse,addormentarsi
1081,schlafen::V,dormir,dormire
1082,aufwachen::V,despertarse,svegliarsi
1083,aufstehen::V,levantarse,levarsi
1084,sich erholen::V,reposar,riposarsi
1085,sich erholen::V,descansar,riposarsi
1086,krank werden::V,caer enfermo,ammalarsi
1087,krank sein::V,estar enfermo,èssere malato
1088,schmerzen::V,doler,dolere
1089,husten::V,toser,tossire
1090,genesen::V,convalecer,guarire
1091,genesen::V,restablecerse,guarire
1092,sterben::V,morir,morire
1093,umkommen::V,perecer,perire
1094,sich bewegen::V,moverse,agitarsi
1095,sich rühren::V,rebullir,muòversi
1096,sich erheben::V,levantarse,alzarsi
1097,sich setzen::V,sentarse,sedersi
1098,hinfallen::V,caerse,cadere
1099,laufen::V,andar,camminare
1100,laufen::V,andar,andare a piedi
1101,schreiten::V,proceder,andare
1102,schreiten::V,proceder,procedere
1103,spazierengehen::V,pasear,passeggiare
1104,spazierengehen::V,pasear,andare a passeggio
1105,spazierengehen::V,pasearse,passeggiare
1106,spazierengehen::V,pasearse,andare a passeggio
1107,eilen::V,correr prisa,andare in fretta
1108,sich beeilen::V,darse prisa,affrettarsi
1109,sausen::V,correr,volare
1110,sausen::V,correr,correre
1111,rennen::V,correr,correre
1112,springen::V,saltar,saltare
1113,klettern::V,trepar,arrampicarsi
1114,klettern::V,escalar,arrampicarsi
1115,schaukeln::V,bambolearse,fare l'altalena
1116,kriechen::V,reptar,strisciare
1117,kriechen::V,arrastrarse,strisciare
1118,schwimmen::V,nadar,nuotare
1119,tauchen::V,bucear,tuffarsi
1120,tauchen::V,bucear,immèrgersi
1121,tauchen::V,sumergirse,tuffarsi
1122,tauchen::V,sumergirse,immèrgersi
1123,rudern::V,remar,remare
1124,fahren::V,ir,andare
1125,fahren::V,ir,viaggiare
1126,fliegen::V,volar,volare
1127,gehen::V,ir,andare
1128,gehen::V,andar,andare
1129,weggehen::V,irse,andàrsene
1130,weggehen::V,irse,andare via
1131,weggehen::V,marcharse,andàrsene
1132,weggehen::V,marcharse,andare via
1133,abfahren::V,salir,partire
1134,abfahren::V,partir,partire
1135,anhalten::V,parar,fermarsi
1136,anhalten::V,pararse,fermarsi
1137,hineingehen::V,entrar,entrare
1138,eintreten::V,entrar,entrare
1139,kommen::V,venir,venire
1140,ankommen::V,llegar,arrivare
1141,zurückkommen::V,volver,ritornare
1142,zurückkommen::V,regresar,ritornare
1143,bleiben::V,quedarse,restare
1144,bleiben::V,quedarse,rimanere
1145,warten::V,esperar,aspettare
1146,erwarten::V,esperar,attèndere
1147,suchen::V,buscar,cercare
1148,finden::V,hallar,trovare
1149,finden::V,encontrar,trovare
1150,versuchen::V,intentar,tentare
1151,vorbereiten::V,preparar,preparare
1152,lieben::V,amar,amare
1153,lieben::V,querer,amare
1154,mögen::V,querer,piacere a
1155,mögen::V,querer,volere bene a
1156,lachen::V,reír,rìdere
1157,rühren::V,conmover,commuòvere
1158,weinen::V,llorar,piàngere
1159,schimpfen::V,regañar,imprecare
1160,sich ärgern::V,enfadarse,stizzirsi
1161,sich ärgern::V,enfadarse,arrabbiarsi
1162,sich fürchten::V,tener miedo,avere paura
1163,fürchten::V,temer,temere
1164,fürchten::V,tener miedo a,temere
1165,fliehen::V,huir,fuggire
1166,flüchten::V,escaparse,sfuggire
1167,sehen::V,ver,vedere
1168,anschauen::V,mirar,guardare
1169,ansehen::V,mirar,guardare
1170,hören::V,oír,udire
1171,hören::V,oír,sentire
1172,zuhören::V,escuchar,ascoltare
1173,probieren::V,probar,degustare
1174,probieren::V,probar,assaggiare
1175,probieren::V,degustar,degustare
1176,probieren::V,degustar,assaggiare
1177,riechen::V,oler,sentire
1178,fühlen::V,sentir,sentire
1179,scheinen::V,parecer,parere
1180,scheinen::V,parecer,sembrare
1181,zu sehen sein::V,poder verse,vedersi
1182,vernehmen::V,oír,sentire
1183,vernehmen::V,oír,percepire
1184,vernehmen::V,percibir,sentire
1185,vernehmen::V,percibir,percepire
1186,frieren::V,tener frío,aver freddo
1187,tun::V,hacer,fare
1188,können::V,poder,sapere
1189,wollen::V,querer,volere
1190,anfangen::V,iniciar,iniziare
1191,anfangen::V,iniciar,cominciare
1192,beenden::V,acabar,finire
1193,beenden::V,acabar,terminare
1194,beenden::V,terminar,finire
1195,beenden::V,terminar,terminare
1196,aufhören::V,cesar,finire
1197,aufhören::V,cesar,cessare
1198,gelingen::V,salir bien,riuscire
1199,geraten::V,salir,stare
1200,geraten::V,dar resultado,stare
1201,öffnen::V,abrir,aprire
1202,schließen::V,cerrar,chiùdere
1203,stellen::V,poner,porre
1204,stellen::V,poner,mettere
1205,stellen::V,colocar,porre
1206,stellen::V,colocar,mettere
1207,setzen::V,poner,porre
1208,setzen::V,poner,mettere
1209,setzen::V,colocar,porre
1210,setzen::V,colocar,mettere
1211,legen::V,poner,posare
1212,legen::V,poner,mettere
1213,berühren::V,tocar,toccare
1214,verbinden::V,unir,unire
1215,verbinden::V,unir,congiùngere
1216,verbinden::V,juntar,unire
1217,verbinden::V,juntar,congiùngere
1218,bedecken::V,tapar,coprire
1219,bedecken::V,tapar,ricoprire
1220,bedecken::V,cubrir,coprire
1221,bedecken::V,cubrir,ricoprire
1222,aufhängen::V,colgar,attaccare
1223,anzünden::V,encender,accèndere
1224,anzünden::V,encender,incendiare
1225,aufheben::V,recoger,raccògliere
1226,zurücklassen::V,dejar,lasciare
1227,zurücklassen::V,dejar,lasciare indietro
1228,verlieren::V,perder,pèrdere
1229,fallen lassen::V,dejar caer,lasciare cadere
1230,machen::V,hacer,fare
1231,herstellen::V,fabricar,produrre
1232,herstellen::V,fabricar,fabbricare
1233,bauen::V,construir,costruire
1234,reparieren::V,reparar,riparare
1235,verbessern::V,mejorar,migliorare
1236,ändern::V,mudar,mutare
1237,ändern::V,mudar,cambiare
1238,ändern::V,modificar,mutare
1239,ändern::V,modificar,cambiare
1240,graben::V,cavar,scavare
1241,beugen::V,doblar,chinare
1242,beugen::V,doblar,flettere
1243,beugen::V,inclinar,chinare
1244,beugen::V,inclinar,flettere
1245,biegen::V,doblar,tòrcere
1246,drehen::V,volver,girare
1247,drehen::V,hacer girar,girare
1248,wenden::V,volver,girare
1249,wenden::V,volver,voltare
1250,umdrehen::V,revolver,rivoltare
1251,heben::V,levantar,levare
1252,hochheben::V,alzar,levare
1253,hochheben::V,alzar,sollevare
1254,ergreifen::V,coger,afferrare
1255,halten::V,tener,tenere
1256,drücken::V,apretar,premere
1257,schieben::V,empujar,spìngere
1258,kratzen::V,rascar,grattare
1259,kratzen::V,rascar,graffiare
1260,lecken::V,lamer,leccare
1261,beißen::V,morder,mòrdere
1262,abreißen::V,arrancar,staccarsi
1263,abreißen::V,arrancar,strapparsi
1264,abschneiden::V,cortar,tagliare
1265,binden::V,atar,legare
1266,binden::V,atar,bendare
1267,stecken::V,meter,ficcare
1268,brechen::V,romper,rompere
1269,brechen::V,quebrar,rompere
1270,klopfen::V,golpear,bàttere
1271,hauen::V,pegar,picchiare
1272,kleben::V,pegar,incollare
1273,kleben::V,encolar,incollare
1274,reiben::V,frotar,fregare
1275,streichen::V,untar,spalmare
1276,streichen::V,recubrir,spalmare
1277,schleifen::V,afilar,arrotare
1278,schneiden::V,cortar,tagliare
1279,rütteln::V,agitar,scuòtere
1280,schütteln::V,agitar,agitare
1281,schütteln::V,agitar,scuòtere
1282,schütteln::V,sacudir,agitare
1283,schütteln::V,sacudir,scuòtere
1284,schwenken::V,menear,agitare
1285,schwenken::V,menear,sventolare
1286,schütten::V,verter,versare
1287,füllen::V,llenar,riempire
1288,einwickeln::V,envolver,involtare
1289,tragen::V,llevar,portare
1290,schleppen::V,arrastrar,trainare
1291,schleppen::V,arrastrar,trascinare
1292,ziehen::V,tirar,tirare
1293,aufbewahren::V,conservar,custodire
1294,aufbewahren::V,conservar,conservare
1295,werfen::V,echar,gettare
1296,werfen::V,echar,lanciare
1297,werfen::V,lanzar,gettare
1298,werfen::V,lanzar,lanciare
1299,fangen::V,coger,prèndere
1300,fangen::V,coger,acchiappare
1301,packen::V,agarrar,pigliare
1302,packen::V,agarrar,afferrare
1303,verstecken::V,esconder,nascondere
1304,teilen::V,partir,divìdere
1305,teilen::V,dividir,divìdere
1306,schicken::V,enviar,inviare
1307,bringen::V,traer,portare
1308,bringen::V,traer,apportare
1309,hinzufügen::V,añadir,aggiùngere
1310,bekommen::V,obtener,ricevere
1311,bekommen::V,conseguir,ricevere
1312,erhalten::V,recibir,ricevere
1313,nehmen::V,tomar,prèndere
1314,wählen::V,elegir,elèggere
1315,wählen::V,elegir,scegliere
1316,auswählen::V,escoger,scegliere
1317,auswählen::V,seleccionar,scegliere
1318,bewahren::V,guardar,conservare
1319,bewahren::V,preservar,conservare
1320,behindern::V,estorbar,impedire
1321,behindern::V,obstaculizar,impedire
1322,verderben::V,estropear,guastare
1323,beschädigen::V,deteriorar,danneggiare
1324,zerbrechen::V,romper,rompere
1325,zerbrechen::V,romper,spezzare
1326,zerbrechen::V,quebrar,rompere
1327,zerbrechen::V,quebrar,spezzare
1328,zerreißen::V,desgarrar,stracciare
1329,zerreißen::V,despedazar,stracciare
1330,zerstören::V,destruir,distrùggere
1331,zerstören::V,destrozar,distrùggere
1332,verbrennen::V,quemar,bruciare
1333,geben::V,dar,dare
1334,reichen::V,pasar,pòrgere
1335,schenken::V,regalar,regalare
1336,versprechen::V,prometer,promettere
1337,wünschen::V,desear,augurare
1338,loben::V,alabar,lodare
1339,küssen::V,besar,baciare
1340,wiegen::V,mecer,cullare
1341,wiegen::V,mecer,dondolare
1342,zudecken::V,tapar,coprire
1343,zudecken::V,cubrir,coprire
1344,wecken::V,despertar,svegliare
1345,zeigen::V,mostrar,indicare
1346,führen::V,guiar,guidare
1347,führen::V,guiar,condurre
1348,führen::V,conducir,guidare
1349,führen::V,conducir,condurre
1350,lehren::V,enseñar,insegnare
1351,lehren::V,instruir,insegnare
1352,unterrichten::V,enseñar,istruire
1353,unterrichten::V,enseñar,insegnare
1354,aufziehen::V,criar,allevare
1355,leiten::V,guiar,avviare
1356,leiten::V,guiar,dirìgere
1357,leiten::V,dirigir,avviare
1358,leiten::V,dirigir,dirìgere
1359,antreiben::V,impeler,incitare
1360,antreiben::V,impulsar,incitare
1361,lassen::V,hacer,fare
1362,einladen::V,invitar,invitare
1363,vereinigen::V,unir,unire
1364,besuchen::V,visitar,visitare
1365,besuchen::V,visitar,far vìsita a
1366,besuchen::V,ir a ver,visitare
1367,besuchen::V,ir a ver,far vìsita a
1368,treffen::V,encontrar,incontrare
1369,sich versammeln::V,reunirse,rinunirsi
1370,sich versammeln::V,congregarse,rinunirsi
1371,spielen::V,jugar,giocare
1372,singen::V,cantar,cantare
1373,tanzen::V,bailar,danzare
1374,sich trennen::V,separarse,separarsi
1375,verlassen::V,dejar,lasciare
1376,verlassen::V,dejar,abbandonare
1377,verlassen::V,abandonar,lasciare
1378,verlassen::V,abandonar,abbandonare
1379,retten::V,salvar,salvare
1380,bewachen::V,vigilar,custodire
1381,schützen::V,proteger,protèggere
1382,verteidigen::V,defender,difèndere
1383,sich schlagen::V,batirse,bàttersi
1384,schießen::V,tirar,sparare
1385,schießen::V,disparar,sparare
1386,siegen::V,vencer,vìncere
1387,ärgern::V,enojar,stizzire
1388,ärgern::V,enfadar,stizzire
1389,schlagen::V,pegar,bàttere
1390,schlagen::V,golpear,bàttere
1391,treten::V,dar una patada a,calciare
1392,stechen::V,pinchar,pùngere
1393,stoßen::V,empujar,urtare
1394,stoßen::V,empujar,spìngere
1395,stehlen::V,robar,rubare
1396,stehlen::V,hurtar,rubare
1397,stören::V,molestar,disturbare
1398,belästigen::V,molestar,molestare
1399,belästigen::V,molestar,importunare
1400,belästigen::V,importunar,molestare
1401,belästigen::V,importunar,importunare
1402,verbergen::V,ocultar,celare
1403,verbergen::V,ocultar,nascondere
1404,verbergen::V,esconder,celare
1405,verbergen::V,esconder,nascondere
1406,täuschen::V,engañar,ingannare
1407,betrügen::V,engañar,frodare
1408,betrügen::V,engañar,truffare
1409,töten::V,matar,uccìdere
1410,wohnen::V,vivir,abitare
1411,wohnen::V,habitar,abitare
1412,arbeiten::V,trabajar,lavorare
1413,sammeln::V,recoger,raccògliere
1414,sammeln::V,recoger,collezionare
1415,sammeln::V,coleccionar,raccògliere
1416,sammeln::V,coleccionar,collezionare
1417,pflücken::V,coger,cògliere
1418,jagen::V,cazar,cacciare
1419,fischen::V,pescar,pescare
1420,fassen::V,atrapar,catturare
1421,fassen::V,atrapar,acchiappare
1422,fassen::V,capturar,catturare
1423,fassen::V,capturar,acchiappare
1424,hüten::V,guardar,pascolare
1425,treiben::V,aballar,spìngere
1426,anbinden::V,atar,legare
1427,anbinden::V,atar,attaccare
1428,füttern::V,echar de comer,dar da mangiare a
1429,melken::V,ordeñar,mùngere
1430,hacken::V,picar,tritare
1431,hacken::V,picar,spaccare
1432,hacken::V,cortar,tritare
1433,hacken::V,cortar,spaccare
1434,gießen::V,regar,annaffiare
1435,reifen::V,madurar,maturare
1436,zubereiten::V,preparar,preparare
1437,kochen::V,cocer,cuòcere
1438,kochen::V,guisar,cuòcere
1439,backen::V,hornear,cuòcere
1440,backen::V,hornear,cuòcere al forno
1441,backen::V,cocer al horno,cuòcere
1442,backen::V,cocer al horno,cuòcere al forno
1443,braten::V,asar,frìggere
1444,braten::V,asar,arrostire
1445,braten::V,freír,frìggere
1446,braten::V,freír,arrostire
1447,umrühren::V,remover,mescolare
1448,stricken::V,hacer punto,llavorare a maglia
1449,stricken::V,hacer calceta,llavorare a maglia
1450,nähen::V,coser,cucire
1451,färben::V,teñir,tìngere
1452,färben::V,colorear,tìngere
1453,reinigen::V,limpiar,pulire
1454,reinigen::V,limpiar,nettare
1455,waschen::V,lavar,lavare
1456,abwischen::V,fregar,asciugare
1457,abwischen::V,limpiar,asciugare
1458,spülen::V,aclarar,lavare
1459,spülen::V,aclarar,sciacquare
1460,spülen::V,enjuagar,lavare
1461,spülen::V,enjuagar,sciacquare
1462,fegen::V,barrer,spazzare
1463,fegen::V,pasar la escoba,spazzare
1464,kehren::V,barrer,spazzare
1465,baden::V,bañarse,bagnarsi
1466,baden::V,bañarse,fare il bagno
1467,sich waschen::V,lavarse,lavarsi
1468,ausziehen::V,quitar,tògliersi
1469,ausziehen::V,quitarse,tògliersi
1470,anziehen::V,ponerse,mettersi
1471,anziehen::V,ponerse,indossare
1472,sich anziehen::V,vestirse,vestirsi
1473,kämmen::V,peinar,pettinare
1474,schmücken::V,adornar,ornare
1475,schmücken::V,adornar,decorare
1476,sagen::V,decir,dire
1477,sprechen::V,hablar,parlare
1478,reden::V,hablar,parlare
1479,reden::V,conversar,parlare
1480,sich unterhalten::V,charlar,conversare
1481,sich unterhalten::V,conversar,conversare
1482,fragen::V,preguntar,chièdere
1483,fragen::V,preguntar,domandare
1484,bitten::V,rogar,pregare
1485,erzählen::V,contar,narrare
1486,erzählen::V,contar,raccontare
1487,mitteilen::V,comunicar,comunicare
1488,mitteilen::V,participar,comunicare
1489,nennen::V,llamar,nominare
1490,nennen::V,nombrar,nominare
1491,rufen::V,llamar,chiamare
1492,prahlen::V,jactarse,vantarsi
1493,übersetzen::V,traducir,tradurre
1494,denken::V,pensar,pensare
1495,glauben::V,creer,credere
1496,bemerken::V,notar,notare
1497,bemerken::V,notar,osservare
1498,erkennen::V,reconocer,riconoscere
1499,begreifen::V,concebir,capire
1500,begreifen::V,concebir,comprèndere
1501,verstehen::V,entender,intèndere
1502,verstehen::V,entender,comprèndere
1503,verstehen::V,comprender,intèndere
1504,verstehen::V,comprender,comprèndere
1505,lernen::V,aprender,imparare
1506,lernen::V,aprender,apprèndere
1507,wissen::V,saber,sapere
1508,sich erinnern an::V,recordar,ricordare
1509,sich erinnern an::V,recordar,ricordarsi di
1510,sich erinnern an::V,acordarse de,ricordare
1511,sich erinnern an::V,acordarse de,ricordarsi di
1512,vergessen::V,olvidar,dimenticare
1513,messen::V,medir,misurare
1514,zählen::V,contar,contare
1515,rechnen::V,contar,contare
1516,rechnen::V,contar,calcolare
1517,rechnen::V,calcular,contare
1518,rechnen::V,calcular,calcolare
1519,lesen::V,leer,lèggere
1520,malen::V,pintar,dipìngere
1521,zeichnen::V,dibujar,disegnare
1522,schreiben::V,escribir,scrìvere
1523,besitzen::V,poseer,possedere
1524,kaufen::V,comprar,comprare
1525,kaufen::V,comprar,acquistare
1526,verkaufen::V,vender,vendere
1527,bezahlen::V,pagar,pagare
1528,zahlen::V,pagar,pagare
1529,beherrschen::V,dominar,dominare
1530,ertragen::V,soportar,sopportare
