,Concept_ID,ro,ce
808,geradeaus::ADV,drept înainte,нийса дӏа
809,vorwärts::ADV,înainte,хьалха
810,rückwärts::ADV,îndărăt,юха
811,zurück::ADV,înapoi,юха
812,unten::ADV,jos,лахахь
813,unten::ADV,dedesubt,лахахь
814,hinab::ADV,în jos,охьа
815,hinab::ADV,de vale,охьа
816,oben::ADV,sus,лакхахь
817,oben::ADV,deasupra,лакхахь
818,hinauf::ADV,în sus,хьала
819,überall::ADV,peste tot,массанхьа
820,überall::ADV,pretutindeni,массанхьа
821,nicht::ADV,nu,ца
822,ein wenig::ADV,puțin,кӏеззиг
823,kaum::ADV,cu greu,халла
824,kaum::ADV,cu anevoie,халла
825,sehr::ADV,mult,вуно
826,sehr::ADV,foarte,вуно
827,so::ADV,așa,
828,so::ADV,atât,
829,noch::ADV,încă,кхин
830,nur::ADV,doar,бен ...ца
831,schon::ADV,și,хӏинцале
832,schon::ADV,deja,хӏинцале
833,wieder::ADV,iar,юха а
834,wieder::ADV,iarăși,юха а
835,vergebens::ADV,în zadar,эрна
836,vor::PRP,înainte de,хьалха
837,hinter::PRP,după,тӏехьа
838,hinter::PRP,în spatele,тӏехьа
839,unter::PRP,sub,кIелахь
840,durch::PRP,prin,чекх
841,neben::PRP,lângă,юххе
842,neben::PRP,alături de,юххе
843,zwischen::PRP,între,юккъехь
844,zwischen::PRP,dintre,юккъехь
845,wegen::PRP,pentru,дуьхьа
846,dies::PRN,acesta,и
847,dies::PRN,acesta,иза
848,das::PRN,asta,и
849,das::PRN,asta,иза
850,alles::PRN,tot,дерриг
851,ich::PRN,eu,cо
852,du::PRN,tu,хьо
853,er::PRN,el,и
854,er::PRN,el,иза
855,er::PRN,dânsul,и
856,er::PRN,dânsul,иза
857,wir::PRN,noi,тхо
858,wir::PRN,noi,вай
859,ihr::PRN,voi,шу
860,sie::PRN,ei,уьш
861,sie::PRN,dânșii,уьш
862,was::FPRN,ce,хӏун
863,wer::FPRN,cine,мила
864,wo::FADV,unde,мичaхь
865,wohin::FADV,încotro,мича
866,wie::FADV,cum,муха
867,warum::FADV,de ce,хӏунда
868,warum::FADV,pentru ce,хӏунда
869,wieviel::FNUM,cât,мел
870,wieviel::FNUM,cât,маса
871,eins::NUM,unu,цхьаъ
872,zwei::NUM,doi,шиъ
873,drei::NUM,trei,кхоъ
874,vier::NUM,patru,диъ
875,fünf::NUM,cinci,пхиъ
876,sechs::NUM,șase,ялх
877,sieben::NUM,șapte,ворхӏ
878,acht::NUM,opt,бархӏ
879,neun::NUM,nouă,исс
880,zehn::NUM,zece,итт
881,elf::NUM,unsprezece,цхьайтта
882,zwölf::NUM,douăsprezece,шийтта
883,zwanzig::NUM,douăzeci,ткъа
884,dreißig::NUM,treizeci,ткъе итт
885,vierzig::NUM,patruzeci,шовзткъа
886,fünfzig::NUM,cincizeci,шовзткъе итт
887,sechzig::NUM,șaizeci,кхузткъа
888,siebzig::NUM,șaptezeci,кхузткъе итт
889,achtzig::NUM,optzeci,дезткъа
890,neunzig::NUM,nouăzeci,дезткъе итт
891,hundert::NUM,sută,бӏе
892,tausend::NUM,mie,эзар
893,und::CNJ,și,a
894,oder::CNJ,ori,я
895,stehen::V,sta,латта
896,sitzen::V,ședea,хиъна ӏан
897,liegen::V,zăcea,ӏилла
898,liegen::V,fi culcat,ӏилла
899,hängen::V,atârna,кхаза
900,werden::V,deveni,хила
901,werden::V,se face,хила
902,passieren::V,se întâmpla,хила
903,beginnen::V,începe,доло
904,enden::V,se sfârși,дӏадерза
905,enden::V,se termina,дӏадерза
906,wechseln::V,se schimba,хийца
907,aufgehen[Sonne]::V,răsări,кхета
908,untergehen[Sonne]::V,apune,чубуза
909,scheinen[Sonne]::V,străluci,серло яла
910,donnern::V,tuna,къекъа
911,wehen::V,bate,хьекха
912,strömen::V,curge în șiroaie,эха
913,fließen::V,curge,охьаэха
914,sich drehen::V,se învârti,хьийза
915,schwanken::V,se clătina,леста
916,schwingen::V,vibra,лесто
917,schwingen::V,flutura,лесто
918,fallen::V,cădea,охьакхета
919,brennen::V,arde,дага
920,rauchen::V,fuma,оза
921,regnen::V,ploua,догlа догlу
922,gefrieren::V,îngheța,гӏоро
923,tauen::V,se dezgheța,даша
924,schmelzen::V,se topi,лала
925,trocknen::V,se usca,дакъо
926,sieden::V,fierbe,кхехка
927,sieden::V,clocoti,кхехка
928,faulen::V,se împuți,дахкадала
929,verfaulen::V,putrezi,дахкадала
930,reißen::V,se rupe,хеда
931,reißen::V,se sfâșia,хеда
932,versinken::V,se scufunda,хичудаха
933,vergehen::V,trece,дlаэха
934,vergehen::V,se scurge,дlаэха
935,erscheinen::V,apărea,схьадала
936,erscheinen::V,apărea,ӏоттадала
937,verschwinden::V,dispărea,къайладала
938,sinken::V,cădea,лахдала
939,sinken::V,coborî,лахдала
940,abnehmen::V,scădea,
941,abnehmen::V,descrește,
942,zunehmen::V,spori,лакхадала
943,zunehmen::V,crește,лакхадала
944,zunehmen::V,augmenta,лакхадала
945,steigen::V,urca,хьаладала
946,wachsen::V,crește,кхиа
947,glänzen::V,luci,лепа
948,glänzen::V,străluci,лепа
949,funkeln::V,scânteia,къега
950,lärmen::V,face larmă,гӏовгӏаян
951,läuten::V,suna,детта
952,klingeln::V,suna,дека
953,klirren::V,zăngăni,дека
954,brausen::V,vui,хьаьдда даха
955,rauschen::V,vâjâi,леста
956,klingen::V,suna,дека
957,bellen::V,lătra,лета
958,heulen::V,urla,угӏа
959,blasen::V,sufla,хӏуп баха
960,pfeifen::V,fluiera,шок етта
961,schreien::V,țipa,мохь бетта
962,stöhnen::V,geme,узарш дан
963,zittern::V,tremura,дега
964,leben::V,trăi,даха
965,geboren werden::V,se naște,хила
966,atmen::V,respira,садеӏа
967,trinken::V,bea,мала
968,essen::V,mânca,кхалла
969,schlucken::V,înghiți,къурдбан
970,müde werden::V,se obosi,кӏаддала
971,einschlafen::V,adormi,наб кхета
972,schlafen::V,dormi,вижа
973,schlafen::V,dormi,наб ян
974,schlafen::V,dormi,дижина хила
975,aufwachen::V,se deștepta,самадала
976,aufstehen::V,fi se scula,гӏатта
977,sich erholen::V,se relaxa,садаӏа
978,sich erholen::V,se destinde,садаӏа
979,krank werden::V,se îmbolnăvi,цомгуш хила
980,krank sein::V,zăcea,цомгуш хила
981,krank sein::V,fi bolnav,цомгуш хила
982,schmerzen::V,durea,лаза
983,schmerzen::V,durea,ӏийжа
984,husten::V,tuși,йовхарш етта
985,genesen::V,se însănătoși,тадала
986,sterben::V,muri,дала
987,umkommen::V,pieri,хӏаллакхила
988,sich bewegen::V,se mișca,лела
989,sich rühren::V,se mișca,меттахъхьен
990,sich erheben::V,se ridica,хьалагlатта
991,sich setzen::V,lua loc,хаа
992,sich setzen::V,se așeza,хаа
993,hinfallen::V,cădea jos,дожа
994,hinfallen::V,cădea jos,охьакхета
995,laufen::V,merge,вада
996,laufen::V,merge,хьада
997,laufen::V,merge pe jos,вада
998,laufen::V,merge pe jos,хьада
999,schreiten::V,păși,болар дан
1000,schreiten::V,păși,ког баккха
1001,spazierengehen::V,se plimba,доладала
1002,eilen::V,fi se grăbi,сихдала
1003,sich beeilen::V,se grăbi,сихдала
1004,sausen::V,țâșni,
1005,rennen::V,fugi,дада
1006,rennen::V,alerga,дада
1007,springen::V,sări,ирхкхийсадала
1008,klettern::V,urca,тӏедийла
1009,klettern::V,se cățăra,тӏедийла
1010,schaukeln::V,legăna,техко
1011,kriechen::V,se târî,такха
1012,schwimmen::V,înota,некадан
1013,tauchen::V,se scufunda,чулелха
1014,rudern::V,vâsli,дига лело
1015,rudern::V,vâsli,кема лело
1016,rudern::V,lopăta,дига лело
1017,rudern::V,lopăta,кема лело
1018,fahren::V,merge,хахка
1019,fliegen::V,zbura,тӏемадала
1020,gehen::V,merge,лeла
1021,weggehen::V,se duce,дӏадаха
1022,abfahren::V,pleca,дӏадаха
1023,anhalten::V,se opri,саца
1024,hineingehen::V,intra,чудала
1025,eintreten::V,intra,чудала
1026,kommen::V,veni,кхача
1027,kommen::V,veni,дӏакхача
1028,kommen::V,veni,схьакхача
1029,ankommen::V,sosi,кхача
1030,ankommen::V,sosi,схьакхача
1031,ankommen::V,ajunge,кхача
1032,ankommen::V,ajunge,схьакхача
1033,zurückkommen::V,se întoarce,юхада
1034,bleiben::V,rămâne,диса
1035,warten::V,aștepta,хьежа
1036,warten::V,aștepta,cобар дан
1037,erwarten::V,aștepta,хьоьжуш ӏан
1038,suchen::V,căuta,леха
1039,finden::V,găsi,каро
1040,versuchen::V,încerca,дан хьажа
1041,vorbereiten::V,pregăti,кечъян
1042,lieben::V,iubi,деза
1043,mögen::V,plăcea a,безамхила
1044,lachen::V,râde,дела
1045,rühren::V,mișca,хьедан
1046,rühren::V,înduioșa,хьедан
1047,weinen::V,plânge,делха
1048,schimpfen::V,înjura,чехо
1049,sich ärgern::V,se supăra,оьгӏазъэха
1050,sich fürchten::V,se teme,кхера
1051,sich fürchten::V,fi teamă a,кхера
1052,fürchten::V,se teme de,кхера
1053,fliehen::V,fugi,дӏадада
1054,flüchten::V,evada,дӏадада
1055,sehen::V,vedea,ган
1056,anschauen::V,privi,хьажа
1057,anschauen::V,privi,хьежа
1058,ansehen::V,privi,хьовса
1059,hören::V,auzi,хаза
1060,zuhören::V,asculta,ладогӏа
1061,probieren::V,gusta,хьажа
1062,riechen::V,mirosi,хьожа яха
1063,fühlen::V,simți,хаадала
1064,fühlen::V,resimți,хаадала
1065,scheinen::V,părea,мотта
1066,zu sehen sein::V,se vedea,гуш хила
1067,vernehmen::V,auzi,бартхатта
1068,frieren::V,fi frig,гӏоро
1069,tun::V,face,дан
1070,können::V,ști,дадала
1071,können::V,putea,дадала
1072,wollen::V,dori,тӏергӏа
1073,anfangen::V,începe,доло
1074,beenden::V,sfârși,довла
1075,beenden::V,termina,довла
1076,aufhören::V,înceta,саца
1077,gelingen::V,reuși,кадала
1078,gelingen::V,izbuti,кадала
1079,geraten::V,reuși,хила
1080,öffnen::V,deschide,дӏаделла
1081,öffnen::V,deschide,схьаделла
1082,schließen::V,închide,къовла
1083,schließen::V,închide,дӏачӏагӏа
1084,stellen::V,pune,хlотто
1085,stellen::V,așeza,хlотто
1086,setzen::V,pune,дийгӏа
1087,setzen::V,așeza,дийгӏа
1088,legen::V,pune,охьадилла
1089,berühren::V,atinge,хьедан
1090,verbinden::V,lega,вовшахтаса
1091,bedecken::V,acoperi,тилла
1092,bedecken::V,acoperi,тӏетаса
1093,aufhängen::V,atârna,хьалаолла
1094,aufhängen::V,spânzura,хьалаолла
1095,anzünden::V,aprinde,лато
1096,aufheben::V,ridica,айа
1097,aufheben::V,lua de jos,айа
1098,zurücklassen::V,lăsa,дита
1099,zurücklassen::V,lăsa în urmă,дита
1100,verlieren::V,pierde,дайа
1101,fallen lassen::V,scăpa,охьадожо
1102,fallen lassen::V,arunca,охьадожо
1103,machen::V,face,дан
1104,herstellen::V,fabrica,дан
1105,herstellen::V,confecționa,дан
1106,bauen::V,clădi,гӏишлоян
1107,bauen::V,construi,гӏишлоян
1108,reparieren::V,repara,тадан
1109,verbessern::V,ameliora,нисдан
1110,verbessern::V,îmbunătăți,нисдан
1111,ändern::V,schimba,хийца
1112,ändern::V,modifica,хийца
1113,graben::V,săpa,ахка
1114,beugen::V,curba,сатто
1115,biegen::V,îndoi,сатто
1116,biegen::V,încovoia,сатто
1117,drehen::V,învârti,хьовзо
1118,wenden::V,întoarce,
1119,umdrehen::V,învârti,хьовзo
1120,umdrehen::V,întoarce,хьовзo
1121,heben::V,ridica,айа
1122,heben::V,ridica,хьалаайа
1123,hochheben::V,ridica,хьалаайа
1124,ergreifen::V,lua,дӏалаца
1125,ergreifen::V,apuca,дӏалаца
1126,halten::V,ține,латто
1127,drücken::V,apăsa,тӏетаӏо
1128,drücken::V,strânge,тӏетаӏо
1129,schieben::V,împinge,татта
1130,kratzen::V,zgâria,мӏараш тийса
1131,lecken::V,linge,мотт хьекха
1132,beißen::V,mușca,катoха
1133,abreißen::V,rupe,схьадаккха
1134,abreißen::V,smulge,схьадаккха
1135,abschneiden::V,scurta,кхада
1136,binden::V,lega,дӏадехка
1137,binden::V,lega,вовшахтаса
1138,stecken::V,pune,чудахийта
1139,brechen::V,rupe,кагдан
1140,brechen::V,frânge,кагдан
1141,klopfen::V,ciocăni,детта
1142,hauen::V,lovi,етта
1143,kleben::V,lipi,тӏелато
1144,reiben::V,freca,хьекхо
1145,reiben::V,fricționa,хьекхо
1146,streichen::V,unge,тlехьакха
1147,schleifen::V,ascuți,ирдан
1148,schneiden::V,tăia,ларга
1149,rütteln::V,zgâlțâi,лесто
1150,schütteln::V,scutura,лесто
1151,schwenken::V,agita,лесто
1152,schütten::V,vărsa,дотта
1153,füllen::V,umple,дуза
1154,einwickeln::V,înveli,хьарчо
1155,einwickeln::V,înfășura,хьарчо
1156,tragen::V,căra,дахьа
1157,schleppen::V,târî,ийзо
1158,ziehen::V,trage,озо
1159,aufbewahren::V,păstra,ӏалашдан
1160,aufbewahren::V,conserva,ӏалашдан
1161,werfen::V,arunca,кхосса
1162,fangen::V,prinde,леца
1163,packen::V,apuca,леца
1164,verstecken::V,ascunde,къайладаккха
1165,teilen::V,împărți,декъа
1166,schicken::V,trimite,дӏадахьийта
1167,bringen::V,aduce,дан
1168,hinzufügen::V,adăuga,тӏетоха
1169,bekommen::V,obține,даккха
1170,bekommen::V,dobândi,даккха
1171,erhalten::V,primi,даккха
1172,erhalten::V,căpăta,даккха
1173,nehmen::V,lua,схьаэца
1174,wählen::V,opta,харжа
1175,wählen::V,alege,харжа
1176,auswählen::V,selecta,харжа
1177,bewahren::V,păstra,lалашдан
1178,behindern::V,stingheri,новкъарло ян
1179,verderben::V,strica,талхо
1180,beschädigen::V,strica,дохо
1181,zerbrechen::V,rupe,дохо
1182,zerbrechen::V,rupe,кагдан
1183,zerbrechen::V,frânge,дохо
1184,zerbrechen::V,frânge,кагдан
1185,zerreißen::V,rupe,хадо
1186,zerreißen::V,sfâșia,хадо
1187,zerstören::V,distruge,дохо
1188,zerstören::V,distruge,кагдан
1189,verbrennen::V,arde,даго
1190,verbrennen::V,incendia,даго
1191,geben::V,da,яла
1192,reichen::V,întinde,дӏадала
1193,reichen::V,întinde,дӏакховдо
1194,schenken::V,dărui,совгӏат дан
1195,versprechen::V,făgădui,ваӏда дан
1196,wünschen::V,ura,лаа
1197,loben::V,lăuda,хасто
1198,küssen::V,săruta,оба яккха
1199,wiegen::V,legăna,тахка
1200,zudecken::V,acoperi,тӏетаса
1201,wecken::V,trezi,самадаккха
1202,wecken::V,deștepta,самадаккха
1203,zeigen::V,arăta,гайта
1204,führen::V,călăuzi,дига
1205,lehren::V,preda,ӏамо
1206,lehren::V,învăța,ӏамо
1207,unterrichten::V,învăța,хьеха
1208,unterrichten::V,instrui,хьеха
1209,aufziehen::V,crește,кхио
1210,leiten::V,duce,урхалла дан
1211,leiten::V,conduce,урхалла дан
1212,antreiben::V,împinge,сихдан
1213,antreiben::V,încuraja,сихдан
1214,lassen::V,pune pe să,-йта
1215,einladen::V,invita,кхайкха
1216,vereinigen::V,uni,цхьаьнатоха
1217,vereinigen::V,întruni,цхьаьнатоха
1218,besuchen::V,vizita,хьажахIотта
1219,besuchen::V,face o vizită,хьажахIотта
1220,treffen::V,întâlni,дуьхьалкхета
1221,sich versammeln::V,se aduna,гулдан
1222,spielen::V,se juca,ловза
1223,singen::V,cânta,лакха
1224,tanzen::V,dansa,хелхадала
1225,sich trennen::V,se separa,къаста
1226,sich trennen::V,se despărți,къаста
1227,verlassen::V,părăsi,дита
1228,verlassen::V,abandona,дита
1229,retten::V,salva,кӏелхьардаккха
1230,bewachen::V,păzi,ха дан
1231,schützen::V,ocroti,лардан
1232,schützen::V,proteja,лардан
1233,verteidigen::V,apăra,лардан
1234,sich schlagen::V,se bate,етта
1235,schießen::V,trage,детта
1236,siegen::V,birui,тола
1237,siegen::V,învinge,тола
1238,ärgern::V,supăra,оьгӏаздахийта
1239,schlagen::V,lovi,тоха
1240,treten::V,călca,мийра тоха
1241,stechen::V,înțepa,ӏотта
1242,stechen::V,înțepa,къовзо
1243,stechen::V,împunge,ӏотта
1244,stechen::V,împunge,къовзо
1245,stoßen::V,împinge,татта
1246,stehlen::V,fura,лачкъо
1247,stören::V,deranja,новкъарло ян
1248,belästigen::V,importuna,сагатдан
1249,verbergen::V,ascunde,къайладаккха
1250,täuschen::V,amăgi,ӏexo
1251,betrügen::V,înșela,ледан
1252,töten::V,omorî,ден
1253,wohnen::V,sta,даха
1254,wohnen::V,locui,даха
1255,arbeiten::V,lucra,къахьега
1256,sammeln::V,aduna,гулдан
1257,sammeln::V,colecționa,гулдан
1258,pflücken::V,culege,даха
1259,jagen::V,vâna,талла
1260,fischen::V,pescui,чӏерий леца
1261,fassen::V,prinde,лаца
1262,fassen::V,prinde,схьалаца
1263,hüten::V,paște,лардан
1264,treiben::V,mână,лахка
1265,anbinden::V,lega,дӏадехка
1266,füttern::V,da de mâncare,хӏума яла
1267,melken::V,mulge,оза
1268,hacken::V,toca,
1269,hacken::V,sparge,
1270,gießen::V,uda,хи тоха
1271,reifen::V,pârgui,хьекъа
1272,zubereiten::V,găti,кечъян
1273,zubereiten::V,găti,кхача бан
1274,kochen::V,găti,кхача бан
1275,backen::V,coace,датта
1276,braten::V,coace,кхарза
1277,umrühren::V,mesteca,кего
1278,stricken::V,împleti,
1279,nähen::V,coase,тега
1280,färben::V,vopsi,басардан
1281,färben::V,colora,басардан
1282,reinigen::V,curăți,цӏандан
1283,waschen::V,spăla,йила
1284,waschen::V,spăla,йитта
1285,waschen::V,spăla,дӏадайа
1286,abwischen::V,șterge,дӏадайа
1287,spülen::V,clăti,хи кхарза
1288,fegen::V,mătura,нуй хьакха
1289,kehren::V,mătura,нуй хьакха
1290,baden::V,se scălda,лийча
1291,sich waschen::V,se spăla,юьхь йила
1292,ausziehen::V,și scoate,духар дӏадаккха
1293,anziehen::V,îmbrăca,
1294,sich anziehen::V,se îmbrăca,духа
1295,kämmen::V,pieptăna,ехк хьакха
1296,schmücken::V,împodobi,хаздан
1297,sagen::V,zice,ала
1298,sagen::V,spune,ала
1299,sprechen::V,vorbi,баха
1300,sprechen::V,vorbi,мотт бийца
1301,reden::V,vorbi,къамел дан
1302,reden::V,discuta,къамел дан
1303,sich unterhalten::V,conversa,къамел дан
1304,sich unterhalten::V,sta de vorbă,къамел дан
1305,fragen::V,întreba,хатта
1306,bitten::V,ruga,деха
1307,erzählen::V,spune,дийца
1308,erzählen::V,povesti,дийца
1309,mitteilen::V,comunica,хаам бан
1310,mitteilen::V,înștiința,хаам бан
1311,nennen::V,numi,цӏе яккха
1312,nennen::V,chema,цӏе яккха
1313,rufen::V,chema,кхайкха
1314,prahlen::V,se făli,куралла ян
1315,prahlen::V,se făli,дозалла дан
1316,übersetzen::V,traduce,гоч дан
1317,denken::V,gândi,ойла ян
1318,glauben::V,crede,теша
1319,bemerken::V,observa,ган
1320,erkennen::V,cunoaște,довза
1321,erkennen::V,recunoaște,довза
1322,begreifen::V,pricepe,кхета
1323,begreifen::V,înțelege,кхета
1324,verstehen::V,înțelege,кхета
1325,lernen::V,învăța,деша
1326,wissen::V,ști,хаа
1327,sich erinnern an::V,a-și aminti de,дагадан
1328,vergessen::V,uita,дицдала
1329,messen::V,măsura,дуста
1330,zählen::V,număra,дагардан
1331,rechnen::V,calcula,лара
1332,lesen::V,citi,еша
1333,malen::V,picta,сурт дилла
1334,zeichnen::V,desena,сурт дилла
1335,schreiben::V,scrie,яздан
1336,besitzen::V,avea,доладан
1337,besitzen::V,poseda,доладан
1338,kaufen::V,cumpăra,эца
1339,verkaufen::V,vinde,дохка
1340,bezahlen::V,plăti,мах бала
1341,bezahlen::V,achita,мах бала
1342,zahlen::V,plăti,мах бала
1343,beherrschen::V,stăpâni,собаре хила
1344,ertragen::V,răbda,лан
1345,ertragen::V,răbda,сатоха
1346,ertragen::V,răbda,садетта
1347,ertragen::V,suporta,лан
1348,ertragen::V,suporta,сатоха
1349,ertragen::V,suporta,садетта
