,Concept_ID,de,lv
76,Zeh::N,Zeh,pirksts
77,Fuß::N,Fuß,кок
78,Fuß::N,Fuß,kāja
79,Ferse::N,Ferse,кокбӧр
80,Ferse::N,Ferse,papēdis
81,Knie::N,Knie,пидзӧс
82,Knie::N,Knie,celis
83,Oberschenkel::N,Oberschenkel,лядьвей
84,Oberschenkel::N,Oberschenkel,бек
85,Oberschenkel::N,Oberschenkel,ciska
86,Oberschenkel::N,Oberschenkel,augšstilbs
87,Bein::N,Bein,кок
88,Bein::N,Bein,kāja
89,Körper::N,Körper,туша
90,Körper::N,Körper,вывтыр
91,Körper::N,Körper,miesa
92,Körper::N,Körper,ķermenis
93,Haut::N,Haut,ку
94,Haut::N,Haut,āda
95,Blut::N,Blut,вир
96,Blut::N,Blut,asins
97,Ader::N,Ader,сӧн
98,Ader::N,Ader,asinsvads
99,Sehne::N,Sehne,вез
100,Sehne::N,Sehne,dzīsla
101,Knochen::N,Knochen,лы
102,Knochen::N,Knochen,kauls
103,Gehirn::N,Gehirn,вем
104,Gehirn::N,Gehirn,smadzenes
105,Herz::N,Herz,сьӧлӧм
106,Herz::N,Herz,sirds
107,Magen::N,Magen,кынӧм
108,Magen::N,Magen,kuņģis
109,Leber::N,Leber,мус
110,Leber::N,Leber,aknas
111,Atem::N,Atem,лов
112,Atem::N,Atem,elpa
113,Hunger::N,Hunger,тшыг
114,Hunger::N,Hunger,bads
115,Hunger::N,Hunger,izsalkums
116,Träne::N,Träne,синва
117,Träne::N,Träne,asara
118,Geschmack::N,Geschmack,кӧр
119,Geschmack::N,Geschmack,чӧсмӧс
120,Geschmack::N,Geschmack,garša
121,Geruch::N,Geruch,зын
122,Geruch::N,Geruch,дук
123,Geruch::N,Geruch,smaka
124,Schlaf::N,Schlaf,узьӧм
125,Schlaf::N,Schlaf,miegs
126,Traum::N,Traum,вӧт
127,Traum::N,Traum,вӧтасьӧм
128,Traum::N,Traum,sapnis
129,Himmel::N,Himmel,енэж
130,Himmel::N,Himmel,debess
131,Sonne::N,Sonne,шонді
132,Sonne::N,Sonne,saule
133,Mond::N,Mond,тӧлысь
134,Mond::N,Mond,mēness
135,Stern::N,Stern,кодзув
136,Stern::N,Stern,zvaigzne
137,Luft::N,Luft,сынӧд
138,Luft::N,Luft,gaiss
139,Wind::N,Wind,тӧв
140,Wind::N,Wind,vējš
141,Welle::N,Welle,гы
142,Welle::N,Welle,vilnis
143,Wasser::N,Wasser,ва
144,Wasser::N,Wasser,ūdens
145,Stein::N,Stein,из
146,Stein::N,Stein,akmens
147,Boden::N,Boden,му
148,Boden::N,Boden,augsne
149,Erde::N,Erde,му
150,Erde::N,Erde,му-ва
151,Erde::N,Erde,zeme
152,Staub::N,Staub,бус
153,Staub::N,Staub,putekļi
154,Rauch::N,Rauch,тшын
155,Rauch::N,Rauch,dūmi
156,Funke::N,Funke,кинь
157,Funke::N,Funke,би кинь
158,Funke::N,Funke,dzirkstele
159,Feuer::N,Feuer,би
160,Feuer::N,Feuer,uguns
161,Licht::N,Licht,югӧр
162,Licht::N,Licht,gaisma
163,Schatten::N,Schatten,вуджӧр
164,Schatten::N,Schatten,ēna
165,Wetter::N,Wetter,поводдя
166,Wetter::N,Wetter,laiks
167,Nebel::N,Nebel,ру
168,Nebel::N,Nebel,онь
169,Nebel::N,Nebel,migla
170,Wolke::N,Wolke,кымӧр
171,Wolke::N,Wolke,mākonis
172,Regen::N,Regen,зэр
173,Regen::N,Regen,lietus
174,Schnee::N,Schnee,лым
175,Schnee::N,Schnee,sniegs
176,Eis::N,Eis,йи
177,Eis::N,Eis,ledus
178,Frost::N,Frost,кӧдзыд
179,Frost::N,Frost,sals
180,Kälte::N,Kälte,кӧдзыд
181,Kälte::N,Kälte,saltums
182,Kälte::N,Kälte,aukstums
183,Hitze::N,Hitze,пӧсь
184,Hitze::N,Hitze,гожӧд
185,Hitze::N,Hitze,karstums
186,Raureif::N,Raureif,пуж
187,Raureif::N,Raureif,гыӧр
188,Raureif::N,Raureif,sarma
189,Regenbogen::N,Regenbogen,ӧшкамӧшка
190,Regenbogen::N,Regenbogen,varavīksne
191,Donner::N,Donner,гым
192,Donner::N,Donner,pērkons
193,Strömung::N,Strömung,ва ныр
194,Strömung::N,Strömung,визувтӧм
195,Strömung::N,Strömung,straume
196,Strömung::N,Strömung,strāvojums
197,Tropfen::N,Tropfen,войт
198,Tropfen::N,Tropfen,lāse
199,Schaum::N,Schaum,быг
200,Schaum::N,Schaum,быгзьӧм
201,Schaum::N,Schaum,putas
202,Schmutz::N,Schmutz,няйт
203,Schmutz::N,Schmutz,dubļi
204,See::N,See,ты
205,See::N,See,ezers
206,Sumpf::N,Sumpf,гыбад
207,Sumpf::N,Sumpf,кад
208,Sumpf::N,Sumpf,dumbrājs
209,Sumpf::N,Sumpf,staignājs
210,Moor::N,Moor,нюр
211,Moor::N,Moor,purvs
212,Moor::N,Moor,muklājs
213,Wiese::N,Wiese,видз
214,Wiese::N,Wiese,pļava
215,Wald::N,Wald,вӧр
216,Wald::N,Wald,mežs
217,Hügel::N,Hügel,дзиб
218,Hügel::N,Hügel,мыльк
219,Hügel::N,Hügel,нӧрыс
220,Hügel::N,Hügel,paugurs
221,Anhöhe::N,Anhöhe,мыльк
222,Anhöhe::N,Anhöhe,нӧрыс
223,Anhöhe::N,Anhöhe,paugurs
224,Berg::N,Berg,чой
225,Berg::N,Berg,керӧс
226,Berg::N,Berg,kalns
227,Gipfel::N,Gipfel,чук
228,Gipfel::N,Gipfel,virsotne
229,Höhle::N,Höhle,рудӧг
230,Höhle::N,Höhle,ala
231,Abhang::N,Abhang,ньывк
232,Abhang::N,Abhang,бокша
233,Abhang::N,Abhang,nogāze
234,Quelle::N,Quelle,ӧшмӧс
235,Quelle::N,Quelle,avots
236,Bach::N,Bach,шор
237,Bach::N,Bach,urga
238,Bach::N,Bach,strauts
239,Fluss::N,Fluss,ю
240,Fluss::N,Fluss,upe
241,Ufer::N,Ufer,вадор
242,Ufer::N,Ufer,krasts
243,Küste::N,Küste,вадор
244,Küste::N,Küste,piekraste
245,Festland::N,Festland,му
246,Festland::N,Festland,sauszeme
247,Meer::N,Meer,саридз
248,Meer::N,Meer,jūra
249,Bucht::N,Bucht,куръя
250,Bucht::N,Bucht,līcis
251,Insel::N,Insel,ді
252,Insel::N,Insel,sala
253,Blume::N,Blume,дзоридз
254,Blume::N,Blume,puķe
255,Blume::N,Blume,zieds
256,Gras::N,Gras,турун
257,Gras::N,Gras,zāle
258,Wurzel::N,Wurzel,вуж
259,Wurzel::N,Wurzel,sakne
260,Baum::N,Baum,пу
261,Baum::N,Baum,koks
262,Stamm::N,Stamm,пучер
263,Stamm::N,Stamm,stumbrs
264,Rinde::N,Rinde,кырсь
265,Rinde::N,Rinde,miza
266,Ast::N,Ast,ув
267,Ast::N,Ast,zars
268,Zweig::N,Zweig,вож
269,Zweig::N,Zweig,nozare
270,Blatt::N,Blatt,кор
271,Blatt::N,Blatt,lapa
272,Birke::N,Birke,кыдз
273,Birke::N,Birke,bērzs
274,Kiefer[Baum]::N,Kiefer,пожӧм
275,Kiefer[Baum]::N,Kiefer,priede
276,Weide[Baum]::N,Weide,бадь
277,Weide[Baum]::N,Weide,kārkls
278,Tanne::N,Tanne,коз
279,Tanne::N,Tanne,egle
280,Horn::N,Horn,сюр
281,Horn::N,Horn,rags
282,Feder::N,Feder,гӧн
283,Feder::N,Feder,тывборд
284,Feder::N,Feder,spalva
285,Fell::N,Fell,ку
286,Fell::N,Fell,āda
287,Flügel::N,Flügel,борд
288,Flügel::N,Flügel,spārns
289,Klaue::N,Klaue,гыж
290,Klaue::N,Klaue,nags
291,Kralle::N,Kralle,гыж
292,Kralle::N,Kralle,nags
293,Schwanz::N,Schwanz,бӧж
294,Schwanz::N,Schwanz,ļipa
295,Ei::N,Ei,кольк
296,Ei::N,Ei,ola
297,Nest::N,Nest,поз
298,Nest::N,Nest,ligzda
299,Bau::N,Bau,горс
300,Bau::N,Bau,пырмӧс
301,Bau::N,Bau,гу
302,Bau::N,Bau,ala
303,Tier::N,Tier,пемӧс
304,Tier::N,Tier,dzīvnieks
305,Herde::N,Herde,стада
306,Herde::N,Herde,кельӧб
307,Herde::N,Herde,ganāmpulks
308,Kuh::N,Kuh,мӧс
309,Kuh::N,Kuh,govs
310,Bulle::N,Bulle,ӧш
311,Bulle::N,Bulle,bullis
312,Pferd::N,Pferd,вӧв
313,Pferd::N,Pferd,zirgs
314,Schaf::N,Schaf,ыж
315,Schaf::N,Schaf,aita
316,Schwein::N,Schwein,порсь
317,Schwein::N,Schwein,cūka
318,Hund::N,Hund,пон
319,Hund::N,Hund,suns
320,Katze::N,Katze,кань
321,Katze::N,Katze,kaķis
322,Bär::N,Bär,ош
323,Bär::N,Bär,lācis
324,Eichhörnchen::N,Eichhörnchen,ур
325,Eichhörnchen::N,Eichhörnchen,vāvere
326,Elch::N,Elch,йӧра
327,Elch::N,Elch,alnis
328,Fuchs::N,Fuchs,руч
329,Fuchs::N,Fuchs,lapsa
330,Hase::N,Hase,кӧч
331,Hase::N,Hase,zaķis
332,Maus::N,Maus,шыр
333,Maus::N,Maus,pele
334,Wolf::N,Wolf,кӧин
335,Wolf::N,Wolf,vilks
336,Vogel::N,Vogel,кай
337,Vogel::N,Vogel,лэбач
338,Vogel::N,Vogel,putns
339,Schwarm::N,Schwarm,чукӧр
340,Schwarm::N,Schwarm,spiets
341,Huhn::N,Huhn,курӧг
342,Huhn::N,Huhn,vista
343,Hahn::N,Hahn,петук
344,Hahn::N,Hahn,gailis
345,Gans::N,Gans,дзодзӧг
346,Gans::N,Gans,zoss
347,Adler::N,Adler,кутш
348,Adler::N,Adler,ērglis
349,Ente::N,Ente,утка
350,Ente::N,Ente,pīle
351,Eule::N,Eule,сюзь
352,Eule::N,Eule,pūce
353,Kranich::N,Kranich,тури
354,Kranich::N,Kranich,dzērve
355,Krähe::N,Krähe,рака
356,Krähe::N,Krähe,vārna
357,Kuckuck::N,Kuckuck,кӧк
358,Kuckuck::N,Kuckuck,dzeguze
359,Schwan::N,Schwan,юсь
360,Schwan::N,Schwan,gulbis
361,Fisch::N,Fisch,чери
362,Fisch::N,Fisch,zivs
363,Barsch::N,Barsch,ёкыш
364,Barsch::N,Barsch,asaris
365,Hecht::N,Hecht,сир
366,Hecht::N,Hecht,līdaka
367,Schlange[Tier]::N,Schlange,кый
368,Schlange[Tier]::N,Schlange,čūska
369,Wurm::N,Wurm,номыр
370,Wurm::N,Wurm,tārps
371,Spinne::N,Spinne,черань
372,Spinne::N,Spinne,zirneklis
373,Ameise::N,Ameise,кодзувкот
374,Ameise::N,Ameise,skudra
375,Laus::N,Laus,той
376,Laus::N,Laus,uts
377,Mücke::N,Mücke,ном
378,Mücke::N,Mücke,ods
379,Fliege::N,Fliege,гут
380,Fliege::N,Fliege,muša
381,Schmetterling::N,Schmetterling,бобув
382,Schmetterling::N,Schmetterling,tauriņš
383,Beere::N,Beere,тусь
384,Beere::N,Beere,вотӧс
385,Beere::N,Beere,oga
386,Apfel::N,Apfel,яблӧг
387,Apfel::N,Apfel,ābols
388,Pilz::N,Pilz,тшак
389,Pilz::N,Pilz,sēne
390,Zwiebel::N,Zwiebel,луккок
391,Zwiebel::N,Zwiebel,йӧнгыль
392,Zwiebel::N,Zwiebel,sīpols
393,Saat::N,Saat,тусь
394,Saat::N,Saat,кӧйдыс
395,Saat::N,Saat,sēkla
396,Korn::N,Korn,тусь
397,Korn::N,Korn,grauds
398,Heu::N,Heu,турун
399,Heu::N,Heu,siens
400,Schale::N,Schale,кор
401,Schale::N,Schale,čaula
402,Schale::N,Schale,čaumala
403,Grube::N,Grube,гу
404,Grube::N,Grube,bedre
405,Falle::N,Falle,лэч
406,Falle::N,Falle,slazds
407,Falle::N,Falle,lamatas
408,Schlinge::N,Schlinge,лэч
409,Schlinge::N,Schlinge,cilpa
410,Spur::N,Spur,туй
411,Spur::N,Spur,pēda
412,Asche::N,Asche,пӧм
413,Asche::N,Asche,pelni
414,Dreck::N,Dreck,няйт
415,Dreck::N,Dreck,dubļi
416,Eisen::N,Eisen,кӧрт
417,Eisen::N,Eisen,dzelzs
418,Gold::N,Gold,зарни
419,Gold::N,Gold,zelts
420,Silber::N,Silber,эзысь
421,Silber::N,Silber,sudrabs
422,Kohle::N,Kohle,шом
423,Kohle::N,Kohle,ogle
424,Glas::N,Glas,стеклӧ
425,Glas::N,Glas,stikls
426,Lehm::N,Lehm,сёй
427,Lehm::N,Lehm,māls
428,Sand::N,Sand,лыа
429,Sand::N,Sand,smiltis
430,Mensch::N,Mensch,морт
431,Mensch::N,Mensch,cilvēks
432,Mann::N,Mann,аймӧрт
433,Mann::N,Mann,мужичӧй
434,Mann::N,Mann,vīrietis
435,Frau::N,Frau,ань
436,Frau::N,Frau,нывбаба
437,Frau::N,Frau,sieviete
438,Kind::N,Kind,кага
439,Kind::N,Kind,bērns
440,Junge::N,Junge,пи
441,Junge::N,Junge,zēns
442,Junge::N,Junge,puika
443,Junge::N,Junge,puisis
444,Mädchen::N,Mädchen,ныв
445,Mädchen::N,Mädchen,meiča
446,Mädchen::N,Mädchen,skuķis
447,Mädchen::N,Mädchen,meitene
448,Familie::N,Familie,семья
449,Familie::N,Familie,ģimene
450,Großvater::N,Großvater,пӧль
451,Großvater::N,Großvater,vecaistēvs
452,Großmutter::N,Großmutter,баб
453,Großmutter::N,Großmutter,vecāmāte
454,Eltern::N,Eltern,ай-мам
455,Eltern::N,Eltern,бать-мам
456,Eltern::N,Eltern,vecāki
457,Vater::N,Vater,бать
458,Vater::N,Vater,ай
459,Vater::N,Vater,tēvs
460,Mutter::N,Mutter,мам
461,Mutter::N,Mutter,māte
462,Sohn::N,Sohn,пи
463,Sohn::N,Sohn,dēls
464,Tochter::N,Tochter,ныв
465,Tochter::N,Tochter,meita
466,Bruder::N,Bruder,вок
467,Bruder::N,Bruder,brālis
468,Schwester::N,Schwester,чой
469,Schwester::N,Schwester,māsa
470,Onkel::N,Onkel,дядь
471,Onkel::N,Onkel,tēvocis
472,Tante::N,Tante,тьӧт
473,Tante::N,Tante,tante
474,Ehemann::N,Ehemann,верӧс
475,Ehemann::N,Ehemann,vīrs
476,Ehefrau::N,Ehefrau,гӧтыр
477,Ehefrau::N,Ehefrau,sieva
478,Freude::N,Freude,радлун
479,Freude::N,Freude,prieks
480,Gelächter::N,Gelächter,серам
481,Gelächter::N,Gelächter,smiekli
482,Glück::N,Glück,шуд
483,Glück::N,Glück,laime
484,Kummer::N,Kummer,шог
485,Kummer::N,Kummer,bēdas
486,Kummer::N,Kummer,raizes
487,Wunsch::N,Wunsch,кӧсйӧм
488,Wunsch::N,Wunsch,vēlme
489,Wunsch::N,Wunsch,vēlējums
490,Lust::N,Lust,кыскӧм
491,Lust::N,Lust,радейтӧм
492,Lust::N,Lust,kāre
493,Geist::N,Geist,лов
494,Geist::N,Geist,gars
495,Gedanke::N,Gedanke,мӧвп
496,Gedanke::N,Gedanke,doma
497,Gedächtnis::N,Gedächtnis,паметь
498,Gedächtnis::N,Gedächtnis,atmiņa
499,Verstand::N,Verstand,вежӧр
500,Verstand::N,Verstand,prāts
501,Sinn::N,Sinn,мог
502,Sinn::N,Sinn,вежӧртас
503,Sinn::N,Sinn,nozīme
504,Grund::N,Grund,помка
505,Grund::N,Grund,pamats
506,Grund::N,Grund,iemesls
507,Wahrheit::N,Wahrheit,збыль
508,Wahrheit::N,Wahrheit,збыльтор
509,Wahrheit::N,Wahrheit,taisnība
510,Wahrheit::N,Wahrheit,patiesība
511,Gespräch::N,Gespräch,сёрни
512,Gespräch::N,Gespräch,saruna
513,Märchen::N,Märchen,мойд
514,Märchen::N,Märchen,pasaka
515,Erzählung::N,Erzählung,висьт
516,Erzählung::N,Erzählung,stāsts
517,Erzählung::N,Erzählung,nostāsts
518,Nachricht::N,Nachricht,юӧртӧм
519,Nachricht::N,Nachricht,ziņa
520,Neuigkeit::N,Neuigkeit,выльтор
521,Neuigkeit::N,Neuigkeit,jaunums
522,Name::N,Name,ним
523,Name::N,Name,vārds
524,Rätsel::N,Rätsel,нӧдкыв
525,Rätsel::N,Rätsel,mīkla
526,Rede::N,Rede,сёрни
527,Rede::N,Rede,runa
528,Sprache::N,Sprache,кыв
529,Sprache::N,Sprache,valoda
530,Stimme::N,Stimme,гӧлӧс
531,Stimme::N,Stimme,вом шы
532,Stimme::N,Stimme,balss
533,Wort::N,Wort,кыв
534,Wort::N,Wort,vārds
535,Zeichen::N,Zeichen,пас
536,Zeichen::N,Zeichen,zīme
537,Ruf::N,Ruf,чукӧстчӧм
538,Ruf::N,Ruf,корӧм
539,Ruf::N,Ruf,sauciens
540,Lärm::N,Lärm,шы
541,Lärm::N,Lärm,зык
542,Lärm::N,Lärm,зычитӧм
543,Lärm::N,Lärm,troksnis
544,Laut::N,Laut,шы
545,Laut::N,Laut,skaņa
546,Ton::N,Ton,шы
547,Ton::N,Ton,tonis
548,Lied::N,Lied,сьылан
549,Lied::N,Lied,сьыланкыв
550,Lied::N,Lied,dziesma
551,Ruhe::N,Ruhe,чӧв
552,Ruhe::N,Ruhe,miers
553,Leute::N,Leute,йӧз
554,Leute::N,Leute,войтыр
555,Leute::N,Leute,ļaudis
556,Leute::N,Leute,cilvēki
557,Volk::N,Volk,йӧз
558,Volk::N,Volk,войтыр
559,Volk::N,Volk,tauta
560,Arbeit::N,Arbeit,удж
561,Arbeit::N,Arbeit,darbs
562,Gast::N,Gast,гӧсть
563,Gast::N,Gast,viešņa
564,Gast::N,Gast,ciemiņš
565,Geschenk::N,Geschenk,козин
566,Geschenk::N,Geschenk,dāvana
567,Spiel::N,Spiel,ворсан
568,Spiel::N,Spiel,rotaļa
569,Gesellschaft::N,Gesellschaft,котыр
570,Gesellschaft::N,Gesellschaft,biedrība
571,Gesellschaft::N,Gesellschaft,kompānija
572,Hilfe::N,Hilfe,отсӧг
573,Hilfe::N,Hilfe,palīdzība
574,Freund::N,Freund,ёрт
575,Freund::N,Freund,draugs
576,Kamerad::N,Kamerad,ёрт
577,Kamerad::N,Kamerad,biedrs
578,Angelegenheit::N,Angelegenheit,мог
579,Angelegenheit::N,Angelegenheit,делӧ
580,Angelegenheit::N,Angelegenheit,darīšana
581,Anzahl::N,Anzahl,лыд
582,Anzahl::N,Anzahl,тшӧт
583,Anzahl::N,Anzahl,skaits
584,Anzahl::N,Anzahl,daudzums
585,Art::N,Art,сикас
586,Art::N,Art,suga
587,Art::N,Art,šķira
588,Stück::N,Stück,тор
589,Stück::N,Stück,gabals
590,Teil::N,Teil,юкӧн
591,Teil::N,Teil,daļa
592,Hälfte::N,Hälfte,пӧв
593,Hälfte::N,Hälfte,джын
594,Hälfte::N,Hälfte,puse
595,Kreis::N,Kreis,кытш
596,Kreis::N,Kreis,aplis
597,Kreis::N,Kreis,riņķis
598,Kreuz::N,Kreuz,перна
599,Kreuz::N,Kreuz,крест
600,Kreuz::N,Kreuz,krusts
601,Linie::N,Linie,визь
602,Linie::N,Linie,līnija
603,Strich::N,Strich,визь
604,Strich::N,Strich,svītra
605,Abstand::N,Abstand,кост
606,Abstand::N,Abstand,коласт
607,Abstand::N,Abstand,atstarpe
608,Entfernung::N,Entfernung,ылна
609,Entfernung::N,Entfernung,attālums
610,Entfernung::N,Entfernung,atstatums
611,Gegend::N,Gegend,му-ва
612,Gegend::N,Gegend,apvidus
613,Gegend::N,Gegend,apgabals
614,Platz::N,Platz,ылдӧс
615,Platz::N,Platz,йир
616,Platz::N,Platz,гӧгӧртас
617,Platz::N,Platz,vieta
618,Ort::N,Ort,ин
619,Ort::N,Ort,места
620,Ort::N,Ort,vieta
621,Seite::N,Seite,бок
622,Seite::N,Seite,ӧтарладор
623,Seite::N,Seite,sāns
624,Mitte::N,Mitte,шӧр
625,Mitte::N,Mitte,vidus
626,Gegenstand::N,Gegenstand,кӧлуй
627,Gegenstand::N,Gegenstand,priekšmets
628,Sache::N,Sache,добра
629,Sache::N,Sache,lieta
630,Rand::N,Rand,дор
631,Rand::N,Rand,mala
632,Rand::N,Rand,apmale
633,Kante::N,Kante,дор
634,Kante::N,Kante,šķautne
635,Ecke::N,Ecke,пельӧс
636,Ecke::N,Ecke,kakts
637,Ecke::N,Ecke,stūris
638,Spitze::N,Spitze,йыв
639,Spitze::N,Spitze,smaile
640,Spitze::N,Spitze,galotne
641,Ende::N,Ende,пом
642,Ende::N,Ende,gals
643,Ende::N,Ende,uzgalis
644,Loch::N,Loch,розь
645,Loch::N,Loch,caurums
646,Winkel::N,Winkel,пельӧс
647,Winkel::N,Winkel,leņķis
648,Muster::N,Muster,сер
649,Muster::N,Muster,piemērs
650,Größe::N,Größe,ыджда
651,Größe::N,Größe,lielums
652,Länge::N,Länge,кузьта
653,Länge::N,Länge,garums
654,Höhe::N,Höhe,джуджда
655,Höhe::N,Höhe,augstums
656,Gewicht::N,Gewicht,сьӧкта
657,Gewicht::N,Gewicht,сьӧкталун
658,Gewicht::N,Gewicht,svars
659,Gewicht::N,Gewicht,smagums
660,Menge::N,Menge,лун
661,Menge::N,Menge,числӧ
662,Menge::N,Menge,masa
663,Menge::N,Menge,daudzums
664,Haufen::N,Haufen,чукӧр
665,Haufen::N,Haufen,čupa
666,Haufen::N,Haufen,grēda
667,Haufen::N,Haufen,kaudze
668,Reihe::N,Reihe,рад
669,Reihe::N,Reihe,rinda
670,Reihe::N,Reihe,virkne
671,Boot::N,Boot,пыж
672,Boot::N,Boot,laiva
673,Ruder::N,Ruder,пелыс
674,Ruder::N,Ruder,ӧпаснӧй
675,Ruder::N,Ruder,airis
676,Ruder::N,Ruder,irklis
677,Schlitten::N,Schlitten,дадь
678,Schlitten::N,Schlitten,ragavas
679,Ski::N,Ski,лызь
680,Ski::N,Ski,slēpe
681,Lagerfeuer::N,Lagerfeuer,бипур
682,Lagerfeuer::N,Lagerfeuer,ugunskurs
683,Last::N,Last,сьӧкыдтор
684,Last::N,Last,krava
685,Gang::N,Gang,мунӧм
686,Gang::N,Gang,ветлӧм
687,Gang::N,Gang,eja
688,Gang::N,Gang,gājums
689,Schritt::N,Schritt,воськов
690,Schritt::N,Schritt,воськовтӧм
691,Schritt::N,Schritt,solis
692,Norden::N,Norden,войвыв
693,Norden::N,Norden,ziemeļi
694,Süden::N,Süden,лунвыв
695,Süden::N,Süden,dienvidi
696,Westen::N,Westen,рытыв
697,Westen::N,Westen,rietumi
698,Osten::N,Osten,асыв
699,Osten::N,Osten,austrumi
700,Holz::N,Holz,пу
701,Holz::N,Holz,koks
702,Holz::N,Holz,koksne
703,Brett::N,Brett,пӧв
704,Brett::N,Brett,dēlis
705,Platte::N,Platte,плита
706,Platte::N,Platte,plate
707,Platte::N,Platte,plāksne
708,Stütze::N,Stütze,пыкӧд
709,Stütze::N,Stütze,мыджӧд
710,Stütze::N,Stütze,balsts
711,Stütze::N,Stütze,atspaids
712,Stange::N,Stange,потш
713,Stange::N,Stange,maikste
714,Stock::N,Stock,бедь
715,Stock::N,Stock,boze
716,Stock::N,Stock,spieķis
717,Stab::N,Stab,зир
718,Stab::N,Stab,zizlis
719,Rohr::N,Rohr,труба
720,Rohr::N,Rohr,caurule
721,Haus::N,Haus,керка
722,Haus::N,Haus,māja
723,Heim::N,Heim,горт
724,Heim::N,Heim,mājas
725,Ofen::N,Ofen,пач
726,Ofen::N,Ofen,krāsns
727,Fußboden::N,Fußboden,джодж
728,Fußboden::N,Fußboden,grīda
729,Tisch::N,Tisch,пызан
730,Tisch::N,Tisch,galds
731,Stuhl::N,Stuhl,улӧс
732,Stuhl::N,Stuhl,krēsls
733,Wiege::N,Wiege,зыбка
734,Wiege::N,Wiege,šūpulis
735,Bett::N,Bett,вольпась
736,Bett::N,Bett,gulta
737,Regal::N,Regal,джадж
738,Regal::N,Regal,plaukts
739,Kiste::N,Kiste,куд
740,Kiste::N,Kiste,ящик
741,Kiste::N,Kiste,kaste
742,Kiste::N,Kiste,šķirsts
743,Fenster::N,Fenster,ӧшинь
744,Fenster::N,Fenster,logs
745,Tür::N,Tür,ӧдзӧс
746,Tür::N,Tür,durvis
747,Tor::N,Tor,дзиръя
748,Tor::N,Tor,vārti
749,Zaun::N,Zaun,потшӧс
750,Zaun::N,Zaun,žogs
751,Dach::N,Dach,вевт
752,Dach::N,Dach,jumts
753,Leiter::N,Leiter,пос
754,Leiter::N,Leiter,kāpnes
755,Leiter::N,Leiter,redeles
756,Besen::N,Besen,рос
757,Besen::N,Besen,slota
758,Spaten::N,Spaten,зыр
759,Spaten::N,Spaten,lāpsta
760,Schaufel::N,Schaufel,тэльӧб
761,Schaufel::N,Schaufel,liekšķere
762,Gabel::N,Gabel,вилки
763,Gabel::N,Gabel,dakšiņa
764,Löffel::N,Löffel,пань
765,Löffel::N,Löffel,karote
766,Messer::N,Messer,пурт
767,Messer::N,Messer,nazis
