,Concept_ID,hr,be
832,von hier::ADV,odavde,адсюль
833,von hier::ADV,odavde,адгэтуль
834,dort::ADV,ondje,там
835,dorthin::ADV,onamo,туды
836,geradeaus::ADV,ravno,прама
837,vorwärts::ADV,naprijed,наперад
838,rückwärts::ADV,natrag,назад
839,zurück::ADV,nazad,назад
840,zurück::ADV,natrag,назад
841,unten::ADV,dolje,унізе
842,hinab::ADV,nizbrdo,уніз
843,oben::ADV,gore,угары
844,oben::ADV,gore,наверсе
845,hinauf::ADV,uzbrdo,угару
846,überall::ADV,svuda,усюды
847,überall::ADV,svagdje,усюды
848,nicht::ADV,ne,не
849,ein wenig::ADV,malo,трошкі
850,kaum::ADV,tek,ледзьве
851,kaum::ADV,jedva,ледзьве
852,sehr::ADV,jako,вельмі
853,sehr::ADV,veoma,вельмі
854,so::ADV,tako,так
855,so::ADV,ovako,так
856,noch::ADV,još,яшчэ
857,nur::ADV,samo,толькі
858,schon::ADV,već,ужо
859,wieder::ADV,opet,зноў
860,wieder::ADV,ponovo,зноў
861,vergebens::ADV,uzalud,дарма
862,vergebens::ADV,uzalud,дарэмна
863,vergebens::ADV,zabadava,дарма
864,vergebens::ADV,zabadava,дарэмна
865,vor::PRP,pred,перад
866,vor::PRP,ispred,перад
867,hinter::PRP,za,за
868,hinter::PRP,za,ззаду
869,hinter::PRP,iza,за
870,hinter::PRP,iza,ззаду
871,unter::PRP,pod,пад
872,unter::PRP,ispod,пад
873,durch::PRP,po,праз
874,durch::PRP,kroz,праз
875,neben::PRP,kraj,каля
876,neben::PRP,pored,каля
877,neben::PRP,pokraj,каля
878,zwischen::PRP,među,між
879,zwischen::PRP,među,паміж
880,zwischen::PRP,između,між
881,zwischen::PRP,između,паміж
882,wegen::PRP,radi,з-за
883,wegen::PRP,zbog,з-за
884,dies::PRN,ovo,гэта
885,das::PRN,to,тое
886,das::PRN,ono,тое
887,alles::PRN,sve,усё
888,ich::PRN,ja,я
889,du::PRN,ti,ты
890,er::PRN,on,ён
891,wir::PRN,mi,мы
892,ihr::PRN,vi,вы
893,sie::PRN,oni,яны
894,was::FPRN,što,што
895,wer::FPRN,tko,хто
896,wo::FADV,gdje,дзе
897,wohin::FADV,kuda,куды
898,wohin::FADV,kamo,куды
899,wie::FADV,kako,як
900,warum::FADV,zašto,чаму
901,wieviel::FNUM,koliko,колькі
902,eins::NUM,jedan,адзін
903,zwei::NUM,dva,два
904,drei::NUM,tri,тры
905,vier::NUM,četiri,чатыры
906,fünf::NUM,pet,пяць
907,sechs::NUM,šest,шесць
908,sieben::NUM,sedam,сем
909,acht::NUM,osam,восем
910,neun::NUM,devet,дзевяць
911,zehn::NUM,deset,дзесяць
912,elf::NUM,jedanaest,адзінаццаць
913,zwölf::NUM,dvanaest,дванаццаць
914,zwanzig::NUM,dvadeset,дваццаць
915,dreißig::NUM,trideset,трыццаць
916,vierzig::NUM,četrdeset,сорак
917,fünfzig::NUM,pedeset,пядзесят
918,sechzig::NUM,šezdeset,шесдзесят
919,siebzig::NUM,sedamdeset,семдзесят
920,achtzig::NUM,osamdeset,восемдзесят
921,neunzig::NUM,devetdeset,дзевяноста
922,hundert::NUM,sto,сто
923,tausend::NUM,tisuća,тысяча
924,und::CNJ,i,і
925,und::CNJ,i,ды
926,und::CNJ,te,і
927,und::CNJ,te,ды
928,oder::CNJ,ili,або
929,stehen::V,stajati,стаяць
930,sitzen::V,sjediti,сядзець
931,liegen::V,ležati,ляжаць
932,hängen::V,visiti,вісець
933,werden::V,postati,стаць
934,werden::V,postati,зрабіцца
935,werden::V,činiti se,стаць
936,werden::V,činiti se,зрабіцца
937,passieren::V,desiti se,трапіцца
938,passieren::V,dogoditi se,трапіцца
939,beginnen::V,početi,пачацца
940,enden::V,prestati,кончыцца
941,enden::V,svršiti se,кончыцца
942,wechseln::V,mijenjati se,мяняцца
943,aufgehen[Sonne]::V,izići,узысці
944,untergehen[Sonne]::V,zaći,зайсці
945,scheinen[Sonne]::V,sijati,свяціць
946,donnern::V,grmjeti,грымець
947,wehen::V,duhati,дзьмуць
948,strömen::V,strujati,ліцца
949,fließen::V,teći,цячы
950,sich drehen::V,obrtati se,круціцца
951,sich drehen::V,obrtati se,варочацца
952,sich drehen::V,vrtjeti se,круціцца
953,sich drehen::V,vrtjeti se,варочацца
954,schwanken::V,teturati,хістацца
955,schwanken::V,kolebati se,хістацца
956,schwingen::V,njihati,гайдацца
957,schwingen::V,njihati,калыхацца
958,schwingen::V,titrati,гайдацца
959,schwingen::V,titrati,калыхацца
960,fallen::V,padati,падаць
961,brennen::V,gorjeti,гарэць
962,rauchen::V,dimiti se,дымець
963,regnen::V,kišiti,дажджыць
964,regnen::V,daždjeti,дажджыць
965,gefrieren::V,smrznuti se,замерзнуць
966,tauen::V,kopnjeti,раставаць
967,tauen::V,kraviti se,раставаць
968,schmelzen::V,topiti se,плавіцца
969,trocknen::V,sušiti se,сохнуць
970,sieden::V,kipjeti,кіпець
971,sieden::V,ključati,кіпець
972,faulen::V,gnjiti,гнісці
973,verfaulen::V,sagnjiti,згнісці
974,reißen::V,otrgnuti se,ірвацца
975,versinken::V,tonuti,тануць
976,versinken::V,propasti,тануць
977,vergehen::V,prolaziti,праходзіць
978,erscheinen::V,pojaviti se,зʼявіцца
979,verschwinden::V,nestati,знікнуць
980,verschwinden::V,izgubiti se,знікнуць
981,sinken::V,trgnuti,спадаць
982,sinken::V,spustiti se,спадаць
983,abnehmen::V,opasti,паменшыцца
984,zunehmen::V,povećati se,павялічвацца
985,steigen::V,uzići,паднімацца
986,steigen::V,nadoći,паднімацца
987,wachsen::V,rasti,расці
988,glänzen::V,blistati,блішчаць
989,glänzen::V,sjati se,блішчаць
990,funkeln::V,svjetlucati,бліскаць
991,lärmen::V,bučati,шумець
992,lärmen::V,galamiti,шумець
993,läuten::V,zvoniti,званіць
994,klingeln::V,zvoniti,званіць
995,klirren::V,zvečati,бразгаць
996,brausen::V,hujati,бушаваць
997,rauschen::V,šumiti,шастаць
998,rauschen::V,šuškati,шастаць
999,klingen::V,zvučati,гучаць
1000,bellen::V,lajati,брахаць
1001,heulen::V,zavijati,выць
1002,blasen::V,puhati,дзьмухнуць
1003,pfeifen::V,fućkati,свістаць
1004,schreien::V,vikati,крычаць
1005,schreien::V,kričati,крычаць
1006,stöhnen::V,stenjati,стагнаць
1007,zittern::V,drhtati,дрыжаць
1008,zittern::V,trepetati,дрыжаць
1009,leben::V,živjeti,жыць
1010,geboren werden::V,roditi se,нарадзіцца
1011,atmen::V,disati,дыхаць
1012,trinken::V,piti,піць
1013,essen::V,jesti,есці
1014,schlucken::V,gutati,глытаць
1015,müde werden::V,umoriti se,стаміцца
1016,einschlafen::V,usnuti,заснуць
1017,einschlafen::V,zaspati,заснуць
1018,schlafen::V,spati,спаць
1019,aufwachen::V,probuditi se,рассыпацца
1020,aufstehen::V,ustati,устаць
1021,sich erholen::V,odmoriti se,адпачываць
1022,krank werden::V,oboljeti se,захварэць
1023,krank werden::V,razboljeti se,захварэць
1024,krank sein::V,bolovati,хварэць
1025,schmerzen::V,boljeti,балець
1026,husten::V,kašljati,кашляць
1027,genesen::V,ozdraviti,паправіцца
1028,genesen::V,ozdraviti,паздаравець
1029,genesen::V,oporaviti se,паправіцца
1030,genesen::V,oporaviti se,паздаравець
1031,sterben::V,umrijeti,памерці
1032,umkommen::V,skapati,загінуць
1033,sich bewegen::V,gibati se,рухацца
1034,sich bewegen::V,kretati se,рухацца
1035,sich rühren::V,maknuti se,варушыцца
1036,sich erheben::V,dići se,устаць
1037,sich setzen::V,sjesti,сесці
1038,hinfallen::V,pasti,упасці
1039,laufen::V,hodati,хадзіць
1040,schreiten::V,stupati,шагаць
1041,schreiten::V,stupati,крочыць
1042,spazierengehen::V,šetati se,гуляць
1043,eilen::V,hitati,спяшацца
1044,sich beeilen::V,požuriti se,спяшацца
1045,sausen::V,juriti,імчацца
1046,rennen::V,trčati,бегаць
1047,springen::V,skakati,скакаць
1048,klettern::V,popeti se,лазіць
1049,klettern::V,penjati se,лазіць
1050,schaukeln::V,ljuljati se,гайдацца
1051,kriechen::V,puzati,поўзаць
1052,kriechen::V,gmizati,поўзаць
1053,schwimmen::V,plivati,плаваць
1054,tauchen::V,roniti,ныраць
1055,tauchen::V,gnjuriti,ныраць
1056,rudern::V,veslati,веславаць
1057,fahren::V,voziti se,ехаць
1058,fliegen::V,letjeti,лятаць
1059,fliegen::V,lijetati,лятаць
1060,gehen::V,ići,ісці
1061,weggehen::V,otići,пайсці
1062,abfahren::V,krenuti,адʼяжджаць
1063,abfahren::V,otputovati,адʼяжджаць
1064,anhalten::V,stati,спыніцца
1065,anhalten::V,stati,затрымацца
1066,anhalten::V,zaustaviti,спыніцца
1067,anhalten::V,zaustaviti,затрымацца
1068,hineingehen::V,ulaziti,уваходзіць
1069,eintreten::V,ući,увайсці
1070,kommen::V,doći,прыйсці
1071,ankommen::V,stići,прыбыць
1072,zurückkommen::V,vratiti se,вярнуцца
1073,zurückkommen::V,povratiti se,вярнуцца
1074,bleiben::V,ostati,застацца
1075,warten::V,čekati,чакаць
1076,erwarten::V,očekivati,чакаць
1077,suchen::V,tražiti,шукаць
1078,finden::V,naći,знайсці
1079,versuchen::V,pokušati,прабаваць
1080,vorbereiten::V,spremiti,падрыхтаваць
1081,vorbereiten::V,pripremiti,падрыхтаваць
1082,lieben::V,voljeti,кахаць
1083,mögen::V,voljeti,любіць
1084,lachen::V,smijati se,смяяцца
1085,rühren::V,taknuti,расчуліць
1086,weinen::V,plakati,плакаць
1087,schimpfen::V,psovati,лаяцца
1088,sich ärgern::V,ljutiti se,сердаваць
1089,sich fürchten::V,bojati se,баяцца
1090,fürchten::V,bojati se,баяцца
1091,fliehen::V,pobjeći,уцякаць
1092,flüchten::V,utjeći,уцячы
1093,sehen::V,vidjeti,бачыць
1094,anschauen::V,ogledati,паглядзець
1095,ansehen::V,gledati,глядзець
1096,hören::V,čuti,чуць
1097,zuhören::V,slušati,слухаць
1098,probieren::V,probati,каштаваць
1099,riechen::V,osjećati miris,нюхаць
1100,fühlen::V,osjećati,адчуваць
1101,scheinen::V,činiti se,здавацца
1102,zu sehen sein::V,biti vidljiv,віднецца
1103,vernehmen::V,saznati,пачуць
1104,frieren::V,zima je,мёрзнуць
1105,tun::V,raditi,рабіць
1106,können::V,moći,умець
1107,wollen::V,htjeti,хацець
1108,anfangen::V,početi,пачаць
1109,beenden::V,svršiti,закончыць
1110,beenden::V,dovršiti,закончыць
1111,aufhören::V,prestati,перастаць
1112,gelingen::V,uspjeti,удацца
1113,geraten::V,desiti se,аказацца
1114,öffnen::V,otvoriti,адчыніць
1115,schließen::V,zatvoriti,зачыніць
1116,stellen::V,metnuti,паставіць
1117,stellen::V,postaviti,паставіць
1118,setzen::V,posaditi,пасадзіць
1119,legen::V,polagati,класці
1120,berühren::V,doticati,чапаць
1121,berühren::V,dodirivati,чапаць
1122,verbinden::V,spojiti,звязаць
1123,verbinden::V,zavezati,звязаць
1124,bedecken::V,pokriti,накрыць
1125,aufhängen::V,objesiti,павесіць
1126,anzünden::V,upaliti,запаліць
1127,anzünden::V,zapaliti,запаліць
1128,aufheben::V,podići,падняць
1129,aufheben::V,podignuti,падняць
1130,zurücklassen::V,ostaviti,пакінуць
1131,zurücklassen::V,pustiti natrag,пакінуць
1132,verlieren::V,izgubiti,згубіць
1133,fallen lassen::V,ispustiti,упусціць
1134,machen::V,uraditi,зрабіць
1135,machen::V,načiniti,зрабіць
1136,machen::V,napraviti,зрабіць
1137,herstellen::V,proizvesti,вырабіць
1138,bauen::V,graditi,будаваць
1139,reparieren::V,popraviti,правіць
1140,verbessern::V,poboljšati,палепшыць
1141,ändern::V,promijeniti,змяніць
1142,graben::V,kopati,капаць
1143,graben::V,kopkati,капаць
1144,beugen::V,saviti,сагнуць
1145,biegen::V,saviti,пагнуць
1146,biegen::V,sagnuti,пагнуць
1147,drehen::V,vrtjeti,вярцець
1148,wenden::V,obrnuti,павярнуць
1149,umdrehen::V,okrenuti,перавярнуць
1150,umdrehen::V,prevŕnuti,перавярнуць
1151,heben::V,dizati,падымаць
1152,hochheben::V,dignuti,падняць
1153,ergreifen::V,uhvatiti,схапіць
1154,ergreifen::V,uhvatiti,схваціць
1155,ergreifen::V,prihvatiti,схапіць
1156,ergreifen::V,prihvatiti,схваціць
1157,halten::V,držati,трымаць
1158,drücken::V,pritiskivati,націскаць
1159,schieben::V,gurati,пхаць
1160,schieben::V,gurati,штурхаць
1161,kratzen::V,česati,скрэбці
1162,kratzen::V,grepsti,скрэбці
1163,lecken::V,lizati,лізаць
1164,beißen::V,ujesti,кусаць
1165,beißen::V,gristi,кусаць
1166,abreißen::V,otkinuti,адарваць
1167,abschneiden::V,odrezati,адрэзаць
1168,binden::V,vezati,вязаць
1169,stecken::V,turiti,уваткнуць
1170,brechen::V,slomiti,зламаць
1171,klopfen::V,lupati,стукаць
1172,klopfen::V,kucati,стукаць
1173,hauen::V,tući,біць
1174,hauen::V,udarati,біць
1175,kleben::V,lijepiti,клеіць
1176,reiben::V,trti,церці
1177,streichen::V,namazati,намазаць
1178,schleifen::V,brusiti,тачыць
1179,schneiden::V,rezati,рэзаць
1180,rütteln::V,drmati,хістаць
1181,schütteln::V,tresti,трэсці
1182,schwenken::V,mahati,махаць
1183,schütten::V,sipati,наліць
1184,schütten::V,lijevati,наліць
1185,füllen::V,napuniti,напоўніць
1186,einwickeln::V,umotati,загарнуць
1187,einwickeln::V,zamotati,загарнуць
1188,tragen::V,nositi,несці
1189,schleppen::V,tegliti,цягнуць
1190,ziehen::V,vući,цягнуць
1191,aufbewahren::V,čuvati,захоўваць
1192,werfen::V,bacati,кідаць
1193,fangen::V,loviti,лавіць
1194,fangen::V,hvatati,лавіць
1195,packen::V,ščepati,схапіць
1196,packen::V,ščepati,схваціць
1197,packen::V,zgrabiti,схапіць
1198,packen::V,zgrabiti,схваціць
1199,verstecken::V,sakriti,схаваць
1200,teilen::V,podijeliti,раздзяліць
1201,schicken::V,slati,пасылаць
1202,bringen::V,donijeti,прынесці
1203,hinzufügen::V,dodati,дабавіць
1204,hinzufügen::V,pridati,дабавіць
1205,bekommen::V,dobiti,дастаць
1206,erhalten::V,primiti,атрымаць
1207,nehmen::V,uzeti,ўзяць
1208,wählen::V,izabrati,выбраць
1209,auswählen::V,odabrati,адабраць
1210,bewahren::V,sačuvati,захаваць
1211,behindern::V,smetati,перашкаджаць
1212,verderben::V,pokvariti,сапсаваць
1213,beschädigen::V,oštetiti,пашкодзіць
1214,zerbrechen::V,razbiti,разбіць
1215,zerbrechen::V,prelomiti,разбіць
1216,zerreißen::V,poderati,разадраць
1217,zerreißen::V,rastrgnuti,разадраць
1218,zerstören::V,razoriti,разбурыць
1219,zerstören::V,razrušiti,разбурыць
1220,verbrennen::V,spaliti,спаліць
1221,verbrennen::V,sagorjeti,спаліць
1222,geben::V,dati,даць
1223,reichen::V,pružiti,перадаць
1224,schenken::V,darivati,дарыць
1225,versprechen::V,obećati,абяцаць
1226,wünschen::V,željeti,жадаць
1227,loben::V,hvaliti,хваліць
1228,küssen::V,ljubiti,цалаваць
1229,wiegen::V,njihati,гушкаць
1230,wiegen::V,njihati,калыхаць
1231,wiegen::V,ljuljati,гушкаць
1232,wiegen::V,ljuljati,калыхаць
1233,zudecken::V,pokriti,накрыць
1234,wecken::V,probuditi,пабудзіць
1235,zeigen::V,pokazati,паказаць
1236,führen::V,voditi,весці
1237,lehren::V,učiti,вучыць
1238,unterrichten::V,poučiti,выкладаць
1239,aufziehen::V,uzgajati,выхаваць
1240,leiten::V,upravljati,кіраваць
1241,antreiben::V,natjeravati,падганяць
1242,lassen::V,dati,прымусіць
1243,einladen::V,pozvati,запрасіць
1244,vereinigen::V,ujediniti,абʼяднаць
1245,besuchen::V,posjetiti,наведаць
1246,treffen::V,sresti,сустрэць
1247,sich versammeln::V,okupiti se,сабрацца
1248,spielen::V,igrati se,гуляць
1249,singen::V,pjevati,пець
1250,singen::V,pjevati,спяваць
1251,tanzen::V,plesati,танцаваць
1252,sich trennen::V,razići se,расстацца
1253,verlassen::V,ostaviti,пакінуць
1254,verlassen::V,napustiti,пакінуць
1255,retten::V,spasiti,выратаваць
1256,bewachen::V,čuvati,ахоўваць
1257,bewachen::V,stražariti,ахоўваць
1258,schützen::V,čuvati,уберагаць
1259,verteidigen::V,obraniti,абараніць
1260,sich schlagen::V,biti se,біцца
1261,sich schlagen::V,biti se,драцца
1262,sich schlagen::V,udariti se,біцца
1263,sich schlagen::V,udariti se,драцца
1264,schießen::V,pucati,страляць
1265,schießen::V,strijeljati,страляць
1266,siegen::V,pobijediti,перамагчы
1267,ärgern::V,ljutiti,злаваць
1268,schlagen::V,biti,ударыць
1269,schlagen::V,udariti,ударыць
1270,treten::V,šutnuti,штурхаць
1271,stechen::V,ubosti,укалоць
1272,stoßen::V,gurnuti,папхнуць
1273,stehlen::V,ukrasti,украсці
1274,stören::V,smetati,перашкодзіць
1275,belästigen::V,smetati,дакучаць
1276,belästigen::V,dosaditi,дакучаць
1277,verbergen::V,skriti,скрыць
1278,verbergen::V,skriti,схаваць
1279,täuschen::V,obmanuti,падмануць
1280,betrügen::V,prevarati,змахляваць
1281,töten::V,ubiti,забіць
1282,wohnen::V,stanovati,жыць
1283,arbeiten::V,raditi,працаваць
1284,sammeln::V,sabrati,сабраць
1285,pflücken::V,ubrati,зрываць
1286,jagen::V,loviti,паляваць
1287,fischen::V,ribati,рыбачыць
1288,fischen::V,loviti ribu,рыбачыць
1289,fassen::V,uloviti,злавіць
1290,hüten::V,pasti,пасвіць
1291,treiben::V,goniti,гнаць
1292,anbinden::V,privezati,прывязаць
1293,füttern::V,hraniti,карміць
1294,melken::V,musti,даіць
1295,hacken::V,sjeckati,сячы
1296,gießen::V,politi,паліць
1297,reifen::V,sazreti,паспець
1298,zubereiten::V,prigotoviti,зварыць
1299,zubereiten::V,prigotoviti,згатаваць
1300,kochen::V,kuhati,варыць
1301,backen::V,peći,пячы
1302,braten::V,peći,смажыць
1303,braten::V,pržiti,смажыць
1304,umrühren::V,promiješati,перамяшаць
1305,stricken::V,plesti,вязаць
1306,nähen::V,šiti,шыць
1307,färben::V,obojiti,пафарбаваць
1308,reinigen::V,očistiti,ачысціць
1309,reinigen::V,počistiti,ачысціць
1310,waschen::V,prati,мыць
1311,abwischen::V,otrti,выцерці
1312,spülen::V,isprati,паласкаць
1313,spülen::V,oplakati,паласкаць
1314,fegen::V,mesti,падмятаць
1315,fegen::V,pomesti,падмятаць
1316,kehren::V,mesti,месці
1317,baden::V,kupati se,купацца
1318,sich waschen::V,umiti se,мыцца
1319,sich waschen::V,prati se,мыцца
1320,ausziehen::V,svući,зняць
1321,anziehen::V,obući,надзець
1322,sich anziehen::V,obući se,адзецца
1323,kämmen::V,češljati,прычасаць
1324,schmücken::V,uresiti,аздобіць
1325,schmücken::V,nakititi,аздобіць
1326,sagen::V,reći,сказаць
1327,sagen::V,kazati,сказаць
1328,sprechen::V,govoriti,гаварыць
1329,reden::V,govoriti,размаўляць
1330,reden::V,besjediti,размаўляць
1331,sich unterhalten::V,razgovarati se,гутарыць
1332,fragen::V,pitati,спытаць
1333,bitten::V,moliti,прасіць
1334,erzählen::V,ispričati,расказаць
1335,erzählen::V,pripovjediti,расказаць
1336,mitteilen::V,saopćiti,паведаміць
1337,nennen::V,nazvati,назваць
1338,rufen::V,zvati,зваць
1339,rufen::V,dozvati,зваць
1340,prahlen::V,hvalisati se,хваліцца
1341,übersetzen::V,prevesti,перакласці
1342,denken::V,misliti,думаць
1343,glauben::V,vjerovati,верыць
1344,bemerken::V,zapaziti,заўважыць
1345,bemerken::V,primijetiti,заўважыць
1346,erkennen::V,prepoznati,пазнаць
1347,begreifen::V,pojmiti,спасцігнуць
1348,begreifen::V,shvatiti,спасцігнуць
1349,verstehen::V,razabrati,пачуць
1350,lernen::V,učiti se,вучыцца
1351,wissen::V,znati,знаць
1352,sich erinnern an::V,sjetiti se,памятаць
1353,vergessen::V,zaboraviti,забыць
1354,messen::V,mjeriti,мераць
1355,zählen::V,brojiti,лічыць
1356,rechnen::V,računati,лічыць
1357,lesen::V,čitati,чытаць
1358,malen::V,slikati,маляваць
1359,zeichnen::V,crtati,рысаваць
1360,schreiben::V,pisati,пісаць
1361,besitzen::V,imati,мець
1362,besitzen::V,posjedovati,мець
1363,kaufen::V,kupiti,купіць
1364,verkaufen::V,prodati,прадаць
1365,verkaufen::V,raspačati,прадаць
1366,bezahlen::V,platiti,заплаціць
1367,zahlen::V,plaćati,плаціць
1368,beherrschen::V,vladati,уладаць
1369,beherrschen::V,vladati,валодаць
1370,beherrschen::V,gospodariti,уладаць
1371,beherrschen::V,gospodariti,валодаць
1372,ertragen::V,trpjeti,выцерпець
1373,ertragen::V,podnijeti,выцерпець
1374,Gehirn::N,,мозг
