,Concept_ID,it,fa
813,hübsch::A,carino,خوشگل
814,böse::A,cattivo,بد
815,dumm::A,stùpido,احمق
816,faul::A,pigro,لش
817,faul::A,pigro,تنبل
818,fleißig::A,diligente,زرنگ
819,geizig::A,avaro,خسیس
820,klug::A,intelligente,عاقل
821,klug::A,intelligente,باهوش
822,geschickt::A,àbile,ماهر
823,lieb::A,caro,عزیز
824,lustig::A,gaio,شاد
825,lustig::A,gaio,خوشحال
826,lustig::A,allegro,شاد
827,lustig::A,allegro,خوشحال
828,sanft::A,dolce,لطیف
829,hungrig::A,affamato,گرسنه
830,krank::A,malato,مریض
831,krank::A,malato,بیمار
832,krank::A,infermo,مریض
833,krank::A,infermo,بیمار
834,nackt::A,nudo,لخت
835,nackt::A,nudo,برهنه
836,traurig::A,triste,غمگین
837,lebendig::A,vivo,زنده
838,gut::A,buono,خوب
839,schlecht::A,cattivo,بد
840,richtig::A,giusto,درست
841,schlimm::A,grave,وخيم
842,wahr::A,vero,درست
843,wahr::A,vero,حقیقی
844,alt::A,vecchio,کهنه
845,neu::A,nuovo,نو
846,ehemalig::A,vecchio,قبلی
847,ehemalig::A,d'una_volta,قبلی
848,alt[Lebewesen]::A,anziano,پیر
849,jung::A,giovane,جوان
850,arm::A,pòvero,فقیر
851,reich::A,ricco,پولدار
852,reich::A,ricco,ثروتمند
853,bekannt::A,noto,آشنا
854,bekannt::A,noto,معلوم
855,bekannt::A,conosciuto,آشنا
856,bekannt::A,conosciuto,معلوم
857,berühmt::A,famoso,مشهور
858,berühmt::A,cèlebre,مشهور
859,fremd::A,estràneo,خارجی
860,fremd::A,estràneo,بیگانه
861,fremd::A,straniero,خارجی
862,fremd::A,straniero,بیگانه
863,verschieden::A,diverso,مختلف
864,verschieden::A,diverso,متفاوت
865,verschieden::A,differente,مختلف
866,verschieden::A,differente,متفاوت
867,nah::A,vicino,نزدیک
868,nah::A,propinquo,نزدیک
869,fern::A,lontano,دور
870,linker::A,sinistro,چپ
871,rechter::A,destro,راست
872,anderer::A,altro,دیگر
873,erster::A,primo,اول
874,zweiter::A,secondo,دوم
875,dritter::A,terzo,سوم
876,letzter::A,ùltimo,آخر
877,allein::ADV,solo,تنها
878,allein::ADV,da solo,تنها
879,auf einmal::ADV,insieme,همزمان
880,zusammen::ADV,insieme,باهم
881,lange::ADV,a lungo,مدت‌ها
882,lange::ADV,a lungo,مدت زیادی
883,plötzlich::ADV,all'improvviso,ناگهان
884,sofort::ADV,sùbito,فوراً
885,sofort::ADV,all'istante,فوراً
886,später::ADV,più tardi,بعدها
887,jetzt::ADV,ora,حالا
888,jetzt::ADV,ora,اکنون
889,jetzt::ADV,adesso,حالا
890,jetzt::ADV,adesso,اکنون
891,heute::ADV,oggi,امروز
892,morgen::ADV,domani,فردا
893,bald::ADV,presto,زود
894,bald::ADV,presto,بزودی
895,bald::ADV,tra poco,زود
896,bald::ADV,tra poco,بزودی
897,dann::ADV,allora,سپس
898,dann::ADV,allora,آنوقت
899,gestern::ADV,ieri,دیروز
900,einst::ADV,prima,وقتی
901,einst::ADV,prima,زمانی
902,einst::ADV,un tempo,وقتی
903,einst::ADV,un tempo,زمانی
904,damals::ADV,allora,آنوقت
905,damals::ADV,allora,آنزمان
906,danach::ADV,poi,بعد
907,danach::ADV,dopo,بعد
908,vorher::ADV,prima,قبلاً
909,zuerst::ADV,prima,اول
910,zuerst::ADV,prima,ابتداء
911,zuerst::ADV,dapprima,اول
912,zuerst::ADV,dapprima,ابتداء
913,einmal::ADV,una volta,یکدفعه
914,manchmal::ADV,talvolta,گاهی
915,manchmal::ADV,talvolta,بعضی اوقات
916,manchmal::ADV,qualche volta,گاهی
917,manchmal::ADV,qualche volta,بعضی اوقات
918,oft::ADV,spesso,اغلب
919,immer::ADV,sempre,همیشه
920,niemals::ADV,non mai,هرگز
921,hier::ADV,qua,اینجا
922,hierhin::ADV,qua,به اینجا
923,von hier::ADV,ne,از اینجا
924,von hier::ADV,da qui,از اینجا
925,dort::ADV,lì,آنجا
926,dorthin::ADV,là,به آنجا
927,geradeaus::ADV,diritto,راست
928,vorwärts::ADV,avanti,جلو
929,vorwärts::ADV,avanti,به پیش
930,rückwärts::ADV,all'indietro,عقب
931,zurück::ADV,di indietro,پس
932,zurück::ADV,di indietro,عقب
933,zurück::ADV,di indietro,بالعکس
934,unten::ADV,giù,زیر
935,unten::ADV,giù,پایین
936,unten::ADV,sotto,زیر
937,unten::ADV,sotto,پایین
938,hinab::ADV,giù,به پایین
939,hinab::ADV,in giù,به پایین
940,oben::ADV,su,بالا
941,oben::ADV,sopra,بالا
942,hinauf::ADV,in sù,به بالا
943,hinauf::ADV,in alto,به بالا
944,überall::ADV,dappertutto,همه‌جا
945,nicht::ADV,non,نه
946,ein wenig::ADV,un po',کمی
947,ein wenig::ADV,un poco,کمی
948,kaum::ADV,a appena,به سختی
949,sehr::ADV,molto,خیلی
950,sehr::ADV,molto,بسیار
951,so::ADV,così,چنین
952,so::ADV,così,اینطور
953,so::ADV,tanto,چنین
954,so::ADV,tanto,اینطور
955,noch::ADV,ancora,هنوز
956,nur::ADV,solo,فقط
957,nur::ADV,solo,تنها
958,nur::ADV,soltanto,فقط
959,nur::ADV,soltanto,تنها
960,schon::ADV,già,قبلاً
961,schon::ADV,già,به این زودی
962,wieder::ADV,di nuovo,باز
963,wieder::ADV,di nuovo,دوباره
964,vergebens::ADV,invano,بیهوده
965,vor::PRP,davanti a,در جلوی
966,hinter::PRP,dietro,پشت
967,unter::PRP,sotto,تحت
968,durch::PRP,per,از وسط
969,durch::PRP,per,از ميان
970,durch::PRP,attraverso,از وسط
971,durch::PRP,attraverso,از ميان
972,neben::PRP,a accanto a,کنار
973,neben::PRP,a accanto a,پهلوی
974,zwischen::PRP,fra,بین
975,zwischen::PRP,fra,میان
976,wegen::PRP,a causa di,برای
977,wegen::PRP,a causa di,بخاطر
978,dies::PRN,ciò,این
979,dies::PRN,questo,این
980,das::PRN,ciò,آن
981,das::PRN,quello,آن
982,alles::PRN,tutto,تمام
983,alles::PRN,tutto,همه‌چیر
984,ich::PRN,ìo,من
985,du::PRN,tu,تو
986,er::PRN,lui,او
987,er::PRN,egli,او
988,wir::PRN,noi,ما
989,ihr::PRN,voi,شما
990,sie::PRN,loro,آنها
991,was::FPRN,che,چه
992,was::FPRN,che cosa,چه
993,wer::FPRN,chi,کی
994,wo::FADV,dove,کجا
995,wohin::FADV,dove,بکجا
996,wie::FADV,come,چطور
997,wie::FADV,come,چگونه
998,warum::FADV,perche,چرا
999,warum::FADV,perche,برای چه
1000,wieviel::FNUM,quanto,چند
1001,wieviel::FNUM,quanto,چقدر
1002,eins::NUM,uno,یک
1003,zwei::NUM,due,دو
1004,drei::NUM,tre,سه
1005,vier::NUM,quattro,چهار
1006,fünf::NUM,cinque,پنج
1007,sechs::NUM,sei,شش
1008,sieben::NUM,sette,هفت
1009,acht::NUM,otto,هشت
1010,neun::NUM,nove,نه
1011,zehn::NUM,dieci,ده
1012,elf::NUM,ùndici,یازده
1013,zwölf::NUM,dodici,دوازده
1014,zwanzig::NUM,venti,بیست
1015,dreißig::NUM,trenta,سی
1016,vierzig::NUM,quaranta,چهل
1017,fünfzig::NUM,cinquanta,پنجاه
1018,sechzig::NUM,sessanta,شصت
1019,siebzig::NUM,settanta,هفتاد
1020,achtzig::NUM,ottanta,هشتاد
1021,neunzig::NUM,novanta,نود
1022,hundert::NUM,cento,صد
1023,tausend::NUM,mille,هزار
1024,und::CNJ,e,و
1025,oder::CNJ,o,یا
1026,stehen::V,stare in piedi,ایستادن
1027,sitzen::V,sedere,نشستن
1028,sitzen::V,stare seduto,نشستن
1029,liegen::V,giacere,خوابیدن
1030,liegen::V,giacere,دراز کشیدن
1031,hängen::V,pèndere,آویزان بودن
1032,hängen::V,èssere appeso,آویزان بودن
1033,werden::V,farsi,شدن
1034,werden::V,diventare,شدن
1035,passieren::V,succèdere,گذشتن
1036,passieren::V,succèdere,اتفاق افتادن
1037,beginnen::V,cominciare,شروع شدن
1038,enden::V,finire,تمام شدن
1039,enden::V,terminare,تمام شدن
1040,wechseln::V,variare,عوض شدن
1041,wechseln::V,cambiare,عوض شدن
1042,aufgehen[Sonne]::V,sòrgere,برآمدن
1043,aufgehen[Sonne]::V,sòrgere,طلوع کردن
1044,aufgehen[Sonne]::V,spuntare,برآمدن
1045,aufgehen[Sonne]::V,spuntare,طلوع کردن
1046,untergehen[Sonne]::V,tramontare,غروب کردن
1047,scheinen[Sonne]::V,splèndere,تابیدن
1048,donnern::V,tonare,رعد زدن
1049,wehen::V,soffiare,دمیدن
1050,strömen::V,fluire,روان شدن
1051,fließen::V,fluire,روان شدن
1052,fließen::V,scorrere,روان شدن
1053,sich drehen::V,girarsi,چرخیدن
1054,schwanken::V,oscillare,خم و راست شدن
1055,schwanken::V,barcollare,خم و راست شدن
1056,schwingen::V,vibrare,تاب خوردن
1057,schwingen::V,vibrare,نوسان کردن
1058,schwingen::V,oscillare,تاب خوردن
1059,schwingen::V,oscillare,نوسان کردن
1060,fallen::V,cadere,افتادن
1061,fallen::V,cadere,سقوط کردن
1062,brennen::V,àrdere,سوزاندن
1063,brennen::V,bruciare,سوزاندن
1064,rauchen::V,fumare,دود کردن
1065,regnen::V,piòvere,باران آمدن
1066,gefrieren::V,gelarsi,یخ بستن
1067,gefrieren::V,congelarsi,یخ بستن
1068,tauen::V,sciògliersi,آب شدن
1069,schmelzen::V,fòndere,آب شدن
1070,schmelzen::V,sciògliersi,آب شدن
1071,trocknen::V,asciugarsi,خشک شدن
1072,sieden::V,bollire,جوشیدن
1073,faulen::V,marcire,فاسد شدن
1074,verfaulen::V,imputridire,پوسیدن
1075,reißen::V,strapparsi,پاره شدن
1076,versinken::V,affondare,غرق شدن
1077,vergehen::V,passare,گذشتن
1078,erscheinen::V,apparire,ظاهر شدن
1079,erscheinen::V,comparire,ظاهر شدن
1080,verschwinden::V,sparire,گم شدن
1081,verschwinden::V,sparire,از بین رفتن
1082,verschwinden::V,scomparire,گم شدن
1083,verschwinden::V,scomparire,از بین رفتن
1084,sinken::V,calare,پایین آمدن
1085,sinken::V,scendere,پایین آمدن
1086,abnehmen::V,diminuire,کم شدن
1087,zunehmen::V,aumentare,زیاد شدن
1088,steigen::V,salire,بالا رفتن
1089,steigen::V,montare,بالا رفتن
1090,wachsen::V,crescere,قد کشیدن
1091,glänzen::V,splèndere,برق زدن
1092,funkeln::V,brillare,جرقه زدن
1093,funkeln::V,scintillare,جرقه زدن
1094,lärmen::V,strepitare,شلوغ کردن
1095,lärmen::V,fare chiasso,شلوغ کردن
1096,läuten::V,suonare,زنگ زدن
1097,klingeln::V,suonare,زنگ زدن
1098,klirren::V,tintinnare,جرنگ جرنگ صدا کردن
1099,brausen::V,rombare,طوفانی بودن
1100,brausen::V,rumoreggiare,طوفانی بودن
1101,rauschen::V,frusciare,خش‌خش کردن
1102,klingen::V,suonare,صدا دادن
1103,bellen::V,latrare,عوعو کردن
1104,bellen::V,abbaiare,عوعو کردن
1105,heulen::V,urlare,زوزه کشیدن
1106,heulen::V,ululare,زوزه کشیدن
1107,blasen::V,soffiare,فوت کردن
1108,pfeifen::V,fischiare,سوت زدن
1109,schreien::V,gridare,فریاد زدن
1110,stöhnen::V,gèmere,نالیدن
1111,zittern::V,tremare,لرزیدن
1112,leben::V,vìvere,زیستن
1113,leben::V,vìvere,زندگی کردن
1114,geboren werden::V,nàscere,متولد شدن
1115,atmen::V,respirare,تنفس کردن
1116,trinken::V,bere,نوشیدن
1117,essen::V,mangiare,خوردن
1118,schlucken::V,inghiottire,بلعیدن
1119,schlucken::V,inghiottire,قورت دادن
1120,müde werden::V,stancarsi,خسته شدن
1121,einschlafen::V,addormentarsi,خواب رفتن
1122,schlafen::V,dormire,خوابیدن
1123,aufwachen::V,svegliarsi,از خواب بیدار شدن
1124,aufstehen::V,levarsi,بیدار شدن
1125,sich erholen::V,riposarsi,استراحت کردن
1126,krank werden::V,ammalarsi,مریض شدن
1127,krank sein::V,èssere malato,بیمار بودن
1128,schmerzen::V,dolere,درد کردن
1129,husten::V,tossire,سرفه کردن
1130,genesen::V,guarire,بهبود یافتن
1131,sterben::V,morire,مردن
1132,umkommen::V,perire,کشته شدن
1133,sich bewegen::V,agitarsi,حرکت کردن
1134,sich rühren::V,muòversi,تکان خوردن
1135,sich erheben::V,alzarsi,برخواستن
1136,sich setzen::V,sedersi,نشستن
1137,hinfallen::V,cadere,زمین خوردن
1138,laufen::V,camminare,پیاده رفتن
1139,laufen::V,andare a piedi,پیاده رفتن
1140,schreiten::V,andare,قدم زدن
1141,schreiten::V,procedere,قدم زدن
1142,spazierengehen::V,passeggiare,گردش رفتن
1143,spazierengehen::V,andare a passeggio,گردش رفتن
1144,eilen::V,andare in fretta,شتاب کردن
1145,sich beeilen::V,affrettarsi,عجله کردن
1146,sausen::V,volare,صفیر کشیدن
1147,sausen::V,correre,صفیر کشیدن
1148,rennen::V,correre,دویدن
1149,springen::V,saltare,پریدن
1150,klettern::V,arrampicarsi,بالا رفتن
1151,schaukeln::V,fare l'altalena,تاب خوردن
1152,kriechen::V,strisciare,خزیدن
1153,schwimmen::V,nuotare,شنا کردن
1154,tauchen::V,tuffarsi,غواصی کردن
1155,tauchen::V,immèrgersi,غواصی کردن
1156,rudern::V,remare,پارو زدن
1157,fahren::V,andare,سواره رفتن
1158,fahren::V,viaggiare,سواره رفتن
1159,fliegen::V,volare,پریدن
1160,gehen::V,andare,رفتن
1161,weggehen::V,andàrsene,رفتن
1162,weggehen::V,andare via,رفتن
1163,abfahren::V,partire,حرکت کردن
1164,anhalten::V,fermarsi,ایست کردن
1165,hineingehen::V,entrare,داخل شدن
1166,eintreten::V,entrare,وارد شدن
1167,kommen::V,venire,آمدن
1168,ankommen::V,arrivare,رسیدن
1169,zurückkommen::V,ritornare,برگشتن
1170,bleiben::V,restare,ماندن
1171,bleiben::V,rimanere,ماندن
1172,warten::V,aspettare,منتظر بودن
1173,erwarten::V,attèndere,انتظار داشتن
1174,suchen::V,cercare,جستجو کردن
1175,finden::V,trovare,یافتن
1176,finden::V,trovare,پیدا کردن
1177,versuchen::V,tentare,سعی کردن
1178,versuchen::V,tentare,کوشش کردن
1179,vorbereiten::V,preparare,آماده کردن
1180,lieben::V,amare,عاشق بودن
1181,mögen::V,piacere a,میل داشتن
1182,mögen::V,piacere a,دوست داشتن
1183,mögen::V,volere bene a,میل داشتن
1184,mögen::V,volere bene a,دوست داشتن
1185,lachen::V,rìdere,خندیدن
1186,rühren::V,commuòvere,به رقت آوردن
1187,weinen::V,piàngere,گریه کردن
1188,schimpfen::V,imprecare,فحاشی کردن
1189,sich ärgern::V,stizzirsi,ناراحت شدن
1190,sich ärgern::V,arrabbiarsi,ناراحت شدن
1191,sich fürchten::V,avere paura,واهمه کردن
1192,fürchten::V,temere,ترسیدن
1193,fliehen::V,fuggire,گریختن
1194,flüchten::V,sfuggire,فرار کردن
1195,sehen::V,vedere,دیدن
1196,anschauen::V,guardare,نگاه کردن
1197,ansehen::V,guardare,تماشا کردن
1198,hören::V,udire,شنیدن
1199,hören::V,sentire,شنیدن
1200,zuhören::V,ascoltare,گوش دادن
1201,probieren::V,degustare,چشیدن
1202,probieren::V,assaggiare,چشیدن
1203,riechen::V,sentire,بوییدن
1204,riechen::V,sentire,بو کردن
1205,fühlen::V,sentire,احساس کردن
1206,scheinen::V,parere,بنظر آمدن
1207,scheinen::V,sembrare,بنظر آمدن
1208,zu sehen sein::V,vedersi,دیده شدن
1209,vernehmen::V,sentire,شنیدن
1210,vernehmen::V,percepire,شنیدن
1211,frieren::V,aver freddo,سرد بودن
1212,tun::V,fare,کردن
1213,können::V,sapere,توانستن
1214,wollen::V,volere,خواستن
1215,anfangen::V,iniziare,شروع کردن
1216,anfangen::V,cominciare,شروع کردن
1217,beenden::V,finire,تمام کردن
1218,beenden::V,finire,پایان دادن
1219,beenden::V,terminare,تمام کردن
1220,beenden::V,terminare,پایان دادن
1221,aufhören::V,finire,دست کشیدن
1222,aufhören::V,cessare,دست کشیدن
1223,gelingen::V,riuscire,موفق شدن
1224,geraten::V,stare,نتیجه دادن
1225,öffnen::V,aprire,گشودن
1226,öffnen::V,aprire,باز کردن
1227,schließen::V,chiùdere,بستن
1228,schließen::V,chiùdere,قفل کردن
1229,stellen::V,porre,گذاردن
1230,stellen::V,mettere,گذاردن
1231,setzen::V,porre,نشاندن
1232,setzen::V,mettere,نشاندن
1233,legen::V,posare,گذاشتن
1234,legen::V,mettere,گذاشتن
1235,berühren::V,toccare,دست زدن
1236,berühren::V,toccare,لمس کردن
1237,verbinden::V,unire,وصل کردن
1238,verbinden::V,congiùngere,وصل کردن
1239,bedecken::V,coprire,پوشاندن
1240,bedecken::V,ricoprire,پوشاندن
1241,aufhängen::V,attaccare,آویختن
1242,anzünden::V,accèndere,سوزاندن
1243,anzünden::V,incendiare,سوزاندن
1244,aufheben::V,raccògliere,برداشتن
1245,aufheben::V,raccògliere,بلند کردن
1246,zurücklassen::V,lasciare,گذاشتن
1247,zurücklassen::V,lasciare indietro,گذاشتن
1248,verlieren::V,pèrdere,گم کردن
1249,fallen lassen::V,lasciare cadere,انداختن
1250,machen::V,fare,کردن
1251,machen::V,fare,ساختن
1252,herstellen::V,produrre,ساختن
1253,herstellen::V,produrre,تولید کردن
1254,herstellen::V,fabbricare,ساختن
1255,herstellen::V,fabbricare,تولید کردن
1256,bauen::V,costruire,ساختن
1257,bauen::V,costruire,بنا کردن
1258,reparieren::V,riparare,درست کردن
1259,reparieren::V,riparare,تعمیر کردن
1260,verbessern::V,migliorare,بهتر کردن
1261,ändern::V,mutare,تغییر دادن
1262,ändern::V,cambiare,تغییر دادن
1263,graben::V,scavare,کندن
1264,graben::V,scavare,گود کردن
1265,beugen::V,chinare,کج کردن
1266,beugen::V,flettere,کج کردن
1267,biegen::V,tòrcere,خم کردن
1268,drehen::V,girare,چرخاندن
1269,wenden::V,girare,برگرداندن
1270,wenden::V,voltare,برگرداندن
1271,umdrehen::V,rivoltare,برگرداندن
1272,heben::V,levare,برداشتن
1273,hochheben::V,levare,برآوردن
1274,hochheben::V,levare,بلند کردن
1275,hochheben::V,sollevare,برآوردن
1276,hochheben::V,sollevare,بلند کردن
1277,ergreifen::V,afferrare,گرفتن
1278,halten::V,tenere,نگاه داشتن
1279,drücken::V,premere,فشار دادن
1280,drücken::V,premere,فشار آوردن
1281,schieben::V,spìngere,هل دادن
1282,kratzen::V,grattare,خاریدن
1283,kratzen::V,graffiare,خاریدن
1284,lecken::V,leccare,لیسیدن
1285,beißen::V,mòrdere,گاز زدن
1286,abreißen::V,staccarsi,پاره کردن
1287,abreißen::V,strapparsi,پاره کردن
1288,abschneiden::V,tagliare,بریدن
1289,abschneiden::V,tagliare,قطع کردن
1290,binden::V,legare,بستن
1291,binden::V,bendare,بستن
1292,stecken::V,ficcare,فرو کردن
1293,brechen::V,rompere,شکستن
1294,klopfen::V,bàttere,کوبیدن
1295,hauen::V,picchiare,زدن
1296,kleben::V,incollare,چسباندن
1297,reiben::V,fregare,مالش دادن
1298,streichen::V,spalmare,مالیدن
1299,schleifen::V,arrotare,تیز کردن
1300,schneiden::V,tagliare,چیدن
1301,schneiden::V,tagliare,بریدن
1302,rütteln::V,scuòtere,لرزاندن
1303,rütteln::V,scuòtere,تکان دادن
1304,schütteln::V,agitare,تکان دادن
1305,schütteln::V,scuòtere,تکان دادن
1306,schwenken::V,agitare,تاب دادن
1307,schwenken::V,sventolare,تاب دادن
1308,schütten::V,versare,ریختن
1309,füllen::V,riempire,پر کردن
1310,einwickeln::V,involtare,پیچیدن
1311,tragen::V,portare,بردن
1312,tragen::V,portare,حمل کردن
1313,schleppen::V,trainare,کشیدن
1314,schleppen::V,trascinare,کشیدن
1315,ziehen::V,tirare,کشیدن
1316,aufbewahren::V,custodire,نگهداری کردن
1317,aufbewahren::V,conservare,نگهداری کردن
1318,werfen::V,gettare,انداختن
1319,werfen::V,gettare,پرتاب کردن
1320,werfen::V,lanciare,انداختن
1321,werfen::V,lanciare,پرتاب کردن
1322,fangen::V,prèndere,گرفتن
1323,fangen::V,acchiappare,گرفتن
1324,packen::V,pigliare,گرفتن
1325,packen::V,afferrare,گرفتن
1326,verstecken::V,nascondere,قایم کردن
1327,verstecken::V,nascondere,پنهان کردن
1328,teilen::V,divìdere,قسمت کردن
1329,teilen::V,divìdere,تقسیم کردن
1330,schicken::V,inviare,فرستادن
1331,schicken::V,inviare,ارسال کردن
1332,bringen::V,portare,آوردن
1333,bringen::V,apportare,آوردن
1334,hinzufügen::V,aggiùngere,افزودن
1335,hinzufügen::V,aggiùngere,اضافه کردن
1336,bekommen::V,ricevere,گرفتن
1337,erhalten::V,ricevere,دریافت کردن
1338,nehmen::V,prèndere,گرفتن
1339,nehmen::V,prèndere,برداشتن
1340,wählen::V,elèggere,انتخاب کردن
1341,wählen::V,scegliere,انتخاب کردن
1342,auswählen::V,scegliere,برگزیدن
1343,bewahren::V,conservare,حفظ کردن
1344,bewahren::V,conservare,حفاظت کردن
1345,behindern::V,impedire,مانع بودن
1346,verderben::V,guastare,از بین بردن
1347,beschädigen::V,danneggiare,صدمه زدن
1348,zerbrechen::V,rompere,شکستن
1349,zerbrechen::V,spezzare,شکستن
1350,zerreißen::V,stracciare,دریدن
1351,zerreißen::V,stracciare,پاره کردن
1352,zerstören::V,distrùggere,خراب کردن
1353,zerstören::V,distrùggere,ویران کردن
1354,verbrennen::V,bruciare,سوزاندن
1355,geben::V,dare,دادن
1356,reichen::V,pòrgere,دادن
1357,schenken::V,regalare,هدیه دادن
1358,versprechen::V,promettere,قول دادن
1359,versprechen::V,promettere,وعده دادن
1360,wünschen::V,augurare,آرزو کردن
1361,loben::V,lodare,ستایش کردن
1362,küssen::V,baciare,بوسیدن
1363,wiegen::V,cullare,نوسان کردن
1364,wiegen::V,dondolare,نوسان کردن
1365,zudecken::V,coprire,پوشاندن
1366,wecken::V,svegliare,بیدار کردن
1367,zeigen::V,indicare,نشان دادن
1368,führen::V,guidare,رهنمائی کردن
1369,führen::V,condurre,رهنمائی کردن
1370,lehren::V,insegnare,آموختن
1371,lehren::V,insegnare,یاد دادن
1372,unterrichten::V,istruire,درس دادن
1373,unterrichten::V,istruire,تدریس کردن
1374,unterrichten::V,insegnare,درس دادن
1375,unterrichten::V,insegnare,تدریس کردن
1376,aufziehen::V,allevare,تربیت کردن
1377,leiten::V,avviare,اداره کردن
1378,leiten::V,dirìgere,اداره کردن
1379,antreiben::V,incitare,عجله دادن
1380,lassen::V,fare,وادار کردن
1381,einladen::V,invitare,دعوت کردن
1382,einladen::V,invitare,مهمان کردن
1383,vereinigen::V,unire,یکی کردن
1384,vereinigen::V,unire,متحد کردن
1385,besuchen::V,visitare,دیدار کردن
1386,besuchen::V,far vìsita a,دیدار کردن
1387,treffen::V,incontrare,ملاقات کردن
1388,sich versammeln::V,rinunirsi,جمع شدن
1389,spielen::V,giocare,بازی کردن
1390,singen::V,cantare,آواز خواندن
1391,tanzen::V,danzare,رقصیدن
1392,sich trennen::V,separarsi,جدا شدن
1393,verlassen::V,lasciare,ترک کردن
1394,verlassen::V,abbandonare,ترک کردن
1395,retten::V,salvare,نجات دادن
1396,bewachen::V,custodire,حراست کردن
1397,schützen::V,protèggere,حفظ کردن
1398,verteidigen::V,difèndere,دفاع کردن
1399,sich schlagen::V,bàttersi,کتک‌کاری کردن
1400,schießen::V,sparare,تیر زدن
1401,siegen::V,vìncere,پیروز شدن
1402,ärgern::V,stizzire,ناراحت کردن
1403,schlagen::V,bàttere,زدن
1404,schlagen::V,bàttere,کوبیدن
1405,treten::V,calciare,لگد زدن
1406,stechen::V,pùngere,چاقو زدن
1407,stoßen::V,urtare,هل دادن
1408,stoßen::V,spìngere,هل دادن
1409,stehlen::V,rubare,دزدیدن
1410,stören::V,disturbare,مزاحم شدن
1411,belästigen::V,molestare,زحمت دادن
1412,belästigen::V,importunare,زحمت دادن
1413,verbergen::V,celare,پنهان کردن
1414,verbergen::V,nascondere,پنهان کردن
1415,täuschen::V,ingannare,گول زدن
1416,täuschen::V,ingannare,فریب دادن
1417,betrügen::V,frodare,گول زدن
1418,betrügen::V,frodare,فریب دادن
1419,betrügen::V,truffare,گول زدن
1420,betrügen::V,truffare,فریب دادن
1421,töten::V,uccìdere,کشتن
1422,wohnen::V,abitare,منزل داشتن
1423,wohnen::V,abitare,سکونت داشتن
1424,arbeiten::V,lavorare,کار کردن
1425,sammeln::V,raccògliere,جمع کردن
1426,sammeln::V,collezionare,جمع کردن
1427,pflücken::V,cògliere,چیدن
1428,jagen::V,cacciare,شکار کردن
1429,fischen::V,pescare,صید کردن
1430,fischen::V,pescare,ماهی‌گیری کردن
1431,fassen::V,catturare,گرفتن
1432,fassen::V,acchiappare,گرفتن
1433,hüten::V,pascolare,چراندن
1434,hüten::V,pascolare,مراقبت کردن
1435,treiben::V,spìngere,راندن
1436,anbinden::V,legare,متصل کردن
1437,anbinden::V,attaccare,متصل کردن
1438,füttern::V,dar da mangiare a,غذا دادن
1439,melken::V,mùngere,دوشیدن
1440,hacken::V,tritare,خرد کردن
1441,hacken::V,spaccare,خرد کردن
1442,gießen::V,annaffiare,ریختن
1443,reifen::V,maturare,رسیدن
1444,zubereiten::V,preparare,طبخ کردن
1445,zubereiten::V,preparare,آماده کردن
1446,kochen::V,cuòcere,پختن
1447,kochen::V,cuòcere,آشپزی کردن
1448,backen::V,cuòcere,پختن
1449,backen::V,cuòcere al forno,پختن
1450,braten::V,frìggere,سرخ کردن
1451,braten::V,arrostire,سرخ کردن
1452,umrühren::V,mescolare,هم زدن
1453,stricken::V,llavorare a maglia,بافتن
1454,nähen::V,cucire,دوختن
1455,färben::V,tìngere,رنگ زدن
1456,reinigen::V,pulire,پاک کردن
1457,reinigen::V,pulire,تمیز کردن
1458,reinigen::V,nettare,پاک کردن
1459,reinigen::V,nettare,تمیز کردن
1460,waschen::V,lavare,شستن
1461,abwischen::V,asciugare,زدودن
1462,spülen::V,lavare,شستن
1463,spülen::V,sciacquare,شستن
1464,fegen::V,spazzare,جارو کردن
1465,kehren::V,spazzare,جارو کردن
1466,baden::V,bagnarsi,شنا کردن
1467,baden::V,bagnarsi,حمام کردن
1468,baden::V,fare il bagno,شنا کردن
1469,baden::V,fare il bagno,حمام کردن
1470,sich waschen::V,lavarsi,شستشو کردن
1471,ausziehen::V,tògliersi,درآوردن
1472,anziehen::V,mettersi,پوشیدن
1473,anziehen::V,indossare,پوشیدن
1474,sich anziehen::V,vestirsi,لباس پوشیدن
1475,kämmen::V,pettinare,شانه زدن
1476,schmücken::V,ornare,زینت دادن
1477,schmücken::V,decorare,زینت دادن
1478,sagen::V,dire,گفتن
1479,sprechen::V,parlare,حرف زدن
1480,sprechen::V,parlare,صحبت کردن
1481,reden::V,parlare,حرف زدن
1482,reden::V,parlare,صحبت کردن
1483,sich unterhalten::V,conversare,گپ زدن
1484,fragen::V,chièdere,پرسیدن
1485,fragen::V,chièdere,سؤال کردن
1486,fragen::V,domandare,پرسیدن
1487,fragen::V,domandare,سؤال کردن
1488,bitten::V,pregare,خواهش کردن
1489,bitten::V,pregare,درخواست کردن
1490,erzählen::V,narrare,نقل کردن
1491,erzählen::V,narrare,حکایت کردن
1492,erzählen::V,raccontare,نقل کردن
1493,erzählen::V,raccontare,حکایت کردن
1494,mitteilen::V,comunicare,خبر دادن
1495,nennen::V,nominare,نامیدن
1496,rufen::V,chiamare,صدا کردن
1497,prahlen::V,vantarsi,پز آمدن
1498,übersetzen::V,tradurre,ترجمه کردن
1499,denken::V,pensare,فکر کردن
1500,glauben::V,credere,باور کردن
1501,glauben::V,credere,عقیده داشتن
