,Concept_ID,ps,uk
800,nur::ADV,تش,лише
801,nur::ADV,تش,тільки
802,nur::ADV,صرف,лише
803,nur::ADV,صرف,тільки
804,schon::ADV,دمخه,вже
805,wieder::ADV,بیا,знову
806,vergebens::ADV,عبث,дарма
807,vor::PRP,دمخه,перед
808,hinter::PRP,شاته,ззаду
809,hinter::PRP,شاته,позаду
810,unter::PRP,لاندي,під
811,durch::PRP,د مینځ نه,крізь
812,neben::PRP,نژدې,біля
813,zwischen::PRP,ترمینځ,між
814,wegen::PRP,د ... له لاسه,з-за
815,wegen::PRP,د ... له لاسه,через
816,dies::PRN,دا,це
817,das::PRN,دا,то
818,alles::PRN,هرڅهٔ,все
819,ich::PRN,زه,я
820,du::PRN,ته,ти
821,er::PRN,دی,він
822,wir::PRN,مونږ,ми
823,ihr::PRN,تاسې,ви
824,sie::PRN,هغوی,вони
825,was::FPRN,څهٔ,що
826,wer::FPRN,چا,хто
827,wer::FPRN,څوک,хто
828,wo::FADV,چيری,де
829,wo::FADV,چېرته,де
830,wohin::FADV,چېرته,куди
831,wie::FADV,څنګه,як
832,warum::FADV,ولې,чому
833,wieviel::FNUM,څو,скільки
834,wieviel::FNUM,څومره,скільки
835,eins::NUM,یو,один
836,zwei::NUM,دوه,два
837,drei::NUM,درې,три
838,vier::NUM,څلور,чотири
839,fünf::NUM,پنځه,п’ять
840,sechs::NUM,شپږ,шість
841,sieben::NUM,اوه,сім
842,acht::NUM,اته,вісім
843,neun::NUM,نهه,дев’ять
844,zehn::NUM,لس,десять
845,elf::NUM,یوولس,одинадцять
846,zwölf::NUM,دولس,дванадцять
847,zwanzig::NUM,شل,двадцять
848,dreißig::NUM,دېرش,тридцять
849,vierzig::NUM,څلوېښت,сорок
850,fünfzig::NUM,پنځوس,п’ятдесят
851,sechzig::NUM,شپېته,шістдесят
852,siebzig::NUM,اویا,сімдесят
853,achtzig::NUM,اتیا,вісімдесят
854,neunzig::NUM,نوي,дев’яносто
855,hundert::NUM,سل,сто
856,tausend::NUM,زر,тисяча
857,und::CNJ,او,і
858,oder::CNJ,ېا,або
859,stehen::V,درېدل,стояти
860,sitzen::V,کښېنستل,сидіти
861,liegen::V,ملاستل,лежати
862,hängen::V,ځړېدل,висіти
863,werden::V,کېدل,стати
864,werden::V,کېدل,робитися
865,passieren::V,پېښېدل,трапитися
866,beginnen::V,شروع کېدل,початися
867,enden::V,خلاصدل,кінчитися
868,enden::V,تمامېدل,кінчитися
869,wechseln::V,تغییر موندل,мінятися
870,aufgehen[Sonne]::V,ختل,зійти
871,untergehen[Sonne]::V,لوېدل,зайти
872,untergehen[Sonne]::V,پرېوتل,зайти
873,scheinen[Sonne]::V,رڼا کول,світити
874,donnern::V,تنېدل,гриміти
875,donnern::V,غړمبېدل,гриміти
876,wehen::V,چلېدل,віяти
877,strömen::V,بهېدل,литися
878,fließen::V,بهېدل,текти
879,fließen::V,تویېدل,текти
880,sich drehen::V,ګرځېدل,обертатися
881,sich drehen::V,چورلېدل,обертатися
882,schwanken::V,زنګېدل,коливатися
883,schwingen::V,زنګېدل,хитатися
884,schwingen::V,زنګېدل,гойдатися
885,fallen::V,ولېدل,падати
886,brennen::V,سوځېدل,горіти
887,rauchen::V,لوګی کول,диміти
888,regnen::V,باران اورېدل,дощити
889,gefrieren::V,کنګل نيول,змерзнути
890,tauen::V,وېلې کېدل,танути
891,schmelzen::V,وېلې کېدل,плавитися
892,trocknen::V,وچېدل,сохнути
893,sieden::V,اېشېدل,кипіти
894,faulen::V,خرابېدل,гнити
895,verfaulen::V,ورستېدل,згнити
896,reißen::V,شلېدل,рватися
897,versinken::V,ډوېېدل,тонути
898,vergehen::V,تېرېدل,проходити
899,erscheinen::V,ښکارېدل,з’явитися
900,verschwinden::V,ورکېدل,щезнути
901,verschwinden::V,ورکېدل,зникнути
902,sinken::V,ښکته کېدل,спадати
903,abnehmen::V,کمېدل,поменшитися
904,zunehmen::V,زیاتېدل,збільшуватися
905,steigen::V,جګېدل,підніматися
906,steigen::V,پورته کېدل,підніматися
907,wachsen::V,وده کول,рости
908,glänzen::V,ځلېدل,блищати
909,funkeln::V,پړکېدل,блискати
910,lärmen::V,غال و غول کول,шуміти
911,läuten::V,زنګ وهل,дзвонити
912,klingeln::V,زنګ وهل,дзвонити
913,klirren::V,کړنګېدل,дзвякати
914,brausen::V,تلاطم کول,бушувати
915,rauschen::V,شڼهار کول,шелестіти
916,klingen::V,آواز کول,лунати
917,klingen::V,آواز کول,звучати
918,bellen::V,غپېدل,гавкати
919,heulen::V,انګلل,вити
920,blasen::V,پو کول,дунути
921,pfeifen::V,شپېلک وهل,свистіти
922,schreien::V,ناره کول,кричати
923,stöhnen::V,زګېروی کول,стогнати
924,zittern::V,لړزېدل,тремтіти
925,leben::V,ژوند کول,жити
926,geboren werden::V,زېږېدل,народитися
927,atmen::V,ساه کښل,дихати
928,atmen::V,تنفس کول,дихати
929,trinken::V,څښل,пити
930,essen::V,خوړل,їсти
931,schlucken::V,غړپول,ковтати
932,müde werden::V,ستړی کېدل,втомитися
933,einschlafen::V,ویده کېدل,заснути
934,schlafen::V,خوب کول,спати
935,aufwachen::V,ویښېدل,прокинутися
936,aufstehen::V,پاڅېدل,встати
937,sich erholen::V,استراحت کول,відпочивати
938,krank werden::V,رنځورېدل,захворіти
939,krank sein::V,ناجوړېدل,хворіти
940,schmerzen::V,خوږېدل,боліти
941,schmerzen::V,درد کول,боліти
942,husten::V,ټوخېدل,кашляти
943,genesen::V,رغېدل,одужати
944,genesen::V,رغېدل,видужати
945,sterben::V,مړل,померти
946,umkommen::V,تلفېدل,згинути
947,sich bewegen::V,چلېدل,рухатися
948,sich bewegen::V,حرکت کول,рухатися
949,sich rühren::V,ښورېدل,ворушитися
950,sich erheben::V,درېدل,встати
951,sich setzen::V,کښېنستل,сісти
952,hinfallen::V,لوېدل,упасти
953,laufen::V,منډې وهل,ходити
954,schreiten::V,قدم ایښودل,крокувати
955,spazierengehen::V,چکر وهل,гуляти
956,eilen::V,بېړه کول,спішити
957,sich beeilen::V,عجله کول,поспішати
958,sausen::V,ځغستل,мчатися
959,rennen::V,زغلېدل,бігати
960,springen::V,ټوپ وهل,скакати
961,springen::V,ټوپ وهل,стрибати
962,klettern::V,ختل,лазити
963,schaukeln::V,زنګېدل,гойдатися
964,kriechen::V,خاپوړی وهل,повзати
965,schwimmen::V,لامبو وهل,пливти
966,schwimmen::V,لامبو وهل,плавати
967,tauchen::V,غوټه وهل,пірнати
968,rudern::V,پارو وهل,гребти
969,rudern::V,پارو وهل,веслувати
970,fahren::V,تلل,їхати
971,fliegen::V,الوتل,літати
972,gehen::V,تلل,іти
973,weggehen::V,بهر وتل,піти
974,abfahren::V,تلل,від’їхати
975,abfahren::V,تلل,відправитися
976,anhalten::V,ودرېدل,зупинитися
977,hineingehen::V,داخلېدل,входити
978,eintreten::V,ننوتل,увійти
979,kommen::V,راتلل,прийти
980,ankommen::V,رسېدل,прибути
981,zurückkommen::V,بېرته راتلل,повернутися
982,bleiben::V,پاتې کېدل,залишитися
983,warten::V,انتظار وېستل,чекати
984,erwarten::V,انتظار کول,чекати
985,suchen::V,لټول,шукати
986,finden::V,میندل,знайти
987,finden::V,پیدا کول,знайти
988,versuchen::V,هڅه کول,випробовувати
989,vorbereiten::V,چمتوکول,підготувати
990,lieben::V,مینه لرل,любити
991,mögen::V,خوښول,любити
992,mögen::V,خوښول,подобатися
993,mögen::V,علاقه لرل,любити
994,mögen::V,علاقه لرل,подобатися
995,lachen::V,خندېدل,сміятися
996,rühren::V,اغېزه کول,розчулити
997,weinen::V,ژړل,плакати
998,schimpfen::V,ښکنځا کول,лаятися
999,sich ärgern::V,قهر راتلل,сердитися
1000,sich fürchten::V,ډارېدل,боятися
1001,fürchten::V,ډارېدل,боятися
1002,fliehen::V,تښتېدل,тікати
1003,flüchten::V,تښتېدل,утекти
1004,sehen::V,لیدل,бачити
1005,anschauen::V,کتل,поглянути
1006,ansehen::V,ننداره کول,дивитися на
1007,hören::V,اورېدل,чути
1008,zuhören::V,غوږ نیول,слухати
1009,probieren::V,څکه کول,покуштувати
1010,probieren::V,چاشنی کول,покуштувати
1011,riechen::V,بويول,нюхати
1012,fühlen::V,حسول,відчувати
1013,scheinen::V,ښکارېدل,здаватися
1014,zu sehen sein::V,ښکارېدل,виднітися
1015,vernehmen::V,خبرېدل,почути
1016,frieren::V,ساړه کېتل,мерзнути
1017,tun::V,کول,робити
1018,können::V,کولای شول,могти
1019,können::V,د لاسه کېدل,могти
1020,wollen::V,غوښتل,хотіти
1021,anfangen::V,شروع کول,почати
1022,beenden::V,ختمول,закінчити
1023,beenden::V,پای ته رسول,закінчити
1024,aufhören::V,بس کول,перестати
1025,gelingen::V,موفق کېدل,вдатися
1026,gelingen::V,بریالی کېدل,вдатися
1027,geraten::V,کېدل,опинитися
1028,öffnen::V,خلاصول,відкрити
1029,öffnen::V,پرانیستل,відкрити
1030,schließen::V,تړل,закрити
1031,stellen::V,ایښودل,поставити
1032,setzen::V,کښېنول,посадити
1033,legen::V,ایښودل,класти
1034,berühren::V,لاس وهل,чіпати
1035,verbinden::V,تړل,зв’язати
1036,bedecken::V,پوښول,покрити
1037,aufhängen::V,ځوړندول,повісити
1038,anzünden::V,بلول,запалити
1039,aufheben::V,پورته کول,підняти
1040,zurücklassen::V,پرېښودل,залишити
1041,verlieren::V,ورکول,загубити
1042,fallen lassen::V,له لاسه لوېدل,упустити
1043,machen::V,کول,зробити
1044,herstellen::V,جوړول,виготовити
1045,herstellen::V,توليدول,виготовити
1046,bauen::V,جوړول,будувати
1047,reparieren::V,ترمیمول,лагодити
1048,verbessern::V,اصلاح کول,поліпшити
1049,ändern::V,تغیر ورکول,змінити
1050,graben::V,کيندل,копати
1051,beugen::V,ټیټول,зігнути
1052,biegen::V,کږول,погнути
1053,drehen::V,ګرځول,вертіти
1054,wenden::V,اړول,повернути
1055,umdrehen::V,اړول,перевернути
1056,heben::V,جګول,піднімати
1057,heben::V,پورته کول,піднімати
1058,hochheben::V,جګول,підняти
1059,ergreifen::V,نیول,схопити
1060,halten::V,نیول,тримати
1061,drücken::V,کښېکښل,натискати
1062,schieben::V,پوری وهل,пхати
1063,schieben::V,پوری وهل,штовхати
1064,kratzen::V,ګرول,шкребти
1065,lecken::V,څټل,лизати
1066,beißen::V,چیچل,кусати
1067,abreißen::V,شکول,відірвати
1068,abschneiden::V,پرېکول,відрізати
1069,binden::V,تړل,в’язати
1070,stecken::V,ټومبل,увіткнути
1071,brechen::V,ماتول,зламати
1072,klopfen::V,ټکول,стукати
1073,hauen::V,ټکول,бити
1074,kleben::V,نښلول,клеїти
1075,kleben::V,سرېښول,клеїти
1076,reiben::V,مږل,терти
1077,streichen::V,مښل,намазати
1078,schleifen::V,تېره کول,точити
1079,schneiden::V,غوڅول,різати
1080,schneiden::V,پرېکول,різати
1081,rütteln::V,خوڅول,хитати
1082,schütteln::V,ښورول,трясти
1083,schwenken::V,خوڅول,махати
1084,schütten::V,اچول,налити
1085,schütten::V,تویول,налити
1086,füllen::V,ډکول,наповнити
1087,einwickeln::V,پېچل,загорнути
1088,einwickeln::V,نغښتل,загорнути
1089,tragen::V,وړل,нести
1090,schleppen::V,وړل,тягти
1091,ziehen::V,کښل,тягнути
1092,aufbewahren::V,ساتل,зберігати
1093,werfen::V,اچول,кидати
1094,werfen::V,غورځول,кидати
1095,fangen::V,نیول,ловити
1096,fangen::V,ګیرول,ловити
1097,packen::V,نیول,схопити
1098,verstecken::V,پټول,сховати
1099,teilen::V,وېشل,розділити
1100,teilen::V,تقسیمول,розділити
1101,schicken::V,لېږل,посилати
1102,schicken::V,استول,посилати
1103,bringen::V,راوړل,принести
1104,hinzufügen::V,زیاتول,додати
1105,bekommen::V,حاصلول,дістати
1106,erhalten::V,اخیستل,одержати
1107,nehmen::V,نیول,взяти
1108,nehmen::V,اخيستل,взяти
1109,wählen::V,خوښول,вибрати
1110,auswählen::V,چنده کول,відібрати
1111,bewahren::V,ساتل,зберегти
1112,behindern::V,مانع کېدل,перешкоджати
1113,behindern::V,ممانعت کول,перешкоджати
1114,verderben::V,خرابېدل,зіпсувати
1115,beschädigen::V,ورانول,зашкодити
1116,zerbrechen::V,ماتول,розбити
1117,zerreißen::V,څیرې کول,розірвати
1118,zerstören::V,ړنګول,зруйнувати
1119,zerstören::V,ورانول,зруйнувати
1120,verbrennen::V,سوځول,спалити
1121,geben::V,ورکول,дати
1122,reichen::V,ورکول,передати
1123,schenken::V,بښل,дарувати
1124,versprechen::V,لوز کول,обіцяти
1125,wünschen::V,غوښتل,бажати
1126,loben::V,ستایل,хвалити
1127,loben::V,تمجید کول,хвалити
1128,küssen::V,ښکلول,цілувати
1129,wiegen::V,زنګول,качати
1130,zudecken::V,پوښول,накрити
1131,wecken::V,ويښول,розбудити
1132,zeigen::V,ښودل,показати
1133,führen::V,بیول,вести
1134,lehren::V,درس ورکول,вчити
1135,lehren::V,تعلیم ورکول,вчити
1136,unterrichten::V,درس ورکول,викладати
1137,aufziehen::V,روزل,виховати
1138,leiten::V,رهبری کول,керувати
1139,leiten::V,لارښوونه کول,керувати
1140,antreiben::V,چټک کول,підганяти
1141,lassen::V,اړکول,змусити
1142,einladen::V,بلل,запросити
1143,vereinigen::V,متحد کول,об’єднати
1144,vereinigen::V,یوځای کول,об’єднати
1145,besuchen::V,کتنه کول,завітати
1146,besuchen::V,کتنه کول,відвідати
1147,treffen::V,ليدل,зустріти
1148,treffen::V,تلقی کول,зустріти
1149,sich versammeln::V,راغونډېدل,зібратися
1150,spielen::V,لوبه کول,грати
1151,singen::V,سندرې وېل,співати
1152,tanzen::V,ګډېدل,танцювати
1153,sich trennen::V,بېلېدل,розлучитися
1154,verlassen::V,ترک کول,покинути
1155,retten::V,نجات ورکول,врятувати
1156,bewachen::V,ساتل,охороняти
1157,bewachen::V,حفاظت کول,охороняти
1158,schützen::V,ژغورل,уберігати
1159,verteidigen::V,دفاع کول,захистити
1160,sich schlagen::V,جنګېدل,битися
1161,sich schlagen::V,جنګېدل,дратися
1162,schießen::V,ویشتل,стріляти
1163,siegen::V,غالبېدل,перемогти
1164,ärgern::V,خپه کول,сердити
1165,schlagen::V,وهل,ударити
1166,treten::V,په لغته وهل,штовхати
1167,stechen::V,ټومبل,вколоти
1168,stoßen::V,ټېل وهل,штовхнути
1169,stoßen::V,پوری وهل,штовхнути
1170,stehlen::V,تښتول,украсти
1171,stehlen::V,غلا کول,украсти
1172,stören::V,ماتول,перешкодити
1173,belästigen::V,ځورول,докучати
1174,belästigen::V,تکلیف ورکول,докучати
1175,verbergen::V,پټول,сховати
1176,täuschen::V,تېرایستل,обдурити
1177,täuschen::V,خطا ایستل,обдурити
1178,betrügen::V,غولول,зшахраювати
1179,töten::V,وژل,убити
1180,töten::V,مړ کول,убити
1181,wohnen::V,اوسېدل,жити
1182,wohnen::V,اوسېدل,мешкати
1183,arbeiten::V,کار کول,працювати
1184,sammeln::V,راټولول,зібрати
1185,sammeln::V,راغونډول,зібрати
1186,pflücken::V,شکول,зривати
1187,jagen::V,ښکار کول,полювати
1188,fischen::V,کب نيول,рибалити
1189,fassen::V,نیول,піймати
1190,fassen::V,ګیرول,піймати
1191,hüten::V,پوول,пасти
1192,treiben::V,بیول,гнати
1193,anbinden::V,تړل,прив’язати
1194,füttern::V,خوراک ورکول,годувати
1195,füttern::V,خوراک ورکول,харчувати
1196,melken::V,لوشل,доїти
1197,hacken::V,پی کول,рубати
1198,gießen::V,اوبه کول,полити
1199,reifen::V,رسېدل,дозріти
1200,zubereiten::V,تیارول,зготовити
1201,zubereiten::V,تیارول,приготувати
1202,kochen::V,پخول,варити
1203,kochen::V,پخول,готувати
1204,backen::V,پخول,пекти
1205,braten::V,وريتول,смажити
1206,umrühren::V,لړل,переміщати
1207,stricken::V,اوبدل,в’язати
1208,nähen::V,ګنډل,шити
1209,färben::V,رنګول,пофарбувати
1210,reinigen::V,صافول,очистити
1211,waschen::V,مینځل,мити
1212,abwischen::V,وچول,витерти
1213,spülen::V,کنګالول,полоскати
1214,fegen::V,جارو کول,підмітати
1215,kehren::V,جارو کول,мести
1216,baden::V,لمبېدل,купатися
1217,sich waschen::V,ځان مينځل,митися
1218,ausziehen::V,کښل,зняти
1219,ausziehen::V,ایستل,зняти
1220,anziehen::V,اغوستل,надіти
1221,sich anziehen::V,کالی اغوستل,одягтися
1222,sich anziehen::V,کالی اغوستل,одягнутися
1223,kämmen::V,ګمنځول,зачесати
1224,schmücken::V,ښکلی کول,оздобити
1225,sagen::V,وېل,сказати
1226,sprechen::V,وېل,говорити
1227,sprechen::V,غږېدل,говорити
1228,reden::V,ګړېدل,розмовляти
1229,reden::V,خبرې کول,розмовляти
1230,sich unterhalten::V,خبری کول,бесідувати
1231,fragen::V,پوښتنه کول,запитати
1232,bitten::V,غوښتل,просити
1233,erzählen::V,کيسه کول,розповісти
1234,erzählen::V,حکايت کول,розповісти
1235,mitteilen::V,خبرول,повідомити
1236,mitteilen::V,خبر ورکول,повідомити
1237,nennen::V,نوم ايښودل,назвати
1238,rufen::V,بلل,кликати
1239,prahlen::V,لاپې وهل,хвалитися
1240,übersetzen::V,ژباړل,перекласти
1241,übersetzen::V,ترجمه کول,перекласти
1242,denken::V,فکر کول,думати
1243,denken::V,فکر کول,мислити
1244,glauben::V,باور کول,вірити
1245,bemerken::V,لیدل,помітити
1246,erkennen::V,پېژندل,пізнати
1247,begreifen::V,رسېدل,осягнути
1248,begreifen::V,پوهېدل,осягнути
1249,verstehen::V,پوهېدل,почути
1250,lernen::V,زده کول,навчатися
1251,lernen::V,درس لوستل,навчатися
1252,wissen::V,پوهېدل,знати
1253,sich erinnern an::V,یادول,пам’ятати
1254,sich erinnern an::V,په یاد راوړل,пам’ятати
1255,vergessen::V,هېرول,забути
1256,messen::V,اندازه کول,міряти
1257,zählen::V,شمارل,лічити
1258,rechnen::V,حسابول,рахувати
1259,lesen::V,لوستل,читати
1260,malen::V,رسمول,малювати
1261,zeichnen::V,رسمول,рисувати
1262,schreiben::V,لیکل,писати
1263,besitzen::V,لرل,мати
1264,kaufen::V,رانیول,купити
1265,verkaufen::V,خرڅول,продати
1266,bezahlen::V,تأدیه کول,заплатити
1267,zahlen::V,کسات اخيستل,платити
1268,beherrschen::V,تسلط لرل,володіти
1269,ertragen::V,زغمل,витерпіти
1270,Barsch::N,,окунь
1271,Hecht::N,,щука
