,Concept_ID,sv,mrj
781,hier::ADV,här,тиштӹ
782,hierhin::ADV,hit,тишкӹ
783,von hier::ADV,härifrån,тишец
784,von hier::ADV,härifrån,тишецӹн
785,dort::ADV,där,тӹштӹ
786,dorthin::ADV,dit,тӹшкӹ
787,dorthin::ADV,dit,тӹшкӹлӓ
788,geradeaus::ADV,rätt fram,вик
789,geradeaus::ADV,rätt fram,тура
790,vorwärts::ADV,fram,анзыкы
791,vorwärts::ADV,framåt,анзыкы
792,rückwärts::ADV,baklänges,мӹнгеш
793,zurück::ADV,tillbaka,мӹнгеш
794,unten::ADV,nere,ӱлнӹ
795,unten::ADV,nere,лӹвӓлнӹ
796,unten::ADV,nedanför,ӱлнӹ
797,unten::ADV,nedanför,лӹвӓлнӹ
798,hinab::ADV,ned,ӱлӹкӹ
799,hinab::ADV,ned,лӹвӓкӹ
800,hinab::ADV,nedåt,ӱлӹкӹ
801,hinab::ADV,nedåt,лӹвӓкӹ
802,oben::ADV,ovan,вӹлнӹ
803,oben::ADV,ovanpå,вӹлнӹ
804,hinauf::ADV,upp,кӱшкӹлӓ
805,hinauf::ADV,upp,кӱш
806,hinauf::ADV,uppåt,кӱшкӹлӓ
807,hinauf::ADV,uppåt,кӱш
808,überall::ADV,överallt,йӹлт
809,überall::ADV,överallt,цилӓ вӓре
810,nicht::ADV,ej,уке
811,nicht::ADV,inte,уке
812,ein wenig::ADV,litet,изиш
813,ein wenig::ADV,litet,иклаштык
814,kaum::ADV,knappt,цылик
815,kaum::ADV,knappt,чучок-чучок
816,kaum::ADV,knappast,цылик
817,kaum::ADV,knappast,чучок-чучок
818,sehr::ADV,mycket,чоте
819,so::ADV,så,тенге
820,so::ADV,så,тенгелӓ
821,noch::ADV,än,мол
822,noch::ADV,än,моло
823,noch::ADV,ännu,мол
824,noch::ADV,ännu,моло
825,nur::ADV,bara,веле
826,nur::ADV,endast,веле
827,schon::ADV,redan,уже
828,schon::ADV,redan,ӹнде
829,wieder::ADV,åter,уэш
830,vergebens::ADV,förgäves,зря
831,vergebens::ADV,förgäves,ӹзрӓ
832,vergebens::ADV,förgäves,ӹзӹрӓ
833,vor::PRP,utanför,анзыц
834,vor::PRP,utanför,анзыцын
835,hinter::PRP,bakom,шайылан
836,hinter::PRP,bakom,шайылный
837,unter::PRP,under,лӹвӓкӹ
838,durch::PRP,genom,вашт
839,durch::PRP,igenom,вашт
840,neben::PRP,bredvid,сага
841,neben::PRP,vid sidan av,сага
842,zwischen::PRP,mellan,лош
843,zwischen::PRP,mellan,лошкы
844,wegen::PRP,på grund av,мычыц
845,dies::PRN,detta,тидӹ
846,dies::PRN,detta,ти
847,das::PRN,det,тидӹ
848,das::PRN,det,ти
849,alles::PRN,allt,цилӓ
850,ich::PRN,jag,мый
851,du::PRN,du,тӹнь
852,er::PRN,han,тӹдӹ
853,wir::PRN,vi,мӓ
854,ihr::PRN,ni,вӓ
855,sie::PRN,de,нӹнӹ
856,was::FPRN,vad,ма
857,wer::FPRN,vem,кӱ
858,wo::FADV,var,кышан
859,wo::FADV,var,кыштакен
860,wohin::FADV,vart,кышкы
861,wie::FADV,hur,кыце
862,warum::FADV,varför,малын
863,wieviel::FNUM,hur mycket,кынар
864,wieviel::FNUM,hur mycket,кынары
865,wieviel::FNUM,hur mycket,кынаркы
866,eins::NUM,en,иктӹ
867,eins::NUM,en,иктӹт
868,eins::NUM,ett,иктӹ
869,eins::NUM,ett,иктӹт
870,zwei::NUM,två,кок
871,zwei::NUM,två,кокты
872,drei::NUM,tre,кым
873,drei::NUM,tre,кымыт
874,vier::NUM,fyra,нӹл
875,fünf::NUM,fem,вӹц
876,sechs::NUM,sex,куд
877,sechs::NUM,sex,кудытмозн
878,sieben::NUM,sju,шӹм
879,sieben::NUM,sju,шӹмӹт
880,acht::NUM,åtta,кӓндӓкш
881,acht::NUM,åtta,кӓндӓкшӹ
882,neun::NUM,nio,ӹндекшшӱдӹ
883,zehn::NUM,tio,лу
884,elf::NUM,elva,луатик
885,elf::NUM,elva,луатиктӹ
886,zwölf::NUM,tolv,луаткок
887,zwölf::NUM,tolv,луаткокты
888,zwanzig::NUM,tjugo,коклы
889,dreißig::NUM,trettio,кымлы
890,vierzig::NUM,fyrtio,нӹллӹ
891,fünfzig::NUM,femtio,вӹцлӹ
892,sechzig::NUM,sextio,кудлу
893,siebzig::NUM,sjuttio,шӹмлу
894,achtzig::NUM,åttio,кӓндӓкшлу
895,neunzig::NUM,nittio,ӹндекшлу
896,hundert::NUM,hundra,шӱдӹ
897,tausend::NUM,tusen,тӹжем
898,und::CNJ,och,дöн
899,oder::CNJ,eller,льывы
900,stehen::V,stå,шалшаг
901,sitzen::V,sitta,шӹнзӓш
902,liegen::V,ligga,киӓш
903,hängen::V,hänga,кечӓш
904,werden::V,bli,шагалаш
905,passieren::V,ske,ӹштӓ́лтӓш
906,passieren::V,hända,ӹштӓ́лтӓш
907,beginnen::V,börja,тӹнгӓлӓлтӓш
908,enden::V,ända,пӹтӓш
909,wechseln::V,växla,весемӓш
910,wechseln::V,växla,весемӓлтӓш
911,aufgehen[Sonne]::V,gå upp,авараш
912,untergehen[Sonne]::V,gå ned,шӹ́нзӓш
913,scheinen[Sonne]::V,skina,сотемдӓрӓш
914,donnern::V,dundra,хӹдӹртӓш
915,wehen::V,blåsa,ӹфӹлӓш
916,strömen::V,forsa,йогащ
917,strömen::V,strömma,йогащ
918,fließen::V,flyta,йогащ
919,sich drehen::V,snurra,пöрдӓш
920,schwanken::V,vackla,лыпшалташ
921,schwingen::V,svinga,кӓчӓйӓш
922,fallen::V,falla,кенвазаш
923,fallen::V,falla,шынгалташ
924,brennen::V,brinna,йылаш
925,rauchen::V,ryka,шыпшаш
926,regnen::V,regna,юраш
927,gefrieren::V,frysa,гӓш
928,gefrieren::V,frysa,кӹлмаш
929,tauen::V,töa,шылаш
930,schmelzen::V,smälta,шӹрӓнӓш
931,trocknen::V,torka,кошкаш
932,sieden::V,koka,шолаш
933,sieden::V,sjuda,шолаш
934,faulen::V,ruttna,шӱӓш
935,verfaulen::V,ruttna,йӓнгӓрӓлтӓш
936,reißen::V,brista,кышкедӓлтӓш
937,versinken::V,sjunka,ва́лаш
938,vergehen::V,förgå,эртӓш
939,erscheinen::V,synas,каяш
940,erscheinen::V,visa sig,каяш
941,verschwinden::V,försvinna,ямаш
942,sinken::V,sjunka,пычаш
943,abnehmen::V,avta,чӹдемӓш
944,abnehmen::V,avta,кöтӹргӓш
945,abnehmen::V,minskas,чӹдемӓш
946,abnehmen::V,minskas,кöтӹргӓш
947,zunehmen::V,tilltaga,когоэмӓш
948,steigen::V,stiga,лӱлта́лташ
949,wachsen::V,växa,кушкаш
950,glänzen::V,glimma,йӹлгӹжӓш
951,funkeln::V,tindra,валгалташ
952,funkeln::V,gnistra,валгалташ
953,lärmen::V,bråka,юкланаш
954,lärmen::V,väsnas,юкланаш
955,läuten::V,ringa,цоргаш
956,klingeln::V,ringa,цоргаш
957,klirren::V,klirra,цонгырталгаш
958,brausen::V,brusa,ышдымыла́наш
959,rauschen::V,susa,шу́жгаш
960,klingen::V,låta,йо́нгаш
961,klingen::V,klinga,йо́нгаш
962,bellen::V,skälla,опташ
963,heulen::V,yla,урмыжаш
964,heulen::V,tjuta,урмыжаш
965,blasen::V,blåsa,ӹфӹлӓш
966,pfeifen::V,vissla,ши́шкаш
967,schreien::V,skrika,уташ
968,schreien::V,skrika,саслаш
969,schreien::V,skrika,варгынзаш
970,stöhnen::V,stöna,ӹнгӹрӓш
971,zittern::V,darra,цӹтӹрӓш
972,zittern::V,skälva,цӹтӹрӓш
973,leben::V,leva,ӹлӓш
974,geboren werden::V,födas,шачаш
975,atmen::V,andas,шӱлӓш
976,trinken::V,dricka,йӱӓш
977,essen::V,äta,качкаш
978,schlucken::V,svälja,нелӓш
979,müde werden::V,tröttna,янгылаш
980,einschlafen::V,somna,амален кеӓш
981,schlafen::V,sova,амалаш
982,aufwachen::V,vakna,понгыжалташ
983,aufstehen::V,stiga upp,кӹньӹл шагалаш
984,sich erholen::V,repa sig,кӓнаш
985,sich erholen::V,hämta sig,кӓнаш
986,krank werden::V,insjukna,церлӓнен вазаш
987,krank sein::V,vara sjuk,церлӓнӓш
988,krank sein::V,vara sjuk,ясланаш
989,krank sein::V,vara sjuk,ясыланаш
990,schmerzen::V,smärta,каршташ
991,schmerzen::V,göra ont,каршташ
992,husten::V,hosta,кахыраш
993,genesen::V,tillfriskna,паремӓш
994,genesen::V,tillfriskna,тöрлӓнӓш
995,sterben::V,dö,вазын колаш
996,umkommen::V,omkomma,пӹтӓш
997,sich bewegen::V,röra sig,кашташ
998,sich rühren::V,röra på sig,тӓрвӓнӓш
999,sich erheben::V,resa sig,кӹньӹлӓш
1000,sich setzen::V,sätta sig,шӹнзӓш
1001,hinfallen::V,falla omkull,кенвазаш
1002,hinfallen::V,falla omkull,шынгалташ
1003,laufen::V,löpa,кашташ
1004,schreiten::V,skrida,ашкедӓш
1005,spazierengehen::V,promenera,мадын кашташ
1006,eilen::V,ila,вӓшкӓш
1007,sich beeilen::V,skynda sig,вӓшкӓш
1008,sich beeilen::V,skynda sig,талашаш
1009,sausen::V,susa,хойхаланаш
1010,sausen::V,susa,хояш
1011,rennen::V,löpa,кыргыжаш
1012,rennen::V,springa,кыргыжаш
1013,springen::V,hoppa,тӹршештӓш
1014,klettern::V,klättra,ку́заш
1015,schaukeln::V,gunga,лыпшалташ
1016,kriechen::V,kräla,авалянаш
1017,kriechen::V,kräla,ньыжиклӓш
1018,schwimmen::V,simma,илӓш
1019,tauchen::V,dyka,цымаш
1020,rudern::V,ro,шуалташ
1021,fahren::V,köra,кеӓш
1022,fliegen::V,flyga,чонгештӓш
1023,gehen::V,gå,кеӓш
1024,weggehen::V,gå bort,кеӓш
1025,abfahren::V,resa,кеӓш
1026,abfahren::V,avresa,кеӓш
1027,anhalten::V,stanna,цӓрнӓш
1028,hineingehen::V,gå in,пыраш
1029,eintreten::V,träda in,пыраш
1030,kommen::V,komma,толаш
1031,ankommen::V,ankomma,шоаш
1032,zurückkommen::V,återkomma,пöртӹлӓш
1033,bleiben::V,bli,кодаш
1034,bleiben::V,förbli,кодаш
1035,warten::V,vänta,вычаш
1036,erwarten::V,vänta,вычаш
1037,suchen::V,leta,кӹчӓлӓш
1038,finden::V,finna,моаш
1039,versuchen::V,försöka,путаяш
1040,versuchen::V,försöka,цацаш
1041,vorbereiten::V,förbereda,поспейӹктӓш
1042,lieben::V,älska,яраташ
1043,mögen::V,tycka om,яраташ
1044,lachen::V,skratta,ваштылаш
1045,rühren::V,röra,тӓрвӓтӓш
1046,weinen::V,gråta,мӓгӹрӓш
1047,schimpfen::V,skälla,свырседӓлӓш
1048,sich ärgern::V,förargas,шӹдешкӓш
1049,sich fürchten::V,vara rädd,лӱдӓш
1050,fürchten::V,frukta,лӱдӓш
1051,fliehen::V,fly,кыргыжаш
1052,fliehen::V,rymma,кыргыжаш
1053,flüchten::V,fly,кыргыж шӹлӓш
1054,sehen::V,se,ужаш
1055,anschauen::V,se på,анжалаш
1056,anschauen::V,betrakta,анжалаш
1057,ansehen::V,åse,анжаш
1058,hören::V,höra,колаш
1059,zuhören::V,höra på,колышташ
1060,zuhören::V,lyssna till,колышташ
1061,probieren::V,smaka,тотештӓш
1062,probieren::V,smaka,подыл анжаш
1063,probieren::V,smaka på,тотештӓш
1064,probieren::V,smaka på,подыл анжаш
1065,riechen::V,lukta,ӱпшӹнзӓш
1066,fühlen::V,känna,шижӓш
1067,scheinen::V,verka,каяш
1068,scheinen::V,tyckas,каяш
1069,zu sehen sein::V,synas,каяш
1070,zu sehen sein::V,kunna ses,каяш
1071,vernehmen::V,få veta,колын колташ
1072,vernehmen::V,förnimma,колын колташ
1073,frieren::V,frysa,кӹлмаш
1074,frieren::V,frysa,тӹнгӹргӓш
1075,tun::V,göra,ӹштӓш
1076,können::V,kunna,кердӓш
1077,wollen::V,vilja,жалаяш
1078,anfangen::V,börja,тӹнгӓлӓш
1079,beenden::V,avsluta,пӹтӓрӓш
1080,aufhören::V,sluta,цӓрнӓш
1081,aufhören::V,upphöra,цӓрнӓш
1082,gelingen::V,lyckas,цӓш лиӓш
1083,geraten::V,bli,лиӓш
1084,öffnen::V,öppna,пачаш
1085,schließen::V,låsa,чӱчӓш
1086,schließen::V,stänga,чӱчӓш
1087,stellen::V,ställa,шӹндӓш
1088,setzen::V,sätta,шӹндӓш
1089,legen::V,lägga,опташ
1090,legen::V,lägga,пиштӓш
1091,berühren::V,beröra,тӹкӓлӓш
1092,verbinden::V,förbinda,пидӓш
1093,bedecken::V,täcka,леведӓш
1094,bedecken::V,betäcka,леведӓш
1095,aufhängen::V,hänga,сӓкӓш
1096,aufhängen::V,hänga upp,сӓкӓш
1097,anzünden::V,tända,чӱктӓш
1098,anzünden::V,antända,чӱктӓш
1099,anzünden::V,tända på,чӱктӓш
1100,aufheben::V,lyfta,кузыкташ
1101,zurücklassen::V,lämna,кодаш
1102,zurücklassen::V,efterlämna,кодаш
1103,verlieren::V,mista,ямдаш
1104,verlieren::V,förlora,ямдаш
1105,fallen lassen::V,tappa,кенвацтараш
1106,fallen lassen::V,släppa,кенвацтараш
1107,machen::V,göra,ӹштӓш
1108,herstellen::V,tillverka,йӓмдӹлӓш
1109,herstellen::V,framställa,йӓмдӹлӓш
1110,bauen::V,bygga,ӹштӓш
1111,reparieren::V,reparera,чиняш
1112,reparieren::V,reparera,алалаш
1113,verbessern::V,rätta,яжоэмден шӹндӓш
1114,verbessern::V,förbättra,яжоэмден шӹндӓш
1115,ändern::V,ändra,вашталташ
1116,ändern::V,förändra,вашталташ
1117,graben::V,gräva,капаяш
1118,beugen::V,böja,лывырташ
1119,beugen::V,böja,каклярташ
1120,biegen::V,böja,лывырташ
1121,biegen::V,kröka,лывырташ
1122,drehen::V,vrida,сӓрӓш
1123,drehen::V,vrida,сӓрӹкӓлӓш
1124,wenden::V,vända,сӓрӓлӓш
1125,umdrehen::V,vrida om,сӓрӓлӓш
1126,heben::V,häva,лӱктӓш
1127,hochheben::V,lyfta,кузыкташ
1128,ergreifen::V,gripa,хватяш
1129,halten::V,hålla,кычаш
1130,drücken::V,trycka,темдӓш
1131,schieben::V,skjuta,шӹкӓш
1132,kratzen::V,riva,нӹжӓш
1133,kratzen::V,skrapa,нӹжӓш
1134,lecken::V,slicka,нылаш
1135,beißen::V,bita,пыралаш
1136,abreißen::V,slita_av,кӹрӓш
1137,abreißen::V,slita_av,кышкед нӓлӓш
1138,abreißen::V,riva_av,кӹрӓш
1139,abreißen::V,riva_av,кышкед нӓлӓш
1140,abschneiden::V,skära av,шулаш
1141,abschneiden::V,skära av,лаштыклаш
1142,binden::V,binda,пидӓш
1143,stecken::V,sticka,шыралаш
1144,brechen::V,bryta,тодылаш
1145,brechen::V,bryta,пыдырташ
1146,brechen::V,brista,тодылаш
1147,brechen::V,brista,пыдырташ
1148,klopfen::V,banka,рушткаш
1149,klopfen::V,klappa,рушткаш
1150,hauen::V,hugga,шелӹштӓш
1151,kleben::V,klistra,клейӓш
1152,reiben::V,gnida,нӹжӓш
1153,streichen::V,smörja,шӹрӓш
1154,schleifen::V,slipa,шымаш
1155,schneiden::V,skära,пӹчкӓш
1156,schneiden::V,klippa,пӹчкӓш
1157,rütteln::V,skaka,мыльгыкташ
1158,schütteln::V,rista,цӹтӹртӓш
1159,schütteln::V,rista,мыльгыкташ
1160,schwenken::V,svänga,машыяш
1161,schütten::V,hälla,опталаш
1162,füllen::V,fylla,темӓш
1163,einwickeln::V,slå in,пӹтӹрӓ́лӓш
1164,einwickeln::V,veckla in,пӹтӹрӓ́лӓш
1165,tragen::V,bära,намалаш
1166,schleppen::V,släpa,шӹдӹрӓш
1167,ziehen::V,dra,шыпшаш
1168,aufbewahren::V,förvara,перегӓш
1169,aufbewahren::V,ta vara på,перегӓш
1170,werfen::V,kasta,кӹшкӓш
1171,fangen::V,fånga,кычаш
1172,packen::V,gripa,хватяш
1173,packen::V,gripa tag,хватяш
1174,verstecken::V,gömma,шӹлтӓш
1175,teilen::V,dela,пайылаш
1176,schicken::V,skicka,колташ
1177,bringen::V,bringa,кандаш
1178,hinzufügen::V,tillägga,
1179,bekommen::V,få,лыкташ
1180,bekommen::V,erhålla,лыкташ
1181,erhalten::V,få,получаяш
1182,erhalten::V,erhålla,получаяш
1183,nehmen::V,ta,налаш
1184,nehmen::V,taga,налаш
1185,wählen::V,välja,айыраш
1186,auswählen::V,utvälja,айыраш
1187,bewahren::V,bevara,перегӓш
1188,behindern::V,hindra,мешӓйӓш
1189,behindern::V,förhindra,мешӓйӓш
1190,verderben::V,förstöra,портяш
1191,beschädigen::V,skada,шушырташ
1192,zerbrechen::V,bryta isär,пыдырташ
1193,zerbrechen::V,bryta sönder,пыдырташ
1194,zerreißen::V,riva sönder,кӹрӓш
1195,zerreißen::V,slita sönder,кӹрӓш
1196,zerstören::V,förstöra,шӓлӓтӓш
1197,verbrennen::V,bränna,йылаташ
1198,verbrennen::V,bränna,йылалташ
1199,verbrennen::V,bränna upp,йылаташ
1200,verbrennen::V,bränna upp,йылалташ
1201,geben::V,ge,пуаш
1202,reichen::V,räcka,пуаш
1203,schenken::V,skänka,подараш
1204,versprechen::V,lova,сöрӓш
1205,wünschen::V,önska,жалаяш
1206,loben::V,lova,хваляш
1207,loben::V,beröma,хваляш
1208,küssen::V,pussa,шышшалаш
1209,wiegen::V,vagga,лӱнгӓлтӓш
1210,zudecken::V,täcka,пиштӓш
1211,wecken::V,väcka,понгыжалтараш
1212,zeigen::V,visa,анжыкташ
1213,führen::V,föra,видӓш
1214,lehren::V,lära,тымдаш
1215,unterrichten::V,undervisa,тымдаш
1216,aufziehen::V,uppfostra,кушташ
1217,leiten::V,leda,видӓш
1218,leiten::V,leda,вуйлаташ
1219,leiten::V,leda,вуйлалташ
1220,antreiben::V,driva på,талаштараш
1221,lassen::V,få att,-ыкт
1222,einladen::V,bjuda,ӱжӓш
1223,einladen::V,inbjuda,ӱжӓш
1224,vereinigen::V,förena,иктештӓш
1225,besuchen::V,besöka,толаш
1226,treffen::V,möta,вӓшлиӓш
1227,treffen::V,möta,вӓшлиӓлтӓш
1228,treffen::V,träffa,вӓшлиӓш
1229,treffen::V,träffa,вӓшлиӓлтӓш
1230,sich versammeln::V,församla sig,цымыргаш
1231,spielen::V,leka,мадаш
1232,spielen::V,spela,мадаш
1233,singen::V,sjunga,мыраш
1234,tanzen::V,dansa,кушташ
1235,sich trennen::V,skiljas,айырлаш
1236,verlassen::V,lämna,шуаш
1237,verlassen::V,överge,шуаш
1238,retten::V,rädda,ытараш
1239,bewachen::V,bevaka,оролаш
1240,schützen::V,skydda,перегӓш
1241,schützen::V,beskydda,перегӓш
1242,verteidigen::V,försvara,перегӓш
1243,sich schlagen::V,slåss,шидӓлӓш
1244,sich schlagen::V,slåss,шиэдӓлӓш
1245,schießen::V,skjuta,лӱӓш
1246,siegen::V,segra,сӹнгӓш
1247,ärgern::V,förarga,шӹдештӓрӓш
1248,schlagen::V,slå,пӓрен колташ
1249,schlagen::V,slå,хӹрӹктен колташ
1250,treten::V,sparka,чымаш
1251,stechen::V,sticka,пышкылаш
1252,stoßen::V,stöta,шыркедӓш
1253,stehlen::V,stjäla,шолышт толаш
1254,stören::V,störa,ӓрештӹлӓш
1255,belästigen::V,genera,кӓньӹсӹрлӓндӓрӓш
1256,belästigen::V,genera,шытырланыкташ
1257,belästigen::V,besvära,кӓньӹсӹрлӓндӓрӓш
1258,belästigen::V,besvära,шытырланыкташ
1259,verbergen::V,dölja,шӹлтӓш
1260,täuschen::V,vilseleda,алталаш
1261,täuschen::V,vilseleda,аталаш
1262,betrügen::V,bedra,мошеньӹчӓйӓш
1263,töten::V,döda,пуштын шуаш
1264,wohnen::V,bo,ӹлӓш
1265,arbeiten::V,arbeta,пӓшӓлӓш
1266,arbeiten::V,arbeta,ровотаяш
1267,sammeln::V,samla,погаш
1268,pflücken::V,plocka,кӹрӓш
1269,jagen::V,jaga,охотничӓйӓш
1270,fischen::V,fiska,кол кычаш
1271,fassen::V,fånga,кычаш
1272,hüten::V,vakta,кӹтӓш
1273,treiben::V,driva,шуруяш
1274,anbinden::V,binda fast,ялшташ
1275,anbinden::V,binda fast,ялышташ
1276,füttern::V,fodra,пукшаш
1277,melken::V,mjölka,шыпшылаш
1278,hacken::V,hacka,роаш
1279,gießen::V,hälla,шӓвӓш
1280,gießen::V,vattna,шӓвӓш
1281,reifen::V,mogna,кӱӓш
1282,reifen::V,mogna,поспейӓш
1283,zubereiten::V,tillaga,йӓмдӹлӓш
1284,zubereiten::V,tillreda,йӓмдӹлӓш
1285,kochen::V,koka,шолташ
1286,backen::V,baka,кӱктӓш
1287,braten::V,steka,жӓрӓш
1288,umrühren::V,röra om,намалаш
1289,stricken::V,sticka,пидӓш
1290,nähen::V,sy,ыргаш
1291,färben::V,färga,пидӓш
1292,reinigen::V,rensa,чиӓлтӓш
1293,reinigen::V,rengöra,чиӓлтӓш
1294,waschen::V,tvätta,мышкаш
1295,abwischen::V,torka av,ӹштӓш
1296,spülen::V,spola,шӱӓлтӓш
1297,spülen::V,skölja,шӱӓлтӓш
1298,fegen::V,feja,ӹштӓш
1299,kehren::V,sopa,ӹштӓш
1300,baden::V,bada,нӱштӹлӓш
1301,sich waschen::V,tvätta sig,мышкылташ
1302,ausziehen::V,ta av,кыдашаш
1303,anziehen::V,ta på,чиӓш
1304,sich anziehen::V,klä på sig,чиӓш
1305,kämmen::V,kamma,шерӓш
1306,schmücken::V,pynta,цеверемдӓш
1307,schmücken::V,smycka,цеверемдӓш
1308,sagen::V,säga,манаш
1309,sagen::V,säga,келесӓш
1310,sprechen::V,tala,манаш
1311,reden::V,tala,шайышташ
1312,reden::V,prata,шайышташ
1313,sich unterhalten::V,prata,хытыраш
1314,sich unterhalten::V,prata,хытыргаш
1315,fragen::V,fråga,ядаш
1316,fragen::V,spörja,ядаш
1317,bitten::V,be,ядаш
1318,erzählen::V,berätta,келесӓш
1319,mitteilen::V,meddela,попаш
1320,mitteilen::V,meddela,увертӓш
1321,mitteilen::V,meddela,увертӓрӓш
1322,nennen::V,kalla,лӹмдӓш
1323,rufen::V,ropa,ӱжӓш
1324,prahlen::V,pråla,хайзаш
1325,prahlen::V,pråla,шаргаланаш
1326,prahlen::V,skryta,хайзаш
1327,prahlen::V,skryta,шаргаланаш
1328,übersetzen::V,tolka,вашташ
1329,übersetzen::V,översätta,вашташ
1330,denken::V,tänka,машанаш
1331,glauben::V,tro,ӹнянӓш
1332,bemerken::V,uppmärksamma,цаклаш
1333,bemerken::V,lägga märke till,цаклаш
1334,erkennen::V,känna igen,пӓлӓш
1335,begreifen::V,begripa,ынгылаш
1336,verstehen::V,förstå,ынгылаш
1337,lernen::V,lära sig,тыменяш
1338,wissen::V,veta,пӓлӓш
1339,sich erinnern an::V,minnas,ышештӓрӓш
1340,sich erinnern an::V,komma ihåg,ышештӓрӓш
1341,vergessen::V,glömma,монден кодаш
1342,messen::V,mäta,висӓш
1343,zählen::V,räkna,шотаяш
1344,rechnen::V,räkna,шотаяш
1345,lesen::V,läsa,лыдаш
1346,malen::V,måla,рисуяш
1347,zeichnen::V,teckna,ыдырка́лаш
1348,schreiben::V,skriva,вазаш
1349,besitzen::V,äga,кы́чаш
1350,besitzen::V,besitta,кы́чаш
1351,kaufen::V,köpa,нӓлӓш
1352,verkaufen::V,sälja,выжалаш
1353,bezahlen::V,betala,тӱлӓш
1354,zahlen::V,betala,тӱлӓш
1355,beherrschen::V,behärska,кы́чаш
1356,ertragen::V,tåla,цӹтӓш
1357,ertragen::V,uthärda,цӹтӓш
