,Concept_ID,el,ta
630,lebendig::A,ζωντανός,பிழைப்பு
631,gut::A,καλός,நல்ல
632,schlecht::A,κακός,கெட்ட
633,richtig::A,σωστός,சரியான
634,schlimm::A,άσχημος,அருவருப்பான
635,wahr::A,αληθής,உண்மையான
636,wahr::A,αληθινός,உண்மையான
637,alt::A,παλιός,பழைய
638,neu::A,νέος,புதிய
639,neu::A,καινούργιος,புதிய
640,ehemalig::A,παλιός,முன்நாள்
641,alt[Lebewesen]::A,γέρος,வயதான
642,jung::A,νέος,இளமையான
643,arm::A,φτωχός,ஏழ்மையான
644,reich::A,πλούσιος,செல்வம் படைத்த
645,bekannt::A,γνωστός,பழக்கப்பட்ட
646,berühmt::A,περίφημος,புகழ்பெற்ற
647,berühmt::A,ξακουσμένος,புகழ்பெற்ற
648,fremd::A,ξένος,அயல் நாட்டு
649,verschieden::A,διαφορετικός,வித்தியாசமான
650,nah::A,κοντινός,பக்கத்தில் உள்ள
651,fern::A,μακριά,தொலை தூரத்தில்
652,linker::A,αριστερός,மீந்திருக்கும்
653,rechter::A,δεξιός,வலதுபக்கம்
654,anderer::A,άλλος,மற்ற
655,erster::A,πρώτος,முதனமையான
656,zweiter::A,δεύτερος,இரண்டாவது
657,dritter::A,τρίτος,மூன்றாவது
658,letzter::A,τελευταίος,கடைசி
659,allein::ADV,μόνος,தனியாக
660,auf einmal::ADV,εφάπαξ,தடீரென்று
661,zusammen::ADV,μαζί,சேர்ந்து
662,lange::ADV,πολύν καιρό,அதிக நோம்
663,plötzlich::ADV,έξαφνα,தடீரென்று
664,sofort::ADV,αμέσως,உடனடியாக
665,später::ADV,αργότερα,பிறகு
666,jetzt::ADV,τώρα,இப்பொழது
667,heute::ADV,σήμερα,இன்று
668,morgen::ADV,αύριο,நாளைக்கு
669,bald::ADV,σε λίγο,சீக்கிரம்
670,bald::ADV,εντός ολίγου,சீக்கிரம்
671,dann::ADV,ύστερα,அப்பொழுது
672,gestern::ADV,χτες,நேற்று
673,einst::ADV,ποτέ,ஒரே முறை
674,einst::ADV,άλλοτε,ஒரே முறை
675,damals::ADV,τότε,அப்பொழுது
676,danach::ADV,μετά,பிற்பாடு
677,danach::ADV,ύστερα,பிற்பாடு
678,vorher::ADV,πριν,முன்பாக
679,vorher::ADV,προηγουμένως,முன்பாக
680,zuerst::ADV,πρώτα,முதலில்
681,einmal::ADV,μία φορά,ஒரே முறை
682,manchmal::ADV,κάποτε,சில நேரங்களில்
683,oft::ADV,συχνά,அடிக்கடி
684,oft::ADV,πολλές φορές,அடிக்கடி
685,immer::ADV,πάντα,எப்பொழுதும்
686,immer::ADV,πάντοτε,எப்பொழுதும்
687,niemals::ADV,ποτέ,ஒருபோதும் இல்லை
688,hier::ADV,εδώ,இங்கே
689,hierhin::ADV,εδώ,இவ்விடத்திற்கு
690,von hier::ADV,από δω,இனி
691,dort::ADV,εκεί,அங்கே
692,dorthin::ADV,προς τα κει,அவ்விடத்திற்கு
693,geradeaus::ADV,κατευθείαν,முன்னாலிருக்கும்
694,vorwärts::ADV,εμπρός,முன்புறமாக
695,rückwärts::ADV,πίσω,பின்னோக்கி
696,zurück::ADV,πίσω,பின்பக்கம்
697,unten::ADV,κάτω,கீழாக
698,hinab::ADV,προς τα κάτω,கீழ் நோக்கி
699,oben::ADV,πάνω,மேலே
700,oben::ADV,επάνω,மேலே
701,hinauf::ADV,προς τα πάνω,மேலே
702,überall::ADV,παντού,எல்லா இடத்திலும்
703,nicht::ADV,δεν,இல்லை
704,ein wenig::ADV,λιγάκι,கொஞ்சம்
705,kaum::ADV,μόλις,அரிதாக
706,sehr::ADV,πολύ,மிக்க
707,so::ADV,έτσι,மிகவும்
708,noch::ADV,ακόμα,இப்பொழுதும்
709,nur::ADV,μόνο,மட்டும்
710,schon::ADV,ήδη,ஏற்கனவே
711,schon::ADV,κιόλας,ஏற்கனவே
712,wieder::ADV,ξανά,மறுபடியும்
713,vergebens::ADV,μάταια,வீண்
714,vor::PRP,μπροστά σε,முன்
715,vor::PRP,μπροστά από,முன்
716,hinter::PRP,πίσω από ,பின்பக்கம்
717,unter::PRP,υπό,கீழே
718,unter::PRP,κάτω από,கீழே
719,durch::PRP,διά,ஊடே
720,durch::PRP,διά μέσου,ஊடே
721,neben::PRP,δίπλα σε,அடுத்து
722,zwischen::PRP,μεταξύ,இடையில்
723,zwischen::PRP,ανάμεσα σε,இடையில்
724,wegen::PRP,για,ஏனெனில்
725,wegen::PRP,λόγω,ஏனெனில்
726,dies::PRN,αυτό,இது
727,das::PRN,το,அது
728,alles::PRN,όλα,ஒவ்வொன்றும்
729,ich::PRN,εγώ,நான்
730,du::PRN,σύ,நீ
731,du::PRN,εσύ,நீ
732,er::PRN,αυτός,அவன்
733,wir::PRN,εμείς,நாம்
734,wir::PRN,εμείς,நாங்கள்
735,ihr::PRN,εσείς,நீங்கள்
736,sie::PRN,αυτοί,அவர்கள்
737,was::FPRN,τι,என்ன
738,wer::FPRN,ποιος,யார்
739,wo::FADV,πού,எங்கே
740,wohin::FADV,πού,எதற்கு
741,wohin::FADV,για πού,எதற்கு
742,wie::FADV,πώς,எப்படி
743,warum::FADV,γιατί,ஏன்
744,wieviel::FNUM,πόσος,எவ்வளவு
745,eins::NUM,ένα,ஒன்று
746,zwei::NUM,δύο,இரண்டு
747,drei::NUM,τρία,மூன்று
748,drei::NUM,τρεις,மூன்று
749,vier::NUM,τέσσερα,நான்கு
750,vier::NUM,τέσσερις,நான்கு
751,fünf::NUM,πέντε,ஐந்து
752,sechs::NUM,έξι,ஆறு
753,sieben::NUM,εφτά,ஏழு
754,acht::NUM,οχτώ,எட்டு
755,neun::NUM,εννιά,ஒன்பது
756,zehn::NUM,δέκα,பத்து
757,elf::NUM,έντεκα,பதினொன்று
758,zwölf::NUM,δώδεκα,பன்னிரண்டு
759,zwanzig::NUM,είκοσι,இருபது
760,dreißig::NUM,τριάντα,முப்பது
761,vierzig::NUM,σαράντα,நாற்பது
762,fünfzig::NUM,πενήντα,ஐமபது
763,sechzig::NUM,εξήντα,அறுபது
764,siebzig::NUM,εβδομήντα,எழுபது
765,achtzig::NUM,ογδόντα,எண்பது
766,neunzig::NUM,ενενήντα,தொன்னூறு
767,hundert::NUM,εκατό,நூறு
768,tausend::NUM,χίλιοι,ஆயிரம்
769,und::CNJ,και,மற்றும்
770,oder::CNJ,ή,அல்லது
771,stehen::V,στέκομαι,நில்
772,stehen::V,είμαι όρθιος,நில்
773,sitzen::V,κάθομαι,உட்கார்
774,liegen::V,είμαι ξαπλωμένος,படு
775,hängen::V,κρέμομαι,தொங்கச் செய்
776,werden::V,γίνομαι,ஆகு
777,passieren::V,συμβαίνω,நிகழ்
778,beginnen::V,αρχίζω,ஆரம்பி
779,enden::V,τελειώνω,முடி
780,wechseln::V,αλλάζω,மாற்று
781,aufgehen[Sonne]::V,βγαίνω,உயர எழு
782,aufgehen[Sonne]::V,ανατέλλω,உயர எழு
783,untergehen[Sonne]::V,δύω,பொறுத்து
784,untergehen[Sonne]::V,βασιλεύω,பொறுத்து
785,scheinen[Sonne]::V,λάμπω,பிரகாசி
786,donnern::V,βροντώ,இடி
787,wehen::V,φυσώ,வீசு
788,strömen::V,ρέω,பாயதல்
789,strömen::V,τρέχω,பாயதல்
790,fließen::V,ρέω,நீரோட்டம் போக்கில் போ
791,sich drehen::V,γυρίζω,சுழல்
792,sich drehen::V,στρέφομαι,சுழல்
793,schwanken::V,ταλαντεύομαι,தள்ளாடு
794,schwingen::V,αιωρούμαι,ஆடு
795,schwingen::V,ταλαντεύομαι,ஆடு
796,fallen::V,πέφτω,விழு
797,brennen::V,καίω,எரி
798,rauchen::V,καπνίζω,பகை பிடி
799,regnen::V,βρέχω,மழை பெய்
800,gefrieren::V,παγώνω,உறைந்துவிடு
801,tauen::V,λειώνω,உருகு
802,schmelzen::V,λειώνω,உருகு
803,trocknen::V,στεγνώνω,உலர்த்து
804,sieden::V,βράζω,கொதிக்க வை
805,faulen::V,σαπίζω,அழுகச் செய்
806,verfaulen::V,σαπίζω,அழுகச் செய்
807,reißen::V,σχίζω,திடீரென அறு
808,versinken::V,βουλιάζω,மூழ்கு
809,versinken::V,βυθίζομαι,மூழ்கு
810,vergehen::V,περνώ,கடந்துசெல்
811,erscheinen::V,εμφανίζομαι,தோன்றச்
812,verschwinden::V,χάνομαι,மறைந்து போ
813,verschwinden::V,εξαφανίζομαι,மறைந்து போ
814,sinken::V,κατεβαίνω,பதைவுறு
815,abnehmen::V,μειώνομαι ,குறை
816,zunehmen::V,αυξάνω,உயர்த்து
817,zunehmen::V,μεγαλώνω,உயர்த்து
818,steigen::V,ανεβαίνω,உயர எழு
819,wachsen::V,μεγαλώνω,வளர்
820,glänzen::V,γυαλίζω,மிளிர்
821,funkeln::V,αστράφτω,பிரகாசி
822,funkeln::V,σπιθοβολώ,பிரகாசி
823,lärmen::V,θορυβώ,கொம்பு
824,läuten::V,χτυπώ ,மணியொலியிசை
825,klingeln::V,κουδουνίζω,மணி அடி
826,klirren::V,κουδουνίζω,கிலுங்கு
827,brausen::V,βουΐζω,இரைதல்
828,rauschen::V,βουΐζω,சலசலப்பு
829,klingen::V,ηχώ,சிலம்புதல்
830,bellen::V,γαυγίζω,குரை
831,heulen::V,ουρλιάζω,ஊளையிடு
832,blasen::V,φυσώ,ஊது
833,pfeifen::V,σφυρίζω,சீழ்க்கை எழப்பு
834,schreien::V,κραυγάζω,கூச்சலிடு
835,stöhnen::V,βογγώ,வேதனை
836,zittern::V,τρέμω,நடுங்கு
837,leben::V,ζω,உயிருடனிரு
838,geboren werden::V,γεννιέμαι,பிற
839,atmen::V,αναπνέω,சுவாசி
840,trinken::V,πίνω,குடி
841,essen::V,τρώω,சாப்பிடு
842,schlucken::V,καταπίνω,முழுங்கு
843,müde werden::V,κουράζομαι,கையயர்தல்
844,einschlafen::V,αποκοιμιέμαι,தூங்க
845,schlafen::V,κοιμάμαι,தூங்கு
846,aufwachen::V,ξυπνώ,எழுப்பு
847,aufstehen::V,σηκώνομαι,எழுந்திரு
848,sich erholen::V,ξεκουράζομαι,இளைப்பாறு
849,krank werden::V,αρρωσταίνω,விழுதல்
850,krank sein::V,ασθενώ,நருக்கலாயிருக்க
851,schmerzen::V,πονώ,நோவுறு
852,husten::V,βήχω,இருமு
853,genesen::V,θεραπεύομαι,குணம் அடை
854,sterben::V,πεθαίνω,மரணமடை
855,umkommen::V,πεθαίνω,நசி
856,sich bewegen::V,κουνιέμαι,நகர்த்து
857,sich rühren::V,σαλεύω,அசை
858,sich erheben::V,επαναστατώ,எழுந்து நில்
859,sich setzen::V,κάθομαι,உட்கார்
860,hinfallen::V,πέφτω κάτω,விழு
861,laufen::V,τρέχω,நட
862,schreiten::V,βαδίζω,கவடுவைத்தல்
863,spazierengehen::V,κάνω βόλτα,உலவு
864,spazierengehen::V,πηγαίνω περίπατο,உலவு
865,eilen::V,σπεύδω,விரைந்து
866,sich beeilen::V,βιάζομαι,அவசரப்படுத்து
867,sausen::V,τρέχω γρήγορα,விரைந்து செல்
868,rennen::V,τρέχω,ஓடு
869,springen::V,πηδώ,குதி
870,klettern::V,σκαρφαλώνω,ஏறு
871,schaukeln::V,κουνιέμαι,தள்ளாடு
872,kriechen::V,έρπω,மெதுவாக நடந்து செல்
873,kriechen::V,σέρνομαι,மெதுவாக நடந்து செல்
874,schwimmen::V,κολυμπώ,நீந்து
875,tauchen::V,βουτώ,மூழ்கி நீச்சலடி
876,rudern::V,κωπηλατώ,துடுப்புப் போடு
877,fahren::V,πηγαίνω,ஓட்டு
878,fliegen::V,πετώ,பற
879,gehen::V,βαδίζω,போ
880,gehen::V,πηγαίνω,போ
881,weggehen::V,φεύγω,விலகிச் செல்
882,abfahren::V,ξεκινώ,புறப்பட்டுச் செல்
883,abfahren::V,αναχωρώ,புறப்பட்டுச் செல்
884,anhalten::V,σταματώ,நின்றுவிடு
885,hineingehen::V,μπαίνω,மறையச் செய்
886,eintreten::V,μπαίνω,நுழை
887,eintreten::V,εισέρχομαι,நுழை
888,kommen::V,έρχομαι,வா
889,ankommen::V,φτάνω,வநது சேர்
890,zurückkommen::V,επιστρέφω,திரும்பி வா
891,bleiben::V,μένω,இரு
892,warten::V,περιμένω,தாமதி
893,erwarten::V,αναμένω,எதிர்நோக்கு
894,erwarten::V,περιμένω,எதிர்நோக்கு
895,suchen::V,ψάχνω,தேடு
896,finden::V,βρίσκω,கண்டுபிடி
897,versuchen::V,προσπαθώ,முயற்சி செய்
898,vorbereiten::V,προετοιμάζω,ஆயத்தம் செய்
899,lieben::V,αγαπώ,அன்பு செலுத்து
900,mögen::V,μου αρέσει,விரும்பு
901,lachen::V,γελώ,சிரி
902,rühren::V,συγκινώ,இதயத்தைத் தொடு
903,weinen::V,κλαίω,அழு
904,schimpfen::V,βρίζω,சாபமிடு
905,sich ärgern::V,θυμώνω,கோப்பபடு
906,sich fürchten::V,φοβάμαι,பயப்படு
907,fürchten::V,φοβάμαι,பயப்படுத்து
908,fliehen::V,φεύγω,ஓடு
909,flüchten::V,δραπετεύω,தப்பிவிடு
910,sehen::V,βλέπω,பார்
911,anschauen::V,κοιτάζω,கூர்ந்து கவனி
912,ansehen::V,βλέπω,கவனி
913,hören::V,ακούω,கேள்
914,zuhören::V,ακούω,சுவைத்துப் பார்
915,probieren::V,δοκιμάζω,ருசி
916,riechen::V,μυρίζω,முகர்ந்து பார்
917,riechen::V,οσφραίνομαι,முகர்ந்து பார்
918,fühlen::V,αισθάνομαι,தொட்டுணர்
919,scheinen::V,φαίνομαι,காணப்படு
920,zu sehen sein::V,φαίνομαι,தோன்றுதல்
921,vernehmen::V,ακούω,கேள்
922,vernehmen::V,μαθαίνω,கேள்
923,frieren::V,κρυώνω,குதுகுதுகு
924,tun::V,κάνω,செய்
925,können::V,ξέρω,இயல்வது
926,können::V,μπορώ,இயல்வது
927,wollen::V,θέλω,விரும்பு
928,anfangen::V,αρχίζω,தொடங்கு
929,beenden::V,τελειώνω,முடி
930,aufhören::V,παύω,நிறுத்து
931,gelingen::V,πετυχαίνω,வெற்றி
932,geraten::V,γίνομαι,ஏற்படுத்து
933,öffnen::V,ανοίγω,திற
934,schließen::V,κλείνω,மூடு
935,stellen::V,θέτω,வை
936,setzen::V,θέτω,வை
937,legen::V,θέτω,பரப்பி வை
938,berühren::V,εγγίζω,பதி
939,verbinden::V,συνδέω,சேர்
940,bedecken::V,σκεπάζω,உறைபோடு
941,aufhängen::V,κρεμώ,தொங்கவிடு
942,anzünden::V,ανάβω,எரியூட்டு
943,aufheben::V,σηκώνω,பொறுக்கி எடு
944,zurücklassen::V,εγκαταλείπω,விட்டுச் செல்
945,verlieren::V,χάνω,இழ
946,fallen lassen::V,αφήνω να πέσει,அளவில் குறைவு
947,machen::V,κάνω,தயார்செய்
948,machen::V,φτιάχνω,தயார்செய்
949,herstellen::V,κατασκευάζω,உற்பத்தி செய்
950,bauen::V,χτίζω,கட்டு
951,bauen::V,οικοδομώ,கட்டு
952,reparieren::V,επισκευάζω,பழுது பார்
953,reparieren::V,επιδιορθώνω,பழுது பார்
954,verbessern::V,βελτιώνω,மேம்படுத்து
955,verbessern::V,καλυτερεύω,மேம்படுத்து
956,ändern::V,αλλάζω,மாற்றி அமை
957,graben::V,σκάβω,குழி வெட்டு
958,beugen::V,λυγίζω,வனை
959,biegen::V,κάμπτω,வனை
960,drehen::V,στρέφω,சுழல்
961,wenden::V,γυρίζω,குடைகவிழு
962,umdrehen::V,γυρίζω,சுற்றும் முற்றும் பார்
963,heben::V,υψώνω,தூக்கு
964,heben::V,σηκώνω,தூக்கு
965,hochheben::V,υψώνω,தூக்கு
966,hochheben::V,σηκώνω,தூக்கு
967,ergreifen::V,πιάνω,பறி
968,ergreifen::V,αρπάζω,பறி
969,halten::V,βαστώ,பிடித்துக் கொள்
970,drücken::V,πιέζω,அழுத்து
971,schieben::V,σπρώχνω,தள்ளு
972,kratzen::V,γρατσουνίζω,கீறு
973,lecken::V,γλείφω,நக்கு
974,beißen::V,δαγκάνω,கடி
975,abreißen::V,κόβω,கிழி
976,abreißen::V,σχίζω,கிழி
977,abschneiden::V,αποκόπτω,வெட்டி எடு
978,binden::V,δένω,கட்டு
979,stecken::V,χώνω,பதிய வை
980,brechen::V,σπάζω,உடை
981,klopfen::V,χτυπώ,தட்டு
982,klopfen::V,τινάζω,தட்டு
983,hauen::V,χτυπώ,அடி
984,kleben::V,κολλώ,ஒட்டு
985,reiben::V,τρίβω,தேய்
986,streichen::V,αλείφω,பரவச்செய்
987,schleifen::V,ακονίζω,அரை
988,schneiden::V,κόβω,துண்டாக்கு
989,rütteln::V,σείω,மெல்ல தள்ளு
990,rütteln::V,τινάζω,மெல்ல தள்ளு
991,schütteln::V,σείω,குலுக்கு
992,schütteln::V,κουνώ,குலுக்கு
993,schwenken::V,κουνώ,ஊஞ்சலாடு
994,schütten::V,χύνω,ஊற்று
995,füllen::V,γεμίζω,நிரப்பு
996,einwickeln::V,τυλίγω,சுற்று
997,tragen::V,φέρνω,எடுத்துச் செல்
998,schleppen::V,κουβαλώ,இழுத்துச் செல்
999,ziehen::V,τραβώ,இழு
1000,aufbewahren::V,φυλάω,வைத்துக் கொள்
1001,werfen::V,ρίχνω,வீசி எறி
1002,fangen::V,πιάνω,பிடி
1003,packen::V,τσακώνω,பிடித்துக்கொள்
1004,verstecken::V,κρύβω,மறை
1005,teilen::V,μερίζω,பாகங்களாகப் பிரி
1006,schicken::V,στέλνω,அனுப்பு
1007,bringen::V,φέρνω,கொண்டு வா
1008,hinzufügen::V,προσθέτω,சேர்
1009,bekommen::V,προσκομίζω,பெறு
1010,erhalten::V,παίρνω,பெறு
1011,erhalten::V,λαμβάνω,பெறு
1012,nehmen::V,πιάνω,எடு
1013,nehmen::V,παίρνω,எடு
1014,wählen::V,εκλέγω,தேர்ந்தெடு
1015,auswählen::V,διαλέγω,தேர்ல்தெடு
1016,bewahren::V,διατηρώ,கெடாது பேணு
1017,behindern::V,εμποδίζω,தடங்கல் செய்
1018,verderben::V,χαλώ,நாசமாக்கு
1019,beschädigen::V,ζημιώνω,சேதப்படுத்து
1020,zerbrechen::V,σπάζω,உடை
1021,zerreißen::V,σχίζω,கிழி
1022,zerstören::V,καταστρέφω,அழி
1023,verbrennen::V,καίω,எரியூட்டு
1024,geben::V,δίνω,கொடு
1025,reichen::V,δίνω,வழங்கு
1026,schenken::V,χαρίζω,மொயத்தல்
1027,versprechen::V,υπόσχομαι,உறுதியளி
1028,wünschen::V,εύχομαι,ஆசைப்படு
1029,loben::V,επαινώ,புகழ்ச்சி கூறு
1030,küssen::V,φιλώ,முத்தமிடு
1031,wiegen::V,κουνώ,ஆட்டுத்தல்
1032,wiegen::V,νανουρίζω,ஆட்டுத்தல்
1033,zudecken::V,σκεπάζω,உறைபோடு
1034,wecken::V,ξυπνώ,எழுப்பு
1035,zeigen::V,δείχνω,காட்டு
1036,führen::V,οδηγώ,வழிகாட்டி
1037,lehren::V,διδάσκω,சொல்லிக் கொடு
1038,unterrichten::V,διδάσκω,அறிவுரை கூறு
1039,aufziehen::V,ανατρέφω,வளர்
1040,leiten::V,ηγούμαι,அழைத்துச் செல்
1041,leiten::V,διευθύνω,அழைத்துச் செல்
1042,antreiben::V,σπρώχνω,தூண்டு
1043,antreiben::V,παρακινώ,தூண்டு
1044,lassen::V,αφήνω,விடு
1045,einladen::V,προσκαλώ,அழை
1046,vereinigen::V,ενώνω,ஒன்றாகச் சேர்
1047,besuchen::V,επισκέπτομαι,வருகை புரி
1048,treffen::V,συναντώ,சந்தி
1049,sich versammeln::V,μαζεύομαι,தொகுப்பு
1050,spielen::V,παίζω,விளையாடு
1051,singen::V,τραγουδώ,பாடு
1052,tanzen::V,χορεύω,நடனமாடு
1053,sich trennen::V,αποχωρίζομαι,தனிப்படடுத்து
1054,verlassen::V,εγκαταλείπω,கைவிடு
1055,retten::V,σώζω,காப்பாற்று
1056,bewachen::V,φρουρώ,காவல் செய்
1057,schützen::V,προστατεύω,பாதுகாப்பு செய்
1058,verteidigen::V,υπερασπίζω,எதிர்த்து நில்
1059,sich schlagen::V,χτυπιέμαι,பூசலிடு
1060,schießen::V,πυροβολώ,சுட்டுக் கொல்
1061,siegen::V,νικώ,வெற்றி பெறு
1062,ärgern::V,τσαντίζω,எரிச்சலூட்டு
1063,schlagen::V,χτυπώ,அடி
1064,treten::V,κλοτσώ,உதை
1065,stechen::V,τρυπώ,கொட்டு
1066,stoßen::V,ωθώ,நெருக்கு
1067,stoßen::V,σπρώχνω,நெருக்கு
1068,stehlen::V,κλέβω,திருடு
1069,stören::V,διαταράσσω,தொல்லைகொடு
1070,belästigen::V,ενοχλώ,தொல்லை கொடு
1071,verbergen::V,κρύβω,மறை
1072,täuschen::V,παραπλανώ,ஏமாற்று
1073,betrügen::V,απατώ,ஏமாற்று
1074,töten::V,σκοτώνω,கொல்
1075,töten::V,θανατώνω,கொல்
1076,wohnen::V,μένω,தங்கியிரு
1077,wohnen::V,κατοικώ,தங்கியிரு
1078,arbeiten::V,δουλεύω,வேலை செய்
1079,arbeiten::V,εργάζομαι,வேலை செய்
1080,sammeln::V,μαζεύω,ஒன்றுசேர்
1081,sammeln::V,συλλέγω,ஒன்றுசேர்
1082,pflücken::V,κόβω,கொய்து எடு
1083,jagen::V,κυνηγώ,வேட்டையாடு
1084,fischen::V,ψαρεύω,மீன் பிடி
1085,fassen::V,πιάνω,பிடி
1086,hüten::V,φυλάγω,காவல் செய்
1087,hüten::V,προσέχω,காவல் செய்
1088,treiben::V,οδηγώ,ஓட்டு
1089,anbinden::V,δένω,கட்டு
1090,füttern::V,ταΐζω,உணவளி
1091,melken::V,αρμέγω,பால் கற
1092,hacken::V,κόβω,வெட்டி எடு
1093,gießen::V,ποτίζω,நீர்ப் பாய்ச்சு
1094,reifen::V,ωριμάζω,பழு
1095,zubereiten::V,ετοιμάζω,சமையல் செய்
1096,kochen::V,βράζω,வேகவை
1097,backen::V,ψήνω,வெப்பத்தில் வாட்டு
1098,braten::V,τηγανίζω,பொரியச் செய்
1099,umrühren::V,ανακατεύω,கலக்கு
1100,stricken::V,πλέκω,பின்னியிழை
1101,nähen::V,ράβω,தையல் வேலை செய்
1102,färben::V,βάφω,வண்ணம் பெறச் செய்
1103,färben::V,χρωματίζω,வண்ணம் பெறச் செய்
1104,reinigen::V,καθαρίζω,சுத்தம் செய்
1105,waschen::V,πλένω,கழுவு
1106,abwischen::V,σφουγγίζω,துடை
1107,spülen::V,ξεπλένω,அலசு
1108,fegen::V,σκουπίζω,பெறுக்கு
1109,kehren::V,σκουπίζω,பெறுக்கு
1110,baden::V,κάνω μπάνιο,குளி
1111,sich waschen::V,πλένομαι,கழுவு
1112,ausziehen::V,βγάζω,கழற்று
1113,anziehen::V,φορώ,புனைதல்
1114,sich anziehen::V,ντύνομαι,உடுத்துதல்
1115,kämmen::V,χτενίζω,தலை வாரிக் கொள்
1116,schmücken::V,στολίζω,அழகுபடுத்து
1117,sagen::V,λέω,சொல்
1118,sprechen::V,μιλώ,பேசு
1119,reden::V,μιλώ,பெசு
1120,reden::V,κουβεντιάζω,பெசு
1121,sich unterhalten::V,συνομιλώ,இயல்பாக பேசிக்கொண்டிரு
1122,sich unterhalten::V,κουβεντιάζω,இயல்பாக பேசிக்கொண்டிரு
1123,fragen::V,ρωτώ,கேள்
1124,bitten::V,ζητώ,வேண்டு
1125,bitten::V,παρακαλώ,வேண்டு
1126,erzählen::V,διηγούμαι,சொல்
1127,mitteilen::V,πληροφορώ,சொல்
1128,nennen::V,ονομάζω,பெயரிடுதல்
1129,rufen::V,φωνάζω,கூச்சலிடு
1130,prahlen::V,καυχιέμαι,தற்பெருமை பேசு
1131,übersetzen::V,μεταφράζω,மொழிபெயர்ப்பு செய்
1132,denken::V,σκέφτομαι,யோசி
1133,glauben::V,πιστεύω,நம்பு
1134,bemerken::V,παρατηρώ,கவனி
1135,erkennen::V,αναγνωρίζω,அடையாளம் கண்டுகொள்
1136,begreifen::V,καταλαβαίνω,பற்றிக்கொள்
1137,verstehen::V,ακούω,புரிந்து கொள்
1138,lernen::V,μαθαίνω,கற்றுக்கொள்
1139,wissen::V,ξέρω,தெரிந்திரு
1140,sich erinnern an::V,θυμάμαι,நினைவு கூர்
1141,vergessen::V,ξεχνώ,மற
1142,messen::V,μετρώ,அளவிடு
1143,zählen::V,μετρώ,எண்ணு
1144,rechnen::V,λογαριάζω,கணக்கிடு
1145,lesen::V,διαβάζω,படி
1146,malen::V,ζωγραφίζω,வண்ணச்சித்திரம்
1147,zeichnen::V,σχεδιάζω,வரை
1148,schreiben::V,γράφω,எழுது
1149,besitzen::V,κατέχω,உடைமையாகக் கொண்டிரு
1150,kaufen::V,αγοράζω,வாங்கு
1151,verkaufen::V,πουλώ,விற்பனை செய்
1152,bezahlen::V,πληρώνω,இறுத்தல்
1153,zahlen::V,πληρώνω,பணம் செலுத்து
1154,beherrschen::V,κυριαρχώ,ஆட்சிசெய்
1155,ertragen::V,βαστώ,தாங்கு
1156,ertragen::V,αντέχω,தாங்கு
