,Concept_ID,la,hi
305,Fliege::N,musca,मक्खी
306,Fliege::N,musca,मक्षिका
307,Schmetterling::N,papilio,तितली
308,Beere::N,baca,बेरी
309,Apfel::N,malum,सेब
310,Pilz::N,fungus,खुंबी
311,Zwiebel::N,cepa,प्याज़
312,Saat::N,seges,बीज
313,Korn::N,granum,दाना
314,Heu::N,faenum,मूखी घास
315,Schale::N,putamen,बकला
316,Schale::N,putamen,छिलका
317,Grube::N,fovea,गड्ढा
318,Falle::N,pedica,जाल
319,Falle::N,pedica,फँदा
320,Schlinge::N,laqueus,फँदा
321,Spur::N,vestigium,सुराग़
322,Spur::N,vestigium,पद-चिह्न
323,Asche::N,cinis,राख
324,Dreck::N,lutum,मैल
325,Dreck::N,lutum,गंदगी
326,Eisen::N,ferrum,लोहा
327,Gold::N,aurum,सोना
328,Gold::N,aurum,स्वर्ण
329,Silber::N,argentum,रजत
330,Silber::N,argentum,चाँदी
331,Kohle::N,carbo,कोयला
332,Glas::N,vitrum,काँच
333,Lehm::N,lutum,चिकनी मिट्टी
334,Sand::N,arena,रेत
335,Sand::N,arena,बालू
336,Mensch::N,homo,मानव
337,Mensch::N,homo,इनसान
338,Mensch::N,homo,मनुष्य
339,Mann::N,vir,आदमी
340,Mann::N,vir,पुरुष
341,Frau::N,mulier,औरत
342,Frau::N,mulier,महिला
343,Frau::N,mulier,स्त्री
344,Kind::N,puer,बाल
345,Kind::N,puer,बच्चा
346,Kind::N,infans,बाल
347,Kind::N,infans,बच्चा
348,Junge::N,puer,लड़का
349,Mädchen::N,puella,लड़की
350,Mädchen::N,puella,कुमारी
351,Familie::N,familia,परिवार
352,Großvater::N,avus,दादा
353,Großmutter::N,avia,नानी
354,Eltern::N,parentes,माँ-बाप
355,Eltern::N,parentes,माता-पिता
356,Vater::N,pater,बाप
357,Vater::N,pater,पिता
358,Mutter::N,mater,माँ
359,Mutter::N,mater,माता
360,Sohn::N,filius,बेटा
361,Sohn::N,filius,पुत्र
362,Tochter::N,filia,बेटी
363,Tochter::N,filia,पुत्री
364,Bruder::N,frater,भाई
365,Bruder::N,frater,भ्राता
366,Schwester::N,soror,बहन
367,Schwester::N,soror,भगिनी
368,Onkel::N,patruus,ताऊ
369,Onkel::N,patruus,काका
370,Onkel::N,avunculus,ताऊ
371,Onkel::N,avunculus,काका
372,Tante::N,amita,बूआ
373,Tante::N,amita,फूफी
374,Tante::N,amita,ख़ाला
375,Ehemann::N,maritus,पति
376,Ehemann::N,maritus,शौहर
377,Ehefrau::N,uxor,बीवी
378,Freude::N,gaudium,आनंद
379,Freude::N,gaudium,प्रसन्नता
380,Freude::N,laetitia,आनंद
381,Freude::N,laetitia,प्रसन्नता
382,Gelächter::N,risus,हँसी
383,Gelächter::N,risus,क़हक़हा
384,Glück::N,felicitas,आनंद
385,Glück::N,felicitas,ख़ुशी
386,Kummer::N,aegritudo,शोक
387,Kummer::N,aegritudo,दुःख
388,Wunsch::N,voluntas,इच्छा
389,Wunsch::N,voluntas,अभिलाषा
390,Wunsch::N,desiderium,इच्छा
391,Wunsch::N,desiderium,अभिलाषा
392,Lust::N,libido,चाह
393,Lust::N,libido,कामना
394,Lust::N,voluptas,चाह
395,Lust::N,voluptas,कामना
396,Geist::N,mens,जान
397,Geist::N,mens,प्राण
398,Geist::N,animus,जान
399,Geist::N,animus,प्राण
400,Gedanke::N,sententia,विचार
401,Gedächtnis::N,memoria,याददाश्त
402,Gedächtnis::N,memoria,स्मरण-शक्ति
403,Verstand::N,ratio,समझ
404,Verstand::N,ratio,अक़्ल
405,Verstand::N,ratio,बुद्धि
406,Verstand::N,ingenium,समझ
407,Verstand::N,ingenium,अक़्ल
408,Verstand::N,ingenium,बुद्धि
409,Sinn::N,sensus,अर्थ
410,Grund::N,causa,वजह
411,Grund::N,causa,कारण
412,Wahrheit::N,veritas,सत्य
413,Wahrheit::N,veritas,सच्चाई
414,Gespräch::N,sermo,चर्चा
415,Gespräch::N,sermo,वार्ता
416,Gespräch::N,sermo,बात-चीत
417,Märchen::N,fabula,क़िस्सा
418,Erzählung::N,fabula,कथा
419,Erzählung::N,fabula,कहानी
420,Erzählung::N,narratio,कथा
421,Erzählung::N,narratio,कहानी
422,Nachricht::N,nuntius,सूचना
423,Nachricht::N,nuntius,समाचार
424,Neuigkeit::N,novitas,ख़बर
425,Neuigkeit::N,novitas,समाचार
426,Name::N,nomen,नाम
427,Rätsel::N,aenigma,पहेली
428,Rede::N,oratio,वचन
429,Rede::N,oratio,भाषण
430,Sprache::N,lingua,भाषा
431,Sprache::N,lingua,ज़बान
432,Stimme::N,vox,स्वर
433,Stimme::N,vox,आवाज़
434,Wort::N,verbum,शब्द
435,Wort::N,verbum,लफ़्ज़
436,Wort::N,vocabulum,शब्द
437,Wort::N,vocabulum,लफ़्ज़
438,Zeichen::N,signum,निशान
439,Ruf::N,clamor,पुकार
440,Ruf::N,clamor,आह्वान
441,Lärm::N,strepitus,शोर
442,Lärm::N,strepitus,हुल्लड़
443,Laut::N,sonus,स्वर
444,Laut::N,sonus,ध्वनि
445,Ton::N,sonus,सुर
446,Ton::N,sonus,स्वर
447,Lied::N,carmen,गीत
448,Ruhe::N,quies,आराम
449,Ruhe::N,quies,ख़ामोशी
450,Leute::N,homines,लोग
451,Volk::N,populus,क़ौम
452,Volk::N,populus,प्रजा
453,Arbeit::N,labor,काम
454,Gast::N,hospes,अतिथि
455,Gast::N,hospes,मेहमान
456,Gast::N,conviva,अतिथि
457,Gast::N,conviva,मेहमान
458,Geschenk::N,munus,उपहार
459,Geschenk::N,munus,तोहफ़ा
460,Spiel::N,ludus,खेल
461,Spiel::N,ludus,क्रीड़ा
462,Gesellschaft::N,societas,साथ
463,Hilfe::N,auxilium,मदद
464,Hilfe::N,auxilium,सहायता
465,Hilfe::N,subsidium,मदद
466,Hilfe::N,subsidium,सहायता
467,Freund::N,amicus,मित्र
468,Kamerad::N,socius,साथी
469,Kamerad::N,socius,कामरेड
470,Angelegenheit::N,res,बात
471,Angelegenheit::N,res,मामला
472,Anzahl::N,numerus,तादाद
473,Anzahl::N,numerus,संख्या
474,Art::N,genus,तरह
475,Art::N,genus,क़िस्म
476,Stück::N,frustum,फाँक
477,Stück::N,frustum,टुकड़ा
478,Stück::N,fragmentum,फाँक
479,Stück::N,fragmentum,टुकड़ा
480,Teil::N,pars,भाग
481,Teil::N,pars,हिस्सा
482,Hälfte::N,dimidium,अर्धभाग
483,Kreis::N,orbis,चक्कर
484,Kreis::N,circus,चक्कर
485,Kreuz::N,crux,सलीब
486,Kreuz::N,crux,क्रूस
487,Linie::N,linea,लाइन
488,Strich::N,lineamentum,लकीर
489,Abstand::N,intervallum,अंतर
490,Abstand::N,intervallum,फ़ासला
491,Entfernung::N,spatium,दूरी
492,Entfernung::N,spatium,फ़ासला
493,Gegend::N,loca,इलाक़ा
494,Gegend::N,regio,इलाक़ा
495,Platz::N,locus,जगह
496,Platz::N,locus,स्थान
497,Ort::N,locus,स्थल
498,Ort::N,locus,स्थान
499,Seite::N,latus,ओर
500,Seite::N,latus,तरफ़
501,Mitte::N,medium,बीच
502,Mitte::N,medium,मध्य
503,Gegenstand::N,res,चीज़
504,Gegenstand::N,res,पदार्थ
505,Sache::N,res,चीज़
506,Sache::N,res,वस्तु
507,Rand::N,margo,छोर
508,Rand::N,margo,उपांत
509,Kante::N,angulus,कोर
510,Kante::N,angulus,किनारा
511,Ecke::N,angulus,कोना
512,Ecke::N,angulus,नुक्कड़
513,Spitze::N,cacumen,नोक
514,Ende::N,caput,छोर
515,Ende::N,caput,सिरा
516,Loch::N,foramen,छेद
517,Loch::N,foramen,सूराख़
518,Winkel::N,angulus,कोण
519,Winkel::N,angulus,कोना
520,Muster::N,exemplum,नमूना
521,Muster::N,exemplum,डिज़ाइन
522,Größe::N,magnitudo,परिमाण
523,Größe::N,magnitudo,विस्तार
524,Länge::N,longitudo,लंबाई
525,Höhe::N,altitudo,ऊँचाई
526,Höhe::N,altitudo,उच्चता
527,Gewicht::N,pondus,भार
528,Gewicht::N,pondus,वज़न
529,Menge::N,copia,मात्रा
530,Haufen::N,acervus,ढेर
531,Haufen::N,acervus,अंबार
532,Reihe::N,ordo,क़तार
533,Reihe::N,ordo,पंक्ति
534,Boot::N,navicula,नाव
535,Boot::N,navicula,नौका
536,Ruder::N,remus,चप्पू
537,Schlitten::N,sclodia,बर्फ़-गाड़ी
538,Ski::N,narta,स्की
539,Lagerfeuer::N,ignis,अलाव
540,Lagerfeuer::N,ignis,कैंप-फ़ायर
541,Last::N,onus,भार
542,Gang::N,cursus,चाल
543,Schritt::N,gradus,डग
544,Schritt::N,gradus,क़दम
545,Norden::N,septentriones,उत्तर
546,Süden::N,meridies,दक्खिन
547,Westen::N,occidens,पश्चिम
548,Osten::N,oriens,पूरब
549,Holz::N,lignum,काठ
550,Holz::N,lignum,काष्ठ
551,Brett::N,tabula,पटरा
552,Brett::N,tabula,तख़्ता
553,Platte::N,lamina,फलक
554,Platte::N,lamina,तख़्ता
555,Stütze::N,adminiculum,टेक
556,Stütze::N,adminiculum,थूनी
557,Stange::N,pertica,छड़
558,Stange::N,pertica,बाँस
559,Stock::N,baculum,लाठी
560,Stab::N,scipio,लग्गा
561,Rohr::N,tubus,नल
562,Haus::N,aedes,घर
563,Haus::N,aedes,मकान
564,Heim::N,domicilium,घर
565,Heim::N,domicilium,गृह
566,Ofen::N,fornax,चूल्हा
567,Fußboden::N,solum,फ़र्श
568,Tisch::N,mensa,मेज़
569,Stuhl::N,sella,कुरसी
570,Wiege::N,cunae,पालना
571,Wiege::N,cunae,हिंडोला
572,Bett::N,lectus,खाट
573,Bett::N,lectus,पलंग
574,Regal::N,foruli,शेल्फ़
575,Kiste::N,cista,पेटी
576,Kiste::N,cista,डिब्बा
577,Fenster::N,fenestra,खिड़की
578,Tür::N,ianua,द्वार
579,Tür::N,ianua,दरवाज़ा
580,Tor::N,porta,फाटक
581,Zaun::N,saepes,बाड़ा
582,Dach::N,tectum,छत
583,Dach::N,tectum,छप्पर
584,Leiter::N,scalae,सीढ़ी
585,Besen::N,scopae,झाड़ू
586,Besen::N,scopae,बुहारी
587,Spaten::N,pala,कुदाल
588,Schaufel::N,pala,बेलचा
589,Schaufel::N,pala,फावड़ा
590,Gabel::N,fuscinula,काँटा
591,Löffel::N,coclear,चम्मच
592,Messer::N,culter,छुरा
593,Messer::N,culter,चाक़ू
594,Nagel::N,clavus,कील
595,Nagel::N,clavus,मेख़
596,Netz::N,rete,जाल
597,Haken::N,hamus,अंकुश
598,Griff::N,manubrium,मूठ
599,Griff::N,manubrium,हत्था
600,Schloss::N,claustra,ताला
601,Bild::N,tabula,चित्र
602,Bild::N,pictura,चित्र
603,Figur::N,statunculum,मूर्ति
604,Puppe::N,pupa,पुतली
605,Puppe::N,pupa,गुड़िया
606,Beutel::N,sacculus,झोला
607,Bündel::N,fascis,पुलिंदा
608,Tasche::N,sacculus,बेग
609,Tasche::N,sacculus,बस्ता
610,Eimer::N,situla,बाल्टी
611,Deckel::N,operculum,ढक्कन
612,Geschirr::N,vasa,बरतन-भाँड़े
613,Sack::N,saccus,बोरा
614,Tasse::N,pocillum,प्याला
615,Topf::N,olla,देग़चा
616,Kessel::N,aenum,देग़
617,Kessel::N,aenum,बटलोई
618,Essen::N,cena,खाना
619,Nahrung::N,cibus,भोजन
620,Nahrung::N,alimenta,भोजन
621,Speise::N,cibus,खाना
622,Speise::N,cibus,व्यंजन
623,Fleisch::N,caro,मांस
624,Fleisch::N,caro,गोश्त
625,Getreide::N,frumentum,अनाज
626,Brei::N,puls,भरता
627,Brei::N,puls,दलिया
628,Brot::N,panis,रोटी
629,Scheibe::N,frustum,कतला
630,Fett::N,pingue,वसा
631,Fett::N,pingue,चरबी
632,Butter::N,butȳrum,मक्खन
633,Öl::N,oleum,तेल
634,Salz::N,sal,नमक
635,Suppe::N,ius,सूप
636,Suppe::N,ius,शोरबा
637,Honig::N,mel,शहद
638,Milch::N,lac,दूध
639,Tee::N,thea,चाय
640,Leder::N,corium,चमड़ा
641,Wolle::N,lana,ऊन
642,Stoff::N,textum,कपड़ा
643,Nadel::N,acus,सूई
644,Faden::N,filum,डोरा
645,Knopf::N,bulla,बटन
646,Knopf::N,bulla,घुंडी
647,Knoten::N,nodus,गाँठ
648,Knoten::N,nodus,गुत्थी
649,Farbe::N,pigmentum,रंग
650,Farbe::N,pigmentum,वर्ण
651,Kleidung::N,vestimenta,पहनावा
652,Hemd::N,tunica,कुरता
653,Hemd::N,tunica,क़मीज़
654,Kragen::N,collare,गरदनी
655,Kragen::N,collare,गरेबान
656,Ärmel::N,manica,आस्तीन
657,Hose::N,bracae,पैंट
658,Hose::N,bracae,पतलून
659,Gürtel::N,cingulum,पेटी
660,Gürtel::N,cingulum,मेखला
661,Mütze::N,pilleus,टोपी
662,Schuh::N,calceus,जूता
663,Stiefel::N,pero,बूट
664,Stiefel::N,caliga,बूट
665,Ring::N,anulus,अँगूठी
666,Band::N,redimiculum,पट्टी
667,Kamm::N,pecten,कंघी
668,Spiegel::N,speculum,आईना
669,Spiegel::N,speculum,दर्पण
670,Riemen::N,lorum,तसमा
671,Riemen::N,lorum,पट्टा
672,Schnur::N,linum,डोरी
673,Schnur::N,linum,सुतली
674,Leine::N,retinaculum,रस्सी
675,Decke::N,lodix,रज़ाई
676,Kissen::N,pulvinus,तकिया
677,Kissen::N,pulvinus,गाद्दा
678,Tuch::N,velum,रूमाल
679,Tuch::N,velum,वस्त्र
680,Handtuch::N,mantele,अँगोछा
681,Kraft::N,vis,ज़ोर
682,Kraft::N,vis,शक्ति
683,Stärke::N,robur,बल
684,Stärke::N,robur,ताक़त
685,Gesundheit::N,valetudo,स्वास्थ्य
686,Gesundheit::N,valetudo,तंदुरुस्ती
687,Krankheit::N,morbus,रोग
688,Krankheit::N,morbus,बीमारी
689,Schmerz::N,dolor,दर्द
690,Schmerz::N,dolor,पीड़ा
691,Wunde::N,vulnus,घाव
692,Wunde::N,vulnus,ज़ख़्म
693,Fieber::N,febris,ज्वर
694,Fieber::N,febris,बुख़ार
695,Arznei::N,remedium,दवा
696,Arznei::N,remedium,औषाधि
697,Brücke::N,pons,पुल
698,Brücke::N,pons,सेतु
699,Brunnen::N,puteus,कुआँ
700,Weide::N,pascua,चरागाह
701,Pfad::N,semita,पथ
702,Pfad::N,semita,पगडंडी
703,Weg::N,iter,मार्ग
704,Straße::N,via,राह
705,Straße::N,via,रास्ता
706,Dorf::N,vicus,गाँव
707,Dorf::N,vicus,ग्राम
708,Stadt::N,urbs,शहर
709,Stadt::N,oppidum,शहर
710,Brief::N,epistula,ख़त
711,Brief::N,epistula,पत्र
712,Brief::N,epistula,चिट्ठी
713,Buch::N,liber,किताब
714,Buch::N,liber,पुस्तक
715,Buchstabe::N,littera,अक्षर
716,Zeitung::N,diurnum,अख़बार
717,Zeitung::N,diurnum,समाचार-पत्र
718,Leben::N,vita,जीवन
719,Leben::N,vita,ज़िंदगी
720,Tod::N,mors,मौत
721,Tod::N,mors,मृत्यु
722,Grab::N,sepulcrum,क़ब्र
723,Kirche::N,ecclesia,चर्च
724,Kirche::N,ecclesia,गिरजा
725,Sünde::N,peccatum,पाप
726,Sünde::N,peccatum,गुनाह
727,Gott::N,deus,देव
728,Gott::N,deus,ईश्वर
729,Arbeiter::N,operarius,मज़दूर
730,Chef::N,praefectus,अध्यक्ष
731,Meister::N,magister,शिल्पज्ञ
732,Arzt::N,medicus,वैद्य
733,Arzt::N,medicus,डॉक्टर
734,Arzt::N,medicus,चिकित्सक
735,Lehrer::N,magister,शिक्षक
736,Lehrer::N,magister,अध्यापक
737,Geld::N,aes,धन
738,Geld::N,aes,पैसा
739,Geld::N,pecunia,धन
740,Geld::N,pecunia,पैसा
741,Geschäft::N,negotium,सौदा
742,Geschäft::N,negotium,व्यापार
743,Laden::N,taberna,दुकान
744,Preis::N,pretium,दाम
745,Preis::N,pretium,मूल्य
746,Ware::N,merx,माल
747,Ware::N,merx,पण्य
748,Nutzen::N,utilitas,लाभ
749,Nutzen::N,utilitas,फ़ायदा
750,Reichtum::N,opes,धन
751,Reichtum::N,opes,दौलत
752,Reichtum::N,divitiae,धन
753,Reichtum::N,divitiae,दौलत
754,Welt::N,mundus,विश्व
755,Welt::N,mundus,दुनिया
756,Land::N,terra,देश
757,Land::N,terra,मुल्क
758,Staat::N,res publica,राज्य
759,Staat::N,res publica,राष्ट्र
760,König::N,rex,राजा
761,König::N,rex,बादशाह
762,Macht::N,potestas,शासन
763,Macht::N,potestas,सत्ता
764,Grenze::N,limes,सरहद
765,Krieg::N,bellum,जंग
766,Krieg::N,bellum,युद्ध
767,Feind::N,inimicus,शत्रु
768,Feind::N,inimicus,दुश्मन
769,Gewalt::N,vis,हिंसा
770,Kampf::N,pugna,लड़ाई
771,Kampf::N,pugna,संघर्ष
