,Concept_ID,fr,lez
813,vorwärts::ADV,en avant,вилик
814,vorwärts::ADV,en avant,виликди
815,rückwärts::ADV,en arrière,кьулухъ
816,zurück::ADV,de retour,
817,unten::ADV,en bas,агъада
818,unten::ADV,au-dessous,агъада
819,hinab::ADV,en bas,агъуз
820,hinab::ADV,vers le bas,агъуз
821,oben::ADV,dessus,винел
822,oben::ADV,en haut,винел
823,hinauf::ADV,en haut,виниз
824,hinauf::ADV,vers le haut,виниз
825,überall::ADV,partout,вирина
826,nicht::ADV,ne ... pas,ваъ
827,ein wenig::ADV,un peu,са тӏимил
828,kaum::ADV,à peine,жизви
829,sehr::ADV,très,лап
830,so::ADV,si,икӏ
831,so::ADV,ainsi,икӏ
832,noch::ADV,encore,гьеле
833,nur::ADV,seulement,анжах
834,nur::ADV,ne ... que,анжах
835,schon::ADV,déjà,хъувуна
836,schon::ADV,déjà,мадни дардиз
837,schon::ADV,déjà,мадни гуьтӏуьз
838,schon::ADV,déjà,мадни гуьтӏуь я
839,wieder::ADV,de nouveau,
840,vergebens::ADV,en vain,нагьакь
841,vergebens::ADV,en vain,нагьакьа
842,vor::PRP,devant,вилик
843,hinter::PRP,derrière,кьулухъ
844,unter::PRP,sous,кӏаник
845,unter::PRP,au-dessous de,кӏаник
846,durch::PRP,par,арадай
847,durch::PRP,par,-кай хкатна
848,durch::PRP,à travers,арадай
849,durch::PRP,à travers,-кай хкатна
850,neben::PRP,à côté de,патав
851,neben::PRP,à côté de,мукьув
852,zwischen::PRP,entre,ара
853,zwischen::PRP,entre,арада
854,wegen::PRP,à cause de,гъиляй
855,dies::PRN,ceci,и
856,dies::PRN,ceci,им
857,das::PRN,ce,а
858,das::PRN,ce,ам
859,das::PRN,cela,а
860,das::PRN,cela,ам
861,alles::PRN,tout,вири
862,alles::PRN,tout,михьиз
863,ich::PRN,je,за
864,ich::PRN,je,зун
865,ich::PRN,moi,за
866,ich::PRN,moi,зун
867,du::PRN,tu,вун
868,du::PRN,toi,вун
869,er::PRN,il,ам
870,er::PRN,il,гьа
871,er::PRN,lui,ам
872,er::PRN,lui,гьа
873,wir::PRN,nous,чун
874,ihr::PRN,vous,куьн
875,sie::PRN,ils,абур
876,sie::PRN,elles,абур
877,was::FPRN,que,вуч
878,was::FPRN,quoi,вуч
879,wer::FPRN,qui,вуж
880,wo::FADV,où,гьина
881,wohin::FADV,où,гьиниз
882,wie::FADV,comment,гьикӏ
883,warum::FADV,pourquoi,вучиз
884,wieviel::FNUM,combien,шумуд
885,eins::NUM,un,са
886,zwei::NUM,deux,кьвед
887,drei::NUM,trois,пуд
888,vier::NUM,quatre,кьуд
889,fünf::NUM,cinq,вад
890,sechs::NUM,six,ругуд
891,sieben::NUM,sept,ирид
892,acht::NUM,huit,муьжуьд
893,neun::NUM,neuf,кӏуьд
894,zehn::NUM,dix,цӏуд
895,elf::NUM,onze,цӏусад
896,zwölf::NUM,douze,цӏикьвед
897,zwanzig::NUM,vingt,къад
898,dreißig::NUM,trente,къанницӏуд
899,vierzig::NUM,quarante,яхцӏур
900,fünfzig::NUM,cinquante,яхцӏурни цӏуд
901,sechzig::NUM,soixante,пудкъад
902,siebzig::NUM,soixante-dix,пудкъанни цӏуд
903,achtzig::NUM,quatre-vingt,кьудкъад
904,neunzig::NUM,quatre-vingt-dix,кьудкъанни цӏуд
905,hundert::NUM,cent,виш
906,tausend::NUM,mille,агъзур
907,und::CNJ,et,ва
908,oder::CNJ,ou,я
909,stehen::V,être debout,акъвазун
910,sitzen::V,être assis,ацукьун
911,liegen::V,être couché,къаткун
912,hängen::V,pendre,куьрс хьун
913,werden::V,devenir,хьун
914,passieren::V,se passer,хьун
915,beginnen::V,commencer,башламиш хьун
916,enden::V,finir,куьтягь хьун
917,enden::V,se terminer,куьтягь хьун
918,wechseln::V,changer,дегиш хьун
919,wechseln::V,alterner,дегиш хьун
920,aufgehen[Sonne]::V,se lever,экъечӏун
921,untergehen[Sonne]::V,se coucher,акӏун
922,scheinen[Sonne]::V,briller,ишигь гун
923,donnern::V,tonner,къукърумар авун
924,wehen::V,souffler,
925,strömen::V,affluer,авахьун
926,fließen::V,couler,авахьун
927,sich drehen::V,tourner,элкъуьн
928,schwanken::V,osciller,юзун
929,schwanken::V,chanceler,юзун
930,schwingen::V,vibrer,галтад хьун
931,schwingen::V,osciller,галтад хьун
932,fallen::V,tomber,аватун
933,brennen::V,brûler,кун
934,brennen::V,brûler,ккун
935,brennen::V,flamber,кун
936,brennen::V,flamber,ккун
937,rauchen::V,fumer,
938,regnen::V,pleuvoir,къун
939,gefrieren::V,geler,муркӏади кьун
940,tauen::V,dégeler,цӏурун
941,schmelzen::V,fondre,цӏурун
942,trocknen::V,sécher,кьурун
943,sieden::V,bouillir,ругун
944,faulen::V,pourrir,кутӏун
945,faulen::V,se putréfier,кутӏун
946,verfaulen::V,pourrir,чуьруьтмиш хьун
947,verfaulen::V,pourrir,кутӏун
948,reißen::V,rompre,атӏун
949,reißen::V,rompre,къазунун
950,reißen::V,se déchirer,атӏун
951,reißen::V,se déchirer,къазунун
952,versinken::V,s'enfoncer,батмиш хьун
953,vergehen::V,passer,алатун
954,erscheinen::V,apparaître,майдандиз акъатун
955,verschwinden::V,disparaître,квахьун
956,sinken::V,descendre,элекьун
957,sinken::V,s'abaisser,элекьун
958,abnehmen::V,diminuer,тӏимил хьун
959,abnehmen::V,diminuer,гъвечӏи хьун
960,zunehmen::V,augmenter,артух хьун
961,steigen::V,monter,хкаж хьун
962,wachsen::V,croître,экъечӏун
963,glänzen::V,briller,цӏарцӏар гун
964,funkeln::V,étinceler,нур гун
965,lärmen::V,faire du bruit,ван авун
966,läuten::V,sonner,зенг ягъун
967,klingeln::V,sonner,зенг ягъун
968,klirren::V,cliqueter,зигринг авун
969,brausen::V,mugir,къати хьун
970,rauschen::V,bruire,вишриш авун
971,klingen::V,sonner,ван авун
972,bellen::V,aboyer,элуькьун
973,heulen::V,hurler,къув ягъун
974,blasen::V,souffler,уф гун
975,pfeifen::V,siffler,уьфт ягъун
976,schreien::V,crier,гьараюн
977,stöhnen::V,gémir,суза авун
978,zittern::V,trembler,зурзун
979,leben::V,vivre,яшамиш хьун
980,geboren werden::V,naître,хьун
981,atmen::V,respirer,нефес чӏугун
982,trinken::V,boire,хъун
983,essen::V,manger,тӏуьн
984,schlucken::V,avaler,туькьуьнун
985,müde werden::V,se lasser,галатун
986,müde werden::V,se lasser,юргъун хьун
987,müde werden::V,se fatiguer,галатун
988,müde werden::V,se fatiguer,юргъун хьун
989,einschlafen::V,s'endormir,ксун
990,schlafen::V,dormir,ксун
991,aufwachen::V,se réveiller,ахварай аватун
992,aufstehen::V,se lever,къарагъун
993,sich erholen::V,se reposer,ял ягъун
994,sich erholen::V,se détendre,ял ягъун
995,krank werden::V,tomber malade,кефсуз хьун
996,krank sein::V,être malade,тӏа хьун
997,schmerzen::V,faire mal,тӏа хьун
998,husten::V,tousser,уьгьуь ягъун
999,genesen::V,guérir,сагъ хъхьун
1000,genesen::V,se remettre,сагъ хъхьун
1001,sterben::V,mourir,кьин
1002,umkommen::V,périr,терг хьун
1003,sich bewegen::V,bouger,юзун
1004,sich rühren::V,broncher,юзун
1005,sich erheben::V,se lever,къарагъун
1006,sich setzen::V,s'asseoir,ацукьун
1007,hinfallen::V,tomber,алукьун
1008,laufen::V,marcher,къекъуьн
1009,laufen::V,aller à pied,къекъуьн
1010,schreiten::V,marcher,ккамар къачун
1011,spazierengehen::V,se promener,сейр авун
1012,eilen::V,courir,тади авун
1013,sich beeilen::V,se hâter,гьерекатун
1014,sich beeilen::V,se dépêcher,гьерекатун
1015,sausen::V,filer,чкурун
1016,rennen::V,courir,катун
1017,rennen::V,courir,зверун
1018,springen::V,sauter,хкадарун
1019,klettern::V,grimper,акьахун
1020,schaukeln::V,se balancer,
1021,kriechen::V,ramper,капаралди фин
1022,schwimmen::V,nager,сирнав авун
1023,tauchen::V,plonger,кьилихъди циз вегьин
1024,rudern::V,ramer,кьусуйралди лодка гьалун
1025,rudern::V,ramer,цуьруьгъуьлдалди кӏватӏун
1026,fahren::V,aller,фин
1027,fahren::V,rouler,фин
1028,fliegen::V,voler,лув гун
1029,fliegen::V,voler,цавай фин
1030,gehen::V,aller,фин
1031,weggehen::V,s'en aller,хъфин
1032,abfahren::V,partir,фин
1033,abfahren::V,partir,рекье гьатун
1034,anhalten::V,s'arrêter,акъвазун
1035,hineingehen::V,entrer,гьахьун
1036,eintreten::V,entrer,гьахьун
1037,kommen::V,venir,атун
1038,ankommen::V,arriver,атун
1039,zurückkommen::V,revenir,хтун
1040,bleiben::V,rester,амукьун
1041,bleiben::V,demeurer,амукьун
1042,warten::V,attendre,гуьзлемишун
1043,erwarten::V,attendre,вил алаз акъвазун
1044,suchen::V,chercher,къекъуьн
1045,finden::V,trouver,жугъун
1046,versuchen::V,essayer,алахъун
1047,vorbereiten::V,préparer,гьазурун
1048,lieben::V,aimer,кӏан хьун
1049,mögen::V,aimer,рикӏ ацукьун
1050,mögen::V,vouloir,рикӏ ацукьун
1051,lachen::V,rire,хъуьруьн
1052,rühren::V,toucher,
1053,rühren::V,attendrir,
1054,weinen::V,pleurer,шехьун
1055,schimpfen::V,gronder,сеперар гун
1056,schimpfen::V,gronder,экъуьгъунар авун
1057,sich ärgern::V,se fâcher,хъел акатун
1058,sich fürchten::V,avoir peur,кичӏе хьун
1059,fürchten::V,craindre,къурхутмиш хьун
1060,fürchten::V,avoir peur de,къурхутмиш хьун
1061,fliehen::V,fuir,катун
1062,flüchten::V,s'enfuir,катун
1063,sehen::V,voir,акун
1064,anschauen::V,regarder,вил вегьин
1065,ansehen::V,regarder,килигун
1066,hören::V,entendre,ван хьун
1067,zuhören::V,écouter,яб гун
1068,probieren::V,goûter,дад акун
1069,riechen::V,sentir,ни чӏугун
1070,fühlen::V,sentir,гьисс авун
1071,scheinen::V,sembler,
1072,scheinen::V,paraître,
1073,zu sehen sein::V,se voir,
1074,zu sehen sein::V,être visible,
1075,vernehmen::V,entendre,
1076,vernehmen::V,percevoir,
1077,frieren::V,avoir froid,кьун
1078,frieren::V,avoir froid,мекьи хьун
1079,tun::V,faire,авун
1080,können::V,savoir,хьун
1081,können::V,savoir,акъакьун
1082,können::V,pouvoir,хьун
1083,können::V,pouvoir,акъакьун
1084,wollen::V,vouloir,кӏан хьун
1085,anfangen::V,commencer,башламишун
1086,beenden::V,finir,куьтягьун
1087,beenden::V,terminer,куьтягьун
1088,aufhören::V,cesser,акъвазун
1089,aufhören::V,arrêter,акъвазун
1090,gelingen::V,réussir,арадал атун
1091,geraten::V,réussir,акъатун
1092,öffnen::V,ouvrir,ахъаюн
1093,schließen::V,fermer,акьалун
1094,stellen::V,poser,эцигун
1095,stellen::V,mettre,эцигун
1096,setzen::V,placer,ацукьарун
1097,legen::V,placer,эцигун
1098,berühren::V,toucher,хкӏурун
1099,verbinden::V,lier,гилигун
1100,bedecken::V,couvrir,кӏевун
1101,aufhängen::V,accrocher,куьрсарун
1102,anzünden::V,allumer,куькӏуьрун
1103,aufheben::V,ramasser,хкажун
1104,zurücklassen::V,laisser,тун
1105,verlieren::V,perdre,квадарун
1106,fallen lassen::V,lâcher,авадрун
1107,fallen lassen::V,laisser tomber,авадрун
1108,machen::V,faire,авун
1109,machen::V,faire,кар авун
1110,herstellen::V,produire,расун
1111,herstellen::V,fabriquer,расун
1112,bauen::V,bâtir,туькӏуьрун
1113,bauen::V,construire,туькӏуьрун
1114,reparieren::V,réparer,расун
1115,verbessern::V,améliorer,хъсанрун
1116,ändern::V,changer,табдил авун
1117,ändern::V,modifier,табдил авун
1118,graben::V,creuser,эгъуьнун
1119,beugen::V,plier,акӏажарун
1120,beugen::V,plier,кангур авун
1121,beugen::V,ployer,акӏажарун
1122,beugen::V,ployer,кангур авун
1123,biegen::V,courber,патахъарун
1124,drehen::V,tordre,алчударун
1125,drehen::V,tourner,алчударун
1126,wenden::V,retourner,
1127,umdrehen::V,tourner,элкъуьрун
1128,heben::V,soulever,хкажун
1129,hochheben::V,lever,хкажун
1130,ergreifen::V,saisir,агалчна кьун
1131,ergreifen::V,prendre,агалчна кьун
1132,halten::V,tenir,кьун
1133,drücken::V,presser,чуькьуьн
1134,schieben::V,pousser,хуртӏ гун
1135,kratzen::V,gratter,къадгъунун
1136,kratzen::V,égratigner,къадгъунун
1137,lecken::V,lécher,мез гун
1138,beißen::V,mordre,кӏасун
1139,abreißen::V,arracher,галудун
1140,abschneiden::V,couper,атӏун
1141,binden::V,lier,
1142,binden::V,attacher,
1143,stecken::V,enfoncer,сухун
1144,brechen::V,rompre,хун
1145,brechen::V,rompre,кукӏварун
1146,klopfen::V,frapper,тахъ-тахъ авун
1147,hauen::V,frapper,ягъун
1148,kleben::V,coller,алкӏурун
1149,kleben::V,coller,кукӏурун
1150,reiben::V,frotter,тӏушунун
1151,streichen::V,empâter,алтадун
1152,schleifen::V,affiler,кӏвенкӏв авун
1153,schleifen::V,aiguiser,кӏвенкӏв авун
1154,schneiden::V,couper,атӏун
1155,schneiden::V,trancher,атӏун
1156,rütteln::V,cahoter,къарсурун
1157,schütteln::V,secouer,къарсурун
1158,schwenken::V,agiter,элягъун
1159,schwenken::V,agiter,галтадун
1160,schütten::V,verser,цун
1161,füllen::V,remplir,ацӏурун
1162,einwickeln::V,envelopper,кутун
1163,einwickeln::V,envelopper,элкъуьрун
1164,tragen::V,porter,тухун
1165,schleppen::V,traîner,галчӏурун
1166,ziehen::V,tirer,ялун
1167,ziehen::V,tirer,чӏугун
1168,aufbewahren::V,garder,хуьн
1169,aufbewahren::V,conserver,хуьн
1170,werfen::V,jeter,гадрун
1171,werfen::V,lancer,гадрун
1172,fangen::V,attraper,кьун
1173,packen::V,agripper,кьун
1174,verstecken::V,cacher,кӏевун
1175,teilen::V,diviser,паюн
1176,schicken::V,envoyer,ракъурун
1177,bringen::V,apporter,гъун
1178,hinzufügen::V,ajouter,алава авун
1179,bekommen::V,obtenir,къачун
1180,bekommen::V,obtenir,жугъурун
1181,erhalten::V,recevoir,къачун
1182,nehmen::V,prendre,къачун
1183,wählen::V,choisir,хкягъун
1184,auswählen::V,choisir,хкягъун
1185,auswählen::V,sélectionner,хкягъун
1186,bewahren::V,préserver,хуьн
1187,behindern::V,gêner,манийвал авун
1188,verderben::V,gâter,чӏурун
1189,verderben::V,corrompre,чӏурун
1190,beschädigen::V,endommager,нукьсанвал гун
1191,zerbrechen::V,casser,хун
1192,zerreißen::V,déchirer,къазунун
1193,zerstören::V,détruire,чӏурун
1194,zerstören::V,détruire,барбатӏун
1195,verbrennen::V,brûler,ккун
1196,geben::V,donner,гун
1197,reichen::V,tendre,вугун
1198,reichen::V,tendre,гун
1199,schenken::V,offrir,пишкеш авун
1200,versprechen::V,promettre,гаф гун
1201,wünschen::V,souhaiter,дуьа авун
1202,loben::V,louer,тариф авун
1203,küssen::V,embrasser,темен гун
1204,wiegen::V,bercer,эчӏягъун
1205,zudecken::V,couvrir,гьалдун
1206,wecken::V,éveiller,ахварай авудун
1207,wecken::V,réveiller,ахварай авудун
1208,zeigen::V,montrer,къалурун
1209,zeigen::V,faire voir,къалурун
1210,führen::V,guider,тухун
1211,lehren::V,apprendre,кӏелиз тун
1212,unterrichten::V,instruire,тарс гун
1213,aufziehen::V,élever,тербия гун
1214,aufziehen::V,élever,тербияламишун
1215,leiten::V,diriger,идара авун
1216,leiten::V,conduire,идара авун
1217,antreiben::V,pousser,тади кутун
1218,lassen::V,faire,
1219,einladen::V,inviter,теклиф авун
1220,vereinigen::V,unir,сад авун
1221,vereinigen::V,réunir,сад авун
1222,besuchen::V,visiter,кьилив атун
1223,besuchen::V,aller voir,кьилив атун
1224,treffen::V,rencontrer,гьалтун
1225,sich versammeln::V,s'assembler,алтӏушун
1226,spielen::V,jouer,къугъун
1227,singen::V,chanter,лугьун
1228,singen::V,chanter,мани лугьун
1229,tanzen::V,danser,кьуьл авун
1230,sich trennen::V,se séparer,къакъатун
1231,verlassen::V,quitter,гъил къачун
1232,retten::V,sauver,къутармишун
1233,bewachen::V,garder,хуьн
1234,schützen::V,protéger,хуьн
1235,verteidigen::V,défendre,хуьн
1236,sich schlagen::V,se taper,кукӏун
1237,schießen::V,tirer,акъатун
1238,siegen::V,vaincre,гъалиб хьун
1239,ärgern::V,agacer,хъел гъун
1240,ärgern::V,agacer,хъел кутун
1241,schlagen::V,battre,ягъун
1242,schlagen::V,battre,галукьарун
1243,schlagen::V,frapper,ягъун
1244,schlagen::V,frapper,галукьарун
1245,treten::V,botter,кьуьл къекъягъун
1246,treten::V,botter,кьуьл эцягъун
1247,treten::V,donner un coup de pied à,кьуьл къекъягъун
1248,treten::V,donner un coup de pied à,кьуьл эцягъун
1249,stechen::V,piquer,акьадарун
1250,stoßen::V,heurter,эцягъун
1251,stehlen::V,voler,чуьнуьхун
1252,stören::V,gêner,хкуьрун
1253,stören::V,déranger,хкуьрун
1254,belästigen::V,molester,хкуьрун
1255,belästigen::V,molester,азият гун
1256,belästigen::V,importuner,хкуьрун
1257,belästigen::V,importuner,азият гун
1258,verbergen::V,cacher,далдаламишун
1259,verbergen::V,dissimuler,далдаламишун
1260,täuschen::V,abuser,алцурарун
1261,täuschen::V,abuser,алцуррун
1262,täuschen::V,tromper,алцурарун
1263,täuschen::V,tromper,алцуррун
1264,betrügen::V,duper,алцурарун
1265,betrügen::V,duper,гьарамзадавал авун
1266,betrügen::V,frauder,алцурарун
1267,betrügen::V,frauder,гьарамзадавал авун
1268,töten::V,tuer,яна кьин
1269,wohnen::V,habiter,дуланмиш хьун
1270,wohnen::V,demeurer,дуланмиш хьун
1271,arbeiten::V,travailler,кӏвалахун
1272,arbeiten::V,travailler,кӏвалах авун
1273,sammeln::V,collectionner,кӏватӏун
1274,pflücken::V,cueillir,атӏун
1275,jagen::V,chasser,гъуьрч авун
1276,fischen::V,pêcher,гъетер кьун
1277,fassen::V,capturer,кьун
1278,hüten::V,garder,чӏура хуьн
1279,treiben::V,mener,гьалун
1280,anbinden::V,attacher,акалун
1281,füttern::V,faire manger,ем гун
1282,melken::V,traire,ацун
1283,hacken::V,fendre,куьткуьнун
1284,gießen::V,arroser,яд гун
1285,reifen::V,mûrir,чурун
1286,reifen::V,mûrir,агакьун
1287,zubereiten::V,préparer,гьазурун
1288,kochen::V,cuire,ругун
1289,backen::V,cuire,чурун
1290,braten::V,rôtir,чурун
1291,umrühren::V,remuer,какадарун
1292,stricken::V,tricoter,хурун
1293,nähen::V,coudre,цун
1294,färben::V,teindre,шир ягъун
1295,reinigen::V,nettoyer,михьун
1296,waschen::V,laver,чуьхуьн
1297,abwischen::V,essuyer,гуьцӏун
1298,spülen::V,rincer,экъуьрун
1299,fegen::V,balayer,шуткун
1300,kehren::V,balayer,кул алтадун
1301,baden::V,se baigner,эхъуьн
1302,sich waschen::V,se laver,жендек чуьхуьн
1303,ausziehen::V,ôter,хутӏунун
1304,ausziehen::V,ôter,галудун
1305,ausziehen::V,enlever,хутӏунун
1306,ausziehen::V,enlever,галудун
1307,anziehen::V,mettre,алукӏун
1308,sich anziehen::V,s'habiller,алукӏун
1309,sich anziehen::V,s'habiller,парталар алукӏун
1310,kämmen::V,peigner,эвягъун
1311,schmücken::V,orner,безетмишун
1312,schmücken::V,orner,гуьрчегарун
1313,schmücken::V,décorer,безетмишун
1314,schmücken::V,décorer,гуьрчегарун
1315,sagen::V,dire,лугьун
1316,sprechen::V,parler,рахун
1317,reden::V,parler,рахун
1318,sich unterhalten::V,bavarder,ихтилат авун
1319,sich unterhalten::V,s'entretenir,ихтилат авун
1320,fragen::V,demander,жузун
1321,bitten::V,prier,тӏалабун
1322,erzählen::V,raconter,ахъаюн
1323,mitteilen::V,communiquer,хабар гун
1324,nennen::V,nommer,тӏвар гун
1325,nennen::V,appeler,тӏвар гун
1326,rufen::V,appeler,эверун
1327,prahlen::V,se vanter,яцӏу гафар авун
1328,übersetzen::V,traduire,таржума авун
1329,übersetzen::V,traduire,гафладун
1330,denken::V,penser,фикир авун
1331,glauben::V,croire,агъун
1332,bemerken::V,remarquer,фикир гун
1333,bemerken::V,apercevoir,фикир гун
1334,erkennen::V,reconnaître,
1335,begreifen::V,concevoir,гъавурда акьун
1336,verstehen::V,entendre,
1337,verstehen::V,comprendre,
1338,lernen::V,apprendre,кӏелун
1339,wissen::V,savoir,чир хьун
1340,wissen::V,savoir,чирхьун
1341,sich erinnern an::V,se souvenir de,рикӏел хуьн
1342,vergessen::V,oublier,рикӏелай фин
1343,vergessen::V,oublier,рикӏелай алатун
1344,messen::V,mesurer,алцумун
1345,zählen::V,compter,гьисабун
1346,rechnen::V,calculer,гьисабун
1347,lesen::V,lire,кӏелун
1348,malen::V,peindre,кхьин
1349,malen::V,peindre,шикилар чӏугун
1350,zeichnen::V,dessiner,чӏугун
1351,schreiben::V,écrire,кхьин
1352,besitzen::V,posséder,иеси хьун
1353,kaufen::V,acheter,къачун
1354,kaufen::V,acheter,маса къачун
1355,verkaufen::V,vendre,гун
1356,verkaufen::V,vendre,маса гун
1357,bezahlen::V,payer,къимет гун
1358,bezahlen::V,payer,эвезда авун
1359,bezahlen::V,payer,гьакъи агакьрун
1360,zahlen::V,payer,къимет гун
1361,zahlen::V,payer,эвезда авун
1362,zahlen::V,payer,гьакъи агакьрун
1363,beherrschen::V,dominer,иеси хьун
1364,beherrschen::V,maîtriser,иеси хьун
1365,ertragen::V,tolérer,таб гун
1366,ertragen::V,supporter,таб гун
