,Concept_ID,ab,mn
709,wertvoll::A,кыр иаҕсоу,үнэт
710,wertvoll::A,акыр иаҕсоу,үнэт
711,blind::A,алашə,сохор
712,taub::A,адагəа,чих хатуу
713,kräftig::A,аӷəӷəа,чийрэг
714,stark::A,абаҟа,хүчтэй
715,stark::A,абаҟа,чадалтай
716,schwach::A,акəада,сул
717,fett::A,аҧсыла,тарган
718,fett::A,аҧсыла,голигор
719,schlank::A,акала,голшиг
720,schlank::A,акьалантар,голшиг
721,schlank::A,аиҿартə,голшиг
722,hübsch::A,аҧшӡа,сайхан
723,hübsch::A,аҧшӡа,хөөрхөн
724,böse::A,абааҧсы,муу
725,böse::A,абааҧсы,хортой
726,dumm::A,агаӡа,тэнэг
727,faul::A,аашьа,залхуу
728,fleißig::A,иҟубҷоу,чармайлтгай
729,geizig::A,акы,харамч
730,geizig::A,акаҷбеи,харамч
731,geizig::A,аҟəџьыр,харамч
732,klug::A,аҟəыш,цэцэн
733,klug::A,аҟəыӷа,цэцэн
734,geschickt::A,напҟазала,дүйтэй
735,lieb::A,алашара,хайрт
736,lustig::A,алах-ҿых,цэнгэлтэй
737,lustig::A,игурҕьаччо,цэнгэлтэй
738,lustig::A,агурҕьа,цэнгэлтэй
739,lustig::A,агурҿыхага,цэнгэлтэй
740,sanft::A,атата,наалинхай
741,sanft::A,аҟəымшəышə,наалинхай
742,sanft::A,ақьыҧш,наалинхай
743,hungrig::A,амлашь,өлөн
744,hungrig::A,амлашь,өлссөн
745,krank::A,ачымазаҩ,өвчтэй
746,nackt::A,аҟьантаз,нүцгэн
747,traurig::A,алахьеиқəҵага,гунигт
748,lebendig::A,абза,амьд
749,lebendig::A,абза,амьтай
750,gut::A,абзиа,сайн
751,schlecht::A,-хəарҭам,муу
752,schlecht::A,-хəарҭам,өөдгүй
753,richtig::A,иашоу,зөв
754,richtig::A,иашоу,зүйтэй
755,schlimm::A,абааҧсы,муухай
756,wahr::A,агəҭылса,үнэн
757,wahr::A,агəҭылса,жинхэнэ
758,wahr::A,абзиаҵəҟьа,үнэн
759,wahr::A,абзиаҵəҟьа,жинхэнэ
760,alt::A,Ажə,хуучин
761,neu::A,аҿыц,шинэ
762,ehemalig::A,анкьатәи,агсан
763,ehemalig::A,анкьатәи,байсан
764,alt[Lebewesen]::A,абырг,өвгөн
765,alt[Lebewesen]::A,абырг,хижээл
766,alt[Lebewesen]::A,ақабада,өвгөн
767,alt[Lebewesen]::A,ақабада,хижээл
768,alt[Lebewesen]::A,Ажə,өвгөн
769,alt[Lebewesen]::A,Ажə,хижээл
770,jung::A,аҟата,залуу
771,arm::A,ананамга,ядуу
772,reich::A,абеиа,баян
773,reich::A,абеиа,баялаг
774,bekannt::A,адыр,танил
775,berühmt::A,адыр,цуутай
776,berühmt::A,адыр,алдартай
777,fremd::A,атəым,харь
778,fremd::A,атəым,гадаад
779,verschieden::A,Еиуа-еиҧшым,ондоо
780,verschieden::A,Еиуа-еиҧшым,янз янзын
781,nah::A,ааигəа,ойрын
782,nah::A,ааигəа,дөтийн
783,fern::A,ахара,холын
784,linker::A,арма,буруу
785,rechter::A,арҕьа,баруун
786,anderer::A,даҽа,өөр
787,anderer::A,даҽа,нөгөө
788,anderer::A,даҽакы,өөр
789,anderer::A,даҽакы,нөгөө
790,erster::A,актәи,нэгдэх
791,erster::A,актәи,нэгдүгээр
792,zweiter::A,аҩбатəи,хоёрдугаар
793,dritter::A,ахҕатәи,гуравдугаар
794,letzter::A,аҵыхəтəантəи,сүүлийн
795,allein::ADV,мацара,ганцаараа
796,auf einmal::ADV,зныкала,нэгмөсөн
797,auf einmal::ADV,зныкҟьара,нэгмөсөн
798,zusammen::ADV,аиц...,цуг
799,zusammen::ADV,аиц...,хамт
800,lange::ADV,акыраамҭа,удаан
801,plötzlich::ADV,иаалырҟьаны,гэнэт
802,sofort::ADV,иаразнакҵәҟьа,дороо
803,später::ADV,уажəшьҭаншəа,дараа
804,jetzt::ADV,уажәы,өнөө
805,heute::ADV,иахьа,өнөө
806,heute::ADV,иахьа,өнөөдөр
807,morgen::ADV,уаҵәы,маргааш
808,morgen::ADV,уаҵәы,маргаадар
809,bald::ADV,иласны,түргэн
810,bald::ADV,иласны,удахгүй
811,dann::ADV,нас,хожим
812,dann::ADV,нас,тэгээд
813,gestern::ADV,иацы,өчигдөр
814,einst::ADV,зны,нэг
815,damals::ADV,усҟан,тэгэхэд
816,danach::ADV,нас,тэгээд
817,danach::ADV,нас,дараа нь
818,vorher::ADV,уаанӡа,урьд
819,zuerst::ADV,азнаказы,анх
820,zuerst::ADV,азнаказы,эхлээд
821,zuerst::ADV,аҧхьа,анх
822,zuerst::ADV,аҧхьа,эхлээд
823,einmal::ADV,зны,нэг удаа
824,manchmal::ADV,зны-зынла,хааяа
825,manchmal::ADV,зны-зынла,заримдаа
826,oft::ADV,лассы-лассы,олонтоо
827,immer::ADV,енагь,байнга
828,immer::ADV,еснагь,байнга
829,niemals::ADV,ианакəызаалак,хэзээ ч
830,niemals::ADV,ианакəызаалак,хэдийд ч
831,hier::ADV,ара,энд
832,hier::ADV,абра,энд
833,hier::ADV,араҟа,энд
834,hierhin::ADV,ара,нааш
835,hierhin::ADV,араҟа,нааш
836,von hier::ADV,арантә,эндээс
837,dort::ADV,уа,тэнд
838,dorthin::ADV,уахь,тийш
839,dorthin::ADV,анахь,тийш
840,geradeaus::ADV,ишиашоу,шулуун
841,vorwärts::ADV,ҕхьаҟа,урагшаа
842,rückwärts::ADV,шьҭахьла,буцаан
843,rückwärts::ADV,шьҭахьла,сөөргөө
844,zurück::ADV,шьҭахьҟа,буцаж
845,zurück::ADV,шьҭахьҟа,гэдрэг
846,unten::ADV,лбаа,дор
847,hinab::ADV,алада,уруу
848,oben::ADV,хыхь,дээр
849,hinauf::ADV,аҩада,өөд
850,hinauf::ADV,аҩада,дээш
851,überall::ADV,зегьынцьара,хааяагүй
852,überall::ADV,зегьынцьара,энд тэндгүй
853,nicht::ADV,-м,эс
854,nicht::ADV,-м,-гүй
855,ein wenig::ADV,ҕыҭк,жаахан
856,kaum::ADV,аарлаҳәа,арай
857,kaum::ADV,аарлаҳәа,арай гэж
858,kaum::ADV,афергьҳәа,арай
859,kaum::ADV,афергьҳәа,арай гэж
860,sehr::ADV,даара,тун
861,so::ADV,ас,тэгж
862,so::ADV,ас,ингээд
863,so::ADV,абас,тэгж
864,so::ADV,абас,ингээд
865,noch::ADV,макьана,дахин
866,noch::ADV,макьана,дахиад
867,nur::ADV,заҵәык,зөвхөн
868,nur::ADV,заҵәык,гагцхүү
869,schon::ADV,уажәшьҭа,нэгэнт
870,schon::ADV,аиҳа ипоу,нэгэнт
871,wieder::ADV,ҿыц,дахин
872,wieder::ADV,ҿыц,дахиад
873,wieder::ADV,дырҩегь,дахин
874,wieder::ADV,дырҩегь,дахиад
875,wieder::ADV,дырҩегьых,дахин
876,wieder::ADV,дырҩегьых,дахиад
877,vergebens::ADV,баша,хий
878,vor::PRP,аҕхьа,өмнө
879,hinter::PRP,нхыҵ,ард
880,unter::PRP,амҵа,доор
881,unter::PRP,амҵан,доор
882,neben::PRP,ааигуара,хажууд
883,zwischen::PRP,абжьара,завсар
884,zwischen::PRP,абжьара,хооронд
885,wegen::PRP,-иззы,төлөө
886,wegen::PRP,-иззы,дээрээс
887,wegen::PRP,-ҟнытә,төлөө
888,wegen::PRP,-ҟнытә,дээрээс
889,dies::PRN,ари,энэ
890,dies::PRN,абри,энэ
891,das::PRN,Абни,тэр
892,das::PRN,убри,тэр
893,alles::PRN,зегьы,цөм
894,alles::PRN,зегьы,бүгд
895,ich::PRN,са,би
896,ich::PRN,сара,би
897,du::PRN,бара,чи
898,er::PRN,иара,тэр
899,er::PRN,иара,тэр хүн
900,wir::PRN,ҳара,бид
901,ihr::PRN,шәара,та нар
902,sie::PRN,дара,тэд
903,wer::FPRN,дарбан,хэн
904,wo::FADV,иабыкуу,хаа
905,wo::FADV,иабыкуу,хаана
906,wo::FADV,аба-,хаа
907,wo::FADV,аба-,хаана
908,wo::FADV,ахь-,хаа
909,wo::FADV,ахь-,хаана
910,wohin::FADV,иабыкуу,хааш
911,wohin::FADV,иабыкуу,хаана
912,wohin::FADV,аба-,хааш
913,wohin::FADV,аба-,хаана
914,wohin::FADV,ахь-,хааш
915,wohin::FADV,ахь-,хаана
916,wie::FADV,-шҕа,яаж
917,wie::FADV,-шҕа,хэрхэн
918,warum::FADV,избан,юунд
919,warum::FADV,избан,яагаад
920,wieviel::FNUM,заҟа,хэдий
921,wieviel::FNUM,заҟа,хэд
922,eins::NUM,акы,нэг
923,eins::NUM,аӡәы,нэг
924,zwei::NUM,ҩба,хоёр
925,drei::NUM,хҕа,гурав
926,vier::NUM,ҕшьба,дөрөв
927,fünf::NUM,хəба,тав
928,sechs::NUM,фба,зургаа
929,sieben::NUM,Бжьба,долоо
930,acht::NUM,ааба,найм
931,neun::NUM,жәба,ес
932,zehn::NUM,жәаба,арав
933,elf::NUM,жәеизатәи,арван нэг
934,zwölf::NUM,жәаҩа,арван хоёр
935,zwanzig::NUM,ҩажәа,хорь
936,dreißig::NUM,ҩажәижәабатәи,гуч
937,vierzig::NUM,ҩынҩажәа,дөч
938,fünfzig::NUM,ҩынҩажәеижәаба,тавь
939,sechzig::NUM,хынҩажәа,жар
940,siebzig::NUM,хынҩажәижәаба,дал
941,achtzig::NUM,ҕшьынҩажәа,ная
942,neunzig::NUM,ҕшьынҩажәижәаба,ер
943,hundert::NUM,шәкы,зуу
944,tausend::NUM,зқьы,мянга
945,und::CNJ,-и,ч
946,und::CNJ,-и,болон
947,oder::CNJ,ма,буюу
948,stehen::V,агылазаара,зогсох
949,sitzen::V,атəара,суух
950,sitzen::V,атəа(заа)ра,суух
951,liegen::V,аиара,хэвтэх
952,hängen::V,акнаҳара,өлгөөтэй байх
953,hängen::V,акнаҳара,дүүжлээтэй байх
954,werden::V,аҟалара,болох
955,passieren::V,аҟалара,тохиох
956,beginnen::V,алагара,эхлэх
957,enden::V,алгара,дүүрэх
958,wechseln::V,аҽыҧсахра,хувирах
959,aufgehen[Sonne]::V,агылара,мандах
960,aufgehen[Sonne]::V,ахашлара,мандах
961,aufgehen[Sonne]::V,аҩаҵхахара,мандах
962,untergehen[Sonne]::V,аҭашəара,жаргах
963,scheinen[Sonne]::V,акаҧхара,гэрэлтэх
964,donnern::V,адыдра,дуугарах
965,wehen::V,асра,салхилах
966,wehen::V,асра,хөөрөгдөх
967,strömen::V,акаҭəара,гүйх
968,strömen::V,акаҭəара,урсах
969,fließen::V,ацара,урсах
970,sich drehen::V,ахагьежьра,эргэлдэх
971,schwanken::V,аҵысра,хэлбэлзэх
972,schwingen::V,ахызазара,ганхах
973,schwingen::V,ахызазара,хэлбэлзэх
974,schwingen::V,акьаандара,ганхах
975,schwingen::V,акьаандара,хэлбэлзэх
976,fallen::V,акаҳара,унах
977,brennen::V,абылра,шатах
978,rauchen::V,ахылҵра,баагих
979,regnen::V,аура,бороо орно
980,gefrieren::V,аҵаара,хөлдөх
981,tauen::V,аӡҭра,хайлах
982,schmelzen::V,ақəӡыҭра,уярах
983,schmelzen::V,аҭəара,уярах
984,trocknen::V,абара,хатах
985,sieden::V,ашра,буцлах
986,sieden::V,ашра,даргилах
987,faulen::V,абаара,үжрэх
988,faulen::V,абаара,өмхийрөх
989,verfaulen::V,абаара,бээх
990,verfaulen::V,абаара,өгрөх
991,verfaulen::V,аилашра,бээх
992,verfaulen::V,аилашра,өгрөх
993,reißen::V,аҧжəара,цуурах
994,versinken::V,аӡааҟəрылара,живэх
995,vergehen::V,ацара,нөгчих
996,vergehen::V,ацара,өнгөрөх
997,erscheinen::V,ацəырҵра,гарах
998,erscheinen::V,ацəырҵра,бултайх
999,verschwinden::V,аҵашəкəара,далд орох
1000,verschwinden::V,аҵашəкəара,алга болох
1001,sinken::V,атəара,татрах
1002,sinken::V,атəара,доошлох
1003,sinken::V,алаҟəра,татрах
1004,sinken::V,алаҟəра,доошлох
1005,abnehmen::V,ацӡаара,багасах
1006,abnehmen::V,ацӡаара,хорогдох
1007,abnehmen::V,аиҵалара,багасах
1008,abnehmen::V,аиҵалара,хорогдох
1009,zunehmen::V,аҽырҭбаара,ихсэх
1010,zunehmen::V,аиҵыҵра,ихсэх
1011,zunehmen::V,арацəахара,ихсэх
1012,steigen::V,азҳара,нэмэгдэх
1013,steigen::V,ашьҭыҵра,нэмэгдэх
1014,steigen::V,адухара,нэмэгдэх
1015,steigen::V,ацлара,нэмэгдэх
1016,wachsen::V,азҳара,өсөх
1017,wachsen::V,азҳара,ургах
1018,glänzen::V,ацыр-цырра,гилгэнэх
1019,glänzen::V,ацыр-цырра,гилбэгнэх
1020,glänzen::V,ацыҩ-цыҩра,гилгэнэх
1021,glänzen::V,ацыҩ-цыҩра,гилбэгнэх
1022,glänzen::V,аказказра,гилгэнэх
1023,glänzen::V,аказказра,гилбэгнэх
1024,funkeln::V,ашап-шапра,гялжах
1025,funkeln::V,ашап-шапра,гялалзах
1026,funkeln::V,ацым-цымра,гялжах
1027,funkeln::V,ацым-цымра,гялалзах
1028,lärmen::V,ашьҭыбжьгара,шуугих
1029,lärmen::V,аҕьҕьаҳәа аилалара,шуугих
1030,läuten::V,аҵəҵəасра,цохих
1031,klingeln::V,аҵəҵəасра,хонхдох
1032,klingeln::V,аҵəҵəасра,дуугарах
1033,klirren::V,ахьархьарра,хангир жингэр хийх
1034,klirren::V,архьархьарра,хангир жингэр хийх
1035,brausen::V,аилаҽҽара,бургилах
1036,brausen::V,еилашуера,бургилах
1037,klingen::V,агара,хангинах
1038,klingen::V,ашьҭыбжь гара,хангинах
1039,bellen::V,ашра,хуцах
1040,heulen::V,ауура,улих
1041,blasen::V,аҭəҳəара,үлзэх
1042,pfeifen::V,ашəшəра,исгэрэх
1043,schreien::V,аҳəҳəара,хашгирах
1044,schreien::V,ахəаара,хашгирах
1045,schreien::V,аҟаара,хашгирах
1046,stöhnen::V,ақьра,ёолох
1047,stöhnen::V,ақьра,гэнгэнэх
1048,zittern::V,аҵыс-ҵысра,дагжих
1049,leben::V,аҟазаара,амьдрах
1050,geboren werden::V,Аира,төрөх
1051,atmen::V,аҕсыҕ лагаҩагара,амьсгалах
1052,trinken::V,ажəра,уух
1053,essen::V,акрыфара,идэх
1054,schlucken::V,албаадара,залгих
1055,müde werden::V,ааҕсара,ядрах
1056,einschlafen::V,ацəара,унтчих
1057,schlafen::V,ацəазаара,унтах
1058,aufwachen::V,аҿыхара,сэрэх
1059,aufstehen::V,Агəылҵра,босох
1060,sich erholen::V,аҧсшьара,амрах
1061,krank werden::V,ачмазаҩхара,өвдөж эхлэх
1062,krank sein::V,аҳəарҧсарра,өвдөх
1063,schmerzen::V,ахьра,өвдөх
1064,schmerzen::V,ахьра,шархирах
1065,husten::V,аимҳәара,ханиах
1066,genesen::V,абзиахара,засрах
1067,genesen::V,аӷəӷəахара,засрах
1068,sterben::V,аҧсра,үхэх
1069,sterben::V,аҧсра,нас барах
1070,umkommen::V,аҭахара,үхэх
1071,sich bewegen::V,аиҭаҵра,хөдлөх
1072,sich rühren::V,ақəацара,хөдлөх
1073,sich erheben::V,аҩагылара,босох
1074,sich setzen::V,атəара,суух
1075,hinfallen::V,акаҳара,ойчих
1076,laufen::V,аныҟəара,явган явах
1077,schreiten::V,ашьаҿа еихгара,алхах
1078,spazierengehen::V,анеи-ааира,зугаалах
1079,eilen::V,аццакра,хурдлах
1080,sich beeilen::V,аццакра,яарах
1081,sich beeilen::V,аццакра,шамдах
1082,sausen::V,аҧырра,давхих
1083,sausen::V,иҭрысны,давхих
1084,sausen::V,ишьҭҟьаны ацара,давхих
1085,rennen::V,аҩра,гүйх
1086,springen::V,аҧара,харайх
1087,springen::V,аҧара,дэвхрэх
1088,klettern::V,ақəлара,авирах
1089,schaukeln::V,аҟəараҟəанҽара,ганхалзах
1090,kriechen::V,аҳəазара,мөлхөх
1091,schwimmen::V,аӡсара,сэлэх
1092,tauchen::V,ахəӡааҵəира,шунгах
1093,rudern::V,аҵшьра,сэлүүрдэх
1094,fahren::V,акала,явах
1095,fliegen::V,аҧырра,нисэх
1096,gehen::V,аиҭаҵра,явах
1097,weggehen::V,ацара,явах
1098,abfahren::V,адəықəлара,одох
1099,abfahren::V,адəықəлара,хөдлөх
1100,abfahren::V,ацара,одох
1101,abfahren::V,ацара,хөдлөх
1102,anhalten::V,ааныргылара,зогсох
1103,hineingehen::V,аҭалара,орох
1104,eintreten::V,аҩналара,орох
1105,kommen::V,аара,ирэх
1106,kommen::V,ааира,ирэх
1107,ankommen::V,ааира,хүрэх
1108,ankommen::V,аара,хүрэх
1109,ankommen::V,анеира,хүрэх
1110,zurückkommen::V,азыхынҳəра,харих
1111,zurückkommen::V,азыхынҳəра,буцаж ирэх
1112,bleiben::V,аанхара,үлдэх
1113,bleiben::V,анхара,үлдэх
1114,bleiben::V,аангылара,үлдэх
1115,warten::V,азҧшзаара,хүлээх
1116,erwarten::V,азҧшра,хүлээх
1117,suchen::V,ашьҭазаара,эрэх
1118,suchen::V,ашьҭазаара,бэдрэх
1119,finden::V,аҧшаара,олох
1120,versuchen::V,аҽазкра,оролдох
1121,vorbereiten::V,армазеира,бэлтгэх
1122,lieben::V,абзиабара,янаглах
1123,mögen::V,агəаҧхара,таалах
1124,lachen::V,аччара,инээх
1125,rühren::V,арҵəуара,сэтгэл уяруулах
1126,weinen::V,аҵəуара,уйлах
1127,schimpfen::V,ацəҳара,хараах
1128,sich ärgern::V,агəаара,уурлах
1129,sich fürchten::V,аӡыӡара,айх
1130,fürchten::V,ацəшəара,айх
1131,fliehen::V,абналара,зугтах
1132,fliehen::V,абналара,гүйж очих
1133,fliehen::V,ацəцара,зугтах
1134,fliehen::V,ацəцара,гүйж очих
1135,flüchten::V,абналара,оргох
1136,flüchten::V,ацəцара,оргох
1137,sehen::V,абара,үзэх
1138,anschauen::V,ахəаҧшра,харах
1139,ansehen::V,ахəаҧшра,харах
1140,hören::V,аҳара,дуулах
1141,zuhören::V,азыӡырҩра,чагнах
1142,probieren::V,аҧышəара,амсаж үзэх
1143,riechen::V,афыҩра,үнэрлэх
1144,fühlen::V,анырра,мэдрэх
1145,fühlen::V,ацәакырра,мэдрэх
1146,scheinen::V,шәа,шиг үзэгдэх
1147,scheinen::V,аацәырҵа,шиг үзэгдэх
1148,vernehmen::V,аҳара,дуулах
1149,frieren::V,ашəра,даарах
1150,frieren::V,аҵаара,даарах
1151,tun::V,аҟаҵара,хийх
1152,tun::V,аҟаҵара,үйлдэх
1153,können::V,алшара,болох
1154,wollen::V,аҭахра,хүсэх
1155,anfangen::V,алагара,эхлэх
1156,beenden::V,алгара,дуусгах
1157,aufhören::V,аҟəыҵра,болих
1158,aufhören::V,аҟəыҵра,зогсох
1159,gelingen::V,аура,бүтэх
1160,gelingen::V,аманшəалахара,бүтэх
1161,gelingen::V,алҵра,бүтэх
1162,geraten::V,нзаарын,илрэх
1163,öffnen::V,аартра,нээх
1164,öffnen::V,аартра,тайлах
1165,schließen::V,аркра,хаах
1166,stellen::V,аргылара,тавих
1167,stellen::V,аргылара,босгох
1168,setzen::V,артəара,суулгах
1169,legen::V,ақəҵара,хийх
1170,legen::V,ақəҵара,тавих
1171,berühren::V,акьысра,шүргэх
1172,berühren::V,алакьысра,шүргэх
1173,verbinden::V,аҿаҳəара,залгах
1174,bedecken::V,ақəршəра,бүрэх
1175,aufhängen::V,акнаҳара,өлгөх
1176,aufhängen::V,акнаҳара,дүүжлэх
1177,anzünden::V,аркра,асаах
1178,anzünden::V,аркра,ноцоох
1179,aufheben::V,ашьҭыхра,өргөх
1180,zurücklassen::V,аныжьра,орхих
1181,zurücklassen::V,аныжьра,үлдээх
1182,verlieren::V,ацəыӡра,гээх
1183,fallen lassen::V,ацəкаҳара,унагах
1184,machen::V,ачаҧара,хийх
1185,machen::V,ачаҧара,гаргах
1186,herstellen::V,аиҵдара,бүтээх
1187,bauen::V,аргылара,барих
1188,reparieren::V,арҽеира,засах
1189,reparieren::V,арҽеира,сэлбэх
1190,verbessern::V,аиҕьтəра,засах
1191,verbessern::V,аиҕьтəра,сайжруулах
1192,ändern::V,аҧсахра,өөрчлөх
1193,graben::V,ажра,малтах
1194,beugen::V,арҟəра,бөгтийлгөх
1195,beugen::V,архəара,бөгтийлгөх
1196,biegen::V,арҟəра,матах
1197,biegen::V,арҟəра,муруйлгах
1198,biegen::V,архəара,матах
1199,biegen::V,архəара,муруйлгах
1200,drehen::V,аргьежьра,эргүүлэх
1201,umdrehen::V,аарҳәра,хөрвүүлэх
1202,heben::V,аҩахара,өргөх
1203,heben::V,араҳара,өргөх
1204,hochheben::V,ахагалара,өргөх
1205,hochheben::V,ашьҭҳəара,өргөх
1206,halten::V,акра,барих
1207,drücken::V,ақəрӷəӷəара,дарах
1208,schieben::V,аҵгəара,түлхэх
1209,schieben::V,агəара,түлхэх
1210,kratzen::V,ацəҟьара,хусах
1211,kratzen::V,ацəҟьара,маажих
1212,lecken::V,арбзара,долоох
1213,beißen::V,ацҳара,зуух
1214,beißen::V,ацҳара,хазах
1215,abreißen::V,амжəара,таслах
1216,abschneiden::V,ахҵəара,тайрах
1217,abschneiden::V,аҿахҵəара,тайрах
1218,binden::V,аҿаҳəара,боох
1219,binden::V,аҿаҳəара,хүлэх
1220,stecken::V,алаҵара,шаах
1221,stecken::V,алаҵара,шигтгэх
1222,brechen::V,аҧҵəара,хугалах
1223,klopfen::V,асра,цохих
1224,klopfen::V,асра,тогших
1225,hauen::V,ақəкшара,дэлдэх
1226,kleben::V,аҷабра,наах
1227,reiben::V,арҟəыҷра,нухах
1228,reiben::V,арҟəыҷра,нидчих
1229,streichen::V,ахьшьра,нялах
1230,streichen::V,ахьшьра,түрхэх
1231,schleifen::V,ахра,билүүдэх
1232,schleifen::V,ахра,гуранздах
1233,schneiden::V,аҧҟара,огтлох
1234,rütteln::V,арҵысра,холхнулах
1235,schütteln::V,аршəшəара,сэгсрэх
1236,schwenken::V,аҟьара,дэвэх
1237,schwenken::V,аҟьара,даллах
1238,schütten::V,аҭаҭəара,цутгах
1239,schütten::V,аҭаҭəара,аягалах
1240,füllen::V,арҭəра,дүүргэх
1241,einwickeln::V,алаҳəара,боох
1242,einwickeln::V,алаҳəара,ороох
1243,tragen::V,аҩагара,авчрах
1244,schleppen::V,арҳəазара,чирэх
1245,ziehen::V,ахара,татах
1246,aufbewahren::V,аҵəахра,хадгалах
1247,werfen::V,аршəра,хаях
1248,werfen::V,аршəра,шидэх
1249,fangen::V,акра,барих
1250,packen::V,анкра,шүүрэх
1251,packen::V,аҵкаара,шүүрэх
1252,verstecken::V,аҵəахра,нуух
1253,teilen::V,ашара,хуваах
1254,schicken::V,ашьҭра,илгээх
1255,schicken::V,ашьҭра,явуулах
1256,bringen::V,аагара,авчрах
1257,bringen::V,аагара,аваачих
1258,hinzufügen::V,ацҵара,нэмэх
1259,bekommen::V,аҧшаара,хүлээн авах
1260,bekommen::V,архиара,хүлээн авах
1261,bekommen::V,аура,хүлээн авах
1262,erhalten::V,аиура,хүлээн авах
1263,nehmen::V,агара,авах
1264,wählen::V,алҧшаара,сонгох
1265,auswählen::V,алхра,шилэх
1266,behindern::V,аҧырхагахара,саад хийх
1267,behindern::V,аҧырхагахара,тотгор болох
1268,verderben::V,алгара,эвдэх
1269,verderben::V,абжьыхра,эвдэх
1270,verderben::V,аҧхасҭатəра,эвдэх
1271,beschädigen::V,аҧхасҭатəра,гэмтээх
1272,zerbrechen::V,аҧҽра,хагалах
1273,zerbrechen::V,аҧҽра,хага цохих
1274,zerreißen::V,аҧжəара,урах
1275,zerstören::V,аилаҧыххаара,эвдэх
1276,zerstören::V,аилаҧыххаара,сүйтгэх
1277,verbrennen::V,абылра,шатаах
1278,geben::V,аҭара,өгөх
1279,reichen::V,аҭара,өгөх
1280,reichen::V,аҭара,дамжуулах
1281,schenken::V,аҩгара,бэлэглэх
1282,versprechen::V,ақəргəыӷра,амлах
1283,loben::V,арҽхəара,магтах
1284,loben::V,арҽхəара,сайшаах
1285,küssen::V,агəӡра,озох
1286,küssen::V,агəӡра,үнсэх
1287,zudecken::V,аҵахҩара,хучих
1288,zudecken::V,аҵахҩара,бүтээх
1289,zudecken::V,ақəршəра,хучих
1290,zudecken::V,ақəршəра,бүтээх
1291,wecken::V,арҿыхара,сэрээх
1292,zeigen::V,арбара,үзүүлэх
1293,führen::V,аныҟəгара,хөтлөх
1294,lehren::V,арҵара,заах
1295,unterrichten::V,арҧхьара,сургах
1296,aufziehen::V,ааӡара,өсгөх
1297,aufziehen::V,ааӡара,хүмүүжүүлэх
1298,leiten::V,ахагылазаара,удирдах
1299,antreiben::V,арццакра,шамдуулах
1300,lassen::V,арҟаҵара,-уулах
1301,einladen::V,ааҕхьара,залах
1302,einladen::V,анаҧхьара,залах
1303,vereinigen::V,аилаҵара,нэгтгэх
1304,vereinigen::V,аилаҵара,хамтруулах
1305,besuchen::V,абара,зочлох
1306,treffen::V,аҧылара,учрах
1307,treffen::V,аҧылара,дайралдах
1308,sich versammeln::V,аизара,хуралдах
1309,spielen::V,ахəмарра,наадах
1310,singen::V,ашəаҳəара,дуулах
1311,tanzen::V,акəашара,бүжиглэх
1312,sich trennen::V,аилыҵра,салах
1313,verlassen::V,акажьра,хаях
1314,retten::V,Аиқəрхара,гэтэлгэх
1315,bewachen::V,ахьчара,сахих
1316,schützen::V,ацəыхьчара,хамгаалах
1317,verteidigen::V,ахьчара,хамгаалах
1318,sich schlagen::V,аисра,зодолдох
1319,schießen::V,ахысра,харвах
1320,schießen::V,ахысра,буу буудах
1321,siegen::V,аиааира,ялах
1322,ärgern::V,аргəаара,уурлуулах
1323,ärgern::V,аргəаара,уур хүргэх
1324,schlagen::V,асра,цохих
1325,schlagen::V,аҭасра,цохих
1326,stechen::V,алакшара,хатгах
1327,stoßen::V,агəҭасра,ёврох
1328,stoßen::V,агəҭасра,нудрах
1329,stehlen::V,аӡара,хулгайлах
1330,stören::V,аҧырхагахара,саад болох
1331,belästigen::V,аргəамҵра,зовоох
1332,belästigen::V,аргəамҵра,амраахгүй байх
1333,verbergen::V,аӡара,нуух
1334,verbergen::V,аӡара,далдлах
1335,täuschen::V,ажьара,мэхлэх
1336,betrügen::V,ажьара,хуурах
1337,töten::V,ашьра,алах
1338,wohnen::V,анхара,суух
1339,wohnen::V,анхара,амьдрах
1340,arbeiten::V,аусура,ажиллах
1341,arbeiten::V,аусура,хөдөлмөрлөх
1342,sammeln::V,аҟəшəара,түүх
1343,sammeln::V,аҟəшəара,хураах
1344,pflücken::V,аҿыршəара,түүх
1345,pflücken::V,аҿыхра,түүх
1346,jagen::V,ашəарыцара,агнах
1347,jagen::V,ашəарыцара,гөрөөлөх
1348,fischen::V,аҧсыӡ икуеит,загасчлах
1349,fischen::V,аҧсыӡ икуеит,загас барих
1350,fassen::V,акра,барих
1351,hüten::V,арҳəра,маллах
1352,hüten::V,арҳəра,хариулах
1353,hüten::V,ахьчара,маллах
1354,hüten::V,ахьчара,хариулах
1355,treiben::V,акацара,туух
1356,anbinden::V,адҳəалара,уях
1357,füttern::V,акырҿаҵара,тэжээх
1358,melken::V,ахьара,саах
1359,hacken::V,аҟəаҟəара,цавчих
1360,gießen::V,аҵаҭəара,услах
1361,reifen::V,ашəра,боловсрох
1362,reifen::V,аҟалара,боловсрох
1363,zubereiten::V,ацура,бэлдэх
1364,kochen::V,ажəра,чанах
1365,backen::V,аӡра,жигнэх
1366,braten::V,аӡра,шарах
1367,braten::V,аӡра,хайрах
1368,umrühren::V,аилрыхра,хутгах
1369,stricken::V,аҧара,нэхэх
1370,stricken::V,аҧара,сүлжих
