,Concept_ID,hu,ar
814,hinauf::ADV,felfelé,إلى فوق
815,hinauf::ADV,felfelé,إلى الأعلى
816,überall::ADV,mindenütt,في كل مكان
817,nicht::ADV,nem,لا
818,nicht::ADV,nem,لم
819,ein wenig::ADV,egy kicsit,قليلا
820,kaum::ADV,alig,كاد لا
821,sehr::ADV,nagyon,جدا
822,sehr::ADV,nagyon,كثيرا
823,so::ADV,úgy,كذا
824,so::ADV,úgy,كذلك
825,noch::ADV,még,ما زال
826,nur::ADV,csak,فقط
827,nur::ADV,csupán,فقط
828,schon::ADV,már,قد
829,wieder::ADV,ismét,من جديد
830,wieder::ADV,ismét,مرة أخرى
831,wieder::ADV,megint,من جديد
832,wieder::ADV,megint,مرة أخرى
833,vergebens::ADV,hiába,عبثا
834,vor::PRP,előtt,أمام
835,hinter::PRP,mögött,خلف
836,hinter::PRP,mögött,وراء
837,unter::PRP,alatt,تحت
838,durch::PRP,át,عبر
839,durch::PRP,át,خلال
840,durch::PRP,keresztül,عبر
841,durch::PRP,keresztül,خلال
842,neben::PRP,mellett,جنب
843,neben::PRP,mellett,بجانب
844,zwischen::PRP,között,بين
845,wegen::PRP,miatt,بسبب
846,wegen::PRP,végett,بسبب
847,dies::PRN,ez,هذا
848,das::PRN,az,ذلك
849,alles::PRN,minden,الكل
850,ich::PRN,én,أنا
851,du::PRN,te,أنت
852,er::PRN,ő,هو
853,wir::PRN,mi,نحن
854,ihr::PRN,ti,أنتم
855,ihr::PRN,ti,أنتن
856,sie::PRN,ők,هم
857,sie::PRN,ők,هن
858,was::FPRN,mi,ما
859,wer::FPRN,ki,من
860,wo::FADV,hol,أين
861,wohin::FADV,hova,إلى أين
862,wie::FADV,hogy,كيف
863,wie::FADV,hogyan,كيف
864,warum::FADV,miért,لماذا
865,wieviel::FNUM,hány,كم
866,wieviel::FNUM,mennyi,كم
867,eins::NUM,egy,واحد
868,zwei::NUM,kettő,اثنين
869,drei::NUM,három,ثلاثة
870,vier::NUM,négy,أربعة
871,fünf::NUM,öt,خمسة
872,sechs::NUM,hat,ستة
873,sieben::NUM,hét,سبعة
874,acht::NUM,nyolc,ثمانية
875,neun::NUM,kilenc,تسعة
876,zehn::NUM,tíz,عشرة
877,elf::NUM,tizenegy,أحد عشر
878,zwölf::NUM,tizenkettő,اثنا عشر
879,zwanzig::NUM,húsz,عشرون
880,dreißig::NUM,harminc,ثلاثون
881,vierzig::NUM,negyven,أربعون
882,fünfzig::NUM,ötven,خمسون
883,sechzig::NUM,hatvan,ستون
884,siebzig::NUM,hetven,سبعون
885,achtzig::NUM,nyolcvan,ثمانون
886,neunzig::NUM,kilencven,تسعون
887,hundert::NUM,száz,مئة
888,tausend::NUM,ezer,ألف
889,und::CNJ,és,و
890,und::CNJ,meg,و
891,oder::CNJ,vagy,أو
892,stehen::V,áll,وقف
893,sitzen::V,ül,جلس
894,liegen::V,fekszik,رقد
895,hängen::V,függ,تعلق
896,werden::V,lesz,صار
897,werden::V,lesz,أصبح
898,passieren::V,történik,حدث
899,beginnen::V,kezdődik,ابتدأ
900,enden::V,végződik,انتهى
901,enden::V,befejeződik,انتهى
902,wechseln::V,változik,تغير
903,aufgehen[Sonne]::V,kel,شرق
904,untergehen[Sonne]::V,lemegy,غرب
905,scheinen[Sonne]::V,süt,أضاء
906,donnern::V,dörög,رعد
907,wehen::V,fúj,هب
908,strömen::V,áramlik,جرى
909,fließen::V,folyik,سال
910,sich drehen::V,forog,دار
911,schwanken::V,inog,ترنح
912,schwanken::V,ingadozik,ترنح
913,schwingen::V,leng,ترجح
914,fallen::V,esik,سقط
915,brennen::V,ég,احترق
916,rauchen::V,füstöl,دخن
917,regnen::V,esik,أمطر
918,gefrieren::V,megfagy,تجمد
919,tauen::V,olvad,ذاب
920,schmelzen::V,olvad,ذاب
921,schmelzen::V,elolvad,ذاب
922,trocknen::V,szárad,نشف
923,sieden::V,forr,غلى
924,faulen::V,rothad,فسد
925,verfaulen::V,elrothad,تعفن
926,verfaulen::V,megrothad,تعفن
927,reißen::V,szakad,انقطع
928,versinken::V,süllyed,غرق
929,versinken::V,elsüllyed,غرق
930,vergehen::V,múlik,مضى
931,vergehen::V,elmúlik,مضى
932,erscheinen::V,feltűnik,لاح
933,erscheinen::V,feltűnik,ظهر
934,erscheinen::V,megjelenik,لاح
935,erscheinen::V,megjelenik,ظهر
936,verschwinden::V,letűnik,غاب
937,sinken::V,süllyed,هبط
938,abnehmen::V,apad,نقص
939,abnehmen::V,csökken,نقص
940,zunehmen::V,növekszik,ازداد
941,zunehmen::V,gyarapszik,ازداد
942,steigen::V,emelkedik,صعد
943,steigen::V,emelkedik,ارتفع
944,wachsen::V,nő,نما
945,wachsen::V,nő,نبت
946,wachsen::V,terem,نما
947,wachsen::V,terem,نبت
948,wachsen::V,növekszik,نما
949,wachsen::V,növekszik,نبت
950,glänzen::V,ragyog,لمع
951,glänzen::V,fénylik,لمع
952,funkeln::V,csillog,تلألأ
953,funkeln::V,tündöklik,تلألأ
954,lärmen::V,lármázik,ضج
955,lärmen::V,lármázik,صخب
956,läuten::V,cseng,قرع
957,klingeln::V,csenget,دق
958,klirren::V,csörömpöl,قعقع
959,brausen::V,zúg,عج
960,brausen::V,morajlik,عج
961,rauschen::V,zúg,حف
962,klingen::V,hangzik,رن
963,bellen::V,ugat,نبح
964,heulen::V,bőg,عوى
965,heulen::V,üvölt,عوى
966,blasen::V,fúj,نفخ
967,pfeifen::V,fütyül,صفر
968,schreien::V,kiált,صرخ
969,schreien::V,kiabál,صرخ
970,stöhnen::V,nyög,أن
971,zittern::V,remeg,ارتعش
972,zittern::V,reszket,ارتعش
973,leben::V,él,عاش
974,geboren werden::V,születik,ولد
975,atmen::V,lélegzik,تنفس
976,trinken::V,iszik,شرب
977,essen::V,eszik,أكل
978,schlucken::V,nyel,جرع
979,müde werden::V,elfárad,تعب
980,müde werden::V,kifárad,تعب
981,einschlafen::V,elalszik,نام
982,schlafen::V,alszik,نام
983,aufwachen::V,felébred,استيقظ
984,aufstehen::V,felkel,قام
985,sich erholen::V,pihen,استجم
986,krank werden::V,megbetegedik,مرض
987,krank werden::V,belebetegszik,مرض
988,krank sein::V,betegeskedik,مرض
989,schmerzen::V,fáj,آلم
990,husten::V,köhög,كح
991,husten::V,köhög,سعل
992,genesen::V,meggyógyul,نقه
993,sterben::V,hal,مات
994,umkommen::V,elpusztul,هلك
995,sich bewegen::V,mozog,تحرك
996,sich rühren::V,mozdul,تحرك
997,sich erheben::V,feláll,قام
998,sich erheben::V,felemelkedik,قام
999,sich setzen::V,ül,جلس
1000,sich setzen::V,leül,جلس
1001,hinfallen::V,bukik,وقع
1002,hinfallen::V,elesik,وقع
1003,laufen::V,jár,مشى
1004,schreiten::V,lép,خطا
1005,spazierengehen::V,sétál,تنزه
1006,eilen::V,siet,عجل
1007,sich beeilen::V,siet,استعجل
1008,sausen::V,robog,أسرع
1009,rennen::V,fut,عدا
1010,rennen::V,fut,ركض
1011,rennen::V,szalad,عدا
1012,rennen::V,szalad,ركض
1013,springen::V,ugrik,قفز
1014,klettern::V,kúszik,تسلق
1015,schaukeln::V,hintázik,تأرجح
1016,kriechen::V,kúszik,دب
1017,kriechen::V,kúszik,زحف
1018,schwimmen::V,úszik,سبح
1019,tauchen::V,merül,غطس
1020,rudern::V,evez,جذف
1021,fahren::V,jár,ركب
1022,fahren::V,jár,سافر
1023,fahren::V,megy,ركب
1024,fahren::V,megy,سافر
1025,fahren::V,utazik,ركب
1026,fahren::V,utazik,سافر
1027,fliegen::V,száll,طار
1028,gehen::V,megy,سار
1029,gehen::V,megy,ذهب
1030,weggehen::V,elmegy,ذهب
1031,weggehen::V,elmegy,انصرف
1032,abfahren::V,indul,رحل
1033,anhalten::V,megáll,توقف
1034,hineingehen::V,bemegy,دخل
1035,eintreten::V,belép,دخل
1036,kommen::V,jön,أتى
1037,kommen::V,jön,جاء
1038,ankommen::V,érkezik,وصل
1039,ankommen::V,megérkezik,وصل
1040,zurückkommen::V,visszajön,عاد
1041,zurückkommen::V,visszajön,رجع
1042,bleiben::V,marad,مكث
1043,bleiben::V,megmarad,مكث
1044,warten::V,vár,انتظر
1045,warten::V,várakozik,انتظر
1046,erwarten::V,vár,ترقب
1047,erwarten::V,vár,انتظر
1048,erwarten::V,megvár,ترقب
1049,erwarten::V,megvár,انتظر
1050,suchen::V,kutat,بحث
1051,finden::V,talál,وجد
1052,versuchen::V,megpróbál,حاول
1053,versuchen::V,megkísérel,حاول
1054,vorbereiten::V,előkészít,أعد
1055,vorbereiten::V,előkészít,حضر
1056,lieben::V,szeret,أحب
1057,mögen::V,szeret,أحب
1058,lachen::V,nevet,ضحك
1059,rühren::V,mozdít,أثر
1060,weinen::V,sír,بكى
1061,schimpfen::V,szid,سب
1062,schimpfen::V,szid,شتم
1063,schimpfen::V,szitkozódik,سب
1064,schimpfen::V,szitkozódik,شتم
1065,sich ärgern::V,mérgelődik,زعل
1066,sich ärgern::V,bosszankodik,زعل
1067,sich fürchten::V,fél,هاب
1068,sich fürchten::V,retteg,هاب
1069,fürchten::V,fél,خاف
1070,fürchten::V,fél,خشي
1071,fliehen::V,menekül,هرب
1072,flüchten::V,elmenekül,فر
1073,sehen::V,néz,رأى
1074,anschauen::V,megnéz,نظر
1075,ansehen::V,néz,نظر
1076,ansehen::V,ránéz,نظر
1077,ansehen::V,megnéz,نظر
1078,hören::V,hall,سمع
1079,zuhören::V,hallgat,أصغى
1080,zuhören::V,meghallgat,أصغى
1081,probieren::V,kóstol,ذاق
1082,probieren::V,megkóstol,ذاق
1083,riechen::V,szagol,شم
1084,riechen::V,szagol,استنشق
1085,fühlen::V,érez,شعر
1086,scheinen::V,tűnik,ظهر
1087,scheinen::V,látszik,ظهر
1088,zu sehen sein::V,mutatkozik,ظهر
1089,vernehmen::V,hall,سمع
1090,frieren::V,fázik,بردان
1091,tun::V,csinál,فعل
1092,tun::V,cselekszik,فعل
1093,können::V,tud,قدر
1094,können::V,tud,استطاع
1095,wollen::V,akar,شاء
1096,wollen::V,akar,أراد
1097,anfangen::V,kezd,بدأ
1098,beenden::V,befejez,أنهى
1099,aufhören::V,megszűnik,توقف
1100,aufhören::V,megszűnik,انقطع
1101,gelingen::V,sikerül,نجح
1102,geraten::V,kerül,طلع
1103,geraten::V,jut,طلع
1104,öffnen::V,nyit,فتح
1105,öffnen::V,kinyit,فتح
1106,schließen::V,csuk,أغلق
1107,schließen::V,becsuk,أغلق
1108,stellen::V,állít,وضع
1109,stellen::V,állít,أقام
1110,stellen::V,helyez,وضع
1111,stellen::V,helyez,أقام
1112,setzen::V,ültet,أجلس
1113,setzen::V,helyez,أجلس
1114,legen::V,tesz,وضع
1115,legen::V,fektet,وضع
1116,berühren::V,érint,مس
1117,berühren::V,érint,لمس
1118,verbinden::V,beköt,ربط
1119,verbinden::V,beköt,وصل
1120,verbinden::V,összeköt,ربط
1121,verbinden::V,összeköt,وصل
1122,bedecken::V,betakar,غطى
1123,bedecken::V,beborít,غطى
1124,aufhängen::V,felakaszt,علق
1125,anzünden::V,gyújt,أوقد
1126,anzünden::V,meggyújt,أوقد
1127,aufheben::V,felemel,لقط
1128,zurücklassen::V,hátrahagy,ترك
1129,verlieren::V,veszít,فقد
1130,verlieren::V,elveszít,فقد
1131,fallen lassen::V,elejt,أسقط
1132,machen::V,tesz,فعل
1133,machen::V,csinál,فعل
1134,herstellen::V,gyárt,صنع
1135,herstellen::V,gyárt,أنتج
1136,herstellen::V,előállít,صنع
1137,herstellen::V,előállít,أنتج
1138,bauen::V,épít,بنى
1139,bauen::V,épít,شيد
1140,reparieren::V,javít,صلح
1141,reparieren::V,kijavít,صلح
1142,reparieren::V,megjavít,صلح
1143,verbessern::V,megjavít,صحح
1144,ändern::V,változtat,غير
1145,ändern::V,megváltoztat,غير
1146,graben::V,ás,حفر
1147,beugen::V,meghajt,ثنى
1148,beugen::V,meghajt,أحنى
1149,biegen::V,hajlít,لوى
1150,drehen::V,forgat,أدار
1151,drehen::V,forgat,دور
1152,wenden::V,fordít,قلب
1153,wenden::V,megfordít,قلب
1154,umdrehen::V,megfordít,قلب
1155,umdrehen::V,megforgat,قلب
1156,heben::V,emel,رفع
1157,hochheben::V,felemel,رفع
1158,ergreifen::V,megfog,مسك
1159,halten::V,tart,مسك
1160,drücken::V,nyom,ضغط
1161,drücken::V,megnyom,ضغط
1162,schieben::V,tol,حرك
1163,kratzen::V,vakar,خدش
1164,lecken::V,nyal,لعق
1165,beißen::V,harap,عض
1166,abreißen::V,letép,قلع
1167,abschneiden::V,levág,قطع
1168,binden::V,köt,ربط
1169,binden::V,kötöz,ربط
1170,stecken::V,dug,دس
1171,brechen::V,tör,كسر
1172,brechen::V,eltör,كسر
1173,klopfen::V,kopogtat,طرق
1174,hauen::V,vág,ضرب
1175,hauen::V,levág,ضرب
1176,kleben::V,tapaszt,ألصق
1177,reiben::V,dörzsöl,حك
1178,reiben::V,súrol,حك
1179,streichen::V,simít,نشر
1180,schleifen::V,fen,سن
1181,schleifen::V,csiszol,سن
1182,schleifen::V,köszörül,سن
1183,schneiden::V,vág,قطع
1184,schneiden::V,szel,قطع
1185,schneiden::V,metsz,قطع
1186,rütteln::V,ráz,رج
1187,schütteln::V,ráz,هز
1188,schütteln::V,megráz,هز
1189,schwenken::V,lóbál,لوح
1190,schwenken::V,lobogtat,لوح
1191,schütten::V,önt,صب
1192,füllen::V,tölt,ملأ
1193,füllen::V,megtölt,ملأ
1194,einwickeln::V,becsavar,لف
1195,tragen::V,hord,حمل
1196,schleppen::V,vonszol,سحب
1197,ziehen::V,húz,سحب
1198,aufbewahren::V,megőriz,حفظ
1199,werfen::V,dob,رمى
1200,werfen::V,dob,ألقى
1201,werfen::V,hajít,رمى
1202,werfen::V,hajít,ألقى
1203,fangen::V,fog,التقط
1204,packen::V,megragad,مسك
1205,verstecken::V,eldug,خبأ
1206,verstecken::V,elrejt,خبأ
1207,teilen::V,oszt,قسم
1208,teilen::V,megoszt,قسم
1209,schicken::V,küld,بعث
1210,schicken::V,küld,أرسل
1211,bringen::V,hoz,جلب
1212,bringen::V,visz,جلب
1213,hinzufügen::V,hozzáad,أضاف
1214,bekommen::V,kap,حصل
1215,bekommen::V,megkap,حصل
1216,erhalten::V,kap,استلم
1217,erhalten::V,megkap,استلم
1218,nehmen::V,vesz,أخذ
1219,wählen::V,választ,اختار
1220,auswählen::V,kiválaszt,انتقى
1221,bewahren::V,megtart,حافظ
1222,behindern::V,akadályoz,عاق
1223,behindern::V,gátol,عاق
1224,verderben::V,elront,أفسد
1225,beschädigen::V,rongál,أضر
1226,zerbrechen::V,eltör,كسر
1227,zerbrechen::V,széttör,كسر
1228,zerbrechen::V,kettétör,كسر
1229,zerreißen::V,eltép,مزق
1230,zerreißen::V,széttép,مزق
1231,zerstören::V,elpusztít,دمر
1232,verbrennen::V,éget,حرق
1233,verbrennen::V,eléget,حرق
1234,geben::V,ad,أعطى
1235,reichen::V,nyújt,ناول
1236,schenken::V,ajándékoz,وهب
1237,versprechen::V,ígér,وعد
1238,wünschen::V,kíván,تمنى
1239,loben::V,dicsér,مدح
1240,küssen::V,csókol,قبل
1241,wiegen::V,ringat,هدهد
1242,zudecken::V,betakar,غطى
1243,wecken::V,kelt,أيقظ
1244,wecken::V,ébreszt,أيقظ
1245,zeigen::V,mutat,أرى
1246,führen::V,visz,دل
1247,führen::V,vezet,دل
1248,lehren::V,tanít,علم
1249,unterrichten::V,tanít,علم
1250,aufziehen::V,felnevel,ربى
1251,leiten::V,vezet,دل
1252,leiten::V,vezet,أدار
1253,leiten::V,vezérel,دل
1254,leiten::V,vezérel,أدار
1255,antreiben::V,hajt,حث
1256,lassen::V,-tat,حدا
1257,lassen::V,-at,حدا
1258,einladen::V,meghív,دعا
1259,vereinigen::V,egyesít,وحد
1260,besuchen::V,látogat,زار
1261,treffen::V,talál,قابل
1262,sich versammeln::V,gyülekezik,اجتمع
1263,sich versammeln::V,összegyűlik,اجتمع
1264,spielen::V,játszik,لعب
1265,singen::V,énekel,غنى
1266,tanzen::V,táncol,رقص
1267,sich trennen::V,elválik,افترق
1268,verlassen::V,elhagy,ترك
1269,retten::V,ment,نجى
1270,retten::V,ment,أنقذ
1271,bewachen::V,őriz,حرس
1272,schützen::V,óv,حمى
1273,schützen::V,véd,حمى
1274,verteidigen::V,véd,دافع
1275,sich schlagen::V,verekszik,تضارب
1276,schießen::V,lő,أطلق
1277,siegen::V,győz,انتصر
1278,ärgern::V,bosszant,أزعل
1279,schlagen::V,üt,ضرب
1280,schlagen::V,ver,ضرب
1281,treten::V,rúg,رفس
1282,stechen::V,döf,شك
1283,stechen::V,szúr,شك
1284,stoßen::V,lök,دفع
1285,stehlen::V,lop,سرق
1286,stören::V,zavar,ضايق
1287,belästigen::V,zaklat,أزعج
1288,verbergen::V,rejt,كتم
1289,verbergen::V,elrejt,كتم
1290,täuschen::V,megtéveszt,خدع
1291,betrügen::V,csal,غش
1292,töten::V,öl,قتل
1293,wohnen::V,lakik,سكن
1294,arbeiten::V,dolgozik,عمل
1295,arbeiten::V,dolgozik,اشتغل
1296,sammeln::V,szed,جمع
1297,sammeln::V,gyűjt,جمع
1298,pflücken::V,szed,جنى
1299,pflücken::V,szed,قطف
1300,jagen::V,vadászik,صاد
1301,fischen::V,halászik,اصطاد
1302,fassen::V,fog,قبض
1303,hüten::V,őriz,رعى
1304,hüten::V,legeltet,رعى
1305,treiben::V,hajt,ساق
1306,anbinden::V,köt,ربط
1307,füttern::V,etet,علف
1308,melken::V,fej,حلب
1309,hacken::V,vág,فرم
1310,gießen::V,öntöz,سقى
1311,reifen::V,érik,نضج
1312,zubereiten::V,elkészít,حضر
1313,kochen::V,főz,طبخ
1314,backen::V,süt,خبز
1315,braten::V,süt,قلى
1316,braten::V,süt,حمر
1317,umrühren::V,megkever,قلب
1318,stricken::V,köt,حاك
1319,nähen::V,varr,خاط
1320,färben::V,fest,صبغ
1321,färben::V,fest,لون
1322,reinigen::V,tisztít,نظف
1323,waschen::V,mos,غسل
1324,abwischen::V,letöröl,مسح
1325,spülen::V,mosogat,شطف
1326,fegen::V,söpör,كنس
1327,kehren::V,söpör,كنس
1328,baden::V,fürdik,استحم
1329,sich waschen::V,mosdik,اغتسل
1330,sich waschen::V,mosakszik,اغتسل
1331,ausziehen::V,levesz,خلع
1332,anziehen::V,felölt,لبس
1333,anziehen::V,felvesz,لبس
1334,sich anziehen::V,öltözik,اكتسى
1335,sich anziehen::V,felöltözik,اكتسى
1336,kämmen::V,fésül,مشط
1337,schmücken::V,díszít,زين
1338,sagen::V,mond,قال
1339,sprechen::V,beszél,تكلم
1340,reden::V,beszél,تكلم
1341,sich unterhalten::V,beszélget,تحادث
1342,fragen::V,kérdez,سأل
1343,bitten::V,kér,رجا
1344,erzählen::V,mesél,حكي
1345,erzählen::V,elbeszél,حكي
1346,mitteilen::V,közöl,بلغ
1347,nennen::V,hív,سمى
1348,nennen::V,nevez,سمى
1349,rufen::V,hív,نادى
1350,prahlen::V,dicsekszik,فشر
1351,prahlen::V,dicsekszik,تفاخر
1352,übersetzen::V,fordít,ترجم
1353,denken::V,gondol,فكر
1354,glauben::V,hisz,اعتقد
1355,bemerken::V,észrevesz,لاحظ
1356,erkennen::V,ráismer,عرف
1357,erkennen::V,felismer,عرف
1358,begreifen::V,felfog,فهم
1359,begreifen::V,felfog,أدرك
1360,verstehen::V,ért,فهم
1361,verstehen::V,megért,فهم
1362,lernen::V,tanul,درس
1363,lernen::V,megtanul,درس
1364,wissen::V,tud,علم
1365,sich erinnern an::V,emlékszik,تذكر
1366,vergessen::V,felejt,نسي
1367,vergessen::V,elfelejt,نسي
1368,messen::V,mér,قاس
1369,messen::V,megmér,قاس
1370,zählen::V,számol,عد
1371,zählen::V,számol,أحصى
1372,zählen::V,megszámol,عد
1373,zählen::V,megszámol,أحصى
1374,rechnen::V,számít,حسب
1375,lesen::V,olvas,قرأ
1376,malen::V,fest,صور
1377,zeichnen::V,rajzol,رسم
1378,schreiben::V,ír,كتب
1379,besitzen::V,birtokol,حاز
1380,besitzen::V,birtokol,ملك
1381,kaufen::V,vesz,اشترى
1382,kaufen::V,megvesz,اشترى
1383,verkaufen::V,elad,باع
1384,bezahlen::V,fizet,دفع
1385,bezahlen::V,kifizet,دفع
1386,zahlen::V,fizet,سدد
1387,zahlen::V,megfizet,سدد
1388,beherrschen::V,ural,حكم
1389,ertragen::V,elbír,أطاق
1390,ertragen::V,elbír,تحمل
1391,ertragen::V,elvisel,أطاق
1392,ertragen::V,elvisel,تحمل
