,Concept_ID,ro,mhr
748,hell::A,clar,во́лгыдо
749,hell::A,luminos,во́лгыдо
750,dunkel::A,obscur,пычке́мыш
751,dunkel::A,întunecos,пычке́мыш
752,schwarz::A,negru,шола́
753,weiß::A,alb,ош
754,rot::A,roșu,йошка́р
755,gelb::A,galben,сар
756,blau::A,albastru,ка́нде
757,grün::A,verde,ужа́р
758,grau::A,gri,сур
759,grau::A,cenușiu,сур
760,bunt::A,colorat,олача́
761,billig::A,ieftin,шу́лдо
762,teuer::A,scump,ше́рге
763,wertvoll::A,prețios,шергака́н
764,blind::A,orb,со́кыр
765,taub::A,surd,соҥгыра́
766,kräftig::A,tare,куа́тле
767,kräftig::A,forte,куа́тле
768,kräftig::A,robust,куа́тле
769,stark::A,viguros,вия́н
770,stark::A,puternic,вия́н
771,schwach::A,slab,а́лдыме
772,schwach::A,debil,а́лдыме
773,fett::A,gras,коя́
774,schlank::A,zvelt,йоштката́
775,schlank::A,zvelt,яжу́
776,hübsch::A,drăguț,чеве́р
777,böse::A,rău,шы́де
778,böse::A,răutăcios,шы́де
779,dumm::A,nerod,аҥыра́
780,dumm::A,tâmpit,аҥыра́
781,faul::A,leneș,його
782,fleißig::A,harnic,ты́ршыше
783,fleißig::A,sârguincios,ты́ршыше
784,geizig::A,calic,чаҥга́
785,geizig::A,zgârcit,чаҥга́
786,klug::A,isteț,уша́н
787,klug::A,deștept,уша́н
788,geschickt::A,dibaci,уста́
789,lieb::A,drag,ала́л
790,lieb::A,iubit,ала́л
791,lustig::A,vesel,весела́
792,sanft::A,blând,ны́жылге
793,sanft::A,blajin,ны́жылге
794,hungrig::A,flămând,шу́жышо
795,krank::A,bolnav,че́рле
796,nackt::A,gol,чарама́т
797,traurig::A,trist,ойга́н
798,traurig::A,mâhnit,ойга́н
799,lebendig::A,viu,и́лыше
800,gut::A,bun,сай
801,schlecht::A,rău,уда́
802,schlecht::A,rău,шӱ́кшӧ
803,schlecht::A,prost,уда́
804,schlecht::A,prost,шӱ́кшӧ
805,richtig::A,drept,чы́нле
806,richtig::A,corect,чы́нле
807,schlimm::A,rău,аля́к
808,schlimm::A,rău,тыра́н
809,wahr::A,adevărat,чы́нле
810,wahr::A,adevărat,настоя́щий
811,alt::A,uzat,то́што
812,alt::A,vechi,то́што
813,neu::A,nou,у
814,ehemalig::A,fost,о́нчычсо
815,ehemalig::A,fost,онда́кысе
816,ehemalig::A,anterior,о́нчычсо
817,ehemalig::A,anterior,онда́кысе
818,alt[Lebewesen]::A,bătrîn,шо́нто
819,jung::A,tânăr,са́мырык
820,arm::A,sărac,нужна́
821,arm::A,sărman,нужна́
822,reich::A,avut,поя́н
823,reich::A,bogat,поя́н
824,bekannt::A,cunoscut,па́лыме
825,berühmt::A,renumit,лӱ́млӧ
826,fremd::A,străin,йот
827,verschieden::A,diferit,тӱ́рлӧ
828,verschieden::A,deosebit,тӱ́рлӧ
829,nah::A,apropiat,ли́шыл
830,fern::A,departe,тора́
831,fern::A,departe,мӱ́ндыр
832,linker::A,stâng,шола́
833,rechter::A,drept,пурла́
834,anderer::A,alt,вес
835,anderer::A,alt,мо́ло
836,erster::A,prim,и́кымше
837,zweiter::A,al doilea,ко́кымшо
838,dritter::A,treilea,ку́мшо
839,letzter::A,final,пыта́ртыш
840,allein::ADV,singur,шкет
841,auf einmal::ADV,dintrodată,икана́ште
842,zusammen::ADV,împreună,пырля́
843,lange::ADV,îndelung,кужу́н
844,lange::ADV,mult timp,кужу́н
845,plötzlich::ADV,deodată,кенета́
846,plötzlich::ADV,pe neașteptate,кенета́
847,sofort::ADV,imediat,кызыта́к
848,sofort::ADV,numaidecît,кызыта́к
849,später::ADV,mai apoi,варара́к
850,später::ADV,mai târziu,варара́к
851,jetzt::ADV,acum,ы́нде
852,jetzt::ADV,acum,кы́зыт
853,heute::ADV,azi,та́че
854,heute::ADV,astăzi,та́че
855,morgen::ADV,mâine,эрла́
856,bald::ADV,curând,вашке́
857,dann::ADV,apoi,вара́
858,gestern::ADV,ieri,теҥге́че
859,einst::ADV,odată,икана́
860,einst::ADV,odinioară,икана́
861,damals::ADV,atunci,туна́м
862,damals::ADV,pe atunci,туна́м
863,danach::ADV,după aceasta,вара́
864,vorher::ADV,mai întâi,о́нчыч
865,vorher::ADV,în prealabil,о́нчыч
866,zuerst::ADV,întâi,онда́к
867,zuerst::ADV,în primul rând,онда́к
868,einmal::ADV,odată,икана́
869,manchmal::ADV,uneori,ка́шын
870,manchmal::ADV,uneori,кокла́н
871,manchmal::ADV,câteodată,ка́шын
872,manchmal::ADV,câteodată,кокла́н
873,oft::ADV,des,чӱ́чкыдын
874,oft::ADV,deseori,чӱ́чкыдын
875,immer::ADV,mereu,эре́
876,immer::ADV,mereu,ту́тыш
877,immer::ADV,întotdeauna,эре́
878,immer::ADV,întotdeauna,ту́тыш
879,niemals::ADV,niciodată,ок нигуна́м
880,hier::ADV,aci,ты́ште
881,hier::ADV,aici,ты́ште
882,hierhin::ADV,încoace,ты́шке
883,hierhin::ADV,încoace,тыш
884,von hier::ADV,de aici,тыше́ч
885,von hier::ADV,de aici,тыве́ч
886,dort::ADV,acolo,ту́што
887,dorthin::ADV,dincolo,туш
888,dorthin::ADV,dincolo,ту́шко
889,geradeaus::ADV,drept înainte,вик
890,vorwärts::ADV,înainte,о́нчыко
891,rückwärts::ADV,îndărăt,шеҥге́к
892,zurück::ADV,înapoi,мӧҥге́ш
893,unten::ADV,jos,ӱ́лнӧ
894,unten::ADV,jos,йыма́лне
895,unten::ADV,dedesubt,ӱ́лнӧ
896,unten::ADV,dedesubt,йыма́лне
897,hinab::ADV,în jos,йыма́к
898,hinab::ADV,de vale,йыма́к
899,oben::ADV,sus,кӱ́шнӧ
900,oben::ADV,sus,ӱмба́лне
901,oben::ADV,deasupra,кӱ́шнӧ
902,oben::ADV,deasupra,ӱмба́лне
903,hinauf::ADV,în sus,кӱ́ш
904,hinauf::ADV,în sus,кӱ́шкӧ
905,überall::ADV,peste tot,чыла́ вере́
906,überall::ADV,pretutindeni,чыла́ вере́
907,nicht::ADV,nu,ок
908,nicht::ADV,nu,о́геш
909,ein wenig::ADV,puțin,изи́ш
910,kaum::ADV,cu greu,пыкше́
911,kaum::ADV,cu anevoie,пыкше́
912,sehr::ADV,mult,чот
913,sehr::ADV,foarte,чот
914,so::ADV,așa,тыге́
915,so::ADV,atât,тыге́
916,noch::ADV,încă,а́ле
917,nur::ADV,doar,гына́
918,schon::ADV,și,ы́нде
919,schon::ADV,deja,ы́нде
920,wieder::ADV,iar,ада́к
921,wieder::ADV,iarăși,ада́к
922,vergebens::ADV,în zadar,ара́м
923,vor::PRP,înainte de,о́нчыч
924,hinter::PRP,după,шеҥге́лне
925,hinter::PRP,în spatele,шеҥге́лне
926,unter::PRP,sub,йыма́лне
927,durch::PRP,prin,вошт
928,neben::PRP,lângă,вокте́н
929,neben::PRP,alături de,вокте́н
930,zwischen::PRP,între,кокла́ште
931,zwischen::PRP,dintre,кокла́ште
932,wegen::PRP,pentru,верч
933,dies::PRN,acesta,ти́де
934,das::PRN,asta,са́де
935,alles::PRN,tot,чыла́
936,ich::PRN,eu,мый
937,du::PRN,tu,тый
938,er::PRN,el,ту́до
939,er::PRN,dânsul,ту́до
940,wir::PRN,noi,ме
941,ihr::PRN,voi,те
942,sie::PRN,ei,ну́но
943,sie::PRN,dânșii,ну́но
944,was::FPRN,ce,мо
945,wer::FPRN,cine,кӧ
946,wo::FADV,unde,куша́н
947,wohin::FADV,încotro,куш
948,wohin::FADV,încotro,ку́шко
949,wie::FADV,cum,кузе́
950,warum::FADV,de ce,мо
951,warum::FADV,de ce,мола́н
952,warum::FADV,pentru ce,мо
953,warum::FADV,pentru ce,мола́н
954,wieviel::FNUM,cât,куна́р
955,eins::NUM,unu,ик
956,zwei::NUM,doi,ко́кыт
957,drei::NUM,trei,кум
958,vier::NUM,patru,ныл
959,fünf::NUM,cinci,вич
960,sechs::NUM,șase,куд
961,sieben::NUM,șapte,шым
962,acht::NUM,opt,канда́ш
963,neun::NUM,nouă,инде́ш
964,zehn::NUM,zece,лу
965,elf::NUM,unsprezece,лати́к
966,zwölf::NUM,douăsprezece,латко́к
967,zwanzig::NUM,douăzeci,ко́ло
968,dreißig::NUM,treizeci,ку́мло
969,vierzig::NUM,patruzeci,ны́лле
970,fünfzig::NUM,cincizeci,ви́тле
971,sechzig::NUM,șaizeci,ку́дло
972,siebzig::NUM,șaptezeci,шы́мле
973,achtzig::NUM,optzeci,канда́шле
974,neunzig::NUM,nouăzeci,инде́шле
975,hundert::NUM,sută,шӱ́дӧ
976,tausend::NUM,mie,тӱже́м
977,und::CNJ,și,да
978,und::CNJ,și,ден
979,oder::CNJ,ori,я
980,oder::CNJ,ori,а́ле
981,stehen::V,sta,шога́ш
982,sitzen::V,ședea,шинча́ш
983,liegen::V,zăcea,кия́ш
984,liegen::V,fi culcat,кия́ш
985,hängen::V,atârna,кеча́ш
986,werden::V,deveni,лия́ш
987,werden::V,se face,лия́ш
988,passieren::V,se întâmpla,лия́ш
989,beginnen::V,începe,тӱҥгала́ш
990,enden::V,se sfârși,пыта́ш
991,enden::V,se termina,пыта́ш
992,wechseln::V,se schimba,вашталта́ш
993,aufgehen[Sonne]::V,răsări,лекта́ш
994,untergehen[Sonne]::V,apune,шинча́ш
995,scheinen[Sonne]::V,străluci,волгалта́ш
996,donnern::V,tuna,кӱдырта́ш
997,donnern::V,tuna,сургалта́ш
998,wehen::V,bate,пуа́ш
999,strömen::V,curge în șiroaie,шийалтара́ш
1000,fließen::V,curge,йога́ш
1001,sich drehen::V,se învârti,пӧрда́ш
1002,schwanken::V,se clătina,лӱҥга́ш
1003,schwanken::V,se clătina,тайныла́ш
1004,schwingen::V,vibra,рӱпшалта́ш
1005,schwingen::V,flutura,рӱпшалта́ш
1006,fallen::V,cădea,воза́ш
1007,fallen::V,cădea,йӧрла́ш
1008,brennen::V,arde,йӱла́ш
1009,rauchen::V,fuma,шикша́ш
1010,regnen::V,ploua,йӱра́ш
1011,gefrieren::V,îngheța,кылма́ш
1012,gefrieren::V,îngheța,ияҥа́ш
1013,tauen::V,se dezgheța,шула́ш
1014,schmelzen::V,se topi,лева́ш
1015,trocknen::V,se usca,кошка́ш
1016,sieden::V,fierbe,шола́ш
1017,sieden::V,clocoti,шола́ш
1018,faulen::V,se împuți,шӱя́ш
1019,verfaulen::V,putrezi,шӱйы́н шуа́ш
1020,reißen::V,se rupe,кӱрла́ш
1021,reißen::V,se sfâșia,кӱрла́ш
1022,versinken::V,se scufunda,пуре́н кая́ш
1023,vergehen::V,trece,эрте́н кая́ш
1024,vergehen::V,se scurge,эрте́н кая́ш
1025,erscheinen::V,apărea,толы́н лекта́ш
1026,verschwinden::V,dispărea,йома́ш
1027,sinken::V,cădea,пуча́ш
1028,sinken::V,coborî,пуча́ш
1029,abnehmen::V,scădea,пуча́ш
1030,abnehmen::V,descrește,пуча́ш
1031,zunehmen::V,spori,шукема́ш
1032,zunehmen::V,crește,шукема́ш
1033,zunehmen::V,augmenta,шукема́ш
1034,steigen::V,urca,нӧлталта́ш
1035,wachsen::V,crește,кушка́ш
1036,glänzen::V,luci,йылгыжа́ш
1037,glänzen::V,străluci,йылгыжа́ш
1038,funkeln::V,scânteia,чолга́ш
1039,lärmen::V,face larmă,рӱшка́ш
1040,läuten::V,suna,мура́ш
1041,klingeln::V,suna,йыҥгырта́ш
1042,klirren::V,zăngăni,чылдыртата́ш
1043,brausen::V,vui,лӱшка́ш
1044,rauschen::V,vâjâi,лыжга́ш
1045,klingen::V,suna,йоҥга́ш
1046,bellen::V,lătra,опта́ш
1047,heulen::V,urla,урмыжа́ш
1048,blasen::V,sufla,пуала́ш
1049,pfeifen::V,fluiera,шӱ́шкаш
1050,schreien::V,țipa,кычкыра́ш
1051,stöhnen::V,geme,йыҥыса́ш
1052,zittern::V,tremura,чытыра́ш
1053,leben::V,trăi,ила́ш
1054,geboren werden::V,se naște,шоча́ш
1055,atmen::V,respira,шӱла́ш
1056,trinken::V,bea,йӱа́ш
1057,essen::V,mânca,кочка́ш
1058,schlucken::V,înghiți,нела́ш
1059,müde werden::V,se obosi,ноя́ш
1060,einschlafen::V,adormi,мале́н колта́ш
1061,schlafen::V,dormi,мала́ш
1062,aufwachen::V,se deștepta,помыжалта́ш
1063,aufstehen::V,fi se scula,кынела́ш
1064,sich erholen::V,se relaxa,кана́ш
1065,sich erholen::V,se destinde,кана́ш
1066,krank werden::V,se îmbolnăvi,черлане́н воза́ш
1067,krank sein::V,zăcea,черлане́н кия́ш
1068,krank sein::V,fi bolnav,черлане́н кия́ш
1069,schmerzen::V,durea,коршта́ш
1070,husten::V,tuși,кокыра́ш
1071,genesen::V,se însănătoși,тӱрла́ш
1072,genesen::V,se însănătoși,тазаҥа́ш
1073,sterben::V,muri,кола́ш
1074,umkommen::V,pieri,вуй йома́ш
1075,sich bewegen::V,se mișca,кошта́ш
1076,sich rühren::V,se mișca,тарвана́ш
1077,sich erheben::V,se ridica,кынела́ш
1078,sich setzen::V,lua loc,шинча́ш
1079,sich setzen::V,se așeza,шинча́ш
1080,hinfallen::V,cădea jos,йӧрла́ш
1081,laufen::V,merge,кошта́ш
1082,laufen::V,merge pe jos,кошта́ш
1083,schreiten::V,păși,ошкыла́ш
1084,spazierengehen::V,se plimba,гуля́яш
1085,eilen::V,fi se grăbi,вашка́ш
1086,sich beeilen::V,se grăbi,вашкешта́ш
1087,sausen::V,țâșni,юлтка́ш
1088,rennen::V,fugi,куржтала́ш
1089,rennen::V,alerga,куржтала́ш
1090,springen::V,sări,тӧршта́ш
1091,klettern::V,urca,кӱза́ш
1092,klettern::V,se cățăra,кӱза́ш
1093,schaukeln::V,legăna,лӱҥгалта́ш
1094,kriechen::V,se târî,нушка́ш
1095,schwimmen::V,înota,ия́ш
1096,tauchen::V,se scufunda,шуҥгалта́ш
1097,rudern::V,vâsli,удыра́ш
1098,rudern::V,lopăta,удыра́ш
1099,fahren::V,merge,кудала́ш
1100,fliegen::V,zbura,чоҥешта́ш
1101,gehen::V,merge,кая́ш
1102,weggehen::V,se duce,кораҥа́ш
1103,abfahren::V,pleca,лекта́ш
1104,anhalten::V,se opri,чарна́ш
1105,hineingehen::V,intra,пура́ш
1106,eintreten::V,intra,пура́ш
1107,kommen::V,veni,тола́ш
1108,ankommen::V,sosi,шуа́ш
1109,ankommen::V,ajunge,шуа́ш
1110,zurückkommen::V,se întoarce,пӧртыла́ш
1111,bleiben::V,rămâne,кода́ш
1112,warten::V,aștepta,вуча́ш
1113,erwarten::V,aștepta,вуча́ш
1114,suchen::V,căuta,кычала́ш
1115,finden::V,găsi,муа́ш
1116,versuchen::V,încerca,толаша́ш
1117,vorbereiten::V,pregăti,ямдыла́ш
1118,lieben::V,iubi,йӧрата́ш
1119,mögen::V,plăcea a,йӧрата́ш
1120,lachen::V,râde,воштыла́ш
1121,rühren::V,mișca,ку́мыл тарвата́ш
1122,rühren::V,înduioșa,ку́мыл тарвата́ш
1123,weinen::V,plânge,шорта́ш
1124,schimpfen::V,înjura,каргаша́ш
1125,sich ärgern::V,se supăra,сыра́ш
1126,sich fürchten::V,se teme,лӱда́ш
1127,sich fürchten::V,fi teamă a,лӱда́ш
1128,fürchten::V,se teme de,лӱда́ш
1129,fliehen::V,fugi,куржа́ш
1130,flüchten::V,evada,куржа́ш
1131,sehen::V,vedea,ужа́ш
1132,anschauen::V,privi,онча́ш
1133,ansehen::V,privi,эскера́ш
1134,hören::V,auzi,кола́ш
1135,zuhören::V,asculta,колышта́ш
1136,probieren::V,gusta,тамла́ш
1137,riechen::V,mirosi,ӱпшынча́ш
1138,fühlen::V,simți,шижа́ш
1139,fühlen::V,resimți,шижа́ш
1140,scheinen::V,părea,чуча́ш
1141,zu sehen sein::V,se vedea,коя́ш
1142,vernehmen::V,auzi,кола́ш
1143,frieren::V,fi frig,кылма́ш
1144,tun::V,face,ышта́ш
1145,können::V,ști,мошта́ш
1146,können::V,putea,мошта́ш
1147,wollen::V,dori,тӱна́ш
1148,anfangen::V,începe,тӱҥала́ш
1149,beenden::V,sfârși,пытара́ш
1150,beenden::V,termina,пытара́ш
1151,aufhören::V,înceta,чарна́ш
1152,gelingen::V,reuși,сай лекта́ш
1153,gelingen::V,izbuti,сай лекта́ш
1154,geraten::V,reuși,лекта́ш
1155,öffnen::V,deschide,поча́ш
1156,schließen::V,închide,петыра́ш
1157,stellen::V,pune,шында́ш
1158,stellen::V,așeza,шында́ш
1159,setzen::V,pune,шында́ш
1160,setzen::V,așeza,шында́ш
1161,legen::V,pune,опта́ш
1162,legen::V,pune,пышта́ш
1163,berühren::V,atinge,тӱка́ш
1164,verbinden::V,lega,пида́ш
1165,bedecken::V,acoperi,леведа́ш
1166,aufhängen::V,atârna,сака́ш
1167,aufhängen::V,spânzura,сака́ш
1168,anzünden::V,aprinde,чӱкта́ш
1169,aufheben::V,ridica,нӧлтала́ш
1170,aufheben::V,lua de jos,нӧлтала́ш
1171,zurücklassen::V,lăsa,кода́ш
1172,zurücklassen::V,lăsa în urmă,кода́ш
1173,verlieren::V,pierde,йомдара́ш
1174,fallen lassen::V,scăpa,воза́ш
1175,fallen lassen::V,arunca,воза́ш
1176,machen::V,face,ышта́ш
1177,herstellen::V,fabrica,ямдыла́ш
1178,herstellen::V,confecționa,ямдыла́ш
1179,bauen::V,clădi,чоҥа́ш
1180,bauen::V,construi,чоҥа́ш
1181,reparieren::V,repara,ачала́ш
1182,verbessern::V,ameliora,саемда́ш
1183,verbessern::V,îmbunătăți,саемда́ш
1184,ändern::V,schimba,весемда́ш
1185,ändern::V,modifica,весемда́ш
1186,graben::V,săpa,кӱнча́ш
1187,beugen::V,curba,пӱгырта́ш
1188,biegen::V,îndoi,лывырта́ш
1189,biegen::V,încovoia,лывырта́ш
1190,drehen::V,învârti,пӱтыра́ш
1191,wenden::V,întoarce,ирала́ш
1192,umdrehen::V,învârti,савырала́ш
1193,umdrehen::V,întoarce,савырала́ш
1194,heben::V,ridica,нӧлта́ш
1195,hochheben::V,ridica,нӧлта́ш
1196,ergreifen::V,lua,руалта́ш
1197,ergreifen::V,apuca,руалта́ш
1198,halten::V,ține,куча́ш
1199,drücken::V,apăsa,иша́ш
1200,drücken::V,apăsa,темда́ш
1201,drücken::V,strânge,иша́ш
1202,drücken::V,strânge,темда́ш
1203,schieben::V,împinge,шӱкала́ш
1204,kratzen::V,zgâria,удыра́ш
1205,lecken::V,linge,нула́ш
1206,beißen::V,mușca,пура́ш
1207,abreißen::V,rupe,кӱрла́ш
1208,abreißen::V,smulge,кӱрла́ш
1209,abschneiden::V,scurta,пӱчка́ш
1210,binden::V,lega,кылда́ш
1211,stecken::V,pune,шуралта́ш
1212,brechen::V,rupe,тодышта́ш
1213,brechen::V,frânge,тодышта́ш
1214,klopfen::V,ciocăni,кыра́ш
1215,hauen::V,lovi,тӱя́ш
1216,kleben::V,lipi,клеитла́ш
1217,reiben::V,freca,йыга́ш
1218,reiben::V,freca,туржала́ш
1219,reiben::V,fricționa,йыга́ш
1220,reiben::V,fricționa,туржала́ш
1221,streichen::V,unge,шӱра́ш
1222,schleifen::V,ascuți,шума́ш
1223,schleifen::V,ascuți,яна́ш
1224,schneiden::V,tăia,пӱчка́ш
1225,rütteln::V,zgâlțâi,рӱза́ш
1226,schütteln::V,scutura,почка́ш
1227,schwenken::V,agita,рӱза́ш
1228,schütten::V,vărsa,опта́ш
1229,füllen::V,umple,тема́ш
1230,einwickeln::V,înveli,вӱдыла́ш
1231,einwickeln::V,înfășura,вӱдыла́ш
1232,tragen::V,căra,нумала́ш
1233,schleppen::V,târî,шӱдыра́ш
1234,ziehen::V,trage,шупша́ш
1235,aufbewahren::V,păstra,арала́ш
1236,aufbewahren::V,conserva,арала́ш
1237,werfen::V,arunca,шуа́ш
1238,werfen::V,arunca,кышка́ш
1239,fangen::V,prinde,куча́ш
1240,packen::V,apuca,руалта́ш
1241,verstecken::V,ascunde,тоя́ш
1242,teilen::V,împărți,пӧла́ш
1243,schicken::V,trimite,колта́ш
1244,bringen::V,aduce,конда́ш
1245,hinzufügen::V,adăuga,ешара́ш
1246,bekommen::V,obține,нала́ш
1247,bekommen::V,dobândi,нала́ш
1248,erhalten::V,primi,нала́ш
1249,erhalten::V,căpăta,нала́ш
1250,nehmen::V,lua,нала́ш
1251,wählen::V,opta,сайла́ш
1252,wählen::V,alege,сайла́ш
1253,auswählen::V,selecta,таҥгла́ш
1254,bewahren::V,păstra,сакла́ш
1255,behindern::V,stingheri,чаракла́ш
1256,verderben::V,strica,пужа́ш
1257,beschädigen::V,strica,пужа́ш
1258,zerbrechen::V,rupe,пудырта́ш
1259,zerbrechen::V,frânge,пудырта́ш
1260,zerreißen::V,rupe,кӱрла́ш
1261,zerreißen::V,sfâșia,кӱрла́ш
1262,zerstören::V,distruge,шалата́ш
1263,verbrennen::V,arde,йӱлата́ш
1264,verbrennen::V,incendia,йӱлата́ш
1265,geben::V,da,пуа́ш
1266,reichen::V,întinde,пуа́ш
1267,schenken::V,dărui,пӧлекла́ш
1268,versprechen::V,făgădui,сӧра́ш
1269,wünschen::V,ura,тылана́ш
1270,loben::V,lăuda,мокта́ш
1271,küssen::V,săruta,шупшала́ш
1272,wiegen::V,legăna,рӱпша́ш
1273,zudecken::V,acoperi,леведа́ш
1274,wecken::V,trezi,помыжалтара́ш
1275,wecken::V,deștepta,помыжалтара́ш
1276,zeigen::V,arăta,ончыкта́ш
1277,führen::V,călăuzi,вӱда́ш
1278,lehren::V,preda,туныкта́ш
1279,lehren::V,învăța,туныкта́ш
1280,unterrichten::V,învăța,туныкта́ш
1281,unterrichten::V,instrui,туныкта́ш
1282,aufziehen::V,crește,орышта́ш
1283,leiten::V,duce,вӱда́ш
1284,leiten::V,duce,вуйлата́ш
1285,leiten::V,conduce,вӱда́ш
1286,leiten::V,conduce,вуйлата́ш
1287,antreiben::V,împinge,поктыла́ш
1288,antreiben::V,încuraja,поктыла́ш
1289,lassen::V,pune pe să,-та́ш
1290,einladen::V,invita,ӱжа́ш
1291,vereinigen::V,uni,иктешла́ш
1292,vereinigen::V,întruni,иктешла́ш
1293,besuchen::V,vizita,то́лын кая́ш
1294,besuchen::V,face o vizită,то́лын кая́ш
1295,treffen::V,întâlni,вашлия́ш
1296,sich versammeln::V,se aduna,погына́ш
1297,sich versammeln::V,se aduna,чумырга́ш
1298,spielen::V,se juca,мода́ш
1299,singen::V,cânta,мура́ш
1300,tanzen::V,dansa,кушта́ш
1301,sich trennen::V,se separa,ойырла́ш
1302,sich trennen::V,se despărți,ойырла́ш
1303,verlassen::V,părăsi,кудалта́ш
1304,verlassen::V,abandona,кудалта́ш
1305,retten::V,salva,утара́ш
1306,bewachen::V,păzi,орола́ш
1307,schützen::V,ocroti,арала́ш
1308,schützen::V,proteja,арала́ш
1309,verteidigen::V,apăra,арала́ш
1310,sich schlagen::V,se bate,кредала́ш
1311,schießen::V,trage,лӱя́ш
1312,siegen::V,birui,сеҥа́ш
1313,siegen::V,învinge,сеҥа́ш
1314,ärgern::V,supăra,сырыкта́ш
1315,schlagen::V,lovi,пера́ш
1316,treten::V,călca,тошка́ш
1317,stechen::V,înțepa,кера́ш
1318,stechen::V,împunge,кера́ш
1319,stoßen::V,împinge,шӱкала́ш
1320,stehlen::V,fura,шолышта́ш
1321,stören::V,deranja,мешая́ш
1322,belästigen::V,importuna,толаштара́ш
1323,verbergen::V,ascunde,шылта́ш
1324,täuschen::V,amăgi,ондала́ш
1325,betrügen::V,înșela,ондала́ш
1326,töten::V,omorî,пушта́ш
1327,wohnen::V,sta,ила́ш
1328,wohnen::V,locui,ила́ш
1329,arbeiten::V,lucra,пашалана́ш
1330,arbeiten::V,lucra,паша́м ышта́ш
1331,sammeln::V,aduna,пога́ш
1332,sammeln::V,colecționa,пога́ш
1333,pflücken::V,culege,кӱра́ш
1334,jagen::V,vâna,сонарла́ш
1335,fischen::V,pescui,кол куча́ш
1336,fassen::V,prinde,куча́ш
1337,hüten::V,paște,кӱта́ш
1338,treiben::V,mână,покта́ш
1339,anbinden::V,lega,йолышта́ш
1340,füttern::V,da de mâncare,пукша́ш
1341,melken::V,mulge,лӱшта́ш
1342,hacken::V,toca,руа́ш
1343,hacken::V,sparge,руа́ш
1344,gießen::V,uda,шава́ш
1345,reifen::V,pârgui,кӱа́ш
1346,zubereiten::V,găti,ямдыла́ш
1347,kochen::V,găti,шолта́ш
1348,backen::V,coace,кӱкташ
1349,braten::V,coace,пуштыла́ш
1350,braten::V,coace,жаритла́ш
1351,umrühren::V,mesteca,луга́ш
1352,stricken::V,împleti,пида́ш
1353,nähen::V,coase,урга́ш
1354,färben::V,vopsi,чиялта́ш
1355,färben::V,colora,чиялта́ш
1356,reinigen::V,curăți,эрыкта́ш
1357,waschen::V,spăla,мушка́ш
1358,abwischen::V,șterge,ӱшта́ш
1359,spülen::V,clăti,шӱалта́ш
1360,fegen::V,mătura,ӱшта́ш
1361,kehren::V,mătura,ӱшта́ш
1362,baden::V,se scălda,йӱштыла́ш
1363,sich waschen::V,se spăla,мушкылта́ш
1364,ausziehen::V,și scoate,кудаша́ш
1365,anziehen::V,îmbrăca,чия́ш
1366,sich anziehen::V,se îmbrăca,чия́ш
1367,kämmen::V,pieptăna,шера́ш
1368,schmücken::V,împodobi,тӱзата́ш
1369,schmücken::V,împodobi,чеверта́ш
1370,sagen::V,zice,ойла́ш
1371,sagen::V,zice,каласа́ш
1372,sagen::V,spune,ойла́ш
1373,sagen::V,spune,каласа́ш
1374,sprechen::V,vorbi,кутыра́ш
1375,reden::V,vorbi,мутлана́ш
1376,reden::V,discuta,мутлана́ш
1377,sich unterhalten::V,conversa,кутыра́ш
1378,sich unterhalten::V,sta de vorbă,кутыра́ш
1379,fragen::V,întreba,йода́ш
1380,bitten::V,ruga,йода́ш
1381,erzählen::V,spune,ойла́ш
1382,erzählen::V,povesti,ойла́ш
1383,mitteilen::V,comunica,увертара́ш
1384,mitteilen::V,înștiința,увертара́ш
1385,nennen::V,numi,лӱмда́ш
1386,nennen::V,chema,лӱмда́ш
1387,rufen::V,chema,ӱжа́ш
1388,prahlen::V,se făli,моктана́ш
1389,übersetzen::V,traduce,кусара́ш
1390,denken::V,gândi,шона́ш
1391,glauben::V,crede,ӱшана́ш
1392,bemerken::V,observa,шижа́ш
1393,erkennen::V,cunoaște,пала́ш
1394,erkennen::V,recunoaște,пала́ш
1395,begreifen::V,pricepe,ыҥла́ш
1396,begreifen::V,înțelege,ыҥла́ш
1397,verstehen::V,înțelege,умыла́ш
1398,lernen::V,învăța,тунема́ш
1399,wissen::V,ști,шинча́ш
1400,sich erinnern an::V,a-și aminti de,шарна́ш
1401,vergessen::V,uita,монда́ш
1402,messen::V,măsura,виса́ш
1403,zählen::V,număra,шотла́ш
1404,rechnen::V,calcula,шотла́ш
1405,lesen::V,citi,луда́ш
1406,malen::V,picta,сӱретла́ш
1407,zeichnen::V,desena,сӱретла́ш
1408,schreiben::V,scrie,воза́ш
1409,besitzen::V,avea,лия́ш
1410,besitzen::V,poseda,лия́ш
1411,kaufen::V,cumpăra,нала́ш
1412,verkaufen::V,vinde,ужала́ш
1413,bezahlen::V,plăti,тӱла́ш
1414,bezahlen::V,achita,тӱла́ш
1415,zahlen::V,plăti,тӱла́ш
1416,beherrschen::V,stăpâni,куча́ш
1417,ertragen::V,răbda,турка́ш
1418,ertragen::V,suporta,турка́ш
