,Concept_ID,lez,es
803,das::PRN,ам,esto
804,alles::PRN,вири,todo
805,alles::PRN,михьиз,todo
806,ich::PRN,за,yo
807,ich::PRN,зун,yo
808,du::PRN,вун,tú
809,er::PRN,ам,él
810,er::PRN,гьа,él
811,wir::PRN,чун,nosotros
812,ihr::PRN,куьн,vosotros
813,sie::PRN,абур,ellos
814,was::FPRN,вуч,qué
815,wer::FPRN,вуж,quién
816,wo::FADV,гьина,dónde
817,wohin::FADV,гьиниз,adónde
818,wohin::FADV,гьиниз,hacia dónde
819,wie::FADV,гьикӏ,cómo
820,warum::FADV,вучиз,por qué
821,wieviel::FNUM,шумуд,cuánto
822,eins::NUM,са,uno
823,zwei::NUM,кьвед,dos
824,drei::NUM,пуд,tres
825,vier::NUM,кьуд,cuatro
826,fünf::NUM,вад,cinco
827,sechs::NUM,ругуд,seis
828,sieben::NUM,ирид,siete
829,acht::NUM,муьжуьд,ocho
830,neun::NUM,кӏуьд,nueve
831,zehn::NUM,цӏуд,diez
832,elf::NUM,цӏусад,once
833,zwölf::NUM,цӏикьвед,doce
834,zwanzig::NUM,къад,veinte
835,dreißig::NUM,къанницӏуд,treinta
836,vierzig::NUM,яхцӏур,cuarenta
837,fünfzig::NUM,яхцӏурни цӏуд,cincuenta
838,sechzig::NUM,пудкъад,sesenta
839,siebzig::NUM,пудкъанни цӏуд,setenta
840,achtzig::NUM,кьудкъад,ochenta
841,neunzig::NUM,кьудкъанни цӏуд,noventa
842,hundert::NUM,виш,cien
843,hundert::NUM,виш,ciento
844,tausend::NUM,агъзур,mil
845,und::CNJ,ва,y
846,oder::CNJ,я,o
847,stehen::V,акъвазун,estar de pie
848,sitzen::V,ацукьун,estar sentado
849,liegen::V,къаткун,yacer
850,liegen::V,къаткун,estar acostado
851,hängen::V,куьрс хьун,pender
852,werden::V,хьун,hacerse
853,passieren::V,хьун,suceder
854,beginnen::V,башламиш хьун,iniciarse
855,beginnen::V,башламиш хьун,principiar
856,enden::V,куьтягь хьун,acabar
857,enden::V,куьтягь хьун,terminar
858,wechseln::V,дегиш хьун,variar
859,wechseln::V,дегиш хьун,alternar
860,aufgehen[Sonne]::V,экъечӏун,salir
861,untergehen[Sonne]::V,акӏун,ponerse
862,untergehen[Sonne]::V,акӏун,descender
863,scheinen[Sonne]::V,ишигь гун,brillar
864,donnern::V,къукърумар авун,tronar
865,strömen::V,авахьун,afluir
866,fließen::V,авахьун,fluir
867,fließen::V,авахьун,correr
868,sich drehen::V,элкъуьн,girar
869,schwanken::V,юзун,vacilar
870,schwingen::V,галтад хьун,oscilar
871,fallen::V,аватун,caer
872,brennen::V,кун,arder
873,brennen::V,кун,quemar
874,brennen::V,ккун,arder
875,brennen::V,ккун,quemar
876,regnen::V,къун,llover
877,gefrieren::V,муркӏади кьун,helarse
878,tauen::V,цӏурун,deshelarse
879,schmelzen::V,цӏурун,fundirse
880,schmelzen::V,цӏурун,derretirse
881,trocknen::V,кьурун,secarse
882,sieden::V,ругун,hervir
883,faulen::V,кутӏун,pudrirse
884,verfaulen::V,чуьруьтмиш хьун,pudrirse
885,verfaulen::V,кутӏун,pudrirse
886,reißen::V,атӏун,romperse
887,reißen::V,къазунун,romperse
888,versinken::V,батмиш хьун,hundirse
889,vergehen::V,алатун,pasar
890,erscheinen::V,майдандиз акъатун,aparecer
891,verschwinden::V,квахьун,desaparecer
892,sinken::V,элекьун,bajar
893,abnehmen::V,тӏимил хьун,decrecer
894,abnehmen::V,тӏимил хьун,disminuir
895,abnehmen::V,гъвечӏи хьун,decrecer
896,abnehmen::V,гъвечӏи хьун,disminuir
897,zunehmen::V,артух хьун,crecer
898,zunehmen::V,артух хьун,aumentar
899,steigen::V,хкаж хьун,subir
900,steigen::V,хкаж хьун,ascender
901,wachsen::V,экъечӏун,crecer
902,glänzen::V,цӏарцӏар гун,brillar
903,glänzen::V,цӏарцӏар гун,resplandecer
904,funkeln::V,нур гун,chispear
905,lärmen::V,ван авун,hacer ruido
906,läuten::V,зенг ягъун,sonar
907,läuten::V,зенг ягъун,repicar
908,klingeln::V,зенг ягъун,tocar el timbre
909,klirren::V,зигринг авун,tintinear
910,brausen::V,къати хьун,zumbar
911,rauschen::V,вишриш авун,murmurar
912,klingen::V,ван авун,sonar
913,bellen::V,элуькьун,ladrar
914,heulen::V,къув ягъун,ulular
915,blasen::V,уф гун,soplar
916,pfeifen::V,уьфт ягъун,silbar
917,schreien::V,гьараюн,gritar
918,stöhnen::V,суза авун,gemir
919,zittern::V,зурзун,temblar
920,leben::V,яшамиш хьун,vivir
921,geboren werden::V,хьун,nacer
922,atmen::V,нефес чӏугун,respirar
923,trinken::V,хъун,beber
924,essen::V,тӏуьн,comer
925,schlucken::V,туькьуьнун,tragar
926,müde werden::V,галатун,cansarse
927,müde werden::V,галатун,fatigarse
928,müde werden::V,юргъун хьун,cansarse
929,müde werden::V,юргъун хьун,fatigarse
930,einschlafen::V,ксун,dormirse
931,schlafen::V,ксун,dormir
932,aufwachen::V,ахварай аватун,despertarse
933,aufstehen::V,къарагъун,levantarse
934,sich erholen::V,ял ягъун,reposar
935,sich erholen::V,ял ягъун,descansar
936,krank werden::V,кефсуз хьун,caer enfermo
937,krank sein::V,тӏа хьун,estar enfermo
938,schmerzen::V,тӏа хьун,doler
939,husten::V,уьгьуь ягъун,toser
940,genesen::V,сагъ хъхьун,convalecer
941,genesen::V,сагъ хъхьун,restablecerse
942,sterben::V,кьин,morir
943,umkommen::V,терг хьун,perecer
944,sich bewegen::V,юзун,moverse
945,sich rühren::V,юзун,rebullir
946,sich erheben::V,къарагъун,levantarse
947,sich setzen::V,ацукьун,sentarse
948,hinfallen::V,алукьун,caerse
949,laufen::V,къекъуьн,andar
950,schreiten::V,ккамар къачун,proceder
951,spazierengehen::V,сейр авун,pasear
952,spazierengehen::V,сейр авун,pasearse
953,eilen::V,тади авун,correr prisa
954,sich beeilen::V,гьерекатун,darse prisa
955,sausen::V,чкурун,correr
956,rennen::V,катун,correr
957,rennen::V,зверун,correr
958,springen::V,хкадарун,saltar
959,klettern::V,акьахун,trepar
960,klettern::V,акьахун,escalar
961,kriechen::V,капаралди фин,reptar
962,kriechen::V,капаралди фин,arrastrarse
963,schwimmen::V,сирнав авун,nadar
964,tauchen::V,кьилихъди циз вегьин,bucear
965,tauchen::V,кьилихъди циз вегьин,sumergirse
966,rudern::V,кьусуйралди лодка гьалун,remar
967,rudern::V,цуьруьгъуьлдалди кӏватӏун,remar
968,fahren::V,фин,ir
969,fliegen::V,лув гун,volar
970,fliegen::V,цавай фин,volar
971,gehen::V,фин,ir
972,gehen::V,фин,andar
973,weggehen::V,хъфин,irse
974,weggehen::V,хъфин,marcharse
975,abfahren::V,фин,salir
976,abfahren::V,фин,partir
977,abfahren::V,рекье гьатун,salir
978,abfahren::V,рекье гьатун,partir
979,anhalten::V,акъвазун,parar
980,anhalten::V,акъвазун,pararse
981,hineingehen::V,гьахьун,entrar
982,eintreten::V,гьахьун,entrar
983,kommen::V,атун,venir
984,ankommen::V,атун,llegar
985,zurückkommen::V,хтун,volver
986,zurückkommen::V,хтун,regresar
987,bleiben::V,амукьун,quedarse
988,warten::V,гуьзлемишун,esperar
989,erwarten::V,вил алаз акъвазун,esperar
990,suchen::V,къекъуьн,buscar
991,finden::V,жугъун,hallar
992,finden::V,жугъун,encontrar
993,versuchen::V,алахъун,intentar
994,vorbereiten::V,гьазурун,preparar
995,lieben::V,кӏан хьун,amar
996,lieben::V,кӏан хьун,querer
997,mögen::V,рикӏ ацукьун,querer
998,lachen::V,хъуьруьн,reír
999,weinen::V,шехьун,llorar
1000,schimpfen::V,сеперар гун,regañar
1001,schimpfen::V,экъуьгъунар авун,regañar
1002,sich ärgern::V,хъел акатун,enfadarse
1003,sich fürchten::V,кичӏе хьун,tener miedo
1004,fürchten::V,къурхутмиш хьун,temer
1005,fürchten::V,къурхутмиш хьун,tener miedo a
1006,fliehen::V,катун,huir
1007,flüchten::V,катун,escaparse
1008,sehen::V,акун,ver
1009,anschauen::V,вил вегьин,mirar
1010,ansehen::V,килигун,mirar
1011,hören::V,ван хьун,oír
1012,zuhören::V,яб гун,escuchar
1013,probieren::V,дад акун,probar
1014,probieren::V,дад акун,degustar
1015,riechen::V,ни чӏугун,oler
1016,fühlen::V,гьисс авун,sentir
1017,frieren::V,кьун,tener frío
1018,frieren::V,мекьи хьун,tener frío
1019,tun::V,авун,hacer
1020,können::V,хьун,poder
1021,können::V,акъакьун,poder
1022,wollen::V,кӏан хьун,querer
1023,anfangen::V,башламишун,iniciar
1024,beenden::V,куьтягьун,acabar
1025,beenden::V,куьтягьун,terminar
1026,aufhören::V,акъвазун,cesar
1027,gelingen::V,арадал атун,salir bien
1028,geraten::V,акъатун,salir
1029,geraten::V,акъатун,dar resultado
1030,öffnen::V,ахъаюн,abrir
1031,schließen::V,акьалун,cerrar
1032,stellen::V,эцигун,poner
1033,stellen::V,эцигун,colocar
1034,setzen::V,ацукьарун,poner
1035,setzen::V,ацукьарун,colocar
1036,legen::V,эцигун,poner
1037,berühren::V,хкӏурун,tocar
1038,verbinden::V,гилигун,unir
1039,verbinden::V,гилигун,juntar
1040,bedecken::V,кӏевун,tapar
1041,bedecken::V,кӏевун,cubrir
1042,aufhängen::V,куьрсарун,colgar
1043,anzünden::V,куькӏуьрун,encender
1044,aufheben::V,хкажун,recoger
1045,zurücklassen::V,тун,dejar
1046,verlieren::V,квадарун,perder
1047,fallen lassen::V,авадрун,dejar caer
1048,machen::V,авун,hacer
1049,machen::V,кар авун,hacer
1050,herstellen::V,расун,fabricar
1051,bauen::V,туькӏуьрун,construir
1052,reparieren::V,расун,reparar
1053,verbessern::V,хъсанрун,mejorar
1054,ändern::V,табдил авун,mudar
1055,ändern::V,табдил авун,modificar
1056,graben::V,эгъуьнун,cavar
1057,beugen::V,акӏажарун,doblar
1058,beugen::V,акӏажарун,inclinar
1059,beugen::V,кангур авун,doblar
1060,beugen::V,кангур авун,inclinar
1061,biegen::V,патахъарун,doblar
1062,drehen::V,алчударун,volver
1063,drehen::V,алчударун,hacer girar
1064,umdrehen::V,элкъуьрун,revolver
1065,heben::V,хкажун,levantar
1066,hochheben::V,хкажун,alzar
1067,ergreifen::V,агалчна кьун,coger
1068,halten::V,кьун,tener
1069,drücken::V,чуькьуьн,apretar
1070,schieben::V,хуртӏ гун,empujar
1071,kratzen::V,къадгъунун,rascar
1072,lecken::V,мез гун,lamer
1073,beißen::V,кӏасун,morder
1074,abreißen::V,галудун,arrancar
1075,abschneiden::V,атӏун,cortar
1076,stecken::V,сухун,meter
1077,brechen::V,хун,romper
1078,brechen::V,хун,quebrar
1079,brechen::V,кукӏварун,romper
1080,brechen::V,кукӏварун,quebrar
1081,klopfen::V,тахъ-тахъ авун,golpear
1082,hauen::V,ягъун,pegar
1083,kleben::V,алкӏурун,pegar
1084,kleben::V,алкӏурун,encolar
1085,kleben::V,кукӏурун,pegar
1086,kleben::V,кукӏурун,encolar
1087,reiben::V,тӏушунун,frotar
1088,streichen::V,алтадун,untar
1089,streichen::V,алтадун,recubrir
1090,schleifen::V,кӏвенкӏв авун,afilar
1091,schneiden::V,атӏун,cortar
1092,rütteln::V,къарсурун,agitar
1093,schütteln::V,къарсурун,agitar
1094,schütteln::V,къарсурун,sacudir
1095,schwenken::V,элягъун,menear
1096,schwenken::V,галтадун,menear
1097,schütten::V,цун,verter
1098,füllen::V,ацӏурун,llenar
1099,einwickeln::V,кутун,envolver
1100,einwickeln::V,элкъуьрун,envolver
1101,tragen::V,тухун,llevar
1102,schleppen::V,галчӏурун,arrastrar
1103,ziehen::V,ялун,tirar
1104,ziehen::V,чӏугун,tirar
1105,aufbewahren::V,хуьн,conservar
1106,werfen::V,гадрун,echar
1107,werfen::V,гадрун,lanzar
1108,fangen::V,кьун,coger
1109,packen::V,кьун,agarrar
1110,verstecken::V,кӏевун,esconder
1111,teilen::V,паюн,partir
1112,teilen::V,паюн,dividir
1113,schicken::V,ракъурун,enviar
1114,bringen::V,гъун,traer
1115,hinzufügen::V,алава авун,añadir
1116,bekommen::V,къачун,obtener
1117,bekommen::V,къачун,conseguir
1118,bekommen::V,жугъурун,obtener
1119,bekommen::V,жугъурун,conseguir
1120,erhalten::V,къачун,recibir
1121,nehmen::V,къачун,tomar
1122,wählen::V,хкягъун,elegir
1123,auswählen::V,хкягъун,escoger
1124,auswählen::V,хкягъун,seleccionar
1125,bewahren::V,хуьн,guardar
1126,bewahren::V,хуьн,preservar
1127,behindern::V,манийвал авун,estorbar
1128,behindern::V,манийвал авун,obstaculizar
1129,verderben::V,чӏурун,estropear
1130,beschädigen::V,нукьсанвал гун,deteriorar
1131,zerbrechen::V,хун,romper
1132,zerbrechen::V,хун,quebrar
1133,zerreißen::V,къазунун,desgarrar
1134,zerreißen::V,къазунун,despedazar
1135,zerstören::V,чӏурун,destruir
1136,zerstören::V,чӏурун,destrozar
1137,zerstören::V,барбатӏун,destruir
1138,zerstören::V,барбатӏун,destrozar
1139,verbrennen::V,ккун,quemar
1140,geben::V,гун,dar
1141,reichen::V,вугун,pasar
1142,reichen::V,гун,pasar
1143,schenken::V,пишкеш авун,regalar
1144,versprechen::V,гаф гун,prometer
1145,wünschen::V,дуьа авун,desear
1146,loben::V,тариф авун,alabar
1147,küssen::V,темен гун,besar
1148,wiegen::V,эчӏягъун,mecer
1149,zudecken::V,гьалдун,tapar
1150,zudecken::V,гьалдун,cubrir
1151,wecken::V,ахварай авудун,despertar
1152,zeigen::V,къалурун,mostrar
1153,führen::V,тухун,guiar
1154,führen::V,тухун,conducir
1155,lehren::V,кӏелиз тун,enseñar
1156,lehren::V,кӏелиз тун,instruir
1157,unterrichten::V,тарс гун,enseñar
1158,aufziehen::V,тербия гун,criar
1159,aufziehen::V,тербияламишун,criar
1160,leiten::V,идара авун,guiar
1161,leiten::V,идара авун,dirigir
1162,antreiben::V,тади кутун,impeler
1163,antreiben::V,тади кутун,impulsar
1164,einladen::V,теклиф авун,invitar
1165,vereinigen::V,сад авун,unir
1166,besuchen::V,кьилив атун,visitar
1167,besuchen::V,кьилив атун,ir a ver
1168,treffen::V,гьалтун,encontrar
1169,sich versammeln::V,алтӏушун,reunirse
1170,sich versammeln::V,алтӏушун,congregarse
1171,spielen::V,къугъун,jugar
1172,singen::V,лугьун,cantar
1173,singen::V,мани лугьун,cantar
1174,tanzen::V,кьуьл авун,bailar
1175,sich trennen::V,къакъатун,separarse
1176,verlassen::V,гъил къачун,dejar
1177,verlassen::V,гъил къачун,abandonar
1178,retten::V,къутармишун,salvar
1179,bewachen::V,хуьн,vigilar
1180,schützen::V,хуьн,proteger
1181,verteidigen::V,хуьн,defender
1182,sich schlagen::V,кукӏун,batirse
1183,schießen::V,акъатун,tirar
1184,schießen::V,акъатун,disparar
1185,siegen::V,гъалиб хьун,vencer
1186,ärgern::V,хъел гъун,enojar
1187,ärgern::V,хъел гъун,enfadar
1188,ärgern::V,хъел кутун,enojar
1189,ärgern::V,хъел кутун,enfadar
1190,schlagen::V,ягъун,pegar
1191,schlagen::V,ягъун,golpear
1192,schlagen::V,галукьарун,pegar
1193,schlagen::V,галукьарун,golpear
1194,treten::V,кьуьл къекъягъун,dar una patada a
1195,treten::V,кьуьл эцягъун,dar una patada a
1196,stechen::V,акьадарун,pinchar
1197,stoßen::V,эцягъун,empujar
1198,stehlen::V,чуьнуьхун,robar
1199,stehlen::V,чуьнуьхун,hurtar
1200,stören::V,хкуьрун,molestar
1201,belästigen::V,хкуьрун,molestar
1202,belästigen::V,хкуьрун,importunar
1203,belästigen::V,азият гун,molestar
1204,belästigen::V,азият гун,importunar
1205,verbergen::V,далдаламишун,ocultar
1206,verbergen::V,далдаламишун,esconder
1207,täuschen::V,алцурарун,engañar
1208,täuschen::V,алцуррун,engañar
1209,betrügen::V,алцурарун,engañar
1210,betrügen::V,гьарамзадавал авун,engañar
1211,töten::V,яна кьин,matar
1212,wohnen::V,дуланмиш хьун,vivir
1213,wohnen::V,дуланмиш хьун,habitar
1214,arbeiten::V,кӏвалахун,trabajar
1215,arbeiten::V,кӏвалах авун,trabajar
1216,sammeln::V,кӏватӏун,recoger
1217,sammeln::V,кӏватӏун,coleccionar
1218,pflücken::V,атӏун,coger
1219,jagen::V,гъуьрч авун,cazar
1220,fischen::V,гъетер кьун,pescar
1221,fassen::V,кьун,atrapar
1222,fassen::V,кьун,capturar
1223,hüten::V,чӏура хуьн,guardar
1224,treiben::V,гьалун,aballar
1225,anbinden::V,акалун,atar
1226,füttern::V,ем гун,echar de comer
1227,melken::V,ацун,ordeñar
1228,hacken::V,куьткуьнун,picar
1229,hacken::V,куьткуьнун,cortar
1230,gießen::V,яд гун,regar
1231,reifen::V,чурун,madurar
1232,reifen::V,агакьун,madurar
1233,zubereiten::V,гьазурун,preparar
1234,kochen::V,ругун,cocer
1235,kochen::V,ругун,guisar
1236,backen::V,чурун,hornear
1237,backen::V,чурун,cocer al horno
1238,braten::V,чурун,asar
1239,braten::V,чурун,freír
1240,umrühren::V,какадарун,remover
1241,stricken::V,хурун,hacer punto
1242,stricken::V,хурун,hacer calceta
1243,nähen::V,цун,coser
1244,färben::V,шир ягъун,teñir
1245,färben::V,шир ягъун,colorear
1246,reinigen::V,михьун,limpiar
1247,waschen::V,чуьхуьн,lavar
1248,abwischen::V,гуьцӏун,fregar
1249,abwischen::V,гуьцӏун,limpiar
1250,spülen::V,экъуьрун,aclarar
1251,spülen::V,экъуьрун,enjuagar
1252,fegen::V,шуткун,barrer
1253,fegen::V,шуткун,pasar la escoba
1254,kehren::V,кул алтадун,barrer
1255,baden::V,эхъуьн,bañarse
1256,sich waschen::V,жендек чуьхуьн,lavarse
1257,ausziehen::V,хутӏунун,quitar
1258,ausziehen::V,хутӏунун,quitarse
1259,ausziehen::V,галудун,quitar
1260,ausziehen::V,галудун,quitarse
1261,anziehen::V,алукӏун,ponerse
1262,sich anziehen::V,алукӏун,vestirse
1263,sich anziehen::V,парталар алукӏун,vestirse
1264,kämmen::V,эвягъун,peinar
1265,schmücken::V,безетмишун,adornar
1266,schmücken::V,гуьрчегарун,adornar
1267,sagen::V,лугьун,decir
1268,sprechen::V,рахун,hablar
1269,reden::V,рахун,hablar
1270,reden::V,рахун,conversar
1271,sich unterhalten::V,ихтилат авун,charlar
1272,sich unterhalten::V,ихтилат авун,conversar
1273,fragen::V,жузун,preguntar
1274,bitten::V,тӏалабун,rogar
1275,erzählen::V,ахъаюн,contar
1276,mitteilen::V,хабар гун,comunicar
1277,mitteilen::V,хабар гун,participar
1278,nennen::V,тӏвар гун,llamar
1279,nennen::V,тӏвар гун,nombrar
1280,rufen::V,эверун,llamar
1281,prahlen::V,яцӏу гафар авун,jactarse
1282,übersetzen::V,таржума авун,traducir
1283,übersetzen::V,гафладун,traducir
1284,denken::V,фикир авун,pensar
1285,glauben::V,агъун,creer
1286,bemerken::V,фикир гун,notar
1287,begreifen::V,гъавурда акьун,concebir
1288,lernen::V,кӏелун,aprender
1289,wissen::V,чир хьун,saber
1290,wissen::V,чирхьун,saber
1291,sich erinnern an::V,рикӏел хуьн,recordar
1292,sich erinnern an::V,рикӏел хуьн,acordarse de
1293,vergessen::V,рикӏелай фин,olvidar
1294,vergessen::V,рикӏелай алатун,olvidar
1295,messen::V,алцумун,medir
1296,zählen::V,гьисабун,contar
1297,rechnen::V,гьисабун,contar
1298,rechnen::V,гьисабун,calcular
1299,lesen::V,кӏелун,leer
1300,malen::V,кхьин,pintar
1301,malen::V,шикилар чӏугун,pintar
1302,zeichnen::V,чӏугун,dibujar
1303,schreiben::V,кхьин,escribir
1304,besitzen::V,иеси хьун,poseer
1305,kaufen::V,къачун,comprar
1306,kaufen::V,маса къачун,comprar
1307,verkaufen::V,гун,vender
1308,verkaufen::V,маса гун,vender
1309,bezahlen::V,къимет гун,pagar
1310,bezahlen::V,эвезда авун,pagar
1311,bezahlen::V,гьакъи агакьрун,pagar
1312,zahlen::V,къимет гун,pagar
1313,zahlen::V,эвезда авун,pagar
1314,zahlen::V,гьакъи агакьрун,pagar
1315,beherrschen::V,иеси хьун,dominar
1316,ertragen::V,таб гун,soportar
1317,Oberschenkel::N,,muslo
1318,Strömung::N,,corriente
1319,Moor::N,,turbera
1320,Gedächtnis::N,,memoria
1321,Ski::N,,esquí
1322,Platte::N,,placa
1323,Platte::N,,plancha
1324,Leine::N,,correa
1325,Geschäft::N,,negocio
1326,dick[Gegenstand]::A,,grueso
1327,auf einmal::ADV,,de una vez
1328,zurück::ADV,,atrás
1329,wieder::ADV,,de nuevo
1330,wehen::V,,soplar
1331,rauchen::V,,humear
1332,rauchen::V,,echar humo
1333,schaukeln::V,,bambolearse
1334,rühren::V,,conmover
1335,scheinen::V,,parecer
1336,zu sehen sein::V,,poder verse
1337,vernehmen::V,,oír
1338,vernehmen::V,,percibir
1339,wenden::V,,volver
1340,binden::V,,atar
1341,lassen::V,,hacer
1342,erkennen::V,,reconocer
1343,verstehen::V,,entender
1344,verstehen::V,,comprender
