,Concept_ID,ab,sk
731,rechter::A,арҕьа,pravý
732,anderer::A,даҽа,iný
733,anderer::A,даҽа,druhý
734,anderer::A,даҽакы,iný
735,anderer::A,даҽакы,druhý
736,erster::A,актәи,prvý
737,zweiter::A,аҩбатəи,druhý
738,dritter::A,ахҕатәи,tretí
739,letzter::A,аҵыхəтəантəи,ostatný
740,letzter::A,аҵыхəтəантəи,posledný
741,allein::ADV,мацара,sám
742,auf einmal::ADV,зныкала,zároveň
743,auf einmal::ADV,зныкҟьара,zároveň
744,zusammen::ADV,аиц...,spolu
745,zusammen::ADV,аиц...,spoločne
746,lange::ADV,акыраамҭа,dlho
747,plötzlich::ADV,иаалырҟьаны,náhle
748,sofort::ADV,иаразнакҵәҟьа,hneď
749,sofort::ADV,иаразнакҵәҟьа,ihneď
750,später::ADV,уажəшьҭаншəа,neskoršie
751,jetzt::ADV,уажәы,teraz
752,heute::ADV,иахьа,dnes
753,morgen::ADV,уаҵәы,zajtra
754,bald::ADV,иласны,skoro
755,dann::ADV,нас,nato
756,dann::ADV,нас,potom
757,gestern::ADV,иацы,včera
758,einst::ADV,зны,kedysi
759,einst::ADV,зны,niekedy
760,damals::ADV,усҟан,vtedy
761,danach::ADV,нас,potom
762,danach::ADV,нас,podľa toho
763,vorher::ADV,уаанӡа,napred
764,vorher::ADV,уаанӡа,predtým
765,zuerst::ADV,азнаказы,najprv
766,zuerst::ADV,аҧхьа,najprv
767,einmal::ADV,зны,raz
768,einmal::ADV,зны,jedenkrát
769,manchmal::ADV,зны-зынла,občas
770,manchmal::ADV,зны-зынла,niekedy
771,oft::ADV,лассы-лассы,často
772,immer::ADV,енагь,vždy
773,immer::ADV,енагь,ustavične
774,immer::ADV,еснагь,vždy
775,immer::ADV,еснагь,ustavične
776,niemals::ADV,ианакəызаалак,nikdy
777,hier::ADV,ара,tu
778,hier::ADV,абра,tu
779,hier::ADV,араҟа,tu
780,hierhin::ADV,ара,sem
781,hierhin::ADV,ара,tade
782,hierhin::ADV,араҟа,sem
783,hierhin::ADV,араҟа,tade
784,von hier::ADV,арантә,odtiaľto
785,dort::ADV,уа,tam
786,dorthin::ADV,уахь,ta
787,dorthin::ADV,уахь,tam
788,dorthin::ADV,анахь,ta
789,dorthin::ADV,анахь,tam
790,geradeaus::ADV,ишиашоу,rovno
791,geradeaus::ADV,ишиашоу,priamo
792,vorwärts::ADV,ҕхьаҟа,napred
793,rückwärts::ADV,шьҭахьла,nazad
794,zurück::ADV,шьҭахьҟа,späť
795,zurück::ADV,шьҭахьҟа,naspäť
796,unten::ADV,лбаа,dolu
797,unten::ADV,лбаа,naspodku
798,hinab::ADV,алада,dolu
799,oben::ADV,хыхь,hore
800,oben::ADV,хыхь,navrchu
801,hinauf::ADV,аҩада,hore
802,hinauf::ADV,аҩада,navrch
803,überall::ADV,зегьынцьара,všade
804,nicht::ADV,-м,nie
805,ein wenig::ADV,ҕыҭк,trocha
806,kaum::ADV,аарлаҳәа,ledva
807,kaum::ADV,афергьҳәа,ledva
808,sehr::ADV,даара,veľmi
809,so::ADV,ас,tak
810,so::ADV,ас,takto
811,so::ADV,абас,tak
812,so::ADV,абас,takto
813,noch::ADV,макьана,ešte
814,nur::ADV,заҵәык,len
815,schon::ADV,уажәшьҭа,už
816,schon::ADV,аиҳа ипоу,už
817,wieder::ADV,ҿыц,zasa
818,wieder::ADV,дырҩегь,zasa
819,wieder::ADV,дырҩегьых,zasa
820,vergebens::ADV,баша,márne
821,vergebens::ADV,баша,nadarmo
822,vor::PRP,аҕхьа,pred
823,hinter::PRP,нхыҵ,za
824,unter::PRP,амҵа,pod
825,unter::PRP,амҵан,pod
826,neben::PRP,ааигуара,pri
827,neben::PRP,ааигуара,vedľa
828,zwischen::PRP,абжьара,medzi
829,wegen::PRP,-иззы,pre
830,wegen::PRP,-иззы,kvôli
831,wegen::PRP,-ҟнытә,pre
832,wegen::PRP,-ҟнытә,kvôli
833,dies::PRN,ари,to
834,dies::PRN,ари,táto
835,dies::PRN,абри,to
836,dies::PRN,абри,táto
837,das::PRN,Абни,to
838,das::PRN,убри,to
839,alles::PRN,зегьы,všetko
840,ich::PRN,са,ja
841,ich::PRN,сара,ja
842,du::PRN,бара,ty
843,er::PRN,иара,on
844,wir::PRN,ҳара,my
845,ihr::PRN,шәара,vy
846,sie::PRN,дара,oni
847,wer::FPRN,дарбан,kto
848,wo::FADV,иабыкуу,kde
849,wo::FADV,аба-,kde
850,wo::FADV,ахь-,kde
851,wohin::FADV,иабыкуу,kam
852,wohin::FADV,аба-,kam
853,wohin::FADV,ахь-,kam
854,wie::FADV,-шҕа,ako
855,warum::FADV,избан,prečo
856,wieviel::FNUM,заҟа,koľko
857,eins::NUM,акы,jeden
858,eins::NUM,аӡәы,jeden
859,zwei::NUM,ҩба,dva
860,drei::NUM,хҕа,tri
861,vier::NUM,ҕшьба,štyri
862,fünf::NUM,хəба,päť
863,sechs::NUM,фба,šesť
864,sieben::NUM,Бжьба,sedem
865,acht::NUM,ааба,osem
866,neun::NUM,жәба,deväť
867,zehn::NUM,жәаба,desať
868,elf::NUM,жәеизатәи,jedenásť
869,zwölf::NUM,жәаҩа,dvanásť
870,zwanzig::NUM,ҩажәа,dvadsať
871,dreißig::NUM,ҩажәижәабатәи,tridsať
872,vierzig::NUM,ҩынҩажәа,štyridsať
873,fünfzig::NUM,ҩынҩажәеижәаба,päťdesiat
874,sechzig::NUM,хынҩажәа,šesťdesiat
875,siebzig::NUM,хынҩажәижәаба,sedemdesiat
876,achtzig::NUM,ҕшьынҩажәа,osemdesiat
877,neunzig::NUM,ҕшьынҩажәижәаба,deväťdesiat
878,hundert::NUM,шәкы,sto
879,tausend::NUM,зқьы,tisíc
880,und::CNJ,-и,i
881,oder::CNJ,ма,alebo
882,stehen::V,агылазаара,stáť
883,sitzen::V,атəара,sedieť
884,sitzen::V,атəа(заа)ра,sedieť
885,liegen::V,аиара,ležať
886,hängen::V,акнаҳара,visieť
887,werden::V,аҟалара,stať sa
888,passieren::V,аҟалара,stať sa
889,beginnen::V,алагара,začať sa
890,enden::V,алгара,končiť sa
891,wechseln::V,аҽыҧсахра,meniť sa
892,aufgehen[Sonne]::V,агылара,vychádzať
893,aufgehen[Sonne]::V,ахашлара,vychádzať
894,aufgehen[Sonne]::V,аҩаҵхахара,vychádzať
895,untergehen[Sonne]::V,аҭашəара,zapadnúť
896,scheinen[Sonne]::V,акаҧхара,svietiť
897,donnern::V,адыдра,hrmieť
898,wehen::V,асра,viať
899,strömen::V,акаҭəара,prúdiť
900,fließen::V,ацара,tiecť
901,sich drehen::V,ахагьежьра,točiť sa
902,sich drehen::V,ахагьежьра,krútiť sa
903,schwanken::V,аҵысра,kolísať
904,schwanken::V,аҵысра,klátiť sa
905,schwingen::V,ахызазара,kývať sa
906,schwingen::V,ахызазара,chvieť sa
907,schwingen::V,акьаандара,kývať sa
908,schwingen::V,акьаандара,chvieť sa
909,fallen::V,акаҳара,padať
910,brennen::V,абылра,páliť
911,brennen::V,абылра,horieť
912,rauchen::V,ахылҵра,dymiť sa
913,regnen::V,аура,pršať
914,gefrieren::V,аҵаара,zamrznút
915,tauen::V,аӡҭра,taviť sa
916,schmelzen::V,ақəӡыҭра,taviť sa
917,schmelzen::V,аҭəара,taviť sa
918,trocknen::V,абара,schnúť
919,sieden::V,ашра,vrieť
920,faulen::V,абаара,hniť
921,verfaulen::V,абаара,zhniť
922,verfaulen::V,аилашра,zhniť
923,reißen::V,аҧжəара,pretrhnúť sa
924,versinken::V,аӡааҟəрылара,zapadnúť
925,versinken::V,аӡааҟəрылара,potopiť sa
926,vergehen::V,ацара,plynúť
927,erscheinen::V,ацəырҵра,objaviť sa
928,verschwinden::V,аҵашəкəара,zmiznúť
929,sinken::V,атəара,klesať
930,sinken::V,алаҟəра,klesať
931,abnehmen::V,ацӡаара,ubúdať
932,abnehmen::V,аиҵалара,ubúdať
933,zunehmen::V,аҽырҭбаара,pribúdať
934,zunehmen::V,аиҵыҵра,pribúdať
935,zunehmen::V,арацəахара,pribúdať
936,steigen::V,азҳара,stúpať
937,steigen::V,ашьҭыҵра,stúpať
938,steigen::V,адухара,stúpať
939,steigen::V,ацлара,stúpať
940,wachsen::V,азҳара,rásť
941,glänzen::V,ацыр-цырра,jagať sa
942,glänzen::V,ацыр-цырра,lesknúť sa
943,glänzen::V,ацыҩ-цыҩра,jagať sa
944,glänzen::V,ацыҩ-цыҩра,lesknúť sa
945,glänzen::V,аказказра,jagať sa
946,glänzen::V,аказказра,lesknúť sa
947,funkeln::V,ашап-шапра,iskriť sa
948,funkeln::V,ацым-цымра,iskriť sa
949,lärmen::V,ашьҭыбжьгара,lomoziť
950,lärmen::V,аҕьҕьаҳәа аилалара,lomoziť
951,läuten::V,аҵəҵəасра,cengať
952,klingeln::V,аҵəҵəасра,zvoniť
953,klirren::V,ахьархьарра,rinčať
954,klirren::V,архьархьарра,rinčať
955,brausen::V,аилаҽҽара,hučať
956,brausen::V,еилашуера,hučať
957,klingen::V,агара,znieť
958,klingen::V,агара,zvoniť
959,klingen::V,ашьҭыбжь гара,znieť
960,klingen::V,ашьҭыбжь гара,zvoniť
961,bellen::V,ашра,štekať
962,bellen::V,ашра,brechať
963,heulen::V,ауура,vyť
964,blasen::V,аҭəҳəара,duť
965,blasen::V,аҭəҳəара,fúkať
966,pfeifen::V,ашəшəра,pískať
967,pfeifen::V,ашəшəра,hvízdať
968,schreien::V,аҳəҳəара,kričať
969,schreien::V,ахəаара,kričať
970,schreien::V,аҟаара,kričať
971,stöhnen::V,ақьра,stenať
972,zittern::V,аҵыс-ҵысра,triasť sa
973,leben::V,аҟазаара,žiť
974,geboren werden::V,Аира,narodiť sa
975,atmen::V,аҕсыҕ лагаҩагара,dýchať
976,trinken::V,ажəра,piť
977,essen::V,акрыфара,jesť
978,schlucken::V,албаадара,zhltnuť
979,müde werden::V,ааҕсара,unaviť sa
980,einschlafen::V,ацəара,usnúť
981,einschlafen::V,ацəара,zaspať
982,schlafen::V,ацəазаара,spať
983,aufwachen::V,аҿыхара,zobudiť sa
984,aufstehen::V,Агəылҵра,vstať
985,sich erholen::V,аҧсшьара,zotavovať sa
986,sich erholen::V,аҧсшьара,oddýchovať si
987,krank werden::V,ачмазаҩхара,ochorieť
988,krank sein::V,аҳəарҧсарра,chorieť
989,krank sein::V,аҳəарҧсарра,byť chorý
990,schmerzen::V,ахьра,bolieť
991,husten::V,аимҳәара,kašľať
992,genesen::V,абзиахара,uzdraviť sa
993,genesen::V,аӷəӷəахара,uzdraviť sa
994,sterben::V,аҧсра,umrieť
995,sterben::V,аҧсра,zomrieť
996,umkommen::V,аҭахара,zahynúť
997,sich bewegen::V,аиҭаҵра,pohybovať sa
998,sich rühren::V,ақəацара,hnúť sa
999,sich erheben::V,аҩагылара,zdvihnúť sa
1000,sich setzen::V,атəара,sadnúť si
1001,hinfallen::V,акаҳара,spadnúť
1002,laufen::V,аныҟəара,bežať
1003,schreiten::V,ашьаҿа еихгара,kráčať
1004,spazierengehen::V,анеи-ааира,prechádzať sa
1005,eilen::V,аццакра,súriť
1006,sich beeilen::V,аццакра,ponáhľať sa
1007,sausen::V,аҧырра,hučať
1008,sausen::V,иҭрысны,hučať
1009,sausen::V,ишьҭҟьаны ацара,hučať
1010,rennen::V,аҩра,bežať
1011,springen::V,аҧара,skákať
1012,klettern::V,ақəлара,liezť
1013,schaukeln::V,аҟəараҟəанҽара,húpať
1014,schaukeln::V,аҟəараҟəанҽара,hojdať
1015,kriechen::V,аҳəазара,liezť
1016,kriechen::V,аҳəазара,plaziť sa
1017,schwimmen::V,аӡсара,plávať
1018,tauchen::V,ахəӡааҵəира,ponoriť sa
1019,rudern::V,аҵшьра,veslovať
1020,fahren::V,акала,ísť
1021,fahren::V,акала,jazdiť
1022,fliegen::V,аҧырра,letieť
1023,gehen::V,аиҭаҵра,ísť
1024,weggehen::V,ацара,odísť
1025,weggehen::V,ацара,odchádzať
1026,abfahren::V,адəықəлара,odcestovať
1027,abfahren::V,ацара,odcestovať
1028,anhalten::V,ааныргылара,zadržať sa
1029,anhalten::V,ааныргылара,zastaviť sa
1030,hineingehen::V,аҭалара,vchádzať
1031,eintreten::V,аҩналара,vojsť
1032,eintreten::V,аҩналара,vstúpiť
1033,kommen::V,аара,prísť
1034,kommen::V,ааира,prísť
1035,ankommen::V,ааира,prísť
1036,ankommen::V,ааира,doraziť
1037,ankommen::V,аара,prísť
1038,ankommen::V,аара,doraziť
1039,ankommen::V,анеира,prísť
1040,ankommen::V,анеира,doraziť
1041,zurückkommen::V,азыхынҳəра,vrátiť sa
1042,bleiben::V,аанхара,ostať
1043,bleiben::V,аанхара,zostať
1044,bleiben::V,анхара,ostať
1045,bleiben::V,анхара,zostať
1046,bleiben::V,аангылара,ostať
1047,bleiben::V,аангылара,zostať
1048,warten::V,азҧшзаара,čakať
1049,erwarten::V,азҧшра,očakávať
1050,suchen::V,ашьҭазаара,hľadať
1051,finden::V,аҧшаара,nájsť
1052,versuchen::V,аҽазкра,skúsiť
1053,versuchen::V,аҽазкра,pokúsiť sa
1054,vorbereiten::V,армазеира,pripraviť
1055,lieben::V,абзиабара,ľúbiť
1056,lieben::V,абзиабара,milovať
1057,mögen::V,агəаҧхара,mať rád
1058,lachen::V,аччара,smiať sa
1059,rühren::V,арҵəуара,dojať
1060,weinen::V,аҵəуара,plakať
1061,schimpfen::V,ацəҳара,nadávať
1062,sich ärgern::V,агəаара,hnevať sa
1063,sich ärgern::V,агəаара,zlostiť sa
1064,sich fürchten::V,аӡыӡара,báť sa
1065,fürchten::V,ацəшəара,báť sa
1066,fliehen::V,абналара,utekať
1067,fliehen::V,ацəцара,utekať
1068,flüchten::V,абналара,utiecť
1069,flüchten::V,ацəцара,utiecť
1070,sehen::V,абара,vidieť
1071,anschauen::V,ахəаҧшра,pozrieť sa na
1072,ansehen::V,ахəаҧшра,pozrieť
1073,hören::V,аҳара,počúvať
1074,zuhören::V,азыӡырҩра,počúvať
1075,probieren::V,аҧышəара,ochutnať
1076,riechen::V,афыҩра,ňuchať
1077,fühlen::V,анырра,cítiť
1078,fühlen::V,анырра,pociťovať
1079,fühlen::V,ацәакырра,cítiť
1080,fühlen::V,ацәакырра,pociťovať
1081,scheinen::V,шәа,zdať sa
1082,scheinen::V,аацәырҵа,zdať sa
1083,vernehmen::V,аҳара,počuť
1084,frieren::V,ашəра,mrznúť
1085,frieren::V,ашəра,oziabať
1086,frieren::V,аҵаара,mrznúť
1087,frieren::V,аҵаара,oziabať
1088,tun::V,аҟаҵара,robiť
1089,können::V,алшара,môcť
1090,wollen::V,аҭахра,chcieť
1091,anfangen::V,алагара,začať
1092,beenden::V,алгара,skončiť
1093,aufhören::V,аҟəыҵра,prestať
1094,gelingen::V,аура,podariť sa
1095,gelingen::V,аманшəалахара,podariť sa
1096,gelingen::V,алҵра,podariť sa
1097,geraten::V,нзаарын,dariť sa
1098,öffnen::V,аартра,otvoriť
1099,schließen::V,аркра,zavrieť
1100,stellen::V,аргылара,postaviť
1101,setzen::V,артəара,posadiť
1102,legen::V,ақəҵара,klásť
1103,legen::V,ақəҵара,položiť
1104,berühren::V,акьысра,dotykať sa
1105,berühren::V,алакьысра,dotykať sa
1106,verbinden::V,аҿаҳəара,spojiť
1107,bedecken::V,ақəршəра,pokryť
1108,aufhängen::V,акнаҳара,zavesiť
1109,anzünden::V,аркра,zapáliť
1110,aufheben::V,ашьҭыхра,zdvihnúť
1111,zurücklassen::V,аныжьра,zanechať
1112,verlieren::V,ацəыӡра,stratiť
1113,fallen lassen::V,ацəкаҳара,pustiť
1114,machen::V,ачаҧара,robiť
1115,herstellen::V,аиҵдара,vyrobiť
1116,bauen::V,аргылара,stavať
1117,bauen::V,аргылара,budovať
1118,reparieren::V,арҽеира,opraviť
1119,verbessern::V,аиҕьтəра,zlepšiť
1120,ändern::V,аҧсахра,zmeniť
1121,ändern::V,аҧсахра,preinačiť
1122,graben::V,ажра,ryť
1123,graben::V,ажра,kopať
1124,beugen::V,арҟəра,ohnúť
1125,beugen::V,архəара,ohnúť
1126,biegen::V,арҟəра,ohnúť
1127,biegen::V,архəара,ohnúť
1128,drehen::V,аргьежьра,točiť
1129,drehen::V,аргьежьра,krútiť
1130,umdrehen::V,аарҳәра,otočiť
1131,umdrehen::V,аарҳәра,obrátiť
1132,heben::V,аҩахара,dvíhať
1133,heben::V,аҩахара,povzniesť
1134,heben::V,араҳара,dvíhať
1135,heben::V,араҳара,povzniesť
1136,hochheben::V,ахагалара,zdvihnúť
1137,hochheben::V,ашьҭҳəара,zdvihnúť
1138,halten::V,акра,držať
1139,drücken::V,ақəрӷəӷəара,tisnúť
1140,schieben::V,аҵгəара,posunovať
1141,schieben::V,агəара,posunovať
1142,kratzen::V,ацəҟьара,škrabať
1143,lecken::V,арбзара,lízať
1144,beißen::V,ацҳара,kúsať
1145,abreißen::V,амжəара,odtrhnúť
1146,abschneiden::V,ахҵəара,odrezať
1147,abschneiden::V,ахҵəара,odkrojiť
1148,abschneiden::V,аҿахҵəара,odrezať
1149,abschneiden::V,аҿахҵəара,odkrojiť
1150,binden::V,аҿаҳəара,zaviazať
1151,binden::V,аҿаҳəара,priviazať
1152,stecken::V,алаҵара,strčiť
1153,brechen::V,аҧҵəара,zlomiť
1154,klopfen::V,асра,tĺcť
1155,klopfen::V,асра,klopať
1156,hauen::V,ақəкшара,nabiť
1157,kleben::V,аҷабра,lepiť
1158,kleben::V,аҷабра,nalepiť
1159,reiben::V,арҟəыҷра,trieť
1160,streichen::V,ахьшьра,namazať
1161,schleifen::V,ахра,ostríť
1162,schneiden::V,аҧҟара,rezať
1163,schneiden::V,аҧҟара,strihať
1164,rütteln::V,арҵысра,triasť
1165,rütteln::V,арҵысра,lomcovať
1166,schütteln::V,аршəшəара,triasť
1167,schütteln::V,аршəшəара,potriasť
1168,schwenken::V,аҟьара,mávať
1169,schütten::V,аҭаҭəара,sypať
1170,füllen::V,арҭəра,plniť
1171,einwickeln::V,алаҳəара,zabaliť
1172,tragen::V,аҩагара,niesť
1173,schleppen::V,арҳəазара,vliecť
1174,ziehen::V,ахара,ťahať
1175,aufbewahren::V,аҵəахра,uložiť
1176,aufbewahren::V,аҵəахра,uschovať
1177,werfen::V,аршəра,hodiť
1178,werfen::V,аршəра,vrhnúť
1179,fangen::V,акра,chytať
1180,packen::V,анкра,baliť
1181,packen::V,анкра,chytiť
1182,packen::V,аҵкаара,baliť
1183,packen::V,аҵкаара,chytiť
1184,verstecken::V,аҵəахра,skryť
1185,verstecken::V,аҵəахра,schovať
1186,teilen::V,ашара,podeliť
1187,teilen::V,ашара,rozdeliť
1188,schicken::V,ашьҭра,posielať
1189,bringen::V,аагара,priniesť
1190,hinzufügen::V,ацҵара,pripojiť
1191,bekommen::V,аҧшаара,dostať
1192,bekommen::V,архиара,dostať
1193,bekommen::V,аура,dostať
1194,erhalten::V,аиура,prijať
1195,nehmen::V,агара,vziať
1196,wählen::V,алҧшаара,voliť
1197,auswählen::V,алхра,vybrať
1198,auswählen::V,алхра,vyvoliť
1199,behindern::V,аҧырхагахара,zavadzať
1200,behindern::V,аҧырхагахара,byť v ceste
1201,verderben::V,алгара,skaziť
1202,verderben::V,абжьыхра,skaziť
1203,verderben::V,аҧхасҭатəра,skaziť
1204,beschädigen::V,аҧхасҭатəра,ublížiť
1205,beschädigen::V,аҧхасҭатəра,poškodiť
1206,zerbrechen::V,аҧҽра,rozbiť
1207,zerbrechen::V,аҧҽра,prelomiť
1208,zerreißen::V,аҧжəара,pretrhnúť
1209,zerstören::V,аилаҧыххаара,zničiť
1210,verbrennen::V,абылра,spáliť
1211,geben::V,аҭара,dať
1212,reichen::V,аҭара,podať
1213,schenken::V,аҩгара,darovať
1214,versprechen::V,ақəргəыӷра,sľúbiť
1215,loben::V,арҽхəара,chváliť
1216,küssen::V,агəӡра,bozkať
1217,zudecken::V,аҵахҩара,prikryť
1218,zudecken::V,ақəршəра,prikryť
1219,wecken::V,арҿыхара,zobudiť
1220,zeigen::V,арбара,ukázať
1221,führen::V,аныҟəгара,viesť
1222,lehren::V,арҵара,učiť
1223,unterrichten::V,арҧхьара,vyučovať
1224,aufziehen::V,ааӡара,vychovať
1225,leiten::V,ахагылазаара,viesť
1226,antreiben::V,арццакра,popudiť
1227,lassen::V,арҟаҵара,dať
1228,einladen::V,ааҕхьара,pozvať
1229,einladen::V,ааҕхьара,povolať
1230,einladen::V,анаҧхьара,pozvať
1231,einladen::V,анаҧхьара,povolať
1232,vereinigen::V,аилаҵара,spojiť
1233,vereinigen::V,аилаҵара,zjednotiť
1234,besuchen::V,абара,navštíviť
1235,treffen::V,аҧылара,stretnúť
1236,sich versammeln::V,аизара,zhromaždiť sa
1237,spielen::V,ахəмарра,hrať
1238,singen::V,ашəаҳəара,spievať
1239,tanzen::V,акəашара,tancovať
1240,sich trennen::V,аилыҵра,rozísť sa
1241,verlassen::V,акажьра,opustiť
1242,retten::V,Аиқəрхара,zachrániť
1243,bewachen::V,ахьчара,strážiť
1244,schützen::V,ацəыхьчара,chrániť
1245,verteidigen::V,ахьчара,brániť
1246,sich schlagen::V,аисра,biť sa
1247,schießen::V,ахысра,streliť
1248,schießen::V,ахысра,strieľať
1249,siegen::V,аиааира,zvíťaziť
1250,ärgern::V,аргəаара,hnevať
1251,ärgern::V,аргəаара,zlostiť
1252,schlagen::V,асра,biť
1253,schlagen::V,асра,udrieť
1254,schlagen::V,аҭасра,biť
1255,schlagen::V,аҭасра,udrieť
1256,stechen::V,алакшара,bodnúť
1257,stechen::V,алакшара,pichnúť
1258,stoßen::V,агəҭасра,udrieť
1259,stehlen::V,аӡара,kradnúť
1260,stören::V,аҧырхагахара,vyrušiť
1261,belästigen::V,аргəамҵра,obťažovať
1262,verbergen::V,аӡара,skryť
1263,täuschen::V,ажьара,sklamať
1264,betrügen::V,ажьара,klamať
1265,betrügen::V,ажьара,podvádzať
1266,töten::V,ашьра,zabiť
1267,töten::V,ашьра,usmrtiť
1268,wohnen::V,анхара,bývať
1269,arbeiten::V,аусура,pracovať
1270,sammeln::V,аҟəшəара,zbierať
1271,pflücken::V,аҿыршəара,trhať
1272,pflücken::V,аҿыршəара,oberať
1273,pflücken::V,аҿыхра,trhať
1274,pflücken::V,аҿыхра,oberať
1275,jagen::V,ашəарыцара,poľovať
1276,fischen::V,аҧсыӡ икуеит,loviť ryby
1277,fischen::V,аҧсыӡ икуеит,chytať ryby
1278,fassen::V,акра,uloviť
1279,hüten::V,арҳəра,pásť
1280,hüten::V,ахьчара,pásť
1281,treiben::V,акацара,hnať
1282,anbinden::V,адҳəалара,priviazať
1283,füttern::V,акырҿаҵара,kŕmiť
1284,melken::V,ахьара,dojiť
1285,hacken::V,аҟəаҟəара,seknúť
1286,gießen::V,аҵаҭəара,polievať
1287,reifen::V,ашəра,dozrieť
1288,reifen::V,аҟалара,dozrieť
1289,zubereiten::V,ацура,pripraviť
1290,kochen::V,ажəра,variť
1291,backen::V,аӡра,piecť
1292,backen::V,аӡра,smažiť
1293,braten::V,аӡра,piecť
1294,braten::V,аӡра,pražiť
1295,umrühren::V,аилрыхра,pomiešať
1296,stricken::V,аҧара,pliesť
1297,nähen::V,аӡахра,šiť
1298,färben::V,ашəра,zafarbiť
1299,reinigen::V,арыцқьара,čistiť
1300,waschen::V,аӡәӡәара,myť
1301,abwischen::V,арбара,utrieť
1302,spülen::V,аҭыршара,vyplachovať
1303,fegen::V,аҧссара,zametať
1304,baden::V,аҽыкəабара,kúpať sa
1305,sich waschen::V,аҽыӡəӡəара,umývať sa
1306,ausziehen::V,ашəыхра,zobliecť
1307,anziehen::V,ашəҵара,obliecť
1308,sich anziehen::V,аҽеилаҳəара,obliecť sa
1309,kämmen::V,аҳəара,česať
1310,schmücken::V,арҧшӡара,ozdobiť
1311,sagen::V,аҳəара,povedať
1312,sprechen::V,ацəажəара,hovoriť
1313,reden::V,ацəажəара,rozprávať
1314,reden::V,аицәажәара,rozprávať
1315,sich unterhalten::V,аицәажәара,rozprávať sa
1316,fragen::V,азҵаара,spýtať sa
1317,bitten::V,аҳəара,prosiť
1318,erzählen::V,аҳəара,rozprávať
1319,mitteilen::V,азыцҳара,oznámiť
1320,nennen::V,ахьӡҵара,nazvať
1321,nennen::V,ахьӡҵара,menovať
1322,rufen::V,азҿыҭра,volať
1323,rufen::V,азҿыҭра,zavolať
1324,prahlen::V,аҽхəара,vystatovať sa
1325,übersetzen::V,аиҭагара,preložiť
1326,denken::V,азхəыцра,myslieť
1327,glauben::V,ахаҵара,veriť
1328,bemerken::V,агəаҭара,podotknuť
1329,bemerken::V,агəаҭара,spozorovať
1330,erkennen::V,адырра,poznať
1331,begreifen::V,аилкаара,pochopiť
1332,begreifen::V,аилкаара,porozumieť
1333,verstehen::V,аҳара,rozumieť
1334,lernen::V,аҵара,učiť sa
1335,wissen::V,адырра,vedieť
1336,sich erinnern an::V,агəаларшəара,pamätať si na
1337,vergessen::V,ахашҭра,zabudnuť
1338,messen::V,ашəара,merať
1339,zählen::V,аҧхьаӡара,počítať
1340,rechnen::V,аҳасабра,rátať
1341,rechnen::V,аҳасабра,počítať
1342,lesen::V,аҧхьара,čítať
1343,besitzen::V,амазаара,mať
1344,besitzen::V,амазаара,vlastniť
1345,kaufen::V,Аахəара,kúpiť
1346,verkaufen::V,аҭира,predať
1347,bezahlen::V,ахҭынҵара,zaplatiť
1348,bezahlen::V,ашəара,zaplatiť
1349,zahlen::V,ашəара,platiť
1350,ertragen::V,ачҳара,znášať
1351,ertragen::V,ачҳара,vydržať
1352,Moor::N,,močiar
1353,Kralle::N,,pazúr
1354,Schwarm::N,,roj
1355,Sache::N,,vec
1356,Menge::N,,množstvo
1357,Essen::N,,jedlo
1358,Geschäft::N,,obchod
1359,Monat::N,,mesiac
1360,Jahr::N,,rok
1361,dünn::A,,tenký
1362,roh::A,,surový
1363,durch::PRP,,cez
1364,was::FPRN,,čo
1365,rauschen::V,,šumieť
1366,zu sehen sein::V,,byť vidieť
1367,wenden::V,,obrátiť
1368,wenden::V,,prevrátiť
1369,ergreifen::V,,uchopiť sa
1370,bewahren::V,,zachovať
1371,wünschen::V,,želať
1372,wiegen::V,,kolísať
1373,treten::V,,kopnúť
1374,kehren::V,,zametať
1375,malen::V,,maľovať
1376,zeichnen::V,,kresliť
1377,schreiben::V,,písať
1378,beherrschen::V,,ovládať
