,Concept_ID,de,se
78,Bart::N,Bart,seäm
79,Bart::N,Bart,ся̄м
80,Kinn::N,Kinn,gaejpie
81,Kinn::N,Kinn,gájbbe
82,Kinn::N,Kinn,gáibi
83,Kinn::N,Kinn,käibi
84,Kinn::N,Kinn,käi´bb
85,Kinn::N,Kinn,ка̄ййп
86,Kiefer[Anatomie]::N,Kiefer,gaejpie
87,Kiefer[Anatomie]::N,Kiefer,oalol
88,Kiefer[Anatomie]::N,Kiefer,oaloldákte
89,Kiefer[Anatomie]::N,Kiefer,gáibi
90,Kiefer[Anatomie]::N,Kiefer,uá'lultähti
91,Kiefer[Anatomie]::N,Kiefer,vuâl'lõš
92,Kiefer[Anatomie]::N,Kiefer,вуаллнешш
93,Kehle::N,Kehle,gealoe
94,Kehle::N,Kehle,tjåttå
95,Kehle::N,Kehle,njiello
96,Kehle::N,Kehle,čotta
97,Kehle::N,Kehle,čuudâ
98,Kehle::N,Kehle,čoodd
99,Kehle::N,Kehle,чонт
100,Kehle::N,Kehle,кэ̄ҏс
101,Hals::N,Hals,tjeapohke
102,Hals::N,Hals,tjiebet
103,Hals::N,Hals,čeabet
104,Hals::N,Hals,čiäppát
105,Hals::N,Hals,čeäppat
106,Hals::N,Hals,ча̄пэх
107,Genick::N,Genick,tjovrese
108,Genick::N,Genick,nisske
109,Genick::N,Genick,niehkki
110,Genick::N,Genick,niski
111,Genick::N,Genick,niek'ki
112,Genick::N,Genick,nji´šǩǩmaadd
113,Genick::N,Genick,нышшькмоант
114,Kopf::N,Kopf,åejjie
115,Kopf::N,Kopf,oajvve
116,Kopf::N,Kopf,oaivi
117,Kopf::N,Kopf,uái'vi
118,Kopf::N,Kopf,vuei´vv
119,Kopf::N,Kopf,вуэййв
120,Rücken::N,Rücken,rudtje
121,Rücken::N,Rücken,hárddo
122,Rücken::N,Rücken,tjavelk
123,Rücken::N,Rücken,sealgi
124,Rücken::N,Rücken,selgi
125,Rücken::N,Rücken,čielgi
126,Rücken::N,Rücken,seä´lǧǧ
127,Rücken::N,Rücken,се̄лльк
128,Bauch::N,Bauch,tjåejjie
129,Bauch::N,Bauch,tjoajvve
130,Bauch::N,Bauch,čoavji
131,Bauch::N,Bauch,čuáv'ji
132,Bauch::N,Bauch,čåu´jj
133,Bauch::N,Bauch,чо̄ввьй
134,Nabel::N,Nabel,naepie
135,Nabel::N,Nabel,náhpe
136,Nabel::N,Nabel,náhpi
137,Nabel::N,Nabel,nääpi
138,Nabel::N,Nabel,nää´pp
139,Nabel::N,Nabel,на̄бпь
140,Busen::N,Busen,boenge
141,Busen::N,Busen,bållå
142,Busen::N,Busen,čižži
143,Busen::N,Busen,njamma
144,Busen::N,Busen,njižže
145,Busen::N,Busen,nje´ǯǯ
146,Busen::N,Busen,раннҍт
147,Brust::N,Brust,mïelke
148,Brust::N,Brust,radde
149,Brust::N,Brust,mielgga
150,Brust::N,Brust,raddi
151,Brust::N,Brust,radde
152,Brust::N,Brust,râ´dd
153,Brust::N,Brust,раннҍт
154,Schulter::N,Schulter,åelkie
155,Schulter::N,Schulter,oalgge
156,Schulter::N,Schulter,hárdu
157,Schulter::N,Schulter,ärdee
158,Schulter::N,Schulter,uál'gi
159,Schulter::N,Schulter,a´rddi
160,Schulter::N,Schulter,vuä´lǧǧ
161,Schulter::N,Schulter,вуэллык
162,Arm::N,Arm,gïete
163,Arm::N,Arm,giehta
164,Arm::N,Arm,giehta
165,Arm::N,Arm,kietâ
166,Arm::N,Arm,kie'tâkaaṿâ
167,Arm::N,Arm,ǩiõtt
168,Arm::N,Arm,кӣдт
169,Ellenbogen::N,Ellenbogen,gernjere
170,Ellenbogen::N,Ellenbogen,garŋŋel
171,Ellenbogen::N,Ellenbogen,gargŋil
172,Ellenbogen::N,Ellenbogen,käŋŋir
173,Ellenbogen::N,Ellenbogen,kõõnjâr
174,Ellenbogen::N,Ellenbogen,карьнэль
175,Hand::N,Hand,gïete
176,Hand::N,Hand,giehta
177,Hand::N,Hand,giehta
178,Hand::N,Hand,kietâ
179,Hand::N,Hand,ǩiõtt
180,Hand::N,Hand,кӣдт
181,Handfläche::N,Handfläche,gïeten-låapoe
182,Handfläche::N,Handfläche,giehtavuodo
183,Handfläche::N,Handfläche,tjårmmåvuodo
184,Handfläche::N,Handfläche,giehtaloahpu
185,Handfläche::N,Handfläche,kiämád
186,Handfläche::N,Handfläche,kuámmir
187,Handfläche::N,Handfläche,kuä´m'mer
188,Handfläche::N,Handfläche,ǩiõttǩeä´m'men
189,Handfläche::N,Handfläche,ко̄а̄ллдэгк
190,Handfläche::N,Handfläche,кӣдткоалдэгк
191,Finger::N,Finger,soerme
192,Finger::N,Finger,tjuvdde
193,Finger::N,Finger,suorbma
194,Finger::N,Finger,čuvde
195,Finger::N,Finger,suor'mâ
196,Finger::N,Finger,suõrmm
197,Finger::N,Finger,це̄ххп
198,Fingernagel::N,Fingernagel,gadtse
199,Fingernagel::N,Fingernagel,guehpere
200,Fingernagel::N,Fingernagel,gadtsa
201,Fingernagel::N,Fingernagel,gazza
202,Fingernagel::N,Fingernagel,kozzâ
203,Fingernagel::N,Fingernagel,kõʒʒ
204,Fingernagel::N,Fingernagel,кэ̄ннц
205,Nagel[Anatomie]::N,Nagel,gadtse
206,Nagel[Anatomie]::N,Nagel,guehpere
207,Nagel[Anatomie]::N,Nagel,gadtsa
208,Nagel[Anatomie]::N,Nagel,gazza
209,Nagel[Anatomie]::N,Nagel,kozzâ
210,Nagel[Anatomie]::N,Nagel,kõʒʒ
211,Nagel[Anatomie]::N,Nagel,кэ̄ннц
212,Zeh::N,Zeh,tjiehtjere
213,Zeh::N,Zeh,juolggetjuvdde
214,Zeh::N,Zeh,juolgesuorbma
215,Zeh::N,Zeh,jyel'gisuor'mâ
216,Zeh::N,Zeh,jue´lǧǧsuõrmm
217,Zeh::N,Zeh,ю̄лльк-це̄һп
218,Fuß::N,Fuß,juelkie
219,Fuß::N,Fuß,juolgge
220,Fuß::N,Fuß,juolgi
221,Fuß::N,Fuß,jyel'gi
222,Fuß::N,Fuß,jue´lǧǧ
223,Fuß::N,Fuß,ла̄бпь
224,Ferse::N,Ferse,båetskie
225,Ferse::N,Ferse,boasske
226,Ferse::N,Ferse,šušmi
227,Ferse::N,Ferse,šušme
228,Ferse::N,Ferse,jue´lǧǧkädd
229,Ferse::N,Ferse,ка̄ннт
230,Knie::N,Knie,boelve
231,Knie::N,Knie,buolvva
232,Knie::N,Knie,čibbi
233,Knie::N,Knie,veaŋki
234,Knie::N,Knie,iidâ
235,Knie::N,Knie,puõlvv
236,Knie::N,Knie,пуллв
237,Oberschenkel::N,Oberschenkel,ruaksja
238,Oberschenkel::N,Oberschenkel,tjibbe
239,Oberschenkel::N,Oberschenkel,gassaváhkká
240,Oberschenkel::N,Oberschenkel,badjeváhkáa
241,Oberschenkel::N,Oberschenkel,čuár'bpeeḷi
242,Oberschenkel::N,Oberschenkel,če´bb
243,Oberschenkel::N,Oberschenkel,чуаррбе̄лль
244,Bein::N,Bein,juelkie
245,Bein::N,Bein,juolgge
246,Bein::N,Bein,juolgi
247,Bein::N,Bein,jyel'gi
248,Bein::N,Bein,jue´lǧǧ
249,Bein::N,Bein,ю̄лльк
250,Körper::N,Körper,kråahpe
251,Körper::N,Körper,rumáj
252,Körper::N,Körper,rumaš
253,Körper::N,Körper,ruumâš
254,Körper::N,Körper,rå´pp
255,Körper::N,Körper,лышшьк
256,Körper::N,Körper,роаӈӈьк
257,Haut::N,Haut,njaltja
258,Haut::N,Haut,lijkke
259,Haut::N,Haut,tjuobma
260,Haut::N,Haut,liiki
261,Haut::N,Haut,liške
262,Haut::N,Haut,le´šǩǩ
263,Haut::N,Haut,лышшьк
264,Blut::N,Blut,vïrre
265,Blut::N,Blut,maelie
266,Blut::N,Blut,varra
267,Blut::N,Blut,varra
268,Blut::N,Blut,vorrâ
269,Blut::N,Blut,võrr
270,Blut::N,Blut,вэ̄рр
271,Ader::N,Ader,åerie
272,Ader::N,Ader,aajroe
273,Ader::N,Ader,suodna
274,Ader::N,Ader,varrasuotna
275,Ader::N,Ader,suoṇâ
276,Ader::N,Ader,suõnn
277,Ader::N,Ader,сӯнн
278,Sehne::N,Sehne,soene
279,Sehne::N,Sehne,gåårtenje
280,Sehne::N,Sehne,suodna
281,Sehne::N,Sehne,suotna
282,Sehne::N,Sehne,suoṇâ
283,Sehne::N,Sehne,suõnn
284,Sehne::N,Sehne,сӯнн
285,Knochen::N,Knochen,måara
286,Knochen::N,Knochen,måaroe
287,Knochen::N,Knochen,dákte
288,Knochen::N,Knochen,dákti
289,Knochen::N,Knochen,tähti
290,Knochen::N,Knochen,tä´htt
291,Knochen::N,Knochen,та̄ххт
292,Knochen::N,Knochen,та̄ффьт
293,Gehirn::N,Gehirn,aajla
294,Gehirn::N,Gehirn,vuojŋam
295,Gehirn::N,Gehirn,vuoigŋašat
296,Gehirn::N,Gehirn,vuoi'ŋâšeh
297,Gehirn::N,Gehirn,vuo'ivâšneh
298,Gehirn::N,Gehirn,vuõivâšn
299,Gehirn::N,Gehirn,вуэййвэшна
300,Herz::N,Herz,vaajmoe
301,Herz::N,Herz,tsåhke
302,Herz::N,Herz,váibmu
303,Herz::N,Herz,váimu
304,Herz::N,Herz,čââ´đ
305,Herz::N,Herz,кӯттҌк
306,Magen::N,Magen,tjåejjie
307,Magen::N,Magen,tjoajvve
308,Magen::N,Magen,čoavji
309,Magen::N,Magen,čuáv'ji
310,Magen::N,Magen,čåu´jj
311,Magen::N,Magen,чо̄ввьй
312,Leber::N,Leber,mueksie
313,Leber::N,Leber,librre
314,Leber::N,Leber,vuoivvas
315,Leber::N,Leber,vuoivâs
316,Leber::N,Leber,vuõivâs
317,Leber::N,Leber,вуйвас
318,Atem::N,Atem,voejngehtasse
319,Atem::N,Atem,båssånis
320,Atem::N,Atem,vuojŋadahka
321,Atem::N,Atem,vuoiŋŋahat
322,Atem::N,Atem,vuo'iŋâstim
323,Atem::N,Atem,jiõg'g
324,Atem::N,Atem,вӯйнас
325,Atem::N,Atem,вӯййнмушш
326,Hunger::N,Hunger,nielkie
327,Hunger::N,Hunger,nielgge
328,Hunger::N,Hunger,nealgi
329,Hunger::N,Hunger,nelgi
330,Hunger::N,Hunger,neä´lǧǧ
331,Hunger::N,Hunger,не̄лльк
332,Träne::N,Träne,gïknjele
333,Träne::N,Träne,ganjál
334,Träne::N,Träne,ganjal
335,Träne::N,Träne,koonjâl
336,Träne::N,Träne,kõõnjâl
337,Träne::N,Träne,кэ̄нял
338,Geschmack::N,Geschmack,aelmie
339,Geschmack::N,Geschmack,muosse
340,Geschmack::N,Geschmack,smáhkka
341,Geschmack::N,Geschmack,máhku
342,Geschmack::N,Geschmack,smáhkka
343,Geschmack::N,Geschmack,mááhu
344,Geschmack::N,Geschmack,smakkâ
345,Geschmack::N,Geschmack,njõõd
346,Geschmack::N,Geschmack,smääkk
347,Geschmack::N,Geschmack,ня̄лльк
348,Geruch::N,Geruch,haaje
349,Geruch::N,Geruch,habjja
350,Geruch::N,Geruch,hádja
351,Geruch::N,Geruch,opsâ
352,Geruch::N,Geruch,haajâ
353,Geruch::N,Geruch,õpss
354,Geruch::N,Geruch,haajj
355,Geruch::N,Geruch,апс
356,Geruch::N,Geruch,лэ̄гк
357,Schlaf::N,Schlaf,nahkerh
358,Schlaf::N,Schlaf,nager
359,Schlaf::N,Schlaf,oados
360,Schlaf::N,Schlaf,nagir
361,Schlaf::N,Schlaf,naṿer
362,Schlaf::N,Schlaf,nââ´er
363,Schlaf::N,Schlaf,нагерь
364,Traum::N,Traum,nahkere
365,Traum::N,Traum,niehko
366,Traum::N,Traum,niehku
367,Traum::N,Traum,naṿer
368,Traum::N,Traum,nââ´er
369,Traum::N,Traum,нагерь
370,Himmel::N,Himmel,elmie
371,Himmel::N,Himmel,almme
372,Himmel::N,Himmel,albmi
373,Himmel::N,Himmel,alme
374,Himmel::N,Himmel,â´lmm
375,Himmel::N,Himmel,алльм
376,Sonne::N,Sonne,biejjie
377,Sonne::N,Sonne,bæjvásj
378,Sonne::N,Sonne,beaivváš
379,Sonne::N,Sonne,peivi
380,Sonne::N,Sonne,piäiváš
381,Sonne::N,Sonne,pei´vv
382,Sonne::N,Sonne,пе̄ййв
383,Mond::N,Mond,aske
384,Mond::N,Mond,mánno
385,Mond::N,Mond,mánnu
386,Mond::N,Mond,máánu
387,Mond::N,Mond,mään
388,Mond::N,Mond,ма̄нн
389,Stern::N,Stern,daasta
390,Stern::N,Stern,naestie
391,Stern::N,Stern,násste
392,Stern::N,Stern,násti
393,Stern::N,Stern,täsni
394,Stern::N,Stern,tä´snn
395,Stern::N,Stern,та̄ссьт
396,Luft::N,Luft,elmie
397,Luft::N,Luft,ájmmo
398,Luft::N,Luft,áibmu
399,Luft::N,Luft,áimu
400,Luft::N,Luft,šõŋŋ
401,Luft::N,Luft,вӯйнас
402,Wind::N,Wind,bïegke
403,Wind::N,Wind,biegga
404,Wind::N,Wind,biegga
405,Wind::N,Wind,pieg'gâ
406,Wind::N,Wind,piõg'g
407,Wind::N,Wind,пӣӈӈк
408,Welle::N,Welle,baaroe
409,Welle::N,Welle,bárro
410,Welle::N,Welle,bárru
411,Welle::N,Welle,pááṛu
412,Welle::N,Welle,päärr
413,Welle::N,Welle,нэ̄ммп
414,Wasser::N,Wasser,tjaetsie
415,Wasser::N,Wasser,tjáhtje
416,Wasser::N,Wasser,čáhci
417,Wasser::N,Wasser,čääci
418,Wasser::N,Wasser,čää´cc
419,Wasser::N,Wasser,ча̄дзь
420,Stein::N,Stein,gierkie
421,Stein::N,Stein,giergge
422,Stein::N,Stein,geađgi
423,Stein::N,Stein,keđgi
424,Stein::N,Stein,ǩeä´dǧǧ
425,Stein::N,Stein,ке̄ддҌк
426,Boden::N,Boden,betnie
427,Boden::N,Boden,ednam
428,Boden::N,Boden,bodni
429,Boden::N,Boden,vuođđu
430,Boden::N,Boden,ponne
431,Boden::N,Boden,vuáđ̣u
432,Boden::N,Boden,vuâđđ
433,Boden::N,Boden,лаввьн
434,Boden::N,Boden,е̄ммьне
435,Erde::N,Erde,jåarta
436,Erde::N,Erde,mueltie
437,Erde::N,Erde,ednam
438,Erde::N,Erde,mållde
439,Erde::N,Erde,eana
440,Erde::N,Erde,eennâm
441,Erde::N,Erde,mädd
442,Erde::N,Erde,jânnam
443,Erde::N,Erde,е̄ммьне
444,Staub::N,Staub,heblie
445,Staub::N,Staub,tsumhtsie
446,Staub::N,Staub,dubme
447,Staub::N,Staub,dopmu
448,Staub::N,Staub,kovjâ
449,Staub::N,Staub,põõ´l
450,Staub::N,Staub,кэ̄ббьй
451,Rauch::N,Rauch,soeve
452,Rauch::N,Rauch,suovva
453,Rauch::N,Rauch,suovva
454,Rauch::N,Rauch,suoṿâ
455,Rauch::N,Rauch,suõvv
456,Rauch::N,Rauch,сӯвв
457,Funke::N,Funke,naestie
458,Funke::N,Funke,tjuonam
459,Funke::N,Funke,čuotnan
460,Funke::N,Funke,čuođâlm
461,Funke::N,Funke,iiskâr
462,Funke::N,Funke,čuõzzâm
463,Funke::N,Funke,чӯссэм
464,Feuer::N,Feuer,dålle
465,Feuer::N,Feuer,dållå
466,Feuer::N,Feuer,dolla
467,Feuer::N,Feuer,tullâ
468,Feuer::N,Feuer,toll
469,Feuer::N,Feuer,то̄лл
470,Licht::N,Licht,tjoevke
471,Licht::N,Licht,tjuovgga
472,Licht::N,Licht,čuovga
473,Licht::N,Licht,čuovggas
474,Licht::N,Licht,čuoṿâ
475,Licht::N,Licht,toll
476,Licht::N,Licht,čuõvv
477,Licht::N,Licht,то̄лл
478,Schatten::N,Schatten,skugkie
479,Schatten::N,Schatten,soejvene
480,Schatten::N,Schatten,irkes
481,Schatten::N,Schatten,sieges
482,Schatten::N,Schatten,itku
483,Schatten::N,Schatten,suoivâ
484,Schatten::N,Schatten,õõtt
485,Schatten::N,Schatten,ǩeeu´niǩ
486,Schatten::N,Schatten,кывьнэхь
487,Wetter::N,Wetter,vïerhtse
488,Wetter::N,Wetter,dálkke
489,Wetter::N,Wetter,dálki
490,Wetter::N,Wetter,šoŋŋâ
491,Wetter::N,Wetter,šõŋŋ
492,Wetter::N,Wetter,шэ̄ӈӈ
493,Nebel::N,Nebel,såavla
494,Nebel::N,Nebel,mearhka
495,Nebel::N,Nebel,murkko
496,Nebel::N,Nebel,mierkká
497,Nebel::N,Nebel,mierká
498,Nebel::N,Nebel,miär'kká
499,Nebel::N,Nebel,oṃo
500,Nebel::N,Nebel,sue´lnn
501,Nebel::N,Nebel,цӣгк
502,Nebel::N,Nebel,сулльн
503,Wolke::N,Wolke,balve
504,Wolke::N,Wolke,balvva
505,Wolke::N,Wolke,balva
506,Wolke::N,Wolke,polvâ
507,Wolke::N,Wolke,põlvv
508,Wolke::N,Wolke,пэллв
509,Regen::N,Regen,ebrie
510,Regen::N,Regen,harvve
511,Regen::N,Regen,arvi
512,Regen::N,Regen,arve
513,Regen::N,Regen,â´brr
514,Regen::N,Regen,аббьр
515,Schnee::N,Schnee,lopme
516,Schnee::N,Schnee,moehtege
517,Schnee::N,Schnee,muohta
518,Schnee::N,Schnee,muohta
519,Schnee::N,Schnee,muotâ
520,Schnee::N,Schnee,muõtt
521,Schnee::N,Schnee,вэ̄дз
522,Schnee::N,Schnee,куэллт
523,Eis::N,Eis,jïenge
524,Eis::N,Eis,jiegŋa
525,Eis::N,Eis,jiekŋa
526,Eis::N,Eis,jieŋ̣â
527,Eis::N,Eis,jiõŋŋ
528,Eis::N,Eis,ӣӈӈ
529,Frost::N,Frost,baajkoe
530,Frost::N,Frost,tjoasskem
531,Frost::N,Frost,buolaš
532,Frost::N,Frost,puolâš
533,Frost::N,Frost,puõlâš
534,Frost::N,Frost,мӯнь
535,Kälte::N,Kälte,jueskie
536,Kälte::N,Kälte,tjåetskeme
537,Kälte::N,Kälte,tjoasskem
538,Kälte::N,Kälte,čoaskin
539,Kälte::N,Kälte,ko'lmâsvuotâ
540,Kälte::N,Kälte,ijss
541,Kälte::N,Kälte,čuä´cǩǩem
542,Kälte::N,Kälte,tuârggnjõs
543,Kälte::N,Kälte,кэ̄лмас
544,Hitze::N,Hitze,baahke
545,Hitze::N,Hitze,báhkka
546,Hitze::N,Hitze,báhkka
547,Hitze::N,Hitze,pakkâ
548,Hitze::N,Hitze,kuṃe
549,Hitze::N,Hitze,paašt
550,Hitze::N,Hitze,жоарр
551,Raureif::N,Raureif,jyjse
552,Raureif::N,Raureif,ridne
553,Raureif::N,Raureif,goarre
554,Raureif::N,Raureif,ritni
555,Raureif::N,Raureif,suhči
556,Raureif::N,Raureif,riṇe
557,Raureif::N,Raureif,ай
558,Regenbogen::N,Regenbogen,aatjan goengere
559,Regenbogen::N,Regenbogen,aatjan joekse
560,Regenbogen::N,Regenbogen,ádjájuoksa
561,Regenbogen::N,Regenbogen,arvedávgi
562,Regenbogen::N,Regenbogen,bajándávgi
563,Regenbogen::N,Regenbogen,äijihtävgi
564,Regenbogen::N,Regenbogen,teârmmazjohss
565,Regenbogen::N,Regenbogen,тӣрмесью̄ккс
566,Donner::N,Donner,raejrie
567,Donner::N,Donner,átjek
568,Donner::N,Donner,átjárájdde
569,Donner::N,Donner,áddjá
570,Donner::N,Donner,baján
571,Donner::N,Donner,juuṛâ
572,Donner::N,Donner,tie´rmes
573,Donner::N,Donner,тӣрмесь
574,Donner::N,Donner,ча̄ркнэгк
575,Strömung::N,Strömung,njuvvie
576,Strömung::N,Strömung,ájggedáhpe
577,Strömung::N,Strömung,rávdnji
578,Strömung::N,Strömung,virde
579,Strömung::N,Strömung,ve´rdd
580,Strömung::N,Strömung,выррьт
581,Tropfen::N,Tropfen,gåajhkohts
582,Tropfen::N,Tropfen,gåjkudis
583,Tropfen::N,Tropfen,goaikkanas
584,Tropfen::N,Tropfen,čalme
585,Tropfen::N,Tropfen,čâ´lmm
586,Tropfen::N,Tropfen,ча̄лльм
587,Schaum::N,Schaum,sapte
588,Schaum::N,Schaum,såpptå
589,Schaum::N,Schaum,sokta
590,Schaum::N,Schaum,suptâ
591,Schaum::N,Schaum,soptt
592,Schaum::N,Schaum,со̄ппт
593,Schmutz::N,Schmutz,haaskoe
594,Schmutz::N,Schmutz,duolvva
595,Schmutz::N,Schmutz,duolva
596,Schmutz::N,Schmutz,durdi
597,Schmutz::N,Schmutz,stänži
598,Schmutz::N,Schmutz,sähss
599,Schmutz::N,Schmutz,са̄ккьс
600,Schmutz::N,Schmutz,не̄шшь
601,See::N,See,jaevrie
602,See::N,See,jávrre
603,See::N,See,jávri
604,See::N,See,jävri
605,See::N,See,jâu´rr
606,See::N,See,я̄ввьр
607,Sumpf::N,Sumpf,pluevie
608,Sumpf::N,Sumpf,áhpe
609,Sumpf::N,Sumpf,sæmssa
610,Sumpf::N,Sumpf,jeaggi
611,Sumpf::N,Sumpf,jeggi
612,Sumpf::N,Sumpf,jeä´ǧ'ǧ
613,Sumpf::N,Sumpf,ла̄ммьп
614,Moor::N,Moor,pluevie
615,Moor::N,Moor,jiegge
616,Moor::N,Moor,suotnju
617,Moor::N,Moor,karrii
618,Moor::N,Moor,kä´rev
619,Moor::N,Moor,veättaǩ
620,Moor::N,Moor,ла̄ммьп
621,Wiese::N,Wiese,ïentje
622,Wiese::N,Wiese,giedde
623,Wiese::N,Wiese,gieddi
624,Wiese::N,Wiese,nijtto
625,Wiese::N,Wiese,пуэшенҍ
626,Wald::N,Wald,skåake
627,Wald::N,Wald,skåajje
628,Wald::N,Wald,miehtsie
629,Wald::N,Wald,vuovdde
630,Wald::N,Wald,miehttse
631,Wald::N,Wald,vuovdi
632,Wald::N,Wald,meahcci
633,Wald::N,Wald,mecci
634,Wald::N,Wald,vyemi
635,Wald::N,Wald,vue´mm
636,Wald::N,Wald,meä´c'c
637,Wald::N,Wald,ля̄ммт
638,Hügel::N,Hügel,deava
639,Hügel::N,Hügel,dievvá
640,Hügel::N,Hügel,dievvá
641,Hügel::N,Hügel,čummâ
642,Hügel::N,Hügel,pä´rcc
643,Hügel::N,Hügel,teä´rmm
644,Hügel::N,Hügel,ка̄ннҌт
645,Anhöhe::N,Anhöhe,deava
646,Anhöhe::N,Anhöhe,jalladahke
647,Anhöhe::N,Anhöhe,dievásj
648,Anhöhe::N,Anhöhe,aláš
649,Anhöhe::N,Anhöhe,luohkká
650,Anhöhe::N,Anhöhe,tiävá
651,Anhöhe::N,Anhöhe,poorááš
652,Anhöhe::N,Anhöhe,ču´lpp
653,Anhöhe::N,Anhöhe,škâu´ŋŋ
654,Anhöhe::N,Anhöhe,ка̄ннҌт
655,Berg::N,Berg,bïerje
656,Berg::N,Berg,várre
657,Berg::N,Berg,várri
658,Berg::N,Berg,vääṛi
659,Berg::N,Berg,vää´rr
660,Berg::N,Berg,те̄ррьм
661,Gipfel::N,Gipfel,dalvese
662,Gipfel::N,Gipfel,tjåhkkå
663,Gipfel::N,Gipfel,čohkka
664,Gipfel::N,Gipfel,čokke
665,Gipfel::N,Gipfel,čå´ǩǩ
666,Gipfel::N,Gipfel,ла̄ддҍв
667,Höhle::N,Höhle,beajoe
668,Höhle::N,Höhle,rájgge
669,Höhle::N,Höhle,sluoggo
670,Höhle::N,Höhle,biedju
671,Höhle::N,Höhle,kuovđâšm
672,Höhle::N,Höhle,skuõrr
673,Höhle::N,Höhle,вуэӈӈк
674,Abhang::N,Abhang,boelte
675,Abhang::N,Abhang,brijrie
676,Abhang::N,Abhang,bállte
677,Abhang::N,Abhang,vielti
678,Abhang::N,Abhang,luohkká
679,Abhang::N,Abhang,viel'tti
680,Abhang::N,Abhang,vie´ltt
681,Abhang::N,Abhang,луэххк
682,Quelle::N,Quelle,aajege
683,Quelle::N,Quelle,gaaltije
684,Quelle::N,Quelle,ája
685,Quelle::N,Quelle,ája
686,Quelle::N,Quelle,gáldu
687,Quelle::N,Quelle,aajâ
688,Quelle::N,Quelle,käldee
689,Quelle::N,Quelle,lädd
690,Quelle::N,Quelle,käivv
691,Quelle::N,Quelle,ка̄ййв
692,Bach::N,Bach,johketje
693,Bach::N,Bach,jåhkå
694,Bach::N,Bach,jågåsj
695,Bach::N,Bach,jogaš
696,Bach::N,Bach,aajâ
697,Bach::N,Bach,vuäjj
698,Bach::N,Bach,вуэйй
699,Fluss::N,Fluss,johke
700,Fluss::N,Fluss,ædno
701,Fluss::N,Fluss,jåhkå
702,Fluss::N,Fluss,johka
703,Fluss::N,Fluss,juuhâ
704,Fluss::N,Fluss,jokk
705,Fluss::N,Fluss,jeänn
706,Fluss::N,Fluss,ё̄гк
707,Ufer::N,Ufer,beala
708,Ufer::N,Ufer,gádde
