,Concept_ID,ta,hu
699,damals::ADV,அப்பொழுது,akkoriban
700,danach::ADV,பிற்பாடு,azután
701,vorher::ADV,முன்பாக,előbb
702,zuerst::ADV,முதலில்,először
703,einmal::ADV,ஒரே முறை,egyszer
704,manchmal::ADV,சில நேரங்களில்,néha
705,manchmal::ADV,சில நேரங்களில்,olykor
706,oft::ADV,அடிக்கடி,sokszor
707,immer::ADV,எப்பொழுதும்,mindig
708,niemals::ADV,ஒருபோதும் இல்லை,sohasem
709,hier::ADV,இங்கே,itt
710,hierhin::ADV,இவ்விடத்திற்கு,erre
711,von hier::ADV,இனி,innen
712,dort::ADV,அங்கே,ott
713,dorthin::ADV,அவ்விடத்திற்கு,oda
714,geradeaus::ADV,முன்னாலிருக்கும்,egyenesen
715,vorwärts::ADV,முன்புறமாக,előre
716,rückwärts::ADV,பின்னோக்கி,hátrafelé
717,zurück::ADV,பின்பக்கம்,hátra
718,zurück::ADV,பின்பக்கம்,vissza
719,unten::ADV,கீழாக,alul
720,hinab::ADV,கீழ் நோக்கி,le
721,hinab::ADV,கீழ் நோக்கி,lefelé
722,oben::ADV,மேலே,fenn
723,oben::ADV,மேலே,felül
724,hinauf::ADV,மேலே,fel
725,hinauf::ADV,மேலே,felfelé
726,überall::ADV,எல்லா இடத்திலும்,mindenütt
727,nicht::ADV,இல்லை,nem
728,ein wenig::ADV,கொஞ்சம்,egy kicsit
729,kaum::ADV,அரிதாக,alig
730,sehr::ADV,மிக்க,nagyon
731,so::ADV,மிகவும்,úgy
732,noch::ADV,இப்பொழுதும்,még
733,nur::ADV,மட்டும்,csak
734,nur::ADV,மட்டும்,csupán
735,schon::ADV,ஏற்கனவே,már
736,wieder::ADV,மறுபடியும்,ismét
737,wieder::ADV,மறுபடியும்,megint
738,vergebens::ADV,வீண்,hiába
739,vor::PRP,முன்,előtt
740,hinter::PRP,பின்பக்கம்,mögött
741,unter::PRP,கீழே,alatt
742,durch::PRP,ஊடே,át
743,durch::PRP,ஊடே,keresztül
744,neben::PRP,அடுத்து,mellett
745,zwischen::PRP,இடையில்,között
746,wegen::PRP,ஏனெனில்,miatt
747,wegen::PRP,ஏனெனில்,végett
748,dies::PRN,இது,ez
749,das::PRN,அது,az
750,alles::PRN,ஒவ்வொன்றும்,minden
751,ich::PRN,நான்,én
752,du::PRN,நீ,te
753,er::PRN,அவன்,ő
754,wir::PRN,நாம்,mi
755,wir::PRN,நாங்கள்,mi
756,ihr::PRN,நீங்கள்,ti
757,sie::PRN,அவர்கள்,ők
758,was::FPRN,என்ன,mi
759,wer::FPRN,யார்,ki
760,wo::FADV,எங்கே,hol
761,wohin::FADV,எதற்கு,hova
762,wie::FADV,எப்படி,hogy
763,wie::FADV,எப்படி,hogyan
764,warum::FADV,ஏன்,miért
765,wieviel::FNUM,எவ்வளவு,hány
766,wieviel::FNUM,எவ்வளவு,mennyi
767,eins::NUM,ஒன்று,egy
768,zwei::NUM,இரண்டு,kettő
769,drei::NUM,மூன்று,három
770,vier::NUM,நான்கு,négy
771,fünf::NUM,ஐந்து,öt
772,sechs::NUM,ஆறு,hat
773,sieben::NUM,ஏழு,hét
774,acht::NUM,எட்டு,nyolc
775,neun::NUM,ஒன்பது,kilenc
776,zehn::NUM,பத்து,tíz
777,elf::NUM,பதினொன்று,tizenegy
778,zwölf::NUM,பன்னிரண்டு,tizenkettő
779,zwanzig::NUM,இருபது,húsz
780,dreißig::NUM,முப்பது,harminc
781,vierzig::NUM,நாற்பது,negyven
782,fünfzig::NUM,ஐமபது,ötven
783,sechzig::NUM,அறுபது,hatvan
784,siebzig::NUM,எழுபது,hetven
785,achtzig::NUM,எண்பது,nyolcvan
786,neunzig::NUM,தொன்னூறு,kilencven
787,hundert::NUM,நூறு,száz
788,tausend::NUM,ஆயிரம்,ezer
789,und::CNJ,மற்றும்,és
790,und::CNJ,மற்றும்,meg
791,oder::CNJ,அல்லது,vagy
792,stehen::V,நில்,áll
793,sitzen::V,உட்கார்,ül
794,liegen::V,படு,fekszik
795,hängen::V,தொங்கச் செய்,függ
796,werden::V,ஆகு,lesz
797,passieren::V,நிகழ்,történik
798,beginnen::V,ஆரம்பி,kezdődik
799,enden::V,முடி,végződik
800,enden::V,முடி,befejeződik
801,wechseln::V,மாற்று,változik
802,aufgehen[Sonne]::V,உயர எழு,kel
803,untergehen[Sonne]::V,பொறுத்து,lemegy
804,scheinen[Sonne]::V,பிரகாசி,süt
805,donnern::V,இடி,dörög
806,wehen::V,வீசு,fúj
807,strömen::V,பாயதல்,áramlik
808,fließen::V,நீரோட்டம் போக்கில் போ,folyik
809,sich drehen::V,சுழல்,forog
810,schwanken::V,தள்ளாடு,inog
811,schwanken::V,தள்ளாடு,ingadozik
812,schwingen::V,ஆடு,leng
813,fallen::V,விழு,esik
814,brennen::V,எரி,ég
815,rauchen::V,பகை பிடி,füstöl
816,regnen::V,மழை பெய்,esik
817,gefrieren::V,உறைந்துவிடு,megfagy
818,tauen::V,உருகு,olvad
819,schmelzen::V,உருகு,olvad
820,schmelzen::V,உருகு,elolvad
821,trocknen::V,உலர்த்து,szárad
822,sieden::V,கொதிக்க வை,forr
823,faulen::V,அழுகச் செய்,rothad
824,verfaulen::V,அழுகச் செய்,elrothad
825,verfaulen::V,அழுகச் செய்,megrothad
826,reißen::V,திடீரென அறு,szakad
827,versinken::V,மூழ்கு,süllyed
828,versinken::V,மூழ்கு,elsüllyed
829,vergehen::V,கடந்துசெல்,múlik
830,vergehen::V,கடந்துசெல்,elmúlik
831,erscheinen::V,தோன்றச்,feltűnik
832,erscheinen::V,தோன்றச்,megjelenik
833,verschwinden::V,மறைந்து போ,letűnik
834,sinken::V,பதைவுறு,süllyed
835,abnehmen::V,குறை,apad
836,abnehmen::V,குறை,csökken
837,zunehmen::V,உயர்த்து,növekszik
838,zunehmen::V,உயர்த்து,gyarapszik
839,steigen::V,உயர எழு,emelkedik
840,wachsen::V,வளர்,nő
841,wachsen::V,வளர்,terem
842,wachsen::V,வளர்,növekszik
843,glänzen::V,மிளிர்,ragyog
844,glänzen::V,மிளிர்,fénylik
845,funkeln::V,பிரகாசி,csillog
846,funkeln::V,பிரகாசி,tündöklik
847,lärmen::V,கொம்பு,lármázik
848,läuten::V,மணியொலியிசை,cseng
849,klingeln::V,மணி அடி,csenget
850,klirren::V,கிலுங்கு,csörömpöl
851,brausen::V,இரைதல்,zúg
852,brausen::V,இரைதல்,morajlik
853,rauschen::V,சலசலப்பு,zúg
854,klingen::V,சிலம்புதல்,hangzik
855,bellen::V,குரை,ugat
856,heulen::V,ஊளையிடு,bőg
857,heulen::V,ஊளையிடு,üvölt
858,blasen::V,ஊது,fúj
859,pfeifen::V,சீழ்க்கை எழப்பு,fütyül
860,schreien::V,கூச்சலிடு,kiált
861,schreien::V,கூச்சலிடு,kiabál
862,stöhnen::V,வேதனை,nyög
863,zittern::V,நடுங்கு,remeg
864,zittern::V,நடுங்கு,reszket
865,leben::V,உயிருடனிரு,él
866,geboren werden::V,பிற,születik
867,atmen::V,சுவாசி,lélegzik
868,trinken::V,குடி,iszik
869,essen::V,சாப்பிடு,eszik
870,schlucken::V,முழுங்கு,nyel
871,müde werden::V,கையயர்தல்,elfárad
872,müde werden::V,கையயர்தல்,kifárad
873,einschlafen::V,தூங்க,elalszik
874,schlafen::V,தூங்கு,alszik
875,aufwachen::V,எழுப்பு,felébred
876,aufstehen::V,எழுந்திரு,felkel
877,sich erholen::V,இளைப்பாறு,pihen
878,krank werden::V,விழுதல்,megbetegedik
879,krank werden::V,விழுதல்,belebetegszik
880,krank sein::V,நருக்கலாயிருக்க,betegeskedik
881,schmerzen::V,நோவுறு,fáj
882,husten::V,இருமு,köhög
883,genesen::V,குணம் அடை,meggyógyul
884,sterben::V,மரணமடை,hal
885,umkommen::V,நசி,elpusztul
886,sich bewegen::V,நகர்த்து,mozog
887,sich rühren::V,அசை,mozdul
888,sich erheben::V,எழுந்து நில்,feláll
889,sich erheben::V,எழுந்து நில்,felemelkedik
890,sich setzen::V,உட்கார்,ül
891,sich setzen::V,உட்கார்,leül
892,hinfallen::V,விழு,bukik
893,hinfallen::V,விழு,elesik
894,laufen::V,நட,jár
895,schreiten::V,கவடுவைத்தல்,lép
896,spazierengehen::V,உலவு,sétál
897,eilen::V,விரைந்து,siet
898,sich beeilen::V,அவசரப்படுத்து,siet
899,sausen::V,விரைந்து செல்,robog
900,rennen::V,ஓடு,fut
901,rennen::V,ஓடு,szalad
902,springen::V,குதி,ugrik
903,klettern::V,ஏறு,kúszik
904,schaukeln::V,தள்ளாடு,hintázik
905,kriechen::V,மெதுவாக நடந்து செல்,kúszik
906,schwimmen::V,நீந்து,úszik
907,tauchen::V,மூழ்கி நீச்சலடி,merül
908,rudern::V,துடுப்புப் போடு,evez
909,fahren::V,ஓட்டு,jár
910,fahren::V,ஓட்டு,megy
911,fahren::V,ஓட்டு,utazik
912,fliegen::V,பற,száll
913,gehen::V,போ,megy
914,weggehen::V,விலகிச் செல்,elmegy
915,abfahren::V,புறப்பட்டுச் செல்,indul
916,anhalten::V,நின்றுவிடு,megáll
917,hineingehen::V,மறையச் செய்,bemegy
918,eintreten::V,நுழை,belép
919,kommen::V,வா,jön
920,ankommen::V,வநது சேர்,érkezik
921,ankommen::V,வநது சேர்,megérkezik
922,zurückkommen::V,திரும்பி வா,visszajön
923,bleiben::V,இரு,marad
924,bleiben::V,இரு,megmarad
925,warten::V,தாமதி,vár
926,warten::V,தாமதி,várakozik
927,erwarten::V,எதிர்நோக்கு,vár
928,erwarten::V,எதிர்நோக்கு,megvár
929,suchen::V,தேடு,kutat
930,finden::V,கண்டுபிடி,talál
931,versuchen::V,முயற்சி செய்,megpróbál
932,versuchen::V,முயற்சி செய்,megkísérel
933,vorbereiten::V,ஆயத்தம் செய்,előkészít
934,lieben::V,அன்பு செலுத்து,szeret
935,mögen::V,விரும்பு,szeret
936,lachen::V,சிரி,nevet
937,rühren::V,இதயத்தைத் தொடு,mozdít
938,weinen::V,அழு,sír
939,schimpfen::V,சாபமிடு,szid
940,schimpfen::V,சாபமிடு,szitkozódik
941,sich ärgern::V,கோப்பபடு,mérgelődik
942,sich ärgern::V,கோப்பபடு,bosszankodik
943,sich fürchten::V,பயப்படு,fél
944,sich fürchten::V,பயப்படு,retteg
945,fürchten::V,பயப்படுத்து,fél
946,fliehen::V,ஓடு,menekül
947,flüchten::V,தப்பிவிடு,elmenekül
948,sehen::V,பார்,néz
949,anschauen::V,கூர்ந்து கவனி,megnéz
950,ansehen::V,கவனி,néz
951,ansehen::V,கவனி,ránéz
952,ansehen::V,கவனி,megnéz
953,hören::V,கேள்,hall
954,zuhören::V,சுவைத்துப் பார்,hallgat
955,zuhören::V,சுவைத்துப் பார்,meghallgat
956,probieren::V,ருசி,kóstol
957,probieren::V,ருசி,megkóstol
958,riechen::V,முகர்ந்து பார்,szagol
959,fühlen::V,தொட்டுணர்,érez
960,scheinen::V,காணப்படு,tűnik
961,scheinen::V,காணப்படு,látszik
962,zu sehen sein::V,தோன்றுதல்,mutatkozik
963,vernehmen::V,கேள்,hall
964,frieren::V,குதுகுதுகு,fázik
965,tun::V,செய்,csinál
966,tun::V,செய்,cselekszik
967,können::V,இயல்வது,tud
968,wollen::V,விரும்பு,akar
969,anfangen::V,தொடங்கு,kezd
970,beenden::V,முடி,befejez
971,aufhören::V,நிறுத்து,megszűnik
972,gelingen::V,வெற்றி,sikerül
973,geraten::V,ஏற்படுத்து,kerül
974,geraten::V,ஏற்படுத்து,jut
975,öffnen::V,திற,nyit
976,öffnen::V,திற,kinyit
977,schließen::V,மூடு,csuk
978,schließen::V,மூடு,becsuk
979,stellen::V,வை,állít
980,stellen::V,வை,helyez
981,setzen::V,வை,ültet
982,setzen::V,வை,helyez
983,legen::V,பரப்பி வை,tesz
984,legen::V,பரப்பி வை,fektet
985,berühren::V,பதி,érint
986,verbinden::V,சேர்,beköt
987,verbinden::V,சேர்,összeköt
988,bedecken::V,உறைபோடு,betakar
989,bedecken::V,உறைபோடு,beborít
990,aufhängen::V,தொங்கவிடு,felakaszt
991,anzünden::V,எரியூட்டு,gyújt
992,anzünden::V,எரியூட்டு,meggyújt
993,aufheben::V,பொறுக்கி எடு,felemel
994,zurücklassen::V,விட்டுச் செல்,hátrahagy
995,verlieren::V,இழ,veszít
996,verlieren::V,இழ,elveszít
997,fallen lassen::V,அளவில் குறைவு,elejt
998,machen::V,தயார்செய்,tesz
999,machen::V,தயார்செய்,csinál
1000,herstellen::V,உற்பத்தி செய்,gyárt
1001,herstellen::V,உற்பத்தி செய்,előállít
1002,bauen::V,கட்டு,épít
1003,reparieren::V,பழுது பார்,javít
1004,reparieren::V,பழுது பார்,kijavít
1005,reparieren::V,பழுது பார்,megjavít
1006,verbessern::V,மேம்படுத்து,megjavít
1007,ändern::V,மாற்றி அமை,változtat
1008,ändern::V,மாற்றி அமை,megváltoztat
1009,graben::V,குழி வெட்டு,ás
1010,beugen::V,வனை,meghajt
1011,biegen::V,வனை,hajlít
1012,drehen::V,சுழல்,forgat
1013,wenden::V,குடைகவிழு,fordít
1014,wenden::V,குடைகவிழு,megfordít
1015,umdrehen::V,சுற்றும் முற்றும் பார்,megfordít
1016,umdrehen::V,சுற்றும் முற்றும் பார்,megforgat
1017,heben::V,தூக்கு,emel
1018,hochheben::V,தூக்கு,felemel
1019,ergreifen::V,பறி,megfog
1020,halten::V,பிடித்துக் கொள்,tart
1021,drücken::V,அழுத்து,nyom
1022,drücken::V,அழுத்து,megnyom
1023,schieben::V,தள்ளு,tol
1024,kratzen::V,கீறு,vakar
1025,lecken::V,நக்கு,nyal
1026,beißen::V,கடி,harap
1027,abreißen::V,கிழி,letép
1028,abschneiden::V,வெட்டி எடு,levág
1029,binden::V,கட்டு,köt
1030,binden::V,கட்டு,kötöz
1031,stecken::V,பதிய வை,dug
1032,brechen::V,உடை,tör
1033,brechen::V,உடை,eltör
1034,klopfen::V,தட்டு,kopogtat
1035,hauen::V,அடி,vág
1036,hauen::V,அடி,levág
1037,kleben::V,ஒட்டு,tapaszt
1038,reiben::V,தேய்,dörzsöl
1039,reiben::V,தேய்,súrol
1040,streichen::V,பரவச்செய்,simít
1041,schleifen::V,அரை,fen
1042,schleifen::V,அரை,csiszol
1043,schleifen::V,அரை,köszörül
1044,schneiden::V,துண்டாக்கு,vág
1045,schneiden::V,துண்டாக்கு,szel
1046,schneiden::V,துண்டாக்கு,metsz
1047,rütteln::V,மெல்ல தள்ளு,ráz
1048,schütteln::V,குலுக்கு,ráz
1049,schütteln::V,குலுக்கு,megráz
1050,schwenken::V,ஊஞ்சலாடு,lóbál
1051,schwenken::V,ஊஞ்சலாடு,lobogtat
1052,schütten::V,ஊற்று,önt
1053,füllen::V,நிரப்பு,tölt
1054,füllen::V,நிரப்பு,megtölt
1055,einwickeln::V,சுற்று,becsavar
1056,tragen::V,எடுத்துச் செல்,hord
1057,schleppen::V,இழுத்துச் செல்,vonszol
1058,ziehen::V,இழு,húz
1059,aufbewahren::V,வைத்துக் கொள்,megőriz
1060,werfen::V,வீசி எறி,dob
1061,werfen::V,வீசி எறி,hajít
1062,fangen::V,பிடி,fog
1063,packen::V,பிடித்துக்கொள்,megragad
1064,verstecken::V,மறை,eldug
1065,verstecken::V,மறை,elrejt
1066,teilen::V,பாகங்களாகப் பிரி,oszt
1067,teilen::V,பாகங்களாகப் பிரி,megoszt
1068,schicken::V,அனுப்பு,küld
1069,bringen::V,கொண்டு வா,hoz
1070,bringen::V,கொண்டு வா,visz
1071,hinzufügen::V,சேர்,hozzáad
1072,bekommen::V,பெறு,kap
1073,bekommen::V,பெறு,megkap
1074,erhalten::V,பெறு,kap
1075,erhalten::V,பெறு,megkap
1076,nehmen::V,எடு,vesz
1077,wählen::V,தேர்ந்தெடு,választ
1078,auswählen::V,தேர்ல்தெடு,kiválaszt
1079,bewahren::V,கெடாது பேணு,megtart
1080,behindern::V,தடங்கல் செய்,akadályoz
1081,behindern::V,தடங்கல் செய்,gátol
1082,verderben::V,நாசமாக்கு,elront
1083,beschädigen::V,சேதப்படுத்து,rongál
1084,zerbrechen::V,உடை,eltör
1085,zerbrechen::V,உடை,széttör
1086,zerbrechen::V,உடை,kettétör
1087,zerreißen::V,கிழி,eltép
1088,zerreißen::V,கிழி,széttép
1089,zerstören::V,அழி,elpusztít
1090,verbrennen::V,எரியூட்டு,éget
1091,verbrennen::V,எரியூட்டு,eléget
1092,geben::V,கொடு,ad
1093,reichen::V,வழங்கு,nyújt
1094,schenken::V,மொயத்தல்,ajándékoz
1095,versprechen::V,உறுதியளி,ígér
1096,wünschen::V,ஆசைப்படு,kíván
1097,loben::V,புகழ்ச்சி கூறு,dicsér
1098,küssen::V,முத்தமிடு,csókol
1099,wiegen::V,ஆட்டுத்தல்,ringat
1100,zudecken::V,உறைபோடு,betakar
1101,wecken::V,எழுப்பு,kelt
1102,wecken::V,எழுப்பு,ébreszt
1103,zeigen::V,காட்டு,mutat
1104,führen::V,வழிகாட்டி,visz
1105,führen::V,வழிகாட்டி,vezet
1106,lehren::V,சொல்லிக் கொடு,tanít
1107,unterrichten::V,அறிவுரை கூறு,tanít
1108,aufziehen::V,வளர்,felnevel
1109,leiten::V,அழைத்துச் செல்,vezet
1110,leiten::V,அழைத்துச் செல்,vezérel
1111,antreiben::V,தூண்டு,hajt
1112,lassen::V,விடு,-tat
1113,lassen::V,விடு,-at
1114,einladen::V,அழை,meghív
1115,vereinigen::V,ஒன்றாகச் சேர்,egyesít
1116,besuchen::V,வருகை புரி,látogat
1117,treffen::V,சந்தி,talál
1118,sich versammeln::V,தொகுப்பு,gyülekezik
1119,sich versammeln::V,தொகுப்பு,összegyűlik
1120,spielen::V,விளையாடு,játszik
1121,singen::V,பாடு,énekel
1122,tanzen::V,நடனமாடு,táncol
1123,sich trennen::V,தனிப்படடுத்து,elválik
1124,verlassen::V,கைவிடு,elhagy
1125,retten::V,காப்பாற்று,ment
1126,bewachen::V,காவல் செய்,őriz
1127,schützen::V,பாதுகாப்பு செய்,óv
1128,schützen::V,பாதுகாப்பு செய்,véd
1129,verteidigen::V,எதிர்த்து நில்,véd
1130,sich schlagen::V,பூசலிடு,verekszik
1131,schießen::V,சுட்டுக் கொல்,lő
1132,siegen::V,வெற்றி பெறு,győz
1133,ärgern::V,எரிச்சலூட்டு,bosszant
1134,schlagen::V,அடி,üt
1135,schlagen::V,அடி,ver
1136,treten::V,உதை,rúg
1137,stechen::V,கொட்டு,döf
1138,stechen::V,கொட்டு,szúr
1139,stoßen::V,நெருக்கு,lök
1140,stehlen::V,திருடு,lop
1141,stören::V,தொல்லைகொடு,zavar
1142,belästigen::V,தொல்லை கொடு,zaklat
1143,verbergen::V,மறை,rejt
1144,verbergen::V,மறை,elrejt
1145,täuschen::V,ஏமாற்று,megtéveszt
1146,betrügen::V,ஏமாற்று,csal
1147,töten::V,கொல்,öl
1148,wohnen::V,தங்கியிரு,lakik
1149,arbeiten::V,வேலை செய்,dolgozik
1150,sammeln::V,ஒன்றுசேர்,szed
1151,sammeln::V,ஒன்றுசேர்,gyűjt
1152,pflücken::V,கொய்து எடு,szed
1153,jagen::V,வேட்டையாடு,vadászik
1154,fischen::V,மீன் பிடி,halászik
1155,fassen::V,பிடி,fog
1156,hüten::V,காவல் செய்,őriz
1157,hüten::V,காவல் செய்,legeltet
1158,treiben::V,ஓட்டு,hajt
1159,anbinden::V,கட்டு,köt
1160,füttern::V,உணவளி,etet
1161,melken::V,பால் கற,fej
1162,hacken::V,வெட்டி எடு,vág
1163,gießen::V,நீர்ப் பாய்ச்சு,öntöz
1164,reifen::V,பழு,érik
1165,zubereiten::V,சமையல் செய்,elkészít
1166,kochen::V,வேகவை,főz
1167,backen::V,வெப்பத்தில் வாட்டு,süt
1168,braten::V,பொரியச் செய்,süt
1169,umrühren::V,கலக்கு,megkever
1170,stricken::V,பின்னியிழை,köt
1171,nähen::V,தையல் வேலை செய்,varr
1172,färben::V,வண்ணம் பெறச் செய்,fest
1173,reinigen::V,சுத்தம் செய்,tisztít
1174,waschen::V,கழுவு,mos
1175,abwischen::V,துடை,letöröl
1176,spülen::V,அலசு,mosogat
1177,fegen::V,பெறுக்கு,söpör
1178,kehren::V,பெறுக்கு,söpör
1179,baden::V,குளி,fürdik
1180,sich waschen::V,கழுவு,mosdik
1181,sich waschen::V,கழுவு,mosakszik
1182,ausziehen::V,கழற்று,levesz
1183,anziehen::V,புனைதல்,felölt
1184,anziehen::V,புனைதல்,felvesz
1185,sich anziehen::V,உடுத்துதல்,öltözik
1186,sich anziehen::V,உடுத்துதல்,felöltözik
1187,kämmen::V,தலை வாரிக் கொள்,fésül
1188,schmücken::V,அழகுபடுத்து,díszít
1189,sagen::V,சொல்,mond
1190,sprechen::V,பேசு,beszél
1191,reden::V,பெசு,beszél
1192,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,beszélget
1193,fragen::V,கேள்,kérdez
1194,bitten::V,வேண்டு,kér
1195,erzählen::V,சொல்,mesél
1196,erzählen::V,சொல்,elbeszél
1197,mitteilen::V,சொல்,közöl
1198,nennen::V,பெயரிடுதல்,hív
1199,nennen::V,பெயரிடுதல்,nevez
1200,rufen::V,கூச்சலிடு,hív
1201,prahlen::V,தற்பெருமை பேசு,dicsekszik
1202,übersetzen::V,மொழிபெயர்ப்பு செய்,fordít
1203,denken::V,யோசி,gondol
1204,glauben::V,நம்பு,hisz
1205,bemerken::V,கவனி,észrevesz
1206,erkennen::V,அடையாளம் கண்டுகொள்,ráismer
1207,erkennen::V,அடையாளம் கண்டுகொள்,felismer
1208,begreifen::V,பற்றிக்கொள்,felfog
1209,verstehen::V,புரிந்து கொள்,ért
1210,verstehen::V,புரிந்து கொள்,megért
1211,lernen::V,கற்றுக்கொள்,tanul
1212,lernen::V,கற்றுக்கொள்,megtanul
1213,wissen::V,தெரிந்திரு,tud
1214,sich erinnern an::V,நினைவு கூர்,emlékszik
1215,vergessen::V,மற,felejt
1216,vergessen::V,மற,elfelejt
1217,messen::V,அளவிடு,mér
1218,messen::V,அளவிடு,megmér
1219,zählen::V,எண்ணு,számol
1220,zählen::V,எண்ணு,megszámol
1221,rechnen::V,கணக்கிடு,számít
1222,lesen::V,படி,olvas
1223,malen::V,வண்ணச்சித்திரம்,fest
1224,zeichnen::V,வரை,rajzol
1225,schreiben::V,எழுது,ír
1226,besitzen::V,உடைமையாகக் கொண்டிரு,birtokol
1227,kaufen::V,வாங்கு,vesz
1228,kaufen::V,வாங்கு,megvesz
1229,verkaufen::V,விற்பனை செய்,elad
1230,bezahlen::V,இறுத்தல்,fizet
1231,bezahlen::V,இறுத்தல்,kifizet
1232,zahlen::V,பணம் செலுத்து,fizet
1233,zahlen::V,பணம் செலுத்து,megfizet
1234,beherrschen::V,ஆட்சிசெய்,ural
1235,ertragen::V,தாங்கு,elbír
1236,ertragen::V,தாங்கு,elvisel
