,Concept_ID,uk,fi
827,fünf::NUM,п’ять,viisi
828,sechs::NUM,шість,kuusi
829,sieben::NUM,сім,seitsemän
830,acht::NUM,вісім,kahdeksan
831,neun::NUM,дев’ять,yhdeksän
832,zehn::NUM,десять,kymmenen
833,elf::NUM,одинадцять,yksitoista
834,zwölf::NUM,дванадцять,kaksitoista
835,zwanzig::NUM,двадцять,kaksikymmentä
836,dreißig::NUM,тридцять,kolmekymmentä
837,vierzig::NUM,сорок,neljäkymmentä
838,fünfzig::NUM,п’ятдесят,viisikymmentä
839,sechzig::NUM,шістдесят,kuusikymmentä
840,siebzig::NUM,сімдесят,seitsemänkymmentä
841,achtzig::NUM,вісімдесят,kahdeksankymmentä
842,neunzig::NUM,дев’яносто,yhdeksänkymmentä
843,hundert::NUM,сто,sata
844,tausend::NUM,тисяча,tuhat
845,und::CNJ,і,ja
846,oder::CNJ,або,tai
847,stehen::V,стояти,seisoa
848,sitzen::V,сидіти,istua
849,liegen::V,лежати,maata
850,hängen::V,висіти,riippua
851,werden::V,стати,tulla
852,werden::V,стати,joutua
853,werden::V,робитися,tulla
854,werden::V,робитися,joutua
855,passieren::V,трапитися,sattua
856,passieren::V,трапитися,tapahtua
857,beginnen::V,початися,alkaa
858,enden::V,кінчитися,loppua
859,enden::V,кінчитися,päättyä
860,wechseln::V,мінятися,vaihtua
861,wechseln::V,мінятися,vaihdella
862,aufgehen[Sonne]::V,зійти,nousta
863,untergehen[Sonne]::V,зайти,laskea
864,scheinen[Sonne]::V,світити,paistaa
865,donnern::V,гриміти,jyristä
866,wehen::V,віяти,tuulla
867,wehen::V,віяти,puhaltaa
868,strömen::V,литися,virrata
869,fließen::V,текти,valua
870,fließen::V,текти,juosta
871,sich drehen::V,обертатися,pyöriä
872,schwanken::V,коливатися,horjua
873,schwingen::V,хитатися,heilua
874,schwingen::V,хитатися,värähdellä
875,schwingen::V,гойдатися,heilua
876,schwingen::V,гойдатися,värähdellä
877,fallen::V,падати,pudota
878,fallen::V,падати,langeta
879,brennen::V,горіти,palaa
880,rauchen::V,диміти,savuta
881,regnen::V,дощити,sataa
882,gefrieren::V,змерзнути,jäätyä
883,tauen::V,танути,sulaa
884,schmelzen::V,плавитися,sulaa
885,trocknen::V,сохнути,kuivua
886,sieden::V,кипіти,kiehua
887,faulen::V,гнити,mädätä
888,verfaulen::V,згнити,mädätä
889,verfaulen::V,згнити,mädäntyä
890,reißen::V,рватися,revetä
891,versinken::V,тонути,upota
892,versinken::V,тонути,vajota
893,vergehen::V,проходити,kulua
894,erscheinen::V,з’явитися,ilmestyä
895,verschwinden::V,щезнути,kadota
896,verschwinden::V,зникнути,kadota
897,sinken::V,спадати,vajota
898,abnehmen::V,поменшитися,vähetä
899,zunehmen::V,збільшуватися,kasvaa
900,zunehmen::V,збільшуватися,lisääntyä
901,steigen::V,підніматися,nousta
902,wachsen::V,рости,kasvaa
903,glänzen::V,блищати,kiiltää
904,funkeln::V,блискати,kipinöidä
905,lärmen::V,шуміти,meluta
906,läuten::V,дзвонити,soida
907,klingeln::V,дзвонити,soida
908,klirren::V,дзвякати,kalista
909,brausen::V,бушувати,kohista
910,rauschen::V,шелестіти,kohista
911,klingen::V,лунати,soida
912,klingen::V,звучати,soida
913,bellen::V,гавкати,haukkua
914,heulen::V,вити,ulvoa
915,blasen::V,дунути,puhaltaa
916,pfeifen::V,свистіти,viheltää
917,schreien::V,кричати,kirkua
918,stöhnen::V,стогнати,voihkia
919,zittern::V,тремтіти,vapista
920,leben::V,жити,elää
921,geboren werden::V,народитися,syntyä
922,atmen::V,дихати,hengittää
923,trinken::V,пити,juoda
924,essen::V,їсти,syödä
925,schlucken::V,ковтати,niellä
926,müde werden::V,втомитися,uupua
927,einschlafen::V,заснути,uinahtaa
928,schlafen::V,спати,maata
929,schlafen::V,спати,nukkua
930,aufwachen::V,прокинутися,herätä
931,aufstehen::V,встати,nousta
932,aufstehen::V,встати,nousta ylös
933,sich erholen::V,відпочивати,levätä
934,krank werden::V,захворіти,sairastua
935,krank sein::V,хворіти,potea
936,krank sein::V,хворіти,sairastaa
937,schmerzen::V,боліти,särkeä
938,schmerzen::V,боліти,kivistää
939,husten::V,кашляти,yskiä
940,genesen::V,одужати,toipua
941,genesen::V,видужати,toipua
942,sterben::V,померти,kuolla
943,umkommen::V,згинути,saada surmansa
944,umkommen::V,згинути,kuolla
945,sich bewegen::V,рухатися,liikkua
946,sich rühren::V,ворушитися,liikahtaa
947,sich erheben::V,встати,nousta
948,sich setzen::V,сісти,istuutua
949,hinfallen::V,упасти,kaatua
950,laufen::V,ходити,kävellä
951,schreiten::V,крокувати,astua
952,schreiten::V,крокувати,astella
953,spazierengehen::V,гуляти,kävellä
954,eilen::V,спішити,kiirehtiä
955,sich beeilen::V,поспішати,kiirehtiä
956,sich beeilen::V,поспішати,olla kiireissään
957,sausen::V,мчатися,rynnätä
958,sausen::V,мчатися,viilettää
959,rennen::V,бігати,juosta
960,springen::V,скакати,hypätä
961,springen::V,стрибати,hypätä
962,klettern::V,лазити,kiivetä
963,schaukeln::V,гойдатися,kiikkua
964,kriechen::V,повзати,ryömiä
965,schwimmen::V,пливти,uida
966,schwimmen::V,плавати,uida
967,tauchen::V,пірнати,sukeltaa
968,rudern::V,гребти,soutaa
969,rudern::V,веслувати,soutaa
970,fahren::V,їхати,ajaa
971,fahren::V,їхати,kulkea
972,fliegen::V,літати,lentää
973,gehen::V,іти,käydä
974,weggehen::V,піти,lähteä
975,weggehen::V,піти,poistua
976,abfahren::V,від’їхати,lähteä
977,abfahren::V,відправитися,lähteä
978,anhalten::V,зупинитися,pysähtyä
979,anhalten::V,зупинитися,seisahtua
980,hineingehen::V,входити,mennä sisään
981,eintreten::V,увійти,astua sisään
982,kommen::V,прийти,tulla
983,ankommen::V,прибути,saapua
984,zurückkommen::V,повернутися,palata
985,bleiben::V,залишитися,jäädä
986,bleiben::V,залишитися,viipyä
987,warten::V,чекати,odottaa
988,erwarten::V,чекати,odottaa
989,suchen::V,шукати,etsiä
990,finden::V,знайти,löytää
991,versuchen::V,випробовувати,yrittää
992,vorbereiten::V,підготувати,valmistaa
993,lieben::V,любити,pitää
994,lieben::V,любити,rakastaa
995,mögen::V,любити,pitää
996,mögen::V,любити,tykätä
997,mögen::V,подобатися,pitää
998,mögen::V,подобатися,tykätä
999,lachen::V,сміятися,nauraa
1000,rühren::V,розчулити,liikuttaa
1001,weinen::V,плакати,itkeä
1002,schimpfen::V,лаятися,haukkua
1003,sich ärgern::V,сердитися,suuttua
1004,sich fürchten::V,боятися,pelätä
1005,fürchten::V,боятися,pelätä
1006,fliehen::V,тікати,paeta
1007,flüchten::V,утекти,paeta
1008,sehen::V,бачити,nähdä
1009,anschauen::V,поглянути,katsoa
1010,ansehen::V,дивитися на,katsoa
1011,hören::V,чути,kuulla
1012,zuhören::V,слухати,kuunnella
1013,probieren::V,покуштувати,maistaa
1014,riechen::V,нюхати,haistaa
1015,fühlen::V,відчувати,tuntea
1016,scheinen::V,здаватися,tuntua
1017,zu sehen sein::V,виднітися,näkyä
1018,vernehmen::V,почути,kuulla
1019,frieren::V,мерзнути,palella
1020,tun::V,робити,tehdä
1021,können::V,могти,osata
1022,wollen::V,хотіти,tahtoa
1023,anfangen::V,почати,ruveta
1024,anfangen::V,почати,aloittaa
1025,beenden::V,закінчити,lopettaa
1026,aufhören::V,перестати,loppua
1027,gelingen::V,вдатися,onnistua
1028,geraten::V,опинитися,sujua
1029,geraten::V,опинитися,joutua
1030,öffnen::V,відкрити,avata
1031,öffnen::V,відкрити,aukaista
1032,schließen::V,закрити,sulkea
1033,stellen::V,поставити,panna
1034,stellen::V,поставити,asettaa
1035,setzen::V,посадити,panna
1036,setzen::V,посадити,istuttaa
1037,legen::V,класти,panna
1038,legen::V,класти,asettaa
1039,berühren::V,чіпати,koskea
1040,berühren::V,чіпати,koskettaa
1041,verbinden::V,зв’язати,liittää
1042,verbinden::V,зв’язати,yhdistää
1043,bedecken::V,покрити,kattaa
1044,bedecken::V,покрити,peittää
1045,aufhängen::V,повісити,ripustaa
1046,anzünden::V,запалити,sytyttää
1047,aufheben::V,підняти,ylös nostaa
1048,aufheben::V,підняти,nostaa
1049,zurücklassen::V,залишити,jättää
1050,verlieren::V,загубити,kadottaa
1051,fallen lassen::V,упустити,pudottaa
1052,machen::V,зробити,tehdä
1053,herstellen::V,виготовити,tuottaa
1054,herstellen::V,виготовити,valmistaa
1055,bauen::V,будувати,rakentaa
1056,reparieren::V,лагодити,korjata
1057,verbessern::V,поліпшити,parantaa
1058,ändern::V,змінити,muuttaa
1059,graben::V,копати,kaivaa
1060,beugen::V,зігнути,taivuttaa
1061,biegen::V,погнути,taivuttaa
1062,drehen::V,вертіти,kääntää
1063,wenden::V,повернути,kääntää
1064,umdrehen::V,перевернути,kääntää
1065,heben::V,піднімати,nostaa
1066,heben::V,піднімати,kohottaa
1067,hochheben::V,підняти,nostaa
1068,ergreifen::V,схопити,tarttua
1069,halten::V,тримати,pitää
1070,drücken::V,натискати,painaa
1071,drücken::V,натискати,puristaa
1072,schieben::V,пхати,työntää
1073,schieben::V,штовхати,työntää
1074,kratzen::V,шкребти,raapia
1075,lecken::V,лизати,nuolla
1076,beißen::V,кусати,purra
1077,abreißen::V,відірвати,repiä
1078,abschneiden::V,відрізати,leikata poikki
1079,abschneiden::V,відрізати,leikata
1080,binden::V,в’язати,sitoa
1081,stecken::V,увіткнути,pistää
1082,brechen::V,зламати,murtaa
1083,klopfen::V,стукати,koputtaa
1084,klopfen::V,стукати,kolkuttaa
1085,hauen::V,бити,lyödä
1086,kleben::V,клеїти,liimata
1087,reiben::V,терти,hieroa
1088,reiben::V,терти,hangata
1089,streichen::V,намазати,sivellä
1090,schleifen::V,точити,hioa
1091,schneiden::V,різати,leikata
1092,rütteln::V,хитати,ravistaa
1093,schütteln::V,трясти,pudistaa
1094,schwenken::V,махати,heiluttaa
1095,schütten::V,налити,kaataa
1096,füllen::V,наповнити,täyttää
1097,einwickeln::V,загорнути,kääriä
1098,tragen::V,нести,kantaa
1099,schleppen::V,тягти,raahata
1100,ziehen::V,тягнути,vetää
1101,aufbewahren::V,зберігати,säilyttää
1102,werfen::V,кидати,viskata
1103,fangen::V,ловити,napata
1104,fangen::V,ловити,ottaa kiinni
1105,packen::V,схопити,tarttua
1106,verstecken::V,сховати,kätkeä
1107,verstecken::V,сховати,piilottaa
1108,teilen::V,розділити,jakaa
1109,schicken::V,посилати,lähettää
1110,bringen::V,принести,viedä
1111,hinzufügen::V,додати,lisätä
1112,bekommen::V,дістати,saada
1113,erhalten::V,одержати,saada
1114,nehmen::V,взяти,ottaa
1115,wählen::V,вибрати,valita
1116,auswählen::V,відібрати,valikoida
1117,bewahren::V,зберегти,säilyttää
1118,behindern::V,перешкоджати,estää
1119,verderben::V,зіпсувати,pilata
1120,verderben::V,зіпсувати,turmella
1121,beschädigen::V,зашкодити,vioittaa
1122,beschädigen::V,зашкодити,vahingoittaa
1123,zerbrechen::V,розбити,rikkoa
1124,zerreißen::V,розірвати,repiä rikki
1125,zerreißen::V,розірвати,repiä palasiksi
1126,zerstören::V,зруйнувати,hävittää
1127,verbrennen::V,спалити,polttaa
1128,geben::V,дати,antaa
1129,reichen::V,передати,ojentaa
1130,schenken::V,дарувати,lahjoittaa
1131,versprechen::V,обіцяти,luvata
1132,wünschen::V,бажати,toivottaa
1133,loben::V,хвалити,ylistää
1134,küssen::V,цілувати,suudella
1135,wiegen::V,качати,tuudittaa
1136,wiegen::V,качати,keinuttaa
1137,zudecken::V,накрити,peittää
1138,wecken::V,розбудити,herättää
1139,zeigen::V,показати,näyttää
1140,zeigen::V,показати,osoittaa
1141,führen::V,вести,johdattaa
1142,lehren::V,вчити,opettaa
1143,unterrichten::V,викладати,opettaa
1144,aufziehen::V,виховати,kasvattaa
1145,leiten::V,керувати,johtaa
1146,antreiben::V,підганяти,hoputtaa
1147,lassen::V,змусити,antaa
1148,einladen::V,запросити,kutsua
1149,vereinigen::V,об’єднати,yhdistää
1150,besuchen::V,завітати,vierailla
1151,besuchen::V,відвідати,vierailla
1152,treffen::V,зустріти,tavata
1153,sich versammeln::V,зібратися,kokoontua
1154,spielen::V,грати,pelata
1155,spielen::V,грати,leikkiä
1156,singen::V,співати,laulaa
1157,tanzen::V,танцювати,tanssia
1158,sich trennen::V,розлучитися,erota
1159,verlassen::V,покинути,jättää
1160,retten::V,врятувати,pelastaa
1161,bewachen::V,охороняти,vartioida
1162,schützen::V,уберігати,suojella
1163,verteidigen::V,захистити,puolustaa
1164,sich schlagen::V,битися,tapella
1165,sich schlagen::V,дратися,tapella
1166,schießen::V,стріляти,ampua
1167,siegen::V,перемогти,voittaa
1168,ärgern::V,сердити,ärsyttää
1169,schlagen::V,ударити,lyödä
1170,treten::V,штовхати,potkaista
1171,stechen::V,вколоти,pistää
1172,stoßen::V,штовхнути,sysätä
1173,stoßen::V,штовхнути,työntää
1174,stehlen::V,украсти,varastaa
1175,stören::V,перешкодити,häiritä
1176,belästigen::V,докучати,häiritä
1177,verbergen::V,сховати,kätkeä
1178,täuschen::V,обдурити,harhauttaa
1179,betrügen::V,зшахраювати,pettää
1180,betrügen::V,зшахраювати,petkuttaa
1181,töten::V,убити,tappaa
1182,wohnen::V,жити,asua
1183,wohnen::V,мешкати,asua
1184,arbeiten::V,працювати,tehdä työtä
1185,arbeiten::V,працювати,työskennellä
1186,sammeln::V,зібрати,koota
1187,sammeln::V,зібрати,kerätä
1188,pflücken::V,зривати,poimia
1189,jagen::V,полювати,metsästää
1190,fischen::V,рибалити,kalastaa
1191,fassen::V,піймати,pyydystää
1192,fassen::V,піймати,saalistaa
1193,hüten::V,пасти,paimentaa
1194,treiben::V,гнати,ajaa
1195,anbinden::V,прив’язати,kytkeä
1196,füttern::V,годувати,ruokkia
1197,füttern::V,харчувати,ruokkia
1198,melken::V,доїти,lypsää
1199,hacken::V,рубати,hakata
1200,gießen::V,полити,kastella
1201,reifen::V,дозріти,kypsyä
1202,zubereiten::V,зготовити,valmistaa
1203,zubereiten::V,приготувати,valmistaa
1204,kochen::V,варити,keittää
1205,kochen::V,готувати,keittää
1206,backen::V,пекти,leipoa
1207,braten::V,смажити,paistaa
1208,umrühren::V,переміщати,hämmentää
1209,stricken::V,в’язати,kutoa
1210,stricken::V,в’язати,neuloa
1211,nähen::V,шити,ommella
1212,färben::V,пофарбувати,värjätä
1213,färben::V,пофарбувати,värittää
1214,reinigen::V,очистити,puhdistaa
1215,waschen::V,мити,pestä
1216,abwischen::V,витерти,pyyhkiä
1217,spülen::V,полоскати,huuhtoa
1218,fegen::V,підмітати,pyyhkäistä
1219,kehren::V,мести,lakaista
1220,baden::V,купатися,kylpeä
1221,sich waschen::V,митися,peseytyä
1222,ausziehen::V,зняти,riisua
1223,anziehen::V,надіти,pukea ylleen
1224,sich anziehen::V,одягтися,pukeutua
1225,sich anziehen::V,одягнутися,pukeutua
1226,kämmen::V,зачесати,kammata
1227,schmücken::V,оздобити,koristaa
1228,schmücken::V,оздобити,kaunistaa
1229,sagen::V,сказати,sanoa
1230,sprechen::V,говорити,puhua
1231,reden::V,розмовляти,keskustella
1232,sich unterhalten::V,бесідувати,jutella
1233,fragen::V,запитати,kysyä
1234,bitten::V,просити,pyytää
1235,erzählen::V,розповісти,kertoa
1236,mitteilen::V,повідомити,ilmoittaa
1237,nennen::V,назвати,kutsua
1238,nennen::V,назвати,nimittää
1239,rufen::V,кликати,kutsua
1240,prahlen::V,хвалитися,kerskailla
1241,übersetzen::V,перекласти,kääntää
1242,denken::V,думати,miettiä
1243,denken::V,думати,ajatella
1244,denken::V,мислити,miettiä
1245,denken::V,мислити,ajatella
1246,glauben::V,вірити,uskoa
1247,bemerken::V,помітити,huomata
1248,erkennen::V,пізнати,tunnistaa
1249,begreifen::V,осягнути,ymmärtää
1250,verstehen::V,почути,ymmärtää
1251,lernen::V,навчатися,oppia
1252,wissen::V,знати,tietää
1253,sich erinnern an::V,пам’ятати,muistaa
1254,vergessen::V,забути,unohtaa
1255,messen::V,міряти,mitata
1256,zählen::V,лічити,laskea
1257,rechnen::V,рахувати,laskea
1258,lesen::V,читати,lukea
1259,malen::V,малювати,maalata
1260,zeichnen::V,рисувати,piirtää
1261,zeichnen::V,рисувати,piirustaa
1262,schreiben::V,писати,kirjoittaa
1263,besitzen::V,мати,omistaa
1264,kaufen::V,купити,ostaa
1265,verkaufen::V,продати,myydä
1266,bezahlen::V,заплатити,maksaa
1267,zahlen::V,платити,maksaa
1268,beherrschen::V,володіти,hallita
1269,ertragen::V,витерпіти,kestää
