,Concept_ID,ps,tr
795,klug::A,عاقل,zekî
796,klug::A,عاقل,akıllı
797,klug::A,هوښیار,zekî
798,klug::A,هوښیار,akıllı
799,geschickt::A,ماهر,becerikli
800,lieb::A,عزیز,sevimli
801,lieb::A,محبوب,sevimli
802,lustig::A,خوشحال,neşeli
803,sanft::A,پوست,nazik
804,sanft::A,ملایم,nazik
805,hungrig::A,وږی,aç
806,krank::A,مريض,hasta
807,krank::A,مريض,rahatsız
808,krank::A,ناروغ,hasta
809,krank::A,ناروغ,rahatsız
810,nackt::A,لوڅ,çıplak
811,traurig::A,غمجن,kederli
812,traurig::A,غمجن,üzüntülü
813,lebendig::A,ژوندی,canlı
814,gut::A,ښه,iyi
815,schlecht::A,بد,kötü
816,schlecht::A,خراب,kötü
817,richtig::A,سم,doğru
818,richtig::A,صحیح,doğru
819,schlimm::A,بد,kötü
820,schlimm::A,مخوف,kötü
821,wahr::A,واقعي,doğru
822,wahr::A,واقعي,gerçek
823,alt::A,زوړ,eski
824,neu::A,نوی,yeni
825,ehemalig::A,پخوانی,önceki
826,alt[Lebewesen]::A,زوړ,yaşlı
827,jung::A,ځوان,genç
828,arm::A,غریب,fakir
829,arm::A,بې وزله,fakir
830,reich::A,شتمن,zengin
831,reich::A,دولتمند,zengin
832,bekannt::A,اشنا,bilinen
833,berühmt::A,مشهور,ünlü
834,berühmt::A,مشهور,meşhur
835,fremd::A,پردی,yabancı
836,fremd::A,بېګانه,yabancı
837,verschieden::A,مختلف,ayrı
838,verschieden::A,مختلف,farklı
839,nah::A,نژدې,yakın
840,nah::A,نژدې,bitişik
841,fern::A,لیری,uzak
842,linker::A,چپ,sol
843,linker::A,کیڼ,sol
844,rechter::A,ښی,sağ
845,anderer::A,بل,diğer
846,erster::A,لومړی,ilk
847,erster::A,لومړی,birinci
848,zweiter::A,دوهم,ikinci
849,dritter::A,درېم,üçüncü
850,letzter::A,آخرنی,son
851,letzter::A,آخرنی,sonuncu
852,letzter::A,وروستی,son
853,letzter::A,وروستی,sonuncu
854,allein::ADV,یوازې,yalnız
855,allein::ADV,یوازې,tek başına
856,auf einmal::ADV,په یوه وخت کی,birden
857,zusammen::ADV,یو ځای,beraber
858,zusammen::ADV,یو ځای,birlikte
859,lange::ADV,ډېر وخت,çok
860,lange::ADV,ډېر وخت,uzun
861,lange::ADV,ډېره موده,çok
862,lange::ADV,ډېره موده,uzun
863,plötzlich::ADV,ناببره,ansızın
864,plötzlich::ADV,ناببره,birdenbire
865,plötzlich::ADV,یوناڅاپه,ansızın
866,plötzlich::ADV,یوناڅاپه,birdenbire
867,sofort::ADV,فوراً,hemen
868,sofort::ADV,فوراً,derhal
869,sofort::ADV,سمدلاسه,hemen
870,sofort::ADV,سمدلاسه,derhal
871,später::ADV,وروسته,daha sonra
872,jetzt::ADV,اوس,şimdi
873,heute::ADV,نن,bugün
874,morgen::ADV,سبا,yarın
875,bald::ADV,ژر,yakında
876,dann::ADV,پس,sonra
877,dann::ADV,وروسته,sonra
878,gestern::ADV,پرون,dün
879,einst::ADV,پخوا,eskiden
880,damals::ADV,هغه وخت,o zamanlar
881,danach::ADV,بیا,sonradan
882,danach::ADV,بیا,ondan sonra
883,vorher::ADV,دمخه,önce
884,vorher::ADV,دمخه,önceden
885,zuerst::ADV,لومړی,ilk önce
886,einmal::ADV,یو ځل,bir defa
887,manchmal::ADV,ګاهی ګاهی,bazan
888,oft::ADV,ډېر ځله,sık sık
889,oft::ADV,ډېر ځله,çok defa
890,immer::ADV,تل,daima
891,immer::ADV,تل,her zaman
892,immer::ADV,همېشه,daima
893,immer::ADV,همېشه,her zaman
894,niemals::ADV,هیڅکله نه,asla değil
895,niemals::ADV,هیڅکله نه,hiçbir zaman
896,hier::ADV,دلته,burada
897,hierhin::ADV,دلته,buraya
898,hierhin::ADV,دې ځای ته,buraya
899,von hier::ADV,د دې ځای نه,buradan
900,dort::ADV,هلته,orada
901,dort::ADV,هلته,şurada
902,dorthin::ADV,هلته,oraya
903,dorthin::ADV,هلته,şuraya
904,dorthin::ADV,هغه ځای ته,oraya
905,dorthin::ADV,هغه ځای ته,şuraya
906,geradeaus::ADV,مخامخ,doğru
907,vorwärts::ADV,مخ پهٔ وړاندې,ileri
908,rückwärts::ADV,بېرته,geri
909,zurück::ADV,بېرته,geriye
910,unten::ADV,لاندي,aşağıda
911,hinab::ADV,ښکته,aşağıya
912,oben::ADV,پورته,yukarıda
913,hinauf::ADV,پاس,yukarı
914,hinauf::ADV,پاس,yukarıya
915,überall::ADV,هره خوا,her yerde
916,nicht::ADV,نه,-mi-
917,nicht::ADV,نه,değil
918,ein wenig::ADV,یو څه,biraz
919,kaum::ADV,ایله,dar
920,kaum::ADV,ایله,hemen hemen değil
921,sehr::ADV,ډېر,pek
922,sehr::ADV,ډېر,gayet
923,sehr::ADV,زيات,pek
924,sehr::ADV,زيات,gayet
925,so::ADV,داسې,öyle
926,so::ADV,داسې,böyle
927,so::ADV,دومره,öyle
928,so::ADV,دومره,böyle
929,noch::ADV,نور,hâlâ
930,noch::ADV,نور,henüz
931,nur::ADV,تش,ancak
932,nur::ADV,تش,yalnız
933,nur::ADV,صرف,ancak
934,nur::ADV,صرف,yalnız
935,schon::ADV,دمخه,çoktan
936,wieder::ADV,بیا,tekrar
937,wieder::ADV,بیا,yeniden
938,vergebens::ADV,عبث,boşuna
939,vor::PRP,دمخه,önünde
940,hinter::PRP,شاته,arkasında
941,unter::PRP,لاندي,altında
942,durch::PRP,د مینځ نه,sayesinde
943,durch::PRP,د مینځ نه,ortasından
944,neben::PRP,نژدې,yanında
945,zwischen::PRP,ترمینځ,arasında
946,wegen::PRP,د ... له لاسه,dolayı
947,dies::PRN,دا,bu
948,das::PRN,دا,o
949,das::PRN,دا,şu
950,alles::PRN,هرڅهٔ,hepsi
951,alles::PRN,هرڅهٔ,her şey
952,ich::PRN,زه,ben
953,du::PRN,ته,sen
954,er::PRN,دی,o
955,wir::PRN,مونږ,biz
956,ihr::PRN,تاسې,siz
957,sie::PRN,هغوی,onlar
958,was::FPRN,څهٔ,ne
959,wer::FPRN,چا,kim
960,wer::FPRN,څوک,kim
961,wo::FADV,چيری,nerede
962,wo::FADV,چېرته,nerede
963,wohin::FADV,چېرته,nereye
964,wie::FADV,څنګه,nasıl
965,warum::FADV,ولې,neden
966,wieviel::FNUM,څو,kaç
967,wieviel::FNUM,څو,ne kadar
968,wieviel::FNUM,څومره,kaç
969,wieviel::FNUM,څومره,ne kadar
970,eins::NUM,یو,bir
971,zwei::NUM,دوه,iki
972,drei::NUM,درې,üç
973,vier::NUM,څلور,dört
974,fünf::NUM,پنځه,beş
975,sechs::NUM,شپږ,altı
976,sieben::NUM,اوه,yedi
977,acht::NUM,اته,sekiz
978,neun::NUM,نهه,dokuz
979,zehn::NUM,لس,on
980,elf::NUM,یوولس,on bir
981,zwölf::NUM,دولس,on iki
982,zwanzig::NUM,شل,yirmi
983,dreißig::NUM,دېرش,otuz
984,vierzig::NUM,څلوېښت,kırk
985,fünfzig::NUM,پنځوس,elli
986,sechzig::NUM,شپېته,altmış
987,siebzig::NUM,اویا,yetmiş
988,achtzig::NUM,اتیا,seksen
989,neunzig::NUM,نوي,doksan
990,hundert::NUM,سل,yüz
991,tausend::NUM,زر,bin
992,und::CNJ,او,ve
993,und::CNJ,او,ile
994,oder::CNJ,ېا,ya
995,oder::CNJ,ېا,yahut
996,stehen::V,درېدل,durmak
997,sitzen::V,کښېنستل,oturmak
998,liegen::V,ملاستل,yatmak
999,hängen::V,ځړېدل,asılı olmak
1000,werden::V,کېدل,olmak
1001,werden::V,کېدل,olunmak
1002,passieren::V,پېښېدل,olmak
1003,beginnen::V,شروع کېدل,başlamak
1004,enden::V,خلاصدل,bitmek
1005,enden::V,خلاصدل,sona ermek
1006,enden::V,تمامېدل,bitmek
1007,enden::V,تمامېدل,sona ermek
1008,wechseln::V,تغییر موندل,değişmek
1009,aufgehen[Sonne]::V,ختل,doğmak
1010,untergehen[Sonne]::V,لوېدل,batmak
1011,untergehen[Sonne]::V,پرېوتل,batmak
1012,scheinen[Sonne]::V,رڼا کول,parlamak
1013,donnern::V,تنېدل,gök gürlemek
1014,donnern::V,غړمبېدل,gök gürlemek
1015,wehen::V,چلېدل,esmek
1016,strömen::V,بهېدل,akmak
1017,fließen::V,بهېدل,akmak
1018,fließen::V,تویېدل,akmak
1019,sich drehen::V,ګرځېدل,dönmek
1020,sich drehen::V,چورلېدل,dönmek
1021,schwanken::V,زنګېدل,sallanmak
1022,schwingen::V,زنګېدل,titremek
1023,fallen::V,ولېدل,düşmek
1024,brennen::V,سوځېدل,yanmak
1025,rauchen::V,لوګی کول,tütmek
1026,regnen::V,باران اورېدل,yağmak
1027,gefrieren::V,کنګل نيول,donmak
1028,tauen::V,وېلې کېدل,erimek
1029,schmelzen::V,وېلې کېدل,erimek
1030,trocknen::V,وچېدل,kurumak
1031,sieden::V,اېشېدل,kaynamak
1032,faulen::V,خرابېدل,çürümek
1033,verfaulen::V,ورستېدل,çürümek
1034,reißen::V,شلېدل,yırtılmak
1035,versinken::V,ډوېېدل,batmak
1036,vergehen::V,تېرېدل,geçmek
1037,erscheinen::V,ښکارېدل,görünmek
1038,verschwinden::V,ورکېدل,kaybolmak
1039,sinken::V,ښکته کېدل,inmek
1040,abnehmen::V,کمېدل,azalmak
1041,zunehmen::V,زیاتېدل,artmak
1042,zunehmen::V,زیاتېدل,çoğalmak
1043,steigen::V,جګېدل,artmak
1044,steigen::V,جګېدل,yükselmek
1045,steigen::V,پورته کېدل,artmak
1046,steigen::V,پورته کېدل,yükselmek
1047,wachsen::V,وده کول,büyümek
1048,wachsen::V,وده کول,gelişmek
1049,glänzen::V,ځلېدل,parlamak
1050,funkeln::V,پړکېدل,parıldamak
1051,lärmen::V,غال و غول کول,gürültü yapmak
1052,läuten::V,زنګ وهل,çalmak
1053,klingeln::V,زنګ وهل,zil çalmak
1054,klirren::V,کړنګېدل,şakırdamak
1055,klirren::V,کړنګېدل,zangırdamak
1056,brausen::V,تلاطم کول,köpürmek
1057,brausen::V,تلاطم کول,kükremek
1058,rauschen::V,شڼهار کول,fışırdamak
1059,klingen::V,آواز کول,tınlamak
1060,bellen::V,غپېدل,havlamak
1061,heulen::V,انګلل,ulumak
1062,blasen::V,پو کول,üflemek
1063,pfeifen::V,شپېلک وهل,düdük çalmak
1064,schreien::V,ناره کول,bağırmak
1065,schreien::V,ناره کول,haykırmak
1066,stöhnen::V,زګېروی کول,inlemek
1067,zittern::V,لړزېدل,titremek
1068,leben::V,ژوند کول,yaşamak
1069,leben::V,ژوند کول,hayatta olmak
1070,geboren werden::V,زېږېدل,doğmak
1071,atmen::V,ساه کښل,solunmak
1072,atmen::V,ساه کښل,nefes almak
1073,atmen::V,تنفس کول,solunmak
1074,atmen::V,تنفس کول,nefes almak
1075,trinken::V,څښل,içmek
1076,essen::V,خوړل,yemek
1077,schlucken::V,غړپول,yutmak
1078,müde werden::V,ستړی کېدل,yorulmak
1079,einschlafen::V,ویده کېدل,uykuya dalmak
1080,schlafen::V,خوب کول,uyumak
1081,aufwachen::V,ویښېدل,uyanmak
1082,aufstehen::V,پاڅېدل,kalkmak
1083,aufstehen::V,پاڅېدل,yataktan kalkmak
1084,sich erholen::V,استراحت کول,dinlenmek
1085,krank werden::V,رنځورېدل,hastalanmak
1086,krank sein::V,ناجوړېدل,hasta olmak
1087,schmerzen::V,خوږېدل,ağrımak
1088,schmerzen::V,درد کول,ağrımak
1089,husten::V,ټوخېدل,öksürmek
1090,genesen::V,رغېدل,şifa bulmak
1091,sterben::V,مړل,ölmek
1092,sterben::V,مړل,vefat etmek
1093,umkommen::V,تلفېدل,ölmek
1094,sich bewegen::V,چلېدل,hareket etmek
1095,sich bewegen::V,حرکت کول,hareket etmek
1096,sich rühren::V,ښورېدل,kımıldanmak
1097,sich erheben::V,درېدل,kalkmak
1098,sich erheben::V,درېدل,ayağa kalkmak
1099,sich setzen::V,کښېنستل,oturmak
1100,hinfallen::V,لوېدل,yere düşmek
1101,laufen::V,منډې وهل,yürümek
1102,schreiten::V,قدم ایښودل,yürümek
1103,schreiten::V,قدم ایښودل,adım atmak
1104,spazierengehen::V,چکر وهل,gezmek
1105,spazierengehen::V,چکر وهل,dolaşmak
1106,eilen::V,بېړه کول,seğirtmek
1107,sich beeilen::V,عجله کول,acele etmek
1108,sausen::V,ځغستل,hızla gitmek
1109,rennen::V,زغلېدل,koşmak
1110,springen::V,ټوپ وهل,atlamak
1111,springen::V,ټوپ وهل,sıçramak
1112,klettern::V,ختل,tırmanmak
1113,schaukeln::V,زنګېدل,sallanmak
1114,kriechen::V,خاپوړی وهل,sürünmek
1115,schwimmen::V,لامبو وهل,yüzmek
1116,tauchen::V,غوټه وهل,dalmak
1117,rudern::V,پارو وهل,kürek çekmek
1118,fahren::V,تلل,gitmek
1119,fliegen::V,الوتل,uçmak
1120,gehen::V,تلل,gitmek
1121,weggehen::V,بهر وتل,gitmek
1122,abfahren::V,تلل,kalkmak
1123,anhalten::V,ودرېدل,durmak
1124,hineingehen::V,داخلېدل,içeri girmek
1125,eintreten::V,ننوتل,girmek
1126,kommen::V,راتلل,gelmek
1127,ankommen::V,رسېدل,varmak
1128,zurückkommen::V,بېرته راتلل,dönmek
1129,bleiben::V,پاتې کېدل,kalmak
1130,warten::V,انتظار وېستل,beklemek
1131,erwarten::V,انتظار کول,beklemek
1132,suchen::V,لټول,aramak
1133,finden::V,میندل,bulmak
1134,finden::V,پیدا کول,bulmak
1135,versuchen::V,هڅه کول,denemek
1136,vorbereiten::V,چمتوکول,hazırlamak
1137,lieben::V,مینه لرل,sevmek
1138,mögen::V,خوښول,beğenmek
1139,mögen::V,علاقه لرل,beğenmek
1140,lachen::V,خندېدل,gülmek
1141,rühren::V,اغېزه کول,dokunmak
1142,rühren::V,اغېزه کول,duygulandırmak
1143,weinen::V,ژړل,ağlamak
1144,schimpfen::V,ښکنځا کول,küfretmek
1145,sich ärgern::V,قهر راتلل,kızmak
1146,sich fürchten::V,ډارېدل,korkmak
1147,fürchten::V,ډارېدل,korkmak
1148,fliehen::V,تښتېدل,kaçmak
1149,flüchten::V,تښتېدل,kaçmak
1150,sehen::V,لیدل,görmek
1151,anschauen::V,کتل,seyretmek
1152,ansehen::V,ننداره کول,bakmak
1153,hören::V,اورېدل,duymak
1154,hören::V,اورېدل,işitmek
1155,zuhören::V,غوږ نیول,dinlemek
1156,probieren::V,څکه کول,denemek
1157,probieren::V,څکه کول,tadına bakmak
1158,probieren::V,چاشنی کول,denemek
1159,probieren::V,چاشنی کول,tadına bakmak
1160,riechen::V,بويول,kokusunu almak
1161,fühlen::V,حسول,duymak
1162,fühlen::V,حسول,hissetmek
1163,scheinen::V,ښکارېدل,görünmek
1164,zu sehen sein::V,ښکارېدل,görünmek
1165,vernehmen::V,خبرېدل,haber almak
1166,frieren::V,ساړه کېتل,üşümek
1167,tun::V,کول,etmek
1168,tun::V,کول,yapmak
1169,können::V,کولای شول,bilmek
1170,können::V,د لاسه کېدل,bilmek
1171,wollen::V,غوښتل,istemek
1172,anfangen::V,شروع کول,başlamak
1173,beenden::V,ختمول,bitirmek
1174,beenden::V,پای ته رسول,bitirmek
1175,aufhören::V,بس کول,bitmek
1176,gelingen::V,موفق کېدل,başarmak
1177,gelingen::V,بریالی کېدل,başarmak
1178,geraten::V,کېدل,düşmek
1179,öffnen::V,خلاصول,açmak
1180,öffnen::V,پرانیستل,açmak
1181,schließen::V,تړل,kapamak
1182,stellen::V,ایښودل,koymak
1183,setzen::V,کښېنول,koymak
1184,setzen::V,کښېنول,oturtmak
1185,legen::V,ایښودل,koymak
1186,legen::V,ایښودل,yatırmak
1187,berühren::V,لاس وهل,dokunmak
1188,verbinden::V,تړل,bağlamak
1189,verbinden::V,تړل,birleştirmek
1190,bedecken::V,پوښول,örtmek
1191,bedecken::V,پوښول,kaplamak
1192,aufhängen::V,ځوړندول,asmak
1193,anzünden::V,بلول,yakmak
1194,anzünden::V,بلول,ateşlemek
1195,aufheben::V,پورته کول,kaldırmak
1196,zurücklassen::V,پرېښودل,geride bırakmak
1197,verlieren::V,ورکول,yitirmek
1198,verlieren::V,ورکول,kaybetmek
1199,fallen lassen::V,له لاسه لوېدل,düşürmek
1200,machen::V,کول,yapmak
1201,herstellen::V,جوړول,yapmak
1202,herstellen::V,جوړول,imal etmek
1203,herstellen::V,توليدول,yapmak
1204,herstellen::V,توليدول,imal etmek
1205,bauen::V,جوړول,kurmak
1206,bauen::V,جوړول,inşa etmek
1207,reparieren::V,ترمیمول,onarmak
1208,reparieren::V,ترمیمول,tamir etmek
1209,verbessern::V,اصلاح کول,düzeltmek
1210,ändern::V,تغیر ورکول,değiştirmek
1211,graben::V,کيندل,kazmak
1212,beugen::V,ټیټول,eğmek
1213,biegen::V,کږول,bükmek
1214,drehen::V,ګرځول,çevirmek
1215,drehen::V,ګرځول,döndürmek
1216,wenden::V,اړول,çevirmek
1217,umdrehen::V,اړول,çevirmek
1218,heben::V,جګول,kaldırmak
1219,heben::V,پورته کول,kaldırmak
1220,hochheben::V,جګول,yukarı kaldırmak
1221,ergreifen::V,نیول,tutmak
1222,ergreifen::V,نیول,yakalamak
1223,halten::V,نیول,tutmak
1224,drücken::V,کښېکښل,sıkmak
1225,schieben::V,پوری وهل,itmek
1226,schieben::V,پوری وهل,sürmek
1227,kratzen::V,ګرول,kaşımak
1228,lecken::V,څټل,yalamak
1229,beißen::V,چیچل,ısırmak
1230,abreißen::V,شکول,koparmak
1231,abschneiden::V,پرېکول,keserek ayırmak
1232,binden::V,تړل,bağlamak
1233,stecken::V,ټومبل,sokmak
1234,brechen::V,ماتول,kırmak
1235,klopfen::V,ټکول,çalmak
1236,hauen::V,ټکول,vurmak
1237,kleben::V,نښلول,yapıştırmak
1238,kleben::V,سرېښول,yapıştırmak
1239,reiben::V,مږل,ovmak
1240,reiben::V,مږل,sürtmek
1241,streichen::V,مښل,sürmek
1242,schleifen::V,تېره کول,bilemek
1243,schneiden::V,غوڅول,kesmek
1244,schneiden::V,پرېکول,kesmek
1245,rütteln::V,خوڅول,sallamak
1246,schütteln::V,ښورول,sarsmak
1247,schütteln::V,ښورول,çalkamak
1248,schwenken::V,خوڅول,sallamak
1249,schütten::V,اچول,dökmek
1250,schütten::V,اچول,akıtmak
1251,schütten::V,تویول,dökmek
1252,schütten::V,تویول,akıtmak
1253,füllen::V,ډکول,doldurmak
1254,einwickeln::V,پېچل,sarmak
1255,einwickeln::V,نغښتل,sarmak
1256,tragen::V,وړل,taşımak
1257,schleppen::V,وړل,sürüklemek
1258,ziehen::V,کښل,çekmek
1259,aufbewahren::V,ساتل,saklamak
1260,werfen::V,اچول,atmak
1261,werfen::V,غورځول,atmak
1262,fangen::V,نیول,tutmak
1263,fangen::V,نیول,yakalamak
1264,fangen::V,ګیرول,tutmak
1265,fangen::V,ګیرول,yakalamak
1266,packen::V,نیول,tutmak
1267,packen::V,نیول,yakalamak
1268,verstecken::V,پټول,saklamak
1269,teilen::V,وېشل,bölmek
1270,teilen::V,وېشل,ayırmak
1271,teilen::V,تقسیمول,bölmek
1272,teilen::V,تقسیمول,ayırmak
1273,schicken::V,لېږل,yollamak
1274,schicken::V,لېږل,göndermek
1275,schicken::V,استول,yollamak
1276,schicken::V,استول,göndermek
1277,bringen::V,راوړل,getirmek
1278,hinzufügen::V,زیاتول,katmak
1279,hinzufügen::V,زیاتول,eklemek
1280,bekommen::V,حاصلول,almak
1281,bekommen::V,حاصلول,eline geçmek
1282,erhalten::V,اخیستل,almak
1283,nehmen::V,نیول,almak
1284,nehmen::V,اخيستل,almak
1285,wählen::V,خوښول,seçmek
1286,auswählen::V,چنده کول,seçmek
1287,auswählen::V,چنده کول,ayırmak
1288,bewahren::V,ساتل,korumak
1289,behindern::V,مانع کېدل,engellemek
1290,behindern::V,ممانعت کول,engellemek
1291,verderben::V,خرابېدل,bozmak
1292,beschädigen::V,ورانول,zedelemek
1293,beschädigen::V,ورانول,ziyan vermek
1294,zerbrechen::V,ماتول,kırmak
1295,zerreißen::V,څیرې کول,yırtmak
1296,zerstören::V,ړنګول,yıkmak
1297,zerstören::V,ړنګول,tahrip etmek
1298,zerstören::V,ورانول,yıkmak
1299,zerstören::V,ورانول,tahrip etmek
1300,verbrennen::V,سوځول,yakmak
1301,geben::V,ورکول,vermek
1302,reichen::V,ورکول,uzatmak
1303,schenken::V,بښل,hediye etmek
1304,versprechen::V,لوز کول,vaat etmek
1305,wünschen::V,غوښتل,kutlamak
1306,loben::V,ستایل,övmek
1307,loben::V,تمجید کول,övmek
1308,küssen::V,ښکلول,öpmek
1309,wiegen::V,زنګول,sallamak
1310,zudecken::V,پوښول,örtmek
1311,wecken::V,ويښول,uyandırmak
1312,zeigen::V,ښودل,göstermek
1313,führen::V,بیول,gezdirmek
1314,führen::V,بیول,yol göstermek
1315,lehren::V,درس ورکول,okutmak
1316,lehren::V,درس ورکول,öğretmek
1317,lehren::V,تعلیم ورکول,okutmak
1318,lehren::V,تعلیم ورکول,öğretmek
1319,unterrichten::V,درس ورکول,öğretmek
1320,aufziehen::V,روزل,yetiştirmek
1321,leiten::V,رهبری کول,yönetmek
1322,leiten::V,رهبری کول,idare etmek
1323,leiten::V,لارښوونه کول,yönetmek
1324,leiten::V,لارښوونه کول,idare etmek
1325,antreiben::V,چټک کول,teşvik etmek
1326,lassen::V,اړکول,-tırmak
1327,einladen::V,بلل,davet etmek
1328,vereinigen::V,متحد کول,birleştirmek
1329,vereinigen::V,یوځای کول,birleştirmek
1330,besuchen::V,کتنه کول,uğramak
1331,besuchen::V,کتنه کول,ziyaret etmek
1332,besuchen::V,کتنه کول,görmeye gitmek
1333,treffen::V,ليدل,rastlamak
1334,treffen::V,ليدل,isabet etmek
1335,treffen::V,تلقی کول,rastlamak
1336,treffen::V,تلقی کول,isabet etmek
1337,sich versammeln::V,راغونډېدل,toplanmak
1338,spielen::V,لوبه کول,oynamak
1339,singen::V,سندرې وېل,söylemek
1340,singen::V,سندرې وېل,şarkı söylemek
1341,tanzen::V,ګډېدل,oynamak
1342,tanzen::V,ګډېدل,dans etmek
1343,sich trennen::V,بېلېدل,ayrılmak
1344,verlassen::V,ترک کول,bırakmak
1345,verlassen::V,ترک کول,terk etmek
1346,retten::V,نجات ورکول,kurtarmak
1347,bewachen::V,ساتل,gözetmek
1348,bewachen::V,حفاظت کول,gözetmek
1349,schützen::V,ژغورل,korumak
1350,verteidigen::V,دفاع کول,savunmak
1351,sich schlagen::V,جنګېدل,dövüşmek
1352,schießen::V,ویشتل,ateş etmek
1353,siegen::V,غالبېدل,yenmek
1354,ärgern::V,خپه کول,kızdırmak
1355,schlagen::V,وهل,dövmek
1356,treten::V,په لغته وهل,tepmek
1357,stechen::V,ټومبل,sokmak
1358,stechen::V,ټومبل,batırmak
1359,stoßen::V,ټېل وهل,itmek
1360,stoßen::V,پوری وهل,itmek
1361,stehlen::V,تښتول,çalmak
1362,stehlen::V,غلا کول,çalmak
1363,stören::V,ماتول,bozmak
1364,stören::V,ماتول,etkilemek
1365,belästigen::V,ځورول,rahatsız etmek
1366,belästigen::V,تکلیف ورکول,rahatsız etmek
1367,verbergen::V,پټول,saklamak
1368,täuschen::V,تېرایستل,aldatmak
1369,täuschen::V,خطا ایستل,aldatmak
1370,betrügen::V,غولول,aldatmak
1371,betrügen::V,غولول,dolandırmak
1372,töten::V,وژل,öldürmek
1373,töten::V,مړ کول,öldürmek
1374,wohnen::V,اوسېدل,oturmak
1375,arbeiten::V,کار کول,çalışmak
1376,sammeln::V,راټولول,toplamak
1377,sammeln::V,راغونډول,toplamak
1378,pflücken::V,شکول,koparmak
1379,jagen::V,ښکار کول,avlanmak
1380,fischen::V,کب نيول,balık tutmak
1381,fassen::V,نیول,tutmak
1382,fassen::V,نیول,yakalamak
1383,fassen::V,ګیرول,tutmak
1384,fassen::V,ګیرول,yakalamak
1385,hüten::V,پوول,otlatmak
1386,treiben::V,بیول,gütmek
1387,anbinden::V,تړل,bağlamak
1388,füttern::V,خوراک ورکول,beslemek
1389,melken::V,لوشل,sağmak
1390,hacken::V,پی کول,yarmak
1391,gießen::V,اوبه کول,sulamak
1392,reifen::V,رسېدل,olgunlaşmak
1393,zubereiten::V,تیارول,hazırlamak
1394,kochen::V,پخول,pişirmek
1395,kochen::V,پخول,kaynatmak
1396,backen::V,پخول,pişirmek
1397,backen::V,پخول,fırında pişirmek
1398,braten::V,وريتول,kızartmak
1399,umrühren::V,لړل,karıştırmak
1400,stricken::V,اوبدل,örmek
1401,nähen::V,ګنډل,dikmek
1402,färben::V,رنګول,boyamak
1403,reinigen::V,صافول,temizlemek
1404,waschen::V,مینځل,yıkamak
1405,abwischen::V,وچول,silmek
1406,spülen::V,کنګالول,çalkamak
1407,fegen::V,جارو کول,süpürmek
1408,kehren::V,جارو کول,süpürmek
1409,baden::V,لمبېدل,yıkanmak
1410,baden::V,لمبېدل,banyo yapmak
1411,sich waschen::V,ځان مينځل,yıkanmak
1412,ausziehen::V,کښل,çıkarmak
1413,ausziehen::V,ایستل,çıkarmak
1414,anziehen::V,اغوستل,giymek
1415,sich anziehen::V,کالی اغوستل,giyinmek
1416,kämmen::V,ګمنځول,taramak
1417,schmücken::V,ښکلی کول,süslemek
1418,sagen::V,وېل,demek
1419,sagen::V,وېل,söylemek
1420,sprechen::V,وېل,konuşmak
1421,sprechen::V,غږېدل,konuşmak
1422,reden::V,ګړېدل,konuşmak
1423,reden::V,خبرې کول,konuşmak
1424,sich unterhalten::V,خبری کول,sohbet etmek
1425,fragen::V,پوښتنه کول,sormak
1426,bitten::V,غوښتل,dilemek
1427,bitten::V,غوښتل,rica etmek
1428,erzählen::V,کيسه کول,bahsetmek
1429,erzählen::V,کيسه کول,hikâye etmek
1430,erzählen::V,حکايت کول,bahsetmek
1431,erzählen::V,حکايت کول,hikâye etmek
1432,mitteilen::V,خبرول,bildirmek
1433,mitteilen::V,خبر ورکول,bildirmek
1434,nennen::V,نوم ايښودل,adlandırmak
1435,rufen::V,بلل,çağırmak
1436,prahlen::V,لاپې وهل,övünmek
1437,übersetzen::V,ژباړل,çevirmek
1438,übersetzen::V,ژباړل,tercüme etmek
1439,übersetzen::V,ترجمه کول,çevirmek
1440,übersetzen::V,ترجمه کول,tercüme etmek
1441,denken::V,فکر کول,düşünmek
1442,glauben::V,باور کول,inanmak
1443,glauben::V,باور کول,zannetmek
1444,bemerken::V,لیدل,farkına varmak
1445,erkennen::V,پېژندل,tanımak
1446,begreifen::V,رسېدل,anlamak
1447,begreifen::V,رسېدل,kavramak
1448,begreifen::V,پوهېدل,anlamak
1449,begreifen::V,پوهېدل,kavramak
1450,verstehen::V,پوهېدل,duymak
1451,verstehen::V,پوهېدل,anlamak
1452,lernen::V,زده کول,öğrenmek
1453,lernen::V,درس لوستل,öğrenmek
1454,wissen::V,پوهېدل,bilmek
1455,sich erinnern an::V,یادول,hatırlamak
1456,sich erinnern an::V,په یاد راوړل,hatırlamak
1457,vergessen::V,هېرول,unutmak
1458,messen::V,اندازه کول,ölçmek
1459,zählen::V,شمارل,saymak
1460,rechnen::V,حسابول,hesap etmek
1461,lesen::V,لوستل,okumak
1462,malen::V,رسمول,resmini yapmak
1463,zeichnen::V,رسمول,çizmek
1464,schreiben::V,لیکل,yazmak
1465,besitzen::V,لرل,haiz olmak
1466,besitzen::V,لرل,sahip olmak
1467,kaufen::V,رانیول,almak
1468,verkaufen::V,خرڅول,satmak
1469,bezahlen::V,تأدیه کول,ödemek
1470,zahlen::V,کسات اخيستل,ödemek
1471,beherrschen::V,تسلط لرل,hâkim olmak
1472,ertragen::V,زغمل,dayanmak
