,Concept_ID,fr,fr
870,stark::A,fort,fort
871,stark::A,fort,puissant
872,stark::A,puissant,fort
873,stark::A,puissant,puissant
874,schwach::A,faible,faible
875,fett::A,gras,gras
876,schlank::A,svelte,svelte
877,hübsch::A,joli,joli
878,böse::A,mauvais,mauvais
879,dumm::A,sot,sot
880,dumm::A,sot,bête
881,dumm::A,bête,sot
882,dumm::A,bête,bête
883,faul::A,fainéant,fainéant
884,faul::A,fainéant,paresseux
885,faul::A,paresseux,fainéant
886,faul::A,paresseux,paresseux
887,fleißig::A,appliqué,appliqué
888,geizig::A,avare,avare
889,klug::A,intelligent,intelligent
890,geschickt::A,habile,habile
891,lieb::A,cher,cher
892,lieb::A,cher,gentil
893,lieb::A,gentil,cher
894,lieb::A,gentil,gentil
895,lustig::A,gai,gai
896,lustig::A,gai,joyeux
897,lustig::A,joyeux,gai
898,lustig::A,joyeux,joyeux
899,sanft::A,doux,doux
900,hungrig::A,affamé,affamé
901,krank::A,malade,malade
902,nackt::A,nu,nu
903,traurig::A,triste,triste
904,lebendig::A,vivant,vivant
905,gut::A,bon,bon
906,schlecht::A,mauvais,mauvais
907,richtig::A,juste,juste
908,richtig::A,juste,correct
909,richtig::A,correct,juste
910,richtig::A,correct,correct
911,schlimm::A,grave,grave
912,schlimm::A,grave,mauvais
913,schlimm::A,mauvais,grave
914,schlimm::A,mauvais,mauvais
915,wahr::A,vrai,vrai
916,wahr::A,vrai,véritable
917,wahr::A,véritable,vrai
918,wahr::A,véritable,véritable
919,alt::A,vieux,vieux
920,neu::A,neuf,neuf
921,neu::A,neuf,nouveau
922,neu::A,nouveau,neuf
923,neu::A,nouveau,nouveau
924,ehemalig::A,ancien,ancien
925,alt[Lebewesen]::A,âgé,âgé
926,alt[Lebewesen]::A,âgé,vieux
927,alt[Lebewesen]::A,vieux,âgé
928,alt[Lebewesen]::A,vieux,vieux
929,jung::A,jeune,jeune
930,arm::A,pauvre,pauvre
931,reich::A,riche,riche
932,bekannt::A,connu,connu
933,berühmt::A,fameux,fameux
934,berühmt::A,fameux,célèbre
935,berühmt::A,célèbre,fameux
936,berühmt::A,célèbre,célèbre
937,fremd::A,étranger,étranger
938,verschieden::A,différent,différent
939,nah::A,lié,lié
940,nah::A,lié,proche
941,nah::A,proche,lié
942,nah::A,proche,proche
943,fern::A,éloigné,éloigné
944,fern::A,éloigné,lointain
945,fern::A,lointain,éloigné
946,fern::A,lointain,lointain
947,linker::A,gauche,gauche
948,rechter::A,droit,droit
949,anderer::A,autre,autre
950,erster::A,premier,premier
951,zweiter::A,second,second
952,zweiter::A,second,deuxième
953,zweiter::A,deuxième,second
954,zweiter::A,deuxième,deuxième
955,dritter::A,troisième,troisième
956,letzter::A,dernier,dernier
957,allein::ADV,seul,seul
958,auf einmal::ADV,à la fois,à la fois
959,zusammen::ADV,ensemble,ensemble
960,lange::ADV,longtemps,longtemps
961,plötzlich::ADV,tout à coup,tout à coup
962,sofort::ADV,immédiatement,immédiatement
963,später::ADV,plus tard,plus tard
964,jetzt::ADV,maintenant,maintenant
965,heute::ADV,aujourd'hui,aujourd'hui
966,morgen::ADV,demain,demain
967,bald::ADV,bientôt,bientôt
968,dann::ADV,puis,puis
969,dann::ADV,puis,ensuite
970,dann::ADV,ensuite,puis
971,dann::ADV,ensuite,ensuite
972,gestern::ADV,hier,hier
973,einst::ADV,jadis,jadis
974,einst::ADV,jadis,autrefois
975,einst::ADV,autrefois,jadis
976,einst::ADV,autrefois,autrefois
977,damals::ADV,alors,alors
978,damals::ADV,alors,à l'époque
979,damals::ADV,à l'époque,alors
980,damals::ADV,à l'époque,à l'époque
981,danach::ADV,après,après
982,danach::ADV,après,ensuite
983,danach::ADV,ensuite,après
984,danach::ADV,ensuite,ensuite
985,vorher::ADV,auparavant,auparavant
986,zuerst::ADV,d'abord,d'abord
987,zuerst::ADV,d'abord,premièrement
988,zuerst::ADV,premièrement,d'abord
989,zuerst::ADV,premièrement,premièrement
990,einmal::ADV,une fois,une fois
991,manchmal::ADV,parfois,parfois
992,manchmal::ADV,parfois,quelquefois
993,manchmal::ADV,quelquefois,parfois
994,manchmal::ADV,quelquefois,quelquefois
995,oft::ADV,souvent,souvent
996,immer::ADV,toujours,toujours
997,niemals::ADV,ne ... jamais,ne ... jamais
998,hier::ADV,ici,ici
999,hierhin::ADV,par ici,par ici
1000,von hier::ADV,d'ici,d'ici
1001,dort::ADV,là,là
1002,dort::ADV,là,là-bas
1003,dort::ADV,là-bas,là
1004,dort::ADV,là-bas,là-bas
1005,dorthin::ADV,y,y
1006,dorthin::ADV,y,par là
1007,dorthin::ADV,par là,y
1008,dorthin::ADV,par là,par là
1009,geradeaus::ADV,tout droit,tout droit
1010,vorwärts::ADV,en avant,en avant
1011,rückwärts::ADV,en arrière,en arrière
1012,zurück::ADV,de retour,de retour
1013,unten::ADV,en bas,en bas
1014,unten::ADV,en bas,au-dessous
1015,unten::ADV,au-dessous,en bas
1016,unten::ADV,au-dessous,au-dessous
1017,hinab::ADV,en bas,en bas
1018,hinab::ADV,en bas,vers le bas
1019,hinab::ADV,vers le bas,en bas
1020,hinab::ADV,vers le bas,vers le bas
1021,oben::ADV,dessus,dessus
1022,oben::ADV,dessus,en haut
1023,oben::ADV,en haut,dessus
1024,oben::ADV,en haut,en haut
1025,hinauf::ADV,en haut,en haut
1026,hinauf::ADV,en haut,vers le haut
1027,hinauf::ADV,vers le haut,en haut
1028,hinauf::ADV,vers le haut,vers le haut
1029,überall::ADV,partout,partout
1030,nicht::ADV,ne ... pas,ne ... pas
1031,ein wenig::ADV,un peu,un peu
1032,kaum::ADV,à peine,à peine
1033,sehr::ADV,très,très
1034,so::ADV,si,si
1035,so::ADV,si,ainsi
1036,so::ADV,ainsi,si
1037,so::ADV,ainsi,ainsi
1038,noch::ADV,encore,encore
1039,nur::ADV,seulement,seulement
1040,nur::ADV,seulement,ne ... que
1041,nur::ADV,ne ... que,seulement
1042,nur::ADV,ne ... que,ne ... que
1043,schon::ADV,déjà,déjà
1044,wieder::ADV,de nouveau,de nouveau
1045,vergebens::ADV,en vain,en vain
1046,vor::PRP,devant,devant
1047,hinter::PRP,derrière,derrière
1048,unter::PRP,sous,sous
1049,unter::PRP,sous,au-dessous de
1050,unter::PRP,au-dessous de,sous
1051,unter::PRP,au-dessous de,au-dessous de
1052,durch::PRP,par,par
1053,durch::PRP,par,à travers
1054,durch::PRP,à travers,par
1055,durch::PRP,à travers,à travers
1056,neben::PRP,à côté de,à côté de
1057,zwischen::PRP,entre,entre
1058,wegen::PRP,à cause de,à cause de
1059,dies::PRN,ceci,ceci
1060,das::PRN,ce,ce
1061,das::PRN,ce,cela
1062,das::PRN,cela,ce
1063,das::PRN,cela,cela
1064,alles::PRN,tout,tout
1065,ich::PRN,je,je
1066,ich::PRN,je,moi
1067,ich::PRN,moi,je
1068,ich::PRN,moi,moi
1069,du::PRN,tu,tu
1070,du::PRN,tu,toi
1071,du::PRN,toi,tu
1072,du::PRN,toi,toi
1073,er::PRN,il,il
1074,er::PRN,il,lui
1075,er::PRN,lui,il
1076,er::PRN,lui,lui
1077,wir::PRN,nous,nous
1078,ihr::PRN,vous,vous
1079,sie::PRN,ils,ils
1080,sie::PRN,ils,elles
1081,sie::PRN,elles,ils
1082,sie::PRN,elles,elles
1083,was::FPRN,que,que
1084,was::FPRN,que,quoi
1085,was::FPRN,quoi,que
1086,was::FPRN,quoi,quoi
1087,wer::FPRN,qui,qui
1088,wo::FADV,où,où
1089,wohin::FADV,où,où
1090,wie::FADV,comment,comment
1091,warum::FADV,pourquoi,pourquoi
1092,wieviel::FNUM,combien,combien
1093,eins::NUM,un,un
1094,zwei::NUM,deux,deux
1095,drei::NUM,trois,trois
1096,vier::NUM,quatre,quatre
1097,fünf::NUM,cinq,cinq
1098,sechs::NUM,six,six
1099,sieben::NUM,sept,sept
1100,acht::NUM,huit,huit
1101,neun::NUM,neuf,neuf
1102,zehn::NUM,dix,dix
1103,elf::NUM,onze,onze
1104,zwölf::NUM,douze,douze
1105,zwanzig::NUM,vingt,vingt
1106,dreißig::NUM,trente,trente
1107,vierzig::NUM,quarante,quarante
1108,fünfzig::NUM,cinquante,cinquante
1109,sechzig::NUM,soixante,soixante
1110,siebzig::NUM,soixante-dix,soixante-dix
1111,achtzig::NUM,quatre-vingt,quatre-vingt
1112,neunzig::NUM,quatre-vingt-dix,quatre-vingt-dix
1113,hundert::NUM,cent,cent
1114,tausend::NUM,mille,mille
1115,und::CNJ,et,et
1116,oder::CNJ,ou,ou
1117,stehen::V,être debout,être debout
1118,sitzen::V,être assis,être assis
1119,liegen::V,être couché,être couché
1120,hängen::V,pendre,pendre
1121,werden::V,devenir,devenir
1122,passieren::V,se passer,se passer
1123,beginnen::V,commencer,commencer
1124,enden::V,finir,finir
1125,enden::V,finir,se terminer
1126,enden::V,se terminer,finir
1127,enden::V,se terminer,se terminer
1128,wechseln::V,changer,changer
1129,wechseln::V,changer,alterner
1130,wechseln::V,alterner,changer
1131,wechseln::V,alterner,alterner
1132,aufgehen[Sonne]::V,se lever,se lever
1133,untergehen[Sonne]::V,se coucher,se coucher
1134,scheinen[Sonne]::V,briller,briller
1135,donnern::V,tonner,tonner
1136,wehen::V,souffler,souffler
1137,strömen::V,affluer,affluer
1138,fließen::V,couler,couler
1139,sich drehen::V,tourner,tourner
1140,schwanken::V,osciller,osciller
1141,schwanken::V,osciller,chanceler
1142,schwanken::V,chanceler,osciller
1143,schwanken::V,chanceler,chanceler
1144,schwingen::V,vibrer,vibrer
1145,schwingen::V,vibrer,osciller
1146,schwingen::V,osciller,vibrer
1147,schwingen::V,osciller,osciller
1148,fallen::V,tomber,tomber
1149,brennen::V,brûler,brûler
1150,brennen::V,brûler,flamber
1151,brennen::V,flamber,brûler
1152,brennen::V,flamber,flamber
1153,rauchen::V,fumer,fumer
1154,regnen::V,pleuvoir,pleuvoir
1155,gefrieren::V,geler,geler
1156,tauen::V,dégeler,dégeler
1157,schmelzen::V,fondre,fondre
1158,trocknen::V,sécher,sécher
1159,sieden::V,bouillir,bouillir
1160,faulen::V,pourrir,pourrir
1161,faulen::V,pourrir,se putréfier
1162,faulen::V,se putréfier,pourrir
1163,faulen::V,se putréfier,se putréfier
1164,verfaulen::V,pourrir,pourrir
1165,reißen::V,rompre,rompre
1166,reißen::V,rompre,se déchirer
1167,reißen::V,se déchirer,rompre
1168,reißen::V,se déchirer,se déchirer
1169,versinken::V,s'enfoncer,s'enfoncer
1170,vergehen::V,passer,passer
1171,erscheinen::V,apparaître,apparaître
1172,verschwinden::V,disparaître,disparaître
1173,sinken::V,descendre,descendre
1174,sinken::V,descendre,s'abaisser
1175,sinken::V,s'abaisser,descendre
1176,sinken::V,s'abaisser,s'abaisser
1177,abnehmen::V,diminuer,diminuer
1178,zunehmen::V,augmenter,augmenter
1179,steigen::V,monter,monter
1180,wachsen::V,croître,croître
1181,glänzen::V,briller,briller
1182,funkeln::V,étinceler,étinceler
1183,lärmen::V,faire du bruit,faire du bruit
1184,läuten::V,sonner,sonner
1185,klingeln::V,sonner,sonner
1186,klirren::V,cliqueter,cliqueter
1187,brausen::V,mugir,mugir
1188,rauschen::V,bruire,bruire
1189,klingen::V,sonner,sonner
1190,bellen::V,aboyer,aboyer
1191,heulen::V,hurler,hurler
1192,blasen::V,souffler,souffler
1193,pfeifen::V,siffler,siffler
1194,schreien::V,crier,crier
1195,stöhnen::V,gémir,gémir
1196,zittern::V,trembler,trembler
1197,leben::V,vivre,vivre
1198,geboren werden::V,naître,naître
1199,atmen::V,respirer,respirer
1200,trinken::V,boire,boire
1201,essen::V,manger,manger
1202,schlucken::V,avaler,avaler
1203,müde werden::V,se lasser,se lasser
1204,müde werden::V,se lasser,se fatiguer
1205,müde werden::V,se fatiguer,se lasser
1206,müde werden::V,se fatiguer,se fatiguer
1207,einschlafen::V,s'endormir,s'endormir
1208,schlafen::V,dormir,dormir
1209,aufwachen::V,se réveiller,se réveiller
1210,aufstehen::V,se lever,se lever
1211,sich erholen::V,se reposer,se reposer
1212,sich erholen::V,se reposer,se détendre
1213,sich erholen::V,se détendre,se reposer
1214,sich erholen::V,se détendre,se détendre
1215,krank werden::V,tomber malade,tomber malade
1216,krank sein::V,être malade,être malade
1217,schmerzen::V,faire mal,faire mal
1218,husten::V,tousser,tousser
1219,genesen::V,guérir,guérir
1220,genesen::V,guérir,se remettre
1221,genesen::V,se remettre,guérir
1222,genesen::V,se remettre,se remettre
1223,sterben::V,mourir,mourir
1224,umkommen::V,périr,périr
1225,sich bewegen::V,bouger,bouger
1226,sich rühren::V,broncher,broncher
1227,sich erheben::V,se lever,se lever
1228,sich setzen::V,s'asseoir,s'asseoir
1229,hinfallen::V,tomber,tomber
1230,laufen::V,marcher,marcher
1231,laufen::V,marcher,aller à pied
1232,laufen::V,aller à pied,marcher
1233,laufen::V,aller à pied,aller à pied
1234,schreiten::V,marcher,marcher
1235,spazierengehen::V,se promener,se promener
1236,eilen::V,courir,courir
1237,sich beeilen::V,se hâter,se hâter
1238,sich beeilen::V,se hâter,se dépêcher
1239,sich beeilen::V,se dépêcher,se hâter
1240,sich beeilen::V,se dépêcher,se dépêcher
1241,sausen::V,filer,filer
1242,rennen::V,courir,courir
1243,springen::V,sauter,sauter
1244,klettern::V,grimper,grimper
1245,schaukeln::V,se balancer,se balancer
1246,kriechen::V,ramper,ramper
1247,schwimmen::V,nager,nager
1248,tauchen::V,plonger,plonger
1249,rudern::V,ramer,ramer
1250,fahren::V,aller,aller
1251,fahren::V,aller,rouler
1252,fahren::V,rouler,aller
1253,fahren::V,rouler,rouler
1254,fliegen::V,voler,voler
1255,gehen::V,aller,aller
1256,weggehen::V,s'en aller,s'en aller
1257,abfahren::V,partir,partir
1258,anhalten::V,s'arrêter,s'arrêter
1259,hineingehen::V,entrer,entrer
1260,eintreten::V,entrer,entrer
1261,kommen::V,venir,venir
1262,ankommen::V,arriver,arriver
1263,zurückkommen::V,revenir,revenir
1264,bleiben::V,rester,rester
1265,bleiben::V,rester,demeurer
1266,bleiben::V,demeurer,rester
1267,bleiben::V,demeurer,demeurer
1268,warten::V,attendre,attendre
1269,erwarten::V,attendre,attendre
1270,suchen::V,chercher,chercher
1271,finden::V,trouver,trouver
1272,versuchen::V,essayer,essayer
1273,vorbereiten::V,préparer,préparer
1274,lieben::V,aimer,aimer
1275,mögen::V,aimer,aimer
1276,mögen::V,aimer,vouloir
1277,mögen::V,vouloir,aimer
1278,mögen::V,vouloir,vouloir
1279,lachen::V,rire,rire
1280,rühren::V,toucher,toucher
1281,rühren::V,toucher,attendrir
1282,rühren::V,attendrir,toucher
1283,rühren::V,attendrir,attendrir
1284,weinen::V,pleurer,pleurer
1285,schimpfen::V,gronder,gronder
1286,sich ärgern::V,se fâcher,se fâcher
1287,sich fürchten::V,avoir peur,avoir peur
1288,fürchten::V,craindre,craindre
1289,fürchten::V,craindre,avoir peur de
1290,fürchten::V,avoir peur de,craindre
1291,fürchten::V,avoir peur de,avoir peur de
1292,fliehen::V,fuir,fuir
1293,flüchten::V,s'enfuir,s'enfuir
1294,sehen::V,voir,voir
1295,anschauen::V,regarder,regarder
1296,ansehen::V,regarder,regarder
1297,hören::V,entendre,entendre
1298,zuhören::V,écouter,écouter
1299,probieren::V,goûter,goûter
1300,riechen::V,sentir,sentir
1301,fühlen::V,sentir,sentir
1302,scheinen::V,sembler,sembler
1303,scheinen::V,sembler,paraître
1304,scheinen::V,paraître,sembler
1305,scheinen::V,paraître,paraître
1306,zu sehen sein::V,se voir,se voir
1307,zu sehen sein::V,se voir,être visible
1308,zu sehen sein::V,être visible,se voir
1309,zu sehen sein::V,être visible,être visible
1310,vernehmen::V,entendre,entendre
1311,vernehmen::V,entendre,percevoir
1312,vernehmen::V,percevoir,entendre
1313,vernehmen::V,percevoir,percevoir
1314,frieren::V,avoir froid,avoir froid
1315,tun::V,faire,faire
1316,können::V,savoir,savoir
1317,können::V,savoir,pouvoir
1318,können::V,pouvoir,savoir
1319,können::V,pouvoir,pouvoir
1320,wollen::V,vouloir,vouloir
1321,anfangen::V,commencer,commencer
1322,beenden::V,finir,finir
1323,beenden::V,finir,terminer
1324,beenden::V,terminer,finir
1325,beenden::V,terminer,terminer
1326,aufhören::V,cesser,cesser
1327,aufhören::V,cesser,arrêter
1328,aufhören::V,arrêter,cesser
1329,aufhören::V,arrêter,arrêter
1330,gelingen::V,réussir,réussir
1331,geraten::V,réussir,réussir
1332,öffnen::V,ouvrir,ouvrir
1333,schließen::V,fermer,fermer
1334,stellen::V,poser,poser
1335,stellen::V,poser,mettre
1336,stellen::V,mettre,poser
1337,stellen::V,mettre,mettre
1338,setzen::V,placer,placer
1339,legen::V,placer,placer
1340,berühren::V,toucher,toucher
1341,verbinden::V,lier,lier
1342,bedecken::V,couvrir,couvrir
1343,aufhängen::V,accrocher,accrocher
1344,anzünden::V,allumer,allumer
1345,aufheben::V,ramasser,ramasser
1346,zurücklassen::V,laisser,laisser
1347,verlieren::V,perdre,perdre
1348,fallen lassen::V,lâcher,lâcher
1349,fallen lassen::V,lâcher,laisser tomber
1350,fallen lassen::V,laisser tomber,lâcher
1351,fallen lassen::V,laisser tomber,laisser tomber
1352,machen::V,faire,faire
1353,herstellen::V,produire,produire
1354,herstellen::V,produire,fabriquer
1355,herstellen::V,fabriquer,produire
1356,herstellen::V,fabriquer,fabriquer
1357,bauen::V,bâtir,bâtir
1358,bauen::V,bâtir,construire
1359,bauen::V,construire,bâtir
1360,bauen::V,construire,construire
1361,reparieren::V,réparer,réparer
1362,verbessern::V,améliorer,améliorer
1363,ändern::V,changer,changer
1364,ändern::V,changer,modifier
1365,ändern::V,modifier,changer
1366,ändern::V,modifier,modifier
1367,graben::V,creuser,creuser
1368,beugen::V,plier,plier
1369,beugen::V,plier,ployer
1370,beugen::V,ployer,plier
1371,beugen::V,ployer,ployer
1372,biegen::V,courber,courber
1373,drehen::V,tordre,tordre
1374,drehen::V,tordre,tourner
1375,drehen::V,tourner,tordre
1376,drehen::V,tourner,tourner
1377,wenden::V,retourner,retourner
1378,umdrehen::V,tourner,tourner
1379,heben::V,soulever,soulever
1380,hochheben::V,lever,lever
1381,ergreifen::V,saisir,saisir
1382,ergreifen::V,saisir,prendre
1383,ergreifen::V,prendre,saisir
1384,ergreifen::V,prendre,prendre
1385,halten::V,tenir,tenir
1386,drücken::V,presser,presser
1387,schieben::V,pousser,pousser
1388,kratzen::V,gratter,gratter
1389,kratzen::V,gratter,égratigner
1390,kratzen::V,égratigner,gratter
1391,kratzen::V,égratigner,égratigner
1392,lecken::V,lécher,lécher
1393,beißen::V,mordre,mordre
1394,abreißen::V,arracher,arracher
1395,abschneiden::V,couper,couper
1396,binden::V,lier,lier
1397,binden::V,lier,attacher
1398,binden::V,attacher,lier
1399,binden::V,attacher,attacher
1400,stecken::V,enfoncer,enfoncer
1401,brechen::V,rompre,rompre
1402,klopfen::V,frapper,frapper
1403,hauen::V,frapper,frapper
1404,kleben::V,coller,coller
1405,reiben::V,frotter,frotter
1406,streichen::V,empâter,empâter
1407,schleifen::V,affiler,affiler
1408,schleifen::V,affiler,aiguiser
1409,schleifen::V,aiguiser,affiler
1410,schleifen::V,aiguiser,aiguiser
1411,schneiden::V,couper,couper
1412,schneiden::V,couper,trancher
1413,schneiden::V,trancher,couper
1414,schneiden::V,trancher,trancher
1415,rütteln::V,cahoter,cahoter
1416,schütteln::V,secouer,secouer
1417,schwenken::V,agiter,agiter
1418,schütten::V,verser,verser
1419,füllen::V,remplir,remplir
1420,einwickeln::V,envelopper,envelopper
1421,tragen::V,porter,porter
1422,schleppen::V,traîner,traîner
1423,ziehen::V,tirer,tirer
1424,aufbewahren::V,garder,garder
1425,aufbewahren::V,garder,conserver
1426,aufbewahren::V,conserver,garder
1427,aufbewahren::V,conserver,conserver
1428,werfen::V,jeter,jeter
1429,werfen::V,jeter,lancer
1430,werfen::V,lancer,jeter
1431,werfen::V,lancer,lancer
1432,fangen::V,attraper,attraper
1433,packen::V,agripper,agripper
1434,verstecken::V,cacher,cacher
1435,teilen::V,diviser,diviser
1436,schicken::V,envoyer,envoyer
1437,bringen::V,apporter,apporter
1438,hinzufügen::V,ajouter,ajouter
1439,bekommen::V,obtenir,obtenir
1440,erhalten::V,recevoir,recevoir
1441,nehmen::V,prendre,prendre
1442,wählen::V,choisir,choisir
1443,auswählen::V,choisir,choisir
1444,auswählen::V,choisir,sélectionner
1445,auswählen::V,sélectionner,choisir
1446,auswählen::V,sélectionner,sélectionner
1447,bewahren::V,préserver,préserver
1448,behindern::V,gêner,gêner
1449,verderben::V,gâter,gâter
1450,verderben::V,gâter,corrompre
1451,verderben::V,corrompre,gâter
1452,verderben::V,corrompre,corrompre
1453,beschädigen::V,endommager,endommager
1454,zerbrechen::V,casser,casser
1455,zerreißen::V,déchirer,déchirer
1456,zerstören::V,détruire,détruire
1457,verbrennen::V,brûler,brûler
1458,geben::V,donner,donner
1459,reichen::V,tendre,tendre
1460,schenken::V,offrir,offrir
1461,versprechen::V,promettre,promettre
1462,wünschen::V,souhaiter,souhaiter
1463,loben::V,louer,louer
1464,küssen::V,embrasser,embrasser
1465,wiegen::V,bercer,bercer
1466,zudecken::V,couvrir,couvrir
1467,wecken::V,éveiller,éveiller
1468,wecken::V,éveiller,réveiller
1469,wecken::V,réveiller,éveiller
1470,wecken::V,réveiller,réveiller
1471,zeigen::V,montrer,montrer
1472,zeigen::V,montrer,faire voir
1473,zeigen::V,faire voir,montrer
1474,zeigen::V,faire voir,faire voir
1475,führen::V,guider,guider
1476,lehren::V,apprendre,apprendre
1477,unterrichten::V,instruire,instruire
1478,aufziehen::V,élever,élever
1479,leiten::V,diriger,diriger
1480,leiten::V,diriger,conduire
1481,leiten::V,conduire,diriger
1482,leiten::V,conduire,conduire
1483,antreiben::V,pousser,pousser
1484,lassen::V,faire,faire
1485,einladen::V,inviter,inviter
1486,vereinigen::V,unir,unir
1487,vereinigen::V,unir,réunir
1488,vereinigen::V,réunir,unir
1489,vereinigen::V,réunir,réunir
1490,besuchen::V,visiter,visiter
1491,besuchen::V,visiter,aller voir
1492,besuchen::V,aller voir,visiter
1493,besuchen::V,aller voir,aller voir
1494,treffen::V,rencontrer,rencontrer
1495,sich versammeln::V,s'assembler,s'assembler
1496,spielen::V,jouer,jouer
1497,singen::V,chanter,chanter
1498,tanzen::V,danser,danser
1499,sich trennen::V,se séparer,se séparer
1500,verlassen::V,quitter,quitter
1501,retten::V,sauver,sauver
1502,bewachen::V,garder,garder
1503,schützen::V,protéger,protéger
1504,verteidigen::V,défendre,défendre
1505,sich schlagen::V,se taper,se taper
1506,schießen::V,tirer,tirer
1507,siegen::V,vaincre,vaincre
1508,ärgern::V,agacer,agacer
1509,schlagen::V,battre,battre
1510,schlagen::V,battre,frapper
1511,schlagen::V,frapper,battre
1512,schlagen::V,frapper,frapper
1513,treten::V,botter,botter
1514,treten::V,botter,donner un coup de pied à
1515,treten::V,donner un coup de pied à,botter
1516,treten::V,donner un coup de pied à,donner un coup de pied à
1517,stechen::V,piquer,piquer
1518,stoßen::V,heurter,heurter
1519,stehlen::V,voler,voler
1520,stören::V,gêner,gêner
1521,stören::V,gêner,déranger
1522,stören::V,déranger,gêner
1523,stören::V,déranger,déranger
1524,belästigen::V,molester,molester
1525,belästigen::V,molester,importuner
1526,belästigen::V,importuner,molester
1527,belästigen::V,importuner,importuner
1528,verbergen::V,cacher,cacher
1529,verbergen::V,cacher,dissimuler
1530,verbergen::V,dissimuler,cacher
1531,verbergen::V,dissimuler,dissimuler
1532,täuschen::V,abuser,abuser
1533,täuschen::V,abuser,tromper
1534,täuschen::V,tromper,abuser
1535,täuschen::V,tromper,tromper
1536,betrügen::V,duper,duper
1537,betrügen::V,duper,frauder
1538,betrügen::V,frauder,duper
1539,betrügen::V,frauder,frauder
1540,töten::V,tuer,tuer
1541,wohnen::V,habiter,habiter
1542,wohnen::V,habiter,demeurer
1543,wohnen::V,demeurer,habiter
1544,wohnen::V,demeurer,demeurer
1545,arbeiten::V,travailler,travailler
1546,sammeln::V,collectionner,collectionner
1547,pflücken::V,cueillir,cueillir
1548,jagen::V,chasser,chasser
1549,fischen::V,pêcher,pêcher
1550,fassen::V,capturer,capturer
1551,hüten::V,garder,garder
1552,treiben::V,mener,mener
1553,anbinden::V,attacher,attacher
1554,füttern::V,faire manger,faire manger
1555,melken::V,traire,traire
1556,hacken::V,fendre,fendre
1557,gießen::V,arroser,arroser
1558,reifen::V,mûrir,mûrir
1559,zubereiten::V,préparer,préparer
1560,kochen::V,cuire,cuire
1561,backen::V,cuire,cuire
1562,braten::V,rôtir,rôtir
1563,umrühren::V,remuer,remuer
1564,stricken::V,tricoter,tricoter
1565,nähen::V,coudre,coudre
1566,färben::V,teindre,teindre
1567,reinigen::V,nettoyer,nettoyer
1568,waschen::V,laver,laver
1569,abwischen::V,essuyer,essuyer
1570,spülen::V,rincer,rincer
1571,fegen::V,balayer,balayer
1572,kehren::V,balayer,balayer
1573,baden::V,se baigner,se baigner
1574,sich waschen::V,se laver,se laver
1575,ausziehen::V,ôter,ôter
1576,ausziehen::V,ôter,enlever
1577,ausziehen::V,enlever,ôter
1578,ausziehen::V,enlever,enlever
1579,anziehen::V,mettre,mettre
1580,sich anziehen::V,s'habiller,s'habiller
1581,kämmen::V,peigner,peigner
1582,schmücken::V,orner,orner
1583,schmücken::V,orner,décorer
1584,schmücken::V,décorer,orner
1585,schmücken::V,décorer,décorer
1586,sagen::V,dire,dire
1587,sprechen::V,parler,parler
1588,reden::V,parler,parler
1589,sich unterhalten::V,bavarder,bavarder
1590,sich unterhalten::V,bavarder,s'entretenir
1591,sich unterhalten::V,s'entretenir,bavarder
1592,sich unterhalten::V,s'entretenir,s'entretenir
1593,fragen::V,demander,demander
1594,bitten::V,prier,prier
1595,erzählen::V,raconter,raconter
1596,mitteilen::V,communiquer,communiquer
1597,nennen::V,nommer,nommer
1598,nennen::V,nommer,appeler
1599,nennen::V,appeler,nommer
1600,nennen::V,appeler,appeler
1601,rufen::V,appeler,appeler
1602,prahlen::V,se vanter,se vanter
1603,übersetzen::V,traduire,traduire
1604,denken::V,penser,penser
1605,glauben::V,croire,croire
1606,bemerken::V,remarquer,remarquer
1607,bemerken::V,remarquer,apercevoir
1608,bemerken::V,apercevoir,remarquer
1609,bemerken::V,apercevoir,apercevoir
1610,erkennen::V,reconnaître,reconnaître
1611,begreifen::V,concevoir,concevoir
1612,verstehen::V,entendre,entendre
1613,verstehen::V,entendre,comprendre
1614,verstehen::V,comprendre,entendre
1615,verstehen::V,comprendre,comprendre
1616,lernen::V,apprendre,apprendre
1617,wissen::V,savoir,savoir
1618,sich erinnern an::V,se souvenir de,se souvenir de
1619,vergessen::V,oublier,oublier
1620,messen::V,mesurer,mesurer
1621,zählen::V,compter,compter
1622,rechnen::V,calculer,calculer
1623,lesen::V,lire,lire
1624,malen::V,peindre,peindre
1625,zeichnen::V,dessiner,dessiner
1626,schreiben::V,écrire,écrire
1627,besitzen::V,posséder,posséder
1628,kaufen::V,acheter,acheter
1629,verkaufen::V,vendre,vendre
1630,bezahlen::V,payer,payer
1631,zahlen::V,payer,payer
1632,beherrschen::V,dominer,dominer
1633,beherrschen::V,dominer,maîtriser
1634,beherrschen::V,maîtriser,dominer
1635,beherrschen::V,maîtriser,maîtriser
1636,ertragen::V,tolérer,tolérer
1637,ertragen::V,tolérer,supporter
1638,ertragen::V,supporter,tolérer
1639,ertragen::V,supporter,supporter
