,Concept_ID,ka,kk
716,offen::A,ღია,ашып қойылған
717,offen::A,გაშლილი,ашып қойылған
718,geschlossen::A,დახურული,жабулы
719,sauber::A,სუფთა,дақсыз
720,sauber::A,სუფთა,мұнтаздай
721,sauber::A,წმინდა,дақсыз
722,sauber::A,წმინდა,мұнтаздай
723,schmutzig::A,ტალახიანი,айғыз
724,schmutzig::A,ტალახიანი,сатпақ
725,schmutzig::A,ტალახიანი,сатал-сатал
726,roh::A,უმი,шикі
727,reif::A,მწიფე,піскен
728,lecker::A,გემრიელი,дәмді
729,süß::A,ტკბილი,тәтті
730,bitter::A,მწარე,ащы
731,sauer::A,მჟავე,қышқыл
732,hell::A,ნათელი,жарық
733,hell::A,ნათელი,жарқын
734,dunkel::A,ბნელი,қараңғы
735,schwarz::A,შავი,қара
736,weiß::A,თეთრი,ақ
737,rot::A,წითელი,қызыл
738,gelb::A,ყვითელი,сары
739,blau::A,ლურჯი,көк
740,blau::A,ცისფერი,көк
741,grün::A,მწვანე,жасыл
742,grau::A,რუხი,бозамық
743,grau::A,ნაცრისფერი,бозамық
744,bunt::A,ჭრელი,алабажак
745,bunt::A,ფერადი,алабажак
746,billig::A,იაფი,арзан
747,teuer::A,ძვირი,бағалы
748,wertvoll::A,ღირსიანი,құнды
749,wertvoll::A,ღირსიანი,қымбат
750,blind::A,ბრმა,көзсіз
751,blind::A,ბრმა,көр
752,blind::A,ბრმა,көр_соқыр
753,taub::A,ყრუ,керең
754,taub::A,ყრუ,саңырау
755,kräftig::A,ძალავანი,қуатты
756,kräftig::A,ძალავანი,қарымды
757,stark::A,ძლიერი,білекті
758,stark::A,ღონიერი,білекті
759,schwach::A,სუსტი,әлсіз
760,schwach::A,სუსტი,күшсіз
761,schwach::A,სუსტი,қайратсыз
762,fett::A,სქელი,семіз
763,schlank::A,გამხდარი,ашаң
764,hübsch::A,ეშხიანი,ажарлы
765,hübsch::A,ეშხიანი,шырайлы
766,hübsch::A,მშვენიერი,ажарлы
767,hübsch::A,მშვენიერი,шырайлы
768,böse::A,ავი,өш
769,böse::A,ავი,сұм
770,böse::A,ავი,жауыз
771,böse::A,ბოროტი,өш
772,böse::A,ბოროტი,сұм
773,böse::A,ბოროტი,жауыз
774,dumm::A,ბოთე,көкми
775,dumm::A,ბოთე,ақымақ
776,dumm::A,ბოთე,миы жоқ
777,dumm::A,სულელი,көкми
778,dumm::A,სულელი,ақымақ
779,dumm::A,სულელი,миы жоқ
780,faul::A,ზანტი,жалқау
781,faul::A,ზანტი,еріншек
782,faul::A,ზარმაცი,жалқау
783,faul::A,ზარმაცი,еріншек
784,fleißig::A,ბეჯითი,ұқыпты
785,fleißig::A,მუყაითი,ұқыпты
786,geizig::A,ძუნწი,сараң
787,klug::A,ჭკვიანი,жетік
788,klug::A,ჭკვიანი,ақылды
789,geschickt::A,მარჯვე,шебер
790,geschickt::A,გაწაფული,шебер
791,lieb::A,სატრფიალო,абзал
792,lieb::A,სატრფიალო,айналайын
793,lustig::A,მხიარული,көңілді
794,sanft::A,ალერსიანი,жуас
795,sanft::A,გრძნობიერი,жуас
796,hungrig::A,მშიერი,аш
797,krank::A,სნეული,кеселді
798,krank::A,ავადმყოფი,кеселді
799,nackt::A,ტიტველი,жалаңаш
800,traurig::A,მწუხარე,қапа
801,traurig::A,სევდიანი,қапа
802,lebendig::A,ცოცხალი,тірі
803,lebendig::A,ცოცხალი,жанды
804,gut::A,კარგი,жақсы
805,schlecht::A,უხეირო,жаман
806,richtig::A,ნამდვილი,дұрыс
807,schlimm::A,ცუდი,жаман
808,wahr::A,სწორი,нағыз
809,wahr::A,ჭეშმარიტი,нағыз
810,alt::A,ძველი,ескі
811,neu::A,ახალი,жаңа
812,ehemalig::A,ყოფილი,өткен
813,ehemalig::A,ყოფილი,бұрынғы
814,alt[Lebewesen]::A,ბებერი,кексе
815,jung::A,ნორჩი,науша
816,jung::A,ახალგაზრდა,науша
817,arm::A,ღარიბი,кедей
818,arm::A,ღარიბი,дәулетсіз
819,reich::A,მდიდარი,малды
820,bekannt::A,ცნობილი,таныс
821,bekannt::A,ცნობილი,көзтаныс
822,berühmt::A,გამოჩენილი,атақты
823,fremd::A,უცხო,бөтен
824,fremd::A,გარეშე,бөтен
825,verschieden::A,სხვაგვარი,түрлі
826,nah::A,ახლო,жуық
827,nah::A,ახლო,етене
828,fern::A,შორი,алыс
829,fern::A,შორი,алыстағы
830,fern::A,შორეული,алыс
831,fern::A,შორეული,алыстағы
832,linker::A,მარცხენა,сол
833,linker::A,მარცხენა,солшыл
834,rechter::A,მარჯვენა,оң
835,anderer::A,სხვა,өзге
836,anderer::A,სხვა,былайғы
837,erster::A,პირველი,алғашқы
838,zweiter::A,მეორე,екінші
839,dritter::A,მესამე,үшінші
840,letzter::A,ბოლო,артқы
841,letzter::A,ბოლო,кейінгі
842,letzter::A,უკანასკნელი,артқы
843,letzter::A,უკანასკნელი,кейінгі
844,allein::ADV,მარტო,серіксіз
845,auf einmal::ADV,ერთდროულად,бірден
846,zusammen::ADV,ერთად,бірлесіп
847,lange::ADV,დიდხანს,ұзақ
848,plötzlich::ADV,მოულოდნელად,кенет
849,sofort::ADV,ახლავე,әне-міне дегенше
850,später::ADV,მოგვიანებით,артынан
851,jetzt::ADV,ახლა,енді
852,jetzt::ADV,ახლა,қазір
853,heute::ADV,დღეს,бүгін
854,morgen::ADV,ხვალ,ертең
855,bald::ADV,მალე,тез
856,dann::ADV,მერე,онан соң
857,dann::ADV,მერე,сонан соң
858,gestern::ADV,გუშინ,кеше
859,einst::ADV,ოდესღაც,бірде
860,einst::ADV,ოდესღაც,бір кезде
861,damals::ADV,მაშინ,анада
862,danach::ADV,მერმე,онан соң
863,danach::ADV,მერმე,сонан соң
864,danach::ADV,შემდეგ,онан соң
865,danach::ADV,შემდეგ,сонан соң
866,vorher::ADV,ადრე,бұрын
867,vorher::ADV,წინათ,бұрын
868,zuerst::ADV,ჯერ,әуелі
869,zuerst::ADV,ჯერ,алдымен
870,einmal::ADV,ერთხელ,бір жолы
871,manchmal::ADV,ხან,кейде
872,manchmal::ADV,ზოგჯერ,кейде
873,oft::ADV,ხშირად,ылғи
874,immer::ADV,მუდამ,өнебойы
875,immer::ADV,ყოველთვის,өнебойы
876,niemals::ADV,არასდროს,ешуақытта
877,hier::ADV,აქ,бұнда
878,hier::ADV,აქ,осында
879,hierhin::ADV,აქეთ,бермен
880,von hier::ADV,აქედან,бер жақтан
881,dort::ADV,იქ,анда
882,dorthin::ADV,იქით,әрі
883,geradeaus::ADV,პირდაპირ,тура
884,vorwärts::ADV,წინ,ілгері
885,rückwärts::ADV,უკან,артқа
886,zurück::ADV,უკანვე,кейін қарай
887,unten::ADV,დაბლა,төменде
888,unten::ADV,ქვევით,төменде
889,hinab::ADV,ძირს,астына
890,hinab::ADV,ძირს,төмен
891,oben::ADV,ზემოთ,жоғарыда
892,hinauf::ADV,ზევით,өрге
893,überall::ADV,ყველგან,әрқайда
894,nicht::ADV,არ,емес
895,ein wenig::ADV,ცოტა,азырақ
896,ein wenig::ADV,ცოტა,аздаған
897,ein wenig::ADV,ცოტა,азғантай
898,kaum::ADV,ძლივს,зорға
899,sehr::ADV,მეტად,орасан
900,sehr::ADV,ძალიან,орасан
901,so::ADV,ისე,бұлай
902,so::ADV,ისე,былайша
903,noch::ADV,ჯერ,әлі
904,nur::ADV,მხოლოდ,ғана
905,schon::ADV,უკვე,түге
906,wieder::ADV,ისევ,жаңа
907,wieder::ADV,ისევ,қайта
908,wieder::ADV,ისევ,жаңадан
909,wieder::ADV,კიდევ,жаңа
910,wieder::ADV,კიდევ,қайта
911,wieder::ADV,კიდევ,жаңадан
912,vergebens::ADV,ამაოდ,бекер
913,vergebens::ADV,ტყუილად,бекер
914,vor::PRP,წინ,алды
915,hinter::PRP,უკან,артынан
916,hinter::PRP,მიღმა,артынан
917,unter::PRP,ქვეშ,түп
918,unter::PRP,ქვეშ,маңында
919,unter::PRP,ქვევით,түп
920,unter::PRP,ქვევით,маңында
921,durch::PRP,გავლით,арқылы
922,neben::PRP,გვერდით,іргеде
923,neben::PRP,გვერდით,жанында
924,zwischen::PRP,შუა,арада
925,zwischen::PRP,შორის,арада
926,wegen::PRP,გამო,үшін
927,wegen::PRP,შედეგად,үшін
928,dies::PRN,ეს,бұ
929,dies::PRN,ეს,осы
930,das::PRN,ეგ,сол
931,alles::PRN,ყველაფერი,дүйім
932,alles::PRN,ყველაფერი,күллі
933,ich::PRN,მე,мен
934,du::PRN,შენ,сен
935,er::PRN,ის,ол
936,er::PRN,იგი,ол
937,wir::PRN,ჩვენ,біз
938,ihr::PRN,თქვენ,сіз
939,sie::PRN,ისინი,олар
940,was::FPRN,რა,не
941,wer::FPRN,ვინ,кім
942,wo::FADV,სად,кәні
943,wo::FADV,სად,қайда
944,wohin::FADV,საით,қайда
945,wie::FADV,როგორ,калай
946,warum::FADV,რაზე,неғып
947,warum::FADV,რატომ,неғып
948,wieviel::FNUM,რამდენი,неше
949,wieviel::FNUM,რამდენი,қанша
950,eins::NUM,ერთი,бір
951,zwei::NUM,ორი,екі
952,drei::NUM,სამი,үш
953,vier::NUM,ოთხი,төрт
954,fünf::NUM,ხუთი,бес
955,sechs::NUM,ექვსი,алты
956,sieben::NUM,შვიდი,жеті
957,acht::NUM,რვა,сегіз
958,neun::NUM,ცხრა,тоғыз
959,zehn::NUM,ათი,он
960,elf::NUM,თერთმეტი,он бір
961,zwölf::NUM,თორმეტი,он екі
962,zwanzig::NUM,ოცი,жиырма
963,dreißig::NUM,ოცდაათი,отыз
964,vierzig::NUM,ორმოცი,қырық
965,fünfzig::NUM,ორმოცდაათი,елу
966,sechzig::NUM,სამოცი,алпыс
967,siebzig::NUM,სამოცდაათი,жетпіс
968,achtzig::NUM,ოთხმოცი,сексен
969,neunzig::NUM,ოთხმოცდაათი,тоқсан
970,hundert::NUM,ასი,жүз
971,tausend::NUM,ათასი,мың
972,und::CNJ,და,та
973,oder::CNJ,ან,әлде
974,oder::CNJ,ან,немесе
975,stehen::V,დგას,тұру
976,sitzen::V,ზის,отыру
977,liegen::V,აწევს,жату
978,hängen::V,კიდია,ілу
979,werden::V,გახდება,болу
980,werden::V,გახდება,түрегелу
981,passieren::V,მოხდება,болу
982,beginnen::V,იწყება,басталу
983,enden::V,გათავდება,ада болу
984,wechseln::V,იცვლება,құбылу
985,wechseln::V,იცვლება,өзгеру
986,aufgehen[Sonne]::V,ამოდის,шығу
987,untergehen[Sonne]::V,ჩადის,батыру
988,scheinen[Sonne]::V,ანათებს,жылтырау
989,donnern::V,ქუხს,күркіреу
990,wehen::V,ქრის,огып тур
991,wehen::V,დაუბერავს,огып тур
992,strömen::V,იღვრება,сорғалау
993,fließen::V,დის,ағу
994,fließen::V,მიედინება,ағу
995,sich drehen::V,ტრიალებს,айналу
996,schwanken::V,ირხევა,толықсу
997,schwingen::V,ირხევა,тербелу
998,fallen::V,დავარდება,құлау
999,fallen::V,დავარდება,жығылу
1000,fallen::V,დავარდება,төмендеу
1001,brennen::V,იწვის,жану
1002,rauchen::V,ბოლავს,түтету
1003,rauchen::V,აბოლებს,түтету
1004,regnen::V,წვიმს,жауу
1005,gefrieren::V,იყინება,мұздай қату
1006,gefrieren::V,იყინება,мұз боп қату
1007,tauen::V,დნება,жібу
1008,schmelzen::V,დნება,еру
1009,trocknen::V,გაშრება,курау
1010,sieden::V,დუღს,қайнау
1011,faulen::V,ლპება,иістену
1012,verfaulen::V,ლპება,шіру
1013,reißen::V,დაიხევა,жыртылу
1014,versinken::V,ეფლობა,малтығу
1015,versinken::V,ჩაიძირება,малтығу
1016,vergehen::V,გადის,өту
1017,erscheinen::V,გამოჩნდება,көріну
1018,erscheinen::V,გამოჩნდება,көрініп қалу
1019,verschwinden::V,გააქრება,ғайып_болу
1020,verschwinden::V,დაიკარგება,ғайып_болу
1021,sinken::V,დაიწევს,ылдилау
1022,sinken::V,დაიწევს,төмендеу
1023,abnehmen::V,შემცირდება,кемітілу
1024,zunehmen::V,გასუქდება,көбею
1025,steigen::V,მოიმატებს,қобу
1026,steigen::V,მოიმატებს,көтерілу
1027,steigen::V,მოიმატებს,жоғарылау
1028,wachsen::V,იზრდება,өсу
1029,wachsen::V,მრავლდება,өсу
1030,glänzen::V,ბრწყინავს,жалтырау
1031,funkeln::V,კაშკაშებს,жарқырау
1032,funkeln::V,კაშკაშებს,нұрлану
1033,funkeln::V,კაშკაშებს,жылтылдау
1034,lärmen::V,ხმაურობს,шулау
1035,lärmen::V,ხმაურობს,шуылдау
1036,läuten::V,დარეკავს,қоңыраулату
1037,klingeln::V,დარეკავს,дыңғырлау
1038,klirren::V,დააწკარუნებს,дыңылдату
1039,brausen::V,ბობოქრობს,тасу
1040,rauschen::V,შრიალებს,сусылдау
1041,rauschen::V,შრიალებს,сыбдырлау
1042,klingen::V,ხმას გამოსცემს,дыбыс шығару
1043,bellen::V,უყეფს,үру
1044,heulen::V,ღმუის,ұлу
1045,blasen::V,დაუბერავს,үру
1046,pfeifen::V,უსტვენს,ысқыру
1047,schreien::V,ყვირის,шыңғыру
1048,schreien::V,ყვირის,айғайлау
1049,schreien::V,ყვირის,байбайлау
1050,schreien::V,ყვირის,бажалақтау
1051,stöhnen::V,კვნესის,ыңырсу
1052,stöhnen::V,კვნესის,ыңкылдау
1053,zittern::V,აძაგძაგებს,қалш
1054,zittern::V,აძაგძაგებს,қалшылдату
1055,leben::V,ცოცხლობს,жасау
1056,leben::V,ცოცხლობს,күнелту
1057,leben::V,ცოცხლობს,күн көру
1058,leben::V,ცოცხლობს,тіршілік ету
1059,geboren werden::V,იშვება,туу
1060,geboren werden::V,იბადება,туу
1061,atmen::V,სუნთქავს,дем алу
1062,atmen::V,სუნთქავს,ауа жұту
1063,trinken::V,სვამს,ішу
1064,trinken::V,სვამს,ұрттау
1065,trinken::V,დალევს,ішу
1066,trinken::V,დალევს,ұрттау
1067,essen::V,შეჭამს,жеу
1068,essen::V,შეჭამს,тамақтану
1069,schlucken::V,ყლაპავს,жұту
1070,müde werden::V,დაიქანცება,болдыру
1071,einschlafen::V,დაიძინებს,үйыктап калу
1072,schlafen::V,სძინავს,ұйықтау
1073,aufwachen::V,გაიღვიძებს,ояну
1074,aufstehen::V,ადგება,ояну
1075,sich erholen::V,დაისვენებს,тынығу
1076,krank werden::V,ავად გახდება,кеселдену
1077,krank werden::V,ავად გახდება,сырқаттану
1078,krank werden::V,ავად გახდება,ауырып қалу
1079,krank werden::V,ავად გახდება,ауыра бастау
1080,krank werden::V,ავად გახდება,кеселге ұшырау
1081,krank werden::V,ავად გახდება,сырқаттанып қалу
1082,krank sein::V,ავადმყოფობს,ауыру
1083,krank sein::V,ავადმყოფობს,сырқаттану
1084,schmerzen::V,სტკივა,ауырады
1085,husten::V,ახველებს,жөтелу
1086,genesen::V,მორჩება,айығу
1087,sterben::V,კვდება,өлу
1088,sterben::V,კვდება,қайтыс
1089,sterben::V,კვდება,жантапсыру
1090,umkommen::V,დაიღუპება,өлу
1091,umkommen::V,დაიღუპება,қаза табу
1092,sich bewegen::V,იძვრის,жылжу
1093,sich bewegen::V,მოძრაობს,жылжу
1094,sich rühren::V,გაინძრევა,қыбырлау
1095,sich erheben::V,ადგება,тұру
1096,sich setzen::V,დაჯდება,отыру
1097,hinfallen::V,დაეცემა,жығылу
1098,laufen::V,დადის,жояу жүру
1099,schreiten::V,აბიჯებს,кадамдау
1100,spazierengehen::V,დასეირნობს,қыдыру
1101,eilen::V,მიიჩქარის,асығу
1102,eilen::V,მიიჩქარის,жеделдену
1103,eilen::V,მიიჩქარის,жедепдеу
1104,sich beeilen::V,აჩქარდება,асығу
1105,sich beeilen::V,აჩქარდება,жеделдену
1106,sausen::V,მიქრის,заулау
1107,rennen::V,დარბის,жүгіру
1108,springen::V,ხტის,секіру
1109,klettern::V,ძვრება,өрмелеп шығу
1110,schaukeln::V,ქანაობს,тербелу
1111,kriechen::V,დაბობღავს,еңбектеу
1112,schwimmen::V,ცურავს,жүзу
1113,schwimmen::V,ცურავს,малту
1114,schwimmen::V,ცურავს,қалықтау
1115,tauchen::V,ჩაიძირება,сүңгу
1116,rudern::V,ნიჩაბს უსვამს,есу
1117,fahren::V,დადის,бару
1118,fahren::V,მგზავრობს,бару
1119,fliegen::V,იფრენს,ұшу
1120,fliegen::V,გაფრინდება,ұшу
1121,gehen::V,მიდის,бару
1122,weggehen::V,წამოდის,кету
1123,abfahren::V,მიემგზავრება,жөнелу
1124,anhalten::V,ჩერდება,тоқтау
1125,hineingehen::V,შედის,кіру
1126,eintreten::V,შედის,ену
1127,kommen::V,მოდის,жету
1128,ankommen::V,ჩადის,келу
1129,zurückkommen::V,დაბრუნდება,қайту
1130,bleiben::V,დარჩება,қалу
1131,warten::V,ელოდება,тосу
1132,erwarten::V,ელის,күту
1133,erwarten::V,დაიცდის,күту
1134,suchen::V,ეძებს,іздеу
1135,suchen::V,მოძებნის,іздеу
1136,finden::V,მიაგნებს,табу
1137,finden::V,გამოძებნის,табу
1138,versuchen::V,ცდის,талпыну
1139,versuchen::V,ცდილობს,талпыну
1140,vorbereiten::V,მოამზადებს,әзірлеу
1141,lieben::V,უყვარს,сүю
1142,mögen::V,ეტრფის,жарату
1143,mögen::V,ეტრფის,жақсы_көру
1144,lachen::V,იცინის,күлу
1145,lachen::V,იცინის,күлісу
1146,rühren::V,გულს აუჩუყებს,көңілін бұзу
1147,weinen::V,ტირის,жылау
1148,schimpfen::V,შეიგინება,ақырып-бақыру
1149,sich ärgern::V,გაბრაზობს,ашулану
1150,sich fürchten::V,შიშობს,сескену
1151,fürchten::V,ფრთხილობს,қауіптену
1152,fürchten::V,ფრთხილობს,сақсыну
1153,fliehen::V,გაიქცევა,қашу
1154,fliehen::V,გაიქცევა,қашып кету
1155,flüchten::V,გაიქცევა,қашу
1156,flüchten::V,გაიქცევა,қашып кету
1157,sehen::V,ხედავს,көру
1158,anschauen::V,ნახავს,назар салу
1159,ansehen::V,უყურებს,тамашалау
1160,hören::V,ისმენს,есту
1161,zuhören::V,მოისმენს,тыңдау
1162,zuhören::V,მოისმენს,құлақ қою
1163,probieren::V,გასინჯავს,тату
1164,probieren::V,გასინჯავს,дәм тату
1165,riechen::V,ყნოსავს,иіскеу
1166,fühlen::V,გრძნობს,сезу
1167,fühlen::V,გრძნობს,сезіну
1168,scheinen::V,ეჩვენება,болып көріну
1169,zu sehen sein::V,მოჩანს,көріну
1170,vernehmen::V,გაიგებს,есту
1171,vernehmen::V,გაიგებს,есітіп қалу
1172,frieren::V,იყინება,тоңу
1173,frieren::V,იყინება,жаурау
1174,tun::V,აკეთებს,ету
1175,tun::V,აკეთებს,істеу
1176,können::V,შეიძლება,білу
1177,wollen::V,უნდა,қалау
1178,anfangen::V,დაიწყებს,бастау
1179,beenden::V,ამთავრებს,бітіру
1180,beenden::V,ამთავრებს,адақтау
1181,beenden::V,ამთავრებს,тамамдау
1182,beenden::V,ამთავრებს,аяқтап шығу
1183,aufhören::V,შეწყვეტს,доғару
1184,gelingen::V,მოახერხებს,жолы түсу
1185,geraten::V,გამოდის,калу
1186,öffnen::V,გახსნის,ашу
1187,öffnen::V,გახსნის,ашып қою
1188,schließen::V,ხურავს,жабу
1189,schließen::V,დაკეტავს,жабу
1190,stellen::V,დადგამს,қою
1191,stellen::V,დადგამს,қойдыру
1192,setzen::V,დასვამს,отырғызу
1193,legen::V,დადებს,салу
1194,legen::V,დადებს,калау
1195,berühren::V,შეახებს,тию
1196,berühren::V,მიაკარებს,тию
1197,verbinden::V,შეაერთებს,байлап алу
1198,verbinden::V,შეაერთებს,сабақтастыру
1199,bedecken::V,გადააფარებს,бүркеу
1200,aufhängen::V,დაკიდებს,ілу
1201,aufhängen::V,დაკიდებს,асып қою
1202,anzünden::V,დაანთებს,тұтату
1203,anzünden::V,მოუკიდებს,тұтату
1204,aufheben::V,აიღებს,көтеру
1205,aufheben::V,აიყვანს,көтеру
1206,zurücklassen::V,დატოვებს,қалдыру
1207,verlieren::V,დაკარგავს,жоғалту
1208,fallen lassen::V,გაუვარდება,құлатып алу
1209,fallen lassen::V,გაუვარდება,қолдан түсіріп алу
1210,machen::V,გააკეთებს,ету
1211,machen::V,გააკეთებს,жасау
1212,machen::V,გააკეთებს,жасап шығару
1213,machen::V,გამოიწვევს,ету
1214,machen::V,გამოიწვევს,жасау
1215,machen::V,გამოიწვევს,жасап шығару
1216,herstellen::V,დაამზადებს,жасап шығару
1217,bauen::V,ააშენებს,тұрғызу
1218,reparieren::V,შეაკეთებს,оңдау
1219,reparieren::V,გაარემონტებს,оңдау
1220,verbessern::V,გამოაკეთებს,дұрыстау
1221,verbessern::V,გააუმჯობესებს,дұрыстау
1222,ändern::V,შეცვლის,өзгерту
1223,graben::V,თხრის,үңгу
1224,beugen::V,ხრის,буғу
1225,biegen::V,გაღუნავს,ию
1226,biegen::V,გაღუნავს,майыстыру
1227,drehen::V,ატრიალებს,айналдыру
1228,wenden::V,მოაბრუნებს,екінші жағын айналдыру
1229,umdrehen::V,შეატრიალებს,бұру
1230,heben::V,ასწევს,көтеру
1231,hochheben::V,აიყვანს,жоғарылату
1232,hochheben::V,აიყვანს,көтеру
1233,ergreifen::V,სტაცებს,бас_салу
1234,ergreifen::V,სტაცებს,шап_беріп_ұстап_алу
1235,ergreifen::V,სტაცებს,шап_беру
1236,ergreifen::V,სტაცებს,шап_ете_түсу
1237,halten::V,უჭირავს,тұту
1238,halten::V,უჭირავს,ұстау
1239,drücken::V,დააწვება,басу
1240,schieben::V,მისწევს,итеру
1241,kratzen::V,მოფხანს,қыру
1242,lecken::V,ლოკავს,жалау
1243,beißen::V,უკბენს,қабу
1244,beißen::V,უკბენს,тістеу
1245,beißen::V,უკბენს,қауып алу
1246,abreißen::V,გლეჯს,үзу
1247,abreißen::V,მოწყვეტს,үзу
1248,abschneiden::V,გაჭრის,қырқу
1249,binden::V,შეკრავს,байланыстыру
1250,binden::V,შეკრავს,байлап_алу
1251,binden::V,შეკრავს,байластыру
1252,binden::V,შეკრავს,байлау
1253,binden::V,შეკრავს,буу
1254,binden::V,შეკრავს,матау
1255,binden::V,შეკრავს,сабақтастыру
1256,binden::V,შეკრავს,ұштастыру
1257,binden::V,გადააბამს,байланыстыру
1258,binden::V,გადააბამს,байлап_алу
1259,binden::V,გადააბამს,байластыру
1260,binden::V,გადააბამს,байлау
1261,binden::V,გადააბამს,буу
1262,binden::V,გადააბამს,матау
1263,binden::V,გადააბამს,сабақтастыру
1264,binden::V,გადააბამს,ұштастыру
1265,stecken::V,ჩაასობს,сұғу
1266,brechen::V,მოიტეხს,сындыру
1267,klopfen::V,აკაკუნებს,қағу
1268,hauen::V,ლეწავს,соғу
1269,kleben::V,წებავს,желімдеу
1270,kleben::V,დააწებებს,желімдеу
1271,reiben::V,დაზელს,үйкеу
1272,streichen::V,უსვამს,сүйкеу
1273,schleifen::V,ლესავს,егеу
1274,schleifen::V,ლესავს,қайрау
1275,schleifen::V,ლესავს,егеулеу
1276,schneiden::V,გაჭრის,кесу
1277,rütteln::V,არხევს,қозғау
1278,rütteln::V,არხევს,жұлмалау
1279,schütteln::V,არყევს,дірілдету
1280,schütteln::V,არყევს,селкілдету
1281,schütteln::V,ანძრევს,дірілдету
1282,schütteln::V,ანძრევს,селкілдету
1283,schwenken::V,აქნევს,бұлғау
1284,schwenken::V,აქნევს,сермеу
1285,schütten::V,ღვრის,құю
1286,schütten::V,დააქცევს,құю
1287,füllen::V,გაავსებს,толтыру
1288,einwickeln::V,შეახვევს,орау
1289,tragen::V,მიიტანს,алып жүру
1290,schleppen::V,მიათრევს,тарту
1291,ziehen::V,წევს,тарту
1292,ziehen::V,ათრევს,тарту
1293,aufbewahren::V,შეინახავს,сақтау
1294,werfen::V,ისვრის,лақтыру
1295,fangen::V,დაიჭერს,қармау
1296,fangen::V,დაიჭერს,қағып алу
1297,packen::V,სტაცებს,шап беру
1298,packen::V,სტაცებს,шап ете түсу
1299,packen::V,სტაცებს,шап беріп ұстап алу
1300,verstecken::V,მალავს,тығу
1301,verstecken::V,მალავს,жасыру
1302,teilen::V,დაყოფს,бөлу
1303,schicken::V,გაგზავნის,жіберу
1304,bringen::V,მოიტანს,әкелу
1305,bringen::V,მოიტანს,алып келу
1306,hinzufügen::V,დაამატებს,қосу
1307,hinzufügen::V,დაამატებს,үстеу
1308,bekommen::V,ამოიღებს,алу
1309,erhalten::V,იღებს,алмақ
1310,nehmen::V,აიღებს,алу
1311,nehmen::V,აიღებს,алмақ
1312,wählen::V,გადაარჩევს,таңдау
1313,auswählen::V,ამოარჩევს,екшеу
1314,auswählen::V,ამოარჩევს,саралау
1315,auswählen::V,ამოარჩევს,сұрыптау
1316,auswählen::V,ამოარჩევს,сайлап алу
1317,bewahren::V,ინარჩუნებს,сақтау
1318,behindern::V,აბრკოლებს,оралғы болу
1319,behindern::V,გააძნელებს,оралғы болу
1320,verderben::V,გააფუჭებს,бүлдіру
1321,beschädigen::V,დააზიანებს,бұзу
1322,zerbrechen::V,დაამტვრევს,уату
1323,zerreißen::V,გახევს,жырту
1324,zerstören::V,მოსპობს,қирату
1325,zerstören::V,მოსპობს,талқандау
1326,zerstören::V,დაანგრევს,қирату
1327,zerstören::V,დაანგრევს,талқандау
1328,verbrennen::V,დაწვავს,өртеу
1329,verbrennen::V,დაწვავს,жандыру
1330,verbrennen::V,დაწვავს,өртеп жіберу
1331,verbrennen::V,დაწვავს,жандырып жіберу
1332,geben::V,აძლევს,беру
1333,reichen::V,მიაწოდებს,беру
1334,schenken::V,აჩუქებს,тарту
1335,versprechen::V,აღუთქვამს,уәде беру
1336,wünschen::V,უსურვებს,тілеу
1337,loben::V,აქებს,мақтау
1338,loben::V,აქებს,дәріптеу
1339,loben::V,ამკობს,мақтау
1340,loben::V,ამკობს,дәріптеу
1341,küssen::V,აკოცებს,сүю
1342,wiegen::V,არხევს,тербеу
1343,zudecken::V,გადახურავს,бүркеу
1344,wecken::V,გააღვიძებს,ояту
1345,zeigen::V,დაანახვებს,көрсету
1346,führen::V,მიჰყავს,ерту
1347,führen::V,მიჰყავს,жетектеу
1348,lehren::V,ასწავლის,оқыту
1349,unterrichten::V,ასწავლის,оқыту
1350,aufziehen::V,აღზრდის,бағу
1351,leiten::V,აწარმოებს,басқару
1352,leiten::V,აწარმოებს,жетекшілік ету
1353,leiten::V,ხელმძღვანელობს,басқару
1354,leiten::V,ხელმძღვანელობს,жетекшілік ету
1355,antreiben::V,დააჩქარებს,асықтыру
1356,lassen::V,ა--ინებს,-ткізу
1357,lassen::V,ა--ინებს,мәжбүр ету
1358,einladen::V,მოიპატიჟებს,шақыру
1359,vereinigen::V,შეაერთებს,біріктіру
1360,vereinigen::V,შეაერთებს,біріктіріп қою
1361,besuchen::V,სანახავად მიდის,кіріп шығу
1362,besuchen::V,სანახავად მიდის,барып шығу
1363,treffen::V,შეხვდება,кездесу
1364,sich versammeln::V,შეიკრიბება,топталу
1365,spielen::V,ეთამაშება,ойнау
1366,singen::V,მღერის,сайрау
1367,tanzen::V,ცეკვავს,билеу
1368,sich trennen::V,მოშორდება,айрылысу
1369,verlassen::V,მიატოვებს,тастау
1370,retten::V,იხსნის,құтқару
1371,retten::V,გადაარჩენს,құтқару
1372,bewachen::V,დარაჯობს,күзету
1373,bewachen::V,უთვალთვალებს,күзету
1374,schützen::V,დაიფარავს,жақтау
1375,schützen::V,დაიფარავს,жақтасу
1376,verteidigen::V,დაიცავს,қорғау
1377,sich schlagen::V,იჩხუბებს,алысу
1378,schießen::V,ისვრის,ату
1379,siegen::V,გაიმარჯვებს,жеңу
1380,ärgern::V,აჯავრებს,ашуландыру
1381,schlagen::V,ცემს,ұру
