,Concept_ID,tr,te
700,wahr::A,gerçek,నిజమైన
701,alt::A,eski,ముసలి
702,neu::A,yeni,క్రొత్త
703,ehemalig::A,önceki,పూర్వపు
704,alt[Lebewesen]::A,yaşlı,ముసలి
705,jung::A,genç,పసి
706,arm::A,fakir,బీద
707,reich::A,zengin,ధనవంతుడైన
708,bekannt::A,bilinen,తెలిసిన
709,berühmt::A,ünlü,ప్రపిద్దికెక్కివ
710,berühmt::A,meşhur,ప్రపిద్దికెక్కివ
711,fremd::A,yabancı,అన్యమైన
712,verschieden::A,ayrı,భేదమైన
713,verschieden::A,farklı,భేదమైన
714,nah::A,yakın,దగ్గఱనున్న
715,nah::A,bitişik,దగ్గఱనున్న
716,fern::A,uzak,దూరమందున్న
717,linker::A,sol,ఎడమప్రక్కగ
718,rechter::A,sağ,కుడి
719,anderer::A,diğer,వేఱ్తెన
720,erster::A,ilk,మొదటి
721,erster::A,birinci,మొదటి
722,zweiter::A,ikinci,రెండన
723,dritter::A,üçüncü,మూడో
724,letzter::A,son,కడపటి
725,letzter::A,sonuncu,కడపటి
726,allein::ADV,yalnız,ఒంటిగా
727,allein::ADV,tek başına,ఒంటిగా
728,auf einmal::ADV,birden,హరాత్తుగ
729,zusammen::ADV,beraber,కలిసి
730,zusammen::ADV,birlikte,కలిసి
731,lange::ADV,çok,బహుకాలము
732,lange::ADV,uzun,బహుకాలము
733,plötzlich::ADV,ansızın,హరాత్తుగ
734,plötzlich::ADV,birdenbire,హరాత్తుగ
735,sofort::ADV,hemen,తక్షణము
736,sofort::ADV,derhal,తక్షణము
737,später::ADV,daha sonra,ఇటీవలి
738,jetzt::ADV,şimdi,ఇప్పుడు
739,heute::ADV,bugün,నేడు
740,morgen::ADV,yarın,ఱేపు
741,bald::ADV,yakında,శీఘ్రముగ
742,dann::ADV,sonra,అప్పుడు
743,gestern::ADV,dün,నిన్నటి దినము
744,einst::ADV,eskiden,పూర్వమొకప్పుడు
745,damals::ADV,o zamanlar,అప్పుడు
746,danach::ADV,sonradan,అప్పుడు
747,danach::ADV,ondan sonra,అప్పుడు
748,vorher::ADV,önce,ఎదుట
749,vorher::ADV,önceden,ఎదుట
750,zuerst::ADV,ilk önce,మొదటిలో
751,einmal::ADV,bir defa,ఒకసారి
752,manchmal::ADV,bazan,అప్పటప్పటికి
753,oft::ADV,sık sık,తఱచుగా
754,oft::ADV,çok defa,తఱచుగా
755,immer::ADV,daima,ఎల్లప్పుడు
756,immer::ADV,her zaman,ఎల్లప్పుడు
757,niemals::ADV,asla değil,ఎప్పుడునులేదు
758,niemals::ADV,hiçbir zaman,ఎప్పుడునులేదు
759,hier::ADV,burada,ఇక్కడ
760,hierhin::ADV,buraya,ఇక్కడకు
761,von hier::ADV,buradan,ఇక్కడనుండి
762,dort::ADV,orada,అక్కడ
763,dort::ADV,şurada,అక్కడ
764,dorthin::ADV,oraya,అక్కడికి
765,dorthin::ADV,şuraya,అక్కడికి
766,geradeaus::ADV,doğru,సూటిగా
767,vorwärts::ADV,ileri,ముందుకు
768,rückwärts::ADV,geri,వెనుకకు
769,zurück::ADV,geriye,వెనుకభాగము
770,unten::ADV,aşağıda,క్రింద
771,hinab::ADV,aşağıya,కిందికి
772,oben::ADV,yukarıda,మీద
773,hinauf::ADV,yukarı,పైకి
774,hinauf::ADV,yukarıya,పైకి
775,überall::ADV,her yerde,అంతటా
776,nicht::ADV,-mi-,కాదు
777,nicht::ADV,değil,కాదు
778,ein wenig::ADV,biraz,కొంచెము
779,kaum::ADV,dar,చాలిచాలక
780,kaum::ADV,hemen hemen değil,చాలిచాలక
781,sehr::ADV,pek,చాల
782,sehr::ADV,gayet,చాల
783,so::ADV,öyle,ఆలాగున
784,so::ADV,böyle,ఆలాగున
785,noch::ADV,hâlâ,ఇప్పటికిని
786,noch::ADV,henüz,ఇప్పటికిని
787,nur::ADV,ancak,మాత్రము
788,nur::ADV,yalnız,మాత్రము
789,schon::ADV,çoktan,ఇదివఱకే
790,wieder::ADV,tekrar,తిరిగి
791,wieder::ADV,yeniden,తిరిగి
792,vergebens::ADV,boşuna,నిష్ఫలముగా
793,vor::PRP,önünde,ముందు
794,hinter::PRP,arkasında,వెనుక
795,unter::PRP,altında,క్రింద
796,durch::PRP,sayesinde,ద్వారా
797,durch::PRP,ortasından,ద్వారా
798,neben::PRP,yanında,దగ్గెర
799,zwischen::PRP,arasında,మధ్య
800,wegen::PRP,dolayı,కారణంగా
801,dies::PRN,bu,ఇది
802,das::PRN,o,అది
803,das::PRN,şu,అది
804,alles::PRN,hepsi,సకలము
805,alles::PRN,her şey,సకలము
806,ich::PRN,ben,నేను
807,du::PRN,sen,నీవు
808,er::PRN,o,అతడు
809,wir::PRN,biz,మనము
810,ihr::PRN,siz,మీరు
811,sie::PRN,onlar,వారు
812,was::FPRN,ne,ఏమి
813,wer::FPRN,kim,ఎవడు
814,wo::FADV,nerede,ఎక్కడ
815,wohin::FADV,nereye,ఎందుకు
816,wie::FADV,nasıl,ఎట్టు
817,warum::FADV,neden,ఏల
818,wieviel::FNUM,kaç,ఎంత
819,wieviel::FNUM,ne kadar,ఎంత
820,eins::NUM,bir,ఒకటి
821,zwei::NUM,iki,రెండు
822,drei::NUM,üç,మూడు
823,vier::NUM,dört,నాలుగు
824,fünf::NUM,beş,అయిదు
825,sechs::NUM,altı,ఆఱు
826,sieben::NUM,yedi,ఏరు
827,acht::NUM,sekiz,ఎనిమదు
828,neun::NUM,dokuz,తొమ్మిది
829,zehn::NUM,on,పది
830,elf::NUM,on bir,పదునొకొండు
831,zwölf::NUM,on iki,పండ్రండు
832,zwanzig::NUM,yirmi,ఇరుపది
833,dreißig::NUM,otuz,ముప్పది
834,vierzig::NUM,kırk,నలువది
835,fünfzig::NUM,elli,ఏబది
836,sechzig::NUM,altmış,అరుపది
837,siebzig::NUM,yetmiş,డెబ్బది
838,achtzig::NUM,seksen,ఎనుబది
839,neunzig::NUM,doksan,తొంబది
840,hundert::NUM,yüz,నూఱు
841,tausend::NUM,bin,వేయి
842,und::CNJ,ve,మఱియు
843,und::CNJ,ile,మఱియు
844,oder::CNJ,ya,లేక
845,oder::CNJ,yahut,లేక
846,stehen::V,durmak,నిలుచు
847,sitzen::V,oturmak,కూర్చుండు
848,liegen::V,yatmak,పండుకొనుట
849,hängen::V,asılı olmak,వ్రేలాడదీయు
850,werden::V,olmak,అగు
851,werden::V,olunmak,అగు
852,passieren::V,olmak,సంభవించు
853,beginnen::V,başlamak,ఆరంభించు
854,enden::V,bitmek,తీరుట
855,enden::V,sona ermek,తీరుట
856,wechseln::V,değişmek,మార్చు
857,aufgehen[Sonne]::V,doğmak,ఉదయించు
858,untergehen[Sonne]::V,batmak,అస్తమించు
859,scheinen[Sonne]::V,parlamak,ప్రకాశించు
860,donnern::V,gök gürlemek,ఉరుముట
861,wehen::V,esmek,దురద్పప్టము
862,strömen::V,akmak,పారుట
863,fließen::V,akmak,ప్రవహించు
864,sich drehen::V,dönmek,తిరుగు
865,schwanken::V,sallanmak,ఆడించుట
866,schwingen::V,titremek,ఊగుట
867,fallen::V,düşmek,పడు
868,brennen::V,yanmak,కాలుట
869,rauchen::V,tütmek,పొగసుట
870,regnen::V,yağmak,కురిపించుట
871,gefrieren::V,donmak,గడ్డకట్టు
872,tauen::V,erimek,కరగు
873,schmelzen::V,erimek,కరగు
874,trocknen::V,kurumak,యెండుట
875,sieden::V,kaynamak,ఉడుకు
876,faulen::V,çürümek,క్రుళ్లు
877,verfaulen::V,çürümek,క్షిణించు
878,reißen::V,yırtılmak,చించు
879,versinken::V,batmak,మునుగు
880,vergehen::V,geçmek,సంభవించు
881,erscheinen::V,görünmek,కనబడు
882,verschwinden::V,kaybolmak,అదృశ్యమగు
883,sinken::V,inmek,ముణుగుట
884,abnehmen::V,azalmak,తగ్గు
885,zunehmen::V,artmak,పెరుగుట
886,zunehmen::V,çoğalmak,పెరుగుట
887,steigen::V,artmak,లేచు
888,steigen::V,yükselmek,లేచు
889,wachsen::V,büyümek,పెరుగు
890,wachsen::V,gelişmek,పెరుగు
891,glänzen::V,parlamak,ప్రకాశించు
892,funkeln::V,parıldamak,ప్రకాశించు
893,lärmen::V,gürültü yapmak,అరుచుట
894,läuten::V,çalmak,మేళవించుట
895,klingeln::V,zil çalmak,వాయించుట
896,klirren::V,şakırdamak,ఘంటానాదము
897,klirren::V,zangırdamak,ఘంటానాదము
898,brausen::V,köpürmek,గర్జించు
899,brausen::V,kükremek,గర్జించు
900,rauschen::V,fışırdamak,చటచటమనుట
901,klingen::V,tınlamak,ధ్వనించుట
902,bellen::V,havlamak,అఱచు
903,heulen::V,ulumak,కూయు
904,blasen::V,üflemek,దురద్పప్టము
905,pfeifen::V,düdük çalmak,ఈలవేయు
906,schreien::V,bağırmak,అఱచు
907,schreien::V,haykırmak,అఱచు
908,stöhnen::V,inlemek,మూలుగు
909,zittern::V,titremek,వణకు
910,leben::V,yaşamak,జీవించుట
911,leben::V,hayatta olmak,జీవించుట
912,geboren werden::V,doğmak,పుట్టుట
913,atmen::V,solunmak,ఉపిరి తీయు
914,atmen::V,nefes almak,ఉపిరి తీయు
915,trinken::V,içmek,త్రాగు
916,essen::V,yemek,తిను
917,schlucken::V,yutmak,మ్రింగు
918,müde werden::V,yorulmak,అలయు
919,einschlafen::V,uykuya dalmak,నిద్రించు
920,schlafen::V,uyumak,నిద్రురించు
921,aufwachen::V,uyanmak,మేలుకొను
922,aufstehen::V,kalkmak,లేచు
923,aufstehen::V,yataktan kalkmak,లేచు
924,sich erholen::V,dinlenmek,నడ్డి వాల్చు
925,krank werden::V,hastalanmak,జబ్బుపడు
926,krank sein::V,hasta olmak,జబ్బు చేయు
927,schmerzen::V,ağrımak,నొచ్చుట
928,husten::V,öksürmek,దగ్గుట
929,genesen::V,şifa bulmak,కుదురుట
930,sterben::V,ölmek,మరణించు
931,sterben::V,vefat etmek,మరణించు
932,umkommen::V,ölmek,నశించు
933,sich bewegen::V,hareket etmek,కదలు
934,sich rühren::V,kımıldanmak,కదలు
935,sich erheben::V,kalkmak,లేచు
936,sich erheben::V,ayağa kalkmak,లేచు
937,sich setzen::V,oturmak,కూర్చుణ్డు
938,hinfallen::V,yere düşmek,దొర్లు
939,laufen::V,yürümek,నడచు
940,schreiten::V,yürümek,అడుగుపెట్టుట
941,schreiten::V,adım atmak,అడుగుపెట్టుట
942,spazierengehen::V,gezmek,పచారు చేయు
943,spazierengehen::V,dolaşmak,పచారు చేయు
944,eilen::V,seğirtmek,తొందరపడు
945,sich beeilen::V,acele etmek,త్వరపెట్టు
946,sausen::V,hızla gitmek,విసరికొట్టు
947,rennen::V,koşmak,పరుగెత్తు
948,springen::V,atlamak,దుముకు
949,springen::V,sıçramak,దుముకు
950,klettern::V,tırmanmak,ఎక్కు
951,schaukeln::V,sallanmak,ఉయ్యాల ఊగు 
952,kriechen::V,sürünmek,ప్రాకు
953,schwimmen::V,yüzmek,ఈదు
954,tauchen::V,dalmak,మునుగు
955,rudern::V,kürek çekmek,తెడ్లతోఁగడపు
956,fahren::V,gitmek,నడపు
957,fliegen::V,uçmak,ఎగురు
958,gehen::V,gitmek,పోవు
959,weggehen::V,gitmek,బయలుదేరు
960,abfahren::V,kalkmak,విడిచిపోవు
961,anhalten::V,durmak,నిలుపు
962,hineingehen::V,içeri girmek,ప్రవేశించు
963,eintreten::V,girmek,ప్రవేశించు
964,kommen::V,gelmek,వచ్చు
965,ankommen::V,varmak,వచ్చి చేరు
966,zurückkommen::V,dönmek,తిరిగీవచ్చుట
967,bleiben::V,kalmak,ఉండు
968,warten::V,beklemek,కనిపెట్టు
969,erwarten::V,beklemek,నిరిక్షించు
970,suchen::V,aramak,వెదకు
971,finden::V,bulmak,కనుగొను
972,versuchen::V,denemek,ప్రయత్నించు
973,vorbereiten::V,hazırlamak,తయారుచేయు
974,lieben::V,sevmek,ప్రేమించు
975,mögen::V,beğenmek,ఇష్టపడు
976,lachen::V,gülmek,నవ్వు
977,rühren::V,dokunmak,గుండె తాకు
978,rühren::V,duygulandırmak,గుండె తాకు
979,weinen::V,ağlamak,వీడ్చు
980,schimpfen::V,küfretmek,గొణుగు
981,sich ärgern::V,kızmak,అలుగు
982,sich fürchten::V,korkmak,భయపడు
983,fürchten::V,korkmak,భయపడు
984,fliehen::V,kaçmak,పాఱిపోపు
985,flüchten::V,kaçmak,తప్పించుకొను
986,sehen::V,görmek,చూచు
987,anschauen::V,seyretmek,చూచు
988,ansehen::V,bakmak,కాచియుండు
989,hören::V,duymak,విను
990,hören::V,işitmek,విను
991,zuhören::V,dinlemek,విను
992,probieren::V,denemek,చవిచూచుట
993,probieren::V,tadına bakmak,చవిచూచుట
994,riechen::V,kokusunu almak,వాసనచూచు
995,fühlen::V,duymak,స్పర్శించుట
996,fühlen::V,hissetmek,స్పర్శించుట
997,scheinen::V,görünmek,కనబడు
998,zu sehen sein::V,görünmek,చూవు
999,vernehmen::V,haber almak,విను
1000,frieren::V,üşümek,చలికి వడకు
1001,tun::V,etmek,చేయు
1002,tun::V,yapmak,చేయు
1003,können::V,bilmek,గల
1004,wollen::V,istemek,కోరు
1005,anfangen::V,başlamak,ఆరంభించు
1006,beenden::V,bitirmek,ముగించు
1007,aufhören::V,bitmek,నిలుపు
1008,gelingen::V,başarmak,గెలుపాందు
1009,geraten::V,düşmek,వెలువడు
1010,öffnen::V,açmak,తెఱచు
1011,schließen::V,kapamak,మూయు
1012,stellen::V,koymak,ఉంచు
1013,setzen::V,koymak,ఉంచు
1014,setzen::V,oturtmak,ఉంచు
1015,legen::V,koymak,పెట్టు
1016,legen::V,yatırmak,పెట్టు
1017,berühren::V,dokunmak,తాకు
1018,verbinden::V,bağlamak,చేర్చుట
1019,verbinden::V,birleştirmek,చేర్చుట
1020,bedecken::V,örtmek,మూయు
1021,bedecken::V,kaplamak,మూయు
1022,aufhängen::V,asmak,వ్రేలాడదీయు
1023,anzünden::V,yakmak,వెలిగించు
1024,anzünden::V,ateşlemek,వెలిగించు
1025,aufheben::V,kaldırmak,సేకరించు
1026,zurücklassen::V,geride bırakmak,విడుచు
1027,verlieren::V,yitirmek,పోగొట్టుకొను
1028,verlieren::V,kaybetmek,పోగొట్టుకొను
1029,fallen lassen::V,düşürmek,జాఱవిడుచు
1030,machen::V,yapmak,చేయు
1031,herstellen::V,yapmak,ఉత్పత్తిచేయు
1032,herstellen::V,imal etmek,ఉత్పత్తిచేయు
1033,bauen::V,kurmak,నిర్మించు
1034,bauen::V,inşa etmek,నిర్మించు
1035,reparieren::V,onarmak,సరిచేయు
1036,reparieren::V,tamir etmek,సరిచేయు
1037,verbessern::V,düzeltmek,వృద్ధి చేయు
1038,ändern::V,değiştirmek,మార్చు
1039,graben::V,kazmak,త్రవ్వు
1040,beugen::V,eğmek,వంచు
1041,biegen::V,bükmek,వంచు
1042,drehen::V,çevirmek,నూలువడుకు
1043,drehen::V,döndürmek,నూలువడుకు
1044,wenden::V,çevirmek,త్రిప్పు
1045,umdrehen::V,çevirmek,త్రిప్పు
1046,heben::V,kaldırmak,ఎత్తు
1047,hochheben::V,yukarı kaldırmak,ఎత్తు
1048,ergreifen::V,tutmak,వశపఱచుకొను
1049,ergreifen::V,yakalamak,వశపఱచుకొను
1050,halten::V,tutmak,ఉంచు
1051,drücken::V,sıkmak,అణచు
1052,schieben::V,itmek,నొక్కు
1053,schieben::V,sürmek,నొక్కు
1054,kratzen::V,kaşımak,గోకు
1055,lecken::V,yalamak,నాకు
1056,beißen::V,ısırmak,కఱచు
1057,abreißen::V,koparmak,తెగతెంచు
1058,abschneiden::V,keserek ayırmak,తెగకొట్టు
1059,binden::V,bağlamak,కట్టు
1060,stecken::V,sokmak,తగులుకొనివుండుట
1061,brechen::V,kırmak,పగులగొట్టు
1062,klopfen::V,çalmak,కొట్టు
1063,hauen::V,vurmak,కొట్టు
1064,kleben::V,yapıştırmak,అంటుకొను
1065,reiben::V,ovmak,రాచు
1066,reiben::V,sürtmek,రాచు
1067,streichen::V,sürmek,వ్యాపింపజేయు
1068,schleifen::V,bilemek,రాచు
1069,schneiden::V,kesmek,కోయు
1070,rütteln::V,sallamak,కుదిలించుట
1071,schütteln::V,sarsmak,కదల్చు
1072,schütteln::V,çalkamak,కదల్చు
1073,schwenken::V,sallamak,ఊచుట
1074,schütten::V,dökmek,పోయు
1075,schütten::V,akıtmak,పోయు
1076,füllen::V,doldurmak,నింపు
1077,einwickeln::V,sarmak,చుట్టు
1078,tragen::V,taşımak,మోయు
1079,schleppen::V,sürüklemek,ఈడ్చు
1080,ziehen::V,çekmek,ఈడ్చు
1081,aufbewahren::V,saklamak,కాపాడు
1082,werfen::V,atmak,విసరు
1083,fangen::V,tutmak,పట్టుకొను
1084,fangen::V,yakalamak,పట్టుకొను
1085,packen::V,tutmak,పట్టుకొను
1086,packen::V,yakalamak,పట్టుకొను
1087,verstecken::V,saklamak,దాచు
1088,teilen::V,bölmek,భాగించు
1089,teilen::V,ayırmak,భాగించు
1090,schicken::V,yollamak,పంపు
1091,schicken::V,göndermek,పంపు
1092,bringen::V,getirmek,తెచ్చు
1093,hinzufügen::V,katmak,చేర్చు
1094,hinzufügen::V,eklemek,చేర్చు
1095,bekommen::V,almak,సంపాదించు
1096,bekommen::V,eline geçmek,సంపాదించు
1097,erhalten::V,almak,పుచ్చుకొను
1098,nehmen::V,almak,తీసికొను
1099,wählen::V,seçmek,ఇష్టపడు
1100,auswählen::V,seçmek,ఏరుకొను
1101,auswählen::V,ayırmak,ఏరుకొను
1102,bewahren::V,korumak,భద్రపఱుచు
1103,behindern::V,engellemek,అడ్డగించుట
1104,verderben::V,bozmak,చెఱచు
1105,beschädigen::V,zedelemek,చెరుపుట
1106,beschädigen::V,ziyan vermek,చెరుపుట
1107,zerbrechen::V,kırmak,పగులగొట్టు
1108,zerreißen::V,yırtmak,చించు
1109,zerstören::V,yıkmak,వాశనము చేయు
1110,zerstören::V,tahrip etmek,వాశనము చేయు
1111,verbrennen::V,yakmak,కాల్చు
1112,geben::V,vermek,ఇచ్చు
1113,reichen::V,uzatmak,అందుకొనుట
1114,schenken::V,hediye etmek,అర్పించు
1115,versprechen::V,vaat etmek,వాగ్దత్తము చేయు
1116,wünschen::V,kutlamak,కోరు
1117,loben::V,övmek,స్తుతించు
1118,küssen::V,öpmek,ముద్దుపెట్టుకొను
1119,wiegen::V,sallamak,ఊచుట
1120,zudecken::V,örtmek,మూయు
1121,wecken::V,uyandırmak,నిద్రపలేపుట
1122,zeigen::V,göstermek,చూవు
1123,führen::V,gezdirmek,దారిచూపు
1124,führen::V,yol göstermek,దారిచూపు
1125,lehren::V,okutmak,బోధించు
1126,lehren::V,öğretmek,బోధించు
1127,unterrichten::V,öğretmek,నేర్పు
1128,aufziehen::V,yetiştirmek,పెంచు
1129,leiten::V,yönetmek,తీసుకపోవుట
1130,leiten::V,idare etmek,తీసుకపోవుట
1131,antreiben::V,teşvik etmek,ప్రేరేపించు
1132,lassen::V,-tırmak,అనుమతించు
1133,einladen::V,davet etmek,ఆహ్వానించు
1134,vereinigen::V,birleştirmek,కూడుట
1135,besuchen::V,uğramak,పోయి చూచు
1136,besuchen::V,ziyaret etmek,పోయి చూచు
1137,besuchen::V,görmeye gitmek,పోయి చూచు
1138,treffen::V,rastlamak,కలియు
1139,treffen::V,isabet etmek,కలియు
1140,sich versammeln::V,toplanmak,కూర్చు
1141,spielen::V,oynamak,ఆట లాడు
1142,singen::V,söylemek,పాడు
1143,singen::V,şarkı söylemek,పాడు
1144,tanzen::V,oynamak,నృత్యముచేయు
1145,tanzen::V,dans etmek,నృత్యముచేయు
1146,sich trennen::V,ayrılmak,ఎడబాయుట
1147,verlassen::V,bırakmak,విడుచు
1148,verlassen::V,terk etmek,విడుచు
1149,retten::V,kurtarmak,తప్పించుట
1150,bewachen::V,gözetmek,కాపాడు
1151,schützen::V,korumak,రక్షించు
1152,verteidigen::V,savunmak,రక్షించు
1153,sich schlagen::V,dövüşmek,జగడమాడు
1154,schießen::V,ateş etmek,కాల్చు
1155,siegen::V,yenmek,గెలుచు
1156,ärgern::V,kızdırmak,పీడించుట
1157,schlagen::V,dövmek,కొట్టు
1158,treten::V,tepmek,తన్ను
1159,stechen::V,sokmak,కుట్టు
1160,stechen::V,batırmak,కుట్టు
1161,stoßen::V,itmek,గెంటు
1162,stehlen::V,çalmak,దొంగిలించు
1163,stören::V,bozmak,కలతపఱచు
1164,stören::V,etkilemek,కలతపఱచు
1165,belästigen::V,rahatsız etmek,పీడించు
1166,verbergen::V,saklamak,దాచు
1167,täuschen::V,aldatmak,మోసము చేయు
1168,betrügen::V,aldatmak,మోసపుచ్చు
1169,betrügen::V,dolandırmak,మోసపుచ్చు
1170,töten::V,öldürmek,చంపు
1171,wohnen::V,oturmak,నివసించు
1172,arbeiten::V,çalışmak,పనిచేయు
1173,sammeln::V,toplamak,ప్రోగుచేయు
1174,pflücken::V,koparmak,యేరుట
1175,jagen::V,avlanmak,వేటాడు
1176,fischen::V,balık tutmak,వెదకు
1177,fassen::V,tutmak,పట్టుకొమ
1178,fassen::V,yakalamak,పట్టుకొమ
1179,hüten::V,otlatmak,మందచేరుట
1180,treiben::V,gütmek,నడపు
1181,anbinden::V,bağlamak,కట్టు
1182,füttern::V,beslemek,భోజనము పెట్టు
1183,melken::V,sağmak,పాలు పితుకు
1184,hacken::V,yarmak,నఱకు
1185,gießen::V,sulamak,నీళ్ళుకట్టుట
1186,reifen::V,olgunlaşmak,పండుట
1187,zubereiten::V,hazırlamak,వండు
1188,kochen::V,pişirmek,వండు
1189,kochen::V,kaynatmak,వండు
1190,backen::V,pişirmek,రొట్టెకాల్చు
1191,backen::V,fırında pişirmek,రొట్టెకాల్చు
1192,braten::V,kızartmak,వేపు
1193,umrühren::V,karıştırmak,కదులుట
1194,stricken::V,örmek,అల్లు
1195,nähen::V,dikmek,కుట్టు
1196,färben::V,boyamak,రంగు వేయు
1197,reinigen::V,temizlemek,శుభ్రము చేయు
1198,waschen::V,yıkamak,కడుగు
1199,abwischen::V,silmek,తుడుచు
1200,spülen::V,çalkamak,నీటిలో జడించు
1201,fegen::V,süpürmek,ఊడ్చు
1202,kehren::V,süpürmek,ఊడ్చు
1203,baden::V,yıkanmak,స్నానము చేయు
1204,baden::V,banyo yapmak,స్నానము చేయు
1205,sich waschen::V,yıkanmak,కడుగు
1206,ausziehen::V,çıkarmak,విప్పు
1207,anziehen::V,giymek,ధరించు
1208,sich anziehen::V,giyinmek,బట్టలు వేసుకొను
1209,sich anziehen::V,giyinmek,తొడుగుకొను
1210,kämmen::V,taramak,దువ్వుట
1211,schmücken::V,süslemek,అలంకరించు
1212,sagen::V,demek,చెప్పు
1213,sagen::V,söylemek,చెప్పు
1214,sprechen::V,konuşmak,చెప్పు
1215,reden::V,konuşmak,మాటలాడు
1216,sich unterhalten::V,sohbet etmek,ముచ్చటలాడు
1217,fragen::V,sormak,ప్రశ్నించు
1218,bitten::V,dilemek,కోరు
1219,bitten::V,rica etmek,కోరు
1220,erzählen::V,bahsetmek,చెప్పు
1221,erzählen::V,hikâye etmek,చెప్పు
1222,mitteilen::V,bildirmek,తెలియజేయు
1223,nennen::V,adlandırmak,పేరు వెట్టు
1224,rufen::V,çağırmak,పిలుచు
1225,prahlen::V,övünmek,జల్లి
1226,übersetzen::V,çevirmek,తర్జుమాచేయు
1227,übersetzen::V,tercüme etmek,తర్జుమాచేయు
1228,denken::V,düşünmek,ఆలోచించు
1229,glauben::V,inanmak,నమ్ము
1230,glauben::V,zannetmek,నమ్ము
1231,bemerken::V,farkına varmak,గుర్తించు
1232,erkennen::V,tanımak,గుర్తించు
1233,begreifen::V,anlamak,గ్రహించు
1234,begreifen::V,kavramak,గ్రహించు
1235,verstehen::V,duymak,గ్రహించు
1236,verstehen::V,anlamak,గ్రహించు
1237,lernen::V,öğrenmek,నేర్చు కొను
1238,wissen::V,bilmek,తెలిసికొను
1239,sich erinnern an::V,hatırlamak,జ్ఞాపకముంచుకొను
1240,vergessen::V,unutmak,మఱచిపోవు
1241,messen::V,ölçmek,కొలుచుట
1242,zählen::V,saymak,లెక్కపెట్టు
1243,rechnen::V,hesap etmek,లెక్కపెట్టు
1244,lesen::V,okumak,చదువు
1245,malen::V,resmini yapmak,పూనుట
1246,zeichnen::V,çizmek,వ్రాసుట
1247,schreiben::V,yazmak,వ్రాయు
1248,besitzen::V,haiz olmak,కలిగియుండు
1249,besitzen::V,sahip olmak,కలిగియుండు
1250,kaufen::V,almak,కొను
1251,verkaufen::V,satmak,అమ్ము
1252,bezahlen::V,ödemek,చెల్లించు
1253,zahlen::V,ödemek,చెల్లించు
1254,beherrschen::V,hâkim olmak,ఏలు
1255,ertragen::V,dayanmak,భరించు
1256,ertragen::V,katlanmak,భరించు
