,Concept_ID,av,ta
640,jetzt::ADV,гьанже,இப்பொழது
641,heute::ADV,жакъа,இன்று
642,morgen::ADV,метер,நாளைக்கு
643,bald::ADV,гьабсагӏаталъ,சீக்கிரம்
644,dann::ADV,цинги,அப்பொழுது
645,gestern::ADV,сон,நேற்று
646,einst::ADV,цин,ஒரே முறை
647,damals::ADV,гьебмехалъ,அப்பொழுது
648,damals::ADV,гьебмехалда,அப்பொழுது
649,danach::ADV,цинги,பிற்பாடு
650,danach::ADV,хадуса,பிற்பாடு
651,vorher::ADV,цебе,முன்பாக
652,zuerst::ADV,тӏоцебе,முதலில்
653,einmal::ADV,цинцӏул,ஒரே முறை
654,einmal::ADV,цихӏин,ஒரே முறை
655,einmal::ADV,цоцӏул,ஒரே முறை
656,manchmal::ADV,олоцӏул,சில நேரங்களில்
657,oft::ADV,гӏемерго,அடிக்கடி
658,immer::ADV,кидаго,எப்பொழுதும்
659,niemals::ADV,киданиги,ஒருபோதும் இல்லை
660,hier::ADV,аниб,இங்கே
661,hierhin::ADV,анибехун,இவ்விடத்திற்கு
662,von hier::ADV,гьаниса,இனி
663,dort::ADV,гьениб,அங்கே
664,dorthin::ADV,гьадаба,அவ்விடத்திற்கு
665,geradeaus::ADV,битӏутӏа,முன்னாலிருக்கும்
666,vorwärts::ADV,цебехун,முன்புறமாக
667,rückwärts::ADV,нахъ-нахъ,பின்னோக்கி
668,zurück::ADV,нахъе,பின்பக்கம்
669,unten::ADV,ахакь,கீழாக
670,unten::ADV,гъоркь,கீழாக
671,hinab::ADV,эхебе,கீழ் நோக்கி
672,oben::ADV,тӏад,மேலே
673,oben::ADV,тӏадехун,மேலே
674,hinauf::ADV,эхеде,மேலே
675,überall::ADV,кибго,எல்லா இடத்திலும்
676,ein wenig::ADV,дагьабго,கொஞ்சம்
677,kaum::ADV,хӏалалъ,அரிதாக
678,sehr::ADV,кутакалда,மிக்க
679,so::ADV,гьедин,மிகவும்
680,noch::ADV,жеги,இப்பொழுதும்
681,nur::ADV,гӏӣцӏго,மட்டும்
682,wieder::ADV,на́хъеги,மறுபடியும்
683,vergebens::ADV,чӏалгӏаде,வீண்
684,vor::PRP,цебе,முன்
685,hinter::PRP,хадуса,பின்பக்கம்
686,unter::PRP,ахакь,கீழே
687,unter::PRP,гъоркь,கீழே
688,neben::PRP,аскӏо,அடுத்து
689,zwischen::PRP,гьоркьоб,இடையில்
690,wegen::PRP,гьелда,ஏனெனில்
691,dies::PRN,гьаб,இது
692,dies::PRN,гьеб,இது
693,das::PRN,доб,அது
694,ich::PRN,дун,நான்
695,du::PRN,дуца,நீ
696,er::PRN,доб,அவன்
697,wir::PRN,ниж,நாம்
698,wir::PRN,ниж,நாங்கள்
699,ihr::PRN,нуж,நீங்கள்
700,sie::PRN,дол,அவர்கள்
701,sie::PRN,эл,அவர்கள்
702,was::FPRN,щиб,என்ன
703,wer::FPRN,щиб,யார்
704,wo::FADV,киб,எங்கே
705,wo::FADV,кибехун,எங்கே
706,wohin::FADV,кибехун,எதற்கு
707,wie::FADV,кин,எப்படி
708,warum::FADV,щай,ஏன்
709,wieviel::FNUM,кигӏан,எவ்வளவு
710,eins::NUM,цо,ஒன்று
711,zwei::NUM,кӏиго,இரண்டு
712,drei::NUM,лъабго,மூன்று
713,vier::NUM,ункъо,நான்கு
714,fünf::NUM,щуго,ஐந்து
715,sechs::NUM,анлъго,ஆறு
716,sieben::NUM,анкьго,ஏழு
717,acht::NUM,микьго,எட்டு
718,neun::NUM,ичӏго,ஒன்பது
719,zehn::NUM,анцӏго,பத்து
720,elf::NUM,анцӏила цо,பதினொன்று
721,zwölf::NUM,кӏиго-анцӏила,பன்னிரண்டு
722,zwanzig::NUM,къого,இருபது
723,dreißig::NUM,лъеберго,முப்பது
724,vierzig::NUM,кӏикъого,நாற்பது
725,fünfzig::NUM,кӏикъо́ялда анцӏго,ஐமபது
726,sechzig::NUM,лъабкъого,அறுபது
727,siebzig::NUM,лъабкъо́ялда анцӏго,எழுபது
728,achtzig::NUM,ункъого,எண்பது
729,neunzig::NUM,ункъоялда а́нцӏила,தொன்னூறு
730,hundert::NUM,нусго,நூறு
731,tausend::NUM,азарго,ஆயிரம்
732,und::CNJ,ва,மற்றும்
733,und::CNJ,-ги,மற்றும்
734,oder::CNJ,ялъуни,அல்லது
735,stehen::V,бахъунчӏезе,நில்
736,sitzen::V,гӏодов чӏезе,உட்கார்
737,liegen::V,бегизе,படு
738,hängen::V,базе,தொங்கச் செய்
739,werden::V,бахъине,ஆகு
740,passieren::V,лъугьине,நிகழ்
741,passieren::V,лъугьа-бахъине,நிகழ்
742,beginnen::V,байбихьизе,ஆரம்பி
743,enden::V,лъугӏизе,முடி
744,wechseln::V,хиса-басизе,மாற்று
745,wechseln::V,хисизе,மாற்று
746,aufgehen[Sonne]::V,баккизе,உயர எழு
747,untergehen[Sonne]::V,щинкӏизе,பொறுத்து
748,scheinen[Sonne]::V,къалъ-къалъизе,பிரகாசி
749,donnern::V,гъугъазе,இடி
750,wehen::V,пуйзе,வீசு
751,strömen::V,чвахизе,பாயதல்
752,fließen::V,чвахизе,நீரோட்டம் போக்கில் போ
753,sich drehen::V,сверизе,சுழல்
754,schwanken::V,хьвагӏезе,தள்ளாடு
755,schwanken::V,багъа-бачаризе,தள்ளாடு
756,schwingen::V,щвартӏезе,ஆடு
757,fallen::V,бортизе,விழு
758,brennen::V,рекӏине,எரி
759,rauchen::V,кӏкӏуй буризе,பகை பிடி
760,regnen::V,базе,மழை பெய்
761,gefrieren::V,гӏу́низе,உறைந்துவிடு
762,tauen::V,биаризе,உருகு
763,schmelzen::V,биине,உருகு
764,trocknen::V,бакъвазе,உலர்த்து
765,sieden::V,гьалдезе,கொதிக்க வை
766,faulen::V,махӏцине,அழுகச் செய்
767,verfaulen::V,туризе,அழுகச் செய்
768,reißen::V,бихъизе,திடீரென அறு
769,versinken::V,гъанкъизе,மூழ்கு
770,vergehen::V,базе,கடந்துசெல்
771,vergehen::V,бахъизе,கடந்துசெல்
772,vergehen::V,ине,கடந்துசெல்
773,erscheinen::V,баккизе,தோன்றச்
774,verschwinden::V,къине,மறைந்து போ
775,verschwinden::V,билизе,மறைந்து போ
776,sinken::V,гӏодо́бе ккезе,பதைவுறு
777,abnehmen::V,тӏаса камизе,குறை
778,zunehmen::V,гӏемерлъизе,உயர்த்து
779,steigen::V,бахине,உயர எழு
780,wachsen::V,кӏодолъизе,வளர்
781,glänzen::V,цӏвакизе,மிளிர்
782,funkeln::V,паркъезе,பிரகாசி
783,lärmen::V,хъудизе,கொம்பு
784,lärmen::V,чӏиргъдизе,கொம்பு
785,läuten::V,кьабизе,மணியொலியிசை
786,klingeln::V,кьабизе,மணி அடி
787,klirren::V,зваргъизе,கிலுங்கு
788,brausen::V,гьалаглъизе,இரைதல்
789,rauschen::V,шуршудизе,சலசலப்பு
790,klingen::V,бахъине,சிலம்புதல்
791,bellen::V,гъанчдезе,குரை
792,heulen::V,рурудизе,ஊளையிடு
793,blasen::V,гьохьизе,ஊது
794,pfeifen::V,гьещтӏезе,சீழ்க்கை எழப்பு
795,schreien::V,ахӏизе,கூச்சலிடு
796,schreien::V,ахӏдезе,கூச்சலிடு
797,stöhnen::V,зигардизе,வேதனை
798,zittern::V,дарран,நடுங்கு
799,zittern::V,гьаргьадизе,நடுங்கு
800,leben::V,бетӏербахъизе,உயிருடனிரு
801,geboren werden::V,лъугьине,பிற
802,atmen::V,хӏухьел биччазе,சுவாசி
803,trinken::V,гьекъезе,குடி
804,essen::V,квине,சாப்பிடு
805,essen::V,кваназе,சாப்பிடு
806,schlucken::V,кӏкӏвине,முழுங்கு
807,schlucken::V,къулчӏизе,முழுங்கு
808,müde werden::V,сваказе,கையயர்தல்
809,einschlafen::V,кьижизе,தூங்க
810,einschlafen::V,гъапуллъизе,தூங்க
811,schlafen::V,кьижизе,தூங்கு
812,aufwachen::V,бигьине,எழுப்பு
813,aufstehen::V,бахъине,எழுந்திரு
814,aufstehen::V,тӏадебахъине,எழுந்திரு
815,sich erholen::V,хьи бахъизе,இளைப்பாறு
816,sich erholen::V,хӏалхьи гьабизе,இளைப்பாறு
817,krank werden::V,унтизе,விழுதல்
818,krank sein::V,унтизе,நருக்கலாயிருக்க
819,schmerzen::V,унтизе,நோவுறு
820,husten::V,хъегӏизе,இருமு
821,genesen::V,лъилъизе,குணம் அடை
822,sterben::V,хвезе,மரணமடை
823,umkommen::V,гьалаглъизе,நசி
824,sich bewegen::V,багъаризе,நகர்த்து
825,sich bewegen::V,багъаргъизе,நகர்த்து
826,sich rühren::V,багъаризе,அசை
827,sich erheben::V,тӏадебахъине,எழுந்து நில்
828,sich erheben::V,бахъине,எழுந்து நில்
829,sich setzen::V,гӏодов чӏезе,உட்கார்
830,hinfallen::V,щапизе,விழு
831,laufen::V,хьвадизе,நட
832,schreiten::V,чӏезе,கவடுவைத்தல்
833,spazierengehen::V,тира-сверизе,உலவு
834,eilen::V,ракӏхӏалакине,விரைந்து
835,eilen::V,дуризе,விரைந்து
836,sich beeilen::V,дуризе,அவசரப்படுத்து
837,sich beeilen::V,гӏедегӏизе,அவசரப்படுத்து
838,sausen::V,тӏуризе,விரைந்து செல்
839,rennen::V,бекеризе,ஓடு
840,springen::V,кӏанцӏизе,குதி
841,klettern::V,хархадизе,ஏறு
842,schaukeln::V,гьерщезе,தள்ளாடு
843,kriechen::V,хъурщизе,மெதுவாக நடந்து செல்
844,schwimmen::V,лъедезе,நீந்து
845,tauchen::V,букъардизе,மூழ்கி நீச்சலடி
846,rudern::V,хазе,துடுப்புப் போடு
847,fahren::V,ине,ஓட்டு
848,fliegen::V,боржине,பற
849,gehen::V,ине,போ
850,weggehen::V,ине,விலகிச் செல்
851,abfahren::V,къокъине,புறப்பட்டுச் செல்
852,anhalten::V,чӏезе,நின்றுவிடு
853,anhalten::V,тархъизе,நின்றுவிடு
854,anhalten::V,лъалхъизе,நின்றுவிடு
855,hineingehen::V,тӏаделъугьине,மறையச் செய்
856,eintreten::V,лъугьине,நுழை
857,kommen::V,бачӏине,வா
858,ankommen::V,щвезе,வநது சேர்
859,ankommen::V,тӏадебачӏине,வநது சேர்
860,zurückkommen::V,тадбуссине,திரும்பி வா
861,zurückkommen::V,тӏадбуссине,திரும்பி வா
862,bleiben::V,чӏезе,இரு
863,bleiben::V,хутӏизе,இரு
864,warten::V,чӏезе,தாமதி
865,erwarten::V,балагьизе,எதிர்நோக்கு
866,suchen::V,балагьизе,தேடு
867,finden::V,батизе,கண்டுபிடி
868,versuchen::V,хӏалбихьизе,முயற்சி செய்
869,vorbereiten::V,хӏадурлъизабизе,ஆயத்தம் செய்
870,lieben::V,балай бегьизе,அன்பு செலுத்து
871,mögen::V,бокьизе,விரும்பு
872,lachen::V,белъизе,சிரி
873,weinen::V,гӏодизе,அழு
874,schimpfen::V,гъанчдезе,சாபமிடு
875,sich ärgern::V,вагъизе,கோப்பபடு
876,sich ärgern::V,ццида́хине,கோப்பபடு
877,sich fürchten::V,хӏинкъизе,பயப்படு
878,fürchten::V,беркъазе,பயப்படுத்து
879,fürchten::V,хӏинкъа-къазе,பயப்படுத்து
880,fliehen::V,лъутизе,ஓடு
881,flüchten::V,лъутизе,தப்பிவிடு
882,sehen::V,бихьизе,பார்
883,anschauen::V,бертӏамизе,கூர்ந்து கவனி
884,anschauen::V,балагьизе,கூர்ந்து கவனி
885,ansehen::V,бала-гъалагьизе,கவனி
886,hören::V,рагӏизе,கேள்
887,zuhören::V,гӏенеккизе,சுவைத்துப் பார்
888,probieren::V,кӏалдиб хъва́зе,ருசி
889,probieren::V,чӏамизе,ருசி
890,riechen::V,су́нтӏизе,முகர்ந்து பார்
891,fühlen::V,чӏвазе,தொட்டுணர்
892,zu sehen sein::V,бихьизе,தோன்றுதல்
893,vernehmen::V,рагӏизе,கேள்
894,frieren::V,цӏорозе,குதுகுதுகு
895,tun::V,гьабизе,செய்
896,können::V,кӏвезе,இயல்வது
897,können::V,лъазе,இயல்வது
898,wollen::V,бокьизе,விரும்பு
899,anfangen::V,байбихьизе,தொடங்கு
900,beenden::V,тӏубазабизе,முடி
901,beenden::V,лъугӏизабизе,முடி
902,aufhören::V,бахъизе,நிறுத்து
903,gelingen::V,бахъизе,வெற்றி
904,geraten::V,бахъизе,ஏற்படுத்து
905,öffnen::V,рагьизе,திற
906,schließen::V,къазе,மூடு
907,stellen::V,чӏвазе,வை
908,setzen::V,рекӏинабизе,வை
909,setzen::V,гӏодор чӏезаризе,வை
910,legen::V,лъезе,பரப்பி வை
911,berühren::V,хъвазе,பதி
912,verbinden::V,хьухьине,சேர்
913,verbinden::V,бухьине,சேர்
914,bedecken::V,кквезе,உறைபோடு
915,aufhängen::V,базе,தொங்கவிடு
916,anzünden::V,бакизе,எரியூட்டு
917,anzünden::V,рекӏинабизе,எரியூட்டு
918,zurücklassen::V,тезе,விட்டுச் செல்
919,verlieren::V,билизабизе,இழ
920,fallen lassen::V,бортизабизе,அளவில் குறைவு
921,machen::V,гьабизе,தயார்செய்
922,herstellen::V,гьабизе,உற்பத்தி செய்
923,herstellen::V,хӏадурлъизабизе,உற்பத்தி செய்
924,bauen::V,базе,கட்டு
925,bauen::V,гьабизе,கட்டு
926,reparieren::V,къачӏазе,பழுது பார்
927,verbessern::V,лъикӏлъизабизе,மேம்படுத்து
928,ändern::V,хисизабизе,மாற்றி அமை
929,graben::V,бухъизе,குழி வெட்டு
930,beugen::V,хьетӏизабизе,வனை
931,biegen::V,гьетӏизабизе,வனை
932,drehen::V,тиризабизе,சுழல்
933,drehen::V,свердизабизе,சுழல்
934,wenden::V,бегизе,குடைகவிழு
935,umdrehen::V,бегизе,சுற்றும் முற்றும் பார்
936,umdrehen::V,бега-битӏизе,சுற்றும் முற்றும் பார்
937,heben::V,борхизе,தூக்கு
938,hochheben::V,борхалъизабизе,தூக்கு
939,hochheben::V,борхизе,தூக்கு
940,ergreifen::V,кквезе,பறி
941,halten::V,кквезе,பிடித்துக் கொள்
942,drücken::V,къазе,அழுத்து
943,drücken::V,къанцӏу́зе,அழுத்து
944,drücken::V,къвал ба́зе,அழுத்து
945,schieben::V,хъилдизе,தள்ளு
946,kratzen::V,хачазе,கீறு
947,lecken::V,чӏикӏизе,நக்கு
948,beißen::V,хӏанчӏизе,கடி
949,beißen::V,хӏанчӏизабизе,கடி
950,abreißen::V,тӏезе,கிழி
951,abreißen::V,тӏезабизе,கிழி
952,abschneiden::V,къотӏизе,வெட்டி எடு
953,binden::V,бухьине,கட்டு
954,stecken::V,къазабизе,பதிய வை
955,brechen::V,бекизе,உடை
956,klopfen::V,дванкезе,தட்டு
957,hauen::V,базе,அடி
958,kleben::V,бацӏцӏине,ஒட்டு
959,reiben::V,хачазе,தேய்
960,streichen::V,бахине,பரவச்செய்
961,streichen::V,жужазе,பரவச்செய்
962,schleifen::V,лъухьизе,அரை
963,schneiden::V,къотӏизе,துண்டாக்கு
964,rütteln::V,багъа-бачаризабизе,மெல்ல தள்ளு
965,schütteln::V,кӏобокӏизе,குலுக்கு
966,schwenken::V,гьесадизе,ஊஞ்சலாடு
967,schwenken::V,хьвагӏезабизе,ஊஞ்சலாடு
968,schütten::V,тӏезе,ஊற்று
969,füllen::V,цӏезабизе,நிரப்பு
970,einwickeln::V,жемизе,சுற்று
971,tragen::V,баччизе,எடுத்துச் செல்
972,schleppen::V,бехъерхъизе,இழுத்துச் செல்
973,ziehen::V,цӏазе,இழு
974,aufbewahren::V,цӏунизе,வைத்துக் கொள்
975,werfen::V,рехизе,வீசி எறி
976,fangen::V,кквезе,பிடி
977,packen::V,кквезе,பிடித்துக்கொள்
978,verstecken::V,бахчизе,மறை
979,teilen::V,бикьизе,பாகங்களாகப் பிரி
980,schicken::V,битӏизе,அனுப்பு
981,bringen::V,баччизе,கொண்டு வா
982,hinzufügen::V,жубазе,சேர்
983,bekommen::V,щвезе,பெறு
984,erhalten::V,щвезе,பெறு
985,erhalten::V,босизе,பெறு
986,nehmen::V,босизе,எடு
987,wählen::V,бищизе,தேர்ந்தெடு
988,auswählen::V,тӏасабищизе,தேர்ல்தெடு
989,bewahren::V,цӏунизе,கெடாது பேணு
990,behindern::V,квекӏен гьабизе,தடங்கல் செய்
991,verderben::V,хвезабизе,நாசமாக்கு
992,beschädigen::V,галгъазабизе,சேதப்படுத்து
993,zerbrechen::V,щущазабизе,உடை
994,zerreißen::V,бихъизе,கிழி
995,zerstören::V,биххизабизе,அழி
996,verbrennen::V,бухӏизе,எரியூட்டு
997,geben::V,кьезе,கொடு
998,reichen::V,кьезе,வழங்கு
999,schenken::V,кьезе,மொயத்தல்
1000,versprechen::V,назру гьабизе,உறுதியளி
1001,wünschen::V,бокьизе,ஆசைப்படு
1002,loben::V,беццизе,புகழ்ச்சி கூறு
1003,loben::V,бецца-бекъизе,புகழ்ச்சி கூறு
1004,küssen::V,баизе,முத்தமிடு
1005,wiegen::V,чӏучӏадизабизе,ஆட்டுத்தல்
1006,zudecken::V,тӏадбигъине,உறைபோடு
1007,wecken::V,бигьинабизе,எழுப்பு
1008,zeigen::V,бихьизабизе,காட்டு
1009,führen::V,бачине,வழிகாட்டி
1010,lehren::V,малъизе,சொல்லிக் கொடு
1011,lehren::V,цӏализабизе,சொல்லிக் கொடு
1012,unterrichten::V,цӏализабизе,அறிவுரை கூறு
1013,aufziehen::V,гӏезабизе,வளர்
1014,leiten::V,нухмалъи гьабизе,அழைத்துச் செல்
1015,antreiben::V,гӏедегӏизабизе,தூண்டு
1016,einladen::V,ахӏизе,அழை
1017,einladen::V,тӏадеахӏизе,அழை
1018,vereinigen::V,цолъизабизе,ஒன்றாகச் சேர்
1019,besuchen::V,баккизе,வருகை புரி
1020,besuchen::V,хьвадизе,வருகை புரி
1021,treffen::V,дандчӏвазе,சந்தி
1022,sich versammeln::V,данделъизе,தொகுப்பு
1023,sich versammeln::V,бакӏаризе,தொகுப்பு
1024,spielen::V,басандизе,விளையாடு
1025,singen::V,ахӏизе,பாடு
1026,tanzen::V,кьурдизе,நடனமாடு
1027,sich trennen::V,батӏалъизе,தனிப்படடுத்து
1028,verlassen::V,тезе,கைவிடு
1029,verlassen::V,рехунтезе,கைவிடு
1030,retten::V,хвасар гьабизе,காப்பாற்று
1031,retten::V,хвасарлъизабизе,காப்பாற்று
1032,bewachen::V,цӏунизе,காவல் செய்
1033,schützen::V,цӏунизе,பாதுகாப்பு செய்
1034,verteidigen::V,цӏунизе,எதிர்த்து நில்
1035,sich schlagen::V,багъизе,பூசலிடு
1036,schießen::V,речӏчӏизе,சுட்டுக் கொல்
1037,siegen::V,бергьине,வெற்றி பெறு
1038,ärgern::V,вагъизавизе,எரிச்சலூட்டு
1039,schlagen::V,кьабизе,அடி
1040,treten::V,мал тункизе,உதை
1041,stechen::V,къазабизе,கொட்டு
1042,stoßen::V,тункизе,நெருக்கு
1043,stoßen::V,хъилдизе,நெருக்கு
1044,stehlen::V,щинкӏизабизе,திருடு
1045,stören::V,квекӏен гьабизе,தொல்லைகொடு
1046,stören::V,татубахъи гьабизе,தொல்லைகொடு
1047,belästigen::V,рахӏатхвезабизе,தொல்லை கொடு
1048,verbergen::V,бахчизе,மறை
1049,verbergen::V,балъго тезе,மறை
1050,täuschen::V,божуда рекӏкӏ гьабизе,ஏமாற்று
1051,täuschen::V,гуккизе,ஏமாற்று
1052,betrügen::V,хӏилла гьабизе,ஏமாற்று
1053,betrügen::V,сандирахълъи гьабизе,ஏமாற்று
1054,töten::V,чӏвазе,கொல்
1055,wohnen::V,яшав гьабизе,தங்கியிரு
1056,arbeiten::V,хӏалтӏизе,வேலை செய்
1057,sammeln::V,бакӏаризе,ஒன்றுசேர்
1058,pflücken::V,бетӏизе,கொய்து எடு
1059,jagen::V,чан гьабизе,வேட்டையாடு
1060,fischen::V,ччугӏа кквезе,மீன் பிடி
1061,fassen::V,кквезе,பிடி
1062,hüten::V,кваназабизе,காவல் செய்
1063,treiben::V,гъезе,ஓட்டு
1064,anbinden::V,бухьине,கட்டு
1065,füttern::V,кваназабизе,உணவளி
1066,melken::V,бечӏчӏизе,பால் கற
1067,hacken::V,чӏвазе,வெட்டி எடு
1068,gießen::V,лъалъазе,நீர்ப் பாய்ச்சு
1069,reifen::V,барщизе,பழு
1070,zubereiten::V,бежа-белъине,சமையல் செய்
1071,kochen::V,белъине,வேகவை
1072,backen::V,базе,வெப்பத்தில் வாட்டு
1073,braten::V,бежизе,பொரியச் செய்
1074,umrühren::V,багъаризе,கலக்கு
1075,stricken::V,хьухьине,பின்னியிழை
1076,nähen::V,букъизе,தையல் வேலை செய்
1077,färben::V,кьер гьабизе,வண்ணம் பெறச் செய்
1078,reinigen::V,бацӏцӏине,சுத்தம் செய்
1079,waschen::V,чуризе,கழுவு
1080,abwischen::V,бацӏцӏине,துடை
1081,spülen::V,хулизе,அலசு
1082,fegen::V,лъухьизе,பெறுக்கு
1083,kehren::V,лъухьизе,பெறுக்கு
1084,baden::V,чордезе,குளி
1085,ausziehen::V,бахъизе,கழற்று
1086,anziehen::V,ретӏине,புனைதல்
1087,sich anziehen::V,ретӏине,உடுத்துதல்
1088,kämmen::V,хазе,தலை வாரிக் கொள்
1089,schmücken::V,чӏухӏизабизе,அழகுபடுத்து
1090,sagen::V,бицине,சொல்
1091,sprechen::V,бицине,பேசு
1092,reden::V,гаргадизе,பெசு
1093,sich unterhalten::V,гаргадизе,இயல்பாக பேசிக்கொண்டிரு
1094,fragen::V,цӏехезе,கேள்
1095,fragen::V,гьикъизе,கேள்
1096,bitten::V,гьаризе,வேண்டு
1097,erzählen::V,бицине,சொல்
1098,mitteilen::V,лъазабизе,சொல்
1099,nennen::V,цӏар лъезе,பெயரிடுதல்
1100,rufen::V,ахӏизе,கூச்சலிடு
1101,prahlen::V,беццаризе,தற்பெருமை பேசு
1102,übersetzen::V,буссинабизе,மொழிபெயர்ப்பு செய்
1103,denken::V,ургъизе,யோசி
1104,glauben::V,божизе,நம்பு
1105,bemerken::V,берречӏчӏизе,கவனி
1106,erkennen::V,лъазе,அடையாளம் கண்டுகொள்
1107,erkennen::V,батӏаго бахъизе,அடையாளம் கண்டுகொள்
1108,begreifen::V,бичӏчӏизе,பற்றிக்கொள்
1109,lernen::V,цӏализе,கற்றுக்கொள்
1110,wissen::V,лъазе,தெரிந்திரு
1111,sich erinnern an::V,ракӏалде щвезе,நினைவு கூர்
1112,vergessen::V,кӏочене,மற
1113,messen::V,борцине,அளவிடு
1114,zählen::V,рикӏкӏине,எண்ணு
1115,rechnen::V,рикӏкӏине,கணக்கிடு
1116,lesen::V,цӏализе,படி
1117,malen::V,бахъизе,வண்ணச்சித்திரம்
1118,zeichnen::V,бахъизе,வரை
1119,schreiben::V,хъвазе,எழுது
1120,besitzen::V,щвезе,உடைமையாகக் கொண்டிரு
1121,besitzen::V,бу́кӏине,உடைமையாகக் கொண்டிரு
1122,kaufen::V,босизе,வாங்கு
1123,verkaufen::V,бичизе,விற்பனை செய்
1124,bezahlen::V,кьезе,இறுத்தல்
1125,zahlen::V,кьезе,பணம் செலுத்து
1126,ertragen::V,баччизе,தாங்கு
1127,Auge::N,,கண்
1128,Sehne::N,,தசைநார்
1129,Funke::N,,தீப்பொறி
1130,Moor::N,,முட்புதற்காடு
1131,Elch::N,,கடம்பை
1132,Beere::N,,சதைப்பழம்
1133,Gedächtnis::N,,ஞாபகம்
1134,Ton::N,,குரல்
1135,Winkel::N,,கோணம்
1136,Menge::N,,தொகை
1137,Stütze::N,,அடைப்புகன்
1138,Figur::N,,எண்ணிக்கை
1139,Schuh::N,,காலணி
1140,Schnur::N,,கயிறு
1141,Leine::N,,தோல்வார்
1142,Geschäft::N,,வாணிபம்
1143,voll::A,,நிரம்பிய
1144,lange::ADV,,அதிக நோம்
1145,später::ADV,,பிறகு
1146,nicht::ADV,,இல்லை
1147,schon::ADV,,ஏற்கனவே
1148,durch::PRP,,ஊடே
1149,alles::PRN,,ஒவ்வொன்றும்
1150,rühren::V,,இதயத்தைத் தொடு
1151,scheinen::V,,காணப்படு
1152,aufheben::V,,பொறுக்கி எடு
1153,lassen::V,,விடு
1154,sich waschen::V,,கழுவு
1155,verstehen::V,,புரிந்து கொள்
1156,beherrschen::V,,ஆட்சிசெய்
