,Concept_ID,ab,ady
624,traurig::A,алахьеиқəҵага,нэшхъэй
625,lebendig::A,абза,
626,gut::A,абзиа,дэгъу́
627,schlecht::A,-хəарҭам,дэи
628,richtig::A,иашоу,тэрэз
629,schlimm::A,абааҧсы,щынэгъо
630,wahr::A,агəҭылса,шъыпкъэ́
631,wahr::A,абзиаҵəҟьа,шъыпкъэ́
632,alt::A,Ажə,жъы
633,neu::A,аҿыц,кӏэ
634,ehemalig::A,анкьатәи,-щтыгъэ
635,ehemalig::A,анкьатәи,-гъэ
636,alt[Lebewesen]::A,абырг,жъы
637,alt[Lebewesen]::A,ақабада,жъы
638,alt[Lebewesen]::A,Ажə,жъы
639,jung::A,аҟата,ныбжьыкӏэ́
640,arm::A,ананамга,тхьамы́кӏ
641,reich::A,абеиа,бай
642,bekannt::A,адыр,нэӏуа́с
643,berühmt::A,адыр,цӏэры́ӏу
644,fremd::A,атəым,хымэ
645,verschieden::A,Еиуа-еиҧшым,зэфэшъхьафы
646,nah::A,ааигəа,благъэ́
647,fern::A,ахара,чыжьэ
648,linker::A,арма,сэмэ́гу
649,rechter::A,арҕьа,джабгъу
650,anderer::A,даҽа,нэмы́кӏ
651,anderer::A,даҽакы,нэмы́кӏ
652,erster::A,актәи,апэр
653,zweiter::A,аҩбатəи,я́тӏонэр
654,dritter::A,ахҕатәи,ящэнэр
655,letzter::A,аҵыхəтəантəи,аужыр
656,allein::ADV,мацара,зы
657,auf einmal::ADV,зныкала,ардэдэм
658,auf einmal::ADV,зныкала,асыхьатым
659,auf einmal::ADV,зныкҟьара,ардэдэм
660,auf einmal::ADV,зныкҟьара,асыхьатым
661,zusammen::ADV,аиц...,зэгъусэхэ́у
662,lange::ADV,акыраамҭа,бэрэ́
663,plötzlich::ADV,иаалырҟьаны,зэкӏэм
664,sofort::ADV,иаразнакҵәҟьа,ардэдэм
665,sofort::ADV,иаразнакҵәҟьа,асыхьатым
666,später::ADV,уажəшьҭаншəа,нэужым
667,jetzt::ADV,уажәы,джы
668,heute::ADV,иахьа,непэ́
669,morgen::ADV,уаҵәы,неу́щы
670,bald::ADV,иласны,псынкӏэу
671,dann::ADV,нас,нэужым
672,gestern::ADV,иацы,тыгъуа́с
673,einst::ADV,зны,зэгорэ́м
674,damals::ADV,усҟан,армэ
675,damals::ADV,усҟан,ащыгъум
676,danach::ADV,нас,нэужым
677,vorher::ADV,уаанӡа,нахьыпэм
678,zuerst::ADV,азнаказы,
679,zuerst::ADV,аҧхьа,
680,einmal::ADV,зны,зэ
681,manchmal::ADV,зны-зынла,
682,oft::ADV,лассы-лассы,бэрэ
683,immer::ADV,енагь,ренэ́у
684,immer::ADV,еснагь,ренэ́у
685,niemals::ADV,ианакəызаалак,
686,hier::ADV,ара,
687,hier::ADV,абра,
688,hier::ADV,араҟа,
689,hierhin::ADV,ара,
690,hierhin::ADV,араҟа,
691,von hier::ADV,арантә,
692,dort::ADV,уа,модэ
693,dorthin::ADV,уахь,модэ́
694,dorthin::ADV,анахь,модэ́
695,geradeaus::ADV,ишиашоу,занкӏэу
696,vorwärts::ADV,ҕхьаҟа,ыпэкӏэ
697,rückwärts::ADV,шьҭахьла,ыужыкӏэ́
698,zurück::ADV,шьҭахьҟа,ыужыкӏэ́
699,unten::ADV,лбаа,ычӏэкӏэ́
700,hinab::ADV,алада,ычӏэгъы́
701,hinab::ADV,алада,ычӏэкӏэ́
702,oben::ADV,хыхь,ышъхьагъы
703,hinauf::ADV,аҩада,ышъхьагъыкӏэ
704,überall::ADV,зегьынцьара,тыди́
705,überall::ADV,зегьынцьара,тыдэкӏи́
706,nicht::ADV,-м,-п
707,nicht::ADV,-м,мы-
708,ein wenig::ADV,ҕыҭк,тӏэкӏу
709,kaum::ADV,аарлаҳәа,къоды́й
710,kaum::ADV,афергьҳәа,къоды́й
711,sehr::ADV,даара,дэд
712,so::ADV,ас,ащ фэд
713,so::ADV,ас,мыщ фэд
714,so::ADV,ас,джащ фэд
715,so::ADV,абас,ащ фэд
716,so::ADV,абас,мыщ фэд
717,so::ADV,абас,джащ фэд
718,noch::ADV,макьана,джыри
719,nur::ADV,заҵәык,ныӏэ́п
720,schon::ADV,уажәшьҭа,
721,schon::ADV,аиҳа ипоу,
722,wieder::ADV,ҿыц,джыри
723,wieder::ADV,дырҩегь,джыри
724,wieder::ADV,дырҩегьых,джыри
725,vergebens::ADV,баша,пкӏэнчъэ́у
726,vor::PRP,аҕхьа,пашъхьэ́
727,hinter::PRP,нхыҵ,кӏы́б
728,unter::PRP,амҵа,чӏэ-
729,unter::PRP,амҵан,чӏэ-
730,neben::PRP,ааигуара,дэжь
731,zwischen::PRP,абжьара,азыфа́гу
732,wegen::PRP,-иззы,къы-
733,wegen::PRP,-ҟнытә,къы-
734,dies::PRN,ари,ар
735,dies::PRN,абри,ар
736,das::PRN,Абни,а
737,das::PRN,Абни,мо
738,das::PRN,убри,а
739,das::PRN,убри,мо
740,alles::PRN,зегьы,зэкӏэ́
741,ich::PRN,са,сэ
742,ich::PRN,сара,сэ
743,du::PRN,бара,о
744,er::PRN,иара,ар
745,wir::PRN,ҳара,тэ
746,ihr::PRN,шәара,шъо
747,sie::PRN,дара,ахэр
748,wer::FPRN,дарбан,хэт
749,wo::FADV,иабыкуу,тыдэ́
750,wo::FADV,аба-,тыдэ́
751,wo::FADV,ахь-,тыдэ́
752,wohin::FADV,иабыкуу,тыдэ́
753,wohin::FADV,аба-,тыдэ́
754,wohin::FADV,ахь-,тыдэ́
755,wie::FADV,-шҕа,сыдэущтэ́у
756,warum::FADV,избан,сыд пае́
757,wieviel::FNUM,заҟа,тхьапш
758,wieviel::FNUM,заҟа,сыд фэди́з
759,eins::NUM,акы,зы
760,eins::NUM,аӡәы,зы
761,zwei::NUM,ҩба,тӏу
762,drei::NUM,хҕа,щы
763,vier::NUM,ҕшьба,плӏы
764,fünf::NUM,хəба,тфы
765,sechs::NUM,фба,хы
766,sieben::NUM,Бжьба,блы
767,acht::NUM,ааба,и
768,neun::NUM,жәба,бгъу
769,zehn::NUM,жәаба,пшӏы
770,elf::NUM,жәеизатәи,пшӏыкӏузы́
771,zwölf::NUM,жәаҩа,пшӏыкӏутӏу
772,zwanzig::NUM,ҩажәа,тӏокӏы́
773,dreißig::NUM,ҩажәижәабатәи,щэкӏы
774,vierzig::NUM,ҩынҩажәа,тӏокӏи́тӏу
775,fünfzig::NUM,ҩынҩажәеижәаба,шъэны́ыкъу
776,sechzig::NUM,хынҩажәа,тӏокӏи́щ
777,siebzig::NUM,хынҩажәижәаба,тӏокӏищырэ́ пшӏырэ́
778,achtzig::NUM,ҕшьынҩажәа,тӏокӏи́пӏ
779,neunzig::NUM,ҕшьынҩажәижәаба,тӏокӏиилӏырэ́ пшӏырэ́
780,hundert::NUM,шәкы,шъэ
781,tausend::NUM,зқьы,мин
782,und::CNJ,-и,ыкӏи
783,oder::CNJ,ма,е
784,stehen::V,агылазаара,ущытын
785,stehen::V,агылазаара,умыхъыен
786,sitzen::V,атəара,уисын
787,sitzen::V,атəара,утесын
788,sitzen::V,атəа(заа)ра,уисын
789,sitzen::V,атəа(заа)ра,утесын
790,liegen::V,аиара,телъы́н
791,hängen::V,акнаҳара,къыщылэлын
792,hängen::V,акнаҳара,къыщылэлын щыгъын быхъур
793,werden::V,аҟалара,хъун
794,passieren::V,аҟалара,къэхъун
795,beginnen::V,алагара,къежьэн
796,beginnen::V,алагара,къыублэн
797,enden::V,алгара,ухы́н
798,wechseln::V,аҽыҧсахра,зэхъожьы́н
799,aufgehen[Sonne]::V,агылара,къыкъокӏы́н
800,aufgehen[Sonne]::V,ахашлара,къыкъокӏы́н
801,aufgehen[Sonne]::V,аҩаҵхахара,къыкъокӏы́н
802,untergehen[Sonne]::V,аҭашəара,къохьан
803,scheinen[Sonne]::V,акаҧхара,къепсыи
804,donnern::V,адыдра,гъогъон
805,wehen::V,асра,епщэ́н
806,strömen::V,акаҭəара,чъэн
807,fließen::V,ацара,чъэн
808,sich drehen::V,ахагьежьра,зыгъэчэрэгъу́н
809,schwanken::V,аҵысра,хъые́н
810,schwingen::V,ахызазара,зыгъэхъые́н
811,schwingen::V,акьаандара,зыгъэхъые́н
812,fallen::V,акаҳара,къефэхы́н
813,brennen::V,абылра,стын
814,rauchen::V,ахылҵра,ӏугъо къикӏын
815,regnen::V,аура,къещхы́н
816,gefrieren::V,аҵаара,дыкъын
817,tauen::V,аӡҭра,жъун
818,schmelzen::V,ақəӡыҭра,ткӏун
819,schmelzen::V,аҭəара,ткӏун
820,trocknen::V,абара,гъушъы́н
821,trocknen::V,абара,чъэпхъу́н
822,sieden::V,ашра,жъон
823,faulen::V,абаара,шъун
824,verfaulen::V,абаара,шъун
825,verfaulen::V,аилашра,шъун
826,reißen::V,аҧжəара,зэӏэтхъы́н
827,versinken::V,аӡааҟəрылара,чӏихьан
828,vergehen::V,ацара,блэкӏы́н
829,erscheinen::V,ацəырҵра,къэлъэгъон
830,verschwinden::V,аҵашəкəара,кӏодыжьы́н
831,sinken::V,атəара,
832,sinken::V,алаҟəра,
833,abnehmen::V,ацӡаара,къыкӏичын
834,abnehmen::V,аиҵалара,къыкӏичын
835,zunehmen::V,аҽырҭбаара,хэхъо́н
836,zunehmen::V,аиҵыҵра,хэхъо́н
837,zunehmen::V,арацəахара,хэхъо́н
838,steigen::V,азҳара,къежьэн
839,steigen::V,ашьҭыҵра,къежьэн
840,steigen::V,адухара,къежьэн
841,steigen::V,ацлара,къежьэн
842,wachsen::V,азҳара,хэхъо́н
843,wachsen::V,азҳара,къэкӏы́н
844,glänzen::V,ацыр-цырра,цӏыу́н
845,glänzen::V,ацыҩ-цыҩра,цӏыу́н
846,glänzen::V,аказказра,цӏыу́н
847,funkeln::V,ашап-шапра,жъыу́н
848,funkeln::V,ацым-цымра,жъыу́н
849,lärmen::V,ашьҭыбжьгара,бырсыры́н
850,lärmen::V,аҕьҕьаҳәа аилалара,бырсыры́н
851,läuten::V,аҵəҵəасра,теон
852,klingeln::V,аҵəҵəасра,теон
853,klirren::V,ахьархьарра,
854,klirren::V,архьархьарра,
855,brausen::V,аилаҽҽара,шъуин
856,brausen::V,еилашуера,шъуин
857,klingen::V,агара,къыхэӏукӏын
858,klingen::V,ашьҭыбжь гара,къыхэӏукӏын
859,bellen::V,ашра,хьакъу́н
860,heulen::V,ауура,быун
861,blasen::V,аҭəҳəара,епщэ́н
862,pfeifen::V,ашəшəра,шъуин
863,schreien::V,аҳəҳəара,куо́н
864,schreien::V,аҳəҳəара,кӏыи́н
865,schreien::V,ахəаара,куо́н
866,schreien::V,ахəаара,кӏыи́н
867,schreien::V,аҟаара,куо́н
868,schreien::V,аҟаара,кӏыи́н
869,stöhnen::V,ақьра,щэӏун
870,zittern::V,аҵыс-ҵысра,кӏэзэзын
871,leben::V,аҟазаара,псэу́н
872,geboren werden::V,Аира,къэхъун
873,atmen::V,аҕсыҕ лагаҩагара,жьы къэщэ́н
874,trinken::V,ажəра,ешъо́н
875,essen::V,акрыфара,шхын
876,schlucken::V,албаадара,бдырыин
877,müde werden::V,ааҕсара,пшъын
878,einschlafen::V,ацəара,хэчъыен
879,schlafen::V,ацəазаара,чъые́н
880,aufwachen::V,аҿыхара,къэущы́н
881,aufstehen::V,Агəылҵра,уцу́н
882,sich erholen::V,аҧсшьара,зыгъэпсэфын
883,krank werden::V,ачмазаҩхара,сымаджэ́ хъун
884,krank sein::V,аҳəарҧсарра,сымэджэ́н
885,schmerzen::V,ахьра,сымэджэ́н
886,husten::V,аимҳәара,пскэ́н
887,genesen::V,абзиахара,хъужьын
888,genesen::V,аӷəӷəахара,хъужьын
889,sterben::V,аҧсра,лӏэн
890,umkommen::V,аҭахара,хэкӏодэн
891,sich bewegen::V,аиҭаҵра,хъые́н
892,sich rühren::V,ақəацара,хъые́н
893,sich erheben::V,аҩагылара,къэтэджын
894,sich setzen::V,атəара,тӏысы́н
895,hinfallen::V,акаҳара,ебэджы́н
896,laufen::V,аныҟəара,кӏон
897,schreiten::V,ашьаҿа еихгара,кӏон
898,spazierengehen::V,анеи-ааира,къэкӏухьэн
899,eilen::V,аццакра,гузэжъон
900,sich beeilen::V,аццакра,гуӏэ́н
901,sausen::V,аҧырра,псынкӏэ́у чъэн
902,sausen::V,иҭрысны,псынкӏэ́у чъэн
903,sausen::V,ишьҭҟьаны ацара,псынкӏэ́у чъэн
904,rennen::V,аҩра,чъэн
905,springen::V,аҧара,пкӏэн
906,klettern::V,ақəлара,дэцохъоен
907,schaukeln::V,аҟəараҟəанҽара,уешӏэн
908,kriechen::V,аҳəазара,цохъо́н
909,schwimmen::V,аӡсара,есы́н
910,tauchen::V,ахəӡааҵəира,зычӏэгъэо́н
911,rudern::V,аҵшьра,къошъо бэщкӏэ фын
912,fahren::V,акала,кӏон
913,fliegen::V,аҧырра,быбы́н
914,gehen::V,аиҭаҵра,кӏон
915,weggehen::V,ацара,ӏукӏын
916,abfahren::V,адəықəлара,ежьэн
917,abfahren::V,ацара,ежьэн
918,anhalten::V,ааныргылара,къэуцу́н
919,hineingehen::V,аҭалара,ихьан
920,eintreten::V,аҩналара,чӏэхьан
921,kommen::V,аара,къэкӏо́н
922,kommen::V,ааира,къэкӏо́н
923,ankommen::V,ааира,къэсы́н
924,ankommen::V,аара,къэсы́н
925,ankommen::V,анеира,къэсы́н
926,zurückkommen::V,азыхынҳəра,гъэзэжьын
927,bleiben::V,аанхара,къэнэ́н
928,bleiben::V,анхара,къэнэ́н
929,bleiben::V,аангылара,къэнэ́н
930,warten::V,азҧшзаара,пэплъэ́н
931,erwarten::V,азҧшра,ежэн
932,suchen::V,ашьҭазаара,лъыхъу́н
933,finden::V,аҧшаара,къэгъоты́н
934,finden::V,аҧшаара,къыхэгъэщы́н
935,versuchen::V,аҽазкра,пылъы́н
936,vorbereiten::V,армазеира,гъэхьазыры́н
937,lieben::V,абзиабара,шӏу плъэгъу́н
938,mögen::V,агəаҧхара,шӏу плъэгъу́н
939,lachen::V,аччара,щхын
940,rühren::V,арҵəуара,гур гъэузын
941,weinen::V,аҵəуара,гъын
942,schimpfen::V,ацəҳара,хъонэн
943,sich ärgern::V,агəаара,губжы́н
944,sich fürchten::V,аӡыӡара,щынэ́н
945,fürchten::V,ацəшəара,щынэ́н
946,fliehen::V,абналара,
947,fliehen::V,ацəцара,
948,flüchten::V,абналара,
949,flüchten::V,ацəцара,
950,sehen::V,абара,льэгъу́н
951,anschauen::V,ахəаҧшра,плъэн
952,anschauen::V,ахəаҧшра,еплъы́н
953,ansehen::V,ахəаҧшра,плъэн
954,hören::V,аҳара,зэхэхын
955,zuhören::V,азыӡырҩра,дэӏо́н
956,probieren::V,аҧышəара,хэӏэн
957,riechen::V,афыҩра,пэмэ́н
958,fühlen::V,анырра,зэхэпшӏэн
959,fühlen::V,ацәакырра,зэхэпшӏэн
960,scheinen::V,шәа,уащыхъу́н
961,scheinen::V,шәа,уашӏошӏы́н
962,scheinen::V,аацәырҵа,уащыхъу́н
963,scheinen::V,аацәырҵа,уашӏошӏы́н
964,vernehmen::V,аҳара,зэхэхын
965,frieren::V,ашəра,дыкъын
966,frieren::V,ашəра,пӏыкӏэн
967,frieren::V,ашəра,чъыӏэ́ лӏэн
968,frieren::V,аҵаара,дыкъын
969,frieren::V,аҵаара,пӏыкӏэн
970,frieren::V,аҵаара,чъыӏэ́ лӏэн
971,tun::V,аҟаҵара,шӏын
972,können::V,алшара,лъэкӏы́н
973,wollen::V,аҭахра,фэе́н
974,anfangen::V,алагара,ублэн
975,beenden::V,алгара,ухы́н
976,aufhören::V,аҟəыҵра,щыгъэтын
977,gelingen::V,аура,хъун
978,gelingen::V,аманшəалахара,хъун
979,gelingen::V,алҵра,хъун
980,geraten::V,нзаарын,
981,öffnen::V,аартра,ӏухы́н
982,schließen::V,аркра,игъэсэн
983,stellen::V,аргылара,бгъэуцун
984,setzen::V,артəара,гъэтӏысы́н
985,legen::V,ақəҵара,хэлъхьа́н
986,berühren::V,акьысра,эӏэн
987,berühren::V,акьысра,нэсын
988,berühren::V,алакьысра,эӏэн
989,berühren::V,алакьысра,нэсын
990,verbinden::V,аҿаҳəара,зэхэпхэ́н
991,verbinden::V,аҿаҳəара,пхын
992,bedecken::V,ақəршəра,техъо́н
993,aufhängen::V,акнаҳара,пылъэ́н
994,anzünden::V,аркра,хэгъэнэ́н
995,aufheben::V,ашьҭыхра,
996,zurücklassen::V,аныжьра,къэгъэнэ́н
997,verlieren::V,ацəыӡра,чӏэ́нэн
998,verlieren::V,ацəыӡра,шӏокӏоды́н
999,fallen lassen::V,ацəкаҳара,чӏэунэн
1000,fallen lassen::V,ацəкаҳара,пӏэпызын
1001,machen::V,ачаҧара,шӏын
1002,herstellen::V,аиҵдара,шӏы́н
1003,bauen::V,аргылара,шӏы́н
1004,reparieren::V,арҽеира,дыжьы́н
1005,verbessern::V,аиҕьтəра,нахьышӏу пшӏын
1006,verbessern::V,аиҕьтəра,нахь дэгъу пшӏын
1007,ändern::V,аҧсахра,зэблэхъу́н
1008,graben::V,ажра,тӏын
1009,beugen::V,арҟəра,
1010,beugen::V,архəара,
1011,biegen::V,арҟəра,уфэн
1012,biegen::V,архəара,уфэн
1013,drehen::V,аргьежьра,гъэчэрегъу́
1014,umdrehen::V,аарҳәра,
1015,heben::V,аҩахара,ӏэты́н
1016,heben::V,араҳара,ӏэты́н
1017,hochheben::V,ахагалара,ӏэты́н
1018,hochheben::V,ашьҭҳəара,ӏэты́н
1019,halten::V,акра,ӏыгъы́н
1020,drücken::V,ақəрӷəӷəара,тэӏункӏэн
1021,schieben::V,аҵгəара,уеӏункӏын
1022,schieben::V,аҵгəара,уетӏыргун
1023,schieben::V,агəара,уеӏункӏын
1024,schieben::V,агəара,уетӏыргун
1025,kratzen::V,ацəҟьара,цӏэнтхъун
1026,lecken::V,арбзара,бзэи́н
1027,beißen::V,ацҳара,ецэкъэ́н
1028,abreißen::V,амжəара,къичын
1029,abreißen::V,амжəара,пытхъын
1030,abschneiden::V,ахҵəара,пыупкӏын
1031,abschneiden::V,ахҵəара,гобзыкӏын
1032,abschneiden::V,аҿахҵəара,пыупкӏын
1033,abschneiden::V,аҿахҵəара,гобзыкӏын
1034,binden::V,аҿаҳəара,епхын
1035,stecken::V,алаҵара,хэсэн
1036,brechen::V,аҧҵəара,зэпыпкӏын
1037,klopfen::V,асра,теон
1038,hauen::V,ақəкшара,теон
1039,kleben::V,аҷабра,щхэн
1040,reiben::V,арҟəыҷра,пӏотын
1041,streichen::V,ахьшьра,щыфэн
1042,schleifen::V,ахра,гъэчаны́н
1043,schleifen::V,ахра,кӏэлыкӏы́н
1044,schneiden::V,аҧҟара,бзын
1045,rütteln::V,арҵысра,гъэсысын
1046,schütteln::V,аршəшəара,гъэсысын
1047,schwenken::V,аҟьара,ӏэ шӏын
1048,schütten::V,аҭаҭəара,икӏэ́н
1049,füllen::V,арҭəра,из шӏын
1050,einwickeln::V,алаҳəара,кӏоцӏыщыхьа́н
1051,tragen::V,аҩагара,хьын
1052,schleppen::V,арҳəазара,пхьын
1053,schleppen::V,арҳəазара,плъэшъун
1054,ziehen::V,ахара,пкъудыин
1055,ziehen::V,ахара,пщэн
1056,ziehen::V,ахара,плъэшъун
1057,aufbewahren::V,аҵəахра,пӏыгъын
1058,aufbewahren::V,аҵəахра,уухъумэн
1059,werfen::V,аршəра,дзын
1060,fangen::V,акра,къэубыты́н
1061,packen::V,анкра,къэубыты́н
1062,packen::V,аҵкаара,къэубыты́н
1063,verstecken::V,аҵəахра,бгъэбылъын
1064,teilen::V,ашара,гощы́н
1065,schicken::V,ашьҭра,гъахьы́н
1066,bringen::V,аагара,къэхьы́н
1067,hinzufügen::V,ацҵара,хэгъэхъо́н
1068,bekommen::V,аҧшаара,
1069,bekommen::V,архиара,
1070,bekommen::V,аура,
1071,erhalten::V,аиура,
1072,nehmen::V,агара,къытехы́н
1073,wählen::V,алҧшаара,къыхэхы́н
1074,auswählen::V,алхра,къыхэхы́н
1075,behindern::V,аҧырхагахара,пэрыохъу хъун
1076,verderben::V,алгара,къутэн
1077,verderben::V,абжьыхра,къутэн
1078,verderben::V,аҧхасҭатəра,къутэн
1079,beschädigen::V,аҧхасҭатəра,къутэн
1080,zerbrechen::V,аҧҽра,къутэн
1081,zerreißen::V,аҧжəара,зэӏэтхъы́н
1082,zerstören::V,аилаҧыххаара,къутэ́н
1083,verbrennen::V,абылра,гъэсты́н
1084,geben::V,аҭара,еты́н
1085,reichen::V,аҭара,еты́н
1086,schenken::V,аҩгара,еты́н
1087,versprechen::V,ақəргəыӷра,гъэгугъэ́н
1088,loben::V,арҽхəара,щытхъун
1089,küssen::V,агəӡра,ебэу́н
1090,zudecken::V,аҵахҩара,техъо́н
1091,zudecken::V,ақəршəра,техъо́н
1092,wecken::V,арҿыхара,къэгъэущы́н
1093,zeigen::V,арбара,гъэлъэгъо́н
1094,führen::V,аныҟəгара,щэн
1095,lehren::V,арҵара,егъэджэ́н
1096,lehren::V,арҵара,егъэшӏэн
1097,unterrichten::V,арҧхьара,егъэджэ́н
1098,aufziehen::V,ааӡара,пӏун
1099,leiten::V,ахагылазаара,гъэзекӏон
1100,antreiben::V,арццакра,къепфылӏэн
1101,lassen::V,арҟаҵара,еты́н
1102,einladen::V,ааҕхьара,къегъэблэгъэн
1103,einladen::V,анаҧхьара,къегъэблэгъэн
1104,vereinigen::V,аилаҵара,зэгогъэхьан
1105,besuchen::V,абара,щыӏэ́н
1106,treffen::V,аҧылара,ӏукӏэ́н
1107,treffen::V,аҧылара,пэгъокӏы́н
1108,sich versammeln::V,аизара,зэхэхьан
1109,spielen::V,ахəмарра,джэгу́н
1110,singen::V,ашəаҳəара,орэ́д къэӏо́н
1111,tanzen::V,акəашара,къэшъо́н
1112,sich trennen::V,аилыҵра,зэгокӏыжьы́ных
1113,verlassen::V,акажьра,бгынэн
1114,verlassen::V,акажьра,хэкӏыжьын
1115,retten::V,Аиқəрхара,къыхэпхыжьын
1116,retten::V,Аиқəрхара,къэбгъэнэжьын
1117,bewachen::V,ахьчара,къэгъэгъунэн
1118,schützen::V,ацəыхьчара,ухъумэ́н
1119,verteidigen::V,ахьчара,къэухъумэн
1120,sich schlagen::V,аисра,эзэон
1121,schießen::V,ахысра,он
1122,siegen::V,аиааира,текӏо́н
1123,ärgern::V,аргəаара,бгъэгубжын
1124,schlagen::V,асра,ео́н
1125,schlagen::V,аҭасра,ео́н
1126,stechen::V,алакшара,хэӏун
1127,stoßen::V,агəҭасра,тӏыро́н
1128,stoßen::V,агəҭасра,уеӏункӏын
1129,stehlen::V,аӡара,тыгъу́н
1130,stören::V,аҧырхагахара,бгъэгумэкӏын
1131,belästigen::V,аргəамҵра,бгъэгумэкӏын
1132,verbergen::V,аӡара,ушъэфын
1133,täuschen::V,ажьара,гъэпцӏэ́н
1134,betrügen::V,ажьара,гъэпцӏэ́н
1135,töten::V,ашьра,уикӏын
1136,wohnen::V,анхара,дэсын
1137,arbeiten::V,аусура,лэжьэ́н
1138,sammeln::V,аҟəшəара,угъои́н
1139,pflücken::V,аҿыршəара,къыпычы́н
1140,pflücken::V,аҿыхра,къыпычы́н
1141,jagen::V,ашəарыцара,шэкӏон
1142,jagen::V,ашəарыцара,ешэкӏон
1143,fischen::V,аҧсыӡ икуеит,пцэжъые уешэн
1144,fassen::V,акра,къэубыты́н
1145,hüten::V,арҳəра,хэхъо́н
1146,hüten::V,ахьчара,хэхъо́н
1147,treiben::V,акацара,пфын
1148,anbinden::V,адҳəалара,епхын
1149,füttern::V,акырҿаҵара,гъэшхэ́н
1150,melken::V,ахьара,щын
1151,hacken::V,аҟəаҟəара,упкӏэтэн
1152,gießen::V,аҵаҭəара,тепкӏэн
1153,reifen::V,ашəра,игъо хъун
1154,reifen::V,аҟалара,игъо хъун
1155,zubereiten::V,ацура,бгъэхьазырын
1156,kochen::V,ажəра,шӏы́н
1157,backen::V,аӡра,гъэжъэ́н
1158,braten::V,аӡра,гъэжъэ́н
1159,umrühren::V,аилрыхра,зэхэгъэкӏухьан
1160,stricken::V,аҧара,хъын
1161,nähen::V,аӡахра,дэн
1162,färben::V,ашəра,бгъэлэн
1163,reinigen::V,арыцқьара,укъэбзы́н
1164,waschen::V,аӡәӡәара,бгыкӏын
1165,abwischen::V,арбара,лъэкӏы́н
1166,spülen::V,аҭыршара,дэгъэчъыхьан
1167,fegen::V,аҧссара,пхъэнкӏы́н
1168,baden::V,аҽыкəабара,зыгъэпскӏын
1169,sich waschen::V,аҽыӡəӡəара,зытхьакӏы́н
1170,ausziehen::V,ашəыхра,къытехы́н
1171,anziehen::V,ашəҵара,щылъэ́н
1172,sich anziehen::V,аҽеилаҳəара,зыфэпэн
1173,kämmen::V,аҳəара,жьын
1174,schmücken::V,арҧшӡара,гъэдэхэ́н
1175,sagen::V,аҳəара,къэӏон
1176,sprechen::V,ацəажəара,псэлъэ́н
1177,reden::V,ацəажəара,гущыӏэ́н
1178,reden::V,аицәажәара,гущыӏэ́н
1179,sich unterhalten::V,аицәажәара,зэдэгущыӏэн
1180,fragen::V,азҵаара,упчӏэ́н
1181,bitten::V,аҳəара,лъэӏо́н
1182,erzählen::V,аҳəара,къэпӏотэ́н
1183,mitteilen::V,азыцҳара,макъэ егъэӏун
1184,nennen::V,ахьӡҵара,цӏэ фэусы́н
1185,rufen::V,азҿыҭра,джэн
1186,prahlen::V,аҽхəара,узыщытхъужьы́н
1187,übersetzen::V,аиҭагара,бгъэкӏотэн
1188,denken::V,азхəыцра,егупшысэ́н
1189,glauben::V,ахаҵара,уивыхъэ́ телъы́н
1190,bemerken::V,агəаҭара,гу лъыптэ́н
1191,erkennen::V,адырра,зэхэпхын
1192,erkennen::V,адырра,зэбгъэшӏэн
1193,begreifen::V,аилкаара,гурыӏо́н
1194,verstehen::V,аҳара,зэхэхын
1195,lernen::V,аҵара,еджэ́н
1196,wissen::V,адырра,шӏэн
1197,sich erinnern an::V,агəаларшəара,къэшӏэжьын
1198,vergessen::V,ахашҭра,пщыгъупшэжьы́н
1199,messen::V,ашəара,шын
1200,zählen::V,аҧхьаӡара,плъытэ́н
1201,rechnen::V,аҳасабра,плъытэ́н
1202,rechnen::V,аҳасабра,угугъэ́н
1203,lesen::V,аҧхьара,еджэ́н
1204,besitzen::V,амазаара,иӏэн
1205,kaufen::V,Аахəара,щэфы́н
1206,verkaufen::V,аҭира,щэн
1207,bezahlen::V,ахҭынҵара,птын
1208,bezahlen::V,ахҭынҵара,лъыптын
1209,bezahlen::V,ахҭынҵара,птыжьы́н
1210,bezahlen::V,ашəара,птын
1211,bezahlen::V,ашəара,лъыптын
1212,bezahlen::V,ашəара,птыжьы́н
1213,zahlen::V,ашəара,птын
1214,zahlen::V,ашəара,лъыптын
1215,ertragen::V,ачҳара,щэчы́н
1216,Moor::N,,орыжъ
1217,Kralle::N,,лъакъо
1218,Schwarm::N,,отэр
1219,Menge::N,,пчъагъэ́
1220,Essen::N,,шхэн
1221,Geschäft::N,,ӏофшӏэн
1222,Monat::N,,мазэ́
1223,Jahr::N,,илъэ́с
1224,dünn::A,,пӏуакӏэ́
1225,roh::A,,мыжъо́
1226,durch::PRP,,пхыры-
1227,was::FPRN,,сыд
1228,rauschen::V,,макъэ гъэӏун
1229,zu sehen sein::V,,зэрэлъэгъу́н
1230,wenden::V,,пӏонтӏэн
1231,wenden::V,,бгъэзэн
1232,wenden::V,,уӏубын
1233,ergreifen::V,,къэубыты́н
1234,bewahren::V,,къэухъумэн
1235,wünschen::V,,шӏоигъо́н
1236,wiegen::V,,гъэхъыен
1237,kehren::V,,пхъэнкӏы́н
1238,malen::V,,шӏын
1239,zeichnen::V,,шӏын
1240,schreiben::V,,тхын
