,Concept_ID,kv,hy
738,nur::ADV,только,միայն
739,schon::ADV,ни,արդեն
740,wieder::ADV,бӧра,նորից
741,wieder::ADV,бӧра,դարձյալ
742,vergebens::ADV,весись,իզուր
743,vor::PRP,одзас,դիմացը
744,hinter::PRP,бӧрӧ,ետեւը
745,unter::PRP,увтын,տակ
746,durch::PRP,пыр,միջով
747,neben::PRP,бокам,քովը
748,neben::PRP,боксиным,քովը
749,zwischen::PRP,коласас,միջեւ
750,wegen::PRP,понда,պատճառով
751,wegen::PRP,понда,շնորհից
752,dies::PRN,эта,սա
753,dies::PRN,эта,այս
754,das::PRN,сiя,դա
755,das::PRN,сiя,այդ
756,alles::PRN,быдӧс,ամեն ինչ
757,ich::PRN,ме,ես
758,du::PRN,тэ,դու
759,er::PRN,сiя,նա
760,wir::PRN,мийӧ,մենք
761,ihr::PRN,ті,դուք
762,sie::PRN,нія,նրանք
763,was::FPRN,мый,ինչ
764,wer::FPRN,кин,ով
765,wo::FADV,кытӧн,ուր
766,wo::FADV,кытӧн,որտեղ
767,wohin::FADV,кытчӧ,դեպի ուր
768,wie::FADV,дзик,ինչպես
769,warum::FADV,мыля,ինչու
770,warum::FADV,мыйсянь,ինչու
771,wieviel::FNUM,мымда,որչափ
772,eins::NUM,ӧт,մեկ
773,zwei::NUM,кык,երկու
774,drei::NUM,куим,երեք
775,vier::NUM,нёль,չորս
776,fünf::NUM,вит,հինգ
777,sechs::NUM,квать,վեց
778,sieben::NUM,сизим,յոթ
779,acht::NUM,кыкьямыс,ութ
780,neun::NUM,ӧкмыс,ինը
781,zehn::NUM,дас,տասը
782,elf::NUM,дасотік,տասնմեկ
783,zwölf::NUM,даскык,տասներկու
784,zwanzig::NUM,кыкдас,քսան
785,dreißig::NUM,куимдас,երեսուն
786,vierzig::NUM,нёльдас,քառասուն
787,fünfzig::NUM,витдас,հիսուն
788,sechzig::NUM,кватьдас,վաթսուն
789,siebzig::NUM,сизимдас,յոթանասուն
790,achtzig::NUM,кыкьямысдас,ութսուն
791,neunzig::NUM,ӧкмысдас,իննսուն
792,hundert::NUM,сто,հարյուր
793,tausend::NUM,тысяча,հազար
794,und::CNJ,и,ու
795,und::CNJ,да,ու
796,oder::CNJ,или,կամ
797,stehen::V,сулавны,կանգնել
798,sitzen::V,пукавны,նստել
799,liegen::V,куйлыны,ստել
800,hängen::V,ӧшавны,կախվել
801,werden::V,лоны,դառնալ
802,passieren::V,аркмыны,պատահել
803,beginnen::V,петны,սկսվել
804,enden::V,-сь,վերջանալ
805,enden::V,бырны,վերջանալ
806,wechseln::V,вежсьыны,փոխվել
807,aufgehen[Sonne]::V,петавны,բարձրանալ
808,aufgehen[Sonne]::V,петавны,ելնել 
809,untergehen[Sonne]::V,пуксьыны,մտնել
810,scheinen[Sonne]::V,югьявны,շողալ
811,scheinen[Sonne]::V,югьявны,փայլել
812,donnern::V,гымавны,որոտալ
813,wehen::V,пӧлявны,փչել
814,strömen::V,киссьыны,հոսել
815,fließen::V,визывтны,հոսել
816,sich drehen::V,бергавны,պտտվել
817,schwanken::V,кӧвьясьны,տատանվել
818,schwingen::V,дюттясьны,ճոճվել
819,fallen::V,усьны,ընկնել
820,brennen::V,сотчыны,այրվել
821,rauchen::V,тшынасьны,ծխել
822,regnen::V,зэрны,անձրեւ գալ
823,gefrieren::V,гегдыны,սառչել
824,tauen::V,сывны,լկիլ
825,schmelzen::V,сывны,հալիլ
826,trocknen::V,косьмыны,չորանալ
827,sieden::V,пизьны,եռալ
828,faulen::V,нёльзьыны,փտել
829,verfaulen::V,тӧрмыны,նեխել
830,verfaulen::V,сiсьмыны,նեխել
831,reißen::V,косясьны,պատռվել
832,reißen::V,косясьны,ճղվել
833,versinken::V,вӧйны,սուզվել
834,vergehen::V,мунны,անցնել 
835,erscheinen::V,мыччисьны,հայտնվել
836,erscheinen::V,мыччисьны,երեւալ
837,verschwinden::V,ӧшны,անհետանալ
838,sinken::V,ямны,ընկնել
839,abnehmen::V,ямны,փոքրանալ
840,zunehmen::V,паськавны,մեծանալ
841,steigen::V,лэбтiсьны,բարձրանալ
842,wachsen::V,быдмыны,աճել
843,glänzen::V,свиттявны,նշուլել
844,glänzen::V,свиттявны,փայլիլ
845,funkeln::V,югйовтлыны,փայլատակել
846,funkeln::V,югйӧв-керны,փայլատակել
847,lärmen::V,чавзыны,աղմուկ հանել
848,läuten::V,диньгыны,զնգալ
849,klingeln::V,силькӧтны,զնգալ
850,klirren::V,жольӧтны,զնգզնգալ
851,brausen::V,гуасьны,մոլեգնել
852,rauschen::V,кышӧтны,սոսափել
853,klingen::V,горавны,հնչել
854,bellen::V,увтны,հաչել
855,bellen::V,вувтны,հաչել
856,heulen::V,уннявны,ոռնալ 
857,blasen::V,пӧлявны,փչել 
858,pfeifen::V,пиксыны,սուլել
859,schreien::V,айзыны,գոռալ 
860,stöhnen::V,ойзыны,տնքալ
861,stöhnen::V,ружтыны,տնքալ
862,zittern::V,легьявны,դողալ
863,leben::V,овны,ապրել
864,geboren werden::V,шогмыны,ծնվել
865,atmen::V,лолавны,շնչել
866,trinken::V,юны,խմել
867,essen::V,сёйны,ուտել
868,schlucken::V,ньылавны,կլանել
869,schlucken::V,ньылавны,կուլ տալ
870,müde werden::V,мыдзны,հոգնել
871,einschlafen::V,ланьтны,քուն մտնել
872,schlafen::V,узьны,քնել
873,aufwachen::V,саймыны,արթննալ
874,aufwachen::V,пальмыны,արթննալ
875,aufstehen::V,сувтны,ելլել
876,sich erholen::V,шоччисьлыны,հանգստանալ
877,krank werden::V,моржитны,հիւանդանալ
878,krank sein::V,шогавны,հիվանդ լինել
879,krank sein::V,визьӧтны,հիվանդ լինել
880,schmerzen::V,висьны,ցավել
881,husten::V,кашляйтны,հազալ
882,genesen::V,бурдны,ապաքինվել
883,sterben::V,кувны,մեռնել
884,sterben::V,кувны,վախճանվել
885,umkommen::V,вийсьыны,կործանվել
886,sich bewegen::V,локны,ընթանալ
887,sich bewegen::V,ветлӧтны,ընթանալ
888,sich rühren::V,вӧрзьӧтчыны,շարժվել
889,sich erheben::V,сувтны,կանգնել
890,sich erheben::V,сувтны,վեր կենալ
891,sich setzen::V,пуксьыны,նստել
892,hinfallen::V,пӧрласьны,ընկնել
893,laufen::V,мунны,քայլել
894,schreiten::V,тальччавны,ճեմել
895,spazierengehen::V,котрасьны,շրջագայել
896,eilen::V,тэрмасьны,շտապել
897,sich beeilen::V,тэрмасьны,շտապել 
898,sausen::V,вирдавны-котӧртны,սլանալ
899,springen::V,чеччавны,ցատկել
900,klettern::V,кышасьны,մագլցել
901,schaukeln::V,чурликасьны,ճոճվել
902,schaukeln::V,чурликасьны,օրորվել
903,kriechen::V,кыскасьны-мунны,սողալ
904,schwimmen::V,вартчыны,լողալ
905,tauchen::V,сунгисьны ваӧ,սուզվել
906,rudern::V,сынны,թիավարել
907,fahren::V,мунны,ընթանալ
908,fliegen::V,лэбавны,թռչել
909,gehen::V,мунны,գնալ
910,weggehen::V,мунны,հեռանալ
911,abfahren::V,иньдӧтчыны,ճանապարհվել
912,abfahren::V,мунны,ճանապարհվել
913,anhalten::V,сувтны,կանգնել
914,hineingehen::V,пырны,մտնել
915,eintreten::V,пырны,մտնել
916,kommen::V,локны,գալ
917,ankommen::V,локны,ժամանել
918,zurückkommen::V,бертны,վերադառնալ
919,zurückkommen::V,панӧвтсьыны,վերադառնալ
920,bleiben::V,кольччыны,մնալ
921,warten::V,видзчисьны,սպասել
922,erwarten::V,видзчисьны,սպասել
923,suchen::V,кошшыны,որոնել
924,finden::V,адззыны,գտնել
925,versuchen::V,пондыны,փորձել
926,versuchen::V,пондӧтны,փորձել
927,vorbereiten::V,лӧсьӧтны,պատրաստել
928,lieben::V,милуйтны,սիրել
929,mögen::V,радейтны,հավանել
930,mögen::V,радейтны,սիրել
931,lachen::V,серавны,ծիծաղել
932,rühren::V,сьӧлӧм вӧрзьӧтны,հուզել
933,weinen::V,горзыны,լալ
934,schimpfen::V,видчыны,տրտնջալ
935,schimpfen::V,видчыны,քրթմնջել
936,sich ärgern::V,лёкавны,զայրանալ
937,sich fürchten::V,повны,վախնալ
938,fürchten::V,повны,վախենալ
939,fliehen::V,пышшыны,փախչել
940,flüchten::V,пышшыны,փախչել
941,sehen::V,адззыны,տեսնել
942,anschauen::V,видзӧтны,դիտել
943,ansehen::V,видзӧтны,նայել
944,hören::V,кывны,լսել
945,zuhören::V,кывзыны,ունկնդրել
946,probieren::V,пешлыны,համը տեսել
947,riechen::V,дукавны,հոտ առնել
948,fühlen::V,кывны,զգալ
949,scheinen::V,декуйтчыны,երեւալ
950,zu sehen sein::V,тыдавны,երեւալ
951,vernehmen::V,тӧдмавны,իմանալ 
952,frieren::V,гегдыны,մրսել
953,tun::V,керны,անել
954,können::V,вермыны,կարողանալ
955,wollen::V,мӧдны,ուզել
956,wollen::V,мӧдны,ցանկանալ
957,anfangen::V,петны,սկսել
958,beenden::V,ештӧтны,վերջացնել
959,beenden::V,керыштны,վերջացնել
960,aufhören::V,дугдыны,դադարել
961,gelingen::V,шогмыны,հաջողվել
962,gelingen::V,шогмыны,գլուխ գալ
963,geraten::V,мыччисьны,ստացվել
964,öffnen::V,осьтны,բաց անել
965,schließen::V,пӧднавны,փակել 
966,stellen::V,сувтӧтны,դնել
967,setzen::V,пуксьӧтны,նստեցնել
968,legen::V,пуктыны,դնել
969,berühren::V,вӧрзьӧтны,դիպչել
970,berühren::V,вӧрзьӧтны,շոշափել
971,verbinden::V,йитны,շաղկապել
972,bedecken::V,вевттьыны,ծածկել
973,aufhängen::V,ӧшӧтны,կախել
974,anzünden::V,ӧзтыны,վառել
975,aufheben::V,лэбтыны,վերցնել
976,zurücklassen::V,кольны,թողնել
977,verlieren::V,ӧштыны,կորցնել
978,fallen lassen::V,уськӧтны,գցել
979,machen::V,керны,անել
980,herstellen::V,вӧчны,արտադրել
981,bauen::V,строитны,կառուցել
982,reparieren::V,вочны,նորոգել
983,verbessern::V,бурсьӧтны,բարելավել
984,ändern::V,вежны,փոխել
985,graben::V,гарйыны,փորել
986,beugen::V,кусіньтны,ծռել
987,biegen::V,чукыльтыштны,թեքել
988,drehen::V,бергӧтны,ոլորել
989,wenden::V,бергӧтны,պտտել
990,umdrehen::V,бергӧтны,շրջել
991,heben::V,лэбтыны,բարձրացնել
992,hochheben::V,лэбтыны,բարձրացնել
993,ergreifen::V,кватитны,վարակվել
994,halten::V,видзны,բռնել
995,drücken::V,личкыны,ճնշել
996,schieben::V,тойлавны,հրել
997,kratzen::V,шаркӧтны,քերել
998,lecken::V,нювны,լիզել
999,beißen::V,йирны,կծել
1000,abreißen::V,орӧтны,պոկել
1001,abschneiden::V,шӧрыштны,կտրել 
1002,abschneiden::V,вундыштны,կտրել 
1003,binden::V,гӧрдззыны,կապել
1004,stecken::V,мӧртны,խրել
1005,brechen::V,жугдыны,կոտրել 
1006,klopfen::V,зукӧтны,թակել
1007,hauen::V,желльыны,ծեծել
1008,kleben::V,лякӧтны,կպցնել
1009,reiben::V,зыртны,շփել
1010,streichen::V,мавтны,վրան քսել
1011,schleifen::V,кыскыны,սրել 
1012,schneiden::V,вундавны,կտրել
1013,rütteln::V,шатлавны,ցնցել
1014,schütteln::V,зыбӧтны,թափահարել
1015,schwenken::V,ӧвтны,ճոճել
1016,schwenken::V,макайтны,ճոճել
1017,schütten::V,кисьтны,լցնել
1018,füllen::V,тыртны,լիքը լցնել
1019,füllen::V,тырсьӧтны,լիքը լցնել
1020,einwickeln::V,тубны,փաթաթել
1021,tragen::V,новйӧтны,կրել
1022,tragen::V,новйӧтны,տանել
1023,schleppen::V,кыскыны,քաշել
1024,ziehen::V,кыскыны,ձգել
1025,ziehen::V,кыскыны,քաշել
1026,aufbewahren::V,видзны,պահել 
1027,werfen::V,шентывлыны,նետել
1028,fangen::V,кутны,
1029,packen::V,кутасьны,հափշտակել
1030,packen::V,кватитны,հափշտակել
1031,verstecken::V,дзебны,ծածկել
1032,teilen::V,торйӧтны,բաժանել
1033,schicken::V,иньдыны,ուղարկել
1034,bringen::V,вайны,բերել
1035,hinzufügen::V,содтыны,ավելացնել
1036,bekommen::V,получитны,հայթայթել
1037,erhalten::V,получитны,ստանալ
1038,nehmen::V,босьтны,վերցնել
1039,wählen::V,бӧрйыны,ընտրել
1040,auswählen::V,бӧрйыны,գերադասել
1041,bewahren::V,видзны,պահպանել
1042,behindern::V,падтыны,խոչընդոտել
1043,verderben::V,изводавны,փչացնել
1044,beschädigen::V,паздыны,վնասել
1045,zerbrechen::V,паздыны,ջարդել
1046,zerbrechen::V,паздыны,կոտրել
1047,zerreißen::V,косявны,պատռել
1048,zerstören::V,паздыны,քանդել
1049,verbrennen::V,сотны,այրել
1050,geben::V,сетны,տալ
1051,reichen::V,сетны,հանձնել
1052,schenken::V,козьнавны,նվիրել
1053,versprechen::V,кӧсйыны,խոստանալ
1054,wünschen::V,бурсьыны,մաղթել
1055,loben::V,ошкыны,գովել
1056,küssen::V,окавны,համբուրել
1057,wiegen::V,тюттьӧтны,օրորել
1058,zudecken::V,вевттьыны,վրան գցել
1059,wecken::V,саймӧтны,զարթնեցնել
1060,zeigen::V,мыччавны,ցույց տալ
1061,führen::V,нуӧтны,ուղեկցել
1062,lehren::V,велӧтны,սովորեցնել
1063,unterrichten::V,велӧтны,ավանդել
1064,aufziehen::V,быдтыны,դաստիարակել
1065,leiten::V,юравны,ղեկավարել
1066,leiten::V,юравны,կառավարել
1067,leiten::V,веськӧтлыны,ղեկավարել
1068,leiten::V,веськӧтлыны,կառավարել
1069,antreiben::V,тэрмӧтны,շտապեցնել
1070,lassen::V,-ӧтыны,ստիպել
1071,einladen::V,корны,հրավիրել
1072,vereinigen::V,ӧтувтны,միացնել
1073,vereinigen::V,ӧтлаавны,միացնել
1074,besuchen::V,пыравлыны,այցելել
1075,treffen::V,пантавны,հանդիպել
1076,sich versammeln::V,ӧксьыны,հավաքվել
1077,spielen::V,орсны,խաղալ
1078,singen::V,сьывны,երգել
1079,tanzen::V,йӧктыны,պարել
1080,sich trennen::V,торьясьны,ցրվել
1081,verlassen::V,кольны,լքել
1082,retten::V,мынтны,փրկել
1083,bewachen::V,смекайтны,պահել
1084,schützen::V,дорйыны,պաշտպանել
1085,verteidigen::V,дорйыны,պաշտպանել
1086,sich schlagen::V,тышкасьны,կռվել
1087,schießen::V,лыйны,կրակել
1088,siegen::V,вермыны,հաղթել
1089,ärgern::V,лӧгӧтны,ձանձրացնել
1090,schlagen::V,базнитны,խփել
1091,treten::V,чужьявны,քացի տալ
1092,stechen::V,бытшкыны,խայթել
1093,stoßen::V,тапкыны,մղել
1094,stoßen::V,тойыштны,մղել
1095,stehlen::V,гусявны,գողանալ
1096,stören::V,костіавны,խանգարել
1097,belästigen::V,назыляйтны,անհանգստացնել
1098,verbergen::V,дзебны,թաքցնել
1099,täuschen::V,бӧбӧтны,խաբել
1100,täuschen::V,пӧрьявны,խաբել
1101,betrügen::V,муклачитны,խաբել
1102,töten::V,вийны,սպանել 
1103,wohnen::V,овны,բնակվել
1104,arbeiten::V,уджавны,աշխատել
1105,sammeln::V,ӧктыны,հավաքել
1106,pflücken::V,судзлавны,քաղել
1107,jagen::V,вӧравны,որս անել
1108,fischen::V,чериавны,ձուկ բռնել
1109,fassen::V,кутны,բռնել
1110,hüten::V,вердны,արածեցնել
1111,hüten::V,йирсьӧтны,արածեցնել
1112,treiben::V,вашӧтны,հովուել
1113,anbinden::V,кӧртавны,չուանել
1114,füttern::V,вердны,կերակրել
1115,melken::V,высьтыны,կթել
1116,melken::V,чилькӧтны,կթել
1117,hacken::V,керавны,կոտորել
1118,gießen::V,киськавны,ջրել
1119,reifen::V,кисьмыны,հասունանալ 
1120,zubereiten::V,лӧсьӧтны,պատրաստել
1121,kochen::V,пуны,եփել
1122,backen::V,пӧжавны,թխել
1123,braten::V,жаритны,տապակել
1124,umrühren::V,соравны,խառնել
1125,stricken::V,домавны,գործել
1126,nähen::V,вурны,կարել
1127,färben::V,краситны,ներկել
1128,reinigen::V,весӧтны,մաքրել
1129,waschen::V,пеславны,լվանալ
1130,abwischen::V,чышкыны,սրբել
1131,spülen::V,гывьявны,ողողել
1132,spülen::V,гывьявны,պարզաջրել
1133,fegen::V,чышкыны,ավլել
1134,kehren::V,чышкыны,ավլել
1135,baden::V,купайтчыны ,լողանալ
1136,sich waschen::V,миссьыны,լվացվել
1137,ausziehen::V,гыжтӧтны,հանել
1138,ausziehen::V,пӧрччавны,հանել
1139,anziehen::V,пасьтавны,հագնել
1140,sich anziehen::V,пасьтасьны,հագնվել
1141,kämmen::V,сынавны,սանրել
1142,schmücken::V,баситны,զարդարել
1143,sagen::V,висьтавны,ասել
1144,sprechen::V,шуны,խոսել
1145,reden::V,баитны,զրուցել
1146,sich unterhalten::V,сёрнитны,խոսակցել
1147,fragen::V,юавны,հարցնել
1148,bitten::V,корны,խնդրել
1149,erzählen::V,висьтавны,պատմել
1150,mitteilen::V,висьтавны,հաղորդել
1151,nennen::V,нимтны,անվանել
1152,rufen::V,китсавны,կանչել
1153,rufen::V,корны,կանչել
1154,rufen::V,чукӧстны,կանչել
1155,prahlen::V,ошшасьны,պարծենալ
1156,übersetzen::V,вуджӧтны,թարգմանել
1157,denken::V,чайтны,մտածել
1158,glauben::V,веритны,հավատալ
1159,bemerken::V,казявны,նկատել
1160,erkennen::V,тӧдсавны,ճանաչել
1161,begreifen::V,вежӧртны,հասկանալ
1162,verstehen::V,кывны,ըմբռնել
1163,lernen::V,велӧтчыны,սովորել
1164,wissen::V,тӧдны,իմանալ
1165,sich erinnern an::V,касьтывны,հիշել
1166,sich erinnern an::V,касьтывны,մտաբերել
1167,vergessen::V,вунӧтны,մոռանալ
1168,messen::V,меряйтны,չափել
1169,zählen::V,лыддьыны,թվել
1170,zählen::V,лыддьыны,հաշվել
1171,rechnen::V,лыддьыны,հաշվել
1172,rechnen::V,лыддьыны,հաշվարկել
1173,lesen::V,лыддьӧтны,կարդալ
1174,zeichnen::V,гижмавны,գծել
1175,schreiben::V,гижны,գրել
1176,besitzen::V,лоны,ունենալ
1177,besitzen::V,лоны,տեր լինել
1178,kaufen::V,небны,գնել
1179,verkaufen::V,вузавны,վաճառել
1180,bezahlen::V,вештыны,վճարել
1181,zahlen::V,вештыны,վճարել
1182,ertragen::V,терпитны,դիմանալ
1183,Insel::N,,վղզի
1184,Menge::N,,քանակ
1185,Gewalt::N,,բռնություն
1186,Gewalt::N,,սաստկություն
1187,Alter::N,,հասակ
1188,richtig::A,,ձիշտ
1189,wahr::A,,ճիշտ
1190,wahr::A,,իրական
1191,berühmt::A,,հայտնի
1192,berühmt::A,,հռչակավոր
1193,allein::ADV,,միայնակ
1194,rennen::V,,վազել
1195,malen::V,,նկարել
1196,beherrschen::V,,ղեկավարել
