,Concept_ID,uz,cv
721,einmal::ADV,bir marta,пӗррехинче
722,manchmal::ADV,onda-sonda,хӑш чухне
723,oft::ADV,tez-tez,тӑтӑш
724,immer::ADV,har vaqt,ялан
725,niemals::ADV,hargiz,нихӑҫан та
726,hier::ADV,shu erda,кунта
727,hierhin::ADV,beri,кунта
728,von hier::ADV,shu erdan,кунтан
729,dort::ADV,ana,унта
730,dort::ADV,ana,ҫавӑнта
731,dorthin::ADV,u yerga,унта
732,dorthin::ADV,u yerga,ҫавӑнта
733,geradeaus::ADV,to'g'ri,тикӗс
734,vorwärts::ADV,ilgari,малалла
735,rückwärts::ADV,qoloq,хыҫала
736,zurück::ADV,orqada,каялла
737,unten::ADV,pastda,аялта
738,hinab::ADV,tubanga,аялта
739,oben::ADV,ustida,ҫӳлте
740,hinauf::ADV,yuqorida,ҫӳле
741,überall::ADV,har erda,таҫта та
742,überall::ADV,har erda,пур ҫӗрте те
743,überall::ADV,har erda,кирек ӑҫта та
744,nicht::ADV,ämas,мар
745,ein wenig::ADV,biroz,пӑртак
746,kaum::ADV,arang,аран
747,sehr::ADV,ancha,питӗ
748,so::ADV,shunday,апла
749,noch::ADV,hali,татах
750,nur::ADV,yolg'iz,ҫех
751,schon::ADV,endi,ӗнтӗ
752,wieder::ADV,yana,каллех
753,vergebens::ADV,bekorga,харам
754,vor::PRP,burun,умӗнче
755,hinter::PRP,ketida,кайра
756,unter::PRP,ostida,айне
757,unter::PRP,ostida,айӗпе
758,unter::PRP,ostida,айӗнче
759,unter::PRP,ostida,ҫитеспе
760,durch::PRP,bo'ylab,витӗр
761,neben::PRP,yonida,патӗнче
762,zwischen::PRP,orada,хушшинче
763,wegen::PRP,sababli,пула
764,wegen::PRP,sababli,пирки
765,dies::PRN,o'sha,ку
766,dies::PRN,o'sha,ҫак
767,das::PRN,narigi,ҫав
768,alles::PRN,har nima,пурте
769,alles::PRN,har nima,йӑлт
770,ich::PRN,men,эп
771,du::PRN,sen,эс
772,er::PRN,u,вӑл
773,wir::PRN,biz,эпир
774,ihr::PRN,siz,эсир
775,sie::PRN,ular,вӗсем
776,was::FPRN,nima,мӗн
777,was::FPRN,nima,мӗскер
778,was::FPRN,nima,мӗн те пулин
779,wer::FPRN,kim,кам
780,wo::FADV,qaerda,ӑҫта
781,wohin::FADV,qayerga,ӑҫта
782,wie::FADV,qanday,епле
783,wie::FADV,qanday,мӗнле
784,warum::FADV,nega,ма
785,warum::FADV,nega,мӗншӗн
786,wieviel::FNUM,qancha,миҫе
787,eins::NUM,bir,пӗр
788,eins::NUM,bir,пӗрре
789,zwei::NUM,ikki,ик
790,zwei::NUM,ikki,икӗ
791,zwei::NUM,ikki,иккӗ
792,drei::NUM,uch,виҫ
793,drei::NUM,uch,виҫӗ
794,drei::NUM,uch,виҫҫӗ
795,vier::NUM,to'rt,тӑват
796,fünf::NUM,besh,пилӗк
797,fünf::NUM,besh,пиллӗк
798,sechs::NUM,olti,улт
799,sechs::NUM,olti,ултӑ
800,sechs::NUM,olti,улттӑ
801,sieben::NUM,etti,ҫич
802,sieben::NUM,etti,ҫичӗ
803,sieben::NUM,etti,ҫиччӗ
804,acht::NUM,sakkiz,сакӑр
805,acht::NUM,sakkiz,саккӑр
806,neun::NUM,to'qqiz,тӑхӑр
807,neun::NUM,to'qqiz,тӑххӑр
808,zehn::NUM,o'n,вунӑ
809,zehn::NUM,o'n,вуннӑ
810,elf::NUM,o'n bir,вун пӗр
811,zwölf::NUM,o'n ikki,вун ик
812,zwölf::NUM,o'n ikki,вун икӗ
813,zwölf::NUM,o'n ikki,вун иккӗ
814,zwanzig::NUM,yigirma,ҫирӗм
815,dreißig::NUM,o'ttiz,вӑтӑр
816,vierzig::NUM,qirq,хӗрӗх
817,fünfzig::NUM,ällik,аллӑ
818,sechzig::NUM,oltmish,утмӑл
819,siebzig::NUM,etmish,ҫитмӗл
820,achtzig::NUM,sakson,сакӑр вунӑ
821,achtzig::NUM,sakson,сакӑр вуннӑ
822,neunzig::NUM,to'qson,тӑхӑр вун
823,neunzig::NUM,to'qson,тӑхӑр вунӑ
824,neunzig::NUM,to'qson,тӑхӑр вуннӑ
825,hundert::NUM,yuz,ҫӗр
826,tausend::NUM,ming,пин
827,und::CNJ,va,та
828,oder::CNJ,yo,е
829,stehen::V,turmoq,тӑр
830,sitzen::V,o'tirmoq,лар
831,liegen::V,yotmoq,вырт
832,hängen::V,osilmoq,усӑнса тӑр
833,hängen::V,osilmoq,ҫакӑнса тӑр
834,werden::V,bo'lmoq,пул
835,passieren::V,bo'lib o'tmoq,пул
836,beginnen::V,boshlanmoq,пуҫлан
837,enden::V,bitmoq,пӗт
838,enden::V,bitmoq,вӗҫлен
839,wechseln::V,o'zgarmoq,улшӑн
840,aufgehen[Sonne]::V,chiqmoq,тух
841,untergehen[Sonne]::V,botmoq,анса лар
842,scheinen[Sonne]::V,yaraqlamoq,пӑх
843,donnern::V,gulduramoq,кӗмсӗртет
844,donnern::V,gulduramoq,авӑт
845,wehen::V,elpimoq,варкӑш
846,strömen::V,oqmoq,тӑкӑн
847,fließen::V,oqmoq,юх
848,sich drehen::V,aylanmoq,ҫаврӑн
849,schwanken::V,qoqilmoq,чӳхен
850,schwingen::V,lopillamoq,суллан
851,fallen::V,tushmoq,кип
852,fallen::V,tushmoq,тӳр кип
853,fallen::V,tushmoq,татӑлса ан
854,brennen::V,yonmoq,ҫун
855,rauchen::V,tutamoq,мӑкӑрлан
856,rauchen::V,tutamoq,тӗтӗм кӑлар
857,regnen::V,yomg'ir yog'moq,ҫумӑр ҫӑвать
858,gefrieren::V,muzlamoq,шӑн
859,tauen::V,ärimoq,ирӗл
860,schmelzen::V,ärimoq,ирӗл
861,trocknen::V,qurimoq,тип
862,sieden::V,qaynamoq,вӗре
863,faulen::V,chirimoq,ҫӗр
864,verfaulen::V,chirimoq,ҫӗр
865,reißen::V,qayt qilmoq,ҫурӑл
866,versinken::V,g'arq bo'lmoq,пут
867,vergehen::V,o'tmoq,ирт
868,erscheinen::V,zuhur ätmoq,курӑн
869,erscheinen::V,zuhur ätmoq,курӑнса кай
870,verschwinden::V,yo'qolmoq,ҫухал
871,sinken::V,pasaymoq,чак
872,abnehmen::V,kamaymoq,чак
873,zunehmen::V,urchimoq,пысӑклан
874,steigen::V,oshmoq,ҫӗклен
875,wachsen::V,o'smoq,ӳс
876,glänzen::V,porlamoq,ҫиҫ
877,funkeln::V,yalt ätmoq,ялкӑш
878,funkeln::V,yalt ätmoq,йӑлтӑртат
879,lärmen::V,taraq ätmoq,шавла
880,läuten::V,jiringlamoq,шӑнкӑравла
881,klingeln::V,jiringlamoq,шӑнкӑравла
882,klirren::V,sharaqlamoq,калтлат
883,klirren::V,sharaqlamoq,шӑнкӑлтат
884,brausen::V,vag'illamoq,ахӑр
885,rauschen::V,shitirlamoq,вашӑлтат
886,rauschen::V,shitirlamoq,чашӑлтат
887,klingen::V,yangramoq,янӑра
888,bellen::V,hurmoq,вӗр
889,heulen::V,uvlamoq,ула
890,blasen::V,puflamoq,вӗр
891,pfeifen::V,xushtak chalmoq ,шӑхӑр
892,schreien::V,qiyqirmoq,кӑшкӑр
893,stöhnen::V,nola qilmoq,йынӑш
894,zittern::V,titramoq,чӗтре
895,leben::V,yashamoq,пурӑн
896,geboren werden::V,tug'ilmoq,ҫурал
897,atmen::V,nafas chiqarmoq,сывла
898,trinken::V,ichmoq,ӗҫ
899,essen::V,emoq,ҫи
900,schlucken::V,yutmoq,ҫӑт
901,müde werden::V,horimoq,ӗшен
902,einschlafen::V,uxlab qolmoq,ыйха пут
903,einschlafen::V,uxlab qolmoq,ҫывӑрса кай
904,schlafen::V,uxlamoq,ҫывӑр
905,aufwachen::V,uyg'onmoq,вӑран
906,aufstehen::V,qo'pmoq,тӑр
907,sich erholen::V,dam olmoq,кан
908,krank werden::V,kasallanmoq,чирле
909,krank sein::V,betob yotmoq,чирле
910,schmerzen::V,og'rimoq,сур
911,schmerzen::V,og'rimoq,ырат
912,husten::V,yo'talmoq,ӳсӗр
913,genesen::V,tuzalmoq,сывал
914,genesen::V,tuzalmoq,тӳрлен
915,sterben::V,o'lmoq,вил
916,umkommen::V,halok bo'lmoq,вил
917,sich bewegen::V,harakat qilmoq,куҫ
918,sich rühren::V,qimirlamoq,хускал
919,sich erheben::V,qo'pmoq,тӑр
920,sich setzen::V,o'tirmoq,лар
921,hinfallen::V,yiqilmoq,ӳк
922,laufen::V,yurmoq,ут
923,schreiten::V,yurmoq,ут
924,spazierengehen::V,sayr ätmoq,уҫӑлса ҫӳре
925,spazierengehen::V,sayr ätmoq,уткаласа ҫӳре
926,eilen::V,tezlamoq,васка
927,eilen::V,tezlamoq,хыпалан
928,sich beeilen::V,shoshmoq,васка
929,sich beeilen::V,shoshmoq,хыпалан
930,sausen::V,chopqillamoq,ыткӑн
931,sausen::V,chopqillamoq,вӗҫтер
932,rennen::V,yugurmoq,чуп
933,springen::V,sakramoq,сик
934,klettern::V,yuqorilamoq,улӑх
935,schaukeln::V,irg'amoq,йӳрӗн
936,kriechen::V,ämaklamoq,шу
937,kriechen::V,ämaklamoq,упален
938,schwimmen::V,suzmoq,иш
939,tauchen::V,chu'mmoq,чӑм
940,rudern::V,eshkak eshmoq,авӑс
941,fahren::V,haydamoq,пыр
942,fliegen::V,uchmoq,вӗҫ
943,gehen::V,bormoq,кай
944,weggehen::V,ketoq,кай
945,abfahren::V,jo'namoq,тапран
946,anhalten::V,to'xtamoq,чарӑн
947,hineingehen::V,kirmoq,кӗр
948,eintreten::V,kirmoq,кӗр
949,kommen::V,kelmoq,кил
950,ankommen::V,etib kelmoq,ҫит
951,zurückkommen::V,qaytib kelmoq,таврӑн
952,zurückkommen::V,qaytib kelmoq,каялла кил
953,bleiben::V,qolmoq,юл
954,warten::V,poylamoq,кӗт
955,erwarten::V,kutmoq,кӗт
956,suchen::V,izlamoq,шыра
957,finden::V,topmoq,туп
958,versuchen::V,chalishmoq,пикен
959,vorbereiten::V,hozirlamoq,хатӗрле
960,lieben::V,sevmoq,юрат
961,mögen::V,ardoqlamoq,кӑмӑлла
962,mögen::V,ardoqlamoq,килӗштер
963,lachen::V,kulmoq,кул
964,lachen::V,kulmoq,ахӑлтат
965,rühren::V,ta'sirlantirmoq,ҫулӑх
966,weinen::V,yig'lamoq,йӗр
967,weinen::V,yig'lamoq,макӑр
968,schimpfen::V,koyinmoq,вӑрҫ
969,schimpfen::V,koyinmoq,ятлаҫ
970,sich ärgern::V,g'azab qilmoq,ҫиллен
971,sich fürchten::V,hurkmoq,шиклен
972,fürchten::V,qo'rqmoq,хӑра
973,fliehen::V,qochmoq,тар
974,flüchten::V,qochmoq,чупса тар
975,sehen::V,ko'rmoq,кур
976,anschauen::V,razm solmoq,пӑхса ил
977,ansehen::V,razm qilmoq,пӑх
978,hören::V,äshitmoq,илт
979,zuhören::V,tinglamoq,итле
980,zuhören::V,tinglamoq,тӑнла
981,probieren::V,tatib ko'rmoq,астив
982,riechen::V,iskamoq,шӑршла
983,fühlen::V,sezmoq,туй
984,fühlen::V,sezmoq,сис
985,scheinen::V,tuyilmoq,туйӑн
986,zu sehen sein::V,ko'rinmoq,курӑн
987,vernehmen::V,äshitmoq,пӑл
988,frieren::V,sovuq qotmoq,йӳтен
989,tun::V,ätmoq,ту
990,können::V,-a olmoq,пултар
991,können::V,-y olmoq,пултар
992,wollen::V,istamoq,те
993,anfangen::V,boshlamoq,пуҫла
994,beenden::V,bitirmoq,пӗтер
995,aufhören::V,tinmoq,пӑрах
996,gelingen::V,muvaffaqiyat qozonmoq,ӑн
997,geraten::V,bo'lmoq,пул
998,öffnen::V,ochmoq,уҫ
999,schließen::V,yopmoq,хуп
1000,stellen::V,qo'ymoq,ларт
1001,stellen::V,qo'ymoq,тӑрат
1002,setzen::V,o'tqazmoq,ларт
1003,legen::V,yotqizmoq,хур
1004,berühren::V,tegmoq,перӗн
1005,verbinden::V,ulamoq,сып
1006,bedecken::V,bekitmoq,вит
1007,aufhängen::V,ildirmoq,ҫак
1008,anzünden::V,yondirmoq,ҫут
1009,aufheben::V,ko'tarmoq,ҫӗкле
1010,zurücklassen::V,ayrilmoq,манса хӑвар
1011,verlieren::V,yo'qotmoq,ҫӗтер
1012,fallen lassen::V,tushirmoq,ӳкер
1013,machen::V,qilmoq,ту
1014,herstellen::V,chiqarmoq,ӑстала
1015,bauen::V,solmoq,ту
1016,reparieren::V,tuzatmoq,юса
1017,verbessern::V,isloh qilmoq,лайӑхлат
1018,ändern::V,o'zgartirmoq,улӑштар
1019,graben::V,qazimoq,чав
1020,graben::V,qazimoq,чакала
1021,beugen::V,bukmoq,кукӑрт
1022,biegen::V,bukmoq,ав
1023,biegen::V,bukmoq,кукӑрт
1024,drehen::V,aylantirmoq,ҫавӑр
1025,wenden::V,burmoq,ӳпӗнтер
1026,umdrehen::V,ag'darmoq,ҫавӑр
1027,heben::V,yuksaltirmoq,хӑпарт
1028,hochheben::V,ko'tarmoq,йӑт
1029,ergreifen::V,tutamlamoq,тыт
1030,halten::V,tutmoq,тыт
1031,drücken::V,bosmoq,пус
1032,schieben::V,surmoq,тӗк
1033,schieben::V,surmoq,тӗрт
1034,kratzen::V,qashimoq,хыр
1035,lecken::V,mijimoq,ҫула
1036,beißen::V,tishlamoq,ҫырт
1037,beißen::V,tishlamoq,хып
1038,abreißen::V,emirmoq,тат
1039,abschneiden::V,cho'rt kesmoq,кас
1040,binden::V,bog'lamoq,ҫых
1041,stecken::V,suqmoq,чик
1042,brechen::V,sindirmoq,хуҫ
1043,klopfen::V,dukurlamoq,такка
1044,hauen::V,urmoq,шакка
1045,kleben::V,yopishtirmoq,ҫыпӑҫтар
1046,reiben::V,surkamoq,сӑтӑр
1047,streichen::V,surkamoq,сӗр
1048,schleifen::V,qayramoq,хӑйра
1049,schneiden::V,kesmoq,кас
1050,rütteln::V,chayqamoq,лӑка
1051,rütteln::V,chayqamoq,силлентер
1052,schütteln::V,chayqamoq,лӑка
1053,schütteln::V,chayqamoq,силлентер
1054,schwenken::V,chayqatmoq,сулла
1055,schütten::V,quymoq,тултар
1056,füllen::V,to'ldirmoq,тултар
1057,einwickeln::V,chulg'amoq,чӗрке
1058,tragen::V,tashimoq,ҫӗкле
1059,schleppen::V,sudramoq,сӗтӗр
1060,ziehen::V,tortmoq,тӑс
1061,aufbewahren::V,tutmoq,усра
1062,werfen::V,tashlamoq,пӑрах
1063,fangen::V,tutmoq,тыт
1064,packen::V,opqochmoq,тыт
1065,verstecken::V,yashirmoq,пытарса хур
1066,teilen::V,bo'lmoq,уйӑр
1067,teilen::V,bo'lmoq,пайла
1068,schicken::V,yubormoq,яр
1069,bringen::V,keltirmoq,кӳр
1070,hinzufügen::V,tirkamoq,хуш
1071,bekommen::V,olmoq,ил
1072,bekommen::V,olmoq,туян
1073,erhalten::V,olmoq,ил
1074,erhalten::V,olmoq,туян
1075,nehmen::V,olmoq,ил
1076,wählen::V,saylamoq,суйла
1077,auswählen::V,saylamoq,суйла
1078,bewahren::V,saqlamoq,упра
1079,behindern::V,xalal bermoq,кансӗрле
1080,behindern::V,xalal bermoq,чӑрмантар
1081,verderben::V,xazon qilmoq,пӑс
1082,beschädigen::V,buzmoq,пӑс
1083,zerbrechen::V,sindirmoq,ват
1084,zerbrechen::V,sindirmoq,ҫӗмӗр
1085,zerreißen::V,yirtmoq,ҫур
1086,zerstören::V,vayron qilmoq,иш
1087,verbrennen::V,kuydirmoq,ҫунтар
1088,geben::V,bermoq,пар
1089,reichen::V,bermoq,пар
1090,schenken::V,sovg'a qilmoq,парнеле
1091,versprechen::V,va'da bermoq,тума пул
1092,versprechen::V,va'da bermoq,сӑмах пар
1093,wünschen::V,orziqmoq,сун
1094,loben::V,maqtamoq,ырла
1095,küssen::V,o'pmoq,чуп ту
1096,wiegen::V,tebratmoq,сиктер
1097,wiegen::V,tebratmoq,силле
1098,zudecken::V,yopmoq,вит
1099,wecken::V,uyg'otmoq,вӑрат
1100,zeigen::V,ko'rsatmoq,кӑтарт
1101,führen::V,boshlik bo'lmoq,илсе пыр
1102,führen::V,boshlik bo'lmoq,ҫавӑтса пыр
1103,lehren::V,o'rgatmoq,вёрент
1104,unterrichten::V,dars bermoq,вёрент
1105,aufziehen::V,o'stirmoq,вӗрент
1106,leiten::V,boshqarmoq,тытса пыр
1107,antreiben::V,shoshiltirmoq,васкат
1108,lassen::V,ruxsat bermoq,пусахла
1109,lassen::V,ruxsat bermoq,хуш
1110,einladen::V,taklif kilmoq,чӗн
1111,vereinigen::V,qo'shmoq,пӗрлештер
1112,besuchen::V,mehmonga bormoq,ҫит
1113,besuchen::V,mehmonga bormoq,кӗрсе кур
1114,treffen::V,duchor bo'lmoq,тӗл пул
1115,sich versammeln::V,to'planmoq,пуҫтарӑн
1116,spielen::V,o'ynamoq,выля
1117,singen::V,yalla qilmoq,юрла
1118,tanzen::V,raqs qilmoq,ташла
1119,sich trennen::V,yakkalanmoq,уйрӑл
1120,verlassen::V,qoldirmoq,хӑвар
1121,retten::V,qutqazmoq,ҫӑл
1122,bewachen::V,qo'rimoq,хуралла
1123,schützen::V,yoniga olmoq,сыхла
1124,verteidigen::V,yoqlamoq,хӳтӗле
1125,sich schlagen::V,yoqalashmoq,ҫапӑҫ
1126,schießen::V,otmoq,пер
1127,siegen::V,engmoq,ҫӗн
1128,siegen::V,engmoq,ҫӗнтер
1129,ärgern::V,jahl chiqarmoq,тарӑхтар
1130,ärgern::V,jahl chiqarmoq,ҫиллентер
1131,schlagen::V,urmoq,ҫап
1132,treten::V,tepmoq,тап
1133,stechen::V,qadamoq,чик
1134,stoßen::V,turtmoq,чыш
1135,stehlen::V,o'g'rilamoq,вӑрла
1136,stören::V,tebratmoq,кансӗрле
1137,belästigen::V,g'ashini keltirmoq,аптӑрат
1138,belästigen::V,g'ashini keltirmoq,хупла
1139,verbergen::V,berkitmoq,пытар
1140,täuschen::V,aldamoq,суй
1141,betrügen::V,tirriq qilmoq,ултала
1142,töten::V,o'ldirmoq,вӗлер
1143,wohnen::V,istiqomat qilmoq,чуна пар
1144,wohnen::V,istiqomat qilmoq,парӑнса тӑр
1145,arbeiten::V,ishlamoq,ӗҫле
1146,sammeln::V,yig'moq,пух
1147,pflücken::V,termoq,тат
1148,jagen::V,ov qilmoq,сунара ҫӳре
1149,fischen::V,baliq ovlamoq,пулӑ тыт
1150,fassen::V,ilinmoq,тыт
1151,hüten::V,boqtirmoq,кӗт
1152,treiben::V,haydamoq,хӑвала
1153,anbinden::V,bog'lamoq,кӑкар
1154,füttern::V,edirmoq,ҫитер
1155,melken::V,sog'moq,су
1156,hacken::V,chopmoq,вакла
1157,gießen::V,oqizmoq,шӑвар
1158,reifen::V,qizarmoq,пиҫ
1159,zubereiten::V,pishirmoq,пӗҫер
1160,kochen::V,qaynatmoq,пӗҫер
1161,backen::V,yopmoq,пӗҫер
1162,braten::V,qovurmoq,ӑшала
1163,umrühren::V,atalamoq,хутӑштар
1164,stricken::V,to'qimoq,ҫых
1165,nähen::V,tikmoq,ҫӗле
1166,färben::V,bo'yoqlamoq,пӗвет
1167,reinigen::V,tozalamoq,тасат
1168,waschen::V,yuvmoq,ҫу
1169,abwischen::V,surkamoq,шӑл
1170,spülen::V,chaymoq,чӳхе
1171,fegen::V,cho'tkalamoq,шӑл
1172,kehren::V,supurmoq,шӑл
1173,baden::V,cho'milmoq,шыва кӗр
1174,sich waschen::V,yuvinmoq,ҫӑвӑн
1175,ausziehen::V,echintirmoq,салан
1176,anziehen::V,kiymoq,тӑхӑн
1177,sich anziehen::V,kiyinmoq,тӑхӑн
1178,kämmen::V,taramoq,тура
1179,schmücken::V,yasatmoq,илемлет
1180,sagen::V,aytmoq,те
1181,sprechen::V,so'zlamoq,кала
1182,reden::V,gapirmoq,сӑмахла
1183,reden::V,gapirmoq,калаҫ
1184,sich unterhalten::V,suhbatlashmoq,пупле
1185,fragen::V,so'ramoq,ыйт
1186,bitten::V,iltimos qilmoq,ыйт
1187,erzählen::V,aytib bermoq,каласа пар
1188,mitteilen::V,bildirmoq,пӗлтер
1189,mitteilen::V,bildirmoq,хыпарла
1190,nennen::V,atamoq,те
1191,nennen::V,atamoq,чӗн
1192,rufen::V,chaqirmoq,чӗн
1193,prahlen::V,gerdaymoq,мухтан
1194,prahlen::V,gerdaymoq,вӗҫкӗнлен
1195,übersetzen::V,tarjima qilmoq,куҫар
1196,denken::V,o'ylamoq,шухӑшла
1197,glauben::V,ishonmoq,ӗнен
1198,bemerken::V,payqamoq,асӑрха
1199,erkennen::V,tanimoq,палла
1200,begreifen::V,tushunmoq,ӑнлан
1201,verstehen::V,anglamoq,пӗл
1202,lernen::V,o'qimoq,вӗрен
1203,wissen::V,bilmoq,пӗл
1204,wissen::V,bilmoq,ӑнкар
1205,sich erinnern an::V,äsni tanimoq,аса ил
1206,vergessen::V,unutmoq,ман
1207,vergessen::V,unutmoq,манса кай
1208,messen::V,o'lchamoq,виҫ
1209,zählen::V,raqamlamoq,шутла
1210,rechnen::V,cho'tlamoq,шутла
1211,lesen::V,o'qimoq,вула
1212,malen::V,rasm solmoq,ӳкер
1213,zeichnen::V,chizmoq,ӳкер
1214,schreiben::V,yozmoq,ҫыр
1215,besitzen::V,ägalamoq,тыт
1216,kaufen::V,olmoq,ил
1217,kaufen::V,olmoq,туян
1218,verkaufen::V,sotmoq,сут
1219,bezahlen::V,to'lamoq,тӳле
1220,zahlen::V,to'lamoq,тӳле
1221,beherrschen::V,ägalamoq,тыт
1222,ertragen::V,chidamoq,тӳс
