,Concept_ID,el,hi
165,Schnee::N,χιόνι,हिम
166,Schnee::N,χιόνι,बर्फ़
167,Eis::N,πάγος,हिम
168,Eis::N,πάγος,बर्फ़
169,Frost::N,παγωνία,ठंड
170,Kälte::N,κρύο,सर्दी
171,Kälte::N,κρύο,शीतलता
172,Kälte::N,ψύχος,सर्दी
173,Kälte::N,ψύχος,शीतलता
174,Hitze::N,ζέστη,ताप
175,Hitze::N,ζέστη,गरमी
176,Raureif::N,πάχνη,पाला
177,Regenbogen::N,ουράνιο τόξο,इंद्र-धनुष
178,Donner::N,βροντή,गरज
179,Donner::N,βροντή,मेघ-गर्जन
180,Strömung::N,ρεύμα,बहाव
181,Strömung::N,ρεύμα,प्रवाह
182,Tropfen::N,στάλα,बूँद
183,Schaum::N,αφρός,झाग
184,Schmutz::N,βρωμιά,गंद
185,Schmutz::N,βρωμιά,कीचड़
186,See::N,λίμνη,झील
187,See::N,λίμνη,सरोवर
188,Sumpf::N,βάλτος,दलदल
189,Sumpf::N,βάλτος,धँसान
190,Moor::N,έλος,झाबर
191,Moor::N,έλος,धँसान
192,Wiese::N,λιβάδι,घास-स्थल
193,Wald::N,δάσος,जंगल
194,Hügel::N,λόφος,टीला
195,Hügel::N,λόφος,पहाड़
196,Anhöhe::N,ύψωμα,टीला
197,Anhöhe::N,ύψωμα,पहाड़ी
198,Berg::N,όρος,पहाड़
199,Berg::N,βουνό,पहाड़
200,Gipfel::N,κορυφή,शिखर
201,Höhle::N,σπηλιά,गुहा
202,Höhle::N,σπηλιά,गुफ़ा
203,Abhang::N,πλαγιά,ढाल
204,Abhang::N,πλαγιά,ढलान
205,Quelle::N,πηγή,चश्मा
206,Quelle::N,βρύση,चश्मा
207,Bach::N,ρυάκι,सोता
208,Bach::N,ρυάκι,नदिका
209,Fluss::N,ποτάμι,नदी
210,Fluss::N,ποτάμι,सरिता
211,Fluss::N,ποταμός,नदी
212,Fluss::N,ποταμός,सरिता
213,Ufer::N,όχθη,तट
214,Ufer::N,όχθη,किनारा
215,Küste::N,ακτή,समुद्र-तट
216,Küste::N,ακρογιαλιά,समुद्र-तट
217,Festland::N,στεριά,महाद्वीप
218,Meer::N,θάλασσα,सागर
219,Meer::N,θάλασσα,समुद्र
220,Bucht::N,κόλπος,खाड़ी
221,Insel::N,νησί,टापू
222,Insel::N,νησί,द्वीप
223,Insel::N,νήσος,टापू
224,Insel::N,νήσος,द्वीप
225,Blume::N,άνθος,फूल
226,Blume::N,άνθος,पुष्प
227,Blume::N,λουλούδι,फूल
228,Blume::N,λουλούδι,पुष्प
229,Gras::N,χόρτο,घास
230,Gras::N,χορτάρι,घास
231,Wurzel::N,ρίζα,मूल
232,Baum::N,δέντρο,पेड़
233,Baum::N,δέντρο,वृक्ष
234,Stamm::N,κορμός,धड़
235,Rinde::N,φλούδα,छाल
236,Rinde::N,φλούδα,वल्कल
237,Ast::N,κλαδί,डाल
238,Ast::N,κλαδί,शाखा
239,Zweig::N,κλαδί,टहनी
240,Zweig::N,κλάδος,टहनी
241,Blatt::N,φύλλο,पत्र
242,Blatt::N,φύλλο,पत्ता
243,Birke::N,σημύδα,भूर्ज
244,Kiefer[Baum]::N,πεύκο,पाइन-वृक्ष
245,Weide[Baum]::N,ιτιά,बेंत
246,Tanne::N,έλατο,फ़र
247,Horn::N,κέρας,सींग
248,Horn::N,κέρας,विषाण
249,Horn::N,κέρατο,सींग
250,Horn::N,κέρατο,विषाण
251,Feder::N,φτερό,पर
252,Feder::N,φτερό,पंख
253,Fell::N,δέρμα,खाल
254,Fell::N,δέρμα,पशु-चर्म
255,Fell::N,τομάρι,खाल
256,Fell::N,τομάρι,पशु-चर्म
257,Flügel::N,πτερύγιο,पंख
258,Flügel::N,πτερύγιο,डैना
259,Klaue::N,κουλό,पंजा
260,Kralle::N,νύχι,पंजा
261,Kralle::N,νύχι,नाख़ून
262,Schwanz::N,ουρά,पूँछ
263,Ei::N,αβγό,अंडा
264,Nest::N,φωλιά,नीड़
265,Nest::N,φωλιά,घोंसला
266,Bau::N,φωλιά,बिल
267,Bau::N,φωλιά,माँद
268,Tier::N,ζώο,पशु
269,Tier::N,ζώο,जानवर
270,Herde::N,κοπάδι,गल्ला
271,Kuh::N,αγελάδα,गौ
272,Kuh::N,αγελάδα,गाय
273,Bulle::N,ταύρος,साँड़
274,Pferd::N,άλογο,अश्व
275,Pferd::N,άλογο,घोड़ा
276,Schaf::N,πρόβατο,भेड़
277,Schwein::N,γουρούνι,शूकर
278,Hund::N,σκυλί,श्वान
279,Hund::N,σκυλί,कुत्ता
280,Hund::N,σκύλος,श्वान
281,Hund::N,σκύλος,कुत्ता
282,Katze::N,γάτα,बिल्ली
283,Bär::N,άρκτος,रीछ
284,Bär::N,άρκτος,भालू
285,Bär::N,αρκούδα,रीछ
286,Bär::N,αρκούδα,भालू
287,Eichhörnchen::N,βερβερίτσα,गिलहरी
288,Elch::N,άλκη,एल्क
289,Fuchs::N,αλεπού,लोमड़ी
290,Hase::N,λαγός,खरहा
291,Hase::N,λαγός,ख़रगोश
292,Maus::N,ποντικός,मूष
293,Maus::N,ποντικός,चूहा
294,Wolf::N,λύκος,वृक
295,Wolf::N,λύκος,भेड़िया
296,Vogel::N,πουλί,पक्षी
297,Vogel::N,πουλί,चिड़िया
298,Schwarm::N,σμήνος,झुंड
299,Huhn::N,κότα,मुर्ग़ी
300,Huhn::N,όρνιθα,मुर्ग़ी
301,Hahn::N,πετεινός,मुर्ग़ा
302,Gans::N,χήνα,हंस
303,Gans::N,χήνα,हंसिनी
304,Adler::N,αετός,उक़ाब
305,Ente::N,πάπια,बतख़
306,Ente::N,πάπια,बत्तक
307,Eule::N,κουκουβάγια,उल्लू
308,Kranich::N,γερανός,सारस
309,Kranich::N,γερανός,क्रौंंच
310,Krähe::N,καρακάξα,काक
311,Kuckuck::N,κούκος,कोयल
312,Kuckuck::N,κούκος,कोकिल
313,Schwan::N,κύκνος,हंस
314,Schwan::N,κύκνος,मराल
315,Fisch::N,ψάρι,मछली
316,Fisch::N,ψάρι,मत्स्य
317,Barsch::N,πέρκα,पर्च
318,Hecht::N,λούτσος,पाइक
319,Schlange[Tier]::N,φίδι,सर्प
320,Wurm::N,σκουλήκι,कृमि
321,Wurm::N,σκουλήκι,कीड़ा
322,Spinne::N,αράχνη,लूता
323,Spinne::N,αράχνη,मकड़ी
324,Ameise::N,μυρμήγκι,चींटी
325,Laus::N,ψείρα,जूँ
326,Mücke::N,κουνούπι,डाँस
327,Fliege::N,μύγα,मक्खी
328,Fliege::N,μύγα,मक्षिका
329,Schmetterling::N,πεταλούδα,तितली
330,Beere::N,ρόγα,बेरी
331,Apfel::N,μήλο,सेब
332,Pilz::N,μανιτάρι,खुंबी
333,Zwiebel::N,κρεμμύδι,प्याज़
334,Saat::N,σπόρος,बीज
335,Korn::N,σπυρί,दाना
336,Heu::N,σανός,मूखी घास
337,Schale::N,τσόφλι,बकला
338,Schale::N,τσόφλι,छिलका
339,Grube::N,λάκκος,गड्ढा
340,Falle::N,παγίδα,जाल
341,Falle::N,παγίδα,फँदा
342,Schlinge::N,θηλειά,फँदा
343,Spur::N,ίχνος,सुराग़
344,Spur::N,ίχνος,पद-चिह्न
345,Asche::N,στάχτη,राख
346,Dreck::N,βρωμιά,मैल
347,Dreck::N,βρωμιά,गंदगी
348,Eisen::N,σίδερο,लोहा
349,Gold::N,μάλαμα,सोना
350,Gold::N,μάλαμα,स्वर्ण
351,Gold::N,χρυσάφι,सोना
352,Gold::N,χρυσάφι,स्वर्ण
353,Silber::N,ασήμι,रजत
354,Silber::N,ασήμι,चाँदी
355,Silber::N,άργυρος,रजत
356,Silber::N,άργυρος,चाँदी
357,Kohle::N,κάρβουνο,कोयला
358,Glas::N,γυαλί,काँच
359,Lehm::N,πηλός,चिकनी मिट्टी
360,Sand::N,άμμος,रेत
361,Sand::N,άμμος,बालू
362,Mensch::N,άνθρωπος,मानव
363,Mensch::N,άνθρωπος,इनसान
364,Mensch::N,άνθρωπος,मनुष्य
365,Mann::N,άνδρας,आदमी
366,Mann::N,άνδρας,पुरुष
367,Frau::N,γυναίκα,औरत
368,Frau::N,γυναίκα,महिला
369,Frau::N,γυναίκα,स्त्री
370,Kind::N,παιδί,बाल
371,Kind::N,παιδί,बच्चा
372,Junge::N,αγόρι,लड़का
373,Mädchen::N,κοπέλα,लड़की
374,Mädchen::N,κοπέλα,कुमारी
375,Mädchen::N,κορίτσι,लड़की
376,Mädchen::N,κορίτσι,कुमारी
377,Familie::N,οικογένεια,परिवार
378,Großvater::N,παππούς,दादा
379,Großmutter::N,γιαγιά,नानी
380,Eltern::N,γονείς,माँ-बाप
381,Eltern::N,γονείς,माता-पिता
382,Vater::N,πατέρας,बाप
383,Vater::N,πατέρας,पिता
384,Mutter::N,μητέρα,माँ
385,Mutter::N,μητέρα,माता
386,Sohn::N,γιος,बेटा
387,Sohn::N,γιος,पुत्र
388,Tochter::N,κόρη,बेटी
389,Tochter::N,κόρη,पुत्री
390,Bruder::N,αδελφός,भाई
391,Bruder::N,αδελφός,भ्राता
392,Schwester::N,αδελφή,बहन
393,Schwester::N,αδελφή,भगिनी
394,Onkel::N,θείος,ताऊ
395,Onkel::N,θείος,काका
396,Tante::N,θεία,बूआ
397,Tante::N,θεία,फूफी
398,Tante::N,θεία,ख़ाला
399,Ehemann::N,σύζυγος,पति
400,Ehemann::N,σύζυγος,शौहर
401,Ehefrau::N,σύζυγος,बीवी
402,Freude::N,χαρά,आनंद
403,Freude::N,χαρά,प्रसन्नता
404,Gelächter::N,γέλια,हँसी
405,Gelächter::N,γέλια,क़हक़हा
406,Glück::N,ευτυχία,आनंद
407,Glück::N,ευτυχία,ख़ुशी
408,Kummer::N,έγνοια,शोक
409,Kummer::N,έγνοια,दुःख
410,Wunsch::N,επιθυμία,इच्छा
411,Wunsch::N,επιθυμία,अभिलाषा
412,Lust::N,όρεξη,चाह
413,Lust::N,όρεξη,कामना
414,Geist::N,πνέυμα,जान
415,Geist::N,πνέυμα,प्राण
416,Gedanke::N,σκέψη,विचार
417,Gedächtnis::N,μνήμη,याददाश्त
418,Gedächtnis::N,μνήμη,स्मरण-शक्ति
419,Verstand::N,νους,समझ
420,Verstand::N,νους,अक़्ल
421,Verstand::N,νους,बुद्धि
422,Sinn::N,νόημα,अर्थ
423,Grund::N,λόγος,वजह
424,Grund::N,λόγος,कारण
425,Wahrheit::N,αλήθεια,सत्य
426,Wahrheit::N,αλήθεια,सच्चाई
427,Gespräch::N,συνομιλία,चर्चा
428,Gespräch::N,συνομιλία,वार्ता
429,Gespräch::N,συνομιλία,बात-चीत
430,Märchen::N,παραμύθι,क़िस्सा
431,Erzählung::N,διήγημα,कथा
432,Erzählung::N,διήγημα,कहानी
433,Nachricht::N,είδηση,सूचना
434,Nachricht::N,είδηση,समाचार
435,Neuigkeit::N,νέο,ख़बर
436,Neuigkeit::N,νέο,समाचार
437,Name::N,όνομα,नाम
438,Rätsel::N,αίνιγμα,पहेली
439,Rede::N,λόγος,वचन
440,Rede::N,λόγος,भाषण
441,Rede::N,ομιλία,वचन
442,Rede::N,ομιλία,भाषण
443,Sprache::N,γλώσσα,भाषा
444,Sprache::N,γλώσσα,ज़बान
445,Stimme::N,φωνή,स्वर
446,Stimme::N,φωνή,आवाज़
447,Wort::N,λέξη,शब्द
448,Wort::N,λέξη,लफ़्ज़
449,Zeichen::N,σημείο,निशान
450,Ruf::N,κραυγή,पुकार
451,Ruf::N,κραυγή,आह्वान
452,Lärm::N,θόρυβος,शोर
453,Lärm::N,θόρυβος,हुल्लड़
454,Laut::N,ήχος,स्वर
455,Laut::N,ήχος,ध्वनि
456,Ton::N,ήχος,सुर
457,Ton::N,ήχος,स्वर
458,Ton::N,τόνος,सुर
459,Ton::N,τόνος,स्वर
460,Lied::N,τραγούδι,गीत
461,Ruhe::N,ησυχία,आराम
462,Ruhe::N,ησυχία,ख़ामोशी
463,Leute::N,κόσμος,लोग
464,Leute::N,άνθρωποι,लोग
465,Volk::N,λαός,क़ौम
466,Volk::N,λαός,प्रजा
467,Arbeit::N,εργασία,काम
468,Gast::N,επισκέπτης,अतिथि
469,Gast::N,επισκέπτης,मेहमान
470,Geschenk::N,δώρο,उपहार
471,Geschenk::N,δώρο,तोहफ़ा
472,Spiel::N,παιχνίδι,खेल
473,Spiel::N,παιχνίδι,क्रीड़ा
474,Gesellschaft::N,κοινωνία,साथ
475,Hilfe::N,βοήθεια,मदद
476,Hilfe::N,βοήθεια,सहायता
477,Freund::N,φίλος,मित्र
478,Kamerad::N,σύντροφος,साथी
479,Kamerad::N,σύντροφος,कामरेड
480,Angelegenheit::N,υπόθεση,बात
481,Angelegenheit::N,υπόθεση,मामला
482,Anzahl::N,αριθμός,तादाद
483,Anzahl::N,αριθμός,संख्या
484,Art::N,είδος,तरह
485,Art::N,είδος,क़िस्म
486,Stück::N,κομμάτι,फाँक
487,Stück::N,κομμάτι,टुकड़ा
488,Teil::N,μέρος,भाग
489,Teil::N,μέρος,हिस्सा
490,Hälfte::N,μισό,अर्धभाग
491,Kreis::N,κύκλος,चक्कर
492,Kreuz::N,σταυρός,सलीब
493,Kreuz::N,σταυρός,क्रूस
494,Linie::N,γραμμή,लाइन
495,Strich::N,γραμμή,लकीर
496,Abstand::N,απόσταση,अंतर
497,Abstand::N,απόσταση,फ़ासला
498,Entfernung::N,απόσταση,दूरी
499,Entfernung::N,απόσταση,फ़ासला
500,Gegend::N,περιοχή,इलाक़ा
501,Gegend::N,τοποθεσία,इलाक़ा
502,Platz::N,χώρος,जगह
503,Platz::N,χώρος,स्थान
504,Ort::N,τόπος,स्थल
505,Ort::N,τόπος,स्थान
506,Seite::N,πλευρά,ओर
507,Seite::N,πλευρά,तरफ़
508,Mitte::N,μέση,बीच
509,Mitte::N,μέση,मध्य
510,Gegenstand::N,αντικείμενο,चीज़
511,Gegenstand::N,αντικείμενο,पदार्थ
512,Sache::N,πράγμα,चीज़
513,Sache::N,πράγμα,वस्तु
514,Rand::N,άκρη,छोर
515,Rand::N,άκρη,उपांत
516,Rand::N,χείλος,छोर
517,Rand::N,χείλος,उपांत
518,Kante::N,άκρη,कोर
519,Kante::N,άκρη,किनारा
520,Ecke::N,γωνιά,कोना
521,Ecke::N,γωνιά,नुक्कड़
522,Spitze::N,μύτη,नोक
523,Ende::N,άκρη,छोर
524,Ende::N,άκρη,सिरा
525,Loch::N,τρύπα,छेद
526,Loch::N,τρύπα,सूराख़
527,Winkel::N,γωνία,कोण
528,Winkel::N,γωνία,कोना
529,Muster::N,σχέδιο,नमूना
530,Muster::N,σχέδιο,डिज़ाइन
531,Größe::N,μέγεθος,परिमाण
532,Größe::N,μέγεθος,विस्तार
533,Länge::N,μήκος,लंबाई
534,Höhe::N,ύψος,ऊँचाई
535,Höhe::N,ύψος,उच्चता
536,Gewicht::N,βάρος,भार
537,Gewicht::N,βάρος,वज़न
538,Menge::N,ποσότητα,मात्रा
539,Haufen::N,σωρός,ढेर
540,Haufen::N,σωρός,अंबार
541,Reihe::N,αράδα,क़तार
542,Reihe::N,αράδα,पंक्ति
543,Boot::N,βάρκα,नाव
544,Boot::N,βάρκα,नौका
545,Ruder::N,κουπί,चप्पू
546,Schlitten::N,έλκηθρο,बर्फ़-गाड़ी
547,Ski::N,σκι,स्की
548,Lagerfeuer::N,φωτιά,अलाव
549,Lagerfeuer::N,φωτιά,कैंप-फ़ायर
550,Last::N,φορτίο,भार
551,Gang::N,δρόμος,चाल
552,Schritt::N,βήμα,डग
553,Schritt::N,βήμα,क़दम
554,Norden::N,βορράς,उत्तर
555,Süden::N,νότος,दक्खिन
556,Westen::N,δύση,पश्चिम
557,Osten::N,ανατολή,पूरब
558,Holz::N,ξύλο,काठ
559,Holz::N,ξύλο,काष्ठ
560,Brett::N,σανίδι,पटरा
561,Brett::N,σανίδι,तख़्ता
562,Platte::N,πλάκα,फलक
563,Platte::N,πλάκα,तख़्ता
564,Stütze::N,στήριγμα,टेक
565,Stütze::N,στήριγμα,थूनी
566,Stange::N,ραβδί,छड़
567,Stange::N,ραβδί,बाँस
568,Stange::N,κοντός,छड़
569,Stange::N,κοντός,बाँस
570,Stock::N,ξύλο,लाठी
571,Stock::N,μπαστούνι,लाठी
572,Stab::N,ραβδί,लग्गा
573,Rohr::N,σωλήνας,नल
574,Haus::N,σπίτι,घर
575,Haus::N,σπίτι,मकान
576,Heim::N,σπίτι,घर
577,Heim::N,σπίτι,गृह
578,Ofen::N,σόμπα,चूल्हा
579,Ofen::N,θερμάστρα,चूल्हा
580,Fußboden::N,πάτωμα,फ़र्श
581,Tisch::N,τραπέζι,मेज़
582,Stuhl::N,καρέκλα,कुरसी
583,Wiege::N,κούνια,पालना
584,Wiege::N,κούνια,हिंडोला
585,Bett::N,κρεβάτι,खाट
586,Bett::N,κρεβάτι,पलंग
587,Regal::N,ράφι,शेल्फ़
588,Kiste::N,κιβώτιο,पेटी
589,Kiste::N,κιβώτιο,डिब्बा
590,Fenster::N,παράθυρο,खिड़की
591,Tür::N,πόρτα,द्वार
592,Tür::N,πόρτα,दरवाज़ा
593,Tor::N,πύλη,फाटक
594,Zaun::N,φράχτης,बाड़ा
595,Dach::N,στέγη,छत
596,Dach::N,στέγη,छप्पर
597,Leiter::N,σκάλα,सीढ़ी
598,Leiter::N,κλίμακα,सीढ़ी
599,Besen::N,σκούπα,झाड़ू
600,Besen::N,σκούπα,बुहारी
601,Spaten::N,φτυάρι,कुदाल
602,Schaufel::N,φτυάρι,बेलचा
603,Schaufel::N,φτυάρι,फावड़ा
604,Gabel::N,πιρούνι,काँटा
605,Löffel::N,κουτάλι,चम्मच
606,Messer::N,μαχαίρι,छुरा
607,Messer::N,μαχαίρι,चाक़ू
608,Nagel::N,καρφί,कील
609,Nagel::N,καρφί,मेख़
610,Netz::N,δίχτυ,जाल
611,Haken::N,γάντζος,अंकुश
612,Haken::N,αγκίστρι,अंकुश
613,Griff::N,λαβή,मूठ
614,Griff::N,λαβή,हत्था
615,Schloss::N,κλειδαριά,ताला
616,Bild::N,εικόνα,चित्र
617,Figur::N,ανάστημα,मूर्ति
618,Puppe::N,κούκλα,पुतली
619,Puppe::N,κούκλα,गुड़िया
620,Beutel::N,πουγγί,झोला
621,Bündel::N,δεμάτι,पुलिंदा
622,Tasche::N,τσάντα,बेग
623,Tasche::N,τσάντα,बस्ता
624,Eimer::N,κουβάς,बाल्टी
625,Deckel::N,καπάκι,ढक्कन
626,Geschirr::N,σκεύη,बरतन-भाँड़े
627,Sack::N,σάκος,बोरा
628,Tasse::N,φλιτζάνι,प्याला
629,Topf::N,χύτρα,देग़चा
630,Kessel::N,καζάνι,देग़
631,Kessel::N,καζάνι,बटलोई
632,Essen::N,φαγητό,खाना
633,Nahrung::N,τροφή,भोजन
634,Speise::N,φαγητό,खाना
635,Speise::N,φαγητό,व्यंजन
636,Fleisch::N,κρέας,मांस
637,Fleisch::N,κρέας,गोश्त
638,Getreide::N,σιτάρι,अनाज
639,Brei::N,χυλός,भरता
640,Brei::N,χυλός,दलिया
641,Brot::N,ψωμί,रोटी
642,Brot::N,άρτος,रोटी
643,Scheibe::N,φέτα,कतला
644,Fett::N,πάχος,वसा
645,Fett::N,πάχος,चरबी
646,Butter::N,βούτυρο,मक्खन
647,Öl::N,λάδι,तेल
648,Salz::N,αλάτι,नमक
649,Suppe::N,σούπα,सूप
650,Suppe::N,σούπα,शोरबा
651,Honig::N,μέλι,शहद
652,Milch::N,γάλα,दूध
653,Tee::N,τσάι,चाय
654,Leder::N,πετσί,चमड़ा
655,Wolle::N,μαλλί,ऊन
656,Stoff::N,ύφασμα,कपड़ा
657,Nadel::N,βελόνα,सूई
658,Faden::N,κλωστή,डोरा
659,Knopf::N,κουμπί,बटन
660,Knopf::N,κουμπί,घुंडी
661,Knoten::N,κόμπος,गाँठ
662,Knoten::N,κόμπος,गुत्थी
663,Farbe::N,μπογιά,रंग
664,Farbe::N,μπογιά,वर्ण
665,Kleidung::N,ρούχα,पहनावा
666,Kleidung::N,ενδυμασία,पहनावा
667,Hemd::N,πουκάμισο,कुरता
668,Hemd::N,πουκάμισο,क़मीज़
669,Kragen::N,κολάρο,गरदनी
670,Kragen::N,κολάρο,गरेबान
671,Ärmel::N,μανίκι,आस्तीन
672,Hose::N,πανταλόνι,पैंट
673,Hose::N,πανταλόνι,पतलून
674,Gürtel::N,ζώνη,पेटी
675,Gürtel::N,ζώνη,मेखला
676,Mütze::N,σκούφος,टोपी
677,Schuh::N,παπούτσι,जूता
678,Stiefel::N,μπότα,बूट
679,Ring::N,δαχτυλίδι,अँगूठी
680,Band::N,κορδέλα,पट्टी
681,Kamm::N,χτένα,कंघी
682,Spiegel::N,καθρέφτης,आईना
683,Spiegel::N,καθρέφτης,दर्पण
684,Riemen::N,λουρί,तसमा
685,Riemen::N,λουρί,पट्टा
686,Schnur::N,κορδόνι,डोरी
687,Schnur::N,κορδόνι,सुतली
688,Leine::N,σχοινί,रस्सी
689,Decke::N,κουβέρτα,रज़ाई
690,Kissen::N,μαξιλάρι,तकिया
691,Kissen::N,μαξιλάρι,गाद्दा
692,Tuch::N,πανί,रूमाल
