,Concept_ID,kl,bn
656,verschieden::A,allatut,বিসদৃশ
657,verschieden::A,tamalaat,বিসদৃশ
658,nah::A,qanippoq,নিকটবতী
659,fern::A,ungasippoq,দুরবতী
660,linker::A,saamerleq,বাম
661,rechter::A,innarluissut,ডান
662,rechter::A,innarluissut,ডাইন
663,erster::A,siulleq,প্রথম
664,zweiter::A,qataatsup tullia,দ্বিতীয়
665,dritter::A,pingajorarterut,তৃতীয়
666,letzter::A,kingulleq,সর্বশেষ
667,allein::ADV,kisimiippoq,একক
668,auf einmal::ADV,tassanngaannaq,জলদি
669,zusammen::ADV,attaasa,একসঙ্গে
670,zusammen::ADV,attarmik,একসঙ্গে
671,lange::ADV,akuni,লম্বা
672,plötzlich::ADV,tassanngaannaq,হঠাৎ
673,sofort::ADV,erniinnaq,মুহ্ণর্তমধ্যে
674,später::ADV,kingorna,পশ্চাতে
675,jetzt::ADV,maanna,এখন
676,jetzt::ADV,massakkut,এখন
677,heute::ADV,ullumi,আজ
678,morgen::ADV,aqagu,আগামিকাল
679,bald::ADV,erniinnaq,অস্পকালমধ্যে
680,dann::ADV,taava,তখন
681,gestern::ADV,ippassaq,গতকাল
682,einst::ADV,ataatsimik,একবার মাত্র
683,einst::ADV,ilaanni,একবার মাত্র
684,damals::ADV,taamani,তখন
685,damals::ADV,taamanikkut,তখন
686,damals::ADV,taassumuunakkut,তখন
687,danach::ADV,taava,পরে
688,vorher::ADV,siornagut,আগে
689,einmal::ADV,ilaanni,একবার
690,einmal::ADV,ataatsimik,একবার
691,manchmal::ADV,qaqutigu,কখনও কখনও
692,manchmal::ADV,qaqutigut,কখনও কখনও
693,oft::ADV,akulikitsumik,ঘনঘন
694,immer::ADV,tamatigut,সর্বদা
695,hier::ADV,maani,এখানে
696,hierhin::ADV,maani,এখানে
697,dorthin::ADV,ikuuna,ওখানে
698,geradeaus::ADV,narlumut,অগ্রগামী
699,vorwärts::ADV,pilangavoc,সন্মুখিকে
700,rückwärts::ADV,kingumut,খিরিয়া
701,rückwärts::ADV,tunumut or tunummut,খিরিয়া
702,zurück::ADV,kingumut,পিঠ
703,zurück::ADV,tunumut or tunummut,পিঠ
704,unten::ADV,kana,নীচে
705,hinab::ADV,qiviu,নিম্নগামী
706,überall::ADV,tamaginni,সর্বত্র
707,überall::ADV,tamani tamaani,সর্বত্র
708,kaum::ADV,qaqutigorsuaq,কষ্টসহকাবে
709,sehr::ADV,assut,খুব
710,noch::ADV,qeratavoq,এখন পর্যস্ত
711,schon::ADV,taava-una,ইতঃপুর্বে
712,wieder::ADV,kingumut,আবার
713,vergebens::ADV,angiluk,বিফলে
714,dies::PRN,manna,এটা
715,dies::PRN,matuma,এটা
716,das::PRN,ua,ওটা
717,ich::PRN,uanga,আমি
718,du::PRN,illit,তুমি
719,er::PRN,una,উনি
720,wir::PRN,uagut,আমরা
721,ihr::PRN,ilissi,তোমরা
722,sie::PRN,uku,তারা
723,was::FPRN,aat?,কি
724,wer::FPRN,kikkut,কে
725,wo::FADV,sumi,কোথায়
726,wohin::FADV,sumut,কোথায়
727,wie::FADV,qanoq,কেমন
728,warum::FADV,sooq,কেন
729,wieviel::FNUM,qassit,কত
730,wieviel::FNUM,qanoq atsigisumik?,কত
731,eins::NUM,ataaseq,অক
732,zwei::NUM,marluk,দুই
733,drei::NUM,pingasut,তিন
734,vier::NUM,sisamat,চার
735,vier::NUM,qajuusat,চার
736,fünf::NUM,tallimat,পাঁচ
737,sechs::NUM,arfineq,ছয়
738,sechs::NUM,arfinillit,ছয়
739,sieben::NUM,arfineq-marluk,সাত
740,acht::NUM,arfineq pingasut,আট
741,neun::NUM,qulingiluat,নয়
742,neun::NUM,arfineq sisamat,নয়
743,zehn::NUM,qulit,দশ
744,elf::NUM,aqqaneq,এগারো
745,zwölf::NUM,aqqaneq-marluk,দ্বাদশ
746,zwanzig::NUM,tyve,বিশ
747,dreißig::NUM,tredive,ত্রিশ
748,dreißig::NUM,pingasunik qulillit,ত্রিশ
749,vierzig::NUM,fyrre,চল্লিশ
750,fünfzig::NUM,halvtreds,পঞ্চাশ
751,fünfzig::NUM,tallimanik qulillit,পঞ্চাশ
752,sechzig::NUM,tres,ষাট
753,siebzig::NUM,halvfjerds,সত্তর
754,achtzig::NUM,firs,আশি
755,neunzig::NUM,halvfems,নব্বুই
756,hundert::NUM,et hundrede,শত
757,tausend::NUM,et tusinde,হাজার
758,und::CNJ,aamma,আর
759,und::CNJ,aamma,এবং
760,oder::CNJ,imalluunnit,বা
761,stehen::V,sikingavoq,দাঁড়ানো
762,sitzen::V,ingippoq,বসা
763,liegen::V,nalavoq,শোয়া
764,liegen::V,aqupivoq,শোয়া
765,hängen::V,nivinngarpaa,ঝোলা
766,werden::V,pinngorpoq,হইয়া উঠা
767,passieren::V,pivoq,ঘটা
768,beginnen::V,aallarnerpaa,আরম্ভ হওয়া
769,enden::V,naggaserpaa,শেষ হওয়া
770,wechseln::V,immikkut ilivoq,রূপাস্তর করা
771,untergehen[Sonne]::V,ilioqqaasoq,অস্ত যাওয়া
772,scheinen[Sonne]::V,qinnorpoq,আলো দেওয়া
773,scheinen[Sonne]::V,qinngorpoq,আলো দেওয়া
774,donnern::V,kalleq,বজ্রধ্বনি করা
775,wehen::V,timmivoq,প্রবাহিত হওয়া
776,sich drehen::V,ipippaa,পাক খাওয়া
777,schwanken::V,aalavoq,দোলা
778,schwingen::V,issakajaat or issakatsiaarut,দোলা
779,fallen::V,quasivaa,পড়া
780,brennen::V,seerpoq,সেঁকা
781,brennen::V,uuppaa,সেঁকা
782,rauchen::V,pujoorpoq,ধোঁয়া ছড়ান
783,regnen::V,siallerpoq,বর্ষণ_করা
784,gefrieren::V,qiulerpoq,হিমায়িত হওয়া
785,tauen::V,aappoq,গলা
786,schmelzen::V,aappoq,গলা
787,schmelzen::V,aatsippaa,গলা
788,trocknen::V,panerserpaa,শুষ্ক করা
789,sieden::V,qalappoq,ফোঁড়া
790,reißen::V,qulli,ছিঁড়া
791,reißen::V,alittorpaa,ছিঁড়া
792,reißen::V,kimillanneq,ছিঁড়া
793,versinken::V,kivivaa,ডুবা
794,versinken::V,apparpoq,ডুবা
795,vergehen::V,qaangerpaa,যাওয়া
796,vergehen::V,sarsuppoq,যাওয়া
797,erscheinen::V,takutippoq,আসা
798,sinken::V,kivivaa,হ্রাস হওয়া
799,sinken::V,apparpoq,হ্রাস হওয়া
800,abnehmen::V,ikillipput,হ্রাস হওয়া
801,zunehmen::V,allisippaa,বৃদ্ধি পাওয়া
802,steigen::V,allisippaa,ওঠা
803,wachsen::V,allivoq,বড় হওয়া
804,glänzen::V,qinngorpoq,জ্বলা
805,glänzen::V,qinnorpoq,জ্বলা
806,funkeln::V,uisorilavoq,জ্বল্জ্বল করা
807,läuten::V,avilualaarpoq,রুসুঝুসু করা
808,klingeln::V,aviluarpoq,বাজা
809,klingeln::V,aviluarpaluppoq,বাজা
810,brausen::V,ittuk,গর্জন করা
811,brausen::V,ittuppoq,গর্জন করা
812,brausen::V,ittuppaluppoq,গর্জন করা
813,bellen::V,qiluppoq,ঘেউ ঘেউ করা
814,heulen::V,maarpoq,গর্জন করা
815,heulen::V,maalavoq,গর্জন করা
816,heulen::V,miaggoorpoq,গর্জন করা
817,blasen::V,aporneq,ফুঁ দেওয়া
818,pfeifen::V,siggartartitsivoq,শিস্ দেওয়া
819,pfeifen::V,siorsulavoq,শিস্ দেওয়া
820,schreien::V,suaarpoq,চিৎকার করা
821,stöhnen::V,nipiliorpoq,গোঁ-গো করা
822,stöhnen::V,nipilliorpoq,গোঁ-গো করা
823,zittern::V,qarsulivik,কাঁপা
824,leben::V,inuuvoq,বাঁচা
825,geboren werden::V,inuuvoq,জন্মানো
826,geboren werden::V,inunngorpoq,জন্মানো
827,atmen::V,anersaarpoq,শ্বাস ফেলা
828,trinken::V,imerpoq,পান করা
829,essen::V,tamorpoq,ভক্ষণ করা
830,schlucken::V,tuluarnaq,গেলা
831,einschlafen::V,sinippoq,নিদ্রামগ্ন হওয়া
832,schlafen::V,sinik,নিদ্রা যাওয়া
833,aufwachen::V,iterpoq,জাগা
834,aufwachen::V,eqqumavoq,জাগা
835,aufstehen::V,makippoq,জাগা
836,sich erholen::V,qasuerserpoq,আরাম করা
837,schmerzen::V,anneraa,কন্কন করা
838,schmerzen::V,annernarpoq,কন্কন করা
839,husten::V,quersorpoq,কাশা
840,genesen::V,ajunngissivoq,আরোগ্য হওয়া
841,genesen::V,ilisimmarpoq,আরোগ্য হওয়া
842,genesen::V,ilorrippoq,আরোগ্য হওয়া
843,sterben::V,toquvoq,মারা যাওয়া
844,sich bewegen::V,ingerlavoq,চলা
845,sich setzen::V,ingippoq,বসা
846,laufen::V,arpappoq,হাঁটা
847,schreiten::V,ingerlavoq,হাঁটা
848,spazierengehen::V,utertakajaarpoq,পায়চারি করা
849,spazierengehen::V,utertakattajaarpoq,পায়চারি করা
850,eilen::V,qaa qaa,ত্বরাম্বিত করা
851,eilen::V,qiilasaarpoq,ত্বরাম্বিত করা
852,eilen::V,ingerlasaarpaa,ত্বরাম্বিত করা
853,sich beeilen::V,tuaviorpoq,ত্বরাম্বিত করা
854,sausen::V,uiguut,ধেয়ে যাওয়া
855,rennen::V,igivoq,চলা
856,springen::V,upernassaq,লাফানো
857,klettern::V,pilaakkeerpoq,আরোহণ করা
858,schaukeln::V,aalavoq,দোলা
859,schwimmen::V,naluppoq,সাঁতার কাটা
860,tauchen::V,allorpoq,ডোবা
861,rudern::V,ipuppaa,দাঁড় টানা
862,fahren::V,qimusserpoq,চালান
863,fliegen::V,timmivoq,ওড়া
864,weggehen::V,piiarpoq,প্রস্থান করা
865,anhalten::V,unitsippaa,থামা
866,hineingehen::V,timaappaa,ঢোকা
867,eintreten::V,allattorpaa,ঢোকা
868,kommen::V,qaa-,আসা
869,kommen::V,pivaa,আসা
870,ankommen::V,tikippoq,আসা
871,zurückkommen::V,angerlarpoq,ফিরা
872,bleiben::V,uninngavoq,থাকা
873,warten::V,paavoq,অপেক্ষা করা
874,warten::V,utaqqivoq,অপেক্ষা করা
875,suchen::V,nivivaa,খোঁজ করা
876,finden::V,nanivaa,পাওয়া
877,versuchen::V,uuppaa,পরখ করা
878,versuchen::V,ussersarpaa,পরখ করা
879,vorbereiten::V,piareersarpaa,প্রস্তুত করা
880,lieben::V,asavaa,ভালবাসা
881,mögen::V,akaaraa,পছন্দ করা
882,rühren::V,qeerlerpaa,হৃদয়ম্পর্শ করা
883,weinen::V,qiavoq,কাঁদা
884,schimpfen::V,qatimaarpoq,নালিশ করা
885,sich ärgern::V,ugguutigaa,রাগ হত্তয়া
886,sich fürchten::V,eqqanaarpoq,ভয় করা
887,fürchten::V,ersigaa,ডরা
888,fliehen::V,qimaavoq,পালানো
889,flüchten::V,allikarfigaa,পালানো
890,sehen::V,isigaa,দেখা
891,ansehen::V,alaatsinaappaa,দেখা
892,hören::V,tusarpaa,শোনা
893,zuhören::V,naalappoq,শোনা
894,riechen::V,tipippoq,শুঁকা
895,fühlen::V,misigaa,অনুভব করা
896,scheinen::V,takutippoq,মনে হত্তয়া
897,frieren::V,qiiavoq,শীত লাগা
898,tun::V,iliorpoq,করা
899,wollen::V,piumavaa,ইচ্ছা করা
900,anfangen::V,pilerpoq,আরম্ভ করা
901,beenden::V,naggaserpaa,শেষ করা
902,aufhören::V,naammatsippaa,থামা
903,öffnen::V,ammarpaa,খোলা
904,schließen::V,matuaa,বন্ধ করা
905,stellen::V,ilivaa,স্থাপন করা
906,stellen::V,iliorarpai,স্থাপন করা
907,stellen::V,ilioqqarpai,স্থাপন করা
908,setzen::V,iliorarpai,স্থাপন করা
909,setzen::V,ilioqqarpai,স্থাপন করা
910,legen::V,ilivaa,স্থাপন করা
911,berühren::V,attorpaa,স্পর্শ করা
912,verbinden::V,taperserpaa,সংযুক্ত করা
913,bedecken::V,iikkerpaa,ঢাকা
914,bedecken::V,iikkersorpaa,ঢাকা
915,aufhängen::V,inivaa,ঝুলানো
916,aufhängen::V,iniorarpai,ঝুলানো
917,anzünden::V,saggaavoq,জ্বালান
918,aufheben::V,allisippaa,কুড়াইয়া তোলা
919,zurücklassen::V,aallarpoq,পরিত্যাগ করা
920,verlieren::V,annaavaa,হারান
921,fallen lassen::V,nakkaavaa,ফেলা
922,machen::V,iliorpoq,গঠন করা
923,herstellen::V,anillatsippaa,সৃষ্টি করা
924,bauen::V,marrarterpaa,নির্মাণ করা
925,reparieren::V,iluarsaappaa,মেরামত করা
926,verbessern::V,naqqippaa,উন্নতিলাভ করা
927,graben::V,assappaa,খনন করা
928,beugen::V,qappappoq,নোয়া
929,biegen::V,qappappoq,নোয়া
930,wenden::V,assappaa,উলটাইয়া দেত্তয়া
931,wenden::V,assakarpoq,উলটাইয়া দেত্তয়া
932,umdrehen::V,assakartippaa,উলটানো
933,heben::V,kivippaa,উত্তোলন করা
934,hochheben::V,kissumiarpaa,উঁচু করা
935,ergreifen::V,isaappaa,দখল করা
936,ergreifen::V,isaguppaa,দখল করা
937,halten::V,minarpaa,ধরা
938,drücken::V,naqittaat,টেপা
939,kratzen::V,qitsuppaa,চাঁচা
940,lecken::V,aluppaa,চাটা
941,beißen::V,kiivaa,দংশন করা
942,abreißen::V,aqqarpaa,বিচ্ছিন্ন করা
943,abreißen::V,isaterpaa,বিচ্ছিন্ন করা
944,abschneiden::V,kipivaa,বিচ্ছিন্ন করা
945,binden::V,kakkersarpaa,বন্ধন করা
946,stecken::V,kussunneq,বিদ্ধ করা
947,brechen::V,nallorpaa,ভাঙা
948,klopfen::V,pattappaa,আঘাত করা
949,hauen::V,aqivaa,আঘাত করা
950,kleben::V,qaappoq,সাঁটা
951,reiben::V,tagiarpaa,ঘষা
952,reiben::V,tangiarpaa,ঘষা
953,streichen::V,erlerpoq,ছড়াইয়া
954,schleifen::V,sequppaa,ধার দেওয়া
955,schneiden::V,uullivoq,কাটা
956,schütteln::V,aalavoq,নড়া
957,schwenken::V,issarpoq,দোলা
958,füllen::V,immerpaa,পরিপূর্ণ করা
959,einwickeln::V,immoqquserpaa,মুড়া
960,tragen::V,maqippaa,বহন করা
961,tragen::V,assartorpoq,বহন করা
962,schleppen::V,assartorpoq,টানা
963,ziehen::V,kalippaa,টানা
964,ziehen::V,kalissarpoq,টানা
965,aufbewahren::V,toqqorpaa,রাখা
966,werfen::V,kuivaa,ছুড়া
967,fangen::V,anguaa,লোফা
968,verstecken::V,anngigaa,গোপন করা
969,teilen::V,agguut,বিভক্ত করা
970,teilen::V,agguusersorpaa,বিভক্ত করা
971,schicken::V,nassiuppaa,প্রেরণ করা
972,bringen::V,aggiuppaa,আনা
973,bringen::V,nassataraa,আনা
974,bekommen::V,tiguaa,পাওয়া
975,erhalten::V,tiguaa,পাওয়া
976,nehmen::V,pivoq,নেওয়া
977,nehmen::V,tiguaa,নেওয়া
978,bewahren::V,sukkunik simerserpaa,বাঁচাইয়া রাখা
979,verderben::V,asiutippaa,নষ্ট করা
980,verderben::V,piuneerunnerit,নষ্ট করা
981,zerbrechen::V,ukuvoq,ভাঙ্গিয়া যাওয়া
982,zerreißen::V,tisavaa,ছিঁড়া
983,zerreißen::V,alittorpaa,ছিঁড়া
984,zerstören::V,aserorpaa,বিনাশ করা
985,verbrennen::V,seerpoq,দহন করা
986,geben::V,pivoq,দেওয়া
987,versprechen::V,neriorsorpaa,প্রতিশ্রুতি দেওয়া
988,wünschen::V,kissaat,আকাঙ্ক্ষা করা
989,loben::V,nersorpaa,প্রশংসা করা
990,loben::V,nersornaat,প্রশংসা করা
991,küssen::V,kunippaa,চুম্বন করা
992,küssen::V,kunissorpaa,চুম্বন করা
993,zudecken::V,majorpaa,ঢাকা
994,wecken::V,itersarpaa,জাগানো
995,zeigen::V,tikkuuppaa,দেখানো
996,führen::V,tasissiuppaa,পথ দেখানো
997,führen::V,ilitsersorpaa,পথ দেখানো
998,führen::V,tasissersuuppaa,পথ দেখানো
999,lehren::V,ilinniartippaa,শেখানো
1000,unterrichten::V,ajoqerpaa,শিক্ষা দেওয়া
1001,unterrichten::V,ajoqersorpaa,শিক্ষা দেওয়া
1002,unterrichten::V,ilinniartitsivoq,শিক্ষা দেওয়া
1003,aufziehen::V,inororsarpaa,পালন করা
1004,leiten::V,iluatsippaa,পরিচালনা করা
1005,antreiben::V,ikusimmippaa,চালনা করা
1006,einladen::V,qaaqquaa,নিমন্ত্রণ করা
1007,einladen::V,qaasarpaa,নিমন্ত্রণ করা
1008,vereinigen::V,taperserpaa,এক করা
1009,besuchen::V,tikeraarpaa,দেখিতে যাওয়া
1010,treffen::V,aporappaa,সন্মুখীন হওয়া
1011,sich versammeln::V,majorpoq,জড়ো হওয়া
1012,spielen::V,pinnguarpoq,খেলা
1013,singen::V,erinarsorpoq,গাওয়া
1014,tanzen::V,qitippoq,নাচা
1015,sich trennen::V,immikkoortippaa,পৃথক করা
1016,retten::V,annaappaa,উদ্ধার করা
1017,schützen::V,eriagaa,রক্ষা করা
1018,schützen::V,pineqartaalivaa,রক্ষা করা
1019,schießen::V,aallaavaa,তীরবেগে ছোটা
1020,schießen::V,piseriuppaa,তীরবেগে ছোটা
1021,ärgern::V,ninngassarpaa,বিরক্ত করা
1022,ärgern::V,ninngassaarpaa,বিরক্ত করা
1023,schlagen::V,unatarpaa,আঘাত করা
1024,treten::V,tukerpoq,লাথি মারা
1025,stechen::V,iguppaa,দংশন করা
1026,stechen::V,qasilippoq,দংশন করা
1027,stoßen::V,ikuserpaa,ঠেলা
1028,stoßen::V,ikusimmippaa,ঠেলা
1029,stehlen::V,tillippaa,অপহরণ করা
1030,stören::V,akornuserpaa,ঘাঁটান
1031,verbergen::V,anngigaa,গোপন করা
1032,betrügen::V,peqquserluttuliorfigaa,প্রতারণা করা
1033,töten::V,maappaa,হত্যা করা
1034,töten::V,toquppaa,হত্যা করা
1035,wohnen::V,najugaqarpoq,বাস করা
1036,arbeiten::V,sulivoq,কাজ করা
1037,sammeln::V,katersorpai,সংগ্রহ করা
1038,jagen::V,piniarpoq,শিকার করা
1039,fischen::V,aalisarpoq,মাছ ধরা
1040,anbinden::V,qilerut,বন্ধন করা
1041,anbinden::V,qilersorpaa,বন্ধন করা
1042,anbinden::V,ungerlatserpaa,বন্ধন করা
1043,füttern::V,nerlerpaa,ভোজন করানো
1044,gießen::V,imerterpaa,বর্ষণ করা
1045,kochen::V,igavoq,রন্ধন করা
1046,braten::V,siappaa,ভাজা
1047,umrühren::V,qeerlerpaa,নড়ানো
1048,färben::V,misuppaa,রঞ্জিত করা
1049,reinigen::V,sanniarpaa,পরিষ্কার করা
1050,waschen::V,asappaa,পরিষ্কার করা
1051,abwischen::V,saligarpaa,মুছা
1052,abwischen::V,saligartorpaa,মুছা
1053,fegen::V,sanngiarpaa,ঝাঁট দেওয়া
1054,baden::V,uffarpoq,অবগাহন করা
1055,sich waschen::V,uffarpoq,ধোয়া
1056,ausziehen::V,annoraajarpaa,খুলা
1057,anziehen::V,ativaa,গায়ে দেত্তয়া
1058,anziehen::V,atitippaa,গায়ে দেত্তয়া
1059,sich anziehen::V,atisalersorpoq,পোশাক পরা
1060,sagen::V,oqarpoq,উচ্চারণ করা
1061,sprechen::V,oqaluttarpoq,বলা
1062,reden::V,oqaluppoq,আলাপ করা
1063,fragen::V,aperaa,জিজ্ঞাসা করা
1064,bitten::V,aperaa,প্রার্থনা করা
1065,bitten::V,qinnuigaa,প্রার্থনা করা
1066,erzählen::V,oqaluttuaraa,বর্ণনা করা
1067,mitteilen::V,oqalualaarpoq,বলা
1068,rufen::V,qaaqquaa,আমন্ত্রণ করা
1069,prahlen::V,oqqartuvoq,বড়াই করা
1070,prahlen::V,oqallortuvoq,বড়াই করা
1071,übersetzen::V,ikaarpoq,ভাষাস্তরিত করা
1072,übersetzen::V,nutserpaa,ভাষাস্তরিত করা
1073,denken::V,isumaqarpoq,ভাবা
1074,glauben::V,upperaa,বিশ্বাস করা
1075,glauben::V,isumaqarpoq,বিশ্বাস করা
1076,erkennen::V,ilisaraa,চিনিতে পারা
1077,verstehen::V,paasivaa,উপলব্ধি করা
1078,lernen::V,ilinniarpoq,শেখা
1079,wissen::V,nalunngilaa,জানা
1080,sich erinnern an::V,eqqaavaa,মনে করা
1081,vergessen::V,puiorpaa,বিস্মৃত হওয়া
1082,messen::V,ussersarpaa,মাপা
1083,zählen::V,kisitsivoq,গণনা করা
1084,rechnen::V,kisitsivoq,হিসাব করা
1085,lesen::V,atuarpoq,পাঠ করা
1086,malen::V,qalipappaa,আঁকা
1087,schreiben::V,allappoq,লেখা
1088,kaufen::V,pisiaraa,ক্রয় করা
1089,verkaufen::V,akigaa,বেচা
1090,bezahlen::V,akilerpaa,প্রদান করা
1091,beherrschen::V,inappaa,শাসন করা
1092,ertragen::V,ernertaaraa,বহন করা
1093,Nase::N,,নাক
1094,Schnurrbart::N,,গোঁফ
1095,Fuß::N,,পা
1096,Schlaf::N,,ঘুম
1097,Strömung::N,,স্রোত
1098,Moor::N,,মাঠ
1099,Wald::N,,বন
1100,Anhöhe::N,,টিলা
1101,Gipfel::N,,শীর্ষ
1102,Quelle::N,,উৎস
1103,Festland::N,,ভূমি
1104,Kiefer[Baum]::N,,পাইন গাছ
1105,Pferd::N,,ঘোড়া
1106,Elch::N,,হরিণবিশেষ
1107,Schwarm::N,,ঝাঁক
1108,Ente::N,,হংসী
1109,Barsch::N,,মৎন্যবিশেষ
1110,Hecht::N,,বানমাছ
1111,Wurm::N,,কীট
1112,Heu::N,,খড়
1113,Kummer::N,,দুঃখ
1114,Gespräch::N,,কথাবার্তা
1115,Spiel::N,,খেলা
1116,Gesellschaft::N,,সঙ্গিগণ
1117,Angelegenheit::N,,বিষয়
1118,Anzahl::N,,পরিমাণ
1119,Strich::N,,কষি
1120,Gegenstand::N,,জিনিস
1121,Höhe::N,,উচ্চতা
1122,Lagerfeuer::N,,অগ্নি
1123,Gang::N,,হণ্টন
1124,Heim::N,,বাসা
1125,Beutel::N,,বটুয়া
1126,Eimer::N,,বাল্তি
1127,Sack::N,,বস্তা
1128,Brei::N,,মণ্ড
1129,Leder::N,,পাকা চামড়া
1130,Gott::N,,দেবতা
1131,Reichtum::N,,ধনদৌলত
1132,Staat::N,,রাষ্ট্র
1133,Gewalt::N,,জোর
1134,Bogen[Waffe]::N,,ধনুক
1135,Lüge::N,,মিথ্যা
1136,Schaden::N,,ক্ষতি
1137,April::N,,এপ্রিল
1138,frisch::A,,তাজা
1139,lecker::A,,সুস্বাদ
1140,sauer::A,,টক
1141,bunt::A,,রঙিন
1142,teuer::A,,আক্রা
1143,geschickt::A,,পটু
1144,nackt::A,,উলঙ্গ
1145,ehemalig::A,,পূর্বকালীন
1146,bekannt::A,,সুপরিচিত
1147,anderer::A,,অন্যতর
1148,zuerst::ADV,,আগে
1149,niemals::ADV,,কখলও নহে
1150,von hier::ADV,,ত্রই স্তান হইতে
1151,dort::ADV,,ওখানে
1152,oben::ADV,,উপরে
1153,hinauf::ADV,,উচ্চতর অংশে
1154,nicht::ADV,,না
1155,ein wenig::ADV,,অল্প
1156,so::ADV,,তত
1157,nur::ADV,,শুধু
1158,vor::PRP,,সম্মুখে
1159,hinter::PRP,,পশ্চাতে
1160,unter::PRP,,নীচে
1161,durch::PRP,,দ্বারা
1162,neben::PRP,,কাছে
1163,zwischen::PRP,,মধ্যে
1164,wegen::PRP,,জন্য
1165,alles::PRN,,সব
1166,aufgehen[Sonne]::V,,উদিত হওয়া
1167,strömen::V,,প্রবাহিত হওয়া
1168,fließen::V,,ছুটা
1169,faulen::V,,ক্ষয় হওয়া
1170,verfaulen::V,,ক্ষয় হওয়া 
1171,verschwinden::V,,অদৃশ্য হওয়া
1172,klirren::V,,টুংটাং-শব্দ করা
1173,rauschen::V,,মর্মরধ্বনি করা
1174,klingen::V,,শব্দ করা
1175,müde werden::V,,পরিশ্রান্ত হওয়া
1176,krank werden::V,,অসুস্থ হত্তয়া
1177,krank sein::V,,রূগ্ণ হত্তয়া
1178,umkommen::V,,মারা যাওয়া
1179,sich rühren::V,,নড়া
1180,sich erheben::V,,উদিত হওয়া
1181,hinfallen::V,,পড়া
1182,kriechen::V,,হামাগুড়ি দেওয়া
1183,gehen::V,,যাওয়া
1184,abfahren::V,,প্রস্থান করা
1185,erwarten::V,,অপেক্ষা করা
1186,lachen::V,,হাসা
1187,anschauen::V,,দেখা
1188,probieren::V,,পরখ করা
1189,zu sehen sein::V,,দেখা দেত্তয়া
1190,vernehmen::V,,শোনা
1191,können::V,,পারা
1192,gelingen::V,,সিদ্ধিলাভ করা
1193,geraten::V,,পরিণত হত্তয়া
1194,ändern::V,,পরিবর্তিত করা
1195,drehen::V,,ঘোরান
1196,schieben::V,,ঠেলা
1197,rütteln::V,,নাড়ান
1198,schütten::V,,বর্ষণ করা
1199,packen::V,,ধরা
1200,hinzufügen::V,,একত্র করা
1201,wählen::V,,বাছা
1202,auswählen::V,,বাছা
1203,behindern::V,,বাধা দেওয়া
1204,beschädigen::V,,ক্ষতি করা
1205,reichen::V,,দেওয়া
1206,schenken::V,,উপহার দেত্তয়া
1207,wiegen::V,,দুলানো
1208,lassen::V,,অনুমতি দেওয়া
1209,verlassen::V,,পরিত্যাগ করা
1210,bewachen::V,,পাহারা দেওয়া
1211,verteidigen::V,,রক্ষা করা
1212,sich schlagen::V,,লড়াই করা
1213,siegen::V,,জেতা
1214,belästigen::V,,বিরক্ত করা
1215,täuschen::V,,প্রবঞ্চনা করা
1216,pflücken::V,,চয়ন করা
1217,fassen::V,,ধরা
1218,hüten::V,,যুথভুক্ত করা
1219,treiben::V,,চালনা করা
1220,melken::V,,দুগ্ধ দোহন করা
1221,hacken::V,,কাটা
1222,reifen::V,,পাকা
1223,zubereiten::V,,রন্ধন করা
1224,backen::V,,সেকা
1225,stricken::V,,বোনা
1226,nähen::V,,সেলাই করা
1227,spülen::V,,পরিষ্কার করা
1228,kehren::V,,ঝাঁট দেওয়া
1229,kämmen::V,,আঁচড়ানো
1230,schmücken::V,,সাজান করা
1231,sich unterhalten::V,,আড্ডা দেওয়া
1232,nennen::V,,নাম দেওয়া
1233,bemerken::V,,লক্ষ্য করা
1234,begreifen::V,,উপলব্ধি করা
1235,zeichnen::V,,ছকা
1236,besitzen::V,,অধিকার করা
1237,zahlen::V,,প্রদান করা
