,Concept_ID,myv,myv
86,Stein::N,кев,кев
87,Boden::N,мода,мода
88,Erde::N,мастор,мастор
89,Staub::N,пуль,пуль
90,Rauch::N,качамо,качамо
91,Funke::N,сятко,сятко
92,Feuer::N,тол,тол
93,Licht::N,валдо,валдо
94,Schatten::N,сулей,сулей
95,Schatten::N,сулей,сулейкс
96,Schatten::N,сулейкс,сулей
97,Schatten::N,сулейкс,сулейкс
98,Wetter::N,ушо,ушо
99,Nebel::N,сув,сув
100,Wolke::N,пель,пель
101,Regen::N,пиземс,пиземс
102,Schnee::N,лов,лов
103,Eis::N,эй,эй
104,Frost::N,кельме,кельме
105,Kälte::N,якшамо,якшамо
106,Hitze::N,пси,пси
107,Raureif::N,лекш,лекш
108,Regenbogen::N,пурьгинечирьке,пурьгинечирьке
109,Regenbogen::N,пурьгинечирьке,пурьгинеёнкс
110,Regenbogen::N,пурьгинеёнкс,пурьгинечирьке
111,Regenbogen::N,пурьгинеёнкс,пурьгинеёнкс
112,Donner::N,пурьгине,пурьгине
113,Strömung::N,чудема,чудема
114,Strömung::N,чудема,чудевкс
115,Strömung::N,чудевкс,чудема
116,Strömung::N,чудевкс,чудевкс
117,Tropfen::N,петнявкс,петнявкс
118,Schaum::N,чов,чов
119,Schmutz::N,рудаз,рудаз
120,See::N,эрьке,эрьке
121,Sumpf::N,чей,чей
122,Moor::N,чей,чей
123,Wiese::N,луга,луга
124,Wald::N,вирь,вирь
125,Hügel::N,губорь,губорь
126,Hügel::N,губорь,пандыне
127,Hügel::N,пандыне,губорь
128,Hügel::N,пандыне,пандыне
129,Anhöhe::N,губорь,губорь
130,Anhöhe::N,губорь,пандыне
131,Anhöhe::N,пандыне,губорь
132,Anhöhe::N,пандыне,пандыне
133,Berg::N,пандо,пандо
134,Gipfel::N,пря,пря
135,Höhle::N,пещера,пещера
136,Abhang::N,пандочама,пандочама
137,Quelle::N,ушодкс,ушодкс
138,Bach::N,чудикерькс,чудикерькс
139,Fluss::N,лей,лей
140,Ufer::N,чире,чире
141,Küste::N,лейчире,лейчире
142,Festland::N,мода,мода
143,Meer::N,моря,моря
144,Bucht::N,усия,усия
145,Insel::N,усия,усия
146,Blume::N,цеця,цеця
147,Gras::N,тикше,тикше
148,Wurzel::N,юр,юр
149,Wurzel::N,юр,ундокс
150,Wurzel::N,ундокс,юр
151,Wurzel::N,ундокс,ундокс
152,Baum::N,чувто,чувто
153,Stamm::N,рунго,рунго
154,Rinde::N,суд,суд
155,Rinde::N,суд,керь
156,Rinde::N,керь,суд
157,Rinde::N,керь,керь
158,Ast::N,морго,морго
159,Zweig::N,тарад,тарад
160,Blatt::N,лопа,лопа
161,Birke::N,килей,килей
162,Kiefer[Baum]::N,пиче,пиче
163,Weide[Baum]::N,каль,каль
164,Tanne::N,куз,куз
165,Horn::N,сюро,сюро
166,Feder::N,толга,толга
167,Fell::N,пона,пона
168,Flügel::N,сёлмо,сёлмо
169,Klaue::N,кенже,кенже
170,Kralle::N,кенже,кенже
171,Schwanz::N,пуло,пуло
172,Ei::N,ал,ал
173,Nest::N,пизэ,пизэ
174,Bau::N,варя,варя
175,Bau::N,варя,пизе
176,Bau::N,пизе,варя
177,Bau::N,пизе,пизе
178,Tier::N,ракша,ракша
179,Herde::N,стада,стада
180,Kuh::N,скал,скал
181,Bulle::N,бука,бука
182,Pferd::N,лишме,лишме
183,Schaf::N,реве,реве
184,Schwein::N,туво,туво
185,Hund::N,пине,пине
186,Hund::N,пине,киска
187,Hund::N,киска,пине
188,Hund::N,киска,киска
189,Katze::N,псака,псака
190,Bär::N,овто,овто
191,Eichhörnchen::N,ур,ур
192,Elch::N,сярдо,сярдо
193,Fuchs::N,ривезь,ривезь
194,Hase::N,нумоло,нумоло
195,Maus::N,чеерь,чеерь
196,Wolf::N,верьгиз,верьгиз
197,Vogel::N,нармунь,нармунь
198,Schwarm::N,полк,полк
199,Schwarm::N,полк,стада
200,Schwarm::N,стада,полк
201,Schwarm::N,стада,стада
202,Huhn::N,сараз,сараз
203,Hahn::N,атякш,атякш
204,Gans::N,гала,гала
205,Gans::N,гала,мацей
206,Gans::N,мацей,гала
207,Gans::N,мацей,мацей
208,Adler::N,куцькан,куцькан
209,Adler::N,куцькан,тумоатякш
210,Adler::N,тумоатякш,куцькан
211,Adler::N,тумоатякш,тумоатякш
212,Ente::N,яксярго,яксярго
213,Eule::N,корж,корж
214,Kranich::N,карго,карго
215,Krähe::N,варака,варака
216,Kuckuck::N,куко,куко
217,Schwan::N,локсей,локсей
218,Fisch::N,кал,кал
219,Barsch::N,окунь,окунь
220,Hecht::N,щука,щука
221,Schlange[Tier]::N,гуй,гуй
222,Wurm::N,сукс,сукс
223,Spinne::N,шанжав,шанжав
224,Ameise::N,коткудав,коткудав
225,Laus::N,сий,сий
226,Mücke::N,сеське,сеське
227,Fliege::N,карво,карво
228,Schmetterling::N,нимиляв,нимиляв
229,Beere::N,умарь,умарь
230,Apfel::N,умарь,умарь
231,Pilz::N,панго,панго
232,Zwiebel::N,чурька,чурька
233,Saat::N,видьметь,видьметь
234,Korn::N,сюро,сюро
235,Heu::N,тикше,тикше
236,Schale::N,кедь,кедь
237,Schale::N,кедь,ваткавкс
238,Schale::N,ваткавкс,кедь
239,Schale::N,ваткавкс,ваткавкс
240,Grube::N,латко,латко
241,Falle::N,тувор,тувор
242,Falle::N,тувор,кундамка
243,Falle::N,кундамка,тувор
244,Falle::N,кундамка,кундамка
245,Schlinge::N,килькш,килькш
246,Spur::N,челькс,челькс
247,Spur::N,челькс,пильгеки
248,Spur::N,пильгеки,челькс
249,Spur::N,пильгеки,пильгеки
250,Asche::N,кулов,кулов
251,Dreck::N,рудаз,рудаз
252,Eisen::N,кшни,кшни
253,Gold::N,сырне,сырне
254,Silber::N,сия,сия
255,Kohle::N,сэдь,сэдь
256,Kohle::N,сэдь,уголия
257,Kohle::N,уголия,сэдь
258,Kohle::N,уголия,уголия
259,Glas::N,сулика,сулика
260,Lehm::N,сёвонь,сёвонь
261,Sand::N,човар,човар
262,Mensch::N,ломань,ломань
263,Mann::N,аля,аля
264,Mann::N,аля,цёраломань
265,Mann::N,цёраломань,аля
266,Mann::N,цёраломань,цёраломань
267,Frau::N,ава,ава
268,Kind::N,эйкакш,эйкакш
269,Junge::N,цёрыне,цёрыне
270,Mädchen::N,тейтерне,тейтерне
271,Familie::N,семия,семия
272,Großvater::N,покштя,покштя
273,Großmutter::N,баба,баба
274,Eltern::N,тетят-ават,тетят-ават
275,Vater::N,тетя,тетя
276,Mutter::N,ава,ава
277,Sohn::N,цёра,цёра
278,Tochter::N,тейтерь,тейтерь
279,Bruder::N,леля,леля
280,Bruder::N,леля,ялакс
281,Bruder::N,ялакс,леля
282,Bruder::N,ялакс,ялакс
283,Schwester::N,сазор,сазор
284,Onkel::N,леля,леля
285,Tante::N,патя,патя
286,Ehemann::N,мирде,мирде
287,Ehefrau::N,ни,ни
288,Freude::N,кеняркс,кеняркс
289,Gelächter::N,ракамо,ракамо
290,Gelächter::N,ракамо,пейдема
291,Gelächter::N,пейдема,ракамо
292,Gelächter::N,пейдема,пейдема
293,Glück::N,уцяска,уцяска
294,Kummer::N,рискс,рискс
295,Kummer::N,рискс,мелявкс
296,Kummer::N,мелявкс,рискс
297,Kummer::N,мелявкс,мелявкс
298,Wunsch::N,мель,мель
299,Wunsch::N,мель,бажамо
300,Wunsch::N,бажамо,мель
301,Wunsch::N,бажамо,бажамо
302,Lust::N,бажамо,бажамо
303,Geist::N,ойме,ойме
304,Gedanke::N,мель,мель
305,Gedächtnis::N,мель,мель
306,Verstand::N,прев,прев
307,Sinn::N,толк,толк
308,Sinn::N,толк,смысла
309,Sinn::N,смысла,толк
310,Sinn::N,смысла,смысла
311,Grund::N,тувтал,тувтал
312,Wahrheit::N,видечи,видечи
313,Gespräch::N,кортнема,кортнема
314,Märchen::N,ёвкс,ёвкс
315,Erzählung::N,ёвтнема,ёвтнема
316,Nachricht::N,куля,куля
317,Neuigkeit::N,куля,куля
318,Name::N,лем,лем
319,Rätsel::N,содамоёвкс,содамоёвкс
320,Rede::N,кортамо,кортамо
321,Sprache::N,кель,кель
322,Stimme::N,ваигель,ваигель
323,Wort::N,вал,вал
324,Zeichen::N,теште,теште
325,Ruf::N,тердема,тердема
326,Lärm::N,шалнома,шалнома
327,Laut::N,вайгель,вайгель
328,Ton::N,гайнема,гайнема
329,Lied::N,моро,моро
330,Ruhe::N,оймамо,оймамо
331,Leute::N,ломанть,ломанть
332,Volk::N,народ,народ
333,Arbeit::N,тев,тев
334,Gast::N,инже,инже
335,Geschenk::N,казне,казне
336,Spiel::N,налксема,налксема
337,Gesellschaft::N,община,община
338,Hilfe::N,лездамо,лездамо
339,Freund::N,оя,оя
340,Freund::N,оя,ялга
341,Freund::N,ялга,оя
342,Freund::N,ялга,ялга
343,Kamerad::N,оя,оя
344,Kamerad::N,оя,ялга
345,Kamerad::N,ялга,оя
346,Kamerad::N,ялга,ялга
347,Angelegenheit::N,тев,тев
348,Anzahl::N,ламоксчи,ламоксчи
349,Art::N,вид,вид
350,Stück::N,пакш,пакш
351,Stück::N,пакш,пелькс
352,Stück::N,пелькс,пакш
353,Stück::N,пелькс,пелькс
354,Teil::N,часть,часть
355,Teil::N,часть,пелькс
356,Teil::N,пелькс,часть
357,Teil::N,пелькс,пелькс
358,Hälfte::N,пель,пель
359,Hälfte::N,пель,пелькс
360,Hälfte::N,пелькс,пель
361,Hälfte::N,пелькс,пелькс
362,Kreis::N,кирькс,кирькс
363,Kreuz::N,крёст,крёст
364,Linie::N,кикс,кикс
365,Strich::N,межа,межа
366,Abstand::N,ютко,ютко
367,Entfernung::N,ютко,ютко
368,Gegend::N,тарка,тарка
369,Gegend::N,тарка,пертьпелькс
370,Gegend::N,пертьпелькс,тарка
371,Gegend::N,пертьпелькс,пертьпелькс
372,Platz::N,васолкс,васолкс
373,Ort::N,тарка,тарка
374,Seite::N,ён,ён
375,Seite::N,ён,чире
376,Seite::N,чире,ён
377,Seite::N,чире,чире
378,Mitte::N,куншка,куншка
379,Gegenstand::N,предмет,предмет
380,Sache::N,тев,тев
381,Sache::N,тев,веща
382,Sache::N,веща,тев
383,Sache::N,веща,веща
384,Rand::N,пе,пе
385,Rand::N,пе,чире
386,Rand::N,чире,пе
387,Rand::N,чире,чире
388,Kante::N,ирдез,ирдез
389,Ecke::N,ужо,ужо
390,Spitze::N,пряне,пряне
391,Spitze::N,пряне,пе
392,Spitze::N,пе,пряне
393,Spitze::N,пе,пе
394,Ende::N,пе,пе
395,Loch::N,варя,варя
396,Winkel::N,ужо,ужо
397,Muster::N,сёрма,сёрма
398,Größe::N,сэрь,сэрь
399,Größe::N,сэрь,покшолма
400,Größe::N,покшолма,сэрь
401,Größe::N,покшолма,покшолма
402,Länge::N,кувалмо,кувалмо
403,Höhe::N,сэрь,сэрь
404,Höhe::N,сэрь,пандо
405,Höhe::N,пандо,сэрь
406,Höhe::N,пандо,пандо
407,Gewicht::N,сталмо,сталмо
408,Menge::N,лововкс,лововкс
409,Haufen::N,мар,мар
410,Haufen::N,мар,валявкс
411,Haufen::N,валявкс,мар
412,Haufen::N,валявкс,валявкс
413,Reihe::N,ряд,ряд
414,Boot::N,венч,венч
415,Ruder::N,милё,милё
416,Schlitten::N,нурдт,нурдт
417,Ski::N,сокс,сокс
418,Lagerfeuer::N,толбандя,толбандя
419,Last::N,сталмо,сталмо
420,Last::N,сталмо,кандома
421,Last::N,кандома,сталмо
422,Last::N,кандома,кандома
423,Gang::N,молема,молема
424,Gang::N,молема,якамо
425,Gang::N,якамо,молема
426,Gang::N,якамо,якамо
427,Schritt::N,эскелькс,эскелькс
428,Norden::N,якшамо ёнкс,якшамо ёнкс
429,Süden::N,лембе ёнкс,лембе ёнкс
430,Westen::N,чивалгома,чивалгома
431,Osten::N,чилисема,чилисема
432,Holz::N,чувто,чувто
433,Brett::N,лаз,лаз
434,Platte::N,плита,плита
435,Stütze::N,неже,неже
436,Stange::N,олга,олга
437,Stock::N,мандо,мандо
438,Stab::N,олога,олога
439,Rohr::N,турба,турба
440,Haus::N,кудо,кудо
441,Heim::N,кудо,кудо
442,Ofen::N,каштомо,каштомо
443,Fußboden::N,киякс,киякс
444,Tisch::N,столь,столь
445,Stuhl::N,стул,стул
446,Wiege::N,лавсь,лавсь
447,Wiege::N,лавсь,нурямот
448,Wiege::N,нурямот,лавсь
449,Wiege::N,нурямот,нурямот
450,Bett::N,ацамо,ацамо
451,Regal::N,лався,лався
452,Regal::N,лався,лавсяланго
453,Regal::N,лавсяланго,лався
454,Regal::N,лавсяланго,лавсяланго
455,Kiste::N,горобия,горобия
456,Kiste::N,горобия,сундук
457,Kiste::N,сундук,горобия
458,Kiste::N,сундук,сундук
459,Fenster::N,вальма,вальма
460,Tür::N,кенкш,кенкш
461,Tor::N,ортат,ортат
462,Zaun::N,пирявт,пирявт
463,Zaun::N,пирявт,пирвякс
464,Zaun::N,пирвякс,пирявт
465,Zaun::N,пирвякс,пирвякс
466,Dach::N,кудопря,кудопря
467,Leiter::N,кузтема,кузтема
468,Besen::N,тенсть,тенсть
469,Spaten::N,койме,койме
470,Schaufel::N,кече,кече
471,Schaufel::N,кече,келей койме
472,Schaufel::N,келей койме,кече
473,Schaufel::N,келей койме,келей койме
474,Gabel::N,сянгине,сянгине
475,Löffel::N,пенч,пенч
476,Messer::N,пеель,пеель
477,Nagel::N,эске,эске
478,Netz::N,алтыма,алтыма
479,Haken::N,кечказ,кечказ
480,Griff::N,кедне,кедне
481,Schloss::N,замок,замок
482,Schloss::N,замок,панжома
483,Schloss::N,панжома,замок
484,Schloss::N,панжома,панжома
485,Bild::N,картина,картина
486,Figur::N,рунго,рунго
487,Puppe::N,няка,няка
488,Beutel::N,кескав,кескав
489,Bündel::N,керькс,керькс
490,Tasche::N,юдма,юдма
491,Eimer::N,ведра,ведра
492,Deckel::N,велькс,велькс
493,Geschirr::N,кедьге,кедьге
494,Sack::N,кескав,кескав
495,Tasse::N,чакш,чакш
496,Topf::N,кастрюля,кастрюля
497,Kessel::N,котёл,котёл
498,Essen::N,ярсамо,ярсамо
499,Nahrung::N,ярсамопель,ярсамопель
500,Speise::N,ярсамопель,ярсамопель
501,Fleisch::N,сывель,сывель
502,Getreide::N,сюро,сюро
503,Brei::N,каша,каша
504,Brot::N,кши,кши
505,Scheibe::N,кочом,кочом
506,Scheibe::N,кочом,сускомо
507,Scheibe::N,сускомо,кочом
508,Scheibe::N,сускомо,сускомо
509,Fett::N,куя,куя
510,Butter::N,ой,ой
511,Öl::N,ой,ой
512,Salz::N,сал,сал
513,Suppe::N,ям,ям
514,Honig::N,медь,медь
515,Milch::N,ловсо,ловсо
516,Tee::N,чай,чай
517,Leder::N,киське,киське
518,Wolle::N,пона,пона
519,Stoff::N,коцт,коцт
520,Nadel::N,салмукс,салмукс
521,Faden::N,суре,суре
522,Knopf::N,пов,пов
523,Knoten::N,сюлмо,сюлмо
524,Farbe::N,артомапель,артомапель
525,Kleidung::N,оршамот,оршамот
526,Hemd::N,панар,панар
527,Kragen::N,сиве,сиве
528,Ärmel::N,ожа,ожа
529,Hose::N,понкст,понкст
530,Gürtel::N,каркс,каркс
531,Mütze::N,чапка,чапка
532,Schuh::N,туфля,туфля
533,Stiefel::N,кем,кем
534,Ring::N,суркс,суркс
535,Band::N,лента,лента
536,Kamm::N,сурсеме,сурсеме
537,Spiegel::N,чавачамо,чавачамо
538,Riemen::N,кшнань каркс,кшнань каркс
539,Schnur::N,пикс,пикс
540,Leine::N,ведьме,ведьме
541,Decke::N,вельтямо,вельтямо
542,Kissen::N,тодов,тодов
543,Tuch::N,паця,паця
544,Handtuch::N,нардамо,нардамо
545,Kraft::N,вий,вий
546,Stärke::N,виевчи,виевчи
547,Gesundheit::N,шумбрачи,шумбрачи
548,Krankheit::N,орма,орма
549,Krankheit::N,орма,сэредема
550,Krankheit::N,сэредема,орма
551,Krankheit::N,сэредема,сэредема
552,Schmerz::N,сэредькс,сэредькс
553,Wunde::N,керявкс,керявкс
554,Fieber::N,маштыкс,маштыкс
555,Arznei::N,ормаменькс,ормаменькс
556,Brücke::N,сэдь,сэдь
557,Brücke::N,сэдь,мадамо
558,Brücke::N,мадамо,сэдь
559,Brücke::N,мадамо,мадамо
560,Brunnen::N,лисьма,лисьма
561,Weide::N,ракшань ванома тарка,ракшань ванома тарка
562,Pfad::N,ян,ян
563,Weg::N,ки,ки
564,Straße::N,ки,ки
565,Dorf::N,веле,веле
566,Stadt::N,ош,ош
567,Brief::N,сёрма,сёрма
568,Buch::N,книга,книга
569,Buchstabe::N,буква,буква
570,Zeitung::N,газета,газета
571,Leben::N,эрямо,эрямо
572,Tod::N,кулома,кулома
573,Grab::N,калмо,калмо
574,Kirche::N,церькова,церькова
575,Sünde::N,чумочи,чумочи
576,Gott::N,паз,паз
577,Arbeiter::N,робочей,робочей
578,Chef::N,прявт,прявт
579,Meister::N,кол тевень тенця,кол тевень тенця
580,Arzt::N,врач,врач
581,Lehrer::N,учитель,учитель
582,Lehrer::N,учитель,тонавтыця
583,Lehrer::N,тонавтыця,учитель
584,Lehrer::N,тонавтыця,тонавтыця
585,Geld::N,ярмак,ярмак
586,Geschäft::N,ладязь тев,ладязь тев
587,Laden::N,лавка,лавка
588,Preis::N,питне,питне
589,Ware::N,миевкс,миевкс
590,Ware::N,миевкс,рамавкс
591,Ware::N,рамавкс,миевкс
592,Ware::N,рамавкс,рамавкс
593,Nutzen::N,паро,паро
594,Nutzen::N,паро,лезэ
595,Nutzen::N,лезэ,паро
596,Nutzen::N,лезэ,лезэ
597,Reichtum::N,сюпавчи,сюпавчи
598,Welt::N,мир,мир
599,Welt::N,мир,мастор ланго
600,Welt::N,мастор ланго,мир
601,Welt::N,мастор ланго,мастор ланго
602,Land::N,мастор,мастор
603,Staat::N,государства,государства
604,König::N,король,король
605,Macht::N,азорксчи,азорксчи
606,Grenze::N,буен тешкс,буен тешкс
607,Krieg::N,война,война
608,Feind::N,душман,душман
609,Gewalt::N,нарьгамо,нарьгамо
610,Kampf::N,тюрема,тюрема
611,Bogen[Waffe]::N,нал,нал
612,Pfeil::N,нал,нал
613,Gewehr::N,ружия,ружия
614,Gewehr::N,ружия,винтовка
615,Gewehr::N,винтовка,ружия
616,Gewehr::N,винтовка,винтовка
617,Fehler::N,ильведькс,ильведькс
618,Fehler::N,ильведькс,ильведевкс
619,Fehler::N,ильведевкс,ильведькс
620,Fehler::N,ильведевкс,ильведевкс
621,Lüge::N,манчема,манчема
622,Lüge::N,манчема,кенгелема
623,Lüge::N,кенгелема,манчема
624,Lüge::N,кенгелема,кенгелема
625,Schaden::N,зыян,зыян
626,Unglück::N,зыян,зыян
627,Schuld::N,чумочи,чумочи
628,Alter::N,шка,шка
629,Schluss::N,пе,пе
630,Zeit::N,шка,шка
631,Zeit::N,шка,пинге
632,Zeit::N,пинге,шка
633,Zeit::N,пинге,пинге
634,Tag::N,чи,чи
635,Morgen::N,валске,валске
636,Mittag::N,чикуншка,чикуншка
637,Abend::N,чокшнэ,чокшнэ
638,Nacht::N,ве,ве
639,Woche::N,недля,недля
640,Monat::N,ков,ков
641,Jahr::N,ие,ие
642,Frühling::N,тундо,тундо
643,Sommer::N,кизэ,кизэ
644,Herbst::N,сёксь,сёксь
645,Winter::N,теле,теле
646,Januar::N,якшамков,якшамков
647,Februar::N,февраль,февраль
648,März::N,март,март
649,April::N,апрель,апрель
650,Mai::N,май,май
651,Juni::N,июнь,июнь
652,Juli::N,июль,июль
653,August::N,август,август
654,September::N,сентября,сентября
655,Oktober::N,октября,октября
656,November::N,ноября,ноября
657,Dezember::N,декабря,декабря
658,Montag::N,пондельник,пондельник
659,Dienstag::N,овторник,овторник
660,Mittwoch::N,серёда,серёда
661,Donnerstag::N,цетьверьг,цетьверьг
662,Freitag::N,пеця,пеця
663,Samstag::N,субута,субута
664,Samstag::N,субута,шлямочи
665,Samstag::N,шлямочи,субута
666,Samstag::N,шлямочи,шлямочи
667,Sonntag::N,недлячи,недлячи
668,groß::A,ине,ине
669,groß::A,ине,покш
670,groß::A,покш,ине
671,groß::A,покш,покш
672,klein::A,вишка,вишка
673,lang::A,кувака,кувака
674,kurz::A,нурькине,нурькине
675,breit::A,келей,келей
676,schmal::A,теине,теине
677,dicht::A,тусто,тусто
678,dick[Gegenstand]::A,эчке,эчке
679,dünn::A,човине,човине
680,fein::A,човине,човине
681,fest::A,кеме,кеме
682,flach::A,лапужа,лапужа
683,glatt::A,валаня,валаня
684,hart::A,калгодо,калгодо
685,weich::A,чевте,чевте
686,rund::A,кеверь,кеверь
687,spitz::A,пшти,пшти
688,scharf::A,пшти,пшти
689,stumpf::A,ношка,ношка
690,schwer::A,стака,стака
691,schön::A,мазый,мазый
692,heiß::A,пси,пси
693,warm::A,лембе,лембе
694,kalt::A,якшамо,якшамо
695,kühl::A,экше,экше
696,frisch::A,свежа,свежа
697,feucht::A,летьке,летьке
698,nass::A,начко,начко
699,trocken::A,коське,коське
700,voll::A,пешксе,пешксе
701,leer::A,чаво,чаво
702,offen::A,панжадо,панжадо
703,offen::A,панжадо,виде
704,offen::A,виде,панжадо
705,offen::A,виде,виде
706,geschlossen::A,пекстазь,пекстазь
707,geschlossen::A,пекстазь,сёлгозь
708,geschlossen::A,сёлгозь,пекстазь
709,geschlossen::A,сёлгозь,сёлгозь
710,sauber::A,ванькс,ванькс
711,schmutzig::A,ливезев,ливезев
712,roh::A,верек,верек
713,reif::A,кенерезь,кенерезь
714,lecker::A,тантей,тантей
715,süß::A,ламбамо,ламбамо
716,bitter::A,сэпей,сэпей
717,sauer::A,чапамо,чапамо
718,hell::A,валдо,валдо
719,dunkel::A,чопода,чопода
720,schwarz::A,раужо,раужо
721,weiß::A,ашо,ашо
722,rot::A,якстере,якстере
723,gelb::A,ожо,ожо
724,blau::A,сэнь,сэнь
725,grün::A,пиже,пиже
726,grau::A,шержев,шержев
727,bunt::A,сёрмав,сёрмав
728,billig::A,аволь питней,аволь питней
729,teuer::A,питней,питней
730,wertvoll::A,питней,питней
731,blind::A,сокор,сокор
732,taub::A,амариця,амариця
733,kräftig::A,пек виев,пек виев
734,stark::A,виев,виев
735,schwach::A,лавшо,лавшо
736,fett::A,куя,куя
737,schlank::A,виде ронга,виде ронга
738,hübsch::A,мазый,мазый
739,böse::A,кежей,кежей
740,dumm::A,чавола,чавола
741,dumm::A,чавола,превтеме
742,dumm::A,превтеме,чавола
743,dumm::A,превтеме,превтеме
744,faul::A,нузякс,нузякс
745,fleißig::A,мелень путыця,мелень путыця
746,geizig::A,скупой,скупой
747,klug::A,превей,превей
748,geschickt::A,маштозь теезь,маштозь теезь
749,lieb::A,вадря,вадря
750,lustig::A,весёла,весёла
751,sanft::A,сэтьме,сэтьме
752,hungrig::A,вачо,вачо
753,krank::A,сэредиця,сэредиця
754,nackt::A,штапо,штапо
755,traurig::A,нусманя,нусманя
756,lebendig::A,эриця,эриця
757,gut::A,паро,паро
758,schlecht::A,берянь,берянь
759,richtig::A,виде,виде
760,schlimm::A,берянь,берянь
761,wahr::A,алкуксонь,алкуксонь
762,alt::A,ташто,ташто
763,neu::A,од,од
764,ehemalig::A,икелень,икелень
765,alt[Lebewesen]::A,сыре,сыре
766,jung::A,од,од
767,arm::A,кажов,кажов
768,reich::A,сюпав,сюпав
769,bekannt::A,содавикс,содавикс
770,berühmt::A,содавикс,содавикс
771,fremd::A,лия,лия
772,fremd::A,лия,асодавикс
773,fremd::A,асодавикс,лия
774,fremd::A,асодавикс,асодавикс
775,verschieden::A,эрьва,эрьва
776,nah::A,а васолонь,а васолонь
777,fern::A,умонь,умонь
778,fern::A,умонь,кезэрень
779,fern::A,кезэрень,умонь
780,fern::A,кезэрень,кезэрень
781,linker::A,керш,керш
782,rechter::A,вить,вить
783,anderer::A,лия,лия
784,erster::A,васень,васень
785,erster::A,васень,васенце
786,erster::A,васенце,васень
787,erster::A,васенце,васенце
788,zweiter::A,омбоце,омбоце
789,dritter::A,колмоце,колмоце
790,letzter::A,меельце,меельце
791,allein::ADV,башка,башка
792,allein::ADV,башка,ськамонзо
793,allein::ADV,ськамонзо,башка
794,allein::ADV,ськамонзо,ськамонзо
795,auf einmal::ADV,вейсэ,вейсэ
796,zusammen::ADV,вейс,вейс
797,zusammen::ADV,вейс,вейсэ
798,zusammen::ADV,вейсэ,вейс
799,zusammen::ADV,вейсэ,вейсэ
800,lange::ADV,кувать,кувать
801,plötzlich::ADV,апак учо,апак учо
802,sofort::ADV,курок,курок
803,sofort::ADV,курок,нейке
804,sofort::ADV,нейке,курок
805,sofort::ADV,нейке,нейке
806,später::ADV,мейле,мейле
