,Concept_ID,el,lez
718,plötzlich::ADV,έξαφνα,садлагьана
719,sofort::ADV,αμέσως,гьасятда
720,später::ADV,αργότερα,гуьгъуьнлай
721,jetzt::ADV,τώρα,гила
722,heute::ADV,σήμερα,къе
723,morgen::ADV,αύριο,пака
724,bald::ADV,σε λίγο,мукьва
725,bald::ADV,σε λίγο,мукьвара
726,bald::ADV,εντός ολίγου,мукьва
727,bald::ADV,εντός ολίγου,мукьвара
728,dann::ADV,ύστερα,ахпа
729,gestern::ADV,χτες,накь
730,einst::ADV,ποτέ,садра
731,einst::ADV,άλλοτε,садра
732,damals::ADV,τότε,а чӏавуз
733,danach::ADV,μετά,ахпа
734,danach::ADV,ύστερα,ахпа
735,vorher::ADV,πριν,вилик
736,vorher::ADV,προηγουμένως,вилик
737,zuerst::ADV,πρώτα,сифте
738,einmal::ADV,μία φορά,садра
739,manchmal::ADV,κάποτε,гагь-гагь
740,oft::ADV,συχνά,гзаф вахтара
741,oft::ADV,πολλές φορές,гзаф вахтара
742,immer::ADV,πάντα,гьамиша
743,immer::ADV,πάντοτε,гьамиша
744,niemals::ADV,ποτέ,са чӏавузни
745,niemals::ADV,ποτέ,са вахтундани
746,hier::ADV,εδώ,ина
747,hierhin::ADV,εδώ,иниз
748,von hier::ADV,από δω,инай
749,dort::ADV,εκεί,ана
750,dorthin::ADV,προς τα κει,аниз
751,geradeaus::ADV,κατευθείαν,дуьз
752,vorwärts::ADV,εμπρός,вилик
753,vorwärts::ADV,εμπρός,виликди
754,rückwärts::ADV,πίσω,кьулухъ
755,zurück::ADV,πίσω,
756,unten::ADV,κάτω,агъада
757,hinab::ADV,προς τα κάτω,агъуз
758,oben::ADV,πάνω,винел
759,oben::ADV,επάνω,винел
760,hinauf::ADV,προς τα πάνω,виниз
761,überall::ADV,παντού,вирина
762,nicht::ADV,δεν,ваъ
763,ein wenig::ADV,λιγάκι,са тӏимил
764,kaum::ADV,μόλις,жизви
765,sehr::ADV,πολύ,лап
766,so::ADV,έτσι,икӏ
767,noch::ADV,ακόμα,гьеле
768,nur::ADV,μόνο,анжах
769,schon::ADV,ήδη,хъувуна
770,schon::ADV,ήδη,мадни дардиз
771,schon::ADV,ήδη,мадни гуьтӏуьз
772,schon::ADV,ήδη,мадни гуьтӏуь я
773,schon::ADV,κιόλας,хъувуна
774,schon::ADV,κιόλας,мадни дардиз
775,schon::ADV,κιόλας,мадни гуьтӏуьз
776,schon::ADV,κιόλας,мадни гуьтӏуь я
777,wieder::ADV,ξανά,
778,vergebens::ADV,μάταια,нагьакь
779,vergebens::ADV,μάταια,нагьакьа
780,vor::PRP,μπροστά σε,вилик
781,vor::PRP,μπροστά από,вилик
782,hinter::PRP,πίσω από ,кьулухъ
783,unter::PRP,υπό,кӏаник
784,unter::PRP,κάτω από,кӏаник
785,durch::PRP,διά,арадай
786,durch::PRP,διά,-кай хкатна
787,durch::PRP,διά μέσου,арадай
788,durch::PRP,διά μέσου,-кай хкатна
789,neben::PRP,δίπλα σε,патав
790,neben::PRP,δίπλα σε,мукьув
791,zwischen::PRP,μεταξύ,ара
792,zwischen::PRP,μεταξύ,арада
793,zwischen::PRP,ανάμεσα σε,ара
794,zwischen::PRP,ανάμεσα σε,арада
795,wegen::PRP,για,гъиляй
796,wegen::PRP,λόγω,гъиляй
797,dies::PRN,αυτό,и
798,dies::PRN,αυτό,им
799,das::PRN,το,а
800,das::PRN,το,ам
801,alles::PRN,όλα,вири
802,alles::PRN,όλα,михьиз
803,ich::PRN,εγώ,за
804,ich::PRN,εγώ,зун
805,du::PRN,σύ,вун
806,du::PRN,εσύ,вун
807,er::PRN,αυτός,ам
808,er::PRN,αυτός,гьа
809,wir::PRN,εμείς,чун
810,ihr::PRN,εσείς,куьн
811,sie::PRN,αυτοί,абур
812,was::FPRN,τι,вуч
813,wer::FPRN,ποιος,вуж
814,wo::FADV,πού,гьина
815,wohin::FADV,πού,гьиниз
816,wohin::FADV,για πού,гьиниз
817,wie::FADV,πώς,гьикӏ
818,warum::FADV,γιατί,вучиз
819,wieviel::FNUM,πόσος,шумуд
820,eins::NUM,ένα,са
821,zwei::NUM,δύο,кьвед
822,drei::NUM,τρία,пуд
823,drei::NUM,τρεις,пуд
824,vier::NUM,τέσσερα,кьуд
825,vier::NUM,τέσσερις,кьуд
826,fünf::NUM,πέντε,вад
827,sechs::NUM,έξι,ругуд
828,sieben::NUM,εφτά,ирид
829,acht::NUM,οχτώ,муьжуьд
830,neun::NUM,εννιά,кӏуьд
831,zehn::NUM,δέκα,цӏуд
832,elf::NUM,έντεκα,цӏусад
833,zwölf::NUM,δώδεκα,цӏикьвед
834,zwanzig::NUM,είκοσι,къад
835,dreißig::NUM,τριάντα,къанницӏуд
836,vierzig::NUM,σαράντα,яхцӏур
837,fünfzig::NUM,πενήντα,яхцӏурни цӏуд
838,sechzig::NUM,εξήντα,пудкъад
839,siebzig::NUM,εβδομήντα,пудкъанни цӏуд
840,achtzig::NUM,ογδόντα,кьудкъад
841,neunzig::NUM,ενενήντα,кьудкъанни цӏуд
842,hundert::NUM,εκατό,виш
843,tausend::NUM,χίλιοι,агъзур
844,und::CNJ,και,ва
845,oder::CNJ,ή,я
846,stehen::V,στέκομαι,акъвазун
847,stehen::V,είμαι όρθιος,акъвазун
848,sitzen::V,κάθομαι,ацукьун
849,liegen::V,είμαι ξαπλωμένος,къаткун
850,hängen::V,κρέμομαι,куьрс хьун
851,werden::V,γίνομαι,хьун
852,passieren::V,συμβαίνω,хьун
853,beginnen::V,αρχίζω,башламиш хьун
854,enden::V,τελειώνω,куьтягь хьун
855,wechseln::V,αλλάζω,дегиш хьун
856,aufgehen[Sonne]::V,βγαίνω,экъечӏун
857,aufgehen[Sonne]::V,ανατέλλω,экъечӏун
858,untergehen[Sonne]::V,δύω,акӏун
859,untergehen[Sonne]::V,βασιλεύω,акӏун
860,scheinen[Sonne]::V,λάμπω,ишигь гун
861,donnern::V,βροντώ,къукърумар авун
862,wehen::V,φυσώ,
863,strömen::V,ρέω,авахьун
864,strömen::V,τρέχω,авахьун
865,fließen::V,ρέω,авахьун
866,sich drehen::V,γυρίζω,элкъуьн
867,sich drehen::V,στρέφομαι,элкъуьн
868,schwanken::V,ταλαντεύομαι,юзун
869,schwingen::V,αιωρούμαι,галтад хьун
870,schwingen::V,ταλαντεύομαι,галтад хьун
871,fallen::V,πέφτω,аватун
872,brennen::V,καίω,кун
873,brennen::V,καίω,ккун
874,rauchen::V,καπνίζω,
875,regnen::V,βρέχω,къун
876,gefrieren::V,παγώνω,муркӏади кьун
877,tauen::V,λειώνω,цӏурун
878,schmelzen::V,λειώνω,цӏурун
879,trocknen::V,στεγνώνω,кьурун
880,sieden::V,βράζω,ругун
881,faulen::V,σαπίζω,кутӏун
882,verfaulen::V,σαπίζω,чуьруьтмиш хьун
883,verfaulen::V,σαπίζω,кутӏун
884,reißen::V,σχίζω,атӏун
885,reißen::V,σχίζω,къазунун
886,versinken::V,βουλιάζω,батмиш хьун
887,versinken::V,βυθίζομαι,батмиш хьун
888,vergehen::V,περνώ,алатун
889,erscheinen::V,εμφανίζομαι,майдандиз акъатун
890,verschwinden::V,χάνομαι,квахьун
891,verschwinden::V,εξαφανίζομαι,квахьун
892,sinken::V,κατεβαίνω,элекьун
893,abnehmen::V,μειώνομαι ,тӏимил хьун
894,abnehmen::V,μειώνομαι ,гъвечӏи хьун
895,zunehmen::V,αυξάνω,артух хьун
896,zunehmen::V,μεγαλώνω,артух хьун
897,steigen::V,ανεβαίνω,хкаж хьун
898,wachsen::V,μεγαλώνω,экъечӏун
899,glänzen::V,γυαλίζω,цӏарцӏар гун
900,funkeln::V,αστράφτω,нур гун
901,funkeln::V,σπιθοβολώ,нур гун
902,lärmen::V,θορυβώ,ван авун
903,läuten::V,χτυπώ ,зенг ягъун
904,klingeln::V,κουδουνίζω,зенг ягъун
905,klirren::V,κουδουνίζω,зигринг авун
906,brausen::V,βουΐζω,къати хьун
907,rauschen::V,βουΐζω,вишриш авун
908,klingen::V,ηχώ,ван авун
909,bellen::V,γαυγίζω,элуькьун
910,heulen::V,ουρλιάζω,къув ягъун
911,blasen::V,φυσώ,уф гун
912,pfeifen::V,σφυρίζω,уьфт ягъун
913,schreien::V,κραυγάζω,гьараюн
914,stöhnen::V,βογγώ,суза авун
915,zittern::V,τρέμω,зурзун
916,leben::V,ζω,яшамиш хьун
917,geboren werden::V,γεννιέμαι,хьун
918,atmen::V,αναπνέω,нефес чӏугун
919,trinken::V,πίνω,хъун
920,essen::V,τρώω,тӏуьн
921,schlucken::V,καταπίνω,туькьуьнун
922,müde werden::V,κουράζομαι,галатун
923,müde werden::V,κουράζομαι,юргъун хьун
924,einschlafen::V,αποκοιμιέμαι,ксун
925,schlafen::V,κοιμάμαι,ксун
926,aufwachen::V,ξυπνώ,ахварай аватун
927,aufstehen::V,σηκώνομαι,къарагъун
928,sich erholen::V,ξεκουράζομαι,ял ягъун
929,krank werden::V,αρρωσταίνω,кефсуз хьун
930,krank sein::V,ασθενώ,тӏа хьун
931,schmerzen::V,πονώ,тӏа хьун
932,husten::V,βήχω,уьгьуь ягъун
933,genesen::V,θεραπεύομαι,сагъ хъхьун
934,sterben::V,πεθαίνω,кьин
935,umkommen::V,πεθαίνω,терг хьун
936,sich bewegen::V,κουνιέμαι,юзун
937,sich rühren::V,σαλεύω,юзун
938,sich erheben::V,επαναστατώ,къарагъун
939,sich setzen::V,κάθομαι,ацукьун
940,hinfallen::V,πέφτω κάτω,алукьун
941,laufen::V,τρέχω,къекъуьн
942,schreiten::V,βαδίζω,ккамар къачун
943,spazierengehen::V,κάνω βόλτα,сейр авун
944,spazierengehen::V,πηγαίνω περίπατο,сейр авун
945,eilen::V,σπεύδω,тади авун
946,sich beeilen::V,βιάζομαι,гьерекатун
947,sausen::V,τρέχω γρήγορα,чкурун
948,rennen::V,τρέχω,катун
949,rennen::V,τρέχω,зверун
950,springen::V,πηδώ,хкадарун
951,klettern::V,σκαρφαλώνω,акьахун
952,schaukeln::V,κουνιέμαι,
953,kriechen::V,έρπω,капаралди фин
954,kriechen::V,σέρνομαι,капаралди фин
955,schwimmen::V,κολυμπώ,сирнав авун
956,tauchen::V,βουτώ,кьилихъди циз вегьин
957,rudern::V,κωπηλατώ,кьусуйралди лодка гьалун
958,rudern::V,κωπηλατώ,цуьруьгъуьлдалди кӏватӏун
959,fahren::V,πηγαίνω,фин
960,fliegen::V,πετώ,лув гун
961,fliegen::V,πετώ,цавай фин
962,gehen::V,βαδίζω,фин
963,gehen::V,πηγαίνω,фин
964,weggehen::V,φεύγω,хъфин
965,abfahren::V,ξεκινώ,фин
966,abfahren::V,ξεκινώ,рекье гьатун
967,abfahren::V,αναχωρώ,фин
968,abfahren::V,αναχωρώ,рекье гьатун
969,anhalten::V,σταματώ,акъвазун
970,hineingehen::V,μπαίνω,гьахьун
971,eintreten::V,μπαίνω,гьахьун
972,eintreten::V,εισέρχομαι,гьахьун
973,kommen::V,έρχομαι,атун
974,ankommen::V,φτάνω,атун
975,zurückkommen::V,επιστρέφω,хтун
976,bleiben::V,μένω,амукьун
977,warten::V,περιμένω,гуьзлемишун
978,erwarten::V,αναμένω,вил алаз акъвазун
979,erwarten::V,περιμένω,вил алаз акъвазун
980,suchen::V,ψάχνω,къекъуьн
981,finden::V,βρίσκω,жугъун
982,versuchen::V,προσπαθώ,алахъун
983,vorbereiten::V,προετοιμάζω,гьазурун
984,lieben::V,αγαπώ,кӏан хьун
985,mögen::V,μου αρέσει,рикӏ ацукьун
986,lachen::V,γελώ,хъуьруьн
987,rühren::V,συγκινώ,
988,weinen::V,κλαίω,шехьун
989,schimpfen::V,βρίζω,сеперар гун
990,schimpfen::V,βρίζω,экъуьгъунар авун
991,sich ärgern::V,θυμώνω,хъел акатун
992,sich fürchten::V,φοβάμαι,кичӏе хьун
993,fürchten::V,φοβάμαι,къурхутмиш хьун
994,fliehen::V,φεύγω,катун
995,flüchten::V,δραπετεύω,катун
996,sehen::V,βλέπω,акун
997,anschauen::V,κοιτάζω,вил вегьин
998,ansehen::V,βλέπω,килигун
999,hören::V,ακούω,ван хьун
1000,zuhören::V,ακούω,яб гун
1001,probieren::V,δοκιμάζω,дад акун
1002,riechen::V,μυρίζω,ни чӏугун
1003,riechen::V,οσφραίνομαι,ни чӏугун
1004,fühlen::V,αισθάνομαι,гьисс авун
1005,scheinen::V,φαίνομαι,
1006,zu sehen sein::V,φαίνομαι,
1007,vernehmen::V,ακούω,
1008,vernehmen::V,μαθαίνω,
1009,frieren::V,κρυώνω,кьун
1010,frieren::V,κρυώνω,мекьи хьун
1011,tun::V,κάνω,авун
1012,können::V,ξέρω,хьун
1013,können::V,ξέρω,акъакьун
1014,können::V,μπορώ,хьун
1015,können::V,μπορώ,акъакьун
1016,wollen::V,θέλω,кӏан хьун
1017,anfangen::V,αρχίζω,башламишун
1018,beenden::V,τελειώνω,куьтягьун
1019,aufhören::V,παύω,акъвазун
1020,gelingen::V,πετυχαίνω,арадал атун
1021,geraten::V,γίνομαι,акъатун
1022,öffnen::V,ανοίγω,ахъаюн
1023,schließen::V,κλείνω,акьалун
1024,stellen::V,θέτω,эцигун
1025,setzen::V,θέτω,ацукьарун
1026,legen::V,θέτω,эцигун
1027,berühren::V,εγγίζω,хкӏурун
1028,verbinden::V,συνδέω,гилигун
1029,bedecken::V,σκεπάζω,кӏевун
1030,aufhängen::V,κρεμώ,куьрсарун
1031,anzünden::V,ανάβω,куькӏуьрун
1032,aufheben::V,σηκώνω,хкажун
1033,zurücklassen::V,εγκαταλείπω,тун
1034,verlieren::V,χάνω,квадарун
1035,fallen lassen::V,αφήνω να πέσει,авадрун
1036,machen::V,κάνω,авун
1037,machen::V,κάνω,кар авун
1038,machen::V,φτιάχνω,авун
1039,machen::V,φτιάχνω,кар авун
1040,herstellen::V,κατασκευάζω,расун
1041,bauen::V,χτίζω,туькӏуьрун
1042,bauen::V,οικοδομώ,туькӏуьрун
1043,reparieren::V,επισκευάζω,расун
1044,reparieren::V,επιδιορθώνω,расун
1045,verbessern::V,βελτιώνω,хъсанрун
1046,verbessern::V,καλυτερεύω,хъсанрун
1047,ändern::V,αλλάζω,табдил авун
1048,graben::V,σκάβω,эгъуьнун
1049,beugen::V,λυγίζω,акӏажарун
1050,beugen::V,λυγίζω,кангур авун
1051,biegen::V,κάμπτω,патахъарун
1052,drehen::V,στρέφω,алчударун
1053,wenden::V,γυρίζω,
1054,umdrehen::V,γυρίζω,элкъуьрун
1055,heben::V,υψώνω,хкажун
1056,heben::V,σηκώνω,хкажун
1057,hochheben::V,υψώνω,хкажун
1058,hochheben::V,σηκώνω,хкажун
1059,ergreifen::V,πιάνω,агалчна кьун
1060,ergreifen::V,αρπάζω,агалчна кьун
1061,halten::V,βαστώ,кьун
1062,drücken::V,πιέζω,чуькьуьн
1063,schieben::V,σπρώχνω,хуртӏ гун
1064,kratzen::V,γρατσουνίζω,къадгъунун
1065,lecken::V,γλείφω,мез гун
1066,beißen::V,δαγκάνω,кӏасун
1067,abreißen::V,κόβω,галудун
1068,abreißen::V,σχίζω,галудун
1069,abschneiden::V,αποκόπτω,атӏун
1070,binden::V,δένω,
1071,stecken::V,χώνω,сухун
1072,brechen::V,σπάζω,хун
1073,brechen::V,σπάζω,кукӏварун
1074,klopfen::V,χτυπώ,тахъ-тахъ авун
1075,klopfen::V,τινάζω,тахъ-тахъ авун
1076,hauen::V,χτυπώ,ягъун
1077,kleben::V,κολλώ,алкӏурун
1078,kleben::V,κολλώ,кукӏурун
1079,reiben::V,τρίβω,тӏушунун
1080,streichen::V,αλείφω,алтадун
1081,schleifen::V,ακονίζω,кӏвенкӏв авун
1082,schneiden::V,κόβω,атӏун
1083,rütteln::V,σείω,къарсурун
1084,rütteln::V,τινάζω,къарсурун
1085,schütteln::V,σείω,къарсурун
1086,schütteln::V,κουνώ,къарсурун
1087,schwenken::V,κουνώ,элягъун
1088,schwenken::V,κουνώ,галтадун
1089,schütten::V,χύνω,цун
1090,füllen::V,γεμίζω,ацӏурун
1091,einwickeln::V,τυλίγω,кутун
1092,einwickeln::V,τυλίγω,элкъуьрун
1093,tragen::V,φέρνω,тухун
1094,schleppen::V,κουβαλώ,галчӏурун
1095,ziehen::V,τραβώ,ялун
1096,ziehen::V,τραβώ,чӏугун
1097,aufbewahren::V,φυλάω,хуьн
1098,werfen::V,ρίχνω,гадрун
1099,fangen::V,πιάνω,кьун
1100,packen::V,τσακώνω,кьун
1101,verstecken::V,κρύβω,кӏевун
1102,teilen::V,μερίζω,паюн
1103,schicken::V,στέλνω,ракъурун
1104,bringen::V,φέρνω,гъун
1105,hinzufügen::V,προσθέτω,алава авун
1106,bekommen::V,προσκομίζω,къачун
1107,bekommen::V,προσκομίζω,жугъурун
1108,erhalten::V,παίρνω,къачун
1109,erhalten::V,λαμβάνω,къачун
1110,nehmen::V,πιάνω,къачун
1111,nehmen::V,παίρνω,къачун
1112,wählen::V,εκλέγω,хкягъун
1113,auswählen::V,διαλέγω,хкягъун
1114,bewahren::V,διατηρώ,хуьн
1115,behindern::V,εμποδίζω,манийвал авун
1116,verderben::V,χαλώ,чӏурун
1117,beschädigen::V,ζημιώνω,нукьсанвал гун
1118,zerbrechen::V,σπάζω,хун
1119,zerreißen::V,σχίζω,къазунун
1120,zerstören::V,καταστρέφω,чӏурун
1121,zerstören::V,καταστρέφω,барбатӏун
1122,verbrennen::V,καίω,ккун
1123,geben::V,δίνω,гун
1124,reichen::V,δίνω,вугун
1125,reichen::V,δίνω,гун
1126,schenken::V,χαρίζω,пишкеш авун
1127,versprechen::V,υπόσχομαι,гаф гун
1128,wünschen::V,εύχομαι,дуьа авун
1129,loben::V,επαινώ,тариф авун
1130,küssen::V,φιλώ,темен гун
1131,wiegen::V,κουνώ,эчӏягъун
1132,wiegen::V,νανουρίζω,эчӏягъун
1133,zudecken::V,σκεπάζω,гьалдун
1134,wecken::V,ξυπνώ,ахварай авудун
1135,zeigen::V,δείχνω,къалурун
1136,führen::V,οδηγώ,тухун
1137,lehren::V,διδάσκω,кӏелиз тун
1138,unterrichten::V,διδάσκω,тарс гун
1139,aufziehen::V,ανατρέφω,тербия гун
1140,aufziehen::V,ανατρέφω,тербияламишун
1141,leiten::V,ηγούμαι,идара авун
1142,leiten::V,διευθύνω,идара авун
1143,antreiben::V,σπρώχνω,тади кутун
1144,antreiben::V,παρακινώ,тади кутун
1145,lassen::V,αφήνω,
1146,einladen::V,προσκαλώ,теклиф авун
1147,vereinigen::V,ενώνω,сад авун
1148,besuchen::V,επισκέπτομαι,кьилив атун
1149,treffen::V,συναντώ,гьалтун
1150,sich versammeln::V,μαζεύομαι,алтӏушун
1151,spielen::V,παίζω,къугъун
1152,singen::V,τραγουδώ,лугьун
1153,singen::V,τραγουδώ,мани лугьун
1154,tanzen::V,χορεύω,кьуьл авун
1155,sich trennen::V,αποχωρίζομαι,къакъатун
1156,verlassen::V,εγκαταλείπω,гъил къачун
1157,retten::V,σώζω,къутармишун
1158,bewachen::V,φρουρώ,хуьн
1159,schützen::V,προστατεύω,хуьн
1160,verteidigen::V,υπερασπίζω,хуьн
1161,sich schlagen::V,χτυπιέμαι,кукӏун
1162,schießen::V,πυροβολώ,акъатун
1163,siegen::V,νικώ,гъалиб хьун
1164,ärgern::V,τσαντίζω,хъел гъун
1165,ärgern::V,τσαντίζω,хъел кутун
1166,schlagen::V,χτυπώ,ягъун
1167,schlagen::V,χτυπώ,галукьарун
1168,treten::V,κλοτσώ,кьуьл къекъягъун
1169,treten::V,κλοτσώ,кьуьл эцягъун
1170,stechen::V,τρυπώ,акьадарун
1171,stoßen::V,ωθώ,эцягъун
1172,stoßen::V,σπρώχνω,эцягъун
1173,stehlen::V,κλέβω,чуьнуьхун
1174,stören::V,διαταράσσω,хкуьрун
1175,belästigen::V,ενοχλώ,хкуьрун
1176,belästigen::V,ενοχλώ,азият гун
1177,verbergen::V,κρύβω,далдаламишун
1178,täuschen::V,παραπλανώ,алцурарун
1179,täuschen::V,παραπλανώ,алцуррун
1180,betrügen::V,απατώ,алцурарун
1181,betrügen::V,απατώ,гьарамзадавал авун
1182,töten::V,σκοτώνω,яна кьин
1183,töten::V,θανατώνω,яна кьин
1184,wohnen::V,μένω,дуланмиш хьун
1185,wohnen::V,κατοικώ,дуланмиш хьун
1186,arbeiten::V,δουλεύω,кӏвалахун
1187,arbeiten::V,δουλεύω,кӏвалах авун
1188,arbeiten::V,εργάζομαι,кӏвалахун
1189,arbeiten::V,εργάζομαι,кӏвалах авун
1190,sammeln::V,μαζεύω,кӏватӏун
1191,sammeln::V,συλλέγω,кӏватӏун
1192,pflücken::V,κόβω,атӏун
1193,jagen::V,κυνηγώ,гъуьрч авун
1194,fischen::V,ψαρεύω,гъетер кьун
1195,fassen::V,πιάνω,кьун
1196,hüten::V,φυλάγω,чӏура хуьн
1197,hüten::V,προσέχω,чӏура хуьн
1198,treiben::V,οδηγώ,гьалун
1199,anbinden::V,δένω,акалун
1200,füttern::V,ταΐζω,ем гун
1201,melken::V,αρμέγω,ацун
1202,hacken::V,κόβω,куьткуьнун
1203,gießen::V,ποτίζω,яд гун
1204,reifen::V,ωριμάζω,чурун
1205,reifen::V,ωριμάζω,агакьун
1206,zubereiten::V,ετοιμάζω,гьазурун
1207,kochen::V,βράζω,ругун
1208,backen::V,ψήνω,чурун
1209,braten::V,τηγανίζω,чурун
1210,umrühren::V,ανακατεύω,какадарун
1211,stricken::V,πλέκω,хурун
1212,nähen::V,ράβω,цун
1213,färben::V,βάφω,шир ягъун
1214,färben::V,χρωματίζω,шир ягъун
1215,reinigen::V,καθαρίζω,михьун
1216,waschen::V,πλένω,чуьхуьн
1217,abwischen::V,σφουγγίζω,гуьцӏун
1218,spülen::V,ξεπλένω,экъуьрун
1219,fegen::V,σκουπίζω,шуткун
1220,kehren::V,σκουπίζω,кул алтадун
1221,baden::V,κάνω μπάνιο,эхъуьн
1222,sich waschen::V,πλένομαι,жендек чуьхуьн
1223,ausziehen::V,βγάζω,хутӏунун
1224,ausziehen::V,βγάζω,галудун
1225,anziehen::V,φορώ,алукӏун
1226,sich anziehen::V,ντύνομαι,алукӏун
1227,sich anziehen::V,ντύνομαι,парталар алукӏун
1228,kämmen::V,χτενίζω,эвягъун
1229,schmücken::V,στολίζω,безетмишун
1230,schmücken::V,στολίζω,гуьрчегарун
1231,sagen::V,λέω,лугьун
1232,sprechen::V,μιλώ,рахун
1233,reden::V,μιλώ,рахун
1234,reden::V,κουβεντιάζω,рахун
1235,sich unterhalten::V,συνομιλώ,ихтилат авун
1236,sich unterhalten::V,κουβεντιάζω,ихтилат авун
1237,fragen::V,ρωτώ,жузун
1238,bitten::V,ζητώ,тӏалабун
1239,bitten::V,παρακαλώ,тӏалабун
1240,erzählen::V,διηγούμαι,ахъаюн
1241,mitteilen::V,πληροφορώ,хабар гун
1242,nennen::V,ονομάζω,тӏвар гун
1243,rufen::V,φωνάζω,эверун
1244,prahlen::V,καυχιέμαι,яцӏу гафар авун
1245,übersetzen::V,μεταφράζω,таржума авун
1246,übersetzen::V,μεταφράζω,гафладун
1247,denken::V,σκέφτομαι,фикир авун
1248,glauben::V,πιστεύω,агъун
1249,bemerken::V,παρατηρώ,фикир гун
1250,erkennen::V,αναγνωρίζω,
1251,begreifen::V,καταλαβαίνω,гъавурда акьун
1252,verstehen::V,ακούω,
1253,lernen::V,μαθαίνω,кӏелун
1254,wissen::V,ξέρω,чир хьун
1255,wissen::V,ξέρω,чирхьун
1256,sich erinnern an::V,θυμάμαι,рикӏел хуьн
1257,vergessen::V,ξεχνώ,рикӏелай фин
1258,vergessen::V,ξεχνώ,рикӏелай алатун
1259,messen::V,μετρώ,алцумун
1260,zählen::V,μετρώ,гьисабун
1261,rechnen::V,λογαριάζω,гьисабун
1262,lesen::V,διαβάζω,кӏелун
1263,malen::V,ζωγραφίζω,кхьин
1264,malen::V,ζωγραφίζω,шикилар чӏугун
1265,zeichnen::V,σχεδιάζω,чӏугун
1266,schreiben::V,γράφω,кхьин
1267,besitzen::V,κατέχω,иеси хьун
1268,kaufen::V,αγοράζω,къачун
1269,kaufen::V,αγοράζω,маса къачун
1270,verkaufen::V,πουλώ,гун
1271,verkaufen::V,πουλώ,маса гун
1272,bezahlen::V,πληρώνω,къимет гун
1273,bezahlen::V,πληρώνω,эвезда авун
1274,bezahlen::V,πληρώνω,гьакъи агакьрун
1275,zahlen::V,πληρώνω,къимет гун
1276,zahlen::V,πληρώνω,эвезда авун
1277,zahlen::V,πληρώνω,гьакъи агакьрун
1278,beherrschen::V,κυριαρχώ,иеси хьун
1279,ertragen::V,βαστώ,таб гун
1280,ertragen::V,αντέχω,таб гун
