,Concept_ID,sv,ps
816,vorwärts::ADV,framåt,مخ پهٔ وړاندې
817,rückwärts::ADV,baklänges,بېرته
818,zurück::ADV,tillbaka,بېرته
819,unten::ADV,nere,لاندي
820,unten::ADV,nedanför,لاندي
821,hinab::ADV,ned,ښکته
822,hinab::ADV,nedåt,ښکته
823,oben::ADV,ovan,پورته
824,oben::ADV,ovanpå,پورته
825,hinauf::ADV,upp,پاس
826,hinauf::ADV,uppåt,پاس
827,überall::ADV,överallt,هره خوا
828,nicht::ADV,ej,نه
829,nicht::ADV,inte,نه
830,ein wenig::ADV,litet,یو څه
831,kaum::ADV,knappt,ایله
832,kaum::ADV,knappast,ایله
833,sehr::ADV,mycket,ډېر
834,sehr::ADV,mycket,زيات
835,so::ADV,så,داسې
836,so::ADV,så,دومره
837,noch::ADV,än,نور
838,noch::ADV,ännu,نور
839,nur::ADV,bara,تش
840,nur::ADV,bara,صرف
841,nur::ADV,endast,تش
842,nur::ADV,endast,صرف
843,schon::ADV,redan,دمخه
844,wieder::ADV,åter,بیا
845,vergebens::ADV,förgäves,عبث
846,vor::PRP,utanför,دمخه
847,hinter::PRP,bakom,شاته
848,unter::PRP,under,لاندي
849,durch::PRP,genom,د مینځ نه
850,durch::PRP,igenom,د مینځ نه
851,neben::PRP,bredvid,نژدې
852,neben::PRP,vid sidan av,نژدې
853,zwischen::PRP,mellan,ترمینځ
854,wegen::PRP,på grund av,د ... له لاسه
855,dies::PRN,detta,دا
856,das::PRN,det,دا
857,alles::PRN,allt,هرڅهٔ
858,ich::PRN,jag,زه
859,du::PRN,du,ته
860,er::PRN,han,دی
861,wir::PRN,vi,مونږ
862,ihr::PRN,ni,تاسې
863,sie::PRN,de,هغوی
864,was::FPRN,vad,څهٔ
865,wer::FPRN,vem,چا
866,wer::FPRN,vem,څوک
867,wo::FADV,var,چيری
868,wo::FADV,var,چېرته
869,wohin::FADV,vart,چېرته
870,wie::FADV,hur,څنګه
871,warum::FADV,varför,ولې
872,wieviel::FNUM,hur mycket,څو
873,wieviel::FNUM,hur mycket,څومره
874,eins::NUM,en,یو
875,eins::NUM,ett,یو
876,zwei::NUM,två,دوه
877,drei::NUM,tre,درې
878,vier::NUM,fyra,څلور
879,fünf::NUM,fem,پنځه
880,sechs::NUM,sex,شپږ
881,sieben::NUM,sju,اوه
882,acht::NUM,åtta,اته
883,neun::NUM,nio,نهه
884,zehn::NUM,tio,لس
885,elf::NUM,elva,یوولس
886,zwölf::NUM,tolv,دولس
887,zwanzig::NUM,tjugo,شل
888,dreißig::NUM,trettio,دېرش
889,vierzig::NUM,fyrtio,څلوېښت
890,fünfzig::NUM,femtio,پنځوس
891,sechzig::NUM,sextio,شپېته
892,siebzig::NUM,sjuttio,اویا
893,achtzig::NUM,åttio,اتیا
894,neunzig::NUM,nittio,نوي
895,hundert::NUM,hundra,سل
896,tausend::NUM,tusen,زر
897,und::CNJ,och,او
898,oder::CNJ,eller,ېا
899,stehen::V,stå,درېدل
900,sitzen::V,sitta,کښېنستل
901,liegen::V,ligga,ملاستل
902,hängen::V,hänga,ځړېدل
903,werden::V,bli,کېدل
904,passieren::V,ske,پېښېدل
905,passieren::V,hända,پېښېدل
906,beginnen::V,börja,شروع کېدل
907,enden::V,ända,خلاصدل
908,enden::V,ända,تمامېدل
909,wechseln::V,växla,تغییر موندل
910,aufgehen[Sonne]::V,gå upp,ختل
911,untergehen[Sonne]::V,gå ned,لوېدل
912,untergehen[Sonne]::V,gå ned,پرېوتل
913,scheinen[Sonne]::V,skina,رڼا کول
914,donnern::V,dundra,تنېدل
915,donnern::V,dundra,غړمبېدل
916,wehen::V,blåsa,چلېدل
917,strömen::V,forsa,بهېدل
918,strömen::V,strömma,بهېدل
919,fließen::V,flyta,بهېدل
920,fließen::V,flyta,تویېدل
921,sich drehen::V,snurra,ګرځېدل
922,sich drehen::V,snurra,چورلېدل
923,schwanken::V,vackla,زنګېدل
924,schwingen::V,svinga,زنګېدل
925,fallen::V,falla,ولېدل
926,brennen::V,brinna,سوځېدل
927,rauchen::V,ryka,لوګی کول
928,regnen::V,regna,باران اورېدل
929,gefrieren::V,frysa,کنګل نيول
930,tauen::V,töa,وېلې کېدل
931,schmelzen::V,smälta,وېلې کېدل
932,trocknen::V,torka,وچېدل
933,sieden::V,koka,اېشېدل
934,sieden::V,sjuda,اېشېدل
935,faulen::V,ruttna,خرابېدل
936,verfaulen::V,ruttna,ورستېدل
937,reißen::V,brista,شلېدل
938,versinken::V,sjunka,ډوېېدل
939,vergehen::V,förgå,تېرېدل
940,erscheinen::V,synas,ښکارېدل
941,erscheinen::V,visa sig,ښکارېدل
942,verschwinden::V,försvinna,ورکېدل
943,sinken::V,sjunka,ښکته کېدل
944,abnehmen::V,avta,کمېدل
945,abnehmen::V,minskas,کمېدل
946,zunehmen::V,tilltaga,زیاتېدل
947,steigen::V,stiga,جګېدل
948,steigen::V,stiga,پورته کېدل
949,wachsen::V,växa,وده کول
950,glänzen::V,glimma,ځلېدل
951,funkeln::V,tindra,پړکېدل
952,funkeln::V,gnistra,پړکېدل
953,lärmen::V,bråka,غال و غول کول
954,lärmen::V,väsnas,غال و غول کول
955,läuten::V,ringa,زنګ وهل
956,klingeln::V,ringa,زنګ وهل
957,klirren::V,klirra,کړنګېدل
958,brausen::V,brusa,تلاطم کول
959,rauschen::V,susa,شڼهار کول
960,klingen::V,låta,آواز کول
961,klingen::V,klinga,آواز کول
962,bellen::V,skälla,غپېدل
963,heulen::V,yla,انګلل
964,heulen::V,tjuta,انګلل
965,blasen::V,blåsa,پو کول
966,pfeifen::V,vissla,شپېلک وهل
967,schreien::V,skrika,ناره کول
968,stöhnen::V,stöna,زګېروی کول
969,zittern::V,darra,لړزېدل
970,zittern::V,skälva,لړزېدل
971,leben::V,leva,ژوند کول
972,geboren werden::V,födas,زېږېدل
973,atmen::V,andas,ساه کښل
974,atmen::V,andas,تنفس کول
975,trinken::V,dricka,څښل
976,essen::V,äta,خوړل
977,schlucken::V,svälja,غړپول
978,müde werden::V,tröttna,ستړی کېدل
979,einschlafen::V,somna,ویده کېدل
980,schlafen::V,sova,خوب کول
981,aufwachen::V,vakna,ویښېدل
982,aufstehen::V,stiga upp,پاڅېدل
983,sich erholen::V,repa sig,استراحت کول
984,sich erholen::V,hämta sig,استراحت کول
985,krank werden::V,insjukna,رنځورېدل
986,krank sein::V,vara sjuk,ناجوړېدل
987,schmerzen::V,smärta,خوږېدل
988,schmerzen::V,smärta,درد کول
989,schmerzen::V,göra ont,خوږېدل
990,schmerzen::V,göra ont,درد کول
991,husten::V,hosta,ټوخېدل
992,genesen::V,tillfriskna,رغېدل
993,sterben::V,dö,مړل
994,umkommen::V,omkomma,تلفېدل
995,sich bewegen::V,röra sig,چلېدل
996,sich bewegen::V,röra sig,حرکت کول
997,sich rühren::V,röra på sig,ښورېدل
998,sich erheben::V,resa sig,درېدل
999,sich setzen::V,sätta sig,کښېنستل
1000,hinfallen::V,falla omkull,لوېدل
1001,laufen::V,löpa,منډې وهل
1002,schreiten::V,skrida,قدم ایښودل
1003,spazierengehen::V,promenera,چکر وهل
1004,eilen::V,ila,بېړه کول
1005,sich beeilen::V,skynda sig,عجله کول
1006,sausen::V,susa,ځغستل
1007,rennen::V,löpa,زغلېدل
1008,rennen::V,springa,زغلېدل
1009,springen::V,hoppa,ټوپ وهل
1010,klettern::V,klättra,ختل
1011,schaukeln::V,gunga,زنګېدل
1012,kriechen::V,kräla,خاپوړی وهل
1013,schwimmen::V,simma,لامبو وهل
1014,tauchen::V,dyka,غوټه وهل
1015,rudern::V,ro,پارو وهل
1016,fahren::V,köra,تلل
1017,fliegen::V,flyga,الوتل
1018,gehen::V,gå,تلل
1019,weggehen::V,gå bort,بهر وتل
1020,abfahren::V,resa,تلل
1021,abfahren::V,avresa,تلل
1022,anhalten::V,stanna,ودرېدل
1023,hineingehen::V,gå in,داخلېدل
1024,eintreten::V,träda in,ننوتل
1025,kommen::V,komma,راتلل
1026,ankommen::V,ankomma,رسېدل
1027,zurückkommen::V,återkomma,بېرته راتلل
1028,bleiben::V,bli,پاتې کېدل
1029,bleiben::V,förbli,پاتې کېدل
1030,warten::V,vänta,انتظار وېستل
1031,erwarten::V,vänta,انتظار کول
1032,suchen::V,leta,لټول
1033,finden::V,finna,میندل
1034,finden::V,finna,پیدا کول
1035,versuchen::V,försöka,هڅه کول
1036,vorbereiten::V,förbereda,چمتوکول
1037,lieben::V,älska,مینه لرل
1038,mögen::V,tycka om,خوښول
1039,mögen::V,tycka om,علاقه لرل
1040,lachen::V,skratta,خندېدل
1041,rühren::V,röra,اغېزه کول
1042,weinen::V,gråta,ژړل
1043,schimpfen::V,skälla,ښکنځا کول
1044,sich ärgern::V,förargas,قهر راتلل
1045,sich fürchten::V,vara rädd,ډارېدل
1046,fürchten::V,frukta,ډارېدل
1047,fliehen::V,fly,تښتېدل
1048,fliehen::V,rymma,تښتېدل
1049,flüchten::V,fly,تښتېدل
1050,sehen::V,se,لیدل
1051,anschauen::V,se på,کتل
1052,anschauen::V,betrakta,کتل
1053,ansehen::V,åse,ننداره کول
1054,hören::V,höra,اورېدل
1055,zuhören::V,höra på,غوږ نیول
1056,zuhören::V,lyssna till,غوږ نیول
1057,probieren::V,smaka,څکه کول
1058,probieren::V,smaka,چاشنی کول
1059,probieren::V,smaka på,څکه کول
1060,probieren::V,smaka på,چاشنی کول
1061,riechen::V,lukta,بويول
1062,fühlen::V,känna,حسول
1063,scheinen::V,verka,ښکارېدل
1064,scheinen::V,tyckas,ښکارېدل
1065,zu sehen sein::V,synas,ښکارېدل
1066,zu sehen sein::V,kunna ses,ښکارېدل
1067,vernehmen::V,få veta,خبرېدل
1068,vernehmen::V,förnimma,خبرېدل
1069,frieren::V,frysa,ساړه کېتل
1070,tun::V,göra,کول
1071,können::V,kunna,کولای شول
1072,können::V,kunna,د لاسه کېدل
1073,wollen::V,vilja,غوښتل
1074,anfangen::V,börja,شروع کول
1075,beenden::V,avsluta,ختمول
1076,beenden::V,avsluta,پای ته رسول
1077,aufhören::V,sluta,بس کول
1078,aufhören::V,upphöra,بس کول
1079,gelingen::V,lyckas,موفق کېدل
1080,gelingen::V,lyckas,بریالی کېدل
1081,geraten::V,bli,کېدل
1082,öffnen::V,öppna,خلاصول
1083,öffnen::V,öppna,پرانیستل
1084,schließen::V,låsa,تړل
1085,schließen::V,stänga,تړل
1086,stellen::V,ställa,ایښودل
1087,setzen::V,sätta,کښېنول
1088,legen::V,lägga,ایښودل
1089,berühren::V,beröra,لاس وهل
1090,verbinden::V,förbinda,تړل
1091,bedecken::V,täcka,پوښول
1092,bedecken::V,betäcka,پوښول
1093,aufhängen::V,hänga,ځوړندول
1094,aufhängen::V,hänga upp,ځوړندول
1095,anzünden::V,tända,بلول
1096,anzünden::V,antända,بلول
1097,anzünden::V,tända på,بلول
1098,aufheben::V,lyfta,پورته کول
1099,zurücklassen::V,lämna,پرېښودل
1100,zurücklassen::V,efterlämna,پرېښودل
1101,verlieren::V,mista,ورکول
1102,verlieren::V,förlora,ورکول
1103,fallen lassen::V,tappa,له لاسه لوېدل
1104,fallen lassen::V,släppa,له لاسه لوېدل
1105,machen::V,göra,کول
1106,herstellen::V,tillverka,جوړول
1107,herstellen::V,tillverka,توليدول
1108,herstellen::V,framställa,جوړول
1109,herstellen::V,framställa,توليدول
1110,bauen::V,bygga,جوړول
1111,reparieren::V,reparera,ترمیمول
1112,verbessern::V,rätta,اصلاح کول
1113,verbessern::V,förbättra,اصلاح کول
1114,ändern::V,ändra,تغیر ورکول
1115,ändern::V,förändra,تغیر ورکول
1116,graben::V,gräva,کيندل
1117,beugen::V,böja,ټیټول
1118,biegen::V,böja,کږول
1119,biegen::V,kröka,کږول
1120,drehen::V,vrida,ګرځول
1121,wenden::V,vända,اړول
1122,umdrehen::V,vrida om,اړول
1123,heben::V,häva,جګول
1124,heben::V,häva,پورته کول
1125,hochheben::V,lyfta,جګول
1126,ergreifen::V,gripa,نیول
1127,halten::V,hålla,نیول
1128,drücken::V,trycka,کښېکښل
1129,schieben::V,skjuta,پوری وهل
1130,kratzen::V,riva,ګرول
1131,kratzen::V,skrapa,ګرول
1132,lecken::V,slicka,څټل
1133,beißen::V,bita,چیچل
1134,abreißen::V,slita_av,شکول
1135,abreißen::V,riva_av,شکول
1136,abschneiden::V,skära av,پرېکول
1137,binden::V,binda,تړل
1138,stecken::V,sticka,ټومبل
1139,brechen::V,bryta,ماتول
1140,brechen::V,brista,ماتول
1141,klopfen::V,banka,ټکول
1142,klopfen::V,klappa,ټکول
1143,hauen::V,hugga,ټکول
1144,kleben::V,klistra,نښلول
1145,kleben::V,klistra,سرېښول
1146,reiben::V,gnida,مږل
1147,streichen::V,smörja,مښل
1148,schleifen::V,slipa,تېره کول
1149,schneiden::V,skära,غوڅول
1150,schneiden::V,skära,پرېکول
1151,schneiden::V,klippa,غوڅول
1152,schneiden::V,klippa,پرېکول
1153,rütteln::V,skaka,خوڅول
1154,schütteln::V,rista,ښورول
1155,schwenken::V,svänga,خوڅول
1156,schütten::V,hälla,اچول
1157,schütten::V,hälla,تویول
1158,füllen::V,fylla,ډکول
1159,einwickeln::V,slå in,پېچل
1160,einwickeln::V,slå in,نغښتل
1161,einwickeln::V,veckla in,پېچل
1162,einwickeln::V,veckla in,نغښتل
1163,tragen::V,bära,وړل
1164,schleppen::V,släpa,وړل
1165,ziehen::V,dra,کښل
1166,aufbewahren::V,förvara,ساتل
1167,aufbewahren::V,ta vara på,ساتل
1168,werfen::V,kasta,اچول
1169,werfen::V,kasta,غورځول
1170,fangen::V,fånga,نیول
1171,fangen::V,fånga,ګیرول
1172,packen::V,gripa,نیول
1173,packen::V,gripa tag,نیول
1174,verstecken::V,gömma,پټول
1175,teilen::V,dela,وېشل
1176,teilen::V,dela,تقسیمول
1177,schicken::V,skicka,لېږل
1178,schicken::V,skicka,استول
1179,bringen::V,bringa,راوړل
1180,hinzufügen::V,tillägga,زیاتول
1181,bekommen::V,få,حاصلول
1182,bekommen::V,erhålla,حاصلول
1183,erhalten::V,få,اخیستل
1184,erhalten::V,erhålla,اخیستل
1185,nehmen::V,ta,نیول
1186,nehmen::V,ta,اخيستل
1187,nehmen::V,taga,نیول
1188,nehmen::V,taga,اخيستل
1189,wählen::V,välja,خوښول
1190,auswählen::V,utvälja,چنده کول
1191,bewahren::V,bevara,ساتل
1192,behindern::V,hindra,مانع کېدل
1193,behindern::V,hindra,ممانعت کول
1194,behindern::V,förhindra,مانع کېدل
1195,behindern::V,förhindra,ممانعت کول
1196,verderben::V,förstöra,خرابېدل
1197,beschädigen::V,skada,ورانول
1198,zerbrechen::V,bryta isär,ماتول
1199,zerbrechen::V,bryta sönder,ماتول
1200,zerreißen::V,riva sönder,څیرې کول
1201,zerreißen::V,slita sönder,څیرې کول
1202,zerstören::V,förstöra,ړنګول
1203,zerstören::V,förstöra,ورانول
1204,verbrennen::V,bränna,سوځول
1205,verbrennen::V,bränna upp,سوځول
1206,geben::V,ge,ورکول
1207,reichen::V,räcka,ورکول
1208,schenken::V,skänka,بښل
1209,versprechen::V,lova,لوز کول
1210,wünschen::V,önska,غوښتل
1211,loben::V,lova,ستایل
1212,loben::V,lova,تمجید کول
1213,loben::V,beröma,ستایل
1214,loben::V,beröma,تمجید کول
1215,küssen::V,pussa,ښکلول
1216,wiegen::V,vagga,زنګول
1217,zudecken::V,täcka,پوښول
1218,wecken::V,väcka,ويښول
1219,zeigen::V,visa,ښودل
1220,führen::V,föra,بیول
1221,lehren::V,lära,درس ورکول
1222,lehren::V,lära,تعلیم ورکول
1223,unterrichten::V,undervisa,درس ورکول
1224,aufziehen::V,uppfostra,روزل
1225,leiten::V,leda,رهبری کول
1226,leiten::V,leda,لارښوونه کول
1227,antreiben::V,driva på,چټک کول
1228,lassen::V,få att,اړکول
1229,einladen::V,bjuda,بلل
1230,einladen::V,inbjuda,بلل
1231,vereinigen::V,förena,متحد کول
1232,vereinigen::V,förena,یوځای کول
1233,besuchen::V,besöka,کتنه کول
1234,treffen::V,möta,ليدل
1235,treffen::V,möta,تلقی کول
1236,treffen::V,träffa,ليدل
1237,treffen::V,träffa,تلقی کول
1238,sich versammeln::V,församla sig,راغونډېدل
1239,spielen::V,leka,لوبه کول
1240,spielen::V,spela,لوبه کول
1241,singen::V,sjunga,سندرې وېل
1242,tanzen::V,dansa,ګډېدل
1243,sich trennen::V,skiljas,بېلېدل
1244,verlassen::V,lämna,ترک کول
1245,verlassen::V,överge,ترک کول
1246,retten::V,rädda,نجات ورکول
1247,bewachen::V,bevaka,ساتل
1248,bewachen::V,bevaka,حفاظت کول
1249,schützen::V,skydda,ژغورل
1250,schützen::V,beskydda,ژغورل
1251,verteidigen::V,försvara,دفاع کول
1252,sich schlagen::V,slåss,جنګېدل
1253,schießen::V,skjuta,ویشتل
1254,siegen::V,segra,غالبېدل
1255,ärgern::V,förarga,خپه کول
1256,schlagen::V,slå,وهل
1257,treten::V,sparka,په لغته وهل
1258,stechen::V,sticka,ټومبل
1259,stoßen::V,stöta,ټېل وهل
1260,stoßen::V,stöta,پوری وهل
1261,stehlen::V,stjäla,تښتول
1262,stehlen::V,stjäla,غلا کول
1263,stören::V,störa,ماتول
1264,belästigen::V,genera,ځورول
1265,belästigen::V,genera,تکلیف ورکول
1266,belästigen::V,besvära,ځورول
1267,belästigen::V,besvära,تکلیف ورکول
1268,verbergen::V,dölja,پټول
1269,täuschen::V,vilseleda,تېرایستل
1270,täuschen::V,vilseleda,خطا ایستل
1271,betrügen::V,bedra,غولول
1272,töten::V,döda,وژل
1273,töten::V,döda,مړ کول
1274,wohnen::V,bo,اوسېدل
1275,arbeiten::V,arbeta,کار کول
1276,sammeln::V,samla,راټولول
1277,sammeln::V,samla,راغونډول
1278,pflücken::V,plocka,شکول
1279,jagen::V,jaga,ښکار کول
1280,fischen::V,fiska,کب نيول
1281,fassen::V,fånga,نیول
1282,fassen::V,fånga,ګیرول
1283,hüten::V,vakta,پوول
1284,treiben::V,driva,بیول
1285,anbinden::V,binda fast,تړل
1286,füttern::V,fodra,خوراک ورکول
1287,melken::V,mjölka,لوشل
1288,hacken::V,hacka,پی کول
1289,gießen::V,hälla,اوبه کول
1290,gießen::V,vattna,اوبه کول
1291,reifen::V,mogna,رسېدل
1292,zubereiten::V,tillaga,تیارول
1293,zubereiten::V,tillreda,تیارول
1294,kochen::V,koka,پخول
1295,backen::V,baka,پخول
1296,braten::V,steka,وريتول
1297,umrühren::V,röra om,لړل
1298,stricken::V,sticka,اوبدل
1299,nähen::V,sy,ګنډل
1300,färben::V,färga,رنګول
1301,reinigen::V,rensa,صافول
1302,reinigen::V,rengöra,صافول
1303,waschen::V,tvätta,مینځل
1304,abwischen::V,torka av,وچول
1305,spülen::V,spola,کنګالول
1306,spülen::V,skölja,کنګالول
1307,fegen::V,feja,جارو کول
1308,kehren::V,sopa,جارو کول
1309,baden::V,bada,لمبېدل
1310,sich waschen::V,tvätta sig,ځان مينځل
1311,ausziehen::V,ta av,کښل
1312,ausziehen::V,ta av,ایستل
1313,anziehen::V,ta på,اغوستل
1314,sich anziehen::V,klä på sig,کالی اغوستل
1315,kämmen::V,kamma,ګمنځول
1316,schmücken::V,pynta,ښکلی کول
1317,schmücken::V,smycka,ښکلی کول
1318,sagen::V,säga,وېل
1319,sprechen::V,tala,وېل
1320,sprechen::V,tala,غږېدل
1321,reden::V,tala,ګړېدل
1322,reden::V,tala,خبرې کول
1323,reden::V,prata,ګړېدل
1324,reden::V,prata,خبرې کول
1325,sich unterhalten::V,prata,خبری کول
1326,fragen::V,fråga,پوښتنه کول
1327,fragen::V,spörja,پوښتنه کول
1328,bitten::V,be,غوښتل
1329,erzählen::V,berätta,کيسه کول
1330,erzählen::V,berätta,حکايت کول
1331,mitteilen::V,meddela,خبرول
1332,mitteilen::V,meddela,خبر ورکول
1333,nennen::V,kalla,نوم ايښودل
1334,rufen::V,ropa,بلل
1335,prahlen::V,pråla,لاپې وهل
1336,prahlen::V,skryta,لاپې وهل
1337,übersetzen::V,tolka,ژباړل
1338,übersetzen::V,tolka,ترجمه کول
1339,übersetzen::V,översätta,ژباړل
1340,übersetzen::V,översätta,ترجمه کول
1341,denken::V,tänka,فکر کول
1342,glauben::V,tro,باور کول
1343,bemerken::V,uppmärksamma,لیدل
1344,bemerken::V,lägga märke till,لیدل
1345,erkennen::V,känna igen,پېژندل
1346,begreifen::V,begripa,رسېدل
1347,begreifen::V,begripa,پوهېدل
1348,verstehen::V,förstå,پوهېدل
1349,lernen::V,lära sig,زده کول
1350,lernen::V,lära sig,درس لوستل
1351,wissen::V,veta,پوهېدل
1352,sich erinnern an::V,minnas,یادول
1353,sich erinnern an::V,minnas,په یاد راوړل
1354,sich erinnern an::V,komma ihåg,یادول
1355,sich erinnern an::V,komma ihåg,په یاد راوړل
1356,vergessen::V,glömma,هېرول
1357,messen::V,mäta,اندازه کول
1358,zählen::V,räkna,شمارل
1359,rechnen::V,räkna,حسابول
1360,lesen::V,läsa,لوستل
1361,malen::V,måla,رسمول
1362,zeichnen::V,teckna,رسمول
1363,schreiben::V,skriva,لیکل
1364,besitzen::V,äga,لرل
1365,besitzen::V,besitta,لرل
1366,kaufen::V,köpa,رانیول
1367,verkaufen::V,sälja,خرڅول
1368,bezahlen::V,betala,تأدیه کول
1369,zahlen::V,betala,کسات اخيستل
1370,beherrschen::V,behärska,تسلط لرل
1371,ertragen::V,tåla,زغمل
1372,ertragen::V,uthärda,زغمل
