,Concept_ID,mhr,udm
147,Horn::N,шур,сюр
148,Feder::N,пы́стыл,тылы
149,Fell::N,кова́ште,ку
150,Flügel::N,шу́лдыр,бурд
151,Klaue::N,кӱч,гижы
152,Kralle::N,ла́па,пыд
153,Kralle::N,копа́,пыд
154,Schwanz::N,поч,быж
155,Ei::N,му́но,пуз
156,Ei::N,му́но,кукей
157,Nest::N,пыжа́ш,кар
158,Nest::N,пыжа́ш,пузкар
159,Bau::N,пыжа́ш,кар
160,Bau::N,пыжа́ш,гу
161,Tier::N,я́нлык,пӧйшур
162,Tier::N,живо́тный,пӧйшур
163,Herde::N,кӱ́тӱ,уллё
164,Herde::N,тӱшка́,уллё
165,Kuh::N,ушка́л,скал
166,Bulle::N,ӱ́шкыж,ош
167,Bulle::N,ӱ́шкыж,пороз
168,Pferd::N,и́мне,вал
169,Schaf::N,шо́рык,ыж
170,Schwein::N,сӧсна́,парсь
171,Hund::N,пий,пуны
172,Katze::N,пы́рыс,коӵыш
173,Bär::N,маска́,гондыр
174,Eichhörnchen::N,ур,коньы
175,Elch::N,шо́рдо,койык
176,Fuchs::N,ры́выж,ӟичы
177,Hase::N,мера́ҥ,кеч
178,Maus::N,коля́,шыр
179,Wolf::N,пи́ре,кион
180,Vogel::N,ка́йык,тылобурдо
181,Schwarm::N,каша́к,уллё
182,Huhn::N,чы́ве,курег
183,Hahn::N,агыта́н,атас
184,Gans::N,ко́мбо,ӟазег
185,Adler::N,карагу́ш,ӧрзи
186,Ente::N,лу́до,ӵӧж
187,Eule::N,тумна́,кучыран
188,Kranich::N,турня́,тури
189,Krähe::N,кора́к,куака
190,Kuckuck::N,куку́,кикы
191,Schwan::N,йӱ́ксӧ,юсь
192,Fisch::N,кол,чорыг
193,Barsch::N,ола́ҥге,юш
194,Hecht::N,нуж,чипей
195,Hecht::N,чорта́н,чипей
196,Schlange[Tier]::N,ки́шке,кый
197,Wurm::N,шукш,нумыр
198,Spinne::N,эҥыре́мыш,чонари
199,Ameise::N,ку́тко,кузьыли
200,Laus::N,тий,тэй
201,Mücke::N,шыҥа́,нымы
202,Mücke::N,шыҥа́,чибинь
203,Fliege::N,ка́рме,кут
204,Schmetterling::N,лы́ве,бубыли
205,Beere::N,мӧр,узы-боры
206,Apfel::N,олма́,яблок
207,Pilz::N,по́ҥго,губи
208,Zwiebel::N,шога́н,сугон
209,Saat::N,нӧ́шмӧ,кидыс
210,Saat::N,туш,кидыс
211,Korn::N,шу́рно,тысь
212,Heu::N,шу́до,турын
213,Schale::N,шӱм,кыд
214,Grube::N,выне́м,гу
215,Grube::N,выне́м,гоп
216,Falle::N,лӧ́дӧ,налик
217,Schlinge::N,о́птыш,гиӟ
218,Schlinge::N,о́птыш,герд
219,Schlinge::N,шӧрга́лтыш,гиӟ
220,Schlinge::N,шӧрга́лтыш,герд
221,Spur::N,кыша́,пытьы
222,Spur::N,кыша́,бервыл
223,Asche::N,ло́мыж,пень
224,Dreck::N,лавыра́,дэри
225,Eisen::N,кӱ́ртньӧ,корт
226,Gold::N,шӧ́ртньӧ,зарни
227,Silber::N,ший,азвесь
228,Kohle::N,мландышӱ́й,эгыр
229,Glas::N,янда́,стекло
230,Glas::N,янда́,пияла
231,Lehm::N,шун,сюй
232,Sand::N,ошма́,луо
233,Mensch::N,еҥ,мурт
234,Mensch::N,еҥ,адями
235,Mensch::N,айде́ме,мурт
236,Mensch::N,айде́ме,адями
237,Mann::N,пӧръе́ҥ,воргорон
238,Frau::N,ӱдырама́ш,кышномурт
239,Kind::N,аза́,нуны
240,Kind::N,аза́,пинал
241,Junge::N,рве́зе,пи
242,Mädchen::N,ӱдыра́ш,ныл
243,Familie::N,еш,семья
244,Großvater::N,коча́,песятай
245,Großvater::N,коча́,пересь атай
246,Großmutter::N,кова́,песянай
247,Großmutter::N,кова́,пересь анай
248,Eltern::N,ача́-ава́,атай-анай
249,Eltern::N,ача́-ава́,бубы-мумы
250,Vater::N,ача́,айы
251,Vater::N,ача́,атай
252,Mutter::N,ава́,мумы
253,Sohn::N,э́рге,пи
254,Tochter::N,ӱ́дыр,ныл
255,Bruder::N,иза́,агай
256,Bruder::N,шо́льо,агай
257,Schwester::N,ака́,апа
258,Schwester::N,ака́,сузэр
259,Onkel::N,иза́,агай
260,Tante::N,кока́,апа
261,Tante::N,кока́,кенак
262,Ehemann::N,мари́й,карт
263,Ehefrau::N,ва́те,кышно
264,Freude::N,куа́н,шумпотон
265,Freude::N,куаныма́ш,шумпотон
266,Gelächter::N,во́штылтыш,горем
267,Glück::N,пиа́л,шуд
268,Kummer::N,о́йго,кайгу
269,Kummer::N,о́йго,куректон
270,Wunsch::N,ку́мыл,мылпотон
271,Lust::N,ку́мыл,потон
272,Geist::N,ӧрт,лул
273,Geist::N,чон,лул
274,Gedanke::N,ой,малпан
275,Gedanke::N,шоныма́ш,малпан
276,Gedächtnis::N,шарныма́ш,йырсазь
277,Gedächtnis::N,шарныма́ш,тодэваён
278,Verstand::N,уш,йырвизь
279,Sinn::N,смысл,смысл
280,Grund::N,ама́л,муг
281,Grund::N,ама́л,ньӧм
282,Wahrheit::N,чын,зэм
283,Wahrheit::N,чын,шонер
284,Gespräch::N,мутланыма́ш,вераськон
285,Märchen::N,йома́к,выжыкыл
286,Erzählung::N,ойлыма́ш,верос
287,Nachricht::N,увертарыма́ш,ивор
288,Neuigkeit::N,уве́р,выльивор
289,Name::N,лӱм,ним
290,Rätsel::N,ту́што,мадькыл
291,Rede::N,ойлыма́ш,верам
292,Sprache::N,йы́лме,кыл
293,Stimme::N,йӱк,куара
294,Wort::N,ой,кыл
295,Wort::N,мут,кыл
296,Zeichen::N,ти́ште,пус
297,Zeichen::N,ти́ште,тодмет
298,Zeichen::N,знак,пус
299,Zeichen::N,знак,тодмет
300,Ruf::N,ӱжма́ш,ӧтён
301,Ruf::N,ӱжма́ш,чортон
302,Lärm::N,лӱшкыма́ш,ӵашетон
303,Lärm::N,йӱк-йӱа́н,ӵашетон
304,Laut::N,йӱк,куара
305,Ton::N,йӱксе́м,куара
306,Lied::N,му́ро,кырӟан
307,Ruhe::N,ты́мык,чалмыт улон
308,Leute::N,еҥ-влак,адямиос
309,Volk::N,ка́лык,калык
310,Arbeit::N,паша́,уж
311,Gast::N,уна́,куно
312,Geschenk::N,пӧле́к,салам
313,Geschenk::N,пӧле́к,кузьым
314,Spiel::N,мо́дыш,шудон
315,Spiel::N,модма́ш,шудон
316,Gesellschaft::N,тӱшка́,калык
317,Hilfe::N,по́лыш,юрттон
318,Freund::N,таҥ,эш
319,Freund::N,таҥ,юлтош
320,Freund::N,йолта́ш,эш
321,Freund::N,йолта́ш,юлтош
322,Kamerad::N,таҥ,тодмо
323,Angelegenheit::N,паша́,уж
324,Anzahl::N,чот,лыд
325,Art::N,вид,тус
326,Stück::N,ка́тыш,юдэс
327,Stück::N,ла́стык,юдэс
328,Teil::N,ужа́ш,люкет
329,Hälfte::N,пел,ӝыны
330,Hälfte::N,пе́ле,ӝыны
331,Kreis::N,ты́ртыш,котырес
332,Kreuz::N,ыре́с,крест
333,Linie::N,ли́ний,гож
334,Strich::N,коре́ш,гож
335,Abstand::N,кокла́,вис
336,Abstand::N,кокла́,кусып
337,Entfernung::N,тора́,кусып
338,Entfernung::N,ку́жыт,кусып
339,Gegend::N,кунде́м,инты
340,Platz::N,ку́мдык,инты
341,Ort::N,вер,инты
342,Ort::N,вер,места
343,Ort::N,о́лмо,инты
344,Ort::N,о́лмо,места
345,Seite::N,ӧ́рдыж,пал
346,Mitte::N,покше́л,шор
347,Gegenstand::N,наста́,арбери
348,Sache::N,наста́,котыр
349,Rand::N,тӱр,дур
350,Rand::N,тӱр,шаер
351,Kante::N,тӱр,дур
352,Ecke::N,лук,сэрег
353,Spitze::N,вуй,йыл
354,Ende::N,муча́ш,пум
355,Loch::N,рож,пась
356,Winkel::N,лук,сэрег
357,Muster::N,пеза́к,пужы
358,Muster::N,узо́р,пужы
359,Muster::N,ӱ́лгӧ,пужы
360,Größe::N,кӱ́кшыт,быдӟала
361,Länge::N,ку́тыш,кузьдала
362,Höhe::N,кӱ́кшыт,ӝуждала
363,Gewicht::N,не́лыт,сектала
364,Gewicht::N,не́лыт,секытлык
365,Menge::N,чот,лыд
366,Menge::N,чот,лыдпус
367,Haufen::N,кы́шыл,люк
368,Reihe::N,рада́м,чур
369,Boot::N,пуш,пыж
370,Boot::N,пуш,лодка
371,Ruder::N,эшка́к,полыс
372,Schlitten::N,тер,додьы
373,Schlitten::N,изде́р,додьы
374,Ski::N,е́че,куас
375,Lagerfeuer::N,туло́то,тылскем
376,Last::N,нӧ́лтыш,секыт
377,Gang::N,ошкылма́ш,ветлон
378,Schritt::N,о́шкыл,вамыш
379,Norden::N,йӱдйыма́л,уйпал
380,Süden::N,кечывалве́л,лымшор
381,Westen::N,касве́л,шунды пуксён
382,Osten::N,эрве́л,шунды ӝужан
383,Holz::N,пу,пу
384,Brett::N,оҥа́,пул
385,Platte::N,аста́р,плита
386,Stütze::N,чара́к,пыкет
387,Stange::N,лома́ш,пуӵ
388,Stock::N,тоя́,боды
389,Stab::N,вара́,пуӵ
390,Stab::N,вара́,боды
391,Stab::N,кашта́,пуӵ
392,Stab::N,кашта́,боды
393,Rohr::N,пуч,труба
394,Haus::N,пӧрт,юрт
395,Heim::N,мӧ́ҥгӧ,корка
396,Ofen::N,комака́,гур
397,Fußboden::N,кӱва́р,выж
398,Tisch::N,ӱсте́л,ӝӧк
399,Stuhl::N,пӱке́н,пукон
400,Wiege::N,шепка́,кӧкы
401,Wiege::N,шепка́,зыбка
402,Bett::N,ва́кшыш,валес
403,Regal::N,шӧ́рлык,ӝажы
404,Kiste::N,шо́ндык,ящик
405,Kiste::N,я́шлык,ящик
406,Fenster::N,окна́,укно
407,Fenster::N,окна́,косяк
408,Tür::N,омса́,ӧс
409,Tor::N,капка́,ӟезьы
410,Zaun::N,сава́р,забор
411,Dach::N,леве́дыш,липет
412,Leiter::N,тошка́лтыш,падӟа
413,Besen::N,ӱштерво́штыр,ӵужон
414,Besen::N,ӱштерво́штыр,исьнер
415,Spaten::N,ко́льмо,лопатка
416,Schaufel::N,сово́к,ютырон
417,Schaufel::N,су́ско,ютырон
418,Gabel::N,ви́лке,тэчы
419,Gabel::N,ви́лке,вилка
420,Löffel::N,па́не,пуньы
421,Löffel::N,совла́,пуньы
422,Messer::N,кӱ́зӧ,пурт
423,Nagel::N,пуда́,кортӵог
424,Netz::N,вапш,сеть
425,Haken::N,са́гыле,курик
426,Griff::N,кыл,ныд
427,Schloss::N,кӧгӧ́н,тунгон
428,Bild::N,сӱре́т,суред
429,Figur::N,фигу́р,фигура
430,Puppe::N,курча́к,мунё
431,Beutel::N,меша́к,пуйы
432,Bündel::N,арша́ш,керттэт
433,Tasche::N,сумка́,пуйы
434,Tasche::N,сумка́,сумка
435,Eimer::N,ведра́,ведра
436,Deckel::N,ко́мдыш,ӵоксэт
437,Geschirr::N,а́те,тусьты-пуньы
438,Sack::N,куль,пуйы
439,Sack::N,меша́к,пуйы
440,Tasse::N,чу́кыр,ӵаша
441,Tasse::N,чашка́,ӵаша
442,Topf::N,ми́ске,миска
443,Kessel::N,под,пурты
444,Essen::N,ко́чкыш,сиськон
445,Nahrung::N,ку́рго,сион
446,Speise::N,ко́чкыш,сиён
447,Fleisch::N,шыл,сӥль
448,Getreide::N,шу́рно,ю тысь
449,Brei::N,пу́чымыш,ӝук
450,Brot::N,ки́нде,нянь
451,Scheibe::N,ка́тыш,шорем
452,Fett::N,коя́,кӧй
453,Butter::N,ӱй,вӧй
454,Öl::N,ӱй,вӧй
455,Salz::N,шинча́л,сылал
456,Suppe::N,шӱр,шыд
457,Honig::N,мӱй,чечы
458,Milch::N,шӧр,йӧл
459,Tee::N,чай,чай
460,Leder::N,сура́н,сурон
461,Leder::N,шӱ́штӧ,сурон
462,Wolle::N,пун,гон
463,Wolle::N,пун,ыжгон
464,Stoff::N,куэ́м,куэм
465,Stoff::N,посто́,куэм
466,Nadel::N,и́ме,вень
467,Faden::N,шӱ́ртӧ,сӥньыс
468,Knopf::N,по́лдыш,бирды
469,Knoten::N,пышке́м,герд
470,Farbe::N,чия́,буёл
471,Kleidung::N,чие́м,дӥсь
472,Kleidung::N,вурге́м,дӥсь
473,Hemd::N,ту́выр,дэрем
474,Kragen::N,сога́,сирес
475,Ärmel::N,шокш,саес
476,Hose::N,йола́ш,брюки
477,Hose::N,йола́ш,штань
478,Gürtel::N,ӱ́штӧ,кускерттон
479,Mütze::N,упш,ызьы
480,Schuh::N,боти́нке,ботинка
481,Stiefel::N,кем,сапег
482,Ring::N,шерга́ш,зундэс
483,Band::N,тасма́,лента
484,Band::N,ле́нте,лента
485,Kamm::N,шерге́,сын
486,Spiegel::N,вошто́нчыш,синучкон
487,Riemen::N,кӱзанӱ́штӧ,е
488,Schnur::N,кере́м,гозы
489,Schnur::N,кандыра́,гозы
490,Leine::N,вӱра́ҥ,думет
491,Decke::N,леве́дыш,шобрет
492,Decke::N,одея́л,шобрет
493,Kissen::N,кӱ́пчык,миндэр
494,Tuch::N,шо́выч,кышет
495,Handtuch::N,со́лык,ӵушкон
496,Kraft::N,вий,кать
497,Kraft::N,вий,ӟигар
498,Kraft::N,куа́т,кать
499,Kraft::N,куа́т,ӟигар
500,Stärke::N,куа́т,юнлык
501,Stärke::N,карма́н,юнлык
502,Gesundheit::N,таза́лык,тазалык
503,Krankheit::N,чер,висён
504,Schmerz::N,ко́рштыш,висён
505,Wunde::N,су́сыр,яра
506,Fieber::N,йӱштыму́ж,кезег
507,Fieber::N,лихора́дке,кезег
508,Arznei::N,эм,эмъюм
509,Brücke::N,кӱва́р,выж
510,Brunnen::N,вӱдвыне́м,колдэч
511,Weide::N,нурше́р,возь
512,Pfad::N,йолго́рно,сюрес
513,Pfad::N,сокма́к,сюрес
514,Weg::N,ко́рно,сюрес
515,Straße::N,ко́рно,сюрес
516,Dorf::N,ял,гурт
517,Stadt::N,ола́,кар
518,Stadt::N,ола́,город
519,Brief::N,се́рыш,гожтэт
520,Buch::N,книга́,книга
521,Buchstabe::N,буква́,буква
522,Zeitung::N,газе́т,газет
523,Leben::N,и́лыш,улон
524,Tod::N,колыма́ш,кулон
525,Grab::N,шӱга́р,шайгу
526,Kirche::N,че́рке,черк
527,Sünde::N,су́лык,сьӧлык
528,Gott::N,ю́мо,ӥнмар
529,Arbeiter::N,паша́зе,рабочий
530,Chef::N,тӧра́,начальник
531,Meister::N,маста́р,кибашлы
532,Arzt::N,врач,врач
533,Lehrer::N,ту́ныктышо,дышетӥсь
534,Geld::N,окса́,уксё
535,Geld::N,окса́,коньдон
536,Geschäft::N,сатулыма́ш,уж
537,Laden::N,ке́выт,магазин
538,Preis::N,ак,дун
539,Ware::N,сату́,вуз
540,Nutzen::N,пайда́,пайда
541,Reichtum::N,поя́нлык,узырлык
542,Welt::N,тӱня́,дунне
543,Land::N,эл,шаер
544,Staat::N,кугыжа́ныш,кун
545,König::N,кугыжа́,эксэй
546,Macht::N,власть,власть
547,Grenze::N,грани́ца,кунгож
548,Krieg::N,сар,ож
549,Feind::N,тушма́н,тушмон
550,Gewalt::N,виешлыма́ш,эриктэман
551,Kampf::N,кредалма́ш,нюръяськон
552,Bogen[Waffe]::N,юҥе́ж,пукыӵ
553,Pfeil::N,пикш,пукыӵ вень
554,Gewehr::N,пыча́л,пыӵал
555,Fehler::N,йо́ҥылыш,янгыш
556,Lüge::N,шоя́к,пӧян
557,Lüge::N,шоя́к,алдан
558,Lüge::N,шоя́к,ӧрекчан
559,Schaden::N,зия́н,изъян
560,Unglück::N,эҥге́к,куректон
561,Unglück::N,эҥге́к,шудтэме усён
562,Schuld::N,тита́к,янгыш
563,Schuld::N,йола́,янгыш
564,Alter::N,ийго́т,арлыд
565,Schluss::N,муча́ш,пум
566,Zeit::N,жап,дыр
567,Zeit::N,па́гыт,дыр
568,Tag::N,ке́че,нунал
569,Morgen::N,эр,ӵукна
570,Mittag::N,кечыва́л,лымшор
571,Abend::N,кас,ӝыт
572,Abend::N,кас,акшан
573,Nacht::N,йӱд,уй
574,Woche::N,арня́,арня
575,Monat::N,ты́лзе,толэзь
576,Jahr::N,ий,ар
577,Frühling::N,шо́шо,тулыс
578,Sommer::N,кеҥе́ж,гужем
579,Herbst::N,шы́же,сӥзьыл
580,Winter::N,те́ле,тол
581,Januar::N,шоркыйол,выльартолэзь
582,Januar::N,идалыкву́й,выльартолэзь
583,Januar::N,янва́рь,выльартолэзь
584,Februar::N,пургыж,тулыспал
585,Februar::N,февра́ль,тулыспал
586,März::N,ӱярня,южтолэзь
587,März::N,март,южтолэзь
588,April::N,апре́ль,оштолэзь
589,Mai::N,ага,куартолэзь
590,Mai::N,май,куартолэзь
591,Juni::N,пеледыш,вожотолэзь
592,Juni::N,ию́нь,вожотолэзь
593,Juli::N,сӱрем,пӧсьтолэзь
594,Juli::N,ию́ль,пӧсьтолэзь
595,August::N,сорла,гудырикошкон
596,August::N,агарма́н,гудырикошкон
597,August::N,а́вгуст,гудырикошкон
598,September::N,идым,куарусён
599,September::N,сентя́брь,куарусён
600,Oktober::N,шыжа,выльӝуктолэзь
601,Oktober::N,октя́брь,выльӝуктолэзь
602,November::N,кылме тылзе,шуркынмон
603,November::N,ноя́брь,шуркынмон
604,Dezember::N,дека́брь,толсур
605,Montag::N,шо́чмо,вордӥськон
606,Dienstag::N,ку́шкыжмо,вторник
607,Mittwoch::N,вӱрге́че,вирнунал
608,Donnerstag::N,изарня́,покчиарня
609,Freitag::N,кугарня́,удмуртарня
610,Samstag::N,шуматке́че,кӧснунал
611,Sonntag::N,рушарня́,арня
612,groß::A,кугу́,бадӟым
613,klein::A,изи́,пичи
614,lang::A,кужу́,кузь
615,kurz::A,кӱ́чык,вакчи
616,breit::A,кумда́,паськыт
617,schmal::A,а́ҥысыр,сюлэг
618,dicht::A,ну́гыдо,ӵем
619,dick[Gegenstand]::A,кӱ́жгӧ,зӧк
620,dünn::A,ви́чкыж,векчи
621,fein::A,ты́гыде,векчи
622,fest::A,чо́ткыдо,юн
623,fest::A,чо́ткыдо,чурыт
624,flach::A,лапка́,ӵошкыт
625,glatt::A,яклака́,гылыт
626,glatt::A,яклака́,вольыт
627,hart::A,пе́ҥгыде,чурыт
628,weich::A,пу́шкыдо,небыт
629,rund::A,йырге́шке,котырес
630,spitz::A,коша́р,йылсо
631,scharf::A,пӱ́сӧ,лэчыт
632,stumpf::A,токма́к,ныж
633,schwer::A,не́ле,секыт
634,schön::A,сы́лне,чебер
635,heiß::A,шо́кшо,пӧсь
636,warm::A,ле́ве,шуныт
637,kalt::A,йӱ́штӧ,кезьыт
638,kühl::A,юа́лге,юзмыт
639,kühl::A,юа́лге,салкым
640,kühl::A,южгата́,юзмыт
641,kühl::A,южгата́,салкым
642,frisch::A,свежа́,выль
643,feucht::A,вӱ́дыжгӧ,мускыт
644,nass::A,нӧ́рӧ,котмем
645,trocken::A,ку́кшо,кӧс
646,voll::A,тич,тыр
647,leer::A,яра́,буш
648,leer::A,яра́,тырттэм
649,offen::A,виш,усьтэм
650,geschlossen::A,пе́тырыме,ӵогам
651,geschlossen::A,пе́тырыме,пунням
652,geschlossen::A,тӱ́чмӧ,ӵогам
653,geschlossen::A,тӱ́чмӧ,пунням
654,sauber::A,ару́,ӝикыт
655,sauber::A,ару́,чылкыт
656,sauber::A,янда́р,ӝикыт
657,sauber::A,янда́р,чылкыт
658,schmutzig::A,лавыра́н,нӧд
659,schmutzig::A,ла́выргыше,нӧд
660,roh::A,кӱ́чымӧ,ыль
661,reif::A,лӧза́,вуэм
662,lecker::A,ту́тло,ческыт
663,süß::A,ше́ре,ческыт
664,bitter::A,ко́чо,курыт
665,sauer::A,шо́по,чырс
666,hell::A,во́лгыдо,югыт
667,dunkel::A,пычке́мыш,пеймыт
668,schwarz::A,шола́,сьӧд
669,weiß::A,ош,тӧдьы
670,rot::A,йошка́р,горд
671,gelb::A,сар,ӵуж
672,blau::A,ка́нде,лыз
673,grün::A,ужа́р,вож
674,grau::A,сур,пурысь
675,bunt::A,олача́,куӵо
676,billig::A,шу́лдо,дунтэм
677,teuer::A,ше́рге,дуно
678,wertvoll::A,шергака́н,дуно
679,blind::A,со́кыр,сукыр
680,blind::A,со́кыр,синтэм
681,taub::A,соҥгыра́,пельтэм
682,kräftig::A,куа́тле,кужмо
683,stark::A,вия́н,юн
684,stark::A,вия́н,кужмо
685,schwach::A,а́лдыме,ляб
686,schwach::A,а́лдыме,начар
687,fett::A,коя́,кӧй
688,schlank::A,йоштката́,веськыт
689,schlank::A,йоштката́,веськрес
690,schlank::A,яжу́,веськыт
691,schlank::A,яжу́,веськрес
692,hübsch::A,чеве́р,чебер
693,hübsch::A,чеве́р,синмаськымон
694,böse::A,шы́де,лек
695,dumm::A,аҥыра́,шузи
696,dumm::A,аҥыра́,визьтэм
697,faul::A,його,азьтэм
698,fleißig::A,ты́ршыше,сюлмо
699,geizig::A,чаҥга́,сук
700,klug::A,уша́н,визьмо
701,geschickt::A,уста́,усто
702,geschickt::A,уста́,быгатӥсь
703,lieb::A,ала́л,мусо
704,lustig::A,весела́,шулдыр
705,sanft::A,ны́жылге,мусо
706,sanft::A,ны́жылге,эрке
707,hungrig::A,шу́жышо,сютэм
708,krank::A,че́рле,висись
709,nackt::A,чарама́т,гольык
710,traurig::A,ойга́н,мӧзмыт
711,lebendig::A,и́лыше,улэп
712,gut::A,сай,ӟеч
713,gut::A,сай,умой
714,schlecht::A,уда́,урод
715,schlecht::A,уда́,алама
716,schlecht::A,шӱ́кшӧ,урод
717,schlecht::A,шӱ́кшӧ,алама
718,richtig::A,чы́нле,шонер
719,schlimm::A,аля́к,алама
720,schlimm::A,тыра́н,алама
721,wahr::A,чы́нле,зэмос
722,wahr::A,настоя́щий,зэмос
723,alt::A,то́што,вуж
724,neu::A,у,выль
725,ehemalig::A,о́нчычсо,азьвылэз
726,ehemalig::A,онда́кысе,азьвылэз
