,Concept_ID,,hi
133,Nebel::N,,कुहरा
134,Wolke::N,,मेघ
135,Wolke::N,,अभ्र
136,Regen::N,,मेंह
137,Regen::N,,बारिश
138,Schnee::N,,हिम
139,Schnee::N,,बर्फ़
140,Eis::N,,हिम
141,Eis::N,,बर्फ़
142,Frost::N,,ठंड
143,Kälte::N,,सर्दी
144,Kälte::N,,शीतलता
145,Hitze::N,,ताप
146,Hitze::N,,गरमी
147,Raureif::N,,पाला
148,Regenbogen::N,,इंद्र-धनुष
149,Donner::N,,गरज
150,Donner::N,,मेघ-गर्जन
151,Strömung::N,,बहाव
152,Strömung::N,,प्रवाह
153,Tropfen::N,,बूँद
154,Schaum::N,,झाग
155,Schmutz::N,,गंद
156,Schmutz::N,,कीचड़
157,See::N,,झील
158,See::N,,सरोवर
159,Sumpf::N,,दलदल
160,Sumpf::N,,धँसान
161,Moor::N,,झाबर
162,Moor::N,,धँसान
163,Wiese::N,,घास-स्थल
164,Wald::N,,जंगल
165,Hügel::N,,टीला
166,Hügel::N,,पहाड़
167,Anhöhe::N,,टीला
168,Anhöhe::N,,पहाड़ी
169,Berg::N,,पहाड़
170,Gipfel::N,,शिखर
171,Höhle::N,,गुहा
172,Höhle::N,,गुफ़ा
173,Abhang::N,,ढाल
174,Abhang::N,,ढलान
175,Quelle::N,,चश्मा
176,Bach::N,,सोता
177,Bach::N,,नदिका
178,Fluss::N,,नदी
179,Fluss::N,,सरिता
180,Ufer::N,,तट
181,Ufer::N,,किनारा
182,Küste::N,,समुद्र-तट
183,Festland::N,,महाद्वीप
184,Meer::N,,सागर
185,Meer::N,,समुद्र
186,Bucht::N,,खाड़ी
187,Insel::N,,टापू
188,Insel::N,,द्वीप
189,Blume::N,,फूल
190,Blume::N,,पुष्प
191,Gras::N,,घास
192,Wurzel::N,,मूल
193,Baum::N,,पेड़
194,Baum::N,,वृक्ष
195,Stamm::N,,धड़
196,Rinde::N,,छाल
197,Rinde::N,,वल्कल
198,Ast::N,,डाल
199,Ast::N,,शाखा
200,Zweig::N,,टहनी
201,Blatt::N,,पत्र
202,Blatt::N,,पत्ता
203,Birke::N,,भूर्ज
204,Kiefer[Baum]::N,,पाइन-वृक्ष
205,Weide[Baum]::N,,बेंत
206,Tanne::N,,फ़र
207,Horn::N,,सींग
208,Horn::N,,विषाण
209,Feder::N,,पर
210,Feder::N,,पंख
211,Fell::N,,खाल
212,Fell::N,,पशु-चर्म
213,Flügel::N,,पंख
214,Flügel::N,,डैना
215,Klaue::N,,पंजा
216,Kralle::N,,पंजा
217,Kralle::N,,नाख़ून
218,Schwanz::N,,पूँछ
219,Ei::N,,अंडा
220,Nest::N,,नीड़
221,Nest::N,,घोंसला
222,Bau::N,,बिल
223,Bau::N,,माँद
224,Tier::N,,पशु
225,Tier::N,,जानवर
226,Herde::N,,गल्ला
227,Kuh::N,,गौ
228,Kuh::N,,गाय
229,Bulle::N,,साँड़
230,Pferd::N,,अश्व
231,Pferd::N,,घोड़ा
232,Schaf::N,,भेड़
233,Schwein::N,,शूकर
234,Hund::N,,श्वान
235,Hund::N,,कुत्ता
236,Katze::N,,बिल्ली
237,Bär::N,,रीछ
238,Bär::N,,भालू
239,Eichhörnchen::N,,गिलहरी
240,Elch::N,,एल्क
241,Fuchs::N,,लोमड़ी
242,Hase::N,,खरहा
243,Hase::N,,ख़रगोश
244,Maus::N,,मूष
245,Maus::N,,चूहा
246,Wolf::N,,वृक
247,Wolf::N,,भेड़िया
248,Vogel::N,,पक्षी
249,Vogel::N,,चिड़िया
250,Schwarm::N,,झुंड
251,Huhn::N,,मुर्ग़ी
252,Hahn::N,,मुर्ग़ा
253,Gans::N,,हंस
254,Gans::N,,हंसिनी
255,Adler::N,,उक़ाब
256,Ente::N,,बतख़
257,Ente::N,,बत्तक
258,Eule::N,,उल्लू
259,Kranich::N,,सारस
260,Kranich::N,,क्रौंंच
261,Krähe::N,,काक
262,Kuckuck::N,,कोयल
263,Kuckuck::N,,कोकिल
264,Schwan::N,,हंस
265,Schwan::N,,मराल
266,Fisch::N,,मछली
267,Fisch::N,,मत्स्य
268,Barsch::N,,पर्च
269,Hecht::N,,पाइक
270,Schlange[Tier]::N,,सर्प
271,Wurm::N,,कृमि
272,Wurm::N,,कीड़ा
273,Spinne::N,,लूता
274,Spinne::N,,मकड़ी
275,Ameise::N,,चींटी
276,Laus::N,,जूँ
277,Mücke::N,,डाँस
278,Fliege::N,,मक्खी
279,Fliege::N,,मक्षिका
280,Schmetterling::N,,तितली
281,Beere::N,,बेरी
282,Apfel::N,,सेब
283,Pilz::N,,खुंबी
284,Zwiebel::N,,प्याज़
285,Saat::N,,बीज
286,Korn::N,,दाना
287,Heu::N,,मूखी घास
288,Schale::N,,बकला
289,Schale::N,,छिलका
290,Grube::N,,गड्ढा
291,Falle::N,,जाल
292,Falle::N,,फँदा
293,Schlinge::N,,फँदा
294,Spur::N,,सुराग़
295,Spur::N,,पद-चिह्न
296,Asche::N,,राख
297,Dreck::N,,मैल
298,Dreck::N,,गंदगी
299,Eisen::N,,लोहा
300,Gold::N,,सोना
301,Gold::N,,स्वर्ण
302,Silber::N,,रजत
303,Silber::N,,चाँदी
304,Kohle::N,,कोयला
305,Glas::N,,काँच
306,Lehm::N,,चिकनी मिट्टी
307,Sand::N,,रेत
308,Sand::N,,बालू
309,Mensch::N,,मानव
310,Mensch::N,,इनसान
311,Mensch::N,,मनुष्य
312,Mann::N,,आदमी
313,Mann::N,,पुरुष
314,Frau::N,,औरत
315,Frau::N,,महिला
316,Frau::N,,स्त्री
317,Kind::N,,बाल
318,Kind::N,,बच्चा
319,Junge::N,,लड़का
320,Mädchen::N,,लड़की
321,Mädchen::N,,कुमारी
322,Familie::N,,परिवार
323,Großvater::N,,दादा
324,Großmutter::N,,नानी
325,Eltern::N,,माँ-बाप
326,Eltern::N,,माता-पिता
327,Vater::N,,बाप
328,Vater::N,,पिता
329,Mutter::N,,माँ
330,Mutter::N,,माता
331,Sohn::N,,बेटा
332,Sohn::N,,पुत्र
333,Tochter::N,,बेटी
334,Tochter::N,,पुत्री
335,Bruder::N,,भाई
336,Bruder::N,,भ्राता
337,Schwester::N,,बहन
338,Schwester::N,,भगिनी
339,Onkel::N,,ताऊ
340,Onkel::N,,काका
341,Tante::N,,बूआ
342,Tante::N,,फूफी
343,Tante::N,,ख़ाला
344,Ehemann::N,,पति
345,Ehemann::N,,शौहर
346,Ehefrau::N,,बीवी
347,Freude::N,,आनंद
348,Freude::N,,प्रसन्नता
349,Gelächter::N,,हँसी
350,Gelächter::N,,क़हक़हा
351,Glück::N,,आनंद
352,Glück::N,,ख़ुशी
353,Kummer::N,,शोक
354,Kummer::N,,दुःख
355,Wunsch::N,,इच्छा
356,Wunsch::N,,अभिलाषा
357,Lust::N,,चाह
358,Lust::N,,कामना
359,Geist::N,,जान
360,Geist::N,,प्राण
361,Gedanke::N,,विचार
362,Gedächtnis::N,,याददाश्त
363,Gedächtnis::N,,स्मरण-शक्ति
364,Verstand::N,,समझ
365,Verstand::N,,अक़्ल
366,Verstand::N,,बुद्धि
367,Sinn::N,,अर्थ
368,Grund::N,,वजह
369,Grund::N,,कारण
370,Wahrheit::N,,सत्य
371,Wahrheit::N,,सच्चाई
372,Gespräch::N,,चर्चा
373,Gespräch::N,,वार्ता
374,Gespräch::N,,बात-चीत
375,Märchen::N,,क़िस्सा
376,Erzählung::N,,कथा
377,Erzählung::N,,कहानी
378,Nachricht::N,,सूचना
379,Nachricht::N,,समाचार
380,Neuigkeit::N,,ख़बर
381,Neuigkeit::N,,समाचार
382,Name::N,,नाम
383,Rätsel::N,,पहेली
384,Rede::N,,वचन
385,Rede::N,,भाषण
386,Sprache::N,,भाषा
387,Sprache::N,,ज़बान
388,Stimme::N,,स्वर
389,Stimme::N,,आवाज़
390,Wort::N,,शब्द
391,Wort::N,,लफ़्ज़
392,Zeichen::N,,निशान
393,Ruf::N,,पुकार
394,Ruf::N,,आह्वान
395,Lärm::N,,शोर
396,Lärm::N,,हुल्लड़
397,Laut::N,,स्वर
398,Laut::N,,ध्वनि
399,Ton::N,,सुर
400,Ton::N,,स्वर
401,Lied::N,,गीत
402,Ruhe::N,,आराम
403,Ruhe::N,,ख़ामोशी
404,Leute::N,,लोग
405,Volk::N,,क़ौम
406,Volk::N,,प्रजा
407,Arbeit::N,,काम
408,Gast::N,,अतिथि
409,Gast::N,,मेहमान
410,Geschenk::N,,उपहार
411,Geschenk::N,,तोहफ़ा
412,Spiel::N,,खेल
413,Spiel::N,,क्रीड़ा
414,Gesellschaft::N,,साथ
415,Hilfe::N,,मदद
416,Hilfe::N,,सहायता
417,Freund::N,,मित्र
418,Kamerad::N,,साथी
419,Kamerad::N,,कामरेड
420,Angelegenheit::N,,बात
421,Angelegenheit::N,,मामला
422,Anzahl::N,,तादाद
423,Anzahl::N,,संख्या
424,Art::N,,तरह
425,Art::N,,क़िस्म
426,Stück::N,,फाँक
427,Stück::N,,टुकड़ा
428,Teil::N,,भाग
429,Teil::N,,हिस्सा
430,Hälfte::N,,अर्धभाग
431,Kreis::N,,चक्कर
432,Kreuz::N,,सलीब
433,Kreuz::N,,क्रूस
434,Linie::N,,लाइन
435,Strich::N,,लकीर
436,Abstand::N,,अंतर
437,Abstand::N,,फ़ासला
438,Entfernung::N,,दूरी
439,Entfernung::N,,फ़ासला
440,Gegend::N,,इलाक़ा
441,Platz::N,,जगह
442,Platz::N,,स्थान
443,Ort::N,,स्थल
444,Ort::N,,स्थान
445,Seite::N,,ओर
446,Seite::N,,तरफ़
447,Mitte::N,,बीच
448,Mitte::N,,मध्य
449,Gegenstand::N,,चीज़
450,Gegenstand::N,,पदार्थ
451,Sache::N,,चीज़
452,Sache::N,,वस्तु
453,Rand::N,,छोर
454,Rand::N,,उपांत
455,Kante::N,,कोर
456,Kante::N,,किनारा
457,Ecke::N,,कोना
458,Ecke::N,,नुक्कड़
459,Spitze::N,,नोक
460,Ende::N,,छोर
461,Ende::N,,सिरा
462,Loch::N,,छेद
463,Loch::N,,सूराख़
464,Winkel::N,,कोण
465,Winkel::N,,कोना
466,Muster::N,,नमूना
467,Muster::N,,डिज़ाइन
468,Größe::N,,परिमाण
469,Größe::N,,विस्तार
470,Länge::N,,लंबाई
471,Höhe::N,,ऊँचाई
472,Höhe::N,,उच्चता
473,Gewicht::N,,भार
474,Gewicht::N,,वज़न
475,Menge::N,,मात्रा
476,Haufen::N,,ढेर
477,Haufen::N,,अंबार
478,Reihe::N,,क़तार
479,Reihe::N,,पंक्ति
480,Boot::N,,नाव
481,Boot::N,,नौका
482,Ruder::N,,चप्पू
483,Schlitten::N,,बर्फ़-गाड़ी
484,Ski::N,,स्की
485,Lagerfeuer::N,,अलाव
486,Lagerfeuer::N,,कैंप-फ़ायर
487,Last::N,,भार
488,Gang::N,,चाल
489,Schritt::N,,डग
490,Schritt::N,,क़दम
491,Norden::N,,उत्तर
492,Süden::N,,दक्खिन
493,Westen::N,,पश्चिम
494,Osten::N,,पूरब
495,Holz::N,,काठ
496,Holz::N,,काष्ठ
497,Brett::N,,पटरा
498,Brett::N,,तख़्ता
499,Platte::N,,फलक
500,Platte::N,,तख़्ता
501,Stütze::N,,टेक
502,Stütze::N,,थूनी
503,Stange::N,,छड़
504,Stange::N,,बाँस
505,Stock::N,,लाठी
506,Stab::N,,लग्गा
507,Rohr::N,,नल
508,Haus::N,,घर
509,Haus::N,,मकान
510,Heim::N,,घर
511,Heim::N,,गृह
512,Ofen::N,,चूल्हा
513,Fußboden::N,,फ़र्श
514,Tisch::N,,मेज़
515,Stuhl::N,,कुरसी
516,Wiege::N,,पालना
517,Wiege::N,,हिंडोला
518,Bett::N,,खाट
519,Bett::N,,पलंग
520,Regal::N,,शेल्फ़
521,Kiste::N,,पेटी
522,Kiste::N,,डिब्बा
523,Fenster::N,,खिड़की
524,Tür::N,,द्वार
525,Tür::N,,दरवाज़ा
526,Tor::N,,फाटक
527,Zaun::N,,बाड़ा
528,Dach::N,,छत
529,Dach::N,,छप्पर
530,Leiter::N,,सीढ़ी
531,Besen::N,,झाड़ू
532,Besen::N,,बुहारी
533,Spaten::N,,कुदाल
534,Schaufel::N,,बेलचा
535,Schaufel::N,,फावड़ा
536,Gabel::N,,काँटा
537,Löffel::N,,चम्मच
538,Messer::N,,छुरा
539,Messer::N,,चाक़ू
540,Nagel::N,,कील
541,Nagel::N,,मेख़
542,Netz::N,,जाल
543,Haken::N,,अंकुश
544,Griff::N,,मूठ
545,Griff::N,,हत्था
546,Schloss::N,,ताला
547,Bild::N,,चित्र
548,Figur::N,,मूर्ति
549,Puppe::N,,पुतली
550,Puppe::N,,गुड़िया
551,Beutel::N,,झोला
552,Bündel::N,,पुलिंदा
553,Tasche::N,,बेग
554,Tasche::N,,बस्ता
555,Eimer::N,,बाल्टी
556,Deckel::N,,ढक्कन
557,Geschirr::N,,बरतन-भाँड़े
558,Sack::N,,बोरा
559,Tasse::N,,प्याला
560,Topf::N,,देग़चा
561,Kessel::N,,देग़
562,Kessel::N,,बटलोई
563,Essen::N,,खाना
564,Nahrung::N,,भोजन
565,Speise::N,,खाना
566,Speise::N,,व्यंजन
567,Fleisch::N,,मांस
568,Fleisch::N,,गोश्त
569,Getreide::N,,अनाज
570,Brei::N,,भरता
571,Brei::N,,दलिया
572,Brot::N,,रोटी
573,Scheibe::N,,कतला
574,Fett::N,,वसा
575,Fett::N,,चरबी
576,Butter::N,,मक्खन
577,Öl::N,,तेल
578,Salz::N,,नमक
579,Suppe::N,,सूप
580,Suppe::N,,शोरबा
581,Honig::N,,शहद
582,Milch::N,,दूध
583,Tee::N,,चाय
584,Leder::N,,चमड़ा
585,Wolle::N,,ऊन
586,Stoff::N,,कपड़ा
587,Nadel::N,,सूई
588,Faden::N,,डोरा
589,Knopf::N,,बटन
590,Knopf::N,,घुंडी
591,Knoten::N,,गाँठ
592,Knoten::N,,गुत्थी
593,Farbe::N,,रंग
594,Farbe::N,,वर्ण
595,Kleidung::N,,पहनावा
596,Hemd::N,,कुरता
597,Hemd::N,,क़मीज़
598,Kragen::N,,गरदनी
599,Kragen::N,,गरेबान
600,Ärmel::N,,आस्तीन
601,Hose::N,,पैंट
602,Hose::N,,पतलून
603,Gürtel::N,,पेटी
604,Gürtel::N,,मेखला
605,Mütze::N,,टोपी
606,Schuh::N,,जूता
607,Stiefel::N,,बूट
608,Ring::N,,अँगूठी
609,Band::N,,पट्टी
610,Kamm::N,,कंघी
611,Spiegel::N,,आईना
612,Spiegel::N,,दर्पण
613,Riemen::N,,तसमा
614,Riemen::N,,पट्टा
615,Schnur::N,,डोरी
616,Schnur::N,,सुतली
617,Leine::N,,रस्सी
618,Decke::N,,रज़ाई
619,Kissen::N,,तकिया
620,Kissen::N,,गाद्दा
621,Tuch::N,,रूमाल
622,Tuch::N,,वस्त्र
623,Handtuch::N,,अँगोछा
624,Kraft::N,,ज़ोर
625,Kraft::N,,शक्ति
626,Stärke::N,,बल
627,Stärke::N,,ताक़त
628,Gesundheit::N,,स्वास्थ्य
629,Gesundheit::N,,तंदुरुस्ती
630,Krankheit::N,,रोग
631,Krankheit::N,,बीमारी
632,Schmerz::N,,दर्द
633,Schmerz::N,,पीड़ा
634,Wunde::N,,घाव
635,Wunde::N,,ज़ख़्म
636,Fieber::N,,ज्वर
637,Fieber::N,,बुख़ार
638,Arznei::N,,दवा
639,Arznei::N,,औषाधि
640,Brücke::N,,पुल
641,Brücke::N,,सेतु
642,Brunnen::N,,कुआँ
643,Weide::N,,चरागाह
644,Pfad::N,,पथ
645,Pfad::N,,पगडंडी
646,Weg::N,,मार्ग
647,Straße::N,,राह
648,Straße::N,,रास्ता
649,Dorf::N,,गाँव
650,Dorf::N,,ग्राम
651,Stadt::N,,शहर
652,Brief::N,,ख़त
653,Brief::N,,पत्र
654,Brief::N,,चिट्ठी
655,Buch::N,,किताब
656,Buch::N,,पुस्तक
657,Buchstabe::N,,अक्षर
658,Zeitung::N,,अख़बार
659,Zeitung::N,,समाचार-पत्र
660,Leben::N,,जीवन
661,Leben::N,,ज़िंदगी
662,Tod::N,,मौत
663,Tod::N,,मृत्यु
664,Grab::N,,क़ब्र
665,Kirche::N,,चर्च
666,Kirche::N,,गिरजा
667,Sünde::N,,पाप
668,Sünde::N,,गुनाह
669,Gott::N,,देव
670,Gott::N,,ईश्वर
671,Arbeiter::N,,मज़दूर
672,Chef::N,,अध्यक्ष
673,Meister::N,,शिल्पज्ञ
674,Arzt::N,,वैद्य
675,Arzt::N,,डॉक्टर
676,Arzt::N,,चिकित्सक
677,Lehrer::N,,शिक्षक
678,Lehrer::N,,अध्यापक
679,Geld::N,,धन
680,Geld::N,,पैसा
681,Geschäft::N,,सौदा
682,Geschäft::N,,व्यापार
683,Laden::N,,दुकान
684,Preis::N,,दाम
685,Preis::N,,मूल्य
686,Ware::N,,माल
687,Ware::N,,पण्य
688,Nutzen::N,,लाभ
689,Nutzen::N,,फ़ायदा
690,Reichtum::N,,धन
691,Reichtum::N,,दौलत
692,Welt::N,,विश्व
693,Welt::N,,दुनिया
694,Land::N,,देश
695,Land::N,,मुल्क
696,Staat::N,,राज्य
697,Staat::N,,राष्ट्र
698,König::N,,राजा
699,König::N,,बादशाह
700,Macht::N,,शासन
701,Macht::N,,सत्ता
702,Grenze::N,,सरहद
703,Krieg::N,,जंग
704,Krieg::N,,युद्ध
705,Feind::N,,शत्रु
706,Feind::N,,दुश्मन
707,Gewalt::N,,हिंसा
708,Kampf::N,,लड़ाई
709,Kampf::N,,संघर्ष
710,Bogen[Waffe]::N,,कमान
711,Pfeil::N,,बान
712,Gewehr::N,,बंदूक़
713,Fehler::N,,भूल
714,Fehler::N,,ग़लती
715,Lüge::N,,झूठ
716,Lüge::N,,असत्य
717,Schaden::N,,हानि
718,Schaden::N,,नुक़सान
719,Unglück::N,,मुसीबत
720,Unglück::N,,विपात्ति
721,Schuld::N,,दोष
722,Schuld::N,,क़सूर
723,Alter::N,,आयु
724,Alter::N,,उम्र
725,Schluss::N,,अंत
726,Schluss::N,,समाप्ति
727,Zeit::N,,काल
728,Zeit::N,,वक़्त
729,Tag::N,,दिन
730,Tag::N,,रोज़
731,Morgen::N,,सुबह
732,Mittag::N,,दोपहर
733,Mittag::N,,मध्याह्न
734,Abend::N,,शाम
735,Abend::N,,संध्या
736,Nacht::N,,रात
737,Nacht::N,,रात्रि
738,Woche::N,,हफ़्ता
739,Monat::N,,मास
740,Monat::N,,महीना
741,Jahr::N,,बरस
742,Jahr::N,,वर्ष
743,Frühling::N,,वसंत
744,Sommer::N,,गरमी
745,Sommer::N,,ग्रीष्म
746,Herbst::N,,शरत्
747,Herbst::N,,पतझड़
748,Winter::N,,जाड़ा
749,Winter::N,,सर्दियाँ
750,Januar::N,,जनवरी
751,Februar::N,,फ़रवरी
752,März::N,,मार्च
753,April::N,,अप्रैल
754,Mai::N,,मई
755,Juni::N,,जून
756,Juli::N,,जुलाई
757,August::N,,अगस्त
758,September::N,,सितंबर
759,Oktober::N,,अक्तूबर
760,November::N,,नवंबर
761,Dezember::N,,दिसंबर
762,Montag::N,,पीर
763,Montag::N,,सोमवार
764,Dienstag::N,,मंगलवार
765,Mittwoch::N,,बुधवार
766,Donnerstag::N,,गुरुवार
767,Donnerstag::N,,बृहस्पतिवार
768,Freitag::N,,शुक्रवार
769,Samstag::N,,सनीचर
770,Samstag::N,,शनिवार
771,Sonntag::N,,इतवार
772,Sonntag::N,,रविवार
773,groß::A,,बड़ा
774,klein::A,,कम
775,klein::A,,छोटा
776,lang::A,,लंबा
777,lang::A,,दीर्घ
778,kurz::A,,लधु
779,kurz::A,,छोटा
780,breit::A,,चौड़ा
781,schmal::A,,तंग
782,schmal::A,,सँकरा
783,dicht::A,,सघन
784,dick[Gegenstand]::A,,मोटा
785,dünn::A,,महीन
786,dünn::A,,बारीक
787,fein::A,,कोमल
788,fein::A,,सूक्ष्म
789,fest::A,,दृढ़
790,fest::A,,मज़बूत
791,flach::A,,चपटा
792,glatt::A,,चौरस
793,glatt::A,,चिकना
794,hart::A,,कठोर
795,hart::A,,सख़्त
796,weich::A,,नरम
797,weich::A,,मुलायम
798,rund::A,,गोल
799,rund::A,,वर्तुल
800,spitz::A,,नुकीला
801,scharf::A,,पैना
802,stumpf::A,,भोथरा
803,schwer::A,,भारी
804,schwer::A,,वज़नी
805,schön::A,,सुंदर
806,heiß::A,,उष्ण
807,warm::A,,गरम
808,kalt::A,,सर्द
809,kühl::A,,ठंडा
810,frisch::A,,तर
811,frisch::A,,ताज़ा
812,feucht::A,,नम
813,feucht::A,,भीगा
814,nass::A,,गीला
815,trocken::A,,सूखा
816,trocken::A,,ख़ुश्क
817,voll::A,,भरा
818,voll::A,,पूरा
819,leer::A,,ख़ाली
820,offen::A,,खुला
821,geschlossen::A,,बंद
822,sauber::A,,साफ़
823,sauber::A,,सुथरा
824,schmutzig::A,,गंदा
825,roh::A,,कच्चा
826,reif::A,,पक्व
827,reif::A,,पक्का
828,lecker::A,,मज़ेदार
829,lecker::A,,स्वादिष्ट
830,süß::A,,मीठा
831,bitter::A,,कटु
832,bitter::A,,कड़वा
833,sauer::A,,खट्टा
834,hell::A,,रोशन
835,dunkel::A,,अँधेरा
836,schwarz::A,,काला
837,schwarz::A,,स्याह
838,weiß::A,,सफ़ेद
839,rot::A,,लाल
840,rot::A,,सुर्ख़
841,gelb::A,,पीला
842,gelb::A,,ज़र्द
843,blau::A,,नीला
844,blau::A,,आसमानी
845,grün::A,,हरा
846,grau::A,,धूसर
847,bunt::A,,रंगीन
848,bunt::A,,बहुरंगा
849,billig::A,,सस्ता
850,teuer::A,,महँगा
851,wertvoll::A,,क़ीमती
852,wertvoll::A,,मूल्यवान्
853,blind::A,,अंधा
854,taub::A,,बहरा
855,kräftig::A,,ताक़तवर
856,kräftig::A,,शक्तिशाली
857,stark::A,,प्रबल
858,stark::A,,बलवान्
859,schwach::A,,कमज़ोर
860,fett::A,,मोटा
861,fett::A,,मांसल
862,schlank::A,,पतला
863,schlank::A,,छरहरा
864,hübsch::A,,सुंदर
865,hübsch::A,,ख़ूबसूरत
866,böse::A,,पापी
867,böse::A,,दुष्ट
868,dumm::A,,मूर्ख
869,dumm::A,,बुद्धू
870,faul::A,,आलसी
871,faul::A,,सुस्त
872,fleißig::A,,मेहनती
873,fleißig::A,,परिश्रमी
874,geizig::A,,कृपण
875,geizig::A,,कंजूस
876,klug::A,,समझदार
877,klug::A,,होशियार
878,klug::A,,अक़्लमंद
879,geschickt::A,,किशल
880,lieb::A,,प्रिय
881,lieb::A,,प्यारा
882,lustig::A,,हँसमुख
883,lustig::A,,ख़ुशदिल
884,sanft::A,,नम्र
885,hungrig::A,,भूखा
886,krank::A,,बीमार
887,krank::A,,अस्वस्थ
888,nackt::A,,नग्न
889,traurig::A,,उदास
890,traurig::A,,रंजीदा
891,lebendig::A,,जीता
892,lebendig::A,,ज़िंदा
893,gut::A,,अच्छा
894,schlecht::A,,बुरा
895,schlecht::A,,ख़राब
896,richtig::A,,ठीक
897,schlimm::A,,बुरा
898,schlimm::A,,अप्रिय
899,wahr::A,,सच
900,alt::A,,पुराना
901,neu::A,,नया
902,ehemalig::A,,भूतपूर्व
903,alt[Lebewesen]::A,,बूढ़ा
904,alt[Lebewesen]::A,,वृद्ध
905,jung::A,,जवान
906,arm::A,,ग़रीब
907,reich::A,,धनी
908,reich::A,,अमीर
909,bekannt::A,,मालूम
910,berühmt::A,,मशहूर
911,berühmt::A,,प्रसिद्ध
912,fremd::A,,विदेशी
913,fremd::A,,अपरिचित
914,verschieden::A,,अलग
915,verschieden::A,,भिन्न
916,nah::A,,नज़दीकी
917,fern::A,,दूर
918,fern::A,,दूरस्थ
