,Concept_ID,lv,ba
2703,zeichnen::V,серпасавны,һүрәт яһау
2704,zeichnen::V,серпасавны,рәсем төшөрөү
2705,zeichnen::V,zīmēt,һүрәт яһау
2706,zeichnen::V,zīmēt,рәсем төшөрөү
2707,schreiben::V,гижны,яҙыу
2708,schreiben::V,rakstīt,яҙыу
2709,besitzen::V,лоны,биләү
2710,besitzen::V,piederēt,биләү
2711,kaufen::V,ньӧбны,һатып алыу
2712,kaufen::V,pirkt,һатып алыу
2713,verkaufen::V,вузавны,һатыу
2714,verkaufen::V,pārdot,һатыу
2715,bezahlen::V,мынтыны,түләү
2716,bezahlen::V,мынтысьны,түләү
2717,bezahlen::V,apmaksāt,түләү
2718,zahlen::V,мынтыны,түләү
2719,zahlen::V,maksāt,түләү
2720,beherrschen::V,ас улын кутны,биләү
2721,beherrschen::V,valdīt,биләү
2722,ertragen::V,пыкны,түҙеү
2723,ertragen::V,лэптыны,түҙеү
2724,ertragen::V,panest,түҙеү
2725,ertragen::V,paciest,түҙеү
