,Concept_ID,myv,udm
796,hinauf::ADV,верев,вылӥе
797,hinauf::ADV,верев,выллань
798,überall::ADV,эрьва косо,котькытын
799,überall::ADV,эрьва косо,пасьтана
800,nicht::ADV,а,уз
801,ein wenig::ADV,аламошка,ичи
802,ein wenig::ADV,аламошка,ӧжыт
803,ein wenig::ADV,аламошка,огшап
804,kaum::ADV,ансяк,муртса
805,sehr::ADV,пек,туж
806,sehr::ADV,пек,лекос
807,sehr::ADV,вельть,туж
808,sehr::ADV,вельть,лекос
809,so::ADV,истя,озьы
810,so::ADV,истя,тазьы
811,noch::ADV,таго,на
812,nur::ADV,ансяк,гинэ
813,schon::ADV,уш,ни
814,schon::ADV,уш,ини
815,wieder::ADV,таго,нош
816,wieder::ADV,таго,кайта
817,vergebens::ADV,стяко,юнме
818,vor::PRP,икеле,азьын
819,hinter::PRP,вельде,берын
820,hinter::PRP,вельде,бӧрсьы
821,unter::PRP,ало,улын
822,durch::PRP,пачк,пыр
823,durch::PRP,пачк,пыртӥ
824,neben::PRP,вакссо,бордын
825,zwischen::PRP,ютксо,вискын
826,wegen::PRP,кис,сэрен
827,wegen::PRP,коряс,сэрен
828,wegen::PRP,кувалт,сэрен
829,dies::PRN,те,та
830,das::PRN,те,со
831,das::PRN,тона,со
832,alles::PRN,весе,ваньмыз
833,alles::PRN,весемесь,ваньмыз
834,ich::PRN,мон,мон
835,du::PRN,тон,тон
836,er::PRN,сон,со
837,wir::PRN,минь,ми
838,ihr::PRN,тынь,тӥ
839,sie::PRN,сынь,соос
840,was::FPRN,мезе,ма
841,wer::FPRN,ки,кин
842,wo::FADV,косо,кытын
843,wohin::FADV,ков,кытчы
844,wohin::FADV,козо,кытчы
845,wie::FADV,кода,кызьы
846,warum::FADV,мекс,малы
847,wieviel::FNUM,зяро,кӧня
848,eins::NUM,вейке,одӥг
849,zwei::NUM,кавто,кык
850,drei::NUM,колмо,куинь
851,vier::NUM,ниле,ньыль
852,fünf::NUM,вете,вить
853,sechs::NUM,кото,куать
854,sieben::NUM,сисем,сизьым
855,acht::NUM,кавксо,тямыс
856,neun::NUM,вейксэ,укмыс
857,zehn::NUM,кемень,дас
858,elf::NUM,кевейкее,дас одӥг
859,zwölf::NUM,кемгавтово,дас кык
860,zwanzig::NUM,комсь,кызь
861,dreißig::NUM,колоньгемень,куамын
862,vierzig::NUM,ниленьгемень,ньыльдон
863,fünfzig::NUM,ведьгемень,витьтон
864,sechzig::NUM,кодгемень,куатьтон
865,siebzig::NUM,сизьгемень,сизьымдон
866,achtzig::NUM,кавксоньгемень,тямыстон
867,neunzig::NUM,вейксэньгемень,укмыстон
868,hundert::NUM,сядо,сю
869,tausend::NUM,тыща,сюрс
870,und::CNJ,ды,и
871,und::CNJ,ды,но
872,oder::CNJ,или,яке
873,stehen::V,аштемс стядо,сылыны
874,sitzen::V,аштемс озадо,пукыны
875,liegen::V,мадезь аштемс,кылльыны
876,hängen::V,нурьгемс,ошкыса улыны
877,werden::V,арамс,луыны
878,passieren::V,лисэмс,луыны
879,beginnen::V,ушодомс,кутскыны
880,enden::V,лоткамс,бырыны
881,wechseln::V,полавтнемс,воштӥськыны
882,aufgehen[Sonne]::V,лисемс,ӝужаны
883,aufgehen[Sonne]::V,стямс,ӝужаны
884,untergehen[Sonne]::V,валгомс,пуксьыны
885,scheinen[Sonne]::V,валдомтомс,пиштыны
886,scheinen[Sonne]::V,валдомтомс,чиляны
887,donnern::V,цярномс,гудыръяны
888,donnern::V,галдордомс,гудыръяны
889,wehen::V,пувамс,пелляськыны
890,strömen::V,чудемс,киськыны
891,strömen::V,чудемс,исьтӥськыны
892,fließen::V,чудемс,бызьыны
893,sich drehen::V,велямс,берганы
894,schwanken::V,лыкамс,вошъяськыны
895,schwanken::V,якамс,вошъяськыны
896,schwingen::V,нурсемс,шонаськыны
897,schwingen::V,лыкамс,шонаськыны
898,fallen::V,прамс,усьыны
899,fallen::V,сяворемс,усьыны
900,brennen::V,паломс,ӝуаны
901,rauchen::V,качадомс,ӵындыны
902,regnen::V,пиземс,зорыны
903,gefrieren::V,кельмемс,кынмыны
904,tauen::V,соламс,шунаны
905,schmelzen::V,соламс,шунаны
906,trocknen::V,коськемс,куасьмыны
907,sieden::V,лакамс,пӧзьыны
908,sieden::V,пиксемс,пӧзьыны
909,faulen::V,наксадомс,сисьмыны
910,verfaulen::V,наксадомс,сисьмыны
911,reißen::V,сезневемс,кеськыны
912,versinken::V,ваямс,выйыны
913,vergehen::V,ютамс,ортчыны
914,erscheinen::V,лисемс,адскыны
915,verschwinden::V,ёмамс,бырыны
916,sinken::V,явамс,усьыны
917,abnehmen::V,киремемс,синыны
918,zunehmen::V,ламолгадомс,йылыны
919,zunehmen::V,раштамс,йылыны
920,steigen::V,куземс,лӧпкыны
921,steigen::V,кепсевемс,лӧпкыны
922,wachsen::V,касомс,будыны
923,glänzen::V,цитнемс,чиляны
924,glänzen::V,цитнемс,пиштыны
925,funkeln::V,пиндолдомс,чилекъяны
926,funkeln::V,цивтёрдомс,чилекъяны
927,lärmen::V,шалномс,уретыны
928,lärmen::V,шалномс,ӵашетыны
929,läuten::V,гайгезевемс,жингыртыны
930,klingeln::V,чавомс баягас,жингыртыны
931,klirren::V,калдордомс,жильккетыны
932,klirren::V,кальцяемс,жильккетыны
933,brausen::V,лакамс,лекъяськыны
934,rauschen::V,лажномс,ӵашетыны
935,klingen::V,гайгемс,кылӥськыны
936,bellen::V,онгомс,утыны
937,heulen::V,урномс,вузыны
938,blasen::V,пувамс,пельтыны
939,pfeifen::V,вешкемс,шуланы
940,schreien::V,пижнемс,черекъяны
941,schreien::V,пижнемс,кесяськыны
942,stöhnen::V,кувсемс,ӝуштыны
943,zittern::V,тарномс,дырекъяны
944,zittern::V,тарномс,куалекъяны
945,leben::V,эрямс,улыны
946,geboren werden::V,чачомс,вордӥськыны
947,atmen::V,лексемс,шоканы
948,trinken::V,симемс,юыны
949,essen::V,ярсамс,сиыны
950,schlucken::V,нилемс,ньылыны
951,schlucken::V,порнемс,ньылыны
952,müde werden::V,сиземс,жадьыны
953,einschlafen::V,матедевемс,умме усьыны
954,schlafen::V,удомс,кӧлыны
955,aufwachen::V,сыргоземс,сайканы
956,aufstehen::V,стямс,султыны
957,sich erholen::V,оймсемс,шутэтскыны
958,krank werden::V,сэредезевемс,висьыны
959,krank sein::V,сэредемс,висьыны
960,schmerzen::V,сэредемс,висьыны
961,husten::V,козомс,кызыны
962,genesen::V,пичкамс,юнматскыны
963,genesen::V,пичкамс,бурмытскылыны
964,sterben::V,куломс,кулыны
965,umkommen::V,чавовомс,бырыны
966,umkommen::V,ёмамс,бырыны
967,sich bewegen::V,шаштомс,вырыны
968,sich rühren::V,сыргамс,вырӟыны
969,sich rühren::V,сыргамс,вырӟылыны
970,sich erheben::V,куземс,султыны
971,sich setzen::V,озамс,пуксьыны
972,hinfallen::V,прамс,усьыны
973,hinfallen::V,сяворемс,усьыны
974,laufen::V,якамс,мыныны
975,schreiten::V,эскелямс,вамышъяны
976,schreiten::V,молемс,вамышъяны
977,spazierengehen::V,якамс,мыныны
978,spazierengehen::V,якамс,ветлыны
979,eilen::V,эрзкалемс,дыртыны
980,eilen::V,капшамс,дыртыны
981,sich beeilen::V,капшамс,дыртыны
982,sausen::V,ливтямс,туж ӝог мыныны
983,rennen::V,чийнемс,бызьылыны
984,rennen::V,ардтнемс,бызьылыны
985,springen::V,кирнявтнемс,тэтчаны
986,klettern::V,куземс,тубаны
987,schaukeln::V,нурямс,лэйканы
988,schaukeln::V,нурямс,шонаськыны
989,kriechen::V,ёзмолдомс,нюж ветлыны
990,schwimmen::V,уемс,уяны
991,tauchen::V,чопавтомс,зумылыны
992,tauchen::V,чопавтнемс,зумылыны
993,rudern::V,миледемс,полсаны
994,fahren::V,ардомс,ветлыны
995,fliegen::V,ливтямс,лобаны
996,gehen::V,туемс,мыныны
997,gehen::V,молемс,мыныны
998,weggehen::V,туемс,кошкыны
999,abfahren::V,туемс,кошкыны
1000,anhalten::V,лоткамс,дугдыны
1001,hineingehen::V,совамс,пырыны
1002,eintreten::V,совамс,пырыны
1003,eintreten::V,эскельдямс,пырыны
1004,kommen::V,самс,вуыны
1005,kommen::V,самс,лыктыны
1006,ankommen::V,самс,вуыны
1007,ankommen::V,пачкодемс,вуыны
1008,zurückkommen::V,велявтомс,берытскыны
1009,bleiben::V,кадовомс,кыльыны
1010,warten::V,учомс,витьыны
1011,erwarten::V,учомс,витьыны
1012,erwarten::V,учомс,возьманы
1013,suchen::V,вешнемс,утчаны
1014,finden::V,муемс,шедьтыны
1015,versuchen::V,варштамс,турттыны
1016,vorbereiten::V,анокстамс,дасяны
1017,lieben::V,вечкемс,гажаны
1018,mögen::V,вечкемс,яратыны
1019,lachen::V,пейдемс,серекъяны
1020,rühren::V,токамс седейс,сюлме йӧтыны
1021,weinen::V,авардемс,бӧрдыны
1022,schimpfen::V,сёвномс,даллашыны
1023,sich ärgern::V,кежиявтнемс,лекъяськыны
1024,sich fürchten::V,пелемс,кышканы
1025,sich fürchten::V,пелемс,курданы
1026,fürchten::V,пелемс,курданы
1027,fürchten::V,пелемс,кышканы
1028,fliehen::V,оргодемс,пегӟыны
1029,flüchten::V,ворьгодемс,пегӟыны
1030,flüchten::V,чадомс,пегӟыны
1031,sehen::V,неемс,адӟыны
1032,anschauen::V,ваномс,учкыны
1033,ansehen::V,ваномс,учкыны
1034,hören::V,марямс,кылыны
1035,zuhören::V,кунсоломс,кылзыны
1036,probieren::V,варшамс,веръяны
1037,riechen::V,никсемс,зынъяны
1038,fühlen::V,марямс,шӧдыны
1039,scheinen::V,марявомс,адскыны
1040,zu sehen sein::V,неявомс,адӟиськыны
1041,vernehmen::V,марямс,кылыны
1042,frieren::V,кельмемс,кынмыны
1043,tun::V,теемс,карыны
1044,können::V,маштомс,быгатыны
1045,wollen::V,бажамс,потыны
1046,anfangen::V,кармамс,кутскыны
1047,beenden::V,прядомс,быдтыны
1048,beenden::V,прядомс,быдэстыны
1049,aufhören::V,лоткамс,дугдыны
1050,gelingen::V,удаламс,быгатыны
1051,gelingen::V,удаламс,луыны
1052,geraten::V,лисемс,лэсяны
1053,öffnen::V,панжомс,усьтыны
1054,schließen::V,пекстамс,пытсаны
1055,schließen::V,сёлгомс,пытсаны
1056,schließen::V,конямс,пытсаны
1057,stellen::V,аравтомс,пуктыны
1058,setzen::V,ойсевтемс,пуктыны
1059,setzen::V,озавтнемс,пуктыны
1060,legen::V,путомс,поныны
1061,berühren::V,токамс,исаны
1062,verbinden::V,содомс,герӟаны
1063,bedecken::V,вельтямс,пытсаны
1064,aufhängen::V,понгавтомс,ошыны
1065,anzünden::V,кирвастемс,ӝуатыны
1066,aufheben::V,кепедемс,ӝутыны
1067,zurücklassen::V,кадомс,кельтыны
1068,verlieren::V,ёмавтомс,ыштыны
1069,fallen lassen::V,правтомс,уськытыны
1070,machen::V,теемс,лэсьтыны
1071,herstellen::V,анокстамс,лэсьтыны
1072,bauen::V,путомс,пуктыны
1073,reparieren::V,витемс,тупатыны
1074,verbessern::V,паролгавтомс,умоятыны
1075,verbessern::V,вадрялгавтомс,умоятыны
1076,ändern::V,полавтомс,воштыны
1077,graben::V,чувомс,копаны
1078,graben::V,таргамс,копаны
1079,beugen::V,мендемс,губыртыны
1080,biegen::V,комавтомс,куасаны
1081,drehen::V,чаравтомс,бергатыны
1082,drehen::V,велявтнемс,бергатыны
1083,wenden::V,велявтомс,берыктыны
1084,umdrehen::V,велявтомс,берыктыны
1085,heben::V,кепедемс,ӝутыны
1086,hochheben::V,кепедемс,ӝутъяны
1087,ergreifen::V,кундамс,кутыны
1088,ergreifen::V,кундамс,кырмыны
1089,halten::V,кирдемс,возьыны
1090,drücken::V,нуемс,зӥбыны
1091,drücken::V,нуемс,пачкатыны
1092,schieben::V,шаштомс,донганы
1093,kratzen::V,ангордамс,вуштыны
1094,lecken::V,нолсемс,нюлыны
1095,beißen::V,сускомс,куртчыны
1096,abreißen::V,сеземс,ишкалтыны
1097,abschneiden::V,печкемс,шорыны
1098,abschneiden::V,печкемс,вандыны
1099,binden::V,кодамс,керттыны
1100,binden::V,сюлмамс,керттыны
1101,stecken::V,сялгомс,мертчытыны
1102,brechen::V,синдемс,тӥяны
1103,brechen::V,калавтомс,тӥяны
1104,klopfen::V,калтаямс,йыганы
1105,klopfen::V,калтаямс,шарккетыны
1106,hauen::V,чавомс,жугыны
1107,hauen::V,чавомс,тышканы
1108,kleben::V,педявтнемс,лякыны
1109,reiben::V,ёзамс,зыраны
1110,reiben::V,ёзамс,вуштыны
1111,streichen::V,вадемс,зыраны
1112,schleifen::V,човамс,шерыны
1113,schneiden::V,керямс,вандыны
1114,rütteln::V,чукамс,зуркатыны
1115,rütteln::V,лыкавтомс,зуркатыны
1116,schütteln::V,чукамс,куалекъятыны
1117,schwenken::V,яхолемс,шонаны
1118,schütten::V,каямс,лэзьыны
1119,füllen::V,пештямс,тырмытыны
1120,einwickeln::V,тапарямс,биньыны
1121,tragen::V,кандомс,нуыны
1122,schleppen::V,ускомс,кыскыны
1123,ziehen::V,ускомс,кыскыны
1124,aufbewahren::V,ванстомс,возьыны
1125,werfen::V,ёртомс,куяны
1126,werfen::V,ёртомс,лэзяны
1127,fangen::V,кундамс,кутыны
1128,packen::V,кундамс,кутыны
1129,packen::V,кундамс,кырмыны
1130,verstecken::V,кекшемс,ватыны
1131,teilen::V,явомс,люкыны
1132,schicken::V,кучомс,ыстыны
1133,bringen::V,кандомс,вайыны
1134,hinzufügen::V,путомс,ватсаны
1135,hinzufügen::V,максомс,ватсаны
1136,bekommen::V,саемс,басьтыны
1137,erhalten::V,саемс,басьтыны
1138,nehmen::V,саемс,кутыны
1139,nehmen::V,саемс,басьтыны
1140,wählen::V,кочкамс,бырйыны
1141,auswählen::V,кочкамс,бырйыны
1142,bewahren::V,ванстомс,возьыны
1143,behindern::V,кирдемс,могӟытыны
1144,verderben::V,коламс,сӧрыны
1145,beschädigen::V,теемс зыян,урод лэсьтыны
1146,zerbrechen::V,коламс,сӧрыны
1147,zerreißen::V,сеземс,кесяны
1148,zerstören::V,калавтомс,куашкатыны
1149,verbrennen::V,пултамс,сутыны
1150,geben::V,максомс,сётыны
1151,reichen::V,максомс,сётыны
1152,schenken::V,каземс,кузьманы
1153,versprechen::V,алтамс,кыл сётыны
1154,wünschen::V,арсемс,сӥзьыны
1155,loben::V,шнамс,ушъяны
1156,küssen::V,палсемс,чупаны
1157,wiegen::V,нурсемс,веттаны
1158,wiegen::V,нурсемс,лэйкатыны
1159,zudecken::V,тавадомс,шобыртыны
1160,zudecken::V,вельтямс,шобыртыны
1161,wecken::V,стявтомс,сайкатыны
1162,zeigen::V,невтемс,возьматыны
1163,führen::V,ветямс,нуыны
1164,lehren::V,тонавтомс,дышетыны
1165,unterrichten::V,тонавтомс,дышетыны
1166,aufziehen::V,трямс,будэтыны
1167,aufziehen::V,кастомс,будэтыны
1168,leiten::V,ветямс,кивалтыны
1169,leiten::V,азоркстамс,кивалтыны
1170,antreiben::V,ветямс,дыртытыны
1171,lassen::V,кармавтомс,-ытыны
1172,einladen::V,тердемс,ӧтьыны
1173,vereinigen::V,вейсэндямс,огазеяны
1174,vereinigen::V,вейс путомс,огазеяны
1175,vereinigen::V,вейс пурнамс,огазеяны
1176,besuchen::V,варштамс,адӟыськыны
1177,treffen::V,вастомс,пумитаны
1178,sich versammeln::V,промокшномс,люкаськыны
1179,spielen::V,налксемс,шудыны
1180,singen::V,морамс,кырӟаны
1181,tanzen::V,киштемс,эктыны
1182,sich trennen::V,явомс,люкиськыны
1183,verlassen::V,кадомс,куштыны
1184,retten::V,идемс,утьыны
1185,bewachen::V,ванстомс,возьманы
1186,schützen::V,аштемс,утялтыны
1187,verteidigen::V,ваномс,возьманы
1188,sich schlagen::V,тюремс,жугиськыны
1189,schießen::V,ледемс,ыбылӥськны
1190,siegen::V,изнямс,вормыны
1191,ärgern::V,кежейгавтомс,вожпоттыны
1192,schlagen::V,токамс,жуккыны
1193,treten::V,тапамс,лёганы
1194,stechen::V,пупамс,бышкалтыны
1195,stoßen::V,тулкадемс,донгыны
1196,stehlen::V,саламс,вораны
1197,stehlen::V,саламс,лушканы
1198,stören::V,пирямс ки,люкетыны
1199,belästigen::V,а максомс,акыльтыны
1200,belästigen::V,а максомс,вукылмыны
1201,belästigen::V,а кадомс оймамо,акыльтыны
1202,belästigen::V,а кадомс оймамо,вукылмыны
1203,verbergen::V,сёпомс,ватыны
1204,verbergen::V,кекшемс,ватыны
1205,täuschen::V,манямс,алданы
1206,betrügen::V,манчемс,пӧяны
1207,töten::V,чавномс,виыны
1208,töten::V,маштнемс,виыны
1209,wohnen::V,эрямс,улыны
1210,arbeiten::V,важодемс,ужаны
1211,sammeln::V,пурнамс,бичаны
1212,pflücken::V,ноцковтнемс,ишкыны
1213,jagen::V,кундамс,пӧйшураны
1214,fischen::V,калонь кундамс,чорыганы
1215,fassen::V,кундамс,кутыны
1216,hüten::V,ваномс,возьманы
1217,treiben::V,панемс,улляны
1218,anbinden::V,сюлмамс,думыны
1219,füttern::V,андомс,сюдыны
1220,melken::V,потявтомс,кыскыны
1221,hacken::V,лазномс,кораны
1222,gießen::V,валомс,киськаны
1223,reifen::V,кенеремс,вуыны
1224,reifen::V,кенеремс,кисьманы
1225,zubereiten::V,анокстамс,лесьтыны
1226,kochen::V,пидемс,пӧзьтыны
1227,backen::V,пидемс,пыжыны
1228,braten::V,пуштамс,пыжыны
1229,umrühren::V,човорямс,сураны
1230,stricken::V,кодамс,керттыны
1231,nähen::V,стамс,вурыны
1232,färben::V,артомс,буяны
1233,reinigen::V,урядамс,сузяны
1234,waschen::V,муськемс,мисьтаськыны
1235,abwischen::V,нардамс,ӵушылыны
1236,spülen::V,ёрвалдомс,гылъяны
1237,fegen::V,тенсемс,ӵужыны
1238,kehren::V,тенсемс,ӵужыны
1239,baden::V,экшелямс,пыласькыны
1240,sich waschen::V,шлямс,пыласькыны
1241,ausziehen::V,кайсевтемс,кыльыны
1242,anziehen::V,оршамс,дӥсяны
1243,sich anziehen::V,оршамс,дӥсьяськыны
1244,kämmen::V,судрямс,сынаны
1245,schmücken::V,мазылгавтомс,чеберъяны
1246,schmücken::V,наряжамс,чеберъяны
1247,sagen::V,меремс,шуыны
1248,sagen::V,меремс,вераны
1249,sprechen::V,кортамс,вераськыны
1250,reden::V,кортамс,вераськыны
1251,sich unterhalten::V,кортнемс,вераськыны
1252,fragen::V,кевкстемс,юаны
1253,bitten::V,вешемс,курыны
1254,erzählen::V,ёвтнемс,вераны
1255,erzählen::V,ёвтнемс,мадьыны
1256,mitteilen::V,ёвтамс,ивортыны
1257,nennen::V,лемдемс,шуыны
1258,nennen::V,путомс лем,шуыны
1259,rufen::V,тердемс,ӧтьыны
1260,rufen::V,серьгедемс,ӧтьыны
1261,prahlen::V,шнамс пря,ушъяськыны
1262,übersetzen::V,ютавтомс,берыктыны
1263,denken::V,арсемс,малпаны
1264,glauben::V,кемемс,оскыны
1265,bemerken::V,неемс,адӟыны
1266,erkennen::V,содамс,тодыны
1267,begreifen::V,пачкодемс,валаны
1268,verstehen::V,чарькодемс,валаны
1269,lernen::V,тонавтнемс,дышетскыны
1270,wissen::V,содамс,тодыны
1271,sich erinnern an::V,ледстямс,тодэ вайыны
1272,vergessen::V,стувтомс,вунэтыны
1273,messen::V,онкстнемс,мертаны
1274,zählen::V,ловомс,лыдъяны
1275,rechnen::V,ловомс,лыдъяны
1276,lesen::V,ловномс,лыдӟыны
1277,malen::V,рисовамс,суреданы
1278,zeichnen::V,рисовамс,суреданы
1279,schreiben::V,сёрмадомс,гожъяны
1280,besitzen::V,улемс,луыны
1281,besitzen::V,улемс азорокс,луыны
1282,kaufen::V,рамамс,басьтыны
1283,verkaufen::V,миемс,вузаны
1284,bezahlen::V,пандомс,тырыны
1285,zahlen::V,пандомс,тырыны
1286,beherrschen::V,азоркстамс,кузёяськыны
1287,ertragen::V,кирдемс,чиданы
