,Concept_ID,hi,te
67,Haut::N,त्वचा,చర్మము
68,Blut::N,लहू,రక్తము
69,Blut::N,ख़ून,రక్తము
70,Ader::N,रग,సిర
71,Ader::N,शिरा,సిర
72,Sehne::N,कंडरा,స్నాయువు
73,Sehne::N,स्नायु,స్నాయువు
74,Knochen::N,अस्थि,ఎముక
75,Gehirn::N,दिमाग़,మెదడు
76,Gehirn::N,मस्तिष्क,మెదడు
77,Herz::N,दिल,హృదయము
78,Herz::N,हृदय,హృదయము
79,Magen::N,मेदा,కడుపు
80,Magen::N,अमाशय,కడుపు
81,Leber::N,जिगर,కాలేయము
82,Leber::N,यकृत्,కాలేయము
83,Atem::N,दम,ఉపిరి
84,Atem::N,साँस,ఉపిరి
85,Atem::N,श्वास,ఉపిరి
86,Hunger::N,भूख,ఆకలి
87,Hunger::N,क्षुधा,ఆకలి
88,Träne::N,आँसू,కన్నీటిచుక్క
89,Träne::N,अश्रु,కన్నీటిచుక్క
90,Geschmack::N,स्वाद,రుచి
91,Geschmack::N,ज़ायक़ा,రుచి
92,Geruch::N,बू,వాసన
93,Geruch::N,गंध,వాసన
94,Schlaf::N,नींद,నిద్ర
95,Schlaf::N,निद्रा,నిద్ర
96,Traum::N,सपना,కల
97,Traum::N,स्वप्न,కల
98,Himmel::N,आकाश,ఆకాశము
99,Himmel::N,आसमान,ఆకాశము
100,Sonne::N,रवि,సూర్యుడు
101,Sonne::N,सूरज,సూర్యుడు
102,Sonne::N,सूर्य,సూర్యుడు
103,Mond::N,चाँद,చంద్రుడు
104,Mond::N,चंद्र,చంద్రుడు
105,Stern::N,तारा,నక్షత్రము
106,Stern::N,सितारा,నక్షత్రము
107,Luft::N,हवा,గాలి
108,Luft::N,वायु,గాలి
109,Wind::N,पाद,వీచుచున్నగాలి
110,Welle::N,लहर,అల
111,Welle::N,तरंग,అల
112,Wasser::N,जल,నీరు
113,Wasser::N,पानी,నీరు
114,Stein::N,पत्थर,ఱాయి
115,Boden::N,मिट्टी,నేల
116,Erde::N,भूमि,మన్ను
117,Erde::N,ज़मीन,మన్ను
118,Staub::N,धूल,దుమ్ము
119,Rauch::N,धूआँ,పొగ
120,Rauch::N,धुम्र,పొగ
121,Funke::N,चिनगारी,అగ్నికణము
122,Funke::N,स्फुलिंग,అగ్నికణము
123,Feuer::N,आग,అగ్ని
124,Feuer::N,आतिश,అగ్ని
125,Feuer::N,अग्नि,అగ్ని
126,Licht::N,रोशनी,కాంతి
127,Licht::N,प्रकाश,కాంతి
128,Schatten::N,छाया,నీడ
129,Schatten::N,परछाई,నీడ
130,Wetter::N,ऋतु,వాతావరణ స్థితి
131,Wetter::N,मौसम,వాతావరణ స్థితి
132,Nebel::N,धुँध,పొగమంచు
133,Nebel::N,कुहरा,పొగమంచు
134,Wolke::N,मेघ,మేఘము
135,Wolke::N,अभ्र,మేఘము
136,Regen::N,मेंह,వాన
137,Regen::N,बारिश,వాన
138,Schnee::N,हिम,హిమము
139,Schnee::N,बर्फ़,హిమము
140,Eis::N,हिम,మంచుగడ్డ
141,Eis::N,बर्फ़,మంచుగడ్డ
142,Frost::N,ठंड,పేరిన మంచు
143,Kälte::N,सर्दी,చలి
144,Kälte::N,शीतलता,చలి
145,Hitze::N,ताप,వేడిమి
146,Hitze::N,गरमी,వేడిమి
147,Raureif::N,पाला,మంచు
148,Regenbogen::N,इंद्र-धनुष,ఇంద్రధనుస్సు
149,Donner::N,गरज,ఉరుము
150,Donner::N,मेघ-गर्जन,ఉరుము
151,Strömung::N,बहाव,ప్రవాహము
152,Strömung::N,प्रवाह,ప్రవాహము
153,Tropfen::N,बूँद,చుక్క
154,Schaum::N,झाग,నురుగు
155,Schmutz::N,गंद,మైల
156,Schmutz::N,कीचड़,మైల
157,See::N,झील,సరస్సు
158,See::N,सरोवर,సరస్సు
159,Sumpf::N,दलदल,చిత్తడినేల
160,Sumpf::N,धँसान,చిత్తడినేల
161,Moor::N,झाबर,చిత్తడినేల
162,Moor::N,धँसान,చిత్తడినేల
163,Wiese::N,घास-स्थल,పచ్చిక బయలు
164,Wald::N,जंगल,అడవి
165,Hügel::N,टीला,చివ్నకొండ
166,Hügel::N,पहाड़,చివ్నకొండ
167,Anhöhe::N,टीला,కొండ
168,Anhöhe::N,पहाड़ी,కొండ
169,Berg::N,पहाड़,పర్వతము
170,Gipfel::N,शिखर,శిఖరము
171,Höhle::N,गुहा,గుహ
172,Höhle::N,गुफ़ा,గుహ
173,Abhang::N,ढाल,ఏటవాలు
174,Abhang::N,ढलान,ఏటవాలు
175,Quelle::N,चश्मा,మూలము
176,Bach::N,सोता,కాలువ
177,Bach::N,नदिका,కాలువ
178,Fluss::N,नदी,నది
179,Fluss::N,सरिता,నది
180,Ufer::N,तट,తీరము
181,Ufer::N,किनारा,తీరము
182,Küste::N,समुद्र-तट,తీరము
183,Festland::N,महाद्वीप,భూమి
184,Meer::N,सागर,సముద్రము
185,Meer::N,समुद्र,సముద్రము
186,Bucht::N,खाड़ी,మరుగు
187,Insel::N,टापू,దీవి
188,Insel::N,द्वीप,దీవి
189,Blume::N,फूल,పుష్పము
190,Blume::N,पुष्प,పుష్పము
191,Gras::N,घास,పచ్చగడ్డి
192,Wurzel::N,मूल,వేరు
193,Baum::N,पेड़,చెట్టు
194,Baum::N,वृक्ष,చెట్టు
195,Stamm::N,धड़,చెట్టుబోదె
196,Rinde::N,छाल,చెట్టుపట్ట
197,Rinde::N,वल्कल,చెట్టుపట్ట
198,Ast::N,डाल,కొమ్మ
199,Ast::N,शाखा,కొమ్మ
200,Zweig::N,टहनी,చివుకు
201,Blatt::N,पत्र,ఆకు
202,Blatt::N,पत्ता,ఆకు
203,Birke::N,भूर्ज,తరహా చెట్టు
204,Kiefer[Baum]::N,पाइन-वृक्ष,దేవదారు చెట్టు
205,Weide[Baum]::N,बेंत,జాతిచెట్టు
206,Tanne::N,फ़र,దేవదారుచెట్టు
207,Horn::N,सींग,కొమ్ము
208,Horn::N,विषाण,కొమ్ము
209,Feder::N,पर,ఈక
210,Feder::N,पंख,ఈక
211,Fell::N,खाल,తోలు
212,Fell::N,पशु-चर्म,తోలు
213,Flügel::N,पंख,ఱెక్క
214,Flügel::N,डैना,ఱెక్క
215,Klaue::N,पंजा,వంకరగోరు
216,Kralle::N,पंजा,వంకరగోరు
217,Kralle::N,नाख़ून,వంకరగోరు
218,Schwanz::N,पूँछ,తోక
219,Ei::N,अंडा,గ్రుడ్డు
220,Nest::N,नीड़,పక్షిగూడు
221,Nest::N,घोंसला,పక్షిగూడు
222,Bau::N,बिल,గుహ
223,Bau::N,माँद,గుహ
224,Tier::N,पशु,జంతువు
225,Tier::N,जानवर,జంతువు
226,Herde::N,गल्ला,మంద
227,Kuh::N,गौ,ఆవు
228,Kuh::N,गाय,ఆవు
229,Bulle::N,साँड़,గిత్త
230,Pferd::N,अश्व,గుఱ్ఱము
231,Pferd::N,घोड़ा,గుఱ్ఱము
232,Schaf::N,भेड़,గొఱ్ఱె
233,Schwein::N,शूकर,పంది
234,Hund::N,श्वान,కుక్క
235,Hund::N,कुत्ता,కుక్క
236,Katze::N,बिल्ली,పిల్లి
237,Bär::N,रीछ,ఎలుగుబంటి
238,Bär::N,भालू,ఎలుగుబంటి
239,Eichhörnchen::N,गिलहरी,ఉడుత
240,Elch::N,एल्क,కణంజు
241,Fuchs::N,लोमड़ी,గుంటనక్క
242,Hase::N,खरहा,కుందేలు
243,Hase::N,ख़रगोश,కుందేలు
244,Maus::N,मूष,చిట్టెలుక
245,Maus::N,चूहा,చిట్టెలుక
246,Wolf::N,वृक,తోడేలు
247,Wolf::N,भेड़िया,తోడేలు
248,Vogel::N,पक्षी,పక్షి
249,Vogel::N,चिड़िया,పక్షి
250,Schwarm::N,झुंड,గుంపు
251,Huhn::N,मुर्ग़ी,కోడిపిల్ల
252,Hahn::N,मुर्ग़ा,కోడివుంజు
253,Gans::N,हंस,ఆడుబాతు
254,Gans::N,हंसिनी,ఆడుబాతు
255,Adler::N,उक़ाब,గ్రద్ద
256,Ente::N,बतख़,పాట్టిబాతు
257,Ente::N,बत्तक,పాట్టిబాతు
258,Eule::N,उल्लू,గ్రుడ్లగూబ
259,Kranich::N,सारस,కొంగ
260,Kranich::N,क्रौंंच,కొంగ
261,Krähe::N,काक,కాకి
262,Kuckuck::N,कोयल,కోయల
263,Kuckuck::N,कोकिल,కోయల
264,Schwan::N,हंस,హంస
265,Schwan::N,मराल,హంస
266,Fisch::N,मछली,చేప
267,Fisch::N,मत्स्य,చేప
268,Barsch::N,पर्च,ఒకచేఁప
269,Hecht::N,पाइक,గండుమీను
270,Schlange[Tier]::N,सर्प,పాము
271,Wurm::N,कृमि,పురుగు
272,Wurm::N,कीड़ा,పురుగు
273,Spinne::N,लूता,సాలె పురుగు
274,Spinne::N,मकड़ी,సాలె పురుగు
275,Ameise::N,चींटी,చీమ
276,Laus::N,जूँ,పేను
277,Mücke::N,डाँस,చీకటీగ
278,Fliege::N,मक्खी,ఈగ
279,Fliege::N,मक्षिका,ఈగ
280,Schmetterling::N,तितली,సీతాకోకచిలుక
281,Beere::N,बेरी,కాయ
282,Apfel::N,सेब,ఆపిల్ పండు
283,Pilz::N,खुंबी,కుక్కగొడుగు
284,Zwiebel::N,प्याज़,నీరుల్లి
285,Saat::N,बीज,విత్తనము
286,Korn::N,दाना,గింజ
287,Heu::N,मूखी घास,ఎండుగడ్డి
288,Schale::N,बकला,పొట్టు
289,Schale::N,छिलका,పొట్టు
290,Grube::N,गड्ढा,గొయ్యి
291,Falle::N,जाल,బోను
292,Falle::N,फँदा,బోను
293,Schlinge::N,फँदा,ఉరి
294,Spur::N,सुराग़,జాడ
295,Spur::N,पद-चिह्न,జాడ
296,Asche::N,राख,బూడిద
297,Dreck::N,मैल,ముఱికి
298,Dreck::N,गंदगी,ముఱికి
299,Eisen::N,लोहा,ఇనుము
300,Gold::N,सोना,బంగారము
301,Gold::N,स्वर्ण,బంగారము
302,Silber::N,रजत,వెండి
303,Silber::N,चाँदी,వెండి
304,Kohle::N,कोयला,నేలబొగ్గు
305,Glas::N,काँच,గాజు
306,Lehm::N,चिकनी मिट्टी,బంకమన్ను
307,Sand::N,रेत,ఇసుక
308,Sand::N,बालू,ఇసుక
309,Mensch::N,मानव,నరుడు
310,Mensch::N,इनसान,నరుడు
311,Mensch::N,मनुष्य,నరుడు
312,Mann::N,आदमी,పురుమడు
313,Mann::N,पुरुष,పురుమడు
314,Frau::N,औरत,ఆడుది
315,Frau::N,महिला,ఆడుది
316,Frau::N,स्त्री,ఆడుది
317,Kind::N,बाल,బిడ్డ
318,Kind::N,बच्चा,బిడ్డ
319,Junge::N,लड़का,బాలుడు
320,Mädchen::N,लड़की,బాలిక
321,Mädchen::N,कुमारी,బాలిక
322,Familie::N,परिवार,కుటుంబము
323,Großvater::N,दादा,తాత
324,Großmutter::N,नानी,అయ్యమ్మ
325,Eltern::N,माँ-बाप,తల్లితండ్రులు
326,Eltern::N,माता-पिता,తల్లితండ్రులు
327,Vater::N,बाप,తండ్రి
328,Vater::N,पिता,తండ్రి
329,Mutter::N,माँ,తల్లి
330,Mutter::N,माता,తల్లి
331,Sohn::N,बेटा,కొడుకు
332,Sohn::N,पुत्र,కొడుకు
333,Tochter::N,बेटी,కూతురు
334,Tochter::N,पुत्री,కూతురు
335,Bruder::N,भाई,పోదరుడు
336,Bruder::N,भ्राता,పోదరుడు
337,Schwester::N,बहन,సోదరి
338,Schwester::N,भगिनी,సోదరి
339,Onkel::N,ताऊ,మేనమామ
340,Onkel::N,काका,మేనమామ
341,Tante::N,बूआ,మేనత్త
342,Tante::N,बूआ,పినతల్లి
343,Tante::N,फूफी,మేనత్త
344,Tante::N,फूफी,పినతల్లి
345,Tante::N,ख़ाला,మేనత్త
346,Tante::N,ख़ाला,పినతల్లి
347,Ehemann::N,पति,భర్త
348,Ehemann::N,शौहर,భర్త
349,Ehefrau::N,बीवी,భార్య
350,Freude::N,आनंद,సంతోషము
351,Freude::N,प्रसन्नता,సంతోషము
352,Gelächter::N,हँसी,నవ్వు
353,Gelächter::N,क़हक़हा,నవ్వు
354,Glück::N,आनंद,సంతోషము
355,Glück::N,ख़ुशी,సంతోషము
356,Kummer::N,शोक,దుఃఖము
357,Kummer::N,दुःख,దుఃఖము
358,Wunsch::N,इच्छा,కోరిక
359,Wunsch::N,अभिलाषा,కోరిక
360,Lust::N,चाह,కోరిక
361,Lust::N,कामना,కోరిక
362,Geist::N,जान,ఆత్మ
363,Geist::N,प्राण,ఆత్మ
364,Gedanke::N,विचार,ఆలోచన
365,Gedächtnis::N,याददाश्त,జ్ఞాపకము
366,Gedächtnis::N,स्मरण-शक्ति,జ్ఞాపకము
367,Verstand::N,समझ,మనస్సు
368,Verstand::N,अक़्ल,మనస్సు
369,Verstand::N,बुद्धि,మనస్సు
370,Sinn::N,अर्थ,అర్థము
371,Grund::N,वजह,కారణము
372,Grund::N,कारण,కారణము
373,Wahrheit::N,सत्य,సత్యము
374,Wahrheit::N,सच्चाई,సత్యము
375,Gespräch::N,चर्चा,పంభాషణ
376,Gespräch::N,वार्ता,పంభాషణ
377,Gespräch::N,बात-चीत,పంభాషణ
378,Märchen::N,क़िस्सा,అద్భుతకథ
379,Erzählung::N,कथा,కథ
380,Erzählung::N,कहानी,కథ
381,Nachricht::N,सूचना,వార్త
382,Nachricht::N,समाचार,వార్త
383,Neuigkeit::N,ख़बर,వార్త
384,Neuigkeit::N,समाचार,వార్త
385,Name::N,नाम,పేరు
386,Rätsel::N,पहेली,చిక్కు
387,Rede::N,वचन,ఉపన్యాసము
388,Rede::N,भाषण,ఉపన్యాసము
389,Sprache::N,भाषा,భాష
390,Sprache::N,ज़बान,భాష
391,Stimme::N,स्वर,కంరథ్సని
392,Stimme::N,आवाज़,కంరథ్సని
393,Wort::N,शब्द,మాట
394,Wort::N,लफ़्ज़,మాట
395,Zeichen::N,निशान,గుర్తు
396,Ruf::N,पुकार,పిలువు
397,Ruf::N,आह्वान,పిలువు
398,Lärm::N,शोर,సందడి
399,Lärm::N,हुल्लड़,సందడి
400,Laut::N,स्वर,ధ్వని
401,Laut::N,ध्वनि,ధ్వని
402,Ton::N,सुर,స్వరము
403,Ton::N,स्वर,స్వరము
404,Lied::N,गीत,పాట
405,Ruhe::N,आराम,గాలిలేమి
406,Ruhe::N,ख़ामोशी,గాలిలేమి
407,Leute::N,लोग,జనులు
408,Volk::N,क़ौम,జాతి
409,Volk::N,प्रजा,జాతి
410,Arbeit::N,काम,పని
411,Gast::N,अतिथि,అతిధి
412,Gast::N,मेहमान,అతిధి
413,Geschenk::N,उपहार,దానము
414,Geschenk::N,तोहफ़ा,దానము
415,Spiel::N,खेल,ఆట
416,Spiel::N,क्रीड़ा,ఆట
417,Gesellschaft::N,साथ,జట్టు
418,Hilfe::N,मदद,సాహాయ్యము
419,Hilfe::N,सहायता,సాహాయ్యము
420,Freund::N,मित्र,స్నేహితుడు
421,Kamerad::N,साथी,చెలికాడు
422,Kamerad::N,कामरेड,చెలికాడు
423,Angelegenheit::N,बात,విషయము
424,Angelegenheit::N,मामला,విషయము
425,Anzahl::N,तादाद,లెక్క
426,Anzahl::N,संख्या,లెక్క
427,Art::N,तरह,జాతి
428,Art::N,क़िस्म,జాతి
429,Stück::N,फाँक,తునుక
430,Stück::N,टुकड़ा,తునుక
431,Teil::N,भाग,భాగము
432,Teil::N,हिस्सा,భాగము
433,Hälfte::N,अर्धभाग,సగము
434,Kreis::N,चक्कर,వృత్తము
435,Kreuz::N,सलीब,సిలువ
436,Kreuz::N,क्रूस,సిలువ
437,Linie::N,लाइन,గీత
438,Strich::N,लकीर,గీత
439,Abstand::N,अंतर,సందు
440,Abstand::N,फ़ासला,సందు
441,Entfernung::N,दूरी,దూరము
442,Entfernung::N,फ़ासला,దూరము
443,Gegend::N,इलाक़ा,విస్తీర్ణము
444,Platz::N,जगह,ఎడము
445,Platz::N,स्थान,ఎడము
446,Ort::N,स्थल,స్థలము
447,Ort::N,स्थान,స్థలము
448,Seite::N,ओर,ప్రక్క
449,Seite::N,तरफ़,ప్రక్క
450,Mitte::N,बीच,నడిమి
451,Mitte::N,मध्य,నడిమి
452,Gegenstand::N,चीज़,పద్దు
453,Gegenstand::N,पदार्थ,పద్దు
454,Sache::N,चीज़,వస్తువు
455,Sache::N,वस्तु,వస్తువు
456,Rand::N,छोर,అంచు
457,Rand::N,उपांत,అంచు
458,Kante::N,कोर,అంచు
459,Kante::N,किनारा,అంచు
460,Ecke::N,कोना,మూల
461,Ecke::N,नुक्कड़,మూల
462,Spitze::N,नोक,మొన
463,Ende::N,छोर,కొన
464,Ende::N,सिरा,కొన
465,Loch::N,छेद,రంధ్రము
466,Loch::N,सूराख़,రంధ్రము
467,Winkel::N,कोण,కోణము
468,Winkel::N,कोना,కోణము
469,Muster::N,नमूना,మాదిరి
470,Muster::N,डिज़ाइन,మాదిరి
471,Größe::N,परिमाण,పరిమాణము
472,Größe::N,विस्तार,పరిమాణము
473,Länge::N,लंबाई,పొడుగు
474,Höhe::N,ऊँचाई,పొడుగు
475,Höhe::N,उच्चता,పొడుగు
476,Gewicht::N,भार,భారము
477,Gewicht::N,वज़न,భారము
478,Menge::N,मात्रा,మొత్తము
479,Haufen::N,ढेर,రాశి
480,Haufen::N,अंबार,రాశి
481,Reihe::N,क़तार,వరుస
482,Reihe::N,पंक्ति,వరుస
483,Boot::N,नाव,పడవ
484,Boot::N,नौका,పడవ
485,Ruder::N,चप्पू,అడక
486,Schlitten::N,बर्फ़-गाड़ी,సరవండ్లు
487,Ski::N,स्की,స్కీ
488,Lagerfeuer::N,अलाव,నెగడు
489,Lagerfeuer::N,कैंप-फ़ायर,నెగడు
490,Last::N,भार,బరువు
491,Gang::N,चाल,నడక
492,Schritt::N,डग,అడుగు
493,Schritt::N,क़दम,అడుగు
494,Norden::N,उत्तर,ఉత్తరదిక్కు
495,Süden::N,दक्खिन,దక్షిణము
496,Westen::N,पश्चिम,పడమర
497,Osten::N,पूरब,తూర్పు
498,Holz::N,काठ,కొయ్య
499,Holz::N,काष्ठ,కొయ్య
500,Brett::N,पटरा,పలక
501,Brett::N,तख़्ता,పలక
502,Platte::N,फलक,పలక
503,Platte::N,तख़्ता,పలక
504,Stütze::N,टेक,వాల్సేడ్లు
505,Stütze::N,थूनी,వాల్సేడ్లు
506,Stange::N,छड़,స్తంభము
507,Stange::N,बाँस,స్తంభము
508,Stock::N,लाठी,కఱ్ఱ
509,Stab::N,लग्गा,కఱ్ఱ
510,Rohr::N,नल,గొట్టము
511,Haus::N,घर,ఇల్లు
512,Haus::N,मकान,ఇల్లు
513,Heim::N,घर,స్వగృహము
514,Heim::N,गृह,స్వగృహము
515,Ofen::N,चूल्हा,పొయ్యి
516,Fußboden::N,फ़र्श,నేల
517,Tisch::N,मेज़,మేజా
518,Stuhl::N,कुरसी,కుర్చీ
519,Wiege::N,पालना,ఉయ్యాల
520,Wiege::N,हिंडोला,ఉయ్యాల
521,Bett::N,खाट,పడక
522,Bett::N,खाट,మంచం
523,Bett::N,पलंग,పడక
524,Bett::N,पलंग,మంచం
525,Regal::N,शेल्फ़,అటక
526,Kiste::N,पेटी,వెట్టె
527,Kiste::N,डिब्बा,వెట్టె
528,Fenster::N,खिड़की,కిటికి
529,Tür::N,द्वार,ద్వారము
530,Tür::N,दरवाज़ा,ద్వారము
531,Tor::N,फाटक,ద్వారము
532,Zaun::N,बाड़ा,కంచె
533,Dach::N,छत,ఇంటివైకప్పు
534,Dach::N,छप्पर,ఇంటివైకప్పు
535,Leiter::N,सीढ़ी,నిచ్చెన
536,Besen::N,झाड़ू,చీపురుకట్ట
537,Besen::N,बुहारी,చీపురుకట్ట
538,Spaten::N,कुदाल,పాఱ
539,Schaufel::N,बेलचा,పాఱ
540,Schaufel::N,फावड़ा,పాఱ
541,Gabel::N,काँटा,ముండ్లగరిటె
542,Löffel::N,चम्मच,గరిటె
543,Messer::N,छुरा,కత్తి
544,Messer::N,चाक़ू,కత్తి
545,Nagel::N,कील,మేకు
546,Nagel::N,मेख़,మేకు
547,Netz::N,जाल,వల
548,Haken::N,अंकुश,కొక్కెము
549,Griff::N,मूठ,పిడి
550,Griff::N,हत्था,పిడి
551,Schloss::N,ताला,తాళము
552,Bild::N,चित्र,చిత్రము
553,Figur::N,मूर्ति,రూపము
554,Puppe::N,पुतली,బొమ్మ
555,Puppe::N,गुड़िया,బొమ్మ
556,Beutel::N,झोला,సంచి
557,Bündel::N,पुलिंदा,మూట
558,Tasche::N,बेग,సంచి
559,Tasche::N,बस्ता,సంచి
560,Eimer::N,बाल्टी,చేద
561,Deckel::N,ढक्कन,మూత
562,Geschirr::N,बरतन-भाँड़े,వంటకాలు
563,Sack::N,बोरा,గోనెసంచి
564,Tasse::N,प्याला,గిన్నె
565,Topf::N,देग़चा,కుండ
566,Kessel::N,देग़,నీరుకాచుపాత్ర
567,Kessel::N,बटलोई,నీరుకాచుపాత్ర
568,Essen::N,खाना,ఆహారము
569,Nahrung::N,भोजन,ఆహారము
570,Speise::N,खाना,ఆహారము
571,Speise::N,व्यंजन,ఆహారము
572,Fleisch::N,मांस,మాంసము
573,Fleisch::N,गोश्त,మాంసము
574,Getreide::N,अनाज,ధాన్యము
575,Brei::N,भरता,గుజ్జు
576,Brei::N,दलिया,గుజ్జు
577,Brot::N,रोटी,రొట్టె
578,Scheibe::N,कतला,బద్ద
579,Fett::N,वसा,క్రొవ్వు
580,Fett::N,चरबी,క్రొవ్వు
581,Butter::N,मक्खन,వెన్న
582,Öl::N,तेल,నూనె
583,Salz::N,नमक,ఉప్పు
584,Suppe::N,सूप,చారు
585,Suppe::N,शोरबा,చారు
586,Honig::N,शहद,తెనె
587,Milch::N,दूध,పాలు
588,Tee::N,चाय,తేనీరు
589,Leder::N,चमड़ा,బాగుచేసివతోలు
590,Wolle::N,ऊन,ఉన్ని
591,Stoff::N,कपड़ा,బట్ట
592,Nadel::N,सूई,సూది
593,Faden::N,डोरा,దారము
594,Knopf::N,बटन,బొత్తాము
595,Knopf::N,घुंडी,బొత్తాము
596,Knoten::N,गाँठ,ముడి
597,Knoten::N,गुत्थी,ముడి
598,Farbe::N,रंग,రంగు
599,Farbe::N,वर्ण,రంగు
600,Kleidung::N,पहनावा,బట్టలు
601,Hemd::N,कुरता,చొక్కాయ
602,Hemd::N,क़मीज़,చొక్కాయ
603,Kragen::N,गरदनी,మాల
604,Kragen::N,गरेबान,మాల
605,Ärmel::N,आस्तीन,చొక్కాయచెయ్యి
606,Hose::N,पैंट,ఇజారు
607,Hose::N,पतलून,ఇజారు
608,Gürtel::N,पेटी,పటకా
609,Gürtel::N,मेखला,పటకా
610,Mütze::N,टोपी,టోపి
611,Schuh::N,जूता,పాదరక్ష
612,Stiefel::N,बूट,బూటు
613,Ring::N,अँगूठी,ఉంగరము
614,Band::N,पट्टी,నాడా
615,Kamm::N,कंघी,దువ్వెన
616,Spiegel::N,आईना,అద్దము
617,Spiegel::N,दर्पण,అద్దము
618,Riemen::N,तसमा,వాడా
619,Riemen::N,पट्टा,వాడా
620,Schnur::N,डोरी,దారము
621,Schnur::N,सुतली,దారము
622,Leine::N,रस्सी,వారు
623,Decke::N,रज़ाई,కంబళి
624,Kissen::N,तकिया,తలగడ
625,Kissen::N,गाद्दा,తలగడ
626,Tuch::N,रूमाल,బట్ట
627,Tuch::N,वस्त्र,బట్ట
628,Handtuch::N,अँगोछा,తువాలు
629,Kraft::N,ज़ोर,బలము
630,Kraft::N,शक्ति,బలము
631,Stärke::N,बल,శక్తి
632,Stärke::N,ताक़त,శక్తి
633,Gesundheit::N,स्वास्थ्य,ఆరోగ్యము
634,Gesundheit::N,तंदुरुस्ती,ఆరోగ్యము
635,Krankheit::N,रोग,రోగము
636,Krankheit::N,बीमारी,రోగము
637,Schmerz::N,दर्द,నొప్పి
638,Schmerz::N,पीड़ा,నొప్పి
639,Wunde::N,घाव,గాయము
640,Wunde::N,ज़ख़्म,గాయము
641,Fieber::N,ज्वर,జ్వరము
642,Fieber::N,बुख़ार,జ్వరము
643,Arznei::N,दवा,మందు
644,Arznei::N,औषाधि,మందు
645,Brücke::N,पुल,వంతెన
646,Brücke::N,सेतु,వంతెన
647,Brunnen::N,कुआँ,బావి
648,Brunnen::N,कुआँ,కూపము
649,Brunnen::N,कुआँ,నుయ్యి
650,Weide::N,चरागाह,పచ్చికబయలు
651,Pfad::N,पथ,కాలిత్రోవ
652,Pfad::N,पगडंडी,కాలిత్రోవ
653,Weg::N,मार्ग,మార్గము
654,Straße::N,राह,బాట
655,Straße::N,रास्ता,బాట
656,Dorf::N,गाँव,గ్రామము
657,Dorf::N,ग्राम,గ్రామము
658,Stadt::N,शहर,పట్టణము
659,Brief::N,ख़त,జాబు
660,Brief::N,पत्र,జాబు
661,Brief::N,चिट्ठी,జాబు
662,Buch::N,किताब,పుస్తకము
663,Buch::N,पुस्तक,పుస్తకము
664,Buchstabe::N,अक्षर,అక్షరము
