,Concept_ID,fi,ca
836,zwischen::PRP,välillä,entre
837,wegen::PRP,takia,a causa de
838,wegen::PRP,vuoksi,a causa de
839,dies::PRN,tämä,aquest
840,das::PRN,se,això
841,alles::PRN,kaikki,tot
842,ich::PRN,minä,jo
843,du::PRN,sinä,tu
844,er::PRN,hän,ell
845,wir::PRN,me,nosaltres
846,ihr::PRN,te,vosaltres
847,sie::PRN,he,ells
848,sie::PRN,he,elles
849,was::FPRN,mikä,què
850,wer::FPRN,ken,qui
851,wer::FPRN,kuka,qui
852,wo::FADV,missä,on
853,wohin::FADV,mihin,cap a on
854,wie::FADV,miten,com
855,wie::FADV,kuinka,com
856,warum::FADV,miksi,per què
857,wieviel::FNUM,paljonko,quant
858,wieviel::FNUM,kuinka paljon,quant
859,eins::NUM,yksi,u
860,zwei::NUM,kaksi,dos
861,drei::NUM,kolme,tres
862,vier::NUM,neljä,quatre
863,fünf::NUM,viisi,cinc
864,sechs::NUM,kuusi,sis
865,sieben::NUM,seitsemän,set
866,acht::NUM,kahdeksan,vuit
867,neun::NUM,yhdeksän,nou
868,zehn::NUM,kymmenen,deu
869,elf::NUM,yksitoista,onze
870,zwölf::NUM,kaksitoista,dotze
871,zwanzig::NUM,kaksikymmentä,vint
872,dreißig::NUM,kolmekymmentä,trenta
873,vierzig::NUM,neljäkymmentä,quaranta
874,fünfzig::NUM,viisikymmentä,cinquanta
875,sechzig::NUM,kuusikymmentä,seixanta
876,siebzig::NUM,seitsemänkymmentä,setanta
877,achtzig::NUM,kahdeksankymmentä,vuitanta
878,neunzig::NUM,yhdeksänkymmentä,noranta
879,hundert::NUM,sata,cent
880,tausend::NUM,tuhat,mil
881,und::CNJ,ja,i
882,oder::CNJ,tai,o
883,stehen::V,seisoa,estar de peu
884,sitzen::V,istua,seure
885,liegen::V,maata,jeure
886,hängen::V,riippua,penjar
887,werden::V,tulla,fer-se
888,werden::V,tulla,posar-se
889,werden::V,joutua,fer-se
890,werden::V,joutua,posar-se
891,passieren::V,sattua,succeir
892,passieren::V,tapahtua,succeir
893,beginnen::V,alkaa,iniciar-se
894,enden::V,loppua,acabar-se
895,enden::V,loppua,terminar-se
896,enden::V,päättyä,acabar-se
897,enden::V,päättyä,terminar-se
898,wechseln::V,vaihtua,canviar
899,wechseln::V,vaihdella,canviar
900,aufgehen[Sonne]::V,nousta,sortir
901,untergehen[Sonne]::V,laskea,posar-se
902,scheinen[Sonne]::V,paistaa,brillar
903,donnern::V,jyristä,tronar
904,wehen::V,tuulla,bufar
905,wehen::V,puhaltaa,bufar
906,strömen::V,virrata,afluir
907,fließen::V,valua,fluir
908,fließen::V,juosta,fluir
909,sich drehen::V,pyöriä,girar
910,schwanken::V,horjua,vacil·lar
911,schwingen::V,heilua,oscil·lar
912,schwingen::V,värähdellä,oscil·lar
913,fallen::V,pudota,caure
914,fallen::V,pudota,tombar
915,fallen::V,langeta,caure
916,fallen::V,langeta,tombar
917,brennen::V,palaa,cremar
918,rauchen::V,savuta,fumejar
919,regnen::V,sataa,ploure
920,gefrieren::V,jäätyä,gelar-se
921,tauen::V,sulaa,fondre's
922,schmelzen::V,sulaa,fondre's
923,trocknen::V,kuivua,assecar-se
924,sieden::V,kiehua,bullir
925,faulen::V,mädätä,podrir-se
926,verfaulen::V,mädätä,podrir-se
927,verfaulen::V,mädäntyä,podrir-se
928,reißen::V,revetä,trencar-se
929,versinken::V,upota,enfonsar-se
930,versinken::V,vajota,enfonsar-se
931,vergehen::V,kulua,passar
932,erscheinen::V,ilmestyä,aparèixer
933,verschwinden::V,kadota,desaparèixer
934,sinken::V,vajota,baixar
935,sinken::V,vajota,descendir
936,abnehmen::V,vähetä,decréixer
937,zunehmen::V,kasvaa,augmentar
938,zunehmen::V,lisääntyä,augmentar
939,steigen::V,nousta,pujar
940,wachsen::V,kasvaa,créixer
941,glänzen::V,kiiltää,brillar
942,glänzen::V,kiiltää,resplendir
943,funkeln::V,kipinöidä,espurnejar
944,lärmen::V,meluta,fer soroll
945,läuten::V,soida,sonar
946,klingeln::V,soida,trucar
947,klirren::V,kalista,dringar
948,brausen::V,kohista,rugir
949,rauschen::V,kohista,murmurar
950,klingen::V,soida,sonar
951,bellen::V,haukkua,lladrar
952,heulen::V,ulvoa,udolar
953,blasen::V,puhaltaa,bufar
954,pfeifen::V,viheltää,xiular
955,schreien::V,kirkua,cridar
956,stöhnen::V,voihkia,gemegar
957,zittern::V,vapista,tremolar
958,leben::V,elää,vīure
959,geboren werden::V,syntyä,néixer
960,atmen::V,hengittää,respirar
961,trinken::V,juoda,beure
962,essen::V,syödä,menjar
963,schlucken::V,niellä,empassar-se
964,müde werden::V,uupua,cansar-se
965,einschlafen::V,uinahtaa,adormir-se
966,schlafen::V,maata,dormir
967,schlafen::V,nukkua,dormir
968,aufwachen::V,herätä,despertar-se
969,aufstehen::V,nousta,llevar-se
970,aufstehen::V,nousta ylös,llevar-se
971,sich erholen::V,levätä,descansar
972,krank werden::V,sairastua,posar-se malalt
973,krank sein::V,potea,estar malalt
974,krank sein::V,sairastaa,estar malalt
975,schmerzen::V,särkeä,doldre
976,schmerzen::V,kivistää,doldre
977,husten::V,yskiä,tossir
978,genesen::V,toipua,recuperar-se
979,sterben::V,kuolla,morir
980,umkommen::V,saada surmansa,perir
981,umkommen::V,kuolla,perir
982,sich bewegen::V,liikkua,moure's
983,sich rühren::V,liikahtaa,moure's
984,sich erheben::V,nousta,aixecar-se
985,sich setzen::V,istuutua,asseure's
986,hinfallen::V,kaatua,caure's
987,laufen::V,kävellä,caminar
988,schreiten::V,astua,procedir
989,schreiten::V,astella,procedir
990,spazierengehen::V,kävellä,passejar
991,eilen::V,kiirehtiä,anar corrent
992,sich beeilen::V,kiirehtiä,afanyar-se
993,sich beeilen::V,olla kiireissään,afanyar-se
994,sausen::V,rynnätä,córrer
995,sausen::V,viilettää,córrer
996,rennen::V,juosta,córrer
997,springen::V,hypätä,saltar
998,klettern::V,kiivetä,escalar
999,schaukeln::V,kiikkua,gronxar-se
1000,schaukeln::V,kiikkua,balancejar-se
1001,kriechen::V,ryömiä,reptar
1002,kriechen::V,ryömiä,arrossegar-se
1003,schwimmen::V,uida,nadar
1004,tauchen::V,sukeltaa,bussejar
1005,tauchen::V,sukeltaa,submergir-se
1006,rudern::V,soutaa,remar
1007,fahren::V,ajaa,anar
1008,fahren::V,kulkea,anar
1009,fliegen::V,lentää,volar
1010,gehen::V,käydä,caminar
1011,weggehen::V,lähteä,anar-se'n
1012,weggehen::V,poistua,anar-se'n
1013,abfahren::V,lähteä,partir
1014,anhalten::V,pysähtyä,aturar-se
1015,anhalten::V,seisahtua,aturar-se
1016,hineingehen::V,mennä sisään,entrar
1017,eintreten::V,astua sisään,entrar
1018,kommen::V,tulla,venir
1019,ankommen::V,saapua,arribar
1020,zurückkommen::V,palata,tornar
1021,bleiben::V,jäädä,quedar-se
1022,bleiben::V,viipyä,quedar-se
1023,warten::V,odottaa,esperar
1024,erwarten::V,odottaa,esperar
1025,suchen::V,etsiä,buscar
1026,finden::V,löytää,trobar
1027,versuchen::V,yrittää,intentar
1028,vorbereiten::V,valmistaa,preparar
1029,lieben::V,pitää,estimar
1030,lieben::V,rakastaa,estimar
1031,mögen::V,pitää,agradar a
1032,mögen::V,tykätä,agradar a
1033,lachen::V,nauraa,riure
1034,rühren::V,liikuttaa,commoure
1035,rühren::V,liikuttaa,emocionar
1036,weinen::V,itkeä,plorar
1037,schimpfen::V,haukkua,renyar
1038,sich ärgern::V,suuttua,enfadar-se
1039,sich fürchten::V,pelätä,tenir por
1040,fürchten::V,pelätä,témer
1041,fliehen::V,paeta,fugir
1042,flüchten::V,paeta,refugiar-se
1043,sehen::V,nähdä,veure
1044,anschauen::V,katsoa,mirar
1045,ansehen::V,katsoa,mirar
1046,hören::V,kuulla,oir
1047,zuhören::V,kuunnella,escoltar
1048,probieren::V,maistaa,provar
1049,riechen::V,haistaa,olorar
1050,fühlen::V,tuntea,sentīr
1051,scheinen::V,tuntua,semblar
1052,zu sehen sein::V,näkyä,poder-se veure
1053,vernehmen::V,kuulla,percebre
1054,frieren::V,palella,tenir fred
1055,tun::V,tehdä,fer
1056,können::V,osata,poder
1057,wollen::V,tahtoa,voler
1058,anfangen::V,ruveta,iniciar
1059,anfangen::V,aloittaa,iniciar
1060,beenden::V,lopettaa,acabar
1061,aufhören::V,loppua,deixar
1062,gelingen::V,onnistua,sortir bé
1063,geraten::V,sujua,sortir
1064,geraten::V,joutua,sortir
1065,öffnen::V,avata,obrir
1066,öffnen::V,aukaista,obrir
1067,schließen::V,sulkea,tancar
1068,stellen::V,panna,posar
1069,stellen::V,panna,col·locar
1070,stellen::V,asettaa,posar
1071,stellen::V,asettaa,col·locar
1072,setzen::V,panna,assentar
1073,setzen::V,istuttaa,assentar
1074,legen::V,panna,posar
1075,legen::V,asettaa,posar
1076,berühren::V,koskea,tocar
1077,berühren::V,koskettaa,tocar
1078,verbinden::V,liittää,unir
1079,verbinden::V,liittää,connectar
1080,verbinden::V,yhdistää,unir
1081,verbinden::V,yhdistää,connectar
1082,bedecken::V,kattaa,tapar
1083,bedecken::V,kattaa,cobrir
1084,bedecken::V,peittää,tapar
1085,bedecken::V,peittää,cobrir
1086,aufhängen::V,ripustaa,penjar
1087,anzünden::V,sytyttää,encendre
1088,aufheben::V,ylös nostaa,aixecar
1089,aufheben::V,nostaa,aixecar
1090,zurücklassen::V,jättää,deixar
1091,verlieren::V,kadottaa,pērdre
1092,fallen lassen::V,pudottaa,deixar caure
1093,machen::V,tehdä,fer
1094,herstellen::V,tuottaa,producir
1095,herstellen::V,valmistaa,producir
1096,bauen::V,rakentaa,construir
1097,reparieren::V,korjata,reparar
1098,verbessern::V,parantaa,millorar
1099,ändern::V,muuttaa,canviar
1100,graben::V,kaivaa,cavar
1101,beugen::V,taivuttaa,doblegar
1102,biegen::V,taivuttaa,corbar
1103,biegen::V,taivuttaa,arquejar
1104,drehen::V,kääntää,girar
1105,wenden::V,kääntää,girar
1106,umdrehen::V,kääntää,voltar
1107,heben::V,nostaa,pujar
1108,heben::V,nostaa,aixecar
1109,heben::V,kohottaa,pujar
1110,heben::V,kohottaa,aixecar
1111,hochheben::V,nostaa,aixecar
1112,ergreifen::V,tarttua,agafar
1113,halten::V,pitää,mantenir
1114,drücken::V,painaa,prémer
1115,drücken::V,painaa,estrènyer
1116,drücken::V,puristaa,prémer
1117,drücken::V,puristaa,estrènyer
1118,schieben::V,työntää,empènyer
1119,kratzen::V,raapia,raspar
1120,lecken::V,nuolla,llepar
1121,beißen::V,purra,mossegar
1122,abreißen::V,repiä,arrencar
1123,abschneiden::V,leikata poikki,tallar
1124,abschneiden::V,leikata,tallar
1125,binden::V,sitoa,lligar
1126,stecken::V,pistää,ficar
1127,brechen::V,murtaa,trencar
1128,klopfen::V,koputtaa,trucar
1129,klopfen::V,kolkuttaa,trucar
1130,hauen::V,lyödä,picar
1131,hauen::V,lyödä,colpejar
1132,kleben::V,liimata,enganxar
1133,reiben::V,hieroa,fregar
1134,reiben::V,hangata,fregar
1135,streichen::V,sivellä,untar
1136,schleifen::V,hioa,afilar
1137,schleifen::V,hioa,esmolar
1138,schneiden::V,leikata,tallar
1139,rütteln::V,ravistaa,sacsejar
1140,schütteln::V,pudistaa,agitar
1141,schütteln::V,pudistaa,sacsejar
1142,schwenken::V,heiluttaa,agitar
1143,schütten::V,kaataa,abocar
1144,füllen::V,täyttää,omplir
1145,einwickeln::V,kääriä,embolicar
1146,tragen::V,kantaa,dur
1147,tragen::V,kantaa,portar
1148,schleppen::V,raahata,arrossegar
1149,ziehen::V,vetää,tirar
1150,ziehen::V,vetää,estirar
1151,aufbewahren::V,säilyttää,conservar
1152,werfen::V,viskata,llançar
1153,fangen::V,napata,agafar
1154,fangen::V,napata,atrapar
1155,fangen::V,ottaa kiinni,agafar
1156,fangen::V,ottaa kiinni,atrapar
1157,packen::V,tarttua,engrapar
1158,verstecken::V,kätkeä,amagar
1159,verstecken::V,piilottaa,amagar
1160,teilen::V,jakaa,dividir
1161,schicken::V,lähettää,enviar
1162,bringen::V,viedä,portar
1163,hinzufügen::V,lisätä,afegir
1164,bekommen::V,saada,obtenir
1165,erhalten::V,saada,rebre
1166,nehmen::V,ottaa,prendre
1167,wählen::V,valita,triar
1168,wählen::V,valita,elegir
1169,auswählen::V,valikoida,escollir
1170,auswählen::V,valikoida,seleccionar
1171,bewahren::V,säilyttää,conservar
1172,behindern::V,estää,impedir
1173,behindern::V,estää,obstaculitzar
1174,verderben::V,pilata,espatllar
1175,verderben::V,turmella,espatllar
1176,beschädigen::V,vioittaa,danyar
1177,beschädigen::V,vioittaa,destrossar
1178,beschädigen::V,vahingoittaa,danyar
1179,beschädigen::V,vahingoittaa,destrossar
1180,zerbrechen::V,rikkoa,trencar
1181,zerreißen::V,repiä rikki,estripar
1182,zerreißen::V,repiä palasiksi,estripar
1183,zerstören::V,hävittää,destruir
1184,verbrennen::V,polttaa,cremar
1185,geben::V,antaa,donar
1186,reichen::V,ojentaa,passar
1187,schenken::V,lahjoittaa,regalar
1188,versprechen::V,luvata,prometre
1189,wünschen::V,toivottaa,desitjar
1190,loben::V,ylistää,elogiar
1191,küssen::V,suudella,fer un petó a
1192,wiegen::V,tuudittaa,bressolar
1193,wiegen::V,keinuttaa,bressolar
1194,zudecken::V,peittää,tapar
1195,zudecken::V,peittää,cobrir
1196,wecken::V,herättää,despertar
1197,zeigen::V,näyttää,mostrar
1198,zeigen::V,näyttää,ensenyar
1199,zeigen::V,osoittaa,mostrar
1200,zeigen::V,osoittaa,ensenyar
1201,führen::V,johdattaa,guiar
1202,führen::V,johdattaa,conduir
1203,lehren::V,opettaa,ensenyar
1204,unterrichten::V,opettaa,ensenyar
1205,aufziehen::V,kasvattaa,criar
1206,leiten::V,johtaa,dirigir
1207,antreiben::V,hoputtaa,impel·lir
1208,lassen::V,antaa,fer
1209,einladen::V,kutsua,invitar
1210,einladen::V,kutsua,convidar
1211,vereinigen::V,yhdistää,unir
1212,besuchen::V,vierailla,visitar
1213,besuchen::V,vierailla,anar a veure
1214,treffen::V,tavata,trobar
1215,sich versammeln::V,kokoontua,reunir-se
1216,spielen::V,pelata,jugar
1217,spielen::V,leikkiä,jugar
1218,singen::V,laulaa,cantār
1219,tanzen::V,tanssia,ballar
1220,sich trennen::V,erota,separar-se
1221,verlassen::V,jättää,deixar
1222,verlassen::V,jättää,abandonar
1223,retten::V,pelastaa,salvar
1224,bewachen::V,vartioida,vigilar
1225,schützen::V,suojella,protegir
1226,verteidigen::V,puolustaa,defensar
1227,sich schlagen::V,tapella,barallar-se
1228,schießen::V,ampua,tirar
1229,schießen::V,ampua,disparar
1230,siegen::V,voittaa,vèncer
1231,ärgern::V,ärsyttää,enfadar
1232,schlagen::V,lyödä,pegar
1233,schlagen::V,lyödä,colpejar
1234,treten::V,potkaista,donar un cop de peu a
1235,stechen::V,pistää,punxar
1236,stechen::V,pistää,apunyalar
1237,stoßen::V,sysätä,empènyer
1238,stoßen::V,työntää,empènyer
1239,stehlen::V,varastaa,robar
1240,stören::V,häiritä,molestar
1241,belästigen::V,häiritä,importunar
1242,verbergen::V,kätkeä,amagar
1243,verbergen::V,kätkeä,ocultar
1244,täuschen::V,harhauttaa,enganyar
1245,betrügen::V,pettää,estafar
1246,betrügen::V,petkuttaa,estafar
1247,töten::V,tappaa,matar
1248,wohnen::V,asua,vīure
1249,wohnen::V,asua,habitar
1250,arbeiten::V,tehdä työtä,treballar
1251,arbeiten::V,työskennellä,treballar
1252,sammeln::V,koota,col·leccionar
1253,sammeln::V,kerätä,col·leccionar
1254,pflücken::V,poimia,collir
1255,jagen::V,metsästää,caçar
1256,fischen::V,kalastaa,pescar
1257,fassen::V,pyydystää,atrapar
1258,fassen::V,saalistaa,atrapar
1259,hüten::V,paimentaa,pasturar
1260,treiben::V,ajaa,arriar
1261,anbinden::V,kytkeä,lligar
1262,füttern::V,ruokkia,donar menjar a
1263,melken::V,lypsää,munyir
1264,hacken::V,hakata,picar
1265,hacken::V,hakata,tallar
1266,gießen::V,kastella,regar
1267,reifen::V,kypsyä,madurar
1268,zubereiten::V,valmistaa,preparar
1269,kochen::V,keittää,coure
1270,backen::V,leipoa,coure al forn
1271,braten::V,paistaa,rostir
1272,umrühren::V,hämmentää,remenar
1273,stricken::V,kutoa,tricotar
1274,stricken::V,kutoa,fer punt de mitja
1275,stricken::V,neuloa,tricotar
1276,stricken::V,neuloa,fer punt de mitja
1277,nähen::V,ommella,cosir
1278,färben::V,värjätä,tenyir
1279,färben::V,värittää,tenyir
1280,reinigen::V,puhdistaa,netejar
1281,waschen::V,pestä,rentār
1282,abwischen::V,pyyhkiä,eixugar
1283,spülen::V,huuhtoa,esbandir
1284,fegen::V,pyyhkäistä,escombrar
1285,kehren::V,lakaista,escombrar
1286,baden::V,kylpeä,banyar-se
1287,sich waschen::V,peseytyä,rentār-se
1288,ausziehen::V,riisua,treure's
1289,anziehen::V,pukea ylleen,posar-se
1290,sich anziehen::V,pukeutua,vestir-se
1291,kämmen::V,kammata,pentinar
1292,schmücken::V,koristaa,adornar
1293,schmücken::V,kaunistaa,adornar
1294,sagen::V,sanoa,dir
1295,sprechen::V,puhua,parlar
1296,reden::V,keskustella,parlar
1297,sich unterhalten::V,jutella,conversar
1298,fragen::V,kysyä,preguntar
1299,bitten::V,pyytää,demanar
1300,erzählen::V,kertoa,contar
1301,erzählen::V,kertoa,explicar
1302,mitteilen::V,ilmoittaa,comunicar
1303,nennen::V,kutsua,nomenar
1304,nennen::V,nimittää,nomenar
1305,rufen::V,kutsua,cridar
1306,prahlen::V,kerskailla,lloar-se
1307,prahlen::V,kerskailla,jactar-se
1308,übersetzen::V,kääntää,traduir
1309,denken::V,miettiä,pensar
1310,denken::V,ajatella,pensar
1311,glauben::V,uskoa,creure
1312,bemerken::V,huomata,notar
1313,erkennen::V,tunnistaa,reconèixer
1314,begreifen::V,ymmärtää,comprendre
1315,verstehen::V,ymmärtää,entendre
1316,lernen::V,oppia,aprendre
1317,wissen::V,tietää,saber
1318,sich erinnern an::V,muistaa,recordar
1319,vergessen::V,unohtaa,oblidar
1320,messen::V,mitata,mesurar
1321,zählen::V,laskea,comptar
1322,rechnen::V,laskea,calcular
1323,lesen::V,lukea,llegir
1324,malen::V,maalata,pintar
1325,zeichnen::V,piirtää,dibuixar
1326,zeichnen::V,piirustaa,dibuixar
1327,schreiben::V,kirjoittaa,escrīure
1328,besitzen::V,omistaa,posseir
1329,kaufen::V,ostaa,comprar
1330,verkaufen::V,myydä,vendre
1331,bezahlen::V,maksaa,pagar
1332,zahlen::V,maksaa,pagar per
1333,beherrschen::V,hallita,dominar
1334,ertragen::V,kestää,aguantar
