,Concept_ID,el,os
154,Kiefer[Baum]::N,πεύκο,нӕзы
155,Weide[Baum]::N,ιτιά,хӕрис
156,Tanne::N,έλατο,наз
157,Horn::N,κέρας,сыкъа
158,Horn::N,κέρατο,сыкъа
159,Feder::N,φτερό,сис
160,Fell::N,δέρμα,царм
161,Fell::N,τομάρι,царм
162,Flügel::N,πτερύγιο,базыр
163,Klaue::N,κουλό,ных
164,Kralle::N,νύχι,дзӕмбы
165,Schwanz::N,ουρά,къӕдзил
166,Ei::N,αβγό,айк
167,Nest::N,φωλιά,ахстон
168,Bau::N,φωλιά,хуынкъ
169,Tier::N,ζώο,сырд
170,Tier::N,ζώο,цӕрӕгой
171,Herde::N,κοπάδι,дзуг
172,Herde::N,κοπάδι,рӕгъау
173,Kuh::N,αγελάδα,хъуг
174,Bulle::N,ταύρος,гал
175,Pferd::N,άλογο,бӕх
176,Schaf::N,πρόβατο,фыс
177,Schwein::N,γουρούνι,хуы
178,Hund::N,σκυλί,куыдз
179,Hund::N,σκύλος,куыдз
180,Katze::N,γάτα,гӕды
181,Bär::N,άρκτος,арс
182,Bär::N,αρκούδα,арс
183,Eichhörnchen::N,βερβερίτσα,æхсæрæг
184,Elch::N,άλκη,цæгатаг саг
185,Fuchs::N,αλεπού,рувас
186,Hase::N,λαγός,тæрхъус
187,Maus::N,ποντικός,мыст
188,Wolf::N,λύκος,бирӕгъ
189,Vogel::N,πουλί,цъиу
190,Vogel::N,πουλί,маргъ
191,Schwarm::N,σμήνος,бал
192,Huhn::N,κότα,карк
193,Huhn::N,όρνιθα,карк
194,Hahn::N,πετεινός,уасӕг
195,Gans::N,χήνα,хъаз
196,Adler::N,αετός,цӕргӕс
197,Ente::N,πάπια,ацц
198,Eule::N,κουκουβάγια, уыг
199,Eule::N,κουκουβάγια,сидахъ
200,Kranich::N,γερανός,зырнæг
201,Kranich::N,γερανός,хърихъупп
202,Krähe::N,καρακάξα,халон
203,Kuckuck::N,κούκος,гаккук
204,Schwan::N,κύκνος,доныхъаз
205,Fisch::N,ψάρι,кӕсаг
206,Barsch::N,πέρκα,окунь
207,Hecht::N,λούτσος,хихор кӕсаг
208,Schlange[Tier]::N,φίδι,калм
209,Wurm::N,σκουλήκι,зулкъ
210,Wurm::N,σκουλήκι,къуыдыргалм
211,Spinne::N,αράχνη,хӕлуарӕг
212,Ameise::N,μυρμήγκι,мæлдзыг
213,Laus::N,ψείρα,сыст
214,Mücke::N,κουνούπι,къогъо
215,Fliege::N,μύγα,бындз
216,Schmetterling::N,πεταλούδα,гæлæбу
217,Beere::N,ρόγα,гагадыргъ
218,Apfel::N,μήλο,фӕткъуы
219,Pilz::N,μανιτάρι,зокъо
220,Pilz::N,μανιτάρι,къозо
221,Zwiebel::N,κρεμμύδι,хъӕдындз
222,Saat::N,σπόρος,тауинаг
223,Saat::N,σπόρος,мыггаг
224,Korn::N,σπυρί,мыггаг
225,Korn::N,σπυρί,тауинаг
226,Heu::N,σανός,хос
227,Schale::N,τσόφλι,цъар
228,Grube::N,λάκκος,урм
229,Grube::N,λάκκος,къахт
230,Grube::N,λάκκος,дзыхъхъ
231,Falle::N,παγίδα,цъысым
232,Falle::N,παγίδα,къӕппӕг
233,Schlinge::N,θηλειά,цасм
234,Spur::N,ίχνος,фæд
235,Asche::N,στάχτη,фӕнык
236,Asche::N,στάχτη,ӕртхутӕг
237,Dreck::N,βρωμιά,цъыф
238,Eisen::N,σίδερο,ӕфсӕйнаг
239,Gold::N,μάλαμα,сыгъзӕрин
240,Gold::N,χρυσάφι,сыгъзӕрин
241,Silber::N,ασήμι,ӕвзист
242,Silber::N,άργυρος,ӕвзист
243,Kohle::N,κάρβουνο,ӕвзалы
244,Glas::N,γυαλί,авг
245,Lehm::N,πηλός,ӕлыг
246,Sand::N,άμμος,змис
247,Mensch::N,άνθρωπος,лӕг
248,Mensch::N,άνθρωπος,адӕймаг
249,Mensch::N,άνθρωπος,удгоймаг
250,Mann::N,άνδρας,лӕг
251,Mann::N,άνδρας,нӕлгоймаг
252,Frau::N,γυναίκα,сылгоймаг
253,Kind::N,παιδί,сывӕллон
254,Junge::N,αγόρι,лӕппу
255,Mädchen::N,κοπέλα,чызг
256,Mädchen::N,κορίτσι,чызг
257,Familie::N,οικογένεια,бинонтæ
258,Großvater::N,παππούς,фыдыфыд
259,Großvater::N,παππούς,мадыфыд
260,Großmutter::N,γιαγιά,фыды мад
261,Großmutter::N,γιαγιά,мады мад
262,Eltern::N,γονείς,ныййарджытæ
263,Vater::N,πατέρας,фыд
264,Mutter::N,μητέρα,мад
265,Sohn::N,γιος,фырт
266,Tochter::N,κόρη,чызг
267,Bruder::N,αδελφός,ӕфсымӕр
268,Schwester::N,αδελφή,хо
269,Onkel::N,θείος,фыдыфсымӕр
270,Tante::N,θεία,мадыхо
271,Ehemann::N,σύζυγος,мой
272,Ehefrau::N,σύζυγος,ус
273,Freude::N,χαρά,цин
274,Freude::N,χαρά,циндзинад
275,Gelächter::N,γέλια,худын
276,Gelächter::N,γέλια,худт
277,Gelächter::N,γέλια,худæг
278,Glück::N,ευτυχία,амонд
279,Kummer::N,έγνοια,хъыг
280,Wunsch::N,επιθυμία,бӕллиц
281,Lust::N,όρεξη,монц
282,Geist::N,πνέυμα,уд
283,Gedanke::N,σκέψη,хъуыды
284,Gedächtnis::N,μνήμη,мысæн
285,Gedächtnis::N,μνήμη,мысын
286,Gedächtnis::N,μνήμη,зæрдылдарын
287,Verstand::N,νους,зонд
288,Sinn::N,νόημα,нысаниуæг
289,Grund::N,λόγος,ӕфсон
290,Wahrheit::N,αλήθεια,æцæг
291,Gespräch::N,συνομιλία,ныхас
292,Märchen::N,παραμύθι,аргъау
293,Erzählung::N,διήγημα,радзырд
294,Nachricht::N,είδηση,уац
295,Neuigkeit::N,νέο,хабар
296,Name::N,όνομα,ном
297,Rätsel::N,αίνιγμα,уыци-уыци
298,Rätsel::N,αίνιγμα,базон-базон
299,Rede::N,λόγος,раныхас
300,Rede::N,ομιλία,раныхас
301,Sprache::N,γλώσσα,ӕвзаг
302,Stimme::N,φωνή,хъӕлӕс
303,Wort::N,λέξη,дзырд
304,Zeichen::N,σημείο,нысан
305,Ruf::N,κραυγή,сидт
306,Lärm::N,θόρυβος,уынæр
307,Laut::N,ήχος,зӕл
308,Laut::N,ήχος,мыр
309,Ton::N,ήχος,мыр
310,Ton::N,τόνος,мыр
311,Lied::N,τραγούδι,зарӕг
312,Ruhe::N,ησυχία,æнцой
313,Leute::N,κόσμος,адӕм
314,Leute::N,άνθρωποι,адӕм
315,Volk::N,λαός,адӕм
316,Arbeit::N,εργασία,фӕллой
317,Gast::N,επισκέπτης,уазӕг
318,Geschenk::N,δώρο,хуын
319,Spiel::N,παιχνίδι,хъазт
320,Gesellschaft::N,κοινωνία,дзыллæ
321,Gesellschaft::N,κοινωνία,æхсæнад
322,Hilfe::N,βοήθεια,æххуыс
323,Hilfe::N,βοήθεια,ахъаз
324,Freund::N,φίλος,лымӕн
325,Kamerad::N,σύντροφος,ӕмбал
326,Angelegenheit::N,υπόθεση,хъуыддаг
327,Anzahl::N,αριθμός,бӕрц
328,Art::N,είδος,хуыз
329,Art::N,είδος,хуызад
330,Stück::N,κομμάτι,кæрдих
331,Stück::N,κομμάτι,комдзаг
332,Teil::N,μέρος,хай
333,Hälfte::N,μισό,æрдæг
334,Hälfte::N,μισό,æмбис
335,Kreis::N,κύκλος,зиллакк
336,Kreuz::N,σταυρός,дзуар
337,Linie::N,γραμμή,хахх
338,Strich::N,γραμμή,хахх
339,Abstand::N,απόσταση,æхсæнуат
340,Entfernung::N,απόσταση,дæрддзæг
341,Entfernung::N,απόσταση,дардцæг
342,Gegend::N,περιοχή,ран
343,Gegend::N,τοποθεσία,ран
344,Platz::N,χώρος,бууат
345,Ort::N,τόπος,ран
346,Ort::N,τόπος,бынат
347,Seite::N,πλευρά,фахс
348,Mitte::N,μέση,астӕу
349,Gegenstand::N,αντικείμενο,дзаума
350,Sache::N,πράγμα,дзаума
351,Rand::N,άκρη,кӕрон
352,Rand::N,χείλος,кӕрон
353,Kante::N,άκρη,фӕрск
354,Ecke::N,γωνιά,тигъ
355,Ecke::N,γωνιά,фисын
356,Spitze::N,μύτη,бырынкъ
357,Ende::N,άκρη,кӕрон
358,Loch::N,τρύπα,хуынкъ
359,Winkel::N,γωνία,къуым
360,Muster::N,σχέδιο,нывæфтыд
361,Muster::N,σχέδιο,кæдзист
362,Größe::N,μέγεθος,ас
363,Länge::N,μήκος,дӕргъ
364,Höhe::N,ύψος,бæрзонд
365,Höhe::N,ύψος,бæрзæнд
366,Höhe::N,ύψος,бæрзонддзинад
367,Gewicht::N,βάρος,уӕз
368,Menge::N,ποσότητα,бӕрц
369,Haufen::N,σωρός,кӕри
370,Reihe::N,αράδα,рӕнхъ
371,Boot::N,βάρκα,чема
372,Ruder::N,κουπί,къохар
373,Schlitten::N,έλκηθρο,дзоныгъ
374,Ski::N,σκι,къахдзоныгътæ
375,Ski::N,σκι,лыжæтæ
376,Lagerfeuer::N,φωτιά,арт
377,Last::N,φορτίο,уаргъ
378,Gang::N,δρόμος,цыд
379,Schritt::N,βήμα,санчъех
380,Schritt::N,βήμα,къахдзӕф
381,Norden::N,βορράς,цæгат
382,Süden::N,νότος,хуссар
383,Westen::N,δύση,ныгуылæн
384,Osten::N,ανατολή,скæсæн
385,Holz::N,ξύλο,хъӕдӕрмӕг
386,Brett::N,σανίδι,фæйнæг
387,Platte::N,πλάκα,къӕй
388,Stütze::N,στήριγμα,быцæу
389,Stange::N,ραβδί,хъил
390,Stange::N,κοντός,хъил
391,Stock::N,ξύλο,лӕдзӕг
392,Stock::N,μπαστούνι,лӕдзӕг
393,Stab::N,ραβδί,хъил
394,Rohr::N,σωλήνας,хӕтӕл
395,Haus::N,σπίτι,хӕдзар
396,Heim::N,σπίτι,къона
397,Ofen::N,σόμπα,пец
398,Ofen::N,θερμάστρα,пец
399,Fußboden::N,πάτωμα,астӕрд
400,Tisch::N,τραπέζι,стъол
401,Stuhl::N,καρέκλα,бандон
402,Wiege::N,κούνια,авдæн
403,Bett::N,κρεβάτι,сынтӕг
404,Regal::N,ράφι,тӕрхӕг
405,Regal::N,ράφι,уӕлвӕйнӕг
406,Kiste::N,κιβώτιο,асыкк
407,Fenster::N,παράθυρο,рудзынг
408,Fenster::N,παράθυρο,фæрссаг
409,Tür::N,πόρτα,дуар
410,Tor::N,πύλη,кулдуар
411,Zaun::N,φράχτης,æмбонд
412,Zaun::N,φράχτης,быру
413,Zaun::N,φράχτης,гæрæн
414,Dach::N,στέγη,уӕлхӕдзар
415,Leiter::N,σκάλα,асин
416,Leiter::N,κλίμακα,асин
417,Besen::N,σκούπα,уисой
418,Spaten::N,φτυάρι,бел
419,Schaufel::N,φτυάρι,æвгæнæн
420,Schaufel::N,φτυάρι,кæфой
421,Gabel::N,πιρούνι,вилкæ
422,Löffel::N,κουτάλι,уидыг
423,Messer::N,μαχαίρι,кард
424,Nagel::N,καρφί,зӕгӕл
425,Netz::N,δίχτυ,хыз
426,Haken::N,γάντζος,хæдз
427,Haken::N,γάντζος,хæбырæгъ
428,Haken::N,αγκίστρι,хæдз
429,Haken::N,αγκίστρι,хæбырæгъ
430,Griff::N,λαβή,фистон
431,Schloss::N,κλειδαριά,гуыдыр
432,Bild::N,εικόνα,ныв
433,Figur::N,ανάστημα,кæрдгæныв
434,Puppe::N,κούκλα,чындз
435,Beutel::N,πουγγί,дзӕкъул
436,Bündel::N,δεμάτι,баст
437,Tasche::N,τσάντα,хызын
438,Tasche::N,τσάντα,дзæкъул
439,Eimer::N,κουβάς,къæрта
440,Eimer::N,κουβάς,чъыбыла
441,Eimer::N,κουβάς,ведра
442,Deckel::N,καπάκι,сæр
443,Deckel::N,καπάκι,æмбæрзæн
444,Geschirr::N,σκεύη,мигæнæн
445,Geschirr::N,σκεύη,мигæнæнтæ
446,Sack::N,σάκος,голлаг
447,Tasse::N,φλιτζάνι,пиала
448,Tasse::N,φλιτζάνι,къус
449,Topf::N,χύτρα,аг
450,Topf::N,χύτρα,чысыл аг
451,Kessel::N,καζάνι,аг
452,Essen::N,φαγητό,хӕрд
453,Nahrung::N,τροφή,хойраг
454,Speise::N,φαγητό,хӕринаг
455,Fleisch::N,κρέας,дзидза
456,Fleisch::N,κρέας,фыдызгъӕл
457,Getreide::N,σιτάρι,халсар
458,Brei::N,χυλός,кас
459,Brot::N,ψωμί,дзул
460,Brot::N,άρτος,дзул
461,Scheibe::N,φέτα,къӕбӕр
462,Fett::N,πάχος,сой
463,Butter::N,βούτυρο,нӕлхӕ
464,Öl::N,λάδι,зети
465,Salz::N,αλάτι,цӕхх
466,Suppe::N,σούπα,бас
467,Honig::N,μέλι,мыд
468,Milch::N,γάλα,ӕхсыр
469,Tee::N,τσάι,цай
470,Leder::N,πετσί,мæскуы
471,Wolle::N,μαλλί,фӕсмын
472,Stoff::N,ύφασμα,хъуымац
473,Nadel::N,βελόνα,судзин
474,Faden::N,κλωστή,ӕндах
475,Knopf::N,κουμπί,цӕппӕр
476,Knoten::N,κόμπος,ӕлхынцъ
477,Farbe::N,μπογιά,ахорæн
478,Kleidung::N,ρούχα,дарӕс
479,Kleidung::N,ενδυμασία,дарӕс
480,Hemd::N,πουκάμισο,хӕдон
481,Kragen::N,κολάρο,æфцæггот
482,Ärmel::N,μανίκι,дыс
483,Hose::N,πανταλόνι,хæлаф
484,Hose::N,πανταλόνι,æддаг хæлаф
485,Hose::N,πανταλόνι,салбар
486,Gürtel::N,ζώνη,рон
487,Mütze::N,σκούφος,худ
488,Schuh::N,παπούτσι,басмахъ
489,Stiefel::N,μπότα,цырыхъхъ
490,Ring::N,δαχτυλίδι,къухдарӕн
491,Band::N,κορδέλα,лент
492,Kamm::N,χτένα,сӕрвасӕн
493,Spiegel::N,καθρέφτης,айдæн
494,Spiegel::N,καθρέφτης,кæсæн
495,Riemen::N,λουρί,гӕрз
496,Schnur::N,κορδόνι,бӕндӕн
497,Leine::N,σχοινί,
498,Decke::N,κουβέρτα,хъӕццул
499,Kissen::N,μαξιλάρι,баз
500,Tuch::N,πανί,кæлмæрзæн
501,Tuch::N,πανί,кæрдæн
502,Tuch::N,μαντήλι,кæлмæрзæн
503,Tuch::N,μαντήλι,кæрдæн
504,Handtuch::N,πετσέτα,хисæрфæн
505,Kraft::N,δύναμη,тых
506,Kraft::N,δύναμη,хъомыс
507,Stärke::N,ισχύς,тых
508,Stärke::N,ισχύς,æхсар
509,Stärke::N,δύναμη,тых
510,Stärke::N,δύναμη,æхсар
511,Gesundheit::N,υγεία,æнæниздзинад
512,Krankheit::N,αρρώστια,низ
513,Krankheit::N,αρρώστια,рын
514,Schmerz::N,πόνος,рис
515,Wunde::N,πληγή,цӕф
516,Fieber::N,πυρετός,ризӕг
517,Fieber::N,πυρετός,тӕфсӕг
518,Arznei::N,φάρμακο,хос
519,Brücke::N,γέφυρα,хид
520,Brunnen::N,πηγάδι,цъай
521,Weide::N,βοσκή,хизæн
522,Weide::N,βοσκή,хизæнуат
523,Weide::N,βοσκή,сæрвæт
524,Pfad::N,μονοπάτι,къахвæндаг
525,Pfad::N,μονοπάτι,къахвæд
526,Weg::N,δρόμος,фӕндаг
527,Straße::N,οδός,фӕндаг
528,Straße::N,δρόμος,фӕндаг
529,Dorf::N,χωριό,хъӕу
530,Stadt::N,πόλη,сахар
531,Brief::N,γράμμα,фыстӕг
532,Brief::N,επιστολή,фыстӕг
533,Buch::N,βιβλίο,чиныг
534,Buchstabe::N,γράμμα,дамгъӕ
535,Zeitung::N,εφημερίδα,газет
536,Leben::N,ζωή,цард
537,Leben::N,ζωή,цӕрӕнбон
538,Leben::N,βίος,цард
539,Leben::N,βίος,цӕрӕнбон
540,Tod::N,θάνατος,мæлæт
541,Tod::N,θάνατος,адзал
542,Grab::N,τάφος,ингӕн
543,Kirche::N,εκκλησία,аргъуан
544,Sünde::N,αμαρτία,тæригъæд
545,Gott::N,θεός,хуыцау
546,Arbeiter::N,εργάτης,кусæг
547,Chef::N,προϊστάμενος,ӕмцег
548,Meister::N,μάστορας,мастер
549,Meister::N,μάστορας,дæсны
550,Meister::N,αρχιτεχνίτης,мастер
551,Meister::N,αρχιτεχνίτης,дæсны
552,Arzt::N,γιατρός,хосгæнæг
553,Arzt::N,γιατρός,дохтыр
554,Lehrer::N,δάσκαλος,ахуыргæнæг
555,Geld::N,λεφτά,ӕхца
556,Geld::N,χρήματα,ӕхца
557,Geschäft::N,συναλλαγή,бизнес
558,Geschäft::N,συναλλαγή,хъуыддаг
559,Laden::N,μαγαζί,дукани
560,Laden::N,κατάστημα,дукани
561,Preis::N,τιμή,аргъ
562,Ware::N,εμπόρευμα,базайраг
563,Nutzen::N,όφελος,пайда
564,Reichtum::N,πλούτος,хъæздыгдзинад
565,Reichtum::N,πλούτος,исбон
566,Reichtum::N,πλούτος,мулк
567,Welt::N,κόσμος,дуне
568,Land::N,χώρα,бӕстӕ
569,Staat::N,κράτος,паддзахад
570,Staat::N,πολιτεία,паддзахад
571,König::N,βασιλιάς,къарол
572,Macht::N,εξουσία,хицаудзинад
573,Grenze::N,σύνορα,арӕн
574,Krieg::N,πόλεμος,хӕст
575,Feind::N,εχθρός,знаг
576,Feind::N,εχθρός,фыдгул
577,Feind::N,εχθρός,фыдзæрдæ
578,Feind::N,εχθρός,сон
579,Gewalt::N,βία,тыхми
580,Gewalt::N,βία,тыхдзинад
581,Kampf::N,αγώνας,хæст
582,Kampf::N,αγώνας,хъæбысæйхæст
583,Kampf::N,αγώνας,тох
584,Bogen[Waffe]::N,τόξο,ӕрдын
585,Pfeil::N,σαΐτα,фат
586,Gewehr::N,τουφέκι,топп
587,Fehler::N,λάθος,рӕдыд
588,Fehler::N,σφάλμα,рӕдыд
589,Lüge::N,ψέμα,мӕнг
590,Lüge::N,ψέμα,гӕдыдзинад
591,Lüge::N,ψεύδος,мӕнг
592,Lüge::N,ψεύδος,гӕдыдзинад
593,Schaden::N,ζημία,зиан
594,Unglück::N,δυστυχία,бæллæх
595,Schuld::N,ενοχή,азым
596,Schuld::N,φταίξιμο,азым
597,Alter::N,ηλικία,кар
598,Schluss::N,τέλος,кæрон
599,Zeit::N,χρόνος,рӕстӕг
600,Tag::N,μέρα,бон
601,Tag::N,ημέρα,бон
602,Morgen::N,πρωί,райсом
603,Mittag::N,μεσημέρι,æмбисбон
604,Abend::N,βράδυ,изӕр
605,Nacht::N,νύχτα,ӕхсӕв
606,Woche::N,εβδομάδα,къуыри
607,Monat::N,μήνας,мӕй
608,Jahr::N,έτος,аз
609,Jahr::N,έτος,афӕдз
610,Jahr::N,χρόνος,аз
611,Jahr::N,χρόνος,афӕдз
612,Frühling::N,άνοιξη,уалдзæг
613,Sommer::N,καλοκαίρι,сӕрд
614,Herbst::N,φθινόπωρο,фæззæг
615,Winter::N,χειμώνας,зымӕг
616,Januar::N,Ιανουάριος,январь
617,Februar::N,Φεβρουάριος,февраль
618,März::N,Μάρτιος,мартъи
619,April::N,Απρίλιος,апрель
620,Mai::N,Μάιος,май
621,Juni::N,Ιούνιος,июнь
622,Juli::N,Ιούλιος,июль
623,August::N,Αύγουστος,август
624,September::N,Σεπτέμβριος,сентябрь
625,Oktober::N,Οκτώβριος,октябрь
626,November::N,Νοέμβριος,ноябрь
627,Dezember::N,Δεκέμβριος,декабрь
628,Montag::N,Δευτέρα,къуырисæр
629,Dienstag::N,Τρίτη,дыццæг
630,Mittwoch::N,Τετάρτη,æртыццæг
631,Donnerstag::N,Πέμπτη,цыппæрæм
632,Freitag::N,Παρασκευή,майрæмбон
633,Samstag::N,Σάββατο,сабат
634,Sonntag::N,Κυριακή,хуыцаубон
635,groß::A,μεγάλος,дынджыр
636,klein::A,μικρός,гыццыл
637,lang::A,μακρύς,даргъ
638,kurz::A,κοντός,цыбыр
639,breit::A,φαρδύς,фӕтӕн
640,schmal::A,στενός,нарӕг
641,schmal::A,στενός,уынгӕг
642,dicht::A,πυκνός,бæзджын
643,dicht::A,πυκνός,тар
644,dick[Gegenstand]::A,παχύς,сӕвджын
645,dick[Gegenstand]::A,χοντρός,сӕвджын
646,dünn::A,ψιλός,тæнæг
647,dünn::A,λεπτός,тæнæг
648,fein::A,ψιλός,лыстӕг
649,fest::A,στερεός,фидар
650,fest::A,στερεός,хъӕддых
651,flach::A,επίπεδος,тъӕпӕн
652,glatt::A,λείος,лӕгъз
653,glatt::A,ομαλός,лӕгъз
654,hart::A,σκληρός,хъӕбӕр
655,weich::A,μαλακός,фӕлмӕн
656,rund::A,στρογγυλός,тымбыл
657,spitz::A,μυτερός,цыргъбырынкъ
658,spitz::A,μυτερός,цыргъфындз
659,scharf::A,κοφτερός,цыргъ
660,stumpf::A,αμβλύς,къуымых
661,schwer::A,βαρύς,уӕззау
662,schön::A,ωραίος,аив
663,schön::A,ωραίος,рӕсугъд
664,schön::A,όμορφος,аив
665,schön::A,όμορφος,рӕсугъд
666,heiß::A,ζεστός,тӕвд
667,warm::A,θερμός,хъарм
668,kalt::A,κρύος,уазал
669,kalt::A,ψυχρός,уазал
670,kühl::A,δροσερός,сатæг
671,kühl::A,δροσερός,уазалгомау
672,frisch::A,νωπός,сатæг
673,frisch::A,φρέσκος,сатæг
674,feucht::A,υγρός,уымӕл
675,nass::A,βρεγμένος,хуылыдз
676,trocken::A,ξηρός,хус
677,trocken::A,στεγνός,хус
678,voll::A,γεμάτος,дзаг
679,voll::A,γεμάτος,йедзаг 
680,leer::A,άδειος,афтид
