,Concept_ID,udm,tt
190,Fisch::N,чорыг,балык
191,Barsch::N,юш,алабуга
192,Hecht::N,чипей,чуртан
193,Schlange[Tier]::N,кый,елан
194,Wurm::N,нумыр,корт
195,Spinne::N,чонари,үрмәкүч
196,Ameise::N,кузьыли,кырмыска
197,Laus::N,тэй,бет
198,Mücke::N,нымы,черки
199,Mücke::N,нымы,озынборын
200,Mücke::N,чибинь,черки
201,Mücke::N,чибинь,озынборын
202,Fliege::N,кут,чебен
203,Schmetterling::N,бубыли,күбәләк
204,Beere::N,узы-боры,җиләк
205,Apfel::N,яблок,алма
206,Pilz::N,губи,гөмбә
207,Zwiebel::N,сугон,суган
208,Zwiebel::N,сугон,суганбаш
209,Saat::N,кидыс,орлык
210,Korn::N,тысь,иген
211,Korn::N,тысь,орлык
212,Heu::N,турын,печән
213,Schale::N,кыд,кабык
214,Grube::N,гу,баз
215,Grube::N,гу,чокыр
216,Grube::N,гоп,баз
217,Grube::N,гоп,чокыр
218,Falle::N,налик,тозак
219,Falle::N,налик,капкын
220,Schlinge::N,гиӟ,элмәк
221,Schlinge::N,герд,элмәк
222,Spur::N,пытьы,эз
223,Spur::N,бервыл,эз
224,Asche::N,пень,көл
225,Dreck::N,дэри,пычрак
226,Eisen::N,корт,тимер
227,Gold::N,зарни,алтын
228,Silber::N,азвесь,көмеш
229,Kohle::N,эгыр,күмер
230,Glas::N,стекло,пыяла
231,Glas::N,пияла,пыяла
232,Lehm::N,сюй,балчык
233,Sand::N,луо,ком
234,Mensch::N,мурт,адәм
235,Mensch::N,мурт,инсан
236,Mensch::N,адями,адәм
237,Mensch::N,адями,инсан
238,Mann::N,воргорон,ир
239,Frau::N,кышномурт,хатын
240,Kind::N,нуны,бала
241,Kind::N,пинал,бала
242,Junge::N,пи,малай
243,Mädchen::N,ныл,кыз
244,Familie::N,семья,гаилә
245,Großvater::N,песятай,бабай
246,Großvater::N,пересь атай,бабай
247,Großmutter::N,песянай,әби
248,Großmutter::N,пересь анай,әби
249,Eltern::N,атай-анай,ата-ана
250,Eltern::N,бубы-мумы,ата-ана
251,Vater::N,айы,ата
252,Vater::N,атай,ата
253,Mutter::N,мумы,ана
254,Sohn::N,пи,ул
255,Tochter::N,ныл,кыз
256,Bruder::N,агай,кардәш
257,Schwester::N,апа,апа
258,Schwester::N,апа,сеңел
259,Schwester::N,сузэр,апа
260,Schwester::N,сузэр,сеңел
261,Onkel::N,агай,дәдә
262,Onkel::N,агай,дәдәй
263,Tante::N,апа,түти
264,Tante::N,апа,тәтәй
265,Tante::N,кенак,түти
266,Tante::N,кенак,тәтәй
267,Ehemann::N,карт,ир
268,Ehefrau::N,кышно,хатын
269,Freude::N,шумпотон,сөенеч
270,Gelächter::N,горем,көлү
271,Gelächter::N,горем,көлеш
272,Glück::N,шуд,бәхет
273,Kummer::N,кайгу,хәсрәт
274,Kummer::N,куректон,хәсрәт
275,Wunsch::N,мылпотон,теләк
276,Lust::N,потон,теләк
277,Lust::N,потон,теләү
278,Geist::N,лул,рух
279,Gedanke::N,малпан,уй
280,Gedanke::N,малпан,фикер
281,Gedächtnis::N,йырсазь,хәтер
282,Gedächtnis::N,тодэваён,хәтер
283,Verstand::N,йырвизь,акыл
284,Sinn::N,смысл,мәгънә
285,Grund::N,муг,сәбәп
286,Grund::N,ньӧм,сәбәп
287,Wahrheit::N,зэм,хак
288,Wahrheit::N,шонер,хак
289,Gespräch::N,вераськон,әңгәмә
290,Märchen::N,выжыкыл,әкият
291,Erzählung::N,верос,хикәя
292,Nachricht::N,ивор,хәбәр
293,Neuigkeit::N,выльивор,яңалык
294,Name::N,ним,исем
295,Rätsel::N,мадькыл,табышмак
296,Rede::N,верам,нотык
297,Sprache::N,кыл,тел
298,Stimme::N,куара,тавыш
299,Wort::N,кыл,сүз
300,Zeichen::N,пус,ишарә
301,Zeichen::N,тодмет,ишарә
302,Ruf::N,ӧтён,дәшү
303,Ruf::N,чортон,дәшү
304,Lärm::N,ӵашетон,шау
305,Laut::N,куара,аваз
306,Ton::N,куара,шалтырату
307,Lied::N,кырӟан,җыр
308,Ruhe::N,чалмыт улон,тынлык
309,Leute::N,адямиос,халык
310,Volk::N,калык,халык
311,Arbeit::N,уж,эш
312,Arbeit::N,уж,хезмәт
313,Gast::N,куно,кунак
314,Geschenk::N,салам,бүләк
315,Geschenk::N,кузьым,бүләк
316,Spiel::N,шудон,уен
317,Gesellschaft::N,калык,җәмгыять
318,Hilfe::N,юрттон,ярдәм
319,Hilfe::N,юрттон,булышлык
320,Freund::N,эш,дус
321,Freund::N,юлтош,дус
322,Kamerad::N,тодмо,иптәш
323,Angelegenheit::N,уж,эш
324,Anzahl::N,лыд,микъдар
325,Art::N,тус,төр
326,Stück::N,юдэс,кисәк
327,Teil::N,люкет,өлеш
328,Hälfte::N,ӝыны,ярым
329,Kreis::N,котырес,түгәрәк
330,Kreuz::N,крест,хач
331,Kreuz::N,крест,тәре
332,Linie::N,гож,сызык
333,Strich::N,гож,сызык
334,Abstand::N,вис,ара
335,Abstand::N,кусып,ара
336,Entfernung::N,кусып,ераклык
337,Gegend::N,инты,урын
338,Platz::N,инты,бушлык
339,Ort::N,инты,урын
340,Ort::N,места,урын
341,Seite::N,пал,як
342,Mitte::N,шор,урта
343,Gegenstand::N,арбери,нәрсә
344,Sache::N,котыр,нәрсә
345,Rand::N,дур,чит
346,Rand::N,шаер,чит
347,Kante::N,дур,кырый
348,Ecke::N,сэрег,почмак
349,Spitze::N,йыл,оч
350,Ende::N,пум,азак
351,Loch::N,пась,тишек
352,Winkel::N,сэрег,почмак
353,Muster::N,пужы,парча
354,Größe::N,быдӟала,зурлык
355,Länge::N,кузьдала,озынлык
356,Höhe::N,ӝуждала,биеклек
357,Gewicht::N,сектала,авырлык
358,Gewicht::N,секытлык,авырлык
359,Menge::N,лыд,микъдар
360,Menge::N,лыдпус,микъдар
361,Haufen::N,люк,өем
362,Reihe::N,чур,рәт
363,Boot::N,пыж,каек
364,Boot::N,пыж,көймә
365,Boot::N,лодка,каек
366,Boot::N,лодка,көймә
367,Ruder::N,полыс,ишкәк
368,Schlitten::N,додьы,чана
369,Ski::N,куас,чаңгы
370,Lagerfeuer::N,тылскем,костёр
371,Last::N,секыт,йөк
372,Gang::N,ветлон,йөреш
373,Schritt::N,вамыш,адым
374,Norden::N,уйпал,төньяк
375,Süden::N,лымшор,көньяк
376,Westen::N,шунды пуксён,көнбатыш
377,Osten::N,шунды ӝужан,шәрык
378,Osten::N,шунды ӝужан,көнчыгыш
379,Holz::N,пу,агач
380,Brett::N,пул,такта
381,Platte::N,плита,плитә
382,Stütze::N,пыкет,таяу
383,Stange::N,пуӵ,колга
384,Stock::N,боды,таяк
385,Stab::N,пуӵ,таяк
386,Stab::N,боды,таяк
387,Rohr::N,труба,торба
388,Haus::N,юрт,өй
389,Haus::N,юрт,йорт
390,Heim::N,корка,гаилә
391,Heim::N,корка,нәсел
392,Ofen::N,гур,мич
393,Fußboden::N,выж,идән
394,Tisch::N,ӝӧк,өстәл
395,Stuhl::N,пукон,утыргыч
396,Wiege::N,кӧкы,бишек
397,Wiege::N,зыбка,бишек
398,Bett::N,валес,ятак
399,Bett::N,валес,урын-җир
400,Regal::N,ӝажы,киштә
401,Regal::N,ӝажы,шүрлек
402,Kiste::N,ящик,әрҗә
403,Fenster::N,укно,тәрәзә
404,Fenster::N,косяк,тәрәзә
405,Tür::N,ӧс,ишек
406,Tor::N,ӟезьы,капка
407,Zaun::N,забор,койма
408,Dach::N,липет,түбә
409,Leiter::N,падӟа,баскыч
410,Besen::N,ӵужон,себерке
411,Besen::N,исьнер,себерке
412,Spaten::N,лопатка,көрәк
413,Schaufel::N,ютырон,көрәк
414,Gabel::N,тэчы,чәннечке
415,Gabel::N,вилка,чәннечке
416,Löffel::N,пуньы,кашык
417,Messer::N,пурт,пычак
418,Nagel::N,кортӵог,кадак
419,Netz::N,сеть,челтәр
420,Haken::N,курик,ыргак
421,Griff::N,ныд,тотка
422,Schloss::N,тунгон,йозак
423,Bild::N,суред,рәсем
424,Bild::N,суред,картина
425,Figur::N,фигура,сын
426,Figur::N,фигура,фигура
427,Puppe::N,мунё,курчак
428,Beutel::N,пуйы,луза
429,Bündel::N,керттэт,бәйләм
430,Tasche::N,пуйы,букча
431,Tasche::N,сумка,букча
432,Eimer::N,ведра,чиләк
433,Deckel::N,ӵоксэт,капкач
434,Geschirr::N,тусьты-пуньы,савыт-саба
435,Geschirr::N,тусьты-пуньы,кашык-аяк
436,Sack::N,пуйы,капчык
437,Tasse::N,ӵаша,чынаяк
438,Topf::N,миска,чүлмәк
439,Kessel::N,пурты,казан
440,Essen::N,сиськон,ашау
441,Nahrung::N,сион,азык
442,Nahrung::N,сион,тәгам
443,Nahrung::N,сион,ашамлык
444,Speise::N,сиён,ризык
445,Fleisch::N,сӥль,ит
446,Getreide::N,ю тысь,ашлык
447,Brei::N,ӝук,ботка
448,Brot::N,нянь,ипи
449,Brot::N,нянь,икмәк
450,Scheibe::N,шорем,телем
451,Fett::N,кӧй,май
452,Butter::N,вӧй,май
453,Öl::N,вӧй,май
454,Salz::N,сылал,тоз
455,Suppe::N,шыд,шулпа
456,Honig::N,чечы,бал
457,Milch::N,йӧл,сөт
458,Tee::N,чай,чәй
459,Leder::N,сурон,күн
460,Wolle::N,гон,йон
461,Wolle::N,ыжгон,йон
462,Stoff::N,куэм,тукыма
463,Nadel::N,вень,энә
464,Faden::N,сӥньыс,җеп
465,Knopf::N,бирды,төймә
466,Knoten::N,герд,төен
467,Farbe::N,буёл,буяу
468,Kleidung::N,дӥсь,кием
469,Hemd::N,дэрем,күлмәк
470,Kragen::N,сирес,яка
471,Ärmel::N,саес,җиң
472,Hose::N,брюки,чалбар
473,Hose::N,штань,чалбар
474,Gürtel::N,кускерттон,билбау
475,Mütze::N,ызьы,бүрек
476,Schuh::N,ботинка,башмак
477,Stiefel::N,сапег,итек
478,Ring::N,зундэс,балдак
479,Band::N,лента,тасма
480,Kamm::N,сын,тарак
481,Spiegel::N,синучкон,көзге
482,Riemen::N,е,каеш
483,Schnur::N,гозы,бау
484,Leine::N,думет,тезген
485,Decke::N,шобрет,юрган
486,Kissen::N,миндэр,мендәр
487,Tuch::N,кышет,яулык
488,Handtuch::N,ӵушкон,сөлгә
489,Kraft::N,кать,егәр
490,Kraft::N,кать,дәрман
491,Kraft::N,ӟигар,егәр
492,Kraft::N,ӟигар,дәрман
493,Stärke::N,юнлык,көч
494,Stärke::N,юнлык,дәрман
495,Gesundheit::N,тазалык,саулык
496,Krankheit::N,висён,чир
497,Krankheit::N,висён,хаста
498,Krankheit::N,висён,сырхау
499,Schmerz::N,висён,авырту
500,Wunde::N,яра,яра
501,Wunde::N,яра,җәрәхәт
502,Fieber::N,кезег,бизгәк
503,Arznei::N,эмъюм,дару
504,Brücke::N,выж,күпер
505,Brunnen::N,колдэч,кое
506,Weide::N,возь,утлавык
507,Pfad::N,сюрес,сукмак
508,Weg::N,сюрес,юл
509,Straße::N,сюрес,урам
510,Dorf::N,гурт,авыл
511,Stadt::N,кар,шәһәр
512,Stadt::N,город,шәһәр
513,Brief::N,гожтэт,хат
514,Buch::N,книга,китап
515,Buchstabe::N,буква,хәреф
516,Zeitung::N,газет,газет
517,Zeitung::N,газет,газета
518,Leben::N,улон,гомер
519,Leben::N,улон,тормыш
520,Leben::N,улон,тереклек
521,Tod::N,кулон,үлем
522,Grab::N,шайгу,гүр
523,Grab::N,шайгу,кабер
524,Kirche::N,черк,чиркәү
525,Sünde::N,сьӧлык,язык
526,Sünde::N,сьӧлык,гөнаһ
527,Gott::N,ӥнмар,алла
528,Gott::N,ӥнмар,ходай
529,Arbeiter::N,рабочий,эшче
530,Chef::N,начальник,башлык
531,Meister::N,кибашлы,оста
532,Arzt::N,врач,врач
533,Arzt::N,врач,табиб
534,Lehrer::N,дышетӥсь,укытучы
535,Lehrer::N,дышетӥсь,мөгаллим
536,Geld::N,уксё,акча
537,Geld::N,коньдон,акча
538,Geschäft::N,уж,эш
539,Laden::N,магазин,кибет
540,Laden::N,магазин,магазин
541,Preis::N,дун,бәя
542,Preis::N,дун,бәһа
543,Ware::N,вуз,товар
544,Nutzen::N,пайда,файда
545,Reichtum::N,узырлык,байлык
546,Welt::N,дунне,дөнья
547,Land::N,шаер,ил
548,Staat::N,кун,дәүләт
549,König::N,эксэй,патша
550,Macht::N,власть,хакимият
551,Grenze::N,кунгож,чик
552,Krieg::N,ож,сугыш
553,Feind::N,тушмон,дошман
554,Gewalt::N,эриктэман,көчләү
555,Kampf::N,нюръяськон,көрәш
556,Bogen[Waffe]::N,пукыӵ,җәя
557,Pfeil::N,пукыӵ вень,ук
558,Gewehr::N,пыӵал,мылтык
559,Fehler::N,янгыш,хата
560,Lüge::N,пӧян,ялган
561,Lüge::N,алдан,ялган
562,Lüge::N,ӧрекчан,ялган
563,Schaden::N,изъян,зыян
564,Schaden::N,изъян,зарар
565,Unglück::N,куректон,бәла
566,Unglück::N,шудтэме усён,бәла
567,Schuld::N,янгыш,гаеп
568,Alter::N,арлыд,яшь
569,Schluss::N,пум,ахыр
570,Zeit::N,дыр,заман
571,Tag::N,нунал,көн
572,Morgen::N,ӵукна,иртә
573,Mittag::N,лымшор,өйлә
574,Abend::N,ӝыт,кич
575,Abend::N,акшан,кич
576,Nacht::N,уй,төн
577,Woche::N,арня,атна
578,Monat::N,толэзь,ай
579,Jahr::N,ар,ел
580,Frühling::N,тулыс,яз
581,Sommer::N,гужем,җәй
582,Herbst::N,сӥзьыл,көз
583,Winter::N,тол,кыш
584,Januar::N,выльартолэзь,гыйнвар
585,Februar::N,тулыспал,февраль
586,März::N,южтолэзь,март
587,April::N,оштолэзь,апрель
588,Mai::N,куартолэзь,май
589,Juni::N,вожотолэзь,июнь
590,Juli::N,пӧсьтолэзь,июль
591,August::N,гудырикошкон,август
592,September::N,куарусён,сентябрь
593,Oktober::N,выльӝуктолэзь,октябрь
594,November::N,шуркынмон,ноябрь
595,Dezember::N,толсур,декабрь
596,Montag::N,вордӥськон,дүшәмбе
597,Dienstag::N,вторник,сишәмбе
598,Mittwoch::N,вирнунал,чәршәмбе
599,Donnerstag::N,покчиарня,атнакич
600,Donnerstag::N,покчиарня,пәнҗешәмбе
601,Freitag::N,удмуртарня,җомга
602,Samstag::N,кӧснунал,шимбә
603,Sonntag::N,арня,якшәмбе
604,groß::A,бадӟым,зур
605,klein::A,пичи,кечкенә
606,lang::A,кузь,озын
607,kurz::A,вакчи,кыска
608,breit::A,паськыт,киң
609,schmal::A,сюлэг,кысык
610,dicht::A,ӵем,куе
611,dick[Gegenstand]::A,зӧк,калын
612,dünn::A,векчи,нечкә
613,fein::A,векчи,нәзакәтле
614,fest::A,юн,нык
615,fest::A,чурыт,нык
616,flach::A,ӵошкыт,яссы
617,flach::A,ӵошкыт,ялпак
618,glatt::A,гылыт,шома
619,glatt::A,вольыт,шома
620,hart::A,чурыт,каты
621,weich::A,небыт,йомшак
622,rund::A,котырес,түгәрәк
623,spitz::A,йылсо,очлы
624,scharf::A,лэчыт,үткен
625,stumpf::A,ныж,үтмәс
626,schwer::A,секыт,салмак
627,schön::A,чебер,гүзәл
628,heiß::A,пӧсь,эссе
629,warm::A,шуныт,җылы
630,kalt::A,кезьыт,суык
631,kalt::A,кезьыт,салкын
632,kühl::A,юзмыт,салкынча
633,kühl::A,салкым,салкынча
634,frisch::A,выль,салкынча
635,feucht::A,мускыт,юеш
636,nass::A,котмем,дымлы
637,trocken::A,кӧс,коры
638,voll::A,тыр,тулы
639,leer::A,буш,буш
640,leer::A,тырттэм,буш
641,offen::A,усьтэм,ачык
642,geschlossen::A,ӵогам,йомык
643,geschlossen::A,пунням,йомык
644,sauber::A,ӝикыт,пакь
645,sauber::A,ӝикыт,чиста
646,sauber::A,чылкыт,пакь
647,sauber::A,чылкыт,чиста
648,schmutzig::A,нӧд,керле
649,schmutzig::A,нӧд,пычрак
650,roh::A,ыль,чи
651,reif::A,вуэм,өлгергән
652,lecker::A,ческыт,тәмле
653,süß::A,ческыт,татлы
654,bitter::A,курыт,ачы
655,sauer::A,чырс,әче
656,hell::A,югыт,якты
657,dunkel::A,пеймыт,кара
658,schwarz::A,сьӧд,кара
659,weiß::A,тӧдьы,ак
660,rot::A,горд,кызыл
661,gelb::A,ӵуж,сары
662,blau::A,лыз,күк
663,grün::A,вож,яшел
664,grau::A,пурысь,соры
665,bunt::A,куӵо,чуар
666,billig::A,дунтэм,арзан
667,teuer::A,дуно,хаклы
668,wertvoll::A,дуно,кыйммәтле
669,blind::A,сукыр,сукыр
670,blind::A,сукыр,күзсез
671,blind::A,синтэм,сукыр
672,blind::A,синтэм,күзсез
673,taub::A,пельтэм,чукрак
674,taub::A,пельтэм,саңгырау
675,kräftig::A,кужмо,егәрле
676,stark::A,юн,нык
677,stark::A,юн,базык
678,stark::A,кужмо,нык
679,stark::A,кужмо,базык
680,schwach::A,ляб,зәгыйфь
681,schwach::A,начар,зәгыйфь
682,fett::A,кӧй,симез
683,schlank::A,веськыт,нәзек
684,schlank::A,веськрес,нәзек
685,hübsch::A,чебер,чибәр
686,hübsch::A,синмаськымон,чибәр
687,böse::A,лек,усал
688,dumm::A,шузи,акылсыз
689,dumm::A,визьтэм,акылсыз
690,faul::A,азьтэм,ялкау
691,faul::A,азьтэм,иренчәк
692,fleißig::A,сюлмо,тырыш
693,fleißig::A,сюлмо,тырышучан
694,geizig::A,сук,саран
695,klug::A,визьмо,акыллы
696,geschickt::A,усто,маһир
697,geschickt::A,быгатӥсь,маһир
698,lieb::A,мусо,сөекле
699,lustig::A,шулдыр,күңелле
700,sanft::A,мусо,басынкы
701,sanft::A,эрке,басынкы
702,hungrig::A,сютэм,ач
703,krank::A,висись,чирле
704,krank::A,висись,сырхау
705,nackt::A,гольык,шәрә
706,traurig::A,мӧзмыт,ямансу
707,lebendig::A,улэп,тере
708,gut::A,ӟеч,яхшы
709,gut::A,умой,яхшы
710,schlecht::A,урод,начар
711,schlecht::A,алама,начар
712,richtig::A,шонер,дөрес
713,schlimm::A,алама,әшәкә
714,wahr::A,зэмос,чып-чын
715,alt::A,вуж,иске
716,neu::A,выль,яңа
717,ehemalig::A,азьвылэз,элекке
718,alt[Lebewesen]::A,пересь,карт
719,jung::A,егит,яшь
720,jung::A,пинал,яшь
721,arm::A,начар,фәкыйрь
722,arm::A,куанер,фәкыйрь
723,reich::A,узыр,бай
724,bekannt::A,тодмо,таныш
725,berühmt::A,дано,атаклы
726,fremd::A,ят,ят
727,verschieden::A,пӧртэм,төрле
728,nah::A,матысь,якын
729,fern::A,кыдёкысь,ерак
730,linker::A,паллян,сул
731,rechter::A,бур,уң
732,rechter::A,бурпал,уң
733,anderer::A,мукет,бүтән
734,erster::A,нырысетӥез,беренче
735,zweiter::A,кыктэтӥез,икенче
736,dritter::A,кунньметӥез,өченче
737,letzter::A,берло,ахыргы
738,letzter::A,берпум,ахыргы
739,allein::ADV,огназ,ялгыз
740,auf einmal::ADV,огдыре,бердән
741,zusammen::ADV,ӵош,бергә
742,zusammen::ADV,валче,бергә
743,lange::ADV,кема,озак
744,plötzlich::ADV,мапламтэ шорысь,искәрмәстән
745,sofort::ADV,али ик,хәзер
746,später::ADV,бергес,соңрак
747,später::ADV,берлогес,соңрак
748,jetzt::ADV,али,хәзер
749,jetzt::ADV,табере,хәзер
750,heute::ADV,туннэ,бүген
751,morgen::ADV,ӵуказе,иртәгә
752,bald::ADV,ӝоген,тиздән
753,dann::ADV,берло,аннары
754,gestern::ADV,толон,кичә
755,einst::ADV,огпол,берчак
756,einst::ADV,одӥг пол,берчак
757,damals::ADV,соку,ул вакытта
758,damals::ADV,соку,ул чакта
759,danach::ADV,собере,да
760,vorher::ADV,азьло,элек
761,vorher::ADV,азьвыл,элек
762,zuerst::ADV,азьло,башта
763,einmal::ADV,огпол,бер
764,einmal::ADV,огпол,бер мәртәбә
765,manchmal::ADV,куддыръя,кайчакта
766,oft::ADV,ӵем,еш
767,immer::ADV,пыр,һәркайчан
768,immer::ADV,котьку,һәркайчан
769,niemals::ADV,уз ноку,hичбер вакыт
770,hier::ADV,татын,монда
771,hier::ADV,татын,биредә
772,hierhin::ADV,татчы,монда
773,von hier::ADV,татысь,моннан
774,dort::ADV,отӥ,анда
775,dort::ADV,отын,анда
776,dorthin::ADV,отчы,тегеләй
777,geradeaus::ADV,меӵак,турыдан-туры
778,vorwärts::ADV,азьлань,алга
779,rückwärts::ADV,берлань,кире
780,zurück::ADV,берен,кире
781,zurück::ADV,берлань,кире
782,unten::ADV,улын,түбәндә
783,hinab::ADV,улэ,аска
784,oben::ADV,вылын,өстә
785,oben::ADV,вылын,югарыда
786,oben::ADV,вылӥын,өстә
787,oben::ADV,вылӥын,югарыда
788,hinauf::ADV,вылэ,өскә
789,hinauf::ADV,вылӥе,өскә
790,hinauf::ADV,выллань,өскә
791,überall::ADV,котькытын,hәркайда
792,überall::ADV,пасьтана,hәркайда
793,nicht::ADV,уз,түгел
794,ein wenig::ADV,ичи,бераз
795,ein wenig::ADV,ӧжыт,бераз
796,ein wenig::ADV,огшап,бераз
