,Concept_ID,uk,av
767,du::PRN,ти,дуца
768,er::PRN,він,доб
769,wir::PRN,ми,ниж
770,ihr::PRN,ви,нуж
771,sie::PRN,вони,дол
772,sie::PRN,вони,эл
773,was::FPRN,що,щиб
774,wer::FPRN,хто,щиб
775,wo::FADV,де,киб
776,wo::FADV,де,кибехун
777,wohin::FADV,куди,кибехун
778,wie::FADV,як,кин
779,warum::FADV,чому,щай
780,wieviel::FNUM,скільки,кигӏан
781,eins::NUM,один,цо
782,zwei::NUM,два,кӏиго
783,drei::NUM,три,лъабго
784,vier::NUM,чотири,ункъо
785,fünf::NUM,п’ять,щуго
786,sechs::NUM,шість,анлъго
787,sieben::NUM,сім,анкьго
788,acht::NUM,вісім,микьго
789,neun::NUM,дев’ять,ичӏго
790,zehn::NUM,десять,анцӏго
791,elf::NUM,одинадцять,анцӏила цо
792,zwölf::NUM,дванадцять,кӏиго-анцӏила
793,zwanzig::NUM,двадцять,къого
794,dreißig::NUM,тридцять,лъеберго
795,vierzig::NUM,сорок,кӏикъого
796,fünfzig::NUM,п’ятдесят,кӏикъо́ялда анцӏго
797,sechzig::NUM,шістдесят,лъабкъого
798,siebzig::NUM,сімдесят,лъабкъо́ялда анцӏго
799,achtzig::NUM,вісімдесят,ункъого
800,neunzig::NUM,дев’яносто,ункъоялда а́нцӏила
801,hundert::NUM,сто,нусго
802,tausend::NUM,тисяча,азарго
803,und::CNJ,і,ва
804,und::CNJ,і,-ги
805,oder::CNJ,або,ялъуни
806,stehen::V,стояти,бахъунчӏезе
807,sitzen::V,сидіти,гӏодов чӏезе
808,liegen::V,лежати,бегизе
809,hängen::V,висіти,базе
810,werden::V,стати,бахъине
811,werden::V,робитися,бахъине
812,passieren::V,трапитися,лъугьине
813,passieren::V,трапитися,лъугьа-бахъине
814,beginnen::V,початися,байбихьизе
815,enden::V,кінчитися,лъугӏизе
816,wechseln::V,мінятися,хиса-басизе
817,wechseln::V,мінятися,хисизе
818,aufgehen[Sonne]::V,зійти,баккизе
819,untergehen[Sonne]::V,зайти,щинкӏизе
820,scheinen[Sonne]::V,світити,къалъ-къалъизе
821,donnern::V,гриміти,гъугъазе
822,wehen::V,віяти,пуйзе
823,strömen::V,литися,чвахизе
824,fließen::V,текти,чвахизе
825,sich drehen::V,обертатися,сверизе
826,schwanken::V,коливатися,хьвагӏезе
827,schwanken::V,коливатися,багъа-бачаризе
828,schwingen::V,хитатися,щвартӏезе
829,schwingen::V,гойдатися,щвартӏезе
830,fallen::V,падати,бортизе
831,brennen::V,горіти,рекӏине
832,rauchen::V,диміти,кӏкӏуй буризе
833,regnen::V,дощити,базе
834,gefrieren::V,змерзнути,гӏу́низе
835,tauen::V,танути,биаризе
836,schmelzen::V,плавитися,биине
837,trocknen::V,сохнути,бакъвазе
838,sieden::V,кипіти,гьалдезе
839,faulen::V,гнити,махӏцине
840,verfaulen::V,згнити,туризе
841,reißen::V,рватися,бихъизе
842,versinken::V,тонути,гъанкъизе
843,vergehen::V,проходити,базе
844,vergehen::V,проходити,бахъизе
845,vergehen::V,проходити,ине
846,erscheinen::V,з’явитися,баккизе
847,verschwinden::V,щезнути,къине
848,verschwinden::V,щезнути,билизе
849,verschwinden::V,зникнути,къине
850,verschwinden::V,зникнути,билизе
851,sinken::V,спадати,гӏодо́бе ккезе
852,abnehmen::V,поменшитися,тӏаса камизе
853,zunehmen::V,збільшуватися,гӏемерлъизе
854,steigen::V,підніматися,бахине
855,wachsen::V,рости,кӏодолъизе
856,glänzen::V,блищати,цӏвакизе
857,funkeln::V,блискати,паркъезе
858,lärmen::V,шуміти,хъудизе
859,lärmen::V,шуміти,чӏиргъдизе
860,läuten::V,дзвонити,кьабизе
861,klingeln::V,дзвонити,кьабизе
862,klirren::V,дзвякати,зваргъизе
863,brausen::V,бушувати,гьалаглъизе
864,rauschen::V,шелестіти,шуршудизе
865,klingen::V,лунати,бахъине
866,klingen::V,звучати,бахъине
867,bellen::V,гавкати,гъанчдезе
868,heulen::V,вити,рурудизе
869,blasen::V,дунути,гьохьизе
870,pfeifen::V,свистіти,гьещтӏезе
871,schreien::V,кричати,ахӏизе
872,schreien::V,кричати,ахӏдезе
873,stöhnen::V,стогнати,зигардизе
874,zittern::V,тремтіти,дарран
875,zittern::V,тремтіти,гьаргьадизе
876,leben::V,жити,бетӏербахъизе
877,geboren werden::V,народитися,лъугьине
878,atmen::V,дихати,хӏухьел биччазе
879,trinken::V,пити,гьекъезе
880,essen::V,їсти,квине
881,essen::V,їсти,кваназе
882,schlucken::V,ковтати,кӏкӏвине
883,schlucken::V,ковтати,къулчӏизе
884,müde werden::V,втомитися,сваказе
885,einschlafen::V,заснути,кьижизе
886,einschlafen::V,заснути,гъапуллъизе
887,schlafen::V,спати,кьижизе
888,aufwachen::V,прокинутися,бигьине
889,aufstehen::V,встати,бахъине
890,aufstehen::V,встати,тӏадебахъине
891,sich erholen::V,відпочивати,хьи бахъизе
892,sich erholen::V,відпочивати,хӏалхьи гьабизе
893,krank werden::V,захворіти,унтизе
894,krank sein::V,хворіти,унтизе
895,schmerzen::V,боліти,унтизе
896,husten::V,кашляти,хъегӏизе
897,genesen::V,одужати,лъилъизе
898,genesen::V,видужати,лъилъизе
899,sterben::V,померти,хвезе
900,umkommen::V,згинути,гьалаглъизе
901,sich bewegen::V,рухатися,багъаризе
902,sich bewegen::V,рухатися,багъаргъизе
903,sich rühren::V,ворушитися,багъаризе
904,sich erheben::V,встати,тӏадебахъине
905,sich erheben::V,встати,бахъине
906,sich setzen::V,сісти,гӏодов чӏезе
907,hinfallen::V,упасти,щапизе
908,laufen::V,ходити,хьвадизе
909,schreiten::V,крокувати,чӏезе
910,spazierengehen::V,гуляти,тира-сверизе
911,eilen::V,спішити,ракӏхӏалакине
912,eilen::V,спішити,дуризе
913,sich beeilen::V,поспішати,дуризе
914,sich beeilen::V,поспішати,гӏедегӏизе
915,sausen::V,мчатися,тӏуризе
916,rennen::V,бігати,бекеризе
917,springen::V,скакати,кӏанцӏизе
918,springen::V,стрибати,кӏанцӏизе
919,klettern::V,лазити,хархадизе
920,schaukeln::V,гойдатися,гьерщезе
921,kriechen::V,повзати,хъурщизе
922,schwimmen::V,пливти,лъедезе
923,schwimmen::V,плавати,лъедезе
924,tauchen::V,пірнати,букъардизе
925,rudern::V,гребти,хазе
926,rudern::V,веслувати,хазе
927,fahren::V,їхати,ине
928,fliegen::V,літати,боржине
929,gehen::V,іти,ине
930,weggehen::V,піти,ине
931,abfahren::V,від’їхати,къокъине
932,abfahren::V,відправитися,къокъине
933,anhalten::V,зупинитися,чӏезе
934,anhalten::V,зупинитися,тархъизе
935,anhalten::V,зупинитися,лъалхъизе
936,hineingehen::V,входити,тӏаделъугьине
937,eintreten::V,увійти,лъугьине
938,kommen::V,прийти,бачӏине
939,ankommen::V,прибути,щвезе
940,ankommen::V,прибути,тӏадебачӏине
941,zurückkommen::V,повернутися,тадбуссине
942,zurückkommen::V,повернутися,тӏадбуссине
943,bleiben::V,залишитися,чӏезе
944,bleiben::V,залишитися,хутӏизе
945,warten::V,чекати,чӏезе
946,erwarten::V,чекати,балагьизе
947,suchen::V,шукати,балагьизе
948,finden::V,знайти,батизе
949,versuchen::V,випробовувати,хӏалбихьизе
950,vorbereiten::V,підготувати,хӏадурлъизабизе
951,lieben::V,любити,балай бегьизе
952,mögen::V,любити,бокьизе
953,mögen::V,подобатися,бокьизе
954,lachen::V,сміятися,белъизе
955,rühren::V,розчулити,
956,weinen::V,плакати,гӏодизе
957,schimpfen::V,лаятися,гъанчдезе
958,sich ärgern::V,сердитися,вагъизе
959,sich ärgern::V,сердитися,ццида́хине
960,sich fürchten::V,боятися,хӏинкъизе
961,fürchten::V,боятися,беркъазе
962,fürchten::V,боятися,хӏинкъа-къазе
963,fliehen::V,тікати,лъутизе
964,flüchten::V,утекти,лъутизе
965,sehen::V,бачити,бихьизе
966,anschauen::V,поглянути,бертӏамизе
967,anschauen::V,поглянути,балагьизе
968,ansehen::V,дивитися на,бала-гъалагьизе
969,hören::V,чути,рагӏизе
970,zuhören::V,слухати,гӏенеккизе
971,probieren::V,покуштувати,кӏалдиб хъва́зе
972,probieren::V,покуштувати,чӏамизе
973,riechen::V,нюхати,су́нтӏизе
974,fühlen::V,відчувати,чӏвазе
975,scheinen::V,здаватися,
976,zu sehen sein::V,виднітися,бихьизе
977,vernehmen::V,почути,рагӏизе
978,frieren::V,мерзнути,цӏорозе
979,tun::V,робити,гьабизе
980,können::V,могти,кӏвезе
981,können::V,могти,лъазе
982,wollen::V,хотіти,бокьизе
983,anfangen::V,почати,байбихьизе
984,beenden::V,закінчити,тӏубазабизе
985,beenden::V,закінчити,лъугӏизабизе
986,aufhören::V,перестати,бахъизе
987,gelingen::V,вдатися,бахъизе
988,geraten::V,опинитися,бахъизе
989,öffnen::V,відкрити,рагьизе
990,schließen::V,закрити,къазе
991,stellen::V,поставити,чӏвазе
992,setzen::V,посадити,рекӏинабизе
993,setzen::V,посадити,гӏодор чӏезаризе
994,legen::V,класти,лъезе
995,berühren::V,чіпати,хъвазе
996,verbinden::V,зв’язати,хьухьине
997,verbinden::V,зв’язати,бухьине
998,bedecken::V,покрити,кквезе
999,aufhängen::V,повісити,базе
1000,anzünden::V,запалити,бакизе
1001,anzünden::V,запалити,рекӏинабизе
1002,aufheben::V,підняти,
1003,zurücklassen::V,залишити,тезе
1004,verlieren::V,загубити,билизабизе
1005,fallen lassen::V,упустити,бортизабизе
1006,machen::V,зробити,гьабизе
1007,herstellen::V,виготовити,гьабизе
1008,herstellen::V,виготовити,хӏадурлъизабизе
1009,bauen::V,будувати,базе
1010,bauen::V,будувати,гьабизе
1011,reparieren::V,лагодити,къачӏазе
1012,verbessern::V,поліпшити,лъикӏлъизабизе
1013,ändern::V,змінити,хисизабизе
1014,graben::V,копати,бухъизе
1015,beugen::V,зігнути,хьетӏизабизе
1016,biegen::V,погнути,гьетӏизабизе
1017,drehen::V,вертіти,тиризабизе
1018,drehen::V,вертіти,свердизабизе
1019,wenden::V,повернути,бегизе
1020,umdrehen::V,перевернути,бегизе
1021,umdrehen::V,перевернути,бега-битӏизе
1022,heben::V,піднімати,борхизе
1023,hochheben::V,підняти,борхалъизабизе
1024,hochheben::V,підняти,борхизе
1025,ergreifen::V,схопити,кквезе
1026,halten::V,тримати,кквезе
1027,drücken::V,натискати,къазе
1028,drücken::V,натискати,къанцӏу́зе
1029,drücken::V,натискати,къвал ба́зе
1030,schieben::V,пхати,хъилдизе
1031,schieben::V,штовхати,хъилдизе
1032,kratzen::V,шкребти,хачазе
1033,lecken::V,лизати,чӏикӏизе
1034,beißen::V,кусати,хӏанчӏизе
1035,beißen::V,кусати,хӏанчӏизабизе
1036,abreißen::V,відірвати,тӏезе
1037,abreißen::V,відірвати,тӏезабизе
1038,abschneiden::V,відрізати,къотӏизе
1039,binden::V,в’язати,бухьине
1040,stecken::V,увіткнути,къазабизе
1041,brechen::V,зламати,бекизе
1042,klopfen::V,стукати,дванкезе
1043,hauen::V,бити,базе
1044,kleben::V,клеїти,бацӏцӏине
1045,reiben::V,терти,хачазе
1046,streichen::V,намазати,бахине
1047,streichen::V,намазати,жужазе
1048,schleifen::V,точити,лъухьизе
1049,schneiden::V,різати,къотӏизе
1050,rütteln::V,хитати,багъа-бачаризабизе
1051,schütteln::V,трясти,кӏобокӏизе
1052,schwenken::V,махати,гьесадизе
1053,schwenken::V,махати,хьвагӏезабизе
1054,schütten::V,налити,тӏезе
1055,füllen::V,наповнити,цӏезабизе
1056,einwickeln::V,загорнути,жемизе
1057,tragen::V,нести,баччизе
1058,schleppen::V,тягти,бехъерхъизе
1059,ziehen::V,тягнути,цӏазе
1060,aufbewahren::V,зберігати,цӏунизе
1061,werfen::V,кидати,рехизе
1062,fangen::V,ловити,кквезе
1063,packen::V,схопити,кквезе
1064,verstecken::V,сховати,бахчизе
1065,teilen::V,розділити,бикьизе
1066,schicken::V,посилати,битӏизе
1067,bringen::V,принести,баччизе
1068,hinzufügen::V,додати,жубазе
1069,bekommen::V,дістати,щвезе
1070,erhalten::V,одержати,щвезе
1071,erhalten::V,одержати,босизе
1072,nehmen::V,взяти,босизе
1073,wählen::V,вибрати,бищизе
1074,auswählen::V,відібрати,тӏасабищизе
1075,bewahren::V,зберегти,цӏунизе
1076,behindern::V,перешкоджати,квекӏен гьабизе
1077,verderben::V,зіпсувати,хвезабизе
1078,beschädigen::V,зашкодити,галгъазабизе
1079,zerbrechen::V,розбити,щущазабизе
1080,zerreißen::V,розірвати,бихъизе
1081,zerstören::V,зруйнувати,биххизабизе
1082,verbrennen::V,спалити,бухӏизе
1083,geben::V,дати,кьезе
1084,reichen::V,передати,кьезе
1085,schenken::V,дарувати,кьезе
1086,versprechen::V,обіцяти,назру гьабизе
1087,wünschen::V,бажати,бокьизе
1088,loben::V,хвалити,беццизе
1089,loben::V,хвалити,бецца-бекъизе
1090,küssen::V,цілувати,баизе
1091,wiegen::V,качати,чӏучӏадизабизе
1092,zudecken::V,накрити,тӏадбигъине
1093,wecken::V,розбудити,бигьинабизе
1094,zeigen::V,показати,бихьизабизе
1095,führen::V,вести,бачине
1096,lehren::V,вчити,малъизе
1097,lehren::V,вчити,цӏализабизе
1098,unterrichten::V,викладати,цӏализабизе
1099,aufziehen::V,виховати,гӏезабизе
1100,leiten::V,керувати,нухмалъи гьабизе
1101,antreiben::V,підганяти,гӏедегӏизабизе
1102,lassen::V,змусити,
1103,einladen::V,запросити,ахӏизе
1104,einladen::V,запросити,тӏадеахӏизе
1105,vereinigen::V,об’єднати,цолъизабизе
1106,besuchen::V,завітати,баккизе
1107,besuchen::V,завітати,хьвадизе
1108,besuchen::V,відвідати,баккизе
1109,besuchen::V,відвідати,хьвадизе
1110,treffen::V,зустріти,дандчӏвазе
1111,sich versammeln::V,зібратися,данделъизе
1112,sich versammeln::V,зібратися,бакӏаризе
1113,spielen::V,грати,басандизе
1114,singen::V,співати,ахӏизе
1115,tanzen::V,танцювати,кьурдизе
1116,sich trennen::V,розлучитися,батӏалъизе
1117,verlassen::V,покинути,тезе
1118,verlassen::V,покинути,рехунтезе
1119,retten::V,врятувати,хвасар гьабизе
1120,retten::V,врятувати,хвасарлъизабизе
1121,bewachen::V,охороняти,цӏунизе
1122,schützen::V,уберігати,цӏунизе
1123,verteidigen::V,захистити,цӏунизе
1124,sich schlagen::V,битися,багъизе
1125,sich schlagen::V,дратися,багъизе
1126,schießen::V,стріляти,речӏчӏизе
1127,siegen::V,перемогти,бергьине
1128,ärgern::V,сердити,вагъизавизе
1129,schlagen::V,ударити,кьабизе
1130,treten::V,штовхати,мал тункизе
1131,stechen::V,вколоти,къазабизе
1132,stoßen::V,штовхнути,тункизе
1133,stoßen::V,штовхнути,хъилдизе
1134,stehlen::V,украсти,щинкӏизабизе
1135,stören::V,перешкодити,квекӏен гьабизе
1136,stören::V,перешкодити,татубахъи гьабизе
1137,belästigen::V,докучати,рахӏатхвезабизе
1138,verbergen::V,сховати,бахчизе
1139,verbergen::V,сховати,балъго тезе
1140,täuschen::V,обдурити,божуда рекӏкӏ гьабизе
1141,täuschen::V,обдурити,гуккизе
1142,betrügen::V,зшахраювати,хӏилла гьабизе
1143,betrügen::V,зшахраювати,сандирахълъи гьабизе
1144,töten::V,убити,чӏвазе
1145,wohnen::V,жити,яшав гьабизе
1146,wohnen::V,мешкати,яшав гьабизе
1147,arbeiten::V,працювати,хӏалтӏизе
1148,sammeln::V,зібрати,бакӏаризе
1149,pflücken::V,зривати,бетӏизе
1150,jagen::V,полювати,чан гьабизе
1151,fischen::V,рибалити,ччугӏа кквезе
1152,fassen::V,піймати,кквезе
1153,hüten::V,пасти,кваназабизе
1154,treiben::V,гнати,гъезе
1155,anbinden::V,прив’язати,бухьине
1156,füttern::V,годувати,кваназабизе
1157,füttern::V,харчувати,кваназабизе
1158,melken::V,доїти,бечӏчӏизе
1159,hacken::V,рубати,чӏвазе
1160,gießen::V,полити,лъалъазе
1161,reifen::V,дозріти,барщизе
1162,zubereiten::V,зготовити,бежа-белъине
1163,zubereiten::V,приготувати,бежа-белъине
1164,kochen::V,варити,белъине
1165,kochen::V,готувати,белъине
1166,backen::V,пекти,базе
1167,braten::V,смажити,бежизе
1168,umrühren::V,переміщати,багъаризе
1169,stricken::V,в’язати,хьухьине
1170,nähen::V,шити,букъизе
1171,färben::V,пофарбувати,кьер гьабизе
1172,reinigen::V,очистити,бацӏцӏине
1173,waschen::V,мити,чуризе
1174,abwischen::V,витерти,бацӏцӏине
1175,spülen::V,полоскати,хулизе
1176,fegen::V,підмітати,лъухьизе
1177,kehren::V,мести,лъухьизе
1178,baden::V,купатися,чордезе
1179,sich waschen::V,митися,
1180,ausziehen::V,зняти,бахъизе
1181,anziehen::V,надіти,ретӏине
1182,sich anziehen::V,одягтися,ретӏине
1183,sich anziehen::V,одягнутися,ретӏине
1184,kämmen::V,зачесати,хазе
1185,schmücken::V,оздобити,чӏухӏизабизе
1186,sagen::V,сказати,бицине
1187,sprechen::V,говорити,бицине
1188,reden::V,розмовляти,гаргадизе
1189,sich unterhalten::V,бесідувати,гаргадизе
1190,fragen::V,запитати,цӏехезе
1191,fragen::V,запитати,гьикъизе
1192,bitten::V,просити,гьаризе
1193,erzählen::V,розповісти,бицине
1194,mitteilen::V,повідомити,лъазабизе
1195,nennen::V,назвати,цӏар лъезе
1196,rufen::V,кликати,ахӏизе
1197,prahlen::V,хвалитися,беццаризе
1198,übersetzen::V,перекласти,буссинабизе
1199,denken::V,думати,ургъизе
1200,denken::V,мислити,ургъизе
1201,glauben::V,вірити,божизе
1202,bemerken::V,помітити,берречӏчӏизе
1203,erkennen::V,пізнати,лъазе
1204,erkennen::V,пізнати,батӏаго бахъизе
1205,begreifen::V,осягнути,бичӏчӏизе
1206,verstehen::V,почути,
1207,lernen::V,навчатися,цӏализе
1208,wissen::V,знати,лъазе
1209,sich erinnern an::V,пам’ятати,ракӏалде щвезе
1210,vergessen::V,забути,кӏочене
1211,messen::V,міряти,борцине
1212,zählen::V,лічити,рикӏкӏине
1213,rechnen::V,рахувати,рикӏкӏине
1214,lesen::V,читати,цӏализе
1215,malen::V,малювати,бахъизе
1216,zeichnen::V,рисувати,бахъизе
1217,schreiben::V,писати,хъвазе
1218,besitzen::V,мати,щвезе
1219,besitzen::V,мати,бу́кӏине
1220,kaufen::V,купити,босизе
1221,verkaufen::V,продати,бичизе
1222,bezahlen::V,заплатити,кьезе
1223,zahlen::V,платити,кьезе
1224,beherrschen::V,володіти,
1225,ertragen::V,витерпіти,баччизе
