,Concept_ID,fr,sv
852,hinab::ADV,en bas,ned
853,hinab::ADV,en bas,nedåt
854,hinab::ADV,vers le bas,ned
855,hinab::ADV,vers le bas,nedåt
856,oben::ADV,dessus,ovan
857,oben::ADV,dessus,ovanpå
858,oben::ADV,en haut,ovan
859,oben::ADV,en haut,ovanpå
860,hinauf::ADV,en haut,upp
861,hinauf::ADV,en haut,uppåt
862,hinauf::ADV,vers le haut,upp
863,hinauf::ADV,vers le haut,uppåt
864,überall::ADV,partout,överallt
865,nicht::ADV,ne ... pas,ej
866,nicht::ADV,ne ... pas,inte
867,ein wenig::ADV,un peu,litet
868,kaum::ADV,à peine,knappt
869,kaum::ADV,à peine,knappast
870,sehr::ADV,très,mycket
871,so::ADV,si,så
872,so::ADV,ainsi,så
873,noch::ADV,encore,än
874,noch::ADV,encore,ännu
875,nur::ADV,seulement,bara
876,nur::ADV,seulement,endast
877,nur::ADV,ne ... que,bara
878,nur::ADV,ne ... que,endast
879,schon::ADV,déjà,redan
880,wieder::ADV,de nouveau,åter
881,vergebens::ADV,en vain,förgäves
882,vor::PRP,devant,utanför
883,hinter::PRP,derrière,bakom
884,unter::PRP,sous,under
885,unter::PRP,au-dessous de,under
886,durch::PRP,par,genom
887,durch::PRP,par,igenom
888,durch::PRP,à travers,genom
889,durch::PRP,à travers,igenom
890,neben::PRP,à côté de,bredvid
891,neben::PRP,à côté de,vid sidan av
892,zwischen::PRP,entre,mellan
893,wegen::PRP,à cause de,på grund av
894,dies::PRN,ceci,detta
895,das::PRN,ce,det
896,das::PRN,cela,det
897,alles::PRN,tout,allt
898,ich::PRN,je,jag
899,ich::PRN,moi,jag
900,du::PRN,tu,du
901,du::PRN,toi,du
902,er::PRN,il,han
903,er::PRN,lui,han
904,wir::PRN,nous,vi
905,ihr::PRN,vous,ni
906,sie::PRN,ils,de
907,sie::PRN,elles,de
908,was::FPRN,que,vad
909,was::FPRN,quoi,vad
910,wer::FPRN,qui,vem
911,wo::FADV,où,var
912,wohin::FADV,où,vart
913,wie::FADV,comment,hur
914,warum::FADV,pourquoi,varför
915,wieviel::FNUM,combien,hur mycket
916,eins::NUM,un,en
917,eins::NUM,un,ett
918,zwei::NUM,deux,två
919,drei::NUM,trois,tre
920,vier::NUM,quatre,fyra
921,fünf::NUM,cinq,fem
922,sechs::NUM,six,sex
923,sieben::NUM,sept,sju
924,acht::NUM,huit,åtta
925,neun::NUM,neuf,nio
926,zehn::NUM,dix,tio
927,elf::NUM,onze,elva
928,zwölf::NUM,douze,tolv
929,zwanzig::NUM,vingt,tjugo
930,dreißig::NUM,trente,trettio
931,vierzig::NUM,quarante,fyrtio
932,fünfzig::NUM,cinquante,femtio
933,sechzig::NUM,soixante,sextio
934,siebzig::NUM,soixante-dix,sjuttio
935,achtzig::NUM,quatre-vingt,åttio
936,neunzig::NUM,quatre-vingt-dix,nittio
937,hundert::NUM,cent,hundra
938,tausend::NUM,mille,tusen
939,und::CNJ,et,och
940,oder::CNJ,ou,eller
941,stehen::V,être debout,stå
942,sitzen::V,être assis,sitta
943,liegen::V,être couché,ligga
944,hängen::V,pendre,hänga
945,werden::V,devenir,bli
946,passieren::V,se passer,ske
947,passieren::V,se passer,hända
948,beginnen::V,commencer,börja
949,enden::V,finir,ända
950,enden::V,se terminer,ända
951,wechseln::V,changer,växla
952,wechseln::V,alterner,växla
953,aufgehen[Sonne]::V,se lever,gå upp
954,untergehen[Sonne]::V,se coucher,gå ned
955,scheinen[Sonne]::V,briller,skina
956,donnern::V,tonner,dundra
957,wehen::V,souffler,blåsa
958,strömen::V,affluer,forsa
959,strömen::V,affluer,strömma
960,fließen::V,couler,flyta
961,sich drehen::V,tourner,snurra
962,schwanken::V,osciller,vackla
963,schwanken::V,chanceler,vackla
964,schwingen::V,vibrer,svinga
965,schwingen::V,osciller,svinga
966,fallen::V,tomber,falla
967,brennen::V,brûler,brinna
968,brennen::V,flamber,brinna
969,rauchen::V,fumer,ryka
970,regnen::V,pleuvoir,regna
971,gefrieren::V,geler,frysa
972,tauen::V,dégeler,töa
973,schmelzen::V,fondre,smälta
974,trocknen::V,sécher,torka
975,sieden::V,bouillir,koka
976,sieden::V,bouillir,sjuda
977,faulen::V,pourrir,ruttna
978,faulen::V,se putréfier,ruttna
979,verfaulen::V,pourrir,ruttna
980,reißen::V,rompre,brista
981,reißen::V,se déchirer,brista
982,versinken::V,s'enfoncer,sjunka
983,vergehen::V,passer,förgå
984,erscheinen::V,apparaître,synas
985,erscheinen::V,apparaître,visa sig
986,verschwinden::V,disparaître,försvinna
987,sinken::V,descendre,sjunka
988,sinken::V,s'abaisser,sjunka
989,abnehmen::V,diminuer,avta
990,abnehmen::V,diminuer,minskas
991,zunehmen::V,augmenter,tilltaga
992,steigen::V,monter,stiga
993,wachsen::V,croître,växa
994,glänzen::V,briller,glimma
995,funkeln::V,étinceler,tindra
996,funkeln::V,étinceler,gnistra
997,lärmen::V,faire du bruit,bråka
998,lärmen::V,faire du bruit,väsnas
999,läuten::V,sonner,ringa
1000,klingeln::V,sonner,ringa
1001,klirren::V,cliqueter,klirra
1002,brausen::V,mugir,brusa
1003,rauschen::V,bruire,susa
1004,klingen::V,sonner,låta
1005,klingen::V,sonner,klinga
1006,bellen::V,aboyer,skälla
1007,heulen::V,hurler,yla
1008,heulen::V,hurler,tjuta
1009,blasen::V,souffler,blåsa
1010,pfeifen::V,siffler,vissla
1011,schreien::V,crier,skrika
1012,stöhnen::V,gémir,stöna
1013,zittern::V,trembler,darra
1014,zittern::V,trembler,skälva
1015,leben::V,vivre,leva
1016,geboren werden::V,naître,födas
1017,atmen::V,respirer,andas
1018,trinken::V,boire,dricka
1019,essen::V,manger,äta
1020,schlucken::V,avaler,svälja
1021,müde werden::V,se lasser,tröttna
1022,müde werden::V,se fatiguer,tröttna
1023,einschlafen::V,s'endormir,somna
1024,schlafen::V,dormir,sova
1025,aufwachen::V,se réveiller,vakna
1026,aufstehen::V,se lever,stiga upp
1027,sich erholen::V,se reposer,repa sig
1028,sich erholen::V,se reposer,hämta sig
1029,sich erholen::V,se détendre,repa sig
1030,sich erholen::V,se détendre,hämta sig
1031,krank werden::V,tomber malade,insjukna
1032,krank sein::V,être malade,vara sjuk
1033,schmerzen::V,faire mal,smärta
1034,schmerzen::V,faire mal,göra ont
1035,husten::V,tousser,hosta
1036,genesen::V,guérir,tillfriskna
1037,genesen::V,se remettre,tillfriskna
1038,sterben::V,mourir,dö
1039,umkommen::V,périr,omkomma
1040,sich bewegen::V,bouger,röra sig
1041,sich rühren::V,broncher,röra på sig
1042,sich erheben::V,se lever,resa sig
1043,sich setzen::V,s'asseoir,sätta sig
1044,hinfallen::V,tomber,falla omkull
1045,laufen::V,marcher,löpa
1046,laufen::V,aller à pied,löpa
1047,schreiten::V,marcher,skrida
1048,spazierengehen::V,se promener,promenera
1049,eilen::V,courir,ila
1050,sich beeilen::V,se hâter,skynda sig
1051,sich beeilen::V,se dépêcher,skynda sig
1052,sausen::V,filer,susa
1053,rennen::V,courir,löpa
1054,rennen::V,courir,springa
1055,springen::V,sauter,hoppa
1056,klettern::V,grimper,klättra
1057,schaukeln::V,se balancer,gunga
1058,kriechen::V,ramper,kräla
1059,schwimmen::V,nager,simma
1060,tauchen::V,plonger,dyka
1061,rudern::V,ramer,ro
1062,fahren::V,aller,köra
1063,fahren::V,rouler,köra
1064,fliegen::V,voler,flyga
1065,gehen::V,aller,gå
1066,weggehen::V,s'en aller,gå bort
1067,abfahren::V,partir,resa
1068,abfahren::V,partir,avresa
1069,anhalten::V,s'arrêter,stanna
1070,hineingehen::V,entrer,gå in
1071,eintreten::V,entrer,träda in
1072,kommen::V,venir,komma
1073,ankommen::V,arriver,ankomma
1074,zurückkommen::V,revenir,återkomma
1075,bleiben::V,rester,bli
1076,bleiben::V,rester,förbli
1077,bleiben::V,demeurer,bli
1078,bleiben::V,demeurer,förbli
1079,warten::V,attendre,vänta
1080,erwarten::V,attendre,vänta
1081,suchen::V,chercher,leta
1082,finden::V,trouver,finna
1083,versuchen::V,essayer,försöka
1084,vorbereiten::V,préparer,förbereda
1085,lieben::V,aimer,älska
1086,mögen::V,aimer,tycka om
1087,mögen::V,vouloir,tycka om
1088,lachen::V,rire,skratta
1089,rühren::V,toucher,röra
1090,rühren::V,attendrir,röra
1091,weinen::V,pleurer,gråta
1092,schimpfen::V,gronder,skälla
1093,sich ärgern::V,se fâcher,förargas
1094,sich fürchten::V,avoir peur,vara rädd
1095,fürchten::V,craindre,frukta
1096,fürchten::V,avoir peur de,frukta
1097,fliehen::V,fuir,fly
1098,fliehen::V,fuir,rymma
1099,flüchten::V,s'enfuir,fly
1100,sehen::V,voir,se
1101,anschauen::V,regarder,se på
1102,anschauen::V,regarder,betrakta
1103,ansehen::V,regarder,åse
1104,hören::V,entendre,höra
1105,zuhören::V,écouter,höra på
1106,zuhören::V,écouter,lyssna till
1107,probieren::V,goûter,smaka
1108,probieren::V,goûter,smaka på
1109,riechen::V,sentir,lukta
1110,fühlen::V,sentir,känna
1111,scheinen::V,sembler,verka
1112,scheinen::V,sembler,tyckas
1113,scheinen::V,paraître,verka
1114,scheinen::V,paraître,tyckas
1115,zu sehen sein::V,se voir,synas
1116,zu sehen sein::V,se voir,kunna ses
1117,zu sehen sein::V,être visible,synas
1118,zu sehen sein::V,être visible,kunna ses
1119,vernehmen::V,entendre,få veta
1120,vernehmen::V,entendre,förnimma
1121,vernehmen::V,percevoir,få veta
1122,vernehmen::V,percevoir,förnimma
1123,frieren::V,avoir froid,frysa
1124,tun::V,faire,göra
1125,können::V,savoir,kunna
1126,können::V,pouvoir,kunna
1127,wollen::V,vouloir,vilja
1128,anfangen::V,commencer,börja
1129,beenden::V,finir,avsluta
1130,beenden::V,terminer,avsluta
1131,aufhören::V,cesser,sluta
1132,aufhören::V,cesser,upphöra
1133,aufhören::V,arrêter,sluta
1134,aufhören::V,arrêter,upphöra
1135,gelingen::V,réussir,lyckas
1136,geraten::V,réussir,bli
1137,öffnen::V,ouvrir,öppna
1138,schließen::V,fermer,låsa
1139,schließen::V,fermer,stänga
1140,stellen::V,poser,ställa
1141,stellen::V,mettre,ställa
1142,setzen::V,placer,sätta
1143,legen::V,placer,lägga
1144,berühren::V,toucher,beröra
1145,verbinden::V,lier,förbinda
1146,bedecken::V,couvrir,täcka
1147,bedecken::V,couvrir,betäcka
1148,aufhängen::V,accrocher,hänga
1149,aufhängen::V,accrocher,hänga upp
1150,anzünden::V,allumer,tända
1151,anzünden::V,allumer,antända
1152,anzünden::V,allumer,tända på
1153,aufheben::V,ramasser,lyfta
1154,zurücklassen::V,laisser,lämna
1155,zurücklassen::V,laisser,efterlämna
1156,verlieren::V,perdre,mista
1157,verlieren::V,perdre,förlora
1158,fallen lassen::V,lâcher,tappa
1159,fallen lassen::V,lâcher,släppa
1160,fallen lassen::V,laisser tomber,tappa
1161,fallen lassen::V,laisser tomber,släppa
1162,machen::V,faire,göra
1163,herstellen::V,produire,tillverka
1164,herstellen::V,produire,framställa
1165,herstellen::V,fabriquer,tillverka
1166,herstellen::V,fabriquer,framställa
1167,bauen::V,bâtir,bygga
1168,bauen::V,construire,bygga
1169,reparieren::V,réparer,reparera
1170,verbessern::V,améliorer,rätta
1171,verbessern::V,améliorer,förbättra
1172,ändern::V,changer,ändra
1173,ändern::V,changer,förändra
1174,ändern::V,modifier,ändra
1175,ändern::V,modifier,förändra
1176,graben::V,creuser,gräva
1177,beugen::V,plier,böja
1178,beugen::V,ployer,böja
1179,biegen::V,courber,böja
1180,biegen::V,courber,kröka
1181,drehen::V,tordre,vrida
1182,drehen::V,tourner,vrida
1183,wenden::V,retourner,vända
1184,umdrehen::V,tourner,vrida om
1185,heben::V,soulever,häva
1186,hochheben::V,lever,lyfta
1187,ergreifen::V,saisir,gripa
1188,ergreifen::V,prendre,gripa
1189,halten::V,tenir,hålla
1190,drücken::V,presser,trycka
1191,schieben::V,pousser,skjuta
1192,kratzen::V,gratter,riva
1193,kratzen::V,gratter,skrapa
1194,kratzen::V,égratigner,riva
1195,kratzen::V,égratigner,skrapa
1196,lecken::V,lécher,slicka
1197,beißen::V,mordre,bita
1198,abreißen::V,arracher,slita_av
1199,abreißen::V,arracher,riva_av
1200,abschneiden::V,couper,skära av
1201,binden::V,lier,binda
1202,binden::V,attacher,binda
1203,stecken::V,enfoncer,sticka
1204,brechen::V,rompre,bryta
1205,brechen::V,rompre,brista
1206,klopfen::V,frapper,banka
1207,klopfen::V,frapper,klappa
1208,hauen::V,frapper,hugga
1209,kleben::V,coller,klistra
1210,reiben::V,frotter,gnida
1211,streichen::V,empâter,smörja
1212,schleifen::V,affiler,slipa
1213,schleifen::V,aiguiser,slipa
1214,schneiden::V,couper,skära
1215,schneiden::V,couper,klippa
1216,schneiden::V,trancher,skära
1217,schneiden::V,trancher,klippa
1218,rütteln::V,cahoter,skaka
1219,schütteln::V,secouer,rista
1220,schwenken::V,agiter,svänga
1221,schütten::V,verser,hälla
1222,füllen::V,remplir,fylla
1223,einwickeln::V,envelopper,slå in
1224,einwickeln::V,envelopper,veckla in
1225,tragen::V,porter,bära
1226,schleppen::V,traîner,släpa
1227,ziehen::V,tirer,dra
1228,aufbewahren::V,garder,förvara
1229,aufbewahren::V,garder,ta vara på
1230,aufbewahren::V,conserver,förvara
1231,aufbewahren::V,conserver,ta vara på
1232,werfen::V,jeter,kasta
1233,werfen::V,lancer,kasta
1234,fangen::V,attraper,fånga
1235,packen::V,agripper,gripa
1236,packen::V,agripper,gripa tag
1237,verstecken::V,cacher,gömma
1238,teilen::V,diviser,dela
1239,schicken::V,envoyer,skicka
1240,bringen::V,apporter,bringa
1241,hinzufügen::V,ajouter,tillägga
1242,bekommen::V,obtenir,få
1243,bekommen::V,obtenir,erhålla
1244,erhalten::V,recevoir,få
1245,erhalten::V,recevoir,erhålla
1246,nehmen::V,prendre,ta
1247,nehmen::V,prendre,taga
1248,wählen::V,choisir,välja
1249,auswählen::V,choisir,utvälja
1250,auswählen::V,sélectionner,utvälja
1251,bewahren::V,préserver,bevara
1252,behindern::V,gêner,hindra
1253,behindern::V,gêner,förhindra
1254,verderben::V,gâter,förstöra
1255,verderben::V,corrompre,förstöra
1256,beschädigen::V,endommager,skada
1257,zerbrechen::V,casser,bryta isär
1258,zerbrechen::V,casser,bryta sönder
1259,zerreißen::V,déchirer,riva sönder
1260,zerreißen::V,déchirer,slita sönder
1261,zerstören::V,détruire,förstöra
1262,verbrennen::V,brûler,bränna
1263,verbrennen::V,brûler,bränna upp
1264,geben::V,donner,ge
1265,reichen::V,tendre,räcka
1266,schenken::V,offrir,skänka
1267,versprechen::V,promettre,lova
1268,wünschen::V,souhaiter,önska
1269,loben::V,louer,lova
1270,loben::V,louer,beröma
1271,küssen::V,embrasser,pussa
1272,wiegen::V,bercer,vagga
1273,zudecken::V,couvrir,täcka
1274,wecken::V,éveiller,väcka
1275,wecken::V,réveiller,väcka
1276,zeigen::V,montrer,visa
1277,zeigen::V,faire voir,visa
1278,führen::V,guider,föra
1279,lehren::V,apprendre,lära
1280,unterrichten::V,instruire,undervisa
1281,aufziehen::V,élever,uppfostra
1282,leiten::V,diriger,leda
1283,leiten::V,conduire,leda
1284,antreiben::V,pousser,driva på
1285,lassen::V,faire,få att
1286,einladen::V,inviter,bjuda
1287,einladen::V,inviter,inbjuda
1288,vereinigen::V,unir,förena
1289,vereinigen::V,réunir,förena
1290,besuchen::V,visiter,besöka
1291,besuchen::V,aller voir,besöka
1292,treffen::V,rencontrer,möta
1293,treffen::V,rencontrer,träffa
1294,sich versammeln::V,s'assembler,församla sig
1295,spielen::V,jouer,leka
1296,spielen::V,jouer,spela
1297,singen::V,chanter,sjunga
1298,tanzen::V,danser,dansa
1299,sich trennen::V,se séparer,skiljas
1300,verlassen::V,quitter,lämna
1301,verlassen::V,quitter,överge
1302,retten::V,sauver,rädda
1303,bewachen::V,garder,bevaka
1304,schützen::V,protéger,skydda
1305,schützen::V,protéger,beskydda
1306,verteidigen::V,défendre,försvara
1307,sich schlagen::V,se taper,slåss
1308,schießen::V,tirer,skjuta
1309,siegen::V,vaincre,segra
1310,ärgern::V,agacer,förarga
1311,schlagen::V,battre,slå
1312,schlagen::V,frapper,slå
1313,treten::V,botter,sparka
1314,treten::V,donner un coup de pied à,sparka
1315,stechen::V,piquer,sticka
1316,stoßen::V,heurter,stöta
1317,stehlen::V,voler,stjäla
1318,stören::V,gêner,störa
1319,stören::V,déranger,störa
1320,belästigen::V,molester,genera
1321,belästigen::V,molester,besvära
1322,belästigen::V,importuner,genera
1323,belästigen::V,importuner,besvära
1324,verbergen::V,cacher,dölja
1325,verbergen::V,dissimuler,dölja
1326,täuschen::V,abuser,vilseleda
1327,täuschen::V,tromper,vilseleda
1328,betrügen::V,duper,bedra
1329,betrügen::V,frauder,bedra
1330,töten::V,tuer,döda
1331,wohnen::V,habiter,bo
1332,wohnen::V,demeurer,bo
1333,arbeiten::V,travailler,arbeta
1334,sammeln::V,collectionner,samla
1335,pflücken::V,cueillir,plocka
1336,jagen::V,chasser,jaga
1337,fischen::V,pêcher,fiska
1338,fassen::V,capturer,fånga
1339,hüten::V,garder,vakta
1340,treiben::V,mener,driva
1341,anbinden::V,attacher,binda fast
1342,füttern::V,faire manger,fodra
1343,melken::V,traire,mjölka
1344,hacken::V,fendre,hacka
1345,gießen::V,arroser,hälla
1346,gießen::V,arroser,vattna
1347,reifen::V,mûrir,mogna
1348,zubereiten::V,préparer,tillaga
1349,zubereiten::V,préparer,tillreda
1350,kochen::V,cuire,koka
1351,backen::V,cuire,baka
1352,braten::V,rôtir,steka
1353,umrühren::V,remuer,röra om
1354,stricken::V,tricoter,sticka
1355,nähen::V,coudre,sy
1356,färben::V,teindre,färga
1357,reinigen::V,nettoyer,rensa
1358,reinigen::V,nettoyer,rengöra
1359,waschen::V,laver,tvätta
1360,abwischen::V,essuyer,torka av
1361,spülen::V,rincer,spola
1362,spülen::V,rincer,skölja
1363,fegen::V,balayer,feja
1364,kehren::V,balayer,sopa
1365,baden::V,se baigner,bada
1366,sich waschen::V,se laver,tvätta sig
1367,ausziehen::V,ôter,ta av
1368,ausziehen::V,enlever,ta av
1369,anziehen::V,mettre,ta på
1370,sich anziehen::V,s'habiller,klä på sig
1371,kämmen::V,peigner,kamma
1372,schmücken::V,orner,pynta
1373,schmücken::V,orner,smycka
1374,schmücken::V,décorer,pynta
1375,schmücken::V,décorer,smycka
1376,sagen::V,dire,säga
1377,sprechen::V,parler,tala
1378,reden::V,parler,tala
1379,reden::V,parler,prata
1380,sich unterhalten::V,bavarder,prata
1381,sich unterhalten::V,s'entretenir,prata
1382,fragen::V,demander,fråga
1383,fragen::V,demander,spörja
1384,bitten::V,prier,be
1385,erzählen::V,raconter,berätta
1386,mitteilen::V,communiquer,meddela
1387,nennen::V,nommer,kalla
1388,nennen::V,appeler,kalla
1389,rufen::V,appeler,ropa
1390,prahlen::V,se vanter,pråla
1391,prahlen::V,se vanter,skryta
1392,übersetzen::V,traduire,tolka
1393,übersetzen::V,traduire,översätta
1394,denken::V,penser,tänka
1395,glauben::V,croire,tro
1396,bemerken::V,remarquer,uppmärksamma
1397,bemerken::V,remarquer,lägga märke till
1398,bemerken::V,apercevoir,uppmärksamma
1399,bemerken::V,apercevoir,lägga märke till
1400,erkennen::V,reconnaître,känna igen
1401,begreifen::V,concevoir,begripa
1402,verstehen::V,entendre,förstå
1403,verstehen::V,comprendre,förstå
1404,lernen::V,apprendre,lära sig
1405,wissen::V,savoir,veta
1406,sich erinnern an::V,se souvenir de,minnas
1407,sich erinnern an::V,se souvenir de,komma ihåg
1408,vergessen::V,oublier,glömma
1409,messen::V,mesurer,mäta
1410,zählen::V,compter,räkna
1411,rechnen::V,calculer,räkna
1412,lesen::V,lire,läsa
1413,malen::V,peindre,måla
1414,zeichnen::V,dessiner,teckna
1415,schreiben::V,écrire,skriva
1416,besitzen::V,posséder,äga
1417,besitzen::V,posséder,besitta
1418,kaufen::V,acheter,köpa
1419,verkaufen::V,vendre,sälja
1420,bezahlen::V,payer,betala
1421,zahlen::V,payer,betala
1422,beherrschen::V,dominer,behärska
1423,beherrschen::V,maîtriser,behärska
1424,ertragen::V,tolérer,tåla
1425,ertragen::V,tolérer,uthärda
1426,ertragen::V,supporter,tåla
1427,ertragen::V,supporter,uthärda
