,Concept_ID,lbe,fr
766,verschieden::A,личӏи-личӏисса,différent
767,nah::A,гъансса,lié
768,nah::A,гъансса,proche
769,fern::A,архсса,éloigné
770,fern::A,архсса,lointain
771,linker::A,кияхсса,gauche
772,linker::A,кюччахсса,gauche
773,rechter::A,урчӏахсса,droit
774,anderer::A,цамур,autre
775,erster::A,цалчинмур,premier
776,erster::A,цалчиннсса,premier
777,zweiter::A,кӏилчиимур,second
778,zweiter::A,кӏилчиимур,deuxième
779,dritter::A,шамулчинмур,troisième
780,letzter::A,махъва-махъмур,dernier
781,allein::ADV,ялгъузну,seul
782,zusammen::ADV,цачӏу,ensemble
783,zusammen::ADV,архӏал,ensemble
784,lange::ADV,батӏи къабуклай,longtemps
785,lange::ADV,хъунмасса хӏаллай,longtemps
786,plötzlich::ADV,цакуну,tout à coup
787,sofort::ADV,мугьлат бакъа,immédiatement
788,später::ADV,махъ,plus tard
789,jetzt::ADV,утти,maintenant
790,jetzt::ADV,цӏана,maintenant
791,heute::ADV,хӏакьину,aujourd'hui
792,morgen::ADV,гьуит,demain
793,morgen::ADV,гьунттий,demain
794,dann::ADV,яла,puis
795,dann::ADV,яла,ensuite
796,gestern::ADV,лахьхьу,hier
797,damals::ADV,та чӏумал,alors
798,damals::ADV,та чӏумал,à l'époque
799,danach::ADV,яла,après
800,danach::ADV,яла,ensuite
801,vorher::ADV,хьхьнчӏ,auparavant
802,vorher::ADV,хьхьичӏва,auparavant
803,zuerst::ADV,бакӏрай,d'abord
804,zuerst::ADV,бакӏрай,premièrement
805,zuerst::ADV,цӏу бутӏуй,d'abord
806,zuerst::ADV,цӏу бутӏуй,premièrement
807,einmal::ADV,цал,une fois
808,manchmal::ADV,ваксса-таксса,parfois
809,manchmal::ADV,ваксса-таксса,quelquefois
810,oft::ADV,чӏявуну,souvent
811,immer::ADV,мудан,toujours
812,immer::ADV,даиман,toujours
813,niemals::ADV,тачӏав,ne ... jamais
814,hier::ADV,шикку,ici
815,hierhin::ADV,шиккун,par ici
816,von hier::ADV,шичча,d'ici
817,dort::ADV,гикку,là
818,dort::ADV,гикку,là-bas
819,dorthin::ADV,тиккун,y
820,dorthin::ADV,тиккун,par là
821,geradeaus::ADV,тӏайланм,tout droit
822,vorwärts::ADV,хьхьичӏунмай,en avant
823,rückwärts::ADV,махъа-хьхьичӏунмай,en arrière
824,zurück::ADV,махъунмай,de retour
825,unten::ADV,лув,en bas
826,unten::ADV,лув,au-dessous
827,hinab::ADV,бакӏ-ялавай,en bas
828,hinab::ADV,бакӏ-ялавай,vers le bas
829,hinab::ADV,бакӏъялавай,en bas
830,hinab::ADV,бакӏъялавай,vers le bas
831,oben::ADV,ялув,dessus
832,oben::ADV,ялув,en haut
833,hinauf::ADV,лавай,en haut
834,hinauf::ADV,лавай,vers le haut
835,überall::ADV,гьариий,partout
836,überall::ADV,хьу-хьуний,partout
837,überall::ADV,гьарца кӏанай,partout
838,nicht::ADV,къа-,ne ... pas
839,ein wenig::ADV,чанни,un peu
840,ein wenig::ADV,ца чансса,un peu
841,kaum::ADV,дахьа,à peine
842,sehr::ADV,оьну,très
843,sehr::ADV,гужну,très
844,sehr::ADV,хъинну,très
845,so::ADV,укукн,si
846,so::ADV,укукн,ainsi
847,noch::ADV,гьала,encore
848,noch::ADV,уттигу,encore
849,noch::ADV,цакьинва,encore
850,noch::ADV,ттигу-шилагу,encore
851,nur::ADV,анжагь,seulement
852,nur::ADV,анжагь,ne ... que
853,wieder::ADV,цӏуницӏа,de nouveau
854,vergebens::ADV,аьдада,en vain
855,vergebens::ADV,нахӏакь,en vain
856,vor::PRP,хьхьичӏ,devant
857,hinter::PRP,махъ,derrière
858,unter::PRP,лув,sous
859,unter::PRP,лув,au-dessous de
860,durch::PRP,-х,par
861,durch::PRP,-х,à travers
862,neben::PRP,чӏарав,à côté de
863,zwischen::PRP,дянив,entre
864,wegen::PRP,цӏаний,à cause de
865,dies::PRN,ва,ceci
866,das::PRN,та,ce
867,das::PRN,та,cela
868,das::PRN,кӏа,ce
869,das::PRN,кӏа,cela
870,das::PRN,га,ce
871,das::PRN,га,cela
872,alles::PRN,щала,tout
873,ich::PRN,на,je
874,ich::PRN,на,moi
875,du::PRN,ина,tu
876,du::PRN,ина,toi
877,er::PRN,му,il
878,er::PRN,му,lui
879,wir::PRN,жу,nous
880,ihr::PRN,зу,vous
881,was::FPRN,ци,que
882,was::FPRN,ци,quoi
883,wer::FPRN,цу,qui
884,wo::FADV,чув,où
885,wohin::FADV,чун,où
886,wie::FADV,цукун,comment
887,warum::FADV,цан,pourquoi
888,wieviel::FNUM,циксса,combien
889,eins::NUM,ца,un
890,zwei::NUM,кӏива,deux
891,drei::NUM,шамма,trois
892,vier::NUM,мукьа,quatre
893,vier::NUM,мукьва,quatre
894,fünf::NUM,ххюва,cinq
895,sechs::NUM,ряхва,six
896,sieben::NUM,арула,sept
897,acht::NUM,мяйва,huit
898,neun::NUM,урчӏва,neuf
899,zehn::NUM,ацӏва,dix
900,elf::NUM,ацӏния цава,onze
901,zwölf::NUM,ацӏиия кӏива,douze
902,zwanzig::NUM,кьува,vingt
903,dreißig::NUM,зувира,trente
904,vierzig::NUM,мукьцӏала,quarante
905,fünfzig::NUM,ххюцӏала,cinquante
906,sechzig::NUM,ряхцӏала,soixante
907,achtzig::NUM,мяйцӏала,quatre-vingt
908,neunzig::NUM,урчӏцӏала,quatre-vingt-dix
909,hundert::NUM,ттурш,cent
910,hundert::NUM,ттуршва,cent
911,tausend::NUM,азарва,mille
912,und::CNJ,-гу,et
913,oder::CNJ,я,ou
914,oder::CNJ,ягу,ou
915,stehen::V,ацӏан,être debout
916,sitzen::V,щяивкӏун икӏан,être assis
917,liegen::V,утту нвхьуну икӏан,être couché
918,hängen::V,зурчӏай тӏун,pendre
919,werden::V,хьун,devenir
920,passieren::V,хьун,se passer
921,beginnen::V,дайдишин,commencer
922,beginnen::V,дайдирхьуну дикӏан,commencer
923,enden::V,къуртал дан,finir
924,enden::V,къуртал дан,se terminer
925,wechseln::V,даххана хьун,changer
926,wechseln::V,даххана хьун,alterner
927,wechseln::V,даххана дуллан,changer
928,wechseln::V,даххана дуллан,alterner
929,aufgehen[Sonne]::V,буклай бур,se lever
930,untergehen[Sonne]::V,лаглай бур,se coucher
931,scheinen[Sonne]::V,битан,briller
932,scheinen[Sonne]::V,чани буллан,briller
933,donnern::V,тӏий бур,tonner
934,wehen::V,бишлай бур,souffler
935,strömen::V,экьинан,affluer
936,fließen::V,экьинан,couler
937,sich drehen::V,гьанан,tourner
938,schwanken::V,хъюлчу тӏун,osciller
939,schwanken::V,хъюлчу тӏун,chanceler
940,schwanken::V,хӏуркку тӏун,osciller
941,schwanken::V,хӏуркку тӏун,chanceler
942,schwingen::V,хъюлчай тӏун,vibrer
943,schwingen::V,хъюлчай тӏун,osciller
944,schwingen::V,хъюлчу тӏун,vibrer
945,schwingen::V,хъюлчу тӏун,osciller
946,fallen::V,багьлан,tomber
947,brennen::V,ччучлан,brûler
948,brennen::V,ччучлан,flamber
949,rauchen::V,пуркӏу тӏун,fumer
950,regnen::V,лачӏун,pleuvoir
951,regnen::V,лачIлай дур,pleuvoir
952,gefrieren::V,микӏ лачӏун,geler
953,tauen::V,баслан,dégeler
954,schmelzen::V,баслан,fondre
955,trocknen::V,кьакьан,sécher
956,sieden::V,щаран,bouillir
957,faulen::V,аьллан,pourrir
958,faulen::V,аьллан,se putréfier
959,verfaulen::V,аьллан,pourrir
960,verfaulen::V,аьян,pourrir
961,reißen::V,ххя дукан,rompre
962,reißen::V,ххя дукан,se déchirer
963,versinken::V,оькьлан,s'enfoncer
964,versinken::V,оькьан,s'enfoncer
965,vergehen::V,лялиян,passer
966,erscheinen::V,буккан,apparaître
967,erscheinen::V,загьир хьун,apparaître
968,verschwinden::V,бат хьун,disparaître
969,verschwinden::V,акъа хьун,disparaître
970,sinken::V,чахь учин,descendre
971,sinken::V,чахь учин,s'abaisser
972,abnehmen::V,чан хьун,diminuer
973,abnehmen::V,ссуссукьу хьун,diminuer
974,zunehmen::V,гьарза хьун,augmenter
975,steigen::V,гьаз хьун,monter
976,wachsen::V,ххяххан,croître
977,glänzen::V,цӏай буккан,briller
978,funkeln::V,цӏай-цӏай тӏун,étinceler
979,lärmen::V,чӏу буллан,faire du bruit
980,lärmen::V,аьлагъужа буллан,faire du bruit
981,läuten::V,занг ришлан,sonner
982,läuten::V,занг дуллан,sonner
983,klingeln::V,занг ришлан,sonner
984,klingeln::V,занг дуллан,sonner
985,brausen::V,никъащилан,mugir
986,rauschen::V,щурщур тӏун,bruire
987,klingen::V,чӏу буклан,sonner
988,bellen::V,хӏап тӏун,aboyer
989,blasen::V,уф тӏун,souffler
990,pfeifen::V,щютӏа тӏун,siffler
991,schreien::V,чӏу бан,crier
992,stöhnen::V,угь-къак тӏун,gémir
993,zittern::V,зурзу чин,trembler
994,zittern::V,зурзу тӏун,trembler
995,leben::V,ялапар хъанан,vivre
996,geboren werden::V,ан,naître
997,atmen::V,ссихӏ ласлан,respirer
998,atmen::V,ссихӏ бигьлан,respirer
999,trinken::V,хӏачӏан,boire
1000,trinken::V,хӏачӏлан,boire
1001,essen::V,канан,manger
1002,schlucken::V,кьюлтӏа тӏун,avaler
1003,müde werden::V,аьхчӏин,se lasser
1004,müde werden::V,аьхчӏин,se fatiguer
1005,einschlafen::V,шанан икӏан,s'endormir
1006,schlafen::V,шанан,dormir
1007,aufwachen::V,чантӏ учин,se réveiller
1008,aufstehen::V,бизан,se lever
1009,sich erholen::V,бигьалаган,se reposer
1010,sich erholen::V,бигьалаган,se détendre
1011,krank werden::V,къашай хьун,tomber malade
1012,krank sein::V,къашай хъанан,être malade
1013,krank sein::V,къашавай икӏан,être malade
1014,schmerzen::V,цӏун,faire mal
1015,husten::V,хъугьу чин,tousser
1016,husten::V,хъугьу тӏун,tousser
1017,genesen::V,хъин хьун,guérir
1018,genesen::V,хъин хьун,se remettre
1019,genesen::V,сагъ лаган,guérir
1020,genesen::V,сагъ лаган,se remettre
1021,sterben::V,ивчӏан,mourir
1022,umkommen::V,лиллан,périr
1023,umkommen::V,литӏлан,périr
1024,umkommen::V,ажал биян,périr
1025,umkommen::V,личӏи хьун,périr
1026,umkommen::V,иакьлу хьун,périr
1027,umkommen::V,ахир жан хъанан,périr
1028,umkommen::V,рухӏирачӏа икӏан,périr
1029,sich bewegen::V,сукку хьун,bouger
1030,sich rühren::V,сукку хьун,broncher
1031,sich erheben::V,бизан,se lever
1032,sich setzen::V,щяикӏан,s'asseoir
1033,sich setzen::V,щябикӏан,s'asseoir
1034,hinfallen::V,багьан,tomber
1035,laufen::V,занан,marcher
1036,laufen::V,занан,aller à pied
1037,schreiten::V,ша ласлан,marcher
1038,spazierengehen::V,сайр буллан,se promener
1039,eilen::V,анавар буккан,courir
1040,sich beeilen::V,анавар буккан,se hâter
1041,sich beeilen::V,анавар буккан,se dépêcher
1042,sausen::V,никъа щилан,filer
1043,sausen::V,никъа щун,filer
1044,rennen::V,лечлан,courir
1045,springen::V,тӏанкӏ дан,sauter
1046,klettern::V,лахълан,grimper
1047,schaukeln::V,гьайжак бигьлан,se balancer
1048,kriechen::V,ххярк тӏун,ramper
1049,schwimmen::V,гьузун,nager
1050,tauchen::V,лултту уккан,plonger
1051,rudern::V,бяхлан,ramer
1052,rudern::V,батӏлан,ramer
1053,rudern::V,ххялаххи дуклан,ramer
1054,fahren::V,гьан,aller
1055,fahren::V,гьан,rouler
1056,fliegen::V,лехлан,voler
1057,gehen::V,нан,aller
1058,weggehen::V,ялагьан,s'en aller
1059,abfahren::V,гьан,partir
1060,anhalten::V,бацӏан,s'arrêter
1061,hineingehen::V,буххан,entrer
1062,eintreten::V,буххан,entrer
1063,kommen::V,учӏан,venir
1064,ankommen::V,биян,arriver
1065,ankommen::V,бучӏан,arriver
1066,zurückkommen::V,зана хъун,revenir
1067,zurückkommen::V,зана бикӏан,revenir
1068,bleiben::V,личӏан,rester
1069,bleiben::V,личӏан,demeurer
1070,warten::V,ялугьлан,attendre
1071,erwarten::V,ялугьлан,attendre
1072,suchen::V,луглан,chercher
1073,finden::V,лякъин,trouver
1074,versuchen::V,ххал буллан,essayer
1075,vorbereiten::V,хӏадур бан,préparer
1076,lieben::V,эшкьи хьуиу бикӏан,aimer
1077,mögen::V,ххиран бикӏан,aimer
1078,mögen::V,ххиран бикӏан,vouloir
1079,lachen::V,хъян,rire
1080,weinen::V,аьтӏун,pleurer
1081,schimpfen::V,дяъван,gronder
1082,schimpfen::V,ссугайи агьан,gronder
1083,sich ärgern::V,ссибизлан,se fâcher
1084,sich fürchten::V,ингъауслан,avoir peur
1085,fürchten::V,хӏучӏ тӏун,craindre
1086,fürchten::V,хӏучӏ тӏун,avoir peur de
1087,fliehen::V,ака бан,fuir
1088,flüchten::V,лихъан,s'enfuir
1089,sehen::V,чӏалан,voir
1090,anschauen::V,урган,regarder
1091,ansehen::V,буруглан,regarder
1092,hören::V,баллан,entendre
1093,zuhören::V,вичӏи дихьлан,écouter
1094,probieren::V,тӏин ххал буллан,goûter
1095,riechen::V,ссунтӏа тӏун,sentir
1096,fühlen::V,дакӏнил буслан,sentir
1097,scheinen::V,ххан,sembler
1098,scheinen::V,ххан,paraître
1099,scheinen::V,бизан,sembler
1100,scheinen::V,бизан,paraître
1101,scheinen::V,ххан бикӏлай бикӏан,sembler
1102,scheinen::V,ххан бикӏлай бикӏан,paraître
1103,vernehmen::V,баян,entendre
1104,vernehmen::V,баян,percevoir
1105,frieren::V,лигьулул хъанан,avoir froid
1106,tun::V,бан,faire
1107,können::V,хьун,savoir
1108,können::V,хьун,pouvoir
1109,anfangen::V,дайдишин,commencer
1110,beenden::V,къуртал бан,finir
1111,beenden::V,къуртал бан,terminer
1112,aufhören::V,кьабагьан,cesser
1113,aufhören::V,кьабагьан,arrêter
1114,gelingen::V,бюхъан,réussir
1115,öffnen::V,тӏитӏин,ouvrir
1116,schließen::V,лакьин,fermer
1117,stellen::V,дацӏан дан,poser
1118,stellen::V,дацӏан дан,mettre
1119,stellen::V,бишин,poser
1120,stellen::V,бишин,mettre
1121,setzen::V,щяитан,placer
1122,legen::V,бишин,placer
1123,berühren::V,ка щун,toucher
1124,verbinden::V,бахӏин,lier
1125,verbinden::V,дахӏин,lier
1126,bedecken::V,ялтту бущин,couvrir
1127,bedecken::V,ялтту бакьин,couvrir
1128,aufhängen::V,лахъан,accrocher
1129,anzünden::V,лахъан,allumer
1130,aufheben::V,гьаз бан,ramasser
1131,zurücklassen::V,кьаитан,laisser
1132,zurücklassen::V,битан,laisser
1133,verlieren::V,дакъа дан,perdre
1134,fallen lassen::V,рутан,lâcher
1135,fallen lassen::V,рутан,laisser tomber
1136,machen::V,дан,faire
1137,herstellen::V,яраг ишла бувиу бан,produire
1138,herstellen::V,яраг ишла бувиу бан,fabriquer
1139,bauen::V,дан,bâtir
1140,bauen::V,дан,construire
1141,reparieren::V,дакьин дан,réparer
1142,verbessern::V,ххуй дан,améliorer
1143,ändern::V,баххана бан,changer
1144,ändern::V,баххана бан,modifier
1145,graben::V,дуклан,creuser
1146,beugen::V,лахӏан бан,plier
1147,beugen::V,лахӏан бан,ployer
1148,beugen::V,кьус бикӏан,plier
1149,beugen::V,кьус бикӏан,ployer
1150,biegen::V,баччин,courber
1151,biegen::V,лахӏан бан,courber
1152,drehen::V,гьанан,tordre
1153,drehen::V,гьанан,tourner
1154,wenden::V,кӏура баен бан,retourner
1155,umdrehen::V,кӏура баен бан,tourner
1156,heben::V,гьаз бан,soulever
1157,hochheben::V,гьаз бан,lever
1158,ergreifen::V,хъап дан,saisir
1159,ergreifen::V,хъап дан,prendre
1160,ergreifen::V,хъап увиу угьан,saisir
1161,ergreifen::V,хъап увиу угьан,prendre
1162,halten::V,бугьлан,tenir
1163,drücken::V,кьюч бигьлан,presser
1164,schieben::V,щун,pousser
1165,lecken::V,ланцӏа тӏун,lécher
1166,beißen::V,хъапа тӏун,mordre
1167,beißen::V,кьацӏа тӏун,mordre
1168,abreißen::V,буцан,arracher
1169,abschneiden::V,бухъан,couper
1170,abschneiden::V,кьукьин,couper
1171,binden::V,бахӏин,lier
1172,binden::V,бахӏин,attacher
1173,binden::V,дахӏин,lier
1174,binden::V,дахӏин,attacher
1175,brechen::V,гъагъан,rompre
1176,klopfen::V,кьутӏа тӏун,frapper
1177,hauen::V,рищун,frapper
1178,kleben::V,лачӏун буллан,coller
1179,reiben::V,ссуку буллан,frotter
1180,streichen::V,дугъан,empâter
1181,streichen::V,аьгъу дан,empâter
1182,schneiden::V,духълан,couper
1183,schneiden::V,духълан,trancher
1184,schneiden::V,кьукьлан,couper
1185,schneiden::V,кьукьлан,trancher
1186,schütteln::V,хъюлчу буллан,secouer
1187,schwenken::V,палцӏ дуллан,agiter
1188,schütten::V,рутӏин,verser
1189,füllen::V,буцӏин бан,remplir
1190,einwickeln::V,кай-кай бан,envelopper
1191,tragen::V,ларсун занан,porter
1192,tragen::V,ларсун ачин,porter
1193,schleppen::V,ххилан,traîner
1194,aufbewahren::V,ядан,garder
1195,aufbewahren::V,ядан,conserver
1196,aufbewahren::V,ядуллан,garder
1197,aufbewahren::V,ядуллан,conserver
1198,werfen::V,личин,jeter
1199,werfen::V,личин,lancer
1200,fangen::V,бугьан,attraper
1201,fangen::V,бугьлан,attraper
1202,verstecken::V,ладитан,cacher
1203,verstecken::V,кьюлтӏ дан,cacher
1204,verstecken::V,дахьлаган дан,cacher
1205,teilen::V,бачӏин,diviser
1206,teilen::V,бутӏа бан,diviser
1207,schicken::V,тӏайла буккан,envoyer
1208,bringen::V,диян дан,apporter
1209,hinzufügen::V,ххи бан,ajouter
1210,bekommen::V,ласун,obtenir
1211,erhalten::V,ласун,recevoir
1212,nehmen::V,ласун,prendre
1213,wählen::V,бувчӏин,choisir
1214,auswählen::V,бувчӏин,choisir
1215,auswählen::V,бувчӏин,sélectionner
1216,auswählen::V,язи бугьан,choisir
1217,auswählen::V,язи бугьан,sélectionner
1218,bewahren::V,ядан,préserver
1219,behindern::V,дайщишруду дуллан,gêner
1220,verderben::V,зия дан,gâter
1221,verderben::V,зия дан,corrompre
1222,beschädigen::V,зарал буллан,endommager
1223,zerbrechen::V,гьагъан,casser
1224,zerbrechen::V,гьагъан бан,casser
1225,zerreißen::V,ххяхха дуккан,déchirer
1226,zerstören::V,лекьан дан,détruire
1227,verbrennen::V,ччуччин,brûler
1228,geben::V,дулун,donner
1229,reichen::V,дулун,tendre
1230,schenken::V,пишкаш дан,offrir
1231,schenken::V,багъишла дан,offrir
1232,schenken::V,ихӏсандалун дуллун,offrir
1233,versprechen::V,банна чин,promettre
1234,loben::V,цӏа дан,louer
1235,küssen::V,ппай тӏун,embrasser
1236,wiegen::V,гьуркку тӏун,bercer
1237,wiegen::V,гьуркку буллан,bercer
1238,wiegen::V,гьуркку бан,bercer
1239,wecken::V,чантӏ учин ан,éveiller
1240,wecken::V,чантӏ учин ан,réveiller
1241,zeigen::V,ккаккан бан,montrer
1242,zeigen::V,ккаккан бан,faire voir
1243,führen::V,буцин,guider
1244,lehren::V,лахьхьин бан,apprendre
1245,lehren::V,лахьхьин буллан,apprendre
1246,unterrichten::V,дарс дишаван,instruire
1247,aufziehen::V,хъуна ан,élever
1248,aufziehen::V,тарбия ан,élever
1249,leiten::V,каялувшиву дан,diriger
1250,leiten::V,каялувшиву дан,conduire
1251,einladen::V,хъамалу оьвчин,inviter
1252,vereinigen::V,ца бан,unir
1253,vereinigen::V,ца бан,réunir
1254,besuchen::V,ялун уххан,visiter
1255,besuchen::V,ялун уххан,aller voir
1256,treffen::V,хьуна бакьин,rencontrer
1257,sich versammeln::V,батӏин,s'assembler
1258,spielen::V,тӏуркӏу тӏун,jouer
1259,singen::V,балай тӏун,chanter
1260,tanzen::V,къавтӏун,danser
1261,sich trennen::V,ппив хьун,se séparer
1262,verlassen::V,увккун гьан,quitter
1263,retten::V,ххассал бан,sauver
1264,bewachen::V,къарал бан,garder
1265,schützen::V,ябан,protéger
1266,verteidigen::V,буруччин,défendre
1267,sich schlagen::V,биян,se taper
1268,schießen::V,битлан,tirer
1269,siegen::V,ххув хьун,vaincre
1270,siegen::V,ххувшаву ласун,vaincre
1271,ärgern::V,ссибизан уллан,agacer
1272,schlagen::V,рищун,battre
1273,schlagen::V,рищун,frapper
1274,stechen::V,кьутӏин,piquer
1275,stoßen::V,щун,heurter
1276,stehlen::V,дацин,voler
1277,stören::V,кьючин,gêner
1278,stören::V,кьючин,déranger
1279,belästigen::V,бизар уллан,molester
1280,belästigen::V,бизар уллан,importuner
1281,verbergen::V,лабитан,cacher
1282,verbergen::V,лабитан,dissimuler
1283,verbergen::V,кӏучӏ бан,cacher
1284,verbergen::V,кӏучӏ бан,dissimuler
1285,täuschen::V,хъяврин ан,abuser
1286,täuschen::V,хъяврин ан,tromper
1287,betrügen::V,аьикьин ан,duper
1288,betrügen::V,аьикьин ан,frauder
1289,töten::V,ивчӏан,tuer
1290,wohnen::V,оьрму бутлан,habiter
1291,wohnen::V,оьрму бутлан,demeurer
1292,arbeiten::V,зун,travailler
1293,sammeln::V,ттихӏин,collectionner
1294,sammeln::V,вив дишин,collectionner
1295,pflücken::V,риттун,cueillir
1296,jagen::V,авли занан,chasser
1297,fischen::V,чавахъру бугьлан,pêcher
1298,fassen::V,бугьан,capturer
1299,hüten::V,урттуйн бакьлан,garder
1300,treiben::V,дачин дуллан,mener
1301,treiben::V,лихъан буллан,mener
1302,anbinden::V,бахӏин,attacher
1303,füttern::V,канаки буллан,faire manger
1304,melken::V,ттизин,traire
1305,hacken::V,мюрш буллан,fendre
1306,hacken::V,мюрш бан,fendre
1307,gießen::V,щин дишин,arroser
1308,reifen::V,диян,mûrir
1309,zubereiten::V,хӏадур дан,préparer
1310,zubereiten::V,хӏадур бан,préparer
1311,kochen::V,шашан,cuire
1312,kochen::V,шашан дуллан,cuire
1313,backen::V,бишлан,cuire
1314,backen::V,шахьлан,cuire
1315,braten::V,цӏарайх дуллан,rôtir
1316,umrühren::V,хӏала бан,remuer
1317,stricken::V,щащлан,tricoter
1318,stricken::V,щащан,tricoter
1319,nähen::V,дуруххан,coudre
1320,färben::V,ранг щун,teindre
1321,reinigen::V,марцӏ бан,nettoyer
1322,waschen::V,шюшин,laver
1323,abwischen::V,лишин,essuyer
1324,spülen::V,вилаган,rincer
1325,fegen::V,башин,balayer
1326,kehren::V,бахьлан,balayer
1327,baden::V,щинавун учӏлан,se baigner
1328,sich waschen::V,диссун,se laver
1329,sich waschen::V,лажин диссун,se laver
1330,sich waschen::V,лажин дислан,se laver
1331,sich waschen::V,биссун,se laver
1332,sich waschen::V,чурх бислан,se laver
1333,ausziehen::V,ликкан,ôter
1334,ausziehen::V,ликкан,enlever
1335,anziehen::V,лаххан,mettre
1336,sich anziehen::V,янна лаххан,s'habiller
1337,kämmen::V,ттарал дуккан,peigner
1338,schmücken::V,чӏюлу бан,orner
1339,schmücken::V,чӏюлу бан,décorer
1340,sagen::V,учин,dire
1341,sprechen::V,гъалгъа тӏун,parler
1342,reden::V,гъалгъа тӏун,parler
1343,sich unterhalten::V,гъалгъа тӏун,bavarder
1344,sich unterhalten::V,гъалгъа тӏун,s'entretenir
1345,fragen::V,цӏуххин,demander
1346,bitten::V,тавакъю буллан,prier
1347,erzählen::V,хавар бусан,raconter
1348,mitteilen::V,баян бан,communiquer
1349,mitteilen::V,хавар бан,communiquer
1350,nennen::V,цӏа дизан,nommer
1351,nennen::V,цӏа дизан,appeler
1352,rufen::V,оьвтӏун,appeler
1353,prahlen::V,цӏа дуллан,se vanter
1354,übersetzen::V,таржума бан,traduire
1355,denken::V,пикри буллан,penser
1356,glauben::V,вих хьун,croire
1357,bemerken::V,хӏисав хъун,remarquer
1358,bemerken::V,хӏисав хъун,apercevoir
1359,erkennen::V,увчӏин,reconnaître
1360,begreifen::V,бувчӏин,concevoir
1361,lernen::V,лахьлан,apprendre
1362,lernen::V,лахьхьин,apprendre
1363,wissen::V,кӏулну бикӏан,savoir
1364,wissen::V,хавар бикӏан,savoir
1365,sich erinnern an::V,дакӏнин бутан,se souvenir de
1366,vergessen::V,хъама битан,oublier
1367,messen::V,дуцин дуллан,mesurer
1368,messen::V,дуцин дан,mesurer
1369,zählen::V,дуккин,compter
1370,rechnen::V,хӏисав дан,calculer
1371,lesen::V,ккалан,lire
1372,malen::V,сурат дуллан,peindre
1373,zeichnen::V,сурат дуллан,dessiner
1374,schreiben::V,чичин,écrire
1375,schreiben::V,чичлан,écrire
1376,besitzen::V,дуну икӏан,posséder
1377,besitzen::V,дуну дикӏан,posséder
1378,besitzen::V,заллуну икӏан,posséder
1379,kaufen::V,машан ласун,acheter
1380,verkaufen::V,баххан,vendre
1381,bezahlen::V,арцу дулун,payer
1382,bezahlen::V,багьа булун,payer
1383,zahlen::V,арцу дулун,payer
1384,zahlen::V,багьа булун,payer
1385,beherrschen::V,дуну икӏан,dominer
1386,beherrschen::V,дуну икӏан,maîtriser
1387,beherrschen::V,заллуну икӏан,dominer
1388,beherrschen::V,заллуну икӏан,maîtriser
1389,ertragen::V,бухӏан,tolérer
1390,ertragen::V,бухӏан,supporter
1391,Leber::N,,foie
1392,Moor::N,,tourbière
1393,Anhöhe::N,,éminence
1394,Anhöhe::N,,élévation
1395,Bucht::N,,baie
1396,Barsch::N,,perche
1397,Hecht::N,,brochet
1398,Laus::N,,pou
1399,Ruf::N,,cri
1400,Ruf::N,,appel
1401,Platz::N,,place
1402,Kante::N,,arête
1403,Größe::N,,grandeur
1404,Menge::N,,quantité
1405,Figur::N,,figure
1406,Tasche::N,,sac
1407,Öl::N,,huile
1408,Schuh::N,,soulier
1409,Schuh::N,,chaussure
1410,Leine::N,,laisse
1411,König::N,,roi
1412,fein::A,,fin
1413,fein::A,,menu
1414,auf einmal::ADV,,à la fois
1415,bald::ADV,,bientôt
1416,einst::ADV,,jadis
1417,einst::ADV,,autrefois
1418,schon::ADV,,déjà
1419,sie::PRN,,ils
1420,sie::PRN,,elles
1421,siebzig::NUM,,soixante-dix
1422,klirren::V,,cliqueter
1423,heulen::V,,hurler
1424,rühren::V,,toucher
1425,rühren::V,,attendrir
1426,zu sehen sein::V,,se voir
1427,zu sehen sein::V,,être visible
1428,wollen::V,,vouloir
1429,geraten::V,,réussir
1430,kratzen::V,,gratter
1431,kratzen::V,,égratigner
1432,stecken::V,,enfoncer
1433,schleifen::V,,affiler
1434,schleifen::V,,aiguiser
1435,rütteln::V,,cahoter
1436,ziehen::V,,tirer
1437,packen::V,,agripper
1438,wünschen::V,,souhaiter
1439,zudecken::V,,couvrir
1440,antreiben::V,,pousser
1441,lassen::V,,faire
1442,treten::V,,botter
1443,treten::V,,donner un coup de pied à
1444,verstehen::V,,entendre
1445,verstehen::V,,comprendre
