,Concept_ID,nl,az
821,ein wenig::ADV,wat,bir az
822,kaum::ADV,amper,güclə
823,kaum::ADV,nauwelijks,güclə
824,sehr::ADV,erg,çox
825,sehr::ADV,zeer,çox
826,so::ADV,zo,belə
827,noch::ADV,nog,hələ
828,nur::ADV,maar,yalnız
829,nur::ADV,alleen,yalnız
830,schon::ADV,al,artıq
831,schon::ADV,reeds,artıq
832,wieder::ADV,weer,yenə
833,wieder::ADV,terug,yenə
834,vergebens::ADV,vergeefs,boş yerə
835,vergebens::ADV,tevergeefs,boş yerə
836,vor::PRP,voor,önündə
837,hinter::PRP,achter,arxasında
838,unter::PRP,onder,altında
839,unter::PRP,beneden,altında
840,durch::PRP,door,içindən
841,neben::PRP,naast,yanında
842,zwischen::PRP,tussen,arasında
843,wegen::PRP,wegens,üçün
844,wegen::PRP,wegens,ötəri
845,wegen::PRP,vanwege,üçün
846,wegen::PRP,vanwege,ötəri
847,dies::PRN,dit,bu
848,das::PRN,dat,o
849,alles::PRN,alles,hər şey
850,ich::PRN,ik,mən
851,du::PRN,je,sən
852,du::PRN,jij,sən
853,er::PRN,hij,o
854,wir::PRN,we,biz
855,wir::PRN,wij,biz
856,ihr::PRN,jullie,siz
857,sie::PRN,ze,onlar
858,sie::PRN,zij,onlar
859,was::FPRN,wat,nə
860,wer::FPRN,wie,kim
861,wo::FADV,waar,harada
862,wohin::FADV,waarheen,haraya
863,wie::FADV,hoe,necə
864,warum::FADV,waarom,niyə
865,warum::FADV,waarom,nə üçün
866,wieviel::FNUM,hoeveel,neçə
867,wieviel::FNUM,hoeveel,nə qədər
868,eins::NUM,één,bir
869,zwei::NUM,twee,iki
870,drei::NUM,drie,üç
871,vier::NUM,vier,dörd
872,fünf::NUM,vijf,beş
873,sechs::NUM,zes,altı
874,sieben::NUM,zeven,yeddi
875,acht::NUM,acht,səkkiz
876,neun::NUM,negen,doqquz
877,zehn::NUM,tien,on
878,elf::NUM,elf,on bir
879,zwölf::NUM,twaalf,on iki
880,zwanzig::NUM,twintig,iyirmi
881,dreißig::NUM,dertig,otuz
882,vierzig::NUM,veertig,qırx
883,fünfzig::NUM,vijftig,əlli
884,sechzig::NUM,zestig,altmış
885,siebzig::NUM,zeventig,yetmiş
886,achtzig::NUM,tachtig,səksən
887,neunzig::NUM,negentig,doxsan
888,hundert::NUM,honderd,yüz
889,tausend::NUM,duizend,min
890,und::CNJ,en,və
891,oder::CNJ,of,ya
892,stehen::V,staan,durmaq
893,sitzen::V,zitten,oturmaq
894,liegen::V,liggen,uzanmaq
895,hängen::V,hangen,asılmaq
896,werden::V,worden,olmaq
897,passieren::V,gebeuren,olmaq
898,passieren::V,gebeuren,baş vermək
899,beginnen::V,beginnen,başlamaq
900,enden::V,eindigen,bitmək
901,wechseln::V,wijzigen,dəyişmək
902,wechseln::V,veranderen,dəyişmək
903,aufgehen[Sonne]::V,opgaan,doğmaq
904,untergehen[Sonne]::V,ondergaan,batmaq
905,scheinen[Sonne]::V,schijnen,parlamaq
906,donnern::V,donderen,guruldamaq
907,wehen::V,waaien,əsmək
908,strömen::V,stromen,axmaq
909,fließen::V,vloeien,axmaq
910,sich drehen::V,draaien,dönmək
911,sich drehen::V,zich draaien,dönmək
912,schwanken::V,wankelen,yellənmək
913,schwingen::V,zwieren,yellənmək
914,fallen::V,vallen,düşmek
915,brennen::V,branden,yanmaq
916,rauchen::V,roken,tüstüləmək
917,regnen::V,regenen,yağmaq
918,gefrieren::V,bevriezen,donmaq
919,tauen::V,dooien,ərimək
920,schmelzen::V,smelten,ərimək
921,trocknen::V,drogen,qurumaq
922,sieden::V,koken,qaynamaq
923,sieden::V,zieden,qaynamaq
924,faulen::V,rotten,çürümək
925,verfaulen::V,verrotten,çürümək
926,reißen::V,scheuren,yırtılmaq
927,versinken::V,verzinken,batmaq
928,vergehen::V,vergaan,ötmək
929,erscheinen::V,opdagen,görünmək
930,erscheinen::V,verschijnen,görünmək
931,verschwinden::V,verdwijnen,yox olmaq
932,sinken::V,zinken,enmək
933,abnehmen::V,afnemen,azalmaq
934,abnehmen::V,verminderen,azalmaq
935,zunehmen::V,toenemen,artmaq
936,steigen::V,stijgen,yüksəlmək
937,steigen::V,omhooggaan,yüksəlmək
938,wachsen::V,groeien,böyümək
939,glänzen::V,glanzen,parlamaq
940,glänzen::V,schitteren,parlamaq
941,funkeln::V,fonkelen,parıldamaq
942,lärmen::V,lawaai maken,səs-küy etmək
943,läuten::V,luiden,çalmaq
944,klingeln::V,bellen,zəng etmək
945,klirren::V,rinkelen,cingildəmək
946,brausen::V,bruisen,gurlamaq
947,rauschen::V,ruisen,xışıldamaq
948,klingen::V,klinken,səslənmək
949,bellen::V,blaffen,hürmək
950,heulen::V,huilen,ulamaq
951,blasen::V,blazen,üfləmək
952,pfeifen::V,fluiten,fit vermek
953,schreien::V,gillen,bağırmaq
954,schreien::V,gillen,qışqırmaq
955,schreien::V,schreeuwen,bağırmaq
956,schreien::V,schreeuwen,qışqırmaq
957,stöhnen::V,steunen,inləmək
958,zittern::V,beven,titrəmək
959,zittern::V,sidderen,titrəmək
960,leben::V,leven,yaşamaq
961,geboren werden::V,geboren worden,doğmaq
962,atmen::V,ademen,nəfəs almaq
963,trinken::V,drinken,içmek
964,essen::V,eten,yemək
965,schlucken::V,slikken,udmaq
966,müde werden::V,moe worden,yorulmaq
967,einschlafen::V,inslapen,yuxuya getmək
968,schlafen::V,slapen,uyumaq
969,aufwachen::V,ontwaken,oyanmaq
970,aufwachen::V,wakker worden,oyanmaq
971,aufstehen::V,opstaan,yuxudan durmaq
972,sich erholen::V,zich ontspannen,dincəlmək
973,krank werden::V,ziek worden,xəstə olmaq
974,krank sein::V,ziek zijn,azarlanmaq
975,krank sein::V,ziek zijn,xəstələnmək
976,schmerzen::V,pijn doen,ağrimaq
977,husten::V,hoesten,öksürmək
978,genesen::V,genezen,sağalmaq
979,sterben::V,sterven,ölmək
980,sterben::V,sterven,vəfat etmək
981,sterben::V,overlijden,ölmək
982,sterben::V,overlijden,vəfat etmək
983,umkommen::V,omkomen,həlak olmaq
984,sich bewegen::V,zich bewegen,hərəkət etmək
985,sich rühren::V,zich verroeren,tərpənmək
986,sich erheben::V,oprijzen,qalxmaq
987,sich erheben::V,verrijzen,qalxmaq
988,sich setzen::V,gaan zitten,oturmaq
989,hinfallen::V,vallen,yıxılmaq
990,hinfallen::V,neervallen,yıxılmaq
991,laufen::V,lopen,yerimək
992,schreiten::V,stappen,addım atmaq
993,schreiten::V,schrijden,addım atmaq
994,spazierengehen::V,gaan wandelen,gəzmək
995,eilen::V,ijlen,atılmaq
996,eilen::V,haasten,atılmaq
997,sich beeilen::V,zich haasten,tələsmək
998,sausen::V,stuiven,çırpmaq
999,rennen::V,rennen,qaçmaq
1000,springen::V,springen,sıçramaq
1001,klettern::V,klimmen,dırmanmaq
1002,klettern::V,klauteren,dırmanmaq
1003,schaukeln::V,schommelen,sallanmaq
1004,kriechen::V,kruipen,sürünmək
1005,schwimmen::V,zwemmen,üzmek
1006,tauchen::V,duiken,dalmaq
1007,rudern::V,roeien,avarlamaq
1008,fahren::V,rijden,sürmək
1009,fliegen::V,vliegen,uçmaq
1010,gehen::V,gaan,getmək
1011,weggehen::V,weggaan,getmək
1012,abfahren::V,vertrekken,yola düşmək
1013,anhalten::V,stoppen,saxlamaq
1014,anhalten::V,stilhouden,saxlamaq
1015,hineingehen::V,ingaan,girmək
1016,hineingehen::V,binnengaan,girmək
1017,eintreten::V,binnenkomen,girmək
1018,eintreten::V,binnenkomen,daxil olmaq
1019,kommen::V,komen,gəlmək
1020,ankommen::V,aankomen,gəlib çatmaq
1021,zurückkommen::V,terugkomen,qayıtmaq
1022,bleiben::V,blijven,qalmaq
1023,warten::V,wachten,gözləmək
1024,erwarten::V,verwachten,bəkləmək
1025,suchen::V,zoeken,aramaq
1026,suchen::V,zoeken,axtarmaq
1027,finden::V,vinden,tapmaq
1028,versuchen::V,proberen,çalışmaq
1029,versuchen::V,beproeven,çalışmaq
1030,vorbereiten::V,voorbereiden,hazırlamaq
1031,lieben::V,houden van,sevmək
1032,mögen::V,lusten,xoşlamaq
1033,mögen::V,houden van,xoşlamaq
1034,lachen::V,lachen,gülmək
1035,rühren::V,roeren,həyəcanlandırmaq
1036,weinen::V,huilen,ağlamaq
1037,weinen::V,schreien,ağlamaq
1038,schimpfen::V,kijven,küfr etmək
1039,schimpfen::V,schelden,küfr etmək
1040,sich ärgern::V,zich ergeren,acıqlanmaq
1041,sich fürchten::V,bang zijn,qorxmaq
1042,fürchten::V,vrezen,qorxmaq
1043,fliehen::V,vluchten,qaçmaq
1044,flüchten::V,ontsnappen,qaçmaq
1045,flüchten::V,ontkomen,qaçmaq
1046,sehen::V,zien,görmək
1047,anschauen::V,aankijken,baxmaq
1048,ansehen::V,aanzien,baxmaq
1049,ansehen::V,bekijken,baxmaq
1050,hören::V,horen,duymaq
1051,hören::V,horen,eşitmək
1052,zuhören::V,luisteren,dinləmək
1053,probieren::V,proeven,dadına baxmaq
1054,riechen::V,ruiken,qoxlamaq
1055,fühlen::V,voelen,duymaq
1056,scheinen::V,lijken,görünmək
1057,zu sehen sein::V,te zien zijn,görünmək
1058,vernehmen::V,vernemen,eşitmək
1059,frieren::V,het koud hebben,üşümək
1060,tun::V,doen,etmək
1061,können::V,kunnen,bilmək
1062,können::V,kunnen,bacarmaq
1063,wollen::V,willen,istəmək
1064,anfangen::V,beginnen,başlamaq
1065,anfangen::V,aanvangen,başlamaq
1066,beenden::V,beëindigen,bitirmək
1067,aufhören::V,ophouden,bitmək
1068,aufhören::V,ophouden,qurtarmaq
1069,gelingen::V,lukken,müvəffəq olmaq
1070,gelingen::V,gelukken,müvəffəq olmaq
1071,geraten::V,uitvallen,düşmək
1072,öffnen::V,openen,açmaq
1073,öffnen::V,opendoen,açmaq
1074,schließen::V,sluiten,qapamaq
1075,schließen::V,dichtdoen,qapamaq
1076,stellen::V,stellen,qoymaq
1077,stellen::V,plaatsen,qoymaq
1078,setzen::V,zetten,oturtmaq
1079,setzen::V,plaatsen,oturtmaq
1080,legen::V,leggen,qoymaq
1081,berühren::V,aanraken,toxunmaq
1082,verbinden::V,verbinden,bağlamaq
1083,bedecken::V,bedekken,örtmək
1084,aufhängen::V,ophangen,asmaq
1085,anzünden::V,aansteken,yandırmaq
1086,aufheben::V,oprapen,qaldırmaq
1087,zurücklassen::V,achterlaten,buraxmaq
1088,verlieren::V,verliezen,itirmək
1089,fallen lassen::V,laten vallen,düşürmək
1090,machen::V,maken,etmək
1091,herstellen::V,produceren,istehsal etmək
1092,herstellen::V,voortbrengen,istehsal etmək
1093,bauen::V,bouwen,tikmək
1094,reparieren::V,repareren,təmir etmək
1095,reparieren::V,herstellen,təmir etmək
1096,verbessern::V,verbeteren,düzəltmək
1097,ändern::V,wijzigen,dəyişdirmək
1098,ändern::V,veranderen,dəyişdirmək
1099,graben::V,graven,qazımaq
1100,beugen::V,buigen,əymək
1101,biegen::V,buigen,bükmək
1102,drehen::V,draaien,döndərmək
1103,wenden::V,keren,çevirmək
1104,wenden::V,wenden,çevirmək
1105,umdrehen::V,omdraaien,çevirmək
1106,heben::V,heffen,qaldırmaq
1107,heben::V,optillen,qaldırmaq
1108,hochheben::V,tillen,qaldırmaq
1109,ergreifen::V,pakken,tutmaq
1110,ergreifen::V,grijpen,tutmaq
1111,halten::V,houden,saxlamaq
1112,drücken::V,drukken,sıxmaq
1113,schieben::V,duwen,sürmək
1114,schieben::V,schuiven,sürmək
1115,kratzen::V,krassen,qaşımaq
1116,lecken::V,likken,yalamaq
1117,beißen::V,bijten,dişləmək
1118,abreißen::V,afrukken,qoparmaq
1119,abreißen::V,afscheuren,qoparmaq
1120,abschneiden::V,afsnijden,ayırmaq
1121,binden::V,binden,bağlamaq
1122,stecken::V,steken,soxmaq
1123,brechen::V,breken,qırmaq
1124,klopfen::V,kloppen,sındırmaq
1125,hauen::V,houwen,vurmaq
1126,kleben::V,plakken,apışdırmaq
1127,reiben::V,wrijven,ovmaq
1128,streichen::V,smeren,sürtmək
1129,schleifen::V,slijpen,bülövləmək
1130,schneiden::V,snijden,kəsmək
1131,rütteln::V,schudden,sirkələmək
1132,schütteln::V,schudden,çalxalamaq
1133,schwenken::V,wuiven,yelləmək
1134,schwenken::V,zwaaien,yelləmək
1135,schütten::V,gieten,tökmək
1136,schütten::V,storten,tökmək
1137,füllen::V,vullen,doldurmaq
1138,einwickeln::V,inwikkelen,sarımaq
1139,tragen::V,dragen,daşımaq
1140,schleppen::V,slepen,sürükləmək
1141,ziehen::V,trekken,çəkmək
1142,aufbewahren::V,bewaren,gizlətmək
1143,werfen::V,gooien,atmaq
1144,fangen::V,vangen,tutmaq
1145,packen::V,pakken,yaxalamaq
1146,packen::V,vastpakken,yaxalamaq
1147,verstecken::V,verstoppen,gizlətmək
1148,teilen::V,delen,bölmək
1149,schicken::V,sturen,yollamaq
1150,schicken::V,sturen,göndərmək
1151,bringen::V,brengen,gətirmək
1152,hinzufügen::V,toevoegen,əlavə etmək
1153,bekommen::V,verkrijgen,almaq
1154,bekommen::V,verkrijgen,əldə etmək
1155,erhalten::V,krijgen,almaq
1156,nehmen::V,nemen,almaq
1157,wählen::V,kiezen,seçmək
1158,wählen::V,verkiezen,seçmək
1159,auswählen::V,uitkiezen,arımaq
1160,bewahren::V,bewaren,qorumaq
1161,behindern::V,hinderen,mane olmaq
1162,verderben::V,bederven,pozmaq
1163,beschädigen::V,beschadigen,zədələmək
1164,zerbrechen::V,breken,qırmaq
1165,zerbrechen::V,breken,sındırmaq
1166,zerbrechen::V,stukbreken,qırmaq
1167,zerbrechen::V,stukbreken,sındırmaq
1168,zerreißen::V,scheuren,yırtmaq
1169,zerreißen::V,verscheuren,yırtmaq
1170,zerstören::V,vernielen,dağıtmaq
1171,verbrennen::V,branden,yandırmaq
1172,verbrennen::V,verbranden,yandırmaq
1173,geben::V,geven,vermək
1174,reichen::V,reiken,uzatmaq
1175,reichen::V,aanreiken,uzatmaq
1176,schenken::V,schenken,vermək
1177,versprechen::V,beloven,vəd vermək
1178,wünschen::V,wensen,arzulamaq
1179,loben::V,loven,tərifləmək
1180,loben::V,prijzen,tərifləmək
1181,küssen::V,kussen,öpmək
1182,wiegen::V,wiegen,tərpətmək
1183,zudecken::V,toedekken,örtmək
1184,wecken::V,wekken,oyatmaq
1185,zeigen::V,tonen,göstərmək
1186,zeigen::V,wijzen,göstərmək
1187,führen::V,voeren,rəhbərlik etmək
1188,lehren::V,leren,öyrətmək
1189,unterrichten::V,onderwijzen,öyrətmək
1190,unterrichten::V,onderwijzen,dərs vermək
1191,aufziehen::V,grootbrengen,tərbiyə etmək
1192,leiten::V,leiden,idarə etmək
1193,antreiben::V,aandrijven,bizləmək
1194,lassen::V,laten,-tırmaq
1195,einladen::V,uitnodigen,dəvət etmək
1196,vereinigen::V,verenigen,birləşdirmək
1197,besuchen::V,bezoeken,baş çəkmək
1198,besuchen::V,bezoeken,ziyarət etmək
1199,treffen::V,treffen,rastlaşmaq
1200,treffen::V,treffen,rast gəlmək
1201,treffen::V,ontmoeten,rastlaşmaq
1202,treffen::V,ontmoeten,rast gəlmək
1203,sich versammeln::V,zich verzamelen,toplanmaq
1204,spielen::V,spelen,oynamaq
1205,singen::V,zingen,oxumaq
1206,tanzen::V,dansen,oynamaq
1207,tanzen::V,dansen,rəqs etmək
1208,sich trennen::V,van elkaar gaan,ayrılmaq
1209,verlassen::V,verlaten,tərk etmək
1210,retten::V,redden,xilas etmək
1211,bewachen::V,bewaken,gözətmək
1212,schützen::V,beschermen,qorumaq
1213,verteidigen::V,verdedigen,qorumaq
1214,sich schlagen::V,knokken,döyüşmək
1215,schießen::V,schieten,atmaq
1216,schießen::V,schieten,atəş açmaq
1217,siegen::V,overwinnen,yenmək
1218,ärgern::V,ergeren,acışdırmaq
1219,schlagen::V,slaan,döymək
1220,treten::V,trappen,təpmək
1221,treten::V,schoppen,təpmək
1222,stechen::V,steken,soxmaq
1223,stechen::V,prikken,soxmaq
1224,stoßen::V,stoten,itələmək
1225,stehlen::V,stelen,çalmaq
1226,stehlen::V,stelen,oğurlamaq
1227,stören::V,storen,pozmaq
1228,stören::V,verstoren,pozmaq
1229,belästigen::V,lastig vallen,narahat etmək
1230,verbergen::V,verbergen,gizləmək
1231,täuschen::V,misleiden,aldatmaq
1232,betrügen::V,bedriegen,aldatmaq
1233,töten::V,doden,öldürmək
1234,wohnen::V,wonen,yaşamaq
1235,arbeiten::V,werken,işləmək
1236,arbeiten::V,werken,çalışmaq
1237,sammeln::V,inzamelen,yığmaq
1238,sammeln::V,inzamelen,toplamaq
1239,sammeln::V,verzamelen,yığmaq
1240,sammeln::V,verzamelen,toplamaq
1241,pflücken::V,plukken,qoparmaq
1242,jagen::V,jagen,ovlamaq
1243,fischen::V,vissen,balıq tutmaq
1244,fassen::V,vangen,tutmaq
1245,hüten::V,hoeden,güdmək
1246,treiben::V,drijven,haylamaq
1247,anbinden::V,vastbinden,bağlamaq
1248,füttern::V,voeren,bəsləmək
1249,melken::V,melken,sağmaq
1250,hacken::V,hakken,yarmaq
1251,gießen::V,gieten,sulamaq
1252,reifen::V,rijpen,dəymək
1253,zubereiten::V,klaarmaken,bişirmək
1254,zubereiten::V,toebereiden,bişirmək
1255,kochen::V,koken,qaynatmaq
1256,backen::V,bakken,bişirmək
1257,braten::V,braden,qızartmaq
1258,umrühren::V,omroeren,qarışdırmaq
1259,stricken::V,breien,hörmək
1260,nähen::V,naaien,tikmək
1261,färben::V,verven,boyamaq
1262,färben::V,kleuren,boyamaq
1263,reinigen::V,reinigen,təmizləmək
1264,waschen::V,wassen,yumaq
1265,abwischen::V,afvegen,silmək
1266,spülen::V,spoelen,çalxamaq
1267,spülen::V,afwassen,çalxamaq
1268,fegen::V,vegen,süpürmək
1269,kehren::V,vegen,süpürmək
1270,baden::V,baden,çimmək
1271,sich waschen::V,zich wassen,yuyunmaq
1272,ausziehen::V,uittrekken,soyunmaq
1273,anziehen::V,aantrekken,geymək
1274,sich anziehen::V,zich aankleden,geyinmək
1275,kämmen::V,kammen,daramaq
1276,schmücken::V,tooien,bəzəmək
1277,sagen::V,zeggen,demək
1278,sagen::V,zeggen,söymek
1279,sprechen::V,spreken,danışmaq
1280,reden::V,praten,danışmaq
1281,sich unterhalten::V,zich onderhouden,söhbət etmək
1282,fragen::V,vragen,soruşmaq
1283,bitten::V,vragen,diləmək
1284,bitten::V,vragen,xahiş etmək
1285,bitten::V,verzoeken,diləmək
1286,bitten::V,verzoeken,xahiş etmək
1287,erzählen::V,vertellen,bəhs etmək
1288,mitteilen::V,meedelen,bildirmək
1289,nennen::V,noemen,adlandırmaq
1290,rufen::V,roepen,çağırmaq
1291,prahlen::V,pralen,öyünmək
1292,übersetzen::V,vertalen,tərcümə etmək
1293,denken::V,denken,düşünmək
1294,denken::V,denken,fikirləşmək
1295,glauben::V,geloven,inanmaq
1296,bemerken::V,bemerken,qeyd etmək
1297,erkennen::V,herkennen,tanımaq
1298,begreifen::V,begrijpen,anlamaq
1299,verstehen::V,verstaan,duymaq
1300,lernen::V,leren,öyrənmək
1301,wissen::V,weten,bilmək
1302,sich erinnern an::V,zich herinneren aan,xatırlamaq
1303,vergessen::V,vergeten,unutmaq
1304,messen::V,meten,ölçmək
1305,zählen::V,tellen,saymaq
1306,rechnen::V,rekenen,hesablamaq
1307,lesen::V,lezen,oxumaq
1308,malen::V,schilderen,şəkil çəkmək
1309,zeichnen::V,tekenen,cızmaq
1310,schreiben::V,schrijven,yazmaq
1311,besitzen::V,bezitten,yiyələnmək
1312,besitzen::V,bezitten,malik olmaq
1313,kaufen::V,kopen,satın almaq
1314,verkaufen::V,verkopen,satmaq
1315,bezahlen::V,betalen,ödəmək
1316,zahlen::V,betalen,ödəmək
1317,beherrschen::V,beheersen,idarə etmək
1318,ertragen::V,verdragen,dözmək
