,Concept_ID,hr,mn
803,feucht::A,vlažan,чийгтэй
804,nass::A,mokar,нойтон
805,trocken::A,suh,хатсан
806,voll::A,pun,дүүрэн
807,leer::A,prazan,хоосон
808,offen::A,otvoren,онгорхой
809,geschlossen::A,zatvoren,битүү
810,geschlossen::A,zatvoren,хаалтай
811,sauber::A,čist,цэвэр
812,sauber::A,čist,хиргүй
813,schmutzig::A,nečist,бохир
814,schmutzig::A,nečist,хиртэй
815,schmutzig::A,blatan,бохир
816,schmutzig::A,blatan,хиртэй
817,roh::A,sirov,түүхий
818,reif::A,zreo,болсон
819,lecker::A,tečan,амттай
820,lecker::A,ukusan,амттай
821,süß::A,sladak,амттай
822,süß::A,sladak,чихэрлэг
823,bitter::A,gorak,гашуун
824,sauer::A,kiseo,эсгэлэн
825,hell::A,vedar,гэгээн
826,hell::A,vedar,гэрэлтэй
827,hell::A,svijetao,гэгээн
828,hell::A,svijetao,гэрэлтэй
829,dunkel::A,taman,бараан
830,dunkel::A,taman,харанхуй
831,schwarz::A,crn,хар
832,weiß::A,bio,цагаан
833,weiß::A,bijel,цагаан
834,rot::A,crven,улаан
835,gelb::A,žut,шар
836,blau::A,plav,хөх
837,blau::A,plav,цэнхэр
838,blau::A,modar,хөх
839,blau::A,modar,цэнхэр
840,grün::A,zelen,ногоон
841,grau::A,siv,орог
842,grau::A,siv,саарал
843,bunt::A,šaren,эрээн
844,billig::A,jeftin,хямд
845,teuer::A,skup,үнэтэй
846,wertvoll::A,vrijedan,үнэт
847,wertvoll::A,dragocjen,үнэт
848,blind::A,slijep,сохор
849,taub::A,gluh,чих хатуу
850,kräftig::A,snažan,чийрэг
851,stark::A,jak,хүчтэй
852,stark::A,jak,чадалтай
853,stark::A,snažan,хүчтэй
854,stark::A,snažan,чадалтай
855,schwach::A,slab,сул
856,fett::A,pretio,тарган
857,fett::A,pretio,голигор
858,schlank::A,vitak,голшиг
859,hübsch::A,zgodan,сайхан
860,hübsch::A,zgodan,хөөрхөн
861,böse::A,zao,муу
862,böse::A,zao,хортой
863,böse::A,opak,муу
864,böse::A,opak,хортой
865,dumm::A,glup,тэнэг
866,faul::A,lijen,залхуу
867,fleißig::A,radin,чармайлтгай
868,fleißig::A,marljiv,чармайлтгай
869,geizig::A,škrt,харамч
870,klug::A,razborit,цэцэн
871,geschickt::A,vješt,дүйтэй
872,lieb::A,drag,хайрт
873,lustig::A,veseo,цэнгэлтэй
874,sanft::A,blag,наалинхай
875,hungrig::A,gladan,өлөн
876,hungrig::A,gladan,өлссөн
877,krank::A,bolestan,өвчтэй
878,nackt::A,nag,нүцгэн
879,traurig::A,tužan,гунигт
880,traurig::A,žalostan,гунигт
881,lebendig::A,živ,амьд
882,lebendig::A,živ,амьтай
883,gut::A,dobar,сайн
884,schlecht::A,loš,муу
885,schlecht::A,loš,өөдгүй
886,schlecht::A,rđav,муу
887,schlecht::A,rđav,өөдгүй
888,richtig::A,tačan,зөв
889,richtig::A,tačan,зүйтэй
890,richtig::A,ispravan,зөв
891,richtig::A,ispravan,зүйтэй
892,schlimm::A,zao,муухай
893,schlimm::A,zločest,муухай
894,wahr::A,istinit,үнэн
895,wahr::A,istinit,жинхэнэ
896,alt::A,star,хуучин
897,neu::A,nov,шинэ
898,ehemalig::A,bivši,агсан
899,ehemalig::A,bivši,байсан
900,alt[Lebewesen]::A,star,өвгөн
901,alt[Lebewesen]::A,star,хижээл
902,jung::A,mlad,залуу
903,arm::A,ubog,ядуу
904,arm::A,siromašan,ядуу
905,reich::A,bogat,баян
906,reich::A,bogat,баялаг
907,bekannt::A,poznat,танил
908,berühmt::A,čuven,цуутай
909,berühmt::A,čuven,алдартай
910,berühmt::A,slavan,цуутай
911,berühmt::A,slavan,алдартай
912,fremd::A,tuđ,харь
913,fremd::A,tuđ,гадаад
914,fremd::A,stran,харь
915,fremd::A,stran,гадаад
916,verschieden::A,razan,ондоо
917,verschieden::A,razan,янз янзын
918,verschieden::A,različan,ондоо
919,verschieden::A,različan,янз янзын
920,nah::A,blizak,ойрын
921,nah::A,blizak,дөтийн
922,fern::A,dalek,холын
923,fern::A,daljnji,холын
924,linker::A,lijevi,буруу
925,rechter::A,desni,баруун
926,anderer::A,drugi,өөр
927,anderer::A,drugi,нөгөө
928,anderer::A,drugačiji,өөр
929,anderer::A,drugačiji,нөгөө
930,erster::A,prvi,нэгдэх
931,erster::A,prvi,нэгдүгээр
932,zweiter::A,drugi,хоёрдугаар
933,dritter::A,treći,гуравдугаар
934,letzter::A,zadnji,сүүлийн
935,allein::ADV,sam,ганцаараа
936,auf einmal::ADV,istodobno,нэгмөсөн
937,zusammen::ADV,skupa,цуг
938,zusammen::ADV,skupa,хамт
939,zusammen::ADV,zajedno,цуг
940,zusammen::ADV,zajedno,хамт
941,lange::ADV,dugo,удаан
942,plötzlich::ADV,naglo,гэнэт
943,plötzlich::ADV,iznenada,гэнэт
944,sofort::ADV,odmah,дороо
945,später::ADV,kasnije,дараа
946,jetzt::ADV,sad,өнөө
947,jetzt::ADV,sada,өнөө
948,heute::ADV,danas,өнөө
949,heute::ADV,danas,өнөөдөр
950,morgen::ADV,sutra,маргааш
951,morgen::ADV,sutra,маргаадар
952,bald::ADV,skoro,түргэн
953,bald::ADV,skoro,удахгүй
954,bald::ADV,doskora,түргэн
955,bald::ADV,doskora,удахгүй
956,dann::ADV,zatim,хожим
957,dann::ADV,zatim,тэгээд
958,gestern::ADV,juče,өчигдөр
959,gestern::ADV,jučer,өчигдөр
960,einst::ADV,negda,нэг
961,einst::ADV,nekada,нэг
962,damals::ADV,tada,тэгэхэд
963,damals::ADV,onda,тэгэхэд
964,danach::ADV,poslije,тэгээд
965,danach::ADV,poslije,дараа нь
966,danach::ADV,nakon toga,тэгээд
967,danach::ADV,nakon toga,дараа нь
968,vorher::ADV,prije,урьд
969,vorher::ADV,prije toga,урьд
970,zuerst::ADV,prvo,анх
971,zuerst::ADV,prvo,эхлээд
972,zuerst::ADV,najprije,анх
973,zuerst::ADV,najprije,эхлээд
974,einmal::ADV,jednom,нэг удаа
975,einmal::ADV,jedanput,нэг удаа
976,manchmal::ADV,katkad,хааяа
977,manchmal::ADV,katkad,заримдаа
978,manchmal::ADV,katkada,хааяа
979,manchmal::ADV,katkada,заримдаа
980,oft::ADV,često,олонтоо
981,immer::ADV,vazda,байнга
982,immer::ADV,uvijek,байнга
983,niemals::ADV,nikad,хэзээ ч
984,niemals::ADV,nikad,хэдийд ч
985,niemals::ADV,nikada,хэзээ ч
986,niemals::ADV,nikada,хэдийд ч
987,hier::ADV,tu,энд
988,hier::ADV,ovdje,энд
989,hierhin::ADV,amo,нааш
990,hierhin::ADV,ovamo,нааш
991,von hier::ADV,odavde,эндээс
992,dort::ADV,ondje,тэнд
993,dorthin::ADV,onamo,тийш
994,geradeaus::ADV,ravno,шулуун
995,vorwärts::ADV,naprijed,урагшаа
996,rückwärts::ADV,natrag,буцаан
997,rückwärts::ADV,natrag,сөөргөө
998,zurück::ADV,nazad,буцаж
999,zurück::ADV,nazad,гэдрэг
1000,zurück::ADV,natrag,буцаж
1001,zurück::ADV,natrag,гэдрэг
1002,unten::ADV,dolje,дор
1003,hinab::ADV,nizbrdo,уруу
1004,oben::ADV,gore,дээр
1005,hinauf::ADV,uzbrdo,өөд
1006,hinauf::ADV,uzbrdo,дээш
1007,überall::ADV,svuda,хааяагүй
1008,überall::ADV,svuda,энд тэндгүй
1009,überall::ADV,svagdje,хааяагүй
1010,überall::ADV,svagdje,энд тэндгүй
1011,nicht::ADV,ne,эс
1012,nicht::ADV,ne,-гүй
1013,ein wenig::ADV,malo,жаахан
1014,kaum::ADV,tek,арай
1015,kaum::ADV,tek,арай гэж
1016,kaum::ADV,jedva,арай
1017,kaum::ADV,jedva,арай гэж
1018,sehr::ADV,jako,тун
1019,sehr::ADV,veoma,тун
1020,so::ADV,tako,тэгж
1021,so::ADV,tako,ингээд
1022,so::ADV,ovako,тэгж
1023,so::ADV,ovako,ингээд
1024,noch::ADV,još,дахин
1025,noch::ADV,još,дахиад
1026,nur::ADV,samo,зөвхөн
1027,nur::ADV,samo,гагцхүү
1028,schon::ADV,već,нэгэнт
1029,wieder::ADV,opet,дахин
1030,wieder::ADV,opet,дахиад
1031,wieder::ADV,ponovo,дахин
1032,wieder::ADV,ponovo,дахиад
1033,vergebens::ADV,uzalud,хий
1034,vergebens::ADV,zabadava,хий
1035,vor::PRP,pred,өмнө
1036,vor::PRP,ispred,өмнө
1037,hinter::PRP,za,ард
1038,hinter::PRP,iza,ард
1039,unter::PRP,pod,доор
1040,unter::PRP,ispod,доор
1041,durch::PRP,po,дундуур
1042,durch::PRP,kroz,дундуур
1043,neben::PRP,kraj,хажууд
1044,neben::PRP,pored,хажууд
1045,neben::PRP,pokraj,хажууд
1046,zwischen::PRP,među,завсар
1047,zwischen::PRP,među,хооронд
1048,zwischen::PRP,između,завсар
1049,zwischen::PRP,između,хооронд
1050,wegen::PRP,radi,төлөө
1051,wegen::PRP,radi,дээрээс
1052,wegen::PRP,zbog,төлөө
1053,wegen::PRP,zbog,дээрээс
1054,dies::PRN,ovo,энэ
1055,das::PRN,to,тэр
1056,das::PRN,ono,тэр
1057,alles::PRN,sve,цөм
1058,alles::PRN,sve,бүгд
1059,ich::PRN,ja,би
1060,du::PRN,ti,чи
1061,er::PRN,on,тэр
1062,er::PRN,on,тэр хүн
1063,wir::PRN,mi,бид
1064,ihr::PRN,vi,та нар
1065,sie::PRN,oni,тэд
1066,was::FPRN,što,юу
1067,wer::FPRN,tko,хэн
1068,wo::FADV,gdje,хаа
1069,wo::FADV,gdje,хаана
1070,wohin::FADV,kuda,хааш
1071,wohin::FADV,kuda,хаана
1072,wohin::FADV,kamo,хааш
1073,wohin::FADV,kamo,хаана
1074,wie::FADV,kako,яаж
1075,wie::FADV,kako,хэрхэн
1076,warum::FADV,zašto,юунд
1077,warum::FADV,zašto,яагаад
1078,wieviel::FNUM,koliko,хэдий
1079,wieviel::FNUM,koliko,хэд
1080,eins::NUM,jedan,нэг
1081,zwei::NUM,dva,хоёр
1082,drei::NUM,tri,гурав
1083,vier::NUM,četiri,дөрөв
1084,fünf::NUM,pet,тав
1085,sechs::NUM,šest,зургаа
1086,sieben::NUM,sedam,долоо
1087,acht::NUM,osam,найм
1088,neun::NUM,devet,ес
1089,zehn::NUM,deset,арав
1090,elf::NUM,jedanaest,арван нэг
1091,zwölf::NUM,dvanaest,арван хоёр
1092,zwanzig::NUM,dvadeset,хорь
1093,dreißig::NUM,trideset,гуч
1094,vierzig::NUM,četrdeset,дөч
1095,fünfzig::NUM,pedeset,тавь
1096,sechzig::NUM,šezdeset,жар
1097,siebzig::NUM,sedamdeset,дал
1098,achtzig::NUM,osamdeset,ная
1099,neunzig::NUM,devetdeset,ер
1100,hundert::NUM,sto,зуу
1101,tausend::NUM,tisuća,мянга
1102,und::CNJ,i,ч
1103,und::CNJ,i,болон
1104,und::CNJ,te,ч
1105,und::CNJ,te,болон
1106,oder::CNJ,ili,буюу
1107,stehen::V,stajati,зогсох
1108,sitzen::V,sjediti,суух
1109,liegen::V,ležati,хэвтэх
1110,hängen::V,visiti,өлгөөтэй байх
1111,hängen::V,visiti,дүүжлээтэй байх
1112,werden::V,postati,болох
1113,werden::V,činiti se,болох
1114,passieren::V,desiti se,тохиох
1115,passieren::V,dogoditi se,тохиох
1116,beginnen::V,početi,эхлэх
1117,enden::V,prestati,дүүрэх
1118,enden::V,svršiti se,дүүрэх
1119,wechseln::V,mijenjati se,хувирах
1120,aufgehen[Sonne]::V,izići,мандах
1121,untergehen[Sonne]::V,zaći,жаргах
1122,scheinen[Sonne]::V,sijati,гэрэлтэх
1123,donnern::V,grmjeti,дуугарах
1124,wehen::V,duhati,салхилах
1125,wehen::V,duhati,хөөрөгдөх
1126,strömen::V,strujati,гүйх
1127,strömen::V,strujati,урсах
1128,fließen::V,teći,урсах
1129,sich drehen::V,obrtati se,эргэлдэх
1130,sich drehen::V,vrtjeti se,эргэлдэх
1131,schwanken::V,teturati,хэлбэлзэх
1132,schwanken::V,kolebati se,хэлбэлзэх
1133,schwingen::V,njihati,ганхах
1134,schwingen::V,njihati,хэлбэлзэх
1135,schwingen::V,titrati,ганхах
1136,schwingen::V,titrati,хэлбэлзэх
1137,fallen::V,padati,унах
1138,brennen::V,gorjeti,шатах
1139,rauchen::V,dimiti se,баагих
1140,regnen::V,kišiti,бороо орно
1141,regnen::V,daždjeti,бороо орно
1142,gefrieren::V,smrznuti se,хөлдөх
1143,tauen::V,kopnjeti,хайлах
1144,tauen::V,kraviti se,хайлах
1145,schmelzen::V,topiti se,уярах
1146,trocknen::V,sušiti se,хатах
1147,sieden::V,kipjeti,буцлах
1148,sieden::V,kipjeti,даргилах
1149,sieden::V,ključati,буцлах
1150,sieden::V,ključati,даргилах
1151,faulen::V,gnjiti,үжрэх
1152,faulen::V,gnjiti,өмхийрөх
1153,verfaulen::V,sagnjiti,бээх
1154,verfaulen::V,sagnjiti,өгрөх
1155,reißen::V,otrgnuti se,цуурах
1156,versinken::V,tonuti,живэх
1157,versinken::V,propasti,живэх
1158,vergehen::V,prolaziti,нөгчих
1159,vergehen::V,prolaziti,өнгөрөх
1160,erscheinen::V,pojaviti se,гарах
1161,erscheinen::V,pojaviti se,бултайх
1162,verschwinden::V,nestati,далд орох
1163,verschwinden::V,nestati,алга болох
1164,verschwinden::V,izgubiti se,далд орох
1165,verschwinden::V,izgubiti se,алга болох
1166,sinken::V,trgnuti,татрах
1167,sinken::V,trgnuti,доошлох
1168,sinken::V,spustiti se,татрах
1169,sinken::V,spustiti se,доошлох
1170,abnehmen::V,opasti,багасах
1171,abnehmen::V,opasti,хорогдох
1172,zunehmen::V,povećati se,ихсэх
1173,steigen::V,uzići,нэмэгдэх
1174,steigen::V,nadoći,нэмэгдэх
1175,wachsen::V,rasti,өсөх
1176,wachsen::V,rasti,ургах
1177,glänzen::V,blistati,гилгэнэх
1178,glänzen::V,blistati,гилбэгнэх
1179,glänzen::V,sjati se,гилгэнэх
1180,glänzen::V,sjati se,гилбэгнэх
1181,funkeln::V,svjetlucati,гялжах
1182,funkeln::V,svjetlucati,гялалзах
1183,lärmen::V,bučati,шуугих
1184,lärmen::V,galamiti,шуугих
1185,läuten::V,zvoniti,цохих
1186,klingeln::V,zvoniti,хонхдох
1187,klingeln::V,zvoniti,дуугарах
1188,klirren::V,zvečati,хангир жингэр хийх
1189,brausen::V,hujati,бургилах
1190,rauschen::V,šumiti,сэржигнэх
1191,rauschen::V,šuškati,сэржигнэх
1192,klingen::V,zvučati,хангинах
1193,bellen::V,lajati,хуцах
1194,heulen::V,zavijati,улих
1195,blasen::V,puhati,үлзэх
1196,pfeifen::V,fućkati,исгэрэх
1197,schreien::V,vikati,хашгирах
1198,schreien::V,kričati,хашгирах
1199,stöhnen::V,stenjati,ёолох
1200,stöhnen::V,stenjati,гэнгэнэх
1201,zittern::V,drhtati,дагжих
1202,zittern::V,trepetati,дагжих
1203,leben::V,živjeti,амьдрах
1204,geboren werden::V,roditi se,төрөх
1205,atmen::V,disati,амьсгалах
1206,trinken::V,piti,уух
1207,essen::V,jesti,идэх
1208,schlucken::V,gutati,залгих
1209,müde werden::V,umoriti se,ядрах
1210,einschlafen::V,usnuti,унтчих
1211,einschlafen::V,zaspati,унтчих
1212,schlafen::V,spati,унтах
1213,aufwachen::V,probuditi se,сэрэх
1214,aufstehen::V,ustati,босох
1215,sich erholen::V,odmoriti se,амрах
1216,krank werden::V,oboljeti se,өвдөж эхлэх
1217,krank werden::V,razboljeti se,өвдөж эхлэх
1218,krank sein::V,bolovati,өвдөх
1219,schmerzen::V,boljeti,өвдөх
1220,schmerzen::V,boljeti,шархирах
1221,husten::V,kašljati,ханиах
1222,genesen::V,ozdraviti,засрах
1223,genesen::V,oporaviti se,засрах
1224,sterben::V,umrijeti,үхэх
1225,sterben::V,umrijeti,нас барах
1226,umkommen::V,skapati,үхэх
1227,sich bewegen::V,gibati se,хөдлөх
1228,sich bewegen::V,kretati se,хөдлөх
1229,sich rühren::V,maknuti se,хөдлөх
1230,sich erheben::V,dići se,босох
1231,sich setzen::V,sjesti,суух
1232,hinfallen::V,pasti,ойчих
1233,laufen::V,hodati,явган явах
1234,schreiten::V,stupati,алхах
1235,spazierengehen::V,šetati se,зугаалах
1236,eilen::V,hitati,хурдлах
1237,sich beeilen::V,požuriti se,яарах
1238,sich beeilen::V,požuriti se,шамдах
1239,sausen::V,juriti,давхих
1240,rennen::V,trčati,гүйх
1241,springen::V,skakati,харайх
1242,springen::V,skakati,дэвхрэх
1243,klettern::V,popeti se,авирах
1244,klettern::V,penjati se,авирах
1245,schaukeln::V,ljuljati se,ганхалзах
1246,kriechen::V,puzati,мөлхөх
1247,kriechen::V,gmizati,мөлхөх
1248,schwimmen::V,plivati,сэлэх
1249,tauchen::V,roniti,шунгах
1250,tauchen::V,gnjuriti,шунгах
1251,rudern::V,veslati,сэлүүрдэх
1252,fahren::V,voziti se,явах
1253,fliegen::V,letjeti,нисэх
1254,fliegen::V,lijetati,нисэх
1255,gehen::V,ići,явах
1256,weggehen::V,otići,явах
1257,abfahren::V,krenuti,одох
1258,abfahren::V,krenuti,хөдлөх
1259,abfahren::V,otputovati,одох
1260,abfahren::V,otputovati,хөдлөх
1261,anhalten::V,stati,зогсох
1262,anhalten::V,zaustaviti,зогсох
1263,hineingehen::V,ulaziti,орох
1264,eintreten::V,ući,орох
1265,kommen::V,doći,ирэх
1266,ankommen::V,stići,хүрэх
1267,zurückkommen::V,vratiti se,харих
1268,zurückkommen::V,vratiti se,буцаж ирэх
1269,zurückkommen::V,povratiti se,харих
1270,zurückkommen::V,povratiti se,буцаж ирэх
1271,bleiben::V,ostati,үлдэх
1272,warten::V,čekati,хүлээх
1273,erwarten::V,očekivati,хүлээх
1274,suchen::V,tražiti,эрэх
1275,suchen::V,tražiti,бэдрэх
1276,finden::V,naći,олох
1277,versuchen::V,pokušati,оролдох
1278,vorbereiten::V,spremiti,бэлтгэх
1279,vorbereiten::V,pripremiti,бэлтгэх
1280,lieben::V,voljeti,янаглах
1281,mögen::V,voljeti,таалах
1282,lachen::V,smijati se,инээх
1283,rühren::V,taknuti,сэтгэл уяруулах
1284,weinen::V,plakati,уйлах
1285,schimpfen::V,psovati,хараах
1286,sich ärgern::V,ljutiti se,уурлах
1287,sich fürchten::V,bojati se,айх
1288,fürchten::V,bojati se,айх
1289,fliehen::V,pobjeći,зугтах
1290,fliehen::V,pobjeći,гүйж очих
1291,flüchten::V,utjeći,оргох
1292,sehen::V,vidjeti,үзэх
1293,anschauen::V,ogledati,харах
1294,ansehen::V,gledati,харах
1295,hören::V,čuti,дуулах
1296,zuhören::V,slušati,чагнах
1297,probieren::V,probati,амсаж үзэх
1298,riechen::V,osjećati miris,үнэрлэх
1299,fühlen::V,osjećati,мэдрэх
1300,scheinen::V,činiti se,шиг үзэгдэх
1301,zu sehen sein::V,biti vidljiv,үзэгдэх
1302,zu sehen sein::V,biti vidljiv,харагдах
1303,vernehmen::V,saznati,дуулах
1304,frieren::V,zima je,даарах
1305,tun::V,raditi,хийх
1306,tun::V,raditi,үйлдэх
1307,können::V,moći,болох
1308,wollen::V,htjeti,хүсэх
1309,anfangen::V,početi,эхлэх
1310,beenden::V,svršiti,дуусгах
1311,beenden::V,dovršiti,дуусгах
1312,aufhören::V,prestati,болих
1313,aufhören::V,prestati,зогсох
1314,gelingen::V,uspjeti,бүтэх
1315,geraten::V,desiti se,илрэх
1316,öffnen::V,otvoriti,нээх
1317,öffnen::V,otvoriti,тайлах
1318,schließen::V,zatvoriti,хаах
1319,stellen::V,metnuti,тавих
1320,stellen::V,metnuti,босгох
1321,stellen::V,postaviti,тавих
1322,stellen::V,postaviti,босгох
1323,setzen::V,posaditi,суулгах
1324,legen::V,polagati,хийх
1325,legen::V,polagati,тавих
1326,berühren::V,doticati,шүргэх
1327,berühren::V,dodirivati,шүргэх
1328,verbinden::V,spojiti,залгах
1329,verbinden::V,zavezati,залгах
1330,bedecken::V,pokriti,бүрэх
1331,aufhängen::V,objesiti,өлгөх
1332,aufhängen::V,objesiti,дүүжлэх
1333,anzünden::V,upaliti,асаах
1334,anzünden::V,upaliti,ноцоох
1335,anzünden::V,zapaliti,асаах
1336,anzünden::V,zapaliti,ноцоох
1337,aufheben::V,podići,өргөх
1338,aufheben::V,podignuti,өргөх
1339,zurücklassen::V,ostaviti,орхих
1340,zurücklassen::V,ostaviti,үлдээх
1341,zurücklassen::V,pustiti natrag,орхих
1342,zurücklassen::V,pustiti natrag,үлдээх
1343,verlieren::V,izgubiti,гээх
1344,fallen lassen::V,ispustiti,унагах
1345,machen::V,uraditi,хийх
1346,machen::V,uraditi,гаргах
1347,machen::V,načiniti,хийх
1348,machen::V,načiniti,гаргах
1349,machen::V,napraviti,хийх
1350,machen::V,napraviti,гаргах
1351,herstellen::V,proizvesti,бүтээх
1352,bauen::V,graditi,барих
1353,reparieren::V,popraviti,засах
1354,reparieren::V,popraviti,сэлбэх
1355,verbessern::V,poboljšati,засах
1356,verbessern::V,poboljšati,сайжруулах
1357,ändern::V,promijeniti,өөрчлөх
1358,graben::V,kopati,малтах
1359,graben::V,kopkati,малтах
1360,beugen::V,saviti,бөгтийлгөх
1361,biegen::V,saviti,матах
1362,biegen::V,saviti,муруйлгах
1363,biegen::V,sagnuti,матах
1364,biegen::V,sagnuti,муруйлгах
1365,drehen::V,vrtjeti,эргүүлэх
1366,wenden::V,obrnuti,эргүүлэх
1367,umdrehen::V,okrenuti,хөрвүүлэх
1368,umdrehen::V,prevŕnuti,хөрвүүлэх
1369,heben::V,dizati,өргөх
1370,hochheben::V,dignuti,өргөх
1371,ergreifen::V,uhvatiti,атгах
1372,ergreifen::V,prihvatiti,атгах
1373,halten::V,držati,барих
1374,drücken::V,pritiskivati,дарах
1375,schieben::V,gurati,түлхэх
1376,kratzen::V,česati,хусах
1377,kratzen::V,česati,маажих
1378,kratzen::V,grepsti,хусах
1379,kratzen::V,grepsti,маажих
1380,lecken::V,lizati,долоох
1381,beißen::V,ujesti,зуух
1382,beißen::V,ujesti,хазах
1383,beißen::V,gristi,зуух
1384,beißen::V,gristi,хазах
1385,abreißen::V,otkinuti,таслах
1386,abschneiden::V,odrezati,тайрах
1387,binden::V,vezati,боох
1388,binden::V,vezati,хүлэх
1389,stecken::V,turiti,шаах
1390,stecken::V,turiti,шигтгэх
1391,brechen::V,slomiti,хугалах
1392,klopfen::V,lupati,цохих
1393,klopfen::V,lupati,тогших
1394,klopfen::V,kucati,цохих
1395,klopfen::V,kucati,тогших
1396,hauen::V,tući,дэлдэх
1397,hauen::V,udarati,дэлдэх
1398,kleben::V,lijepiti,наах
1399,reiben::V,trti,нухах
1400,reiben::V,trti,нидчих
1401,streichen::V,namazati,нялах
1402,streichen::V,namazati,түрхэх
1403,schleifen::V,brusiti,билүүдэх
1404,schleifen::V,brusiti,гуранздах
1405,schneiden::V,rezati,огтлох
1406,rütteln::V,drmati,холхнулах
1407,schütteln::V,tresti,сэгсрэх
1408,schwenken::V,mahati,дэвэх
1409,schwenken::V,mahati,даллах
1410,schütten::V,sipati,цутгах
1411,schütten::V,sipati,аягалах
1412,schütten::V,lijevati,цутгах
1413,schütten::V,lijevati,аягалах
1414,füllen::V,napuniti,дүүргэх
1415,einwickeln::V,umotati,боох
1416,einwickeln::V,umotati,ороох
1417,einwickeln::V,zamotati,боох
1418,einwickeln::V,zamotati,ороох
1419,tragen::V,nositi,авчрах
1420,schleppen::V,tegliti,чирэх
1421,ziehen::V,vući,татах
1422,aufbewahren::V,čuvati,хадгалах
1423,werfen::V,bacati,хаях
1424,werfen::V,bacati,шидэх
1425,fangen::V,loviti,барих
1426,fangen::V,hvatati,барих
1427,packen::V,ščepati,шүүрэх
1428,packen::V,zgrabiti,шүүрэх
1429,verstecken::V,sakriti,нуух
1430,teilen::V,podijeliti,хуваах
1431,schicken::V,slati,илгээх
1432,schicken::V,slati,явуулах
1433,bringen::V,donijeti,авчрах
1434,bringen::V,donijeti,аваачих
1435,hinzufügen::V,dodati,нэмэх
1436,hinzufügen::V,pridati,нэмэх
1437,bekommen::V,dobiti,хүлээн авах
1438,erhalten::V,primiti,хүлээн авах
1439,nehmen::V,uzeti,авах
1440,wählen::V,izabrati,сонгох
1441,auswählen::V,odabrati,шилэх
1442,bewahren::V,sačuvati,гамнах
1443,behindern::V,smetati,саад хийх
1444,behindern::V,smetati,тотгор болох
1445,verderben::V,pokvariti,эвдэх
1446,beschädigen::V,oštetiti,гэмтээх
1447,zerbrechen::V,razbiti,хагалах
1448,zerbrechen::V,razbiti,хага цохих
1449,zerbrechen::V,prelomiti,хагалах
1450,zerbrechen::V,prelomiti,хага цохих
1451,zerreißen::V,poderati,урах
1452,zerreißen::V,rastrgnuti,урах
1453,zerstören::V,razoriti,эвдэх
1454,zerstören::V,razoriti,сүйтгэх
1455,zerstören::V,razrušiti,эвдэх
1456,zerstören::V,razrušiti,сүйтгэх
1457,verbrennen::V,spaliti,шатаах
1458,verbrennen::V,sagorjeti,шатаах
1459,geben::V,dati,өгөх
1460,reichen::V,pružiti,өгөх
1461,reichen::V,pružiti,дамжуулах
1462,schenken::V,darivati,бэлэглэх
1463,versprechen::V,obećati,амлах
1464,wünschen::V,željeti,ерөөх
1465,loben::V,hvaliti,магтах
1466,loben::V,hvaliti,сайшаах
1467,küssen::V,ljubiti,озох
1468,küssen::V,ljubiti,үнсэх
1469,wiegen::V,njihati,бүүвэйлэх
1470,wiegen::V,ljuljati,бүүвэйлэх
1471,zudecken::V,pokriti,хучих
1472,zudecken::V,pokriti,бүтээх
1473,wecken::V,probuditi,сэрээх
1474,zeigen::V,pokazati,үзүүлэх
1475,führen::V,voditi,хөтлөх
1476,lehren::V,učiti,заах
1477,unterrichten::V,poučiti,сургах
1478,aufziehen::V,uzgajati,өсгөх
1479,aufziehen::V,uzgajati,хүмүүжүүлэх
1480,leiten::V,upravljati,удирдах
1481,antreiben::V,natjeravati,шамдуулах
1482,lassen::V,dati,-уулах
1483,einladen::V,pozvati,залах
1484,vereinigen::V,ujediniti,нэгтгэх
1485,vereinigen::V,ujediniti,хамтруулах
1486,besuchen::V,posjetiti,зочлох
1487,treffen::V,sresti,учрах
1488,treffen::V,sresti,дайралдах
1489,sich versammeln::V,okupiti se,хуралдах
1490,spielen::V,igrati se,наадах
1491,singen::V,pjevati,дуулах
1492,tanzen::V,plesati,бүжиглэх
1493,sich trennen::V,razići se,салах
1494,verlassen::V,ostaviti,хаях
1495,verlassen::V,napustiti,хаях
1496,retten::V,spasiti,гэтэлгэх
1497,bewachen::V,čuvati,сахих
1498,bewachen::V,stražariti,сахих
1499,schützen::V,čuvati,хамгаалах
1500,verteidigen::V,obraniti,хамгаалах
1501,sich schlagen::V,biti se,зодолдох
1502,sich schlagen::V,udariti se,зодолдох
1503,schießen::V,pucati,харвах
1504,schießen::V,pucati,буу буудах
1505,schießen::V,strijeljati,харвах
1506,schießen::V,strijeljati,буу буудах
1507,siegen::V,pobijediti,ялах
1508,ärgern::V,ljutiti,уурлуулах
1509,ärgern::V,ljutiti,уур хүргэх
1510,schlagen::V,biti,цохих
1511,schlagen::V,udariti,цохих
1512,treten::V,šutnuti,өшиглөх
1513,stechen::V,ubosti,хатгах
1514,stoßen::V,gurnuti,ёврох
1515,stoßen::V,gurnuti,нудрах
1516,stehlen::V,ukrasti,хулгайлах
1517,stören::V,smetati,саад болох
1518,belästigen::V,smetati,зовоох
1519,belästigen::V,smetati,амраахгүй байх
1520,belästigen::V,dosaditi,зовоох
1521,belästigen::V,dosaditi,амраахгүй байх
1522,verbergen::V,skriti,нуух
1523,verbergen::V,skriti,далдлах
