,Concept_ID,lt,ps
769,faul::A,tingus,لټ
770,faul::A,tingus,تنبل
771,fleißig::A,stropus,زحمت کښ
772,fleißig::A,kruopštus,زحمت کښ
773,geizig::A,šykštus,بخیل
774,klug::A,sumanus,عاقل
775,klug::A,sumanus,هوښیار
776,klug::A,protingas,عاقل
777,klug::A,protingas,هوښیار
778,geschickt::A,apsukrus,ماهر
779,lieb::A,mielas,عزیز
780,lieb::A,mielas,محبوب
781,lustig::A,smagus,خوشحال
782,lustig::A,linksmas,خوشحال
783,sanft::A,švelnus,پوست
784,sanft::A,švelnus,ملایم
785,sanft::A,minkštas,پوست
786,sanft::A,minkštas,ملایم
787,hungrig::A,alkanas,وږی
788,krank::A,ligotas,مريض
789,krank::A,ligotas,ناروغ
790,krank::A,sergantis,مريض
791,krank::A,sergantis,ناروغ
792,nackt::A,nuogas,لوڅ
793,traurig::A,liūdnas,غمجن
794,lebendig::A,gyvas,ژوندی
795,gut::A,geras,ښه
796,schlecht::A,blogas,بد
797,schlecht::A,blogas,خراب
798,schlecht::A,prastas,بد
799,schlecht::A,prastas,خراب
800,richtig::A,tikras,سم
801,richtig::A,tikras,صحیح
802,richtig::A,teisingas,سم
803,richtig::A,teisingas,صحیح
804,schlimm::A,blogas,بد
805,schlimm::A,blogas,مخوف
806,schlimm::A,prastas,بد
807,schlimm::A,prastas,مخوف
808,wahr::A,tikras,واقعي
809,alt::A,senas,زوړ
810,neu::A,naujas,نوی
811,ehemalig::A,buvęs,پخوانی
812,alt[Lebewesen]::A,pagyvenęs,زوړ
813,jung::A,jaunas,ځوان
814,arm::A,neturtingas,غریب
815,arm::A,neturtingas,بې وزله
816,reich::A,turtingas,شتمن
817,reich::A,turtingas,دولتمند
818,bekannt::A,žinomas,اشنا
819,bekannt::A,pažįstamas,اشنا
820,berühmt::A,žymus,مشهور
821,berühmt::A,garsus,مشهور
822,fremd::A,svetimas,پردی
823,fremd::A,svetimas,بېګانه
824,verschieden::A,įvairus,مختلف
825,nah::A,artimas,نژدې
826,fern::A,tolimas,لیری
827,linker::A,kairys,چپ
828,linker::A,kairys,کیڼ
829,rechter::A,dešinys,ښی
830,anderer::A,kitas,بل
831,erster::A,pirmas,لومړی
832,zweiter::A,antras,دوهم
833,dritter::A,trečias,درېم
834,letzter::A,paskutinis,آخرنی
835,letzter::A,paskutinis,وروستی
836,allein::ADV,vienas,یوازې
837,auf einmal::ADV,iš karto,په یوه وخت کی
838,zusammen::ADV,kartu,یو ځای
839,zusammen::ADV,drauge,یو ځای
840,lange::ADV,ilgai,ډېر وخت
841,lange::ADV,ilgai,ډېره موده
842,plötzlich::ADV,staiga,ناببره
843,plötzlich::ADV,staiga,یوناڅاپه
844,sofort::ADV,tuojau,فوراً
845,sofort::ADV,tuojau,سمدلاسه
846,später::ADV,vėliau,وروسته
847,später::ADV,paskiau,وروسته
848,jetzt::ADV,dabãr,اوس
849,heute::ADV,šiandien,نن
850,morgen::ADV,rytoj,سبا
851,bald::ADV,greitai,ژر
852,bald::ADV,netrukus,ژر
853,dann::ADV,po to,پس
854,dann::ADV,po to,وروسته
855,gestern::ADV,vakar,پرون
856,einst::ADV,kadaise,پخوا
857,einst::ADV,kitą kartą,پخوا
858,damals::ADV,anuomet,هغه وخت
859,damals::ADV,anuokart,هغه وخت
860,danach::ADV,po to,بیا
861,danach::ADV,paskui,بیا
862,vorher::ADV,anksčiau,دمخه
863,zuerst::ADV,pirma,لومړی
864,zuerst::ADV,iš pradžių̃,لومړی
865,einmal::ADV,kartą,یو ځل
866,einmal::ADV,vieną kartą,یو ځل
867,manchmal::ADV,kai kada,ګاهی ګاهی
868,oft::ADV,dažnai,ډېر ځله
869,immer::ADV,visada,تل
870,immer::ADV,visada,همېشه
871,immer::ADV,visuomet,تل
872,immer::ADV,visuomet,همېشه
873,niemals::ADV,niekada,هیڅکله نه
874,niemals::ADV,niekuomet,هیڅکله نه
875,hier::ADV,čia,دلته
876,hierhin::ADV,šen,دلته
877,hierhin::ADV,šen,دې ځای ته
878,hierhin::ADV,čionai,دلته
879,hierhin::ADV,čionai,دې ځای ته
880,von hier::ADV,iš čia,د دې ځای نه
881,dort::ADV,ten,هلته
882,dort::ADV,tenai,هلته
883,dorthin::ADV,ten,هلته
884,dorthin::ADV,ten,هغه ځای ته
885,dorthin::ADV,ten link,هلته
886,dorthin::ADV,ten link,هغه ځای ته
887,geradeaus::ADV,tiesiai,مخامخ
888,vorwärts::ADV,pirmyn,مخ پهٔ وړاندې
889,rückwärts::ADV,atbulai,بېرته
890,zurück::ADV,atgal,بېرته
891,unten::ADV,žemai,لاندي
892,unten::ADV,apačioje,لاندي
893,hinab::ADV,žemyn,ښکته
894,oben::ADV,viršuj,پورته
895,hinauf::ADV,aukštyn,پاس
896,hinauf::ADV,į viršų,پاس
897,überall::ADV,visur,هره خوا
898,nicht::ADV,ne,نه
899,ein wenig::ADV,truputį,یو څه
900,kaum::ADV,vos,ایله
901,sehr::ADV,labai,ډېر
902,sehr::ADV,labai,زيات
903,sehr::ADV,baisiai,ډېر
904,sehr::ADV,baisiai,زيات
905,so::ADV,taip,داسې
906,so::ADV,taip,دومره
907,noch::ADV,dar,نور
908,nur::ADV,tik,تش
909,nur::ADV,tik,صرف
910,nur::ADV,vien,تش
911,nur::ADV,vien,صرف
912,schon::ADV,jau,دمخه
913,wieder::ADV,vėl,بیا
914,wieder::ADV,iš naujo,بیا
915,vergebens::ADV,veltui,عبث
916,vergebens::ADV,bergždžiai,عبث
917,vor::PRP,prieš,دمخه
918,hinter::PRP,už,شاته
919,unter::PRP,po,لاندي
920,durch::PRP,pro,د مینځ نه
921,durch::PRP,per,د مینځ نه
922,neben::PRP,prie,نژدې
923,neben::PRP,šalia,نژدې
924,zwischen::PRP,tarp,ترمینځ
925,wegen::PRP,dėl,د ... له لاسه
926,wegen::PRP,dėlei,د ... له لاسه
927,dies::PRN,šis,دا
928,dies::PRN,šitas,دا
929,das::PRN,tat,دا
930,alles::PRN,visas,هرڅهٔ
931,ich::PRN,aš,زه
932,du::PRN,tu,ته
933,er::PRN,jis,دی
934,wir::PRN,mes,مونږ
935,ihr::PRN,jūs,تاسې
936,sie::PRN,ji,هغوی
937,sie::PRN,jos,هغوی
938,was::FPRN,kas,څهٔ
939,wer::FPRN,kas,چا
940,wer::FPRN,kas,څوک
941,wo::FADV,kur,چيری
942,wo::FADV,kur,چېرته
943,wohin::FADV,kur,چېرته
944,wohin::FADV,kur link,چېرته
945,wie::FADV,kaip,څنګه
946,warum::FADV,kod̃ėl,ولې
947,warum::FADV,dėl ko,ولې
948,wieviel::FNUM,kiek,څو
949,wieviel::FNUM,kiek,څومره
950,eins::NUM,vienas,یو
951,zwei::NUM,du,دوه
952,drei::NUM,trys,درې
953,vier::NUM,keturi,څلور
954,fünf::NUM,penki,پنځه
955,sechs::NUM,šeši,شپږ
956,sieben::NUM,septyni,اوه
957,acht::NUM,aštuoni,اته
958,neun::NUM,devyni,نهه
959,zehn::NUM,dešimt,لس
960,elf::NUM,vienuolika,یوولس
961,zwölf::NUM,dvylika,دولس
962,zwanzig::NUM,dvidešimt,شل
963,dreißig::NUM,trisdešimt,دېرش
964,vierzig::NUM,keturiasdešimt,څلوېښت
965,fünfzig::NUM,penkiasdešimt,پنځوس
966,sechzig::NUM,šešiasdešimt,شپېته
967,siebzig::NUM,septyniasdešimt,اویا
968,achtzig::NUM,aštuoniasdešimt,اتیا
969,neunzig::NUM,devyniasdešimt,نوي
970,hundert::NUM,šimtas,سل
971,tausend::NUM,tūkstantis,زر
972,und::CNJ,ĩr,او
973,oder::CNJ,ar,ېا
974,oder::CNJ,arba,ېا
975,stehen::V,stovėti,درېدل
976,sitzen::V,sėdėti,کښېنستل
977,liegen::V,gulėti,ملاستل
978,hängen::V,kyboti,ځړېدل
979,hängen::V,kabėti,ځړېدل
980,werden::V,taptis,کېدل
981,werden::V,darytis,کېدل
982,passieren::V,atsitikti,پېښېدل
983,passieren::V,pasitaikyti,پېښېدل
984,beginnen::V,prasid́ėti,شروع کېدل
985,enden::V,baigtis,خلاصدل
986,enden::V,baigtis,تمامېدل
987,wechseln::V,keistis,تغییر موندل
988,wechseln::V,pasikeisti,تغییر موندل
989,aufgehen[Sonne]::V,tekėti,ختل
990,aufgehen[Sonne]::V,patekėti,ختل
991,untergehen[Sonne]::V,leistis,لوېدل
992,untergehen[Sonne]::V,leistis,پرېوتل
993,untergehen[Sonne]::V,nusileisti,لوېدل
994,untergehen[Sonne]::V,nusileisti,پرېوتل
995,scheinen[Sonne]::V,šviesti,رڼا کول
996,donnern::V,griausti,تنېدل
997,donnern::V,griausti,غړمبېدل
998,donnern::V,griaudėti,تنېدل
999,donnern::V,griaudėti,غړمبېدل
1000,wehen::V,pūsti,چلېدل
1001,strömen::V,lietis,بهېدل
1002,strömen::V,plūsti,بهېدل
1003,fließen::V,tekėti,بهېدل
1004,fließen::V,tekėti,تویېدل
1005,sich drehen::V,suktis,ګرځېدل
1006,sich drehen::V,suktis,چورلېدل
1007,sich drehen::V,pasisukti,ګرځېدل
1008,sich drehen::V,pasisukti,چورلېدل
1009,schwanken::V,svyruoti,زنګېدل
1010,schwingen::V,suptis,زنګېدل
1011,fallen::V,pulti,ولېدل
1012,fallen::V,kristi,ولېدل
1013,brennen::V,degti,سوځېدل
1014,rauchen::V,rūkyti,لوګی کول
1015,regnen::V,lyti,باران اورېدل
1016,gefrieren::V,užšalti,کنګل نيول
1017,tauen::V,tirpti,وېلې کېدل
1018,schmelzen::V,lydytis,وېلې کېدل
1019,trocknen::V,džiūti,وچېدل
1020,sieden::V,virti,اېشېدل
1021,faulen::V,pūti,خرابېدل
1022,verfaulen::V,švinkti,ورستېدل
1023,reißen::V,plyšti,شلېدل
1024,reißen::V,trūkti,شلېدل
1025,versinken::V,skę̃sti,ډوېېدل
1026,versinken::V,grimzti,ډوېېدل
1027,vergehen::V,praeiti,تېرېدل
1028,erscheinen::V,pasirodyti,ښکارېدل
1029,verschwinden::V,dingti,ورکېدل
1030,verschwinden::V,išnykti,ورکېدل
1031,verschwinden::V,pranykti,ورکېدل
1032,sinken::V,kristi,ښکته کېدل
1033,abnehmen::V,mažėti,کمېدل
1034,abnehmen::V,silpnėti,کمېدل
1035,zunehmen::V,didėti,زیاتېدل
1036,zunehmen::V,padaugėti,زیاتېدل
1037,steigen::V,kilti,جګېدل
1038,steigen::V,kilti,پورته کېدل
1039,wachsen::V,augti,وده کول
1040,glänzen::V,blizgėti,ځلېدل
1041,funkeln::V,žibėti,پړکېدل
1042,lärmen::V,triukšmauti,غال و غول کول
1043,läuten::V,skambinti,زنګ وهل
1044,klingeln::V,skambinti,زنګ وهل
1045,klirren::V,žvangėti,کړنګېدل
1046,brausen::V,šniokšti,تلاطم کول
1047,rauschen::V,ošti,شڼهار کول
1048,rauschen::V,šlamėti,شڼهار کول
1049,klingen::V,skardėti,آواز کول
1050,bellen::V,loti,غپېدل
1051,heulen::V,kaukti,انګلل
1052,heulen::V,staugti,انګلل
1053,blasen::V,pūsti,پو کول
1054,pfeifen::V,švilpti,شپېلک وهل
1055,pfeifen::V,švilpauti,شپېلک وهل
1056,schreien::V,šaukti,ناره کول
1057,stöhnen::V,dejuoti,زګېروی کول
1058,stöhnen::V,aimanuoti,زګېروی کول
1059,zittern::V,virpėti,لړزېدل
1060,leben::V,gyventi,ژوند کول
1061,geboren werden::V,gimti,زېږېدل
1062,atmen::V,alsuoti,ساه کښل
1063,atmen::V,alsuoti,تنفس کول
1064,atmen::V,kvėpuoti,ساه کښل
1065,atmen::V,kvėpuoti,تنفس کول
1066,trinken::V,gerti,څښل
1067,essen::V,valgyti,خوړل
1068,schlucken::V,praryti,غړپول
1069,müde werden::V,nuvargti,ستړی کېدل
1070,müde werden::V,privargti,ستړی کېدل
1071,einschlafen::V,užmigti,ویده کېدل
1072,schlafen::V,miegoti,خوب کول
1073,aufwachen::V,pabusti,ویښېدل
1074,aufstehen::V,keltis,پاڅېدل
1075,aufstehen::V,atsikelti,پاڅېدل
1076,sich erholen::V,pailsėti,استراحت کول
1077,sich erholen::V,poilsiauti,استراحت کول
1078,krank werden::V,susirgti,رنځورېدل
1079,krank sein::V,sirgti,ناجوړېدل
1080,schmerzen::V,sopėti,خوږېدل
1081,schmerzen::V,sopėti,درد کول
1082,schmerzen::V,skaudėti,خوږېدل
1083,schmerzen::V,skaudėti,درد کول
1084,husten::V,kosėti,ټوخېدل
1085,genesen::V,sveikti,رغېدل
1086,genesen::V,taisytis,رغېدل
1087,sterben::V,mirti,مړل
1088,sterben::V,numirti,مړل
1089,umkommen::V,žūti,تلفېدل
1090,sich bewegen::V,judėti,چلېدل
1091,sich bewegen::V,judėti,حرکت کول
1092,sich bewegen::V,pasijudinti,چلېدل
1093,sich bewegen::V,pasijudinti,حرکت کول
1094,sich rühren::V,krutėti,ښورېدل
1095,sich erheben::V,pakilti,درېدل
1096,sich erheben::V,atsikelti,درېدل
1097,sich setzen::V,sėstis,کښېنستل
1098,sich setzen::V,atsisėsti,کښېنستل
1099,hinfallen::V,parkristi,لوېدل
1100,hinfallen::V,pargriūti,لوېدل
1101,laufen::V,eiti,منډې وهل
1102,schreiten::V,žengti,قدم ایښودل
1103,schreiten::V,žingsniuoti,قدم ایښودل
1104,spazierengehen::V,pasivaikščioti,چکر وهل
1105,eilen::V,skubėti,بېړه کول
1106,sich beeilen::V,paskub́ėti,عجله کول
1107,sich beeilen::V,pasiskubinti,عجله کول
1108,sausen::V,dumti,ځغستل
1109,sausen::V,lėkti,ځغستل
1110,rennen::V,bėgti,زغلېدل
1111,springen::V,šokti,ټوپ وهل
1112,klettern::V,kopti,ختل
1113,schaukeln::V,supti,زنګېدل
1114,schaukeln::V,linguoti,زنګېدل
1115,kriechen::V,ropoti,خاپوړی وهل
1116,kriechen::V,šliaužti,خاپوړی وهل
1117,schwimmen::V,plaukti,لامبو وهل
1118,tauchen::V,nerti,غوټه وهل
1119,rudern::V,irtis,پارو وهل
1120,rudern::V,irkluoti,پارو وهل
1121,fahren::V,važiuoti,تلل
1122,fahren::V,važinėti,تلل
1123,fliegen::V,lėkti,الوتل
1124,fliegen::V,skristi,الوتل
1125,gehen::V,eiti,تلل
1126,weggehen::V,išeiti,بهر وتل
1127,abfahren::V,išvykti,تلل
1128,abfahren::V,išvažiuoti,تلل
1129,anhalten::V,sustoti,ودرېدل
1130,hineingehen::V,įeiti,داخلېدل
1131,eintreten::V,įžengti,ننوتل
1132,kommen::V,ateiti,راتلل
1133,ankommen::V,ateiti,رسېدل
1134,zurückkommen::V,grį̃žti,بېرته راتلل
1135,zurückkommen::V,sugrį̃žti,بېرته راتلل
1136,bleiben::V,likti,پاتې کېدل
1137,bleiben::V,pasilikti,پاتې کېدل
1138,warten::V,laukti,انتظار وېستل
1139,erwarten::V,laukti,انتظار کول
1140,suchen::V,ieškoti,لټول
1141,finden::V,rasti,میندل
1142,finden::V,rasti,پیدا کول
1143,finden::V,surasti,میندل
1144,finden::V,surasti,پیدا کول
1145,versuchen::V,mėginti,هڅه کول
1146,vorbereiten::V,rengti,چمتوکول
1147,lieben::V,myĺėti,مینه لرل
1148,mögen::V,ḿėgti,خوښول
1149,mögen::V,ḿėgti,علاقه لرل
1150,mögen::V,patikti,خوښول
1151,mögen::V,patikti,علاقه لرل
1152,lachen::V,juoktis,خندېدل
1153,rühren::V,jaudinti,اغېزه کول
1154,rühren::V,graudinti,اغېزه کول
1155,weinen::V,verkti,ژړل
1156,schimpfen::V,bartis,ښکنځا کول
1157,sich ärgern::V,pykti,قهر راتلل
1158,sich ärgern::V,apmaudauti,قهر راتلل
1159,sich fürchten::V,bijoti,ډارېدل
1160,sich fürchten::V,baimintis,ډارېدل
1161,fürchten::V,bijoti,ډارېدل
1162,fürchten::V,baimintis,ډارېدل
1163,fliehen::V,bėgti,تښتېدل
1164,fliehen::V,sprukti,تښتېدل
1165,flüchten::V,pabėgti,تښتېدل
1166,sehen::V,žiūŕėti,لیدل
1167,anschauen::V,žiūŕėti,کتل
1168,ansehen::V,žiūrėti į,ننداره کول
1169,ansehen::V,pažiūrėti į,ننداره کول
1170,hören::V,girdėti,اورېدل
1171,zuhören::V,klausytis,غوږ نیول
1172,probieren::V,ragauti,څکه کول
1173,probieren::V,ragauti,چاشنی کول
1174,probieren::V,paragauti,څکه کول
1175,probieren::V,paragauti,چاشنی کول
1176,riechen::V,uosti,بويول
1177,riechen::V,užuosti,بويول
1178,fühlen::V,justi,حسول
1179,fühlen::V,jausti,حسول
1180,fühlen::V,pajusti,حسول
1181,scheinen::V,rodytis,ښکارېدل
1182,scheinen::V,atrodyti,ښکارېدل
1183,zu sehen sein::V,pasirodyti,ښکارېدل
1184,vernehmen::V,išgirsti,خبرېدل
1185,frieren::V,šalti,ساړه کېتل
1186,tun::V,daryti,کول
1187,können::V,galėti,کولای شول
1188,können::V,galėti,د لاسه کېدل
1189,können::V,pajėgti,کولای شول
1190,können::V,pajėgti,د لاسه کېدل
1191,wollen::V,norėti,غوښتل
1192,anfangen::V,pradėti,شروع کول
1193,anfangen::V,prasid́ėti,شروع کول
1194,beenden::V,baigti,ختمول
1195,beenden::V,baigti,پای ته رسول
1196,beenden::V,užbaigti,ختمول
1197,beenden::V,užbaigti,پای ته رسول
1198,aufhören::V,liautis,بس کول
1199,gelingen::V,pavykti,موفق کېدل
1200,gelingen::V,pavykti,بریالی کېدل
1201,gelingen::V,pasisekti,موفق کېدل
1202,gelingen::V,pasisekti,بریالی کېدل
1203,geraten::V,nusisekti,کېدل
1204,öffnen::V,atverti,خلاصول
1205,öffnen::V,atverti,پرانیستل
1206,öffnen::V,atidaryti,خلاصول
1207,öffnen::V,atidaryti,پرانیستل
1208,schließen::V,uždaryti,تړل
1209,stellen::V,statyti,ایښودل
1210,stellen::V,pastatyti,ایښودل
1211,setzen::V,sodinti,کښېنول
1212,setzen::V,pasodinti,کښېنول
1213,legen::V,dėti,ایښودل
1214,legen::V,pad́ėti,ایښودل
1215,berühren::V,liesti,لاس وهل
1216,berühren::V,paliesti,لاس وهل
1217,verbinden::V,jungti,تړل
1218,verbinden::V,surišti,تړل
1219,bedecken::V,uždengti,پوښول
1220,aufhängen::V,pakarti,ځوړندول
1221,aufhängen::V,pakabinti,ځوړندول
1222,anzünden::V,padegti,بلول
1223,aufheben::V,pakelti,پورته کول
1224,zurücklassen::V,palikti,پرېښودل
1225,verlieren::V,pamesti,ورکول
1226,fallen lassen::V,atsisakyti,له لاسه لوېدل
1227,machen::V,dirbti,کول
1228,herstellen::V,gaminti,جوړول
1229,herstellen::V,gaminti,توليدول
1230,bauen::V,statyti,جوړول
1231,bauen::V,pastatyti,جوړول
1232,reparieren::V,taisyti,ترمیمول
1233,reparieren::V,remontuoti,ترمیمول
1234,verbessern::V,gerinti,اصلاح کول
1235,verbessern::V,ištaisyti,اصلاح کول
1236,ändern::V,keisti,تغیر ورکول
1237,ändern::V,pakeisti,تغیر ورکول
1238,graben::V,kasti,کيندل
1239,beugen::V,lenkti,ټیټول
1240,beugen::V,palenkti,ټیټول
1241,biegen::V,lenkti,کږول
1242,biegen::V,palenkti,کږول
1243,drehen::V,sukti,ګرځول
1244,wenden::V,kreipti,اړول
1245,wenden::V,pakreipti,اړول
1246,umdrehen::V,sukti,اړول
1247,umdrehen::V,apversti,اړول
1248,heben::V,kelti,جګول
1249,heben::V,kelti,پورته کول
1250,heben::V,pakelti,جګول
1251,heben::V,pakelti,پورته کول
1252,hochheben::V,pakelti,جګول
1253,ergreifen::V,čiupti,نیول
1254,ergreifen::V,griebti,نیول
1255,halten::V,laikyti,نیول
1256,halten::V,palaikyti,نیول
1257,drücken::V,spausti,کښېکښل
1258,schieben::V,stumti,پوری وهل
1259,kratzen::V,kasyti,ګرول
1260,kratzen::V,grandyti,ګرول
1261,lecken::V,laižyti,څټل
1262,beißen::V,kandžioti,چیچل
1263,abreißen::V,nuplėšti,شکول
1264,abschneiden::V,atpjauti,پرېکول
1265,abschneiden::V,atkirpti,پرېکول
1266,binden::V,rišti,تړل
1267,binden::V,surišti,تړل
1268,stecken::V,kišti,ټومبل
1269,stecken::V,įkišti,ټومبل
1270,brechen::V,lūžti,ماتول
1271,brechen::V,laužyti,ماتول
1272,klopfen::V,belsti,ټکول
1273,klopfen::V,barbenti,ټکول
1274,hauen::V,mušti,ټکول
1275,kleben::V,lipdyti,نښلول
1276,kleben::V,lipdyti,سرېښول
1277,kleben::V,klijuoti,نښلول
1278,kleben::V,klijuoti,سرېښول
1279,reiben::V,trinti,مږل
1280,reiben::V,tarkuoti,مږل
1281,streichen::V,tepti,مښل
1282,streichen::V,užtepti,مښل
1283,schleifen::V,galą́sti,تېره کول
1284,schneiden::V,pjauti,غوڅول
1285,schneiden::V,pjauti,پرېکول
1286,schneiden::V,kirpti,غوڅول
1287,schneiden::V,kirpti,پرېکول
1288,rütteln::V,purtyti,خوڅول
1289,schütteln::V,purtyti,ښورول
1290,schwenken::V,mojuoti,خوڅول
1291,schütten::V,pilti,اچول
1292,schütten::V,pilti,تویول
1293,schütten::V,berti,اچول
1294,schütten::V,berti,تویول
1295,füllen::V,pildyti,ډکول
1296,füllen::V,pripildyti,ډکول
1297,einwickeln::V,įvynioti,پېچل
1298,einwickeln::V,įvynioti,نغښتل
1299,einwickeln::V,suvynioti,پېچل
1300,einwickeln::V,suvynioti,نغښتل
1301,tragen::V,nešti,وړل
1302,tragen::V,nešioti,وړل
1303,schleppen::V,vilkti,وړل
1304,ziehen::V,tempti,کښل
1305,aufbewahren::V,laikyti,ساتل
1306,werfen::V,mesti,اچول
1307,werfen::V,mesti,غورځول
1308,werfen::V,sviesti,اچول
1309,werfen::V,sviesti,غورځول
1310,fangen::V,sugauti,نیول
1311,fangen::V,sugauti,ګیرول
1312,packen::V,čiupti,نیول
1313,packen::V,griebti,نیول
1314,verstecken::V,slėpti,پټول
1315,verstecken::V,slapstyti,پټول
1316,teilen::V,dalyti,وېشل
1317,teilen::V,dalyti,تقسیمول
1318,teilen::V,padalyti,وېشل
1319,teilen::V,padalyti,تقسیمول
1320,schicken::V,sių̃sti,لېږل
1321,schicken::V,sių̃sti,استول
1322,schicken::V,pasių̃sti,لېږل
1323,schicken::V,pasių̃sti,استول
1324,bringen::V,atnešti,راوړل
1325,hinzufügen::V,pridėti,زیاتول
1326,bekommen::V,gauti,حاصلول
1327,erhalten::V,gauti,اخیستل
1328,nehmen::V,paimti,نیول
1329,nehmen::V,paimti,اخيستل
1330,wählen::V,rinkti,خوښول
1331,wählen::V,išsirinkti,خوښول
1332,auswählen::V,išrinkti,چنده کول
1333,bewahren::V,išsaugoti,ساتل
1334,behindern::V,trukdyti,مانع کېدل
1335,behindern::V,trukdyti,ممانعت کول
1336,verderben::V,sugadinti,خرابېدل
1337,beschädigen::V,žaloti,ورانول
1338,beschädigen::V,gadinti,ورانول
1339,zerbrechen::V,sukulti,ماتول
1340,zerbrechen::V,sudaužyti,ماتول
1341,zerreißen::V,perplėšti,څیرې کول
1342,zerreißen::V,suplėšyti,څیرې کول
1343,zerstören::V,suardyti,ړنګول
1344,zerstören::V,suardyti,ورانول
1345,zerstören::V,sugriauti,ړنګول
1346,zerstören::V,sugriauti,ورانول
1347,verbrennen::V,deginti,سوځول
1348,verbrennen::V,sudeginti,سوځول
1349,geben::V,duoti,ورکول
1350,geben::V,paduoti,ورکول
1351,reichen::V,paduoti,ورکول
1352,schenken::V,dovanoti,بښل
1353,versprechen::V,žadėti,لوز کول
1354,versprechen::V,pažadėti,لوز کول
1355,wünschen::V,norėti,غوښتل
1356,wünschen::V,linḱėti,غوښتل
1357,loben::V,girti,ستایل
1358,loben::V,girti,تمجید کول
1359,loben::V,pagirti,ستایل
1360,loben::V,pagirti,تمجید کول
1361,küssen::V,bučiuoti,ښکلول
1362,wiegen::V,supti,زنګول
1363,zudecken::V,užkloti,پوښول
1364,zudecken::V,uždengti,پوښول
1365,wecken::V,žadinti,ويښول
1366,zeigen::V,rodyti,ښودل
1367,führen::V,vesti,بیول
1368,führen::V,vadovauti,بیول
1369,lehren::V,mokyti,درس ورکول
1370,lehren::V,mokyti,تعلیم ورکول
1371,lehren::V,išmokyti,درس ورکول
1372,lehren::V,išmokyti,تعلیم ورکول
1373,unterrichten::V,dėstyti,درس ورکول
1374,aufziehen::V,išauginti,روزل
1375,leiten::V,valdyti,رهبری کول
1376,leiten::V,valdyti,لارښوونه کول
1377,leiten::V,vadovauti,رهبری کول
1378,leiten::V,vadovauti,لارښوونه کول
1379,antreiben::V,uiti,چټک کول
1380,antreiben::V,raginti,چټک کول
1381,antreiben::V,skubinti,چټک کول
1382,lassen::V,paliepti,اړکول
1383,einladen::V,kviesti,بلل
1384,einladen::V,pakviesti,بلل
1385,vereinigen::V,sujungti,متحد کول
1386,vereinigen::V,sujungti,یوځای کول
1387,vereinigen::V,suvienyti,متحد کول
1388,vereinigen::V,suvienyti,یوځای کول
1389,besuchen::V,lankyti,کتنه کول
1390,besuchen::V,aplankyti,کتنه کول
1391,treffen::V,sutikti,ليدل
1392,treffen::V,sutikti,تلقی کول
1393,treffen::V,pasitikti,ليدل
1394,treffen::V,pasitikti,تلقی کول
1395,sich versammeln::V,susirinkti,راغونډېدل
1396,spielen::V,groti,لوبه کول
1397,spielen::V,žaisti,لوبه کول
1398,singen::V,dainuoti,سندرې وېل
1399,tanzen::V,šokti,ګډېدل
1400,sich trennen::V,skirtis,بېلېدل
1401,sich trennen::V,išsiskirti,بېلېدل
1402,verlassen::V,palikti,ترک کول
1403,retten::V,gelbėti,نجات ورکول
1404,bewachen::V,sergėti,ساتل
1405,bewachen::V,sergėti,حفاظت کول
1406,schützen::V,ginti,ژغورل
1407,schützen::V,apginti,ژغورل
1408,verteidigen::V,ginti,دفاع کول
1409,verteidigen::V,apginti,دفاع کول
1410,sich schlagen::V,muštis,جنګېدل
1411,schießen::V,šauti,ویشتل
1412,schießen::V,šaudyti,ویشتل
1413,siegen::V,nugalėti,غالبېدل
1414,ärgern::V,pykinti,خپه کول
1415,schlagen::V,mušti,وهل
1416,schlagen::V,smogti,وهل
1417,schlagen::V,trenkti,وهل
1418,treten::V,mygti,په لغته وهل
1419,stechen::V,gelti,ټومبل
1420,stechen::V,smeigti,ټومبل
1421,stoßen::V,stumti,ټېل وهل
1422,stoßen::V,stumti,پوری وهل
1423,stoßen::V,pastumti,ټېل وهل
1424,stoßen::V,pastumti,پوری وهل
1425,stehlen::V,vogti,تښتول
1426,stehlen::V,vogti,غلا کول
1427,stören::V,trikdyti,ماتول
1428,belästigen::V,apsunkinti,ځورول
1429,belästigen::V,apsunkinti,تکلیف ورکول
1430,verbergen::V,slėpti,پټول
1431,verbergen::V,paslėpti,پټول
1432,täuschen::V,klaidinti,تېرایستل
1433,täuschen::V,klaidinti,خطا ایستل
1434,betrügen::V,apgauti,غولول
1435,töten::V,žudyti,وژل
1436,töten::V,žudyti,مړ کول
1437,töten::V,nužudyti,وژل
1438,töten::V,nužudyti,مړ کول
1439,wohnen::V,gyventi,اوسېدل
1440,arbeiten::V,dirbti,کار کول
1441,arbeiten::V,triūsti,کار کول
1442,sammeln::V,rinkti,راټولول
1443,sammeln::V,rinkti,راغونډول
1444,pflücken::V,skinti,شکول
1445,pflücken::V,raškyti,شکول
1446,jagen::V,medžioti,ښکار کول
1447,fischen::V,žvejoti,کب نيول
1448,fassen::V,sučiupti,نیول
1449,fassen::V,sučiupti,ګیرول
1450,hüten::V,ganyti,پوول
1451,treiben::V,ginti,بیول
1452,anbinden::V,pririšti,تړل
1453,füttern::V,šerti,خوراک ورکول
1454,melken::V,melžti,لوشل
1455,hacken::V,kapoti,پی کول
1456,gießen::V,lieti,اوبه کول
