,Concept_ID,fa,cv
717,warm::A,گرم,ӑшӑ
718,kalt::A,سرد,сивӗ
719,kühl::A,خنک,уҫӑ
720,frisch::A,تازه,уҫӑ
721,feucht::A,مرطوب,йӗпе
722,nass::A,تر,нӳрӗ
723,nass::A,خیش,нӳрӗ
724,trocken::A,خشک,типӗ
725,voll::A,پر,тулли
726,leer::A,خالی,пушӑ
727,offen::A,باز,уҫӑ
728,geschlossen::A,بسته,хупӑ
729,sauber::A,پاک,таса
730,sauber::A,تمیز,таса
731,schmutzig::A,کثیف,пылчӑклӑ
732,schmutzig::A,کثیف,вараланчӑк
733,schmutzig::A,آلوده,пылчӑклӑ
734,schmutzig::A,آلوده,вараланчӑк
735,roh::A,خام,чӗрӗ
736,reif::A,رسیده,пулнӑ
737,reif::A,رسیده,пиҫӗхнӗ
738,reif::A,رسیده,аталаннӑ
739,reif::A,رسیده,пиҫсе ҫитнӗ
740,lecker::A,لذیذ,тутлӑ
741,lecker::A,لذیذ,техӗмлӗ
742,lecker::A,خوشمزه,тутлӑ
743,lecker::A,خوشمزه,техӗмлӗ
744,süß::A,شیرین,пылак
745,bitter::A,تلخ,йӳҫӗ
746,sauer::A,ترش,йӳҫӗ
747,sauer::A,ترش,йӳҫек
748,sauer::A,ترش,кӑвасак
749,hell::A,روشن,ҫутӑ
750,dunkel::A,تاریک,тӗттӗм
751,schwarz::A,سیاه,хура
752,weiß::A,سفید,шурӑ
753,rot::A,سرخ,хӗрлӗ
754,rot::A,قرمز,хӗрлӗ
755,gelb::A,زرد,сарӑ
756,blau::A,آبی,кӑвак
757,grün::A,سبز,симӗс
758,grün::A,سبز,пиҫмен
759,grün::A,سبز,ӑс пухман
760,grau::A,طوسی,кӑвак
761,grau::A,خاکستری,кӑвак
762,bunt::A,رنگارنگ,чӑпар
763,billig::A,ارزان,йӳнӗ
764,teuer::A,گران,хаклӑ
765,wertvoll::A,قیمتی,паха
766,wertvoll::A,گرانبها,паха
767,blind::A,کور,суккӑр
768,blind::A,نابینا,суккӑр
769,taub::A,کر,хӑлхасӑр
770,taub::A,ناشنوا,хӑлхасӑр
771,kräftig::A,قوی,хӑватлӑ
772,stark::A,قوی,вирлӗ
773,stark::A,نیرومند,вирлӗ
774,schwach::A,ضعیف,халсӑр
775,fett::A,چرب,самӑр
776,fett::A,چرب,мӑнтӑр
777,schlank::A,باریک‌اندام,йӑрӑс
778,schlank::A,باریک‌اندام,яштака
779,hübsch::A,قشنگ,хитре
780,hübsch::A,خوشگل,хитре
781,böse::A,بد,усал
782,dumm::A,احمق,ухмах
783,faul::A,لش,наян
784,faul::A,لش,юлхав
785,faul::A,لش,ӳркенчӗк
786,faul::A,تنبل,наян
787,faul::A,تنبل,юлхав
788,faul::A,تنبل,ӳркенчӗк
789,fleißig::A,زرنگ,хастар
790,geizig::A,خسیس,хытӑ
791,klug::A,عاقل,ӑслӑ
792,klug::A,باهوش,ӑслӑ
793,geschickt::A,ماهر,ӑста
794,lieb::A,عزیز,савнӑ
795,lustig::A,شاد,хаваслӑ
796,lustig::A,خوشحال,хаваслӑ
797,sanft::A,لطیف,ачаш
798,hungrig::A,گرسنه,выҫӑ
799,krank::A,مریض,чирлӗ
800,krank::A,بیمار,чирлӗ
801,nackt::A,لخت,ҫара
802,nackt::A,برهنه,ҫара
803,traurig::A,غمگین,салхуллӑ
804,lebendig::A,زنده,чӗрӗ
805,gut::A,خوب,аван
806,gut::A,خوب,лайӑх
807,schlecht::A,بد,япӑх
808,schlecht::A,بد,начар
809,richtig::A,درست,тӗрӗс
810,schlimm::A,وخيم,йӗрӗнчӗк
811,wahr::A,درست,чӑн
812,wahr::A,حقیقی,чӑн
813,alt::A,کهنه,кивӗ
814,neu::A,نو,ҫӗнӗ
815,ehemalig::A,قبلی,пулнӑ
816,alt[Lebewesen]::A,پیر,ватӑ
817,jung::A,جوان,яш
818,jung::A,جوان,ҫамрӑк
819,arm::A,فقیر,чухӑн
820,reich::A,پولدار,пуян
821,reich::A,ثروتمند,пуян
822,bekannt::A,آشنا,пӗлӗш
823,bekannt::A,معلوم,пӗлӗш
824,berühmt::A,مشهور,чаплӑ
825,fremd::A,خارجی,ют
826,fremd::A,بیگانه,ют
827,verschieden::A,مختلف,расна
828,verschieden::A,متفاوت,расна
829,nah::A,نزدیک,ҫывӑх
830,nah::A,نزدیک,ҫывӑхри
831,fern::A,دور,инҫе
832,fern::A,دور,аякри
833,linker::A,چپ,сулахай
834,rechter::A,راست,сылтӑм
835,anderer::A,دیگر,урӑх
836,erster::A,اول,пӗрремӗш
837,zweiter::A,دوم,иккӗмӗш
838,dritter::A,سوم,виҫҫӗмӗш
839,letzter::A,آخر,юлашки
840,allein::ADV,تنها,пӗччен
841,auf einmal::ADV,همزمان,кӗмӗрккен
842,zusammen::ADV,باهم,пӗрле
843,lange::ADV,مدت‌ها,вӑрах
844,lange::ADV,مدت زیادی,вӑрах
845,plötzlich::ADV,ناگهان,сасартӑк
846,sofort::ADV,فوراً,тӳрех
847,später::ADV,بعدها,кайран
848,jetzt::ADV,حالا,халь
849,jetzt::ADV,حالا,халӗ
850,jetzt::ADV,اکنون,халь
851,jetzt::ADV,اکنون,халӗ
852,heute::ADV,امروز,паян
853,morgen::ADV,فردا,ыран
854,bald::ADV,زود,халех
855,bald::ADV,زود,кӗҫех
856,bald::ADV,بزودی,халех
857,bald::ADV,بزودی,кӗҫех
858,dann::ADV,سپس,унтан
859,dann::ADV,آنوقت,унтан
860,gestern::ADV,دیروز,ӗнер
861,einst::ADV,وقتی,пӗррехинче
862,einst::ADV,زمانی,пӗррехинче
863,damals::ADV,آنوقت,ун чухне
864,damals::ADV,آنوقت,апла пулсан
865,damals::ADV,آنزمان,ун чухне
866,damals::ADV,آنزمان,апла пулсан
867,danach::ADV,بعد,унтан
868,vorher::ADV,قبلاً,малтан
869,zuerst::ADV,اول,пирвай
870,zuerst::ADV,ابتداء,пирвай
871,einmal::ADV,یکدفعه,пӗррехинче
872,manchmal::ADV,گاهی,хӑш чухне
873,manchmal::ADV,بعضی اوقات,хӑш чухне
874,oft::ADV,اغلب,тӑтӑш
875,immer::ADV,همیشه,ялан
876,niemals::ADV,هرگز,нихӑҫан та
877,hier::ADV,اینجا,кунта
878,hierhin::ADV,به اینجا,кунта
879,von hier::ADV,از اینجا,кунтан
880,dort::ADV,آنجا,унта
881,dort::ADV,آنجا,ҫавӑнта
882,dorthin::ADV,به آنجا,унта
883,dorthin::ADV,به آنجا,ҫавӑнта
884,geradeaus::ADV,راست,тикӗс
885,vorwärts::ADV,جلو,малалла
886,vorwärts::ADV,به پیش,малалла
887,rückwärts::ADV,عقب,хыҫала
888,zurück::ADV,پس,каялла
889,zurück::ADV,عقب,каялла
890,zurück::ADV,بالعکس,каялла
891,unten::ADV,زیر,аялта
892,unten::ADV,پایین,аялта
893,hinab::ADV,به پایین,аялта
894,oben::ADV,بالا,ҫӳлте
895,hinauf::ADV,به بالا,ҫӳле
896,überall::ADV,همه‌جا,таҫта та
897,überall::ADV,همه‌جا,пур ҫӗрте те
898,überall::ADV,همه‌جا,кирек ӑҫта та
899,nicht::ADV,نه,мар
900,ein wenig::ADV,کمی,пӑртак
901,kaum::ADV,به سختی,аран
902,sehr::ADV,خیلی,питӗ
903,sehr::ADV,بسیار,питӗ
904,so::ADV,چنین,апла
905,so::ADV,اینطور,апла
906,noch::ADV,هنوز,татах
907,nur::ADV,فقط,ҫех
908,nur::ADV,تنها,ҫех
909,schon::ADV,قبلاً,ӗнтӗ
910,schon::ADV,به این زودی,ӗнтӗ
911,wieder::ADV,باز,каллех
912,wieder::ADV,دوباره,каллех
913,vergebens::ADV,بیهوده,харам
914,vor::PRP,در جلوی,умӗнче
915,hinter::PRP,پشت,кайра
916,unter::PRP,تحت,айне
917,unter::PRP,تحت,айӗпе
918,unter::PRP,تحت,айӗнче
919,unter::PRP,تحت,ҫитеспе
920,durch::PRP,از وسط,витӗр
921,durch::PRP,از ميان,витӗр
922,neben::PRP,کنار,патӗнче
923,neben::PRP,پهلوی,патӗнче
924,zwischen::PRP,بین,хушшинче
925,zwischen::PRP,میان,хушшинче
926,wegen::PRP,برای,пула
927,wegen::PRP,برای,пирки
928,wegen::PRP,بخاطر,пула
929,wegen::PRP,بخاطر,пирки
930,dies::PRN,این,ку
931,dies::PRN,این,ҫак
932,das::PRN,آن,ҫав
933,alles::PRN,تمام,пурте
934,alles::PRN,تمام,йӑлт
935,alles::PRN,همه‌چیر,пурте
936,alles::PRN,همه‌چیر,йӑлт
937,ich::PRN,من,эп
938,du::PRN,تو,эс
939,er::PRN,او,вӑл
940,wir::PRN,ما,эпир
941,ihr::PRN,شما,эсир
942,sie::PRN,آنها,вӗсем
943,was::FPRN,چه,мӗн
944,was::FPRN,چه,мӗскер
945,was::FPRN,چه,мӗн те пулин
946,wer::FPRN,کی,кам
947,wo::FADV,کجا,ӑҫта
948,wohin::FADV,بکجا,ӑҫта
949,wie::FADV,چطور,епле
950,wie::FADV,چطور,мӗнле
951,wie::FADV,چگونه,епле
952,wie::FADV,چگونه,мӗнле
953,warum::FADV,چرا,ма
954,warum::FADV,چرا,мӗншӗн
955,warum::FADV,برای چه,ма
956,warum::FADV,برای چه,мӗншӗн
957,wieviel::FNUM,چند,миҫе
958,wieviel::FNUM,چقدر,миҫе
959,eins::NUM,یک,пӗр
960,eins::NUM,یک,пӗрре
961,zwei::NUM,دو,ик
962,zwei::NUM,دو,икӗ
963,zwei::NUM,دو,иккӗ
964,drei::NUM,سه,виҫ
965,drei::NUM,سه,виҫӗ
966,drei::NUM,سه,виҫҫӗ
967,vier::NUM,چهار,тӑват
968,fünf::NUM,پنج,пилӗк
969,fünf::NUM,پنج,пиллӗк
970,sechs::NUM,شش,улт
971,sechs::NUM,شش,ултӑ
972,sechs::NUM,شش,улттӑ
973,sieben::NUM,هفت,ҫич
974,sieben::NUM,هفت,ҫичӗ
975,sieben::NUM,هفت,ҫиччӗ
976,acht::NUM,هشت,сакӑр
977,acht::NUM,هشت,саккӑр
978,neun::NUM,نه,тӑхӑр
979,neun::NUM,نه,тӑххӑр
980,zehn::NUM,ده,вунӑ
981,zehn::NUM,ده,вуннӑ
982,elf::NUM,یازده,вун пӗр
983,zwölf::NUM,دوازده,вун ик
984,zwölf::NUM,دوازده,вун икӗ
985,zwölf::NUM,دوازده,вун иккӗ
986,zwanzig::NUM,بیست,ҫирӗм
987,dreißig::NUM,سی,вӑтӑр
988,vierzig::NUM,چهل,хӗрӗх
989,fünfzig::NUM,پنجاه,аллӑ
990,sechzig::NUM,شصت,утмӑл
991,siebzig::NUM,هفتاد,ҫитмӗл
992,achtzig::NUM,هشتاد,сакӑр вунӑ
993,achtzig::NUM,هشتاد,сакӑр вуннӑ
994,neunzig::NUM,نود,тӑхӑр вун
995,neunzig::NUM,نود,тӑхӑр вунӑ
996,neunzig::NUM,نود,тӑхӑр вуннӑ
997,hundert::NUM,صد,ҫӗр
998,tausend::NUM,هزار,пин
999,und::CNJ,و,та
1000,oder::CNJ,یا,е
1001,stehen::V,ایستادن,тӑр
1002,sitzen::V,نشستن,лар
1003,liegen::V,خوابیدن,вырт
1004,liegen::V,دراز کشیدن,вырт
1005,hängen::V,آویزان بودن,усӑнса тӑр
1006,hängen::V,آویزان بودن,ҫакӑнса тӑр
1007,werden::V,شدن,пул
1008,passieren::V,گذشتن,пул
1009,passieren::V,اتفاق افتادن,пул
1010,beginnen::V,شروع شدن,пуҫлан
1011,enden::V,تمام شدن,пӗт
1012,enden::V,تمام شدن,вӗҫлен
1013,wechseln::V,عوض شدن,улшӑн
1014,aufgehen[Sonne]::V,برآمدن,тух
1015,aufgehen[Sonne]::V,طلوع کردن,тух
1016,untergehen[Sonne]::V,غروب کردن,анса лар
1017,scheinen[Sonne]::V,تابیدن,пӑх
1018,donnern::V,رعد زدن,кӗмсӗртет
1019,donnern::V,رعد زدن,авӑт
1020,wehen::V,دمیدن,варкӑш
1021,strömen::V,روان شدن,тӑкӑн
1022,fließen::V,روان شدن,юх
1023,sich drehen::V,چرخیدن,ҫаврӑн
1024,schwanken::V,خم و راست شدن,чӳхен
1025,schwingen::V,تاب خوردن,суллан
1026,schwingen::V,نوسان کردن,суллан
1027,fallen::V,افتادن,кип
1028,fallen::V,افتادن,тӳр кип
1029,fallen::V,افتادن,татӑлса ан
1030,fallen::V,سقوط کردن,кип
1031,fallen::V,سقوط کردن,тӳр кип
1032,fallen::V,سقوط کردن,татӑлса ан
1033,brennen::V,سوزاندن,ҫун
1034,rauchen::V,دود کردن,мӑкӑрлан
1035,rauchen::V,دود کردن,тӗтӗм кӑлар
1036,regnen::V,باران آمدن,ҫумӑр ҫӑвать
1037,gefrieren::V,یخ بستن,шӑн
1038,tauen::V,آب شدن,ирӗл
1039,schmelzen::V,آب شدن,ирӗл
1040,trocknen::V,خشک شدن,тип
1041,sieden::V,جوشیدن,вӗре
1042,faulen::V,فاسد شدن,ҫӗр
1043,verfaulen::V,پوسیدن,ҫӗр
1044,reißen::V,پاره شدن,ҫурӑл
1045,versinken::V,غرق شدن,пут
1046,vergehen::V,گذشتن,ирт
1047,erscheinen::V,ظاهر شدن,курӑн
1048,erscheinen::V,ظاهر شدن,курӑнса кай
1049,verschwinden::V,گم شدن,ҫухал
1050,verschwinden::V,از بین رفتن,ҫухал
1051,sinken::V,پایین آمدن,чак
1052,abnehmen::V,کم شدن,чак
1053,zunehmen::V,زیاد شدن,пысӑклан
1054,steigen::V,بالا رفتن,ҫӗклен
1055,wachsen::V,قد کشیدن,ӳс
1056,glänzen::V,برق زدن,ҫиҫ
1057,funkeln::V,جرقه زدن,ялкӑш
1058,funkeln::V,جرقه زدن,йӑлтӑртат
1059,lärmen::V,شلوغ کردن,шавла
1060,läuten::V,زنگ زدن,шӑнкӑравла
1061,klingeln::V,زنگ زدن,шӑнкӑравла
1062,klirren::V,جرنگ جرنگ صدا کردن,калтлат
1063,klirren::V,جرنگ جرنگ صدا کردن,шӑнкӑлтат
1064,brausen::V,طوفانی بودن,ахӑр
1065,rauschen::V,خش‌خش کردن,вашӑлтат
1066,rauschen::V,خش‌خش کردن,чашӑлтат
1067,klingen::V,صدا دادن,янӑра
1068,bellen::V,عوعو کردن,вӗр
1069,heulen::V,زوزه کشیدن,ула
1070,blasen::V,فوت کردن,вӗр
1071,pfeifen::V,سوت زدن,шӑхӑр
1072,schreien::V,فریاد زدن,кӑшкӑр
1073,stöhnen::V,نالیدن,йынӑш
1074,zittern::V,لرزیدن,чӗтре
1075,leben::V,زیستن,пурӑн
1076,leben::V,زندگی کردن,пурӑн
1077,geboren werden::V,متولد شدن,ҫурал
1078,atmen::V,تنفس کردن,сывла
1079,trinken::V,نوشیدن,ӗҫ
1080,essen::V,خوردن,ҫи
1081,schlucken::V,بلعیدن,ҫӑт
1082,schlucken::V,قورت دادن,ҫӑт
1083,müde werden::V,خسته شدن,ӗшен
1084,einschlafen::V,خواب رفتن,ыйха пут
1085,einschlafen::V,خواب رفتن,ҫывӑрса кай
1086,schlafen::V,خوابیدن,ҫывӑр
1087,aufwachen::V,از خواب بیدار شدن,вӑран
1088,aufstehen::V,بیدار شدن,тӑр
1089,sich erholen::V,استراحت کردن,кан
1090,krank werden::V,مریض شدن,чирле
1091,krank sein::V,بیمار بودن,чирле
1092,schmerzen::V,درد کردن,сур
1093,schmerzen::V,درد کردن,ырат
1094,husten::V,سرفه کردن,ӳсӗр
1095,genesen::V,بهبود یافتن,сывал
1096,genesen::V,بهبود یافتن,тӳрлен
1097,sterben::V,مردن,вил
1098,umkommen::V,کشته شدن,вил
1099,sich bewegen::V,حرکت کردن,куҫ
1100,sich rühren::V,تکان خوردن,хускал
1101,sich erheben::V,برخواستن,тӑр
1102,sich setzen::V,نشستن,лар
1103,hinfallen::V,زمین خوردن,ӳк
1104,laufen::V,پیاده رفتن,ут
1105,schreiten::V,قدم زدن,ут
1106,spazierengehen::V,گردش رفتن,уҫӑлса ҫӳре
1107,spazierengehen::V,گردش رفتن,уткаласа ҫӳре
1108,eilen::V,شتاب کردن,васка
1109,eilen::V,شتاب کردن,хыпалан
1110,sich beeilen::V,عجله کردن,васка
1111,sich beeilen::V,عجله کردن,хыпалан
1112,sausen::V,صفیر کشیدن,ыткӑн
1113,sausen::V,صفیر کشیدن,вӗҫтер
1114,rennen::V,دویدن,чуп
1115,springen::V,پریدن,сик
1116,klettern::V,بالا رفتن,улӑх
1117,schaukeln::V,تاب خوردن,йӳрӗн
1118,kriechen::V,خزیدن,шу
1119,kriechen::V,خزیدن,упален
1120,schwimmen::V,شنا کردن,иш
1121,tauchen::V,غواصی کردن,чӑм
1122,rudern::V,پارو زدن,авӑс
1123,fahren::V,سواره رفتن,пыр
1124,fliegen::V,پریدن,вӗҫ
1125,gehen::V,رفتن,кай
1126,weggehen::V,رفتن,кай
1127,abfahren::V,حرکت کردن,тапран
1128,anhalten::V,ایست کردن,чарӑн
1129,hineingehen::V,داخل شدن,кӗр
1130,eintreten::V,وارد شدن,кӗр
1131,kommen::V,آمدن,кил
1132,ankommen::V,رسیدن,ҫит
1133,zurückkommen::V,برگشتن,таврӑн
1134,zurückkommen::V,برگشتن,каялла кил
1135,bleiben::V,ماندن,юл
1136,warten::V,منتظر بودن,кӗт
1137,erwarten::V,انتظار داشتن,кӗт
1138,suchen::V,جستجو کردن,шыра
1139,finden::V,یافتن,туп
1140,finden::V,پیدا کردن,туп
1141,versuchen::V,سعی کردن,пикен
1142,versuchen::V,کوشش کردن,пикен
1143,vorbereiten::V,آماده کردن,хатӗрле
1144,lieben::V,عاشق بودن,юрат
1145,mögen::V,میل داشتن,кӑмӑлла
1146,mögen::V,میل داشتن,килӗштер
1147,mögen::V,دوست داشتن,кӑмӑлла
1148,mögen::V,دوست داشتن,килӗштер
1149,lachen::V,خندیدن,кул
1150,lachen::V,خندیدن,ахӑлтат
1151,rühren::V,به رقت آوردن,ҫулӑх
1152,weinen::V,گریه کردن,йӗр
1153,weinen::V,گریه کردن,макӑр
1154,schimpfen::V,فحاشی کردن,вӑрҫ
1155,schimpfen::V,فحاشی کردن,ятлаҫ
1156,sich ärgern::V,ناراحت شدن,ҫиллен
1157,sich fürchten::V,واهمه کردن,шиклен
1158,fürchten::V,ترسیدن,хӑра
1159,fliehen::V,گریختن,тар
1160,flüchten::V,فرار کردن,чупса тар
1161,sehen::V,دیدن,кур
1162,anschauen::V,نگاه کردن,пӑхса ил
1163,ansehen::V,تماشا کردن,пӑх
1164,hören::V,شنیدن,илт
1165,zuhören::V,گوش دادن,итле
1166,zuhören::V,گوش دادن,тӑнла
1167,probieren::V,چشیدن,астив
1168,riechen::V,بوییدن,шӑршла
1169,riechen::V,بو کردن,шӑршла
1170,fühlen::V,احساس کردن,туй
1171,fühlen::V,احساس کردن,сис
1172,scheinen::V,بنظر آمدن,туйӑн
1173,zu sehen sein::V,دیده شدن,курӑн
1174,vernehmen::V,شنیدن,пӑл
1175,frieren::V,سرد بودن,йӳтен
1176,tun::V,کردن,ту
1177,können::V,توانستن,пултар
1178,wollen::V,خواستن,те
1179,anfangen::V,شروع کردن,пуҫла
1180,beenden::V,تمام کردن,пӗтер
1181,beenden::V,پایان دادن,пӗтер
1182,aufhören::V,دست کشیدن,пӑрах
1183,gelingen::V,موفق شدن,ӑн
1184,geraten::V,نتیجه دادن,пул
1185,öffnen::V,گشودن,уҫ
1186,öffnen::V,باز کردن,уҫ
1187,schließen::V,بستن,хуп
1188,schließen::V,قفل کردن,хуп
1189,stellen::V,گذاردن,ларт
1190,stellen::V,گذاردن,тӑрат
1191,setzen::V,نشاندن,ларт
1192,legen::V,گذاشتن,хур
1193,berühren::V,دست زدن,перӗн
1194,berühren::V,لمس کردن,перӗн
1195,verbinden::V,وصل کردن,сып
1196,bedecken::V,پوشاندن,вит
1197,aufhängen::V,آویختن,ҫак
1198,anzünden::V,سوزاندن,ҫут
1199,aufheben::V,برداشتن,ҫӗкле
1200,aufheben::V,بلند کردن,ҫӗкле
1201,zurücklassen::V,گذاشتن,манса хӑвар
1202,verlieren::V,گم کردن,ҫӗтер
1203,fallen lassen::V,انداختن,ӳкер
1204,machen::V,کردن,ту
1205,machen::V,ساختن,ту
1206,herstellen::V,ساختن,ӑстала
1207,herstellen::V,تولید کردن,ӑстала
1208,bauen::V,ساختن,ту
1209,bauen::V,بنا کردن,ту
1210,reparieren::V,درست کردن,юса
1211,reparieren::V,تعمیر کردن,юса
1212,verbessern::V,بهتر کردن,лайӑхлат
1213,ändern::V,تغییر دادن,улӑштар
1214,graben::V,کندن,чав
1215,graben::V,کندن,чакала
1216,graben::V,گود کردن,чав
1217,graben::V,گود کردن,чакала
1218,beugen::V,کج کردن,кукӑрт
1219,biegen::V,خم کردن,ав
1220,biegen::V,خم کردن,кукӑрт
1221,drehen::V,چرخاندن,ҫавӑр
1222,wenden::V,برگرداندن,ӳпӗнтер
1223,umdrehen::V,برگرداندن,ҫавӑр
1224,heben::V,برداشتن,хӑпарт
1225,hochheben::V,برآوردن,йӑт
1226,hochheben::V,بلند کردن,йӑт
1227,ergreifen::V,گرفتن,тыт
1228,halten::V,نگاه داشتن,тыт
1229,drücken::V,فشار دادن,пус
1230,drücken::V,فشار آوردن,пус
1231,schieben::V,هل دادن,тӗк
1232,schieben::V,هل دادن,тӗрт
1233,kratzen::V,خاریدن,хыр
1234,lecken::V,لیسیدن,ҫула
1235,beißen::V,گاز زدن,ҫырт
1236,beißen::V,گاز زدن,хып
1237,abreißen::V,پاره کردن,тат
1238,abschneiden::V,بریدن,кас
1239,abschneiden::V,قطع کردن,кас
1240,binden::V,بستن,ҫых
1241,stecken::V,فرو کردن,чик
1242,brechen::V,شکستن,хуҫ
1243,klopfen::V,کوبیدن,такка
1244,hauen::V,زدن,шакка
1245,kleben::V,چسباندن,ҫыпӑҫтар
1246,reiben::V,مالش دادن,сӑтӑр
1247,streichen::V,مالیدن,сӗр
1248,schleifen::V,تیز کردن,хӑйра
1249,schneiden::V,چیدن,кас
1250,schneiden::V,بریدن,кас
1251,rütteln::V,لرزاندن,лӑка
1252,rütteln::V,لرزاندن,силлентер
1253,rütteln::V,تکان دادن,лӑка
1254,rütteln::V,تکان دادن,силлентер
1255,schütteln::V,تکان دادن,лӑка
1256,schütteln::V,تکان دادن,силлентер
1257,schwenken::V,تاب دادن,сулла
1258,schütten::V,ریختن,тултар
1259,füllen::V,پر کردن,тултар
1260,einwickeln::V,پیچیدن,чӗрке
1261,tragen::V,بردن,ҫӗкле
1262,tragen::V,حمل کردن,ҫӗкле
1263,schleppen::V,کشیدن,сӗтӗр
1264,ziehen::V,کشیدن,тӑс
1265,aufbewahren::V,نگهداری کردن,усра
1266,werfen::V,انداختن,пӑрах
1267,werfen::V,پرتاب کردن,пӑрах
1268,fangen::V,گرفتن,тыт
1269,packen::V,گرفتن,тыт
1270,verstecken::V,قایم کردن,пытарса хур
1271,verstecken::V,پنهان کردن,пытарса хур
1272,teilen::V,قسمت کردن,уйӑр
1273,teilen::V,قسمت کردن,пайла
1274,teilen::V,تقسیم کردن,уйӑр
1275,teilen::V,تقسیم کردن,пайла
1276,schicken::V,فرستادن,яр
1277,schicken::V,ارسال کردن,яр
1278,bringen::V,آوردن,кӳр
1279,hinzufügen::V,افزودن,хуш
1280,hinzufügen::V,اضافه کردن,хуш
1281,bekommen::V,گرفتن,ил
1282,bekommen::V,گرفتن,туян
1283,erhalten::V,دریافت کردن,ил
1284,erhalten::V,دریافت کردن,туян
1285,nehmen::V,گرفتن,ил
1286,nehmen::V,برداشتن,ил
1287,wählen::V,انتخاب کردن,суйла
1288,auswählen::V,برگزیدن,суйла
1289,bewahren::V,حفظ کردن,упра
1290,bewahren::V,حفاظت کردن,упра
1291,behindern::V,مانع بودن,кансӗрле
1292,behindern::V,مانع بودن,чӑрмантар
1293,verderben::V,از بین بردن,пӑс
1294,beschädigen::V,صدمه زدن,пӑс
1295,zerbrechen::V,شکستن,ват
1296,zerbrechen::V,شکستن,ҫӗмӗр
1297,zerreißen::V,دریدن,ҫур
1298,zerreißen::V,پاره کردن,ҫур
1299,zerstören::V,خراب کردن,иш
1300,zerstören::V,ویران کردن,иш
1301,verbrennen::V,سوزاندن,ҫунтар
1302,geben::V,دادن,пар
1303,reichen::V,دادن,пар
1304,schenken::V,هدیه دادن,парнеле
1305,versprechen::V,قول دادن,тума пул
1306,versprechen::V,قول دادن,сӑмах пар
1307,versprechen::V,وعده دادن,тума пул
1308,versprechen::V,وعده دادن,сӑмах пар
1309,wünschen::V,آرزو کردن,сун
1310,loben::V,ستایش کردن,ырла
1311,küssen::V,بوسیدن,чуп ту
1312,wiegen::V,نوسان کردن,сиктер
1313,wiegen::V,نوسان کردن,силле
1314,zudecken::V,پوشاندن,вит
1315,wecken::V,بیدار کردن,вӑрат
1316,zeigen::V,نشان دادن,кӑтарт
1317,führen::V,رهنمائی کردن,илсе пыр
1318,führen::V,رهنمائی کردن,ҫавӑтса пыр
1319,lehren::V,آموختن,вёрент
1320,lehren::V,یاد دادن,вёрент
1321,unterrichten::V,درس دادن,вёрент
1322,unterrichten::V,تدریس کردن,вёрент
1323,aufziehen::V,تربیت کردن,вӗрент
1324,leiten::V,اداره کردن,тытса пыр
1325,antreiben::V,عجله دادن,васкат
1326,lassen::V,وادار کردن,пусахла
1327,lassen::V,وادار کردن,хуш
1328,einladen::V,دعوت کردن,чӗн
1329,einladen::V,مهمان کردن,чӗн
1330,vereinigen::V,یکی کردن,пӗрлештер
1331,vereinigen::V,متحد کردن,пӗрлештер
1332,besuchen::V,دیدار کردن,ҫит
1333,besuchen::V,دیدار کردن,кӗрсе кур
1334,treffen::V,ملاقات کردن,тӗл пул
1335,sich versammeln::V,جمع شدن,пуҫтарӑн
1336,spielen::V,بازی کردن,выля
1337,singen::V,آواز خواندن,юрла
1338,tanzen::V,رقصیدن,ташла
1339,sich trennen::V,جدا شدن,уйрӑл
1340,verlassen::V,ترک کردن,хӑвар
1341,retten::V,نجات دادن,ҫӑл
1342,bewachen::V,حراست کردن,хуралла
1343,schützen::V,حفظ کردن,сыхла
1344,verteidigen::V,دفاع کردن,хӳтӗле
1345,sich schlagen::V,کتک‌کاری کردن,ҫапӑҫ
1346,schießen::V,تیر زدن,пер
1347,siegen::V,پیروز شدن,ҫӗн
1348,siegen::V,پیروز شدن,ҫӗнтер
1349,ärgern::V,ناراحت کردن,тарӑхтар
1350,ärgern::V,ناراحت کردن,ҫиллентер
1351,schlagen::V,زدن,ҫап
1352,schlagen::V,کوبیدن,ҫап
1353,treten::V,لگد زدن,тап
1354,stechen::V,چاقو زدن,чик
1355,stoßen::V,هل دادن,чыш
1356,stehlen::V,دزدیدن,вӑрла
1357,stören::V,مزاحم شدن,кансӗрле
1358,belästigen::V,زحمت دادن,аптӑрат
1359,belästigen::V,زحمت دادن,хупла
1360,verbergen::V,پنهان کردن,пытар
1361,täuschen::V,گول زدن,суй
1362,täuschen::V,فریب دادن,суй
1363,betrügen::V,گول زدن,ултала
1364,betrügen::V,فریب دادن,ултала
1365,töten::V,کشتن,вӗлер
1366,wohnen::V,منزل داشتن,чуна пар
1367,wohnen::V,منزل داشتن,парӑнса тӑр
1368,wohnen::V,سکونت داشتن,чуна пар
1369,wohnen::V,سکونت داشتن,парӑнса тӑр
1370,arbeiten::V,کار کردن,ӗҫле
1371,sammeln::V,جمع کردن,пух
1372,pflücken::V,چیدن,тат
1373,jagen::V,شکار کردن,сунара ҫӳре
1374,fischen::V,صید کردن,пулӑ тыт
1375,fischen::V,ماهی‌گیری کردن,пулӑ тыт
1376,fassen::V,گرفتن,тыт
1377,hüten::V,چراندن,кӗт
1378,hüten::V,مراقبت کردن,кӗт
1379,treiben::V,راندن,хӑвала
