,Concept_ID,kl,ru
754,neunzig::NUM,halvfems,девяносто
755,hundert::NUM,et hundrede,сто
756,tausend::NUM,et tusinde,тысяча
757,und::CNJ,aamma,и
758,oder::CNJ,imalluunnit,или
759,oder::CNJ,imalluunnit,либо
760,stehen::V,sikingavoq,стоять
761,sitzen::V,ingippoq,сидеть
762,liegen::V,nalavoq,лежать
763,liegen::V,aqupivoq,лежать
764,hängen::V,nivinngarpaa,висеть
765,werden::V,pinngorpoq,стать
766,passieren::V,pivoq,случиться
767,beginnen::V,aallarnerpaa,начаться
768,enden::V,naggaserpaa,кончиться
769,wechseln::V,immikkut ilivoq,меняться
770,untergehen[Sonne]::V,ilioqqaasoq,зайти
771,scheinen[Sonne]::V,qinnorpoq,светить
772,scheinen[Sonne]::V,qinngorpoq,светить
773,donnern::V,kalleq,греметь
774,wehen::V,timmivoq,дуть
775,sich drehen::V,ipippaa,вращаться
776,schwanken::V,aalavoq,колебаться
777,schwingen::V,issakajaat or issakatsiaarut,качаться
778,fallen::V,quasivaa,падать
779,brennen::V,seerpoq,гореть
780,brennen::V,uuppaa,гореть
781,rauchen::V,pujoorpoq,дымить
782,regnen::V,siallerpoq,дождить
783,gefrieren::V,qiulerpoq,замерзнуть
784,tauen::V,aappoq,таять
785,schmelzen::V,aappoq,плавиться
786,schmelzen::V,aatsippaa,плавиться
787,trocknen::V,panerserpaa,сохнуть
788,sieden::V,qalappoq,кипеть
789,reißen::V,qulli,рваться
790,reißen::V,alittorpaa,рваться
791,reißen::V,kimillanneq,рваться
792,versinken::V,kivivaa,тонуть
793,versinken::V,apparpoq,тонуть
794,vergehen::V,qaangerpaa,проходить
795,vergehen::V,sarsuppoq,проходить
796,erscheinen::V,takutippoq,появиться
797,sinken::V,kivivaa,спадать
798,sinken::V,apparpoq,спадать
799,abnehmen::V,ikillipput,уменьшиться
800,zunehmen::V,allisippaa,увеличиваться
801,steigen::V,allisippaa,подниматься
802,wachsen::V,allivoq,расти
803,glänzen::V,qinngorpoq,блестеть
804,glänzen::V,qinnorpoq,блестеть
805,funkeln::V,uisorilavoq,сверкать
806,läuten::V,avilualaarpoq,звонить
807,klingeln::V,aviluarpoq,звонить
808,klingeln::V,aviluarpaluppoq,звонить
809,brausen::V,ittuk,бушевать
810,brausen::V,ittuppoq,бушевать
811,brausen::V,ittuppaluppoq,бушевать
812,bellen::V,qiluppoq,лаять
813,heulen::V,maarpoq,выть
814,heulen::V,maalavoq,выть
815,heulen::V,miaggoorpoq,выть
816,blasen::V,aporneq,дунуть
817,pfeifen::V,siggartartitsivoq,свистеть
818,pfeifen::V,siorsulavoq,свистеть
819,schreien::V,suaarpoq,кричать
820,stöhnen::V,nipiliorpoq,стонать
821,stöhnen::V,nipilliorpoq,стонать
822,zittern::V,qarsulivik,дрожать
823,leben::V,inuuvoq,жить
824,geboren werden::V,inuuvoq,родиться
825,geboren werden::V,inunngorpoq,родиться
826,atmen::V,anersaarpoq,дышать
827,trinken::V,imerpoq,пить
828,essen::V,tamorpoq,есть
829,essen::V,tamorpoq,кушать
830,schlucken::V,tuluarnaq,глотать
831,einschlafen::V,sinippoq,заснуть
832,schlafen::V,sinik,спать
833,aufwachen::V,iterpoq,проснуться
834,aufwachen::V,eqqumavoq,проснуться
835,aufstehen::V,makippoq,встать
836,sich erholen::V,qasuerserpoq,отдыхать
837,schmerzen::V,anneraa,болеть
838,schmerzen::V,annernarpoq,болеть
839,husten::V,quersorpoq,кашлять
840,genesen::V,ajunngissivoq,поправиться
841,genesen::V,ilisimmarpoq,поправиться
842,genesen::V,ilorrippoq,поправиться
843,sterben::V,toquvoq,умереть
844,sich bewegen::V,ingerlavoq,двигаться
845,sich setzen::V,ingippoq,сесть
846,laufen::V,arpappoq,ходить
847,schreiten::V,ingerlavoq,шагать
848,spazierengehen::V,utertakajaarpoq,гулять
849,spazierengehen::V,utertakattajaarpoq,гулять
850,eilen::V,qaa qaa,спешить
851,eilen::V,qiilasaarpoq,спешить
852,eilen::V,ingerlasaarpaa,спешить
853,sich beeilen::V,tuaviorpoq,торопиться
854,sausen::V,uiguut,мчаться
855,rennen::V,igivoq,бегать
856,springen::V,upernassaq,прыгать
857,klettern::V,pilaakkeerpoq,лазать
858,schaukeln::V,aalavoq,раскачиваться
859,schwimmen::V,naluppoq,плавать
860,tauchen::V,allorpoq,нырять
861,rudern::V,ipuppaa,грести
862,fahren::V,qimusserpoq,ехать
863,fliegen::V,timmivoq,летать
864,weggehen::V,piiarpoq,уйти
865,anhalten::V,unitsippaa,остановиться
866,hineingehen::V,timaappaa,входить
867,eintreten::V,allattorpaa,войти
868,kommen::V,qaa-,прийти
869,kommen::V,pivaa,прийти
870,ankommen::V,tikippoq,прибыть
871,zurückkommen::V,angerlarpoq,возвратиться
872,bleiben::V,uninngavoq,остаться
873,warten::V,paavoq,ждать
874,warten::V,utaqqivoq,ждать
875,suchen::V,nivivaa,искать
876,finden::V,nanivaa,найти
877,versuchen::V,uuppaa,пытаться
878,versuchen::V,ussersarpaa,пытаться
879,vorbereiten::V,piareersarpaa,подготовить
880,lieben::V,asavaa,любить
881,mögen::V,akaaraa,любить
882,rühren::V,qeerlerpaa,растрогать
883,weinen::V,qiavoq,плакать
884,schimpfen::V,qatimaarpoq,ругаться
885,sich ärgern::V,ugguutigaa,сердиться
886,sich fürchten::V,eqqanaarpoq,бояться
887,fürchten::V,ersigaa,бояться
888,fliehen::V,qimaavoq,убегать
889,flüchten::V,allikarfigaa,убежать
890,sehen::V,isigaa,видеть
891,ansehen::V,alaatsinaappaa,смотреть
892,hören::V,tusarpaa,слышать
893,zuhören::V,naalappoq,слушать
894,riechen::V,tipippoq,нюхать
895,fühlen::V,misigaa,чувствовать
896,scheinen::V,takutippoq,казаться
897,frieren::V,qiiavoq,мерзнуть
898,tun::V,iliorpoq,делать
899,wollen::V,piumavaa,хотеть
900,anfangen::V,pilerpoq,начать
901,beenden::V,naggaserpaa,закончить
902,aufhören::V,naammatsippaa,перестать
903,öffnen::V,ammarpaa,открыть
904,schließen::V,matuaa,закрыть
905,stellen::V,ilivaa,поставить
906,stellen::V,iliorarpai,поставить
907,stellen::V,ilioqqarpai,поставить
908,setzen::V,iliorarpai,посадить
909,setzen::V,ilioqqarpai,посадить
910,legen::V,ilivaa,класть
911,berühren::V,attorpaa,трогать
912,verbinden::V,taperserpaa,связать
913,bedecken::V,iikkerpaa,покрыть
914,bedecken::V,iikkersorpaa,покрыть
915,aufhängen::V,inivaa,повесить
916,aufhängen::V,iniorarpai,повесить
917,anzünden::V,saggaavoq,зажечь
918,aufheben::V,allisippaa,поднять
919,zurücklassen::V,aallarpoq,оставить
920,verlieren::V,annaavaa,потерять
921,fallen lassen::V,nakkaavaa,уронить
922,machen::V,iliorpoq,сделать
923,herstellen::V,anillatsippaa,изготовить
924,bauen::V,marrarterpaa,строить
925,reparieren::V,iluarsaappaa,чинить
926,verbessern::V,naqqippaa,улучшить
927,graben::V,assappaa,копать
928,beugen::V,qappappoq,согнуть
929,biegen::V,qappappoq,погнуть
930,wenden::V,assappaa,повернуть
931,wenden::V,assakarpoq,повернуть
932,umdrehen::V,assakartippaa,перевернуть
933,heben::V,kivippaa,поднимать
934,hochheben::V,kissumiarpaa,поднять
935,ergreifen::V,isaappaa,схватить
936,ergreifen::V,isaguppaa,схватить
937,halten::V,minarpaa,держать
938,drücken::V,naqittaat,нажимать
939,kratzen::V,qitsuppaa,скрести
940,lecken::V,aluppaa,лизать
941,beißen::V,kiivaa,кусать
942,abreißen::V,aqqarpaa,оторвать
943,abreißen::V,isaterpaa,оторвать
944,abschneiden::V,kipivaa,отрезать
945,binden::V,kakkersarpaa,вязать
946,stecken::V,kussunneq,воткнуть
947,brechen::V,nallorpaa,сломать
948,klopfen::V,pattappaa,стучать
949,hauen::V,aqivaa,бить
950,kleben::V,qaappoq,клеить
951,reiben::V,tagiarpaa,тереть
952,reiben::V,tangiarpaa,тереть
953,streichen::V,erlerpoq,намазать
954,schleifen::V,sequppaa,точить
955,schneiden::V,uullivoq,резать
956,schütteln::V,aalavoq,трясти
957,schwenken::V,issarpoq,махать
958,füllen::V,immerpaa,наполнить
959,einwickeln::V,immoqquserpaa,завернуть
960,tragen::V,maqippaa,нести
961,tragen::V,assartorpoq,нести
962,schleppen::V,assartorpoq,тащить
963,ziehen::V,kalippaa,тянуть
964,ziehen::V,kalissarpoq,тянуть
965,aufbewahren::V,toqqorpaa,хранить
966,werfen::V,kuivaa,бросать
967,fangen::V,anguaa,ловить
968,verstecken::V,anngigaa,спрятать
969,teilen::V,agguut,разделить
970,teilen::V,agguusersorpaa,разделить
971,schicken::V,nassiuppaa,посылать
972,bringen::V,aggiuppaa,принести
973,bringen::V,nassataraa,принести
974,bekommen::V,tiguaa,достать
975,erhalten::V,tiguaa,получить
976,nehmen::V,pivoq,взять
977,nehmen::V,tiguaa,взять
978,bewahren::V,sukkunik simerserpaa,сохранить
979,verderben::V,asiutippaa,испортить
980,verderben::V,piuneerunnerit,испортить
981,zerbrechen::V,ukuvoq,разбить
982,zerreißen::V,tisavaa,разорвать
983,zerreißen::V,alittorpaa,разорвать
984,zerstören::V,aserorpaa,разрушить
985,verbrennen::V,seerpoq,сжечь
986,geben::V,pivoq,дать
987,versprechen::V,neriorsorpaa,обещать
988,wünschen::V,kissaat,желать
989,loben::V,nersorpaa,хвалить
990,loben::V,nersornaat,хвалить
991,küssen::V,kunippaa,целовать
992,küssen::V,kunissorpaa,целовать
993,zudecken::V,majorpaa,накрыть
994,wecken::V,itersarpaa,разбудить
995,zeigen::V,tikkuuppaa,показать
996,führen::V,tasissiuppaa,вести
997,führen::V,ilitsersorpaa,вести
998,führen::V,tasissersuuppaa,вести
999,lehren::V,ilinniartippaa,учить
1000,unterrichten::V,ajoqerpaa,преподавать
1001,unterrichten::V,ajoqersorpaa,преподавать
1002,unterrichten::V,ilinniartitsivoq,преподавать
1003,aufziehen::V,inororsarpaa,воспитать
1004,leiten::V,iluatsippaa,руководить
1005,antreiben::V,ikusimmippaa,подгонять
1006,einladen::V,qaaqquaa,пригласить
1007,einladen::V,qaasarpaa,пригласить
1008,vereinigen::V,taperserpaa,объединить
1009,besuchen::V,tikeraarpaa,посетить
1010,treffen::V,aporappaa,встретить
1011,sich versammeln::V,majorpoq,собраться
1012,spielen::V,pinnguarpoq,играть
1013,singen::V,erinarsorpoq,петь
1014,tanzen::V,qitippoq,плясать
1015,tanzen::V,qitippoq,танцевать
1016,sich trennen::V,immikkoortippaa,расстаться
1017,retten::V,annaappaa,спасти
1018,schützen::V,eriagaa,уберегать
1019,schützen::V,pineqartaalivaa,уберегать
1020,schießen::V,aallaavaa,стрелять
1021,schießen::V,piseriuppaa,стрелять
1022,ärgern::V,ninngassarpaa,сердить
1023,ärgern::V,ninngassaarpaa,сердить
1024,schlagen::V,unatarpaa,ударить
1025,treten::V,tukerpoq,пинать
1026,stechen::V,iguppaa,уколоть
1027,stechen::V,qasilippoq,уколоть
1028,stoßen::V,ikuserpaa,толкнуть
1029,stoßen::V,ikusimmippaa,толкнуть
1030,stehlen::V,tillippaa,украсть
1031,stören::V,akornuserpaa,помешать
1032,verbergen::V,anngigaa,скрыть
1033,betrügen::V,peqquserluttuliorfigaa,смошенничать
1034,töten::V,maappaa,убить
1035,töten::V,toquppaa,убить
1036,wohnen::V,najugaqarpoq,проживать
1037,arbeiten::V,sulivoq,работать
1038,sammeln::V,katersorpai,собрать
1039,jagen::V,piniarpoq,охотиться
1040,fischen::V,aalisarpoq,рыбачить
1041,anbinden::V,qilerut,привязать
1042,anbinden::V,qilersorpaa,привязать
1043,anbinden::V,ungerlatserpaa,привязать
1044,füttern::V,nerlerpaa,кормить
1045,gießen::V,imerterpaa,полить
1046,kochen::V,igavoq,варить
1047,braten::V,siappaa,жарить
1048,umrühren::V,qeerlerpaa,перемешать
1049,färben::V,misuppaa,покрасить
1050,reinigen::V,sanniarpaa,очистить
1051,waschen::V,asappaa,стирать
1052,abwischen::V,saligarpaa,вытереть
1053,abwischen::V,saligartorpaa,вытереть
1054,fegen::V,sanngiarpaa,подметать
1055,baden::V,uffarpoq,купаться
1056,sich waschen::V,uffarpoq,мыться
1057,ausziehen::V,annoraajarpaa,снять
1058,anziehen::V,ativaa,надеть
1059,anziehen::V,atitippaa,надеть
1060,sich anziehen::V,atisalersorpoq,одеться
1061,sagen::V,oqarpoq,сказать
1062,sprechen::V,oqaluttarpoq,говорить
1063,reden::V,oqaluppoq,разговаривать
1064,fragen::V,aperaa,спросить
1065,bitten::V,aperaa,просить
1066,bitten::V,qinnuigaa,просить
1067,erzählen::V,oqaluttuaraa,рассказать
1068,mitteilen::V,oqalualaarpoq,сообщить
1069,rufen::V,qaaqquaa,звать
1070,prahlen::V,oqqartuvoq,хвастаться
1071,prahlen::V,oqallortuvoq,хвастаться
1072,übersetzen::V,ikaarpoq,перевести
1073,übersetzen::V,nutserpaa,перевести
1074,denken::V,isumaqarpoq,думать
1075,glauben::V,upperaa,верить
1076,glauben::V,isumaqarpoq,верить
1077,erkennen::V,ilisaraa,узнать
1078,verstehen::V,paasivaa,услышать
1079,lernen::V,ilinniarpoq,учиться
1080,wissen::V,nalunngilaa,знать
1081,sich erinnern an::V,eqqaavaa,вспомнить
1082,vergessen::V,puiorpaa,забыть
1083,messen::V,ussersarpaa,мерить
1084,zählen::V,kisitsivoq,считать
1085,rechnen::V,kisitsivoq,считать
1086,lesen::V,atuarpoq,читать
1087,malen::V,qalipappaa,рисовать
1088,schreiben::V,allappoq,писать
1089,kaufen::V,pisiaraa,купить
1090,verkaufen::V,akigaa,продать
1091,bezahlen::V,akilerpaa,заплатить
1092,beherrschen::V,inappaa,владеть
1093,ertragen::V,ernertaaraa,вытерпеть
1094,Nase::N,,нос
1095,Schnurrbart::N,,ус
1096,Schnurrbart::N,,усы
1097,Fuß::N,,ступня
1098,Schlaf::N,,сон
1099,Strömung::N,,течение
1100,Moor::N,,болото
1101,Wald::N,,лес
1102,Anhöhe::N,,возвышенность
1103,Gipfel::N,,вершина
1104,Quelle::N,,источник
1105,Festland::N,,суша
1106,Kiefer[Baum]::N,,сосна
1107,Pferd::N,,лошадь
1108,Elch::N,,лось
1109,Schwarm::N,,стая
1110,Ente::N,,утка
1111,Barsch::N,,окунь
1112,Hecht::N,,щука
1113,Wurm::N,,червяк
1114,Heu::N,,сено
1115,Kummer::N,,горе
1116,Gespräch::N,,беседа
1117,Spiel::N,,игра
1118,Gesellschaft::N,,общество
1119,Angelegenheit::N,,дело
1120,Anzahl::N,,количество
1121,Strich::N,,черта
1122,Gegenstand::N,,предмет
1123,Höhe::N,,высота
1124,Lagerfeuer::N,,костер
1125,Gang::N,,ход
1126,Heim::N,,дом
1127,Beutel::N,,мешок
1128,Eimer::N,,ведро
1129,Sack::N,,мешок
1130,Brei::N,,каша
1131,Leder::N,,кожа
1132,Gott::N,,бог
1133,Reichtum::N,,богатство
1134,Staat::N,,государство
1135,Gewalt::N,,насилие
1136,Bogen[Waffe]::N,,лук
1137,Lüge::N,,ложь
1138,Schaden::N,,вред
1139,April::N,,апрель
1140,frisch::A,,свежий
1141,lecker::A,,вкусный
1142,sauer::A,,кислый
1143,bunt::A,,пестрый
1144,teuer::A,,дорогой
1145,geschickt::A,,искусный
1146,nackt::A,,голый
1147,ehemalig::A,,бывший
1148,bekannt::A,,знакомый
1149,anderer::A,,другой
1150,zuerst::ADV,,сперва
1151,niemals::ADV,,никогда
1152,von hier::ADV,,отсюда
1153,dort::ADV,,там
1154,oben::ADV,,наверху
1155,hinauf::ADV,,вверх
1156,nicht::ADV,,не
1157,ein wenig::ADV,,немного
1158,so::ADV,,так
1159,nur::ADV,,только
1160,vor::PRP,,перед
1161,hinter::PRP,,за
1162,hinter::PRP,,позади
1163,unter::PRP,,под
1164,durch::PRP,,сквозь
1165,neben::PRP,,возле
1166,zwischen::PRP,,между
1167,wegen::PRP,,из-за
1168,alles::PRN,,все
1169,aufgehen[Sonne]::V,,взойти
1170,strömen::V,,литься
1171,fließen::V,,течь
1172,faulen::V,,гнить
1173,verfaulen::V,,сгнить
1174,verschwinden::V,,исчезнуть
1175,lärmen::V,,шуметь
1176,klirren::V,,звякать
1177,rauschen::V,,шелестеть
1178,klingen::V,,звучать
1179,müde werden::V,,устать
1180,krank werden::V,,заболеть
1181,krank sein::V,,болеть
1182,umkommen::V,,погибнуть
1183,sich rühren::V,,шевельнуться
1184,sich erheben::V,,встать
1185,hinfallen::V,,упасть
1186,kriechen::V,,ползать
1187,gehen::V,,идти
1188,abfahren::V,,отправиться
1189,erwarten::V,,ожидать
1190,lachen::V,,смеяться
1191,anschauen::V,,посмотреть
1192,probieren::V,,пробовать
1193,zu sehen sein::V,,виднеться
1194,vernehmen::V,,услышать
1195,können::V,,мочь
1196,können::V,,уметь
1197,gelingen::V,,удаться
1198,geraten::V,,оказаться
1199,ändern::V,,изменить
1200,drehen::V,,вертеть
1201,schieben::V,,толкать
1202,rütteln::V,,шатать
1203,schütten::V,,налить
1204,packen::V,,схватить
1205,hinzufügen::V,,добавить
1206,wählen::V,,выбрать
1207,auswählen::V,,отобрать
1208,behindern::V,,препятствовать
1209,beschädigen::V,,повредить
1210,reichen::V,,передать
1211,schenken::V,,дарить
1212,wiegen::V,,качать
1213,lassen::V,,заставить
1214,verlassen::V,,покинуть
1215,bewachen::V,,охранять
1216,verteidigen::V,,защитить
1217,sich schlagen::V,,драться
1218,siegen::V,,победить
1219,belästigen::V,,надоедать
1220,täuschen::V,,обмануть
1221,pflücken::V,,рвать
1222,pflücken::V,,срывать
1223,fassen::V,,поймать
1224,hüten::V,,пасти
1225,treiben::V,,гнать
1226,melken::V,,доить
1227,hacken::V,,рубить
1228,reifen::V,,созреть
1229,zubereiten::V,,приготовить
1230,backen::V,,печь
1231,stricken::V,,вязать
1232,nähen::V,,шить
1233,spülen::V,,полоскать
1234,kehren::V,,мести
1235,kämmen::V,,причесать
1236,schmücken::V,,украсить
1237,sich unterhalten::V,,беседовать
1238,nennen::V,,назвать
1239,bemerken::V,,заметить
1240,begreifen::V,,понять
1241,begreifen::V,,постичь
1242,zeichnen::V,,рисовать
1243,besitzen::V,,иметь
1244,zahlen::V,,платить
