,Concept_ID,kn,ce
557,schwach::A,ದುರ್ಬಲ,гӏорасиза
558,fett::A,ಕೊಬ್ಬಿದ,дерстана
559,schlank::A,ತೆಳ್ಳಗಿನ,куц долу
560,hübsch::A,ಅಂದವಾದ,хаза
561,böse::A,ಕೆಟ್ಟ,вон
562,dumm::A,ಮಂದ,сонта
563,faul::A,ಆಲಸ,мало ен
564,fleißig::A,ಕಡಗುವ,тӏера
565,geizig::A,ಜುಗ್ಗ,пис
566,geizig::A,ಜುಗ್ಗ,сутара
567,klug::A,ಚತುರ,хьекъале
568,geschickt::A,ದಕ್ಷ,тӏахъаьлла
569,lieb::A,ಪ್ರಿಯ,хьоме
570,lustig::A,ಖುಷಿಯಾದ,самукъане
571,sanft::A,ಸೌಮ್ಯ,кlеда
572,hungrig::A,ಹಸಿದ,меца
573,krank::A,ಅಸ್ವಸ್ಥ,цомгуш долу
574,nackt::A,ನಗ್ನ,дерзана
575,traurig::A,ದುಃಖಿತ,самукъане воцу
576,lebendig::A,ಜೀವಂತ,дийна
577,gut::A,ಒಳ್ಳೆಯ,дика
578,schlecht::A,ದುಷ್ಟ,вон
579,richtig::A,ಸರಿ,нийса
580,schlimm::A,ಅಸಹ್ಯ,вон
581,wahr::A,ನಿಜ,бакъдолу
582,alt::A,ಮುದಿ,къена
583,neu::A,ಹೊಸ,керла
584,ehemalig::A,ಮಾಜೀ,хилла
585,alt[Lebewesen]::A,ವೃದ್ಧ,къена
586,jung::A,ಎಳ,къона
587,arm::A,ಬಡ,къен
588,reich::A,ಶ್ರೀಮಂತ,хьоле
589,bekannt::A,ಅಪ್ತ,девзаш долу
590,berühmt::A,ಪ್ರಸಿದ್ಧ,цӏеяхана
591,fremd::A,ಪರಕೀಯ,нехан
592,verschieden::A,ಬೇರೆ,тайп-тайпанара
593,nah::A,ಹತ್ತಿರವಾದ,гергара
594,fern::A,ದೂರದ,гена
595,fern::A,ದೂರದ,генара
596,linker::A,ಎಡ,аьрру
597,rechter::A,ಬಲ,аьтту
598,anderer::A,ಇತರ,кхин
599,erster::A,ಪ್ರಥಮ,хьалхара
600,zweiter::A,ದ್ವಿತೀಯ,шолгIа
601,dritter::A,ಮೂರನೆಯಜಗತ್ತು,кхоалгӏа
602,letzter::A,ಅಂತ್ಯ,тӏаьххьара
603,allein::ADV,ಒಬ್ಬನೇ,цхьаъ
604,auf einmal::ADV,ಒಡನೆ,цу сохьтта
605,zusammen::ADV,ಒಟ್ಟಿಗೆ,цхьана
606,lange::ADV,ದೀರ್ಘ,дукха
607,plötzlich::ADV,ಅನಾಮತ್ತು,цIеххьана
608,sofort::ADV,ಜಾಗ್ರತೆ,цу сохьтта
609,später::ADV,ತರುವಾಯ,тӏаьхьо
610,jetzt::ADV,ಈಗ,хӏинца
611,heute::ADV,ಇಂದು,тахана
612,morgen::ADV,ನಾಳೆ,кхана
613,bald::ADV,ಬೇಗ,кеста
614,dann::ADV,ಆಗ,тӏаккха
615,gestern::ADV,ನಿನ್ನೆ,селхана
616,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,цкъа
617,damals::ADV,ಆಗ,хӏетахьь
618,danach::ADV,ಆಮೇಲೆ,тӏаккха
619,vorher::ADV,ಮುಂಚೆ,хьалхa
620,zuerst::ADV,ಮೊದಲಿಗೆ,хьалха
621,einmal::ADV,ಒಮ್ಮೆ,цкъа
622,manchmal::ADV,ಆಗಾಗ,цкъаццкъа
623,oft::ADV,ಅನೇಕಸಲ,кест-кеста
624,immer::ADV,ಯಾವಾಗಲೂ,даим
625,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,цкъа а
626,hier::ADV,ಇಲ್ಲಿ,кхузахь
627,hierhin::ADV,ಇತ್ತ,кхуза
628,von hier::ADV,ಇಲ್ಲಿಂದ,кхузара
629,dort::ADV,ಅಲ್ಲಿ,цигахь
630,dorthin::ADV,ಅಲ್ಲಿಗೆ,цига
631,geradeaus::ADV,ಸೀದಾ,нийса дӏа
632,vorwärts::ADV,ಮುನ್ನೆಡೆವ,хьалха
633,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,юха
634,zurück::ADV,ಹಿಂದಕ್ಕೆ,юха
635,unten::ADV,ಕೆಳಗೆ,лахахь
636,hinab::ADV,ಕೆಳಕ್ಕೆ,охьа
637,oben::ADV,ಮೇಲೆ,лакхахь
638,hinauf::ADV,ಮೇಲಕ್ಕೆ,хьала
639,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,массанхьа
640,nicht::ADV,ಇಲ್ಲ,ца
641,nicht::ADV,ಅಲ್ಲ,ца
642,ein wenig::ADV,ತುಸು,кӏеззиг
643,kaum::ADV,ಕಠಿನವಾಗಿ,халла
644,sehr::ADV,ಬಹು,вуно
645,so::ADV,ಅಷ್ಟು,
646,noch::ADV,ಇನ್ನು,кхин
647,nur::ADV,ಕೇವಲ,бен ...ца
648,schon::ADV,ಆಗಲೇ,хӏинцале
649,wieder::ADV,ಪುನಃ,юха а
650,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,эрна
651,vor::PRP,ಮುಂದೆ,хьалха
652,hinter::PRP,ಹಿಂದ,тӏехьа
653,unter::PRP,ಕೆಳ,кIелахь
654,durch::PRP,ನೇರವಾಗಿ,чекх
655,neben::PRP,ಅಧರ ಬಲಿಕ,юххе
656,zwischen::PRP,ನಡುವೆ,юккъехь
657,wegen::PRP,ಅಧಕ್ಕಗಿ,дуьхьа
658,dies::PRN,ಈ,и
659,dies::PRN,ಈ,иза
660,das::PRN,ಅದು,и
661,das::PRN,ಅದು,иза
662,alles::PRN,ಎಲ್ಲ,дерриг
663,ich::PRN,ನಾನು,cо
664,du::PRN,ನೀನು,хьо
665,er::PRN,ಅವನು,и
666,er::PRN,ಅವನು,иза
667,er::PRN,ಇವನು,и
668,er::PRN,ಇವನು,иза
669,wir::PRN,ನಾವು,тхо
670,wir::PRN,ನಾವು,вай
671,ihr::PRN,ನೀವು,шу
672,sie::PRN,ಅವರು,уьш
673,was::FPRN,ಏನು,хӏун
674,wer::FPRN,ಯಾರಿಗೆ,мила
675,wo::FADV,ಎಲ್ಲಿ,мичaхь
676,wohin::FADV,ಎಲ್ಲಿಗೆ,мича
677,wie::FADV,ಹೇಗೆ,муха
678,warum::FADV,ಏಕೆ,хӏунда
679,wieviel::FNUM,ಎಷ್ಟು,мел
680,wieviel::FNUM,ಎಷ್ಟು,маса
681,eins::NUM,ಒಂದು,цхьаъ
682,zwei::NUM,ಎರಡು,шиъ
683,drei::NUM,ಮೂರು,кхоъ
684,vier::NUM,ನಾಲ್ಕು,диъ
685,fünf::NUM,ಅಯ್ದು,пхиъ
686,sechs::NUM,ಆರು,ялх
687,sieben::NUM,ಏಳು,ворхӏ
688,acht::NUM,ಎಂಟು,бархӏ
689,neun::NUM,ಒಂಭಬತ್ತು,исс
690,zehn::NUM,ಹತ್ತು,итт
691,elf::NUM,ಹನ್ನೊಂದು,цхьайтта
692,zwölf::NUM,ಹನ್ನೆರಡು,шийтта
693,zwanzig::NUM,ಇಪ್ಪತ್ತು,ткъа
694,dreißig::NUM,ಮೂವತ್ತು,ткъе итт
695,vierzig::NUM,ನಲವತ್ತು,шовзткъа
696,fünfzig::NUM,ಐವತ್ತು,шовзткъе итт
697,sechzig::NUM,ಅರುವತ್ತು,кхузткъа
698,siebzig::NUM,ಎಪ್ಪತ್ತು,кхузткъе итт
699,achtzig::NUM,ಎಂಬತ್ತು,дезткъа
700,neunzig::NUM,ತೊಂಬತ್ತು,дезткъе итт
701,hundert::NUM,ನೂರು,бӏе
702,tausend::NUM,ಸಾವಿರ,эзар
703,und::CNJ,ಮತ್ತು,a
704,oder::CNJ,ಅಥವಾ,я
705,stehen::V,ನಿಲ್ಲು,латта
706,sitzen::V,ಕುಳ್ಳಿರು,хиъна ӏан
707,liegen::V,ಮಲಗಿಕೊ,ӏилла
708,hängen::V,ಇಳಿಯಬಿಡು,кхаза
709,werden::V,ಆಗು,хила
710,passieren::V,ಆಗು,хила
711,beginnen::V,ಆರಂಭಿಸು,доло
712,enden::V,ಕೊನೆಗಾಣು,дӏадерза
713,wechseln::V,ಮಾರ್ಪಡಿಸು,хийца
714,aufgehen[Sonne]::V,ಮೂಡು,кхета
715,untergehen[Sonne]::V,ಮುಳುಗು,чубуза
716,scheinen[Sonne]::V,ಹೊಳೆ,серло яла
717,donnern::V,ಗುಡುಗಾಗು,къекъа
718,wehen::V,ತೀಡು,хьекха
719,strömen::V,ಹರಿ,эха
720,fließen::V,ಹರಿ,охьаэха
721,sich drehen::V,ಸುತ್ತು,хьийза
722,schwanken::V,ಓಲಾಡು,леста
723,schwingen::V,ತೂಗು,лесто
724,fallen::V,ಉದುರು,охьакхета
725,brennen::V,ಉರಿ,дага
726,rauchen::V,ಹೊಗೆಬಿಡು,оза
727,regnen::V,ಸುರಿ,догlа догlу
728,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,гӏоро
729,tauen::V,ಬೆಚ್ಚಗಾಗು,даша
730,schmelzen::V,ಕರಗು,лала
731,trocknen::V,ಒಣಗು,дакъо
732,sieden::V,ಕುದಿ,кхехка
733,faulen::V,ಕೊಳೆ,дахкадала
734,verfaulen::V,ನಶಿಸು,дахкадала
735,reißen::V,ಒಡೆ,хеда
736,versinken::V,ಮುಳುಗು,хичудаха
737,vergehen::V,ಸಾಗು,дlаэха
738,erscheinen::V,ತೋರು,схьадала
739,erscheinen::V,ತೋರು,ӏоттадала
740,verschwinden::V,ಮಾಯವಾಗು,къайладала
741,sinken::V,ಕುಸಿ,лахдала
742,abnehmen::V,ತಗ್ಗು,
743,zunehmen::V,ಬೆಳೆ,лакхадала
744,steigen::V,ಉಬ್ಬು,хьаладала
745,wachsen::V,ಬೆಳೆ,кхиа
746,glänzen::V,ಮಿರುಗು,лепа
747,funkeln::V,ಮಿನುಗು,къега
748,lärmen::V,ಶಬ್ದ ಮಾಡಲು,гӏовгӏаян
749,läuten::V,ಬಾರಿಸು,детта
750,klingeln::V,ಅನುರಣಿಸು,дека
751,klirren::V,ಕಿಣಿಕಿಣಿಸು,дека
752,brausen::V,ಅಬ್ಬರಿಸು,хьаьдда даха
753,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,леста
754,klingen::V,ಉಸಿರು,дека
755,bellen::V,ಬಗುಳು,лета
756,heulen::V,ಅರಚು,угӏа
757,blasen::V,ಗಾಳಿ ಊದು,хӏуп баха
758,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,шок етта
759,schreien::V,ಕರೆ,мохь бетта
760,stöhnen::V,ನರಳು,узарш дан
761,zittern::V,ನಡುಗು,дега
762,leben::V,ಇರು,даха
763,geboren werden::V,ಉಂಟಾಗು,хила
764,atmen::V,ಉಸಿರು,садеӏа
765,trinken::V,ಕುಡಿ,мала
766,essen::V,ತಿನ್ನು,кхалла
767,schlucken::V,ನುಂಗು,къурдбан
768,müde werden::V,ಬಳಲು,кӏаддала
769,einschlafen::V,ನಿದ್ಧೆಹೋಗು,наб кхета
770,schlafen::V,ನಿದ್ರಿಸು,вижа
771,schlafen::V,ನಿದ್ರಿಸು,наб ян
772,schlafen::V,ನಿದ್ರಿಸು,дижина хила
773,aufwachen::V,ಏಳು,самадала
774,aufstehen::V,ಏಳು,гӏатта
775,sich erholen::V,ಸುಧಾರಿಸು,садаӏа
776,krank werden::V,ಬೇನೆಬೀಳು,цомгуш хила
777,krank sein::V,ಕೆಟ್ಟ ಎಂದು,цомгуш хила
778,schmerzen::V,ಕಚ್ಚು,лаза
779,schmerzen::V,ಕಚ್ಚು,ӏийжа
780,husten::V,ಕೆಮ್ಮು,йовхарш етта
781,genesen::V,ಮತ್ತೆಹೊದಿಸು,тадала
782,sterben::V,ಮೃತಪಡು,дала
783,umkommen::V,ಹಾಳಾಗು,хӏаллакхила
784,sich bewegen::V,ಚಲಿಸು,лела
785,sich rühren::V,ಕದಲು,меттахъхьен
786,sich erheben::V,ಏಳು,хьалагlатта
787,sich setzen::V,ಕೂರು,хаа
788,hinfallen::V,ಬೀಳು,дожа
789,hinfallen::V,ಬೀಳು,охьакхета
790,laufen::V,ನಡೆ,вада
791,laufen::V,ನಡೆ,хьада
792,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,болар дан
793,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ког баккха
794,spazierengehen::V,ವಿಹರಿಸು,доладала
795,eilen::V,ಮುನ್ನುಗ್ಗು,сихдала
796,sich beeilen::V,ಆತುರಪಡು,сихдала
797,sausen::V,ಒಗೆ,
798,rennen::V,ಓಡು,дада
799,springen::V,ಜಿಗಿ,ирхкхийсадала
800,klettern::V,ಏರು,тӏедийла
801,schaukeln::V,ತೂಗು,техко
802,kriechen::V,ತೆವಳು,такха
803,schwimmen::V,ಈಜು,некадан
804,tauchen::V,ಕೆಳಗಿಳಿ,чулелха
805,rudern::V,ಸಾಗಿಸು,дига лело
806,rudern::V,ಸಾಗಿಸು,кема лело
807,fahren::V,ನಡೆಸು,хахка
808,fliegen::V,ಹಾರು,тӏемадала
809,gehen::V,ಹೋಗು,лeла
810,weggehen::V,ಹೊರಡು,дӏадаха
811,abfahren::V,ತೆರಳು,дӏадаха
812,anhalten::V,ನಿಲ್ಲು,саца
813,hineingehen::V,ಒಳಹೊಗು,чудала
814,eintreten::V,ಒಳಹೊಗು,чудала
815,kommen::V,ಬರು,кхача
816,kommen::V,ಬರು,дӏакхача
817,kommen::V,ಬರು,схьакхача
818,ankommen::V,ಬರು,кхача
819,ankommen::V,ಬರು,схьакхача
820,zurückkommen::V,ಹಿಂದಿರುಗು,юхада
821,bleiben::V,ಇರು,диса
822,warten::V,ಇರು,хьежа
823,warten::V,ಇರು,cобар дан
824,erwarten::V,ನಿರೀಕ್ಷಿಸು,хьоьжуш ӏан
825,suchen::V,ಹುಡುಕು,леха
826,finden::V,ಕಂಡುಕೊ,каро
827,versuchen::V,ಪ್ರಯತ್ನಿಸು,дан хьажа
828,vorbereiten::V,ಸಿದ್ಧವಾಗು,кечъян
829,lieben::V,ಪ್ರೀತಿಸು,деза
830,mögen::V,ಇಷ್ಟಪಡು,безамхила
831,lachen::V,ನಗು,дела
832,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,хьедан
833,weinen::V,ಅಳು,делха
834,schimpfen::V,ಗೊಣಗು,чехо
835,sich ärgern::V,ಗಣಗಾಡು,оьгӏазъэха
836,sich fürchten::V,ನಡುಗು,кхера
837,fürchten::V,ಹೆದರು,кхера
838,fliehen::V,ಓಡಿಹೋಗು,дӏадада
839,flüchten::V,ಪಾರಾಗು,дӏадада
840,sehen::V,ಕಾಣು,ган
841,anschauen::V,ನೋಡು,хьажа
842,anschauen::V,ನೋಡು,хьежа
843,ansehen::V,ನಿರೀಕ್ಷಿಸು,хьовса
844,hören::V,ಕೇಳು,хаза
845,zuhören::V,ಆಲಿಸು,ладогӏа
846,probieren::V,ರುಚಿ ನೋಡು,хьажа
847,riechen::V,ಮೂಸು,хьожа яха
848,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,хаадала
849,scheinen::V,ತೋರು,мотта
850,zu sehen sein::V,ಕಾಣಿಸು,гуш хила
851,vernehmen::V,ಕೇಳು,бартхатта
852,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,гӏоро
853,tun::V,ಮಾಡು,дан
854,können::V,ಮಾಡಬಲ್ಲ,дадала
855,wollen::V,ಬಯಸು,тӏергӏа
856,anfangen::V,ಪ್ರಾರಂಭಿಸು,доло
857,beenden::V,ನಿಲ್ಲಿಸು,довла
858,aufhören::V,ಮುಗಿಸು,саца
859,gelingen::V,ಯಶಸ್ವಿಯಾಗು,кадала
860,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,хила
861,öffnen::V,ತೆರೆ,дӏаделла
862,öffnen::V,ತೆರೆ,схьаделла
863,schließen::V,ಮುಚ್ಚು,къовла
864,schließen::V,ಮುಚ್ಚು,дӏачӏагӏа
865,stellen::V,ಇಕ್ಕು,хlотто
866,setzen::V,ಇಡು,дийгӏа
867,legen::V,ಇಡು,охьадилла
868,berühren::V,ತಾಕು,хьедан
869,verbinden::V,ಕೂಡಿಸು,вовшахтаса
870,bedecken::V,ಮುಚ್ಚು,тилла
871,bedecken::V,ಮುಚ್ಚು,тӏетаса
872,aufhängen::V,ತೂಗುಹಾಕು,хьалаолла
873,anzünden::V,ಹತ್ತಿಸು,лато
874,aufheben::V,ಆಯಿ,айа
875,zurücklassen::V,ಬಿಡು,дита
876,verlieren::V,ಕಳೆ,дайа
877,fallen lassen::V,ಬೀಳಿಸು,охьадожо
878,machen::V,ಮಾಡು,дан
879,herstellen::V,ತಯಾರಿಸು,дан
880,bauen::V,ಕಟ್ಟು,гӏишлоян
881,reparieren::V,ಸರಿಪಡಿಸು,тадан
882,verbessern::V,ತಿದ್ದು,нисдан
883,ändern::V,ಬದಲಾಯಿಸು,хийца
884,graben::V,ಅಗೆ,ахка
885,beugen::V,ಬಗ್ಗಿಸು,сатто
886,biegen::V,ಬಗ್ಗಿಸು,сатто
887,drehen::V,ತಿರುಗು,хьовзо
888,wenden::V,ತಿರುಗು,
889,umdrehen::V,ತಿರುಗಿಸು,хьовзo
890,heben::V,ಎತ್ತು,айа
891,heben::V,ಎತ್ತು,хьалаайа
892,hochheben::V,ಎತ್ತು,хьалаайа
893,ergreifen::V,ಆಕ್ರಮಿಸು,дӏалаца
894,halten::V,ಹಿಡಿ,латто
895,drücken::V,ಒತ್ತು,тӏетаӏо
896,schieben::V,ನೂಕು,татта
897,kratzen::V,ತರಚಿಕೊಳ್ಳು,мӏараш тийса
898,lecken::V,ನೆಕ್ಕು,мотт хьекха
899,beißen::V,ಕಚ್ಚು,катoха
900,abreißen::V,ಹರಿ,схьадаккха
901,abschneiden::V,ಕತ್ತರಿಸು,кхада
902,binden::V,ಕಟ್ಟು,дӏадехка
903,binden::V,ಕಟ್ಟು,вовшахтаса
904,stecken::V,ಸಿಕ್ಕಿಸು,чудахийта
905,brechen::V,ಮುರಿ,кагдан
906,klopfen::V,ತಟ್ಟು,детта
907,hauen::V,ಹೊಡೆ,етта
908,kleben::V,ಅಂಟಿಸು,тӏелато
909,reiben::V,ಉಜ್ಜು,хьекхо
910,streichen::V,ಹರಡು,тlехьакха
911,schleifen::V,ಮಸೆ,ирдан
912,schneiden::V,ಕತ್ತರಿಸು,ларга
913,rütteln::V,ಕುಲುಕಿಸು,лесто
914,schütteln::V,ಅಲುಗಿಸು,лесто
915,schwenken::V,ತೂಗಾಡು,лесто
916,schütten::V,ಎರೆ,дотта
917,füllen::V,ತುಂಬಿಸು,дуза
918,einwickeln::V,ಹೊದಿಸು,хьарчо
919,tragen::V,ಹೊರು,дахьа
920,schleppen::V,ಜಗ್ಗು,ийзо
921,ziehen::V,ಎಳೆ,озо
922,aufbewahren::V,ಇಟ್ಟುಕೊ,ӏалашдан
923,werfen::V,ಎಸೆ,кхосса
924,fangen::V,ಹಿಡಿ,леца
925,packen::V,ಸೆಳೆ,леца
926,verstecken::V,ಮುಚ್ಚಿಡು,къайладаккха
927,teilen::V,ವಿಭಜಿಸು,декъа
928,schicken::V,ಕಳುಹಿಸು,дӏадахьийта
929,bringen::V,ತರು,дан
930,hinzufügen::V,ಕೂಡಿಸು,тӏетоха
931,bekommen::V,ಸಂಪಾದಿಸು,даккха
932,erhalten::V,ಪಡೆ,даккха
933,nehmen::V,ಹಿಡಿ,схьаэца
934,wählen::V,ಆರಿಸು,харжа
935,auswählen::V,ಆಯಿ,харжа
936,bewahren::V,ರಕ್ಷಿಸಿಡು,lалашдан
937,behindern::V,ಅಡ್ಡಿಮಾಡು,новкъарло ян
938,verderben::V,ಕೆಡಿಸು,талхо
939,beschädigen::V,ಹಾಳುಮಾಡು,дохо
940,zerbrechen::V,ಮುರಿ,дохо
941,zerbrechen::V,ಮುರಿ,кагдан
942,zerreißen::V,ಸೀಳು,хадо
943,zerstören::V,ಅಳಿಸು,дохо
944,zerstören::V,ಅಳಿಸು,кагдан
945,verbrennen::V,ಸುಡು,даго
946,geben::V,ಕೊಡು,яла
947,reichen::V,ಕೊಡು,дӏадала
948,reichen::V,ಕೊಡು,дӏакховдо
949,schenken::V,ಅರ್ಪಿಸು,совгӏат дан
950,versprechen::V,ವಾಗ್ದಾನಮಾಡು,ваӏда дан
951,wünschen::V,ಬಯಸು,лаа
952,loben::V,ಹೊಗಳು,хасто
953,küssen::V,ಚುಂಬಿಸು,оба яккха
954,wiegen::V,ತೂಗು,тахка
955,zudecken::V,ಹಾಸು,тӏетаса
956,wecken::V,ಎಬ್ಬಿಸು,самадаккха
957,zeigen::V,ತೋರಿಸು,гайта
958,führen::V,ದಾರಿತೋರಿಸು,дига
959,lehren::V,ಕಲಿಸು,ӏамо
960,unterrichten::V,ಬೋಧಿಸು,хьеха
961,aufziehen::V,ಸಲಹು,кхио
962,leiten::V,ಮುಂದಾಳಾಗಿರು ,урхалла дан
963,antreiben::V,ಓಡಿಸು,сихдан
964,lassen::V,ಮಾಡಲುಬಿಡು,-йта
965,einladen::V,ಆಹ್ವಾನಿಸು,кхайкха
966,vereinigen::V,ಒಂದಾಗು,цхьаьнатоха
967,besuchen::V,ಭೇಟಿಯಾಗು,хьажахIотта
968,treffen::V,ಸಂಧಿಸು,дуьхьалкхета
969,sich versammeln::V,ನೆರೆ,гулдан
970,spielen::V,ಆಡು,ловза
971,singen::V,ಹಾಡು,лакха
972,tanzen::V,ಕುಣಿ,хелхадала
973,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,къаста
974,verlassen::V,ಕಳೆ,дита
975,retten::V,ರಕ್ಷಿಸು,кӏелхьардаккха
976,bewachen::V,ಕಾಪಾಡು,ха дан
977,schützen::V,ಸಂರಕ್ಷಿಸು,лардан
978,verteidigen::V,ಕಾಪಿಡು,лардан
979,sich schlagen::V,ಕಿತ್ತಾಟ,етта
980,schießen::V,ಎಸೆ,детта
981,siegen::V,ಗೆಲ್ಲು,тола
982,ärgern::V,ರೇಗಿಸು,оьгӏаздахийта
983,schlagen::V,ಹೊಡೆ,тоха
984,treten::V,ಒದೆ,мийра тоха
985,stechen::V,ಚುಚ್ಚು,ӏотта
986,stechen::V,ಚುಚ್ಚು,къовзо
987,stoßen::V,ತಳ್ಳು,татта
988,stehlen::V,ಕದಿ,лачкъо
989,stören::V,ಕತಕು,новкъарло ян
990,belästigen::V,ತೊಂದರೆ,сагатдан
991,verbergen::V,ಮರೆಮಾಜು,къайладаккха
992,täuschen::V,ಠಕ್ಕಿಸು,ӏexo
993,betrügen::V,ವಂಚಿಸು,ледан
994,töten::V,ಕೊಲ್ಲು,ден
995,wohnen::V,ವಾಸಿಸು,даха
996,arbeiten::V,ಕೆಲಸ ಮಾಡು,къахьега
997,sammeln::V,ಸಂಚಯಿಸು,гулдан
998,pflücken::V,ಬಿಡಿಸು,даха
999,jagen::V,ಬೇಟೆಯಾಡು,талла
1000,fischen::V,ಮೀನು ಹಿಡಿ,чӏерий леца
1001,fassen::V,ಹಿಡಿ,лаца
1002,fassen::V,ಹಿಡಿ,схьалаца
1003,hüten::V,ಗುಂಪುಸೇರಿಸು,лардан
1004,treiben::V,ದಬ್ಬು,лахка
1005,anbinden::V,ಬಿಗಿ,дӏадехка
1006,füttern::V,ಮೇಯಿಸು,хӏума яла
1007,melken::V,ಹಾಲು ಕರೆ,оза
1008,hacken::V,ತುಂಡರಿಸು,
1009,gießen::V,ನೀರುಹಾಕು,хи тоха
1010,reifen::V,ಕಳಿ,хьекъа
1011,zubereiten::V,ಅಡಿಗೆಮಾಡು,кечъян
1012,zubereiten::V,ಅಡಿಗೆಮಾಡು,кхача бан
1013,kochen::V,ಅಡು,кхача бан
1014,backen::V,ಬೇಯಿಸು,датта
1015,braten::V,ಕರಿ,кхарза
1016,umrühren::V,ಕಲಕು,кего
1017,stricken::V,ಹೆಣೆ,
1018,nähen::V,ಹೊಲಿ,тега
1019,färben::V,ಬಣ್ಣ ಹತ್ತು,басардан
1020,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,цӏандан
1021,waschen::V,ತೊಳೆ,йила
1022,waschen::V,ತೊಳೆ,йитта
1023,waschen::V,ತೊಳೆ,дӏадайа
1024,abwischen::V,ಒರಸು,дӏадайа
1025,spülen::V,ಗಲಬರಿಸು,хи кхарза
1026,fegen::V,ಗುಡಿಸು,нуй хьакха
1027,kehren::V,ಗುಡಿಸು,нуй хьакха
1028,baden::V,ಸ್ನಾನಮಾಡು,лийча
1029,sich waschen::V,ತೊಳೆ,юьхь йила
1030,ausziehen::V,ಬಿಚ್ಚು,духар дӏадаккха
1031,anziehen::V,ಹಾಕು,
1032,sich anziehen::V,ಹಾಕು,духа
1033,kämmen::V,ಬಾಚು,ехк хьакха
1034,schmücken::V,ಅಲಂಕರಿಸು,хаздан
1035,sagen::V,ಹೇಳು,ала
1036,sprechen::V,ನುಡಿ,баха
1037,sprechen::V,ನುಡಿ,мотт бийца
1038,reden::V,ನುಡಿ,къамел дан
1039,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,къамел дан
1040,fragen::V,ವಿಚಾರಿಸು,хатта
1041,bitten::V,ಬೇಡು,деха
1042,erzählen::V,ಹೇಳು,дийца
1043,mitteilen::V,ತಿಳಿಸು,хаам бан
1044,nennen::V,ಹೆಸರಿಡು,цӏе яккха
1045,rufen::V,ಕರೆ,кхайкха
1046,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,куралла ян
1047,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,дозалла дан
1048,übersetzen::V,ಭಾಷಾಂತರಿಸು,гоч дан
1049,denken::V,ಯೋಚಿಸು,ойла ян
1050,glauben::V,ನಂಬು,теша
1051,bemerken::V,ಗಮನಿಸು,ган
1052,erkennen::V,ಗುರುತುಹಿಡಿ,довза
1053,begreifen::V,ಗ್ರಹಿಸು,кхета
1054,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,кхета
1055,lernen::V,ಕಲಿ,деша
1056,wissen::V,ಅರಿ,хаа
1057,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,дагадан
1058,vergessen::V,ಮರೆತುವಿಡು,дицдала
1059,messen::V,ಅಳೆ,дуста
1060,zählen::V,ಗಣಿಸು,дагардан
1061,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,лара
1062,lesen::V,ಓದು,еша
1063,malen::V,ಬಿಡಿಸು,сурт дилла
1064,zeichnen::V,ಬಿಡಿಸು,сурт дилла
1065,schreiben::V,ಬರೆ,яздан
1066,besitzen::V,ಒಡೆಯನಾಗಿರು,доладан
1067,kaufen::V,ಕೊಳ್ಳು,эца
1068,verkaufen::V,ಕೊಡು,дохка
1069,bezahlen::V,ಬೆಲೆತೆರು,мах бала
1070,zahlen::V,ಹಣವನ್ನುಕೊಡು,мах бала
1071,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,собаре хила
1072,ertragen::V,ಸಹಿಸು,лан
1073,ertragen::V,ಸಹಿಸು,сатоха
1074,ertragen::V,ಸಹಿಸು,садетта
