,Concept_ID,ka,de
76,Licht::N,შუქი,Licht
77,Licht::N,სინათლე,Licht
78,Schatten::N,ლანდი,Schatten
79,Schatten::N,ჩრდილი,Schatten
80,Wetter::N,ამინდი,Wetter
81,Nebel::N,ნისლი,Nebel
82,Wolke::N,ღრუბელი,Wolke
83,Regen::N,წვიმა,Regen
84,Schnee::N,თოვლი,Schnee
85,Eis::N,თოში,Eis
86,Eis::N,ყინული,Eis
87,Frost::N,ყინვა,Frost
88,Kälte::N,სიცივე,Kälte
89,Hitze::N,სიცხე,Hitze
90,Raureif::N,ჭირხლი,Raureif
91,Raureif::N,თრთვილი,Raureif
92,Regenbogen::N,ცისარტყელა,Regenbogen
93,Donner::N,ქუხილი,Donner
94,Strömung::N,დინება,Strömung
95,Tropfen::N,წვეთი,Tropfen
96,Schaum::N,ქაფი,Schaum
97,Schaum::N,დორბლი,Schaum
98,Schmutz::N,ჭუჭყი,Schmutz
99,Schmutz::N,ტალახი,Schmutz
100,See::N,ტბა,See
101,Sumpf::N,ჭაობი,Sumpf
102,Moor::N,ტორფნარი,Moor
103,Wiese::N,ველი,Wiese
104,Wiese::N,მდელო,Wiese
105,Wald::N,ტყე,Wald
106,Hügel::N,ბორცვი,Hügel
107,Anhöhe::N,მაღლობი,Anhöhe
108,Berg::N,მთა,Berg
109,Gipfel::N,მწვერვალი,Gipfel
110,Höhle::N,მღვიმე,Höhle
111,Höhle::N,გამოქვებული,Höhle
112,Abhang::N,ფერდობი,Abhang
113,Quelle::N,წყარო,Quelle
114,Quelle::N,სათავე,Quelle
115,Bach::N,რუ,Bach
116,Bach::N,ნაკადული,Bach
117,Fluss::N,მდინარე,Fluss
118,Ufer::N,კიდე,Ufer
119,Ufer::N,ნაპირი,Ufer
120,Küste::N,ნაპირი,Küste
121,Festland::N,ხმელეთი,Festland
122,Meer::N,ზღვა,Meer
123,Bucht::N,ყურე,Bucht
124,Insel::N,კუნძული,Insel
125,Blume::N,ყვავილი,Blume
126,Gras::N,ბალახი,Gras
127,Wurzel::N,ძირი,Wurzel
128,Wurzel::N,ფესვი,Wurzel
129,Baum::N,ხე,Baum
130,Stamm::N,ტანი,Stamm
131,Rinde::N,ქერქი,Rinde
132,Ast::N,ტოტი,Ast
133,Zweig::N,შტო,Zweig
134,Blatt::N,ფოთოლი,Blatt
135,Birke::N,არყი,Birke
136,Kiefer[Baum]::N,ფიჭვი,Kiefer
137,Weide[Baum]::N,ტირიფი,Weide
138,Tanne::N,ნაძვი,Tanne
139,Horn::N,რქა,Horn
140,Feder::N,ფრთა,Feder
141,Fell::N,ტყავი,Fell
142,Flügel::N,ფრთა,Flügel
143,Klaue::N,კლანჭი,Klaue
144,Kralle::N,ტორი,Kralle
145,Schwanz::N,კუდი,Schwanz
146,Ei::N,კვერცხი,Ei
147,Nest::N,ბუდე,Nest
148,Bau::N,სორო,Bau
149,Tier::N,ნადირი,Tier
150,Tier::N,ცხოველი,Tier
151,Herde::N,ფარა,Herde
152,Kuh::N,ფური,Kuh
153,Kuh::N,ძროხა,Kuh
154,Bulle::N,ხარი,Bulle
155,Pferd::N,რაში,Pferd
156,Pferd::N,ცხენი,Pferd
157,Schaf::N,ცხვარი,Schaf
158,Schwein::N,ღორი,Schwein
159,Hund::N,ძაღლი,Hund
160,Katze::N,კატა,Katze
161,Bär::N,დათვი,Bär
162,Eichhörnchen::N,ციყვი,Eichhörnchen
163,Elch::N,ცხენ-ირემი,Elch
164,Fuchs::N,მელა,Fuchs
165,Hase::N,კურდღელი,Hase
166,Maus::N,თაგვი,Maus
167,Wolf::N,მგელი,Wolf
168,Vogel::N,ჩიტი,Vogel
169,Vogel::N,ფრინველი,Vogel
170,Schwarm::N,გუნდი,Schwarm
171,Huhn::N,დედალი,Huhn
172,Hahn::N,მამალი,Hahn
173,Gans::N,ბატი,Gans
174,Adler::N,არწივი,Adler
175,Ente::N,იხვი,Ente
176,Eule::N,ბუ,Eule
177,Kranich::N,წერო,Kranich
178,Krähe::N,ყვავი,Krähe
179,Kuckuck::N,გუგული,Kuckuck
180,Schwan::N,გედი,Schwan
181,Fisch::N,თევზი,Fisch
182,Barsch::N,ქორჭილა,Barsch
183,Hecht::N,ქარიყლაპია,Hecht
184,Schlange[Tier]::N,გველი,Schlange
185,Wurm::N,ჭია,Wurm
186,Spinne::N,ობობა,Spinne
187,Ameise::N,ჭიანჭველა,Ameise
188,Laus::N,ტილი,Laus
189,Laus::N,მკბენარი,Laus
190,Mücke::N,კოღო,Mücke
191,Fliege::N,ბუზი,Fliege
192,Schmetterling::N,პეპელა,Schmetterling
193,Beere::N,კენკრა,Beere
194,Apfel::N,ვაშლი,Apfel
195,Pilz::N,სოკო,Pilz
196,Zwiebel::N,ხახვი,Zwiebel
197,Saat::N,თესლი,Saat
198,Korn::N,მარცვალი,Korn
199,Heu::N,თივა,Heu
200,Schale::N,ჩენჩო,Schale
201,Grube::N,ორმო,Grube
202,Falle::N,ხაფანგი,Falle
203,Schlinge::N,მახე,Schlinge
204,Spur::N,კვალი,Spur
205,Asche::N,ფერფლი,Asche
206,Dreck::N,ტალახი,Dreck
207,Dreck::N,სიბინძურე,Dreck
208,Eisen::N,რკინა,Eisen
209,Gold::N,ოქრო,Gold
210,Silber::N,ვერცხლი,Silber
211,Kohle::N,ნახშირი,Kohle
212,Glas::N,მინა,Glas
213,Lehm::N,თიხა,Lehm
214,Sand::N,ქვიშა,Sand
215,Mensch::N,ადამიანი,Mensch
216,Mann::N,კაცი,Mann
217,Frau::N,ქალი,Frau
218,Kind::N,ბავშვი,Kind
219,Junge::N,ვაჟი,Junge
220,Mädchen::N,გოგო,Mädchen
221,Familie::N,ოჯახი,Familie
222,Großvater::N,პაპა,Großvater
223,Großvater::N,ბაბუა,Großvater
224,Großmutter::N,ბებია,Großmutter
225,Großmutter::N,დიდედა,Großmutter
226,Eltern::N,მშობლები,Eltern
227,Vater::N,მამა,Vater
228,Mutter::N,დედა,Mutter
229,Sohn::N,ვაჟიშვილი,Sohn
230,Tochter::N,ქალიშვილი,Tochter
231,Bruder::N,ძმა,Bruder
232,Schwester::N,და,Schwester
233,Onkel::N,ბიძა,Onkel
234,Tante::N,დეიდა,Tante
235,Tante::N,მამიდა,Tante
236,Ehemann::N,ქმარი,Ehemann
237,Ehefrau::N,ცოლი,Ehefrau
238,Freude::N,სიხარული,Freude
239,Gelächter::N,სიცილი,Gelächter
240,Glück::N,ბედნიერება,Glück
241,Kummer::N,მწუხარება,Kummer
242,Wunsch::N,წადილი,Wunsch
243,Wunsch::N,სურვილი,Wunsch
244,Lust::N,წადილი,Lust
245,Geist::N,სული,Geist
246,Gedanke::N,ფიქრი,Gedanke
247,Gedächtnis::N,მეხსიერება,Gedächtnis
248,Verstand::N,ჭკუა,Verstand
249,Verstand::N,გონება,Verstand
250,Sinn::N,მნიშვნელობა,Sinn
251,Grund::N,მიზეზი,Grund
252,Wahrheit::N,სიმართლე,Wahrheit
253,Wahrheit::N,ჭეშმარიტება,Wahrheit
254,Gespräch::N,ბაასი,Gespräch
255,Gespräch::N,საუბარი,Gespräch
256,Märchen::N,არაკი,Märchen
257,Märchen::N,ზღაპარი,Märchen
258,Erzählung::N,თქმულება,Erzählung
259,Nachricht::N,ცნობა,Nachricht
260,Nachricht::N,ამბავი,Nachricht
261,Neuigkeit::N,სიახლე,Neuigkeit
262,Name::N,სახელი,Name
263,Rätsel::N,გამოცანა,Rätsel
264,Rede::N,სიტყვა,Rede
265,Sprache::N,ენა,Sprache
266,Stimme::N,ხმა,Stimme
267,Wort::N,სიტყვა,Wort
268,Zeichen::N,ნიშანი,Zeichen
269,Ruf::N,ძახილი,Ruf
270,Lärm::N,ხმაური,Lärm
271,Laut::N,ხმა,Laut
272,Laut::N,ბგერა,Laut
273,Ton::N,ტონი,Ton
274,Lied::N,სიმღერა,Lied
275,Ruhe::N,სიწყნარე,Ruhe
276,Leute::N,ადამიანები,Leute
277,Volk::N,ერი,Volk
278,Volk::N,ხალხი,Volk
279,Arbeit::N,მუშაობა,Arbeit
280,Gast::N,სტუმარი,Gast
281,Geschenk::N,საჩუქარი,Geschenk
282,Spiel::N,თამაში,Spiel
283,Gesellschaft::N,საზოგადოება,Gesellschaft
284,Hilfe::N,შველა,Hilfe
285,Hilfe::N,დახმარება,Hilfe
286,Freund::N,მეგობარი,Freund
287,Kamerad::N,ამხანაგი,Kamerad
288,Angelegenheit::N,საქმე,Angelegenheit
289,Anzahl::N,ოდენობა,Anzahl
290,Art::N,სახეობა,Art
291,Stück::N,ნატეხი,Stück
292,Teil::N,წილი,Teil
293,Hälfte::N,ნახევარი,Hälfte
294,Kreis::N,წრე,Kreis
295,Kreuz::N,ჯვარი,Kreuz
296,Linie::N,ხაზი,Linie
297,Strich::N,შტრიხი,Strich
298,Abstand::N,მანძილი,Abstand
299,Entfernung::N,სიშორე,Entfernung
300,Gegend::N,არე,Gegend
301,Gegend::N,მხარე,Gegend
302,Platz::N,ფართობი,Platz
303,Ort::N,ადგილი,Ort
304,Seite::N,მხარე,Seite
305,Mitte::N,შუა,Mitte
306,Gegenstand::N,საგანი,Gegenstand
307,Sache::N,ნივთი,Sache
308,Rand::N,კიდე,Rand
309,Kante::N,ნაწიბული,Kante
310,Ecke::N,კუთხე,Ecke
311,Spitze::N,წვეტი,Spitze
312,Ende::N,ბოლო,Ende
313,Loch::N,ხვრელი,Loch
314,Winkel::N,კუთხე,Winkel
315,Muster::N,მოხატულობა,Muster
316,Größe::N,ზომა,Größe
317,Größe::N,სიდიდე,Größe
318,Länge::N,სიგრძე,Länge
319,Höhe::N,სიმაღლე,Höhe
320,Gewicht::N,წონა,Gewicht
321,Menge::N,რაოდენობა,Menge
322,Haufen::N,გროვა,Haufen
323,Reihe::N,რიგი,Reihe
324,Reihe::N,წყება,Reihe
325,Boot::N,გემი,Boot
326,Ruder::N,ხოფი,Ruder
327,Ruder::N,ნიჩაბი,Ruder
328,Schlitten::N,მარხილი,Schlitten
329,Ski::N,თხილამური,Ski
330,Lagerfeuer::N,კოცონი,Lagerfeuer
331,Last::N,ტვირთი,Last
332,Gang::N,სვლა,Gang
333,Schritt::N,ბიჯი,Schritt
334,Norden::N,ჩრდილოეთი,Norden
335,Süden::N,სამხრეთი,Süden
336,Westen::N,დასავლეთი,Westen
337,Osten::N,აღმოსავლეთი,Osten
338,Holz::N,ხე,Holz
339,Brett::N,დაფა,Brett
340,Brett::N,ფიცარი,Brett
341,Platte::N,თლილი ქვა,Platte
342,Stütze::N,საყრდენი,Stütze
343,Stange::N,ჭოკი,Stange
344,Stock::N,კეტი,Stock
345,Stab::N,ლატანი,Stab
346,Rohr::N,მილაკი,Rohr
347,Haus::N,სახლი,Haus
348,Heim::N,ოჯახის კერა,Heim
349,Ofen::N,ღუმელი,Ofen
350,Fußboden::N,იატაკი,Fußboden
351,Tisch::N,სუფრა,Tisch
352,Tisch::N,მაგიდა,Tisch
353,Stuhl::N,სკამი,Stuhl
354,Wiege::N,აკვანი,Wiege
355,Bett::N,საწოლი,Bett
356,Bett::N,სარეცელი,Bett
357,Regal::N,თაროები,Regal
358,Kiste::N,ყუთი,Kiste
359,Kiste::N,სკივრი,Kiste
360,Fenster::N,ფანჯარა,Fenster
361,Fenster::N,სარკმელი,Fenster
362,Tür::N,ბჭე,Tür
363,Tür::N,კარი,Tür
364,Tor::N,ჭიშკარი,Tor
365,Zaun::N,ღობე,Zaun
366,Zaun::N,გალავანი,Zaun
367,Dach::N,სახურავი,Dach
368,Leiter::N,კიბე,Leiter
369,Besen::N,ცოცხი,Besen
370,Spaten::N,ნიჩაბი,Spaten
371,Schaufel::N,ბარი,Schaufel
372,Gabel::N,ჩანგალი,Gabel
373,Löffel::N,კოვზი,Löffel
374,Messer::N,დანა,Messer
375,Nagel::N,ლურსმანი,Nagel
376,Netz::N,ბადე,Netz
377,Haken::N,კავი,Haken
378,Haken::N,კაუჭი,Haken
379,Griff::N,ტარი,Griff
380,Schloss::N,კლიტე,Schloss
381,Schloss::N,საკეტი,Schloss
382,Bild::N,სურათი,Bild
383,Figur::N,ფიგურა,Figur
384,Puppe::N,თოჯინა,Puppe
385,Beutel::N,პარკი,Beutel
386,Bündel::N,გალა,Bündel
387,Bündel::N,ასხმა,Bündel
388,Tasche::N,ჩანთა,Tasche
389,Eimer::N,ჩამჩა,Eimer
390,Deckel::N,ხუფი,Deckel
391,Deckel::N,სარქველი,Deckel
392,Geschirr::N,ჭურჭელი,Geschirr
393,Sack::N,ტომარა,Sack
394,Tasse::N,ფინჯანი,Tasse
395,Topf::N,ქოთანი,Topf
396,Kessel::N,ქვაბი,Kessel
397,Essen::N,ჭამა,Essen
398,Nahrung::N,საზრდო,Nahrung
399,Nahrung::N,საკვები,Nahrung
400,Speise::N,საჭმელი,Speise
401,Fleisch::N,ხორცი,Fleisch
402,Getreide::N,მარცვლოვანი,Getreide
403,Brei::N,ფაფა,Brei
404,Brot::N,პური,Brot
405,Scheibe::N,ნაჭერი,Scheibe
406,Fett::N,ქონი,Fett
407,Fett::N,ცხიმი,Fett
408,Butter::N,კარაქი,Butter
409,Öl::N,ზეთი,Öl
410,Salz::N,მარილი,Salz
411,Suppe::N,სუფი,Suppe
412,Honig::N,თაფლი,Honig
413,Milch::N,რძე,Milch
414,Tee::N,ჩაი,Tee
415,Leder::N,ტყავი,Leder
416,Wolle::N,მატყლი,Wolle
417,Stoff::N,ქსოვილი,Stoff
418,Nadel::N,ნემსი,Nadel
419,Faden::N,ძაფი,Faden
420,Faden::N,მკედი,Faden
421,Knopf::N,ღილი,Knopf
422,Knoten::N,ნასკვი,Knoten
423,Farbe::N,საღებავი,Farbe
424,Kleidung::N,ტანსაცმელი,Kleidung
425,Hemd::N,ხალათი,Hemd
426,Hemd::N,პერანგი,Hemd
427,Kragen::N,საყელო,Kragen
428,Ärmel::N,სახელო,Ärmel
429,Hose::N,შარვალი,Hose
430,Gürtel::N,ქამარი,Gürtel
431,Mütze::N,ქუდი,Mütze
432,Schuh::N,ფეხსაცმელი,Schuh
433,Stiefel::N,ჩექმა,Stiefel
434,Ring::N,ბეჭედი,Ring
435,Band::N,ბაფთი,Band
436,Kamm::N,სავარცხელი,Kamm
437,Spiegel::N,სარკე,Spiegel
438,Riemen::N,ღვედი,Riemen
439,Schnur::N,ლარი,Schnur
440,Leine::N,ჯაჭვი,Leine
441,Decke::N,საბანი,Decke
442,Kissen::N,ბალიში,Kissen
443,Tuch::N,მაუდი,Tuch
444,Tuch::N,თავშალი,Tuch
445,Handtuch::N,ხელსახოცი,Handtuch
446,Kraft::N,ძალა,Kraft
447,Stärke::N,ღონე,Stärke
448,Gesundheit::N,ჯანმრთელობა,Gesundheit
449,Krankheit::N,სენი,Krankheit
450,Krankheit::N,ავადმყოფობა,Krankheit
451,Schmerz::N,ტკივილი,Schmerz
452,Wunde::N,იარი,Wunde
453,Wunde::N,ჭრილობა,Wunde
454,Fieber::N,ციება,Fieber
455,Arznei::N,წამალი,Arznei
456,Brücke::N,ხიდი,Brücke
457,Brunnen::N,ჭა,Brunnen
458,Weide::N,საძოვარი,Weide
459,Pfad::N,ბილიკი,Pfad
460,Weg::N,გზა,Weg
461,Straße::N,შარაგზა,Straße
462,Dorf::N,დაბა,Dorf
463,Dorf::N,სოფელი,Dorf
464,Stadt::N,ქალაქი,Stadt
465,Brief::N,წერილი,Brief
466,Buch::N,წიგნი,Buch
467,Buchstabe::N,ასო,Buchstabe
468,Zeitung::N,გაზეთი,Zeitung
469,Leben::N,სიცოცხლე,Leben
470,Tod::N,სიკვდილი,Tod
471,Grab::N,სამარე,Grab
472,Grab::N,საფლავი,Grab
473,Kirche::N,ეკლესია,Kirche
474,Sünde::N,ცოდვა,Sünde
475,Gott::N,ღმერთი,Gott
476,Arbeiter::N,მუშა,Arbeiter
477,Chef::N,გამგე,Chef
478,Meister::N,ოსტატი,Meister
479,Arzt::N,ექიმი,Arzt
480,Arzt::N,მკურნალი,Arzt
481,Lehrer::N,მასწავლებელი,Lehrer
482,Geld::N,ფული,Geld
483,Geschäft::N,საქმე,Geschäft
484,Geschäft::N,ბიზნესი,Geschäft
485,Laden::N,დუქანი,Laden
486,Laden::N,მაღაზია,Laden
487,Preis::N,ფასი,Preis
488,Ware::N,საქონელი,Ware
489,Nutzen::N,ხეირი,Nutzen
490,Reichtum::N,სიმდიდრე,Reichtum
491,Welt::N,მსოფლიო,Welt
492,Land::N,მხარე,Land
493,Land::N,ქვეყანა,Land
494,Staat::N,სახელმწიფო,Staat
495,König::N,მეფე,König
496,Macht::N,ძლიერება,Macht
497,Grenze::N,ზღვარი,Grenze
498,Krieg::N,ომი,Krieg
499,Feind::N,მტერი,Feind
500,Gewalt::N,სისასტიკე,Gewalt
501,Kampf::N,ბრძოლა,Kampf
502,Bogen[Waffe]::N,მშვილდი,Bogen
503,Pfeil::N,ისარი,Pfeil
504,Pfeil::N,მახვილი,Pfeil
505,Gewehr::N,თოფი,Gewehr
506,Gewehr::N,შაშხანა,Gewehr
507,Fehler::N,შეცდომა,Fehler
508,Lüge::N,სიცრუე,Lüge
509,Schaden::N,ვნება,Schaden
510,Unglück::N,ხიფათი,Unglück
511,Unglück::N,უბედურება,Unglück
512,Schuld::N,ბრალი,Schuld
513,Alter::N,ასაკი,Alter
514,Schluss::N,ბოლო,Schluss
515,Schluss::N,დასასრული,Schluss
516,Zeit::N,დრო,Zeit
517,Tag::N,დღე,Tag
518,Morgen::N,დილა,Morgen
519,Mittag::N,შუადღე,Mittag
520,Abend::N,საღამო,Abend
521,Nacht::N,ღამე,Nacht
522,Woche::N,კვირა,Woche
523,Monat::N,თვე,Monat
524,Jahr::N,წელი,Jahr
525,Frühling::N,გაზაფხული,Frühling
526,Sommer::N,ზაფხული,Sommer
527,Herbst::N,შემოდგომა,Herbst
528,Winter::N,ზამთარი,Winter
529,Januar::N,იანვარი,Januar
530,Februar::N,თებერვალი,Februar
531,März::N,მარტი,März
532,April::N,აპრილი,April
533,Mai::N,მაისი,Mai
534,Juni::N,ივნისი,Juni
535,Juli::N,ივლისი,Juli
536,August::N,აგვისტო,August
537,September::N,სექტემბერი,September
538,Oktober::N,ოქტომბერი,Oktober
539,November::N,ნოემბერი,November
540,Dezember::N,დეკემბერი,Dezember
541,Montag::N,ორშაბათი,Montag
542,Dienstag::N,სამშაბათი,Dienstag
543,Mittwoch::N,ოთხშაბათი,Mittwoch
544,Donnerstag::N,ხუთშაბათი,Donnerstag
545,Freitag::N,პარასკევი,Freitag
546,Samstag::N,შაბათი,Samstag
547,Sonntag::N,კვირა,Sonntag
548,groß::A,დიდი,groß
549,klein::A,მცირე,klein
550,klein::A,პატარა,klein
551,lang::A,გრძელი,lang
552,kurz::A,მოკლე,kurz
553,breit::A,ფართო,breit
554,breit::A,განიერი,breit
555,schmal::A,ვიწრო,schmal
556,schmal::A,წვრილი,schmal
557,dicht::A,მჭიდრო,dicht
558,dick[Gegenstand]::A,სქელი,dick
559,dünn::A,წვრილი,dünn
560,fein::A,თხელი,fein
561,fest::A,მყარი,fest
562,flach::A,ბრტყელი,flach
563,glatt::A,გლუ,glatt
564,hart::A,მაგარი,hart
565,weich::A,რბილი,weich
566,rund::A,მრგვალი,rund
567,spitz::A,წვეტიანი,spitz
568,scharf::A,მჭრელი,scharf
569,stumpf::A,ბლაგვი,stumpf
570,schwer::A,მძიმე,schwer
571,schön::A,ლამაზი,schön
572,heiß::A,ცხელი,heiß
573,warm::A,თბილი,warm
574,kalt::A,ცივი,kalt
575,kühl::A,გრილი,kühl
576,frisch::A,სუფთა,frisch
577,feucht::A,ნოტიო,feucht
578,nass::A,სველი,nass
579,trocken::A,მშრალი,trocken
580,voll::A,სავსე,voll
581,leer::A,ცარიელი,leer
582,offen::A,ღია,offen
583,offen::A,გაშლილი,offen
584,geschlossen::A,დახურული,geschlossen
585,sauber::A,სუფთა,sauber
586,sauber::A,წმინდა,sauber
587,schmutzig::A,ტალახიანი,schmutzig
588,roh::A,უმი,roh
589,reif::A,მწიფე,reif
590,lecker::A,გემრიელი,lecker
591,süß::A,ტკბილი,süß
592,bitter::A,მწარე,bitter
593,sauer::A,მჟავე,sauer
594,hell::A,ნათელი,hell
595,dunkel::A,ბნელი,dunkel
596,schwarz::A,შავი,schwarz
597,weiß::A,თეთრი,weiß
598,rot::A,წითელი,rot
599,gelb::A,ყვითელი,gelb
600,blau::A,ლურჯი,blau
601,blau::A,ცისფერი,blau
602,grün::A,მწვანე,grün
603,grau::A,რუხი,grau
604,grau::A,ნაცრისფერი,grau
605,bunt::A,ჭრელი,bunt
606,bunt::A,ფერადი,bunt
607,billig::A,იაფი,billig
608,teuer::A,ძვირი,teuer
609,wertvoll::A,ღირსიანი,wertvoll
610,blind::A,ბრმა,blind
611,taub::A,ყრუ,taub
612,kräftig::A,ძალავანი,kräftig
613,stark::A,ძლიერი,stark
614,stark::A,ღონიერი,stark
615,schwach::A,სუსტი,schwach
616,fett::A,სქელი,fett
617,schlank::A,გამხდარი,schlank
618,hübsch::A,ეშხიანი,hübsch
619,hübsch::A,მშვენიერი,hübsch
620,böse::A,ავი,böse
621,böse::A,ბოროტი,böse
622,dumm::A,ბოთე,dumm
623,dumm::A,სულელი,dumm
624,faul::A,ზანტი,faul
625,faul::A,ზარმაცი,faul
626,fleißig::A,ბეჯითი,fleißig
627,fleißig::A,მუყაითი,fleißig
628,geizig::A,ძუნწი,geizig
629,klug::A,ჭკვიანი,klug
630,geschickt::A,მარჯვე,geschickt
631,geschickt::A,გაწაფული,geschickt
632,lieb::A,სატრფიალო,lieb
633,lustig::A,მხიარული,lustig
634,sanft::A,ალერსიანი,sanft
635,sanft::A,გრძნობიერი,sanft
636,hungrig::A,მშიერი,hungrig
637,krank::A,სნეული,krank
638,krank::A,ავადმყოფი,krank
639,nackt::A,ტიტველი,nackt
640,traurig::A,მწუხარე,traurig
641,traurig::A,სევდიანი,traurig
642,lebendig::A,ცოცხალი,lebendig
643,gut::A,კარგი,gut
644,schlecht::A,უხეირო,schlecht
645,richtig::A,ნამდვილი,richtig
646,schlimm::A,ცუდი,schlimm
647,wahr::A,სწორი,wahr
648,wahr::A,ჭეშმარიტი,wahr
649,alt::A,ძველი,alt
650,neu::A,ახალი,neu
651,ehemalig::A,ყოფილი,ehemalig
652,alt[Lebewesen]::A,ბებერი,alt
653,jung::A,ნორჩი,jung
654,jung::A,ახალგაზრდა,jung
655,arm::A,ღარიბი,arm
656,reich::A,მდიდარი,reich
657,bekannt::A,ცნობილი,bekannt
658,berühmt::A,გამოჩენილი,berühmt
659,fremd::A,უცხო,fremd
660,fremd::A,გარეშე,fremd
661,verschieden::A,სხვაგვარი,verschieden
662,nah::A,ახლო,nah
663,fern::A,შორი,fern
664,fern::A,შორეული,fern
665,linker::A,მარცხენა,linker
666,rechter::A,მარჯვენა,rechter
667,anderer::A,სხვა,anderer
668,erster::A,პირველი,erster
669,zweiter::A,მეორე,zweiter
670,dritter::A,მესამე,dritter
671,letzter::A,ბოლო,letzter
672,letzter::A,უკანასკნელი,letzter
673,allein::ADV,მარტო,allein
674,auf einmal::ADV,ერთდროულად,auf einmal
675,zusammen::ADV,ერთად,zusammen
676,lange::ADV,დიდხანს,lange
677,plötzlich::ADV,მოულოდნელად,plötzlich
678,sofort::ADV,ახლავე,sofort
679,später::ADV,მოგვიანებით,später
680,jetzt::ADV,ახლა,jetzt
681,heute::ADV,დღეს,heute
682,morgen::ADV,ხვალ,morgen
683,bald::ADV,მალე,bald
684,dann::ADV,მერე,dann
685,gestern::ADV,გუშინ,gestern
686,einst::ADV,ოდესღაც,einst
687,damals::ADV,მაშინ,damals
688,danach::ADV,მერმე,danach
689,danach::ADV,შემდეგ,danach
690,vorher::ADV,ადრე,vorher
691,vorher::ADV,წინათ,vorher
692,zuerst::ADV,ჯერ,zuerst
693,einmal::ADV,ერთხელ,einmal
694,manchmal::ADV,ხან,manchmal
695,manchmal::ADV,ზოგჯერ,manchmal
696,oft::ADV,ხშირად,oft
697,immer::ADV,მუდამ,immer
698,immer::ADV,ყოველთვის,immer
699,niemals::ADV,არასდროს,niemals
700,hier::ADV,აქ,hier
701,hierhin::ADV,აქეთ,hierhin
702,von hier::ADV,აქედან,von hier
703,dort::ADV,იქ,dort
704,dorthin::ADV,იქით,dorthin
705,geradeaus::ADV,პირდაპირ,geradeaus
706,vorwärts::ADV,წინ,vorwärts
707,rückwärts::ADV,უკან,rückwärts
708,zurück::ADV,უკანვე,zurück
709,unten::ADV,დაბლა,unten
710,unten::ADV,ქვევით,unten
711,hinab::ADV,ძირს,hinab
712,oben::ADV,ზემოთ,oben
713,hinauf::ADV,ზევით,hinauf
714,überall::ADV,ყველგან,überall
715,nicht::ADV,არ,nicht
