,Concept_ID,xal,ka
713,wahr::A,үнн,სწორი
714,wahr::A,үнн,ჭეშმარიტი
715,wahr::A,мөн,სწორი
716,wahr::A,мөн,ჭეშმარიტი
717,alt::A,хуучн,ძველი
718,neu::A,шин,ახალი
719,ehemalig::A,хуучн,ყოფილი
720,alt[Lebewesen]::A,көгшн,ბებერი
721,jung::A,баһ,ნორჩი
722,jung::A,баһ,ახალგაზრდა
723,arm::A,угатя,ღარიბი
724,reich::A,байн,მდიდარი
725,bekannt::A,таньл,ცნობილი
726,bekannt::A,таньдг,ცნობილი
727,berühmt::A,туурсн,გამოჩენილი
728,fremd::A,күүнә,უცხო
729,fremd::A,күүнә,გარეშე
730,verschieden::A,әдл биш,სხვაგვარი
731,verschieden::A,йилһәтә,სხვაგვარი
732,nah::A,өөрхн,ახლო
733,fern::A,хол,შორი
734,fern::A,хол,შორეული
735,linker::A,зүн,მარცხენა
736,rechter::A,барун,მარჯვენა
737,anderer::A,талдан,სხვა
738,erster::A,негдгч,პირველი
739,zweiter::A,хойрдгч,მეორე
740,dritter::A,һурвдгч,მესამე
741,letzter::A,отхн,ბოლო
742,letzter::A,отхн,უკანასკნელი
743,allein::ADV,һанцарн,მარტო
744,auf einmal::ADV,нег дәкҗ,ერთდროულად
745,zusammen::ADV,хамдан,ერთად
746,lange::ADV,удан,დიდხანს
747,plötzlich::ADV,генткн,მოულოდნელად
748,sofort::ADV,дарунь,ახლავე
749,später::ADV,сүүлд,მოგვიანებით
750,jetzt::ADV,ода,ახლა
751,heute::ADV,эндр,დღეს
752,morgen::ADV,маңһдур,ხვალ
753,bald::ADV,дарунь,მალე
754,dann::ADV,дәкәд,მერე
755,gestern::ADV,өцклдүр,გუშინ
756,einst::ADV,нег саамд,ოდესღაც
757,damals::ADV,тиигхд,მაშინ
758,danach::ADV,тегәд,მერმე
759,danach::ADV,тегәд,შემდეგ
760,vorher::ADV,урд,ადრე
761,vorher::ADV,урд,წინათ
762,zuerst::ADV,түрүләд,ჯერ
763,einmal::ADV,нег дәкҗ,ერთხელ
764,manchmal::ADV,зәрмдән,ხან
765,manchmal::ADV,зәрмдән,ზოგჯერ
766,oft::ADV,хара биш,ხშირად
767,oft::ADV,хатяр биш,ხშირად
768,oft::ADV,дару-дарунь,ხშირად
769,immer::ADV,оньдинд,მუდამ
770,immer::ADV,оньдинд,ყოველთვის
771,niemals::ADV,кезә чмгн биш,არასდროს
772,hier::ADV,энд,აქ
773,hier::ADV,энүнд,აქ
774,hierhin::ADV,нааран,აქეთ
775,von hier::ADV,эндәс,აქედან
776,dort::ADV,тенд,იქ
777,dorthin::ADV,тиигән,იქით
778,geradeaus::ADV,шуд,პირდაპირ
779,vorwärts::ADV,уралан,წინ
780,rückwärts::ADV,гедргән,უკან
781,zurück::ADV,хәрү,უკანვე
782,unten::ADV,дор,დაბლა
783,unten::ADV,дор,ქვევით
784,hinab::ADV,дор,ძირს
785,hinab::ADV,доракшан,ძირს
786,oben::ADV,деер,ზემოთ
787,hinauf::ADV,өөдән,ზევით
788,hinauf::ADV,деер,ზევით
789,überall::ADV,альд болв чигн,ყველგან
790,nicht::ADV,эс,არ
791,nicht::ADV,биш,არ
792,nicht::ADV,бичә,არ
793,ein wenig::ADV,баахн,ცოტა
794,ein wenig::ADV,баахнар,ცოტა
795,kaum::ADV,әрә,ძლივს
796,sehr::ADV,йир,მეტად
797,sehr::ADV,йир,ძალიან
798,so::ADV,иигҗ,ისე
799,noch::ADV,ода чигн,ჯერ
800,nur::ADV,һанцхн,მხოლოდ
801,schon::ADV,одх,უკვე
802,wieder::ADV,бас,ისევ
803,wieder::ADV,бас,კიდევ
804,vergebens::ADV,киидән,ამაოდ
805,vergebens::ADV,киидән,ტყუილად
806,vor::PRP,урд,წინ
807,hinter::PRP,ца,უკან
808,hinter::PRP,ца,მიღმა
809,unter::PRP,дор,ქვეშ
810,unter::PRP,дор,ქვევით
811,durch::PRP,ивт,გავლით
812,durch::PRP,дундаһур,გავლით
813,neben::PRP,хаҗуд,გვერდით
814,zwischen::PRP,хоорнд,შუა
815,zwischen::PRP,хоорнд,შორის
816,wegen::PRP,көлтә,გამო
817,wegen::PRP,көлтә,შედეგად
818,wegen::PRP,деерәс,გამო
819,wegen::PRP,деерәс,შედეგად
820,dies::PRN,эн,ეს
821,das::PRN,тер,ეგ
822,alles::PRN,цуһар,ყველაფერი
823,ich::PRN,би,მე
824,du::PRN,чи,შენ
825,er::PRN,тер,ის
826,er::PRN,тер,იგი
827,wir::PRN,мадн,ჩვენ
828,ihr::PRN,та,თქვენ
829,sie::PRN,тедн,ისინი
830,was::FPRN,юн,რა
831,wer::FPRN,кен,ვინ
832,wo::FADV,хама,სად
833,wohin::FADV,хамаран,საით
834,wie::FADV,яһҗ,როგორ
835,wie::FADV,яһад,როგორ
836,warum::FADV,юңгад,რაზე
837,warum::FADV,юңгад,რატომ
838,wieviel::FNUM,кедү,რამდენი
839,eins::NUM,негн,ერთი
840,zwei::NUM,хойр,ორი
841,drei::NUM,һурвн,სამი
842,vier::NUM,дөрвн,ოთხი
843,fünf::NUM,тавн,ხუთი
844,sechs::NUM,зурһан,ექვსი
845,sieben::NUM,долан,შვიდი
846,acht::NUM,нәәмн,რვა
847,neun::NUM,йисн,ცხრა
848,zehn::NUM,арвн,ათი
849,elf::NUM,арвн негн,თერთმეტი
850,zwölf::NUM,арвн хойр,თორმეტი
851,zwanzig::NUM,хөрн,ოცი
852,dreißig::NUM,һучн,ოცდაათი
853,vierzig::NUM,дөчн,ორმოცი
854,fünfzig::NUM,тәвн,ორმოცდაათი
855,sechzig::NUM,җирн,სამოცი
856,siebzig::NUM,далн,სამოცდაათი
857,achtzig::NUM,найн,ოთხმოცი
858,neunzig::NUM,йирн,ოთხმოცდაათი
859,hundert::NUM,зун,ასი
860,tausend::NUM,миңһн,ათასი
861,und::CNJ,болн,და
862,oder::CNJ,эс гиҗ,ან
863,oder::CNJ,эс гихлә,ან
864,stehen::V,зогсх,დგას
865,sitzen::V,суух,ზის
866,liegen::V,кевтх,აწევს
867,hängen::V,өлгәтә бәәх,კიდია
868,werden::V,болх,გახდება
869,passieren::V,болх,მოხდება
870,beginnen::V,эклх,იწყება
871,enden::V,төгсх,გათავდება
872,wechseln::V,хүврх,იცვლება
873,aufgehen[Sonne]::V,һарх,ამოდის
874,untergehen[Sonne]::V,орх,ჩადის
875,untergehen[Sonne]::V,сүүрлх,ჩადის
876,scheinen[Sonne]::V,герлтх,ანათებს
877,donnern::V,күрҗңнх,ქუხს
878,wehen::V,сальклх,ქრის
879,wehen::V,сальклх,დაუბერავს
880,strömen::V,һооҗх,იღვრება
881,fließen::V,урсх,დის
882,fließen::V,урсх,მიედინება
883,sich drehen::V,эргх,ტრიალებს
884,schwanken::V,дәәвлх,ირხევა
885,schwingen::V,нәәхлх,ირხევა
886,fallen::V,унх,დავარდება
887,fallen::V,киисх,დავარდება
888,brennen::V,шатх,იწვის
889,rauchen::V,ута һарһх,ბოლავს
890,rauchen::V,ута һарһх,აბოლებს
891,regnen::V,орх,წვიმს
892,gefrieren::V,мөстх,იყინება
893,tauen::V,хәәлх,დნება
894,schmelzen::V,хәәлх,დნება
895,schmelzen::V,хәәлгдх,დნება
896,trocknen::V,эврх,გაშრება
897,sieden::V,буслх,დუღს
898,faulen::V,үмкәрх,ლპება
899,verfaulen::V,илҗрх,ლპება
900,reißen::V,тасрх,დაიხევა
901,versinken::V,чивх,ეფლობა
902,versinken::V,чивх,ჩაიძირება
903,vergehen::V,болх,გადის
904,erscheinen::V,һарх,გამოჩნდება
905,verschwinden::V,уга болх,გააქრება
906,verschwinden::V,уга болх,დაიკარგება
907,sinken::V,татгдх,დაიწევს
908,abnehmen::V,хасгдх,შემცირდება
909,zunehmen::V,өсх,გასუქდება
910,steigen::V,немх,მოიმატებს
911,wachsen::V,өсх,იზრდება
912,wachsen::V,өсх,მრავლდება
913,wachsen::V,урһх,იზრდება
914,wachsen::V,урһх,მრავლდება
915,glänzen::V,гилвкх,ბრწყინავს
916,funkeln::V,цәклх,კაშკაშებს
917,lärmen::V,шууглдх,ხმაურობს
918,läuten::V,хоңх,დარეკავს
919,klingeln::V,җиңнулх,დარეკავს
920,klirren::V,җиңнх,დააწკარუნებს
921,brausen::V,догшрхх,ბობოქრობს
922,rauschen::V,сарҗңнх,შრიალებს
923,klingen::V,ә һарх,ხმას გამოსცემს
924,bellen::V,хуцх,უყეფს
925,heulen::V,уульх,ღმუის
926,blasen::V,үләх,დაუბერავს
927,pfeifen::V,ишкрх,უსტვენს
928,schreien::V,хәәкрх,ყვირის
929,stöhnen::V,түңшх,კვნესის
930,zittern::V,дагҗннх,აძაგძაგებს
931,leben::V,бәәх,ცოცხლობს
932,geboren werden::V,төрх,იშვება
933,geboren werden::V,төрх,იბადება
934,atmen::V,әмсхлх,სუნთქავს
935,trinken::V,уух,სვამს
936,trinken::V,уух,დალევს
937,essen::V,идх,შეჭამს
938,schlucken::V,зальгх,ყლაპავს
939,müde werden::V,көшх,დაიქანცება
940,einschlafen::V,унтх,დაიძინებს
941,schlafen::V,нөөрсх,სძინავს
942,aufwachen::V,серх,გაიღვიძებს
943,aufstehen::V,босх,ადგება
944,sich erholen::V,амрх,დაისვენებს
945,krank werden::V,гемтх,ავად გახდება
946,krank sein::V,шалтглх,ავადმყოფობს
947,schmerzen::V,өвдх,სტკივა
948,husten::V,ханях,ახველებს
949,genesen::V,эдгх,მორჩება
950,sterben::V,үкх,კვდება
951,sterben::V,өңгрх,კვდება
952,umkommen::V,үкх,დაიღუპება
953,sich bewegen::V,көдлх,იძვრის
954,sich bewegen::V,көдлх,მოძრაობს
955,sich bewegen::V,көндрх,იძვრის
956,sich bewegen::V,көндрх,მოძრაობს
957,sich rühren::V,көндрх,გაინძრევა
958,sich erheben::V,босх,ადგება
959,sich setzen::V,суух,დაჯდება
960,hinfallen::V,унх,დაეცემა
961,hinfallen::V,киисх,დაეცემა
962,laufen::V,йовх,დადის
963,schreiten::V,алхх,აბიჯებს
964,spazierengehen::V,сергҗ йовх,დასეირნობს
965,eilen::V,шулудх,მიიჩქარის
966,sich beeilen::V,адһх,აჩქარდება
967,sich beeilen::V,шамдх,აჩქარდება
968,sausen::V,хурдлх,მიქრის
969,sausen::V,йир_хурдар_гүүх,მიქრის
970,sausen::V,йир_хурдар_йовх,მიქრის
971,rennen::V,гүүх,დარბის
972,springen::V,һәрәдх,ხტის
973,klettern::V,давшх,ძვრება
974,schaukeln::V,дүүдңндх,ქანაობს
975,kriechen::V,мөлкх,დაბობღავს
976,schwimmen::V,усчх,ცურავს
977,tauchen::V,булхх,ჩაიძირება
978,rudern::V,хәәвдх,ნიჩაბს უსვამს
979,fahren::V,йовх,დადის
980,fahren::V,йовх,მგზავრობს
981,fliegen::V,нисх,იფრენს
982,fliegen::V,нисх,გაფრინდება
983,gehen::V,йовх,მიდის
984,weggehen::V,йовх,წამოდის
985,weggehen::V,одх,წამოდის
986,weggehen::V,һарх,წამოდის
987,weggehen::V,мөрлх,წამოდის
988,abfahren::V,мордх,მიემგზავრება
989,anhalten::V,зогсх,ჩერდება
990,hineingehen::V,орх,შედის
991,eintreten::V,орх,შედის
992,kommen::V,ирх,მოდის
993,ankommen::V,ирх,ჩადის
994,zurückkommen::V,орх,დაბრუნდება
995,bleiben::V,бәәх,დარჩება
996,warten::V,күләх,ელოდება
997,erwarten::V,күләх,ელის
998,erwarten::V,күләх,დაიცდის
999,suchen::V,хәәх,ეძებს
1000,suchen::V,хәәх,მოძებნის
1001,finden::V,олх,მიაგნებს
1002,finden::V,олх,გამოძებნის
1003,versuchen::V,седх,ცდის
1004,versuchen::V,седх,ცდილობს
1005,vorbereiten::V,белдх,მოამზადებს
1006,lieben::V,дурлх,უყვარს
1007,mögen::V,таассгдх,ეტრფის
1008,lachen::V,инәх,იცინის
1009,rühren::V,уйрах,გულს აუჩუყებს
1010,weinen::V,уульх,ტირის
1011,schimpfen::V,харах,შეიგინება
1012,sich ärgern::V,уурлх,გაბრაზობს
1013,sich fürchten::V,әәх,შიშობს
1014,fürchten::V,әәх,ფრთხილობს
1015,fürchten::V,сүрдх,ფრთხილობს
1016,fliehen::V,зулх,გაიქცევა
1017,flüchten::V,орһх,გაიქცევა
1018,flüchten::V,зулх,გაიქცევა
1019,sehen::V,үзх,ხედავს
1020,anschauen::V,харх,ნახავს
1021,ansehen::V,хәләх,უყურებს
1022,ansehen::V,үзх,უყურებს
1023,hören::V,соңсх,ისმენს
1024,zuhören::V,соңсх,მოისმენს
1025,probieren::V,амсх,გასინჯავს
1026,riechen::V,үнрчлх,ყნოსავს
1027,fühlen::V,медх,გრძნობს
1028,scheinen::V,болҗ медгдх,ეჩვენება
1029,scheinen::V,миниһәр болхла,ეჩვენება
1030,scheinen::V,болад бәәх,ეჩვენება
1031,zu sehen sein::V,үзгдх,მოჩანს
1032,vernehmen::V,соңсх,გაიგებს
1033,frieren::V,даарх,იყინება
1034,tun::V,кех,აკეთებს
1035,können::V,чадх,შეიძლება
1036,wollen::V,дурлх,უნდა
1037,anfangen::V,эклх,დაიწყებს
1038,beenden::V,дуусх,ამთავრებს
1039,aufhören::V,уурх,შეწყვეტს
1040,gelingen::V,бүтх,მოახერხებს
1041,gelingen::V,күцәх,მოახერხებს
1042,geraten::V,болх,გამოდის
1043,öffnen::V,секх,გახსნის
1044,schließen::V,хаах,ხურავს
1045,schließen::V,хаах,დაკეტავს
1046,stellen::V,тәвх,დადგამს
1047,setzen::V,суулһх,დასვამს
1048,legen::V,тәвх,დადებს
1049,berühren::V,көндәх,შეახებს
1050,berühren::V,көндәх,მიაკარებს
1051,verbinden::V,боох,შეაერთებს
1052,bedecken::V,хучх,გადააფარებს
1053,bedecken::V,бүркх,გადააფარებს
1054,aufhängen::V,өлгх,დაკიდებს
1055,anzünden::V,асах,დაანთებს
1056,anzünden::V,асах,მოუკიდებს
1057,anzünden::V,шатах,დაანთებს
1058,anzünden::V,шатах,მოუკიდებს
1059,aufheben::V,өөдән өргх,აიღებს
1060,aufheben::V,өөдән өргх,აიყვანს
1061,zurücklassen::V,үлдәх,დატოვებს
1062,verlieren::V,геех,დაკარგავს
1063,fallen lassen::V,алдх,გაუვარდება
1064,machen::V,кех,გააკეთებს
1065,machen::V,кех,გამოიწვევს
1066,herstellen::V,кех,დაამზადებს
1067,bauen::V,тосхх,ააშენებს
1068,reparieren::V,ясх,შეაკეთებს
1069,reparieren::V,ясх,გაარემონტებს
1070,verbessern::V,сәәрүлх,გამოაკეთებს
1071,verbessern::V,сәәрүлх,გააუმჯობესებს
1072,ändern::V,хүврәх,შეცვლის
1073,graben::V,малтх,თხრის
1074,beugen::V,нуһлх,ხრის
1075,biegen::V,матилһх,გაღუნავს
1076,drehen::V,эргүлх,ატრიალებს
1077,wenden::V,көмрх,მოაბრუნებს
1078,wenden::V,эргүлх,მოაბრუნებს
1079,umdrehen::V,эргүлх,შეატრიალებს
1080,heben::V,өргх,ასწევს
1081,heben::V,деер өргх,ასწევს
1082,hochheben::V,өргх,აიყვანს
1083,ergreifen::V,бәрх,სტაცებს
1084,halten::V,бәрх,უჭირავს
1085,drücken::V,шахх,დააწვება
1086,schieben::V,түлкх,მისწევს
1087,kratzen::V,мааҗх,მოფხანს
1088,lecken::V,долах,ლოკავს
1089,beißen::V,хазх,უკბენს
1090,abreißen::V,таслх,გლეჯს
1091,abreißen::V,таслх,მოწყვეტს
1092,abschneiden::V,тәәрх,გაჭრის
1093,binden::V,боох,შეკრავს
1094,binden::V,боох,გადააბამს
1095,stecken::V,шаах,ჩაასობს
1096,stecken::V,хатхх,ჩაასობს
1097,brechen::V,хамхлх,მოიტეხს
1098,klopfen::V,цокх,აკაკუნებს
1099,hauen::V,цокх,ლეწავს
1100,kleben::V,наах,წებავს
1101,kleben::V,наах,დააწებებს
1102,reiben::V,зүлгх,დაზელს
1103,streichen::V,наах,უსვამს
1104,streichen::V,лашх,უსვამს
1105,streichen::V,түркх,უსვამს
1106,schleifen::V,хурцлх,ლესავს
1107,schneiden::V,хәәчлх,გაჭრის
1108,rütteln::V,дәәвлүлх,არხევს
1109,schütteln::V,сегсрх,არყევს
1110,schütteln::V,сегсрх,ანძრევს
1111,schwenken::V,дайлх,აქნევს
1112,schütten::V,кех,ღვრის
1113,schütten::V,кех,დააქცევს
1114,füllen::V,дүүргх,გაავსებს
1115,einwickeln::V,орах,შეახვევს
1116,tragen::V,зөөх,მიიტანს
1117,schleppen::V,чирх,მიათრევს
1118,ziehen::V,татх,წევს
1119,ziehen::V,татх,ათრევს
1120,aufbewahren::V,хадһлх,შეინახავს
1121,werfen::V,хайх,ისვრის
1122,fangen::V,бәрх,დაიჭერს
1123,fangen::V,хавлх,დაიჭერს
1124,packen::V,бәрх,სტაცებს
1125,verstecken::V,дүрх,მალავს
1126,verstecken::V,бултулх,მალავს
1127,teilen::V,хувах,დაყოფს
1128,schicken::V,илгәх,გაგზავნის
1129,bringen::V,авч ирх,მოიტანს
1130,hinzufügen::V,немх,დაამატებს
1131,bekommen::V,авх,ამოიღებს
1132,erhalten::V,авх ,იღებს
1133,nehmen::V,авх,აიღებს
1134,wählen::V,шүүх,გადაარჩევს
1135,auswählen::V,шүүх,ამოარჩევს
1136,bewahren::V,хадһлх,ინარჩუნებს
1137,bewahren::V,кевтнь үлдәх,ინარჩუნებს
1138,bewahren::V,кевтнь бәәлһх,ინარჩუნებს
1139,behindern::V,харшлх,აბრკოლებს
1140,behindern::V,харшлх,გააძნელებს
1141,verderben::V,үрәх,გააფუჭებს
1142,beschädigen::V,эвдх,დააზიანებს
1143,zerbrechen::V,күүлх,დაამტვრევს
1144,zerbrechen::V,хамхлх,დაამტვრევს
1145,zerreißen::V,шуучх,გახევს
1146,zerstören::V,эвдх,მოსპობს
1147,zerstören::V,эвдх,დაანგრევს
1148,verbrennen::V,шатах,დაწვავს
1149,geben::V,өгх,აძლევს
1150,reichen::V,өгх,მიაწოდებს
1151,schenken::V,белглх,აჩუქებს
1152,versprechen::V,амлх,აღუთქვამს
1153,wünschen::V,сә хәәх,უსურვებს
1154,loben::V,магтх,აქებს
1155,loben::V,магтх,ამკობს
1156,küssen::V,үмсх,აკოცებს
1157,wiegen::V,саатулх,არხევს
1158,zudecken::V,бүркх,გადახურავს
1159,wecken::V,серүлх,გააღვიძებს
1160,zeigen::V,үзүлх,დაანახვებს
1161,führen::V,көтлх,მიჰყავს
1162,lehren::V,заах,ასწავლის
1163,lehren::V,сурһх,ასწავლის
1164,unterrichten::V,сурһх,ასწავლის
1165,unterrichten::V,багшлх,ასწავლის
1166,aufziehen::V,өскәх,აღზრდის
1167,leiten::V,һардх,აწარმოებს
1168,leiten::V,һардх,ხელმძღვანელობს
1169,leiten::V,толһалх,აწარმოებს
1170,leiten::V,толһалх,ხელმძღვანელობს
1171,antreiben::V,шамдах,დააჩქარებს
1172,lassen::V,күч үзүлх,ა--ინებს
1173,einladen::V,үрх,მოიპატიჟებს
1174,vereinigen::V,хамцулх,შეაერთებს
1175,besuchen::V,одх,სანახავად მიდის
1176,treffen::V,харһх,შეხვდება
1177,sich versammeln::V,цуглрх,შეიკრიბება
1178,sich versammeln::V,хурх,შეიკრიბება
1179,spielen::V,наадх,ეთამაშება
1180,singen::V,дуулх,მღერის
1181,tanzen::V,биилх,ცეკვავს
1182,sich trennen::V,хаһцх,მოშორდება
1183,verlassen::V,хайх,მიატოვებს
1184,retten::V,әм аврх,იხსნის
1185,retten::V,әм аврх,გადაარჩენს
1186,retten::V,әәмшгәс харсх,იხსნის
1187,retten::V,әәмшгәс харсх,გადაარჩენს
1188,bewachen::V,харх,დარაჯობს
1189,bewachen::V,харх,უთვალთვალებს
1190,bewachen::V,манх,დარაჯობს
1191,bewachen::V,манх,უთვალთვალებს
1192,schützen::V,харсх,დაიფარავს
1193,verteidigen::V,харсх,დაიცავს
1194,sich schlagen::V,гүвдлдх,იჩხუბებს
1195,schießen::V,хах,ისვრის
1196,siegen::V,диилх,გაიმარჯვებს
1197,ärgern::V,уурлулх,აჯავრებს
1198,schlagen::V,цокх,ცემს
1199,schlagen::V,гүвдх,ცემს
1200,stechen::V,хатхх,სჩხვლეტს
1201,stoßen::V,түлкчкх,დაეჯახება
1202,stehlen::V,хулхалх,ქურდობს
1203,stehlen::V,хулхалх,მოიპარავს
1204,stören::V,һә болх,შეაწუხებს
1205,belästigen::V,амр эс өгх,მობეზრდება
1206,verbergen::V,нуух,დამალავს
1207,verbergen::V,бултулх,დამალავს
1208,täuschen::V,меклх,შეცდებს
1209,betrügen::V,меклх,მოატყუებს
1210,betrügen::V,мек һарһх,მოატყუებს
1211,töten::V,алх,მოკლავს
1212,wohnen::V,бәәх,ცხოვრობს
1213,wohnen::V,бәәх,ბინადრობს
1214,arbeiten::V,көдлх,მუშაობს
1215,sammeln::V,түүх,შეკრებს
1216,pflücken::V,түүх,კრეფს
1217,pflücken::V,хурах,კრეფს
1218,jagen::V,аңнх,ნადირობს
1219,jagen::V,аңһучлх,ნადირობს
1220,fischen::V,заһс аңнх,თევზაობს
1221,fassen::V,бәрх,დააჭერს
1222,hüten::V,хәрүлх,მწყემსავს
1223,treiben::V,туух,მიერეკება
1224,anbinden::V,уйх,მიაბამს
1225,füttern::V,теҗәх,აჭმევს
1226,melken::V,саах,წველის
1227,hacken::V,чавчх,კეპავს
1228,gießen::V,услх,რწყავს
1229,reifen::V,болх,მწიფდება
1230,reifen::V,болвсрх,მწიფდება
1231,zubereiten::V,белдх,მოამზადებს
1232,kochen::V,чанх,მოხარშავს
1233,kochen::V,болһх,მოხარშავს
1234,backen::V,болһх,გამოაცხობს
1235,braten::V,хуурх,შეწვავს
1236,umrühren::V,самрх,შეურევს
1237,umrühren::V,самрх,გათქვეფს
1238,stricken::V,өлгх,ქსოვს
1239,nähen::V,уйх,გაკერავს
1240,färben::V,будх,შეღებავს
1241,reinigen::V,цеврлх,გაწმენდს
1242,reinigen::V,цеврлх,გასუფთავებს
1243,waschen::V,уһах,გარეცხავს
1244,abwischen::V,арчх,წაშლის
1245,spülen::V,зәәлх,გაავლებს
1246,fegen::V,сәвүрдх,დაბლანდავს
1247,kehren::V,сәвүрдх,დაგვის
1248,baden::V,өөмх,ბანაობს
1249,sich waschen::V,уһах,იბანება
1250,sich waschen::V,бийән уһаҗ,იბანება
1251,ausziehen::V,тәәлх,გაიხდის
1252,anziehen::V,өмсх,ჩაიცვამს
1253,sich anziehen::V,хувцлх,ჩაიცვამს
1254,kämmen::V,самлх,დავარცხნის
1255,schmücken::V,чимх,მორთავს
1256,schmücken::V,кеерүлх,მორთავს
1257,sagen::V,келх,იტყვის
1258,sprechen::V,келх,ლაპარაკობს
1259,reden::V,күүндх,საუბრობს
1260,reden::V,күр_кех,საუბრობს
1261,sich unterhalten::V,күүндх,ბაასობს
1262,sich unterhalten::V,күүндх,მუსაიფობს
1263,fragen::V,сурх,ჰკითხავს
1264,bitten::V,эрх,სთხოვს
1265,erzählen::V,келх,მოუთხრობს
1266,erzählen::V,келҗ өгх,მოუთხრობს
1267,mitteilen::V,медүлх,აუწყებს
1268,mitteilen::V,медүлх,აცნობებს
1269,nennen::V,нерәдх,უწოდებს
1270,nennen::V,нер өгх,უწოდებს
1271,rufen::V,дуудх,დაუძახებს
1272,prahlen::V,көөрх,ტრაბახობს
1273,übersetzen::V,орчулх,გადათარგმნის
1274,denken::V,санх,ფიქრობს
1275,denken::V,санх,აზროვნებს
1276,glauben::V,шүтх,სჯერა
1277,glauben::V,нәәлх,სჯერა
1278,bemerken::V,темдглх,შენიშვნავს
1279,erkennen::V,таньх,გამოიცნობს
1280,erkennen::V,медх,გამოიცნობს
1281,begreifen::V,медх,გაიგებს
1282,verstehen::V,соңсх,გაიგონებს
1283,lernen::V,сурх,ისწავლის
1284,wissen::V,медх,ეცოდინება
1285,sich erinnern an::V,санх,მოიგონებს
1286,sich erinnern an::V,санх,გაიხსენებს
1287,vergessen::V,мартх,ივიწყებს
1288,messen::V,кемҗәлх,ზომავს
1289,zählen::V,тоолх,ითვლის
1290,rechnen::V,тоолх,გაიანგარიშებს
1291,lesen::V,умшх,კითხულობს
1292,malen::V,зурх,ხატავს
1293,zeichnen::V,зурх,ხაზავს
1294,schreiben::V,бичх,დაწერს
1295,besitzen::V,эзлх,ექნება
1296,kaufen::V,хулдҗ авх,ყიდულობს
1297,verkaufen::V,хулдх,გაყიდის
1298,verkaufen::V,гүүлгх,გაყიდის
1299,bezahlen::V,өгх,გადაიხდის
1300,zahlen::V,өгх,გადაიხდის
1301,beherrschen::V,эзлх,ფლობს
1302,ertragen::V,даах,მოითმენს
1303,treten::V,,პანღურს ამოჰკრავს
