,Concept_ID,ady,lv
1997,öffnen::V,ӏухы́н,восьтыны
1998,öffnen::V,ӏухы́н,atvērt
1999,öffnen::V,ӏухы́н,attaisīt
2000,schließen::V,игъэсэн,пӧдлавны
2001,schließen::V,игъэсэн,slēgt
2002,schließen::V,игъэсэн,aizvērt
2003,schließen::V,игъэсэн,aiztaisīt
2004,stellen::V,бгъэуцун,сувтӧдны
2005,stellen::V,бгъэуцун,likt
2006,stellen::V,бгъэуцун,nolikt
2007,setzen::V,гъэтӏысы́н,пуксьӧдны
2008,setzen::V,гъэтӏысы́н,sēdināt
2009,legen::V,хэлъхьа́н,пуктыны
2010,legen::V,хэлъхьа́н,likt
2011,berühren::V,эӏэн,вӧрзьӧдны
2012,berühren::V,эӏэн,инмӧдчывны
2013,berühren::V,эӏэн,skart
2014,berühren::V,эӏэн,aizskart
2015,berühren::V,нэсын,вӧрзьӧдны
2016,berühren::V,нэсын,инмӧдчывны
2017,berühren::V,нэсын,skart
2018,berühren::V,нэсын,aizskart
2019,verbinden::V,зэхэпхэ́н,йитны
2020,verbinden::V,зэхэпхэ́н,saistīt
2021,verbinden::V,зэхэпхэ́н,savienot
2022,verbinden::V,пхын,йитны
2023,verbinden::V,пхын,saistīt
2024,verbinden::V,пхын,savienot
2025,bedecken::V,техъо́н,вевттьыны
2026,bedecken::V,техъо́н,apsegt
2027,bedecken::V,техъо́н,pārsegt
2028,aufhängen::V,пылъэ́н,ӧшӧдны
2029,aufhängen::V,пылъэ́н,джагӧдны
2030,aufhängen::V,пылъэ́н,uzkārt
2031,anzünden::V,хэгъэнэ́н,ӧзтыны
2032,anzünden::V,хэгъэнэ́н,aizdegt
2033,anzünden::V,хэгъэнэ́н,aizdedzināt
2034,zurücklassen::V,къэгъэнэ́н,кольны
2035,zurücklassen::V,къэгъэнэ́н,atstāt
2036,verlieren::V,чӏэ́нэн,воштыны
2037,verlieren::V,чӏэ́нэн,zaudēt
2038,verlieren::V,чӏэ́нэн,pazaudēt
2039,verlieren::V,шӏокӏоды́н,воштыны
2040,verlieren::V,шӏокӏоды́н,zaudēt
2041,verlieren::V,шӏокӏоды́н,pazaudēt
2042,fallen lassen::V,чӏэунэн,уськӧдны
2043,fallen lassen::V,чӏэунэн,nomest
2044,fallen lassen::V,пӏэпызын,уськӧдны
2045,fallen lassen::V,пӏэпызын,nomest
2046,machen::V,шӏын,вӧчны
2047,machen::V,шӏын,лӧсьӧдны
2048,machen::V,шӏын,darīt
2049,herstellen::V,шӏы́н,лӧсьӧдны
2050,herstellen::V,шӏы́н,ražot
2051,herstellen::V,шӏы́н,izgatavot
2052,bauen::V,шӏы́н,лэптыны
2053,bauen::V,шӏы́н,celt
2054,bauen::V,шӏы́н,būvēt
2055,reparieren::V,дыжьы́н,дзоньтавны
2056,reparieren::V,дыжьы́н,labot
2057,reparieren::V,дыжьы́н,remontēt
2058,verbessern::V,нахьышӏу пшӏын,бурмӧдны
2059,verbessern::V,нахьышӏу пшӏын,labot
2060,verbessern::V,нахьышӏу пшӏын,izlabot
2061,verbessern::V,нахь дэгъу пшӏын,бурмӧдны
2062,verbessern::V,нахь дэгъу пшӏын,labot
2063,verbessern::V,нахь дэгъу пшӏын,izlabot
2064,ändern::V,зэблэхъу́н,вежны
2065,ändern::V,зэблэхъу́н,mainīt
2066,graben::V,тӏын,кодйыны
2067,graben::V,тӏын,rakt
2068,biegen::V,уфэн,куснявны
2069,biegen::V,уфэн,liekt
2070,drehen::V,гъэчэрегъу́,бергӧдлыны
2071,drehen::V,гъэчэрегъу́,griezt
2072,wenden::V,пӏонтӏэн,бергӧдны
2073,wenden::V,пӏонтӏэн,apgriezt
2074,wenden::V,бгъэзэн,бергӧдны
2075,wenden::V,бгъэзэн,apgriezt
2076,wenden::V,уӏубын,бергӧдны
2077,wenden::V,уӏубын,apgriezt
2078,heben::V,ӏэты́н,лэптыны
2079,heben::V,ӏэты́н,celt
2080,heben::V,ӏэты́н,cilāt
2081,heben::V,ӏэты́н,pacelt
2082,hochheben::V,ӏэты́н,кыпӧдны
2083,hochheben::V,ӏэты́н,pacelt
2084,ergreifen::V,къэубыты́н,кутны
2085,ergreifen::V,къэубыты́н,paķert
2086,ergreifen::V,къэубыты́н,satvert
2087,halten::V,ӏыгъы́н,кутны
2088,halten::V,ӏыгъы́н,turēt
2089,halten::V,ӏыгъы́н,saturēt
2090,drücken::V,тэӏункӏэн,личкыны
2091,drücken::V,тэӏункӏэн,топӧдны
2092,drücken::V,тэӏункӏэн,spiest
2093,schieben::V,уеӏункӏын,ӧтдортны
2094,schieben::V,уеӏункӏын,йӧткыштны
2095,schieben::V,уеӏункӏын,stumt
2096,schieben::V,уетӏыргун,ӧтдортны
2097,schieben::V,уетӏыргун,йӧткыштны
2098,schieben::V,уетӏыргун,stumt
2099,kratzen::V,цӏэнтхъун,гуджӧдны
2100,kratzen::V,цӏэнтхъун,kasīt
2101,kratzen::V,цӏэнтхъун,skrāpēt
2102,lecken::V,бзэи́н,нювны
2103,lecken::V,бзэи́н,lakt
2104,lecken::V,бзэи́н,laizīt
2105,beißen::V,ецэкъэ́н,курччыны
2106,beißen::V,ецэкъэ́н,kost
2107,abreißen::V,къичын,орӧдны
2108,abreißen::V,къичын,atraut
2109,abreißen::V,къичын,atplēst
2110,abreißen::V,пытхъын,орӧдны
2111,abreißen::V,пытхъын,atraut
2112,abreißen::V,пытхъын,atplēst
2113,abschneiden::V,пыупкӏын,вундавны
2114,abschneiden::V,пыупкӏын,nogriezt
2115,abschneiden::V,гобзыкӏын,вундавны
2116,abschneiden::V,гобзыкӏын,nogriezt
2117,binden::V,епхын,гӧрддзавны
2118,binden::V,епхын,кӧртавны
2119,binden::V,епхын,siet
2120,binden::V,епхын,aptīt
2121,stecken::V,хэсэн,сюйны
2122,stecken::V,хэсэн,bāzt
2123,stecken::V,хэсэн,spraust
2124,brechen::V,зэпыпкӏын,чегны
2125,brechen::V,зэпыпкӏын,lauzt
2126,brechen::V,зэпыпкӏын,lauzīt
2127,klopfen::V,теон,камгыны
2128,klopfen::V,теон,klauvēt
2129,hauen::V,теон,нӧйнты
2130,hauen::V,теон,кучкыны
2131,hauen::V,теон,cirst
2132,hauen::V,теон,dauzīt
2133,kleben::V,щхэн,лемавны
2134,kleben::V,щхэн,ляскавны
2135,kleben::V,щхэн,līmēt
2136,kleben::V,щхэн,lipināt
2137,reiben::V,пӏотын,тільны
2138,reiben::V,пӏотын,зыравны
2139,reiben::V,пӏотын,rīvēt
2140,reiben::V,пӏотын,berzēt
2141,streichen::V,щыфэн,мавтны
2142,streichen::V,щыфэн,ziest
2143,streichen::V,щыфэн,triept
2144,schleifen::V,гъэчаны́н,кеслыны
2145,schleifen::V,гъэчаны́н,trīt
2146,schleifen::V,гъэчаны́н,asināt
2147,schleifen::V,кӏэлыкӏы́н,кеслыны
2148,schleifen::V,кӏэлыкӏы́н,trīt
2149,schleifen::V,кӏэлыкӏы́н,asināt
2150,schneiden::V,бзын,шырны
2151,schneiden::V,бзын,griezt
2152,schneiden::V,бзын,sagriezt
2153,rütteln::V,гъэсысын,легӧдны
2154,rütteln::V,гъэсысын,катлӧдлыны
2155,rütteln::V,гъэсысын,kratīt
2156,rütteln::V,гъэсысын,purināt
2157,schütteln::V,гъэсысын,тракӧдны
2158,schütteln::V,гъэсысын,kratīt
2159,schwenken::V,ӏэ шӏын,ӧвтны
2160,schwenken::V,ӏэ шӏын,шенасьны
2161,schwenken::V,ӏэ шӏын,vēzēt
2162,schwenken::V,ӏэ шӏын,vēcināt
2163,schütten::V,икӏэ́н,кисьтны
2164,schütten::V,икӏэ́н,bērt
2165,füllen::V,из шӏын,тыртны
2166,füllen::V,из шӏын,pildīt
2167,füllen::V,из шӏын,piepildīt
2168,einwickeln::V,кӏоцӏыщыхьа́н,тубыртны
2169,einwickeln::V,кӏоцӏыщыхьа́н,ietīt
2170,tragen::V,хьын,нуны
2171,tragen::V,хьын,nest
2172,schleppen::V,пхьын,кыскавны
2173,schleppen::V,пхьын,stiept
2174,schleppen::V,пхьын,staipīt
2175,schleppen::V,плъэшъун,кыскавны
2176,schleppen::V,плъэшъун,stiept
2177,schleppen::V,плъэшъун,staipīt
2178,ziehen::V,пкъудыин,кыскыны
2179,ziehen::V,пкъудыин,vilkt
2180,ziehen::V,пщэн,кыскыны
2181,ziehen::V,пщэн,vilkt
2182,ziehen::V,плъэшъун,кыскыны
2183,ziehen::V,плъэшъун,vilkt
2184,aufbewahren::V,пӏыгъын,видзны
2185,aufbewahren::V,пӏыгъын,glabāt
2186,aufbewahren::V,пӏыгъын,uzglabāt
2187,aufbewahren::V,уухъумэн,видзны
2188,aufbewahren::V,уухъумэн,glabāt
2189,aufbewahren::V,уухъумэн,uzglabāt
2190,werfen::V,дзын,чӧвтны
2191,werfen::V,дзын,шыбитны
2192,werfen::V,дзын,mest
2193,werfen::V,дзын,sviest
2194,fangen::V,къэубыты́н,кутны
2195,fangen::V,къэубыты́н,ķert
2196,fangen::V,къэубыты́н,uzķert
2197,packen::V,къэубыты́н,босьтны
2198,packen::V,къэубыты́н,paķert
2199,packen::V,къэубыты́н,satvert
2200,verstecken::V,бгъэбылъын,дзебны
2201,verstecken::V,бгъэбылъын,slēpt
2202,verstecken::V,бгъэбылъын,noglabāt
2203,teilen::V,гощы́н,юкны
2204,teilen::V,гощы́н,dalīt
2205,schicken::V,гъахьы́н,ыстыны
2206,schicken::V,гъахьы́н,sūtīt
2207,schicken::V,гъахьы́н,atsūtīt
2208,bringen::V,къэхьы́н,вайны
2209,bringen::V,къэхьы́н,atvest
2210,hinzufügen::V,хэгъэхъо́н,содтыны
2211,hinzufügen::V,хэгъэхъо́н,pievienot
2212,nehmen::V,къытехы́н,босьтны
2213,nehmen::V,къытехы́н,ņemt
2214,nehmen::V,къытехы́н,paņemt
2215,wählen::V,къыхэхы́н,бӧрйыны
2216,wählen::V,къыхэхы́н,ievēlēt
2217,auswählen::V,къыхэхы́н,бӧрйыны
2218,auswählen::V,къыхэхы́н,izvēlēt
2219,bewahren::V,къэухъумэн,видзны
2220,bewahren::V,къэухъумэн,saglabāt
2221,behindern::V,пэрыохъу хъун,конйӧдлыны
2222,behindern::V,пэрыохъу хъун,джӧмдӧдны
2223,behindern::V,пэрыохъу хъун,kavēt
2224,behindern::V,пэрыохъу хъун,aizkavēt
2225,verderben::V,къутэн,тшыкӧдны
2226,verderben::V,къутэн,sabojāt
2227,beschädigen::V,къутэн,тшыкӧдны
2228,beschädigen::V,къутэн,bojāt
2229,beschädigen::V,къутэн,maitāt
2230,zerbrechen::V,къутэн,жуглыны
2231,zerbrechen::V,къутэн,salauzt
2232,zerbrechen::V,къутэн,sadauzīt
2233,zerreißen::V,зэӏэтхъы́н,орӧдны
2234,zerreißen::V,зэӏэтхъы́н,pārraut
2235,zerstören::V,къутэ́н,жугӧдны
2236,zerstören::V,къутэ́н,кисьтны
2237,zerstören::V,къутэ́н,косявны
2238,zerstören::V,къутэ́н,graut
2239,zerstören::V,къутэ́н,sagraut
2240,verbrennen::V,гъэсты́н,сотны
2241,verbrennen::V,гъэсты́н,сотчыны
2242,verbrennen::V,гъэсты́н,dedzināt
2243,verbrennen::V,гъэсты́н,sadedzināt
2244,geben::V,еты́н,сетны
2245,geben::V,еты́н,dot
2246,geben::V,еты́н,padot
2247,reichen::V,еты́н,сетны
2248,reichen::V,еты́н,padot
2249,reichen::V,еты́н,sniegt
2250,schenken::V,еты́н,козьнавны
2251,schenken::V,еты́н,dāvāt
2252,schenken::V,еты́н,dāvināt
2253,versprechen::V,гъэгугъэ́н,кыв сетны
2254,versprechen::V,гъэгугъэ́н,solīt
2255,versprechen::V,гъэгугъэ́н,apsolīt
2256,wünschen::V,шӏоигъо́н,кӧсйыны
2257,wünschen::V,шӏоигъо́н,vēlēt
2258,wünschen::V,шӏоигъо́н,novēlēt
2259,loben::V,щытхъун,ошкыны
2260,loben::V,щытхъун,lielīt
2261,küssen::V,ебэу́н,окавны
2262,küssen::V,ебэу́н,bučot
2263,küssen::V,ебэу́н,skūpstīt
2264,wiegen::V,гъэхъыен,гудрӧдлыны
2265,wiegen::V,гъэхъыен,šūpot
2266,zudecken::V,техъо́н,веввттьыны
2267,zudecken::V,техъо́н,apklāt
2268,zudecken::V,техъо́н,aizsegt
2269,wecken::V,къэгъэущы́н,садьмӧдны
2270,wecken::V,къэгъэущы́н,чуксавны
2271,wecken::V,къэгъэущы́н,modināt
2272,zeigen::V,гъэлъэгъо́н,петкӧдлыны
2273,zeigen::V,гъэлъэгъо́н,rādīt
2274,führen::V,щэн,нуӧдны
2275,führen::V,щэн,vadīt
2276,lehren::V,егъэджэ́н,велӧдны
2277,lehren::V,егъэджэ́н,mācīt
2278,lehren::V,егъэджэ́н,iemācīt
2279,lehren::V,егъэшӏэн,велӧдны
2280,lehren::V,егъэшӏэн,mācīt
2281,lehren::V,егъэшӏэн,iemācīt
2282,unterrichten::V,егъэджэ́н,велӧдны
2283,unterrichten::V,егъэджэ́н,apmācīt
2284,aufziehen::V,пӏун,быдтыны
2285,aufziehen::V,пӏун,uzaudzināt
2286,leiten::V,гъэзекӏон,веськӧдлыны
2287,leiten::V,гъэзекӏон,vadīt
2288,leiten::V,гъэзекӏон,pārzināt
2289,antreiben::V,къепфылӏэн,тэрмӧдны
2290,antreiben::V,къепфылӏэн,urdīt
2291,antreiben::V,къепфылӏэн,mudināt
2292,lassen::V,еты́н,тшӧктыны
2293,lassen::V,еты́н,ļaut
2294,einladen::V,къегъэблэгъэн,корны
2295,einladen::V,къегъэблэгъэн,ielūgt
2296,einladen::V,къегъэблэгъэн,aicināt
2297,vereinigen::V,зэгогъэхьан,ӧтувтны
2298,vereinigen::V,зэгогъэхьан,котыртны
2299,vereinigen::V,зэгогъэхьан,vienot
2300,vereinigen::V,зэгогъэхьан,apvienot
2301,besuchen::V,щыӏэ́н,волыны
2302,besuchen::V,щыӏэ́н,ветлыны
2303,besuchen::V,щыӏэ́н,apciemot
2304,treffen::V,ӏукӏэ́н,вочаӧдны
2305,treffen::V,ӏукӏэ́н,паныдавны
2306,treffen::V,ӏукӏэ́н,satikt
2307,treffen::V,ӏукӏэ́н,sastapt
2308,treffen::V,пэгъокӏы́н,вочаӧдны
2309,treffen::V,пэгъокӏы́н,паныдавны
2310,treffen::V,пэгъокӏы́н,satikt
2311,treffen::V,пэгъокӏы́н,sastapt
2312,sich versammeln::V,зэхэхьан,лӧсьӧдчыны
2313,sich versammeln::V,зэхэхьан,salasīties
2314,sich versammeln::V,зэхэхьан,sapulcēties
2315,spielen::V,джэгу́н,ворсны
2316,spielen::V,джэгу́н,spēlēt
2317,spielen::V,джэгу́н,spēlēties
2318,singen::V,орэ́д къэӏо́н,сьывны
2319,singen::V,орэ́д къэӏо́н,dziedāt
2320,tanzen::V,къэшъо́н,йӧктыны
2321,tanzen::V,къэшъо́н,diet
2322,tanzen::V,къэшъо́н,dejot
2323,tanzen::V,къэшъо́н,dancot
2324,sich trennen::V,зэгокӏыжьы́ных,торйӧдчыны
2325,sich trennen::V,зэгокӏыжьы́ных,šķirties
2326,sich trennen::V,зэгокӏыжьы́ных,izšķirties
2327,verlassen::V,бгынэн,эновтны
2328,verlassen::V,бгынэн,atstāt
2329,verlassen::V,хэкӏыжьын,эновтны
2330,verlassen::V,хэкӏыжьын,atstāt
2331,retten::V,къыхэпхыжьын,видзны
2332,retten::V,къыхэпхыжьын,мездыны
2333,retten::V,къыхэпхыжьын,glābt
2334,retten::V,къэбгъэнэжьын,видзны
2335,retten::V,къэбгъэнэжьын,мездыны
2336,retten::V,къэбгъэнэжьын,glābt
2337,bewachen::V,къэгъэгъунэн,видзны
2338,bewachen::V,къэгъэгъунэн,sargāt
2339,schützen::V,ухъумэ́н,видзны
2340,schützen::V,ухъумэ́н,pasargāt
2341,schützen::V,ухъумэ́н,aizsargāt
2342,verteidigen::V,къэухъумэн,дорйыны
2343,verteidigen::V,къэухъумэн,aizstāvēt
2344,sich schlagen::V,эзэон,косясьны
2345,sich schlagen::V,эзэон,kauties
2346,sich schlagen::V,эзэон,izkauties
2347,schießen::V,он,лыйны
2348,schießen::V,он,šaut
2349,schießen::V,он,šaudīt
2350,siegen::V,текӏо́н,вермыны
2351,siegen::V,текӏо́н,uzvarēt
2352,ärgern::V,бгъэгубжын,лӧгӧдны
2353,ärgern::V,бгъэгубжын,лёкмӧдны
2354,ärgern::V,бгъэгубжын,скӧрмӧдны
2355,ärgern::V,бгъэгубжын,sadusmot
2356,schlagen::V,ео́н,вартны
2357,schlagen::V,ео́н,sist
2358,schlagen::V,ео́н,triekt
2359,stechen::V,хэӏун,бышткыны
2360,stechen::V,хэӏун,durt
2361,stoßen::V,тӏыро́н,тойлыны
2362,stoßen::V,тӏыро́н,йӧткавны
2363,stoßen::V,тӏыро́н,grūst
2364,stoßen::V,уеӏункӏын,тойлыны
2365,stoßen::V,уеӏункӏын,йӧткавны
2366,stoßen::V,уеӏункӏын,grūst
2367,stehlen::V,тыгъу́н,гусявны
2368,stehlen::V,тыгъу́н,zagt
2369,stören::V,бгъэгумэкӏын,падмӧдны
2370,stören::V,бгъэгумэкӏын,traucēt
2371,belästigen::V,бгъэгумэкӏын,дӧзмӧдны
2372,belästigen::V,бгъэгумэкӏын,apgrūtināt
2373,verbergen::V,ушъэфын,дзебны
2374,verbergen::V,ушъэфын,сайӧдны
2375,verbergen::V,ушъэфын,slēpt
2376,verbergen::V,ушъэфын,paslēpt
2377,täuschen::V,гъэпцӏэ́н,пӧръявны
2378,täuschen::V,гъэпцӏэ́н,ылӧдны
2379,täuschen::V,гъэпцӏэ́н,mānīt
2380,täuschen::V,гъэпцӏэ́н,maldināt
2381,betrügen::V,гъэпцӏэ́н,сӧрны
2382,betrügen::V,гъэпцӏэ́н,krāpt
2383,betrügen::V,гъэпцӏэ́н,apkrāpt
2384,töten::V,уикӏын,вины
2385,töten::V,уикӏын,nāvēt
2386,töten::V,уикӏын,nogalināt
2387,wohnen::V,дэсын,овны
2388,wohnen::V,дэсын,dzīvot
2389,arbeiten::V,лэжьэ́н,уджавны
2390,arbeiten::V,лэжьэ́н,strādāt
2391,arbeiten::V,лэжьэ́н,darboties
2392,sammeln::V,угъои́н,чукӧртны
2393,sammeln::V,угъои́н,vākt
2394,pflücken::V,къыпычы́н,вотны
2395,pflücken::V,къыпычы́н,ӧктыны
2396,pflücken::V,къыпычы́н,raut
2397,pflücken::V,къыпычы́н,plūkt
2398,jagen::V,шэкӏон,кыйсьыны
2399,jagen::V,шэкӏон,medīt
2400,jagen::V,ешэкӏон,кыйсьыны
2401,jagen::V,ешэкӏон,medīt
2402,fischen::V,пцэжъые уешэн,чери кыйны
2403,fischen::V,пцэжъые уешэн,zvejot
2404,fassen::V,къэубыты́н,кутны
2405,fassen::V,къэубыты́н,saķert
2406,hüten::V,хэхъо́н,видзны
2407,hüten::V,хэхъо́н,йирӧдны
2408,hüten::V,хэхъо́н,ganīt
2409,treiben::V,пфын,вӧтлыны
2410,treiben::V,пфын,dzīt
2411,anbinden::V,епхын,домавны
2412,anbinden::V,епхын,piesiet
2413,anbinden::V,епхын,piesaistīt
2414,füttern::V,гъэшхэ́н,вердны
2415,füttern::V,гъэшхэ́н,barot
2416,melken::V,щын,лысьтыны
2417,melken::V,щын,slaukt
2418,hacken::V,упкӏэтэн,керавны
2419,hacken::V,упкӏэтэн,kapāt
2420,gießen::V,тепкӏэн,киськавны
2421,gießen::V,тепкӏэн,liet
2422,gießen::V,тепкӏэн,laistīt
2423,reifen::V,игъо хъун,кисьмыны
2424,reifen::V,игъо хъун,briest
2425,zubereiten::V,бгъэхьазырын,дасьтыны
2426,zubereiten::V,бгъэхьазырын,taisīt
2427,zubereiten::V,бгъэхьазырын,gatavot
2428,kochen::V,шӏы́н,пуны
2429,kochen::V,шӏы́н,vārīt
2430,backen::V,гъэжъэ́н,пӧжавны
2431,backen::V,гъэжъэ́н,cept
2432,braten::V,гъэжъэ́н,пражитны
2433,braten::V,гъэжъэ́н,cept
2434,braten::V,гъэжъэ́н,cepināt
2435,umrühren::V,зэхэгъэкӏухьан,сорлавны
2436,umrühren::V,зэхэгъэкӏухьан,maisīt
2437,umrühren::V,зэхэгъэкӏухьан,apmaisīt
2438,stricken::V,хъын,кӧртны
2439,stricken::V,хъын,adīt
2440,nähen::V,дэн,вурны
2441,nähen::V,дэн,šūt
2442,färben::V,бгъэлэн,мичӧдны
2443,färben::V,бгъэлэн,краситны
2444,färben::V,бгъэлэн,krāsot
2445,färben::V,бгъэлэн,nokrāsot
2446,reinigen::V,укъэбзы́н,весавны
2447,reinigen::V,укъэбзы́н,tīrīt
2448,reinigen::V,укъэбзы́н,attīrīt
2449,waschen::V,бгыкӏын,мыськыны
2450,waschen::V,бгыкӏын,mazgāt
2451,abwischen::V,лъэкӏы́н,чышкыны
2452,abwischen::V,лъэкӏы́н,noslaucīt
2453,spülen::V,дэгъэчъыхьан,пожъявны
2454,spülen::V,дэгъэчъыхьан,skalot
2455,fegen::V,пхъэнкӏы́н,чышкыны
2456,fegen::V,пхъэнкӏы́н,slaucīt
2457,kehren::V,пхъэнкӏы́н,чышкыны
2458,kehren::V,пхъэнкӏы́н,mēzt
2459,baden::V,зыгъэпскӏын,купайтчыны
2460,baden::V,зыгъэпскӏын,peldēties
2461,sich waschen::V,зытхьакӏы́н,мыссьыны
2462,sich waschen::V,зытхьакӏы́н,mazgāties
2463,ausziehen::V,къытехы́н,пӧрччӧдны
2464,ausziehen::V,къытехы́н,noģērbt
2465,anziehen::V,щылъэ́н,кӧмавны
2466,anziehen::V,щылъэ́н,пасьтавны
2467,anziehen::V,щылъэ́н,uzvilkt
2468,sich anziehen::V,зыфэпэн,пасьтасьны
2469,sich anziehen::V,зыфэпэн,apģērbties
2470,kämmen::V,жьын,сынавны
2471,kämmen::V,жьын,sukāt
2472,schmücken::V,гъэдэхэ́н,мичмӧдны
2473,schmücken::V,гъэдэхэ́н,rotāt
2474,schmücken::V,гъэдэхэ́н,greznot
2475,sagen::V,къэӏон,шуны
2476,sagen::V,къэӏон,висьтавны
2477,sagen::V,къэӏон,teikt
2478,sprechen::V,псэлъэ́н,сёрнитны
2479,sprechen::V,псэлъэ́н,runāt
2480,reden::V,гущыӏэ́н,сёрнитны
2481,reden::V,гущыӏэ́н,norunāt
2482,sich unterhalten::V,зэдэгущыӏэн,сёрнитны
2483,sich unterhalten::V,зэдэгущыӏэн,варовитны
2484,sich unterhalten::V,зэдэгущыӏэн,sarunāties
2485,fragen::V,упчӏэ́н,юавны
2486,fragen::V,упчӏэ́н,jautāt
2487,bitten::V,лъэӏо́н,корны
2488,bitten::V,лъэӏо́н,lūgt
2489,bitten::V,лъэӏо́н,prasīt
2490,erzählen::V,къэпӏотэ́н,висьтавны
2491,erzählen::V,къэпӏотэ́н,stāstīt
2492,mitteilen::V,макъэ егъэӏун,юӧртны
2493,mitteilen::V,макъэ егъэӏун,висьтавны
2494,mitteilen::V,макъэ егъэӏун,pavēstīt
2495,nennen::V,цӏэ фэусы́н,шуны
2496,nennen::V,цӏэ фэусы́н,ним сетны
2497,nennen::V,цӏэ фэусы́н,saukt
2498,rufen::V,джэн,корны
2499,rufen::V,джэн,saukt
2500,prahlen::V,узыщытхъужьы́н,ошйысьны
2501,prahlen::V,узыщытхъужьы́н,lielīties
2502,übersetzen::V,бгъэкӏотэн,вуджӧдны
2503,übersetzen::V,бгъэкӏотэн,tulkot
2504,übersetzen::V,бгъэкӏотэн,pārtulkot
2505,denken::V,егупшысэ́н,мӧвпавны
2506,denken::V,егупшысэ́н,domāt
2507,glauben::V,уивыхъэ́ телъы́н,эскыны
2508,glauben::V,уивыхъэ́ телъы́н,ticēt
2509,bemerken::V,гу лъыптэ́н,казявны
2510,bemerken::V,гу лъыптэ́н,ievērot
2511,bemerken::V,гу лъыптэ́н,ieraudzīt
2512,erkennen::V,зэхэпхын,тӧдмавны
2513,erkennen::V,зэхэпхын,pazīt
2514,erkennen::V,зэхэпхын,atpazīt
2515,erkennen::V,зэбгъэшӏэн,тӧдмавны
2516,erkennen::V,зэбгъэшӏэн,pazīt
2517,erkennen::V,зэбгъэшӏэн,atpazīt
2518,begreifen::V,гурыӏо́н,вежӧртны
2519,begreifen::V,гурыӏо́н,гӧгӧрвоны
2520,begreifen::V,гурыӏо́н,jēgt
2521,begreifen::V,гурыӏо́н,apjēgt
2522,verstehen::V,зэхэхын,вежӧртны
2523,verstehen::V,зэхэхын,гӧгӧрвоны
2524,verstehen::V,зэхэхын,saprast
2525,lernen::V,еджэ́н,вeлöдчыны
2526,lernen::V,еджэ́н,mācīties
2527,wissen::V,шӏэн,тӧдны
2528,wissen::V,шӏэн,zināt
2529,sich erinnern an::V,къэшӏэжьын,казьтывны
2530,sich erinnern an::V,къэшӏэжьын,дум вылӧ уськӧдны
2531,sich erinnern an::V,къэшӏэжьын,atminēties
2532,vergessen::V,пщыгъупшэжьы́н,вунӧдны
2533,vergessen::V,пщыгъупшэжьы́н,mirst
2534,vergessen::V,пщыгъупшэжьы́н,aizmirst
2535,messen::V,шын,муртавны
2536,messen::V,шын,mērīt
2537,zählen::V,плъытэ́н,лыддьыны
2538,zählen::V,плъытэ́н,skaitīt
2539,rechnen::V,плъытэ́н,лыддьыны
2540,rechnen::V,плъытэ́н,rēķināt
2541,rechnen::V,угугъэ́н,лыддьыны
2542,rechnen::V,угугъэ́н,rēķināt
2543,lesen::V,еджэ́н,лыддьыны
2544,lesen::V,еджэ́н,lasīt
2545,malen::V,шӏын,серпасавны
2546,malen::V,шӏын,gleznot
2547,zeichnen::V,шӏын,серпасавны
2548,zeichnen::V,шӏын,zīmēt
2549,schreiben::V,тхын,гижны
2550,schreiben::V,тхын,rakstīt
2551,besitzen::V,иӏэн,лоны
2552,besitzen::V,иӏэн,piederēt
2553,kaufen::V,щэфы́н,ньӧбны
2554,kaufen::V,щэфы́н,pirkt
2555,verkaufen::V,щэн,вузавны
2556,verkaufen::V,щэн,pārdot
2557,bezahlen::V,птын,мынтыны
2558,bezahlen::V,птын,мынтысьны
2559,bezahlen::V,птын,apmaksāt
2560,bezahlen::V,лъыптын,мынтыны
2561,bezahlen::V,лъыптын,мынтысьны
2562,bezahlen::V,лъыптын,apmaksāt
2563,bezahlen::V,птыжьы́н,мынтыны
2564,bezahlen::V,птыжьы́н,мынтысьны
2565,bezahlen::V,птыжьы́н,apmaksāt
2566,zahlen::V,птын,мынтыны
2567,zahlen::V,птын,maksāt
2568,zahlen::V,лъыптын,мынтыны
2569,zahlen::V,лъыптын,maksāt
2570,beherrschen::V,иунаеу иӏэн,ас улын кутны
2571,beherrschen::V,иунаеу иӏэн,valdīt
2572,ertragen::V,щэчы́н,пыкны
2573,ertragen::V,щэчы́н,лэптыны
2574,ertragen::V,щэчы́н,panest
2575,ertragen::V,щэчы́н,paciest
2576,Schnurrbart::N,,ус
2577,Schnurrbart::N,,пыртсим
2578,Schnurrbart::N,,ūsas
2579,Nabel::N,,гӧг
2580,Nabel::N,,naba
2581,Wetter::N,,поводдя
2582,Wetter::N,,laiks
2583,Frost::N,,кӧдзыд
2584,Frost::N,,sals
2585,Raureif::N,,пуж
2586,Raureif::N,,гыӧр
2587,Raureif::N,,sarma
2588,Adler::N,,кутш
2589,Adler::N,,ērglis
2590,Schwan::N,,юсь
2591,Schwan::N,,gulbis
2592,Ton::N,,шы
2593,Ton::N,,tonis
2594,Sache::N,,добра
2595,Sache::N,,lieta
2596,Schlitten::N,,дадь
2597,Schlitten::N,,ragavas
2598,Last::N,,сьӧкыдтор
2599,Last::N,,krava
2600,Figur::N,,пертас
2601,Figur::N,,вежньӧг
2602,Figur::N,,figūra
2603,Bündel::N,,кӧртӧд
