,Concept_ID,ko,lt
814,sechs::NUM,여섯,šeši
815,sieben::NUM,일곱,septyni
816,acht::NUM,여덟,aštuoni
817,neun::NUM,아홉,devyni
818,zehn::NUM,열,dešimt
819,elf::NUM,열하나,vienuolika
820,zwölf::NUM,열둘,dvylika
821,zwanzig::NUM,스물,dvidešimt
822,dreißig::NUM,서름,trisdešimt
823,vierzig::NUM,마흔,keturiasdešimt
824,fünfzig::NUM,숸,penkiasdešimt
825,sechzig::NUM,에순,šešiasdešimt
826,siebzig::NUM,일흔,septyniasdešimt
827,achtzig::NUM,여든,aštuoniasdešimt
828,neunzig::NUM,아흔,devyniasdešimt
829,hundert::NUM,백,šimtas
830,tausend::NUM,천,tūkstantis
831,und::CNJ,와,ĩr
832,oder::CNJ,아니면,ar
833,oder::CNJ,아니면,arba
834,stehen::V,서다,stovėti
835,sitzen::V,앉다,sėdėti
836,liegen::V,눕다,gulėti
837,hängen::V,달다,kyboti
838,hängen::V,달다,kabėti
839,werden::V,되다,taptis
840,werden::V,되다,darytis
841,passieren::V,지장옶다,atsitikti
842,passieren::V,지장옶다,pasitaikyti
843,beginnen::V,시작되다,prasid́ėti
844,enden::V,큳내다,baigtis
845,wechseln::V,병경하다,keistis
846,wechseln::V,병경하다,pasikeisti
847,aufgehen[Sonne]::V,뜨다,tekėti
848,aufgehen[Sonne]::V,뜨다,patekėti
849,untergehen[Sonne]::V,지다,leistis
850,untergehen[Sonne]::V,지다,nusileisti
851,scheinen[Sonne]::V,빛나다,šviesti
852,donnern::V,천둥치다,griausti
853,donnern::V,천둥치다,griaudėti
854,wehen::V,풀다,pūsti
855,strömen::V,흐르다,lietis
856,strömen::V,흐르다,plūsti
857,fließen::V,흐르다,tekėti
858,sich drehen::V,돌다,suktis
859,sich drehen::V,돌다,pasisukti
860,schwanken::V,동요하다,svyruoti
861,schwingen::V,흔들다,suptis
862,fallen::V,떨어지다,pulti
863,fallen::V,떨어지다,kristi
864,brennen::V,타다,degti
865,rauchen::V,김이나다,rūkyti
866,regnen::V,비가오다,lyti
867,gefrieren::V,얼다,užšalti
868,tauen::V,녹다,tirpti
869,schmelzen::V,녹다,lydytis
870,trocknen::V,홈치다,džiūti
871,sieden::V,끓다,virti
872,faulen::V,부패하다,pūti
873,verfaulen::V,썩다,švinkti
874,reißen::V,지바찢다,plyšti
875,reißen::V,지바찢다,trūkti
876,versinken::V,가라앉다,skę̃sti
877,versinken::V,가라앉다,grimzti
878,vergehen::V,지나가다,praeiti
879,erscheinen::V,나타나다,pasirodyti
880,verschwinden::V,사라지다,dingti
881,verschwinden::V,사라지다,išnykti
882,verschwinden::V,사라지다,pranykti
883,sinken::V,가라앉다,kristi
884,abnehmen::V,떼어내다,mažėti
885,abnehmen::V,떼어내다,silpnėti
886,zunehmen::V,증가하다,didėti
887,zunehmen::V,증가하다,padaugėti
888,steigen::V,상승하다,kilti
889,wachsen::V,생기하다,augti
890,glänzen::V,뛰오나다,blizgėti
891,funkeln::V,불티가잍어나다,žibėti
892,lärmen::V,떠들다,triukšmauti
893,läuten::V,울시다,skambinti
894,klingeln::V,초닌총을울리다,skambinti
895,klirren::V,탁탁울리다,žvangėti
896,brausen::V,쏴쏴소리내다,šniokšti
897,rauschen::V,솨솨,ošti
898,rauschen::V,솨솨,šlamėti
899,klingen::V,반향하다,skardėti
900,bellen::V,짖다,loti
901,heulen::V,포효하다,kaukti
902,heulen::V,포효하다,staugti
903,blasen::V,불다,pūsti
904,pfeifen::V,피리를불다,švilpti
905,pfeifen::V,피리를불다,švilpauti
906,schreien::V,절규하다,šaukti
907,stöhnen::V,신음하다,dejuoti
908,stöhnen::V,신음하다,aimanuoti
909,zittern::V,저뉼하다,virpėti
910,leben::V,살다,gyventi
911,geboren werden::V,태어난,gimti
912,atmen::V,숨쉬다,alsuoti
913,atmen::V,숨쉬다,kvėpuoti
914,trinken::V,마시다,gerti
915,essen::V,먹다,valgyti
916,schlucken::V,들이켜다,praryti
917,einschlafen::V,잠들다,užmigti
918,schlafen::V,자다,miegoti
919,aufwachen::V,눈트다,pabusti
920,aufstehen::V,서다,keltis
921,aufstehen::V,서다,atsikelti
922,sich erholen::V,회복하다,pailsėti
923,sich erholen::V,회복하다,poilsiauti
924,schmerzen::V,아프다,sopėti
925,schmerzen::V,아프다,skaudėti
926,husten::V,잔기침하다,kosėti
927,genesen::V,낫다,sveikti
928,genesen::V,낫다,taisytis
929,sterben::V,죽다,mirti
930,sterben::V,죽다,numirti
931,umkommen::V,못쓰게되다,žūti
932,sich bewegen::V,움직이다,judėti
933,sich bewegen::V,움직이다,pasijudinti
934,sich rühren::V,움직이다,krutėti
935,sich erheben::V,이러서다,pakilti
936,sich erheben::V,이러서다,atsikelti
937,sich setzen::V,앉히다,sėstis
938,sich setzen::V,앉히다,atsisėsti
939,hinfallen::V,넘어지다,parkristi
940,hinfallen::V,넘어지다,pargriūti
941,laufen::V,걷다,eiti
942,schreiten::V,보행하다,žengti
943,schreiten::V,보행하다,žingsniuoti
944,spazierengehen::V,산보하다,pasivaikščioti
945,eilen::V,서둘다,skubėti
946,sich beeilen::V,서둘게하다,paskub́ėti
947,sich beeilen::V,서둘게하다,pasiskubinti
948,sausen::V,서들러 떠나다,dumti
949,sausen::V,서들러 떠나다,lėkti
950,rennen::V,달리다,bėgti
951,springen::V,도약하다,šokti
952,klettern::V,갑겨오르다,kopti
953,schaukeln::V,흔들리게하다,supti
954,schaukeln::V,흔들리게하다,linguoti
955,kriechen::V,기다,ropoti
956,kriechen::V,기다,šliaužti
957,schwimmen::V,헤엄치다,plaukti
958,tauchen::V,잠기다,nerti
959,rudern::V,물을헤치다,irtis
960,rudern::V,물을헤치다,irkluoti
961,fahren::V,가다,važiuoti
962,fahren::V,가다,važinėti
963,fahren::V,나르다,važiuoti
964,fahren::V,나르다,važinėti
965,fliegen::V,날다,lėkti
966,fliegen::V,날다,skristi
967,gehen::V,가다,eiti
968,weggehen::V,팔리다,išeiti
969,abfahren::V,출발하다,išvykti
970,abfahren::V,출발하다,išvažiuoti
971,anhalten::V,멈추다,sustoti
972,hineingehen::V,(그리로)가다,įeiti
973,eintreten::V,들러가다,įžengti
974,kommen::V,오다,ateiti
975,ankommen::V,고챀하다,ateiti
976,zurückkommen::V,보기,grį̃žti
977,zurückkommen::V,보기,sugrį̃žti
978,bleiben::V,체류,likti
979,bleiben::V,체류,pasilikti
980,warten::V,기다리다,laukti
981,erwarten::V,기대하다,laukti
982,suchen::V,찾다,ieškoti
983,suchen::V,구하다,ieškoti
984,finden::V,찾아내다,rasti
985,finden::V,찾아내다,surasti
986,versuchen::V,시험하다,mėginti
987,vorbereiten::V,재비하다,rengti
988,lieben::V,사랑하다,myĺėti
989,mögen::V,줗아하다,ḿėgti
990,mögen::V,줗아하다,patikti
991,lachen::V,웃다,juoktis
992,rühren::V,건드리다,jaudinti
993,rühren::V,건드리다,graudinti
994,weinen::V,울다,verkti
995,schimpfen::V,꾸짖다,bartis
996,sich ärgern::V,화를내게 하다,pykti
997,sich ärgern::V,화를내게 하다,apmaudauti
998,sich fürchten::V,두려원하다,bijoti
999,sich fürchten::V,두려원하다,baimintis
1000,fürchten::V,두려원하다,bijoti
1001,fürchten::V,두려원하다,baimintis
1002,fliehen::V,도망치다,bėgti
1003,fliehen::V,도망치다,sprukti
1004,flüchten::V,도주하다,pabėgti
1005,sehen::V,보다,žiūŕėti
1006,anschauen::V,바라보다,žiūŕėti
1007,ansehen::V,바라보다,žiūrėti į
1008,ansehen::V,바라보다,pažiūrėti į
1009,hören::V,듣다,girdėti
1010,zuhören::V,듣다,klausytis
1011,probieren::V,시식하다,ragauti
1012,probieren::V,시식하다,paragauti
1013,riechen::V,내새를맡다,uosti
1014,riechen::V,내새를맡다,užuosti
1015,fühlen::V,느끼다,justi
1016,fühlen::V,느끼다,jausti
1017,fühlen::V,느끼다,pajusti
1018,scheinen::V,...것같다,rodytis
1019,scheinen::V,...것같다,atrodyti
1020,zu sehen sein::V,보이는,pasirodyti
1021,vernehmen::V,듣다,išgirsti
1022,vernehmen::V,들어서일다,išgirsti
1023,frieren::V,춥다,šalti
1024,tun::V,하다,daryti
1025,können::V,할주릴다,galėti
1026,können::V,할주릴다,pajėgti
1027,wollen::V,바라다,norėti
1028,anfangen::V,시작하다,pradėti
1029,anfangen::V,시작하다,prasid́ėti
1030,beenden::V,다하다,baigti
1031,beenden::V,다하다,užbaigti
1032,aufhören::V,그만두다,liautis
1033,gelingen::V,성국하다,pavykti
1034,gelingen::V,성국하다,pasisekti
1035,geraten::V,잘되어가다,nusisekti
1036,öffnen::V,열다,atverti
1037,öffnen::V,열다,atidaryti
1038,schließen::V,추측하다,uždaryti
1039,stellen::V,세우다,statyti
1040,stellen::V,세우다,pastatyti
1041,setzen::V,놓다,sodinti
1042,setzen::V,놓다,pasodinti
1043,legen::V,눕히다,dėti
1044,legen::V,눕히다,pad́ėti
1045,berühren::V,대다,liesti
1046,berühren::V,대다,paliesti
1047,verbinden::V,옝열하다,jungti
1048,verbinden::V,옝열하다,surišti
1049,bedecken::V,덮다,uždengti
1050,aufhängen::V,매달다,pakarti
1051,aufhängen::V,매달다,pakabinti
1052,anzünden::V,점화하다,padegti
1053,aufheben::V,위로올리다,pakelti
1054,zurücklassen::V,튀에남기다,palikti
1055,verlieren::V,잃다,pamesti
1056,fallen lassen::V,떨어뜨리다,atsisakyti
1057,machen::V,하다,dirbti
1058,herstellen::V,제조하다,gaminti
1059,bauen::V,짓다,statyti
1060,bauen::V,짓다,pastatyti
1061,reparieren::V,수셩자다,taisyti
1062,reparieren::V,수셩자다,remontuoti
1063,verbessern::V,정정하다,gerinti
1064,verbessern::V,정정하다,ištaisyti
1065,ändern::V,바꾸다,keisti
1066,ändern::V,바꾸다,pakeisti
1067,graben::V,파다,kasti
1068,beugen::V,구부리다,lenkti
1069,beugen::V,구부리다,palenkti
1070,biegen::V,굽히다,lenkti
1071,biegen::V,굽히다,palenkti
1072,drehen::V,회전,sukti
1073,wenden::V,회전시키다,kreipti
1074,wenden::V,회전시키다,pakreipti
1075,umdrehen::V,회전시키다,sukti
1076,umdrehen::V,회전시키다,apversti
1077,heben::V,일으아키다,kelti
1078,heben::V,일으아키다,pakelti
1079,hochheben::V,틀어올리다,pakelti
1080,ergreifen::V,잡다,čiupti
1081,ergreifen::V,잡다,griebti
1082,halten::V,잡다,laikyti
1083,halten::V,잡다,palaikyti
1084,drücken::V,누르다,spausti
1085,schieben::V,밀다,stumti
1086,kratzen::V,긁다,kasyti
1087,kratzen::V,긁다,grandyti
1088,lecken::V,핥다,laižyti
1089,beißen::V,물다,kandžioti
1090,abschneiden::V,귾어내다,atpjauti
1091,abschneiden::V,귾어내다,atkirpti
1092,binden::V,매다,rišti
1093,binden::V,매다,surišti
1094,stecken::V,찌르다,kišti
1095,stecken::V,찌르다,įkišti
1096,brechen::V,금,lūžti
1097,brechen::V,금,laužyti
1098,klopfen::V,치다,belsti
1099,klopfen::V,치다,barbenti
1100,hauen::V,때리다,mušti
1101,kleben::V,들러붙다,lipdyti
1102,kleben::V,들러붙다,klijuoti
1103,reiben::V,문지르다,trinti
1104,reiben::V,문지르다,tarkuoti
1105,streichen::V,쓰다듬다,tepti
1106,streichen::V,쓰다듬다,užtepti
1107,schleifen::V,갈다,galą́sti
1108,schneiden::V,베다,pjauti
1109,schneiden::V,베다,kirpti
1110,rütteln::V,흔들다,purtyti
1111,schütteln::V,흔들다,purtyti
1112,schwenken::V,흔들다,mojuoti
1113,schütten::V,따르다,pilti
1114,schütten::V,따르다,berti
1115,füllen::V,담다,pildyti
1116,füllen::V,담다,pripildyti
1117,einwickeln::V,싸다,įvynioti
1118,einwickeln::V,싸다,suvynioti
1119,tragen::V,지우다,nešti
1120,tragen::V,지우다,nešioti
1121,schleppen::V,끌다,vilkti
1122,ziehen::V,당기다,tempti
1123,aufbewahren::V,간직하다,laikyti
1124,werfen::V,던지다,mesti
1125,werfen::V,던지다,sviesti
1126,fangen::V,밥다,sugauti
1127,packen::V,쥐다,čiupti
1128,packen::V,쥐다,griebti
1129,verstecken::V,숨기다,slėpti
1130,verstecken::V,숨기다,slapstyti
1131,teilen::V,나누다,dalyti
1132,teilen::V,나누다,padalyti
1133,schicken::V,보내다,sių̃sti
1134,schicken::V,보내다,pasių̃sti
1135,bringen::V,가겨,atnešti
1136,hinzufügen::V,부가하다,pridėti
1137,bekommen::V,얻다,gauti
1138,erhalten::V,지니다,gauti
1139,nehmen::V,잡다,paimti
1140,wählen::V,선거하다,rinkti
1141,wählen::V,선거하다,išsirinkti
1142,auswählen::V,선출하다,išrinkti
1143,bewahren::V,저장보종,išsaugoti
1144,behindern::V,훼방하다,trukdyti
1145,verderben::V,못쓰게 되다,sugadinti
1146,beschädigen::V,상하게하다,žaloti
1147,beschädigen::V,상하게하다,gadinti
1148,zerbrechen::V,깨뜨리다,sukulti
1149,zerbrechen::V,깨뜨리다,sudaužyti
1150,zerreißen::V,잡아쫓다,perplėšti
1151,zerreißen::V,잡아쫓다,suplėšyti
1152,zerstören::V,파괴하다,suardyti
1153,zerstören::V,파괴하다,sugriauti
1154,verbrennen::V,소실하다,deginti
1155,verbrennen::V,소실하다,sudeginti
1156,geben::V,주다,duoti
1157,geben::V,주다,paduoti
1158,reichen::V,내일다,paduoti
1159,schenken::V,주다,dovanoti
1160,versprechen::V,약속하다,žadėti
1161,versprechen::V,약속하다,pažadėti
1162,wünschen::V,바라다,norėti
1163,wünschen::V,바라다,linḱėti
1164,loben::V,칭찬하다,girti
1165,loben::V,칭찬하다,pagirti
1166,küssen::V,키스하다,bučiuoti
1167,wiegen::V,어르다,supti
1168,zudecken::V,뚜꺼을하다,užkloti
1169,zudecken::V,뚜꺼을하다,uždengti
1170,wecken::V,깨우다,žadinti
1171,zeigen::V,보이다,rodyti
1172,führen::V,가게하다,vesti
1173,führen::V,가게하다,vadovauti
1174,lehren::V,가르치다,mokyti
1175,lehren::V,가르치다,išmokyti
1176,unterrichten::V,가르지다,dėstyti
1177,aufziehen::V,사육하다,išauginti
1178,leiten::V,이끌다,valdyti
1179,leiten::V,이끌다,vadovauti
1180,antreiben::V,몰다,uiti
1181,antreiben::V,몰다,raginti
1182,antreiben::V,몰다,skubinti
1183,lassen::V,내버려두다,paliepti
1184,einladen::V,초청하다,kviesti
1185,einladen::V,초청하다,pakviesti
1186,vereinigen::V,하나로하다,sujungti
1187,vereinigen::V,하나로하다,suvienyti
1188,besuchen::V,방문하다,lankyti
1189,besuchen::V,방문하다,aplankyti
1190,treffen::V,만나다,sutikti
1191,treffen::V,만나다,pasitikti
1192,sich versammeln::V,조립하다,susirinkti
1193,spielen::V,눌다,groti
1194,spielen::V,눌다,žaisti
1195,singen::V,노래하다,dainuoti
1196,tanzen::V,춤추하다,šokti
1197,sich trennen::V,가르다,skirtis
1198,sich trennen::V,가르다,išsiskirti
1199,verlassen::V,버림받은,palikti
1200,retten::V,구조하다,gelbėti
1201,bewachen::V,치키다,sergėti
1202,schützen::V,보호하다,ginti
1203,schützen::V,보호하다,apginti
1204,verteidigen::V,막다,ginti
1205,verteidigen::V,막다,apginti
1206,sich schlagen::V,치다,muštis
1207,schießen::V,쏘다,šauti
1208,schießen::V,쏘다,šaudyti
1209,siegen::V,이기다,nugalėti
1210,ärgern::V,성을내게하다,pykinti
1211,schlagen::V,치다,mušti
1212,schlagen::V,치다,smogti
1213,schlagen::V,치다,trenkti
1214,treten::V,디디다,mygti
1215,stechen::V,찌르다,gelti
1216,stechen::V,찌르다,smeigti
1217,stoßen::V,찌르다,stumti
1218,stoßen::V,찌르다,pastumti
1219,stehlen::V,훔치다,vogti
1220,stören::V,움직이다,trikdyti
1221,belästigen::V,괴롭히다,apsunkinti
1222,verbergen::V,숨기다,slėpti
1223,verbergen::V,숨기다,paslėpti
1224,täuschen::V,속이다,klaidinti
1225,betrügen::V,속이다,apgauti
1226,töten::V,죽이다,žudyti
1227,töten::V,죽이다,nužudyti
1228,wohnen::V,실다,gyventi
1229,arbeiten::V,일하다,dirbti
1230,arbeiten::V,일하다,triūsti
1231,sammeln::V,모으다,rinkti
1232,pflücken::V,꿔다,skinti
1233,pflücken::V,꿔다,raškyti
1234,jagen::V,사냥하다,medžioti
1235,fischen::V,고기를잡다,žvejoti
1236,fassen::V,움켜쥐다,sučiupti
1237,hüten::V,망보다,ganyti
1238,treiben::V,몰아세우다,ginti
1239,anbinden::V,묶다,pririšti
1240,füttern::V,사료를주다,šerti
1241,melken::V,젖을짜다,melžti
1242,hacken::V,자르다,kapoti
1243,gießen::V,물을대다,lieti
1244,gießen::V,물을대다,laistyti
1245,reifen::V,성숙하다,nokti
1246,reifen::V,성숙하다,sirpti
1247,zubereiten::V,조제하다,ruošti
1248,zubereiten::V,조제하다,gaminti
1249,kochen::V,요리하다,virti
1250,kochen::V,요리하다,virinti
1251,backen::V,쿱다,kepti
1252,braten::V,굽다,kepti
1253,braten::V,굽다,kepinti
1254,umrühren::V,교반하다,maišyti
1255,umrühren::V,교반하다,pamaišyti
1256,stricken::V,뜨개질하다,megzti
1257,nähen::V,꿰매다,siūti
1258,färben::V,채색하다,dažyti
1259,färben::V,채색하다,nudažyti
1260,reinigen::V,청소하다,valyti
1261,reinigen::V,청소하다,švarinti
1262,waschen::V,씻다,plauti
1263,waschen::V,씻다,mazgoti
1264,waschen::V,씻다,skalbti
1265,abwischen::V,닦다,nušluostyti
1266,spülen::V,씻다,plauti
1267,spülen::V,씻다,skalauti
1268,fegen::V,소체하다,šluoti
1269,kehren::V,청소하다,šluoti
1270,baden::V,감다,maudytis
1271,sich waschen::V,모믈 씻다,praustis
1272,ausziehen::V,벗다,numauti
1273,ausziehen::V,벗다,nuvilkti
1274,anziehen::V,끌어움직이다,mauti
1275,anziehen::V,끌어움직이다,apsivilkti
1276,kämmen::V,빗다,šukuoti
1277,schmücken::V,치레하다,puošti
1278,schmücken::V,치레하다,dabinti
1279,schmücken::V,치레하다,gražinti
1280,sagen::V,말하다,tarti
1281,sprechen::V,말하다,kalbėti
1282,reden::V,이야기하다,šnekėti
1283,fragen::V,질문하다,klausti
1284,bitten::V,원하다,prašyti
1285,erzählen::V,이야기하다,pasakoti
1286,mitteilen::V,이야기하다,skelbti
1287,mitteilen::V,이야기하다,pranešti
1288,nennen::V,부르다,vadinti
1289,nennen::V,부르다,vardyti
1290,rufen::V,불러내다,šaukti
1291,rufen::V,불러내다,kviesti
1292,prahlen::V,자랑하다,girtis
1293,übersetzen::V,번역하다,versti
1294,übersetzen::V,번역하다,išversti
1295,denken::V,생각하다,galvoti
1296,glauben::V,믿다,manyti
1297,glauben::V,믿다,tikėti
1298,bemerken::V,인자하다,pamatyti
1299,bemerken::V,인자하다,pastebėti
1300,erkennen::V,인식하다,pažinti
1301,erkennen::V,인식하다,atpažinti
1302,begreifen::V,파악하다,suvokti
1303,verstehen::V,이해하다,suprasti
1304,lernen::V,배우다,mokytis
1305,wissen::V,알다,žinoti
1306,sich erinnern an::V,상기하다,prisiminti
1307,vergessen::V,잊다,užmiršti
1308,messen::V,측정하다,matuoti
1309,zählen::V,세다,skaičiuoti
1310,rechnen::V,게산하다,skaičiuoti
1311,lesen::V,읽다,skaityti
1312,malen::V,그리다,tapyti
1313,zeichnen::V,소묘하다,piešti
1314,zeichnen::V,소묘하다,žymėti
1315,zeichnen::V,소묘하다,braižyti
1316,schreiben::V,쓰다,rašyti
1317,besitzen::V,소유하다,turėti
1318,kaufen::V,사다,pirkti
1319,verkaufen::V,팔다,parduoti
1320,bezahlen::V,지불하다,apmokėti
1321,zahlen::V,치르다,mokėti
1322,beherrschen::V,지배하다,valdyti
1323,ertragen::V,참다,kę̃sti
1324,ertragen::V,참다,pakelti
1325,ertragen::V,참다,iškę̃sti
1326,Raureif::N,,šerkšnas
1327,Grube::N,,duobė
1328,Lust::N,,noras
1329,Lust::N,,geidulys
1330,Nachricht::N,,žinia
1331,klug::A,,sumanus
1332,klug::A,,protingas
1333,von hier::ADV,,iš čia
1334,müde werden::V,,nuvargti
1335,müde werden::V,,privargti
1336,krank werden::V,,susirgti
1337,krank sein::V,,sirgti
1338,abreißen::V,,nuplėšti
1339,sich anziehen::V,,rengtis
1340,sich anziehen::V,,apsirengti
1341,sich unterhalten::V,,kalbėtis
1342,sich unterhalten::V,,šnekučiuotis
