,Concept_ID,tr,cy
810,bekannt::A,bilinen,cyfarwydd
811,berühmt::A,ünlü,enwog
812,berühmt::A,meşhur,enwog
813,fremd::A,yabancı,estron
814,verschieden::A,ayrı,gwahanol
815,verschieden::A,farklı,gwahanol
816,nah::A,yakın,agos
817,nah::A,bitişik,agos
818,fern::A,uzak,pell
819,linker::A,sol,aswy
820,linker::A,sol,chwith
821,rechter::A,sağ,de
822,rechter::A,sağ,deau
823,anderer::A,diğer,arall
824,erster::A,ilk,cyntaf
825,erster::A,birinci,cyntaf
826,zweiter::A,ikinci,ail
827,dritter::A,üçüncü,trydydd
828,letzter::A,son,olaf
829,letzter::A,sonuncu,olaf
830,allein::ADV,yalnız,unig
831,allein::ADV,yalnız,ar ei ben ei hun
832,allein::ADV,tek başına,unig
833,allein::ADV,tek başına,ar ei ben ei hun
834,auf einmal::ADV,birden,ar yr un pryd
835,zusammen::ADV,beraber,ynghyd
836,zusammen::ADV,beraber,gyda'i gilydd
837,zusammen::ADV,birlikte,ynghyd
838,zusammen::ADV,birlikte,gyda'i gilydd
839,lange::ADV,çok,amser hir
840,lange::ADV,uzun,amser hir
841,plötzlich::ADV,ansızın,yn sydyn
842,plötzlich::ADV,birdenbire,yn sydyn
843,sofort::ADV,hemen,ar unwaith
844,sofort::ADV,derhal,ar unwaith
845,später::ADV,daha sonra,yn ddiweddarach
846,jetzt::ADV,şimdi,yn awr
847,heute::ADV,bugün,heddiw
848,morgen::ADV,yarın,yfory
849,bald::ADV,yakında,yn fuan
850,bald::ADV,yakında,gyda hyn
851,dann::ADV,sonra,yna
852,dann::ADV,sonra,y pryd hwnnw
853,gestern::ADV,dün,ddoe
854,einst::ADV,eskiden,gynt
855,damals::ADV,o zamanlar,ar y pryd
856,damals::ADV,o zamanlar,bryd hynny
857,danach::ADV,sonradan,wedyn
858,danach::ADV,ondan sonra,wedyn
859,vorher::ADV,önce,o'r blaen
860,vorher::ADV,önceden,o'r blaen
861,zuerst::ADV,ilk önce,yn gyntaf
862,einmal::ADV,bir defa,unwaith
863,manchmal::ADV,bazan,weithiau
864,manchmal::ADV,bazan,ar brydiau
865,oft::ADV,sık sık,yn aml
866,oft::ADV,sık sık,yn fynych
867,oft::ADV,çok defa,yn aml
868,oft::ADV,çok defa,yn fynych
869,immer::ADV,daima,bob amser
870,immer::ADV,her zaman,bob amser
871,niemals::ADV,asla değil,ni ... byth
872,niemals::ADV,asla değil,ni ... erioed
873,niemals::ADV,hiçbir zaman,ni ... byth
874,niemals::ADV,hiçbir zaman,ni ... erioed
875,hier::ADV,burada,yma
876,hierhin::ADV,buraya,hyd yma
877,von hier::ADV,buradan,oddi yma
878,dort::ADV,orada,acw
879,dort::ADV,şurada,acw
880,dorthin::ADV,oraya,tuag yno
881,dorthin::ADV,şuraya,tuag yno
882,geradeaus::ADV,doğru,syth ymlaen
883,vorwärts::ADV,ileri,ymlaen
884,rückwärts::ADV,geri,yn ôl
885,zurück::ADV,geriye,yn ôl
886,unten::ADV,aşağıda,isod
887,unten::ADV,aşağıda,oddi tanodd
888,hinab::ADV,aşağıya,i lawr
889,hinab::ADV,aşağıya,i waered
890,oben::ADV,yukarıda,fry
891,hinauf::ADV,yukarı,i fyny
892,hinauf::ADV,yukarı,i'r lan
893,hinauf::ADV,yukarıya,i fyny
894,hinauf::ADV,yukarıya,i'r lan
895,überall::ADV,her yerde,ym mhobman
896,nicht::ADV,-mi-,ni
897,nicht::ADV,-mi-,nid
898,nicht::ADV,değil,ni
899,nicht::ADV,değil,nid
900,ein wenig::ADV,biraz,tipyn
901,ein wenig::ADV,biraz,ychydig
902,kaum::ADV,dar,prin
903,kaum::ADV,hemen hemen değil,prin
904,sehr::ADV,pek,iawn
905,sehr::ADV,gayet,iawn
906,so::ADV,öyle,fel
907,so::ADV,öyle,felly
908,so::ADV,böyle,fel
909,so::ADV,böyle,felly
910,noch::ADV,hâlâ,eto
911,noch::ADV,henüz,eto
912,nur::ADV,ancak,yn unig
913,nur::ADV,yalnız,yn unig
914,schon::ADV,çoktan,eisoes
915,schon::ADV,çoktan,yn barod
916,wieder::ADV,tekrar,drachefn
917,wieder::ADV,yeniden,drachefn
918,vergebens::ADV,boşuna,yn ofer
919,vor::PRP,önünde,o flaen
920,hinter::PRP,arkasında,ar ôl
921,unter::PRP,altında,islaw
922,durch::PRP,sayesinde,trwy
923,durch::PRP,ortasından,trwy
924,neben::PRP,yanında,ar bwys
925,zwischen::PRP,arasında,rhwng
926,zwischen::PRP,arasında,cydrhwng
927,wegen::PRP,dolayı,o achos
928,wegen::PRP,dolayı,oherwydd
929,dies::PRN,bu,hyn
930,das::PRN,o,hynny
931,das::PRN,şu,hynny
932,alles::PRN,hepsi,popeth
933,alles::PRN,her şey,popeth
934,ich::PRN,ben,fi
935,du::PRN,sen,ti
936,er::PRN,o,fe
937,wir::PRN,biz,ni
938,ihr::PRN,siz,chi
939,sie::PRN,onlar,hwy
940,was::FPRN,ne,pa beth
941,wer::FPRN,kim,pwy
942,wo::FADV,nerede,ble
943,wo::FADV,nerede,ym mha le
944,wohin::FADV,nereye,i ble
945,wohin::FADV,nereye,i ba le
946,wie::FADV,nasıl,sut
947,warum::FADV,neden,pam
948,wieviel::FNUM,kaç,faint
949,wieviel::FNUM,ne kadar,faint
950,eins::NUM,bir,un
951,zwei::NUM,iki,dau
952,drei::NUM,üç,tri
953,vier::NUM,dört,pedwar
954,fünf::NUM,beş,pump
955,sechs::NUM,altı,chwech
956,sieben::NUM,yedi,saith
957,acht::NUM,sekiz,wyth
958,neun::NUM,dokuz,naw
959,zehn::NUM,on,deg
960,elf::NUM,on bir,un ar ddeg
961,zwölf::NUM,on iki,deuddeg
962,zwölf::NUM,on iki,un deg dau
963,zwanzig::NUM,yirmi,ugain
964,dreißig::NUM,otuz,tri deg
965,dreißig::NUM,otuz,deg ar hugain
966,vierzig::NUM,kırk,deugain
967,fünfzig::NUM,elli,hanner cant
968,sechzig::NUM,altmış,chwe deg
969,siebzig::NUM,yetmiş,saith deg
970,siebzig::NUM,yetmiş,deg a thrigain
971,achtzig::NUM,seksen,wyth deg
972,achtzig::NUM,seksen,pedar ugain
973,neunzig::NUM,doksan,naw deg
974,neunzig::NUM,doksan,deg a phedwar ugain
975,hundert::NUM,yüz,cant
976,tausend::NUM,bin,mil
977,und::CNJ,ve,a
978,und::CNJ,ile,a
979,oder::CNJ,ya,neu
980,oder::CNJ,yahut,neu
981,stehen::V,durmak,sefyll
982,sitzen::V,oturmak,eistedd
983,liegen::V,yatmak,gorwedd
984,hängen::V,asılı olmak,hongian
985,werden::V,olmak,dod yn
986,werden::V,olmak,mynd yn
987,werden::V,olunmak,dod yn
988,werden::V,olunmak,mynd yn
989,passieren::V,olmak,digwydd
990,beginnen::V,başlamak,cychwyn
991,enden::V,bitmek,gorffen
992,enden::V,sona ermek,gorffen
993,wechseln::V,değişmek,newid
994,aufgehen[Sonne]::V,doğmak,codi
995,untergehen[Sonne]::V,batmak,machlud
996,scheinen[Sonne]::V,parlamak,tywynnu
997,donnern::V,gök gürlemek,taranu
998,wehen::V,esmek,chwythu
999,strömen::V,akmak,ffrydio
1000,fließen::V,akmak,llifo
1001,sich drehen::V,dönmek,troi
1002,sich drehen::V,dönmek,cylchdroi
1003,schwanken::V,sallanmak,siglo
1004,schwingen::V,titremek,siglo
1005,fallen::V,düşmek,cwympo
1006,brennen::V,yanmak,llosgi
1007,rauchen::V,tütmek,mygu
1008,regnen::V,yağmak,glawio
1009,gefrieren::V,donmak,rhewi
1010,tauen::V,erimek,toddi
1011,tauen::V,erimek,meirioli
1012,schmelzen::V,erimek,toddi
1013,trocknen::V,kurumak,sychu
1014,sieden::V,kaynamak,berwi
1015,faulen::V,çürümek,pydru
1016,faulen::V,çürümek,braenu
1017,verfaulen::V,çürümek,pydru
1018,verfaulen::V,çürümek,dadfeilio
1019,reißen::V,yırtılmak,clecian
1020,reißen::V,yırtılmak,torri'n glats
1021,versinken::V,batmak,suddo
1022,vergehen::V,geçmek,myned heibio
1023,vergehen::V,geçmek,pasio
1024,erscheinen::V,görünmek,ymddangos
1025,verschwinden::V,kaybolmak,diflannu
1026,sinken::V,inmek,syrthio
1027,abnehmen::V,azalmak,lleihau
1028,zunehmen::V,artmak,cynyddu
1029,zunehmen::V,çoğalmak,cynyddu
1030,steigen::V,artmak,codi
1031,steigen::V,yükselmek,codi
1032,wachsen::V,büyümek,tyfu
1033,wachsen::V,gelişmek,tyfu
1034,glänzen::V,parlamak,disgleirio
1035,funkeln::V,parıldamak,pefrio
1036,lärmen::V,gürültü yapmak,cadw sŵn
1037,lärmen::V,gürültü yapmak,gwneud twrw
1038,läuten::V,çalmak,canu
1039,klingeln::V,zil çalmak,canu
1040,klingeln::V,zil çalmak,seinio
1041,klirren::V,şakırdamak,tincian
1042,klirren::V,zangırdamak,tincian
1043,brausen::V,köpürmek,rhuo
1044,brausen::V,kükremek,rhuo
1045,rauschen::V,fışırdamak,siffrwd
1046,rauschen::V,fışırdamak,chwithrwd
1047,klingen::V,tınlamak,seinio
1048,bellen::V,havlamak,cyfarth
1049,heulen::V,ulumak,udo
1050,heulen::V,ulumak,oernadu
1051,blasen::V,üflemek,chwythu
1052,pfeifen::V,düdük çalmak,chwibanu
1053,schreien::V,bağırmak,gweiddi
1054,schreien::V,bağırmak,bloeddio
1055,schreien::V,haykırmak,gweiddi
1056,schreien::V,haykırmak,bloeddio
1057,stöhnen::V,inlemek,griddfan
1058,zittern::V,titremek,crynu
1059,leben::V,yaşamak,byw
1060,leben::V,hayatta olmak,byw
1061,geboren werden::V,doğmak,cael eich geni
1062,atmen::V,solunmak,anadlu
1063,atmen::V,nefes almak,anadlu
1064,trinken::V,içmek,yfed
1065,essen::V,yemek,bwyta
1066,schlucken::V,yutmak,llyncu
1067,müde werden::V,yorulmak,blino
1068,einschlafen::V,uykuya dalmak,mynd i gysgu
1069,einschlafen::V,uykuya dalmak,syrthio i gysgu
1070,schlafen::V,uyumak,huno
1071,schlafen::V,uyumak,cysgu
1072,aufwachen::V,uyanmak,dihuno
1073,aufstehen::V,kalkmak,codi
1074,aufstehen::V,yataktan kalkmak,codi
1075,sich erholen::V,dinlenmek,ymlacio
1076,sich erholen::V,dinlenmek,dadflino
1077,krank werden::V,hastalanmak,mynd yn sâl
1078,krank werden::V,hastalanmak,mynd yn wael
1079,krank sein::V,hasta olmak,gwaelu
1080,schmerzen::V,ağrımak,brifo
1081,husten::V,öksürmek,pesychu
1082,genesen::V,şifa bulmak,gwella
1083,genesen::V,şifa bulmak,cael yn ôl
1084,sterben::V,ölmek,marw
1085,sterben::V,vefat etmek,marw
1086,umkommen::V,ölmek,trengi
1087,sich bewegen::V,hareket etmek,symud
1088,sich rühren::V,kımıldanmak,syflyd
1089,sich erheben::V,kalkmak,codi
1090,sich erheben::V,ayağa kalkmak,codi
1091,sich setzen::V,oturmak,eistedd
1092,hinfallen::V,yere düşmek,cwympo
1093,laufen::V,yürümek,cerdded
1094,schreiten::V,yürümek,camu
1095,schreiten::V,adım atmak,camu
1096,spazierengehen::V,gezmek,mynd am dro
1097,spazierengehen::V,dolaşmak,mynd am dro
1098,eilen::V,seğirtmek,rhuthro
1099,sich beeilen::V,acele etmek,brysio
1100,sausen::V,hızla gitmek,rhuthro
1101,rennen::V,koşmak,rhedeg
1102,springen::V,atlamak,llamu
1103,springen::V,atlamak,neidio
1104,springen::V,sıçramak,llamu
1105,springen::V,sıçramak,neidio
1106,klettern::V,tırmanmak,dringo
1107,schaukeln::V,sallanmak,siglo
1108,kriechen::V,sürünmek,cropian
1109,schwimmen::V,yüzmek,nofio
1110,tauchen::V,dalmak,plymio
1111,tauchen::V,dalmak,ymsuddo
1112,rudern::V,kürek çekmek,rhwyfo
1113,fahren::V,gitmek,gyrru
1114,fahren::V,gitmek,dreifio
1115,fliegen::V,uçmak,hedfan
1116,gehen::V,gitmek,mynd
1117,weggehen::V,gitmek,mynd
1118,weggehen::V,gitmek,ymadael
1119,abfahren::V,kalkmak,ymadael
1120,anhalten::V,durmak,stopio
1121,hineingehen::V,içeri girmek,mynd i mewn
1122,eintreten::V,girmek,mynd i
1123,kommen::V,gelmek,dod
1124,ankommen::V,varmak,cyrraedd
1125,zurückkommen::V,dönmek,dychwelyd
1126,bleiben::V,kalmak,aros
1127,bleiben::V,kalmak,sefyll
1128,warten::V,beklemek,aros
1129,warten::V,beklemek,disgwyl
1130,erwarten::V,beklemek,disgwyl
1131,suchen::V,aramak,chwilio am
1132,finden::V,bulmak,darganfod
1133,versuchen::V,denemek,profi
1134,versuchen::V,denemek,ceisio
1135,vorbereiten::V,hazırlamak,paratoi
1136,lieben::V,sevmek,caru
1137,mögen::V,beğenmek,hoffi
1138,lachen::V,gülmek,chwerthin
1139,rühren::V,dokunmak,cynhyrfu
1140,rühren::V,duygulandırmak,cynhyrfu
1141,weinen::V,ağlamak,wylo
1142,weinen::V,ağlamak,llefain
1143,schimpfen::V,küfretmek,grwgnach
1144,sich ärgern::V,kızmak,gofidio
1145,sich fürchten::V,korkmak,ofni
1146,fürchten::V,korkmak,arswydo
1147,fliehen::V,kaçmak,ffoi
1148,flüchten::V,kaçmak,dianc
1149,sehen::V,görmek,gweld
1150,anschauen::V,seyretmek,syllu
1151,anschauen::V,seyretmek,edrych
1152,ansehen::V,bakmak,gwylio
1153,hören::V,duymak,clywed
1154,hören::V,işitmek,clywed
1155,zuhören::V,dinlemek,gwrando
1156,probieren::V,denemek,profi
1157,probieren::V,tadına bakmak,profi
1158,riechen::V,kokusunu almak,arogli
1159,fühlen::V,duymak,teimlo
1160,fühlen::V,duymak,clywed
1161,fühlen::V,hissetmek,teimlo
1162,fühlen::V,hissetmek,clywed
1163,scheinen::V,görünmek,ymddangos
1164,zu sehen sein::V,görünmek,dod i'r golwg
1165,vernehmen::V,haber almak,clywed sôn am
1166,frieren::V,üşümek,bod yn oer
1167,tun::V,etmek,gwneud
1168,tun::V,yapmak,gwneud
1169,können::V,bilmek,gallu
1170,wollen::V,istemek,bod mewn angen
1171,anfangen::V,başlamak,dechrau
1172,beenden::V,bitirmek,darfod
1173,beenden::V,bitirmek,gorffen
1174,aufhören::V,bitmek,peidio
1175,gelingen::V,başarmak,llwyddo
1176,geraten::V,düşmek,diweddu
1177,öffnen::V,açmak,agor
1178,schließen::V,kapamak,cau
1179,stellen::V,koymak,gosod
1180,setzen::V,koymak,gosod
1181,setzen::V,oturtmak,gosod
1182,legen::V,koymak,gosod
1183,legen::V,yatırmak,gosod
1184,berühren::V,dokunmak,cyffwrdd
1185,verbinden::V,bağlamak,cysylltu
1186,verbinden::V,birleştirmek,cysylltu
1187,bedecken::V,örtmek,gorchuddio
1188,bedecken::V,kaplamak,gorchuddio
1189,aufhängen::V,asmak,crogi
1190,aufhängen::V,asmak,hongian
1191,anzünden::V,yakmak,cynnau
1192,anzünden::V,ateşlemek,cynnau
1193,aufheben::V,kaldırmak,codi
1194,zurücklassen::V,geride bırakmak,gadael
1195,verlieren::V,yitirmek,colli
1196,verlieren::V,kaybetmek,colli
1197,fallen lassen::V,düşürmek,gollwng
1198,machen::V,yapmak,gwneud
1199,herstellen::V,yapmak,cynhyrchu
1200,herstellen::V,imal etmek,cynhyrchu
1201,bauen::V,kurmak,adeiladu
1202,bauen::V,inşa etmek,adeiladu
1203,reparieren::V,onarmak,trwsio
1204,reparieren::V,onarmak,atgyweirio
1205,reparieren::V,tamir etmek,trwsio
1206,reparieren::V,tamir etmek,atgyweirio
1207,verbessern::V,düzeltmek,diwygio
1208,ändern::V,değiştirmek,altro
1209,graben::V,kazmak,palu
1210,graben::V,kazmak,cloddio
1211,beugen::V,eğmek,plygu
1212,biegen::V,bükmek,plygu
1213,drehen::V,çevirmek,troelli
1214,drehen::V,döndürmek,troelli
1215,wenden::V,çevirmek,troi
1216,umdrehen::V,çevirmek,troi
1217,heben::V,kaldırmak,codi
1218,hochheben::V,yukarı kaldırmak,dyrchafu
1219,ergreifen::V,tutmak,gafael
1220,ergreifen::V,yakalamak,gafael
1221,halten::V,tutmak,dal
1222,drücken::V,sıkmak,pwyso
1223,drücken::V,sıkmak,gwasgu
1224,schieben::V,itmek,gwthio
1225,schieben::V,sürmek,gwthio
1226,kratzen::V,kaşımak,crafu
1227,lecken::V,yalamak,llyfu
1228,beißen::V,ısırmak,cnoi
1229,beißen::V,ısırmak,brathu
1230,abreißen::V,koparmak,tynnu ymaith
1231,abschneiden::V,keserek ayırmak,torri
1232,binden::V,bağlamak,clymu
1233,stecken::V,sokmak,plannu
1234,brechen::V,kırmak,torri
1235,klopfen::V,çalmak,taro
1236,hauen::V,vurmak,taro
1237,kleben::V,yapıştırmak,gludio
1238,reiben::V,ovmak,rhwbio
1239,reiben::V,sürtmek,rhwbio
1240,streichen::V,sürmek,taenu
1241,schleifen::V,bilemek,hogi
1242,schneiden::V,kesmek,torri
1243,rütteln::V,sallamak,ysgytio
1244,schütteln::V,sarsmak,siglo
1245,schütteln::V,sarsmak,ysgwyd
1246,schütteln::V,çalkamak,siglo
1247,schütteln::V,çalkamak,ysgwyd
1248,schwenken::V,sallamak,siglo
1249,schütten::V,dökmek,tywallt
1250,schütten::V,akıtmak,tywallt
1251,füllen::V,doldurmak,llenwi
1252,einwickeln::V,sarmak,lapio
1253,tragen::V,taşımak,cludo
1254,schleppen::V,sürüklemek,llusgo
1255,ziehen::V,çekmek,tynnu
1256,aufbewahren::V,saklamak,cadw
1257,werfen::V,atmak,taflu
1258,fangen::V,tutmak,dal
1259,fangen::V,yakalamak,dal
1260,packen::V,tutmak,cipio
1261,packen::V,tutmak,crafangu
1262,packen::V,yakalamak,cipio
1263,packen::V,yakalamak,crafangu
1264,verstecken::V,saklamak,celu
1265,verstecken::V,saklamak,cuddio
1266,teilen::V,bölmek,rhannu
1267,teilen::V,ayırmak,rhannu
1268,schicken::V,yollamak,anfon
1269,schicken::V,göndermek,anfon
1270,bringen::V,getirmek,dod â
1271,hinzufügen::V,katmak,chwanegu
1272,hinzufügen::V,eklemek,chwanegu
1273,bekommen::V,almak,cael
1274,bekommen::V,eline geçmek,cael
1275,erhalten::V,almak,derbyn
1276,nehmen::V,almak,cymryd
1277,wählen::V,seçmek,dewis
1278,auswählen::V,seçmek,dethol
1279,auswählen::V,ayırmak,dethol
1280,bewahren::V,korumak,cadw
1281,behindern::V,engellemek,atal
1282,behindern::V,engellemek,rhwystro
1283,verderben::V,bozmak,difetha
1284,beschädigen::V,zedelemek,niweidio
1285,beschädigen::V,ziyan vermek,niweidio
1286,zerbrechen::V,kırmak,torri
1287,zerreißen::V,yırtmak,rhwygo
1288,zerstören::V,yıkmak,dinistrio
1289,zerstören::V,tahrip etmek,dinistrio
1290,verbrennen::V,yakmak,llosgi
1291,geben::V,vermek,rhoi
1292,reichen::V,uzatmak,estyn
1293,schenken::V,hediye etmek,rhoddi
1294,versprechen::V,vaat etmek,addo
1295,wünschen::V,kutlamak,dymuno
1296,loben::V,övmek,canmol
1297,küssen::V,öpmek,cusanu
1298,wiegen::V,sallamak,siglo
1299,zudecken::V,örtmek,gorchuddio
1300,wecken::V,uyandırmak,deffro
1301,zeigen::V,göstermek,dangos
1302,führen::V,gezdirmek,arwain
1303,führen::V,yol göstermek,arwain
1304,lehren::V,okutmak,dysgu
1305,lehren::V,öğretmek,dysgu
1306,unterrichten::V,öğretmek,hyfforddi
1307,aufziehen::V,yetiştirmek,dod i fyny
1308,leiten::V,yönetmek,arwain
1309,leiten::V,idare etmek,arwain
1310,antreiben::V,teşvik etmek,annog
1311,lassen::V,-tırmak,gadael
1312,einladen::V,davet etmek,gwahodd
1313,vereinigen::V,birleştirmek,uno
1314,vereinigen::V,birleştirmek,cyfuno
1315,besuchen::V,uğramak,ymweld â
1316,besuchen::V,ziyaret etmek,ymweld â
1317,besuchen::V,görmeye gitmek,ymweld â
1318,treffen::V,rastlamak,cwrdd
1319,treffen::V,rastlamak,cyfarfod
1320,treffen::V,isabet etmek,cwrdd
1321,treffen::V,isabet etmek,cyfarfod
1322,sich versammeln::V,toplanmak,casglu
1323,sich versammeln::V,toplanmak,cynnull
1324,spielen::V,oynamak,chwarae
1325,singen::V,söylemek,canu
1326,singen::V,şarkı söylemek,canu
1327,tanzen::V,oynamak,dawnsio
1328,tanzen::V,dans etmek,dawnsio
1329,sich trennen::V,ayrılmak,ymwahanu
1330,verlassen::V,bırakmak,gadael
1331,verlassen::V,terk etmek,gadael
1332,retten::V,kurtarmak,achub
1333,bewachen::V,gözetmek,gwarchod
1334,schützen::V,korumak,noddi
1335,verteidigen::V,savunmak,amddiffyn
1336,sich schlagen::V,dövüşmek,ffraeo
1337,sich schlagen::V,dövüşmek,terfysgu
1338,schießen::V,ateş etmek,saethu
1339,siegen::V,yenmek,ennill
1340,ärgern::V,kızdırmak,cythruddo
1341,schlagen::V,dövmek,curo
1342,treten::V,tepmek,cicio
1343,stechen::V,sokmak,pigo
1344,stechen::V,batırmak,pigo
1345,stoßen::V,itmek,gwthio
1346,stehlen::V,çalmak,dwyn
1347,stehlen::V,çalmak,lladrata
1348,stören::V,bozmak,aflonyddu
1349,stören::V,etkilemek,aflonyddu
1350,belästigen::V,rahatsız etmek,trafferthu
1351,verbergen::V,saklamak,cuddio
1352,täuschen::V,aldatmak,twyllo
1353,betrügen::V,aldatmak,hocedu
1354,betrügen::V,dolandırmak,hocedu
1355,töten::V,öldürmek,lladd
1356,wohnen::V,oturmak,byw
1357,arbeiten::V,çalışmak,gweithio
1358,sammeln::V,toplamak,casglu
1359,pflücken::V,koparmak,casglu
1360,jagen::V,avlanmak,hela
1361,fischen::V,balık tutmak,pysgota
1362,fassen::V,tutmak,dal
1363,fassen::V,yakalamak,dal
1364,hüten::V,otlatmak,bugeilio
1365,treiben::V,gütmek,gyrru
1366,anbinden::V,bağlamak,clymu
1367,füttern::V,beslemek,porthi
1368,melken::V,sağmak,godro
1369,hacken::V,yarmak,torri
1370,gießen::V,sulamak,dyfrhau
1371,reifen::V,olgunlaşmak,aeddfedu
1372,zubereiten::V,hazırlamak,coginio
1373,kochen::V,pişirmek,berwi
1374,kochen::V,kaynatmak,berwi
1375,backen::V,pişirmek,pobi
1376,backen::V,pişirmek,crasu
1377,backen::V,fırında pişirmek,pobi
1378,backen::V,fırında pişirmek,crasu
1379,braten::V,kızartmak,ffrio
1380,umrühren::V,karıştırmak,cyffroi
1381,stricken::V,örmek,gwau
1382,nähen::V,dikmek,gwnïo
1383,färben::V,boyamak,lliwio
1384,reinigen::V,temizlemek,glanhau
1385,waschen::V,yıkamak,golchi
1386,abwischen::V,silmek,sychu
1387,spülen::V,çalkamak,streulio
1388,fegen::V,süpürmek,ysgubo
1389,kehren::V,süpürmek,ysgubo
1390,baden::V,yıkanmak,cael bath
1391,baden::V,banyo yapmak,cael bath
1392,sich waschen::V,yıkanmak,ymolchi
1393,ausziehen::V,çıkarmak,tynnu
1394,anziehen::V,giymek,gwisgo
1395,sich anziehen::V,giyinmek,ymwisgo
1396,kämmen::V,taramak,cribo
1397,schmücken::V,süslemek,harddu
1398,schmücken::V,süslemek,addurno
1399,sagen::V,demek,dweud
1400,sagen::V,söylemek,dweud
1401,sprechen::V,konuşmak,llefaru
1402,reden::V,konuşmak,siarad
1403,sich unterhalten::V,sohbet etmek,sgwrsio
1404,fragen::V,sormak,gofyn
1405,bitten::V,dilemek,gofyn am
1406,bitten::V,rica etmek,gofyn am
1407,erzählen::V,bahsetmek,dweud
1408,erzählen::V,hikâye etmek,dweud
1409,mitteilen::V,bildirmek,cyfleu
1410,nennen::V,adlandırmak,enwi
1411,rufen::V,çağırmak,galw
1412,prahlen::V,övünmek,brolio
1413,prahlen::V,övünmek,ymffrostio
1414,übersetzen::V,çevirmek,cyfieithu
1415,übersetzen::V,tercüme etmek,cyfieithu
1416,denken::V,düşünmek,meddwl
1417,glauben::V,inanmak,credu
1418,glauben::V,inanmak,coelio
1419,glauben::V,zannetmek,credu
1420,glauben::V,zannetmek,coelio
1421,bemerken::V,farkına varmak,sylwi
1422,erkennen::V,tanımak,adnabod
1423,begreifen::V,anlamak,amgyffred
1424,begreifen::V,kavramak,amgyffred
1425,verstehen::V,duymak,deall
1426,verstehen::V,anlamak,deall
1427,lernen::V,öğrenmek,dysgu
1428,wissen::V,bilmek,gwybod
1429,sich erinnern an::V,hatırlamak,cofio
1430,vergessen::V,unutmak,anghofio
1431,messen::V,ölçmek,mesur
1432,zählen::V,saymak,cyfrif
1433,rechnen::V,hesap etmek,cyfrifo
1434,lesen::V,okumak,darllen
1435,malen::V,resmini yapmak,peintio
1436,zeichnen::V,çizmek,tynnu
1437,schreiben::V,yazmak,ysgrifennu
1438,besitzen::V,haiz olmak,meddu
1439,besitzen::V,sahip olmak,meddu
1440,kaufen::V,almak,prynu
1441,verkaufen::V,satmak,gwerthu
1442,bezahlen::V,ödemek,talu am
1443,zahlen::V,ödemek,talu
1444,beherrschen::V,hâkim olmak,rheoli
1445,beherrschen::V,hâkim olmak,llywodraethu
1446,ertragen::V,dayanmak,dioddef
1447,ertragen::V,katlanmak,dioddef
