,Concept_ID,ab,el
662,lustig::A,алах-ҿых,εύθυμος
663,lustig::A,алах-ҿых,χαρούμενος
664,lustig::A,игурҕьаччо,εύθυμος
665,lustig::A,игурҕьаччо,χαρούμενος
666,lustig::A,агурҕьа,εύθυμος
667,lustig::A,агурҕьа,χαρούμενος
668,lustig::A,агурҿыхага,εύθυμος
669,lustig::A,агурҿыхага,χαρούμενος
670,sanft::A,атата,ήπιος
671,sanft::A,аҟəымшəышə,ήπιος
672,sanft::A,ақьыҧш,ήπιος
673,hungrig::A,амлашь,πεινασμένος
674,krank::A,ачымазаҩ,άρρωστος
675,nackt::A,аҟьантаз,γυμνός
676,traurig::A,алахьеиқəҵага,λυπημένος
677,lebendig::A,абза,ζωντανός
678,gut::A,абзиа,καλός
679,schlecht::A,-хəарҭам,κακός
680,richtig::A,иашоу,σωστός
681,schlimm::A,абааҧсы,άσχημος
682,wahr::A,агəҭылса,αληθής
683,wahr::A,агəҭылса,αληθινός
684,wahr::A,абзиаҵəҟьа,αληθής
685,wahr::A,абзиаҵəҟьа,αληθινός
686,alt::A,Ажə,παλιός
687,neu::A,аҿыц,νέος
688,neu::A,аҿыц,καινούργιος
689,ehemalig::A,анкьатәи,παλιός
690,alt[Lebewesen]::A,абырг,γέρος
691,alt[Lebewesen]::A,ақабада,γέρος
692,alt[Lebewesen]::A,Ажə,γέρος
693,jung::A,аҟата,νέος
694,arm::A,ананамга,φτωχός
695,reich::A,абеиа,πλούσιος
696,bekannt::A,адыр,γνωστός
697,berühmt::A,адыр,περίφημος
698,berühmt::A,адыр,ξακουσμένος
699,fremd::A,атəым,ξένος
700,verschieden::A,Еиуа-еиҧшым,διαφορετικός
701,nah::A,ааигəа,κοντινός
702,fern::A,ахара,μακριά
703,linker::A,арма,αριστερός
704,rechter::A,арҕьа,δεξιός
705,anderer::A,даҽа,άλλος
706,anderer::A,даҽакы,άλλος
707,erster::A,актәи,πρώτος
708,zweiter::A,аҩбатəи,δεύτερος
709,dritter::A,ахҕатәи,τρίτος
710,letzter::A,аҵыхəтəантəи,τελευταίος
711,allein::ADV,мацара,μόνος
712,auf einmal::ADV,зныкала,εφάπαξ
713,auf einmal::ADV,зныкҟьара,εφάπαξ
714,zusammen::ADV,аиц...,μαζί
715,lange::ADV,акыраамҭа,πολύν καιρό
716,plötzlich::ADV,иаалырҟьаны,έξαφνα
717,sofort::ADV,иаразнакҵәҟьа,αμέσως
718,später::ADV,уажəшьҭаншəа,αργότερα
719,jetzt::ADV,уажәы,τώρα
720,heute::ADV,иахьа,σήμερα
721,morgen::ADV,уаҵәы,αύριο
722,bald::ADV,иласны,σε λίγο
723,bald::ADV,иласны,εντός ολίγου
724,dann::ADV,нас,ύστερα
725,gestern::ADV,иацы,χτες
726,einst::ADV,зны,ποτέ
727,einst::ADV,зны,άλλοτε
728,damals::ADV,усҟан,τότε
729,danach::ADV,нас,μετά
730,danach::ADV,нас,ύστερα
731,vorher::ADV,уаанӡа,πριν
732,vorher::ADV,уаанӡа,προηγουμένως
733,zuerst::ADV,азнаказы,πρώτα
734,zuerst::ADV,аҧхьа,πρώτα
735,einmal::ADV,зны,μία φορά
736,manchmal::ADV,зны-зынла,κάποτε
737,oft::ADV,лассы-лассы,συχνά
738,oft::ADV,лассы-лассы,πολλές φορές
739,immer::ADV,енагь,πάντα
740,immer::ADV,енагь,πάντοτε
741,immer::ADV,еснагь,πάντα
742,immer::ADV,еснагь,πάντοτε
743,niemals::ADV,ианакəызаалак,ποτέ
744,hier::ADV,ара,εδώ
745,hier::ADV,абра,εδώ
746,hier::ADV,араҟа,εδώ
747,hierhin::ADV,ара,εδώ
748,hierhin::ADV,араҟа,εδώ
749,von hier::ADV,арантә,από δω
750,dort::ADV,уа,εκεί
751,dorthin::ADV,уахь,προς τα κει
752,dorthin::ADV,анахь,προς τα κει
753,geradeaus::ADV,ишиашоу,κατευθείαν
754,vorwärts::ADV,ҕхьаҟа,εμπρός
755,rückwärts::ADV,шьҭахьла,πίσω
756,zurück::ADV,шьҭахьҟа,πίσω
757,unten::ADV,лбаа,κάτω
758,hinab::ADV,алада,προς τα κάτω
759,oben::ADV,хыхь,πάνω
760,oben::ADV,хыхь,επάνω
761,hinauf::ADV,аҩада,προς τα πάνω
762,überall::ADV,зегьынцьара,παντού
763,nicht::ADV,-м,δεν
764,ein wenig::ADV,ҕыҭк,λιγάκι
765,kaum::ADV,аарлаҳәа,μόλις
766,kaum::ADV,афергьҳәа,μόλις
767,sehr::ADV,даара,πολύ
768,so::ADV,ас,έτσι
769,so::ADV,абас,έτσι
770,noch::ADV,макьана,ακόμα
771,nur::ADV,заҵәык,μόνο
772,schon::ADV,уажәшьҭа,ήδη
773,schon::ADV,уажәшьҭа,κιόλας
774,schon::ADV,аиҳа ипоу,ήδη
775,schon::ADV,аиҳа ипоу,κιόλας
776,wieder::ADV,ҿыц,ξανά
777,wieder::ADV,дырҩегь,ξανά
778,wieder::ADV,дырҩегьых,ξανά
779,vergebens::ADV,баша,μάταια
780,vor::PRP,аҕхьа,μπροστά σε
781,vor::PRP,аҕхьа,μπροστά από
782,hinter::PRP,нхыҵ,πίσω από 
783,unter::PRP,амҵа,υπό
784,unter::PRP,амҵа,κάτω από
785,unter::PRP,амҵан,υπό
786,unter::PRP,амҵан,κάτω από
787,neben::PRP,ааигуара,δίπλα σε
788,zwischen::PRP,абжьара,μεταξύ
789,zwischen::PRP,абжьара,ανάμεσα σε
790,wegen::PRP,-иззы,για
791,wegen::PRP,-иззы,λόγω
792,wegen::PRP,-ҟнытә,για
793,wegen::PRP,-ҟнытә,λόγω
794,dies::PRN,ари,αυτό
795,dies::PRN,абри,αυτό
796,das::PRN,Абни,το
797,das::PRN,убри,το
798,alles::PRN,зегьы,όλα
799,ich::PRN,са,εγώ
800,ich::PRN,сара,εγώ
801,du::PRN,бара,σύ
802,du::PRN,бара,εσύ
803,er::PRN,иара,αυτός
804,wir::PRN,ҳара,εμείς
805,ihr::PRN,шәара,εσείς
806,sie::PRN,дара,αυτοί
807,wer::FPRN,дарбан,ποιος
808,wo::FADV,иабыкуу,πού
809,wo::FADV,аба-,πού
810,wo::FADV,ахь-,πού
811,wohin::FADV,иабыкуу,πού
812,wohin::FADV,иабыкуу,για πού
813,wohin::FADV,аба-,πού
814,wohin::FADV,аба-,για πού
815,wohin::FADV,ахь-,πού
816,wohin::FADV,ахь-,για πού
817,wie::FADV,-шҕа,πώς
818,warum::FADV,избан,γιατί
819,wieviel::FNUM,заҟа,πόσος
820,eins::NUM,акы,ένα
821,eins::NUM,аӡәы,ένα
822,zwei::NUM,ҩба,δύο
823,drei::NUM,хҕа,τρία
824,drei::NUM,хҕа,τρεις
825,vier::NUM,ҕшьба,τέσσερα
826,vier::NUM,ҕшьба,τέσσερις
827,fünf::NUM,хəба,πέντε
828,sechs::NUM,фба,έξι
829,sieben::NUM,Бжьба,εφτά
830,acht::NUM,ааба,οχτώ
831,neun::NUM,жәба,εννιά
832,zehn::NUM,жәаба,δέκα
833,elf::NUM,жәеизатәи,έντεκα
834,zwölf::NUM,жәаҩа,δώδεκα
835,zwanzig::NUM,ҩажәа,είκοσι
836,dreißig::NUM,ҩажәижәабатәи,τριάντα
837,vierzig::NUM,ҩынҩажәа,σαράντα
838,fünfzig::NUM,ҩынҩажәеижәаба,πενήντα
839,sechzig::NUM,хынҩажәа,εξήντα
840,siebzig::NUM,хынҩажәижәаба,εβδομήντα
841,achtzig::NUM,ҕшьынҩажәа,ογδόντα
842,neunzig::NUM,ҕшьынҩажәижәаба,ενενήντα
843,hundert::NUM,шәкы,εκατό
844,tausend::NUM,зқьы,χίλιοι
845,und::CNJ,-и,και
846,oder::CNJ,ма,ή
847,stehen::V,агылазаара,στέκομαι
848,stehen::V,агылазаара,είμαι όρθιος
849,sitzen::V,атəара,κάθομαι
850,sitzen::V,атəа(заа)ра,κάθομαι
851,liegen::V,аиара,είμαι ξαπλωμένος
852,hängen::V,акнаҳара,κρέμομαι
853,werden::V,аҟалара,γίνομαι
854,passieren::V,аҟалара,συμβαίνω
855,beginnen::V,алагара,αρχίζω
856,enden::V,алгара,τελειώνω
857,wechseln::V,аҽыҧсахра,αλλάζω
858,aufgehen[Sonne]::V,агылара,βγαίνω
859,aufgehen[Sonne]::V,агылара,ανατέλλω
860,aufgehen[Sonne]::V,ахашлара,βγαίνω
861,aufgehen[Sonne]::V,ахашлара,ανατέλλω
862,aufgehen[Sonne]::V,аҩаҵхахара,βγαίνω
863,aufgehen[Sonne]::V,аҩаҵхахара,ανατέλλω
864,untergehen[Sonne]::V,аҭашəара,δύω
865,untergehen[Sonne]::V,аҭашəара,βασιλεύω
866,scheinen[Sonne]::V,акаҧхара,λάμπω
867,donnern::V,адыдра,βροντώ
868,wehen::V,асра,φυσώ
869,strömen::V,акаҭəара,ρέω
870,strömen::V,акаҭəара,τρέχω
871,fließen::V,ацара,ρέω
872,sich drehen::V,ахагьежьра,γυρίζω
873,sich drehen::V,ахагьежьра,στρέφομαι
874,schwanken::V,аҵысра,ταλαντεύομαι
875,schwingen::V,ахызазара,αιωρούμαι
876,schwingen::V,ахызазара,ταλαντεύομαι
877,schwingen::V,акьаандара,αιωρούμαι
878,schwingen::V,акьаандара,ταλαντεύομαι
879,fallen::V,акаҳара,πέφτω
880,brennen::V,абылра,καίω
881,rauchen::V,ахылҵра,καπνίζω
882,regnen::V,аура,βρέχω
883,gefrieren::V,аҵаара,παγώνω
884,tauen::V,аӡҭра,λειώνω
885,schmelzen::V,ақəӡыҭра,λειώνω
886,schmelzen::V,аҭəара,λειώνω
887,trocknen::V,абара,στεγνώνω
888,sieden::V,ашра,βράζω
889,faulen::V,абаара,σαπίζω
890,verfaulen::V,абаара,σαπίζω
891,verfaulen::V,аилашра,σαπίζω
892,reißen::V,аҧжəара,σχίζω
893,versinken::V,аӡааҟəрылара,βουλιάζω
894,versinken::V,аӡааҟəрылара,βυθίζομαι
895,vergehen::V,ацара,περνώ
896,erscheinen::V,ацəырҵра,εμφανίζομαι
897,verschwinden::V,аҵашəкəара,χάνομαι
898,verschwinden::V,аҵашəкəара,εξαφανίζομαι
899,sinken::V,атəара,κατεβαίνω
900,sinken::V,алаҟəра,κατεβαίνω
901,abnehmen::V,ацӡаара,μειώνομαι 
902,abnehmen::V,аиҵалара,μειώνομαι 
903,zunehmen::V,аҽырҭбаара,αυξάνω
904,zunehmen::V,аҽырҭбаара,μεγαλώνω
905,zunehmen::V,аиҵыҵра,αυξάνω
906,zunehmen::V,аиҵыҵра,μεγαλώνω
907,zunehmen::V,арацəахара,αυξάνω
908,zunehmen::V,арацəахара,μεγαλώνω
909,steigen::V,азҳара,ανεβαίνω
910,steigen::V,ашьҭыҵра,ανεβαίνω
911,steigen::V,адухара,ανεβαίνω
912,steigen::V,ацлара,ανεβαίνω
913,wachsen::V,азҳара,μεγαλώνω
914,glänzen::V,ацыр-цырра,γυαλίζω
915,glänzen::V,ацыҩ-цыҩра,γυαλίζω
916,glänzen::V,аказказра,γυαλίζω
917,funkeln::V,ашап-шапра,αστράφτω
918,funkeln::V,ашап-шапра,σπιθοβολώ
919,funkeln::V,ацым-цымра,αστράφτω
920,funkeln::V,ацым-цымра,σπιθοβολώ
921,lärmen::V,ашьҭыбжьгара,θορυβώ
922,lärmen::V,аҕьҕьаҳәа аилалара,θορυβώ
923,läuten::V,аҵəҵəасра,χτυπώ 
924,klingeln::V,аҵəҵəасра,κουδουνίζω
925,klirren::V,ахьархьарра,κουδουνίζω
926,klirren::V,архьархьарра,κουδουνίζω
927,brausen::V,аилаҽҽара,βουΐζω
928,brausen::V,еилашуера,βουΐζω
929,klingen::V,агара,ηχώ
930,klingen::V,ашьҭыбжь гара,ηχώ
931,bellen::V,ашра,γαυγίζω
932,heulen::V,ауура,ουρλιάζω
933,blasen::V,аҭəҳəара,φυσώ
934,pfeifen::V,ашəшəра,σφυρίζω
935,schreien::V,аҳəҳəара,κραυγάζω
936,schreien::V,ахəаара,κραυγάζω
937,schreien::V,аҟаара,κραυγάζω
938,stöhnen::V,ақьра,βογγώ
939,zittern::V,аҵыс-ҵысра,τρέμω
940,leben::V,аҟазаара,ζω
941,geboren werden::V,Аира,γεννιέμαι
942,atmen::V,аҕсыҕ лагаҩагара,αναπνέω
943,trinken::V,ажəра,πίνω
944,essen::V,акрыфара,τρώω
945,schlucken::V,албаадара,καταπίνω
946,müde werden::V,ааҕсара,κουράζομαι
947,einschlafen::V,ацəара,αποκοιμιέμαι
948,schlafen::V,ацəазаара,κοιμάμαι
949,aufwachen::V,аҿыхара,ξυπνώ
950,aufstehen::V,Агəылҵра,σηκώνομαι
951,sich erholen::V,аҧсшьара,ξεκουράζομαι
952,krank werden::V,ачмазаҩхара,αρρωσταίνω
953,krank sein::V,аҳəарҧсарра,ασθενώ
954,schmerzen::V,ахьра,πονώ
955,husten::V,аимҳәара,βήχω
956,genesen::V,абзиахара,θεραπεύομαι
957,genesen::V,аӷəӷəахара,θεραπεύομαι
958,sterben::V,аҧсра,πεθαίνω
959,umkommen::V,аҭахара,πεθαίνω
960,sich bewegen::V,аиҭаҵра,κουνιέμαι
961,sich rühren::V,ақəацара,σαλεύω
962,sich erheben::V,аҩагылара,επαναστατώ
963,sich setzen::V,атəара,κάθομαι
964,hinfallen::V,акаҳара,πέφτω κάτω
965,laufen::V,аныҟəара,τρέχω
966,schreiten::V,ашьаҿа еихгара,βαδίζω
967,spazierengehen::V,анеи-ааира,κάνω βόλτα
968,spazierengehen::V,анеи-ааира,πηγαίνω περίπατο
969,eilen::V,аццакра,σπεύδω
970,sich beeilen::V,аццакра,βιάζομαι
971,sausen::V,аҧырра,τρέχω γρήγορα
972,sausen::V,иҭрысны,τρέχω γρήγορα
973,sausen::V,ишьҭҟьаны ацара,τρέχω γρήγορα
974,rennen::V,аҩра,τρέχω
975,springen::V,аҧара,πηδώ
976,klettern::V,ақəлара,σκαρφαλώνω
977,schaukeln::V,аҟəараҟəанҽара,κουνιέμαι
978,kriechen::V,аҳəазара,έρπω
979,kriechen::V,аҳəазара,σέρνομαι
980,schwimmen::V,аӡсара,κολυμπώ
981,tauchen::V,ахəӡааҵəира,βουτώ
982,rudern::V,аҵшьра,κωπηλατώ
983,fahren::V,акала,πηγαίνω
984,fliegen::V,аҧырра,πετώ
985,gehen::V,аиҭаҵра,βαδίζω
986,gehen::V,аиҭаҵра,πηγαίνω
987,weggehen::V,ацара,φεύγω
988,abfahren::V,адəықəлара,ξεκινώ
989,abfahren::V,адəықəлара,αναχωρώ
990,abfahren::V,ацара,ξεκινώ
991,abfahren::V,ацара,αναχωρώ
992,anhalten::V,ааныргылара,σταματώ
993,hineingehen::V,аҭалара,μπαίνω
994,eintreten::V,аҩналара,μπαίνω
995,eintreten::V,аҩналара,εισέρχομαι
996,kommen::V,аара,έρχομαι
997,kommen::V,ааира,έρχομαι
998,ankommen::V,ааира,φτάνω
999,ankommen::V,аара,φτάνω
1000,ankommen::V,анеира,φτάνω
1001,zurückkommen::V,азыхынҳəра,επιστρέφω
1002,bleiben::V,аанхара,μένω
1003,bleiben::V,анхара,μένω
1004,bleiben::V,аангылара,μένω
1005,warten::V,азҧшзаара,περιμένω
1006,erwarten::V,азҧшра,αναμένω
1007,erwarten::V,азҧшра,περιμένω
1008,suchen::V,ашьҭазаара,ψάχνω
1009,finden::V,аҧшаара,βρίσκω
1010,versuchen::V,аҽазкра,προσπαθώ
1011,vorbereiten::V,армазеира,προετοιμάζω
1012,lieben::V,абзиабара,αγαπώ
1013,mögen::V,агəаҧхара,μου αρέσει
1014,lachen::V,аччара,γελώ
1015,rühren::V,арҵəуара,συγκινώ
1016,weinen::V,аҵəуара,κλαίω
1017,schimpfen::V,ацəҳара,βρίζω
1018,sich ärgern::V,агəаара,θυμώνω
1019,sich fürchten::V,аӡыӡара,φοβάμαι
1020,fürchten::V,ацəшəара,φοβάμαι
1021,fliehen::V,абналара,φεύγω
1022,fliehen::V,ацəцара,φεύγω
1023,flüchten::V,абналара,δραπετεύω
1024,flüchten::V,ацəцара,δραπετεύω
1025,sehen::V,абара,βλέπω
1026,anschauen::V,ахəаҧшра,κοιτάζω
1027,ansehen::V,ахəаҧшра,βλέπω
1028,hören::V,аҳара,ακούω
1029,zuhören::V,азыӡырҩра,ακούω
1030,probieren::V,аҧышəара,δοκιμάζω
1031,riechen::V,афыҩра,μυρίζω
1032,riechen::V,афыҩра,οσφραίνομαι
1033,fühlen::V,анырра,αισθάνομαι
1034,fühlen::V,ацәакырра,αισθάνομαι
1035,scheinen::V,шәа,φαίνομαι
1036,scheinen::V,аацәырҵа,φαίνομαι
1037,vernehmen::V,аҳара,ακούω
1038,vernehmen::V,аҳара,μαθαίνω
1039,frieren::V,ашəра,κρυώνω
1040,frieren::V,аҵаара,κρυώνω
1041,tun::V,аҟаҵара,κάνω
1042,können::V,алшара,ξέρω
1043,können::V,алшара,μπορώ
1044,wollen::V,аҭахра,θέλω
1045,anfangen::V,алагара,αρχίζω
1046,beenden::V,алгара,τελειώνω
1047,aufhören::V,аҟəыҵра,παύω
1048,gelingen::V,аура,πετυχαίνω
1049,gelingen::V,аманшəалахара,πετυχαίνω
1050,gelingen::V,алҵра,πετυχαίνω
1051,geraten::V,нзаарын,γίνομαι
1052,öffnen::V,аартра,ανοίγω
1053,schließen::V,аркра,κλείνω
1054,stellen::V,аргылара,θέτω
1055,setzen::V,артəара,θέτω
1056,legen::V,ақəҵара,θέτω
1057,berühren::V,акьысра,εγγίζω
1058,berühren::V,алакьысра,εγγίζω
1059,verbinden::V,аҿаҳəара,συνδέω
1060,bedecken::V,ақəршəра,σκεπάζω
1061,aufhängen::V,акнаҳара,κρεμώ
1062,anzünden::V,аркра,ανάβω
1063,aufheben::V,ашьҭыхра,σηκώνω
1064,zurücklassen::V,аныжьра,εγκαταλείπω
1065,verlieren::V,ацəыӡра,χάνω
1066,fallen lassen::V,ацəкаҳара,αφήνω να πέσει
1067,machen::V,ачаҧара,κάνω
1068,machen::V,ачаҧара,φτιάχνω
1069,herstellen::V,аиҵдара,κατασκευάζω
1070,bauen::V,аргылара,χτίζω
1071,bauen::V,аргылара,οικοδομώ
1072,reparieren::V,арҽеира,επισκευάζω
1073,reparieren::V,арҽеира,επιδιορθώνω
1074,verbessern::V,аиҕьтəра,βελτιώνω
1075,verbessern::V,аиҕьтəра,καλυτερεύω
1076,ändern::V,аҧсахра,αλλάζω
1077,graben::V,ажра,σκάβω
1078,beugen::V,арҟəра,λυγίζω
1079,beugen::V,архəара,λυγίζω
1080,biegen::V,арҟəра,κάμπτω
1081,biegen::V,архəара,κάμπτω
1082,drehen::V,аргьежьра,στρέφω
1083,umdrehen::V,аарҳәра,γυρίζω
1084,heben::V,аҩахара,υψώνω
1085,heben::V,аҩахара,σηκώνω
1086,heben::V,араҳара,υψώνω
1087,heben::V,араҳара,σηκώνω
1088,hochheben::V,ахагалара,υψώνω
1089,hochheben::V,ахагалара,σηκώνω
1090,hochheben::V,ашьҭҳəара,υψώνω
1091,hochheben::V,ашьҭҳəара,σηκώνω
1092,halten::V,акра,βαστώ
1093,drücken::V,ақəрӷəӷəара,πιέζω
1094,schieben::V,аҵгəара,σπρώχνω
1095,schieben::V,агəара,σπρώχνω
1096,kratzen::V,ацəҟьара,γρατσουνίζω
1097,lecken::V,арбзара,γλείφω
1098,beißen::V,ацҳара,δαγκάνω
1099,abreißen::V,амжəара,κόβω
1100,abreißen::V,амжəара,σχίζω
1101,abschneiden::V,ахҵəара,αποκόπτω
1102,abschneiden::V,аҿахҵəара,αποκόπτω
1103,binden::V,аҿаҳəара,δένω
1104,stecken::V,алаҵара,χώνω
1105,brechen::V,аҧҵəара,σπάζω
1106,klopfen::V,асра,χτυπώ
1107,klopfen::V,асра,τινάζω
1108,hauen::V,ақəкшара,χτυπώ
1109,kleben::V,аҷабра,κολλώ
1110,reiben::V,арҟəыҷра,τρίβω
1111,streichen::V,ахьшьра,αλείφω
1112,schleifen::V,ахра,ακονίζω
1113,schneiden::V,аҧҟара,κόβω
1114,rütteln::V,арҵысра,σείω
1115,rütteln::V,арҵысра,τινάζω
1116,schütteln::V,аршəшəара,σείω
1117,schütteln::V,аршəшəара,κουνώ
1118,schwenken::V,аҟьара,κουνώ
1119,schütten::V,аҭаҭəара,χύνω
1120,füllen::V,арҭəра,γεμίζω
1121,einwickeln::V,алаҳəара,τυλίγω
1122,tragen::V,аҩагара,φέρνω
1123,schleppen::V,арҳəазара,κουβαλώ
1124,ziehen::V,ахара,τραβώ
1125,aufbewahren::V,аҵəахра,φυλάω
1126,werfen::V,аршəра,ρίχνω
1127,fangen::V,акра,πιάνω
1128,packen::V,анкра,τσακώνω
1129,packen::V,аҵкаара,τσακώνω
1130,verstecken::V,аҵəахра,κρύβω
1131,teilen::V,ашара,μερίζω
1132,schicken::V,ашьҭра,στέλνω
1133,bringen::V,аагара,φέρνω
1134,hinzufügen::V,ацҵара,προσθέτω
1135,bekommen::V,аҧшаара,προσκομίζω
1136,bekommen::V,архиара,προσκομίζω
1137,bekommen::V,аура,προσκομίζω
1138,erhalten::V,аиура,παίρνω
1139,erhalten::V,аиура,λαμβάνω
1140,nehmen::V,агара,πιάνω
1141,nehmen::V,агара,παίρνω
1142,wählen::V,алҧшаара,εκλέγω
1143,auswählen::V,алхра,διαλέγω
1144,behindern::V,аҧырхагахара,εμποδίζω
1145,verderben::V,алгара,χαλώ
1146,verderben::V,абжьыхра,χαλώ
1147,verderben::V,аҧхасҭатəра,χαλώ
1148,beschädigen::V,аҧхасҭатəра,ζημιώνω
1149,zerbrechen::V,аҧҽра,σπάζω
1150,zerreißen::V,аҧжəара,σχίζω
1151,zerstören::V,аилаҧыххаара,καταστρέφω
1152,verbrennen::V,абылра,καίω
1153,geben::V,аҭара,δίνω
1154,reichen::V,аҭара,δίνω
1155,schenken::V,аҩгара,χαρίζω
1156,versprechen::V,ақəргəыӷра,υπόσχομαι
1157,loben::V,арҽхəара,επαινώ
1158,küssen::V,агəӡра,φιλώ
1159,zudecken::V,аҵахҩара,σκεπάζω
1160,zudecken::V,ақəршəра,σκεπάζω
1161,wecken::V,арҿыхара,ξυπνώ
1162,zeigen::V,арбара,δείχνω
1163,führen::V,аныҟəгара,οδηγώ
1164,lehren::V,арҵара,διδάσκω
1165,unterrichten::V,арҧхьара,διδάσκω
1166,aufziehen::V,ааӡара,ανατρέφω
1167,leiten::V,ахагылазаара,ηγούμαι
1168,leiten::V,ахагылазаара,διευθύνω
1169,antreiben::V,арццакра,σπρώχνω
1170,antreiben::V,арццакра,παρακινώ
1171,lassen::V,арҟаҵара,αφήνω
1172,einladen::V,ааҕхьара,προσκαλώ
1173,einladen::V,анаҧхьара,προσκαλώ
1174,vereinigen::V,аилаҵара,ενώνω
1175,besuchen::V,абара,επισκέπτομαι
1176,treffen::V,аҧылара,συναντώ
1177,sich versammeln::V,аизара,μαζεύομαι
1178,spielen::V,ахəмарра,παίζω
1179,singen::V,ашəаҳəара,τραγουδώ
1180,tanzen::V,акəашара,χορεύω
1181,sich trennen::V,аилыҵра,αποχωρίζομαι
1182,verlassen::V,акажьра,εγκαταλείπω
1183,retten::V,Аиқəрхара,σώζω
1184,bewachen::V,ахьчара,φρουρώ
1185,schützen::V,ацəыхьчара,προστατεύω
1186,verteidigen::V,ахьчара,υπερασπίζω
1187,sich schlagen::V,аисра,χτυπιέμαι
1188,schießen::V,ахысра,πυροβολώ
1189,siegen::V,аиааира,νικώ
1190,ärgern::V,аргəаара,τσαντίζω
1191,schlagen::V,асра,χτυπώ
1192,schlagen::V,аҭасра,χτυπώ
1193,stechen::V,алакшара,τρυπώ
1194,stoßen::V,агəҭасра,ωθώ
1195,stoßen::V,агəҭасра,σπρώχνω
1196,stehlen::V,аӡара,κλέβω
1197,stören::V,аҧырхагахара,διαταράσσω
1198,belästigen::V,аргəамҵра,ενοχλώ
1199,verbergen::V,аӡара,κρύβω
1200,täuschen::V,ажьара,παραπλανώ
1201,betrügen::V,ажьара,απατώ
1202,töten::V,ашьра,σκοτώνω
1203,töten::V,ашьра,θανατώνω
1204,wohnen::V,анхара,μένω
1205,wohnen::V,анхара,κατοικώ
1206,arbeiten::V,аусура,δουλεύω
1207,arbeiten::V,аусура,εργάζομαι
1208,sammeln::V,аҟəшəара,μαζεύω
1209,sammeln::V,аҟəшəара,συλλέγω
1210,pflücken::V,аҿыршəара,κόβω
1211,pflücken::V,аҿыхра,κόβω
1212,jagen::V,ашəарыцара,κυνηγώ
1213,fischen::V,аҧсыӡ икуеит,ψαρεύω
1214,fassen::V,акра,πιάνω
1215,hüten::V,арҳəра,φυλάγω
1216,hüten::V,арҳəра,προσέχω
1217,hüten::V,ахьчара,φυλάγω
1218,hüten::V,ахьчара,προσέχω
1219,treiben::V,акацара,οδηγώ
1220,anbinden::V,адҳəалара,δένω
1221,füttern::V,акырҿаҵара,ταΐζω
1222,melken::V,ахьара,αρμέγω
1223,hacken::V,аҟəаҟəара,κόβω
1224,gießen::V,аҵаҭəара,ποτίζω
1225,reifen::V,ашəра,ωριμάζω
1226,reifen::V,аҟалара,ωριμάζω
1227,zubereiten::V,ацура,ετοιμάζω
1228,kochen::V,ажəра,βράζω
1229,backen::V,аӡра,ψήνω
1230,braten::V,аӡра,τηγανίζω
1231,umrühren::V,аилрыхра,ανακατεύω
1232,stricken::V,аҧара,πλέκω
1233,nähen::V,аӡахра,ράβω
1234,färben::V,ашəра,βάφω
1235,färben::V,ашəра,χρωματίζω
1236,reinigen::V,арыцқьара,καθαρίζω
1237,waschen::V,аӡәӡәара,πλένω
1238,abwischen::V,арбара,σφουγγίζω
1239,spülen::V,аҭыршара,ξεπλένω
1240,fegen::V,аҧссара,σκουπίζω
1241,baden::V,аҽыкəабара,κάνω μπάνιο
1242,sich waschen::V,аҽыӡəӡəара,πλένομαι
1243,ausziehen::V,ашəыхра,βγάζω
1244,anziehen::V,ашəҵара,φορώ
1245,sich anziehen::V,аҽеилаҳəара,ντύνομαι
1246,kämmen::V,аҳəара,χτενίζω
1247,schmücken::V,арҧшӡара,στολίζω
1248,sagen::V,аҳəара,λέω
1249,sprechen::V,ацəажəара,μιλώ
1250,reden::V,ацəажəара,μιλώ
1251,reden::V,ацəажəара,κουβεντιάζω
1252,reden::V,аицәажәара,μιλώ
1253,reden::V,аицәажәара,κουβεντιάζω
1254,sich unterhalten::V,аицәажәара,συνομιλώ
1255,sich unterhalten::V,аицәажәара,κουβεντιάζω
1256,fragen::V,азҵаара,ρωτώ
1257,bitten::V,аҳəара,ζητώ
1258,bitten::V,аҳəара,παρακαλώ
1259,erzählen::V,аҳəара,διηγούμαι
1260,mitteilen::V,азыцҳара,πληροφορώ
1261,nennen::V,ахьӡҵара,ονομάζω
1262,rufen::V,азҿыҭра,φωνάζω
1263,prahlen::V,аҽхəара,καυχιέμαι
1264,übersetzen::V,аиҭагара,μεταφράζω
1265,denken::V,азхəыцра,σκέφτομαι
1266,glauben::V,ахаҵара,πιστεύω
1267,bemerken::V,агəаҭара,παρατηρώ
1268,erkennen::V,адырра,αναγνωρίζω
1269,begreifen::V,аилкаара,καταλαβαίνω
1270,verstehen::V,аҳара,ακούω
1271,lernen::V,аҵара,μαθαίνω
1272,wissen::V,адырра,ξέρω
1273,sich erinnern an::V,агəаларшəара,θυμάμαι
1274,vergessen::V,ахашҭра,ξεχνώ
1275,messen::V,ашəара,μετρώ
1276,zählen::V,аҧхьаӡара,μετρώ
1277,rechnen::V,аҳасабра,λογαριάζω
1278,lesen::V,аҧхьара,διαβάζω
1279,besitzen::V,амазаара,κατέχω
1280,kaufen::V,Аахəара,αγοράζω
1281,verkaufen::V,аҭира,πουλώ
1282,bezahlen::V,ахҭынҵара,πληρώνω
