,Concept_ID,mdf,mrj
740,nah::A,аф ичкоздень,лишӹл
741,fern::A,и́чкоздень,мӹндӹр
742,fern::A,куна́рдонь,мӹндӹр
743,linker::A,кержи,шалахай
744,rechter::A,види,вургамла
745,anderer::A,лия,вес
746,anderer::A,лия,весӹ
747,erster::A,васенце,икшӹ
748,erster::A,васенце,икӹмшӹ
749,zweiter::A,омбоце,кокшы
750,dritter::A,колмоце,кымшы
751,letzter::A,ме́кольце,остатка
752,allein::ADV,ськамонза,иктӹ
753,allein::ADV,ськамонза,иктӹт
754,auf einmal::ADV,вихцок,тöрöк
755,zusammen::ADV,марс,икараш
756,zusammen::ADV,марс,цымырын
757,zusammen::ADV,ма́рса,икараш
758,zusammen::ADV,ма́рса,цымырын
759,lange::ADV,кува́тьс,кужын
760,plötzlich::ADV,а́пак учт,трӱк
761,sofort::ADV,тяникиге,полт
762,sofort::ADV,тяникиге,тöрöк
763,sofort::ADV,тяникиге,тӹшӓкок
764,später::ADV,ме́ле,вара
765,jetzt::ADV,тяни,
766,heute::ADV,тячи,тагачы
767,morgen::ADV,ва́нды,иргод
768,morgen::ADV,ва́нды,иргодым
769,bald::ADV,курок,чӹнь
770,bald::ADV,курок,вӓшке
771,bald::ADV,курок,выртышты
772,dann::ADV,меле,пакыла
773,dann::ADV,сяда меле,пакыла
774,gestern::ADV,ися́к,тенгечӹ
775,einst::ADV,весть,икӓнӓ
776,einst::ADV,мзя́рда-бди,икӓнӓ
777,damals::ADV,эста,тӹнӓм
778,danach::ADV,меле,пакыла
779,vorher::ADV,инголи,перви
780,zuerst::ADV,ва́сенда,андак
781,einmal::ADV,весть,гӓнӓк
782,einmal::ADV,весть,гӓнӓ
783,manchmal::ADV,лия́ста,кынамжы
784,manchmal::ADV,ко́ста-ко́ста,кынамжы
785,oft::ADV,си́деста,чӹчкӹдӹн
786,immer::ADV,фалу,со
787,immer::ADV,фалу,соок
788,immer::ADV,най,со
789,immer::ADV,най,соок
790,niemals::ADV,аф мзя́рдонга,нинам
791,niemals::ADV,аф мзя́рдонга,нигынам
792,niemals::ADV,аф мзя́рдонга,нигынамат
793,hier::ADV,тяса,тиштӹ
794,hierhin::ADV,сей,тишкӹ
795,hierhin::ADV,тяза,тишкӹ
796,von hier::ADV,тя́ста,тишец
797,von hier::ADV,тя́ста,тишецӹн
798,dort::ADV,тоса,тӹштӹ
799,dorthin::ADV,тов,тӹшкӹ
800,dorthin::ADV,тов,тӹшкӹлӓ
801,dorthin::ADV,тоза,тӹшкӹ
802,dorthin::ADV,тоза,тӹшкӹлӓ
803,geradeaus::ADV,ви́деста,вик
804,geradeaus::ADV,ви́деста,тура
805,vorwärts::ADV,и́нголи,анзыкы
806,rückwärts::ADV,ме́ки,мӹнгеш
807,zurück::ADV,ме́ки,мӹнгеш
808,unten::ADV,ала,ӱлнӹ
809,unten::ADV,ала,лӹвӓлнӹ
810,hinab::ADV,алу,ӱлӹкӹ
811,hinab::ADV,алу,лӹвӓкӹ
812,oben::ADV,вяре,вӹлнӹ
813,hinauf::ADV,вяри,кӱшкӹлӓ
814,hinauf::ADV,вяри,кӱш
815,überall::ADV,се́мбе ва́стова,йӹлт
816,überall::ADV,се́мбе ва́стова,цилӓ вӓре
817,nicht::ADV,аф,уке
818,ein wenig::ADV,аф лама,изиш
819,ein wenig::ADV,аф лама,иклаштык
820,kaum::ADV,а́ньцек,цылик
821,kaum::ADV,а́ньцек,чучок-чучок
822,sehr::ADV,пяк,чоте
823,so::ADV,ста́не,тенге
824,so::ADV,ста́не,тенгелӓ
825,noch::ADV,нинге,мол
826,noch::ADV,нинге,моло
827,nur::ADV,аньцек,веле
828,schon::ADV,ни,уже
829,schon::ADV,ни,ӹнде
830,wieder::ADV,та́га,уэш
831,vergebens::ADV,стак,зря
832,vergebens::ADV,стак,ӹзрӓ
833,vergebens::ADV,стак,ӹзӹрӓ
834,vor::PRP,инголе,анзыц
835,vor::PRP,инголе,анзыцын
836,hinter::PRP,фтала,шайылан
837,hinter::PRP,фтала,шайылный
838,hinter::PRP,мельге,шайылан
839,hinter::PRP,мельге,шайылный
840,unter::PRP,ала,лӹвӓкӹ
841,durch::PRP,пачк,вашт
842,neben::PRP,ваксса,сага
843,zwischen::PRP,ёткса,лош
844,zwischen::PRP,ёткса,лошкы
845,wegen::PRP,сюнеда,мычыц
846,dies::PRN,тя,тидӹ
847,dies::PRN,тя,ти
848,das::PRN,ся,тидӹ
849,das::PRN,ся,ти
850,das::PRN,тона,тидӹ
851,das::PRN,тона,ти
852,alles::PRN,сембе,цилӓ
853,ich::PRN,мон,мый
854,du::PRN,тон,тӹнь
855,er::PRN,сон,тӹдӹ
856,wir::PRN,минь,мӓ
857,ihr::PRN,тинь,вӓ
858,sie::PRN,синь,нӹнӹ
859,was::FPRN,мезе,ма
860,wer::FPRN,кие,кӱ
861,wo::FADV,коса,кышан
862,wo::FADV,коса,кыштакен
863,wohin::FADV,ков,кышкы
864,wohin::FADV,коза,кышкы
865,wie::FADV,ко́да,кыце
866,warum::FADV,мес,малын
867,wieviel::FNUM,мзя́ра,кынар
868,wieviel::FNUM,мзя́ра,кынары
869,wieviel::FNUM,мзя́ра,кынаркы
870,eins::NUM,фкя,иктӹ
871,eins::NUM,фкя,иктӹт
872,zwei::NUM,кафта,кок
873,zwei::NUM,кафта,кокты
874,drei::NUM,колма,кым
875,drei::NUM,колма,кымыт
876,vier::NUM,ниле,нӹл
877,fünf::NUM,вете,вӹц
878,sechs::NUM,кота,куд
879,sechs::NUM,кота,кудытмозн
880,sieben::NUM,сисем,шӹм
881,sieben::NUM,сисем,шӹмӹт
882,acht::NUM,кафкса,кӓндӓкш
883,acht::NUM,кафкса,кӓндӓкшӹ
884,neun::NUM,ве́йхкса,ӹндекшшӱдӹ
885,zehn::NUM,кемонь,лу
886,elf::NUM,кефкие,луатик
887,elf::NUM,кефкие,луатиктӹ
888,zwölf::NUM,кемгафтува,луаткок
889,zwölf::NUM,кемгафтува,луаткокты
890,zwanzig::NUM,комсь,коклы
891,dreißig::NUM,колмогемонь,кымлы
892,vierzig::NUM,нильге́монь,нӹллӹ
893,fünfzig::NUM,ве́дьгемонь,вӹцлӹ
894,sechzig::NUM,ко́дгемонь,кудлу
895,siebzig::NUM,сизьге́монь,шӹмлу
896,achtzig::NUM,ка́фксогемонь,кӓндӓкшлу
897,neunzig::NUM,ве́йхксогемонь,ӹндекшлу
898,hundert::NUM,сяда,шӱдӹ
899,tausend::NUM,тёжянь,тӹжем
900,und::CNJ,и,дöн
901,und::CNJ,дъ,дöн
902,oder::CNJ,или,льывы
903,oder::CNJ,али,льывы
904,stehen::V,а́щемс стя́да,шалшаг
905,sitzen::V,ащемс озада,шӹнзӓш
906,liegen::V,ма́дозь а́щемс,киӓш
907,hängen::V,нюрьгомс,кечӓш
908,werden::V,арамс,шагалаш
909,werden::V,тиевомс,шагалаш
910,passieren::V,лисэмс,ӹштӓ́лтӓш
911,passieren::V,эвондамс,ӹштӓ́лтӓш
912,beginnen::V,ушедомс,тӹнгӓлӓлтӓш
913,enden::V,лоткамс,пӹтӓш
914,wechseln::V,по́лафнемс,весемӓш
915,wechseln::V,по́лафнемс,весемӓлтӓш
916,aufgehen[Sonne]::V,стямс,авараш
917,aufgehen[Sonne]::V,лисемс,авараш
918,untergehen[Sonne]::V,валгомс,шӹ́нзӓш
919,scheinen[Sonne]::V,ва́лдоптомс,сотемдӓрӓш
920,donnern::V,торамс,хӹдӹртӓш
921,wehen::V,уфа́мс,ӹфӹлӓш
922,strömen::V,шудемс,йогащ
923,fließen::V,шудемс,йогащ
924,sich drehen::V,шаромс,пöрдӓш
925,schwanken::V,якамс,лыпшалташ
926,schwingen::V,люксемс,кӓчӓйӓш
927,schwingen::V,нюрьсемс,кӓчӓйӓш
928,fallen::V,прамс,кенвазаш
929,fallen::V,прамс,шынгалташ
930,fallen::V,прашендомс,кенвазаш
931,fallen::V,прашендомс,шынгалташ
932,brennen::V,паломс,йылаш
933,rauchen::V,качадомс,шыпшаш
934,regnen::V,пиземс,юраш
935,gefrieren::V,эйндамс,гӓш
936,gefrieren::V,эйндамс,кӹлмаш
937,gefrieren::V,кельмомс,гӓш
938,gefrieren::V,кельмомс,кӹлмаш
939,tauen::V,соламс,шылаш
940,schmelzen::V,соламс,шӹрӓнӓш
941,trocknen::V,коськомс,кошкаш
942,sieden::V,лакамс,шолаш
943,faulen::V,наксадомс,шӱӓш
944,verfaulen::V,наксадомс,йӓнгӓрӓлтӓш
945,reißen::V,сязевомс,кышкедӓлтӓш
946,versinken::V,ваямс,ва́лаш
947,vergehen::V,ётамс,эртӓш
948,erscheinen::V,эвондамс,каяш
949,verschwinden::V,юма́мс,ямаш
950,sinken::V,валгомс,пычаш
951,abnehmen::V,киремс,чӹдемӓш
952,abnehmen::V,киремс,кöтӹргӓш
953,zunehmen::V,ламокстомс,когоэмӓш
954,zunehmen::V,рашнемс,когоэмӓш
955,steigen::V,кеподемс,лӱлта́лташ
956,wachsen::V,касомс,кушкаш
957,glänzen::V,цинзелдомс,йӹлгӹжӓш
958,glänzen::V,цифордомс,йӹлгӹжӓш
959,funkeln::V,ци́фтордомс,валгалташ
960,lärmen::V,жалнамс,юкланаш
961,läuten::V,гайфтемс,цоргаш
962,klingeln::V,гайфтемс,цоргаш
963,klirren::V,ка́нзеркшнемс,цонгырталгаш
964,brausen::V,жоледемс,ышдымыла́наш
965,rauschen::V,вжнамс,шу́жгаш
966,rauschen::V,гамнамс,шу́жгаш
967,klingen::V,кайгомс,йо́нгаш
968,bellen::V,ува́мс,опташ
969,heulen::V,сувомс,урмыжаш
970,heulen::V,урнамс,урмыжаш
971,blasen::V,уфа́мс,ӹфӹлӓш
972,pfeifen::V,вяшкомс,ши́шкаш
973,schreien::V,пешкодомс,уташ
974,schreien::V,пешкодомс,саслаш
975,schreien::V,пешкодомс,варгынзаш
976,stöhnen::V,куфцемс,ӹнгӹрӓш
977,zittern::V,таромс,цӹтӹрӓш
978,leben::V,эрямс,ӹлӓш
979,geboren werden::V,шачемс,шачаш
980,atmen::V,ажнамс,шӱлӓш
981,trinken::V,симомс,йӱӓш
982,essen::V,ярхцамс,качкаш
983,schlucken::V,нилемс,нелӓш
984,müde werden::V,сиземс,янгылаш
985,einschlafen::V,матодовомс,амален кеӓш
986,schlafen::V,удомс,амалаш
987,aufwachen::V,съргоземс,понгыжалташ
988,aufstehen::V,стямс,кӹньӹл шагалаш
989,sich erholen::V,ваймосемс,кӓнаш
990,krank werden::V,сярядькстомс,церлӓнен вазаш
991,krank sein::V,сярядемс,церлӓнӓш
992,krank sein::V,сярядемс,ясланаш
993,krank sein::V,сярядемс,ясыланаш
994,schmerzen::V,сярядемс,каршташ
995,husten::V,козомс,кахыраш
996,genesen::V,пъ́чкамс,паремӓш
997,genesen::V,пъ́чкамс,тöрлӓнӓш
998,sterben::V,куломс,вазын колаш
999,umkommen::V,юма́мс,пӹтӓш
1000,sich bewegen::V,шаштомс,кашташ
1001,sich rühren::V,сърхка́мс,тӓрвӓнӓш
1002,sich erheben::V,стямс,кӹньӹлӓш
1003,sich setzen::V,озамс,шӹнзӓш
1004,hinfallen::V,прамс,кенвазаш
1005,hinfallen::V,прамс,шынгалташ
1006,hinfallen::V,сяворемс,кенвазаш
1007,hinfallen::V,сяворемс,шынгалташ
1008,laufen::V,якамс,кашташ
1009,schreiten::V,молемс,ашкедӓш
1010,schreiten::V,аськолямс,ашкедӓш
1011,spazierengehen::V,якамс,мадын кашташ
1012,eilen::V,эряскодомс,вӓшкӓш
1013,sich beeilen::V,эряскодомс,вӓшкӓш
1014,sich beeilen::V,эряскодомс,талашаш
1015,sausen::V,лиемс,хойхаланаш
1016,sausen::V,лиемс,хояш
1017,rennen::V,арнемс,кыргыжаш
1018,springen::V,комотнемс,тӹршештӓш
1019,klettern::V,ку́цемс,ку́заш
1020,schaukeln::V,нюрямс,лыпшалташ
1021,kriechen::V,шаштомс комада,авалянаш
1022,kriechen::V,шаштомс комада,ньыжиклӓш
1023,schwimmen::V,уемс,илӓш
1024,tauchen::V,юпиемс,цымаш
1025,tauchen::V,чёпафнемс,цымаш
1026,rudern::V,па́немс ве́неж,шуалташ
1027,fahren::V,ардомс,кеӓш
1028,fliegen::V,лиемс,чонгештӓш
1029,gehen::V,молемс,кеӓш
1030,weggehen::V,тумс,кеӓш
1031,abfahren::V,тумс,кеӓш
1032,anhalten::V,лоткамс,цӓрнӓш
1033,hineingehen::V,сува́мс,пыраш
1034,eintreten::V,сува́мс,пыраш
1035,kommen::V,самс,толаш
1036,ankommen::V,самс,шоаш
1037,ankommen::V,пачкодемс,шоаш
1038,zurückkommen::V,мърдамс,пöртӹлӓш
1039,bleiben::V,иля́домс,кодаш
1040,warten::V,учемс,вычаш
1041,erwarten::V,учемс,вычаш
1042,suchen::V,вешемс,кӹчӓлӓш
1043,finden::V,мумс,моаш
1044,versuchen::V,варчсемс,путаяш
1045,versuchen::V,варчсемс,цацаш
1046,vorbereiten::V,анокламс,поспейӹктӓш
1047,lieben::V,кельгомс,яраташ
1048,mögen::V,кельгомс,яраташ
1049,lachen::V,рахамс,ваштылаш
1050,lachen::V,рахсемс,ваштылаш
1051,rühren::V,токамс седи,тӓрвӓтӓш
1052,weinen::V,авардемс,мӓгӹрӓш
1053,schimpfen::V,сюцемс,свырседӓлӓш
1054,sich ärgern::V,кяжиямс,шӹдешкӓш
1055,sich fürchten::V,пелемс,лӱдӓш
1056,fürchten::V,пелемс,лӱдӓш
1057,fliehen::V,ворьгодемс,кыргыжаш
1058,flüchten::V,ша́домс,кыргыж шӹлӓш
1059,flüchten::V,во́рьгодемс,кыргыж шӹлӓш
1060,sehen::V,няемс,ужаш
1061,anschauen::V,ваномс,анжалаш
1062,ansehen::V,ваномс,анжаш
1063,hören::V,марямс,колаш
1064,zuhören::V,ку́лхдоньомс,колышташ
1065,probieren::V,варжамс,тотештӓш
1066,probieren::V,варжамс,подыл анжаш
1067,riechen::V,никса́мс,ӱпшӹнзӓш
1068,fühlen::V,марямс,шижӓш
1069,scheinen::V,ня́евомс,каяш
1070,zu sehen sein::V,ня́евомс,каяш
1071,vernehmen::V,марямс,колын колташ
1072,frieren::V,паломс,кӹлмаш
1073,frieren::V,паломс,тӹнгӹргӓш
1074,frieren::V,кельмомс,кӹлмаш
1075,frieren::V,кельмомс,тӹнгӹргӓш
1076,tun::V,тиемс,ӹштӓш
1077,können::V,маштомс,кердӓш
1078,wollen::V,-не-,жалаяш
1079,anfangen::V,ушедомс,тӹнгӓлӓш
1080,beenden::V,аде́ламс,пӹтӓрӓш
1081,aufhören::V,лоткамс,цӓрнӓш
1082,gelingen::V,удалакшнемс,цӓш лиӓш
1083,geraten::V,лисемс,лиӓш
1084,öffnen::V,панжемс,пачаш
1085,schließen::V,сёлгомс,чӱчӓш
1086,stellen::V,путомс,шӹндӓш
1087,setzen::V,озафнемс,шӹндӓш
1088,setzen::V,озавтнемс,шӹндӓш
1089,legen::V,путомс,опташ
1090,legen::V,путомс,пиштӓш
1091,berühren::V,токамс,тӹкӓлӓш
1092,verbinden::V,сотомс,пидӓш
1093,bedecken::V,комачамс,леведӓш
1094,bedecken::V,вельхтямс,леведӓш
1095,aufhängen::V,повфтамс,сӓкӓш
1096,anzünden::V,крьвя́стемс,чӱктӓш
1097,aufheben::V,кеподемс,кузыкташ
1098,aufheben::V,касфтомс,кузыкташ
1099,zurücklassen::V,ка́домс,кодаш
1100,verlieren::V,юма́фтомс,ямдаш
1101,fallen lassen::V,прафтомс,кенвацтараш
1102,machen::V,тиемс,ӹштӓш
1103,herstellen::V,анокламс,йӓмдӹлӓш
1104,bauen::V,путомс,ӹштӓш
1105,reparieren::V,петемс,чиняш
1106,reparieren::V,петемс,алалаш
1107,verbessern::V,цебярьгофтомс,яжоэмден шӹндӓш
1108,ändern::V,полафтомс,вашталташ
1109,graben::V,шу́вомс,капаяш
1110,graben::V,та́ргамс,капаяш
1111,beugen::V,мяндемс,лывырташ
1112,beugen::V,мяндемс,каклярташ
1113,biegen::V,комафтомс,лывырташ
1114,drehen::V,шо́вамс,сӓрӓш
1115,drehen::V,шо́вамс,сӓрӹкӓлӓш
1116,drehen::V,ша́рфнемс,сӓрӓш
1117,drehen::V,ша́рфнемс,сӓрӹкӓлӓш
1118,wenden::V,ша́рфтомс,сӓрӓлӓш
1119,umdrehen::V,шарфтомс,сӓрӓлӓш
1120,heben::V,ке́подемс,лӱктӓш
1121,hochheben::V,ке́подемс,кузыкташ
1122,hochheben::V,ка́сфтомс,кузыкташ
1123,ergreifen::V,фатямс,хватяш
1124,halten::V,кирдемс,кычаш
1125,drücken::V,люпшта́мс,темдӓш
1126,schieben::V,шашфтомс,шӹкӓш
1127,kratzen::V,а́нгорямс,нӹжӓш
1128,kratzen::V,киськоря́мс,нӹжӓш
1129,lecken::V,нолсемс,нылаш
1130,beißen::V,сускомс,пыралаш
1131,abreißen::V,сяземс,кӹрӓш
1132,abreißen::V,сяземс,кышкед нӓлӓш
1133,abschneiden::V,керомс,шулаш
1134,abschneiden::V,керомс,лаштыклаш
1135,binden::V,сотомс,пидӓш
1136,stecken::V,сялгомс,шыралаш
1137,brechen::V,си́ннемс,тодылаш
1138,brechen::V,си́ннемс,пыдырташ
1139,brechen::V,ка́лафтомс,тодылаш
1140,brechen::V,ка́лафтомс,пыдырташ
1141,klopfen::V,чакамс,рушткаш
1142,klopfen::V,чакиемс,рушткаш
1143,hauen::V,шавомс,шелӹштӓш
1144,hauen::V,пиксомс,шелӹштӓш
1145,kleben::V,пе́тфнемс,клейӓш
1146,reiben::V,шо́вамс,нӹжӓш
1147,streichen::V,вадемс,шӹрӓш
1148,schleifen::V,шо́вамс,шымаш
1149,schneiden::V,керомс,пӹчкӓш
1150,rütteln::V,та́рфтомс,мыльгыкташ
1151,schütteln::V,шука́демс,цӹтӹртӓш
1152,schütteln::V,шука́демс,мыльгыкташ
1153,schwenken::V,яфодемс,машыяш
1154,schütten::V,каямс,опталаш
1155,schütten::V,нюрьхтя́мс,опталаш
1156,füllen::V,пяшкодемс,темӓш
1157,einwickeln::V,тапардамс,пӹтӹрӓ́лӓш
1158,tragen::V,кандомс,намалаш
1159,schleppen::V,ускомс,шӹдӹрӓш
1160,ziehen::V,ускомс,шыпшаш
1161,aufbewahren::V,ванфтомс,перегӓш
1162,werfen::V,ёрямс,кӹшкӓш
1163,fangen::V,кунда́мс,кычаш
1164,packen::V,фатямс,хватяш
1165,verstecken::V,кяшемс,шӹлтӓш
1166,teilen::V,явомс,пайылаш
1167,schicken::V,кучемс,колташ
1168,bringen::V,кандомс,кандаш
1169,bringen::V,пачфтемс,кандаш
1170,hinzufügen::V,пу́томс та́га,
1171,hinzufügen::V,ма́ксомс та́га,
1172,bekommen::V,сявомс,лыкташ
1173,erhalten::V,сявомс,получаяш
1174,nehmen::V,сявомс,налаш
1175,wählen::V,ко́чкамс,айыраш
1176,auswählen::V,кочкамс,айыраш
1177,bewahren::V,ванфтомс,перегӓш
1178,behindern::V,шорямс,мешӓйӓш
1179,verderben::V,коламс,портяш
1180,verderben::V,гастямс,портяш
1181,beschädigen::V,тиендемс зиян,шушырташ
1182,zerbrechen::V,тапамс,пыдырташ
1183,zerreißen::V,сяземс,кӹрӓш
1184,zerstören::V,ка́лафтомс,шӓлӓтӓш
1185,verbrennen::V,пълхта́мс,йылаташ
1186,verbrennen::V,пълхта́мс,йылалташ
1187,geben::V,ма́ксомс,пуаш
1188,reichen::V,максомс,пуаш
1189,schenken::V,каземс,подараш
1190,versprechen::V,ма́ксомс вал,сöрӓш
1191,wünschen::V,арьсемс,жалаяш
1192,loben::V,шна́мс,хваляш
1193,küssen::V,палсемс,шышшалаш
1194,wiegen::V,нюря́фтомс,лӱнгӓлтӓш
1195,zudecken::V,вельхтямс,пиштӓш
1196,wecken::V,стя́фтомс,понгыжалтараш
1197,wecken::V,съ́ргозьфтемс,понгыжалтараш
1198,zeigen::V,няфтемс,анжыкташ
1199,führen::V,вятемс,видӓш
1200,lehren::V,тонафтомс,тымдаш
1201,unterrichten::V,тонафтомс,тымдаш
1202,aufziehen::V,касфтомс,кушташ
1203,leiten::V,вятемс,видӓш
1204,leiten::V,вятемс,вуйлаташ
1205,leiten::V,вятемс,вуйлалташ
1206,antreiben::V,вятемс,талаштараш
1207,lassen::V,кошардомс,-ыкт
1208,einladen::V,тердемс,ӱжӓш
1209,einladen::V,серьгядемс,ӱжӓш
1210,vereinigen::V,пуроптомс,иктештӓш
1211,vereinigen::V,кочкамс марса,иктештӓш
1212,besuchen::V,варжамс,толаш
1213,treffen::V,васьфтомс,вӓшлиӓш
1214,treffen::V,васьфтомс,вӓшлиӓлтӓш
1215,sich versammeln::V,кочкавомс,цымыргаш
1216,spielen::V,налхксемс,мадаш
1217,singen::V,морамс,мыраш
1218,tanzen::V,кштимс,кушташ
1219,sich trennen::V,явомс,айырлаш
1220,verlassen::V,кадондомс,шуаш
1221,retten::V,идемс,ытараш
1222,retten::V,араламс,ытараш
1223,bewachen::V,ваномс,оролаш
1224,schützen::V,а́раламс,перегӓш
1225,verteidigen::V,а́раламс,перегӓш
1226,sich schlagen::V,тюремс,шидӓлӓш
1227,sich schlagen::V,тюремс,шиэдӓлӓш
1228,schießen::V,ляцемс,лӱӓш
1229,siegen::V,сяськомс,сӹнгӓш
1230,ärgern::V,кяжияфтомс,шӹдештӓрӓш
1231,schlagen::V,токамс,пӓрен колташ
1232,schlagen::V,токамс,хӹрӹктен колташ
1233,treten::V,тапамс,чымаш
1234,stechen::V,пупамс,пышкылаш
1235,stechen::V,сялгомс,пышкылаш
1236,stoßen::V,тостядемс,шыркедӓш
1237,stehlen::V,саламс,шолышт толаш
1238,stören::V,шорсемс,ӓрештӹлӓш
1239,belästigen::V,токсамс,кӓньӹсӹрлӓндӓрӓш
1240,belästigen::V,токсамс,шытырланыкташ
1241,belästigen::V,аф кадомс ваймама,кӓньӹсӹрлӓндӓрӓш
1242,belästigen::V,аф кадомс ваймама,шытырланыкташ
1243,verbergen::V,кяшемс,шӹлтӓш
1244,täuschen::V,васькафтомс,алталаш
1245,täuschen::V,васькафтомс,аталаш
1246,täuschen::V,кяльготнемс,алталаш
1247,täuschen::V,кяльготнемс,аталаш
1248,betrügen::V,васькафнемс,мошеньӹчӓйӓш
1249,töten::V,шавомс,пуштын шуаш
1250,töten::V,аде́ламс,пуштын шуаш
1251,wohnen::V,эрямс,ӹлӓш
1252,arbeiten::V,покодемс,пӓшӓлӓш
1253,arbeiten::V,покодемс,ровотаяш
1254,sammeln::V,кочкамс,погаш
1255,sammeln::V,пу́роптомс,погаш
1256,pflücken::V,фатнемс,кӹрӓш
1257,pflücken::V,нотфнемс,кӹрӓш
1258,jagen::V,кунда́мс,охотничӓйӓш
1259,fischen::V,калонь кунда́мс,кол кычаш
1260,fassen::V,кунда́мс,кычаш
1261,hüten::V,ваномс,кӹтӓш
1262,treiben::V,панемс,шуруяш
1263,anbinden::V,сотомс,ялшташ
1264,anbinden::V,сотомс,ялышташ
1265,füttern::V,трямс,пукшаш
1266,füttern::V,а́ндомс,пукшаш
1267,melken::V,потямс,шыпшылаш
1268,hacken::V,лазондомс,роаш
1269,gießen::V,валомс,шӓвӓш
1270,reifen::V,кенеремс,кӱӓш
1271,reifen::V,кенеремс,поспейӓш
1272,zubereiten::V,анокламс,йӓмдӹлӓш
1273,kochen::V,пидемс,шолташ
1274,backen::V,пидемс,кӱктӓш
1275,braten::V,пуштомс,жӓрӓш
1276,umrühren::V,шорямс,намалаш
1277,stricken::V,кодамс,пидӓш
1278,nähen::V,стамс,ыргаш
1279,färben::V,а́рхтомс,пидӓш
1280,reinigen::V,ва́ткамс,чиӓлтӓш
1281,reinigen::V,а́роптомс,чиӓлтӓш
1282,waschen::V,муськомс,мышкаш
1283,abwischen::V,нардамс,ӹштӓш
1284,spülen::V,оргалдомс,шӱӓлтӓш
1285,fegen::V,тяемс,ӹштӓш
1286,kehren::V,тяемс,ӹштӓш
1287,baden::V,э́шелямс,нӱштӹлӓш
1288,sich waschen::V,штамс,мышкылташ
1289,ausziehen::V,кайсефтемс,кыдашаш
1290,anziehen::V,ща́фтомс,чиӓш
1291,sich anziehen::V,щамс,чиӓш
1292,kämmen::V,се́ендемс,шерӓш
1293,schmücken::V,на́ряжамс,цеверемдӓш
1294,schmücken::V,ма́зоптомс,цеверемдӓш
1295,sagen::V,азомс,манаш
1296,sagen::V,азомс,келесӓш
1297,sagen::V,мярьгомс,манаш
1298,sagen::V,мярьгомс,келесӓш
1299,sprechen::V,корхтамс,манаш
1300,reden::V,корхнемс,шайышташ
1301,sich unterhalten::V,корхнемс,хытыраш
1302,sich unterhalten::V,корхнемс,хытыргаш
1303,fragen::V,ки́зефтемс,ядаш
1304,bitten::V,а́намс,ядаш
1305,bitten::V,ве́шемс,ядаш
1306,erzählen::V,а́зондомс,келесӓш
1307,mitteilen::V,азомс,попаш
1308,mitteilen::V,азомс,увертӓш
1309,mitteilen::V,азомс,увертӓрӓш
1310,nennen::V,лемдемс,лӹмдӓш
1311,nennen::V,путомс лем,лӹмдӓш
1312,rufen::V,серьгядемс,ӱжӓш
1313,prahlen::V,шна́фтомс пря́,хайзаш
1314,prahlen::V,шна́фтомс пря́,шаргаланаш
1315,übersetzen::V,ётафтомс,вашташ
1316,denken::V,арьсемс,машанаш
1317,glauben::V,кемамс,ӹнянӓш
1318,bemerken::V,ня́емс,цаклаш
1319,erkennen::V,содамс,пӓлӓш
1320,begreifen::V,сатомс,ынгылаш
1321,verstehen::V,шарьхкодемс,ынгылаш
1322,lernen::V,тонафнемс,тыменяш
1323,wissen::V,со́дамс,пӓлӓш
1324,sich erinnern an::V,лятфтамс,ышештӓрӓш
1325,vergessen::V,юкстамс,монден кодаш
1326,messen::V,ункснемс,висӓш
1327,zählen::V,лу́вомс,шотаяш
1328,zählen::V,а́рьсемс,шотаяш
1329,rechnen::V,лувомс,шотаяш
1330,lesen::V,лувомс,лыдаш
1331,lesen::V,морафтомс,лыдаш
1332,malen::V,рисова́ндамс,рисуяш
1333,zeichnen::V,рисова́ндамс,ыдырка́лаш
1334,schreiben::V,сёрмадомс,вазаш
1335,besitzen::V,улемс азоркс,кы́чаш
1336,kaufen::V,рамамс,нӓлӓш
1337,verkaufen::V,мимс,выжалаш
1338,bezahlen::V,пандомс,тӱлӓш
1339,zahlen::V,па́ндомс,тӱлӓш
1340,beherrschen::V,азорондамс,кы́чаш
1341,ertragen::V,кирдемс,цӹтӓш
1342,Netz::N,,вӓпш
