,Concept_ID,ga,da
839,hinter::PRP,taobh thiar de,bag
840,hinter::PRP,taobh thiar de,bagved
841,unter::PRP,faoi,under
842,durch::PRP,trí,gennem
843,durch::PRP,trí,igennem
844,neben::PRP,taobh le,ved siden af
845,neben::PRP,in aice le,ved siden af
846,zwischen::PRP,idir,mellem
847,wegen::PRP,de bharr,på grund af
848,wegen::PRP,mar gheall ar,på grund af
849,dies::PRN,seo,dette
850,das::PRN,sin,det
851,alles::PRN,gach rud,alt
852,ich::PRN,mé,jeg
853,ich::PRN,mise,jeg
854,du::PRN,tú,du
855,du::PRN,tusa,du
856,er::PRN,sé,han
857,er::PRN,seisean,han
858,wir::PRN,sinn,vi
859,ihr::PRN,sibh,I
860,ihr::PRN,sibhse,I
861,sie::PRN,siad,de
862,sie::PRN,siadsan,de
863,was::FPRN,cad,hvad
864,was::FPRN,céard,hvad
865,wer::FPRN,cé,hvem
866,wo::FADV,cá,hvor
867,wo::FADV,cén áit,hvor
868,wohin::FADV,cá,hvorhen
869,wohin::FADV,cén áit,hvorhen
870,wie::FADV,conas,hvordan
871,wie::FADV,cén chaoi,hvordan
872,warum::FADV,cén fáth,hvorfor
873,warum::FADV,cad chuige,hvorfor
874,wieviel::FNUM,cá mhéad,hvor meget
875,eins::NUM,aon,én
876,zwei::NUM,dhá,to
877,drei::NUM,trí,tre
878,vier::NUM,ceathair,fire
879,fünf::NUM,cúig,fem
880,sechs::NUM,sé,seks
881,sieben::NUM,seacht,syv
882,acht::NUM,ocht,otte
883,neun::NUM,naoi,ni
884,zehn::NUM,deich,ti
885,elf::NUM,aon déag,elleve
886,zwölf::NUM,dó dhéag,tolv
887,zwanzig::NUM,fiche,tyve
888,dreißig::NUM,tríocha,tredive
889,vierzig::NUM,daichead,fyrre
890,vierzig::NUM,daichead,fyrretyve
891,vierzig::NUM,ceathracha,fyrre
892,vierzig::NUM,ceathracha,fyrretyve
893,fünfzig::NUM,caoga,halvtreds
894,sechzig::NUM,seasca,tres
895,siebzig::NUM,seachtó,halvfjerds
896,achtzig::NUM,ochtó,firs
897,neunzig::NUM,nócha,halvfems
898,hundert::NUM,céad,hundrede
899,tausend::NUM,míle,tusind
900,und::CNJ,agus,og
901,oder::CNJ,nó,eller
902,stehen::V,seas,stå
903,sitzen::V,suigh,sidde
904,liegen::V,luigh,ligge
905,hängen::V,tá crochta,hænge
906,werden::V,éirigh,blive
907,passieren::V,tarlaigh,ske
908,passieren::V,tarlaigh,hænde
909,beginnen::V,tosaigh,begynde
910,enden::V,críochnaigh,ende
911,wechseln::V,athraigh,veksle
912,aufgehen[Sonne]::V,éirigh,gå op
913,aufgehen[Sonne]::V,éirigh,stå op
914,untergehen[Sonne]::V,fuin,gå ned
915,untergehen[Sonne]::V,téigh faoi,gå ned
916,scheinen[Sonne]::V,taitin,skinne
917,scheinen[Sonne]::V,soilsigh,skinne
918,donnern::V,tá toirneach ann,tordne
919,wehen::V,séid,blæse
920,strömen::V,sil,strømme
921,fließen::V,rith,flyde
922,fließen::V,snigh,flyde
923,sich drehen::V,cas,dreje sig
924,sich drehen::V,imrothlaigh,dreje sig
925,schwanken::V,luasc,vakle
926,schwingen::V,luasc,svinge
927,fallen::V,tit,falde
928,brennen::V,dóigh,brænde
929,rauchen::V,plúch toite,ryge
930,regnen::V,báistigh,regne
931,regnen::V,tá ag cur báistí,regne
932,gefrieren::V,sioc,fryse
933,gefrieren::V,reoigh,fryse
934,tauen::V,leáigh,tø
935,tauen::V,coscair,tø
936,schmelzen::V,leáigh,smelte
937,trocknen::V,triomaigh,tørre
938,sieden::V,fiuch,koge
939,sieden::V,beirigh,koge
940,faulen::V,lobh,rådne
941,faulen::V,dreoigh,rådne
942,verfaulen::V,lobh,rådne
943,verfaulen::V,feoigh,rådne
944,reißen::V,bris,briste
945,versinken::V,téigh síos,synke
946,versinken::V,téigh síos,synke ned
947,vergehen::V,téigh thart,forløbe
948,erscheinen::V,tar,vise sig
949,verschwinden::V,imigh,forsvinde
950,sinken::V,tit,synke
951,sinken::V,ísligh,synke
952,abnehmen::V,maolaigh,aftage
953,abnehmen::V,laghdaigh,aftage
954,zunehmen::V,méadaigh,tiltage
955,steigen::V,éirigh,stige
956,wachsen::V,fás,gro
957,wachsen::V,fás,vokse
958,glänzen::V,lonraigh,glinse
959,funkeln::V,drithligh,tindre
960,lärmen::V,tóg callán,larme
961,läuten::V,buail,ringe
962,klingeln::V,buail,ringe
963,klirren::V,cling,klirre
964,brausen::V,búir,bruse
965,rauschen::V,tá ag siosarnach,suse
966,klingen::V,tá glór ag,lyde
967,klingen::V,tá glór ag,klinge
968,bellen::V,amhastraigh,gø
969,heulen::V,glam,hyle
970,blasen::V,séid,blæse
971,pfeifen::V,lig fead,fløjte
972,schreien::V,béic,skrige
973,schreien::V,glaoigh,skrige
974,stöhnen::V,lig cnead,stønne
975,zittern::V,crith,dirre
976,zittern::V,crith,skælve
977,zittern::V,creathnaigh,dirre
978,zittern::V,creathnaigh,skælve
979,leben::V,mair,leve
980,geboren werden::V,rugadh,fødes
981,atmen::V,análaigh,ånde
982,trinken::V,ól,drikke
983,essen::V,ith,spise
984,schlucken::V,slog,synke
985,müde werden::V,tuirsigh,blive træt
986,einschlafen::V,tit ina chodladh,falde i søvn
987,schlafen::V,codail,sove
988,aufwachen::V,múscail,vågne
989,aufstehen::V,éirigh,stå op
990,sich erholen::V,lig scíth,komme sig
991,krank werden::V,éirigh tinn,blive syg
992,krank sein::V,tá tinn,være syg
993,schmerzen::V,tá pian i,smerte
994,husten::V,déan casacht,hoste
995,genesen::V,téarnaigh,komme sig
996,sterben::V,éag,dø
997,sterben::V,faigh bás,dø
998,umkommen::V,caill,omkomme
999,sich bewegen::V,bog,bevæge sig
1000,sich bewegen::V,gluais,bevæge sig
1001,sich rühren::V,corraigh,røre på sig
1002,sich erheben::V,seas suas,rejse sig
1003,sich setzen::V,suigh,sætte sig
1004,hinfallen::V,tit,
1005,laufen::V,siúil,løbe
1006,schreiten::V,siúil,skride
1007,spazierengehen::V,téigh ag spaisteoireacht,gå en tur
1008,eilen::V,deifrigh,ile
1009,eilen::V,brostaigh,ile
1010,sich beeilen::V,deifrigh,skynde sig
1011,sich beeilen::V,déan deifir,skynde sig
1012,sausen::V,luathaigh,suse
1013,rennen::V,rith,løbe
1014,rennen::V,rith,rende
1015,springen::V,léim,hoppe
1016,springen::V,léim,springe
1017,klettern::V,dreap,klatre
1018,schaukeln::V,téigh ar an maide corrach,gynge
1019,kriechen::V,snámh,krybe
1020,schwimmen::V,snámh,svømme
1021,tauchen::V,tum,dykke
1022,rudern::V,iomair,ro
1023,rudern::V,rámhaigh,ro
1024,fahren::V,tiomáin,køre
1025,fliegen::V,eitil,flyve
1026,gehen::V,téigh,gå
1027,weggehen::V,imigh,gå bort
1028,abfahren::V,imigh,køre bort
1029,anhalten::V,stad,standse
1030,hineingehen::V,téigh isteach,gå ind
1031,eintreten::V,téigh isteach,træde ind
1032,kommen::V,tar,komme
1033,ankommen::V,tar,ankomme
1034,zurückkommen::V,fill,komme tilbage
1035,bleiben::V,fan,blive
1036,bleiben::V,fan,forblive
1037,warten::V,fan,vente
1038,erwarten::V,tá ag súil le,vente
1039,erwarten::V,tá ag súil le,afvente
1040,erwarten::V,tá ag dréim le,vente
1041,erwarten::V,tá ag dréim le,afvente
1042,suchen::V,lorg,søge
1043,finden::V,faigh,finde
1044,finden::V,aimsigh,finde
1045,versuchen::V,triail,forsøge
1046,vorbereiten::V,réitigh,forberede
1047,lieben::V,gráigh,elske
1048,mögen::V,taitin le,holde af
1049,mögen::V,taitin le,kunne lide
1050,mögen::V,is maith le,holde af
1051,mögen::V,is maith le,kunne lide
1052,lachen::V,gáir,le
1053,rühren::V,téigh i bhfeidhm ar,røre
1054,weinen::V,goil,græde
1055,weinen::V,caoin,græde
1056,schimpfen::V,tá ag clamhsán,skænde
1057,sich ärgern::V,tá corraithe,ærgre sig
1058,sich fürchten::V,tá eagla ar,være bange
1059,fürchten::V,tá eagla ar,være bange for
1060,fliehen::V,teith,flygte
1061,flüchten::V,éalaigh,flygte
1062,sehen::V,feic,se
1063,anschauen::V,dearc,se på
1064,anschauen::V,dearc,betragte
1065,anschauen::V,féach ar,se på
1066,anschauen::V,féach ar,betragte
1067,ansehen::V,breathnaigh,anse
1068,hören::V,cluin,høre
1069,zuhören::V,éist,høre til
1070,probieren::V,bliais,smage
1071,probieren::V,bliais,smage på
1072,riechen::V,bolaigh,lugte
1073,fühlen::V,braith,føle
1074,fühlen::V,mothaigh,føle
1075,scheinen::V,tá an chuma ar,synes
1076,zu sehen sein::V,tá le feiceáil,synes
1077,vernehmen::V,clois,erfare
1078,frieren::V,tá fuar,fryse
1079,tun::V,déan,gøre
1080,können::V,féad,kunne
1081,können::V,is féidir le,kunne
1082,wollen::V,tá ag iarraidh,ville
1083,anfangen::V,tosaigh,begynde
1084,anfangen::V,cuir tús le,begynde
1085,beenden::V,críochnaigh,afslutte
1086,beenden::V,cuir deireadh le,afslutte
1087,aufhören::V,stad,ophøre
1088,aufhören::V,stad,holde op
1089,gelingen::V,éirigh le,lykkes
1090,geraten::V,tá deireadh ar,blive
1091,öffnen::V,oscail,åbne
1092,schließen::V,dún,lukke
1093,schließen::V,iaigh,lukke
1094,stellen::V,cuir,stille
1095,setzen::V,cuir,sætte
1096,setzen::V,socraigh,sætte
1097,legen::V,cuir,lægge
1098,berühren::V,teagmhaigh le,berøre
1099,verbinden::V,ceangail,forbinde
1100,bedecken::V,clúdaigh,dække
1101,bedecken::V,clúdaigh,bedække
1102,bedecken::V,cumhdaigh,dække
1103,bedecken::V,cumhdaigh,bedække
1104,aufhängen::V,croch,hænge
1105,aufhängen::V,croch,hænge op
1106,anzünden::V,las,tænde
1107,anzünden::V,las,antænde
1108,anzünden::V,adhain,tænde
1109,anzünden::V,adhain,antænde
1110,aufheben::V,tóg,løfte
1111,aufheben::V,tóg,tage op
1112,aufheben::V,ardaigh,løfte
1113,aufheben::V,ardaigh,tage op
1114,zurücklassen::V,fág,lade tilbage
1115,verlieren::V,caill,miste
1116,fallen lassen::V,lig uait,tabe
1117,fallen lassen::V,lig uait,droppe
1118,fallen lassen::V,caith uait,tabe
1119,fallen lassen::V,caith uait,droppe
1120,machen::V,déan,gøre
1121,machen::V,réitigh,gøre
1122,herstellen::V,táirg,fremstille
1123,bauen::V,tóg,bygge
1124,reparieren::V,deisigh,reparere
1125,verbessern::V,feabhsaigh,rette
1126,verbessern::V,feabhsaigh,forbedre
1127,ändern::V,athraigh,ændre
1128,graben::V,tochail,grave
1129,beugen::V,crom,bøje
1130,biegen::V,lúb,bøje
1131,drehen::V,cas,dreje
1132,wenden::V,tiontaigh,vende
1133,umdrehen::V,iompaigh,dreje om
1134,umdrehen::V,tiontaigh,dreje om
1135,heben::V,ardaigh,hæve
1136,hochheben::V,tóg,løfte
1137,ergreifen::V,beir ar,gribe fat i
1138,halten::V,coimeád,holde
1139,halten::V,coinnigh,holde
1140,drücken::V,brúigh,trykke
1141,schieben::V,brúigh,skyde
1142,schieben::V,brúigh,skubbe
1143,kratzen::V,scríob,klø
1144,kratzen::V,scríob,kradse
1145,lecken::V,ligh,slikke
1146,lecken::V,leadhb,slikke
1147,beißen::V,bain greim as,bide
1148,abreißen::V,stróic,rive af
1149,abreißen::V,tarraing,rive af
1150,abschneiden::V,scoith,skære af
1151,binden::V,ceangail,binde
1152,stecken::V,sáigh,stikke
1153,brechen::V,bris,brække
1154,klopfen::V,cnag,banke
1155,hauen::V,buail,hugge
1156,kleben::V,gliúáil,klistre
1157,reiben::V,cuimil,gnide
1158,streichen::V,leath,smøre
1159,schleifen::V,líomh,slibe
1160,schneiden::V,gearr,skære
1161,schneiden::V,gearr,klippe
1162,rütteln::V,croith,ruske
1163,schütteln::V,croith,ryste
1164,schwenken::V,luasc,svinge
1165,schütten::V,doirt,hælde
1166,füllen::V,líon,fylde
1167,einwickeln::V,cuach,pakke ind
1168,einwickeln::V,clúdaigh,pakke ind
1169,tragen::V,iompair,bære
1170,schleppen::V,tarraing,slæbe
1171,ziehen::V,tarraing,trække
1172,aufbewahren::V,coinnigh,opbevare
1173,werfen::V,caith,kaste
1174,fangen::V,ceap,fange
1175,packen::V,beir ar,gribe
1176,verstecken::V,folaigh,gemme
1177,verstecken::V,cuir i bhfolach,gemme
1178,teilen::V,roinn,dele
1179,schicken::V,seol,sende
1180,bringen::V,beir,bringe
1181,bringen::V,tabhair,bringe
1182,hinzufügen::V,cuir le,tilføje
1183,bekommen::V,faigh,få
1184,erhalten::V,faigh,få
1185,nehmen::V,tóg,tage
1186,nehmen::V,glac,tage
1187,wählen::V,pioc,vælge
1188,wählen::V,roghnaigh,vælge
1189,auswählen::V,roghnaigh,udvælge
1190,bewahren::V,caomhnaigh,bevare
1191,behindern::V,cuir bac ar,hindre
1192,behindern::V,cuir bac ar,forhindre
1193,verderben::V,mill,ødelægge
1194,beschädigen::V,loit,beskadige
1195,beschädigen::V,déan damáiste do,beskadige
1196,zerbrechen::V,bris,brække itu
1197,zerreißen::V,stiall,rive itu
1198,zerstören::V,mill,ødelægge
1199,zerstören::V,scrios,ødelægge
1200,verbrennen::V,las,brænde
1201,verbrennen::V,dóigh,brænde
1202,geben::V,tabhair,give
1203,reichen::V,sín,række
1204,reichen::V,cuir,række
1205,schenken::V,bronn,forære
1206,schenken::V,tabhair,forære
1207,versprechen::V,geall,love
1208,wünschen::V,guigh,ønske
1209,loben::V,mol,rose
1210,küssen::V,póg,kysse
1211,wiegen::V,bog,vugge
1212,wiegen::V,luasc,vugge
1213,zudecken::V,clúdaigh,dække til
1214,wecken::V,dúisigh,vække
1215,zeigen::V,taispeáin,vise
1216,führen::V,treoraigh,føre
1217,lehren::V,múin,lære
1218,lehren::V,teagasc,lære
1219,unterrichten::V,múin,undervise
1220,unterrichten::V,teagasc,undervise
1221,aufziehen::V,tóg,opdrage
1222,leiten::V,tá i gceannas ar,lede
1223,antreiben::V,gríosaigh,skynde på
1224,lassen::V,cuir ag,få til at
1225,einladen::V,cuir cuireadh ar,indbyde
1226,einladen::V,cuir cuireadh ar,invitere
1227,vereinigen::V,aontaigh,forene
1228,besuchen::V,tabhair cuairt ar,besøge
1229,treffen::V,cas ar,møde
1230,treffen::V,buail le,møde
1231,sich versammeln::V,bailigh,forsamles
1232,sich versammeln::V,cruinnigh,forsamles
1233,spielen::V,imir,lege
1234,spielen::V,imir,spille
1235,spielen::V,tá ag spraoi,lege
1236,spielen::V,tá ag spraoi,spille
1237,singen::V,can,synge
1238,tanzen::V,rinc,danse
1239,tanzen::V,damhsaigh,danse
1240,sich trennen::V,scar,skilles
1241,verlassen::V,fág,forlade
1242,retten::V,tarrtháil,redde
1243,bewachen::V,cosain,bevogte
1244,bewachen::V,gardáil,bevogte
1245,schützen::V,cosain,skærme
1246,schützen::V,cosain,beskytte
1247,verteidigen::V,cosain,forsvare
1248,sich schlagen::V,tá ag bruíon,slås
1249,schießen::V,caith,skyde
1250,schießen::V,scaoil,skyde
1251,siegen::V,bain,sejre
1252,siegen::V,buaigh,sejre
1253,ärgern::V,cuir isteach ar,ærgre
1254,schlagen::V,buail,slå
1255,treten::V,ciceáil,sparke
1256,stechen::V,sáigh,stikke
1257,stoßen::V,brúigh,støde
1258,stoßen::V,soncáil,støde
1259,stehlen::V,goid,stjæle
1260,stören::V,cuir isteach ar,forstyrre
1261,belästigen::V,cuir as do,genere
1262,belästigen::V,cuir as do,ulejlige
1263,verbergen::V,ceil,skjule
1264,täuschen::V,cuir dallamullóg ar,villede
1265,betrügen::V,déan calaois ar,bedrage
1266,töten::V,maraigh,dræbe
1267,wohnen::V,cuir faoi,bo
1268,wohnen::V,tá ina chónaí,bo
1269,arbeiten::V,oibrigh,arbejde
1270,sammeln::V,bailigh,samle
1271,sammeln::V,cruinnigh,samle
1272,pflücken::V,pioc,plukke
1273,jagen::V,seilg,jage
1274,fischen::V,iasc,fiske
1275,fassen::V,beir ar,fange
1276,hüten::V,aoirigh,vogte
1277,treiben::V,seol,drive
1278,treiben::V,tiomáin,drive
1279,anbinden::V,ceangail,binde fast
1280,füttern::V,cothaigh,fodre
1281,füttern::V,beathaigh,fodre
1282,melken::V,bligh,malke
1283,melken::V,crúigh,malke
1284,hacken::V,gearr,hakke
1285,gießen::V,uiscigh,hælde
1286,reifen::V,aibigh,modne
1287,zubereiten::V,cócaráil,tilberede
1288,kochen::V,bruith,koge
1289,kochen::V,beirigh,koge
1290,backen::V,bácáil,bage
1291,braten::V,róst,stege
1292,braten::V,frioch,stege
1293,umrühren::V,measc,røre om
1294,stricken::V,cniotáil,strikke
1295,nähen::V,fuaigh,sy
1296,färben::V,dathaigh,farve
1297,reinigen::V,glan,rense
1298,reinigen::V,glan,gøre ren
1299,waschen::V,nigh,vaske
1300,abwischen::V,glan,tørre af
1301,spülen::V,sruthlaigh,skylle
1302,fegen::V,scuab,feje
1303,kehren::V,scuab,feje
1304,baden::V,folc,bade
1305,sich waschen::V,nigh é féin,vaske sig
1306,ausziehen::V,bain de,tage af
1307,anziehen::V,cuir ar,tage på
1308,sich anziehen::V,gléas é féin,klæde sig på
1309,kämmen::V,cíor,rede
1310,kämmen::V,cíor,frisere
1311,schmücken::V,maisigh,pynte
1312,schmücken::V,maisigh,smykke
1313,sagen::V,abair,sige
1314,sprechen::V,labhair,snakke
1315,reden::V,caintigh,tale
1316,reden::V,caintigh,snakke
1317,sich unterhalten::V,caintigh,snakke sammen
1318,sich unterhalten::V,tá ag comhrá,snakke sammen
1319,fragen::V,fiafraigh,spørge
1320,fragen::V,cuir ceist,spørge
1321,bitten::V,iarr,bede
1322,erzählen::V,inis,berette
1323,erzählen::V,inis,fortælle
1324,erzählen::V,eachtraigh,berette
1325,erzählen::V,eachtraigh,fortælle
1326,mitteilen::V,aithris,meddele
1327,mitteilen::V,cuir in iúl,meddele
1328,nennen::V,ainmnigh,nævne
1329,rufen::V,glaoigh,råbe
1330,prahlen::V,maígh,prale
1331,übersetzen::V,aistrigh,oversætte
1332,denken::V,síl,tænke
1333,denken::V,ceap,tænke
1334,glauben::V,creid,tro
1335,bemerken::V,tabhair faoi deara,bemærke
1336,bemerken::V,tabhair faoi deara,lægge mærke til
1337,erkennen::V,aithin,genkende
1338,begreifen::V,tuig,begribe
1339,verstehen::V,tuig,forstå
1340,lernen::V,foghlaim,lære
1341,wissen::V,tá a fhios ag,vide
1342,sich erinnern an::V,cuimhnigh ar,mindes
1343,sich erinnern an::V,cuimhnigh ar,huske på
1344,sich erinnern an::V,is cuimhne ar,mindes
1345,sich erinnern an::V,is cuimhne ar,huske på
1346,vergessen::V,dearmad,glemme
1347,messen::V,tomhais,måle
1348,zählen::V,cuntais,tælle
1349,rechnen::V,ríomh,regne
1350,rechnen::V,áirigh,regne
1351,lesen::V,léigh,læse
1352,malen::V,péinteáil,male
1353,zeichnen::V,línigh,tegne
1354,zeichnen::V,tarraing,tegne
1355,schreiben::V,scríobh,skrive
1356,besitzen::V,is le,eje
1357,besitzen::V,is le,besidde
1358,kaufen::V,ceannaigh,købe
1359,verkaufen::V,díol,sælge
1360,bezahlen::V,íoc as,betale
1361,zahlen::V,íoc,betale
1362,beherrschen::V,rialaigh,beherske
1363,ertragen::V,seas,tåle
1364,ertragen::V,seas,udholde
1365,ertragen::V,fulaing,tåle
1366,ertragen::V,fulaing,udholde
1367,ertragen::V,foighnigh,tåle
1368,ertragen::V,foighnigh,udholde
1369,Ader::N,,åre
1370,vorwärts::ADV,,fremad
