,Concept_ID,ady,mn
98,Schaum::N,тхъурбэ,хөөс
99,Schmutz::N,псынжъы,хир
100,Schmutz::N,псынжъы,шавхай
101,See::N,хыку́м,нуур
102,See::N,псыхъура́й,нуур
103,Sumpf::N,орыжъ,намаг
104,Sumpf::N,орыжъ,балчиг
105,Moor::N,орыжъ,хүлрийн намаг
106,Wiese::N,хъупӏэ́,нуга
107,Wiese::N,мэкъупӏ,нуга
108,Wald::N,мэзы́,ой
109,Hügel::N,ӏуашъхь,болдог
110,Anhöhe::N,чӏыӏэтыгъ,гүвээ
111,Berg::N,къушъхьэ́,уул
112,Gipfel::N,шыгу,орой
113,Gipfel::N,шыгу,оргил
114,Höhle::N,гъочӏэгъ,агуй
115,Abhang::N,чапэ,хүр
116,Quelle::N,псынэчэ́чъ,булаг
117,Bach::N,псышкуашку,горхи
118,Fluss::N,псыхъо́,гол
119,Fluss::N,псыхъо́,мөрөн
120,Ufer::N,нэпкъы,эрэг
121,Küste::N,ӏушъо,эрэг
122,Festland::N,чӏл́ыгу,хуурай газар
123,Meer::N,хы,далай
124,Meer::N,хы,тэнгис
125,Bucht::N,хыблыгу,булан
126,Bucht::N,хыблыгу,далайн тохой
127,Insel::N,хыгъэхъу́н,арал
128,Blume::N,къэгъа́гь,цэцэг
129,Gras::N,уцы́,өвс
130,Gras::N,уцы́,ногоо
131,Wurzel::N,лъапсэ́,үндэс
132,Baum::N,чъыгы́,мод
133,Stamm::N,пкъы,иш
134,Stamm::N,пкъы,гуалин
135,Rinde::N,пхъашъо́,холтос
136,Ast::N,куамэ,гишүү
137,Zweig::N,къутамэ́,салаа
138,Blatt::N,тхьап,навч
139,Birke::N,пчэн,хус
140,Kiefer[Baum]::N,сэснэй,нарс
141,Weide[Baum]::N,пце́л,уд
142,Weide[Baum]::N,пце́л,бургас
143,Tanne::N,ель,гачуур
144,Horn::N,бжъэ,эвэр
145,Feder::N,къамӏы́й,өд
146,Fell::N,шъо,арьс
147,Flügel::N,тамэ́,жигүүр
148,Flügel::N,тамэ́,далавч
149,Klaue::N,лъэбжъа́н,савар
150,Klaue::N,лъэбжъа́н,хумс
151,Kralle::N,лъакъо,савар
152,Schwanz::N,кӏэ,сүүл
153,Ei::N,кӏэнкӏэ́,өндөг
154,Nest::N,набгъо́,үүр
155,Bau::N,гъу,нүх
156,Bau::N,гъу,элүү
157,Bau::N,бы,нүх
158,Bau::N,бы,элүү
159,Tier::N,псэу́шъхь,амьтан
160,Tier::N,псэу́шъхь,адгуус
161,Herde::N,ӏэхъогъу,сүрэг
162,Kuh::N,чэмы́,үнээ
163,Bulle::N,цу,бух
164,Pferd::N,шы,морь
165,Pferd::N,шы,адуу
166,Schaf::N,мэлы́,хонь
167,Schwein::N,къо,гахай
168,Hund::N,бьэ,нохой
169,Katze::N,чэты́у,муур
170,Katze::N,чэты́у,мигуй
171,Bär::N,мышъэ́,баавгай
172,Eichhörnchen::N,цызэ́,хэрэм
173,Elch::N,лось,хандгай
174,Fuchs::N,баджэ́,үнэг
175,Hase::N,тхьакӏумкӏы́хь,туулай
176,Maus::N,цыгъо́,хулгана
177,Wolf::N,тыгъу́жъ,чоно
178,Vogel::N,бзы́у,шувуу
179,Schwarm::N,отэр,сүрэг
180,Huhn::N,чэты́,тахиа
181,Hahn::N,атакъэ́,эр тахиа
182,Gans::N,къа́з,галуу
183,Ente::N,псычэ́т,нугас
184,Eule::N,тыгъурыгъу,ууль
185,Kranich::N,къэрэ́у,тогоруу
186,Krähe::N,къолэ́жъ,хэрээ
187,Kuckuck::N,куку́у,хөхөө
188,Fisch::N,пцэжъы́й,загас
189,Barsch::N,тхыкъэц,алгана
190,Hecht::N,лэнд,цурхай
191,Schlange[Tier]::N,блэ́,могой
192,Wurm::N,хьамлыу,өт
193,Wurm::N,хьамлыу,хорхой
194,Spinne::N,бэдж,аалз
195,Ameise::N,къамзэ́гу,шоргоолж
196,Laus::N,цӏэ,бөөс
197,Mücke::N,аргъо́й,шумуул
198,Fliege::N,бадзэ́,ялаа
199,Schmetterling::N,хьампӏыра́шъу,эрвээхэй
200,Beere::N,маткӏо,жимсгэнэ
201,Apfel::N,мыӏэры́с,алим
202,Pilz::N,хьаӏу,мөөг
203,Zwiebel::N,бжьыны́,сонгино
204,Saat::N,чылапхъ,тариа
205,Korn::N,цэ,үр
206,Korn::N,цэ,мөхлөг
207,Heu::N,мэкъу,өвс
208,Schale::N,кӏы́шъу,хальс
209,Grube::N,машэ́,алам
210,Grube::N,машэ́,нүх
211,Falle::N,зэраубытырэ́ ӏэмэпсы́м,хавх
212,Falle::N,зэраубытырэ́ ӏэмэпсы́м,занга
213,Schlinge::N,бзыуубыт,урхи
214,Spur::N,ужы,мөр
215,Spur::N,лъэуж,мөр
216,Asche::N,яжьэ́,үнс
217,Dreck::N,псынжъы,хир
218,Eisen::N,гыучӏы́,төмөр
219,Eisen::N,къэнджа́л,төмөр
220,Gold::N,дышъэ́,алт
221,Silber::N,тыжьы́н,мөнгө
222,Kohle::N,шӏомыкӏ,нүүрс
223,Glas::N,апч,шил
224,Lehm::N,етӏагъо́,шавар
225,Sand::N,пшахъо,элс
226,Mensch::N,цӏыфы́,хүн
227,Mann::N,хъулъфы́гъ,эр
228,Mann::N,хъулъфы́гъ,эрэгтэй
229,Frau::N,бӏылъфыгъэ́,эмэгтэй
230,Frau::N,бӏылъфыгъэ́,хатагтай
231,Kind::N,кӏэлэцӏы́кӏу,хүүхэд
232,Junge::N,кӏэлэцӏы́кӏу,хүү
233,Mädchen::N,пшъэшъэжъый,охин
234,Mädchen::N,пшъэшъэжъый,бүсгүй
235,Familie::N,быны́,айл
236,Familie::N,уна́гъу,айл
237,Großvater::N,тэтэ́жъ,өвгөн аав
238,Großmutter::N,нэнэ́жъ,эмэг эх
239,Großmutter::N,нэнэ́жъ,эмгээ
240,Eltern::N,ны-тыхэ́р,эцэг эх
241,Vater::N,ты,аав
242,Vater::N,ты,эцэг
243,Mutter::N,ны,эх
244,Mutter::N,ны,ээж
245,Sohn::N,къо,хүү
246,Tochter::N,пхъу,охин
247,Bruder::N,шы,ах
248,Bruder::N,шы,дүү
249,Schwester::N,шы́пхъу,эгч
250,Schwester::N,шы́пхъу,охин дүү
251,Onkel::N,янэ́ш,авга ах
252,Onkel::N,янэ́ш,нагац ах
253,Tante::N,атэшыпхъу,авга эгч
254,Tante::N,атэшыпхъу,нагац эгч
255,Ehemann::N,лӏы,нөхөр
256,Ehefrau::N,шъу́з,эхнэр
257,Ehefrau::N,шъу́з,гэргий
258,Freude::N,гушӏуа́гъу,баяр
259,Freude::N,гушӏуа́гъу,баясгалан
260,Gelächter::N,щхыныр,инээдэм
261,Glück::N,насы́п,жаргалан
262,Kummer::N,тхьамыкӏагъу,гаслан
263,Wunsch::N,шӏонгъоны́гъ,ерөөл
264,Lust::N,шӏонгъоны́гъ,дур
265,Lust::N,шӏонгъоны́гъ,хүсэл
266,Geist::N,гу,оюун
267,Gedanke::N,гупшыс,сэтгэл
268,Gedächtnis::N,память,ой
269,Gedächtnis::N,память,цээж
270,Verstand::N,акъы́л,ухаан
271,Sinn::N,мэхьанэ,утга
272,Grund::N,ушъхьагъу,учир
273,Wahrheit::N,шъыпкъэ́,үнэн
274,Gespräch::N,гущыӏ,яриа
275,Märchen::N,пшысэ,явган үлгэр
276,Erzählung::N,къэба́р,тууж
277,Nachricht::N,къэба́р,мэдээ
278,Neuigkeit::N,къэбарыкӏ,сонин
279,Name::N,цӏэ,нэр
280,Rätsel::N,коджэхь-къоджэшх,оньсого
281,Rede::N,гущыӏ,хэлсэн үг
282,Sprache::N,бзэ,хэл
283,Stimme::N,макъэ́,дуу
284,Wort::N,гущыӏ,үг
285,Zeichen::N,тамы́гъ,тамга
286,Zeichen::N,тамы́гъ,тэмдэг
287,Ruf::N,джэ макъ,дуудлага
288,Lärm::N,макъэ,шуугиан
289,Lärm::N,макъэ,чимээ
290,Laut::N,макъэ,анир
291,Laut::N,макъэ,дуу
292,Lied::N,орэ́д,дуу
293,Ruhe::N,самбырыныгъ,энх
294,Ruhe::N,самбырыныгъ,тайван
295,Leute::N,цӏыфхэ́р,хүмүүс
296,Volk::N,цӏыф лъэпкъ,улс
297,Arbeit::N,ӏофшӏакӏэ́н,ажил
298,Arbeit::N,ӏофшӏакӏэ́н,хөдөлмөр
299,Gast::N,хьакӏэ́,зочин
300,Gast::N,хьакӏэ́,айлчин
301,Geschenk::N,шӏухьафтын,бэлэг
302,Spiel::N,еоны́р,наадам
303,Spiel::N,еоны́р,тоглоом
304,Spiel::N,джэгуны́р,наадам
305,Spiel::N,джэгуны́р,тоглоом
306,Spiel::N,къегъэӏоны́р,наадам
307,Spiel::N,къегъэӏоны́р,тоглоом
308,Gesellschaft::N,обществ,хамт байх
309,Hilfe::N,ӏэпыӏэгъу,тусламж
310,Freund::N,ныбджэгъу,найз
311,Freund::N,ныбджэгъу,нөхөр
312,Kamerad::N,ныбджэгъу,хань
313,Kamerad::N,ныбджэгъу,нөхөр
314,Angelegenheit::N,ӏофы́,хэрэг
315,Anzahl::N,пчъагъэ́,тоо
316,Art::N,изэрэщы́т,төрөл
317,Art::N,изэрэщы́т,янз
318,Art::N,лъэпкъ,төрөл
319,Art::N,лъэпкъ,янз
320,Stück::N,такъы́р,хэсэг
321,Teil::N,щыщ,хувь
322,Teil::N,щыщ,хэсэг
323,Teil::N,ӏахь,хувь
324,Teil::N,ӏахь,хэсэг
325,Hälfte::N,ныкъо́,хагас
326,Kreis::N,хъура́й,тойрог
327,Kreis::N,хъура́й,хүрээ
328,Kreuz::N,къащ,загалмай
329,Linie::N,хъахъ,шугам
330,Linie::N,итхъа́гъ,шугам
331,Strich::N,хъахъ,зураас
332,Strich::N,итхъагъ,зураас
333,Abstand::N,азыфагу,зай
334,Entfernung::N,чӏыгууанэ,зай
335,Entfernung::N,чӏыгууанэ,хол ойр
336,Gegend::N,чӏыпӏэ́,хавь
337,Gegend::N,чӏыпӏэ́,газар
338,Platz::N,азыфагу,зай
339,Platz::N,азыфагу,завсар
340,Ort::N,чӏыпӏэ́,газар
341,Ort::N,чӏыпӏэ́,байр
342,Seite::N,лъэны́къу,тал
343,Seite::N,лъэны́къу,этгээд
344,Mitte::N,гузэ́гу,төв
345,Mitte::N,гузэ́гу,дунд
346,Gegenstand::N,пкъыгъо,юм
347,Rand::N,цакӏэ́,зах
348,Rand::N,цакӏэ́,хөвөө
349,Kante::N,цэгэналъ,ирмэг
350,Ecke::N,къогъу,өнцөг
351,Spitze::N,пакӏэ,үзүүр
352,Ende::N,кӏэ,зах
353,Ende::N,кӏэ,үзүүр
354,Loch::N,гъуа́н,цоорхой
355,Loch::N,гъуа́н,онгорхой
356,Winkel::N,къогъу,өнцөг
357,Muster::N,тхыпхъэ,хээ
358,Muster::N,тхыпхъэ,угалз
359,Größe::N,иина́гъ,хэмжээ
360,Länge::N,икӏыхьа́гъ,урт
361,Höhe::N,лъэгагъ,өндөр
362,Gewicht::N,онтэгъугъэ́,жин
363,Menge::N,пчъагъэ́,тоо
364,Haufen::N,ӏат,бөөн
365,Reihe::N,саты́р,эгнээ
366,Boot::N,къуашъо́,завь
367,Ruder::N,къошъобэ́щ,сэлүүр
368,Ski::N,лыжэхэр,цана
369,Lagerfeuer::N,пхъэмашӏу,түүдэг
370,Gang::N,кӏоныр,явдал
371,Schritt::N,лъэубэ́къу,алхам
372,Norden::N,темы́р,умар
373,Süden::N,къыблэ́,урд
374,Süden::N,къыблэ́,өмнө
375,Westen::N,тыгъэкъохьа́пӏ,өрнө
376,Westen::N,тыгъэкъохьа́пӏ,баруун
377,Osten::N,тыгьэкъокӏы́пӏ,зүүн
378,Osten::N,тыгьэкъокӏы́пӏ,дорно
379,Holz::N,чъыгы́,мод
380,Brett::N,пхъэ́мбгъу,банз
381,Platte::N,упсыхьагъ,хавтан
382,Stütze::N,кӏэгъэкъон,тулгуур
383,Stütze::N,кӏэгъэкъон,тулга
384,Stange::N,къорэ́гъ,сургааг
385,Stock::N,бэщ,саваа
386,Stab::N,бэщ кӏы́хь,таяг
387,Rohr::N,онджэкъ,хоолой
388,Haus::N,унэ́,гэр
389,Haus::N,унэ́,байшин
390,Heim::N,унэ́,гэр
391,Ofen::N,гъэжъэн,зуух
392,Ofen::N,гъэжъэн,пийшин
393,Fußboden::N,джэхашъу,шал
394,Tisch::N,стол,ширээ
395,Stuhl::N,пхъэнтӏэ́кӏу,сандал
396,Wiege::N,кушъэ́,өлгий
397,Bett::N,пӏэкӏо́р,ор
398,Regal::N,мэкӏай,тавиур
399,Kiste::N,ящык,авдар
400,Kiste::N,ящык,хайрцаг
401,Fenster::N,шъхьаныгъу́пчъ,гэгээвч
402,Tür::N,пчъэ,үүд
403,Tür::N,пчъэ,хаалга
404,Tor::N,къэла́пчъ,хаалга
405,Zaun::N,шӏыхьагъэ́,хашаа
406,Dach::N,шъхьэ́,дээвэр
407,Leiter::N,лъэо́й,шат
408,Leiter::N,дэкӏояпӏэ́,шат
409,Besen::N,пхъэнкӏы́пхъ,хамуур
410,Besen::N,пхъэнкӏы́пхъ,туужуу
411,Spaten::N,къазгъы́р,хүрз
412,Schaufel::N,хэӏалъ,хүрз
413,Gabel::N,цацэ,сэрээ
414,Löffel::N,джэмы́шх,халбага
415,Messer::N,шъэжъы́й,хутга
416,Nagel::N,гъучӏыӏу́н,хадаас
417,Netz::N,хъытыу,өөш
418,Netz::N,хъытыу,тор
419,Haken::N,хьажтӏаркъу,гох
420,Griff::N,къопс,иш
421,Griff::N,къопс,сэнж
422,Schloss::N,ӏункӏы́бз,цуурга
423,Schloss::N,ӏункӏы́бз,цоож
424,Bild::N,сурэ́т,зураг
425,Puppe::N,нысхъа́п,хүүхэлдэй
426,Beutel::N,дзыо́,агсаа
427,Beutel::N,дзыо́,уут
428,Tasche::N,ӏэлъмэ́къ,цүнх
429,Eimer::N,щалъ,хөнөг
430,Eimer::N,щалъ,хувин
431,Deckel::N,шъхьэ,таг
432,Deckel::N,шъхьэ,хавхаг
433,Geschirr::N,хьакъу-шыкъу,сав суулга
434,Sack::N,дзыо́,шуудай
435,Tasse::N,чашк,аяга
436,Topf::N,кастрюль,тогоо
437,Kessel::N,шыуа́н,тогоо
438,Essen::N,шхэн,идээ
439,Nahrung::N,шхэн,хүнс
440,Speise::N,шхыныгъу,идээ
441,Fleisch::N,лы,мах
442,Getreide::N,лэжьыгъацэ́,будаа
443,Brei::N,пӏастэ́,богшмол
444,Brei::N,пӏастэ́,будаа
445,Brot::N,хьалыгъу,талх
446,Scheibe::N,такъы́р,зүсэм
447,Scheibe::N,такъы́р,хэрчим
448,Fett::N,дагъэ́,өөх
449,Butter::N,тхъу,тос
450,Öl::N,тхъу,тос
451,Salz::N,щыгъу,давс
452,Suppe::N,хьантхъупс,шөл
453,Honig::N,шъоу́,бал
454,Milch::N,щэ,сүү
455,Tee::N,щай,цай
456,Leder::N,кӏы́шъу,арьс
457,Leder::N,кӏы́шъу,савхи
458,Wolle::N,цы,ноос
459,Wolle::N,цы,унгас
460,Stoff::N,шэкӏы,бөс
461,Nadel::N,бгъэ́хаӏу,зүү
462,Faden::N,ӏуда́н,боолт
463,Faden::N,ӏуда́н,утас
464,Knopf::N,занкӏэу,товч
465,Knoten::N,зэкъодзапӏэ,зангилаа
466,Farbe::N,краск,будаг
467,Kleidung::N,щыгъы́ны,хувцас
468,Hemd::N,джан,цамц
469,Kragen::N,пшъапӏ,зах заам
470,Ärmel::N,гъуап,ханцуй
471,Hose::N,гъончэ́дж,өмд
472,Gürtel::N,бгыры́пх,бүс
473,Mütze::N,паӏо́,малгай
474,Mütze::N,паӏо́,бүрх
475,Stiefel::N,щазым,гутал
476,Ring::N,ӏэлъы́н,бөгж
477,Band::N,лент,тууз
478,Kamm::N,мажь,сам
479,Spiegel::N,гъундж,толь
480,Riemen::N,бгыры́пх,тасам
481,Riemen::N,бгыры́пх,сур
482,Schnur::N,кӏапсэ́,татлага
483,Leine::N,шъокӏапс,оосор
484,Decke::N,чыхӏэн,хөнжил
485,Decke::N,чыхӏэн,хучлага
486,Kissen::N,шъхьант,дэр
487,Tuch::N,шъхьэтехъу,алчуур
488,Tuch::N,шъхьэтехъу,даавуу
489,Handtuch::N,ӏаплъэкӏ,алчуур
490,Kraft::N,къары́у,чадал
491,Kraft::N,къары́у,хүч
492,Kraft::N,кӏуачӏэ́,чадал
493,Kraft::N,кӏуачӏэ́,хүч
494,Stärke::N,кӏуачӏэ́,эрч
495,Stärke::N,кӏуачӏэ́,тэнхээ
496,Gesundheit::N,псауныгъ,бие
497,Gesundheit::N,псауныгъ,эрүүл мэнд
498,Krankheit::N,узы,эмгэг
499,Schmerz::N,узы,өвчин
500,Wunde::N,уӏагъэ́,шарх
501,Fieber::N,техьа́гъу,халуун
502,Fieber::N,жъоку,халуун
503,Arznei::N,ӏэзэ́гъу,эм
504,Brücke::N,лъэмы́д ж,гүүр
505,Brunnen::N,псынэ́,худаг
506,Weide::N,хъупӏэ́,бэлчээр
507,Pfad::N,лъагъу,жим
508,Pfad::N,лъагъу,зөрөг
509,Weg::N,гъо́гу,зам
510,Weg::N,гъо́гу,харгуй
511,Straße::N,гъо́гу,зам
512,Straße::N,гъо́гу,харгуй
513,Dorf::N,къуа́дж,тосгон
514,Dorf::N,къуа́дж,гацаа
515,Stadt::N,къалэ́,хот
516,Brief::N,тхэн,захидал
517,Brief::N,тхэн,захиа
518,Brief::N,письмэ,захидал
519,Brief::N,письмэ,захиа
520,Buch::N,тхы́лъ,ном
521,Buch::N,тхы́лъ,бичиг
522,Buchstabe::N,хьары́ф,үсэг
523,Zeitung::N,газет,сонин
524,Leben::N,гъашӏэ́,амь
525,Leben::N,гъашӏэ́,амьдрал
526,Tod::N,аджал,үхэл
527,Grab::N,бэны́,булш
528,Kirche::N,чылы́с,сүм
529,Sünde::N,гунахь,нүгэл
530,Sünde::N,гунахь,хилэнц
531,Gott::N,тхьэ,бурхан
532,Arbeiter::N,рабоч,ажилчин
533,Arbeiter::N,рабоч,хөдөлмөрчин
534,Chef::N,гъэр,дарга
535,Meister::N,ӏэпыӏа́с,дархан
536,Lehrer::N,кӏэлэегъа́дж,багш
537,Geld::N,ахъщ,цаас
538,Geld::N,ахъщ,мөнгө
539,Geschäft::N,ӏофшӏэн,наймаа
540,Laden::N,туча́н,дэлгүүр
541,Preis::N,уасэ́,үнэ
542,Ware::N,хьап-щып,таваар
543,Ware::N,хьап-щып,бараа
544,Nutzen::N,чар,ашиг
545,Nutzen::N,федэ́,ашиг
546,Reichtum::N,байныгъ,баялаг
547,Welt::N,дуна́й,дэлхий
548,Welt::N,дуна́й,орчлон
549,Land::N,хэгъэ́́гу,улс
550,Land::N,хэгъэ́́гу,орон
551,Staat::N,къэралыгъу,төр
552,Staat::N,къэралыгъу,гүрэн
553,König::N,пачъы́хь,ван
554,Macht::N,шынэгъакзэ́,засаг
555,Grenze::N,гъуна́пкъ,хил
556,Krieg::N,зао́,дайн
557,Feind::N,пы́и,дайсан
558,Gewalt::N,егъэзыгъэныгъ,хүчирхэх
559,Kampf::N,бэнэныгъ,тэмцэл
560,Kampf::N,бэнэныгъ,байлдаан
561,Bogen[Waffe]::N,щабз,нум
562,Pfeil::N,щэбза́щ,годил
563,Pfeil::N,щэбза́щ,сум
564,Gewehr::N,шхонч,буу
565,Fehler::N,хэукъоныгъ,эндэл
566,Fehler::N,хэукъоныгъ,алдаа
567,Lüge::N,пцӏы,худал
568,Schaden::N,зэра́р,хор
569,Schaden::N,зэра́р,хөнөөл
570,Unglück::N,тхьамыкӏагъу,гай
571,Unglück::N,тхьамыкӏагъу,гамшиг
572,Schuld::N,мысагъэ́,гэм
573,Schuld::N,мысагъэ́,буруу
574,Alter::N,ныбжь,нас
575,Schluss::N,кӏэ,эцэс
576,Schluss::N,кӏэ,төгсгөл
577,Zeit::N,уахътэ́,цаг
578,Tag::N,мафэ́,өдөр
579,Morgen::N,пчэды́жь,өглөө
580,Mittag::N,щэджагьу́,үд
581,Abend::N,пчыхьэ́,үдэш
582,Nacht::N,чэщы́,шөнө
583,Woche::N,тхьамафэ́,долоо хоног
584,Monat::N,мазэ́,сар
585,Jahr::N,илъэ́с,жил
586,Frühling::N,гъатхэ́,хавар
587,Sommer::N,гъэмафэ́,зун
588,Herbst::N,бжыхьэ́,намар
589,Winter::N,кӏыма́ф,өвөл
590,Januar::N,январь,нэгдүгээр сар
591,Februar::N,февраль,хоёрдугаар сар
592,März::N,март,гуравдугаар сар
593,April::N,апрель,дөрөвдүгээр сар
594,Mai::N,май,тавдугаар сар
595,Juni::N,июнь,зургаадугаар сар
596,Juli::N,июль,долдугаар сар
597,August::N,август,наймдугаар сар
598,September::N,сентябрь,есдүгээр сар
599,Oktober::N,октябрь,аравдугаар сар
600,November::N,ноябрь,арван нэгдүгээр сар
601,Dezember::N,декабрь,арван хоёрдугаар сар
602,Montag::N,блыпэ́,даваа
603,Dienstag::N,гъубдж,мягмар
604,Mittwoch::N,бэрэскэжъый,лхагва
605,Donnerstag::N,мэфэ́ку,пүрэв
606,Freitag::N,бэрэскэшху,баасан
607,Samstag::N,шэмбэ́т,бямба
608,Sonntag::N,тхьаума́ф,ням
609,groß::A,ины́,их
610,groß::A,ины́,том
611,klein::A,цӏы́кӏу,бага
612,klein::A,цӏы́кӏу,жаахан
613,lang::A,кӏыхьэ́,урт
614,kurz::A,кӏэкӏы́,охор
615,kurz::A,кӏэкӏы́,богино
616,breit::A,шъуамбгъо́,өргөн
617,schmal::A,бгъузэ́,уйтан
618,schmal::A,бгъузэ́,нарийн
619,dicht::A,ӏужъу́,нягт
620,dicht::A,ӏужъу́,чигжүү
621,dick[Gegenstand]::A,ӏужъу́,зузаан
622,dünn::A,пӏуакӏэ́,нимгэн
623,fein::A,пӏуакӏэ́,нарийн
624,fest::A,пытэ́,бөх
625,fest::A,пытэ́,хатуу
626,flach::A,тешъо́,хавтгай
627,glatt::A,зэны́бжь,цагаан
628,hart::A,пытэ́,хатуу
629,weich::A,шъабэ́,зөөлөн
630,rund::A,хъура́й,дугуй
631,rund::A,хъура́й,дугариг
632,spitz::A,папцӏэ́,шовх
633,spitz::A,папцӏэ́,шовгор
634,scharf::A,чан,хурц
635,scharf::A,чан,иртэй
636,stumpf::A,цако́,мохоо
637,schwer::A,онтэ́гъу,хүнд
638,schön::A,дахэ́,гуа
639,schön::A,дахэ́,сайхан
640,heiß::A,жъо́ркъ,халуун
641,warm::A,фабэ́у,дулаан
642,kalt::A,чъыӏэ́,хүйтэн
643,kühl::A,чъыӏэтагъ,сэрүүн
644,frisch::A,чъыӏэтагъ,эрүүл
645,frisch::A,чъыӏэтагъ,жихүүн
646,feucht::A,шынагъэ зиӏэ,чийгтэй
647,feucht::A,шынэгъакӏэ зиӏэ,чийгтэй
648,nass::A,цӏынэ́,нойтон
649,trocken::A,гъушъ,хатсан
650,trocken::A,чъэпхъыгъ,хатсан
651,voll::A,из,дүүрэн
652,voll::A,изыбз,дүүрэн
653,leer::A,нэкӏы́,хоосон
654,offen::A,зэдэхыгъэ,онгорхой
655,geschlossen::A,зэфэшӏыгъ,битүү
656,geschlossen::A,зэфэшӏыгъ,хаалтай
657,sauber::A,къабзэ́,цэвэр
658,sauber::A,къабзэ́,хиргүй
659,schmutzig::A,шӏо́и,бохир
660,schmutzig::A,шӏо́и,хиртэй
661,roh::A,мыжъо́,түүхий
662,reif::A,чъэпхъыгъ,болсон
663,lecker::A,го́хьы,амттай
664,süß::A,ӏэшӏу,амттай
665,süß::A,ӏэшӏу,чихэрлэг
666,bitter::A,дыджы́,гашуун
667,sauer::A,хафэ́,эсгэлэн
668,hell::A,нэфын,гэгээн
