,Concept_ID,ar,hy
742,später::ADV,فيما بعد,հետո
743,jetzt::ADV,الآن,այժմ
744,jetzt::ADV,حاليا,այժմ
745,heute::ADV,اليوم,այսօր
746,morgen::ADV,غدا,վաղը
747,bald::ADV,قريبا,շուտով
748,dann::ADV,ثم,ապա
749,dann::ADV,ثم,հետո
750,gestern::ADV,أمس,երեկ
751,gestern::ADV,البارحة,երեկ
752,einst::ADV,قديما,հին ատեն
753,damals::ADV,حينئذ,ատէնին
754,danach::ADV,ثم,ապա
755,danach::ADV,ثم,այն ժամանակ
756,danach::ADV,بعد ذلك,ապա
757,danach::ADV,بعد ذلك,այն ժամանակ
758,vorher::ADV,من قبل,առաջ
759,vorher::ADV,قبل ذلك,առաջ
760,zuerst::ADV,أولا,նախ
761,einmal::ADV,مرة,մի անգամ
762,manchmal::ADV,أحيانا,երբեմն
763,oft::ADV,كثيرا,հաճախ
764,immer::ADV,دائما,միշտ
765,niemals::ADV,لا أبدا,երբեք
766,hier::ADV,هنا,այստեղ
767,hierhin::ADV,إلى هنا,այստեղ
768,von hier::ADV,من هنا,այդտեղից
769,dort::ADV,هناك,այնտեղ
770,dorthin::ADV,إلى هناك,այնտեղ
771,geradeaus::ADV,إلى الأمام,ուղիղ
772,vorwärts::ADV,إلى الأمام,առաջ
773,rückwärts::ADV,إلى الوراء,դեպի ետ
774,zurück::ADV,عودا,ետ
775,zurück::ADV,إلى الخلف,ետ
776,unten::ADV,تحت,ներքեւում
777,unten::ADV,في الأسفل,ներքեւում
778,hinab::ADV,إلى تحت,ներքեւ
779,oben::ADV,فوق,վերեւում
780,oben::ADV,في الأعلى,վերեւում
781,hinauf::ADV,إلى فوق,վերեւ
782,hinauf::ADV,إلى الأعلى,վերեւ
783,überall::ADV,في كل مكان,ամենուր
784,nicht::ADV,لا,չէ
785,nicht::ADV,لم,չէ
786,ein wenig::ADV,قليلا,մի քիչ
787,kaum::ADV,كاد لا,հազիվ
788,sehr::ADV,جدا,շատ
789,sehr::ADV,كثيرا,շատ
790,so::ADV,كذا,այդպես
791,so::ADV,كذلك,այդպես
792,noch::ADV,ما زال,դեռ
793,nur::ADV,فقط,միայն
794,schon::ADV,قد,արդեն
795,wieder::ADV,من جديد,նորից
796,wieder::ADV,من جديد,դարձյալ
797,wieder::ADV,مرة أخرى,նորից
798,wieder::ADV,مرة أخرى,դարձյալ
799,vergebens::ADV,عبثا,իզուր
800,vor::PRP,أمام,դիմացը
801,hinter::PRP,خلف,ետեւը
802,hinter::PRP,وراء,ետեւը
803,unter::PRP,تحت,տակ
804,durch::PRP,عبر,միջով
805,durch::PRP,خلال,միջով
806,neben::PRP,جنب,քովը
807,neben::PRP,بجانب,քովը
808,zwischen::PRP,بين,միջեւ
809,wegen::PRP,بسبب,պատճառով
810,wegen::PRP,بسبب,շնորհից
811,dies::PRN,هذا,սա
812,dies::PRN,هذا,այս
813,das::PRN,ذلك,դա
814,das::PRN,ذلك,այդ
815,alles::PRN,الكل,ամեն ինչ
816,ich::PRN,أنا,ես
817,du::PRN,أنت,դու
818,er::PRN,هو,նա
819,wir::PRN,نحن,մենք
820,ihr::PRN,أنتم,դուք
821,ihr::PRN,أنتن,դուք
822,sie::PRN,هم,նրանք
823,sie::PRN,هن,նրանք
824,was::FPRN,ما,ինչ
825,wer::FPRN,من,ով
826,wo::FADV,أين,ուր
827,wo::FADV,أين,որտեղ
828,wohin::FADV,إلى أين,դեպի ուր
829,wie::FADV,كيف,ինչպես
830,warum::FADV,لماذا,ինչու
831,wieviel::FNUM,كم,որչափ
832,eins::NUM,واحد,մեկ
833,zwei::NUM,اثنين,երկու
834,drei::NUM,ثلاثة,երեք
835,vier::NUM,أربعة,չորս
836,fünf::NUM,خمسة,հինգ
837,sechs::NUM,ستة,վեց
838,sieben::NUM,سبعة,յոթ
839,acht::NUM,ثمانية,ութ
840,neun::NUM,تسعة,ինը
841,zehn::NUM,عشرة,տասը
842,elf::NUM,أحد عشر,տասնմեկ
843,zwölf::NUM,اثنا عشر,տասներկու
844,zwanzig::NUM,عشرون,քսան
845,dreißig::NUM,ثلاثون,երեսուն
846,vierzig::NUM,أربعون,քառասուն
847,fünfzig::NUM,خمسون,հիսուն
848,sechzig::NUM,ستون,վաթսուն
849,siebzig::NUM,سبعون,յոթանասուն
850,achtzig::NUM,ثمانون,ութսուն
851,neunzig::NUM,تسعون,իննսուն
852,hundert::NUM,مئة,հարյուր
853,tausend::NUM,ألف,հազար
854,und::CNJ,و,ու
855,oder::CNJ,أو,կամ
856,stehen::V,وقف,կանգնել
857,sitzen::V,جلس,նստել
858,liegen::V,رقد,ստել
859,hängen::V,تعلق,կախվել
860,werden::V,صار,դառնալ
861,werden::V,أصبح,դառնալ
862,passieren::V,حدث,պատահել
863,beginnen::V,ابتدأ,սկսվել
864,enden::V,انتهى,վերջանալ
865,wechseln::V,تغير,փոխվել
866,aufgehen[Sonne]::V,شرق,բարձրանալ
867,aufgehen[Sonne]::V,شرق,ելնել 
868,untergehen[Sonne]::V,غرب,մտնել
869,scheinen[Sonne]::V,أضاء,շողալ
870,scheinen[Sonne]::V,أضاء,փայլել
871,donnern::V,رعد,որոտալ
872,wehen::V,هب,փչել
873,strömen::V,جرى,հոսել
874,fließen::V,سال,հոսել
875,sich drehen::V,دار,պտտվել
876,schwanken::V,ترنح,տատանվել
877,schwingen::V,ترجح,ճոճվել
878,fallen::V,سقط,ընկնել
879,brennen::V,احترق,այրվել
880,rauchen::V,دخن,ծխել
881,regnen::V,أمطر,անձրեւ գալ
882,gefrieren::V,تجمد,սառչել
883,tauen::V,ذاب,լկիլ
884,schmelzen::V,ذاب,հալիլ
885,trocknen::V,نشف,չորանալ
886,sieden::V,غلى,եռալ
887,faulen::V,فسد,փտել
888,verfaulen::V,تعفن,նեխել
889,reißen::V,انقطع,պատռվել
890,reißen::V,انقطع,ճղվել
891,versinken::V,غرق,սուզվել
892,vergehen::V,مضى,անցնել 
893,erscheinen::V,لاح,հայտնվել
894,erscheinen::V,لاح,երեւալ
895,erscheinen::V,ظهر,հայտնվել
896,erscheinen::V,ظهر,երեւալ
897,verschwinden::V,غاب,անհետանալ
898,sinken::V,هبط,ընկնել
899,abnehmen::V,نقص,փոքրանալ
900,zunehmen::V,ازداد,մեծանալ
901,steigen::V,صعد,բարձրանալ
902,steigen::V,ارتفع,բարձրանալ
903,wachsen::V,نما,աճել
904,wachsen::V,نبت,աճել
905,glänzen::V,لمع,նշուլել
906,glänzen::V,لمع,փայլիլ
907,funkeln::V,تلألأ,փայլատակել
908,lärmen::V,ضج,աղմուկ հանել
909,lärmen::V,صخب,աղմուկ հանել
910,läuten::V,قرع,զնգալ
911,klingeln::V,دق,զնգալ
912,klirren::V,قعقع,զնգզնգալ
913,brausen::V,عج,մոլեգնել
914,rauschen::V,حف,սոսափել
915,klingen::V,رن,հնչել
916,bellen::V,نبح,հաչել
917,heulen::V,عوى,ոռնալ 
918,blasen::V,نفخ,փչել 
919,pfeifen::V,صفر,սուլել
920,schreien::V,صرخ,գոռալ 
921,stöhnen::V,أن,տնքալ
922,zittern::V,ارتعش,դողալ
923,leben::V,عاش,ապրել
924,geboren werden::V,ولد,ծնվել
925,atmen::V,تنفس,շնչել
926,trinken::V,شرب,խմել
927,essen::V,أكل,ուտել
928,schlucken::V,جرع,կլանել
929,schlucken::V,جرع,կուլ տալ
930,müde werden::V,تعب,հոգնել
931,einschlafen::V,نام,քուն մտնել
932,schlafen::V,نام,քնել
933,aufwachen::V,استيقظ,արթննալ
934,aufstehen::V,قام,ելլել
935,sich erholen::V,استجم,հանգստանալ
936,krank werden::V,مرض,հիւանդանալ
937,krank sein::V,مرض,հիվանդ լինել
938,schmerzen::V,آلم,ցավել
939,husten::V,كح,հազալ
940,husten::V,سعل,հազալ
941,genesen::V,نقه,ապաքինվել
942,sterben::V,مات,մեռնել
943,sterben::V,مات,վախճանվել
944,umkommen::V,هلك,կործանվել
945,sich bewegen::V,تحرك,ընթանալ
946,sich rühren::V,تحرك,շարժվել
947,sich erheben::V,قام,կանգնել
948,sich erheben::V,قام,վեր կենալ
949,sich setzen::V,جلس,նստել
950,hinfallen::V,وقع,ընկնել
951,laufen::V,مشى,քայլել
952,schreiten::V,خطا,ճեմել
953,spazierengehen::V,تنزه,շրջագայել
954,eilen::V,عجل,շտապել
955,sich beeilen::V,استعجل,շտապել 
956,sausen::V,أسرع,սլանալ
957,rennen::V,عدا,վազել
958,rennen::V,ركض,վազել
959,springen::V,قفز,ցատկել
960,klettern::V,تسلق,մագլցել
961,schaukeln::V,تأرجح,ճոճվել
962,schaukeln::V,تأرجح,օրորվել
963,kriechen::V,دب,սողալ
964,kriechen::V,زحف,սողալ
965,schwimmen::V,سبح,լողալ
966,tauchen::V,غطس,սուզվել
967,rudern::V,جذف,թիավարել
968,fahren::V,ركب,ընթանալ
969,fahren::V,سافر,ընթանալ
970,fliegen::V,طار,թռչել
971,gehen::V,سار,գնալ
972,gehen::V,ذهب,գնալ
973,weggehen::V,ذهب,հեռանալ
974,weggehen::V,انصرف,հեռանալ
975,abfahren::V,رحل,ճանապարհվել
976,anhalten::V,توقف,կանգնել
977,hineingehen::V,دخل,մտնել
978,eintreten::V,دخل,մտնել
979,kommen::V,أتى,գալ
980,kommen::V,جاء,գալ
981,ankommen::V,وصل,ժամանել
982,zurückkommen::V,عاد,վերադառնալ
983,zurückkommen::V,رجع,վերադառնալ
984,bleiben::V,مكث,մնալ
985,warten::V,انتظر,սպասել
986,erwarten::V,ترقب,սպասել
987,erwarten::V,انتظر,սպասել
988,suchen::V,بحث,որոնել
989,finden::V,وجد,գտնել
990,versuchen::V,حاول,փորձել
991,vorbereiten::V,أعد,պատրաստել
992,vorbereiten::V,حضر,պատրաստել
993,lieben::V,أحب,սիրել
994,mögen::V,أحب,հավանել
995,mögen::V,أحب,սիրել
996,lachen::V,ضحك,ծիծաղել
997,rühren::V,أثر,հուզել
998,weinen::V,بكى,լալ
999,schimpfen::V,سب,տրտնջալ
1000,schimpfen::V,سب,քրթմնջել
1001,schimpfen::V,شتم,տրտնջալ
1002,schimpfen::V,شتم,քրթմնջել
1003,sich ärgern::V,زعل,զայրանալ
1004,sich fürchten::V,هاب,վախնալ
1005,fürchten::V,خاف,վախենալ
1006,fürchten::V,خشي,վախենալ
1007,fliehen::V,هرب,փախչել
1008,flüchten::V,فر,փախչել
1009,sehen::V,رأى,տեսնել
1010,anschauen::V,نظر,դիտել
1011,ansehen::V,نظر,նայել
1012,hören::V,سمع,լսել
1013,zuhören::V,أصغى,ունկնդրել
1014,probieren::V,ذاق,համը տեսել
1015,riechen::V,شم,հոտ առնել
1016,riechen::V,استنشق,հոտ առնել
1017,fühlen::V,شعر,զգալ
1018,scheinen::V,ظهر,երեւալ
1019,zu sehen sein::V,ظهر,երեւալ
1020,vernehmen::V,سمع,իմանալ 
1021,frieren::V,بردان,մրսել
1022,tun::V,فعل,անել
1023,können::V,قدر,կարողանալ
1024,können::V,استطاع,կարողանալ
1025,wollen::V,شاء,ուզել
1026,wollen::V,شاء,ցանկանալ
1027,wollen::V,أراد,ուզել
1028,wollen::V,أراد,ցանկանալ
1029,anfangen::V,بدأ,սկսել
1030,beenden::V,أنهى,վերջացնել
1031,aufhören::V,توقف,դադարել
1032,aufhören::V,انقطع,դադարել
1033,gelingen::V,نجح,հաջողվել
1034,gelingen::V,نجح,գլուխ գալ
1035,geraten::V,طلع,ստացվել
1036,öffnen::V,فتح,բաց անել
1037,schließen::V,أغلق,փակել 
1038,stellen::V,وضع,դնել
1039,stellen::V,أقام,դնել
1040,setzen::V,أجلس,նստեցնել
1041,legen::V,وضع,դնել
1042,berühren::V,مس,դիպչել
1043,berühren::V,مس,շոշափել
1044,berühren::V,لمس,դիպչել
1045,berühren::V,لمس,շոշափել
1046,verbinden::V,ربط,շաղկապել
1047,verbinden::V,وصل,շաղկապել
1048,bedecken::V,غطى,ծածկել
1049,aufhängen::V,علق,կախել
1050,anzünden::V,أوقد,վառել
1051,aufheben::V,لقط,վերցնել
1052,zurücklassen::V,ترك,թողնել
1053,verlieren::V,فقد,կորցնել
1054,fallen lassen::V,أسقط,գցել
1055,machen::V,فعل,անել
1056,herstellen::V,صنع,արտադրել
1057,herstellen::V,أنتج,արտադրել
1058,bauen::V,بنى,կառուցել
1059,bauen::V,شيد,կառուցել
1060,reparieren::V,صلح,նորոգել
1061,verbessern::V,صحح,բարելավել
1062,ändern::V,غير,փոխել
1063,graben::V,حفر,փորել
1064,beugen::V,ثنى,ծռել
1065,beugen::V,أحنى,ծռել
1066,biegen::V,لوى,թեքել
1067,drehen::V,أدار,ոլորել
1068,drehen::V,دور,ոլորել
1069,wenden::V,قلب,պտտել
1070,umdrehen::V,قلب,շրջել
1071,heben::V,رفع,բարձրացնել
1072,hochheben::V,رفع,բարձրացնել
1073,ergreifen::V,مسك,վարակվել
1074,halten::V,مسك,բռնել
1075,drücken::V,ضغط,ճնշել
1076,schieben::V,حرك,հրել
1077,kratzen::V,خدش,քերել
1078,lecken::V,لعق,լիզել
1079,beißen::V,عض,կծել
1080,abreißen::V,قلع,պոկել
1081,abschneiden::V,قطع,կտրել 
1082,binden::V,ربط,կապել
1083,stecken::V,دس,խրել
1084,brechen::V,كسر,կոտրել 
1085,klopfen::V,طرق,թակել
1086,hauen::V,ضرب,ծեծել
1087,kleben::V,ألصق,կպցնել
1088,reiben::V,حك,շփել
1089,streichen::V,نشر,վրան քսել
1090,schleifen::V,سن,սրել 
1091,schneiden::V,قطع,կտրել
1092,rütteln::V,رج,ցնցել
1093,schütteln::V,هز,թափահարել
1094,schwenken::V,لوح,ճոճել
1095,schütten::V,صب,լցնել
1096,füllen::V,ملأ,լիքը լցնել
1097,einwickeln::V,لف,փաթաթել
1098,tragen::V,حمل,կրել
1099,tragen::V,حمل,տանել
1100,schleppen::V,سحب,քաշել
1101,ziehen::V,سحب,ձգել
1102,ziehen::V,سحب,քաշել
1103,aufbewahren::V,حفظ,պահել 
1104,werfen::V,رمى,նետել
1105,werfen::V,ألقى,նետել
1106,fangen::V,التقط,
1107,packen::V,مسك,հափշտակել
1108,verstecken::V,خبأ,ծածկել
1109,teilen::V,قسم,բաժանել
1110,schicken::V,بعث,ուղարկել
1111,schicken::V,أرسل,ուղարկել
1112,bringen::V,جلب,բերել
1113,hinzufügen::V,أضاف,ավելացնել
1114,bekommen::V,حصل,հայթայթել
1115,erhalten::V,استلم,ստանալ
1116,nehmen::V,أخذ,վերցնել
1117,wählen::V,اختار,ընտրել
1118,auswählen::V,انتقى,գերադասել
1119,bewahren::V,حافظ,պահպանել
1120,behindern::V,عاق,խոչընդոտել
1121,verderben::V,أفسد,փչացնել
1122,beschädigen::V,أضر,վնասել
1123,zerbrechen::V,كسر,ջարդել
1124,zerbrechen::V,كسر,կոտրել
1125,zerreißen::V,مزق,պատռել
1126,zerstören::V,دمر,քանդել
1127,verbrennen::V,حرق,այրել
1128,geben::V,أعطى,տալ
1129,reichen::V,ناول,հանձնել
1130,schenken::V,وهب,նվիրել
1131,versprechen::V,وعد,խոստանալ
1132,wünschen::V,تمنى,մաղթել
1133,loben::V,مدح,գովել
1134,küssen::V,قبل,համբուրել
1135,wiegen::V,هدهد,օրորել
1136,zudecken::V,غطى,վրան գցել
1137,wecken::V,أيقظ,զարթնեցնել
1138,zeigen::V,أرى,ցույց տալ
1139,führen::V,دل,ուղեկցել
1140,lehren::V,علم,սովորեցնել
1141,unterrichten::V,علم,ավանդել
1142,aufziehen::V,ربى,դաստիարակել
1143,leiten::V,دل,ղեկավարել
1144,leiten::V,دل,կառավարել
1145,leiten::V,أدار,ղեկավարել
1146,leiten::V,أدار,կառավարել
1147,antreiben::V,حث,շտապեցնել
1148,lassen::V,حدا,ստիպել
1149,einladen::V,دعا,հրավիրել
1150,vereinigen::V,وحد,միացնել
1151,besuchen::V,زار,այցելել
1152,treffen::V,قابل,հանդիպել
1153,sich versammeln::V,اجتمع,հավաքվել
1154,spielen::V,لعب,խաղալ
1155,singen::V,غنى,երգել
1156,tanzen::V,رقص,պարել
1157,sich trennen::V,افترق,ցրվել
1158,verlassen::V,ترك,լքել
1159,retten::V,نجى,փրկել
1160,retten::V,أنقذ,փրկել
1161,bewachen::V,حرس,պահել
1162,schützen::V,حمى,պաշտպանել
1163,verteidigen::V,دافع,պաշտպանել
1164,sich schlagen::V,تضارب,կռվել
1165,schießen::V,أطلق,կրակել
1166,siegen::V,انتصر,հաղթել
1167,ärgern::V,أزعل,ձանձրացնել
1168,schlagen::V,ضرب,խփել
1169,treten::V,رفس,քացի տալ
1170,stechen::V,شك,խայթել
1171,stoßen::V,دفع,մղել
1172,stehlen::V,سرق,գողանալ
1173,stören::V,ضايق,խանգարել
1174,belästigen::V,أزعج,անհանգստացնել
1175,verbergen::V,كتم,թաքցնել
1176,täuschen::V,خدع,խաբել
1177,betrügen::V,غش,խաբել
1178,töten::V,قتل,սպանել 
1179,wohnen::V,سكن,բնակվել
1180,arbeiten::V,عمل,աշխատել
1181,arbeiten::V,اشتغل,աշխատել
1182,sammeln::V,جمع,հավաքել
1183,pflücken::V,جنى,քաղել
1184,pflücken::V,قطف,քաղել
1185,jagen::V,صاد,որս անել
1186,fischen::V,اصطاد,ձուկ բռնել
1187,fassen::V,قبض,բռնել
1188,hüten::V,رعى,արածեցնել
1189,treiben::V,ساق,հովուել
1190,anbinden::V,ربط,չուանել
1191,füttern::V,علف,կերակրել
1192,melken::V,حلب,կթել
1193,hacken::V,فرم,կոտորել
1194,gießen::V,سقى,ջրել
1195,reifen::V,نضج,հասունանալ 
1196,zubereiten::V,حضر,պատրաստել
1197,kochen::V,طبخ,եփել
1198,backen::V,خبز,թխել
1199,braten::V,قلى,տապակել
1200,braten::V,حمر,տապակել
1201,umrühren::V,قلب,խառնել
1202,stricken::V,حاك,գործել
1203,nähen::V,خاط,կարել
1204,färben::V,صبغ,ներկել
1205,färben::V,لون,ներկել
1206,reinigen::V,نظف,մաքրել
1207,waschen::V,غسل,լվանալ
1208,abwischen::V,مسح,սրբել
1209,spülen::V,شطف,ողողել
1210,spülen::V,شطف,պարզաջրել
1211,fegen::V,كنس,ավլել
1212,kehren::V,كنس,ավլել
1213,baden::V,استحم,լողանալ
1214,sich waschen::V,اغتسل,լվացվել
1215,ausziehen::V,خلع,հանել
1216,anziehen::V,لبس,հագնել
1217,sich anziehen::V,اكتسى,հագնվել
1218,kämmen::V,مشط,սանրել
1219,schmücken::V,زين,զարդարել
1220,sagen::V,قال,ասել
1221,sprechen::V,تكلم,խոսել
1222,reden::V,تكلم,զրուցել
1223,sich unterhalten::V,تحادث,խոսակցել
1224,fragen::V,سأل,հարցնել
1225,bitten::V,رجا,խնդրել
1226,erzählen::V,حكي,պատմել
1227,mitteilen::V,بلغ,հաղորդել
1228,nennen::V,سمى,անվանել
1229,rufen::V,نادى,կանչել
1230,prahlen::V,فشر,պարծենալ
1231,prahlen::V,تفاخر,պարծենալ
1232,übersetzen::V,ترجم,թարգմանել
1233,denken::V,فكر,մտածել
1234,glauben::V,اعتقد,հավատալ
1235,bemerken::V,لاحظ,նկատել
1236,erkennen::V,عرف,ճանաչել
1237,begreifen::V,فهم,հասկանալ
1238,begreifen::V,أدرك,հասկանալ
1239,verstehen::V,فهم,ըմբռնել
1240,lernen::V,درس,սովորել
1241,wissen::V,علم,իմանալ
1242,sich erinnern an::V,تذكر,հիշել
1243,sich erinnern an::V,تذكر,մտաբերել
1244,vergessen::V,نسي,մոռանալ
1245,messen::V,قاس,չափել
1246,zählen::V,عد,թվել
1247,zählen::V,عد,հաշվել
1248,zählen::V,أحصى,թվել
1249,zählen::V,أحصى,հաշվել
1250,rechnen::V,حسب,հաշվել
1251,rechnen::V,حسب,հաշվարկել
1252,lesen::V,قرأ,կարդալ
1253,malen::V,صور,նկարել
1254,zeichnen::V,رسم,գծել
1255,schreiben::V,كتب,գրել
1256,besitzen::V,حاز,ունենալ
1257,besitzen::V,حاز,տեր լինել
1258,besitzen::V,ملك,ունենալ
1259,besitzen::V,ملك,տեր լինել
1260,kaufen::V,اشترى,գնել
1261,verkaufen::V,باع,վաճառել
1262,bezahlen::V,دفع,վճարել
1263,zahlen::V,سدد,վճարել
1264,beherrschen::V,حكم,ղեկավարել
1265,ertragen::V,أطاق,դիմանալ
1266,ertragen::V,تحمل,դիմանալ
