,Concept_ID,mn,ca
822,nah::A,дөтийн,pròxim
823,fern::A,холын,llunyà
824,fern::A,холын,distant
825,linker::A,буруу,esquerre
826,rechter::A,баруун,dret
827,anderer::A,өөр,altre
828,anderer::A,нөгөө,altre
829,erster::A,нэгдэх,primer
830,erster::A,нэгдүгээр,primer
831,zweiter::A,хоёрдугаар,segon
832,dritter::A,гуравдугаар,tercer
833,letzter::A,сүүлийн,últim
834,allein::ADV,ганцаараа,sol
835,auf einmal::ADV,нэгмөсөн,d'una vegada
836,zusammen::ADV,цуг,junt
837,zusammen::ADV,хамт,junt
838,lange::ADV,удаан,molt de temps
839,plötzlich::ADV,гэнэт,de cop
840,plötzlich::ADV,гэнэт,de sobte
841,sofort::ADV,дороо,de seguida
842,später::ADV,дараа,més tard
843,jetzt::ADV,өнөө,ara
844,heute::ADV,өнөө,avūi
845,heute::ADV,өнөөдөр,avūi
846,morgen::ADV,маргааш,demà
847,morgen::ADV,маргаадар,demà
848,bald::ADV,түргэн,aviāt
849,bald::ADV,удахгүй,aviāt
850,dann::ADV,хожим,després
851,dann::ADV,тэгээд,després
852,gestern::ADV,өчигдөр,ahir
853,einst::ADV,нэг,anteriorment
854,damals::ADV,тэгэхэд,llavōrs
855,damals::ADV,тэгэхэд,aleshores
856,danach::ADV,тэгээд,després
857,danach::ADV,дараа нь,després
858,vorher::ADV,урьд,abāns
859,zuerst::ADV,анх,primer
860,zuerst::ADV,эхлээд,primer
861,einmal::ADV,нэг удаа,una vegada
862,manchmal::ADV,хааяа,de vegades
863,manchmal::ADV,заримдаа,de vegades
864,oft::ADV,олонтоо,sovint
865,immer::ADV,байнга,sempre
866,niemals::ADV,хэзээ ч,no ... mai
867,niemals::ADV,хэдийд ч,no ... mai
868,hier::ADV,энд,aquí
869,hierhin::ADV,нааш,per aquí
870,von hier::ADV,эндээс,des d'aquí
871,dort::ADV,тэнд,allí
872,dorthin::ADV,тийш,hi
873,geradeaus::ADV,шулуун,tot dret
874,vorwärts::ADV,урагшаа,endavānt
875,rückwärts::ADV,буцаан,endarrera
876,rückwärts::ADV,сөөргөө,endarrera
877,zurück::ADV,буцаж,darrere
878,zurück::ADV,гэдрэг,darrere
879,unten::ADV,дор,a baix
880,hinab::ADV,уруу,cap avall
881,oben::ADV,дээр,dalt
882,hinauf::ADV,өөд,cap amunt
883,hinauf::ADV,дээш,cap amunt
884,überall::ADV,хааяагүй,pertot
885,überall::ADV,хааяагүй,per tot arreu
886,überall::ADV,энд тэндгүй,pertot
887,überall::ADV,энд тэндгүй,per tot arreu
888,nicht::ADV,эс,no
889,nicht::ADV,-гүй,no
890,ein wenig::ADV,жаахан,una mica
891,kaum::ADV,арай,a penes
892,kaum::ADV,арай гэж,a penes
893,sehr::ADV,тун,molt
894,so::ADV,тэгж,així
895,so::ADV,ингээд,així
896,noch::ADV,дахин,encara
897,noch::ADV,дахиад,encara
898,nur::ADV,зөвхөн,només
899,nur::ADV,гагцхүү,només
900,schon::ADV,нэгэнт,ja
901,wieder::ADV,дахин,de nou
902,wieder::ADV,дахиад,de nou
903,vergebens::ADV,хий,en va
904,vor::PRP,өмнө,davānt
905,vor::PRP,өмнө,enfront de
906,hinter::PRP,ард,darrera
907,unter::PRP,доор,sota
908,durch::PRP,дундуур,per
909,neben::PRP,хажууд,al costāt de
910,zwischen::PRP,завсар,entre
911,zwischen::PRP,хооронд,entre
912,wegen::PRP,төлөө,a causa de
913,wegen::PRP,дээрээс,a causa de
914,dies::PRN,энэ,aquest
915,das::PRN,тэр,això
916,alles::PRN,цөм,tot
917,alles::PRN,бүгд,tot
918,ich::PRN,би,jo
919,du::PRN,чи,tu
920,er::PRN,тэр,ell
921,er::PRN,тэр хүн,ell
922,wir::PRN,бид,nosaltres
923,ihr::PRN,та нар,vosaltres
924,sie::PRN,тэд,ells
925,sie::PRN,тэд,elles
926,was::FPRN,юу,què
927,wer::FPRN,хэн,qui
928,wo::FADV,хаа,on
929,wo::FADV,хаана,on
930,wohin::FADV,хааш,cap a on
931,wohin::FADV,хаана,cap a on
932,wie::FADV,яаж,com
933,wie::FADV,хэрхэн,com
934,warum::FADV,юунд,per què
935,warum::FADV,яагаад,per què
936,wieviel::FNUM,хэдий,quant
937,wieviel::FNUM,хэд,quant
938,eins::NUM,нэг,u
939,zwei::NUM,хоёр,dos
940,drei::NUM,гурав,tres
941,vier::NUM,дөрөв,quatre
942,fünf::NUM,тав,cinc
943,sechs::NUM,зургаа,sis
944,sieben::NUM,долоо,set
945,acht::NUM,найм,vuit
946,neun::NUM,ес,nou
947,zehn::NUM,арав,deu
948,elf::NUM,арван нэг,onze
949,zwölf::NUM,арван хоёр,dotze
950,zwanzig::NUM,хорь,vint
951,dreißig::NUM,гуч,trenta
952,vierzig::NUM,дөч,quaranta
953,fünfzig::NUM,тавь,cinquanta
954,sechzig::NUM,жар,seixanta
955,siebzig::NUM,дал,setanta
956,achtzig::NUM,ная,vuitanta
957,neunzig::NUM,ер,noranta
958,hundert::NUM,зуу,cent
959,tausend::NUM,мянга,mil
960,und::CNJ,ч,i
961,und::CNJ,болон,i
962,oder::CNJ,буюу,o
963,stehen::V,зогсох,estar de peu
964,sitzen::V,суух,seure
965,liegen::V,хэвтэх,jeure
966,hängen::V,өлгөөтэй байх,penjar
967,hängen::V,дүүжлээтэй байх,penjar
968,werden::V,болох,fer-se
969,werden::V,болох,posar-se
970,passieren::V,тохиох,succeir
971,beginnen::V,эхлэх,iniciar-se
972,enden::V,дүүрэх,acabar-se
973,enden::V,дүүрэх,terminar-se
974,wechseln::V,хувирах,canviar
975,aufgehen[Sonne]::V,мандах,sortir
976,untergehen[Sonne]::V,жаргах,posar-se
977,scheinen[Sonne]::V,гэрэлтэх,brillar
978,donnern::V,дуугарах,tronar
979,wehen::V,салхилах,bufar
980,wehen::V,хөөрөгдөх,bufar
981,strömen::V,гүйх,afluir
982,strömen::V,урсах,afluir
983,fließen::V,урсах,fluir
984,sich drehen::V,эргэлдэх,girar
985,schwanken::V,хэлбэлзэх,vacil·lar
986,schwingen::V,ганхах,oscil·lar
987,schwingen::V,хэлбэлзэх,oscil·lar
988,fallen::V,унах,caure
989,fallen::V,унах,tombar
990,brennen::V,шатах,cremar
991,rauchen::V,баагих,fumejar
992,regnen::V,бороо орно,ploure
993,gefrieren::V,хөлдөх,gelar-se
994,tauen::V,хайлах,fondre's
995,schmelzen::V,уярах,fondre's
996,trocknen::V,хатах,assecar-se
997,sieden::V,буцлах,bullir
998,sieden::V,даргилах,bullir
999,faulen::V,үжрэх,podrir-se
1000,faulen::V,өмхийрөх,podrir-se
1001,verfaulen::V,бээх,podrir-se
1002,verfaulen::V,өгрөх,podrir-se
1003,reißen::V,цуурах,trencar-se
1004,versinken::V,живэх,enfonsar-se
1005,vergehen::V,нөгчих,passar
1006,vergehen::V,өнгөрөх,passar
1007,erscheinen::V,гарах,aparèixer
1008,erscheinen::V,бултайх,aparèixer
1009,verschwinden::V,далд орох,desaparèixer
1010,verschwinden::V,алга болох,desaparèixer
1011,sinken::V,татрах,baixar
1012,sinken::V,татрах,descendir
1013,sinken::V,доошлох,baixar
1014,sinken::V,доошлох,descendir
1015,abnehmen::V,багасах,decréixer
1016,abnehmen::V,хорогдох,decréixer
1017,zunehmen::V,ихсэх,augmentar
1018,steigen::V,нэмэгдэх,pujar
1019,wachsen::V,өсөх,créixer
1020,wachsen::V,ургах,créixer
1021,glänzen::V,гилгэнэх,brillar
1022,glänzen::V,гилгэнэх,resplendir
1023,glänzen::V,гилбэгнэх,brillar
1024,glänzen::V,гилбэгнэх,resplendir
1025,funkeln::V,гялжах,espurnejar
1026,funkeln::V,гялалзах,espurnejar
1027,lärmen::V,шуугих,fer soroll
1028,läuten::V,цохих,sonar
1029,klingeln::V,хонхдох,trucar
1030,klingeln::V,дуугарах,trucar
1031,klirren::V,хангир жингэр хийх,dringar
1032,brausen::V,бургилах,rugir
1033,rauschen::V,сэржигнэх,murmurar
1034,klingen::V,хангинах,sonar
1035,bellen::V,хуцах,lladrar
1036,heulen::V,улих,udolar
1037,blasen::V,үлзэх,bufar
1038,pfeifen::V,исгэрэх,xiular
1039,schreien::V,хашгирах,cridar
1040,stöhnen::V,ёолох,gemegar
1041,stöhnen::V,гэнгэнэх,gemegar
1042,zittern::V,дагжих,tremolar
1043,leben::V,амьдрах,vīure
1044,geboren werden::V,төрөх,néixer
1045,atmen::V,амьсгалах,respirar
1046,trinken::V,уух,beure
1047,essen::V,идэх,menjar
1048,schlucken::V,залгих,empassar-se
1049,müde werden::V,ядрах,cansar-se
1050,einschlafen::V,унтчих,adormir-se
1051,schlafen::V,унтах,dormir
1052,aufwachen::V,сэрэх,despertar-se
1053,aufstehen::V,босох,llevar-se
1054,sich erholen::V,амрах,descansar
1055,krank werden::V,өвдөж эхлэх,posar-se malalt
1056,krank sein::V,өвдөх,estar malalt
1057,schmerzen::V,өвдөх,doldre
1058,schmerzen::V,шархирах,doldre
1059,husten::V,ханиах,tossir
1060,genesen::V,засрах,recuperar-se
1061,sterben::V,үхэх,morir
1062,sterben::V,нас барах,morir
1063,umkommen::V,үхэх,perir
1064,sich bewegen::V,хөдлөх,moure's
1065,sich rühren::V,хөдлөх,moure's
1066,sich erheben::V,босох,aixecar-se
1067,sich setzen::V,суух,asseure's
1068,hinfallen::V,ойчих,caure's
1069,laufen::V,явган явах,caminar
1070,schreiten::V,алхах,procedir
1071,spazierengehen::V,зугаалах,passejar
1072,eilen::V,хурдлах,anar corrent
1073,sich beeilen::V,яарах,afanyar-se
1074,sich beeilen::V,шамдах,afanyar-se
1075,sausen::V,давхих,córrer
1076,rennen::V,гүйх,córrer
1077,springen::V,харайх,saltar
1078,springen::V,дэвхрэх,saltar
1079,klettern::V,авирах,escalar
1080,schaukeln::V,ганхалзах,gronxar-se
1081,schaukeln::V,ганхалзах,balancejar-se
1082,kriechen::V,мөлхөх,reptar
1083,kriechen::V,мөлхөх,arrossegar-se
1084,schwimmen::V,сэлэх,nadar
1085,tauchen::V,шунгах,bussejar
1086,tauchen::V,шунгах,submergir-se
1087,rudern::V,сэлүүрдэх,remar
1088,fahren::V,явах,anar
1089,fliegen::V,нисэх,volar
1090,gehen::V,явах,caminar
1091,weggehen::V,явах,anar-se'n
1092,abfahren::V,одох,partir
1093,abfahren::V,хөдлөх,partir
1094,anhalten::V,зогсох,aturar-se
1095,hineingehen::V,орох,entrar
1096,eintreten::V,орох,entrar
1097,kommen::V,ирэх,venir
1098,ankommen::V,хүрэх,arribar
1099,zurückkommen::V,харих,tornar
1100,zurückkommen::V,буцаж ирэх,tornar
1101,bleiben::V,үлдэх,quedar-se
1102,warten::V,хүлээх,esperar
1103,erwarten::V,хүлээх,esperar
1104,suchen::V,эрэх,buscar
1105,suchen::V,бэдрэх,buscar
1106,finden::V,олох,trobar
1107,versuchen::V,оролдох,intentar
1108,vorbereiten::V,бэлтгэх,preparar
1109,lieben::V,янаглах,estimar
1110,mögen::V,таалах,agradar a
1111,lachen::V,инээх,riure
1112,rühren::V,сэтгэл уяруулах,commoure
1113,rühren::V,сэтгэл уяруулах,emocionar
1114,weinen::V,уйлах,plorar
1115,schimpfen::V,хараах,renyar
1116,sich ärgern::V,уурлах,enfadar-se
1117,sich fürchten::V,айх,tenir por
1118,fürchten::V,айх,témer
1119,fliehen::V,зугтах,fugir
1120,fliehen::V,гүйж очих,fugir
1121,flüchten::V,оргох,refugiar-se
1122,sehen::V,үзэх,veure
1123,anschauen::V,харах,mirar
1124,ansehen::V,харах,mirar
1125,hören::V,дуулах,oir
1126,zuhören::V,чагнах,escoltar
1127,probieren::V,амсаж үзэх,provar
1128,riechen::V,үнэрлэх,olorar
1129,fühlen::V,мэдрэх,sentīr
1130,scheinen::V,шиг үзэгдэх,semblar
1131,zu sehen sein::V,үзэгдэх,poder-se veure
1132,zu sehen sein::V,харагдах,poder-se veure
1133,vernehmen::V,дуулах,percebre
1134,frieren::V,даарах,tenir fred
1135,tun::V,хийх,fer
1136,tun::V,үйлдэх,fer
1137,können::V,болох,poder
1138,wollen::V,хүсэх,voler
1139,anfangen::V,эхлэх,iniciar
1140,beenden::V,дуусгах,acabar
1141,aufhören::V,болих,deixar
1142,aufhören::V,зогсох,deixar
1143,gelingen::V,бүтэх,sortir bé
1144,geraten::V,илрэх,sortir
1145,öffnen::V,нээх,obrir
1146,öffnen::V,тайлах,obrir
1147,schließen::V,хаах,tancar
1148,stellen::V,тавих,posar
1149,stellen::V,тавих,col·locar
1150,stellen::V,босгох,posar
1151,stellen::V,босгох,col·locar
1152,setzen::V,суулгах,assentar
1153,legen::V,хийх,posar
1154,legen::V,тавих,posar
1155,berühren::V,шүргэх,tocar
1156,verbinden::V,залгах,unir
1157,verbinden::V,залгах,connectar
1158,bedecken::V,бүрэх,tapar
1159,bedecken::V,бүрэх,cobrir
1160,aufhängen::V,өлгөх,penjar
1161,aufhängen::V,дүүжлэх,penjar
1162,anzünden::V,асаах,encendre
1163,anzünden::V,ноцоох,encendre
1164,aufheben::V,өргөх,aixecar
1165,zurücklassen::V,орхих,deixar
1166,zurücklassen::V,үлдээх,deixar
1167,verlieren::V,гээх,pērdre
1168,fallen lassen::V,унагах,deixar caure
1169,machen::V,хийх,fer
1170,machen::V,гаргах,fer
1171,herstellen::V,бүтээх,producir
1172,bauen::V,барих,construir
1173,reparieren::V,засах,reparar
1174,reparieren::V,сэлбэх,reparar
1175,verbessern::V,засах,millorar
1176,verbessern::V,сайжруулах,millorar
1177,ändern::V,өөрчлөх,canviar
1178,graben::V,малтах,cavar
1179,beugen::V,бөгтийлгөх,doblegar
1180,biegen::V,матах,corbar
1181,biegen::V,матах,arquejar
1182,biegen::V,муруйлгах,corbar
1183,biegen::V,муруйлгах,arquejar
1184,drehen::V,эргүүлэх,girar
1185,wenden::V,эргүүлэх,girar
1186,umdrehen::V,хөрвүүлэх,voltar
1187,heben::V,өргөх,pujar
1188,heben::V,өргөх,aixecar
1189,hochheben::V,өргөх,aixecar
1190,ergreifen::V,атгах,agafar
1191,halten::V,барих,mantenir
1192,drücken::V,дарах,prémer
1193,drücken::V,дарах,estrènyer
1194,schieben::V,түлхэх,empènyer
1195,kratzen::V,хусах,raspar
1196,kratzen::V,маажих,raspar
1197,lecken::V,долоох,llepar
1198,beißen::V,зуух,mossegar
1199,beißen::V,хазах,mossegar
1200,abreißen::V,таслах,arrencar
1201,abschneiden::V,тайрах,tallar
1202,binden::V,боох,lligar
1203,binden::V,хүлэх,lligar
1204,stecken::V,шаах,ficar
1205,stecken::V,шигтгэх,ficar
1206,brechen::V,хугалах,trencar
1207,klopfen::V,цохих,trucar
1208,klopfen::V,тогших,trucar
1209,hauen::V,дэлдэх,picar
1210,hauen::V,дэлдэх,colpejar
1211,kleben::V,наах,enganxar
1212,reiben::V,нухах,fregar
1213,reiben::V,нидчих,fregar
1214,streichen::V,нялах,untar
1215,streichen::V,түрхэх,untar
1216,schleifen::V,билүүдэх,afilar
1217,schleifen::V,билүүдэх,esmolar
1218,schleifen::V,гуранздах,afilar
1219,schleifen::V,гуранздах,esmolar
1220,schneiden::V,огтлох,tallar
1221,rütteln::V,холхнулах,sacsejar
1222,schütteln::V,сэгсрэх,agitar
1223,schütteln::V,сэгсрэх,sacsejar
1224,schwenken::V,дэвэх,agitar
1225,schwenken::V,даллах,agitar
1226,schütten::V,цутгах,abocar
1227,schütten::V,аягалах,abocar
1228,füllen::V,дүүргэх,omplir
1229,einwickeln::V,боох,embolicar
1230,einwickeln::V,ороох,embolicar
1231,tragen::V,авчрах,dur
1232,tragen::V,авчрах,portar
1233,schleppen::V,чирэх,arrossegar
1234,ziehen::V,татах,tirar
1235,ziehen::V,татах,estirar
1236,aufbewahren::V,хадгалах,conservar
1237,werfen::V,хаях,llançar
1238,werfen::V,шидэх,llançar
1239,fangen::V,барих,agafar
1240,fangen::V,барих,atrapar
1241,packen::V,шүүрэх,engrapar
1242,verstecken::V,нуух,amagar
1243,teilen::V,хуваах,dividir
1244,schicken::V,илгээх,enviar
1245,schicken::V,явуулах,enviar
1246,bringen::V,авчрах,portar
1247,bringen::V,аваачих,portar
1248,hinzufügen::V,нэмэх,afegir
1249,bekommen::V,хүлээн авах,obtenir
1250,erhalten::V,хүлээн авах,rebre
1251,nehmen::V,авах,prendre
1252,wählen::V,сонгох,triar
1253,wählen::V,сонгох,elegir
1254,auswählen::V,шилэх,escollir
1255,auswählen::V,шилэх,seleccionar
1256,bewahren::V,гамнах,conservar
1257,behindern::V,саад хийх,impedir
1258,behindern::V,саад хийх,obstaculitzar
1259,behindern::V,тотгор болох,impedir
1260,behindern::V,тотгор болох,obstaculitzar
1261,verderben::V,эвдэх,espatllar
1262,beschädigen::V,гэмтээх,danyar
1263,beschädigen::V,гэмтээх,destrossar
1264,zerbrechen::V,хагалах,trencar
1265,zerbrechen::V,хага цохих,trencar
1266,zerreißen::V,урах,estripar
1267,zerstören::V,эвдэх,destruir
1268,zerstören::V,сүйтгэх,destruir
1269,verbrennen::V,шатаах,cremar
1270,geben::V,өгөх,donar
1271,reichen::V,өгөх,passar
1272,reichen::V,дамжуулах,passar
1273,schenken::V,бэлэглэх,regalar
1274,versprechen::V,амлах,prometre
1275,wünschen::V,ерөөх,desitjar
1276,loben::V,магтах,elogiar
1277,loben::V,сайшаах,elogiar
1278,küssen::V,озох,fer un petó a
1279,küssen::V,үнсэх,fer un petó a
1280,wiegen::V,бүүвэйлэх,bressolar
1281,zudecken::V,хучих,tapar
1282,zudecken::V,хучих,cobrir
1283,zudecken::V,бүтээх,tapar
1284,zudecken::V,бүтээх,cobrir
1285,wecken::V,сэрээх,despertar
1286,zeigen::V,үзүүлэх,mostrar
1287,zeigen::V,үзүүлэх,ensenyar
1288,führen::V,хөтлөх,guiar
1289,führen::V,хөтлөх,conduir
1290,lehren::V,заах,ensenyar
1291,unterrichten::V,сургах,ensenyar
1292,aufziehen::V,өсгөх,criar
1293,aufziehen::V,хүмүүжүүлэх,criar
1294,leiten::V,удирдах,dirigir
1295,antreiben::V,шамдуулах,impel·lir
1296,lassen::V,-уулах,fer
1297,einladen::V,залах,invitar
1298,einladen::V,залах,convidar
1299,vereinigen::V,нэгтгэх,unir
1300,vereinigen::V,хамтруулах,unir
1301,besuchen::V,зочлох,visitar
1302,besuchen::V,зочлох,anar a veure
1303,treffen::V,учрах,trobar
1304,treffen::V,дайралдах,trobar
1305,sich versammeln::V,хуралдах,reunir-se
1306,spielen::V,наадах,jugar
1307,singen::V,дуулах,cantār
1308,tanzen::V,бүжиглэх,ballar
1309,sich trennen::V,салах,separar-se
1310,verlassen::V,хаях,deixar
1311,verlassen::V,хаях,abandonar
1312,retten::V,гэтэлгэх,salvar
1313,bewachen::V,сахих,vigilar
1314,schützen::V,хамгаалах,protegir
1315,verteidigen::V,хамгаалах,defensar
1316,sich schlagen::V,зодолдох,barallar-se
1317,schießen::V,харвах,tirar
1318,schießen::V,харвах,disparar
1319,schießen::V,буу буудах,tirar
1320,schießen::V,буу буудах,disparar
1321,siegen::V,ялах,vèncer
1322,ärgern::V,уурлуулах,enfadar
1323,ärgern::V,уур хүргэх,enfadar
1324,schlagen::V,цохих,pegar
1325,schlagen::V,цохих,colpejar
1326,treten::V,өшиглөх,donar un cop de peu a
1327,stechen::V,хатгах,punxar
1328,stechen::V,хатгах,apunyalar
1329,stoßen::V,ёврох,empènyer
1330,stoßen::V,нудрах,empènyer
1331,stehlen::V,хулгайлах,robar
1332,stören::V,саад болох,molestar
1333,belästigen::V,зовоох,importunar
1334,belästigen::V,амраахгүй байх,importunar
1335,verbergen::V,нуух,amagar
1336,verbergen::V,нуух,ocultar
1337,verbergen::V,далдлах,amagar
1338,verbergen::V,далдлах,ocultar
1339,täuschen::V,мэхлэх,enganyar
1340,betrügen::V,хуурах,estafar
1341,töten::V,алах,matar
1342,wohnen::V,суух,vīure
1343,wohnen::V,суух,habitar
1344,wohnen::V,амьдрах,vīure
1345,wohnen::V,амьдрах,habitar
1346,arbeiten::V,ажиллах,treballar
1347,arbeiten::V,хөдөлмөрлөх,treballar
1348,sammeln::V,түүх,col·leccionar
1349,sammeln::V,хураах,col·leccionar
1350,pflücken::V,түүх,collir
1351,jagen::V,агнах,caçar
1352,jagen::V,гөрөөлөх,caçar
1353,fischen::V,загасчлах,pescar
1354,fischen::V,загас барих,pescar
1355,fassen::V,барих,atrapar
1356,hüten::V,маллах,pasturar
1357,hüten::V,хариулах,pasturar
1358,treiben::V,туух,arriar
1359,anbinden::V,уях,lligar
1360,füttern::V,тэжээх,donar menjar a
1361,melken::V,саах,munyir
1362,hacken::V,цавчих,picar
1363,hacken::V,цавчих,tallar
1364,gießen::V,услах,regar
1365,reifen::V,боловсрох,madurar
1366,zubereiten::V,бэлдэх,preparar
1367,kochen::V,чанах,coure
1368,backen::V,жигнэх,coure al forn
1369,braten::V,шарах,rostir
1370,braten::V,хайрах,rostir
1371,umrühren::V,хутгах,remenar
1372,stricken::V,нэхэх,tricotar
1373,stricken::V,нэхэх,fer punt de mitja
1374,stricken::V,сүлжих,tricotar
1375,stricken::V,сүлжих,fer punt de mitja
1376,nähen::V,оёх,cosir
1377,färben::V,будах,tenyir
1378,reinigen::V,арилгах,netejar
1379,reinigen::V,цэвэрлэх,netejar
1380,waschen::V,угаах,rentār
1381,abwischen::V,арчих,eixugar
1382,spülen::V,зайлах,esbandir
1383,fegen::V,хамах,escombrar
1384,fegen::V,шүүрдэх,escombrar
1385,kehren::V,шүүрдэх,escombrar
1386,kehren::V,туужуудах,escombrar
1387,baden::V,усанд орох,banyar-se
1388,sich waschen::V,биеэ угаах,rentār-se
1389,ausziehen::V,тайлах,treure's
1390,anziehen::V,өмсөх,posar-se
1391,sich anziehen::V,хувцаслах,vestir-se
1392,kämmen::V,самнах,pentinar
1393,schmücken::V,гоёх,adornar
1394,schmücken::V,чимэх,adornar
1395,sagen::V,гэх,dir
1396,sagen::V,хэлэх,dir
1397,sprechen::V,ярих,parlar
1398,sprechen::V,өгүүлэх,parlar
1399,reden::V,хэлэх,parlar
1400,reden::V,хөөрөлдөх,parlar
1401,sich unterhalten::V,ярилцах,conversar
1402,fragen::V,асуух,preguntar
1403,bitten::V,гуйх,demanar
1404,erzählen::V,өгүүлэх,contar
1405,erzählen::V,өгүүлэх,explicar
1406,mitteilen::V,дуулгах,comunicar
1407,mitteilen::V,мэдээлэх,comunicar
1408,nennen::V,нэрлэх,nomenar
1409,rufen::V,дуудах,cridar
1410,prahlen::V,бардах,lloar-se
1411,prahlen::V,бардах,jactar-se
1412,prahlen::V,сайрхах,lloar-se
1413,prahlen::V,сайрхах,jactar-se
1414,übersetzen::V,орчуулах,traduir
1415,denken::V,санах,pensar
1416,glauben::V,итгэх,creure
1417,bemerken::V,ажих,notar
1418,bemerken::V,ажиглах,notar
1419,erkennen::V,таних,reconèixer
1420,begreifen::V,ойлгох,comprendre
1421,verstehen::V,мэдэж авах,entendre
1422,lernen::V,сурах,aprendre
1423,wissen::V,мэдэх,saber
1424,sich erinnern an::V,дурсах,recordar
1425,vergessen::V,мартах,oblidar
1426,messen::V,хэмжих,mesurar
1427,zählen::V,тоолох,comptar
1428,rechnen::V,тооцоох,calcular
1429,lesen::V,унших,llegir
1430,malen::V,зурах,pintar
1431,zeichnen::V,дүрслэн бичих,dibuixar
1432,schreiben::V,бичих,escrīure
1433,besitzen::V,эзэмших,posseir
1434,kaufen::V,худалдан авах,comprar
1435,verkaufen::V,худалдах,vendre
1436,bezahlen::V,төлөх,pagar
1437,zahlen::V,төлөх,pagar per
1438,beherrschen::V,эзэмших,dominar
1439,ertragen::V,тэсэх,aguantar
