,Concept_ID,lv,kl
740,Kreuz::N,krusts,sanningasulik
741,Linie::N,визь,tittaq
742,Linie::N,визь,titarneq
743,Linie::N,līnija,tittaq
744,Linie::N,līnija,titarneq
745,Strich::N,визь,
746,Strich::N,svītra,
747,Abstand::N,кост,aku
748,Abstand::N,кост,ikiaq
749,Abstand::N,коласт,aku
750,Abstand::N,коласт,ikiaq
751,Abstand::N,atstarpe,aku
752,Abstand::N,atstarpe,ikiaq
753,Entfernung::N,ылна,asi
754,Entfernung::N,attālums,asi
755,Entfernung::N,atstatums,asi
756,Gegend::N,му-ва,nuna
757,Gegend::N,apvidus,nuna
758,Gegend::N,apgabals,nuna
759,Platz::N,ылдӧс,ini
760,Platz::N,ылдӧс,inissaq
761,Platz::N,йир,ini
762,Platz::N,йир,inissaq
763,Platz::N,гӧгӧртас,ini
764,Platz::N,гӧгӧртас,inissaq
765,Platz::N,vieta,ini
766,Platz::N,vieta,inissaq
767,Ort::N,ин,sumiiffik
768,Ort::N,места,sumiiffik
769,Ort::N,vieta,sumiiffik
770,Seite::N,бок,saneraq
771,Seite::N,ӧтарладор,saneraq
772,Seite::N,sāns,saneraq
773,Mitte::N,шӧр,qiteq
774,Mitte::N,vidus,qiteq
775,Gegenstand::N,кӧлуй,
776,Gegenstand::N,priekšmets,
777,Sache::N,добра,pigisaq
778,Sache::N,lieta,pigisaq
779,Rand::N,дор,sini
780,Rand::N,дор,akerfineq
781,Rand::N,mala,sini
782,Rand::N,mala,akerfineq
783,Rand::N,apmale,sini
784,Rand::N,apmale,akerfineq
785,Kante::N,дор,akerfineq
786,Kante::N,šķautne,akerfineq
787,Ecke::N,пельӧс,teqeqqoq
788,Ecke::N,пельӧс,tikeqqoq
789,Ecke::N,kakts,teqeqqoq
790,Ecke::N,kakts,tikeqqoq
791,Ecke::N,stūris,teqeqqoq
792,Ecke::N,stūris,tikeqqoq
793,Spitze::N,йыв,inngik
794,Spitze::N,smaile,inngik
795,Spitze::N,galotne,inngik
796,Ende::N,пом,isu
797,Ende::N,gals,isu
798,Ende::N,uzgalis,isu
799,Loch::N,розь,putu
800,Loch::N,caurums,putu
801,Winkel::N,пельӧс,teqeqqorissaat
802,Winkel::N,leņķis,teqeqqorissaat
803,Muster::N,сер,ilisserut
804,Muster::N,piemērs,ilisserut
805,Größe::N,ыджда,angissuseq
806,Größe::N,lielums,angissuseq
807,Länge::N,кузьта,takissuseq
808,Länge::N,garums,takissuseq
809,Höhe::N,джуджда,
810,Höhe::N,augstums,
811,Gewicht::N,сьӧкта,oqimaalutaq
812,Gewicht::N,сьӧкталун,oqimaalutaq
813,Gewicht::N,svars,oqimaalutaq
814,Gewicht::N,smagums,oqimaalutaq
815,Menge::N,лун,amerlassuseq
816,Menge::N,числӧ,amerlassuseq
817,Menge::N,masa,amerlassuseq
818,Menge::N,daudzums,amerlassuseq
819,Haufen::N,чукӧр,eqimattat
820,Haufen::N,čupa,eqimattat
821,Haufen::N,grēda,eqimattat
822,Haufen::N,kaudze,eqimattat
823,Reihe::N,рад,allunaasaq
824,Reihe::N,rinda,allunaasaq
825,Reihe::N,virkne,allunaasaq
826,Boot::N,пыж,qajaq
827,Boot::N,пыж,angallat
828,Boot::N,пыж,umiatsiaq
829,Boot::N,laiva,qajaq
830,Boot::N,laiva,angallat
831,Boot::N,laiva,umiatsiaq
832,Ruder::N,пелыс,iput
833,Ruder::N,ӧпаснӧй,iput
834,Ruder::N,airis,iput
835,Ruder::N,irklis,iput
836,Schlitten::N,дадь,qamutit
837,Schlitten::N,дадь,qimusseq
838,Schlitten::N,ragavas,qamutit
839,Schlitten::N,ragavas,qimusseq
840,Ski::N,лызь,ataarut
841,Ski::N,slēpe,ataarut
842,Lagerfeuer::N,бипур,
843,Lagerfeuer::N,ugunskurs,
844,Last::N,сьӧкыдтор,nammagaq
845,Last::N,krava,nammagaq
846,Gang::N,мунӧм,
847,Gang::N,ветлӧм,
848,Gang::N,eja,
849,Gang::N,gājums,
850,Schritt::N,воськов,allorneq
851,Schritt::N,воськовтӧм,allorneq
852,Schritt::N,solis,allorneq
853,Norden::N,войвыв,avannaq
854,Norden::N,ziemeļi,avannaq
855,Süden::N,лунвыв,qava
856,Süden::N,лунвыв,kujat
857,Süden::N,лунвыв,kujataa
858,Süden::N,dienvidi,qava
859,Süden::N,dienvidi,kujat
860,Süden::N,dienvidi,kujataa
861,Westen::N,рытыв,kitaa
862,Westen::N,rietumi,kitaa
863,Osten::N,асыв,kangi
864,Osten::N,austrumi,kangi
865,Holz::N,пу,qisuk
866,Holz::N,koks,qisuk
867,Holz::N,koksne,qisuk
868,Brett::N,пӧв,salliligaq
869,Brett::N,dēlis,salliligaq
870,Platte::N,плита,qaateq
871,Platte::N,plate,qaateq
872,Platte::N,plāksne,qaateq
873,Stütze::N,пыкӧд,ajagutaq
874,Stütze::N,пыкӧд,ajaagutaq
875,Stütze::N,мыджӧд,ajagutaq
876,Stütze::N,мыджӧд,ajaagutaq
877,Stütze::N,balsts,ajagutaq
878,Stütze::N,balsts,ajaagutaq
879,Stütze::N,atspaids,ajagutaq
880,Stütze::N,atspaids,ajaagutaq
881,Stange::N,потш,kaaviffik
882,Stange::N,maikste,kaaviffik
883,Stock::N,бедь,ajaappissat
884,Stock::N,boze,ajaappissat
885,Stock::N,spieķis,ajaappissat
886,Stab::N,зир,ajaappissat
887,Stab::N,zizlis,ajaappissat
888,Rohr::N,труба,sullulik
889,Rohr::N,caurule,sullulik
890,Haus::N,керка,illu
891,Haus::N,māja,illu
892,Heim::N,горт,
893,Heim::N,mājas,
894,Ofen::N,пач,kissarsuut
895,Ofen::N,krāsns,kissarsuut
896,Fußboden::N,джодж,nateq
897,Fußboden::N,grīda,nateq
898,Tisch::N,пызан,allattarfik
899,Tisch::N,galds,allattarfik
900,Stuhl::N,улӧс,issiavik
901,Stuhl::N,улӧс,issiaffik
902,Stuhl::N,krēsls,issiavik
903,Stuhl::N,krēsls,issiaffik
904,Wiege::N,зыбка,uaasoq
905,Wiege::N,šūpulis,uaasoq
906,Bett::N,вольпась,nallavik
907,Bett::N,gulta,nallavik
908,Regal::N,джадж,ilisivik
909,Regal::N,plaukts,ilisivik
910,Kiste::N,куд,sakissat
911,Kiste::N,куд,illerfiusaq
912,Kiste::N,ящик,sakissat
913,Kiste::N,ящик,illerfiusaq
914,Kiste::N,kaste,sakissat
915,Kiste::N,kaste,illerfiusaq
916,Kiste::N,šķirsts,sakissat
917,Kiste::N,šķirsts,illerfiusaq
918,Fenster::N,ӧшинь,aki
919,Fenster::N,ӧшинь,igalaaq
920,Fenster::N,logs,aki
921,Fenster::N,logs,igalaaq
922,Tür::N,ӧдзӧс,matu
923,Tür::N,durvis,matu
924,Tor::N,дзиръя,isaaffik
925,Tor::N,vārti,isaaffik
926,Zaun::N,потшӧс,saputit
927,Zaun::N,žogs,saputit
928,Dach::N,вевт,qaliaq
929,Dach::N,jumts,qaliaq
930,Leiter::N,пос,tummeqqat
931,Leiter::N,пос,majuartarfiit
932,Leiter::N,kāpnes,tummeqqat
933,Leiter::N,kāpnes,majuartarfiit
934,Leiter::N,redeles,tummeqqat
935,Leiter::N,redeles,majuartarfiit
936,Besen::N,рос,saligutit
937,Besen::N,slota,saligutit
938,Spaten::N,зыр,nivaataq
939,Spaten::N,lāpsta,nivaataq
940,Schaufel::N,тэльӧб,nivaataq
941,Schaufel::N,liekšķere,nivaataq
942,Gabel::N,вилки,qilluaq
943,Gabel::N,вилки,ajassaatit
944,Gabel::N,dakšiņa,qilluaq
945,Gabel::N,dakšiņa,ajassaatit
946,Löffel::N,пань,alussaat
947,Löffel::N,karote,alussaat
948,Messer::N,пурт,savik
949,Messer::N,nazis,savik
950,Nagel::N,тув,kukik
951,Nagel::N,кӧрт тув,kukik
952,Nagel::N,nagla,kukik
953,Netz::N,тыв,anguffaseq
954,Netz::N,tīkls,anguffaseq
955,Haken::N,крук,nissik
956,Haken::N,крук,qarsorsaq
957,Haken::N,крук,qarsorsartoq
958,Haken::N,āķis,nissik
959,Haken::N,āķis,qarsorsaq
960,Haken::N,āķis,qarsorsartoq
961,Haken::N,kāsis,nissik
962,Haken::N,kāsis,qarsorsaq
963,Haken::N,kāsis,qarsorsartoq
964,Haken::N,krampis,nissik
965,Haken::N,krampis,qarsorsaq
966,Haken::N,krampis,qarsorsartoq
967,Griff::N,нуд,ipi
968,Griff::N,kāts,ipi
969,Griff::N,rokturis,ipi
970,Schloss::N,томан,illussaarsuaq
971,Schloss::N,aizslēgs,illussaarsuaq
972,Bild::N,серпас,assiliaq
973,Bild::N,glezna,assiliaq
974,Figur::N,пертас,kisitsit
975,Figur::N,вежньӧг,kisitsit
976,Figur::N,figūra,kisitsit
977,Puppe::N,акань,inuusaq
978,Puppe::N,lelle,inuusaq
979,Beutel::N,мешӧк,
980,Beutel::N,kule,
981,Beutel::N,maisiņš,
982,Bündel::N,кӧртӧд,qilertaq
983,Bündel::N,sainis,qilertaq
984,Tasche::N,сумка,pooqattaq
985,Tasche::N,soma,pooqattaq
986,Eimer::N,ведра,
987,Eimer::N,spainis,
988,Deckel::N,пӧдан,matu
989,Deckel::N,тупкӧд,matu
990,Deckel::N,vāks,matu
991,Geschirr::N,дозмук,anut
992,Geschirr::N,тасьті-пань,anut
993,Geschirr::N,trauki,anut
994,Sack::N,мешӧк,
995,Sack::N,maiss,
996,Tasse::N,бекар,tiitorfik
997,Tasse::N,бекар,tiitorfiup ilorlia
998,Tasse::N,тасьті,tiitorfik
999,Tasse::N,тасьті,tiitorfiup ilorlia
1000,Tasse::N,tase,tiitorfik
1001,Tasse::N,tase,tiitorfiup ilorlia
1002,Topf::N,гырнич,qoqqoq
1003,Topf::N,pods,qoqqoq
1004,Kessel::N,пӧрт,uunnaavik
1005,Kessel::N,katls,uunnaavik
1006,Essen::N,сёйӧм,igaaq
1007,Essen::N,ēdiens,igaaq
1008,Nahrung::N,сёян,neqissaq
1009,Nahrung::N,barība,neqissaq
1010,Speise::N,сёян,nerisassat
1011,Speise::N,сёянтор,nerisassat
1012,Speise::N,ēdiens,nerisassat
1013,Fleisch::N,яй,neqi
1014,Fleisch::N,gaļa,neqi
1015,Getreide::N,нянь,maannineq
1016,Getreide::N,labība,maannineq
1017,Brei::N,рок,
1018,Brei::N,putra,
1019,Brei::N,biezenis,
1020,Brot::N,нянь,iffit
1021,Brot::N,нянь,iffiaq
1022,Brot::N,maize,iffit
1023,Brot::N,maize,iffiaq
1024,Scheibe::N,шӧрӧм,igalaassiaq
1025,Scheibe::N,чӧлан,igalaassiaq
1026,Scheibe::N,šķēle,igalaassiaq
1027,Scheibe::N,rieciens,igalaassiaq
1028,Fett::N,гос,tarnutissaq
1029,Fett::N,гос,tarnutissiaq
1030,Fett::N,тшог,tarnutissaq
1031,Fett::N,тшог,tarnutissiaq
1032,Fett::N,tauki,tarnutissaq
1033,Fett::N,tauki,tarnutissiaq
1034,Butter::N,вый,punneq
1035,Butter::N,sviests,punneq
1036,Öl::N,вый,uulia
1037,Öl::N,eļļa,uulia
1038,Salz::N,сов,taratsut
1039,Salz::N,sāls,taratsut
1040,Suppe::N,шыд,qajoq
1041,Suppe::N,zupa,qajoq
1042,Honig::N,ма,tungusunnitsuut
1043,Honig::N,medus,tungusunnitsuut
1044,Milch::N,йӧв,immuk
1045,Milch::N,piens,immuk
1046,Tee::N,чай,tii
1047,Tee::N,чай,teeq
1048,Tee::N,tēja,tii
1049,Tee::N,tēja,teeq
1050,Leder::N,ку,
1051,Leder::N,āda,
1052,Wolle::N,вурун,nuersagassiaq
1053,Wolle::N,vilna,nuersagassiaq
1054,Stoff::N,дӧра,milliaq
1055,Stoff::N,дӧра,qarlissiaq
1056,Stoff::N,drāna,milliaq
1057,Stoff::N,drāna,qarlissiaq
1058,Stoff::N,audums,milliaq
1059,Stoff::N,audums,qarlissiaq
1060,Nadel::N,ем,meqqut
1061,Nadel::N,adata,meqqut
1062,Faden::N,сунис,ujalussiaq
1063,Faden::N,diegs,ujalussiaq
1064,Faden::N,pavediens,ujalussiaq
1065,Knopf::N,кизь,attat
1066,Knopf::N,poga,attat
1067,Knoten::N,гӧрӧд,akeroq
1068,Knoten::N,гӧрӧд,qilerneq
1069,Knoten::N,mezgls,akeroq
1070,Knoten::N,mezgls,qilerneq
1071,Farbe::N,краска,qalipaat
1072,Farbe::N,вап,qalipaat
1073,Farbe::N,krāsa,qalipaat
1074,Kleidung::N,паськӧм,atisat
1075,Kleidung::N,паськӧм,annoraaq
1076,Kleidung::N,tērps,atisat
1077,Kleidung::N,tērps,annoraaq
1078,Kleidung::N,drēbes,atisat
1079,Kleidung::N,drēbes,annoraaq
1080,Hemd::N,дӧрӧм,ilupaaq
1081,Hemd::N,krekls,ilupaaq
1082,Kragen::N,воротник,qungasiinnaq
1083,Kragen::N,apkakle,qungasiinnaq
1084,Ärmel::N,сос,aaq
1085,Ärmel::N,piedurkne,aaq
1086,Hose::N,гач,qarliit
1087,Hose::N,bikses,qarliit
1088,Gürtel::N,вӧнь,qiterut
1089,Gürtel::N,вӧнь,unngersaq
1090,Gürtel::N,josta,qiterut
1091,Gürtel::N,josta,unngersaq
1092,Mütze::N,шапка,nasaq
1093,Mütze::N,cepure,nasaq
1094,Schuh::N,башмак,skuu
1095,Schuh::N,башмак,ikernuk
1096,Schuh::N,башмак,ateraasaq
1097,Schuh::N,ботинки,skuu
1098,Schuh::N,ботинки,ikernuk
1099,Schuh::N,ботинки,ateraasaq
1100,Schuh::N,kurpe,skuu
1101,Schuh::N,kurpe,ikernuk
1102,Schuh::N,kurpe,ateraasaq
1103,Stiefel::N,сапӧг,kamik
1104,Stiefel::N,zābaks,kamik
1105,Ring::N,кытш,assammiu
1106,Ring::N,gredzens,assammiu
1107,Band::N,лента,qilerutissiaq
1108,Band::N,вундас,qilerutissiaq
1109,Band::N,lente,qilerutissiaq
1110,Kamm::N,сынан,illaagutit
1111,Kamm::N,сынан,illaajaatit pl.
1112,Kamm::N,ķemme,illaagutit
1113,Kamm::N,ķemme,illaajaatit pl.
1114,Spiegel::N,рӧмпӧштан,tarrarsuut
1115,Spiegel::N,spogulis,tarrarsuut
1116,Riemen::N,тасма,allunaaq
1117,Riemen::N,siksna,allunaaq
1118,Schnur::N,гез,kujaaq
1119,Schnur::N,гез,allunaasaq
1120,Schnur::N,aukla,kujaaq
1121,Schnur::N,aukla,allunaasaq
1122,Leine::N,юргез,aleq
1123,Leine::N,saite,aleq
1124,Decke::N,эшкын,qipik
1125,Decke::N,шебрас,qipik
1126,Decke::N,sega,qipik
1127,Kissen::N,юрлӧс,akit
1128,Kissen::N,spilvens,akit
1129,Tuch::N,чышъян,qarlissiaq
1130,Tuch::N,vadmala,qarlissiaq
1131,Handtuch::N,ки чышкӧд,allarut
1132,Handtuch::N,ки чышкӧд,allarterut
1133,Handtuch::N,кизьчышъян,allarut
1134,Handtuch::N,кизьчышъян,allarterut
1135,Handtuch::N,dvielis,allarut
1136,Handtuch::N,dvielis,allarterut
1137,Kraft::N,этш,pissak
1138,Kraft::N,эбӧс,pissak
1139,Kraft::N,spēks,pissak
1140,Stärke::N,ёнлун,qerattarsaat
1141,Stärke::N,чорыдлун,qerattarsaat
1142,Stärke::N,stiprums,qerattarsaat
1143,Gesundheit::N,дзоньвидзалун,peqqisusseq
1144,Gesundheit::N,veselība,peqqisusseq
1145,Krankheit::N,висьӧм,nappaat
1146,Krankheit::N,slimība,nappaat
1147,Schmerz::N,висьӧм,anniaat
1148,Schmerz::N,sāpes,anniaat
1149,Wunde::N,дой,iki
1150,Wunde::N,brūce,iki
1151,Wunde::N,jēlums,iki
1152,Fieber::N,жар,nappaat qanimanartoq
1153,Fieber::N,drudzis,nappaat qanimanartoq
1154,Fieber::N,karstums,nappaat qanimanartoq
1155,Arznei::N,лекарство,imigassaq
1156,Arznei::N,зелля,imigassaq
1157,Arznei::N,zāles,imigassaq
1158,Arznei::N,medikaments,imigassaq
1159,Brücke::N,пос,ikaartarfik
1160,Brücke::N,tilts,ikaartarfik
1161,Brunnen::N,юкмӧс,tissaluttuliaq
1162,Brunnen::N,aka,tissaluttuliaq
1163,Weide::N,пӧскӧтина,masarsuk
1164,Weide::N,ganības,masarsuk
1165,Pfad::N,туй,aqqut
1166,Pfad::N,кыснан,aqqut
1167,Pfad::N,taka,aqqut
1168,Weg::N,туй,aggerfik
1169,Weg::N,ceļš,aggerfik
1170,Straße::N,туй,aqqusineq
1171,Straße::N,iela,aqqusineq
1172,Dorf::N,сикт,nunaqarfik
1173,Dorf::N,ciems,nunaqarfik
1174,Stadt::N,кар,illorpaat
1175,Stadt::N,кар,illorpalik
1176,Stadt::N,pilsēta,illorpaat
1177,Stadt::N,pilsēta,illorpalik
1178,Brief::N,письмӧ,allagarsiaq
1179,Brief::N,vēstule,allagarsiaq
1180,Buch::N,небӧг,atuakkat
1181,Buch::N,небӧг,mappersagaq
1182,Buch::N,grāmata,atuakkat
1183,Buch::N,grāmata,mappersagaq
1184,Buchstabe::N,шыпас,naqinneq
1185,Buchstabe::N,burts,naqinneq
1186,Zeitung::N,газет,aviisi
1187,Zeitung::N,avīze,aviisi
1188,Zeitung::N,laikraksts,aviisi
1189,Leben::N,лов,inuussuseq
1190,Leben::N,олӧм,inuussuseq
1191,Leben::N,dzīve,inuussuseq
1192,Tod::N,кулӧм,toqu
1193,Tod::N,кулӧм,toquneq
1194,Tod::N,nāve,toqu
1195,Tod::N,nāve,toquneq
1196,Grab::N,гу,iliveq
1197,Grab::N,гу,illissat
1198,Grab::N,kaps,iliveq
1199,Grab::N,kaps,illissat
1200,Kirche::N,вичко,oqaluffik
1201,Kirche::N,baznīca,oqaluffik
1202,Sünde::N,мыж,ajorti
1203,Sünde::N,grēks,ajorti
1204,Gott::N,ен,
1205,Gott::N,dievs,
1206,Arbeiter::N,уджалысь,sulisoq
1207,Arbeiter::N,strādnieks,sulisoq
1208,Chef::N,юралысь,ittoqut
1209,Chef::N,веськӧдлысь,ittoqut
1210,Chef::N,šefs,ittoqut
1211,Chef::N,vadītajs,ittoqut
1212,Chef::N,priekšnieks,ittoqut
1213,Meister::N,вӧчысь,naalagaq
1214,Meister::N,meistars,naalagaq
1215,Arzt::N,врач,katsorsaasoq
1216,Arzt::N,бурдӧдысь,katsorsaasoq
1217,Arzt::N,ārsts,katsorsaasoq
1218,Lehrer::N,велӧдысь,ilinniartitsisoq
1219,Lehrer::N,skolotājs,ilinniartitsisoq
1220,Geld::N,сьӧм,aningaasat
1221,Geld::N,nauda,aningaasat
1222,Geschäft::N,удж,niuertarfik
1223,Geschäft::N,bizness,niuertarfik
1224,Geschäft::N,darījums,niuertarfik
1225,Laden::N,вузасянін,niuertarfik
1226,Laden::N,bode,niuertarfik
1227,Laden::N,veikals,niuertarfik
1228,Preis::N,дон,aki
1229,Preis::N,cena,aki
1230,Ware::N,тӧвар,qaliata pii
1231,Ware::N,тӧвар,nioqqutissaq
1232,Ware::N,prece,qaliata pii
1233,Ware::N,prece,nioqqutissaq
1234,Nutzen::N,воӧм,iluaqut
1235,Nutzen::N,выгӧда,iluaqut
1236,Nutzen::N,labums,iluaqut
1237,Reichtum::N,озырлун,
1238,Reichtum::N,bagātība,
1239,Welt::N,енкӧла,nunarsuaq
1240,Welt::N,pasaule,nunarsuaq
1241,Land::N,му,nuna
1242,Land::N,zeme,nuna
1243,Staat::N,канму,
1244,Staat::N,государство,
1245,Staat::N,valsts,
1246,König::N,кан,kunngi
1247,König::N,ķēniņš,kunngi
1248,König::N,karalis,kunngi
1249,Macht::N,каналӧм,pissaassuseq
1250,Macht::N,vara,pissaassuseq
1251,Grenze::N,су,killik
1252,Grenze::N,суйӧр,killik
1253,Grenze::N,robeža,killik
1254,Krieg::N,ожман,sorsunneq
1255,Krieg::N,karš,sorsunneq
1256,Feind::N,враг,akeraq
1257,Feind::N,враг,akerartorti
1258,Feind::N,враг,qinngarsuisoq
1259,Feind::N,вӧрӧг,akeraq
1260,Feind::N,вӧрӧг,akerartorti
1261,Feind::N,вӧрӧг,qinngarsuisoq
1262,Feind::N,ienaidnieks,akeraq
1263,Feind::N,ienaidnieks,akerartorti
1264,Feind::N,ienaidnieks,qinngarsuisoq
1265,Gewalt::N,мырдöналöм,
1266,Gewalt::N,vara,
1267,Gewalt::N,vardarbība,
1268,Kampf::N,вермасьӧм,sorsunneq
1269,Kampf::N,cīņa,sorsunneq
1270,Bogen[Waffe]::N,ньӧввуж,
1271,Bogen[Waffe]::N,loks,
1272,Pfeil::N,ньӧв,qalugiusaq
1273,Pfeil::N,bulta,qalugiusaq
1274,Gewehr::N,пишшаль,aallaat
1275,Gewehr::N,šautene,aallaat
1276,Fehler::N,сорсьӧм,kukkuneq
1277,Fehler::N,сорсьӧм,paarlaappaa
1278,Fehler::N,дзугсьӧм,kukkuneq
1279,Fehler::N,дзугсьӧм,paarlaappaa
1280,Fehler::N,kļūda,kukkuneq
1281,Fehler::N,kļūda,paarlaappaa
1282,Lüge::N,пӧръясьӧм,
1283,Lüge::N,ылӧдлӧм,
1284,Lüge::N,meli,
1285,Schaden::N,лёк,
1286,Schaden::N,изъян,
1287,Schaden::N,пакӧсьт,
1288,Schaden::N,bojājums,
1289,Schaden::N,kaitējums,
1290,Unglück::N,шог,perluut
1291,Unglück::N,kļūme,perluut
1292,Unglück::N,klizma,perluut
1293,Unglück::N,nelaime,perluut
1294,Schuld::N,мыж,akiitsugaq
1295,Schuld::N,мыж,akiligassaq
1296,Schuld::N,vaina,akiitsugaq
1297,Schuld::N,vaina,akiligassaq
1298,Alter::N,арлыд,utoqqaq
1299,Alter::N,vecums,utoqqaq
1300,Schluss::N,пом,isu
1301,Schluss::N,beigas,isu
1302,Zeit::N,кад,ulloq
1303,Zeit::N,кад,akuttoqatigiinneq
1304,Zeit::N,laiks,ulloq
1305,Zeit::N,laiks,akuttoqatigiinneq
1306,Tag::N,лун,ulloq
1307,Tag::N,diena,ulloq
1308,Morgen::N,асыв,ullaaq
1309,Morgen::N,rīts,ullaaq
1310,Mittag::N,лун шӧр,ulloqeqqa
1311,Mittag::N,pusdiena,ulloqeqqa
1312,Abend::N,рыт,unnuk
1313,Abend::N,vakars,unnuk
1314,Nacht::N,вой,unnuaq
1315,Nacht::N,nakts,unnuaq
1316,Woche::N,вежон,sapaatip akunnera
1317,Woche::N,nedēļa,sapaatip akunnera
1318,Monat::N,тӧлысь,qaammat
1319,Monat::N,mēnesis,qaammat
1320,Jahr::N,во,ukioq
1321,Jahr::N,gads,ukioq
1322,Frühling::N,тулыс,upernaaq
1323,Frühling::N,pavasaris,upernaaq
1324,Sommer::N,гожӧм,aasaq
1325,Sommer::N,vasara,aasaq
1326,Herbst::N,ар,ukiaq
1327,Herbst::N,rudens,ukiaq
1328,Winter::N,тӧв,ukioq
1329,Winter::N,ziema,ukioq
1330,Januar::N,тӧв шӧр,siulleeq
1331,Januar::N,тӧв шӧр,qaammaliaq
1332,Januar::N,janvāris,siulleeq
1333,Januar::N,janvāris,qaammaliaq
1334,Februar::N,урасьӧм,aarlaat
1335,Februar::N,februāris,aarlaat
1336,März::N,рака,marsi
1337,März::N,рака,martsi
1338,März::N,marts,marsi
1339,März::N,marts,martsi
1340,April::N,кос му,
1341,April::N,aprīlis,
1342,Mai::N,ода-кора,maaji
1343,Mai::N,maijs,maaji
1344,Juni::N,лӧддза-номъя,juuni
1345,Juni::N,jūnijs,juuni
1346,Juli::N,сора,juuli
1347,Juli::N,jūlijs,juuli
1348,August::N,моз,aggusti
1349,August::N,augusts,aggusti
1350,September::N,кӧч,septembari
1351,September::N,septembris,septembari
1352,Oktober::N,йирым,oktobari
1353,Oktober::N,oktobris,oktobari
1354,November::N,вӧльгым,novembari
1355,November::N,novembris,novembari
1356,Dezember::N,ӧшым,detsembari
1357,Dezember::N,decembris,detsembari
1358,Montag::N,выльлун,ataasinngortoq
1359,Montag::N,pirmdiena,ataasinngortoq
1360,Dienstag::N,воторник,marlunngorneq
1361,Dienstag::N,otrdiena,marlunngorneq
1362,Mittwoch::N,середа,pingasunngorneq
1363,Mittwoch::N,trešdiena,pingasunngorneq
1364,Donnerstag::N,четверг,sisamanngorneq
1365,Donnerstag::N,ceturtdiena,sisamanngorneq
1366,Freitag::N,пекнича,tallimanngorneq
1367,Freitag::N,piektdiena,tallimanngorneq
1368,Samstag::N,субӧта,arfininngorneq
1369,Samstag::N,sestdiena,arfininngorneq
1370,Sonntag::N,вӧскресенньӧ,sapaat
1371,Sonntag::N,вӧскресенньӧ,sapaati
1372,Sonntag::N,svētdiena,sapaat
1373,Sonntag::N,svētdiena,sapaati
1374,groß::A,ыджыд,angivoq
1375,groß::A,dižs,angivoq
1376,groß::A,liels,angivoq
1377,klein::A,ичӧт,mikivoq
1378,klein::A,mazs,mikivoq
1379,lang::A,кузь,takisooq
1380,lang::A,garš,takisooq
1381,kurz::A,дженьыд,naatsoq
1382,kurz::A,īss,naatsoq
1383,breit::A,ота,silippoq
1384,breit::A,паськыд,silippoq
1385,breit::A,plats,silippoq
1386,schmal::A,оттӧм,amitsoq
1387,schmal::A,tievs,amitsoq
1388,dicht::A,сук,torsusooq
1389,dicht::A,blīvs,torsusooq
1390,dick[Gegenstand]::A,кыз,issuvoq
1391,dick[Gegenstand]::A,кыз,issusooq
1392,dick[Gegenstand]::A,biezs,issuvoq
1393,dick[Gegenstand]::A,biezs,issusooq
1394,dünn::A,вӧсни,amitsoq
1395,dünn::A,вӧсньыд,amitsoq
1396,dünn::A,plāns,amitsoq
1397,fein::A,посни,mamarpoq
1398,fein::A,smalks,mamarpoq
1399,fest::A,зумыд,tangeqarpoq
1400,fest::A,tvirts,tangeqarpoq
1401,fest::A,noturīgs,tangeqarpoq
1402,flach::A,плавкӧс,nalimmappoq
1403,flach::A,тшӧтшкӧс,nalimmappoq
1404,flach::A,lēzens,nalimmappoq
1405,flach::A,līdzens,nalimmappoq
1406,glatt::A,вольк,quasak
1407,glatt::A,мольыд,quasak
1408,glatt::A,gluds,quasak
1409,glatt::A,slidens,quasak
1410,hart::A,зумыд,mattusooq
1411,hart::A,зумыд,manngerpoq
1412,hart::A,зумыд,titeqquluppoq
1413,hart::A,ciets,mattusooq
1414,hart::A,ciets,manngerpoq
1415,hart::A,ciets,titeqquluppoq
1416,weich::A,небыд,nerumaarpoq
1417,weich::A,mīksts,nerumaarpoq
1418,rund::A,гӧгрӧс,ammallorippoq
1419,rund::A,apaļš,ammallorippoq
1420,spitz::A,ёсь йыла,qummukujooq
1421,spitz::A,smails,qummukujooq
1422,scharf::A,ёсь,ipippoq
1423,scharf::A,ass,ipippoq
1424,stumpf::A,ныж,anngerpoq
1425,stumpf::A,truls,anngerpoq
1426,stumpf::A,strups,anngerpoq
1427,schwer::A,сьӧкыд,oqimaappoq
1428,schwer::A,smags,oqimaappoq
1429,schön::A,мича,kusanarpoq
1430,schön::A,лӧсьыд,kusanarpoq
1431,schön::A,daiļš,kusanarpoq
1432,schön::A,skaists,kusanarpoq
1433,heiß::A,пӧсь,kiappoq
1434,heiß::A,karsts,kiappoq
1435,warm::A,шоныд,oqorpoq
1436,warm::A,silts,oqorpoq
1437,kalt::A,кӧдзыд,issippoq
1438,kalt::A,salts,issippoq
1439,kalt::A,auksts,issippoq
1440,kühl::A,юзыд,pueqqortippoq
1441,kühl::A,ыркыд,pueqqortippoq
1442,kühl::A,vēss,pueqqortippoq
1443,kühl::A,dzestrs,pueqqortippoq
1444,frisch::A,выль,
1445,frisch::A,svaigs,
1446,feucht::A,уль,isugutavoq
1447,feucht::A,уль,qaasernarpoq
1448,feucht::A,mitrs,isugutavoq
1449,feucht::A,mitrs,qaasernarpoq
1450,feucht::A,drēgns,isugutavoq
