,Concept_ID,os,el
681,geschlossen::A,æхгæд,κλειστός
682,sauber::A,сыгъдæг,καθαρός
683,schmutzig::A,чъиллон,βρώμικος
684,schmutzig::A,чъиллон,λερωμένος
685,roh::A,хом,ωμός
686,reif::A,рӕгъӕд,ώριμος
687,lecker::A,хӕрзад,νόστιμος
688,süß::A,адджын,γλυκός
689,bitter::A,судзаг,πικρός
690,sauer::A,туаг,ξινός
691,hell::A,рухс,φωτεινός
692,dunkel::A,талынг,σκοτεινός
693,schwarz::A,сау,μαύρος
694,schwarz::A,сау,μελανός
695,weiß::A,урс,άσπρος
696,rot::A,сырх,κόκκινος
697,gelb::A,бур,κίτρινος
698,blau::A,цъӕх,μπλε
699,blau::A,цъӕх,γαλανός
700,grün::A,цъӕх,πράσινος
701,grün::A,кӕрдӕгхуыз,πράσινος
702,grau::A,цъӕх,γκρίζος
703,grau::A,фӕныкхуыз,γκρίζος
704,bunt::A,хъулон,ποικιλόχρωπος
705,bunt::A,гæрæм,ποικιλόχρωπος
706,billig::A,аслам,φτηνός
707,teuer::A,зынаргъ,ακριβός
708,wertvoll::A,зынаргъ,πολύτιμος
709,blind::A,куырм,τυφλός
710,taub::A,къуырма,κουφός
711,kräftig::A,домбай,δυνατός
712,kräftig::A,тыхджын,δυνατός
713,stark::A,тыхджын,γερός
714,schwach::A,ӕнӕбон,αδύνατος
715,fett::A,нард,παχύς
716,schlank::A,гуырвидыц,λεπτός
717,schlank::A,гуырвидыц,λυγερός
718,schlank::A,хæрзконд,λεπτός
719,schlank::A,хæрзконд,λυγερός
720,schlank::A,рæхснæг,λεπτός
721,schlank::A,рæхснæг,λυγερός
722,schlank::A,сагамад,λεπτός
723,schlank::A,сагамад,λυγερός
724,hübsch::A,аив,όμορφος
725,hübsch::A,аив,χαριτωμένος
726,hübsch::A,рӕсугъд,όμορφος
727,hübsch::A,рӕсугъд,χαριτωμένος
728,böse::A,фыдзӕрдӕ,κακός
729,dumm::A,ӕдылы,κουτός
730,dumm::A,ӕдылы,ανόητος
731,faul::A,зивӕг,τεμπέλης
732,faul::A,зивӕггӕнаг,τεμπέλης
733,fleißig::A,æнæзивæг,εργατικός
734,fleißig::A,æнувыд,εργατικός
735,geizig::A,чъынды,τσιγγούνης
736,geizig::A,æлгъин,τσιγγούνης
737,geizig::A,мæрддзæст,τσιγγούνης
738,klug::A,зондджын,έξυπνος
739,geschickt::A,хӕрзарӕхст,επιδέξιος
740,lieb::A,уарзон,φίλος
741,lieb::A,уарзон,αγαπητός
742,lustig::A,хъӕлдзӕг,εύθυμος
743,lustig::A,хъӕлдзӕг,χαρούμενος
744,sanft::A,мынчын,ήπιος
745,hungrig::A,ӕххормаг,πεινασμένος
746,krank::A,нӕфӕразгӕ,άρρωστος
747,nackt::A,бӕгънӕг,γυμνός
748,traurig::A,ӕрхӕндӕг,λυπημένος
749,lebendig::A,цардӕгас,ζωντανός
750,gut::A,хорз,καλός
751,schlecht::A,цауд,κακός
752,richtig::A,раст,σωστός
753,schlimm::A,ӕвзӕр,άσχημος
754,wahr::A,ӕцӕг,αληθής
755,wahr::A,ӕцӕг,αληθινός
756,alt::A,зӕронд,παλιός
757,neu::A,ног,νέος
758,neu::A,ног,καινούργιος
759,ehemalig::A,раздӕры,παλιός
760,alt[Lebewesen]::A,ацӕргӕ,γέρος
761,jung::A,ӕрыгон,νέος
762,arm::A,мӕгуыр,φτωχός
763,reich::A,хъӕздыг,πλούσιος
764,bekannt::A,зонгӕ,γνωστός
765,berühmt::A,номдзыд,περίφημος
766,berühmt::A,номдзыд,ξακουσμένος
767,fremd::A,æцæгæлон,ξένος
768,verschieden::A,æндæр æмæ æндæр,διαφορετικός
769,verschieden::A,алы,διαφορετικός
770,verschieden::A,алыхуызон,διαφορετικός
771,nah::A,хӕстӕг,κοντινός
772,fern::A,дард,μακριά
773,fern::A,дӕрддаг,μακριά
774,linker::A,галиу,αριστερός
775,rechter::A,рахиз,δεξιός
776,anderer::A,иннӕ,άλλος
777,anderer::A,ӕндӕр,άλλος
778,erster::A,фыццаг,πρώτος
779,erster::A,фыццӕгӕм,πρώτος
780,zweiter::A,дыккаг,δεύτερος
781,zweiter::A,дыккæгæм,δεύτερος
782,dritter::A,æртыккаг,τρίτος
783,dritter::A,æртыккæгæм,τρίτος
784,letzter::A,фӕстаг,τελευταίος
785,allein::ADV,иунæг,μόνος
786,auf einmal::ADV,уайтагъд,εφάπαξ
787,auf einmal::ADV,æвиппайды,εφάπαξ
788,auf einmal::ADV,æваст,εφάπαξ
789,zusammen::ADV,иумӕ,μαζί
790,lange::ADV,бирæ рæстæг,πολύν καιρό
791,plötzlich::ADV,æвиппайды,έξαφνα
792,plötzlich::ADV,æваст,έξαφνα
793,sofort::ADV,уыцы сахат,αμέσως
794,sofort::ADV,уайтагъд,αμέσως
795,später::ADV,фæстæдæр,αργότερα
796,jetzt::ADV,ныр,τώρα
797,heute::ADV,абон,σήμερα
798,morgen::ADV,райсом,αύριο
799,bald::ADV,тагъд,σε λίγο
800,bald::ADV,тагъд,εντός ολίγου
801,bald::ADV,рæхджы,σε λίγο
802,bald::ADV,рæхджы,εντός ολίγου
803,dann::ADV,стæй,ύστερα
804,gestern::ADV,знон,χτες
805,einst::ADV,кӕддӕр,ποτέ
806,einst::ADV,кӕддӕр,άλλοτε
807,damals::ADV,уæд,τότε
808,danach::ADV,стæй,μετά
809,danach::ADV,стæй,ύστερα
810,danach::ADV,уый фæстæ,μετά
811,danach::ADV,уый фæстæ,ύστερα
812,vorher::ADV,раздæр,πριν
813,vorher::ADV,раздæр,προηγουμένως
814,zuerst::ADV,фыццаг,πρώτα
815,einmal::ADV,иу хатт,μία φορά
816,manchmal::ADV,хатт,κάποτε
817,oft::ADV,арæх,συχνά
818,oft::ADV,арæх,πολλές φορές
819,immer::ADV,ӕдзух,πάντα
820,immer::ADV,ӕдзух,πάντοτε
821,niemals::ADV,никуы,ποτέ
822,niemals::ADV,никæд,ποτέ
823,hier::ADV,ам,εδώ
824,hierhin::ADV,ардӕм,εδώ
825,von hier::ADV,ардыгæй,από δω
826,dort::ADV,уым,εκεί
827,dorthin::ADV,уырдӕм,προς τα κει
828,geradeaus::ADV,æргом,κατευθείαν
829,vorwärts::ADV,размӕ,εμπρός
830,rückwärts::ADV,фӕстӕмӕ,πίσω
831,zurück::ADV,фӕстӕмӕ,πίσω
832,unten::ADV,дæлæ,κάτω
833,unten::ADV,дæлейы,κάτω
834,unten::ADV,бынæй,κάτω
835,hinab::ADV,дӕлӕмӕ,προς τα κάτω
836,hinab::ADV,уырдыгмӕ,προς τα κάτω
837,oben::ADV,уӕле,πάνω
838,oben::ADV,уӕле,επάνω
839,hinauf::ADV,уӕлӕмӕ,προς τα πάνω
840,überall::ADV,алыран,παντού
841,überall::ADV,алкæм,παντού
842,überall::ADV,кæмдæриддæр,παντού
843,nicht::ADV,нӕ,δεν
844,ein wenig::ADV,чысыл,λιγάκι
845,kaum::ADV,цъус,μόλις
846,sehr::ADV,тынг,πολύ
847,sehr::ADV,иттӕг,πολύ
848,so::ADV,афтӕ,έτσι
849,noch::ADV,ма,ακόμα
850,nur::ADV,канд,μόνο
851,nur::ADV,ӕрмӕст,μόνο
852,schon::ADV,нырид,ήδη
853,schon::ADV,нырид,κιόλας
854,wieder::ADV,ногӕй,ξανά
855,vergebens::ADV,дзæгъæлы,μάταια
856,vergebens::ADV,уæгъды,μάταια
857,vergebens::ADV,æнæхъуаджы,μάταια
858,vor::PRP,разы,μπροστά σε
859,vor::PRP,разы,μπροστά από
860,hinter::PRP,фӕстӕ,πίσω από 
861,unter::PRP,бын,υπό
862,unter::PRP,бын,κάτω από
863,durch::PRP,æхсæнты,διά
864,durch::PRP,æхсæнты,διά μέσου
865,neben::PRP,цур,δίπλα σε
866,zwischen::PRP,астӕу,μεταξύ
867,zwischen::PRP,астӕу,ανάμεσα σε
868,wegen::PRP,тыххай,για
869,wegen::PRP,тыххай,λόγω
870,dies::PRN,ай,αυτό
871,das::PRN,уый,το
872,alles::PRN,алцы,όλα
873,alles::PRN,æппæтдæр,όλα
874,alles::PRN,иууылдӕр,όλα
875,ich::PRN,æз,εγώ
876,du::PRN,ды,σύ
877,du::PRN,ды,εσύ
878,er::PRN,уый,αυτός
879,wir::PRN,мах,εμείς
880,ihr::PRN,сымах,εσείς
881,sie::PRN,уыдон,αυτοί
882,was::FPRN,цы,τι
883,wer::FPRN,чи,ποιος
884,wo::FADV,кӕм,πού
885,wohin::FADV,кӕдӕм,πού
886,wohin::FADV,кӕдӕм,για πού
887,wie::FADV,куыд,πώς
888,warum::FADV,цӕмӕн,γιατί
889,wieviel::FNUM,цал,πόσος
890,eins::NUM,иу,ένα
891,zwei::NUM,дыууӕ,δύο
892,drei::NUM,ӕртӕ,τρία
893,drei::NUM,ӕртӕ,τρεις
894,vier::NUM,цыппар,τέσσερα
895,vier::NUM,цыппар,τέσσερις
896,fünf::NUM,фондз,πέντε
897,sechs::NUM,ӕхсӕз,έξι
898,sieben::NUM,авд,εφτά
899,acht::NUM,аст,οχτώ
900,neun::NUM,фараст,εννιά
901,zehn::NUM,дӕс,δέκα
902,elf::NUM,иуæндæс,έντεκα
903,zwölf::NUM,дыууадæс,δώδεκα
904,zwanzig::NUM,дыууын,είκοσι
905,dreißig::NUM,æртын,τριάντα
906,dreißig::NUM,дæсæмæссæдз,τριάντα
907,vierzig::NUM,цыппор,σαράντα
908,vierzig::NUM,цыппур,σαράντα
909,vierzig::NUM,дыууиссæдзы,σαράντα
910,fünfzig::NUM,фӕндзай,πενήντα
911,sechzig::NUM,æхсай,εξήντα
912,sechzig::NUM,æртиссæдзы,εξήντα
913,siebzig::NUM,æвдай,εβδομήντα
914,siebzig::NUM,дæс æмæ æртиссæдзы,εβδομήντα
915,achtzig::NUM,цыппарыссæдзы,ογδόντα
916,achtzig::NUM,æстай,ογδόντα
917,neunzig::NUM,нæуæдз,ενενήντα
918,neunzig::NUM,дæс æмæ цыппарыссæдзы,ενενήντα
919,hundert::NUM,сӕдӕ,εκατό
920,tausend::NUM,мин,χίλιοι
921,und::CNJ,ӕмӕ,και
922,oder::CNJ,кӕнӕ,ή
923,stehen::V,лӕууын,στέκομαι
924,stehen::V,лӕууын,είμαι όρθιος
925,sitzen::V,бадын,κάθομαι
926,liegen::V,хуыссын,είμαι ξαπλωμένος
927,hängen::V,ауыгъд уын,κρέμομαι
928,werden::V,суӕвын,γίνομαι
929,passieren::V,æрцæуын,συμβαίνω
930,beginnen::V,райдайын,αρχίζω
931,enden::V,фæуын,τελειώνω
932,wechseln::V,ивын,αλλάζω
933,aufgehen[Sonne]::V,скæсын,βγαίνω
934,aufgehen[Sonne]::V,скæсын,ανατέλλω
935,untergehen[Sonne]::V, аныгуылын,δύω
936,untergehen[Sonne]::V, аныгуылын,βασιλεύω
937,scheinen[Sonne]::V,рухс кӕнын,λάμπω
938,donnern::V,нæрын,βροντώ
939,wehen::V,дымын,φυσώ
940,strömen::V,кӕлын,ρέω
941,strömen::V,кӕлын,τρέχω
942,fließen::V,цæуын,ρέω
943,fließen::V,уайын,ρέω
944,fließen::V,кæлын,ρέω
945,sich drehen::V,зилын,γυρίζω
946,sich drehen::V,зилын,στρέφομαι
947,schwanken::V,æнкъуысын,ταλαντεύομαι
948,schwingen::V,æнкъуысын,αιωρούμαι
949,schwingen::V,æнкъуысын,ταλαντεύομαι
950,schwingen::V,змæлын,αιωρούμαι
951,schwingen::V,змæлын,ταλαντεύομαι
952,fallen::V,хауын,πέφτω
953,brennen::V,судзын,καίω
954,rauchen::V,фæздæг кæнын,καπνίζω
955,regnen::V,уарын,βρέχω
956,gefrieren::V,сӕлын,παγώνω
957,tauen::V,стайын,λειώνω
958,schmelzen::V,тайын,λειώνω
959,trocknen::V,хус кæнын,στεγνώνω
960,sieden::V,фыцын,βράζω
961,faulen::V,ӕмбийын,σαπίζω
962,verfaulen::V,бамбийын,σαπίζω
963,reißen::V,скъуийын,σχίζω
964,versinken::V,дӕлдон_кӕнын,βουλιάζω
965,versinken::V,дӕлдон_кӕнын,βυθίζομαι
966,vergehen::V,аивгъуийын,περνώ
967,erscheinen::V,разынын,εμφανίζομαι
968,verschwinden::V,фæтары уын,χάνομαι
969,verschwinden::V,фæтары уын,εξαφανίζομαι
970,verschwinden::V,фæдæлдзæх уын,χάνομαι
971,verschwinden::V,фæдæлдзæх уын,εξαφανίζομαι
972,verschwinden::V,фесæфын,χάνομαι
973,verschwinden::V,фесæфын,εξαφανίζομαι
974,verschwinden::V,æрбайсæфын,χάνομαι
975,verschwinden::V,æрбайсæфын,εξαφανίζομαι
976,sinken::V,дæлæмæ æрхауын,κατεβαίνω
977,abnehmen::V,фæкъаддæр уын,μειώνομαι 
978,abnehmen::V,фæцух уын,μειώνομαι 
979,zunehmen::V,фæфылдæр уын,αυξάνω
980,zunehmen::V,фæфылдæр уын,μεγαλώνω
981,zunehmen::V,сбирæ уын,αυξάνω
982,zunehmen::V,сбирæ уын,μεγαλώνω
983,zunehmen::V,сахадын,αυξάνω
984,zunehmen::V,сахадын,μεγαλώνω
985,steigen::V,сыстын,ανεβαίνω
986,wachsen::V,рӕзын,μεγαλώνω
987,glänzen::V,ӕрттивын,γυαλίζω
988,funkeln::V,тыбар-тыбур_кӕнын,αστράφτω
989,funkeln::V,тыбар-тыбур_кӕнын,σπιθοβολώ
990,lärmen::V,хъæлæба кæнын,θορυβώ
991,läuten::V,цæгъдын,χτυπώ 
992,klingeln::V,цæгъдын,κουδουνίζω
993,klirren::V,дзыгъал-мыгъул кæнын,κουδουνίζω
994,klirren::V,дзæгъ-дзæгъ кæнын,κουδουνίζω
995,brausen::V,абухын,βουΐζω
996,klingen::V,зæлын,ηχώ
997,klingen::V,азæлын,ηχώ
998,klingen::V,хъуысын,ηχώ
999,bellen::V,рæйын,γαυγίζω
1000,heulen::V,ниуын,ουρλιάζω
1001,blasen::V,фу кӕнын,φυσώ
1002,pfeifen::V,æхситт кæнын,σφυρίζω
1003,pfeifen::V,къуыззитт кæнын,σφυρίζω
1004,schreien::V,хъӕр кӕнын,κραυγάζω
1005,stöhnen::V,хъæрзын,βογγώ
1006,stöhnen::V,дзыназын,βογγώ
1007,zittern::V,ризын,τρέμω
1008,leben::V,цӕрын,ζω
1009,geboren werden::V,райгуырын,γεννιέμαι
1010,atmen::V,улӕфын,αναπνέω
1011,trinken::V,нуазын,πίνω
1012,essen::V,хӕрын,τρώω
1013,schlucken::V,ныхъуырын,καταπίνω
1014,müde werden::V,бафæллайын,κουράζομαι
1015,müde werden::V,бафæлмæцын,κουράζομαι
1016,müde werden::V,сфæлмæцын,κουράζομαι
1017,einschlafen::V,бафынæй уын,αποκοιμιέμαι
1018,schlafen::V,хуыссын,κοιμάμαι
1019,schlafen::V,фынӕй кӕнын,κοιμάμαι
1020,aufwachen::V,райхъал уын,ξυπνώ
1021,aufstehen::V,стын,σηκώνομαι
1022,sich erholen::V,фæллад уадзын,ξεκουράζομαι
1023,sich erholen::V,улæфын,ξεκουράζομαι
1024,krank werden::V,фӕрынчын уын,αρρωσταίνω
1025,krank sein::V,сӕйын,ασθενώ
1026,schmerzen::V,риссын,πονώ
1027,husten::V,хуыфын,βήχω
1028,genesen::V,сдзæбæх уын,θεραπεύομαι
1029,genesen::V,рандидзын,θεραπεύομαι
1030,genesen::V,сæндидзын,θεραπεύομαι
1031,sterben::V,мӕлын,πεθαίνω
1032,umkommen::V,фесæфын,πεθαίνω
1033,umkommen::V,байсæфын,πεθαίνω
1034,umkommen::V,бабын уын,πεθαίνω
1035,umkommen::V,мард фæуын,πεθαίνω
1036,sich bewegen::V,тæлфын,κουνιέμαι
1037,sich bewegen::V,цæуын,κουνιέμαι
1038,sich rühren::V,змӕлын,σαλεύω
1039,sich erheben::V,стын,επαναστατώ
1040,sich setzen::V,сбадын,κάθομαι
1041,hinfallen::V,ӕрхауын,πέφτω κάτω
1042,laufen::V,цӕуын,τρέχω
1043,laufen::V,рацу-бацу_кӕнын,τρέχω
1044,schreiten::V,къахдзæф кæнын,βαδίζω
1045,schreiten::V,санчъех кæнын,βαδίζω
1046,schreiten::V,цæуын,βαδίζω
1047,spazierengehen::V,озер кæнын,κάνω βόλτα
1048,spazierengehen::V,озер кæнын,πηγαίνω περίπατο
1049,spazierengehen::V,тезгъо кæнын,κάνω βόλτα
1050,spazierengehen::V,тезгъо кæнын,πηγαίνω περίπατο
1051,eilen::V,тагъд кæнын,σπεύδω
1052,eilen::V,тындзын,σπεύδω
1053,sich beeilen::V,тагъд кæнын,βιάζομαι
1054,sich beeilen::V,тындзын,βιάζομαι
1055,sausen::V,уайын,τρέχω γρήγορα
1056,sausen::V,тæхын,τρέχω γρήγορα
1057,rennen::V,згъорын,τρέχω
1058,springen::V,гæпп кæнын,πηδώ
1059,springen::V,сæррæтт кæнын,πηδώ
1060,springen::V,лиуырын,πηδώ
1061,klettern::V,хилын,σκαρφαλώνω
1062,schaukeln::V,хецъро кæнын,κουνιέμαι
1063,schaukeln::V,херыйыл бадын,κουνιέμαι
1064,kriechen::V,бырын,έρπω
1065,kriechen::V,бырын,σέρνομαι
1066,schwimmen::V,ленк кӕнын,κολυμπώ
1067,tauchen::V,ныгъуылын,βουτώ
1068,rudern::V,бæлæгъ тæрын,κωπηλατώ
1069,rudern::V,чема тæрын,κωπηλατώ
1070,fahren::V,цӕуын,πηγαίνω
1071,fliegen::V,тӕхын,πετώ
1072,gehen::V,цӕуын,βαδίζω
1073,gehen::V,цӕуын,πηγαίνω
1074,weggehen::V,ацӕуын,φεύγω
1075,abfahren::V,араст уын,ξεκινώ
1076,abfahren::V,араст уын,αναχωρώ
1077,anhalten::V,æрлæууын,σταματώ
1078,hineingehen::V,мидæмæ цæуын,μπαίνω
1079,eintreten::V,бацӕуын,μπαίνω
1080,eintreten::V,бацӕуын,εισέρχομαι
1081,kommen::V,æрцæуын,έρχομαι
1082,ankommen::V,æрцæуын,φτάνω
1083,zurückkommen::V,раздæхын,επιστρέφω
1084,zurückkommen::V,фæстæмæ_раздæхын,επιστρέφω
1085,zurückkommen::V,æрбаздæхын,επιστρέφω
1086,zurückkommen::V,аздæхын,επιστρέφω
1087,bleiben::V,лӕууын,μένω
1088,warten::V,ӕнхъӕлмӕ кӕсын,περιμένω
1089,erwarten::V,ӕнхъӕлмӕ кӕсын,αναμένω
1090,erwarten::V,ӕнхъӕлмӕ кӕсын,περιμένω
1091,suchen::V,агурын,ψάχνω
1092,finden::V,ссарын,βρίσκω
1093,versuchen::V,фӕлварын,προσπαθώ
1094,vorbereiten::V,бацаттæ кæнын,προετοιμάζω
1095,vorbereiten::V,æрæввонг кæнын,προετοιμάζω
1096,lieben::V,уарзын,αγαπώ
1097,mögen::V,зæрдæмæ цæуын,μου αρέσει
1098,lachen::V,худын,γελώ
1099,rühren::V,зæрдæ суынгæг кæнын,συγκινώ
1100,weinen::V,кӕуын,κλαίω
1101,schimpfen::V,æлгъитын,βρίζω
1102,sich ärgern::V,мæсты кæнын,θυμώνω
1103,sich fürchten::V,тæрсын,φοβάμαι
1104,fürchten::V,тæрсын,φοβάμαι
1105,fliehen::V,лидзын,φεύγω
1106,flüchten::V,алидзын,δραπετεύω
1107,sehen::V,уынын,βλέπω
1108,anschauen::V,акӕсын,κοιτάζω
1109,ansehen::V,кӕсын,βλέπω
1110,hören::V,хъусын,ακούω
1111,zuhören::V,хъусын,ακούω
1112,probieren::V,уынын,δοκιμάζω
1113,probieren::V,аходын,δοκιμάζω
1114,riechen::V,смудын,μυρίζω
1115,riechen::V,смудын,οσφραίνομαι
1116,fühlen::V,ӕнкъарын,αισθάνομαι
1117,scheinen::V,зынын,φαίνομαι
1118,zu sehen sein::V,зынын,φαίνομαι
1119,vernehmen::V,фехъусын,ακούω
1120,vernehmen::V,фехъусын,μαθαίνω
1121,frieren::V,сийын,κρυώνω
1122,tun::V,кӕнын,κάνω
1123,können::V,фӕразын,ξέρω
1124,können::V,фӕразын,μπορώ
1125,wollen::V,фӕндын,θέλω
1126,anfangen::V,райдайын,αρχίζω
1127,beenden::V,фӕуын,τελειώνω
1128,aufhören::V,банцайын,παύω
1129,aufhören::V,фенцайын,παύω
1130,gelingen::V,бантысын,πετυχαίνω
1131,geraten::V,разынын,γίνομαι
1132,öffnen::V,гом кӕнын,ανοίγω
1133,schließen::V,ӕхгӕнын,κλείνω
1134,stellen::V,ӕвӕрын,θέτω
1135,setzen::V,сбадын кӕнын,θέτω
1136,legen::V,ӕрӕвӕрын,θέτω
1137,berühren::V,агайын,εγγίζω
1138,verbinden::V,бӕттын,συνδέω
1139,bedecken::V,ӕмбӕрзын,σκεπάζω
1140,aufhängen::V,ауындзын,κρεμώ
1141,anzünden::V,ссудзын,ανάβω
1142,aufheben::V,сисын,σηκώνω
1143,zurücklassen::V,ныууадзын,εγκαταλείπω
1144,verlieren::V,фесафын,χάνω
1145,fallen lassen::V,ӕрӕппарын,αφήνω να πέσει
1146,fallen lassen::V,къухтӕй феуӕгъд кӕнын,αφήνω να πέσει
1147,machen::V,саразын,κάνω
1148,machen::V,саразын,φτιάχνω
1149,herstellen::V,сцæттæ кæнын,κατασκευάζω
1150,herstellen::V,саразын,κατασκευάζω
1151,bauen::V,амайын,χτίζω
1152,bauen::V,амайын,οικοδομώ
1153,reparieren::V,æмпъузын,επισκευάζω
1154,reparieren::V,æмпъузын,επιδιορθώνω
1155,reparieren::V,цалцæг кæнын,επισκευάζω
1156,reparieren::V,цалцæг кæнын,επιδιορθώνω
1157,verbessern::V,фæхуыздæр кæнын,βελτιώνω
1158,verbessern::V,фæхуыздæр кæнын,καλυτερεύω
1159,ändern::V,аивын,αλλάζω
1160,graben::V,къахын,σκάβω
1161,beugen::V,æркъæдз кæнын,λυγίζω
1162,beugen::V,æртасын кæнын,λυγίζω
1163,biegen::V,тасын кӕнын,κάμπτω
1164,drehen::V,здухын,στρέφω
1165,wenden::V,афæлдахын,γυρίζω
1166,wenden::V,рафæлдахын,γυρίζω
1167,umdrehen::V,афæлдахын,γυρίζω
1168,heben::V,сдарын,υψώνω
1169,heben::V,сдарын,σηκώνω
1170,heben::V,схæцын,υψώνω
1171,heben::V,схæцын,σηκώνω
1172,hochheben::V,уæлæмæ хæцын,υψώνω
1173,hochheben::V,уæлæмæ хæцын,σηκώνω
1174,ergreifen::V,фӕлӕбурын,πιάνω
1175,ergreifen::V,фӕлӕбурын,αρπάζω
1176,halten::V,дарын,βαστώ
1177,drücken::V,æлхъивын,πιέζω
1178,drücken::V,хæцын,πιέζω
1179,schieben::V,схойын,σπρώχνω
1180,kratzen::V,хафын,γρατσουνίζω
1181,lecken::V,сдæрын,γλείφω
1182,beißen::V,хæцын,δαγκάνω
1183,abreißen::V,ратонын,κόβω
1184,abreißen::V,ратонын,σχίζω
1185,abschneiden::V,ралыг кӕнын,αποκόπτω
1186,binden::V,бабӕттын,δένω
1187,stecken::V,ныссадзын,χώνω
1188,brechen::V,асæттын,σπάζω
1189,brechen::V,басæттын,σπάζω
1190,brechen::V,ныссæттын,σπάζω
1191,klopfen::V,хойын,χτυπώ
1192,klopfen::V,хойын,τινάζω
1193,klopfen::V,гуыпп-гуыпп кæнын,χτυπώ
1194,klopfen::V,гуыпп-гуыпп кæнын,τινάζω
1195,klopfen::V,къуырцц-къуырцц кæнын,χτυπώ
1196,klopfen::V,къуырцц-къуырцц кæнын,τινάζω
1197,hauen::V,цӕвын,χτυπώ
1198,hauen::V,нӕмын,χτυπώ
1199,kleben::V,ныхасын,κολλώ
1200,kleben::V,æндадзын,κολλώ
1201,reiben::V,сӕрфын,τρίβω
1202,reiben::V,хафын,τρίβω
1203,streichen::V,байсæрдын,αλείφω
1204,streichen::V,сахорын,αλείφω
1205,schleifen::V,ссын,ακονίζω
1206,schleifen::V,цыргъ кӕнын,ακονίζω
1207,schneiden::V,кӕрдын,κόβω
1208,rütteln::V,æнкъусын,σείω
1209,rütteln::V,æнкъусын,τινάζω
1210,schütteln::V,уигъын,σείω
1211,schütteln::V,уигъын,κουνώ
1212,schwenken::V,тилын,κουνώ
1213,schwenken::V,уигъын,κουνώ
1214,schütten::V,ныккӕнын,χύνω
1215,füllen::V,байдзаг кæнын,γεμίζω
1216,einwickeln::V,батухын,τυλίγω
1217,tragen::V,хӕссын,φέρνω
1218,schleppen::V,ласын,κουβαλώ
1219,ziehen::V,ласын,τραβώ
1220,aufbewahren::V,æвæрын,φυλάω
1221,werfen::V,зыввытт кӕнын,ρίχνω
1222,fangen::V,ӕрцахсын,πιάνω
1223,packen::V,рацахсын,τσακώνω
1224,verstecken::V,æмбæхсын,κρύβω
1225,verstecken::V,нымæхсын,κρύβω
1226,teilen::V,уарын,μερίζω
1227,schicken::V,ӕрвитын,στέλνω
1228,bringen::V,æрхæссын,φέρνω
1229,bringen::V,æрбахæссын,φέρνω
1230,hinzufügen::V,ӕфтауын,προσθέτω
1231,bekommen::V,ссарын,προσκομίζω
1232,bekommen::V,сфæрæз кæнын,προσκομίζω
1233,bekommen::V,самал кæнын,προσκομίζω
1234,erhalten::V,райсын,παίρνω
1235,erhalten::V,райсын,λαμβάνω
1236,nehmen::V,райсын,πιάνω
1237,nehmen::V,райсын,παίρνω
1238,wählen::V,равзарын,εκλέγω
1239,auswählen::V,авзарын,διαλέγω
1240,bewahren::V,бавæрын,διατηρώ
1241,bewahren::V,нывæрын,διατηρώ
1242,behindern::V,цæлхдур æвæрын,εμποδίζω
1243,behindern::V,ныхдур æвæрын,εμποδίζω
1244,behindern::V,къуылымпы кæнын,εμποδίζω
1245,behindern::V,хъыг дарын,εμποδίζω
1246,verderben::V,фесафын,χαλώ
1247,beschädigen::V,халын,ζημιώνω
1248,zerbrechen::V,асӕттын,σπάζω
1249,zerreißen::V,аскъуынын,σχίζω
1250,zerstören::V,фехалын,καταστρέφω
1251,verbrennen::V,басудзын,καίω
1252,geben::V,дӕттын,δίνω
1253,reichen::V,адæттын,δίνω
1254,schenken::V,лæвар кæнын,χαρίζω
1255,versprechen::V,дзырд раттын,υπόσχομαι
1256,versprechen::V,зӕрдӕ бавӕрын,υπόσχομαι
1257,wünschen::V,зæрдæ зæгъы,εύχομαι
1258,loben::V,раппӕлын,επαινώ
1259,küssen::V,пъа кæнын,φιλώ
1260,küssen::V,ба кæнын,φιλώ
1261,wiegen::V,узын,κουνώ
1262,wiegen::V,узын,νανουρίζω
1263,zudecken::V,бамбӕрзын,σκεπάζω
1264,wecken::V,райхъал кӕнын,ξυπνώ
1265,zeigen::V,амонын,δείχνω
1266,führen::V,кӕнын,οδηγώ
1267,führen::V,фæкæнын,οδηγώ
1268,lehren::V,ахуыр кæнын,διδάσκω
1269,unterrichten::V,ахуыр кæнын,διδάσκω
1270,aufziehen::V,хъомыл кӕнын,ανατρέφω
1271,leiten::V,разамынд дӕттын,ηγούμαι
1272,leiten::V,разамынд дӕттын,διευθύνω
1273,antreiben::V,тагъд кæнын,σπρώχνω
1274,antreiben::V,тагъд кæнын,παρακινώ
1275,antreiben::V,рог кæнын,σπρώχνω
1276,antreiben::V,рог кæнын,παρακινώ
1277,lassen::V,кæнын,αφήνω
1278,einladen::V,ӕрхонын,προσκαλώ
1279,einladen::V,ӕрбахонын,προσκαλώ
1280,vereinigen::V,баиу кӕнын,ενώνω
1281,besuchen::V,абæрæг кæнын,επισκέπτομαι
1282,besuchen::V,бабæрæг кæнын,επισκέπτομαι
1283,besuchen::V,бауайын,επισκέπτομαι
1284,treffen::V,фембæлын,συναντώ
1285,sich versammeln::V,æрæмбырд уын,μαζεύομαι
1286,spielen::V,хъазын,παίζω
1287,singen::V,зарын,τραγουδώ
1288,tanzen::V,кафын,χορεύω
