,Concept_ID,he,mn
785,später::ADV,יותר מאחר,дараа
786,jetzt::ADV,עכשיו,өнөө
787,heute::ADV,היום,өнөө
788,heute::ADV,היום,өнөөдөр
789,morgen::ADV,מחר,маргааш
790,morgen::ADV,מחר,маргаадар
791,bald::ADV,בקרוב,түргэн
792,bald::ADV,בקרוב,удахгүй
793,dann::ADV,אחר-כך,хожим
794,dann::ADV,אחר-כך,тэгээд
795,gestern::ADV,אתמול,өчигдөр
796,einst::ADV,לפנים,нэг
797,damals::ADV,אז,тэгэхэд
798,danach::ADV,אחר-כך,тэгээд
799,danach::ADV,אחר-כך,дараа нь
800,vorher::ADV,לפני זה,урьд
801,zuerst::ADV,קדם,анх
802,zuerst::ADV,קדם,эхлээд
803,einmal::ADV,פעם,нэг удаа
804,manchmal::ADV,לפעמים,хааяа
805,manchmal::ADV,לפעמים,заримдаа
806,oft::ADV,לעתים קרובות,олонтоо
807,immer::ADV,תמיד,байнга
808,niemals::ADV,אף פעם,хэзээ ч
809,niemals::ADV,אף פעם,хэдийд ч
810,hier::ADV,כאן,энд
811,hierhin::ADV,פה,нааш
812,von hier::ADV,מפה,эндээс
813,dort::ADV,שם,тэнд
814,dorthin::ADV,שם,тийш
815,geradeaus::ADV,ישר,шулуун
816,vorwärts::ADV,קדימה,урагшаа
817,rückwärts::ADV,לאחור,буцаан
818,rückwärts::ADV,לאחור,сөөргөө
819,zurück::ADV,בחזרה,буцаж
820,zurück::ADV,בחזרה,гэдрэг
821,zurück::ADV,אחורנית,буцаж
822,zurück::ADV,אחורנית,гэдрэг
823,unten::ADV,למטה,дор
824,hinab::ADV,למטה,уруу
825,oben::ADV,מעל,дээр
826,oben::ADV,למעלה,дээр
827,hinauf::ADV,למעלה,өөд
828,hinauf::ADV,למעלה,дээш
829,überall::ADV,בכל מקום,хааяагүй
830,überall::ADV,בכל מקום,энд тэндгүй
831,nicht::ADV,לא,эс
832,nicht::ADV,לא,-гүй
833,ein wenig::ADV,קצת,жаахан
834,kaum::ADV,בקשי,арай
835,kaum::ADV,בקשי,арай гэж
836,sehr::ADV,מאוד,тун
837,so::ADV,כך,тэгж
838,so::ADV,כך,ингээд
839,so::ADV,ככה,тэгж
840,so::ADV,ככה,ингээд
841,noch::ADV,עוד,дахин
842,noch::ADV,עוד,дахиад
843,noch::ADV,עדין,дахин
844,noch::ADV,עדין,дахиад
845,nur::ADV,רק,зөвхөн
846,nur::ADV,רק,гагцхүү
847,schon::ADV,כבר,нэгэнт
848,wieder::ADV,שוב,дахин
849,wieder::ADV,שוב,дахиад
850,vergebens::ADV,לריק,хий
851,vergebens::ADV,לשוא,хий
852,vor::PRP,מול,өмнө
853,hinter::PRP,מאחורי,ард
854,unter::PRP,מתחת,доор
855,durch::PRP,דרך,дундуур
856,neben::PRP,ליד,хажууд
857,neben::PRP,על-יד,хажууд
858,zwischen::PRP,בין,завсар
859,zwischen::PRP,בין,хооронд
860,wegen::PRP,בשל,төлөө
861,wegen::PRP,בשל,дээрээс
862,wegen::PRP,בגלל,төлөө
863,wegen::PRP,בגלל,дээрээс
864,dies::PRN,זה,энэ
865,das::PRN,זה,тэр
866,alles::PRN,הכל,цөм
867,alles::PRN,הכל,бүгд
868,ich::PRN,אני,би
869,du::PRN,את,чи
870,du::PRN,אתה,чи
871,er::PRN,הוא,тэр
872,er::PRN,הוא,тэр хүн
873,wir::PRN,אנחנו,бид
874,ihr::PRN,לה,та нар
875,sie::PRN,הם,тэд
876,was::FPRN,מה,юу
877,wer::FPRN,מי,хэн
878,wo::FADV,איפה,хаа
879,wo::FADV,איפה,хаана
880,wohin::FADV,לאן,хааш
881,wohin::FADV,לאן,хаана
882,wie::FADV,איך,яаж
883,wie::FADV,איך,хэрхэн
884,warum::FADV,למה,юунд
885,warum::FADV,למה,яагаад
886,wieviel::FNUM,כמה,хэдий
887,wieviel::FNUM,כמה,хэд
888,eins::NUM,אחד,нэг
889,zwei::NUM,שתים,хоёр
890,drei::NUM,שלושה,гурав
891,vier::NUM,ארבעה,дөрөв
892,fünf::NUM,חמשה,тав
893,sechs::NUM,ששה,зургаа
894,sieben::NUM,שבעה,долоо
895,acht::NUM,שמונה,найм
896,neun::NUM,תשעה,ес
897,zehn::NUM,עשרה,арав
898,elf::NUM,אחת עשרה,арван нэг
899,zwölf::NUM,שתים עשרה,арван хоёр
900,zwanzig::NUM,עשרים,хорь
901,dreißig::NUM,שלושים,гуч
902,vierzig::NUM,ארבעים,дөч
903,fünfzig::NUM,חמשים,тавь
904,sechzig::NUM,ששים,жар
905,siebzig::NUM,שבעים,дал
906,achtzig::NUM,שמונים,ная
907,neunzig::NUM,תשעים,ер
908,hundert::NUM,מאה,зуу
909,tausend::NUM,אלף,мянга
910,und::CNJ,ו,ч
911,und::CNJ,ו,болон
912,oder::CNJ,או,буюу
913,stehen::V,עמד,зогсох
914,sitzen::V,ישב,суух
915,liegen::V,שכב,хэвтэх
916,hängen::V,היה תלוי,өлгөөтэй байх
917,hängen::V,היה תלוי,дүүжлээтэй байх
918,werden::V,הפך ל,болох
919,passieren::V,קרה,тохиох
920,beginnen::V,התחיל,эхлэх
921,enden::V,הסתים,дүүрэх
922,wechseln::V,השתנה,хувирах
923,aufgehen[Sonne]::V,זרח,мандах
924,untergehen[Sonne]::V,שקע,жаргах
925,scheinen[Sonne]::V,בהק,гэрэлтэх
926,donnern::V,רעם,дуугарах
927,wehen::V,נשב,салхилах
928,wehen::V,נשב,хөөрөгдөх
929,strömen::V,זרם,гүйх
930,strömen::V,זרם,урсах
931,fließen::V,זרם,урсах
932,sich drehen::V,הסתובב,эргэлдэх
933,schwanken::V,התנודד,хэлбэлзэх
934,schwingen::V,התנענע,ганхах
935,schwingen::V,התנענע,хэлбэлзэх
936,fallen::V,נפל,унах
937,brennen::V,בער,шатах
938,rauchen::V,עשן,баагих
939,regnen::V,ירד גשם,бороо орно
940,gefrieren::V,קפא,хөлдөх
941,tauen::V,נמס,хайлах
942,schmelzen::V,התיך,уярах
943,trocknen::V,התיבש,хатах
944,sieden::V,רתח,буцлах
945,sieden::V,רתח,даргилах
946,faulen::V,רקב,үжрэх
947,faulen::V,רקב,өмхийрөх
948,verfaulen::V,רקב,бээх
949,verfaulen::V,רקב,өгрөх
950,reißen::V,נקרע,цуурах
951,versinken::V,טבע,живэх
952,vergehen::V,עבר,нөгчих
953,vergehen::V,עבר,өнгөрөх
954,erscheinen::V,נגלה,гарах
955,erscheinen::V,נגלה,бултайх
956,erscheinen::V,הופיע,гарах
957,erscheinen::V,הופיע,бултайх
958,verschwinden::V,נעלם,далд орох
959,verschwinden::V,נעלם,алга болох
960,sinken::V,ירד,татрах
961,sinken::V,ירד,доошлох
962,abnehmen::V,הפחית,багасах
963,abnehmen::V,הפחית,хорогдох
964,zunehmen::V,רבה,ихсэх
965,steigen::V,עלה,нэмэгдэх
966,wachsen::V,גדל,өсөх
967,wachsen::V,גדל,ургах
968,glänzen::V,נצץ,гилгэнэх
969,glänzen::V,נצץ,гилбэгнэх
970,glänzen::V,בהק,гилгэнэх
971,glänzen::V,בהק,гилбэгнэх
972,funkeln::V,נצנץ,гялжах
973,funkeln::V,נצנץ,гялалзах
974,lärmen::V,רעש,шуугих
975,läuten::V,צלצל,цохих
976,klingeln::V,צלצל,хонхдох
977,klingeln::V,צלצל,дуугарах
978,klirren::V,קרקש,хангир жингэр хийх
979,brausen::V,געש,бургилах
980,rauschen::V,רשרש,сэржигнэх
981,klingen::V,נשמע,хангинах
982,bellen::V,נבח,хуцах
983,heulen::V,ילל,улих
984,blasen::V,נשף,үлзэх
985,pfeifen::V,שרק,исгэрэх
986,schreien::V,צעק,хашгирах
987,stöhnen::V,נאנק,ёолох
988,stöhnen::V,נאנק,гэнгэнэх
989,zittern::V,רעד,дагжих
990,leben::V,חי,амьдрах
991,geboren werden::V,נולד,төрөх
992,atmen::V,נשם,амьсгалах
993,trinken::V,שתה,уух
994,essen::V,אכל,идэх
995,schlucken::V,בלע,залгих
996,müde werden::V,התעיף,ядрах
997,einschlafen::V,נרדם,унтчих
998,schlafen::V,ישן,унтах
999,aufwachen::V,התעורר,сэрэх
1000,aufstehen::V,קם,босох
1001,sich erholen::V,נפש,амрах
1002,krank werden::V,חלה,өвдөж эхлэх
1003,krank sein::V,היה חולה,өвдөх
1004,schmerzen::V,כאב,өвдөх
1005,schmerzen::V,כאב,шархирах
1006,husten::V,השתעל,ханиах
1007,genesen::V,הבריא,засрах
1008,sterben::V,מת,үхэх
1009,sterben::V,מת,нас барах
1010,umkommen::V,נספה,үхэх
1011,sich bewegen::V,נע,хөдлөх
1012,sich rühren::V,זז,хөдлөх
1013,sich erheben::V,קם,босох
1014,sich setzen::V,התישב,суух
1015,hinfallen::V,נפל,ойчих
1016,laufen::V,הלך ברגל,явган явах
1017,schreiten::V,פסע,алхах
1018,spazierengehen::V,טיל,зугаалах
1019,eilen::V,אץ,хурдлах
1020,eilen::V,מהר,хурдлах
1021,sich beeilen::V,מהר,яарах
1022,sich beeilen::V,מהר,шамдах
1023,sausen::V,אץ,давхих
1024,rennen::V,רץ,гүйх
1025,springen::V,קפץ,харайх
1026,springen::V,קפץ,дэвхрэх
1027,klettern::V,טפס,авирах
1028,schaukeln::V,התנדנד,ганхалзах
1029,kriechen::V,זחל,мөлхөх
1030,schwimmen::V,שחה,сэлэх
1031,tauchen::V,צלל,шунгах
1032,rudern::V,חתר,сэлүүрдэх
1033,fahren::V,נסע,явах
1034,fliegen::V,עף,нисэх
1035,gehen::V,הלך,явах
1036,weggehen::V,עזב,явах
1037,abfahren::V,יצא,одох
1038,abfahren::V,יצא,хөдлөх
1039,anhalten::V,עצר,зогсох
1040,hineingehen::V,נכנס,орох
1041,eintreten::V,נכנס,орох
1042,kommen::V,בא,ирэх
1043,ankommen::V,הגיע,хүрэх
1044,zurückkommen::V,שב,харих
1045,zurückkommen::V,שב,буцаж ирэх
1046,zurückkommen::V,חזר,харих
1047,zurückkommen::V,חזר,буцаж ирэх
1048,bleiben::V,נשאר,үлдэх
1049,warten::V,חכה,хүлээх
1050,warten::V,המתין,хүлээх
1051,erwarten::V,צפה,хүлээх
1052,suchen::V,חפש,эрэх
1053,suchen::V,חפש,бэдрэх
1054,finden::V,מצא,олох
1055,versuchen::V,נסה,оролдох
1056,vorbereiten::V,הכין,бэлтгэх
1057,lieben::V,אהב,янаглах
1058,mögen::V,אהב,таалах
1059,lachen::V,צחק,инээх
1060,rühren::V,נגע ללב,сэтгэл уяруулах
1061,weinen::V,בכה,уйлах
1062,schimpfen::V,גער,хараах
1063,sich ärgern::V,זעם,уурлах
1064,sich ärgern::V,כעס,уурлах
1065,sich fürchten::V,פחד,айх
1066,sich fürchten::V,חשש,айх
1067,fürchten::V,פחד מ,айх
1068,fürchten::V,חשש מ,айх
1069,fliehen::V,ברח,зугтах
1070,fliehen::V,ברח,гүйж очих
1071,flüchten::V,נמלט,оргох
1072,sehen::V,ראה,үзэх
1073,anschauen::V,הביט,харах
1074,ansehen::V,התבונן,харах
1075,hören::V,שמע,дуулах
1076,zuhören::V,הקשיב,чагнах
1077,probieren::V,נסה,амсаж үзэх
1078,riechen::V,הריח,үнэрлэх
1079,fühlen::V,חש,мэдрэх
1080,scheinen::V,נדמה,шиг үзэгдэх
1081,zu sehen sein::V,נראה,үзэгдэх
1082,zu sehen sein::V,נראה,харагдах
1083,vernehmen::V,נודע ל,дуулах
1084,frieren::V,קר ל,даарах
1085,tun::V,פעל,хийх
1086,tun::V,פעל,үйлдэх
1087,können::V,יכל,болох
1088,wollen::V,רצה,хүсэх
1089,anfangen::V,התחיל,эхлэх
1090,beenden::V,גמר,дуусгах
1091,aufhören::V,סים,болих
1092,aufhören::V,סים,зогсох
1093,gelingen::V,הצליח,бүтэх
1094,geraten::V,עלה,илрэх
1095,öffnen::V,פתח,нээх
1096,öffnen::V,פתח,тайлах
1097,schließen::V,סגר,хаах
1098,stellen::V,העמיד,тавих
1099,stellen::V,העמיד,босгох
1100,setzen::V,הושיב,суулгах
1101,legen::V,שם,хийх
1102,legen::V,שם,тавих
1103,berühren::V,נגע,шүргэх
1104,verbinden::V,קשר,залгах
1105,bedecken::V,כסה,бүрэх
1106,aufhängen::V,תלה,өлгөх
1107,aufhängen::V,תלה,дүүжлэх
1108,anzünden::V,הצית,асаах
1109,anzünden::V,הצית,ноцоох
1110,aufheben::V,אסף,өргөх
1111,zurücklassen::V,השאיר,орхих
1112,zurücklassen::V,השאיר,үлдээх
1113,verlieren::V,אבד,гээх
1114,fallen lassen::V,שמט,унагах
1115,fallen lassen::V,הפיל,унагах
1116,machen::V,עשה,хийх
1117,machen::V,עשה,гаргах
1118,herstellen::V,יצר,бүтээх
1119,bauen::V,בנה,барих
1120,reparieren::V,תקן,засах
1121,reparieren::V,תקן,сэлбэх
1122,verbessern::V,שפר,засах
1123,verbessern::V,שפר,сайжруулах
1124,ändern::V,שנה,өөрчлөх
1125,graben::V,חפר,малтах
1126,beugen::V,כפף,бөгтийлгөх
1127,biegen::V,כופף,матах
1128,biegen::V,כופף,муруйлгах
1129,drehen::V,סובב,эргүүлэх
1130,wenden::V,הפך,эргүүлэх
1131,umdrehen::V,סובב,хөрвүүлэх
1132,heben::V,הרים,өргөх
1133,hochheben::V,הרים,өргөх
1134,ergreifen::V,אחז,атгах
1135,halten::V,החזיק,барих
1136,drücken::V,לחץ,дарах
1137,schieben::V,הזיז,түлхэх
1138,kratzen::V,שרט,хусах
1139,kratzen::V,שרט,маажих
1140,kratzen::V,שפשף,хусах
1141,kratzen::V,שפשף,маажих
1142,lecken::V,לקק,долоох
1143,beißen::V,נשך,зуух
1144,beißen::V,נשך,хазах
1145,abreißen::V,קרע,таслах
1146,abschneiden::V,חתך,тайрах
1147,binden::V,קשר,боох
1148,binden::V,קשר,хүлэх
1149,stecken::V,תקע,шаах
1150,stecken::V,תקע,шигтгэх
1151,brechen::V,שבר,хугалах
1152,klopfen::V,נקש,цохих
1153,klopfen::V,נקש,тогших
1154,hauen::V,הכה,дэлдэх
1155,kleben::V,הדביק,наах
1156,reiben::V,שפשף,нухах
1157,reiben::V,שפשף,нидчих
1158,streichen::V,מרח,нялах
1159,streichen::V,מרח,түрхэх
1160,schleifen::V,השחיז,билүүдэх
1161,schleifen::V,השחיז,гуранздах
1162,schneiden::V,גזר,огтлох
1163,rütteln::V,נענע,холхнулах
1164,schütteln::V,נער,сэгсрэх
1165,schwenken::V,נופף,дэвэх
1166,schwenken::V,נופף,даллах
1167,schwenken::V,טלטל,дэвэх
1168,schwenken::V,טלטל,даллах
1169,schütten::V,שפך,цутгах
1170,schütten::V,שפך,аягалах
1171,füllen::V,מלא,дүүргэх
1172,einwickeln::V,עטף,боох
1173,einwickeln::V,עטף,ороох
1174,tragen::V,נשא,авчрах
1175,schleppen::V,סחב,чирэх
1176,ziehen::V,משך,татах
1177,aufbewahren::V,שמר,хадгалах
1178,werfen::V,זרק,хаях
1179,werfen::V,זרק,шидэх
1180,fangen::V,תפס,барих
1181,packen::V,אחז,шүүрэх
1182,verstecken::V,החביא,нуух
1183,teilen::V,חלק,хуваах
1184,schicken::V,שלח,илгээх
1185,schicken::V,שלח,явуулах
1186,bringen::V,הביא,авчрах
1187,bringen::V,הביא,аваачих
1188,hinzufügen::V,הוסיף,нэмэх
1189,bekommen::V,תפס,хүлээн авах
1190,erhalten::V,קבל,хүлээн авах
1191,nehmen::V,אחז,авах
1192,wählen::V,בחר,сонгох
1193,auswählen::V,בחר ב,шилэх
1194,bewahren::V,קים,гамнах
1195,behindern::V,מנע,саад хийх
1196,behindern::V,מנע,тотгор болох
1197,verderben::V,מנע,эвдэх
1198,beschädigen::V,הזיק,гэмтээх
1199,zerbrechen::V,נשבר,хагалах
1200,zerbrechen::V,נשבר,хага цохих
1201,zerreißen::V,קרע,урах
1202,zerstören::V,הרס,эвдэх
1203,zerstören::V,הרס,сүйтгэх
1204,zerstören::V,השמיד,эвдэх
1205,zerstören::V,השמיד,сүйтгэх
1206,verbrennen::V,שרף,шатаах
1207,geben::V,נתן,өгөх
1208,reichen::V,העביר,өгөх
1209,reichen::V,העביר,дамжуулах
1210,schenken::V,נתן במתנה,бэлэглэх
1211,versprechen::V,הבטיח,амлах
1212,wünschen::V,אחל,ерөөх
1213,loben::V,שבח,магтах
1214,loben::V,שבח,сайшаах
1215,küssen::V,נשק,озох
1216,küssen::V,נשק,үнсэх
1217,wiegen::V,נדנד,бүүвэйлэх
1218,zudecken::V,כסה,хучих
1219,zudecken::V,כסה,бүтээх
1220,wecken::V,עורר,сэрээх
1221,zeigen::V,הראה,үзүүлэх
1222,führen::V,הביא,хөтлөх
1223,führen::V,הוביל,хөтлөх
1224,lehren::V,למד,заах
1225,unterrichten::V,למד,сургах
1226,aufziehen::V,רומם,өсгөх
1227,aufziehen::V,רומם,хүмүүжүүлэх
1228,leiten::V,נהל,удирдах
1229,antreiben::V,המרץ,шамдуулах
1230,lassen::V,נתן,-уулах
1231,einladen::V,הזמין,залах
1232,vereinigen::V,אחד,нэгтгэх
1233,vereinigen::V,אחד,хамтруулах
1234,vereinigen::V,לכד,нэгтгэх
1235,vereinigen::V,לכד,хамтруулах
1236,besuchen::V,בקר,зочлох
1237,treffen::V,פגש,учрах
1238,treffen::V,פגש,дайралдах
1239,sich versammeln::V,התאסף,хуралдах
1240,spielen::V,שחק,наадах
1241,singen::V,שר,дуулах
1242,tanzen::V,רקד,бүжиглэх
1243,sich trennen::V,נפרד,салах
1244,verlassen::V,עזב,хаях
1245,retten::V,הציל,гэтэлгэх
1246,bewachen::V,שמר,сахих
1247,schützen::V,אבטח,хамгаалах
1248,verteidigen::V,הגן,хамгаалах
1249,sich schlagen::V,התכתש,зодолдох
1250,schießen::V,ירה,харвах
1251,schießen::V,ירה,буу буудах
1252,siegen::V,גבר,ялах
1253,siegen::V,נצח,ялах
1254,ärgern::V,עצבן,уурлуулах
1255,ärgern::V,עצבן,уур хүргэх
1256,schlagen::V,הכה,цохих
1257,schlagen::V,הלקה,цохих
1258,treten::V,בעט,өшиглөх
1259,stechen::V,דקר,хатгах
1260,stoßen::V,דחק,ёврох
1261,stoßen::V,דחק,нудрах
1262,stehlen::V,גנב,хулгайлах
1263,stören::V,קטע,саад болох
1264,stören::V,הפריע,саад болох
1265,belästigen::V,הציק,зовоох
1266,belästigen::V,הציק,амраахгүй байх
1267,belästigen::V,הטריד,зовоох
1268,belästigen::V,הטריד,амраахгүй байх
1269,verbergen::V,הצניע,нуух
1270,verbergen::V,הצניע,далдлах
1271,täuschen::V,שגע,мэхлэх
1272,betrügen::V,הונה,хуурах
1273,töten::V,הרג,алах
1274,wohnen::V,גר,суух
1275,wohnen::V,גר,амьдрах
1276,arbeiten::V,עבד,ажиллах
1277,arbeiten::V,עבד,хөдөлмөрлөх
1278,sammeln::V,אסף,түүх
1279,sammeln::V,אסף,хураах
1280,pflücken::V,קטף,түүх
1281,jagen::V,צד,агнах
1282,jagen::V,צד,гөрөөлөх
1283,fischen::V,דג,загасчлах
1284,fischen::V,דג,загас барих
1285,fassen::V,תפס,барих
1286,hüten::V,רעה,маллах
1287,hüten::V,רעה,хариулах
1288,treiben::V,הוציא,туух
1289,anbinden::V,קשר,уях
1290,füttern::V,הלעיט,тэжээх
1291,melken::V,חלב,саах
1292,hacken::V,קצץ,цавчих
1293,gießen::V,השקה,услах
1294,reifen::V,בשל,боловсрох
1295,zubereiten::V,הכין,бэлдэх
1296,kochen::V,בשל,чанах
1297,backen::V,אפה,жигнэх
1298,braten::V,צלה,шарах
1299,braten::V,צלה,хайрах
1300,braten::V,טגן,шарах
1301,braten::V,טגן,хайрах
1302,umrühren::V,ערבב,хутгах
1303,stricken::V,סרג,нэхэх
1304,stricken::V,סרג,сүлжих
1305,nähen::V,תפר,оёх
1306,färben::V,צבע,будах
1307,reinigen::V,נקה,арилгах
1308,reinigen::V,נקה,цэвэрлэх
1309,waschen::V,רחץ,угаах
1310,waschen::V,כבס,угаах
1311,abwischen::V,נגב,арчих
1312,spülen::V,שטף,зайлах
1313,fegen::V,טאטא,хамах
1314,fegen::V,טאטא,шүүрдэх
1315,kehren::V,טאטא,шүүрдэх
1316,kehren::V,טאטא,туужуудах
1317,baden::V,טבל,усанд орох
1318,baden::V,שחה,усанд орох
1319,sich waschen::V,התרחץ,биеэ угаах
1320,ausziehen::V,הוריד,тайлах
1321,anziehen::V,לבש,өмсөх
1322,sich anziehen::V,התלבש,хувцаслах
1323,kämmen::V,סרק,самнах
1324,schmücken::V,קשט,гоёх
1325,schmücken::V,קשט,чимэх
1326,sagen::V,אמר,гэх
1327,sagen::V,אמר,хэлэх
1328,sprechen::V,דבר,ярих
1329,sprechen::V,דבר,өгүүлэх
1330,reden::V,דבר,хэлэх
1331,reden::V,דבר,хөөрөлдөх
1332,sich unterhalten::V,שוחח,ярилцах
1333,fragen::V,שאל,асуух
1334,bitten::V,בקש,гуйх
1335,erzählen::V,ספר,өгүүлэх
1336,mitteilen::V,מסר,дуулгах
1337,mitteilen::V,מסר,мэдээлэх
1338,mitteilen::V,הודיע,дуулгах
1339,mitteilen::V,הודיע,мэдээлэх
1340,nennen::V,קרא בשם,нэрлэх
1341,rufen::V,גיס,дуудах
1342,rufen::V,הזמין לבוא,дуудах
1343,prahlen::V,התרברב,бардах
1344,prahlen::V,התרברב,сайрхах
1345,übersetzen::V,תרגם,орчуулах
1346,denken::V,חשב,санах
1347,glauben::V,האמין,итгэх
1348,bemerken::V,הבחין,ажих
1349,bemerken::V,הבחין,ажиглах
1350,erkennen::V,זהה,таних
1351,begreifen::V,קלט,ойлгох
1352,begreifen::V,הבין,ойлгох
1353,verstehen::V,הבין,мэдэж авах
1354,lernen::V,למד,сурах
1355,wissen::V,ידע,мэдэх
1356,sich erinnern an::V,זכר,дурсах
1357,vergessen::V,שכח,мартах
1358,messen::V,מדד,хэмжих
1359,zählen::V,ספר,тоолох
1360,rechnen::V,חשב,тооцоох
1361,lesen::V,קרא,унших
1362,malen::V,ציר,зурах
1363,zeichnen::V,שרטט,дүрслэн бичих
1364,schreiben::V,כתב,бичих
1365,besitzen::V,היה בעל של,эзэмших
1366,kaufen::V,קנה,худалдан авах
1367,kaufen::V,רכש,худалдан авах
1368,verkaufen::V,מכר,худалдах
1369,bezahlen::V,שלם,төлөх
1370,zahlen::V,שלם,төлөх
1371,beherrschen::V,שלט,эзэмших
1372,ertragen::V,סבל,тэсэх
